,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD,EURAUD
2016-08-15,1.4593124,1.4728699,1.4670334,1.4624405,1.4373322,1.4618912,1.4599991
2016-08-16,1.4553452,1.4706421,1.4660187,1.469284,1.4529953,1.466011,1.4656143
2016-08-17,1.4629822,1.4659348,1.4626007,1.4693832,1.4664459,1.4615631,1.4604111
2016-08-18,1.4653931,1.4615326,1.4667892,1.4623489,1.4680023,1.4634323,1.4657898
2016-08-19,1.4572906,1.4627228,1.4622726,1.4701843,1.4699249,1.4655533,1.482727
2016-08-21,1.4621506,1.462532,1.4668579,1.4733047,1.466362,1.4576569,1.4774704
2016-08-22,1.4697189,1.4778214,1.4726028,1.470604,1.4709702,1.4837112,1.4778442
2016-08-23,1.4606705,1.4693909,1.457016,1.4679031,1.467102,1.4634018,1.4761734
2016-08-24,1.4653931,1.4796143,1.4906845,1.4647903,1.4592743,1.4776535,1.4894638
2016-08-25,1.4678421,1.4511948,1.4477615,1.4725647,1.4708557,1.4679871,1.4677658
2016-08-26,1.4792328,1.4755783,1.4743805,1.4683304,1.4610138,1.4666748,1.4769516
2016-08-28,1.4654083,1.4564133,1.4617157,1.4634476,1.4744263,1.4668427,1.4645691
2016-08-29,1.4628983,1.480217,1.4677582,1.4808884,1.4762726,1.4653015,1.4821243
2016-08-30,1.4675369,1.470871,1.4693832,1.465065,1.4620056,1.4670868,1.4817352
2016-08-31,1.4765244,1.4664154,1.4814072,1.480156,1.4617996,1.4687195,1.4544525
2016-09-01,1.4520264,1.4657974,1.4768219,1.470581,1.4629364,1.4614944,1.4652023
2016-09-02,1.46212,1.480339,1.4760818,1.4795227,1.4711075,1.4724426,1.476059
2016-09-04,1.4669037,1.4792099,1.4803085,1.4606018,1.466896,1.4747391,1.4740982
2016-09-05,1.467865,1.4684448,1.4801102,1.4711227,1.481369,1.474411,1.475441
2016-09-06,1.4810333,1.4755783,1.4663391,1.4729614,1.4804993,1.4730606,1.4748077
2016-09-07,1.4632263,1.4781265,1.4673004,1.4714203,1.4737854,1.47332,1.4726334
2016-09-08,1.4823914,1.4747849,1.4775238,1.4692688,1.4755936,1.4748917,1.476265
2016-09-09,1.4854279,1.4826813,1.4742432,1.4723511,1.4861832,1.4772339,1.4734268
2016-09-11,1.4740677,1.4704285,1.4764557,1.4790573,1.4707336,1.4755936,1.4806519
2016-09-12,1.474289,1.477272,1.4753952,1.477768,1.462326,1.4741821,1.4741135
2016-09-13,1.4745026,1.475296,1.474556,1.4743042,1.4659576,1.4679871,1.4892654
2016-09-14,1.4722137,1.474617,1.4781876,1.4782867,1.482811,1.4791565,1.4711609
2016-09-15,1.4777908,1.4790268,1.4806671,1.4765015,1.4743118,1.4730682,1.4760284
2016-09-16,1.4763794,1.4605484,1.4676895,1.4676819,1.4852829,1.4905472,1.4746933
2016-09-18,1.4779282,1.4770508,1.4867172,1.4768677,1.4741135,1.4736252,1.4890747
2016-09-19,1.463028,1.4764862,1.4723358,1.4923859,1.4803314,1.4770432,1.4735794
2016-09-20,1.4684372,1.4861526,1.4671173,1.473999,1.4534531,1.4710541,1.4705582
2016-09-21,1.4712219,1.4819489,1.4559402,1.4744949,1.4969254,1.4925919,1.4956818
2016-09-22,1.4683456,1.4600067,1.4904861,1.4924011,1.4634628,1.4933243,1.4829254
2016-09-23,1.4942474,1.4909286,1.460495,1.4781342,1.4798279,1.4720078,1.4776917
2016-09-25,1.4611816,1.4628906,1.4964676,1.4644547,1.4911346,1.4694519,1.478714
2016-09-26,1.4929962,1.4935303,1.4648438,1.4684677,1.4781647,1.4759445,1.471878
2016-09-27,1.4655838,1.471962,1.494957,1.4803619,1.470604,1.4977188,1.482338
2016-09-28,1.4946976,1.4930801,1.4743271,1.4739151,1.475647,1.4764252,1.5224533
2016-09-29,1.4709091,1.4902344,1.4756546,1.4746704,1.4870682,1.4771881,1.4562454
2016-09-30,1.4899521,1.4759445,1.4750137,1.4718475,1.4647446,1.4718857,1.4751968
2016-10-02,1.4845047,1.474472,1.4791641,1.4694977,1.4940643,1.4775085,1.4741669
2016-10-03,1.4754028,1.4789276,1.4756927,1.5197372,1.4719086,1.484314,1.4737549
2016-10-04,1.4716415,1.4754944,1.4689178,1.4800949,1.484108,1.4907532,1.4724045
2016-10-05,1.4698868,1.4806747,1.4755707,1.4795609,1.4795532,1.4679108,1.4745331
2016-10-06,1.4720154,1.4682846,1.4749985,1.4701309,1.4688644,1.4591751,1.4754715
2016-10-07,1.4729233,1.4769363,1.476799,1.4754028,1.4633255,1.4698715,1.480011
2016-10-09,1.4774399,1.4698334,1.5072632,1.4814377,1.47406,1.47966,1.4721527
2016-10-10,1.4751053,1.477211,1.4772339,1.466095,1.4606934,1.4774628,1.4609222
2016-10-11,1.4795609,1.4807053,1.4728928,1.4824905,1.4708252,1.4703674,1.5116577
2016-10-12,1.4693222,1.4824371,1.4727631,1.4660187,1.4887314,1.4800415,1.4982376
2016-10-13,1.4732819,1.4822693,1.4839096,1.4704819,1.460083,1.4798737,1.4545517
2016-10-14,1.4636383,1.462822,1.4918289,1.4768143,1.4710159,1.462532,1.4614868
2016-10-16,1.4787216,1.4668198,1.4647293,1.4601974,1.4682007,1.4665298,1.4808426
2016-10-17,1.4610138,1.4555588,1.4785767,1.4738007,1.4664307,1.4755173,1.4698486
2016-10-18,1.4738693,1.4881439,1.4723816,1.470047,1.4782562,1.4840393,1.4681168
2016-10-19,1.4668198,1.4617691,1.461174,1.4611893,1.4631958,1.4671478,1.4647446
2016-10-20,1.4649124,1.4578018,1.4694061,1.4684448,1.46875,1.4652557,1.4653625
2016-10-21,1.4742508,1.4860916,1.4696426,1.4720154,1.4706268,1.4643173,1.4661636
2016-10-23,1.4651031,1.4611206,1.4648819,1.4504623,1.4602814,1.4602203,1.4597092
2016-10-24,1.4687576,1.4764786,1.4599686,1.4627533,1.4712601,1.4700317,1.4533386
2016-10-25,1.470253,1.4512482,1.4455032,1.4725037,1.4637604,1.4652939,1.4595337
2016-10-26,1.4674301,1.4767303,1.4633942,1.4739609,1.463562,1.4659805,1.4652176
2016-10-27,1.4816971,1.4623489,1.47052,1.4662628,1.4490356,1.4584732,1.4601746
2016-10-28,1.4866104,1.4684525,1.4654541,1.4641342,1.455513,1.464119,1.4574356
2016-10-30,1.461174,1.464592,1.475174,1.4592972,1.4602737,1.4641113,1.4549179
2016-10-31,1.4575272,1.4643478,1.4628372,1.4588242,1.4613342,1.4588318,1.4481506
2016-11-01,1.4522247,1.4629211,1.4588928,1.4647903,1.4569473,1.4472504,1.4472122
2016-11-02,1.4599838,1.4502792,1.4616699,1.4562149,1.441803,1.4591293,1.4406128
2016-11-03,1.4561005,1.4587326,1.4595032,1.44944,1.4691772,1.4432602,1.4466782
2016-11-04,1.4597855,1.4546585,1.450531,1.427742,1.4508438,1.4703674,1.4403992
2016-11-06,1.4575272,1.4496307,1.4404907,1.4517288,1.4393616,1.446846,1.4541168
2016-11-07,1.4473953,1.4642258,1.451355,1.4500046,1.4469223,1.4501343,1.4399796
2016-11-08,1.4567871,1.4512329,1.4539185,1.4490051,1.4419098,1.4412537,1.4516754
2016-11-09,1.4526062,1.4473953,1.4405365,1.4465942,1.4524765,1.4555054,1.4297943
2016-11-10,1.4428787,1.4359741,1.4402847,1.4395065,1.4477692,1.4327087,1.4453583
2016-11-11,1.4473648,1.453125,1.4504852,1.4455261,1.4463654,1.4458694,1.4339676
2016-11-13,1.4418716,1.4369278,1.4482498,1.4362946,1.4361343,1.4291306,1.438324
2016-11-14,1.4413605,1.4349518,1.4411469,1.443222,1.433075,1.4395676,1.4621811
2016-11-15,1.4309158,1.4520264,1.4382095,1.443222,1.4450912,1.4278183,1.4082031
2016-11-16,1.443924,1.4415131,1.4855881,1.4619522,1.4395065,1.3969269,1.4474869
2016-11-17,1.4435959,1.4462509,1.4385757,1.4443588,1.4343414,1.4460602,1.4339523
2016-11-18,1.4367981,1.4431152,1.4444885,1.4377899,1.4338226,1.4388885,1.4350052
2016-11-20,1.388031,1.4293747,1.4388123,1.440834,1.4513855,1.4457169,1.4311295
2016-11-21,1.4471664,1.4379578,1.4362259,1.4374466,1.4336929,1.3959808,1.4271927
2016-11-22,1.4367142,1.4365692,1.4330521,1.4342117,1.4311829,1.4543152,1.4383698
2016-11-23,1.435791,1.4065094,1.496521,1.439743,1.4438858,1.4208298,1.4423904
2016-11-24,1.4414825,1.4329529,1.4508591,1.4494553,1.4391251,1.4508896,1.4307251
2016-11-25,1.4216766,1.4480896,1.4491501,1.4619217,1.4319458,1.43647,1.4643402
2016-11-27,1.4509506,1.4245911,1.4343872,1.4376526,1.4351273,1.4303284,1.4301376
2016-11-28,1.4302063,1.4370117,1.4325714,1.4250412,1.4207687,1.4306641,1.4324112
2016-11-29,1.4227066,1.4291687,1.4368591,1.4351044,1.4323044,1.4278107,1.4326782
2016-11-30,1.3823395,1.4397659,1.4358902,1.4403458,1.4304657,1.4392014,1.4255676
2016-12-01,1.4585419,1.4373169,1.4387817,1.4278107,1.4290695,1.4284134,1.4366379
2016-12-02,1.4498291,1.4411392,1.4325562,1.4330215,1.4421616,1.4324951,1.4382706
2016-12-04,1.3935852,1.4340286,1.4334564,1.4323349,1.4283752,1.4424515,1.4331818
2016-12-05,1.4343872,1.4300766,1.443039,1.4433823,1.4323654,1.4317703,1.4267273
2016-12-06,1.4349747,1.4315491,1.4294205,1.4245453,1.4322815,1.4354095,1.4347916
2016-12-07,1.431961,1.4309769,1.4254456,1.4336624,1.4362106,1.4400177,1.4340668
2016-12-08,1.4371033,1.4286804,1.4315338,1.4355087,1.428894,1.4346542,1.4314804
2016-12-09,1.4298477,1.440773,1.4311752,1.4314041,1.4318237,1.4320908,1.4242401
2016-12-11,1.4316406,1.4263763,1.4314346,1.429596,1.4389038,1.4344711,1.4439926
2016-12-12,1.4390717,1.4279327,1.4351196,1.4300003,1.428978,1.419899,1.4315796
2016-12-13,1.4407043,1.430687,1.4376678,1.4317398,1.4341125,1.4326477,1.4225006
2016-12-14,1.431221,1.4270172,1.4393082,1.4288254,1.4297562,1.4279251,1.4052963
2016-12-15,1.42836,1.4308319,1.4386139,1.4249268,1.427742,1.4275284,1.436058
2016-12-16,1.4369202,1.430542,1.4342575,1.4289169,1.440155,1.433136,1.4269409
2016-12-18,1.4330292,1.4292526,1.4143448,1.415535,1.4162903,1.4306183,1.4374084
2016-12-19,1.4310837,1.4288559,1.4310455,1.4359283,1.441597,1.4331436,1.4326401
2016-12-20,1.4280624,1.420227,1.4332962,1.4309921,1.4294815,1.4269028,1.4268646
2016-12-21,1.4131775,1.4445114,1.4435883,1.4315948,1.427391,1.426857,1.4276962
2016-12-22,1.4220657,1.4261856,1.426117,1.440628,1.4276886,1.4237137,1.4376068
2016-12-23,1.4307251,1.433609,1.4413986,1.4401245,1.4332352,1.4284286,1.4271088
2016-12-26,1.4272232,1.4328308,1.4293289,1.434227,1.4247665,1.4277725,1.4362335
2016-12-27,1.4406128,1.4280243,1.4296494,1.4426498,1.4300537,1.4337845,1.434555
2016-12-28,1.4319916,1.434082,1.4273453,1.4271545,1.4366455,1.4310684,1.4346848
2016-12-29,1.4308548,1.4363098,1.4391174,1.4307938,1.432518,1.4404602,1.434555
2016-12-30,1.4307861,1.4440155,1.4321976,1.4347916,1.4367447,1.4304352,1.443428
2017-01-02,1.4340134,1.4396362,1.428093,1.4314575,1.4328461,1.4144821,1.4424362
2017-01-03,1.4321518,1.4298935,1.430893,1.428978,1.428482,1.4346085,1.4319077
2017-01-04,1.440361,1.4371033,1.4280319,1.4322128,1.4320145,1.4429932,1.437088
2017-01-05,1.4377289,1.4357834,1.4276352,1.4306946,1.4362564,1.4454422,1.4259338
2017-01-06,1.4333344,1.4270554,1.4296722,1.4356995,1.4451599,1.4327393,1.4440842
2017-01-08,1.4441147,1.433281,1.4382095,1.450737,1.4505386,1.4253769,1.4440842
2017-01-09,1.4342804,1.4377213,1.4297256,1.4378815,1.4319305,1.4288254,1.4309311
2017-01-10,1.4292145,1.4376221,1.4361725,1.4051437,1.4294662,1.4387131,1.4309311
2017-01-11,1.4425354,1.4382324,1.4253616,1.4478073,1.4397278,1.4479446,1.4437943
2017-01-12,1.425003,1.4368591,1.4325943,1.4330673,1.433464,1.4415207,1.4207764
2017-01-13,1.4129333,1.43367,1.4353104,1.4326096,1.4339447,1.4351501,1.447815
2017-01-15,1.4368744,1.4159851,1.4357681,1.4288025,1.436348,1.4278336,1.4315643
2017-01-16,1.442688,1.429184,1.4362869,1.4377136,1.4325943,1.4428253,1.4290619
2017-01-17,1.4366302,1.434082,1.4247818,1.4377213,1.4349365,1.4333572,1.4308777
2017-01-18,1.4349289,1.4337616,1.4324646,1.4277267,1.4371643,1.4380112,1.43676
2017-01-19,1.435852,1.4385681,1.4434128,1.4359589,1.4344101,1.4153976,1.4326096
2017-01-20,1.4406509,1.4322739,1.4409256,1.4297333,1.4310608,1.4292068,1.4345627
2017-01-22,1.4366684,1.4407883,1.4261627,1.4309692,1.4335709,1.433815,1.4320908
2017-01-23,1.4284592,1.428299,1.4312057,1.4309464,1.4306793,1.4266815,1.434082
2017-01-24,1.4424591,1.429184,1.4302444,1.4306107,1.4322891,1.4321747,1.4290314
2017-01-25,1.431572,1.4337616,1.4305115,1.4315567,1.4322891,1.4347992,1.4244843
2017-01-26,1.4332886,1.4302292,1.4281082,1.4280167,1.4320984,1.4305725,1.4335327
2017-01-27,1.4247513,1.4332504,1.4563141,1.4294968,1.4320984,1.4299164,1.4256897
2017-01-29,1.4366684,1.4308167,1.4355621,1.4375305,1.4320984,1.4284286,1.4159622
2017-01-30,1.4247818,1.4348755,1.4243774,1.4434662,1.4455185,1.4350052,1.4487534
2017-01-31,1.4339523,1.4303589,1.425354,1.4307251,1.4318314,1.4326477,1.4038544
2017-02-01,1.4345703,1.3728027,1.435646,1.4152222,1.4319687,1.4331284,1.4269028
2017-02-02,1.4308319,1.4068222,1.3967438,1.4237976,1.418251,1.4182205,1.4161987
2017-02-03,1.4251633,1.4209213,1.4148636,1.463211,1.4299698,1.4314804,1.4129868
2017-02-05,1.4223557,1.4606476,1.4126358,1.4073792,1.4528656,1.424118,1.4101181
2017-02-06,1.4033966,1.4069824,1.4292831,1.3962555,1.4068527,1.4199982,1.4198914
2017-02-07,1.4521332,1.4130402,1.4286652,1.4289703,1.4240036,1.4154587,1.4324875
2017-02-08,1.4369202,1.4291687,1.4115906,1.4533539,1.412384,1.4207306,1.4122772
2017-02-09,1.4327621,1.4218597,1.4261856,1.4315109,1.4376373,1.4398193,1.4363937
2017-02-10,1.4410858,1.4255447,1.4089661,1.4245758,1.423996,1.3945618,1.4135361
2017-02-12,1.4092789,1.4309616,1.4006271,1.4345703,1.4257355,1.4122314,1.3926773
2017-02-13,1.4171448,1.4410934,1.412468,1.4013901,1.4248123,1.4179611,1.4008331
2017-02-14,1.4113846,1.4424286,1.4316101,1.4205856,1.4229736,1.4329529,1.4187241
2017-02-15,1.406723,1.4007645,1.4080276,1.4333954,1.436264,1.3987122,1.3981934
2017-02-16,1.4203033,1.4244919,1.3922272,1.4020996,1.4380722,1.3821716,1.4153748
2017-02-17,1.3862228,1.4085464,1.3924942,1.3785934,1.4126358,1.4093475,1.4136963
2017-02-26,1.4293289,1.4273071,1.4115295,1.4299622,1.4126129,1.40551,1.405098
2017-02-27,1.4386673,1.4027023,1.3974762,1.416069,1.4116745,1.4068832,1.4074173
2017-02-28,1.380516,1.4040146,1.4126434,1.3962021,1.4057312,1.4068985,1.4042511
2017-03-01,1.397522,1.404953,1.4106598,1.4093094,1.4069214,1.404747,1.4050598
2017-03-02,1.4090118,1.4213257,1.407814,1.4032516,1.403801,1.398529,1.4022522
2017-03-03,1.4097214,1.409874,1.4054794,1.4041977,1.400444,1.405632,1.4033508
2017-03-05,1.4058838,1.4092484,1.4053268,1.403328,1.399292,1.3976746,1.3989487
2017-03-06,1.4045868,1.4067307,1.4033127,1.3976898,1.3964539,1.3997269,1.3958054
2017-03-07,1.4043808,1.4030685,1.4007034,1.397995,1.3989258,1.388176,1.3982086
2017-03-08,1.4044113,1.4011688,1.3996582,1.3986969,1.3955841,1.3893127,1.400116
2017-03-09,1.3980865,1.3977585,1.3982239,1.389122,1.4015045,1.4023972,1.3958435
2017-03-10,1.3984299,1.4018707,1.4019394,1.4016647,1.4000092,1.4056778,1.3903885
2017-03-12,1.4006729,1.3997879,1.4036789,1.3969955,1.4008484,1.4006195,1.4014282
2017-03-13,1.4006729,1.3988647,1.405838,1.3955231,1.4025192,1.3957901,1.3939438
2017-03-14,1.3977051,1.4034348,1.3932419,1.3991928,1.406868,1.4013519,1.3881073
2017-03-15,1.4008636,1.396698,1.393631,1.4071274,1.3924332,1.3984375,1.3821259
2017-03-16,1.3983536,1.3881607,1.3954239,1.4087524,1.4081345,1.3883286,1.4112549
2017-03-17,1.398407,1.394577,1.392456,1.4070435,1.4001617,1.3890991,1.387001
2017-03-19,1.3909683,1.4022598,1.3867798,1.3900833,1.386528,1.4062119,1.4057541
2017-03-20,1.401413,1.4004745,1.384201,1.4110413,1.3877182,1.3939056,1.3930588
2017-03-21,1.4027863,1.4050217,1.3843994,1.411705,1.4146271,1.4039536,1.3902206
2017-03-22,1.3948212,1.3889618,1.387291,1.3910675,1.3930054,1.405983,1.3904266
2017-03-23,1.4159851,1.3817978,1.3950806,1.3899155,1.3888397,1.4046326,1.3952866
2017-03-24,1.3923187,1.3996658,1.3896484,1.4039764,1.3941422,1.3934097,1.4019394
2017-03-26,1.3851242,1.3902283,1.3871155,1.3967819,1.4136581,1.3988419,1.3995285
2017-03-27,1.4058228,1.391304,1.3974686,1.395958,1.3810501,1.3948212,1.3993378
2017-03-28,1.3895416,1.4075394,1.3961105,1.4008331,1.3939972,1.3932037,1.4049149
2017-03-29,1.3903961,1.3912048,1.3976746,1.3926773,1.399559,1.4082184,1.4005508
2017-03-30,1.3940125,1.3983994,1.4085464,1.3892899,1.3916168,1.3904114,1.4099426
2017-03-31,1.3837738,1.406807,1.3966827,1.3967667,1.3952637,1.4074097,1.4121857
2017-04-02,1.3954544,1.3917236,1.4048004,1.4065933,1.4135132,1.404419,1.4117126
2017-04-03,1.4016571,1.3978043,1.4017258,1.3999329,1.4016724,1.3951035,1.3951187
2017-04-04,1.3932724,1.4006805,1.3911514,1.4071884,1.4035187,1.4102631,1.3841171
2017-04-05,1.4052658,1.3977661,1.3960266,1.4093857,1.3993149,1.3780899,1.428894
2017-04-06,1.3866272,1.4131775,1.4026108,1.3985825,1.4060059,1.4157181,1.4031372
2017-04-07,1.4071121,1.3989944,1.3829727,1.3817596,1.4047623,1.4025955,1.4069443
2017-04-09,1.4026489,1.388031,1.3985748,1.421318,1.3780518,1.4036179,1.4065704
2017-04-10,1.3985748,1.3984833,1.3844528,1.4043045,1.4312515,1.407547,1.4068985
2017-04-11,1.4110794,1.401619,1.422821,1.4038849,1.3860092,1.3982468,1.4063187
2017-04-12,1.3757477,1.4024277,1.4106903,1.409874,1.4065399,1.4062042,1.405159
2017-04-13,1.4024353,1.4036789,1.3990631,1.4075623,1.4057693,1.3924866,1.4234238
2017-04-16,1.4003143,1.4011993,1.421318,1.4211884,1.4087372,1.4235077,1.3927917
2017-04-17,1.4065781,1.4084702,1.403328,1.4060593,1.4061584,1.4074783,1.4224701
2017-04-18,1.4029617,1.4061203,1.4083481,1.3971939,1.4035721,1.410759,1.4145889
2017-04-19,1.408226,1.4148178,1.3958282,1.4088135,1.4179611,1.408783,1.4092941
2017-04-20,1.4070587,1.4030304,1.3901596,1.4101791,1.4105835,1.4093475,1.4071045
2017-04-21,1.3926773,1.404007,1.4135895,1.4016418,1.4090958,1.4076614,1.4095688
2017-04-23,1.4096146,1.412262,1.4093094,1.4107132,1.4096832,1.4042053,1.4102249
2017-04-24,1.4058533,1.4024277,1.4063339,1.4019394,1.4145279,1.4222717,1.4234161
2017-04-25,1.4048767,1.4041748,1.4090805,1.4088974,1.409317,1.4219971,1.4109192
2017-04-26,1.4084091,1.4169922,1.4119339,1.4019394,1.4123154,1.4059601,1.4173355
2017-04-27,1.4169769,1.4079208,1.4110031,1.4121552,1.4189453,1.4158325,1.4193192
2017-04-28,1.4067154,1.4094086,1.4108276,1.4222946,1.405983,1.4145279,1.4224014
2017-04-30,1.414093,1.4121323,1.4119415,1.4189224,1.4195786,1.4125748,1.4201889
2017-05-01,1.4151611,1.4049301,1.4178619,1.4172134,1.4102325,1.4116669,1.4216537
2017-05-02,1.4079437,1.4050674,1.4156723,1.4247742,1.4146423,1.4300003,1.4149857
2017-05-03,1.415184,1.4037628,1.412262,1.4188843,1.4142303,1.4132156,1.4197922
2017-05-04,1.4210434,1.4088135,1.4270325,1.4175873,1.4322815,1.4191513,1.4237823
2017-05-05,1.414299,1.4179535,1.4079056,1.4227829,1.4236908,1.4217377,1.4243088
2017-05-07,1.4275742,1.4151077,1.424881,1.4296112,1.4210892,1.4232788,1.4266281
2017-05-08,1.417305,1.4247818,1.4189148,1.4233932,1.4192352,1.421463,1.4271393
2017-05-09,1.4181519,1.4267502,1.4223938,1.4226913,1.4292297,1.4319305,1.4320679
2017-05-10,1.4218826,1.4224625,1.4197922,1.4282379,1.4245148,1.4396667,1.4368668
2017-05-11,1.4215012,1.427948,1.4299622,1.4262924,1.4367371,1.4415283,1.437233
2017-05-12,1.4214096,1.4263458,1.4302902,1.4337769,1.4390717,1.4490356,1.4512177
2017-05-14,1.4280319,1.4333572,1.4381561,1.4418945,1.4449234,1.451889,1.4485245
2017-05-15,1.4281006,1.4261246,1.4360275,1.449585,1.4545898,1.4542389,1.4574966
2017-05-16,1.4358978,1.441452,1.4443054,1.4496384,1.4481812,1.4555664,1.4631271
2017-05-17,1.4377747,1.4531555,1.4493484,1.4483185,1.4399948,1.4564743,1.4479065
2017-05-18,1.4429245,1.4521179,1.4487839,1.463417,1.4609909,1.4671555,1.4690018
2017-05-19,1.4443665,1.4569016,1.4534378,1.4514236,1.4571152,1.472641,1.4629974
2017-05-21,1.4436569,1.4688644,1.4539108,1.4644394,1.4645538,1.4663467,1.4676514
2017-05-22,1.4574814,1.4619293,1.4479599,1.463211,1.4392014,1.4711227,1.4716568
2017-05-23,1.4508286,1.4623032,1.4726486,1.450386,1.468544,1.4480438,1.448494
2017-05-24,1.4742737,1.4812393,1.4533691,1.4619446,1.474472,1.4694366,1.4798813
2017-05-25,1.4640579,1.4805527,1.4720078,1.4713364,1.4881897,1.4775314,1.4605713
2017-05-26,1.4632568,1.4813232,1.4825974,1.4810181,1.470726,1.469017,1.489502
2017-05-28,1.4680328,1.4792023,1.4740677,1.4806213,1.4931259,1.4638596,1.4792709
2017-05-29,1.4617386,1.4699478,1.4516144,1.4726486,1.4818573,1.4818192,1.4743729
2017-05-30,1.5017166,1.4612427,1.4698029,1.483223,1.4742355,1.5130386,1.4634018
2017-05-31,1.4655533,1.4638367,1.4634018,1.4588623,1.4838943,1.5071793,1.4907074
2017-06-01,1.4847717,1.4837112,1.4949951,1.488594,1.4799728,1.4660187,1.4775314
2017-06-02,1.4935226,1.4741821,1.4892273,1.5222931,1.5056381,1.4835739,1.485527
2017-06-04,1.4777756,1.4839401,1.4858398,1.4919205,1.4825897,1.4775925,1.4846039
2017-06-05,1.4701996,1.4870529,1.4856491,1.488472,1.509758,1.4874725,1.4909515
2017-06-06,1.4862137,1.4850235,1.4887695,1.4876938,1.5058365,1.4756165,1.4979248
2017-06-07,1.4857254,1.5149765,1.5118103,1.4853592,1.4852142,1.489914,1.4861984
2017-06-08,1.4892197,1.4676132,1.5003204,1.4880753,1.4949875,1.5092621,1.50354
2017-06-09,1.4995575,1.4706497,1.4927139,1.5082703,1.4910965,1.4958649,1.4907913
2017-06-11,1.495224,1.485672,1.4926071,1.4869614,1.4887924,1.4868317,1.4844894
2017-06-12,1.4797974,1.4868927,1.516304,1.4914169,1.5058594,1.5084,1.4932709
2017-06-13,1.4786758,1.4914398,1.5065842,1.4978104,1.5051193,1.4917374,1.4932632
2017-06-14,1.4866714,1.4959183,1.4804916,1.4886322,1.4739456,1.4783249,1.4721375
2017-06-15,1.4919586,1.4989395,1.4958191,1.4937668,1.4987793,1.5004425,1.4914932
2017-06-16,1.4959412,1.4981079,1.5067749,1.4908905,1.4918747,1.4995422,1.4744797
2017-06-18,1.5107727,1.5003738,1.4892807,1.4963608,1.492073,1.4867935,1.4762726
2017-06-19,1.4889221,1.4965439,1.5004654,1.47538,1.505188,1.4805832,1.4962158
2017-06-20,1.4929047,1.494812,1.4772797,1.4970169,1.5003433,1.4919128,1.4961472
2017-06-21,1.4899521,1.485405,1.4974976,1.4739532,1.5050659,1.4974442,1.4741135
2017-06-22,1.5031738,1.4821777,1.4927597,1.5085907,1.4968872,1.4845657,1.4978561
2017-06-23,1.5046539,1.4823303,1.5060654,1.4953842,1.4777069,1.4875107,1.489357
2017-06-25,1.4889755,1.4933395,1.4958725,1.4829254,1.4884262,1.4908676,1.5040894
2017-06-26,1.4956284,1.4931488,1.5022278,1.4849472,1.4915161,1.4852753,1.4976654
2017-06-27,1.4936523,1.5000381,1.4848557,1.4909286,1.500412,1.4785309,1.4953995
2017-06-28,1.4973755,1.490303,1.489502,1.476181,1.484314,1.4978027,1.50634
2017-06-29,1.5024719,1.4924164,1.5032349,1.4966202,1.4830551,1.4812698,1.474205
2017-06-30,1.4760895,1.4835129,1.5095673,1.4943771,1.493103,1.4855423,1.4768982
2017-07-02,1.5007782,1.4941711,1.492485,1.4750443,1.4788055,1.4814148,1.4815369
2017-07-03,1.4850311,1.4891968,1.48732,1.4963379,1.4814987,1.4926834,1.478653
2017-07-04,1.48703,1.4907608,1.4990387,1.4891891,1.4951706,1.4644241,1.4860764
2017-07-05,1.4929199,1.4917221,1.4797363,1.5005188,1.4914398,1.5001678,1.4793472
2017-07-06,1.4784012,1.4901581,1.492569,1.4864807,1.4906387,1.4773331,1.4623032
2017-07-07,1.4962387,1.4879227,1.4966965,1.5047226,1.4941483,1.5056076,1.4761047
2017-07-09,1.4784088,1.4857407,1.4791641,1.4697647,1.4900436,1.474083,1.4839249
2017-07-10,1.4926834,1.5005798,1.477478,1.5080566,1.4697342,1.4787292,1.4918671
2017-07-11,1.4929581,1.4892883,1.4945831,1.4698868,1.4894333,1.4989929,1.4816055
2017-07-12,1.4857559,1.5003738,1.4782486,1.4959335,1.4753723,1.474144,1.4674606
2017-07-13,1.4893341,1.4703751,1.48143,1.4678116,1.4885254,1.5007248,1.4850998
2017-07-14,1.4779129,1.4962158,1.4876862,1.4971161,1.4781876,1.4965286,1.4808578
2017-07-16,1.5054703,1.4750977,1.4908218,1.4917755,1.4777222,1.4789352,1.4741821
2017-07-17,1.4803009,1.4902191,1.4804306,1.488411,1.4795151,1.4768448,1.4711151
2017-07-18,1.4636307,1.4871292,1.4800873,1.4804916,1.482727,1.4636536,1.4880219
2017-07-19,1.4888763,1.4857712,1.4857788,1.4881897,1.4934464,1.4866409,1.4805679
2017-07-20,1.4852753,1.4768143,1.4786987,1.477417,1.4787445,1.4780045,1.4855881
2017-07-21,1.4888763,1.4691772,1.4755859,1.4732132,1.472641,1.4858704,1.4759216
2017-07-23,1.4693298,1.4864197,1.4727478,1.4805984,1.4813766,1.4802856,1.4854584
2017-07-24,1.4889984,1.4809418,1.4834595,1.4764404,1.4528732,1.4644089,1.4731903
2017-07-25,1.4729843,1.4703522,1.4909134,1.4809723,1.4713135,1.4791489,1.4736862
2017-07-26,1.4796295,1.4826965,1.482933,1.4739227,1.4613342,1.4651489,1.4647827
2017-07-27,1.482605,1.4813614,1.4787674,1.4777603,1.4919128,1.4701462,1.4715958
2017-07-28,1.4842606,1.4783783,1.4764862,1.4749832,1.4781342,1.4799423,1.4779053
