,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY,USDJPY
2014-04-02,102.29115,102.3124,102.32668,102.353,102.35187,102.35544,102.33187
2014-04-03,102.331474,102.35495,102.34278,102.35566,102.34376,102.35291,102.325966
2014-04-04,102.27028,102.36784,102.30219,102.35708,102.368034,102.32353,102.301636
2014-04-06,102.40315,102.33974,102.31411,102.35925,102.35006,102.346054,102.3517
2014-04-07,102.30612,102.34105,102.34434,102.36127,102.30353,102.289566,102.332634
2014-04-08,102.365524,102.39533,102.343094,102.32865,102.253296,102.278885,102.33937
2014-04-09,102.3578,102.31046,102.291595,102.33869,102.33221,102.335205,102.32424
2014-04-10,102.297516,102.370316,102.35822,102.280266,102.30493,102.29054,102.34431
2014-04-11,102.33344,102.321556,102.334885,102.28436,102.285,102.27991,102.2798
2014-04-13,102.3272,102.324265,102.36844,102.339905,102.35275,102.335976,102.294304
2014-04-14,102.309494,102.311554,102.307686,102.30127,102.25954,102.256485,102.273384
2014-04-15,102.29542,102.28844,102.2509,102.28493,102.2855,102.272995,102.278114
2014-04-16,102.26943,102.27163,102.294044,102.29724,102.2772,102.30964,102.28218
2014-04-17,102.2537,102.30134,102.2455,102.26221,102.26973,102.29216,102.26161
2014-04-20,102.273224,102.25749,102.31105,102.2743,102.26562,102.2534,102.2687
2014-04-21,102.28793,102.26818,102.286964,102.26372,102.257706,102.27188,102.25177
2014-04-22,102.28512,102.28331,102.26864,102.27543,102.27237,102.26127,102.23875
2014-04-23,102.302864,102.27296,102.29317,102.26289,102.251366,102.254234,102.27296
2014-04-24,102.27572,102.28638,102.29258,102.27996,102.21566,102.27076,102.35333
2014-04-25,102.31319,102.27654,102.227776,102.254005,102.29431,102.29921,102.2993
2014-04-27,102.27678,102.27412,102.23131,102.28477,102.32706,102.28692,102.34204
2014-04-28,102.24087,102.285446,102.31384,102.35949,102.33248,102.333305,102.307236
2014-04-29,102.23128,102.282074,102.34201,102.289665,102.31486,102.35883,102.31543
2014-04-30,102.29309,102.328865,102.335236,102.32827,102.32384,102.33812,102.30182
2014-05-01,102.24267,102.371506,102.327354,102.32324,102.32957,102.33276,102.29104
2014-05-02,102.31422,102.28613,102.32178,102.32947,102.31373,102.29382,102.303444
2014-05-04,102.29988,102.36571,102.31369,102.313324,102.32182,102.265884,102.261925
2014-05-05,102.323,102.2877,102.303734,102.29201,102.28781,102.28013,102.27513
2014-05-06,102.311455,102.304886,102.27893,102.28427,102.292595,102.27175,102.28942
2014-05-07,102.30026,102.30191,102.33236,102.29166,102.28152,102.26449,102.23497
2014-05-08,102.29844,102.24789,102.289246,102.23928,102.25222,102.24751,102.22238
2014-05-09,102.291115,102.24414,102.28014,102.27347,102.23648,102.239296,102.16744
2014-05-11,102.23251,102.30296,102.26189,102.24257,102.24193,102.24621,102.18935
2014-05-12,102.289116,102.269585,102.21665,102.21355,102.16575,102.20465,102.10656
2014-05-13,102.2541,102.25,102.21899,102.230804,102.127075,102.20268,102.10195
2014-05-14,102.25329,102.22987,102.200455,102.2092,102.16421,102.120605,102.07197
2014-05-15,102.25807,102.21492,102.19673,102.18048,102.15638,102.105515,102.0288
2014-05-16,102.226204,102.15227,102.17028,102.123436,102.06879,102.06852,102.03359
2014-05-18,102.21355,102.19052,102.120026,102.11592,102.04916,102.01726,102.01017
2014-05-19,102.19023,102.14404,102.08589,102.071236,102.017715,101.95514,101.93041
2014-05-20,102.13429,102.048645,102.028,102.03629,101.91107,101.92082,101.94514
2014-05-21,102.06894,102.05353,102.0338,101.93605,101.923,101.97187,101.95551
2014-05-22,102.06999,102.02277,101.974976,101.94082,101.94625,101.98096,101.939644
2014-05-23,102.02137,101.98886,101.90067,101.971924,101.926094,101.99487,102.01626
2014-05-25,101.99862,101.94824,101.940926,101.96929,102.001045,101.98906,101.94636
2014-05-26,101.93493,101.95526,101.9666,101.96407,101.9563,101.980965,101.92367
2014-05-27,101.95684,101.94178,101.955925,101.9622,101.92147,101.90449,101.95371
2014-05-28,101.99109,101.94394,102.01428,101.963326,101.939415,101.96937,101.92445
2014-05-29,102.0257,101.96106,101.99841,101.93219,101.96019,101.928665,101.954666
2014-05-30,101.98347,101.97725,101.92703,101.95662,101.973495,101.937126,101.92527
2014-06-02,101.9582,101.94941,101.93148,101.94681,101.93544,101.920296,101.95562
2014-06-03,101.98629,101.922356,101.98225,101.96408,101.9566,101.93308,101.9261
2014-06-04,101.925995,101.945175,101.9263,101.95651,101.96579,101.92572,101.95656
2014-06-05,101.92674,101.9158,101.93301,101.944534,101.978546,101.96628,101.92695
2014-06-06,101.95889,101.90997,101.979256,101.96874,101.89422,101.97473,101.95752
2014-06-08,101.939316,101.94139,101.92789,101.95568,101.88131,101.91424,101.962456
2014-06-09,101.94477,101.92163,101.93184,101.93064,101.962746,101.93611,101.940216
2014-06-10,101.927315,101.95296,101.97952,101.96988,101.931206,101.95033,101.87307
2014-06-11,101.986176,101.92021,101.92681,101.86846,101.945526,101.94035,101.90669
2014-06-12,101.927704,101.9345,101.91192,101.89544,101.926125,101.9225,101.86516
2014-06-13,101.94333,101.93133,101.91877,101.90285,101.90397,101.897705,101.95565
2014-06-15,101.97643,101.94575,101.92253,101.890816,101.90297,101.89617,101.87877
2014-06-16,101.92892,101.91873,101.93989,101.92302,101.90432,101.923546,101.89151
2014-06-17,101.90239,101.90552,101.89353,101.888016,101.90326,101.87953,101.90898
2014-06-18,101.92414,101.87386,101.86734,101.88042,101.91621,101.93783,101.9332
2014-06-19,101.89959,101.89078,101.887856,101.95006,101.92848,101.92477,101.89322
2014-06-20,101.90903,101.918625,101.92926,101.927376,101.94259,101.9438,101.926506
2014-06-22,101.917404,101.92545,101.92251,101.93193,101.9565,101.93166,101.901436
2014-06-23,101.909195,101.96177,101.94906,101.95616,101.91692,101.87959,101.89769
2014-06-24,101.921326,101.93735,101.90359,101.922516,101.89879,101.92912,101.908585
2014-06-25,101.935295,101.8941,101.926384,101.89856,101.90087,101.90727,101.90409
2014-06-26,101.96802,101.91419,101.9091,101.908905,101.92251,101.913574,101.921265
2014-06-27,101.944214,101.899,101.91006,101.89824,101.89789,101.89318,101.918625
2014-06-29,101.91497,101.908714,101.93194,101.90923,101.90019,101.89506,101.93325
2014-06-30,101.906075,101.89425,101.88504,101.89791,101.92383,101.91384,101.93254
2014-07-01,101.91924,101.89841,101.89778,101.909584,101.89176,101.96972,101.993
2014-07-02,101.89524,101.90694,101.940636,101.940186,101.97393,101.93664,101.99006
2014-07-03,101.912506,101.91458,101.93352,101.9303,101.97944,101.96322,101.93116
2014-07-04,101.90681,101.94473,101.92181,101.89239,101.974106,101.946236,101.95286
2014-07-06,101.88716,101.95158,101.946785,101.95183,101.928795,101.97194,101.94086
2014-07-07,101.98764,101.99363,101.96067,101.95497,101.95696,101.94034,101.94241
2014-07-08,101.9329,101.92094,101.95715,101.910385,101.91274,101.95718,101.92354
2014-07-09,101.98228,101.93439,101.93737,101.94331,101.9321,101.93288,101.9278
2014-07-10,101.94604,101.915565,101.92321,101.92734,101.92922,101.916405,101.87744
2014-07-11,101.95344,101.941315,101.92693,101.91725,101.92681,101.896126,101.8897
2014-07-13,101.95259,101.91212,101.94855,101.942505,101.89189,101.923386,101.864876
2014-07-14,101.92356,101.910484,101.92709,101.88455,101.867355,101.88635,101.864655
2014-07-15,101.93603,101.95115,101.88274,101.886986,101.8824,101.84773,101.85741
2014-07-16,101.90398,101.92,101.870865,101.86705,101.84686,101.85765,101.83023
2014-07-17,101.87943,101.908295,101.836334,101.86345,101.85172,101.81994,101.73817
2014-07-18,101.88712,101.86756,101.86404,101.833954,101.821175,101.70817,101.688614
2014-07-20,101.868835,101.85341,101.85523,101.819405,101.686035,101.697754,101.69138
2014-07-21,101.84286,101.85611,101.81168,101.73558,101.67611,101.65823,101.64978
2014-07-22,101.8564,101.834404,101.68462,101.6945,101.6642,101.68732,101.669266
2014-07-23,101.786385,101.74795,101.68341,101.68453,101.68002,101.67,101.65762
2014-07-24,101.717354,101.68484,101.674835,101.67434,101.673615,101.6764,101.68114
2014-07-25,101.65315,101.67227,101.646324,101.66399,101.66812,101.65684,101.682755
2014-07-27,101.69273,101.65299,101.68408,101.67403,101.682,101.68264,101.665085
2014-07-28,101.67317,101.69036,101.657684,101.6624,101.65518,101.66528,101.67279
2014-07-29,101.67526,101.67582,101.68415,101.66968,101.67408,101.686226,101.67812
2014-07-30,101.67615,101.66935,101.686226,101.680984,101.658165,101.67826,101.661644
2014-07-31,101.67606,101.685326,101.65255,101.66943,101.68868,101.66569,101.68586
2014-08-01,101.67597,101.65368,101.684685,101.66225,101.652084,101.67166,101.66938
2014-08-03,101.67589,101.67557,101.67237,101.67705,101.683495,101.64428,101.66991
2014-08-04,101.675804,101.67287,101.70541,101.67229,101.66654,101.65489,101.7004
2014-08-05,101.67573,101.674965,101.614,101.686104,101.656975,101.688774,101.686516
2014-08-06,101.675644,101.67458,101.72518,101.68119,101.66357,101.68305,101.76414
2014-08-07,101.67556,101.67642,101.671394,101.692314,101.72383,101.79998,101.784035
2014-08-08,101.67547,101.67542,101.65613,101.70759,101.79669,101.8178,101.839
2014-08-10,101.675385,101.639694,101.74089,101.78429,101.813675,101.84107,101.85048
2014-08-11,101.62019,101.64983,101.82673,101.81103,101.832306,101.8703,101.86983
2014-08-12,101.69173,101.814354,101.82732,101.820145,101.86404,101.874275,101.84109
2014-08-13,101.772575,101.829056,101.84462,101.85584,101.8518,101.853455,101.86527
2014-08-14,101.81729,101.84025,101.87572,101.859924,101.86443,101.88055,101.88328
2014-08-15,101.82733,101.87546,101.86468,101.83912,101.8514,101.85543,102.05679
2014-08-17,101.85388,101.8538,101.83126,101.856735,101.8648,102.07303,102.109566
2014-08-18,101.86674,101.88229,101.86111,101.89418,102.051186,102.143654,102.13588
2014-08-19,101.85355,101.85591,101.893974,102.039536,102.14119,102.12862,102.17903
2014-08-20,101.867096,101.86099,102.01779,102.11612,102.14585,102.16469,102.25291
2014-08-21,101.8532,102.035706,102.12038,102.12784,102.15285,102.251434,102.264046
2014-08-22,102.077614,102.09812,102.12028,102.14241,102.23681,102.29199,102.33283
2014-08-24,102.135185,102.174644,102.202705,102.25667,102.26133,102.36673,102.446945
2014-08-25,102.154045,102.142395,102.25425,102.243355,102.31296,102.45068,102.43627
2014-08-26,102.18926,102.2186,102.29576,102.3472,102.41135,102.46002,102.48629
2014-08-27,102.21987,102.24881,102.31397,102.42702,102.44837,102.476395,102.5234
2014-08-28,102.23993,102.366776,102.40481,102.461975,102.52803,102.5263,102.60181
2014-08-29,102.34436,102.40293,102.44266,102.51558,102.5378,102.57239,102.55021
2014-08-31,102.43092,102.46218,102.48881,102.50785,102.54622,102.550934,102.558624
2014-09-01,102.41578,102.45465,102.525604,102.48028,102.622116,102.661415,102.62153
2014-09-02,102.51097,102.515015,102.492065,102.55192,102.622475,102.621605,102.76046
2014-09-03,102.53425,102.55182,102.574,102.5553,102.59116,102.71586,102.782936
2014-09-04,102.475,102.57631,102.58485,102.60599,102.754395,102.770935,102.89508
2014-09-05,102.562935,102.550674,102.62022,102.78637,102.7753,102.83359,103.49216
2014-09-07,102.59556,102.62647,102.76149,102.790794,102.818855,103.451706,103.727905
2014-09-08,102.61883,102.75178,102.79753,102.81636,103.44931,103.74852,103.80375
2014-09-09,102.75403,102.79315,102.830055,103.45554,103.686806,103.78541,103.80261
2014-09-10,102.801926,102.82328,103.46531,103.641914,103.73735,103.80966,103.834755
2014-09-11,102.83506,103.49216,103.7245,103.75182,103.85636,103.91494,103.92792
2014-09-12,103.4637,103.71403,103.77664,103.81837,103.89318,103.926765,103.967285
2014-09-14,103.72753,103.770256,103.84639,103.86667,103.94509,103.96923,104.0049
2014-09-15,103.83445,103.82736,103.882164,103.95593,103.97844,104.016594,104.12771
2014-09-16,103.84826,103.912186,103.937416,104.01732,104.01304,104.12454,104.20667
2014-09-17,103.88163,103.93204,103.958885,104.04305,104.12305,104.17326,104.26623
2014-09-18,103.92781,104.0094,103.98848,104.15639,104.20912,104.304436,104.92467
2014-09-19,103.96423,104.02531,104.16893,104.20488,104.31516,104.88041,105.015785
2014-09-21,104.00444,104.080956,104.23995,104.31709,104.91607,105.0101,105.06105
2014-09-22,104.17773,104.18772,104.30048,104.9427,105.020256,105.082535,105.113365
2014-09-23,104.23745,104.33514,104.87392,105.02821,105.12973,105.04424,105.15429
2014-09-24,104.2619,104.96216,105.02731,105.1114,105.069824,105.126854,105.59066
2014-09-25,104.99409,104.99468,105.1782,105.10593,105.10836,105.62486,106.241165
2014-09-26,105.044044,105.13231,105.081215,105.20546,105.59203,106.27697,106.68718
2014-09-28,105.10319,105.14865,105.11065,105.62311,106.2366,106.680374,107.04058
2014-09-29,105.13507,105.14183,105.66112,106.23409,106.70508,106.96112,107.13963
2014-09-30,105.12209,105.60549,106.2768,106.674416,107.01241,107.1437,107.20768
2014-10-01,105.655266,106.200745,106.66845,107.000046,107.12958,107.17169,107.240005
2014-10-02,106.24515,106.68144,106.98243,107.15903,107.17482,107.21963,107.237976
2014-10-03,106.746315,107.02581,107.139084,107.2324,107.248505,107.32397,107.80203
2014-10-05,106.99024,107.13409,107.16093,107.25743,107.286934,107.850464,107.79942
2014-10-06,107.13859,107.14676,107.20874,107.28644,107.76123,107.81167,107.822105
2014-10-07,107.20466,107.191414,107.289825,107.81572,107.78702,107.87016,107.818184
2014-10-08,107.22602,107.25003,107.75184,107.838135,107.88692,107.78945,107.922066
2014-10-09,107.258194,107.77407,107.789154,107.86974,107.85621,107.8551,107.89257
2014-10-10,107.856064,107.90173,107.81634,107.925964,107.88388,107.85141,107.94304
2014-10-12,107.81116,107.82867,107.83565,107.79923,107.93287,107.93272,107.78411
2014-10-13,107.836395,107.8723,107.85379,107.787094,107.81937,107.83122,107.92567
2014-10-14,107.86434,107.84522,107.865105,107.93241,107.880585,107.9241,107.88627
2014-10-15,107.855385,107.82639,107.81449,107.858246,107.85744,107.88803,107.82364
2014-10-16,107.86539,107.87011,107.833015,107.857376,107.859436,107.82787,107.93271
2014-10-17,107.856766,107.84296,107.85086,107.79113,107.87845,107.933266,107.81082
2014-10-19,107.84915,107.82409,107.855484,107.92268,107.86163,107.780396,107.84141
2014-10-20,107.826836,107.86791,107.841675,107.885056,107.92603,107.90185,108.03994
2014-10-21,107.85504,107.840706,107.84639,107.841675,107.887886,108.02416,108.14315
2014-10-22,107.8224,107.821754,107.83055,107.872734,108.06468,108.09719,108.09468
2014-10-23,107.86661,107.86569,107.855484,108.04538,108.1507,108.167305,108.092804
2014-10-24,107.89494,107.89545,108.0781,108.09458,108.15737,108.09481,108.25044
2014-10-26,107.87803,108.05133,108.09336,108.09207,108.10104,108.262,108.3232
2014-10-27,108.071655,108.10355,108.091354,108.08459,108.20942,108.31799,108.363754
2014-10-28,108.117935,108.08705,108.1209,108.223694,108.382416,108.368,108.35985
2014-10-29,108.14019,108.12248,108.2177,108.35839,108.34525,108.27468,108.321945
2014-10-30,108.11963,108.202225,108.3024,108.327934,108.3488,108.33905,108.36455
2014-10-31,108.24746,108.38578,108.32739,108.336975,108.38379,108.3047,108.360466
2014-11-02,108.37448,108.3237,108.381676,108.354836,108.34434,108.34669,108.32085
2014-11-03,108.37591,108.30656,108.35569,108.32863,108.34811,108.391945,108.365326
2014-11-04,108.342834,108.36218,108.29952,108.336296,108.385056,108.35686,108.361015
2014-11-05,108.350044,108.37126,108.32636,108.35152,108.343445,108.41472,108.31985
2014-11-06,108.35605,108.34456,108.38427,108.364716,108.347466,108.32111,108.365974
2014-11-07,108.325134,108.35713,108.356514,108.37176,108.386246,108.34942,108.36141
2014-11-09,108.37627,108.33221,108.2969,108.38513,108.34261,108.37039,108.31885
2014-11-10,108.377785,108.3873,108.32539,108.359726,108.34685,108.310074,108.36655
2014-11-11,108.3417,108.39274,108.38655,108.32402,108.38731,108.38775,108.36188
2014-11-12,108.34961,108.31933,108.35729,108.33463,108.34195,108.35856,108.31804
2014-11-13,108.35612,108.29991,108.29474,108.355354,108.3464,108.309525,108.367035
2014-11-14,108.32287,108.363625,108.32471,108.32537,108.38826,108.37313,108.4573
2014-11-16,108.37777,108.37386,108.38863,108.3343,108.341354,108.42835,109.183105
2014-11-17,108.379364,108.343735,108.358025,108.35158,108.44039,109.24248,111.623886
2014-11-18,108.3409,108.35783,108.292885,108.46786,109.161354,111.62492,112.815254
2014-11-19,108.349335,108.330055,108.43935,109.12512,111.6301,112.76214,113.46739
2014-11-20,108.356285,108.49443,109.12288,111.65843,112.80633,113.456,113.5336
2014-11-21,108.39227,109.186104,111.628815,112.786865,113.503784,113.562294,114.290886
2014-11-23,109.15624,111.594406,112.795654,113.54104,113.52658,114.41962,114.49962
2014-11-24,111.62869,112.731445,113.5067,113.551056,114.34208,114.59359,114.61755
2014-11-25,112.75609,113.46854,113.573746,114.34268,114.59752,114.66322,114.870514
2014-11-26,113.55216,113.53844,114.354774,114.54906,114.626045,114.88072,114.9992
2014-11-27,113.51924,114.33383,114.54481,114.66035,114.91494,114.95254,115.41811
2014-11-28,114.35751,114.562035,114.554214,114.82823,114.93644,115.432945,115.719734
2014-11-30,114.57607,114.58354,114.89361,114.96261,115.45959,115.671585,115.74187
2014-12-01,114.63393,114.90072,114.98245,115.466095,115.685776,115.7523,116.145454
2014-12-02,114.85409,114.941086,115.42612,115.59454,115.71788,116.18089,116.326385
2014-12-03,114.98247,115.506256,115.653305,115.763916,116.13493,116.345184,116.37162
2014-12-04,115.39438,115.64639,115.842636,116.13555,116.2873,116.36582,116.80678
2014-12-05,115.72569,115.75939,116.171135,116.32511,116.334946,116.80466,117.69676
2014-12-07,115.67063,116.295,116.32817,116.400444,116.80661,117.70458,117.705635
2014-12-08,116.17621,116.30924,116.40717,116.79529,117.66662,117.66138,117.71477
2014-12-09,116.30945,116.36479,116.814606,117.63659,117.70085,117.805504,117.78293
2014-12-10,116.370514,116.73965,117.66096,117.68395,117.89222,117.808914,117.84235
2014-12-11,116.79191,117.60926,117.77873,117.66899,117.76477,117.833435,117.85206
2014-12-12,117.69781,117.72795,117.757355,117.78768,117.85827,117.882385,117.74841
2014-12-14,117.70874,117.74635,117.803085,117.90028,117.8584,117.89702,117.95732
2014-12-15,117.7609,117.72821,117.82385,117.78228,117.88352,117.902664,118.18423
2014-12-16,117.83718,117.835655,117.83603,117.7915,117.90201,118.14109,118.14628
2014-12-17,117.79073,117.80365,117.82469,117.938934,118.164085,118.14323,118.260025
2014-12-18,117.82683,117.78088,117.94216,118.14485,118.15344,118.228,118.403465
2014-12-19,117.85691,117.94272,118.05777,118.15392,118.21317,118.39846,118.409546
2014-12-21,117.95579,118.09295,118.140854,118.19488,118.360344,118.4166,118.484825
2014-12-22,118.15599,118.16621,118.298874,118.3987,118.37669,118.511505,118.57253
2014-12-23,118.179565,118.16754,118.33298,118.452675,118.52076,118.51677,118.58042
2014-12-24,118.23942,118.40778,118.40195,118.46793,118.52313,118.57761,118.84067
2014-12-25,118.33902,118.41714,118.537506,118.517166,118.58885,118.81365,118.81229
2014-12-26,118.43229,118.51891,118.57021,118.580284,118.8164,118.862885,118.867546
2014-12-28,118.567696,118.558365,118.58793,118.7988,118.87149,118.85156,119.10365
2014-12-29,118.55768,118.59119,118.800835,118.86499,118.90643,119.03753,119.3443
2014-12-30,118.59817,118.82538,118.8633,118.84728,119.07267,119.39834,119.4334
2014-12-31,118.78503,118.85615,118.87757,119.072014,119.38524,119.50178,119.51643
2015-01-01,118.8362,118.876015,119.07334,119.40977,119.47754,119.526535,119.59763
2015-01-02,118.881645,119.06288,119.3981,119.456345,119.52129,119.572266,119.54045
2015-01-04,119.09725,119.385284,119.47205,119.55073,119.56995,119.537796,119.641815
2015-01-05,119.35055,119.44137,119.52546,119.55648,119.534904,119.59541,119.58537
2015-01-06,119.4418,119.552376,119.58278,119.56482,119.54189,119.60203,119.626785
2015-01-07,119.46668,119.578064,119.52913,119.559166,119.62363,119.547005,119.6489
2015-01-08,119.49666,119.5688,119.54039,119.57937,119.57661,119.59386,119.556366
2015-01-09,119.549545,119.575134,119.58179,119.601395,119.52862,119.60019,119.56892
2015-01-11,119.611084,119.55058,119.53832,119.59778,119.56097,119.54458,119.53517
2015-01-12,119.62813,119.59202,119.54219,119.55095,119.581764,119.546,119.48392
2015-01-13,119.53134,119.59282,119.58703,119.56874,119.46689,119.49463,119.36176
2015-01-14,119.56449,119.55037,119.624825,119.51939,119.42703,119.42707,119.27032
2015-01-15,119.57697,119.567924,119.54542,119.48277,119.33509,119.286156,119.06117
2015-01-16,119.60068,119.564476,119.45842,119.41491,119.28032,119.022575,119.00342
2015-01-18,119.52399,119.46418,119.34519,119.26056,119.02327,118.94407,118.89465
2015-01-19,119.43792,119.415764,119.28059,119.02525,118.83235,118.954124,118.86247
2015-01-20,119.38636,119.33517,119.06948,118.834946,118.85033,118.837135,118.86996
2015-01-21,119.287155,119.03392,119.05001,118.83415,118.83195,118.88236,118.82159
2015-01-22,119.036064,118.82611,118.90404,118.849396,118.85072,118.85058,118.83946
2015-01-23,118.81587,118.84591,118.91461,118.83109,118.83159,118.854256,118.82256
2015-01-25,118.94781,118.826065,118.88278,118.84987,118.85109,118.843124,118.841736
2015-01-26,118.87831,118.84626,118.82531,118.83071,118.83121,118.86683,118.82024
2015-01-27,118.88112,118.82567,118.926765,118.85022,118.85141,118.87332,118.49063
2015-01-28,118.94082,118.846565,118.8445,118.830345,118.817276,118.48367,118.43594
2015-01-29,118.82168,118.825325,118.81204,118.87318,118.577156,118.431175,118.30939
2015-01-30,118.84344,118.84691,118.81536,118.437546,118.40033,118.2987,118.27985
2015-02-01,118.82688,118.81873,118.46918,118.42903,118.31666,118.29197,118.15512
2015-02-02,118.866684,118.54642,118.39985,118.28361,118.29323,118.11819,118.13702
2015-02-03,118.50055,118.43455,118.34984,118.29498,118.13103,118.110794,118.10654
2015-02-04,118.4416,118.347046,118.28921,118.1324,118.14331,118.17898,118.087524
2015-02-05,118.29931,118.31793,118.11444,118.14514,118.11583,118.10306,118.12777
2015-02-06,118.21653,118.12886,118.17006,118.11708,118.1312,118.08357,118.13756
2015-02-08,118.161095,118.13034,118.13537,118.132744,118.14403,118.12954,118.129845
2015-02-09,118.12254,118.104416,118.10057,118.145836,118.11523,118.14481,118.13786
2015-02-10,118.11238,118.12991,118.09629,118.11649,118.1313,118.12906,118.08786
2015-02-11,118.123985,118.115,118.09044,118.13286,118.144714,118.15066,118.13904
2015-02-12,118.12359,118.13819,118.11397,118.146454,118.11467,118.135796,118.126015
2015-02-13,118.14138,118.12506,118.140175,118.11594,118.1314,118.12834,118.14239
2015-02-15,118.118126,118.150085,118.16338,118.132965,118.145294,118.118904,118.12728
2015-02-16,118.122955,118.13501,118.16159,118.14707,118.114136,118.135765,118.137924
2015-02-17,118.1372,118.12337,118.14031,118.11551,118.131485,118.12862,118.13359
2015-02-18,118.11096,118.107216,118.09236,118.133095,118.14582,118.14662,118.118324
2015-02-19,118.127914,118.13121,118.10001,118.1476,118.113716,118.1011,118.14526
2015-02-20,118.13776,118.11703,118.13317,118.12226,118.13161,118.11297,118.15491
2015-02-22,118.11971,118.13912,118.1584,118.14748,118.14633,118.15674,118.30283
2015-02-23,118.12823,118.126564,118.13484,118.11546,118.1283,118.310394,118.39245
2015-02-24,118.13789,118.15066,118.11675,118.17754,118.27684,118.33544,118.53819
2015-02-25,118.146835,118.11174,118.16977,118.33804,118.46282,118.53119,118.59442
2015-02-26,118.11649,118.16699,118.310196,118.57393,118.6671,118.59195,118.647255
2015-02-27,118.15227,118.307686,118.50636,118.54658,118.56656,118.60537,118.725586
2015-03-01,118.27931,118.42107,118.50379,118.57883,118.63304,118.69788,118.79593
2015-03-02,118.553665,118.56051,118.605,118.60386,118.75925,118.84925,118.867966
2015-03-03,118.54705,118.56451,118.61652,118.73691,118.80486,118.87129,118.86943
2015-03-04,118.60386,118.64238,118.780556,118.798294,118.87784,118.898766,118.90358
2015-03-05,118.63092,118.73699,118.79692,118.85613,118.909424,118.89227,118.90768
2015-03-06,118.75785,118.79127,118.84731,118.89856,118.97224,119.00264,119.01768
2015-03-08,118.80964,118.84224,118.847084,118.94972,118.94072,118.960434,119.039474
2015-03-09,118.850655,118.9109,118.95532,118.96842,118.94495,118.953705,119.065414
2015-03-10,118.88569,118.9247,118.99805,118.87291,119.006195,119.0228,119.08727
2015-03-11,118.9538,118.9647,118.96689,118.988884,119.07098,119.11375,119.17243
2015-03-12,118.95275,118.93717,119.01246,119.06048,119.12541,119.14262,119.20847
2015-03-13,118.98723,119.03812,119.03719,119.06889,119.19103,119.16225,119.26358
2015-03-15,118.97934,119.03972,119.131165,119.15037,119.22602,119.28529,119.46376
2015-03-16,119.03955,119.0781,119.14906,119.26906,119.291985,119.44855,119.648865
2015-03-17,119.07646,119.18571,119.1875,119.30332,119.45544,119.661285,119.71359
2015-03-18,119.19166,119.21739,119.27258,119.41144,119.67718,119.66804,119.800835
2015-03-19,119.1915,119.32815,119.409096,119.686905,119.70043,119.83157,119.84728
2015-03-20,119.28422,119.46311,119.672455,119.75014,119.814735,119.70989,119.73215
2015-03-22,119.45433,119.61094,119.69705,119.85053,119.726685,119.79837,119.73528
2015-03-23,119.6703,119.68884,119.80196,119.795425,119.77269,119.68409,119.68518
2015-03-24,119.72115,119.79019,119.80079,119.796875,119.711334,119.70642,119.67427
2015-03-25,119.85471,119.74451,119.80292,119.68439,119.69827,119.694984,119.71592
2015-03-26,119.728775,119.81305,119.664536,119.69437,119.7464,119.79597,119.80227
2015-03-27,119.76348,119.73572,119.722824,119.71946,119.80283,119.81865,119.83823
2015-03-29,119.67798,119.70038,119.68849,119.80975,119.85408,119.84131,119.82024
2015-03-30,119.67599,119.68381,119.80555,119.7493,119.85539,119.79684,119.836624
2015-03-31,119.72574,119.777626,119.78623,119.83211,119.83637,119.82831,119.82074
2015-04-01,119.806465,119.83218,119.827805,119.87971,119.83333,119.89335,119.89364
2015-04-02,119.83213,119.83071,119.83494,119.84578,119.80086,119.89604,119.98502
2015-04-05,119.82746,119.837845,119.840256,119.819824,119.8896,119.91507,119.975845
2015-04-06,119.85667,119.82008,119.83995,119.9426,119.93334,120.00914,119.96331
2015-04-07,119.907814,119.83033,119.92437,119.95044,119.95678,120.00657,119.97721
2015-04-08,119.866165,119.918,119.91924,119.963936,119.97758,119.99729,120.0432
2015-04-09,119.880905,119.947876,119.97301,119.9628,120.09522,120.09194,120.05412
2015-04-10,119.922325,119.970924,119.966286,120.05446,120.0996,120.06063,120.0139
2015-04-12,119.95617,120.03986,119.99943,120.03861,120.07523,120.0457,120.032585
2015-04-13,120.0163,120.01244,120.110855,120.03306,120.02734,120.0919,120.08471
2015-04-14,120.03224,120.10893,120.03196,120.05757,120.04531,120.07012,120.0641
2015-04-15,120.05817,120.04625,120.109505,120.06671,120.0744,119.99421,119.94769
2015-04-16,120.080055,120.02272,120.02933,120.05522,119.938835,119.976166,119.95543
2015-04-17,120.067726,120.05818,120.01917,120.04306,119.94155,119.9629,119.889366
2015-04-19,120.08321,120.114174,119.99401,119.90595,119.99597,119.923256,119.81798
2015-04-20,120.04142,120.02888,119.98445,119.875725,119.89608,119.81952,119.759094
2015-04-21,120.05953,120.00848,119.979645,119.881256,119.7726,119.72602,119.70155
2015-04-22,119.96771,119.95363,119.914894,119.85981,119.77631,119.76769,119.69323
2015-04-23,119.89378,119.89171,119.790634,119.73746,119.78278,119.70128,119.68246
2015-04-24,119.93073,119.84504,119.82205,119.77844,119.70181,119.68619,119.63446
2015-04-26,119.81881,119.799164,119.73045,119.7589,119.636856,119.6488,119.56253
2015-04-27,119.80011,119.7446,119.72099,119.711044,119.630585,119.56474,119.579956
