,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD,AUXAUD
2015-11-27,5220.3916,5224.5034,5220.471,5218.0186,5210.6587,5210.6914,5217.96
2015-11-29,5224.4873,5220.4727,5218.13,5210.737,5210.6924,5218.1206,5210.802
2015-11-30,5220.429,5218.067,5210.918,5210.948,5218.0186,5210.8447,5208.239
2015-12-01,5217.9243,5210.7427,5210.6533,5217.8633,5210.7334,5207.98,5193.6006
2015-12-02,5211.098,5211.1196,5218.599,5211.257,5208.514,5194.127,5190.951
2015-12-03,5210.6226,5217.947,5210.694,5207.8657,5193.524,5190.5,5188.6743
2015-12-04,5217.821,5210.5107,5207.927,5193.5146,5190.4746,5188.8022,5188.286
2015-12-06,5211.114,5208.282,5193.9287,5190.8545,5189.4062,5188.8853,5187.0366
2015-12-07,5208.015,5193.2593,5190.2993,5188.635,5188.2705,5186.419,5183.2744
2015-12-08,5193.884,5190.5376,5188.7715,5188.4795,5186.306,5183.5854,5170.883
2015-12-09,5190.36,5188.9893,5187.9414,5186.5513,5183.3574,5170.548,5171.1934
2015-12-10,5188.4756,5188.3745,5186.302,5183.424,5170.9316,5170.822,5168.5645
2015-12-11,5189.308,5187.275,5184.139,5172.131,5171.6914,5169.3706,5158.831
2015-12-13,5185.1104,5182.2095,5169.6606,5169.7827,5167.304,5156.303,5141.278
2015-12-14,5183.23,5170.7803,5170.7827,5168.411,5157.194,5141.5503,5135.603
2015-12-15,5173.257,5172.919,5170.7603,5159.101,5143.6406,5137.512,5122.2954
2015-12-16,5172.5903,5170.661,5158.7393,5142.8003,5137.68,5121.679,5117.306
2015-12-17,5169.505,5157.9526,5142.3774,5136.403,5121.2095,5116.564,5116.6055
2015-12-18,5157.5986,5141.442,5136.0557,5120.7524,5115.99,5116.3213,5120.3135
2015-12-20,5146.711,5140.651,5125.2534,5120.689,5120.5825,5126.285,5120.9824
2015-12-21,5133.413,5118.599,5113.5967,5113.9365,5118.6123,5112.9585,5130.3936
2015-12-22,5124.034,5118.692,5118.643,5123.3413,5118.832,5133.588,5144.628
2015-12-23,5115.7,5115.468,5120.3555,5115.2163,5134.6904,5141.7734,5152.691
2015-12-24,5115.7827,5120.6997,5115.131,5136.199,5141.8003,5152.341,5157.442
2015-12-27,5120.3916,5114.492,5134.2866,5142.1123,5152.024,5157.2354,5157.5044
2015-12-28,5113.543,5131.888,5140.1357,5150.552,5155.396,5155.5356,5155.5913
2015-12-29,5134.85,5142.27,5152.747,5157.573,5157.58,5157.724,5157.557
2015-12-30,5143.181,5153.359,5158.369,5158.504,5158.4883,5158.359,5153.7866
2015-12-31,5153.8584,5158.7305,5158.6113,5158.5977,5158.8086,5153.925,5143.023
2016-01-03,5157.0454,5157.2783,5157.312,5157.157,5152.468,5141.7344,5138.438
2016-01-04,5166.048,5165.9624,5166.0273,5161.193,5150.7515,5147.1665,5133.388
2016-01-05,5116.6245,5116.6777,5112.1357,5102.027,5098.5586,5085.4883,5065.4404
2016-01-06,5058.8823,5050.6953,5043.099,5036.626,5024.538,5004.1206,4985.6113
2016-01-07,5124.141,5115.983,5107.301,5094.458,5076.6,5060.482,5048.8633
2016-01-08,5139.3813,5132.303,5119.0215,5093.651,5078.478,5070.4756,5056.256
2016-01-10,5142.9507,5129.7095,5106.9756,5085.809,5080.4546,5060.413,5058.9727
2016-01-11,5125.7324,5105.013,5082.6646,5076.6787,5058.035,5056.6006,5054.6475
2016-01-12,5108.1377,5084.706,5076.8677,5061.4546,5058.036,5055.5854,5052.7944
2016-01-13,5252.729,5244.631,5225.875,5222.374,5219.357,5215.6353,5209.662
2016-01-14,5072.495,5059.0205,5053.411,5050.9355,5047.6714,5043.1865,5033.07
2016-01-15,5056.071,5050.518,5048.1797,5044.8574,5040.5547,5030.078,5020.3203
2016-01-17,5055.5757,5053.8296,5050.68,5046.3047,5034.87,5025.748,5012.543
2016-01-18,5053.275,5049.802,5043.737,5033.6045,5024.877,5008.3457,4984.525
2016-01-19,5052.215,5043.749,5035.868,5024.9565,5006.559,4982.248,4957.3354
2016-01-20,5043.9175,5034.83,5024.4316,5004.611,4982.63,4960.534,4940.3027
2016-01-21,5035.5215,5023.685,5004.901,4981.5347,4961.2734,4943.0537,4935.6113
2016-01-22,5020.862,5001.1055,4979.077,4957.759,4939.6016,4932.084,4928.289
2016-01-24,4997.9136,4975.097,4952.0913,4934.3403,4926.3467,4921.6914,4923.7437
2016-01-25,4975.457,4951.2925,4934.963,4925.3716,4919.4717,4921.487,4921.6924
2016-01-26,4958.037,4940.617,4926.528,4920.7676,4922.9272,4922.8877,4922.8496
2016-01-27,4952.184,4935.09,4925.7725,4930.048,4930.247,4930.252,4930.1196
2016-01-28,4934.8096,4924.313,4926.2173,4926.9985,4927.0938,4927.247,4922.7275
2016-01-29,4928.625,4929.0376,4929.8125,4929.8574,4930.124,4924.838,4920.5576
2016-01-31,4933.4814,4933.6523,4933.7383,4933.8105,4928.9263,4924.0415,4920.703
2016-02-01,4927.489,4927.462,4927.665,4922.8423,4918.042,4914.922,4911.932
2016-02-02,4926.708,4926.6816,4921.6704,4917.4766,4913.2393,4910.929,4909.4053
2016-02-03,4928.412,4923.7485,4919.2656,4915.7866,4913.3745,4911.38,4911.569
2016-02-04,4924.603,4920.653,4916.431,4913.8633,4912.7236,4912.697,4910.633
2016-02-05,4919.81,4915.355,4913.191,4911.6123,4911.6064,4909.587,4907.337
2016-02-07,4914.718,4913.2104,4911.8926,4911.866,4909.9717,4908.44,4904.6245
2016-02-08,4913.0,4911.594,4911.479,4910.027,4907.831,4904.1875,4897.557
2016-02-09,4909.775,4909.838,4908.7217,4905.7085,4902.099,4895.5547,4893.1343
2016-02-10,4909.9663,4907.9067,4905.2656,4901.2793,4895.485,4893.4985,4889.3887
2016-02-11,4910.056,4907.0396,4903.253,4897.8584,4896.211,4891.6123,4887.0337
2016-02-12,4909.8496,4905.786,4899.5,4897.546,4893.7373,4888.8223,4888.4663
2016-02-14,4905.938,4899.7773,4897.314,4893.068,4889.186,4888.1216,4887.9775
2016-02-15,4900.287,4898.7036,4894.248,4889.154,4887.824,4887.61,4887.58
2016-02-16,4897.688,4893.615,4888.283,4886.821,4886.818,4886.729,4886.679
2016-02-17,4891.398,4886.4907,4885.047,4884.904,4884.956,4884.985,4888.534
2016-02-18,4887.4263,4886.4204,4886.178,4886.243,4886.219,4889.7144,4892.579
2016-02-19,4888.2207,4887.924,4887.8833,4887.958,4891.278,4894.5425,4892.6724
2016-02-21,4885.4487,4885.4253,4885.561,4888.9614,4892.6177,4891.1895,4888.811
2016-02-22,4881.75,4881.716,4885.305,4889.225,4887.66,4885.1484,4883.6245
2016-02-23,4889.457,4892.4424,4896.354,4895.971,4893.1406,4891.5786,4891.856
2016-02-24,4890.564,4894.448,4893.7534,4892.169,4890.85,4890.777,4891.2446
2016-02-25,4890.7764,4888.39,4886.2666,4885.704,4885.515,4885.55,4889.498
2016-02-26,4889.4175,4887.7197,4887.6426,4887.797,4887.8535,4891.357,4896.166
2016-02-28,4889.486,4888.4414,4888.4634,4888.6396,4892.9233,4898.732,4908.748
2016-02-29,4889.991,4889.2905,4889.2754,4894.18,4900.373,4909.743,4911.753
2016-03-01,4888.941,4888.298,4893.4224,4900.0884,4908.1,4911.495,4911.5103
2016-03-02,4889.5376,4894.345,4900.9604,4910.2363,4911.765,4911.7627,4911.7803
2016-03-03,4892.957,4899.548,4907.9307,4910.4355,4910.4917,4910.5645,4910.5713
2016-03-04,4901.7124,4911.422,4912.661,4912.6665,4912.6777,4912.6514,4913.346
2016-03-06,4911.5864,4912.4873,4912.511,4912.487,4912.4927,4913.2856,4914.5444
2016-03-07,4910.6934,4910.6562,4910.725,4910.7617,4911.332,4912.678,4912.5195
2016-03-08,4913.368,4913.3286,4913.3374,4913.703,4914.7905,4914.786,4914.731
2016-03-09,4912.6377,4912.62,4913.131,4914.635,4914.6064,4914.6147,4914.58
2016-03-10,4906.7573,4907.1157,4908.0947,4908.0664,4908.1055,4908.1597,4908.1553
2016-03-11,4911.3813,4912.6606,4912.598,4912.643,4912.731,4912.6514,4913.8525
2016-03-13,4913.187,4913.0713,4913.104,4913.0586,4913.1377,4914.896,4916.3745
2016-03-14,4911.0117,4911.0415,4911.0884,4911.103,4912.5444,4914.496,4919.365
2016-03-15,4913.0977,4913.1055,4913.195,4914.768,4915.5757,4925.091,4939.026
2016-03-16,4913.247,4913.144,4914.3657,4917.337,4926.903,4945.664,4955.599
2016-03-17,4912.838,4914.6685,4919.7676,4931.258,4946.1543,4960.0923,4971.2163
2016-03-18,4914.576,4923.44,4936.8643,4945.9834,4960.4536,4975.845,4989.352
2016-03-20,4930.943,4942.944,4952.729,4962.4043,4977.123,5001.2505,5024.7515
2016-03-21,4943.5024,4954.546,4965.0127,4976.1177,4999.7856,5032.272,5049.9214
2016-03-22,4952.556,4964.1934,4976.525,4997.625,5029.9785,5054.9414,5064.3643
2016-03-23,4962.6665,4974.9478,4997.2334,5028.8657,5052.0195,5065.7017,5070.633
2016-03-24,4974.957,4995.9976,5028.994,5051.219,5064.6157,5071.8857,5073.324
2016-03-27,4996.862,5030.1465,5052.055,5068.209,5074.2754,5076.9424,5077.0654
2016-03-28,5022.124,5044.7075,5064.6045,5068.018,5073.9946,5075.3916,5075.575
2016-03-29,4918.5225,4935.938,4950.5684,4951.002,4952.1763,4954.134,4955.1523
2016-03-30,5052.464,5064.354,5069.568,5069.637,5069.5737,5069.9814,5070.352
2016-03-31,5080.7275,5086.2583,5086.1455,5085.961,5085.6445,5085.3853,5085.162
2016-04-01,5064.691,5064.9478,5064.8027,5064.759,5064.865,5064.9155,5064.879
2016-04-03,5064.709,5064.6772,5064.734,5064.76,5064.6816,5064.604,5064.696
2016-04-04,5064.5903,5064.7197,5064.7607,5064.748,5064.6006,5064.757,5064.7153
2016-04-05,5064.142,5064.0845,5064.139,5064.067,5064.139,5064.161,5064.163
2016-04-06,5064.858,5064.874,5065.0293,5064.823,5064.913,5065.0103,5064.819
2016-04-07,5081.1294,5080.936,5080.6504,5080.4565,5080.256,5080.031,5079.894
2016-04-08,5064.408,5064.543,5064.516,5064.505,5064.506,5064.558,5064.48
2016-04-10,5065.548,5065.4727,5065.442,5065.398,5065.4272,5065.4326,5074.398
2016-04-11,5064.927,5064.8423,5064.8354,5064.9443,5065.0063,5075.667,5088.892
2016-04-12,5064.724,5064.7124,5064.742,5064.702,5077.832,5091.0225,5103.038
2016-04-13,5064.778,5064.7036,5064.7583,5076.5933,5089.922,5102.9126,5102.9805
2016-04-14,5064.757,5064.771,5075.514,5089.952,5102.941,5102.8857,5102.947
2016-04-15,5064.705,5075.1064,5089.562,5102.9717,5102.8774,5102.9507,5102.944
2016-04-17,5074.7964,5089.162,5103.078,5102.9077,5102.9204,5102.9424,5102.8984
2016-04-18,5088.563,5102.9585,5102.9414,5102.926,5102.836,5102.9097,5102.952
2016-04-19,5103.041,5102.887,5102.855,5102.9146,5102.8643,5102.922,5097.215
2016-04-20,5102.907,5102.9277,5102.928,5102.92,5102.9175,5097.2505,5097.1714
2016-04-21,5102.968,5102.921,5102.907,5102.9727,5097.212,5097.177,5097.163
2016-04-22,5102.938,5102.929,5102.9575,5097.087,5097.1836,5097.17,5097.204
2016-04-24,5102.873,5102.965,5097.068,5097.1865,5097.173,5097.189,5103.0073
2016-04-25,5102.928,5097.021,5097.166,5097.1865,5097.239,5102.9443,5102.9043
2016-04-26,5097.2007,5097.217,5097.175,5097.184,5102.95,5102.9,5102.8853
2016-04-27,5097.1777,5097.1914,5097.1597,5102.8447,5102.946,5102.959,5102.926
2016-04-28,5097.1787,5097.186,5102.9287,5102.9575,5102.905,5102.9346,5102.9395
2016-04-29,5097.2075,5102.926,5102.86,5102.97,5102.8804,5102.9844,5102.928
2016-05-01,5102.9243,5102.91,5102.957,5102.883,5102.8813,5102.8706,5102.9673
2016-05-02,5102.9116,5102.947,5102.88,5102.848,5102.946,5102.911,5102.9336
2016-05-03,5102.9434,5102.975,5102.9834,5102.908,5102.916,5102.963,5114.865
2016-05-04,5102.9487,5102.959,5102.9346,5102.895,5102.8857,5115.332,5135.207
2016-05-05,5101.828,5101.8984,5101.91,5101.934,5115.1797,5134.9155,5151.9604
2016-05-06,5102.9155,5103.008,5102.9165,5115.8613,5136.493,5153.6826,5174.6167
2016-05-08,5102.954,5102.951,5116.456,5136.3223,5153.943,5175.509,5184.341
2016-05-09,5102.959,5115.9717,5136.619,5154.236,5175.9346,5184.1255,5195.4536
2016-05-10,5115.947,5136.6016,5154.267,5176.007,5184.1323,5196.4233,5201.897
2016-05-11,5136.41,5154.2983,5176.1753,5184.144,5196.5884,5201.8374,5207.9863
2016-05-12,5153.977,5176.2754,5184.1924,5196.034,5201.7607,5208.0225,5213.9575
2016-05-13,5176.169,5184.084,5196.338,5201.7305,5208.0894,5213.962,5221.0728
2016-05-15,5184.115,5196.8237,5201.68,5207.934,5214.124,5221.0586,5224.4976
2016-05-16,5196.9336,5201.7573,5207.8545,5213.943,5221.0547,5224.5557,5229.572
2016-05-17,5201.7734,5207.8564,5213.886,5221.092,5224.5806,5229.486,5230.165
2016-05-18,5207.834,5213.929,5221.0933,5224.561,5229.555,5230.173,5230.3994
2016-05-19,5213.83,5220.8467,5224.556,5229.6157,5230.1406,5230.438,5240.0767
2016-05-20,5220.9785,5224.597,5229.4067,5230.1763,5230.4263,5240.1357,5241.098
2016-05-22,5224.5303,5229.502,5230.161,5230.3506,5240.0273,5241.2354,5245.6636
2016-05-23,5229.581,5230.1587,5230.432,5239.9604,5241.131,5245.6494,5258.8564
2016-05-24,5230.1333,5230.3716,5240.3306,5241.1016,5245.652,5259.074,5279.7
2016-05-25,5230.361,5240.1626,5241.1494,5245.688,5259.536,5280.437,5301.4443
2016-05-26,5240.004,5241.1646,5245.7144,5258.609,5280.655,5301.3037,5313.057
2016-05-27,5241.158,5245.6396,5259.0674,5280.643,5301.2993,5313.7715,5329.477
2016-05-29,5245.6147,5259.2075,5280.824,5301.098,5314.016,5329.478,5329.0674
2016-05-30,5259.6963,5280.6587,5301.277,5313.969,5329.495,5329.044,5329.0425
2016-05-31,5280.798,5301.232,5313.918,5329.4985,5329.04,5329.025,5332.725
2016-06-01,5301.1377,5313.907,5329.6045,5329.02,5329.019,5332.717,5333.671
2016-06-02,5314.154,5329.449,5329.032,5329.035,5332.6978,5333.7373,5341.1167
2016-06-03,5329.4204,5329.068,5329.0474,5332.691,5333.7554,5341.124,5346.455
2016-06-05,5329.0522,5329.0527,5332.672,5333.7676,5341.2344,5346.367,5346.482
2016-06-06,5329.0117,5332.7437,5333.733,5341.0913,5346.3975,5346.4116,5346.4126
2016-06-07,5332.6846,5333.6763,5341.033,5346.3843,5346.455,5346.3955,5346.44
2016-06-08,5333.643,5341.0767,5346.3574,5346.4526,5346.4014,5346.4033,5346.4
2016-06-09,5341.202,5346.4297,5346.34,5346.3984,5346.4077,5346.4414,5346.4116
2016-06-10,5346.339,5346.414,5346.3823,5346.3945,5346.42,5346.395,5346.4194
2016-06-12,5346.3745,5346.462,5346.458,5346.31,5346.382,5346.389,5346.3584
2016-06-13,5346.3926,5346.45,5346.4956,5346.4575,5346.4243,5346.4243,5346.4336
2016-06-14,5346.3975,5346.373,5346.42,5346.35,5346.422,5346.4194,5346.3784
2016-06-15,5346.3735,5346.467,5346.446,5346.429,5346.407,5346.409,5346.497
2016-06-16,5346.414,5346.454,5346.4507,5346.4688,5346.4014,5346.4062,5346.4976
2016-06-17,5346.4136,5346.359,5346.38,5346.3677,5346.425,5346.4043,5341.0806
2016-06-19,5346.412,5346.3813,5346.369,5346.397,5346.3926,5341.0654,5336.598
2016-06-20,5346.401,5346.4497,5346.3994,5346.461,5341.001,5336.545,5333.743
2016-06-21,5346.393,5346.3193,5346.4155,5340.9937,5336.581,5333.6807,5333.6787
2016-06-22,5346.4155,5346.4604,5341.024,5336.5737,5333.683,5333.697,5332.7197
2016-06-23,5346.261,5340.8643,5336.347,5333.494,5333.587,5332.655,5317.3267
2016-06-24,5340.9907,5336.6475,5333.685,5333.708,5332.714,5317.6562,5316.3955
2016-06-26,5336.669,5333.745,5333.719,5332.739,5317.5146,5316.4614,5301.6313
2016-06-27,5333.686,5333.7715,5332.7744,5317.5254,5316.6343,5301.4824,5280.5044
2016-06-28,5333.7085,5332.6685,5317.4106,5316.4033,5300.752,5280.7314,5265.5186
2016-06-29,5332.69,5317.532,5316.558,5301.4277,5280.5464,5265.478,5228.0938
2016-06-30,5317.322,5316.4,5300.377,5280.753,5265.6436,5228.1743,5228.3794
2016-07-01,5316.4937,5300.669,5280.6567,5265.83,5228.0454,5228.376,5227.31
2016-07-03,5299.524,5280.4287,5264.759,5228.17,5228.378,5227.3643,5221.59
2016-07-04,5281.362,5259.4355,5229.6235,5228.0156,5227.389,5221.508,5215.079
2016-07-05,5257.581,5229.1543,5228.536,5227.8604,5221.813,5215.263,5215.5815
2016-07-06,5230.454,5228.7217,5227.683,5222.0654,5215.579,5215.6694,5215.789
2016-07-07,5227.0566,5226.192,5220.405,5213.9297,5213.9497,5213.771,5213.8667
2016-07-08,5228.4653,5222.8086,5216.1113,5216.1206,5216.071,5216.0938,5215.895
2016-07-10,5222.182,5216.264,5215.831,5216.0034,5215.63,5215.791,5215.81
2016-07-11,5216.2236,5215.583,5215.907,5215.767,5215.756,5215.566,5215.5903
2016-07-12,5215.449,5215.473,5215.455,5215.578,5215.5815,5215.476,5215.5117
2016-07-13,5216.01,5216.0103,5215.9946,5215.804,5215.782,5215.927,5215.6323
2016-07-14,5215.5854,5215.1167,5215.5815,5215.6255,5215.608,5215.379,5215.578
2016-07-15,5214.4946,5214.5034,5214.689,5214.633,5214.6055,5214.4297,5214.682
2016-07-17,5215.6387,5215.6494,5215.599,5215.764,5215.727,5215.53,5215.585
2016-07-18,5216.4507,5216.375,5216.2725,5216.389,5216.3213,5216.0967,5215.9976
2016-07-19,5214.652,5214.6626,5214.5825,5214.6826,5214.6035,5214.7563,5214.503
2016-07-20,5215.5117,5215.511,5215.399,5215.458,5215.377,5215.421,5221.9717
2016-07-21,5215.1465,5215.139,5215.254,5215.2734,5215.3936,5222.0747,5221.858
2016-07-22,5214.625,5214.612,5214.7944,5214.8154,5221.5874,5221.6,5227.158
2016-07-24,5215.1265,5215.096,5215.154,5221.821,5221.839,5227.5103,5228.6133
2016-07-25,5214.9507,5215.041,5221.6865,5221.475,5227.275,5228.2983,5232.9995
2016-07-26,5215.015,5221.553,5221.6265,5227.425,5228.3027,5233.0664,5251.912
2016-07-27,5221.7554,5221.7466,5227.421,5228.4897,5233.222,5253.68,5289.534
2016-07-28,5221.639,5227.378,5228.355,5233.117,5249.9897,5288.3286,5324.9434
2016-07-29,5227.38,5228.3677,5233.14,5248.241,5286.172,5323.4883,5351.1694
2016-07-31,5228.4224,5233.1484,5248.0527,5285.329,5322.2964,5350.4595,5371.0503
2016-08-01,5232.9634,5243.318,5279.6294,5312.9053,5341.42,5362.387,5381.3306
2016-08-02,5247.6304,5280.46,5316.3896,5345.8022,5366.0117,5388.268,5400.72
2016-08-03,5282.2754,5315.7793,5347.6562,5367.0005,5390.5303,5401.7554,5412.217
2016-08-04,5315.8047,5347.195,5368.3584,5391.166,5402.0537,5411.9756,5413.351
2016-08-05,5346.803,5368.1055,5392.2476,5402.063,5411.891,5413.3467,5421.851
2016-08-07,5372.199,5391.684,5404.476,5411.0103,5415.352,5429.4937,5441.5776
2016-08-08,5391.57,5404.622,5411.952,5415.096,5429.5728,5441.6865,5461.388
2016-08-09,5404.5757,5412.0103,5413.1113,5430.138,5441.6157,5460.8857,5461.781
2016-08-10,5412.518,5413.9434,5430.9663,5442.2856,5460.533,5462.4365,5466.4307
2016-08-11,5412.775,5429.8784,5441.2505,5458.023,5461.3984,5465.411,5468.4834
2016-08-12,5431.1987,5442.7383,5460.2183,5462.9526,5466.6045,5469.5034,5470.837
2016-08-14,5442.2656,5459.1846,5462.188,5466.572,5469.7466,5470.938,5477.9185
2016-08-15,5457.058,5461.548,5465.8105,5468.5864,5469.925,5476.837,5478.0
2016-08-16,5461.721,5466.0728,5469.0835,5470.034,5477.2563,5478.5527,5478.7646
2016-08-17,5467.1133,5470.0464,5471.1,5477.9194,5479.43,5479.6914,5480.03
2016-08-18,5468.4897,5469.6143,5476.474,5477.5854,5478.237,5479.381,5481.452
2016-08-19,5469.594,5476.8213,5477.96,5478.067,5478.625,5481.288,5484.5854
2016-08-21,5476.7085,5478.3564,5478.361,5478.7393,5481.447,5484.781,5485.9795
2016-08-22,5477.3613,5478.348,5479.1353,5481.614,5484.89,5486.2983,5487.046
2016-08-23,5478.057,5478.6143,5481.5557,5484.945,5485.9907,5487.34,5487.343
2016-08-24,5479.137,5481.512,5484.605,5485.912,5487.511,5487.509,5487.5547
2016-08-25,5481.6704,5485.0415,5486.2656,5487.8477,5487.6855,5487.831,5487.644
2016-08-26,5484.8945,5485.8667,5487.4795,5487.341,5487.406,5487.4653,5487.2285
2016-08-28,5486.9785,5488.04,5488.0493,5488.0864,5488.156,5488.0444,5488.128
2016-08-29,5488.444,5488.4194,5488.349,5488.428,5488.387,5488.344,5488.41
2016-08-30,5487.6104,5487.635,5487.855,5487.893,5487.6177,5487.876,5487.6514
2016-08-31,5487.966,5487.956,5488.032,5487.8887,5487.929,5488.029,5487.9604
2016-09-01,5488.1685,5488.375,5488.2363,5488.298,5488.1807,5488.2314,5488.162
2016-09-02,5487.665,5487.657,5487.7236,5487.812,5487.6646,5487.7188,5484.7666
2016-09-04,5488.099,5488.086,5488.0337,5488.1704,5488.0137,5485.6147,5479.21
2016-09-05,5487.9404,5487.9624,5487.8896,5488.018,5485.512,5479.24,5478.926
2016-09-06,5488.1245,5488.023,5488.026,5485.591,5479.724,5479.098,5478.442
2016-09-07,5487.6743,5487.701,5484.8975,5478.8096,5478.392,5478.1196,5476.9004
2016-09-08,5487.9956,5485.26,5479.062,5478.7837,5478.468,5477.2573,5470.097
2016-09-09,5485.2686,5478.7866,5478.542,5478.5884,5477.2036,5469.95,5469.008
2016-09-11,5478.7593,5478.653,5478.481,5476.969,5469.919,5468.9746,5468.986
2016-09-12,5479.1,5478.595,5477.4995,5470.3286,5469.1606,5469.185,5469.3604
2016-09-13,5478.3823,5477.176,5469.9785,5469.0435,5469.1704,5468.942,5459.646
2016-09-14,5477.304,5470.37,5469.3813,5469.1016,5469.2847,5459.5947,5453.487
2016-09-15,5470.1743,5469.2144,5469.1147,5469.038,5459.5396,5453.2046,5450.6455
2016-09-16,5469.041,5469.132,5469.155,5459.607,5453.2627,5450.7944,5433.82
2016-09-18,5468.89,5468.972,5459.7725,5453.18,5450.86,5430.154,5405.217
2016-09-19,5469.07,5459.4043,5453.2515,5450.395,5429.7256,5405.882,5405.5
2016-09-20,5459.3843,5453.0317,5450.597,5430.49,5406.0005,5405.638,5403.7354
2016-09-21,5453.0376,5450.5093,5430.613,5405.0747,5405.6445,5403.5576,5402.6543
2016-09-22,5450.6377,5431.7637,5404.8486,5405.7085,5403.5967,5402.772,5399.7856
2016-09-23,5432.9175,5404.6206,5405.6987,5403.708,5402.827,5399.8555,5399.713
2016-09-25,5404.335,5405.723,5403.5845,5402.7617,5399.7964,5399.7583,5399.7637
2016-09-26,5405.6694,5403.5693,5402.7188,5399.708,5399.7446,5399.8193,5399.78
2016-09-27,5403.65,5402.766,5399.768,5399.804,5399.8184,5399.829,5399.756
2016-09-28,5402.7344,5399.708,5399.7573,5399.801,5399.8076,5399.774,5399.806
2016-09-29,5399.79,5399.751,5399.7695,5399.7812,5399.6987,5399.743,5399.7485
2016-09-30,5399.7725,5399.754,5399.7446,5399.726,5399.774,5399.7886,5399.8066
2016-10-02,5399.777,5399.7583,5399.838,5399.7656,5399.7417,5399.8066,5399.7837
2016-10-03,5399.7456,5399.798,5399.7964,5399.7847,5399.8584,5399.737,5399.8076
2016-10-04,5399.8047,5399.7573,5399.778,5399.7173,5399.793,5399.794,5399.7944
2016-10-05,5399.7915,5399.7744,5399.7715,5399.741,5399.765,5399.7485,5399.72
2016-10-06,5399.7695,5399.8325,5399.799,5399.768,5399.8086,5399.8467,5399.7583
2016-10-07,5399.7485,5399.767,5399.7593,5399.753,5399.779,5399.82,5399.716
2016-10-09,5399.7656,5399.7407,5399.784,5399.7793,5399.721,5399.7754,5399.8247
2016-10-10,5399.736,5399.804,5399.6777,5399.797,5399.7617,5399.804,5403.568
2016-10-11,5399.7676,5399.74,5399.7217,5399.727,5399.7427,5403.604,5403.6104
2016-10-12,5399.764,5399.7993,5399.7886,5399.741,5403.6577,5403.638,5399.7217
2016-10-13,5399.767,5399.82,5399.757,5403.6274,5403.6685,5399.783,5399.785
2016-10-14,5399.854,5399.7495,5403.632,5403.7065,5399.87,5399.7334,5403.579
2016-10-16,5399.759,5403.6904,5403.5522,5399.806,5399.8335,5403.5566,5404.261
2016-10-17,5403.5957,5403.632,5399.7,5399.766,5403.623,5404.1284,5404.193
2016-10-18,5403.6445,5399.73,5399.766,5403.582,5404.108,5404.128,5404.191
2016-10-19,5399.713,5399.667,5403.5728,5404.1035,5404.187,5404.082,5404.15
2016-10-20,5399.755,5403.656,5404.1694,5404.121,5404.135,5404.1875,5404.1064
2016-10-21,5403.636,5404.213,5404.1216,5404.2227,5404.1543,5404.25,5404.193
2016-10-23,5404.1953,5404.162,5404.127,5404.219,5404.145,5404.1284,5404.1626
2016-10-24,5404.0913,5404.1406,5404.193,5404.144,5404.1978,5404.2056,5404.1104
2016-10-25,5404.2954,5404.241,5404.293,5404.1685,5404.227,5404.2075,5404.287
2016-10-26,5404.0957,5404.087,5404.0967,5404.169,5404.167,5404.111,5404.09
2016-10-27,5404.169,5404.0464,5404.098,5404.161,5404.16,5404.1475,5404.1665
2016-10-28,5404.101,5404.227,5404.1387,5404.195,5404.1924,5404.224,5404.167
2016-10-30,5404.2007,5404.1816,5404.246,5404.145,5404.2344,5404.259,5404.168
2016-10-31,5404.2847,5404.1553,5404.128,5404.2603,5404.255,5404.185,5404.246
2016-11-01,5404.03,5404.1167,5404.188,5404.242,5404.1514,5404.1274,5403.692
2016-11-02,5404.1562,5404.075,5404.101,5404.0327,5404.0684,5403.6245,5399.8013
2016-11-03,5404.157,5404.1616,5404.178,5404.1875,5403.5664,5399.8228,5399.8384
2016-11-04,5404.131,5404.1963,5404.307,5403.5303,5399.851,5399.841,5399.893
2016-11-06,5404.192,5404.136,5403.619,5399.809,5399.8516,5399.861,5396.5854
2016-11-07,5404.1797,5403.5103,5399.7705,5399.831,5399.776,5396.5312,5395.4214
2016-11-08,5403.662,5399.8247,5399.8525,5399.803,5396.618,5395.437,5391.073
2016-11-09,5399.8247,5399.809,5399.8564,5396.6626,5395.388,5391.109,5376.214
2016-11-10,5399.8833,5399.8667,5396.6655,5395.4336,5391.028,5376.2207,5371.593
2016-11-11,5399.91,5396.6704,5395.383,5390.9595,5376.464,5371.641,5353.2607
2016-11-13,5396.3926,5395.0967,5391.016,5376.865,5371.2407,5349.5757,5341.2217
2016-11-14,5393.5044,5389.127,5375.243,5369.7383,5348.159,5339.8604,5340.34
2016-11-15,5392.7065,5378.4443,5373.3413,5350.5327,5343.426,5343.2515,5343.1377
2016-11-16,5375.22,5370.153,5347.236,5340.5415,5340.243,5340.291,5340.3096
2016-11-17,5373.225,5353.4946,5343.1055,5343.305,5343.111,5343.098,5343.193
2016-11-18,5351.26,5340.6255,5340.5166,5340.4844,5340.5186,5340.443,5340.5635
2016-11-20,5340.5547,5339.644,5339.794,5340.0747,5340.1143,5339.6704,5339.701
2016-11-21,5337.2314,5337.325,5337.4375,5337.2915,5337.351,5337.6343,5337.606
