,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK,USDSEK
2017-01-27,9.084137,9.070602,9.065819,9.027054,9.065369,9.046944,9.033249
2017-01-29,9.071991,9.066032,9.045746,9.041626,9.062195,9.029945,8.954048
2017-01-30,9.080711,9.0653,9.038513,9.043037,9.027237,8.964142,8.949593
2017-01-31,9.043777,9.052582,9.036514,9.035439,8.948143,8.973427,8.945389
2017-02-01,9.069214,9.032974,9.0242,8.954033,8.955376,8.944237,8.936478
2017-02-02,9.050293,9.019829,8.9515915,8.936142,8.928726,8.951218,8.922043
2017-02-03,8.984879,8.959198,8.943733,8.948418,8.932953,8.950691,8.900032
2017-02-05,8.960396,8.955757,8.953529,8.923431,8.914124,8.909386,8.908379
2017-02-06,8.935242,8.932388,8.93457,8.927231,8.936607,8.9131775,8.893982
2017-02-07,8.949638,8.937439,8.94799,8.902412,8.915077,8.910301,8.906372
2017-02-08,8.930832,8.908363,8.917526,8.909409,8.922302,8.911034,8.869713
2017-02-09,8.93306,8.899689,8.901108,8.905678,8.924011,8.941124,8.9142685
2017-02-10,8.929573,8.908066,8.912605,8.893341,8.880226,8.894028,8.90773
2017-02-12,8.910004,8.914169,8.860962,8.926582,8.948761,8.888428,8.913078
2017-02-13,8.882553,8.935562,8.937492,8.90255,8.92366,8.895493,8.890579
2017-02-14,8.910629,8.897194,8.924377,8.899162,8.911774,8.895493,8.890701
2017-02-15,8.913849,8.880409,8.905205,8.905296,8.894684,8.890724,8.890701
2017-02-16,8.873398,8.905983,8.88826,8.897499,8.879112,8.898071,8.890701
2017-02-17,8.91526,8.906883,8.891556,8.880417,8.888802,8.890617,8.890701
2017-02-26,8.910843,8.893211,8.886131,8.894981,8.894218,8.89135,8.890701
2017-02-27,8.8899,8.892685,8.8917465,8.885567,8.888992,8.884415,8.89077
2017-02-28,8.8899765,8.90065,8.885933,8.899933,8.894287,8.897774,8.890839
2017-03-01,8.88488,8.891045,8.891815,8.902237,8.888802,8.886559,8.890839
2017-03-02,8.894455,8.893906,8.885735,8.902687,8.894478,8.891655,8.890839
2017-03-03,8.892174,8.88887,8.891945,8.88546,8.888664,8.893234,8.89109
2017-03-05,8.885887,8.894356,8.885414,8.887222,8.8945465,8.89193,8.89109
2017-03-06,8.889153,8.888802,8.892578,8.887398,8.888405,8.885902,8.89109
2017-03-07,8.889687,8.894356,8.884972,8.891769,8.8945465,8.88736,8.89109
2017-03-08,8.8954315,8.88829,8.892708,8.889076,8.888145,8.895203,8.897697
2017-03-09,8.889496,8.894356,8.88472,8.889313,8.894798,8.922623,8.925934
2017-03-10,8.895813,8.8881,8.892838,8.906624,8.907608,8.911011,8.944801
2017-03-12,8.889427,8.894608,8.88446,8.949799,8.937439,8.948479,8.918793
2017-03-13,8.896065,8.888023,8.889145,8.939346,8.923645,8.920486,8.903694
2017-03-14,8.8892975,8.89801,8.921715,8.95105,8.923767,8.91021,8.897408
2017-03-15,8.9346695,8.916153,8.923721,8.9294815,8.941963,8.937317,8.879601
2017-03-16,8.930626,8.920212,8.900528,8.918755,8.911247,8.909828,8.914009
2017-03-17,8.931732,8.956604,8.904243,8.9217,8.942154,8.935501,8.918571
2017-03-19,8.931732,8.926102,8.922279,8.921768,8.912094,8.910385,8.931343
2017-03-20,8.931732,8.926193,8.922646,8.921768,8.916527,8.9368515,8.918312
2017-03-21,8.931732,8.929375,8.933464,8.9217,8.923897,8.91214,8.9316025
2017-03-22,8.931732,8.925407,8.938255,8.9217,8.923767,8.938202,8.918243
2017-03-23,8.931732,8.919334,8.944778,8.9217,8.923767,8.913231,8.93206
2017-03-24,8.931732,8.916283,8.8993225,8.92157,8.923698,8.93782,8.910324
2017-03-26,8.931732,8.885521,8.927216,8.92157,8.92363,8.928726,8.910652
2017-03-27,8.931923,8.912857,8.91436,8.92157,8.92363,8.922508,8.909431
2017-03-28,8.931923,8.914902,8.938805,8.921257,8.923439,8.938683,8.936562
2017-03-29,8.931923,8.935074,8.902504,8.921257,8.9226,8.924812,8.927414
2017-03-30,8.931923,8.919365,8.941887,8.914627,8.950287,8.936356,8.944077
2017-03-31,8.931923,8.905266,8.924194,8.959045,8.930107,8.9390335,8.942795
2017-04-02,8.931923,8.904831,8.921654,8.944382,8.921463,8.958092,8.938675
2017-04-03,8.912735,8.920586,8.930397,8.952957,8.953819,8.94194,8.979752
2017-04-04,8.936775,8.926636,8.942543,8.931534,8.96196,8.955101,8.980827
2017-04-05,8.924675,8.929581,8.946663,8.962204,8.9453125,8.965195,8.960762
2017-04-06,8.947418,8.947983,8.956284,8.94986,8.954498,8.965172,8.945267
2017-04-07,8.955139,8.953957,8.941277,8.982285,8.951683,8.960449,8.953384
2017-04-09,8.950691,8.955162,8.965675,8.960907,8.949394,8.979828,8.976006
2017-04-10,8.972275,8.964149,8.983612,8.96138,8.962151,8.943748,8.966537
2017-04-11,8.957962,8.979706,8.956703,8.969269,8.969254,8.980736,8.961594
2017-04-12,8.9760895,8.954475,8.961128,8.955772,8.969383,8.957169,8.960213
2017-04-13,8.958595,8.954475,8.966316,8.984566,8.970428,8.95388,8.979149
2017-04-16,8.938049,8.954475,8.986305,8.970093,8.947464,8.950806,8.957138
2017-04-17,8.953468,8.954285,8.951744,8.962662,8.963203,8.967415,8.965118
2017-04-18,8.950951,8.954094,8.966362,8.974815,8.969093,8.942665,8.964134
2017-04-19,8.964088,8.954094,8.963242,8.958725,8.968689,8.95594,8.940704
2017-04-20,8.970123,8.954094,8.938454,8.951813,8.937859,8.943245,8.944557
2017-04-21,8.965805,8.953903,8.956245,8.936409,8.964279,8.944954,8.943962
2017-04-23,8.961952,8.953903,8.9676285,8.959526,8.940842,8.936607,8.934807
2017-04-24,8.943863,8.96022,8.933548,8.932785,8.944023,8.938522,8.925903
2017-04-25,8.951027,8.928879,8.943451,8.956261,8.929672,8.914124,8.916344
2017-04-26,8.9377365,8.95488,8.929131,8.920029,8.89975,8.909401,8.894882
2017-04-27,8.950516,8.935661,8.93457,8.899635,8.914406,8.910248,8.909752
2017-04-28,8.951218,8.909042,8.911003,8.917496,8.911179,8.91481,8.906166
2017-04-30,8.925835,8.907555,8.916687,8.915894,8.898682,8.902573,8.916946
2017-05-01,8.916817,8.912903,8.911003,8.908768,8.914139,8.91748,8.922951
2017-05-02,8.918503,8.914291,8.917007,8.916473,8.904472,8.904495,8.905472
2017-05-03,8.91523,8.916298,8.910751,8.90844,8.928978,8.921196,8.912399
2017-05-04,8.915718,8.905457,8.917206,8.914894,8.918968,8.916786,8.887627
2017-05-05,8.914543,8.913918,8.910622,8.90831,8.91555,8.917046,8.942558
2017-05-07,8.90873,8.905159,8.917458,8.9151535,8.903023,8.9217,8.921852
2017-05-08,8.914612,8.919655,8.909981,8.90818,8.903656,8.924545,8.905586
2017-05-09,8.90873,8.904816,8.917465,8.922249,8.917343,8.900795,8.915901
2017-05-10,8.915176,8.92482,8.928284,8.914696,8.931,8.891541,8.909187
2017-05-11,8.908531,8.926033,8.912659,8.914711,8.913216,8.872955,8.894356
2017-05-12,8.9147415,8.934036,8.922539,8.908653,8.904793,8.870285,8.859741
2017-05-14,8.928001,8.916603,8.897812,8.901291,8.887688,8.90004,8.879677
2017-05-15,8.926605,8.910271,8.891006,8.878677,8.843704,8.853378,8.831772
2017-05-16,8.927887,8.885109,8.873108,8.799431,8.8860855,8.831894,8.851143
2017-05-17,8.876762,8.865952,8.926605,8.83519,8.861473,8.841774,8.843628
2017-05-18,8.864647,8.876556,8.883354,8.857849,8.848297,8.875618,8.835754
2017-05-19,8.880302,8.83802,8.902687,8.842468,8.850281,8.834801,8.833633
2017-05-21,8.880791,8.845818,8.846489,8.836746,8.848885,8.835205,8.833435
2017-05-22,8.85862,8.842812,8.8437195,8.834938,8.837639,8.830612,8.866943
2017-05-23,8.843674,8.844292,8.83873,8.844261,8.843712,8.834694,8.806091
2017-05-24,8.843712,8.856483,8.837532,8.847565,8.84021,8.831818,8.81842
2017-05-25,8.837845,8.842972,8.834129,8.8166275,8.8387375,8.836685,8.81884
2017-05-26,8.853752,8.830742,8.838036,8.828918,8.819931,8.818275,8.83593
2017-05-28,8.835358,8.8185425,8.826942,8.815887,8.821793,8.81498,8.81134
2017-05-29,8.855217,8.838066,8.83139,8.829178,8.810158,8.816254,8.798683
2017-05-30,8.831543,8.832909,8.821167,8.83934,8.82016,8.80722,8.8005905
2017-05-31,8.828369,8.823799,8.804916,8.812462,8.796646,8.787529,8.798103
2017-06-01,8.826065,8.845497,8.824013,8.805321,8.7999115,8.807388,8.780548
2017-06-02,8.822784,8.818977,8.81852,8.798691,8.772865,8.780914,8.758865
2017-06-04,8.819206,8.789986,8.794708,8.80368,8.782173,8.764275,8.75782
2017-06-05,8.800064,8.793564,8.7888565,8.783714,8.7658,8.758194,8.738983
2017-06-06,8.794571,8.792618,8.780441,8.771957,8.757187,8.728096,8.730782
2017-06-07,8.791405,8.78373,8.768257,8.765373,8.75605,8.7261505,8.747925
2017-06-08,8.783531,8.769623,8.772377,8.755531,8.736511,8.716614,8.729088
2017-06-09,8.768333,8.765533,8.739914,8.732254,8.728821,8.714333,8.714722
2017-06-11,8.764259,8.743973,8.726692,8.737465,8.728233,8.72094,8.712593
2017-06-12,8.733696,8.732826,8.72654,8.781364,8.728783,8.718231,8.702606
2017-06-13,8.733086,8.738228,8.735359,8.716751,8.711296,8.73838,8.727226
2017-06-14,8.760353,8.733528,8.730682,8.717514,8.730949,8.726181,8.717781
2017-06-15,8.727158,8.714119,8.735817,8.719078,8.733299,8.68885,8.705704
2017-06-16,8.723091,8.704544,8.718521,8.736893,8.737801,8.74144,8.706078
2017-06-18,8.723427,8.706467,8.743217,8.71759,8.714958,8.715599,8.709175
2017-06-19,8.708595,8.71563,8.694885,8.709457,8.711838,8.724449,8.711983
2017-06-20,8.708107,8.738449,8.696732,8.718323,8.725563,8.72171,8.700844
2017-06-21,8.713867,8.739861,8.712227,8.710037,8.722946,8.710518,8.705681
2017-06-22,8.705368,8.725517,8.712158,8.712921,8.711937,8.716476,8.69136
2017-06-23,8.705208,8.714272,8.712227,8.7096405,8.711937,8.708099,8.685692
2017-06-25,8.751457,8.708328,8.712006,8.709122,8.719017,8.698952,8.705559
2017-06-26,8.718445,8.725845,8.712334,8.697838,8.698769,8.718208,8.700623
2017-06-27,8.7118225,8.7063675,8.686584,8.701012,8.690262,8.696419,8.6925125
2017-06-28,8.709061,8.708633,8.698975,8.717712,8.712837,8.68396,8.707008
2017-06-29,8.707024,8.703491,8.696373,8.693802,8.697914,8.689217,8.68956
2017-06-30,8.707474,8.696159,8.712006,8.702034,8.694214,8.690666,8.692627
2017-07-02,8.698273,8.704353,8.697983,8.714256,8.699844,8.689362,8.693481
2017-07-03,8.704796,8.704559,8.7144165,8.700562,8.681526,8.690598,8.688194
2017-07-04,8.689842,8.701889,8.695526,8.689575,8.689041,8.7009735,8.682129
2017-07-05,8.690468,8.699249,8.690964,8.700394,8.687714,8.691795,8.692253
2017-07-06,8.703972,8.687538,8.687904,8.679314,8.692368,8.697357,8.698944
2017-07-07,8.703873,8.694008,8.689667,8.688095,8.680389,8.693794,8.678879
2017-07-09,8.693298,8.690468,8.704308,8.685051,8.686325,8.671555,8.661827
2017-07-10,8.680939,8.694138,8.694366,8.682938,8.680649,8.662544,8.648537
2017-07-11,8.697792,8.690468,8.696388,8.678154,8.662674,8.665878,8.671883
2017-07-12,8.696724,8.697029,8.674553,8.662239,8.66024,8.655937,8.645622
2017-07-13,8.684982,8.682632,8.656982,8.660713,8.651993,8.649376,8.641495
2017-07-14,8.680588,8.669357,8.65892,8.6525955,8.646576,8.6429825,8.559906
2017-07-16,8.664825,8.65963,8.654007,8.649841,8.647095,8.561668,8.502693
2017-07-17,8.660286,8.64756,8.654137,8.646881,8.581734,8.519394,8.4930725
2017-07-18,8.650673,8.657692,8.651924,8.562286,8.523766,8.500725,8.484207
2017-07-19,8.658844,8.653534,8.56778,8.509048,8.491837,8.499077,8.473106
2017-07-20,8.643471,8.561554,8.524719,8.51107,8.494003,8.472145,8.474457
2017-07-21,8.590179,8.545692,8.50193,8.493469,8.472267,8.4520645,8.446068
2017-07-23,8.517006,8.4953,8.492172,8.473465,8.451469,8.4505005,8.428528
2017-07-24,8.507027,8.480263,8.477455,8.462257,8.449913,8.428902,8.449165
2017-07-25,8.4904785,8.483284,8.452667,8.43959,8.461685,8.428551,8.434181
2017-07-26,8.463394,8.455826,8.447586,8.43914,8.439507,8.434166,8.404579
2017-07-27,8.45517,8.441963,8.435646,8.409996,8.422852,8.414894,8.429543
2017-07-28,8.445427,8.435928,8.428123,8.425575,8.437775,8.416939,8.421234
2017-07-30,8.435272,8.449219,8.4307785,8.4226,8.411591,8.4064865,8.351028
2017-07-31,8.434845,8.441498,8.416176,8.421204,8.418755,8.372116,8.3437195
2017-08-01,8.417114,8.401909,8.388947,8.414192,8.363655,8.343048,8.310585
2017-08-02,8.424873,8.425484,8.416931,8.369095,8.326675,8.320961,8.29837
2017-08-03,8.413223,8.423676,8.364235,8.331818,8.303879,8.30838,8.281456
2017-08-04,8.411484,8.370773,8.354179,8.318146,8.299423,8.290588,8.283035
2017-08-06,8.3548355,8.349556,8.313301,8.307625,8.301231,8.289017,8.254036
2017-08-07,8.335381,8.31588,8.304749,8.305466,8.290222,8.261398,8.245728
2017-08-08,8.321869,8.296722,8.299965,8.277672,8.259613,8.2323,8.226387
2017-08-09,8.307541,8.293724,8.280243,8.269043,8.250923,8.253304,8.232346
2017-08-10,8.28566,8.275162,8.262283,8.258133,8.231964,8.193512,8.211494
2017-08-11,8.296547,8.281769,8.238304,8.230629,8.237381,8.2206955,8.202553
2017-08-13,8.258385,8.244926,8.225563,8.214806,8.186707,8.201332,8.161003
2017-08-14,8.26078,8.236412,8.223328,8.228325,8.2234955,8.199829,8.177971
2017-08-15,8.239281,8.177971,8.236359,8.182678,8.191772,8.150429,8.169136
2017-08-16,8.21875,8.210495,8.190361,8.180023,8.190964,8.151527,8.157806
2017-08-17,8.219978,8.217529,8.21196,8.16127,8.148582,8.134308,8.143806
2017-08-18,8.220886,8.190048,8.153442,8.169998,8.154968,8.15136,8.145988
2017-08-20,8.178749,8.146004,8.16217,8.145798,8.13607,8.164444,8.147003
2017-08-21,8.178238,8.162704,8.143494,8.170052,8.1399765,8.140648,8.165504
2017-08-22,8.171646,8.147354,8.158813,8.18544,8.124542,8.118088,8.132256
2017-08-23,8.157951,8.149696,8.107994,8.154251,8.121048,8.1096115,8.155632
2017-08-24,8.1588745,8.119347,8.140091,8.136711,8.10453,8.121315,8.107521
2017-08-25,8.1438675,8.13221,8.154411,8.142258,8.129097,8.126465,8.127899
2017-08-27,8.127373,8.131203,8.115044,8.109032,8.112793,8.142311,8.117836
2017-08-28,8.165817,8.150024,8.126282,8.12397,8.103172,8.139549,8.093628
2017-08-29,8.125671,8.123993,8.103264,8.115578,8.125381,8.112808,8.124084
2017-08-30,8.120178,8.118645,8.133476,8.097137,8.12883,8.11084,8.10331
2017-08-31,8.108353,8.122566,8.113365,8.116158,8.102127,8.112793,8.117332
2017-09-01,8.101776,8.1306,8.105293,8.108963,8.1043625,8.094467,8.102196
2017-09-03,8.114624,8.102211,8.103485,8.107491,8.08226,8.084312,8.1019745
2017-09-04,8.106354,8.082329,8.099518,8.086487,8.093086,8.097015,8.0923
2017-09-05,8.106743,8.118004,8.101234,8.090195,8.092567,8.078911,8.081085
2017-09-06,8.117607,8.107971,8.0974655,8.099403,8.092056,8.080193,8.083702
2017-09-07,8.097221,8.099564,8.101112,8.093788,8.083191,8.084892,8.078575
2017-09-08,8.110275,8.09877,8.101547,8.092812,8.078178,8.087868,8.066116
2017-09-10,8.09359,8.102272,8.085556,8.084267,8.087334,8.082268,8.063339
2017-09-11,8.099022,8.095734,8.076271,8.085648,8.072502,8.062714,8.0273285
2017-09-12,8.111145,8.090881,8.07238,8.082802,8.060753,8.0362625,8.007835
2017-09-13,8.078239,8.088554,8.073265,8.058693,8.033516,8.013199,8.012199
2017-09-14,8.078606,8.0625305,8.05751,8.024818,8.014191,7.9993515,7.9824905
2017-09-15,8.073891,8.071434,8.031708,8.019798,8.006439,7.9858932,7.9956894
2017-09-17,8.063446,8.0215,8.00901,7.9965973,7.9894104,7.9691772,7.980896
2017-09-18,8.029503,8.008865,8.002937,7.994232,7.981987,7.9945526,7.9722366
2017-09-19,8.012863,8.0037155,7.9850616,7.9407043,8.013947,7.9836884,7.9789047
2017-09-20,7.999359,7.9852448,7.9838257,7.982605,8.005165,7.97081,7.9652863
2017-09-21,7.984062,7.995102,8.024887,7.9785843,8.009865,7.9805145,7.9800797
2017-09-22,8.036011,7.9566803,7.974663,8.020294,7.9969177,7.9793015,7.978363
2017-09-24,7.9936447,7.979721,8.003166,7.9739685,7.9570084,7.9846573,7.9983444
2017-09-25,7.951927,7.976738,7.9600677,7.9732666,7.975235,7.9752274,7.971527
2017-09-26,7.9861755,7.980461,7.974777,7.9832077,7.973213,7.982994,7.958336
2017-09-27,7.977051,7.9742813,7.9834213,7.9874573,7.9788513,7.9757996,7.9720078
2017-09-28,7.973938,7.974739,7.984047,7.986557,7.984062,7.9708786,7.9758606
2017-09-29,8.022545,7.9678574,7.9829254,7.9735794,7.9715576,7.9904327,7.976013
2017-10-01,7.9890366,7.9827423,7.9846115,7.981537,7.975876,7.9830704,7.98452
2017-10-02,7.973671,7.9801865,7.9787064,7.974037,7.9730453,7.98378,7.975868
2017-10-03,7.9818573,7.9906387,7.990753,7.9696426,7.974327,8.007774,7.987648
2017-10-04,7.9790955,7.978508,7.9868927,7.9821014,7.9794006,7.980919,7.983673
2017-10-05,7.9765167,7.978142,7.973282,7.971512,7.9794006,7.976349,7.9765854
2017-10-06,7.973999,7.983536,7.987091,7.979126,7.9759903,7.983032,7.981758
2017-10-08,7.9770584,7.976677,7.972763,7.9891586,7.978256,7.994179,7.985237
2017-10-09,7.9750214,7.9780045,7.9798355,7.9803314,7.9843216,8.003326,8.005249
2017-10-10,7.971939,8.018333,7.9955063,8.002678,7.9974976,8.009369,8.021126
2017-10-11,7.989769,8.020622,7.984291,7.99823,8.0008545,8.007828,8.031944
2017-10-12,8.003822,7.978035,7.9926376,8.001053,8.005341,8.0308,8.055946
2017-10-13,7.9801025,7.9866257,8.00531,8.016121,8.02124,8.053879,8.075737
2017-10-15,7.997322,8.0054245,8.023964,8.032036,8.041092,8.077698,8.090523
2017-10-16,8.01487,8.01236,8.035606,8.046532,8.077911,8.11821,8.087387
2017-10-17,8.008736,8.027359,8.047394,8.082947,8.0924,8.097855,8.1176605
2017-10-18,8.04184,8.058197,8.085236,8.088036,8.069511,8.086914,8.1061325
2017-10-19,8.048386,8.0774,8.104172,8.100861,8.1225815,8.11245,8.119331
2017-10-20,8.076019,8.0952835,8.098679,8.1300125,8.128433,8.061569,8.103256
2017-10-22,8.075081,8.093292,8.096428,8.117096,8.117226,8.124565,8.105057
2017-10-23,8.088112,8.103455,8.131226,8.095047,8.111885,8.1070175,8.135574
2017-10-24,8.112251,8.129608,8.136398,8.125801,8.118294,8.114403,8.107109
2017-10-25,8.096596,8.108513,8.121132,8.118027,8.1223755,8.129776,8.126183
2017-10-26,8.120163,8.10907,8.106148,8.126152,8.120026,8.134628,8.111588
2017-10-27,8.097778,8.1129,8.112328,8.123314,8.158249,8.141602,8.135101
2017-10-29,8.113197,8.110565,8.128746,8.133179,8.128891,8.138458,8.153671
2017-10-30,8.114281,8.122307,8.124474,8.140915,8.131798,8.125725,8.137993
2017-10-31,8.119865,8.131561,8.124962,8.1511,8.144081,8.146011,8.140694
2017-11-01,8.13031,8.138321,8.134415,8.155121,8.146423,8.151978,8.146004
2017-11-02,8.128159,8.137497,8.153481,8.16008,8.154388,8.154343,8.141632
2017-11-03,8.131348,8.145744,8.145813,8.159836,8.160683,8.143318,8.1556015
2017-11-05,8.131348,8.14814,8.153275,8.157623,8.153252,8.144402,8.164955
2017-11-06,8.151672,8.141937,8.16787,8.159447,8.164856,8.166206,8.177765
2017-11-07,8.141312,8.139412,8.150993,8.160805,8.159088,8.167656,8.174019
2017-11-08,8.164665,8.154358,8.13945,8.164505,8.181473,8.176292,8.201164
2017-11-09,8.158394,8.158768,8.154503,8.173698,8.17923,8.197769,8.20594
