,ETXEUR,ETXEUR,ETXEUR,ETXEUR,ETXEUR,ETXEUR,ETXEUR
2016-09-16,2991.7156,2991.9072,2991.9304,2991.8743,2991.7632,2991.872,2991.6086
2016-09-18,2992.4448,2992.6401,2992.6162,2992.566,2992.41,2992.3308,2992.3123
2016-09-19,2991.9822,2991.9424,2991.953,2991.9316,2992.0437,2992.0134,2992.0632
2016-09-20,2992.0996,2992.2595,2992.1772,2992.122,2992.1887,2992.2007,2986.8833
2016-09-21,2991.9285,2991.9062,2991.7598,2991.885,2991.8381,2986.5999,2986.672
2016-09-22,2992.2014,2991.648,2991.7292,2991.6865,2986.8594,2986.946,2986.6023
2016-09-23,2991.962,2991.9785,2991.9985,2986.8877,2986.9658,2986.711,2986.2083
2016-09-25,2991.979,2991.9194,2987.059,2987.066,2986.7327,2986.2637,2985.7751
2016-09-26,2991.5122,2986.442,2986.4673,2986.4094,2985.8684,2985.2673,2984.5532
2016-09-27,2986.8538,2986.6614,2986.3535,2985.7864,2985.4133,2984.6675,2984.6646
2016-09-28,2987.027,2986.8318,2986.198,2985.6125,2984.9402,2984.877,2984.999
2016-09-29,2987.1047,2986.5037,2985.8733,2985.1108,2985.1145,2985.0264,2985.8052
2016-09-30,2986.0764,2985.6428,2984.8499,2984.8396,2984.859,2985.6206,2985.5686
2016-10-02,2985.1855,2984.52,2984.5745,2984.6038,2985.2231,2985.302,2985.2783
2016-10-03,2984.8452,2985.2278,2985.2473,2985.7932,2985.7952,2985.7202,2986.9329
2016-10-04,2984.4045,2984.478,2985.2332,2985.1702,2985.3254,2986.2568,2985.1052
2016-10-05,2984.9158,2985.6394,2985.6428,2985.6843,2986.7402,2985.6694,2992.09
2016-10-06,2985.9595,2985.893,2985.9014,2987.084,2985.9019,2992.1804,2995.176
2016-10-07,2985.3926,2985.4326,2986.55,2985.5554,2991.7324,2994.7869,2994.815
2016-10-09,2985.6614,2986.7485,2985.6729,2992.1094,2994.9084,2994.9656,2985.8584
2016-10-10,2986.792,2985.519,2991.9731,2994.922,2994.954,2985.959,2985.714
2016-10-11,2985.0098,2991.2947,2994.247,2994.3599,2985.609,2985.2266,2984.367
2016-10-12,2991.5427,2994.572,2994.6843,2985.5269,2985.2534,2984.5286,2985.0793
2016-10-13,2995.2441,2995.003,2986.2185,2985.6567,2985.1147,2985.8489,2985.6047
2016-10-14,2994.838,2985.6265,2985.4778,2984.86,2985.512,2985.4773,2985.4092
2016-10-16,2985.419,2985.3564,2984.701,2985.5415,2985.182,2985.3215,2985.4324
2016-10-17,2985.212,2983.6296,2985.242,2985.23,2985.2769,2985.2578,2985.0012
2016-10-18,2984.604,2985.245,2985.3684,2985.2004,2985.3955,2985.3943,2984.6306
2016-10-19,2985.434,2985.391,2985.5254,2985.406,2985.4158,2984.7263,2985.354
2016-10-20,2986.5098,2986.4722,2986.2644,2986.1667,2984.9556,2986.384,2986.3208
2016-10-21,2985.658,2985.5332,2985.6296,2984.8584,2985.337,2985.6797,2985.615
2016-10-23,2985.5254,2985.623,2984.884,2985.4277,2985.5398,2985.4795,2995.1338
2016-10-24,2985.7236,2984.937,2985.8013,2985.7166,2985.578,2995.226,3001.2961
2016-10-25,2984.7014,2985.625,2985.6377,2985.4263,2995.0388,3001.1118,3001.171
2016-10-26,2985.3198,2985.5442,2985.5232,2994.9795,3001.0542,3001.0364,3002.6216
2016-10-27,2985.749,2985.9097,2994.9634,3001.1858,3001.3765,3003.035,3004.6997
2016-10-28,2985.4387,2994.838,3001.2017,3001.0027,3002.8137,3004.2476,3004.2837
2016-10-30,2994.679,3001.019,3000.8865,3002.835,3004.2725,3004.294,3004.179
2016-10-31,3000.8271,3001.1614,3002.7576,3004.2397,3004.3389,3004.2866,3002.799
2016-11-01,3000.8193,3002.6926,3004.1362,3004.1992,3004.104,3002.695,3000.871
2016-11-02,3002.9614,3004.6252,3004.5435,3004.544,3003.0828,3001.1584,3000.9912
2016-11-03,3004.4685,3004.4253,3004.5278,3003.0017,3001.1775,3001.2063,3002.9443
2016-11-04,3004.5938,3004.6157,3002.9336,3001.279,3001.1755,3003.0134,3003.0305
2016-11-06,3004.661,3002.8904,3001.1824,3001.1926,3003.071,3002.9407,3004.4893
2016-11-07,3002.717,3000.6792,3000.9485,3002.6038,3002.6997,3004.212,3004.6765
2016-11-08,3001.2556,3001.2217,3002.8594,3002.8696,3004.3784,3005.0127,3004.9653
2016-11-09,3000.9646,3002.829,3002.863,3004.423,3004.987,3005.035,3005.5432
2016-11-10,3003.0142,3002.7139,3004.4702,3005.049,3004.9634,3005.6553,3008.9087
2016-11-11,3002.9092,3004.4636,3005.041,3004.8767,3005.6252,3008.8677,3010.0994
2016-11-13,3004.587,3005.2,3005.2273,3005.8354,3008.9832,3010.3352,3016.9998
2016-11-14,3005.034,3005.1082,3005.67,3008.9897,3010.125,3016.953,3017.4448
2016-11-15,3004.678,3005.3562,3008.6016,3009.73,3016.3838,3017.0947,3017.0322
2016-11-16,3005.8857,3009.2837,3010.3694,3017.0889,3017.3948,3017.4976,3024.0789
2016-11-17,3009.0894,3010.3374,3017.129,3017.5713,3017.5771,3024.0247,3025.947
2016-11-18,3010.253,3017.1077,3017.6013,3017.7417,3024.465,3026.2944,3028.3628
2016-11-20,3017.2363,3017.474,3017.6462,3024.0852,3025.9148,3028.3313,3029.0098
2016-11-21,3017.1243,3017.3542,3023.496,3025.6174,3027.9058,3028.3218,3029.065
2016-11-22,3016.7583,3023.271,3025.3708,3027.525,3028.4128,3029.068,3029.0532
2016-11-23,3023.4905,3025.163,3027.6567,3028.4048,3028.898,3029.0264,3028.8423
2016-11-24,3025.3284,3027.7805,3028.1343,3029.3403,3029.4727,3029.2607,3029.3108
2016-11-25,3028.1956,3029.1006,3029.015,3029.4128,3029.092,3029.3513,3029.1262
2016-11-27,3028.2256,3028.4583,3028.375,3028.414,3028.5842,3028.5503,3028.3857
2016-11-28,3028.787,3028.812,3028.794,3028.8057,3028.6646,3028.0574,3027.6387
2016-11-29,3029.3735,3029.3818,3029.376,3029.2725,3028.8838,3027.91,3027.071
2016-11-30,3028.9214,3029.0715,3029.0215,3028.5835,3027.984,3027.0818,3028.035
2016-12-01,3028.9,3028.8647,3028.4275,3027.756,3026.7522,3027.698,3027.7878
2016-12-02,3029.0896,3029.016,3028.1873,3027.003,3028.047,3028.1655,3028.042
2016-12-04,3028.6792,3027.988,3026.955,3027.9294,3028.001,3027.8577,3027.8728
2016-12-05,3027.842,3026.933,3027.8242,3027.9673,3027.9954,3028.0537,3028.0813
2016-12-06,3027.007,3027.9846,3028.1116,3027.9414,3028.0688,3028.0627,3027.068
2016-12-07,3028.1807,3028.2427,3028.145,3028.1953,3028.1543,3027.1467,3028.2031
2016-12-08,3028.109,3028.159,3028.07,3028.1382,3027.1438,3028.1995,3028.1353
2016-12-09,3028.1062,3027.962,3028.0083,3027.0142,3028.1094,3028.0068,3028.0793
2016-12-11,3027.9507,3028.0115,3026.9456,3028.076,3027.9531,3028.0193,3028.7686
2016-12-12,3027.9016,3026.8484,3027.9478,3027.9695,3027.957,3028.6875,3028.7632
2016-12-13,3027.185,3028.0952,3028.2593,3028.2378,3028.9805,3029.1772,3029.1255
2016-12-14,3028.198,3028.159,3028.012,3028.9685,3029.0378,3029.0322,3030.2458
2016-12-15,3027.8516,3028.0195,3028.7585,3028.972,3028.8638,3030.2605,3035.6306
2016-12-16,3028.2231,3028.8625,3029.0618,3028.9414,3030.3071,3035.6145,3039.322
2016-12-18,3028.8315,3029.023,3029.416,3030.3193,3035.6592,3039.2148,3039.7515
2016-12-19,3029.4734,3029.5583,3030.5002,3035.9377,3039.6035,3039.988,3040.103
2016-12-20,3028.8096,3030.034,3035.4736,3039.1162,3039.6365,3039.469,3039.5933
2016-12-21,3030.198,3036.006,3039.3745,3039.942,3039.85,3039.72,3039.9727
2016-12-22,3035.7793,3039.3271,3039.6396,3039.748,3039.6235,3039.974,3043.8474
2016-12-23,3038.7913,3039.195,3039.0251,3039.0745,3039.6123,3043.3838,3047.1782
2016-12-26,3040.002,3039.9998,3039.9502,3040.4177,3044.1902,3047.8748,3050.034
2016-12-27,3039.9907,3039.846,3040.1965,3043.8938,3047.6125,3050.0408,3065.055
2016-12-28,3040.016,3040.2585,3043.9448,3047.6182,3050.019,3068.9792,3094.2085
2016-12-29,3042.6912,3046.333,3049.4238,3052.747,3078.4766,3104.9314,3143.8848
2016-12-30,3044.9998,3047.8606,3060.4373,3082.763,3118.9944,3155.6553,3189.6685
2017-01-02,3045.6582,3052.862,3078.3467,3113.2124,3157.1455,3190.2258,3199.7146
2017-01-03,3057.667,3079.776,3113.145,3153.622,3191.7122,3200.719,3204.2974
2017-01-04,3079.425,3117.877,3156.085,3191.6006,3203.1511,3204.8074,3219.4634
2017-01-05,3113.96,3156.8582,3192.8232,3199.1992,3203.6858,3219.478,3226.1667
2017-01-06,3150.2764,3191.5635,3197.542,3200.1443,3219.7107,3226.936,3238.313
2017-01-08,3179.5232,3194.757,3194.8718,3220.5337,3226.1284,3238.0957,3241.2986
2017-01-09,3194.8296,3194.8647,3217.5715,3226.2798,3238.112,3241.2744,3244.9148
2017-01-10,3194.948,3213.4033,3226.307,3238.4612,3241.4487,3244.8887,3244.9055
2017-01-11,3213.5762,3226.209,3238.0874,3241.3784,3244.9475,3244.9268,3255.7202
2017-01-12,3226.258,3237.9473,3241.4878,3244.9048,3244.9343,3255.6897,3256.7937
2017-01-13,3238.6274,3241.4329,3244.9775,3244.8557,3255.526,3256.82,3258.3572
2017-01-15,3241.444,3244.8787,3244.876,3255.5916,3256.8792,3258.4067,3258.8777
2017-01-16,3244.8508,3244.9272,3255.7031,3256.8044,3258.4136,3258.9238,3262.3633
2017-01-17,3244.9204,3255.8079,3256.8157,3258.3037,3258.8818,3262.341,3262.272
2017-01-18,3256.2817,3256.8435,3258.3333,3258.8857,3262.3662,3262.3235,3262.344
2017-01-19,3256.8376,3258.3206,3258.9414,3262.2886,3262.3115,3262.3696,3265.8477
2017-01-20,3258.3564,3258.9612,3262.3174,3262.288,3262.3948,3265.8777,3266.2512
2017-01-22,3258.9622,3262.3901,3262.3794,3262.3325,3265.8423,3266.2515,3268.5442
2017-01-23,3262.3018,3262.2986,3262.4597,3265.958,3266.2,3268.5532,3270.4983
2017-01-24,3262.3152,3262.3638,3265.7898,3266.2522,3268.567,3270.4756,3270.3938
2017-01-25,3262.408,3265.8667,3266.2268,3268.6018,3270.4631,3270.494,3270.465
2017-01-26,3265.7585,3266.2114,3268.522,3270.4968,3270.4175,3270.4004,3270.4602
2017-01-27,3266.2327,3268.5369,3270.4854,3270.4827,3270.481,3270.4905,3270.4512
2017-01-29,3268.4937,3270.4583,3270.4258,3270.4822,3270.4746,3270.4785,3270.4463
2017-01-30,3270.496,3270.424,3270.4292,3270.4277,3270.4258,3270.4531,3270.4724
2017-01-31,3270.512,3270.4768,3270.4343,3270.458,3270.4258,3270.4817,3270.4229
2017-02-01,3270.4429,3270.4841,3270.4795,3270.4363,3270.5261,3270.4634,3270.4656
2017-02-02,3270.4275,3270.403,3270.4287,3270.5027,3270.4797,3270.4473,3270.4565
2017-02-03,3270.5,3270.497,3270.4343,3270.4792,3270.4832,3270.477,3270.4485
2017-02-05,3270.515,3270.4626,3270.4807,3270.4453,3270.508,3270.4597,3270.4902
2017-02-06,3270.4795,3270.4673,3270.4385,3270.4766,3270.4946,3270.4854,3272.4124
2017-02-07,3270.4753,3270.469,3270.452,3270.4604,3270.46,3272.3247,3272.3882
2017-02-08,3270.4812,3270.4756,3270.45,3270.48,3272.3198,3272.3728,3275.2898
2017-02-09,3270.4934,3270.4192,3270.4612,3272.3462,3272.422,3275.2898,3275.3154
2017-02-10,3270.4304,3270.4841,3272.3738,3272.3599,3275.344,3275.3489,3275.3435
2017-02-12,3270.4592,3272.3792,3272.3594,3275.2788,3275.3137,3275.275,3275.2944
2017-02-13,3272.3794,3272.384,3275.3286,3275.3394,3275.221,3275.2808,3275.3318
2017-02-14,3272.3313,3275.2517,3275.3118,3275.3662,3275.3247,3275.3616,3272.3372
2017-02-15,3275.3296,3275.3025,3275.3289,3275.303,3275.2883,3272.2708,3275.2925
2017-02-16,3275.2905,3275.343,3275.2883,3275.3445,3272.3953,3275.374,3275.278
2017-02-17,3275.3562,3275.3298,3275.3027,3272.373,3275.331,3275.3389,3275.239
2017-02-26,3275.3176,3275.2727,3272.2876,3275.2776,3275.292,3275.366,3275.3242
2017-02-27,3275.2961,3272.3794,3275.2954,3275.2703,3275.3118,3275.3796,3275.3672
2017-02-28,3272.349,3275.27,3275.3618,3275.3506,3275.287,3275.288,3272.4148
2017-03-01,3275.306,3275.3184,3275.3157,3275.296,3275.3198,3272.3838,3275.3
2017-03-02,3275.2664,3275.3186,3275.322,3275.3306,3272.267,3275.383,3275.326
2017-03-03,3275.255,3275.2678,3275.2598,3272.412,3275.2288,3275.3394,3278.0134
2017-03-05,3275.3372,3275.3518,3272.3845,3275.2307,3275.359,3277.9353,3281.174
2017-03-06,3275.3096,3272.3545,3275.2725,3275.3079,3278.0378,3281.278,3286.8486
2017-03-07,3272.3867,3275.2627,3275.3333,3277.9873,3281.2476,3286.6636,3271.7954
2017-03-08,3275.3066,3275.315,3277.9717,3281.2292,3286.7112,3271.628,3289.2966
2017-03-09,3275.3044,3277.9614,3281.1274,3286.6577,3271.7937,3289.791,3295.1638
2017-03-10,3277.9905,3281.214,3286.6729,3271.539,3289.9805,3295.091,3296.8948
2017-03-12,3281.2202,3286.7104,3271.706,3290.0076,3295.2202,3296.9163,3296.963
2017-03-13,3286.7253,3271.72,3289.7356,3295.2632,3296.8916,3296.9236,3296.9155
2017-03-14,3271.6208,3289.9043,3295.2139,3296.9841,3296.8232,3296.931,3296.9143
2017-03-15,3289.512,3295.2378,3296.923,3296.9116,3296.8955,3296.8835,3304.669
2017-03-16,3295.2612,3296.9028,3296.9255,3296.9458,3296.8997,3304.6133,3309.8381
2017-03-17,3296.8848,3296.9243,3296.9133,3296.913,3304.5818,3309.8352,3311.5056
2017-03-19,3296.8618,3296.908,3296.9182,3304.511,3309.8584,3311.4763,3312.355
2017-03-20,3296.9575,3296.8945,3304.6143,3309.9285,3311.4768,3312.3394,3320.745
2017-03-21,3296.9224,3304.8086,3309.8525,3311.5103,3312.4238,3320.7595,3320.5198
2017-03-22,3304.4778,3309.933,3311.4727,3312.4026,3320.539,3320.608,3336.5044
2017-03-23,3309.9114,3311.5193,3312.3765,3320.5962,3320.578,3336.065,3352.5544
2017-03-24,3311.4744,3312.4192,3320.7778,3320.5652,3336.408,3352.548,3356.628
2017-03-26,3312.3823,3320.5437,3320.6226,3336.597,3352.692,3356.774,3362.382
2017-03-27,3320.6736,3320.5193,3336.9097,3352.5469,3356.747,3362.349,3362.8147
2017-03-28,3320.559,3336.688,3352.6204,3356.7095,3362.2593,3362.883,3362.8306
2017-03-29,3336.2454,3352.6785,3356.716,3362.324,3362.7869,3362.813,3365.8696
2017-03-30,3352.5173,3356.7722,3362.3242,3362.8547,3362.8154,3365.9004,3373.0732
2017-03-31,3356.7388,3362.4304,3362.7676,3362.857,3365.8955,3373.0386,3376.149
2017-04-02,3362.31,3362.7996,3362.84,3365.9185,3372.9631,3376.0828,3383.0938
2017-04-03,3362.8416,3362.809,3365.9468,3373.0857,3376.0947,3383.0847,3383.782
2017-04-04,3362.7754,3365.8125,3373.2068,3376.173,3383.2168,3383.7524,3383.6455
2017-04-05,3365.8862,3373.0771,3376.1687,3382.9404,3383.7534,3383.722,3386.4128
2017-04-06,3373.1362,3376.263,3383.2163,3383.7185,3383.6602,3386.393,3387.4185
2017-04-07,3376.1165,3383.1526,3383.7332,3383.7363,3386.2556,3387.3552,3393.1252
2017-04-09,3383.064,3383.6948,3383.7026,3386.333,3387.4348,3393.0557,3393.0872
2017-04-10,3383.8198,3383.756,3386.3586,3387.408,3393.2566,3393.1428,3393.112
2017-04-11,3383.7332,3386.3704,3387.3865,3393.0747,3393.127,3393.1035,3387.2905
2017-04-12,3386.344,3387.406,3393.0642,3393.1426,3393.1072,3387.4656,3387.394
2017-04-13,3387.484,3393.083,3393.0947,3393.1382,3387.3162,3387.4072,3386.421
2017-04-16,3393.2075,3393.0378,3393.0613,3387.458,3387.363,3386.4395,3386.3418
2017-04-17,3393.1084,3393.1462,3387.2825,3387.3206,3386.3923,3386.4404,3378.2678
2017-04-18,3393.1106,3387.3042,3387.3918,3386.3186,3386.3298,3378.0876,3376.1604
2017-04-19,3387.5278,3387.3916,3386.374,3386.3235,3377.9907,3376.0818,3376.15
2017-04-20,3387.3882,3386.389,3386.417,3378.0579,3376.1147,3376.0925,3378.1436
2017-04-21,3386.3625,3386.3389,3377.995,3376.1333,3376.1255,3378.213,3378.265
2017-04-23,3386.3833,3378.2046,3376.1267,3376.1423,3378.308,3378.2734,3378.2537
2017-04-24,3378.1877,3376.0774,3376.0793,3378.212,3378.2783,3378.2273,3378.244
2017-04-25,3376.183,3376.087,3378.297,3378.244,3378.2131,3378.239,3376.1199
2017-04-26,3376.1577,3378.2815,3378.222,3378.2695,3378.2524,3376.176,3371.5537
2017-04-27,3378.2834,3378.2327,3378.2405,3378.3047,3376.085,3371.5647,3376.0989
2017-04-28,3378.2305,3378.2139,3378.237,3376.1208,3371.4707,3376.052,3378.2046
2017-04-30,3378.2576,3378.2827,3376.1235,3371.5576,3376.1047,3378.2422,3394.6108
2017-05-01,3378.179,3376.107,3371.5146,3376.1677,3378.2324,3394.8293,3401.0542
2017-05-02,3376.1707,3371.5583,3376.1636,3378.2637,3394.8708,3400.944,3400.9766
2017-05-03,3371.5078,3376.1055,3378.2056,3394.6663,3401.0005,3400.9927,3401.6033
2017-05-04,3376.2026,3378.3086,3394.5764,3400.8708,3400.9277,3401.6204,3401.885
2017-05-05,3378.1694,3394.9524,3401.0354,3400.9912,3401.568,3401.7751,3402.461
2017-05-07,3394.6653,3400.9788,3401.0059,3401.6655,3401.7134,3402.4226,3403.5466
2017-05-08,3400.899,3400.991,3401.5645,3401.9019,3402.4277,3403.5237,3408.6392
2017-05-09,3400.9648,3401.582,3401.7634,3402.4905,3403.5168,3408.682,3408.5945
2017-05-10,3401.5781,3401.8557,3402.426,3403.474,3408.6396,3408.4934,3408.605
2017-05-11,3401.8936,3402.475,3403.4956,3408.601,3408.6123,3408.619,3411.5208
2017-05-12,3402.399,3403.55,3408.7317,3408.5889,3408.543,3411.5332,3411.5208
2017-05-14,3403.534,3408.4905,3408.5698,3408.6245,3411.533,3411.5574,3414.2515
2017-05-15,3408.5425,3408.6013,3408.5623,3411.5618,3411.5774,3414.2224,3430.2903
2017-05-16,3408.6577,3408.6323,3411.5242,3411.5386,3414.2383,3430.3662,3448.2583
2017-05-17,3408.6052,3411.4873,3411.5107,3414.2507,3430.0532,3448.2666,3492.2498
2017-05-18,3411.5176,3411.5405,3414.2612,3430.4763,3447.7961,3492.154,3502.7375
2017-05-19,3411.5193,3414.2688,3430.5295,3448.4849,3491.3884,3502.8735,3510.6702
2017-05-21,3414.2668,3430.4954,3448.3643,3492.5632,3502.6406,3510.7024,3515.7722
2017-05-22,3430.253,3448.3818,3492.1252,3502.858,3510.6194,3515.6924,3519.8208
2017-05-23,3448.1838,3492.2395,3502.8203,3510.6245,3515.7493,3519.7805,3519.7917
2017-05-24,3492.121,3502.7026,3510.6277,3515.7231,3519.7239,3519.773,3526.6638
2017-05-25,3502.847,3510.5867,3515.7314,3519.87,3519.8323,3526.752,3536.3564
2017-05-26,3510.5596,3515.8054,3519.7615,3519.7695,3526.8508,3536.1514,3547.2588
2017-05-28,3515.6577,3519.826,3519.763,3526.7205,3536.1328,3546.9407,3550.8318
2017-05-29,3519.788,3519.8086,3526.697,3536.428,3547.1062,3550.9539,3556.0388
2017-05-30,3519.8032,3526.6555,3536.3274,3547.533,3550.9456,3555.8977,3555.8757
2017-05-31,3526.73,3536.08,3547.2644,3550.8977,3556.031,3555.9238,3557.7622
2017-06-01,3536.3652,3546.956,3550.9033,3555.8608,3555.941,3557.7583,3557.7424
2017-06-02,3547.5044,3550.9617,3556.0264,3555.8884,3557.7617,3557.7368,3557.7334
2017-06-04,3550.961,3555.896,3555.9111,3557.751,3557.773,3557.7476,3557.7295
2017-06-05,3555.9954,3555.8928,3557.758,3557.7195,3557.7373,3557.7227,3558.113
2017-06-06,3555.914,3557.7173,3557.6917,3557.694,3557.7322,3558.1135,3558.1128
2017-06-07,3557.7217,3557.7283,3557.8157,3557.7551,3558.0564,3558.1116,3558.1033
2017-06-08,3557.7505,3557.7344,3557.676,3558.0925,3558.1206,3558.1475,3558.0989
2017-06-09,3557.733,3557.7437,3558.0535,3558.136,3558.141,3558.139,3559.2124
2017-06-11,3557.68,3558.0994,3558.1367,3558.0872,3558.1301,3559.087,3559.1396
2017-06-12,3558.0872,3558.0994,3558.1162,3558.0918,3559.182,3559.2083,3558.169
2017-06-13,3558.1335,3558.1025,3558.1272,3559.152,3559.129,3558.1165,3557.7576
2017-06-14,3558.1094,3558.1528,3559.1619,3559.143,3558.0708,3557.7285,3558.1438
2017-06-15,3558.0737,3559.1257,3559.1067,3558.1501,3557.7026,3558.1191,3558.1733
2017-06-16,3559.1016,3559.1506,3558.1743,3557.7026,3558.1216,3558.1348,3557.7551
2017-06-18,3559.1936,3558.1055,3557.7104,3558.0986,3558.0874,3557.7795,3557.1309
2017-06-19,3558.111,3557.6685,3558.117,3558.117,3557.7676,3557.175,3556.4827
2017-06-20,3557.7173,3558.0928,3558.1672,3557.6975,3557.1238,3556.5137,3555.987
2017-06-21,3558.121,3558.143,3557.7668,3557.1494,3556.5405,3555.918,3556.5808
2017-06-22,3558.0703,3557.7449,3557.0137,3556.5466,3555.9429,3556.5623,3555.9614
2017-06-23,3557.8416,3557.1072,3556.5615,3555.9194,3556.5051,3555.919,3552.2349
2017-06-25,3557.2087,3556.4631,3555.8738,3556.4907,3555.9138,3552.2312,3551.2869
2017-06-26,3556.5266,3555.9448,3556.6072,3555.8533,3552.2773,3551.3005,3551.228
2017-06-27,3555.9111,3556.5552,3555.9102,3552.17,3551.2134,3551.1753,3550.9277
2017-06-28,3556.544,3555.813,3552.2368,3551.182,3551.2136,3550.9268,3550.9573
2017-06-29,3555.8542,3552.2375,3551.2898,3551.2217,3550.9177,3550.899,3547.243
2017-06-30,3552.2227,3551.2468,3551.2415,3550.923,3550.929,3547.2266,3546.917
2017-07-02,3551.2085,3551.2595,3550.9465,3550.9685,3547.3193,3546.966,3533.006
2017-07-03,3551.236,3550.8806,3550.894,3547.2817,3546.9604,3533.079,3532.691
2017-07-04,3550.8938,3550.957,3547.2441,3546.9902,3532.9102,3532.6956,3532.41
2017-07-05,3550.9236,3547.227,3546.912,3532.9404,3532.7458,3532.3987,3532.4429
2017-07-06,3547.1475,3546.9358,3532.8616,3532.724,3532.4563,3532.4766,3530.1147
2017-07-07,3546.9836,3533.0598,3532.6619,3532.5156,3532.4592,3530.1067,3529.5684
2017-07-09,3533.0615,3532.6997,3532.4246,3532.4363,3530.1519,3529.563,3519.8484
2017-07-10,3532.7737,3532.4626,3532.4949,3530.1633,3529.6338,3519.9336,3518.5168
2017-07-11,3532.4163,3532.458,3530.0645,3529.5994,3519.8604,3518.4883,3516.4773
2017-07-12,3532.4597,3530.1133,3529.561,3520.1252,3518.4822,3516.5781,3516.5085
2017-07-13,3530.0615,3529.578,3519.8496,3518.4558,3516.5269,3516.4358,3515.603
2017-07-14,3529.5718,3519.9658,3518.5151,3516.5352,3516.5508,3515.5015,3511.6233
2017-07-16,3520.0464,3518.493,3516.5352,3516.502,3515.5017,3511.5127,3502.6335
2017-07-17,3518.4192,3516.5315,3516.5557,3515.5264,3511.5684,3502.4153,3494.7798
2017-07-18,3516.4622,3516.593,3515.5808,3511.5796,3502.64,3494.8142,3488.2307
2017-07-19,3516.3281,3515.1992,3511.4312,3502.5974,3494.6638,3488.0327,3487.9324
2017-07-20,3515.2012,3511.1047,3502.5393,3494.2805,3487.8496,3487.6365,3483.747
2017-07-21,3511.8828,3502.857,3494.716,3488.076,3488.0605,3484.3386,3482.1697
2017-07-23,3502.953,3495.1055,3488.6934,3488.6016,3484.6152,3482.7583,3481.6006
2017-07-24,3496.3787,3489.8208,3489.6677,3485.4993,3483.653,3482.5312,3481.5066
2017-07-25,3487.0083,3486.961,3483.2007,3481.0981,3480.091,3479.246,3471.613
2017-07-26,3487.8025,3483.6309,3481.7344,3480.8315,3479.726,3472.2234,3472.0881
2017-07-27,3484.6594,3482.6675,3481.848,3480.5142,3472.8965,3473.0002,3471.8057
2017-07-28,3482.6008,3481.6562,3480.3064,3472.6099,3472.431,3471.696,3471.056
2017-07-30,3481.0896,3479.912,3472.3274,3472.321,3471.2686,3470.754,3468.6865
2017-07-31,3480.3257,3472.7954,3472.777,3471.3882,3470.9255,3469.0889,3469.115
2017-08-01,3471.3853,3471.322,3470.2944,3469.1035,3467.7964,3467.7007,3466.7832
2017-08-02,3472.8796,3471.8877,3470.6638,3468.8916,3469.3635,3467.3877,3469.1165
2017-08-03,3472.731,3471.1921,3469.707,3469.6501,3468.3137,3469.4822,3469.956
2017-08-04,3471.0566,3469.2212,3469.3108,3467.655,3469.3203,3469.4226,3467.6514
2017-08-06,3468.6814,3468.842,3466.8745,3468.7317,3468.6567,3466.866,3466.4146
2017-08-07,3468.8516,3467.015,3468.8499,3468.8147,3466.8513,3466.658,3465.579
2017-08-08,3467.7966,3469.1992,3469.1433,3467.7578,3466.351,3465.849,3465.9348
2017-08-09,3468.7886,3468.891,3467.123,3466.6309,3465.594,3465.6333,3465.7334
2017-08-10,3469.079,3467.6433,3466.8623,3465.9678,3465.7778,3465.8767,3464.7603
2017-08-11,3466.9224,3466.6626,3465.651,3465.5042,3465.6448,3464.3896,3464.477
2017-08-13,3466.533,3465.4973,3465.5322,3465.4614,3464.3467,3464.3757,3462.869
2017-08-14,3465.6128,3465.5698,3465.8696,3464.471,3464.7102,3462.6003,3462.663
2017-08-15,3466.146,3466.058,3464.7449,3464.9778,3463.0256,3462.968,3462.9424
2017-08-16,3464.9229,3464.0188,3463.8718,3462.2727,3462.2761,3462.2107,3462.436
2017-08-17,3464.8232,3464.3962,3463.0444,3462.9978,3463.0315,3463.169,3462.151
2017-08-18,3464.471,3462.656,3462.6182,3462.676,3462.378,3461.9636,3461.359
2017-08-20,3463.0664,3463.04,3462.975,3462.9285,3462.0723,3461.4292,3460.4253
2017-08-21,3463.1902,3463.2588,3463.1218,3462.4768,3461.7156,3460.8323,3456.9224
2017-08-22,3462.6128,3462.6968,3462.0193,3461.5164,3460.5352,3456.262,3455.8074
2017-08-23,3462.4802,3461.94,3461.216,3460.6216,3456.0728,3455.9448,3455.8486
2017-08-24,3462.8708,3462.1401,3461.578,3457.2139,3456.4192,3456.3596,3453.503
2017-08-25,3462.171,3461.424,3457.0864,3456.514,3456.5312,3453.7595,3448.1677
2017-08-27,3460.711,3456.3596,3455.7068,3455.5093,3452.9458,3447.4966,3445.1296
2017-08-28,3456.667,3456.132,3456.222,3453.3396,3447.937,3445.4011,3444.6895
2017-08-29,3455.673,3455.9485,3453.1604,3447.2207,3444.9768,3444.3044,3443.6013
2017-08-30,3456.1306,3453.5156,3447.5676,3445.4092,3444.493,3443.965,3444.1233
2017-08-31,3452.86,3447.3213,3444.8623,3444.3188,3443.9539,3443.9797,3443.8494
2017-09-01,3447.7024,3445.448,3445.0703,3444.267,3444.371,3444.3665,3443.8567
2017-09-03,3445.372,3444.6987,3444.3667,3444.431,3444.5007,3443.954,3443.8948
2017-09-04,3443.7617,3443.687,3443.5774,3443.5989,3443.4111,3443.418,3442.7979
2017-09-05,3444.8164,3444.7996,3444.5862,3443.7861,3443.9333,3443.1958,3441.3306
