,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD,GBPNZD
2015-09-17,2.3920276,2.3963761,2.3971632,2.4027627,2.4057362,2.4092503,2.4125805
2015-09-18,2.4013796,2.3931694,2.4008832,2.4059298,2.3928201,2.4125178,2.4083548
2015-09-20,2.395646,2.399523,2.4042697,2.401138,2.4165535,2.405651,2.4050748
2015-09-21,2.4017134,2.397895,2.4091537,2.4091692,2.4073672,2.4081087,2.4216938
2015-09-22,2.4018934,2.411272,2.412483,2.4104884,2.4121816,2.4100714,2.4054518
2015-09-23,2.4132419,2.4142177,2.410538,2.4135642,2.4095392,2.4167855,2.4212856
2015-09-24,2.398855,2.40149,2.4111123,2.4162226,2.4164069,2.41297,2.4058037
2015-09-25,2.4145584,2.416427,2.4097173,2.4109585,2.4084582,2.4164786,2.4209783
2015-09-27,2.4119797,2.4142046,2.415501,2.4101377,2.4080195,2.4074209,2.4060721
2015-09-28,2.4129257,2.403252,2.4133754,2.4090092,2.4083,2.4141467,2.4210384
2015-09-29,2.4108999,2.4116175,2.41091,2.4119198,2.408531,2.415943,2.4098866
2015-09-30,2.4092333,2.4108377,2.4160395,2.4067593,2.4085472,2.4190228,2.4152293
2015-10-01,2.4161868,2.4145045,2.4133797,2.4130533,2.4085572,2.407955,2.4143658
2015-10-02,2.4190211,2.413271,2.4107018,2.408723,2.4085667,2.4169374,2.406692
2015-10-04,2.4156754,2.416777,2.4174426,2.4109898,2.4115365,2.4096193,2.409779
2015-10-05,2.4137397,2.407704,2.4136648,2.4252229,2.416419,2.4146144,2.4151225
2015-10-06,2.4142203,2.41944,2.4226093,2.410945,2.4052286,2.4192069,2.4067087
2015-10-07,2.4128182,2.412274,2.4124787,2.4125988,2.409102,2.407565,2.412465
2015-10-08,2.410857,2.4160333,2.4131696,2.4103332,2.4131727,2.4147332,2.406417
2015-10-09,2.406124,2.4048114,2.4069207,2.411409,2.4135664,2.4106205,2.4031825
2015-10-11,2.408873,2.4105618,2.4133046,2.4127202,2.4055476,2.3964155,2.3979344
2015-10-12,2.4161892,2.416625,2.4067922,2.4061952,2.4059165,2.3999095,2.3937812
2015-10-13,2.409169,2.4147148,2.4011362,2.4023266,2.3988411,2.3895607,2.384875
2015-10-14,2.4090738,2.403736,2.4022825,2.3924356,2.3967736,2.4003417,2.3887236
2015-10-15,2.4095578,2.3999133,2.40745,2.4008198,2.3943317,2.3896205,2.3850024
2015-10-16,2.403166,2.406894,2.3938558,2.384347,2.3866374,2.3785963,2.3661592
2015-10-18,2.4000237,2.39037,2.393085,2.3846447,2.3746789,2.3667612,2.3703167
2015-10-19,2.3975103,2.3960557,2.3929791,2.3798435,2.364637,2.3672063,2.3550482
2015-10-20,2.3874826,2.381104,2.3783948,2.3621721,2.3650174,2.361507,2.3468914
2015-10-21,2.3914533,2.3849404,2.3799782,2.3648367,2.3597116,2.3503237,2.3382716
2015-10-22,2.3787897,2.37279,2.3656058,2.3553617,2.3544486,2.3336434,2.3315883
2015-10-23,2.3688316,2.3616688,2.3592768,2.352699,2.3349733,2.3343968,2.308749
2015-10-25,2.356419,2.367879,2.3371575,2.3426437,2.3297274,2.319408,2.3090115
2015-10-26,2.36982,2.348123,2.3359547,2.3263416,2.3056421,2.2981827,2.306978
2015-10-27,2.3558276,2.333089,2.331359,2.3100386,2.3048377,2.2945242,2.3029802
2015-10-28,2.3394036,2.3290634,2.316579,2.3120456,2.2958019,2.2982764,2.3178885
2015-10-29,2.327999,2.3146539,2.3092878,2.2922173,2.2860715,2.3179727,2.2946308
2015-10-30,2.3149326,2.2975821,2.300142,2.2758183,2.3052557,2.3008273,2.2890003
2015-11-01,2.3074985,2.289802,2.2978287,2.2922134,2.3043308,2.2850373,2.2940707
2015-11-02,2.2976255,2.298157,2.3058279,2.3061905,2.295518,2.2988043,2.2853703
2015-11-03,2.3002763,2.2968125,2.2981894,2.3049173,2.2842796,2.2850616,2.295317
2015-11-04,2.2901797,2.287926,2.2964075,2.2922702,2.29337,2.2982366,2.2831838
2015-11-05,2.2932494,2.2948701,2.2898443,2.288189,2.2906358,2.2850306,2.2890172
2015-11-06,2.2970414,2.2875762,2.2861853,2.2924528,2.291019,2.2977576,2.295911
2015-11-08,2.2910779,2.2942414,2.294524,2.2881107,2.2894936,2.2849686,2.3028998
2015-11-09,2.2959812,2.3010666,2.293591,2.292644,2.2988818,2.297345,2.286416
2015-11-10,2.2903986,2.300136,2.2904477,2.2880332,2.2899463,2.2848845,2.292353
2015-11-11,2.2912502,2.2847514,2.2876866,2.2928455,2.290725,2.2969801,2.2862854
2015-11-12,2.2889953,2.285266,2.2914183,2.2879589,2.2907798,2.2847824,2.292487
2015-11-13,2.2898886,2.2905283,2.2903929,2.2930593,2.2969475,2.29665,2.286155
2015-11-15,2.2893007,2.3017244,2.2898855,2.28789,2.292544,2.284667,2.2926166
2015-11-16,2.292531,2.2888477,2.2908607,2.2932844,2.2873344,2.2963483,2.286027
2015-11-17,2.295665,2.29052,2.2868338,2.2878273,2.2995734,2.284541,2.2959678
2015-11-18,2.2916012,2.293511,2.293604,2.293519,2.2856865,2.2889605,2.292395
2015-11-19,2.2911458,2.2931194,2.29105,2.2877696,2.290207,2.296102,2.2993555
2015-11-20,2.2864401,2.2918127,2.288299,2.2862728,2.2937675,2.3048496,2.3069563
2015-11-22,2.2826471,2.2962053,2.2893825,2.2938173,2.2970808,2.2962604,2.3033807
2015-11-23,2.2912972,2.284192,2.303343,2.292818,2.296341,2.3066502,2.3043694
2015-11-24,2.291321,2.2939503,2.3072176,2.2986236,2.2936273,2.3081095,2.2919788
2015-11-25,2.2944262,2.3021576,2.2979126,2.300218,2.3076344,2.305741,2.3112586
2015-11-26,2.3062806,2.3086734,2.3037004,2.3102179,2.308241,2.299194,2.315216
2015-11-27,2.3084161,2.3021727,2.2938585,2.2956932,2.3130565,2.3061888,2.2956033
2015-11-29,2.3053083,2.3094351,2.295579,2.297225,2.2958045,2.2953696,2.2943094
2015-11-30,2.3138955,2.2936232,2.3045144,2.2978873,2.3115396,2.3037763,2.3070872
2015-12-01,2.3033729,2.311262,2.3027472,2.308905,2.3062952,2.3004754,2.303069
2015-12-02,2.2958992,2.294018,2.2972932,2.3048038,2.3000362,2.2960172,2.3041534
2015-12-03,2.2933922,2.3064132,2.3022664,2.3066099,2.3117542,2.302165,2.2971091
2015-12-04,2.3049474,2.2989354,2.3071976,2.296793,2.30081,2.2948647,2.2960563
2015-12-06,2.29954,2.3014705,2.3194895,2.294911,2.309761,2.298878,2.3211763
2015-12-07,2.308371,2.3066742,2.3101704,2.3065994,2.3088408,2.3055313,2.3030932
2015-12-08,2.2968626,2.2961473,2.3053827,2.3052514,2.2926893,2.2944562,2.2882025
2015-12-09,2.3082335,2.310367,2.2971764,2.2972074,2.2917943,2.2996876,2.3037028
2015-12-10,2.2969487,2.302305,2.3069873,2.3061569,2.3082097,2.2982328,2.3031085
2015-12-11,2.3072221,2.3029852,2.3061295,2.298678,2.3055997,2.3020368,2.3001926
2015-12-13,2.2994769,2.305707,2.3099895,2.304165,2.305586,2.3021152,2.306511
2015-12-14,2.3096433,2.3003697,2.3082447,2.298709,2.3040874,2.305795,2.3014636
2015-12-15,2.2994938,2.3087275,2.297111,2.3036952,2.2895644,2.289626,2.2947266
2015-12-16,2.307182,2.295578,2.3053951,2.2900736,2.2952163,2.2998002,2.2861176
2015-12-17,2.297087,2.2952394,2.2897918,2.299446,2.2821746,2.2879598,2.2712862
2015-12-18,2.303379,2.3087213,2.3019378,2.2949393,2.2859137,2.2708137,2.2641134
2015-12-20,2.297729,2.2994516,2.2936347,2.2866611,2.2664957,2.2650256,2.2671967
2015-12-21,2.285525,2.2944632,2.2875988,2.2664304,2.264132,2.2664168,2.263262
2015-12-22,2.2954142,2.2862191,2.2741334,2.2651565,2.26359,2.2669713,2.2638302
2015-12-23,2.2849145,2.2701657,2.2668514,2.2641098,2.257679,2.2629025,2.2556374
2015-12-24,2.2734404,2.2673154,2.2662618,2.2637038,2.2628624,2.2556438,2.2524974
2015-12-27,2.2695813,2.2624981,2.267347,2.2616823,2.2580693,2.2560742,2.2544405
2015-12-28,2.2614713,2.2645893,2.2588115,2.2583203,2.2551603,2.2550774,2.2509573
2015-12-29,2.2617488,2.2617202,2.2616296,2.251934,2.2532165,2.2513726,2.248394
2015-12-30,2.2607872,2.2563803,2.2542102,2.2516403,2.2528675,2.2482195,2.2451663
2015-12-31,2.2538095,2.257605,2.2527227,2.2517521,2.2500534,2.247918,2.2476132
2016-01-03,2.2553675,2.2524836,2.2522497,2.2416973,2.2457051,2.2406828,2.2294931
2016-01-04,2.2473123,2.2559323,2.2505898,2.244547,2.2439923,2.2254834,2.2190976
2016-01-05,2.2553658,2.2537584,2.245289,2.2406325,2.22409,2.2196746,2.2304215
2016-01-06,2.2483346,2.2449617,2.244531,2.236438,2.2279084,2.229041,2.2153015
2016-01-07,2.2517183,2.2360694,2.223753,2.2166882,2.2305715,2.2142596,2.2154894
2016-01-08,2.2391455,2.2349634,2.2306776,2.226802,2.212825,2.2142375,2.220749
2016-01-10,2.2237654,2.2258973,2.2324665,2.2144594,2.2092752,2.218564,2.2141607
2016-01-11,2.2235408,2.2350926,2.2084374,2.2331877,2.2203028,2.2094316,2.2182517
2016-01-12,2.238097,2.218585,2.2214842,2.2108812,2.208453,2.226601,2.2107186
2016-01-13,2.2040534,2.217097,2.2231731,2.2244585,2.2163625,2.2166107,2.2089527
2016-01-14,2.2119462,2.221405,2.2086186,2.2192905,2.2025626,2.2145808,2.2129445
2016-01-15,2.2120886,2.2261097,2.2032375,2.2208393,2.2200966,2.1922758,2.2037783
2016-01-17,2.2162585,2.2187526,2.2225382,2.20807,2.2104545,2.208804,2.2126248
2016-01-18,2.2166939,2.2040846,2.2154207,2.2008553,2.2142904,2.2080815,2.1952927
2016-01-19,2.2146287,2.2137542,2.214008,2.211597,2.21248,2.208174,2.2130506
2016-01-20,2.2162175,2.2074277,2.2092748,2.204375,2.1926727,2.2058969,2.205097
2016-01-21,2.2080986,2.2167037,2.2114644,2.2073607,2.209596,2.2065382,2.1994069
2016-01-22,2.198266,2.2121923,2.2076366,2.2103531,2.1930597,2.1998627,2.2038908
2016-01-24,2.2126656,2.200724,2.2040591,2.1923025,2.2048562,2.2088928,2.1973212
2016-01-25,2.20427,2.2094188,2.2169852,2.2046402,2.2037313,2.2082539,2.1966312
2016-01-26,2.2124493,2.2054956,2.2015052,2.2016644,2.2049892,2.2058392,2.1973245
2016-01-27,2.2041397,2.202012,2.2067428,2.2039766,2.20815,2.205067,2.2005677
2016-01-28,2.2010467,2.209941,2.2049024,2.2075272,2.1926138,2.2004893,2.2041783
2016-01-29,2.2014267,2.2040358,2.2017226,2.192158,2.2040424,2.1999032,2.201092
2016-01-31,2.2037008,2.204049,2.1933415,2.2062144,2.2008543,2.1965802,2.2075493
2016-02-01,2.2069829,2.1948664,2.2019722,2.1971495,2.20416,2.1928048,2.2011547
2016-02-02,2.2034,2.2003222,2.1958613,2.2075107,2.2031493,2.198835,2.2030232
2016-02-03,2.2027547,2.2040567,2.1954336,2.1991928,2.2047627,2.203522,2.1999118
2016-02-04,2.1981995,2.2016132,2.20023,2.1999052,2.200927,2.1975412,2.2051961
2016-02-05,2.197412,2.2008734,2.2045758,2.1996117,2.2022088,2.2018564,2.1994023
2016-02-07,2.19853,2.2022917,2.2043943,2.199178,2.201625,2.2054641,2.1986327
2016-02-08,2.20082,2.2013896,2.1949892,2.2022283,2.2016544,2.2043486,2.200622
2016-02-09,2.2031734,2.2003014,2.2003446,2.195915,2.2016842,2.2007704,2.197299
2016-02-10,2.202972,2.2018502,2.2025025,2.1999063,2.203558,2.20475,2.1986423
2016-02-11,2.2090194,2.1982253,2.2018774,2.2012944,2.199024,2.2037082,2.2039752
2016-02-12,2.1947787,2.1947737,2.2014086,2.1960614,2.2084496,2.2008355,2.2006066
2016-02-14,2.2030249,2.1985974,2.2003639,2.2004435,2.2019439,2.1982777,2.2029755
2016-02-15,2.197531,2.2076905,2.19478,2.1992476,2.2019708,2.2005897,2.1991675
2016-02-16,2.2022367,2.1987998,2.2004344,2.1985323,2.2000155,2.1975548,2.1918662
2016-02-17,2.2044234,2.2014742,2.2004318,2.1987278,2.2029376,2.2022347,2.1932652
2016-02-18,2.2078965,2.204178,2.2007751,2.2005894,2.1936257,2.18873,2.1918592
2016-02-19,2.2003534,2.199946,2.1982546,2.1957912,2.198866,2.194343,2.1941357
2016-02-21,2.1973593,2.201101,2.1966414,2.197449,2.1906195,2.191924,2.190257
2016-02-22,2.2002563,2.198456,2.1925046,2.1896899,2.191669,2.1888742,2.1849365
2016-02-23,2.1986423,2.1964839,2.1906576,2.1885896,2.1855693,2.1800468,2.1760833
2016-02-24,2.1962938,2.1930807,2.1870792,2.1840763,2.191956,2.1916072,2.1795142
2016-02-25,2.192534,2.188674,2.1847856,2.1848395,2.1848986,2.1742117,2.1723318
2016-02-26,2.19184,2.1869433,2.190625,2.1769204,2.1743696,2.186527,2.186754
2016-02-28,2.1866405,2.1903112,2.1792204,2.1837928,2.1801925,2.1681447,2.1738286
2016-02-29,2.1863897,2.1865647,2.1904504,2.190942,2.1754377,2.1893425,2.1739497
2016-03-01,2.176334,2.1864953,2.1818693,2.173413,2.1722138,2.1778255,2.176644
2016-03-02,2.1803904,2.1801612,2.179631,2.176709,2.1596317,2.1690533,2.1693738
2016-03-03,2.1814933,2.1751907,2.1762736,2.1805441,2.1731205,2.168636,2.1701627
2016-03-04,2.1831505,2.1763866,2.175941,2.1766386,2.1725204,2.1721184,2.168931
2016-03-06,2.1769626,2.1752937,2.17258,2.1690197,2.1655283,2.1670165,2.1606586
2016-03-07,2.1756883,2.16993,2.1732028,2.1665874,2.1614406,2.1598654,2.1540482
2016-03-08,2.1659896,2.1716974,2.1707966,2.1626217,2.1669226,2.1597817,2.1499488
2016-03-09,2.168695,2.1682596,2.1609216,2.159793,2.150311,2.149526,2.1379101
2016-03-10,2.1679497,2.1590195,2.156146,2.1630454,2.1521244,2.138584,2.1336858
2016-03-11,2.1619248,2.1547902,2.1573415,2.150321,2.137003,2.1487212,2.1420183
2016-03-13,2.16081,2.1540897,2.1527338,2.1387408,2.130079,2.128413,2.1371589
2016-03-14,2.1580255,2.1503103,2.1458282,2.1445215,2.1382177,2.1208467,2.1330075
2016-03-15,2.1472065,2.13995,2.1429672,2.1316614,2.1295786,2.1328242,2.1250505
2016-03-16,2.1420076,2.1427991,2.1384056,2.1237183,2.1255443,2.1330037,2.130986
2016-03-17,2.135298,2.1442058,2.1315165,2.1328223,2.1380115,2.124279,2.127668
2016-03-18,2.129761,2.1321764,2.1349726,2.1286354,2.1267405,2.1206822,2.114179
2016-03-20,2.132274,2.1323247,2.1231587,2.1288464,2.1312983,2.1419685,2.1195982
2016-03-21,2.1346707,2.129716,2.1315205,2.1231284,2.1278214,2.115492,2.140991
2016-03-22,2.1269228,2.1244292,2.1192815,2.1175125,2.1150475,2.1192193,2.1185143
2016-03-23,2.1141672,2.124345,2.1292882,2.1228344,2.1165867,2.1110458,2.1131487
2016-03-24,2.1124208,2.126121,2.122149,2.1234162,2.1182537,2.1120396,2.135155
2016-03-27,2.1156108,2.1156688,2.125331,2.121374,2.1118813,2.1058855,2.1147943
2016-03-28,2.116991,2.1248507,2.1195934,2.1152234,2.114638,2.116373,2.1088061
2016-03-29,2.1093771,2.1339602,2.1136963,2.1084876,2.1100059,2.1121604,2.1071575
2016-03-30,2.103091,2.1164403,2.1293578,2.1125727,2.1123583,2.1115425,2.1124022
2016-03-31,2.1197214,2.1128404,2.1159086,2.1114674,2.1090047,2.110669,2.107602
2016-04-01,2.11798,2.109642,2.1142633,2.1196837,2.1144783,2.1056135,2.108475
2016-04-03,2.1119018,2.110687,2.1050036,2.109211,2.1057112,2.106297,2.1055987
2016-04-04,2.109846,2.1117363,2.1116004,2.1059124,2.1068604,2.1052494,2.1065242
2016-04-05,2.10968,2.111315,2.110358,2.1040382,2.107524,2.1022415,2.1030946
2016-04-06,2.107371,2.1050382,2.109444,2.105535,2.111043,2.1071146,2.1016223
2016-04-07,2.0919719,2.1069872,2.1025643,2.1043053,2.1031256,2.111959,2.107104
2016-04-08,2.1090808,2.105758,2.1028738,2.107326,2.102686,2.1019151,2.1041381
2016-04-10,2.1092305,2.1032739,2.107974,2.10453,2.1082244,2.1073427,2.1038158
2016-04-11,2.107051,2.1025085,2.10357,2.1072335,2.1063254,2.107005,2.094918
2016-04-12,2.1087,2.104328,2.107612,2.1025295,2.0959258,2.099274,2.096773
2016-04-13,2.1056607,2.1061366,2.1058447,2.1006517,2.09899,2.0992641,2.098325
2016-04-14,2.1064932,2.1051927,2.1009853,2.104929,2.0945828,2.0950093,2.0967171
2016-04-15,2.1041317,2.1000073,2.0987363,2.0979784,2.0957713,2.0964777,2.0810034
2016-04-17,2.103844,2.0984557,2.098214,2.0993397,2.096111,2.0894184,2.0861924
2016-04-18,2.0996253,2.0970945,2.09994,2.0968878,2.0854228,2.0778875,2.0869436
2016-04-19,2.0960681,2.095215,2.0960884,2.0861676,2.0835822,2.0822477,2.08116
2016-04-20,2.0963466,2.0899417,2.0877578,2.0820174,2.085894,2.0887825,2.0863013
2016-04-21,2.0993314,2.0857124,2.0749848,2.0857968,2.0823092,2.0774438,2.0871289
2016-04-22,2.0852752,2.0813859,2.0870204,2.0846708,2.0868504,2.082181,2.0807333
2016-04-24,2.0801296,2.0861213,2.086484,2.0898604,2.0864358,2.0892563,2.0883381
2016-04-25,2.0808313,2.086744,2.079869,2.0789247,2.0828297,2.0917366,2.0832832
2016-04-26,2.0829167,2.0824683,2.0901473,2.0831888,2.0838506,2.0835404,2.0823312
2016-04-27,2.0835862,2.0823004,2.0811052,2.0837915,2.089998,2.0835505,2.088977
2016-04-28,2.0849004,2.086198,2.0874405,2.0904384,2.0817316,2.08357,2.085742
2016-04-29,2.0826929,2.0866387,2.085504,2.0875635,2.0735183,2.08359,2.0787318
2016-05-01,2.0838375,2.0854404,2.0868802,2.0807314,2.0799713,2.0836112,2.0899923
2016-05-02,2.0860279,2.0817897,2.086594,2.082662,2.088833,2.083633,2.08333
2016-05-03,2.0830393,2.0865388,2.0851266,2.0855339,2.0731509,2.083655,2.0773077
2016-05-04,2.0846272,2.0815823,2.0863032,2.074888,2.0869396,2.0836778,2.0883174
2016-05-05,2.0820618,2.086611,2.0871747,2.088672,2.080314,2.083702,2.0785327
2016-05-06,2.0835965,2.0813646,2.094026,2.082713,2.0793161,2.0837262,2.0890183
2016-05-08,2.0851874,2.08668,2.0807729,2.0864315,2.079761,2.0837505,2.0849211
2016-05-09,2.0823238,2.081137,2.0865664,2.0752783,2.0873172,2.0908327,2.0859075
2016-05-10,2.069205,2.0867422,2.08497,2.0843554,2.0801044,2.083087,2.0974634
2016-05-11,2.0825996,2.0808983,2.0809927,2.0844777,2.0881886,2.1009302,2.0918877
2016-05-12,2.0878327,2.086795,2.0804505,2.0863245,2.0907862,2.088687,2.1042488
2016-05-13,2.0830717,2.0925379,2.0790534,2.0983481,2.097253,2.0996647,2.1010253
2016-05-15,2.086325,2.0749557,2.09099,2.092229,2.0930245,2.0955343,2.101292
2016-05-16,2.0790858,2.0867376,2.0852742,2.0895915,2.096342,2.098218,2.103736
2016-05-17,2.0944629,2.1013763,2.0885098,2.0972896,2.1020246,2.1044102,2.1051383
2016-05-18,2.0919945,2.0961323,2.1023803,2.100956,2.1067693,2.0956182,2.112883
2016-05-19,2.0974963,2.1125314,2.104395,2.1012864,2.1031172,2.1012585,2.1049929
2016-05-20,2.0942554,2.1003444,2.115175,2.1056979,2.103957,2.1048536,2.1231985
2016-05-22,2.0979195,2.1011686,2.109596,2.1006355,2.1008582,2.1100228,2.113957
2016-05-23,2.1071668,2.1072528,2.110626,2.1059456,2.108321,2.1122704,2.1154754
2016-05-24,2.0987225,2.1011565,2.1060967,2.110712,2.1134543,2.117961,2.1070085
2016-05-25,2.1156168,2.1078808,2.1119704,2.1073208,2.107093,2.1128244,2.1168158
2016-05-26,2.113334,2.1118424,2.1136334,2.1174936,2.118264,2.10985,2.1211874
2016-05-27,2.1171813,2.1036186,2.1076386,2.1048694,2.1156166,2.1092045,2.126915
2016-05-29,2.1186585,2.1148953,2.1176634,2.11967,2.1312034,2.1141884,2.1360357
2016-05-30,2.117188,2.114741,2.1148806,2.1182988,2.109753,2.1333392,2.1179612
2016-05-31,2.1186028,2.1194844,2.1234505,2.1193008,2.1302304,2.1212528,2.1108098
2016-06-01,2.120282,2.1119473,2.1157172,2.101112,2.1219218,2.118365,2.126775
2016-06-02,2.1073403,2.129956,2.120446,2.1248887,2.1250381,2.1128767,2.1143105
2016-06-03,2.112735,2.116882,2.136139,2.124252,2.1101658,2.117018,2.124389
2016-06-05,2.1337,2.1213708,2.1297498,2.109844,2.128327,2.128969,2.1194599
2016-06-06,2.119529,2.1287265,2.1192234,2.1129382,2.1284745,2.110907,2.121633
2016-06-07,2.1056094,2.1157286,2.1268547,2.1170988,2.112889,2.1329596,2.1127014
2016-06-08,2.1277502,2.1225505,2.116487,2.119478,2.1229687,2.1093817,2.1241696
2016-06-09,2.1164718,2.1243138,2.1275344,2.1212778,2.116537,2.1122751,2.1166086
2016-06-10,2.1251945,2.118266,2.1130786,2.1141887,2.1239696,2.1310735,2.121374
2016-06-12,2.1295621,2.124998,2.1239717,2.1250796,2.1135917,2.1091418,2.1241965
2016-06-13,2.1171741,2.1204584,2.1177607,2.112907,2.1255572,2.1156178,2.1127546
2016-06-14,2.120753,2.1249359,2.1216452,2.1267312,2.1127784,2.1219869,2.1104634
2016-06-15,2.1206713,2.1219943,2.1149876,2.1121607,2.123045,2.1260588,2.1131997
2016-06-16,2.1208117,2.1140246,2.1229079,2.1217422,2.1220465,2.1189094,2.110322
2016-06-17,2.1207132,2.1183658,2.1139393,2.121161,2.123274,2.1197593,2.1086297
2016-06-19,2.1208568,2.1363623,2.1210759,2.1160862,2.1212416,2.1115308,2.1125457
2016-06-20,2.120752,2.1010547,2.129407,2.1156697,2.1138513,2.1097503,2.1021466
2016-06-21,2.1208982,2.1237748,2.1211767,2.111852,2.10892,2.104593,2.0901537
2016-06-22,2.1207855,2.093778,2.1173158,2.1060007,2.1011407,2.0910385,2.0839233
2016-06-23,2.120131,2.1150064,2.1059108,2.099288,2.0875204,2.0869925,2.0798922
2016-06-24,2.0897727,2.1162217,2.100699,2.0937204,2.0804572,2.075208,2.0639467
2016-06-26,2.1159184,2.1011338,2.0913358,2.0868917,2.0789552,2.0672305,2.055675
2016-06-27,2.0986905,2.0886314,2.0858479,2.080297,2.0660517,2.0607376,2.0537722
2016-06-28,2.0931015,2.083357,2.0768492,2.0674877,2.055232,2.0565033,2.0536118
2016-06-29,2.079909,2.0777931,2.0642195,2.0546222,2.0567238,2.0494025,2.0514145
2016-06-30,2.0781045,2.066796,2.0665996,2.0620785,2.0583813,2.0496466,2.0381274
2016-07-01,2.065031,2.072324,2.0575283,2.0547009,2.049368,2.037673,2.033305
2016-07-03,2.0588295,2.0610504,2.0540264,2.0529828,2.0422218,2.0337477,2.0305028
2016-07-04,2.0502343,2.0553777,2.0522525,2.04098,2.0310018,2.0301607,2.0275722
2016-07-05,2.052845,2.0539477,2.0386133,2.0321143,2.0337086,2.0273929,2.0183375
2016-07-06,2.0529873,2.0417616,2.0267565,2.03055,2.0268273,2.018005,2.0205283
2016-07-07,2.0426784,2.0351527,2.0303757,2.0202835,2.0152767,2.0116458,2.0190074
2016-07-08,2.0328476,2.0325906,2.031621,2.015418,2.0210404,2.0217152,2.0067315
2016-07-10,2.028288,2.0251894,2.0180604,2.0157328,2.0099914,2.006601,2.0052931
2016-07-11,2.0249367,2.0177748,2.0328593,2.0130236,2.0198638,2.0032709,1.9327664
2016-07-12,2.018609,2.013538,1.9975073,2.00751,1.9970822,1.93682,1.894706
2016-07-13,2.0208957,2.0188046,2.0111654,2.0007994,1.9315077,1.8931069,1.8976752
2016-07-14,2.008878,2.001715,2.0126398,1.9339083,1.8942753,1.885628,1.8872894
2016-07-15,2.0134103,2.0006528,1.9289322,1.8980651,1.8864366,1.8842869,1.8829167
2016-07-17,1.9907813,1.9302539,1.8932369,1.8922572,1.8813987,1.8851292,1.8853158
2016-07-18,1.9307356,1.8924677,1.8898001,1.8877964,1.8847935,1.8806663,1.8850838
2016-07-19,1.8869122,1.8902868,1.886016,1.8847392,1.8822763,1.8827205,1.8666009
2016-07-20,1.8915161,1.8843546,1.8824704,1.8791715,1.8832917,1.8835452,1.8786583
2016-07-21,1.8941259,1.8860776,1.8876959,1.8810139,1.89092,1.8729756,1.867932
2016-07-22,1.8950644,1.8840593,1.8815311,1.8868426,1.8728874,1.8741049,1.870507
2016-07-24,1.8814011,1.880294,1.8743119,1.8828807,1.8793893,1.8761426,1.8676829
2016-07-25,1.8745638,1.8882201,1.8696523,1.8811046,1.8741008,1.864502,1.8574443
2016-07-26,1.8717872,1.8684278,1.8767954,1.8781736,1.867491,1.8707927,1.8670534
2016-07-27,1.883489,1.8834332,1.881179,1.8719572,1.857566,1.8692615,1.8613862
2016-07-28,1.8689214,1.882912,1.8708977,1.8681426,1.8653505,1.8705958,1.8586444
2016-07-29,1.8793541,1.8686771,1.8628876,1.8595259,1.8652323,1.8626052,1.8609426
2016-07-31,1.8667238,1.8641288,1.8591193,1.8566178,1.8643739,1.8600519,1.8607086
2016-08-01,1.8740474,1.8685794,1.8605008,1.8570049,1.8561115,1.8570106,1.8612158
2016-08-02,1.8621376,1.8628076,1.8663486,1.8588585,1.8530209,1.8565526,1.8533937
2016-08-03,1.860835,1.8655236,1.8610322,1.8489335,1.8559351,1.8555304,1.8547132
2016-08-04,1.8580043,1.8668628,1.8539944,1.8546087,1.8508404,1.8496362,1.8438717
2016-08-05,1.8678836,1.857671,1.8499615,1.858557,1.8592286,1.8534918,1.8460559
2016-08-07,1.8575032,1.8542206,1.8492012,1.8541098,1.8478897,1.842613,1.842597
2016-08-08,1.8552581,1.8525081,1.85541,1.8437567,1.8574473,1.8453643,1.8368636
2016-08-09,1.8477674,1.851749,1.8511643,1.8433187,1.8436337,1.8325796,1.8375255
2016-08-10,1.8529171,1.8461853,1.844629,1.8387606,1.8429279,1.8289173,1.8294609
2016-08-11,1.8474475,1.8522595,1.8438185,1.8430796,1.83322,1.8444493,1.8375242
2016-08-12,1.8495674,1.8448611,1.8462285,1.8422968,1.8461323,1.8334402,1.8282924
2016-08-14,1.8420073,1.858132,1.8367541,1.8287737,1.8401884,1.8454552,1.8341798
2016-08-15,1.8409848,1.8448136,1.8454746,1.8369243,1.8277258,1.8414729,1.8317232
2016-08-16,1.8413025,1.8339865,1.827567,1.8344829,1.8399953,1.8323624,1.8318378
2016-08-17,1.838042,1.842079,1.8348544,1.8351332,1.826667,1.8323557,1.833118
2016-08-18,1.834276,1.8278505,1.8403729,1.8402456,1.8206029,1.8413498,1.8276423
2016-08-19,1.8411849,1.8298,1.8430494,1.8371764,1.8266107,1.8457466,1.8331978
2016-08-21,1.8329664,1.8394932,1.8350228,1.834665,1.8291559,1.8337041,1.8407949
2016-08-22,1.8359624,1.8439748,1.8251076,1.8353434,1.8222257,1.8294768,1.8322293
2016-08-23,1.8347824,1.8331296,1.8395362,1.8242872,1.8356103,1.821451,1.8267272
2016-08-24,1.8266153,1.8299209,1.8402457,1.8410941,1.8395427,1.8222935,1.825746
2016-08-25,1.8235766,1.8274697,1.8518052,1.816278,1.8382598,1.8288437,1.820595
2016-08-26,1.8280159,1.8460394,1.8365456,1.8361961,1.8209018,1.8194089,1.8101552
2016-08-28,1.8416635,1.819813,1.8191624,1.8278472,1.8161572,1.8117149,1.8252025
