,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD,NZDCAD
2011-12-16,0.7866543,0.7856632,0.78336704,0.7890618,0.78777426,0.7878854,0.7859547
2011-12-18,0.78820884,0.79047585,0.786041,0.78683215,0.78483486,0.7907882,0.7870759
2011-12-19,0.7868988,0.78819084,0.788234,0.7860636,0.79018426,0.78651494,0.7904749
2011-12-20,0.787391,0.78576666,0.78805894,0.78630084,0.7877884,0.7860035,0.78842205
2011-12-21,0.7854202,0.7898202,0.7894166,0.78725636,0.7879482,0.790946,0.78607845
2011-12-22,0.787304,0.78694713,0.7861469,0.78767717,0.7895035,0.7896189,0.7869407
2011-12-23,0.7865224,0.784631,0.78560513,0.7851318,0.78416455,0.7862841,0.78459907
2011-12-27,0.7856242,0.78417826,0.78668535,0.78570133,0.7850535,0.78480995,0.7836708
2011-12-28,0.7860978,0.78972805,0.78688306,0.78430974,0.788464,0.7853962,0.7878825
2011-12-29,0.78599685,0.78503644,0.7862624,0.7867826,0.786922,0.78529966,0.7873739
2011-12-30,0.78681827,0.7855838,0.78609025,0.78778577,0.7862479,0.7843708,0.7864589
2012-01-02,0.7857234,0.7854332,0.7868841,0.7868482,0.7872423,0.78680795,0.78683627
2012-01-03,0.7858952,0.7900437,0.7877631,0.78695923,0.7883796,0.78841174,0.78866833
2012-01-04,0.7867881,0.788695,0.7889913,0.7873781,0.789454,0.78870636,0.7899641
2012-01-05,0.7856919,0.7890075,0.78671134,0.7859044,0.787244,0.7881424,0.7878405
2012-01-06,0.7878095,0.7879843,0.7898722,0.7890295,0.789324,0.7900343,0.7894267
2012-01-08,0.7868288,0.7874218,0.7878902,0.788257,0.7866075,0.78944266,0.78673923
2012-01-09,0.7876927,0.7884459,0.78901696,0.78958833,0.7906982,0.7899519,0.79118073
2012-01-10,0.78881156,0.7894614,0.7893317,0.7888005,0.79056674,0.7910344,0.79074115
2012-01-11,0.788309,0.7876041,0.78709126,0.78951216,0.79004395,0.7892539,0.7892754
2012-01-12,0.7873174,0.78748226,0.7886376,0.7885115,0.7887441,0.7890163,0.78857523
2012-01-13,0.7906716,0.78900653,0.7899833,0.7893962,0.7910414,0.789523,0.79140455
2012-01-15,0.7872544,0.7888844,0.7895303,0.7897718,0.7908884,0.79001325,0.79012704
2012-01-16,0.7895385,0.79146945,0.79014915,0.7894361,0.79079443,0.79043305,0.7899002
2012-01-17,0.78963983,0.7897099,0.7912299,0.789791,0.7911416,0.78982925,0.79080266
2012-01-18,0.79080343,0.7896667,0.79050934,0.79133976,0.79253817,0.7932324,0.7936338
2012-01-19,0.7899605,0.7899109,0.79091287,0.78998375,0.79239106,0.7932875,0.7956375
2012-01-20,0.7899097,0.7900937,0.79079,0.7897772,0.7941379,0.7950304,0.79686713
2012-01-22,0.7918328,0.7899814,0.79259914,0.7941224,0.79561484,0.7970195,0.7961343
2012-01-23,0.7900232,0.79027927,0.79416597,0.7966101,0.79639167,0.79663295,0.7976252
2012-01-24,0.79217196,0.7928326,0.7956168,0.796785,0.797206,0.7980375,0.8019167
2012-01-25,0.7937703,0.7960879,0.7966577,0.79740155,0.7981034,0.80261385,0.80596954
2012-01-26,0.7958426,0.7973207,0.7976386,0.7995832,0.8032364,0.8065425,0.80843353
2012-01-27,0.79799986,0.7984774,0.7992841,0.8024854,0.80699795,0.8086809,0.80873895
2012-01-29,0.79639524,0.79764724,0.80277854,0.80491155,0.80827725,0.8070823,0.81080794
2012-01-30,0.7987634,0.80214834,0.80622554,0.8062034,0.8075979,0.8092108,0.8089919
2012-01-31,0.80324924,0.8077984,0.80898213,0.8095095,0.81069195,0.810773,0.81044555
2012-02-01,0.8037153,0.80524814,0.807013,0.8065739,0.8089271,0.8079686,0.8088378
2012-02-02,0.8078393,0.8093524,0.80598223,0.8103862,0.8091942,0.8085606,0.8109326
2012-02-03,0.8080461,0.8108531,0.81005067,0.80900955,0.81091344,0.81028306,0.81228197
2012-02-05,0.8089624,0.8109977,0.81190324,0.8103905,0.8130695,0.8145988,0.8137291
2012-02-06,0.81084794,0.8098947,0.81099635,0.8118932,0.81220865,0.8148223,0.8131898
2012-02-07,0.80993956,0.80834043,0.8091015,0.81198275,0.8134079,0.81476456,0.81780845
2012-02-08,0.810295,0.81030256,0.8115978,0.8145409,0.815077,0.8172869,0.81367356
2012-02-09,0.8100835,0.81001234,0.8119744,0.81474435,0.8152769,0.81541836,0.8187801
2012-02-10,0.8097728,0.81280464,0.81569135,0.81624156,0.81583047,0.81710804,0.81836337
2012-02-12,0.81193656,0.8141128,0.812647,0.8183026,0.81663764,0.8212054,0.821349
2012-02-13,0.8138658,0.8142541,0.8167072,0.81652343,0.81920594,0.8214381,0.8225457
2012-02-14,0.81439525,0.8175069,0.8180464,0.8192119,0.8196338,0.82149744,0.82211006
2012-02-15,0.81897485,0.8177175,0.81847095,0.81978905,0.82240415,0.8244114,0.8242464
2012-02-16,0.8167516,0.81965417,0.821113,0.82176006,0.8228633,0.8239547,0.8262563
2012-02-17,0.8192853,0.8208793,0.8226172,0.82406276,0.82632107,0.82639706,0.82660353
2012-02-19,0.82078147,0.8225292,0.8246486,0.8255312,0.82715344,0.82722723,0.8285141
2012-02-20,0.82125825,0.823949,0.8225844,0.82135254,0.8268995,0.82430816,0.82373744
2012-02-21,0.82416284,0.8248267,0.82716924,0.82716084,0.8287988,0.82938004,0.82963413
2012-02-22,0.82409155,0.8271117,0.8263763,0.82917607,0.828951,0.8296044,0.8286881
2012-02-23,0.8270192,0.82991344,0.8245725,0.8284748,0.83074343,0.8321904,0.8310054
2012-02-24,0.8263912,0.8244699,0.82784504,0.8274394,0.8282558,0.8283508,0.8298073
2012-02-26,0.8289659,0.82983005,0.8270758,0.82724893,0.8296125,0.82709306,0.8292582
2012-02-27,0.82590306,0.83004797,0.8284344,0.82744753,0.82776594,0.8308307,0.8291429
2012-02-28,0.8263596,0.8298903,0.82843965,0.82955885,0.8306977,0.82853055,0.8281579
2012-02-29,0.82709664,0.8282225,0.82621574,0.8297025,0.82876277,0.8287382,0.82813376
2012-03-01,0.8293457,0.8294015,0.82914376,0.82919914,0.8287393,0.8290515,0.828948
2012-03-02,0.8302521,0.83090556,0.8311099,0.8304726,0.8322805,0.83131397,0.8316703
2012-03-04,0.8286836,0.82709193,0.83000463,0.82967055,0.82749486,0.8295189,0.8292019
2012-03-05,0.8300038,0.8303378,0.8293172,0.8299059,0.83055466,0.8300511,0.82941365
2012-03-06,0.8304143,0.8304844,0.83136225,0.8305248,0.8303109,0.83020425,0.830227
2012-03-07,0.8307665,0.8319854,0.830505,0.8308763,0.8300828,0.8310194,0.8306955
2012-03-08,0.83023036,0.8307551,0.8296362,0.8299935,0.8301926,0.82994473,0.8303066
2012-03-09,0.8305945,0.83012426,0.831043,0.8306209,0.8304994,0.830756,0.8307038
2012-03-11,0.82993656,0.83011794,0.8303493,0.83040696,0.8305347,0.82901454,0.829739
2012-03-12,0.8311018,0.8308926,0.8300406,0.8296732,0.8309072,0.83073413,0.82930696
2012-03-13,0.8307275,0.8303534,0.8301548,0.8303935,0.8304169,0.83017683,0.8290937
2012-03-14,0.82898676,0.83049953,0.8294231,0.83012694,0.8301959,0.8294531,0.8285179
2012-03-15,0.83195937,0.830705,0.83088976,0.8296976,0.8298121,0.83072585,0.82983154
2012-03-16,0.83251745,0.8308712,0.8303841,0.82906264,0.8295809,0.82947254,0.82853657
2012-03-18,0.83064365,0.8297897,0.8298667,0.82976127,0.82859695,0.82872367,0.82539797
2012-03-19,0.8308742,0.82946086,0.8292705,0.8282821,0.8283914,0.8254585,0.82284474
2012-03-20,0.82920074,0.8288628,0.82894856,0.8283402,0.825518,0.8223395,0.82028437
2012-03-21,0.82910526,0.82914686,0.82861465,0.82561684,0.822458,0.8200433,0.818396
2012-03-22,0.82872295,0.82839197,0.8266468,0.8216206,0.82022756,0.8181949,0.8169732
2012-03-23,0.8280704,0.82537997,0.8224015,0.8196739,0.8182427,0.8171611,0.8164378
2012-03-25,0.8251653,0.8230449,0.82003593,0.8188721,0.81724805,0.8175955,0.81624675
2012-03-26,0.82297707,0.8206103,0.8192738,0.817889,0.81667966,0.81899995,0.8161657
2012-03-27,0.8196813,0.8190419,0.81765974,0.817209,0.8168165,0.81531847,0.8160995
2012-03-28,0.8179128,0.8154535,0.8156767,0.8165266,0.8178427,0.8171507,0.8145317
2012-03-29,0.8170844,0.817918,0.8169979,0.81904805,0.81566244,0.8157907,0.8154021
2012-03-30,0.81489754,0.8180828,0.81857204,0.8155441,0.81549954,0.81625223,0.8146656
2012-04-01,0.81785333,0.81957746,0.8188205,0.8168319,0.8179333,0.8167935,0.816026
2012-04-02,0.8200271,0.8175986,0.81832737,0.8194525,0.81683445,0.8189387,0.8182935
2012-04-03,0.81780344,0.81555986,0.81576556,0.8157672,0.81481487,0.81479144,0.81533694
2012-04-04,0.8165607,0.81638575,0.8164532,0.8154304,0.8146387,0.8169102,0.81281245
2012-04-05,0.8145988,0.81748396,0.81675833,0.81470096,0.81568885,0.8161013,0.8148413
2012-04-08,0.8165331,0.81472546,0.81619847,0.8163521,0.8143651,0.81395435,0.81666946
2012-04-09,0.8157783,0.8148854,0.8151585,0.8155923,0.8145892,0.81383777,0.8140781
2012-04-10,0.8166861,0.81506807,0.81666327,0.8144286,0.81566656,0.8151882,0.8175223
2012-04-11,0.81703776,0.81561875,0.8168156,0.8162596,0.8171316,0.8172945,0.8161369
2012-04-12,0.81429815,0.81477404,0.816313,0.81524026,0.81607085,0.8160783,0.8154564
2012-04-13,0.8160373,0.8177054,0.8167204,0.81659764,0.8159214,0.8168304,0.81663066
2012-04-15,0.81576645,0.816177,0.8160619,0.81601393,0.8157299,0.8152065,0.81447965
2012-04-16,0.81609905,0.8143688,0.81414086,0.8145163,0.8147832,0.81381077,0.81424
2012-04-17,0.8143736,0.817435,0.81583786,0.8141638,0.8160455,0.8163968,0.81462216
2012-04-18,0.816706,0.814631,0.8168838,0.81416774,0.81450224,0.8153168,0.8149564
2012-04-19,0.81323296,0.81379247,0.8138162,0.8142079,0.81453604,0.8131474,0.81254077
2012-04-20,0.81394774,0.8142597,0.81330764,0.8136959,0.8134706,0.8137499,0.8137405
2012-04-22,0.8139105,0.81410396,0.81421363,0.8129332,0.8134998,0.81380814,0.813854
2012-04-23,0.8149811,0.815202,0.81552124,0.8146583,0.8146726,0.8152617,0.8152126
2012-04-24,0.816013,0.8149824,0.81527287,0.8152805,0.8146235,0.81588984,0.8160534
2012-04-25,0.8142837,0.8144845,0.8134042,0.8125851,0.8152677,0.81442,0.81387293
2012-04-26,0.8142596,0.8134395,0.8138357,0.8142805,0.8147962,0.81445485,0.8141725
2012-04-27,0.81429625,0.81479883,0.8150721,0.81485385,0.81489754,0.8143573,0.813746
2012-04-29,0.81399727,0.8127594,0.8139744,0.8126277,0.8138926,0.81285554,0.81319684
2012-04-30,0.8150422,0.81384706,0.8134291,0.81281567,0.8130003,0.81216145,0.8134459
2012-05-01,0.8135801,0.81351143,0.81322956,0.81144893,0.81193256,0.8133478,0.81327
2012-05-02,0.8135261,0.81343144,0.81333804,0.81234914,0.81306,0.81292546,0.8112507
2012-05-03,0.8139552,0.81358916,0.81238866,0.8130506,0.81268877,0.81131124,0.81179595
2012-05-04,0.8134036,0.81331104,0.8130033,0.81336915,0.8118945,0.8114303,0.810865
2012-05-06,0.8132323,0.81388295,0.81251293,0.81117123,0.8124485,0.8112093,0.8101071
2012-05-07,0.81152576,0.8122423,0.8117264,0.81110793,0.8107369,0.8089814,0.80926037
2012-05-08,0.8135214,0.81261575,0.8114544,0.8122108,0.8092926,0.8103652,0.8093209
2012-05-09,0.8141015,0.8114641,0.810081,0.81041324,0.8098187,0.8076069,0.8076018
2012-05-10,0.8120242,0.8098662,0.81012654,0.8103736,0.8079385,0.8071963,0.8055137
2012-05-11,0.8097314,0.80930316,0.80804247,0.8085399,0.80629724,0.80616444,0.80591124
2012-05-13,0.81051284,0.8080895,0.80908674,0.8074322,0.8075366,0.8050513,0.80585015
2012-05-14,0.80934924,0.80869895,0.80849206,0.8084464,0.8022729,0.8062533,0.80315065
2012-05-15,0.8097541,0.80705655,0.8068234,0.8071751,0.8050149,0.802755,0.8046913
2012-05-16,0.80584216,0.806002,0.8040067,0.80442286,0.80211174,0.8032024,0.79974616
2012-05-17,0.80641174,0.80488646,0.80571866,0.8025371,0.8019591,0.8006151,0.80097365
2012-05-18,0.8054038,0.8056523,0.804681,0.80283445,0.8004683,0.80007136,0.79877007
2012-05-20,0.8035262,0.80267036,0.8022345,0.80085635,0.80104893,0.7994026,0.7905364
2012-05-21,0.800901,0.80195105,0.8011069,0.7998799,0.8001292,0.79206264,0.7926574
2012-05-22,0.803306,0.8010457,0.8007152,0.8005979,0.7942908,0.7928933,0.7904415
2012-05-23,0.8032703,0.800053,0.7990351,0.7927656,0.78884053,0.78801847,0.7905051
2012-05-24,0.80148995,0.79964644,0.79094315,0.7932073,0.79114413,0.790416,0.7884246
2012-05-25,0.7986033,0.7921554,0.7886461,0.78879803,0.78591895,0.7889791,0.78504086
2012-05-27,0.7911925,0.79103065,0.79015076,0.7886444,0.7865117,0.7870923,0.7862761
2012-05-28,0.79150283,0.7907171,0.78810275,0.7864507,0.78627026,0.7884085,0.784583
2012-05-29,0.789399,0.7902009,0.7878742,0.78513813,0.78534824,0.7843479,0.7828735
2012-05-30,0.788328,0.78981316,0.78613085,0.78635556,0.7846017,0.7835212,0.78331757
2012-05-31,0.78682107,0.7869537,0.7868755,0.7836646,0.7839801,0.78534096,0.78380644
2012-06-01,0.78639233,0.7874288,0.7826921,0.7836376,0.78382206,0.78162533,0.78272784
2012-06-03,0.7852113,0.78490794,0.7826608,0.7845758,0.78224444,0.78459764,0.785159
2012-06-04,0.78457063,0.7818363,0.7842122,0.7836932,0.78459525,0.78360385,0.78397286
2012-06-05,0.78189296,0.78170687,0.7824005,0.78375864,0.7846712,0.7824963,0.7807977
2012-06-06,0.7851325,0.78346425,0.7821301,0.7833768,0.78528106,0.78396815,0.7852466
2012-06-07,0.7826426,0.78407705,0.7845659,0.78424776,0.7823818,0.7846372,0.7845911
2012-06-08,0.78351474,0.78432715,0.7841649,0.783128,0.7835375,0.78307766,0.7834965
2012-06-10,0.7850103,0.7826021,0.78596103,0.78594506,0.7820731,0.78303635,0.7829864
2012-06-11,0.7843302,0.78490484,0.7822938,0.78428084,0.78403723,0.7839788,0.78339595
2012-06-12,0.78547263,0.785046,0.7869562,0.7847669,0.78398216,0.78366953,0.7848858
2012-06-13,0.78069896,0.7827958,0.7826778,0.783458,0.78382325,0.77993494,0.78131205
2012-06-14,0.78549176,0.7847082,0.7835468,0.78478837,0.78477395,0.7851,0.78597295
2012-06-15,0.783069,0.7813292,0.7836157,0.78205615,0.7825411,0.7831051,0.783385
2012-06-17,0.78500223,0.78290856,0.7799296,0.78263247,0.7836407,0.7822495,0.78274953
2012-06-18,0.7834853,0.7840096,0.78388005,0.7840769,0.78582937,0.7841052,0.78316236
2012-06-19,0.78088737,0.7834723,0.7836312,0.78318286,0.78350323,0.78100836,0.78299356
2012-06-20,0.78191423,0.7837473,0.7836753,0.7824523,0.78434205,0.7822764,0.7844641
2012-06-21,0.78204167,0.78329206,0.7835835,0.7841558,0.78387326,0.7847924,0.78673124
2012-06-22,0.7861477,0.78314275,0.78607297,0.78258514,0.78707457,0.7896981,0.7886333
2012-06-24,0.7851304,0.78677773,0.783128,0.78628063,0.7856159,0.78594065,0.7937965
2012-06-25,0.7840074,0.78407264,0.785557,0.7862053,0.7881969,0.7886689,0.79083836
2012-06-26,0.78288347,0.78656125,0.78656644,0.78854966,0.7894685,0.7941003,0.7901808
2012-06-27,0.7832916,0.7855182,0.7895768,0.7914002,0.7893915,0.7930988,0.7939428
2012-06-28,0.78270113,0.7896991,0.7863457,0.7909747,0.79153824,0.79218864,0.79432976
2012-06-29,0.7879509,0.7927125,0.7931905,0.7912046,0.79469764,0.79705465,0.7981834
2012-07-01,0.7912031,0.7892341,0.793346,0.79698926,0.7978094,0.7959732,0.8016011
2012-07-02,0.79025006,0.7938475,0.7928155,0.7953075,0.7991295,0.7995462,0.8032038
2012-07-03,0.7908755,0.7968825,0.7961986,0.7983575,0.7986297,0.8038826,0.80726314
2012-07-04,0.7914015,0.7943257,0.7970418,0.80031025,0.80147904,0.79853415,0.8059781
2012-07-05,0.7951397,0.79614323,0.7990732,0.80093515,0.8075611,0.80827904,0.80959666
2012-07-06,0.7977929,0.79931915,0.8039381,0.8073888,0.80785197,0.80899996,0.80822426
2012-07-08,0.7987231,0.8028598,0.80795157,0.8062167,0.80060333,0.8021538,0.80317664
2012-07-09,0.80399007,0.80824375,0.8027576,0.81000507,0.8111914,0.8120919,0.81056154
2012-07-10,0.80841756,0.8057016,0.8056001,0.8103169,0.80981934,0.8086214,0.80882454
2012-07-11,0.806834,0.80183446,0.806587,0.80858815,0.80861175,0.8099707,0.8088692
2012-07-12,0.8026387,0.80335915,0.8061813,0.8118524,0.8076805,0.80888855,0.8087892
2012-07-13,0.81108207,0.81084776,0.8111882,0.810556,0.81031775,0.80859107,0.81036025
2012-07-15,0.80864465,0.81023645,0.8083155,0.80870026,0.80995995,0.8105269,0.81029433
2012-07-16,0.809044,0.8086076,0.8118755,0.8105924,0.8096167,0.8081995,0.8095586
2012-07-17,0.81003195,0.809338,0.80994403,0.8098871,0.8102854,0.809555,0.8107271
2012-07-18,0.80843806,0.81027395,0.8101331,0.8076046,0.8099676,0.80883443,0.80822265
2012-07-19,0.80995595,0.8101823,0.8091343,0.80927986,0.8106115,0.8101946,0.8103627
2012-07-20,0.811274,0.81161714,0.80925477,0.8081864,0.80903816,0.81012744,0.81001174
2012-07-22,0.8098563,0.8097372,0.8100532,0.8098091,0.80868244,0.8107233,0.8094928
2012-07-23,0.81003946,0.8075633,0.8100076,0.8102559,0.81009895,0.81037796,0.8094145
2012-07-24,0.8086279,0.80841804,0.80944943,0.80814576,0.809209,0.81122375,0.810995
2012-07-25,0.8104765,0.8096602,0.80945486,0.81174827,0.8095006,0.8093235,0.8111142
2012-07-26,0.8103922,0.8101597,0.80959994,0.8101375,0.8118385,0.81144476,0.8113899
2012-07-27,0.81012064,0.8087042,0.80981255,0.8118994,0.8094799,0.8107492,0.81073326
2012-07-29,0.8093276,0.809765,0.8109795,0.8098966,0.80914426,0.8121138,0.8104249
2012-07-30,0.80879676,0.8095252,0.8113537,0.80920684,0.81097,0.810766,0.81216246
2012-07-31,0.81125665,0.8116279,0.80967987,0.81177133,0.81098086,0.81110054,0.81101465
2012-08-01,0.8098005,0.8122505,0.80937153,0.8111797,0.81133854,0.81017184,0.8108208
2012-08-02,0.8091573,0.8094678,0.8104783,0.810404,0.81160444,0.8117286,0.8107868
2012-08-03,0.81090987,0.81069005,0.81173795,0.8108384,0.8096802,0.81161755,0.81052595
2012-08-05,0.8113858,0.81086165,0.8103266,0.81061697,0.81162584,0.8109106,0.8113621
2012-08-06,0.81135035,0.81101245,0.81265956,0.8115565,0.8120519,0.8119494,0.81149364
2012-08-07,0.8117923,0.81160295,0.81094337,0.8124044,0.8109329,0.81142324,0.81124187
2012-08-08,0.81105304,0.8110544,0.8120432,0.8122948,0.8119993,0.8112929,0.8104155
2012-08-09,0.8118882,0.8115456,0.8112898,0.8099929,0.8103974,0.810746,0.81049204
2012-08-10,0.8105122,0.81127495,0.81042296,0.8107445,0.811394,0.80973864,0.80914164
2012-08-12,0.8119454,0.81190526,0.8113834,0.81081283,0.81015295,0.8091308,0.809156
2012-08-13,0.8113491,0.8116919,0.8105193,0.81004417,0.80954945,0.80885625,0.8090197
2012-08-14,0.8109142,0.810442,0.81049967,0.8091372,0.80940235,0.80886793,0.8087033
2012-08-15,0.810369,0.81000406,0.8098708,0.80923724,0.8078702,0.8073138,0.80748236
2012-08-16,0.81096315,0.80902094,0.8088304,0.80806273,0.8080473,0.80763555,0.80798924
2012-08-17,0.8090219,0.80895287,0.8096882,0.80810356,0.8073627,0.8079587,0.8066222
2012-08-19,0.80801755,0.8079289,0.80718416,0.80703354,0.80709106,0.8065894,0.8057734
2012-08-20,0.8086642,0.8090791,0.8076907,0.8075527,0.80673605,0.8072636,0.80796266
2012-08-21,0.8081156,0.80787045,0.8072862,0.8067792,0.807443,0.80676055,0.80820036
2012-08-22,0.80779207,0.80642337,0.80637056,0.80578417,0.8070257,0.80672765,0.80643654
2012-08-23,0.8080275,0.8069209,0.8065798,0.8077497,0.8062166,0.8059507,0.805177
2012-08-24,0.80683327,0.8071903,0.80661035,0.8069107,0.80612683,0.8054681,0.8052686
2012-08-26,0.8072095,0.80616856,0.8059664,0.80737257,0.8052233,0.8050913,0.80483234
2012-08-27,0.8072593,0.8069677,0.8073505,0.80651677,0.80654216,0.805355,0.8044135
2012-08-28,0.8074009,0.80545485,0.80623454,0.80544615,0.80430865,0.80466914,0.80363196
2012-08-29,0.8053577,0.8079579,0.80468416,0.80497205,0.8041382,0.80262285,0.80355215
2012-08-30,0.8056294,0.8046138,0.80414736,0.80446243,0.8036362,0.8050975,0.80321693
2012-08-31,0.8048427,0.80386484,0.80282897,0.80362207,0.80309296,0.803374,0.8012788
2012-09-02,0.8043052,0.80460507,0.8035116,0.80347604,0.8022202,0.80433184,0.803202
2012-09-03,0.8040519,0.8046377,0.8032699,0.80405784,0.8054699,0.8049139,0.8039886
2012-09-04,0.8033906,0.80421007,0.8039925,0.8045525,0.8039915,0.80270845,0.8013707
2012-09-05,0.80203843,0.80342835,0.8039427,0.8038259,0.8024061,0.80215263,0.8017395
2012-09-06,0.80335635,0.80484575,0.8035817,0.8025125,0.80195343,0.8013505,0.8010501
2012-09-07,0.8039635,0.80359465,0.8033522,0.80086684,0.8000159,0.79971075,0.79859716
2012-09-09,0.80348426,0.80221033,0.8011766,0.8004029,0.7992445,0.799466,0.79942346
2012-09-10,0.80372906,0.80098844,0.8007628,0.8000148,0.7992506,0.7999692,0.7985525
2012-09-11,0.80149764,0.80172884,0.80036587,0.79995763,0.8010216,0.79980916,0.79950476
2012-09-12,0.80062133,0.80058694,0.7998079,0.7992739,0.8005958,0.7996203,0.80094934
2012-09-13,0.80051595,0.7997566,0.8004882,0.7994015,0.8004299,0.8005493,0.8008183
2012-09-14,0.79825073,0.80034024,0.7992508,0.7984816,0.79886854,0.7989614,0.7988697
2012-09-16,0.7989003,0.7993494,0.8017409,0.8000179,0.8008412,0.8004736,0.7990643
2012-09-17,0.8003541,0.79958147,0.79890585,0.7992891,0.7999596,0.7986173,0.7983519
2012-09-18,0.80076826,0.79958934,0.79956025,0.800138,0.8013355,0.80055654,0.79908574
2012-09-19,0.7999422,0.79976666,0.7997317,0.7988251,0.80003345,0.79947066,0.8005252
2012-09-20,0.8007967,0.7992581,0.8008596,0.8015328,0.7996298,0.8006216,0.7987992
2012-09-21,0.7990607,0.79963356,0.79906243,0.7982761,0.7988706,0.7992475,0.7993381
2012-09-23,0.7994972,0.8004892,0.800148,0.8007842,0.79984,0.8010552,0.8020443
2012-09-24,0.79978293,0.7990221,0.8002998,0.8007134,0.8009659,0.8010148,0.80099934
2012-09-25,0.80050963,0.79986745,0.80005735,0.8017409,0.801268,0.80491537,0.8018734
2012-09-26,0.79957134,0.7977802,0.7991179,0.8026296,0.8013062,0.80243254,0.80024445
2012-09-27,0.79902935,0.80052066,0.8004821,0.80307025,0.79960525,0.80068827,0.80173516
2012-09-28,0.79873264,0.8010759,0.80061746,0.80547905,0.802285,0.8034738,0.8038411
2012-09-30,0.8017565,0.8007741,0.8012335,0.8026417,0.80198544,0.80300194,0.8019805
2012-10-01,0.8032105,0.8048306,0.80335796,0.80270684,0.8055515,0.8027861,0.8030459
2012-10-02,0.8017952,0.8033879,0.80317837,0.80405146,0.804574,0.80474365,0.80475634
2012-10-03,0.8026533,0.80072653,0.80300796,0.80340815,0.80482817,0.80111,0.80353534
2012-10-04,0.80431426,0.8040852,0.8068272,0.8039227,0.8023072,0.8050088,0.8033552
2012-10-05,0.8044067,0.80301356,0.80543447,0.80531144,0.80479324,0.80510587,0.8041435
2012-10-07,0.8036604,0.80330795,0.8046196,0.80457246,0.80233777,0.80450225,0.8022554
2012-10-08,0.8030989,0.8051179,0.8036237,0.8033695,0.80348545,0.8053378,0.802534
2012-10-09,0.8047057,0.8042143,0.80422944,0.8039527,0.8022921,0.8026276,0.80448675
2012-10-10,0.8040732,0.8033047,0.8030591,0.8044058,0.8041266,0.80432147,0.80412924
2012-10-11,0.80495965,0.8027712,0.8033313,0.8031374,0.8055396,0.8046155,0.8041879
2012-10-12,0.8036473,0.803573,0.8033968,0.80443287,0.80330145,0.80292225,0.80526274
2012-10-14,0.80383694,0.8035917,0.80385745,0.80457616,0.8039552,0.80534005,0.8046605
2012-10-15,0.8020012,0.80232155,0.8035511,0.8058274,0.8060841,0.8032491,0.80529445
2012-10-16,0.80406773,0.80395967,0.80284834,0.8038001,0.8041045,0.8063094,0.8043253
2012-10-17,0.801839,0.8030374,0.80394804,0.80337536,0.80353415,0.8043628,0.8058916
2012-10-18,0.8029046,0.8041102,0.8029923,0.8039255,0.80534184,0.80607754,0.80409384
2012-10-19,0.80556935,0.8053924,0.80475295,0.80472517,0.8072863,0.8059963,0.8060805
2012-10-21,0.8063599,0.8049076,0.8044649,0.8040298,0.8054874,0.8060669,0.8057964
2012-10-22,0.8038752,0.8059288,0.8040196,0.80601984,0.80490357,0.80563563,0.8059182
2012-10-23,0.80421364,0.8048025,0.80577135,0.80552936,0.8058777,0.8067165,0.80700684
2012-10-24,0.80315375,0.80621415,0.80608624,0.8058886,0.80652237,0.8070112,0.8078414
2012-10-25,0.80509603,0.8061673,0.8069095,0.8069505,0.80703753,0.8072738,0.80727303
2012-10-26,0.8065888,0.8053222,0.80676275,0.8070743,0.80728,0.8080842,0.8086812
2012-10-28,0.80624306,0.8062476,0.8064767,0.806744,0.8075577,0.8072231,0.80919695
2012-10-29,0.80665547,0.80691445,0.80720186,0.8071637,0.8079468,0.8093406,0.8094814
2012-10-30,0.8077094,0.80813277,0.8073123,0.80818063,0.8083178,0.8088237,0.80924296
2012-10-31,0.8074581,0.8082891,0.80815715,0.8082265,0.8095568,0.8100579,0.8100575
2012-11-01,0.8082391,0.80890894,0.80831164,0.8083242,0.8091507,0.808667,0.81036013
2012-11-02,0.80753493,0.80887103,0.8090762,0.8086343,0.81024194,0.81169015,0.8115507
2012-11-04,0.80882126,0.80908716,0.80931497,0.8093257,0.8096496,0.81145257,0.81183976
2012-11-05,0.8096088,0.8090129,0.8092384,0.81093717,0.8115647,0.8120845,0.8132134
2012-11-06,0.80891794,0.8099285,0.81134367,0.8108827,0.8114447,0.81157714,0.8112281
2012-11-07,0.8090464,0.8102877,0.8107177,0.8114078,0.81239474,0.8118406,0.8117584
2012-11-08,0.8102381,0.8100877,0.81201476,0.8109295,0.81272435,0.8114047,0.8117494
2012-11-09,0.811233,0.811996,0.8123197,0.8122146,0.8116771,0.8112465,0.8119296
2012-11-11,0.81175625,0.8131279,0.8114979,0.8129299,0.8115613,0.8114249,0.81287324
2012-11-12,0.81268406,0.81161714,0.81091726,0.8117124,0.8110548,0.8118679,0.8125181
2012-11-13,0.8112641,0.8111295,0.8110857,0.81212455,0.8108232,0.8141012,0.8119446
2012-11-14,0.81147575,0.81272346,0.8115893,0.8129401,0.8121611,0.81302094,0.813624
2012-11-15,0.8116791,0.8127626,0.81119144,0.81088567,0.8118135,0.8140619,0.81431544
2012-11-16,0.81185436,0.81144726,0.81179166,0.8126879,0.8141707,0.8154006,0.81464624
2012-11-18,0.81239665,0.81261444,0.8124719,0.8136941,0.81521577,0.81471664,0.8157359
2012-11-19,0.8114571,0.81285435,0.8134356,0.8125711,0.8134084,0.81394196,0.81396306
