,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR,GRXEUR
2015-01-23,9694.076,9699.631,9705.404,9711.323,9720.931,9734.048,9747.886
2015-01-25,9699.648,9705.375,9711.325,9720.937,9734.064,9747.876,9761.963
2015-01-26,9705.393,9711.297,9720.938,9734.074,9747.889,9761.954,9771.285
2015-01-27,9711.314,9720.907,9734.074,9747.902,9761.966,9771.277,9773.951
2015-01-28,9720.927,9734.041,9747.903,9761.9795,9771.287,9773.943,9779.97
2015-01-29,9734.064,9747.869,9761.98,9771.302,9773.954,9779.962,9786.697
2015-01-30,9747.893,9761.947,9771.303,9773.969,9779.973,9786.692,9793.621
2015-02-01,9761.97,9771.268,9773.971,9779.988,9786.701,9793.616,9800.731
2015-02-02,9771.292,9773.936,9779.988,9786.719,9793.622,9800.727,9812.21
2015-02-03,9773.959,9779.952,9786.719,9793.643,9800.734,9812.205,9824.372
2015-02-04,9779.978,9786.682,9793.642,9800.753,9812.212,9824.367,9840.034
2015-02-05,9786.708,9793.604,9800.754,9812.233,9824.374,9840.031,9852.221
2015-02-06,9793.631,9800.715,9812.231,9824.396,9840.037,9852.219,9867.182
2015-02-08,9800.742,9812.192,9824.395,9840.059,9852.223,9867.182,9882.23
2015-02-09,9812.221,9824.3545,9840.057,9852.247,9867.183,9882.231,9898.261
2015-02-10,9824.384,9840.018,9852.245,9867.149,9882.232,9898.261,9914.564
2015-02-11,9840.047,9852.204,9867.146,9882.202,9898.261,9914.567,9934.338
2015-02-12,9852.234,9867.165,9882.201,9898.234,9914.566,9934.341,9956.981
2015-02-13,9867.137,9882.215,9898.233,9914.545,9934.339,9956.983,9978.711
2015-02-15,9882.189,9898.244,9914.543,9934.324,9956.981,9978.715,10002.558
2015-02-16,9898.222,9914.55,9934.323,9956.974,9978.71,10002.565,10027.841
2015-02-17,9914.532,9934.322,9956.973,9978.705,10002.559,10027.849,10051.509
2015-02-18,9934.312,9956.966,9978.705,10002.558,10027.842,10051.517,10075.926
2015-02-19,9956.961,9978.694,10002.558,10027.846,10051.509,10075.933,10100.705
2015-02-20,9978.693,10002.542,10027.843,10051.518,10075.925,10100.713,10123.984
2015-02-22,10002.546,10027.825,10051.516,10075.937,10100.704,10123.991,10147.81
2015-02-23,10027.832,10051.493,10075.933,10100.719,10123.984,10147.817,10171.945
2015-02-24,10051.505,10075.909,10100.716,10123.998,10147.811,10171.952,10194.6455
2015-02-25,10075.922,10100.689,10123.995,10147.825,10171.944,10194.654,10217.503
2015-02-26,10100.705,10123.968,10147.822,10171.959,10194.646,10217.513,10239.207
2015-02-27,10123.985,10147.795,10171.957,10194.661,10217.502,10239.216,10259.628
2015-03-01,10147.812,10171.929,10194.658,10217.519,10239.208,10259.637,10279.267
2015-03-02,10171.946,10194.631,10217.517,10239.223,10259.628,10279.273,10298.338
2015-03-03,10194.648,10217.487,10239.221,10259.643,10279.266,10298.347,10315.594
2015-03-04,10217.506,10239.19,10259.642,10279.281,10298.338,10315.604,10333.527
2015-03-05,10239.21,10259.612,10279.279,10298.353,10315.594,10333.534,10351.176
2015-03-06,10259.63,10279.25,10298.351,10315.609,10333.526,10351.185,10368.421
2015-03-08,10279.268,10298.321,10315.608,10333.542,10351.177,10368.431,10385.319
2015-03-09,10298.341,10315.578,10333.539,10351.192,10368.42,10385.327,10401.914
2015-03-10,10315.596,10333.511,10351.189,10368.4375,10385.319,10401.923,10417.154
2015-03-11,10333.528,10351.161,10368.435,10385.335,10401.914,10417.163,10433.19
2015-03-12,10351.179,10368.405,10385.333,10401.931,10417.155,10433.2,10449.169
2015-03-13,10368.424,10385.304,10401.928,10417.172,10433.19,10449.177,10464.948
2015-03-15,10385.321,10401.898,10417.169,10433.209,10449.168,10464.956,10480.543
2015-03-16,10401.918,10417.139,10433.207,10449.186,10464.948,10480.553,10495.977
2015-03-17,10417.158,10433.175,10449.184,10464.966,10480.544,10495.985,10510.251
2015-03-18,10433.196,10449.152,10464.963,10480.5625,10495.977,10510.26,10525.359
2015-03-19,10449.172,10464.933,10480.56,10495.994,10510.252,10525.369,10540.483
2015-03-20,10464.952,10480.527,10495.992,10510.269,10525.36,10540.49,10555.493
2015-03-22,10480.549,10495.961,10510.268,10525.377,10540.482,10555.502,10570.399
2015-03-23,10495.98,10510.234,10525.374,10540.5,10555.492,10570.409,10585.211
2015-03-24,10510.256,10525.344,10540.498,10555.511,10570.399,10585.22,10598.959
2015-03-25,10525.363,10540.467,10555.508,10570.419,10585.21,10598.967,10613.554
2015-03-26,10540.486,10555.477,10570.416,10585.2295,10598.959,10613.562,10628.198
2015-03-27,10555.498,10570.385,10585.227,10598.977,10613.553,10628.206,10642.768
2015-03-29,10570.405,10585.195,10598.975,10613.571,10628.198,10642.776,10657.274
2015-03-30,10585.215,10598.943,10613.569,10628.217,10642.768,10657.282,10670.765
2015-03-31,10598.963,10613.537,10628.213,10642.786,10657.274,10670.774,10683.141
2015-04-01,10613.558,10628.183,10642.783,10657.292,10670.766,10683.148,10696.455
2015-04-02,10628.203,10642.753,10657.289,10670.783,10683.14,10696.464,10709.922
2015-04-05,10642.772,10657.259,10670.78,10683.158,10696.455,10709.931,10723.391
2015-04-06,10657.278,10670.749,10683.155,10696.473,10709.922,10723.399,10736.87
2015-04-07,10670.77,10683.124,10696.47,10709.94,10723.39,10736.877,10749.376
2015-04-08,10683.145,10696.439,10709.9375,10723.407,10736.869,10749.384,10761.837
2015-04-09,10696.46,10709.906,10723.406,10736.887,10749.375,10761.845,10775.391
2015-04-10,10709.927,10723.374,10736.885,10749.395,10761.837,10775.399,10789.107
2015-04-12,10723.395,10736.854,10749.391,10761.8545,10775.391,10789.116,10802.822
2015-04-13,10736.873,10749.359,10761.852,10775.409,10789.106,10802.832,10816.538
2015-04-14,10749.381,10761.821,10775.406,10789.124,10802.823,10816.547,10829.213
2015-04-15,10761.841,10775.375,10789.122,10802.84,10816.538,10829.222,10841.828
2015-04-16,10775.3955,10789.091,10802.837,10816.557,10829.212,10841.838,10855.529
2015-04-17,10789.111,10802.807,10816.555,10829.2295,10841.828,10855.539,10869.332
2015-04-19,10802.828,10816.522,10829.227,10841.847,10855.53,10869.342,10883.135
2015-04-20,10816.543,10829.196,10841.845,10855.549,10869.333,10883.144,10896.9375
2015-04-21,10829.216,10841.813,10855.546,10869.352,10883.135,10896.947,10909.734
2015-04-22,10841.833,10855.514,10869.349,10883.155,10896.9375,10909.741,10922.445
2015-04-23,10855.535,10869.316,10883.15,10896.956,10909.733,10922.454,10936.257
2015-04-24,10869.338,10883.119,10896.954,10909.751,10922.444,10936.265,10950.217
2015-04-26,10883.14,10896.922,10909.749,10922.463,10936.256,10950.227,10964.101
2015-04-27,10896.943,10909.717,10922.461,10936.273,10950.217,10964.109,10976.978
2015-04-28,10909.737,10922.429,10936.271,10950.235,10964.1,10976.986,10988.7295
2015-04-29,10922.449,10936.24,10950.232,10964.118,10976.979,10988.736,11000.463
2015-04-30,10936.262,10950.201,10964.116,10976.997,10988.729,11000.471,11013.356
2015-05-01,10950.223,10964.084,10976.994,10988.746,11000.462,11013.365,11026.451
2015-05-03,10964.1045,10976.962,10988.744,11000.48,11013.355,11026.459,11039.581
2015-05-04,10976.983,10988.713,11000.477,11013.374,11026.451,11039.591,11052.755
2015-05-05,10988.732,11000.446,11013.373,11026.469,11039.581,11052.763,11064.908
2015-05-06,11000.467,11013.34,11026.467,11039.601,11052.754,11064.917,11076.996
2015-05-07,11013.361,11026.436,11039.597,11052.772,11064.909,11077.006,11090.269
2015-05-08,11026.455,11039.565,11052.77,11064.927,11076.995,11090.277,11103.7295
2015-05-10,11039.587,11052.739,11064.924,11077.014,11090.269,11103.738,11117.194
2015-05-11,11052.759,11064.894,11077.012,11090.287,11103.73,11117.202,11130.662
2015-05-12,11064.913,11076.9795,11090.284,11103.748,11117.193,11130.672,11143.072
2015-05-13,11077.001,11090.253,11103.746,11117.212,11130.661,11143.081,11156.504
2015-05-14,11090.273,11103.715,11117.209,11130.681,11143.072,11156.513,11171.185
2015-05-15,11103.734,11117.179,11130.678,11143.09,11156.504,11171.194,11185.934
2015-05-17,11117.198,11130.6455,11143.087,11156.522,11171.186,11185.943,11200.603
2015-05-18,11130.668,11143.057,11156.52,11171.204,11185.934,11200.609,11215.191
2015-05-19,11143.077,11156.489,11171.201,11185.951,11200.602,11215.198,11228.641
2015-05-20,11156.509,11171.168,11185.949,11200.62,11215.19,11228.65,11241.96
2015-05-21,11171.19,11185.918,11200.617,11215.209,11228.642,11241.969,11255.343
2015-05-22,11185.938,11200.586,11215.207,11228.659,11241.961,11255.351,11268.723
2015-05-24,11200.606,11215.175,11228.655,11241.979,11255.342,11268.73,11282.1045
2015-05-25,11215.195,11228.625,11241.977,11255.359,11268.723,11282.113,11295.529
2015-05-26,11228.6455,11241.944,11255.357,11268.742,11282.104,11295.538,11307.875
2015-05-27,11241.965,11255.326,11268.738,11282.121,11295.53,11307.884,11321.269
2015-05-28,11255.346,11268.707,11282.12,11295.548,11307.874,11321.277,11334.817
2015-05-29,11268.727,11282.088,11295.545,11307.893,11321.269,11334.826,11348.365
2015-05-31,11282.109,11295.515,11307.89,11321.288,11334.816,11348.374,11359.89
2015-06-01,11295.534,11307.859,11321.283,11334.836,11348.366,11359.896,11368.699
2015-06-02,11307.879,11321.252,11334.832,11348.384,11359.889,11368.709,11376.297
2015-06-03,11321.274,11334.801,11348.381,11359.907,11368.699,11376.305,11382.649
2015-06-04,11334.822,11348.35,11359.904,11368.719,11376.296,11382.659,11387.869
2015-06-05,11348.37,11359.873,11368.716,11376.315,11382.65,11387.877,11391.765
2015-06-07,11359.894,11368.684,11376.312,11382.669,11387.868,11391.772,11394.258
2015-06-08,11368.705,11376.28,11382.666,11387.887,11391.765,11394.269,11395.259
2015-06-09,11376.302,11382.635,11387.884,11391.782,11394.259,11395.268,11396.096
2015-06-10,11382.655,11387.853,11391.779,11394.276,11395.258,11396.1045,11396.932
2015-06-11,11387.873,11391.749,11394.273,11395.276,11396.094,11396.94,11396.248
2015-06-12,11391.769,11394.243,11395.275,11396.114,11396.932,11396.257,11393.694
2015-06-14,11394.264,11395.242,11396.111,11396.95,11396.249,11393.703,11390.818
2015-06-15,11395.264,11396.079,11396.947,11396.267,11393.694,11390.827,11387.843
2015-06-16,11396.101,11396.917,11396.264,11393.713,11390.818,11387.852,11382.957
2015-06-17,11396.937,11396.233,11393.71,11390.839,11387.842,11382.965,11379.519
2015-06-18,11396.253,11393.68,11390.834,11387.859,11382.957,11379.528,11376.221
2015-06-19,11393.699,11390.803,11387.857,11382.975,11379.519,11376.228,11372.812
2015-06-21,11390.824,11387.826,11382.972,11379.537,11376.22,11372.82,11369.271
2015-06-22,11387.847,11382.941,11379.534,11376.237,11372.811,11369.28,11365.619
2015-06-23,11382.961,11379.504,11376.235,11372.829,11369.272,11365.628,11359.627
2015-06-24,11379.523,11376.204,11372.826,11369.289,11365.619,11359.636,11354.87
2015-06-25,11376.224,11372.796,11369.287,11365.637,11359.626,11354.879,11348.499
2015-06-26,11372.815,11369.255,11365.633,11359.6455,11354.87,11348.508,11339.988
2015-06-28,11369.276,11365.603,11359.642,11354.89,11348.498,11339.996,11330.5
2015-06-29,11365.624,11359.611,11354.886,11348.518,11339.987,11330.509,11318.085
2015-06-30,11359.632,11354.854,11348.516,11340.006,11330.5,11318.094,11302.8955
2015-07-01,11354.875,11348.482,11340.003,11330.519,11318.085,11302.904,11289.22
2015-07-02,11348.504,11339.972,11330.515,11318.104,11302.895,11289.228,11276.507
2015-07-03,11339.992,11330.484,11318.102,11302.914,11289.22,11276.517,11261.363
2015-07-05,11330.505,11318.069,11302.911,11289.237,11276.507,11261.371,11243.74
2015-07-06,11318.089,11302.879,11289.234,11276.524,11261.362,11243.75,11226.224
2015-07-07,11302.9,11289.203,11276.522,11261.381,11243.741,11226.231,11208.221
2015-07-08,11289.224,11276.491,11261.379,11243.759,11226.223,11208.197,11196.103
2015-07-09,11276.512,11261.347,11243.756,11226.241,11208.221,11196.079,11184.252
2015-07-10,11261.367,11243.726,11226.239,11208.206,11196.103,11184.23,11172.288
2015-07-12,11243.745,11226.207,11208.204,11196.089,11184.251,11172.271,11160.222
2015-07-13,11226.228,11208.205,11196.086,11184.24,11172.288,11160.205,11148.057
2015-07-14,11208.226,11196.086,11184.237,11172.279,11160.222,11148.041,11139.475
2015-07-15,11196.108,11184.235,11172.277,11160.214,11148.057,11139.463,11134.899
2015-07-16,11184.257,11172.272,11160.211,11148.051,11139.476,11134.888,11133.078
2015-07-17,11172.293,11160.205,11148.049,11139.472,11134.9,11133.066,11134.225
2015-07-19,11160.227,11148.041,11139.469,11134.897,11133.079,11134.214,11135.812
2015-07-20,11148.062,11139.459,11134.895,11133.076,11134.225,11135.797,11137.446
2015-07-21,11139.443,11134.885,11133.073,11134.223,11135.811,11137.434,11136.158
2015-07-22,11134.869,11133.063,11134.22,11135.806,11137.445,11136.145,11137.492
2015-07-23,11133.046,11134.21,11135.804,11137.443,11136.158,11137.4795,11140.385
2015-07-24,11134.194,11135.795,11137.439,11136.154,11137.493,11140.369,11145.578
2015-07-26,11135.78,11137.431,11136.152,11137.488,11140.384,11145.562,11150.055
2015-07-27,11137.415,11136.143,11137.486,11140.379,11145.577,11150.038,11155.582
2015-07-28,11136.128,11137.478,11140.376,11145.571,11150.055,11155.564,11161.77
2015-07-29,11137.461,11140.368,11145.569,11150.046,11155.582,11161.75,11171.806
2015-07-30,11140.351,11145.562,11150.043,11155.574,11161.77,11171.784,11179.123
2015-07-31,11145.544,11150.039,11155.572,11161.761,11171.806,11179.102,11185.77
2015-08-02,11150.019,11155.567,11161.758,11171.793,11179.122,11185.748,11192.609
2015-08-03,11155.547,11161.754,11171.791,11179.111,11185.7705,11192.584,11199.634
2015-08-04,11161.733,11171.79,11179.109,11185.758,11192.608,11199.609,11202.621
2015-08-05,11171.769,11179.108,11185.754,11192.594,11199.634,11202.596,11209.495
2015-08-06,11179.087,11185.754,11192.591,11199.619,11202.621,11209.467,11217.108
2015-08-07,11185.732,11192.593,11199.617,11202.6045,11209.494,11217.081,11224.979
2015-08-09,11192.569,11199.618,11202.604,11209.477,11217.109,11224.949,11233.043
2015-08-10,11199.595,11202.606,11209.475,11217.09,11224.978,11233.012,11241.306
2015-08-11,11202.582,11209.479,11217.088,11224.959,11233.042,11241.273,11248.829
2015-08-12,11209.454,11217.094,11224.956,11233.021,11241.307,11248.797,11251.819
2015-08-13,11217.068,11224.962,11233.02,11241.283,11248.828,11251.787,11254.839
2015-08-14,11224.937,11233.026,11241.281,11248.806,11251.819,11254.807,11257.967
2015-08-16,11233.001,11241.29,11248.803,11251.797,11254.838,11257.936,11261.198
2015-08-17,11241.264,11248.8125,11251.794,11254.816,11257.967,11261.166,11264.551
2015-08-18,11248.785,11251.804,11254.813,11257.944,11261.197,11264.519,11261.915
2015-08-19,11251.776,11254.823,11257.941,11261.174,11264.551,11261.883,11258.324
2015-08-20,11254.795,11257.951,11261.172,11264.527,11261.914,11258.294,11248.185
2015-08-21,11257.923,11261.182,11264.524,11261.892,11258.325,11248.154,11236.543
2015-08-23,11261.154,11264.535,11261.889,11258.303,11248.184,11236.511,11219.059
2015-08-24,11264.507,11261.898,11258.3,11248.163,11236.542,11219.028,11198.473
2015-08-25,11261.871,11258.31,11248.161,11236.5205,11219.058,11198.444,11176.004
2015-08-26,11258.282,11248.169,11236.518,11219.038,11198.472,11175.978,11158.326
2015-08-27,11248.142,11236.526,11219.034,11198.454,11176.005,11158.299,11137.674
2015-08-28,11236.498,11219.042,11198.451,11175.985,11158.325,11137.6455,11117.414
2015-08-30,11219.017,11198.457,11175.985,11158.309,11137.673,11117.388,11093.463
2015-08-31,11198.433,11175.988,11158.307,11137.655,11117.414,11093.436,11066.778
2015-09-01,11175.964,11158.31,11137.653,11117.397,11093.463,11066.754,11041.693
2015-09-02,11158.286,11137.657,11117.395,11093.446,11066.779,11041.67,11018.764
2015-09-03,11137.632,11117.398,11093.443,11066.763,11041.694,11018.739,10997.942
2015-09-04,11117.374,11093.447,11066.76,11041.678,11018.765,10997.916,10977.703
2015-09-06,11093.422,11066.764,11041.675,11018.748,10997.941,10977.679,10957.654
2015-09-07,11066.738,11041.679,11018.745,10997.926,10977.703,10957.629,10935.886
2015-09-08,11041.653,11018.749,10997.924,10977.688,10957.654,10935.86,10913.039
2015-09-09,11018.724,10997.926,10977.686,10957.639,10935.887,10913.054,10893.263
2015-09-10,10997.902,10977.688,10957.637,10935.869,10913.039,10893.274,10871.911
2015-09-11,10977.664,10957.639,10935.868,10913.062,10893.263,10871.914,10849.135
2015-09-13,10957.615,10935.87,10913.06,10893.283,10871.911,10849.135,10825.437
2015-09-14,10935.846,10913.062,10893.282,10871.924,10849.135,10825.431,10801.212
2015-09-15,10913.039,10893.284,10871.921,10849.145,10825.436,10801.207,10776.765
2015-09-16,10893.261,10871.924,10849.143,10825.441,10801.213,10776.758,10753.827
2015-09-17,10871.9,10849.145,10825.439,10801.216,10776.766,10753.817,10731.808
2015-09-18,10849.121,10825.44,10801.214,10776.768,10753.828,10731.793,10709.953
2015-09-20,10825.418,10801.215,10776.765,10753.825,10731.808,10709.935,10687.725
2015-09-21,10801.192,10776.766,10753.823,10731.802,10709.952,10687.705,10665.298
2015-09-22,10776.743,10753.825,10731.8,10709.943,10687.725,10665.278,10642.806
2015-09-23,10753.803,10731.802,10709.941,10687.714,10665.298,10642.784,10621.422
2015-09-24,10731.778,10709.942,10687.713,10665.287,10642.807,10621.4,10600.015
2015-09-25,10709.92,10687.714,10665.285,10642.794,10621.422,10599.992,10578.523
2015-09-27,10687.691,10665.285,10642.791,10621.409,10600.015,10578.5,10557.022
2015-09-28,10665.264,10642.792,10621.408,10600.002,10578.522,10557.001,10536.443
2015-09-29,10642.77,10621.408,10600.0,10578.51,10557.022,10536.421,10516.733
2015-09-30,10621.386,10600.001,10578.507,10557.009,10536.443,10516.711,10497.732
2015-10-01,10599.979,10578.509,10557.008,10536.43,10516.732,10497.709,10479.33
2015-10-02,10578.485,10557.008,10536.428,10516.72,10497.731,10479.307,10461.432
2015-10-04,10556.985,10536.429,10516.717,10497.719,10479.33,10461.408,10443.968
2015-10-05,10536.406,10516.719,10497.716,10479.315,10461.432,10443.944,10426.883
2015-10-06,10516.696,10497.717,10479.314,10461.416,10443.968,10426.86,10410.124
2015-10-07,10497.694,10479.314,10461.415,10443.954,10426.883,10410.103,10393.657
2015-10-08,10479.293,10461.416,10443.951,10426.869,10410.125,10393.633,10377.6875
2015-10-09,10461.394,10443.953,10426.866,10410.11,10393.657,10377.663,10362.489
2015-10-11,10443.93,10426.867,10410.108,10393.642,10377.6875,10362.466,10347.413
2015-10-12,10426.846,10410.11,10393.641,10377.671,10362.489,10347.39,10332.46
2015-10-13,10410.088,10393.641,10377.671,10362.476,10347.413,10332.436,10317.603
2015-10-14,10393.619,10377.671,10362.473,10347.399,10332.461,10317.578,10302.84
2015-10-15,10377.648,10362.474,10347.396,10332.445,10317.603,10302.815,10288.317
2015-10-16,10362.451,10347.397,10332.442,10317.588,10302.839,10288.294,10273.776
2015-10-18,10347.375,10332.444,10317.586,10302.824,10288.317,10273.753,10259.225
2015-10-19,10332.422,10317.587,10302.822,10288.304,10273.776,10259.201,10245.427
2015-10-20,10317.564,10302.824,10288.301,10273.762,10259.224,10245.403,10233.093
2015-10-21,10302.801,10288.302,10273.76,10259.209,10245.426,10233.069,10221.641
2015-10-22,10288.279,10273.76,10259.208,10245.411,10233.093,10221.616,10210.873
2015-10-23,10273.738,10259.209,10245.409,10233.079,10221.64,10210.85,10201.342
2015-10-25,10259.186,10245.41,10233.076,10221.624,10210.872,10201.318,10192.052
2015-10-26,10245.388,10233.077,10221.624,10210.857,10201.342,10192.027,10182.578
2015-10-27,10233.055,10221.624,10210.856,10201.327,10192.051,10182.554,10172.924
2015-10-28,10221.603,10210.857,10201.325,10192.036,10182.579,10172.899,10163.895
2015-10-29,10210.834,10201.326,10192.034,10182.563,10172.924,10163.871,10155.615
2015-10-30,10201.304,10192.036,10182.562,10172.908,10163.894,10155.592,10148.782
2015-11-01,10192.013,10182.5625,10172.907,10163.879,10155.617,10148.758,10143.078
2015-11-02,10182.54,10172.907,10163.878,10155.602,10148.783,10143.054,10138.254
2015-11-03,10172.885,10163.879,10155.6,10148.766,10143.078,10138.229,10134.388
2015-11-04,10163.855,10155.601,10148.766,10143.0625,10138.253,10134.361,10131.441
2015-11-05,10155.578,10148.766,10143.061,10138.238,10134.387,10131.416,10129.563
2015-11-06,10148.758,10143.061,10138.235,10134.369,10131.441,10129.539,10128.825
2015-11-08,10143.052,10138.238,10134.369,10131.425,10129.563,10128.799,10129.305
2015-11-09,10138.229,10134.369,10131.424,10129.547,10128.824,10129.278,10131.101
2015-11-10,10134.359,10131.425,10129.546,10128.809,10129.305,10131.075,10133.113
2015-11-11,10131.415,10129.546,10128.807,10129.288,10131.1,10133.09,10136.432
2015-11-12,10129.537,10128.807,10129.286,10131.084,10133.114,10136.405,10140.73
2015-11-13,10128.798,10129.288,10131.082,10133.099,10136.431,10140.704,10145.77
2015-11-15,10129.278,10131.082,10133.097,10136.414,10140.7295,10145.744,10152.494
2015-11-16,10131.073,10133.098,10136.413,10140.714,10145.769,10152.471,10159.934
2015-11-17,10133.088,10136.413,10140.711,10145.754,10152.495,10159.909,10167.219
2015-11-18,10136.404,10140.714,10145.751,10152.4795,10159.935,10167.193,10176.139
2015-11-19,10140.704,10145.751,10152.478,10159.917,10167.219,10176.113,10186.896
2015-11-20,10145.743,10152.478,10159.916,10167.202,10176.139,10186.87,10199.454
2015-11-22,10152.469,10159.917,10167.2,10176.122,10186.896,10199.429,10213.315
2015-11-23,10159.908,10167.202,10176.121,10186.879,10199.454,10213.29,10227.574
2015-11-24,10167.193,10176.121,10186.877,10199.438,10213.314,10227.549,10241.959
2015-11-25,10176.113,10186.879,10199.436,10213.298,10227.573,10241.934,10257.701
2015-11-26,10186.871,10199.437,10213.297,10227.559,10241.959,10257.678,10274.817
2015-11-27,10199.429,10213.298,10227.556,10241.942,10257.702,10274.793,10293.094
2015-11-29,10213.29,10227.557,10241.941,10257.686,10274.816,10293.067,10312.311
2015-11-30,10227.551,10241.942,10257.685,10274.802,10293.093,10312.285,10331.056
2015-12-01,10241.936,10257.686,10274.8,10293.077,10312.31,10331.031,10348.052
2015-12-02,10257.678,10274.8,10293.075,10312.294,10331.057,10348.025,10365.741
2015-12-03,10274.794,10293.075,10312.292,10331.04,10348.051,10365.716,10383.182
2015-12-04,10293.068,10312.294,10331.038,10348.033,10365.74,10383.156,10400.248
2015-12-06,10312.286,10331.039,10348.033,10365.726,10383.182,10400.224,10416.989
2015-12-07,10331.032,10348.033,10365.723,10383.165,10400.248,10416.965,10432.347
2015-12-08,10348.026,10365.724,10383.164,10400.231,10416.989,10432.322,10446.317
2015-12-09,10365.718,10383.164,10400.23,10416.974,10432.348,10446.293,10460.12
2015-12-10,10383.158,10400.231,10416.971,10432.33,10446.317,10460.096,10472.802
2015-12-11,10400.226,10416.972,10432.328,10446.302,10460.12,10472.776,10485.404
2015-12-13,10416.966,10432.33,10446.299,10460.1045,10472.801,10485.379,10498.079
2015-12-14,10432.324,10446.3,10460.103,10472.786,10485.404,10498.054,10510.81
2015-12-15,10446.295,10460.103,10472.783,10485.389,10498.078,10510.785,10521.541
2015-12-16,10460.098,10472.785,10485.386,10498.0625,10510.811,10521.515,10533.042
2015-12-17,10472.778,10485.389,10498.061,10510.795,10521.541,10533.016,10543.635
2015-12-18,10485.383,10498.061,10510.793,10521.523,10533.041,10543.609,10554.22
2015-12-20,10498.056,10510.794,10521.522,10533.024,10543.635,10554.195,10563.727
2015-12-21,10510.788,10521.523,10533.023,10543.618,10554.22,10563.701,10571.979
2015-12-22,10521.518,10533.023,10543.617,10554.204,10563.727,10571.954,10580.252
2015-12-23,10533.019,10543.617,10554.202,10563.71,10571.9795,10580.228,10590.044
2015-12-24,10543.612,10554.202,10563.709,10571.963,10580.253,10590.02,10599.242
2015-12-27,10554.197,10563.709,10571.962,10580.235,10590.044,10599.235,10605.095
2015-12-28,10563.703,10571.962,10580.234,10590.028,10599.241,10605.089,10609.436
2015-12-29,10571.957,10580.235,10590.025,10599.244,10605.095,10609.43,10612.212
2015-12-30,10580.2295,10590.027,10599.243,10605.098,10609.436,10612.207,10613.319
2015-12-31,10590.0205,10599.244,10605.096,10609.439,10612.211,10613.314,10614.241
2016-01-03,10599.237,10605.098,10609.4375,10612.215,10613.32,10614.234,10613.509
2016-01-04,10605.092,10609.438,10612.213,10613.323,10614.24,10613.501,10610.765
2016-01-05,10609.433,10612.214,10613.32,10614.244,10613.508,10610.76,10605.874
2016-01-06,10612.207,10613.322,10614.242,10613.511,10610.766,10605.868,10598.723
2016-01-07,10613.316,10614.242,10613.509,10610.769,10605.875,10598.719,10591.469
2016-01-08,10614.236,10613.511,10610.766,10605.878,10598.723,10591.463,10585.869
2016-01-10,10613.504,10610.767,10605.875,10598.727,10591.469,10585.866,10578.104
2016-01-11,10610.762,10605.877,10598.726,10591.473,10585.87,10578.1,10567.835
2016-01-12,10605.871,10598.726,10591.471,10585.875,10578.104,10567.834,10555.105
2016-01-13,10598.72,10591.472,10585.873,10578.109,10567.836,10555.104,10540.053
2016-01-14,10591.466,10585.874,10578.107,10567.842,10555.105,10540.05,10522.93
2016-01-15,10585.868,10578.107,10567.841,10555.111,10540.053,10522.929,10507.427
2016-01-17,10578.103,10567.841,10555.109,10540.06,10522.93,10507.427,10492.932
2016-01-18,10567.835,10555.11,10540.058,10522.9375,10507.427,10492.934,10476.402
2016-01-19,10555.105,10540.059,10522.937,10507.437,10492.933,10476.402,10458.085
2016-01-20,10540.054,10522.9375,10507.436,10492.942,10476.401,10458.086,10438.329
2016-01-21,10522.932,10507.436,10492.94,10476.412,10458.084,10438.332,10419.078
2016-01-22,10507.43,10492.941,10476.41,10458.095,10438.33,10419.08,10400.462
2016-01-24,10492.936,10476.411,10458.094,10438.34,10419.078,10400.465,10383.457
2016-01-25,10476.406,10458.094,10438.338,10419.09,10400.463,10383.459,10365.918
2016-01-26,10458.089,10438.34,10419.087,10400.473,10383.456,10365.921,10347.087
2016-01-27,10438.334,10419.088,10400.471,10383.468,10365.92,10347.09,10327.708
2016-01-28,10419.083,10400.473,10383.466,10365.93,10347.087,10327.71,10308.514
2016-01-29,10400.466,10383.466,10365.928,10347.098,10327.707,10308.516,10289.801
2016-01-31,10383.461,10365.929,10347.098,10327.72,10308.513,10289.803,10271.678
2016-02-01,10365.923,10347.098,10327.717,10308.524,10289.801,10271.68,10252.717
2016-02-02,10347.093,10327.718,10308.522,10289.812,10271.678,10252.72,10233.001
2016-02-03,10327.712,10308.523,10289.811,10271.689,10252.717,10233.003,10213.845
2016-02-04,10308.517,10289.811,10271.687,10252.73,10233.001,10213.848,10195.309
2016-02-05,10289.806,10271.6875,10252.728,10233.013,10213.844,10195.312,10176.332
2016-02-07,10271.682,10252.729,10233.01,10213.856,10195.309,10176.335,10157.807
2016-02-08,10252.723,10233.012,10213.8545,10195.321,10176.333,10157.81,10138.694
2016-02-09,10233.005,10213.8545,10195.318,10176.345,10157.806,10138.697,10120.068
2016-02-10,10213.85,10195.319,10176.343,10157.817,10138.693,10120.07,10101.981
2016-02-11,10195.313,10176.345,10157.816,10138.707,10120.068,10101.984,10083.43
2016-02-12,10176.339,10157.816,10138.704,10120.08,10101.981,10083.436,10064.404
2016-02-14,10157.812,10138.705,10120.078,10101.994,10083.432,10064.407,10045.008
2016-02-15,10138.699,10120.079,10101.992,10083.443,10064.403,10045.011,10026.164
2016-02-16,10120.073,10101.993,10083.44,10064.416,10045.009,10026.166,10007.892
