,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD,NSXUSD
2016-10-21,4828.471,4829.4507,4833.4424,4833.666,4838.6587,4844.16,4848.229
2016-10-23,4829.4517,4833.4976,4833.6914,4838.672,4843.996,4848.1807,4848.186
2016-10-24,4833.5073,4833.672,4838.599,4844.1094,4848.136,4848.2095,4848.18
2016-10-25,4833.717,4838.612,4844.086,4848.1,4848.179,4848.2095,4848.2334
2016-10-26,4838.7124,4844.105,4848.2026,4848.255,4848.1675,4848.214,4848.2207
2016-10-27,4843.9966,4848.105,4848.2285,4848.2227,4848.1685,4848.216,4848.202
2016-10-28,4848.2065,4848.202,4848.21,4848.2036,4848.184,4848.224,4848.2295
2016-10-30,4848.269,4848.214,4848.2285,4848.2153,4848.251,4848.224,4848.222
2016-10-31,4848.131,4848.1953,4848.2095,4848.2236,4848.126,4848.224,4844.0977
2016-11-01,4848.167,4848.2344,4848.2285,4848.2275,4848.2217,4844.0586,4842.7705
2016-11-02,4848.224,4848.2256,4848.2095,4848.2,4844.062,4842.7173,4838.6562
2016-11-03,4848.132,4848.2197,4848.2285,4844.167,4842.7236,4838.6855,4838.6836
2016-11-04,4848.2163,4848.2383,4844.1367,4842.713,4838.7773,4838.689,4833.7183
2016-11-06,4848.2153,4844.0967,4842.712,4838.6475,4838.6733,4833.6157,4833.4604
2016-11-07,4844.1626,4842.6987,4838.707,4838.663,4833.645,4833.515,4829.476
2016-11-08,4842.775,4838.711,4838.6553,4833.6265,4833.462,4829.4497,4818.4365
2016-11-09,4838.6587,4838.716,4833.656,4833.441,4829.433,4819.106,4813.516
2016-11-10,4838.691,4833.6826,4833.445,4829.4272,4819.8267,4813.4297,4812.5234
2016-11-11,4833.723,4833.4595,4829.4985,4819.3857,4813.4336,4812.521,4809.274
2016-11-13,4833.483,4829.478,4817.7104,4813.546,4812.525,4809.283,4809.2915
2016-11-14,4829.451,4818.869,4813.448,4812.5723,4809.288,4809.285,4809.2695
2016-11-15,4819.3716,4813.4854,4812.5137,4809.24,4809.2524,4809.287,4809.269
2016-11-16,4813.4497,4812.5347,4809.2656,4809.243,4809.2856,4809.2847,4809.277
2016-11-17,4812.532,4809.279,4809.287,4809.273,4809.2827,4809.2856,4809.294
2016-11-18,4809.2607,4809.281,4809.2754,4809.287,4809.2524,4809.312,4809.277
2016-11-20,4809.295,4809.285,4809.278,4809.2876,4809.2856,4809.3027,4809.294
2016-11-21,4809.304,4809.281,4809.2754,4809.287,4809.2827,4809.2534,4809.765
2016-11-22,4809.246,4809.259,4809.3145,4809.2773,4809.251,4809.7534,4811.82
2016-11-23,4809.3066,4809.303,4809.288,4809.2866,4809.744,4811.7773,4812.569
2016-11-24,4809.2847,4809.294,4809.2603,4809.7764,4811.833,4812.5327,4813.4854
2016-11-25,4809.2476,4809.279,4809.7812,4811.825,4812.4937,4813.5044,4813.4565
2016-11-27,4809.299,4809.7695,4811.8633,4812.512,4813.489,4813.504,4812.5513
2016-11-28,4809.7637,4811.8438,4812.5547,4813.5024,4813.4956,4812.538,4811.8594
2016-11-29,4811.815,4812.5093,4813.492,4813.4727,4812.4854,4811.7866,4809.8022
2016-11-30,4812.5435,4813.4624,4813.4897,4812.5186,4811.7593,4809.7603,4805.5586
2016-12-01,4813.49,4813.4956,4812.5146,4811.7827,4809.712,4805.568,4794.0586
2016-12-02,4813.4463,4812.5127,4811.8384,4809.76,4805.5083,4794.0127,4787.575
2016-12-04,4812.4956,4811.794,4809.835,4805.4863,4794.61,4787.627,4787.531
2016-12-05,4811.8135,4809.76,4805.539,4794.143,4787.5674,4787.524,4787.526
2016-12-06,4809.773,4805.5254,4793.9355,4787.527,4787.502,4787.519,4787.5205
2016-12-07,4805.5166,4794.084,4787.5894,4787.5327,4787.5054,4787.5273,4787.5117
2016-12-08,4794.373,4787.4673,4787.513,4787.5225,4787.5396,4787.543,4787.539
2016-12-09,4787.529,4787.559,4787.5454,4787.5625,4787.502,4787.4844,4799.15
2016-12-11,4787.4805,4787.54,4787.526,4787.58,4787.5063,4799.452,4810.5825
2016-12-12,4787.5825,4787.4834,4787.5244,4787.5786,4799.339,4810.377,4811.835
2016-12-13,4787.4688,4787.5864,4787.527,4799.267,4810.356,4811.8115,4821.8833
2016-12-14,4787.5566,4787.4707,4799.4053,4810.3906,4811.784,4821.81,4832.7773
2016-12-15,4787.538,4799.492,4810.299,4811.78,4821.7715,4832.4175,4849.3286
2016-12-16,4799.1104,4810.3276,4811.786,4821.879,4832.206,4849.5786,4853.4946
2016-12-18,4810.3936,4811.8325,4821.886,4832.365,4849.564,4853.5312,4854.1978
2016-12-19,4811.8066,4821.838,4832.4307,4849.5737,4853.4287,4854.156,4857.186
2016-12-20,4821.8213,4832.38,4849.668,4853.507,4854.2065,4857.1665,4858.923
2016-12-21,4832.423,4849.4287,4853.421,4854.206,4857.175,4858.896,4860.853
2016-12-22,4849.577,4853.504,4854.2246,4857.198,4858.8667,4860.9106,4861.5957
2016-12-23,4853.527,4854.1875,4857.199,4858.8774,4860.8574,4861.576,4869.6787
2016-12-26,4854.17,4857.1597,4858.89,4860.833,4861.553,4869.889,4872.0415
2016-12-27,4857.2007,4858.8604,4860.8438,4861.553,4869.5396,4872.0425,4874.7803
2016-12-28,4858.8936,4860.8765,4861.5864,4869.556,4872.069,4874.853,4875.364
2016-12-29,4860.851,4861.584,4869.6836,4872.05,4874.807,4875.3647,4886.3057
2016-12-30,4861.5537,4869.724,4872.142,4874.7617,4875.369,4886.5527,4889.637
2017-01-02,4869.6743,4872.0503,4874.7915,4875.394,4886.491,4889.565,4900.5
2017-01-03,4872.025,4874.812,4875.381,4886.5454,4889.5645,4900.5703,4903.271
2017-01-04,4874.7935,4875.5137,4886.4546,4889.5903,4900.4194,4903.3545,4914.476
2017-01-05,4875.4023,4886.379,4889.529,4900.491,4903.3374,4914.6987,4919.684
2017-01-06,4886.6235,4889.6216,4900.5405,4903.4,4913.9277,4919.688,4921.1724
2017-01-08,4889.6416,4900.428,4903.259,4914.343,4919.6914,4921.19,4923.949
2017-01-09,4900.552,4903.331,4914.774,4919.777,4921.217,4923.9155,4930.1895
2017-01-10,4903.2925,4914.3813,4919.672,4921.1885,4923.923,4930.196,4933.5474
2017-01-11,4914.543,4919.6665,4921.23,4923.967,4930.1973,4933.5425,4934.157
2017-01-12,4919.7725,4921.21,4923.95,4930.173,4933.613,4934.125,4935.9443
2017-01-13,4921.208,4923.968,4930.196,4933.654,4934.158,4935.8613,4936.8193
2017-01-15,4923.909,4930.0728,4933.537,4934.1123,4935.943,4936.8345,4937.3877
2017-01-16,4930.1094,4933.6133,4934.159,4935.8584,4936.8267,4937.4106,4942.437
2017-01-17,4933.5054,4934.1626,4935.8896,4936.8286,4937.377,4942.2944,4944.6543
2017-01-18,4934.204,4935.9043,4936.802,4937.3496,4942.3716,4944.607,4948.157
2017-01-19,4935.9106,4936.853,4937.394,4942.351,4944.6484,4948.19,4950.304
2017-01-20,4936.816,4937.3804,4942.4316,4944.6313,4948.166,4950.319,4951.061
2017-01-22,4937.405,4942.426,4944.6147,4948.2095,4950.3105,4951.04,4961.6455
2017-01-23,4942.378,4944.616,4948.1846,4950.2393,4951.13,4961.6147,4972.7383
2017-01-24,4944.634,4948.2246,4950.396,4951.112,4961.6064,4972.6187,4990.709
2017-01-25,4948.1846,4950.2686,4951.0586,4961.5723,4972.877,4990.7515,5015.295
2017-01-26,4950.287,4951.102,4961.5234,4972.4688,4990.879,5015.3525,5024.492
2017-01-27,4951.0874,4961.5264,4972.6455,4990.6357,5015.282,5024.568,5030.1704
2017-01-29,4961.507,4972.6133,4990.942,5015.3213,5024.4146,5030.2393,5033.9365
2017-01-30,4972.6133,4991.0527,5015.2866,5024.4717,5030.239,5034.0127,5042.74
2017-01-31,4990.89,5015.287,5024.3984,5030.243,5033.9004,5042.711,5044.7314
2017-02-01,5015.215,5024.448,5030.3105,5033.9287,5042.5215,5044.6836,5047.933
2017-02-02,5024.323,5030.241,5033.901,5042.575,5044.6934,5047.935,5048.7114
2017-02-03,5030.171,5034.0107,5042.469,5044.667,5047.9233,5048.7817,5051.1304
2017-02-05,5033.9263,5042.599,5044.753,5047.93,5048.7085,5051.1055,5051.613
2017-02-06,5042.6836,5044.6978,5047.926,5048.7593,5051.1987,5051.664,5052.2515
2017-02-07,5044.698,5047.9263,5048.748,5051.188,5051.607,5052.2334,5054.386
2017-02-08,5047.895,5048.7783,5051.2314,5051.632,5052.212,5054.3657,5061.6353
2017-02-09,5048.7305,5051.1924,5051.5938,5052.21,5054.3135,5061.526,5072.9946
2017-02-10,5051.136,5051.622,5052.2666,5054.344,5061.493,5072.8037,5091.1646
2017-02-12,5051.6284,5052.1577,5054.3735,5061.567,5072.865,5091.244,5116.9116
2017-02-13,5052.2183,5054.388,5061.592,5072.9307,5091.175,5116.932,5131.565
2017-02-14,5054.365,5061.515,5072.7334,5091.1045,5116.7173,5131.56,5132.4653
2017-02-15,5061.543,5073.044,5091.2593,5116.8564,5131.6016,5132.485,5137.7227
2017-02-16,5072.9604,5091.237,5117.0415,5131.5986,5132.489,5137.73,5142.1743
2017-02-17,5091.2764,5117.005,5131.5483,5132.454,5137.6963,5142.1875,5146.349
2017-02-26,5116.8286,5131.6436,5132.471,5137.6987,5142.167,5146.377,5150.188
2017-02-27,5131.4907,5132.4673,5137.5586,5142.1846,5146.338,5150.2305,5153.9683
2017-02-28,5132.455,5137.673,5142.1934,5146.419,5150.1714,5153.996,5154.544
2017-03-01,5137.709,5142.273,5146.4233,5150.247,5153.945,5154.5425,5154.6104
2017-03-02,5142.145,5146.37,5150.217,5153.9146,5154.518,5154.6016,5164.29
2017-03-03,5146.3857,5150.0713,5153.8584,5154.562,5154.6455,5164.5054,5181.7285
2017-03-05,5150.2295,5153.91,5154.535,5154.618,5164.0557,5181.887,5195.767
2017-03-06,5153.984,5154.504,5154.6353,5164.337,5181.624,5195.631,5213.2954
2017-03-07,5154.522,5154.657,5164.2993,5181.82,5195.5493,5213.389,5230.167
2017-03-08,5154.6216,5164.2827,5181.7104,5195.641,5213.1914,5230.2275,5241.613
2017-03-09,5164.4053,5181.7207,5195.7275,5213.481,5229.9326,5241.6504,5254.964
2017-03-10,5181.655,5195.759,5213.2324,5230.1465,5241.525,5254.9766,5270.267
2017-03-12,5195.556,5213.2866,5230.087,5241.8594,5254.764,5270.2524,5292.46
2017-03-13,5213.1787,5230.157,5241.7593,5254.994,5270.1816,5292.413,5302.5747
2017-03-14,5229.9053,5241.837,5255.075,5270.3394,5292.3813,5302.5146,5310.8906
2017-03-15,5241.489,5254.932,5270.3433,5292.5845,5302.542,5310.8154,5333.19
2017-03-16,5254.718,5270.237,5292.494,5302.457,5310.711,5333.09,5346.071
2017-03-17,5270.125,5292.4316,5302.593,5310.816,5332.8643,5346.105,5349.9775
2017-03-19,5292.3115,5302.55,5310.6797,5333.1216,5346.095,5349.8833,5352.307
2017-03-20,5302.441,5310.865,5332.9766,5346.095,5349.904,5352.3457,5355.801
2017-03-21,5310.6074,5333.1655,5346.0806,5349.923,5352.3276,5355.8115,5355.808
2017-03-22,5332.7,5346.0854,5349.885,5352.3223,5355.7676,5355.7837,5356.5747
2017-03-23,5346.08,5349.911,5352.337,5355.7534,5355.7847,5356.551,5356.644
2017-03-24,5349.979,5352.3564,5355.7627,5355.781,5356.5576,5356.689,5356.7695
2017-03-26,5352.325,5355.897,5355.8237,5356.5522,5356.6763,5356.8164,5359.0327
2017-03-27,5355.7637,5355.821,5356.535,5356.6895,5356.7666,5358.9756,5364.2065
2017-03-28,5355.803,5356.557,5356.646,5356.7734,5359.0,5364.1953,5366.997
2017-03-29,5356.546,5356.687,5356.8076,5359.044,5364.0273,5367.053,5370.78
2017-03-30,5356.6465,5356.7656,5359.0107,5364.044,5367.114,5370.8003,5372.4287
2017-03-31,5356.763,5359.0283,5364.146,5367.0615,5370.815,5372.36,5372.6816
2017-04-02,5358.9785,5364.079,5367.046,5370.7,5372.3735,5372.6704,5377.223
2017-04-03,5364.1816,5367.07,5370.7983,5372.3228,5372.676,5377.2925,5380.049
2017-04-04,5367.047,5370.8037,5372.378,5372.6606,5377.117,5380.128,5381.5933
2017-04-05,5370.7905,5372.317,5372.623,5377.287,5380.062,5381.5576,5382.938
2017-04-06,5372.38,5372.666,5377.269,5380.0664,5381.583,5382.9233,5386.7446
2017-04-07,5372.6753,5377.189,5380.132,5381.557,5382.8896,5386.677,5386.6885
2017-04-09,5377.1895,5380.1494,5381.561,5382.929,5386.666,5386.7427,5386.7017
2017-04-10,5380.0503,5381.53,5382.9062,5386.7314,5386.7627,5386.6934,5386.6597
2017-04-11,5381.524,5382.8745,5386.701,5386.701,5386.7095,5386.705,5386.7153
2017-04-12,5382.903,5386.7104,5386.704,5386.6807,5386.7007,5386.6753,5390.343
2017-04-13,5386.6475,5386.7085,5386.688,5386.748,5386.686,5390.324,5396.001
2017-04-16,5386.6543,5386.713,5386.7046,5386.7256,5390.289,5396.065,5400.22
2017-04-17,5386.7197,5386.7056,5386.688,5390.3555,5396.044,5400.2095,5400.8765
2017-04-18,5386.697,5386.705,5390.298,5396.0312,5400.1865,5400.883,5401.862
2017-04-19,5386.714,5390.3413,5396.036,5400.259,5400.8726,5401.8267,5405.135
2017-04-20,5390.3535,5395.952,5400.146,5400.8774,5401.81,5405.0864,5412.9756
2017-04-21,5396.0044,5400.2217,5400.8643,5401.862,5405.0947,5412.948,5416.174
2017-04-23,5400.142,5400.8813,5401.8135,5405.139,5412.9976,5416.1465,5416.223
2017-04-24,5400.872,5401.846,5405.0703,5412.955,5416.0986,5416.2,5418.2505
2017-04-25,5401.8906,5405.1113,5413.099,5416.0635,5416.217,5418.24,5418.245
2017-04-26,5405.04,5413.131,5416.144,5416.2285,5418.2827,5418.246,5423.598
2017-04-27,5412.9526,5416.1655,5416.218,5418.2275,5418.2144,5423.61,5424.967
2017-04-28,5416.132,5416.1914,5418.262,5418.203,5423.754,5424.9863,5425.579
2017-04-30,5416.1787,5418.2505,5418.212,5423.5776,5424.966,5425.549,5428.875
2017-05-01,5418.215,5418.2324,5423.5986,5424.9683,5425.5786,5428.844,5429.83
2017-05-02,5418.2363,5423.567,5425.0034,5425.535,5428.864,5429.781,5435.002
2017-05-03,5423.5796,5424.963,5425.556,5428.8267,5429.8057,5435.1284,5435.3027
2017-05-04,5424.948,5425.5654,5428.884,5429.84,5435.002,5435.299,5436.633
2017-05-05,5425.5947,5428.8423,5429.829,5434.9927,5435.2964,5436.6597,5437.191
2017-05-07,5428.8384,5429.7764,5435.148,5435.245,5436.7515,5437.211,5440.836
2017-05-08,5429.7954,5435.0093,5435.286,5436.7104,5437.268,5440.7856,5445.6523
2017-05-09,5435.1313,5435.2573,5436.703,5437.2188,5440.8037,5445.675,5456.9717
2017-05-10,5435.29,5436.685,5437.1934,5440.8667,5445.725,5456.6284,5487.9287
2017-05-11,5436.6787,5437.2354,5440.825,5445.577,5456.666,5487.5537,5508.633
2017-05-12,5437.2744,5440.9272,5445.543,5457.0337,5487.715,5508.677,5533.995
2017-05-14,5440.823,5445.564,5456.9854,5487.6626,5508.7075,5533.931,5552.786
2017-05-15,5445.545,5457.0693,5487.709,5508.6357,5534.074,5552.658,5568.0435
2017-05-16,5456.9966,5487.73,5508.489,5533.81,5552.865,5568.08,5585.7007
2017-05-17,5487.716,5508.534,5533.749,5552.593,5568.122,5585.6694,5592.625
2017-05-18,5508.5474,5533.78,5552.5874,5567.933,5585.6333,5592.57,5611.5635
2017-05-19,5533.8203,5552.6064,5567.9634,5585.636,5592.4917,5611.447,5619.394
2017-05-21,5552.663,5567.975,5585.703,5592.5137,5611.6123,5619.338,5622.919
2017-05-22,5568.0444,5585.7075,5592.5923,5611.4805,5619.3394,5622.8506,5626.359
2017-05-23,5585.7354,5592.595,5611.412,5619.3477,5622.8047,5626.3325,5631.602
2017-05-24,5592.695,5611.588,5619.3887,5622.912,5626.4004,5631.5986,5639.782
2017-05-25,5611.54,5619.383,5622.9277,5626.3325,5631.6714,5639.728,5646.863
2017-05-26,5619.456,5622.821,5626.3496,5631.668,5639.345,5646.7734,5648.2935
2017-05-28,5622.933,5626.332,5631.576,5639.6733,5646.809,5648.318,5650.3994
2017-05-29,5626.3696,5631.5703,5639.674,5646.7876,5648.2827,5650.384,5658.183
2017-05-30,5631.6353,5639.562,5646.802,5648.2974,5650.3955,5658.441,5663.91
2017-05-31,5639.436,5646.777,5648.3057,5650.3604,5658.3057,5663.9385,5667.3477
2017-06-01,5646.7812,5648.3003,5650.4033,5658.487,5663.811,5667.247,5670.8823
2017-06-02,5648.322,5650.3716,5658.372,5663.8257,5667.28,5670.887,5672.7065
2017-06-04,5650.39,5658.39,5663.881,5667.3022,5670.862,5672.6924,5679.159
2017-06-05,5658.196,5663.894,5667.2705,5670.8296,5672.6953,5679.3833,5688.4653
2017-06-06,5663.7705,5667.2036,5670.892,5672.6875,5679.2275,5687.7715,5695.71
2017-06-07,5667.3296,5670.872,5672.681,5679.202,5688.2905,5695.814,5701.08
2017-06-08,5670.8945,5672.6626,5679.3335,5688.412,5695.726,5701.0737,5706.0337
2017-06-09,5672.695,5679.406,5687.9863,5695.7695,5701.0884,5706.024,5707.916
2017-06-11,5679.1973,5687.466,5695.813,5701.0664,5705.9736,5707.9814,5707.923
2017-06-12,5688.4683,5695.757,5701.1357,5706.036,5707.9224,5707.932,5707.905
2017-06-13,5695.836,5701.126,5706.031,5707.9053,5707.93,5707.8867,5707.9126
2017-06-14,5701.095,5705.991,5707.9644,5707.9297,5707.93,5707.9214,5717.6436
2017-06-15,5705.967,5707.9297,5707.997,5707.936,5707.946,5717.61,5732.7925
2017-06-16,5707.9243,5707.945,5707.9697,5707.924,5717.495,5732.6973,5736.974
2017-06-18,5707.922,5707.9106,5707.893,5717.8364,5732.7324,5736.983,5738.436
2017-06-19,5707.94,5707.9023,5717.6455,5732.758,5736.961,5738.4893,5748.448
2017-06-20,5707.911,5717.8965,5732.759,5736.884,5738.464,5748.378,5754.755
2017-06-21,5717.811,5732.788,5736.9033,5738.502,5748.5195,5754.736,5755.1855
2017-06-22,5732.817,5736.9033,5738.514,5748.236,5754.6484,5755.1826,5755.1904
2017-06-23,5736.9297,5738.482,5748.432,5754.764,5755.2563,5755.185,5755.2017
2017-06-25,5738.56,5748.5034,5754.756,5755.202,5755.222,5755.2124,5755.2114
2017-06-26,5748.05,5754.7554,5755.231,5755.2188,5755.173,5755.19,5755.188
2017-06-27,5754.7637,5755.2,5755.1987,5755.1772,5755.2236,5755.226,5755.161
2017-06-28,5755.226,5755.17,5755.212,5755.2163,5755.2134,5755.2007,5755.199
2017-06-29,5755.1934,5755.203,5755.17,5755.26,5755.222,5755.224,5755.219
2017-06-30,5755.1963,5755.2,5755.2134,5755.188,5755.201,5755.163,5755.205
2017-07-02,5755.226,5755.1685,5755.168,5755.201,5755.262,5755.202,5755.192
2017-07-03,5755.1924,5755.2036,5755.228,5755.2188,5755.1616,5755.1978,5754.7354
2017-07-04,5755.1953,5755.2,5755.207,5755.1895,5755.213,5754.7593,5749.2573
2017-07-05,5755.227,5755.1685,5755.1987,5755.176,5754.6895,5749.45,5738.5537
2017-07-06,5755.192,5755.204,5755.2163,5754.6875,5749.496,5738.281,5737.0063
2017-07-07,5755.1953,5755.201,5754.754,5749.423,5738.1953,5736.971,5736.986
2017-07-09,5755.227,5754.7656,5749.3667,5738.1543,5736.961,5736.972,5736.96
2017-07-10,5754.75,5749.418,5738.958,5736.969,5736.9517,5736.9604,5736.968
2017-07-11,5749.381,5738.129,5736.934,5736.9834,5737.008,5736.9834,5736.9937
2017-07-12,5738.245,5736.983,5736.966,5736.963,5736.953,5736.967,5736.958
2017-07-13,5737.01,5736.9927,5736.997,5737.0063,5736.9277,5737.005,5736.966
2017-07-14,5736.952,5736.9766,5736.982,5736.9683,5736.9834,5736.979,5736.9644
2017-07-16,5736.942,5736.9854,5737.0054,5736.9717,5737.011,5737.017,5737.009
2017-07-17,5736.9976,5736.9917,5736.9897,5736.9795,5736.949,5737.0107,5736.984
2017-07-18,5737.008,5736.9487,5736.986,5736.98,5736.986,5736.983,5736.9756
2017-07-19,5736.952,5736.999,5736.985,5736.936,5736.9307,5736.955,5738.4624
2017-07-20,5736.941,5736.908,5736.9673,5736.98,5737.055,5738.536,5749.9097
2017-07-21,5736.9976,5736.9727,5736.997,5736.9844,5738.54,5749.7847,5754.716
2017-07-23,5737.0093,5737.0034,5736.9834,5738.511,5749.8794,5754.713,5755.217
2017-07-24,5736.952,5736.9497,5738.4336,5749.894,5754.716,5755.246,5759.577
2017-07-25,5736.941,5738.4795,5749.8887,5754.6865,5755.2173,5759.53,5771.3726
2017-07-26,5738.47,5749.85,5754.723,5755.1777,5759.602,5770.907,5795.2446
2017-07-27,5749.9233,5754.758,5755.215,5759.5215,5771.4556,5795.45,5798.3135
2017-07-28,5754.7827,5755.18,5759.5176,5771.016,5795.1504,5798.362,5805.6772
2017-07-30,5755.2017,5759.5938,5770.8677,5795.242,5798.352,5805.5073,5808.924
2017-07-31,5759.6045,5771.21,5795.366,5798.3135,5805.504,5808.9507,5811.2246
2017-08-01,5771.503,5795.3706,5798.271,5805.568,5808.881,5811.237,5821.5977
2017-08-02,5795.2666,5798.306,5805.5312,5808.931,5811.2188,5821.9434,5850.5674
2017-08-03,5798.326,5805.4614,5808.911,5811.265,5821.538,5850.8306,5861.8525
2017-08-04,5805.4604,5808.963,5811.251,5821.714,5850.5264,5861.8066,5877.0884
2017-08-06,5808.9365,5811.1904,5821.3525,5850.7964,5862.0527,5877.106,5882.252
2017-08-07,5811.25,5821.7607,5850.3647,5862.122,5877.0386,5882.2754,5882.2295
2017-08-08,5821.7734,5850.7427,5862.0015,5877.1533,5882.1826,5882.2627,5882.2446
2017-08-09,5850.7744,5862.0356,5876.9272,5882.1777,5882.2573,5882.221,5891.5864
2017-08-10,5861.9966,5877.029,5882.2,5882.2646,5882.236,5891.909,5896.511
2017-08-11,5877.073,5882.1733,5882.2573,5882.258,5891.834,5896.52,5899.825
2017-08-13,5882.269,5882.2334,5882.23,5891.4497,5896.4634,5899.8096,5899.792
2017-08-14,5882.2217,5882.249,5891.6655,5896.4883,5899.8867,5899.8423,5899.826
2017-08-15,5882.259,5891.828,5896.433,5899.8096,5899.7886,5899.763,5899.7993
2017-08-16,5891.688,5896.5747,5899.827,5899.786,5899.7827,5899.795,5899.791
2017-08-17,5896.538,5899.754,5899.8115,5899.8013,5899.7803,5899.8228,5899.7847
2017-08-18,5899.781,5899.822,5899.769,5899.788,5899.8154,5899.779,5899.7837
2017-08-20,5899.8257,5899.8066,5899.789,5899.7866,5899.7876,5899.8,5899.783
2017-08-21,5899.776,5899.758,5899.834,5899.8076,5899.776,5899.8457,5899.793
2017-08-22,5899.7993,5899.8457,5899.8125,5899.805,5899.78,5899.8237,5899.8022
2017-08-23,5899.761,5899.746,5899.767,5899.8135,5899.7993,5899.777,5899.7847
2017-08-24,5899.8086,5899.823,5899.789,5899.804,5899.7876,5899.7993,5899.83
2017-08-25,5899.8174,5899.8066,5899.8354,5899.8022,5899.78,5899.8477,5900.473
2017-08-27,5899.811,5899.755,5899.812,5899.8047,5899.7793,5900.4526,5900.505
2017-08-28,5899.8193,5899.8467,5899.766,5899.8037,5900.474,5900.5015,5900.468
2017-08-29,5899.7607,5899.742,5899.7886,5900.489,5900.4805,5900.4785,5900.472
2017-08-30,5899.81,5899.823,5900.4844,5900.5054,5900.524,5900.429,5900.505
2017-08-31,5899.7886,5900.4507,5900.4297,5900.473,5900.4062,5900.454,5900.468
2017-09-01,5900.4624,5900.5137,5900.4517,5900.429,5900.407,5900.5034,5900.471
2017-09-03,5900.5034,5900.456,5900.4653,5900.429,5900.4546,5900.4795,5900.505
2017-09-04,5900.4995,5900.471,5900.488,5900.506,5900.4785,5900.429,5900.468
2017-09-05,5900.496,5900.453,5900.4526,5900.4766,5900.4966,5900.4526,5901.8164
2017-09-06,5900.477,5900.5,5900.465,5900.487,5900.5044,5901.8003,5901.819
2017-09-07,5900.4995,5900.501,5900.4844,5900.486,5901.806,5901.8228,5908.141
2017-09-08,5900.455,5900.4814,5900.5166,5901.812,5901.813,5908.2036,5908.6914
2017-09-10,5900.451,5900.413,5901.863,5901.842,5908.239,5908.743,5908.7153
2017-09-11,5900.467,5901.872,5901.8403,5908.1504,5908.7207,5908.7153,5911.075
2017-09-12,5901.801,5901.836,5908.19,5908.723,5908.7803,5911.1206,5916.5215
2017-09-13,5901.8105,5908.2144,5908.732,5908.7227,5911.14,5916.604,5920.0835
2017-09-14,5908.23,5908.7773,5908.724,5911.135,5916.5083,5920.0234,5920.064
2017-09-15,5908.7812,5908.759,5911.1333,5916.567,5920.041,5920.062,5920.0767
2017-09-17,5908.7803,5911.0996,5916.664,5920.0747,5920.041,5920.075,5931.1367
2017-09-18,5911.1357,5916.567,5920.0376,5920.0312,5920.0674,5931.417,5943.785
2017-09-19,5916.714,5919.9336,5920.0664,5920.0645,5931.2256,5944.191,5944.8804
2017-09-20,5920.1123,5920.0938,5920.011,5931.286,5943.9297,5944.8115,5944.8394
2017-09-21,5920.0312,5920.0796,5931.6763,5944.08,5944.8486,5944.8403,5944.8677
2017-09-22,5920.088,5931.195,5944.3984,5944.848,5944.827,5944.851,5944.8193
2017-09-24,5931.634,5943.913,5944.831,5944.8823,5944.839,5944.8794,5944.9316
2017-09-25,5944.469,5944.838,5944.869,5944.8438,5944.848,5944.8325,5946.248
2017-09-26,5944.7974,5944.8755,5944.8926,5944.847,5944.7915,5946.222,5946.681
2017-09-27,5944.8623,5944.872,5944.834,5944.8823,5946.2104,5946.6704,5952.92
2017-09-28,5944.8535,5944.838,5944.8633,5946.1978,5946.703,5953.0625,5953.4917
2017-09-29,5944.8223,5944.877,5946.2026,5946.662,5953.0024,5953.51,5955.101
2017-10-01,5944.894,5946.1924,5946.7495,5953.0586,5953.5,5955.1475,5958.8154
2017-10-02,5946.1973,5946.7046,5952.905,5953.499,5955.0225,5958.8535,5959.885
2017-10-03,5946.732,5953.12,5953.4927,5955.072,5958.7505,5959.881,5968.689
2017-10-04,5953.0386,5953.45,5955.033,5958.8257,5959.9263,5968.7495,5970.5405
2017-10-05,5953.505,5955.0693,5958.7944,5959.869,5968.6875,5970.5767,5971.041
2017-10-06,5955.0825,5958.8496,5959.899,5968.706,5970.5396,5971.056,5977.506
2017-10-08,5958.7676,5959.859,5968.803,5970.538,5971.1196,5977.5244,5979.6523
2017-10-09,5959.8857,5968.7056,5970.5728,5971.0386,5977.578,5979.66,5981.678
2017-10-10,5968.754,5970.5415,5971.059,5977.5454,5979.6387,5981.692,5981.6978
2017-10-11,5970.491,5971.034,5977.622,5979.654,5981.6616,5981.669,5987.7646
2017-10-12,5971.062,5977.543,5979.661,5981.6846,5981.704,5987.743,5990.1636
2017-10-13,5977.501,5979.65,5981.6606,5981.6665,5987.7266,5990.194,5990.3228
2017-10-15,5979.705,5981.6885,5981.72,5987.7075,5990.209,5990.3525,5991.3354
2017-10-16,5981.668,5981.6543,5987.6914,5990.2485,5990.302,5991.3438,5991.392
2017-10-17,5981.6562,5987.657,5990.249,5990.32,5991.3296,5991.438,5992.4946
2017-10-18,5987.67,5990.1865,5990.3086,5991.388,5991.4604,5992.523,5997.1255
2017-10-19,5990.1777,5990.277,5991.378,5991.415,5992.5557,5997.1064,5999.7197
2017-10-20,5990.3193,5991.388,5991.3936,5992.532,5997.0864,5999.7144,6004.295
2017-10-22,5991.313,5991.4585,5992.497,5997.1045,5999.7437,6004.418,6015.859
2017-10-23,5991.375,5992.5527,5997.178,5999.7363,6004.3096,6016.036,6041.3022
