,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY,GBPJPY
2015-04-23,177.91911,177.9579,177.95564,177.91324,177.91719,177.97412,177.9721
2015-04-24,177.95676,177.91476,177.95569,177.94713,177.9479,177.94553,177.99356
2015-04-26,177.95467,177.9496,177.95573,177.9306,177.91711,177.952,177.94116
2015-04-27,177.9118,177.93776,177.95578,177.97871,177.93756,177.96437,177.89697
2015-04-28,177.98376,177.97853,177.95584,178.04123,178.00948,177.94032,177.90427
2015-04-29,178.00375,177.94722,177.95596,177.95511,177.91684,177.90665,177.96767
2015-04-30,177.95482,177.93639,177.956,177.99466,177.97806,177.91653,177.91512
2015-05-01,177.92409,177.96468,177.95605,177.94109,177.91385,177.93571,177.94829
2015-05-03,177.9726,177.94882,177.95612,177.94765,177.9407,177.95224,177.91754
2015-05-04,177.9476,177.97151,177.95619,177.94049,177.96494,177.9609,178.00626
2015-05-05,177.95758,177.91476,177.95625,177.94534,177.94484,178.14105,178.30138
2015-05-06,177.9216,177.94777,177.95625,178.04193,178.03839,178.26932,178.45644
2015-05-07,177.97827,178.04549,177.95631,178.05013,178.33713,178.42888,178.65558
2015-05-08,177.94946,177.97482,178.0208,178.21959,178.47008,178.60284,179.84236
2015-05-10,177.9192,178.01794,178.28624,178.42177,178.64882,179.82698,179.94397
2015-05-11,177.98422,178.3134,178.41945,178.66681,179.86049,179.94472,180.41142
2015-05-12,178.29872,178.41075,178.71199,179.75995,179.96736,180.423,180.50197
2015-05-13,178.39386,178.72032,179.86588,179.94797,180.41849,180.51279,180.97852
2015-05-14,178.72076,179.83096,179.98123,180.41092,180.49167,180.99109,181.75725
2015-05-15,179.8704,180.0069,180.42642,180.47664,181.02704,181.71819,181.94814
2015-05-17,179.93744,180.45493,180.53867,181.05154,181.76207,181.94621,181.99994
2015-05-18,180.43819,180.50296,181.01117,181.76917,181.95119,182.00168,182.08278
2015-05-19,180.45479,181.01456,181.73883,181.88196,181.97694,182.01569,182.13667
2015-05-20,181.1115,181.718,181.90584,182.00319,182.02437,182.12367,182.73659
2015-05-21,181.71971,181.93625,181.96408,182.00131,182.1321,182.75221,182.83731
2015-05-22,181.95566,182.01282,182.04582,182.13951,182.82956,182.79079,183.35312
2015-05-24,182.02596,182.00145,182.13226,182.70491,182.8243,183.32903,183.50684
2015-05-25,182.0911,182.12674,182.7615,182.84683,183.34851,183.41995,184.88055
2015-05-26,182.06097,182.70877,182.94977,183.35194,183.44406,184.9023,185.07616
2015-05-27,182.78477,182.76265,183.35767,183.41139,184.88681,185.181,186.36058
2015-05-28,182.84258,183.34663,183.48154,184.89116,185.14848,186.32196,187.09665
2015-05-29,183.34825,183.51729,184.86708,185.19951,186.25946,187.1072,187.63599
2015-05-31,183.43001,184.8627,185.17868,186.38393,187.06184,187.60535,187.67752
2015-06-01,184.85785,185.15329,186.33252,187.15034,187.69458,187.75586,187.7603
2015-06-02,185.14893,186.30905,187.11536,187.6035,187.74121,187.90312,187.9619
2015-06-03,186.26422,187.14828,187.63219,187.75206,187.86522,187.99516,187.98004
2015-06-04,187.12123,187.6214,187.7084,187.79251,187.90398,188.01688,188.01366
2015-06-05,187.67381,187.67995,187.75676,187.91762,187.98047,188.02997,188.21584
2015-06-07,187.73746,187.76898,187.92088,187.99026,188.05568,188.1206,188.19986
2015-06-08,187.88947,187.93512,188.01198,188.04907,188.09843,188.16837,188.36795
2015-06-09,187.99213,187.99199,188.13844,188.12625,188.2265,188.19826,188.70842
2015-06-10,187.96002,188.06046,188.10289,188.1645,188.36293,188.6842,189.13205
2015-06-11,188.1077,188.20792,188.1944,188.22978,188.67044,189.13164,189.33705
2015-06-12,188.058,188.18535,188.2865,188.73114,189.1479,189.3735,189.46019
2015-06-14,188.27814,188.28015,188.75014,189.15088,189.30228,189.43944,189.44891
2015-06-15,188.32083,188.6878,189.1433,189.3456,189.46051,189.4747,189.69675
2015-06-16,188.69537,189.16512,189.37318,189.43855,189.46123,189.82869,189.81366
2015-06-17,189.1199,189.28441,189.47574,189.50757,189.79608,189.86179,189.88402
2015-06-18,189.33667,189.4575,189.48854,189.80707,189.81122,189.83046,190.09425
2015-06-19,189.5017,189.47197,189.8414,189.88626,189.84384,190.11674,190.32077
2015-06-21,189.57378,189.76088,189.8665,189.84349,190.13496,190.33345,190.4342
2015-06-22,189.74362,189.83066,189.9525,190.13725,190.2505,190.44864,190.81488
2015-06-23,189.79837,189.87936,190.10318,190.29797,190.41573,190.84512,191.00528
2015-06-24,189.9399,190.10979,190.27919,190.45905,190.81711,191.05734,191.2393
2015-06-25,190.06137,190.2606,190.4768,190.81204,191.0782,191.24994,191.34862
2015-06-26,190.26038,190.41039,190.82092,190.98093,191.23256,191.26045,191.32858
2015-06-28,190.37248,190.83382,191.07071,191.25871,191.40234,191.44562,191.64812
2015-06-29,190.86703,191.06396,191.15092,191.31845,191.35362,191.61406,191.79568
2015-06-30,191.06693,191.1437,191.28539,191.4142,191.6318,191.73001,191.75793
2015-07-01,191.21164,191.30356,191.40477,191.62703,191.73726,191.75186,191.79419
2015-07-02,191.295,191.35324,191.646,191.72923,191.73036,191.7675,191.75963
2015-07-03,191.39366,191.65152,191.67818,191.7708,191.79228,191.78339,191.79506
2015-07-05,191.59488,191.8408,191.73372,191.78473,191.74014,191.73291,191.76123
2015-07-06,191.69025,191.63615,191.7814,191.79169,191.73341,191.7556,191.79597
2015-07-07,191.70854,191.7166,191.72949,191.79369,191.79459,191.77052,191.76994
2015-07-08,191.73083,191.74077,191.75272,191.7815,191.74307,191.78574,191.77086
2015-07-09,191.73747,191.62105,191.76793,191.79474,191.73642,191.74861,191.7345
2015-07-10,191.77196,191.69658,191.78346,191.78372,191.79688,191.87114,191.87863
2015-07-12,191.79202,191.76773,191.73396,191.74051,191.82379,191.86201,192.13521
2015-07-13,191.71507,191.78114,191.75615,191.79768,191.9266,192.136,192.26859
2015-07-14,191.75282,191.70236,191.86147,191.90463,192.16885,192.23029,192.29305
2015-07-15,191.77222,191.77151,191.85786,192.07678,192.21262,192.25565,192.31511
2015-07-16,191.7909,191.8677,192.13055,192.17772,192.33475,192.3203,192.42126
2015-07-17,191.85782,192.14128,192.18814,192.27592,192.30432,192.45244,192.79968
2015-07-19,192.1296,192.17458,192.31001,192.34525,192.39389,192.85603,192.7112
2015-07-20,192.18402,192.2965,192.31902,192.41261,192.79506,192.85458,192.82306
2015-07-21,192.30823,192.31075,192.36586,192.82526,192.87057,192.85721,192.80817
2015-07-22,192.33627,192.40535,192.83691,192.82884,192.84726,192.85612,192.87459
2015-07-23,192.42842,192.82292,192.83925,192.75426,192.85698,192.85612,192.79425
2015-07-24,192.79561,192.78401,192.83818,192.80089,192.86028,192.83118,192.84244
2015-07-26,192.84666,192.73909,192.8406,192.82748,192.81235,192.78716,192.75455
2015-07-27,192.84897,192.74767,192.8395,192.78883,192.84,192.88812,192.8444
2015-07-28,192.83618,192.8574,192.84189,192.81244,192.8459,192.86661,192.8895
2015-07-29,192.79918,192.8452,192.84079,192.88759,192.83995,192.88942,192.77734
2015-07-30,192.8471,192.86024,192.84319,192.83424,192.86375,192.79115,192.8181
2015-07-31,192.82837,192.85883,192.84207,192.79416,192.88422,192.85104,192.80377
2015-08-02,192.76822,192.82007,192.84436,192.8176,192.88782,192.86275,192.87352
2015-08-03,192.84592,192.84349,192.84325,192.89275,192.83115,192.77426,192.854
2015-08-04,192.88336,192.86002,192.84546,192.83952,192.75233,192.85442,192.79282
2015-08-05,192.83463,192.821,192.84436,192.79953,192.80263,192.73438,192.74179
2015-08-06,192.76898,192.82512,192.8466,192.82303,192.74312,192.76999,192.7033
2015-08-07,192.83472,192.85205,192.84547,192.76718,192.77695,192.71582,192.99744
2015-08-09,192.86191,192.85814,192.75757,192.7505,192.78146,192.9984,193.06909
2015-08-10,192.77878,192.76823,192.71826,192.7762,193.04576,193.08243,193.32062
2015-08-11,192.80719,192.75623,192.77109,193.00226,193.0266,193.32857,193.35895
2015-08-12,192.78838,192.76636,192.97261,193.0431,193.32991,193.38194,193.44098
2015-08-13,192.77118,192.94336,193.05136,193.32948,193.41232,193.39493,193.47615
2015-08-14,192.99414,193.09416,193.36017,193.38863,193.44281,193.45125,193.50969
2015-08-16,193.0248,193.35104,193.39613,193.42491,193.47624,193.4499,193.50081
2015-08-17,193.33957,193.39978,193.43019,193.46376,193.50604,193.53867,193.5075
2015-08-18,193.38734,193.42055,193.45564,193.493,193.50017,193.50053,193.52194
2015-08-19,193.4622,193.49733,193.47379,193.57782,193.52892,193.53268,193.50137
2015-08-20,193.49294,193.4767,193.52544,193.50813,193.52286,193.55608,193.5208
2015-08-21,193.49985,193.51822,193.50977,193.48703,193.51881,193.51274,193.50212
2015-08-23,193.53699,193.52725,193.52568,193.57204,193.51605,193.5102,193.52872
2015-08-24,193.5271,193.50778,193.50935,193.50964,193.50775,193.53825,193.50131
2015-08-25,193.49084,193.51186,193.526,193.48639,193.50215,193.52745,193.4538
2015-08-26,193.52785,193.52362,193.50903,193.54443,193.49146,193.45981,193.39507
2015-08-27,193.52022,193.49777,193.52635,193.48698,193.48033,193.40364,193.35345
2015-08-28,193.49225,193.48383,193.45999,193.4684,193.41182,193.34421,193.32458
2015-08-30,193.55045,193.52214,193.40573,193.45221,193.36104,193.35661,192.95976
2015-08-31,193.4801,193.44902,193.4216,193.36938,193.33571,193.01154,192.99347
2015-09-01,193.49023,193.44188,193.34114,193.35222,193.00214,193.00772,193.07393
2015-09-02,193.44058,193.37018,193.35988,192.98761,192.9979,192.97249,193.03058
2015-09-03,193.30812,193.36865,192.99411,193.00749,192.94556,193.0122,193.02583
2015-09-04,193.38623,192.97275,193.04645,192.99605,192.98805,193.00842,193.08438
2015-09-06,192.98236,192.99483,193.02147,193.01541,192.98318,192.97128,192.57968
2015-09-07,192.97453,193.02686,192.96736,193.00209,192.98242,192.53973,192.40309
2015-09-08,192.94644,193.01735,192.99326,192.99084,192.53519,192.4278,190.50949
2015-09-09,193.00769,192.99863,193.04929,192.53802,192.3781,190.54158,188.0595
2015-09-10,193.03755,193.02599,192.62784,192.42496,190.53537,187.99359,187.9544
2015-09-11,193.00227,192.50533,192.35976,190.49675,188.03154,187.87582,187.04544
2015-09-13,192.53197,192.39906,190.49103,188.05801,187.91064,186.96635,187.02316
2015-09-14,192.39105,190.45438,188.07254,187.9149,186.98824,187.0054,186.51535
2015-09-15,190.53929,188.02599,187.92517,187.02946,187.01016,186.49889,186.40248
2015-09-16,188.06671,187.9174,186.94519,186.96773,186.49821,186.4479,186.3503
2015-09-17,187.96002,187.00424,187.00331,186.49101,186.4073,186.334,186.37727
2015-09-18,187.0386,186.96266,186.50046,186.38933,186.32413,186.37234,186.28188
2015-09-20,186.96364,186.47723,186.42688,186.38048,186.36812,186.22945,186.24017
2015-09-21,186.48918,186.41078,186.38704,186.32553,186.29666,186.24048,186.22829
2015-09-22,186.39027,186.35976,186.3328,186.23636,186.25511,186.2607,186.2206
2015-09-23,186.3705,186.33975,186.24268,186.23798,186.18768,186.20525,186.23006
2015-09-24,186.36171,186.25348,186.25429,186.22203,186.2725,186.20053,186.18091
2015-09-25,186.24776,186.25412,186.24895,186.2188,186.22034,186.14877,186.16977
2015-09-27,186.23181,186.23709,186.20085,186.17561,186.18422,186.15318,185.4634
2015-09-28,186.32172,186.22734,186.20914,186.18207,186.15613,185.4702,185.31703
2015-09-29,186.20416,186.19447,186.17047,186.15543,185.47366,185.31425,184.97592
2015-09-30,186.18045,186.16899,186.15239,185.47604,185.29544,184.907,184.6763
2015-10-01,186.18846,186.15384,185.44492,185.32501,184.93526,184.68452,184.39453
2015-10-02,186.15868,185.52773,185.36565,184.96027,184.75092,184.38884,183.97841
2015-10-04,185.43192,185.3066,184.95712,184.67767,184.37321,184.00478,183.93564
2015-10-05,185.26839,184.94171,184.65111,184.34444,183.94054,183.9386,183.91394
2015-10-06,184.99493,184.65762,184.36966,184.0667,183.92084,183.92648,183.92604
2015-10-07,184.68051,184.41728,183.95561,183.93944,183.9366,183.89876,183.93626
2015-10-08,184.36716,184.06218,183.96014,183.92906,183.92357,183.92134,183.76714
2015-10-09,183.99005,183.93846,183.87314,183.919,183.9396,183.74918,183.73785
2015-10-11,183.92471,183.91669,183.90984,183.91351,183.78743,183.75935,183.65201
2015-10-12,183.93095,183.92693,183.936,183.7957,183.73993,183.71051,183.7032
2015-10-13,183.93617,183.90642,183.77776,183.72197,183.68915,183.7626,183.76631
2015-10-14,183.90962,183.76755,183.70488,183.68674,183.73296,183.7534,184.17181
2015-10-15,183.79654,183.7452,183.68102,183.73317,183.83202,184.19148,184.25278
2015-10-16,183.74062,183.70517,183.70282,183.73395,184.17717,184.19844,184.19896
2015-10-18,183.68326,183.77162,183.75412,184.14441,184.19258,184.19994,184.15533
2015-10-19,183.76663,183.7815,183.96994,184.19725,184.17137,184.1858,184.1893
2015-10-20,183.75888,184.08792,184.18005,184.23213,184.19736,184.17451,184.15564
2015-10-21,184.15439,184.24345,184.16116,184.18733,184.2018,184.16988,184.18799
2015-10-22,184.20053,184.16525,184.2051,184.20416,184.17072,184.15529,184.15472
2015-10-23,184.15797,184.16855,184.17783,184.15912,184.15002,184.20053,184.18669
2015-10-25,184.19017,184.20079,184.1588,184.18475,184.24619,184.1713,184.15375
2015-10-26,184.17554,184.16493,184.20291,184.22964,184.15196,184.20798,184.18552
2015-10-27,184.16234,184.14517,184.15576,184.1515,184.1206,184.1768,184.15279
2015-10-28,184.17995,184.18408,184.18645,184.16354,184.24251,184.18387,184.18436
2015-10-29,184.1675,184.14507,184.16052,184.15715,184.17366,184.1918,184.15184
2015-10-30,184.18971,184.18338,184.20172,184.16302,184.16884,184.18813,184.18321
2015-11-01,184.1742,184.14948,184.17625,184.19952,184.16412,184.17859,184.33707
2015-11-02,184.16043,184.22057,184.15833,184.20937,184.17204,184.21887,184.22824
2015-11-03,184.17871,184.18748,184.23454,184.15805,184.27747,184.2552,184.37979
2015-11-04,184.16574,184.1464,184.15875,184.20155,184.39024,184.38829,184.51431
2015-11-05,184.18874,184.1739,184.22473,184.34781,184.41667,184.50285,184.48802
2015-11-06,184.17262,184.19368,184.24449,184.38799,184.45367,184.47643,184.74104
2015-11-08,184.17923,184.2327,184.40697,184.46132,184.47412,184.75908,184.9274
2015-11-09,184.39943,184.38504,184.41043,184.47993,184.70425,184.86995,185.09863
2015-11-10,184.44812,184.42734,184.50386,184.75633,184.9015,185.1035,185.14096
2015-11-11,184.4565,184.5063,184.69597,184.93298,185.10292,185.16925,185.1567
2015-11-12,184.4867,184.7249,184.8909,185.03162,185.13261,185.14534,185.44705
2015-11-13,184.7041,184.92075,185.06215,185.12181,185.15863,185.4494,185.49197
2015-11-15,184.87895,185.08965,185.09354,185.20375,185.3937,185.4787,185.59415
2015-11-16,185.14609,185.11848,185.162,185.50029,185.53008,185.59564,185.73184
2015-11-17,185.14697,185.1644,185.45937,185.53403,185.56982,185.7291,185.73953
2015-11-18,185.17693,185.45766,185.51785,185.61093,185.71094,185.75848,185.80627
2015-11-19,185.44862,185.52155,185.61107,185.74207,185.7726,185.78499,185.7896
2015-11-20,185.53339,185.66066,185.71645,185.77753,185.77878,185.82028,185.80672
2015-11-22,185.5937,185.73279,185.79451,185.82863,185.78674,185.78061,185.78928
2015-11-23,185.74477,185.74232,185.78984,185.79199,185.80087,185.78444,185.8071
2015-11-24,185.79027,185.77959,185.78148,185.78767,185.83363,185.82158,185.789
2015-11-25,185.78221,185.78041,185.80159,185.76282,185.7782,185.77979,185.80745
2015-11-26,185.7995,185.7716,185.83257,185.8031,185.86418,185.78381,185.78871
2015-11-27,185.7818,185.7973,185.78342,185.79834,185.75368,185.82272,185.80777
2015-11-29,185.79984,185.79234,185.80496,185.81918,185.83263,185.77898,185.78839
2015-11-30,185.78148,185.78598,185.79498,185.76556,185.79495,185.7832,185.80835
2015-12-01,185.80016,185.8173,185.80731,185.7668,185.77051,185.81161,185.88939
2015-12-02,185.78119,185.81714,185.85403,185.82925,185.84546,185.84753,185.77518
2015-12-03,185.80049,185.7713,185.80754,185.80045,185.83224,185.84048,185.81543
2015-12-04,185.7809,185.80081,185.78667,185.79645,185.84138,185.82008,185.82727
2015-12-06,185.80078,185.89206,185.85893,185.82507,185.87262,185.83734,185.85513
2015-12-07,185.92197,185.8818,185.8478,185.87262,185.83775,185.83766,185.79993
2015-12-08,185.84132,185.87048,185.84267,185.84566,185.8123,185.83804,185.8906
2015-12-09,185.85681,185.85341,185.87296,185.82713,185.83151,185.81618,185.79343
2015-12-10,185.86021,185.8395,185.86316,185.87482,185.86252,185.77759,185.81781
2015-12-11,185.85703,185.86134,185.85538,185.84781,185.83463,185.75821,185.70525
2015-12-13,185.84584,185.88434,185.85373,185.79094,185.78091,185.69186,185.44826
2015-12-14,185.86414,185.8702,185.78543,185.76518,185.63835,185.42203,185.27785
2015-12-15,185.8861,185.73743,185.72635,185.72743,185.40347,185.25558,185.27077
2015-12-16,185.79478,185.72182,185.735,185.44014,185.2609,185.17488,185.19353
2015-12-17,185.7462,185.66492,185.41791,185.22522,185.26985,185.14244,185.06046
2015-12-18,185.71568,185.3903,185.27103,185.26797,185.15355,185.0938,185.07074
2015-12-20,185.40521,185.23048,185.25276,185.11256,185.11111,185.03967,184.99217
2015-12-21,185.2409,185.28189,185.19266,185.1131,185.06384,184.95116,184.64087
2015-12-22,185.22919,185.21306,185.07584,185.05598,184.93556,184.6523,184.60515
2015-12-23,185.15175,185.10376,185.04057,184.95203,184.6346,184.66856,184.64957
2015-12-24,185.13412,185.07883,184.9529,184.64574,184.66321,184.56792,184.52443
2015-12-27,184.95073,184.9819,184.6669,184.64577,184.57954,184.50238,184.49269
2015-12-28,184.89679,184.70657,184.61743,184.56203,184.57959,184.52336,184.45647
2015-12-29,184.6123,184.59598,184.54639,184.49535,184.48631,184.49052,184.22241
2015-12-30,184.55722,184.532,184.54567,184.47217,184.48434,184.2355,183.88133
2015-12-31,184.5842,184.56342,184.5199,184.46953,184.22783,183.8369,183.31564
2016-01-03,184.52396,184.5275,184.4874,184.28099,183.839,183.27386,183.2553
2016-01-04,184.49706,184.47076,184.23436,183.84067,183.26889,183.26439,183.10765
2016-01-05,184.42444,184.25446,183.89325,183.31418,183.23294,183.19505,182.81049
2016-01-06,184.25337,183.87538,183.27599,183.24854,183.17436,182.73912,181.21422
2016-01-07,183.88493,183.2989,183.24304,183.21251,182.78618,181.25314,180.78947
2016-01-08,183.26956,183.25699,183.16049,182.77599,181.15312,180.80774,180.60251
2016-01-10,183.24088,183.18779,182.75328,181.20805,180.73615,180.59216,179.72868
2016-01-11,183.1826,182.75813,181.19806,180.76791,180.59962,179.76163,179.63052
2016-01-12,182.7975,181.1973,180.7548,180.60211,179.7932,179.70937,179.56018
2016-01-13,181.21182,180.7685,180.595,179.72993,179.67665,179.56189,179.4433
2016-01-14,180.76422,180.5898,179.8149,179.69937,179.56024,179.49974,179.41753
2016-01-15,180.65805,179.79597,179.65271,179.55739,179.43675,179.42276,178.68863
2016-01-17,179.81052,179.68317,179.57596,179.47447,179.45366,178.69467,178.59462
2016-01-18,179.61568,179.54129,179.45668,179.45853,178.67511,178.58575,177.96898
2016-01-19,179.59119,179.47717,179.40071,178.69873,178.61499,177.94748,176.78664
2016-01-20,179.44325,179.43475,178.70241,178.63782,177.97006,176.8288,175.68066
2016-01-21,179.35143,178.70007,178.5826,177.96649,176.74579,175.65877,174.68452
2016-01-22,178.6491,178.60083,177.96887,176.78477,175.68878,174.6739,173.394
2016-01-24,178.65646,177.9536,176.74754,175.67213,174.68703,173.41866,172.09888
2016-01-25,178.03375,176.72171,175.64062,174.69344,173.36249,172.05891,172.17245
2016-01-26,176.78159,175.67024,174.7048,173.40996,172.02603,172.02777,172.04172
2016-01-27,175.68825,174.67741,173.42906,171.99596,172.17549,172.12097,172.02075
2016-01-28,174.73924,173.42226,172.05496,172.13536,172.12045,172.14192,172.11024
2016-01-29,173.38399,172.06851,172.1727,172.2382,172.13701,172.05363,172.08923
2016-01-31,172.08234,172.0617,172.06296,172.24811,172.04974,172.07748,171.91544
2016-02-01,172.2401,172.05849,172.02242,172.18703,172.07333,172.01855,171.07002
2016-02-02,172.06842,172.05943,172.04152,172.0717,172.0149,171.05788,170.9983
2016-02-03,172.09773,172.11975,172.07852,172.02356,171.02296,170.97115,170.26714
2016-02-04,172.15013,172.13628,171.96739,171.06888,171.01404,170.30751,170.17651
2016-02-05,172.11975,171.93117,171.12155,170.91394,170.2868,170.26103,170.13858
2016-02-07,172.03769,171.10776,170.95193,170.34424,170.25865,170.18532,170.14148
2016-02-08,171.09732,170.92502,170.30281,170.18651,170.16292,170.10915,169.9055
2016-02-09,170.92139,170.32877,170.21338,170.1563,170.13618,169.90196,169.86758
2016-02-10,170.36325,170.21341,170.1555,170.09473,169.88776,169.84465,169.7719
2016-02-11,170.16862,170.17152,170.17917,169.95242,169.83676,169.63235,169.51938
2016-02-12,170.1632,170.13803,170.01073,169.85124,169.71228,169.49327,169.2795
2016-02-14,170.07895,169.91267,169.85922,169.64282,169.48615,169.28827,169.05225
2016-02-15,169.89673,169.8084,169.63435,169.49881,169.19434,169.07509,168.9766
2016-02-16,169.82292,169.65053,169.43814,169.25708,169.0846,169.0024,168.71281
2016-02-17,169.69499,169.50732,169.26617,169.10788,169.05449,168.7328,167.9341
2016-02-18,169.4783,169.22739,169.08702,169.0668,168.73756,167.95949,167.66393
2016-02-19,169.26202,169.09474,169.09483,168.74933,167.9801,167.48479,167.42244
2016-02-21,169.03947,169.05214,168.7317,167.91145,167.53256,167.42589,167.25111
2016-02-22,169.01106,168.77692,167.95319,167.5351,167.41824,167.23737,167.10507
2016-02-23,168.73134,167.98161,167.51012,167.34549,167.15797,167.10034,166.4105
2016-02-24,167.94379,167.5369,167.505,167.16075,166.99986,166.42796,166.07191
2016-02-25,167.52003,167.43927,167.1378,167.06233,166.44379,166.02405,165.47444
2016-02-26,167.45087,167.31017,167.08157,166.37643,166.05516,165.50044,165.4437
2016-02-28,167.1839,167.07909,166.45825,166.01907,165.61176,165.53075,165.34186
2016-02-29,167.1053,166.42073,166.03787,165.49858,165.44797,165.40532,164.96574
2016-03-01,166.43068,166.02377,165.55637,165.44485,165.35425,164.92964,163.63474
2016-03-02,166.03658,165.51045,165.48268,165.38255,164.92574,163.67113,163.55269
2016-03-03,165.57016,165.43388,165.29984,164.94456,163.65892,163.51419,163.00308
2016-03-04,165.51262,165.38084,164.9132,163.6744,163.51192,162.96938,162.66354
2016-03-06,165.33292,164.8949,163.65907,163.54117,162.98163,162.59753,162.26926
2016-03-07,164.92256,163.625,163.48607,162.95331,162.63765,162.32407,162.2924
2016-03-08,163.6269,163.55525,162.91801,162.63087,162.25887,162.24603,162.32553
2016-03-09,163.52374,162.88979,162.63246,162.27432,162.23177,162.28983,162.3158
2016-03-10,162.97136,162.6324,162.2281,162.33803,162.31851,162.26675,161.63036
2016-03-11,162.66331,162.2619,162.29247,162.30756,162.28627,161.6449,161.52419
2016-03-13,162.2761,162.25229,162.30286,162.24275,161.6641,161.58632,161.4945
2016-03-14,162.31558,162.21696,162.2723,161.66817,161.6435,161.50998,161.40234
2016-03-15,162.30411,162.29483,161.59593,161.57082,161.51263,161.37929,161.37697
2016-03-16,162.25526,161.66495,161.47801,161.52284,161.4219,161.2779,161.23425
2016-03-17,161.64539,161.58333,161.49066,161.36406,161.27489,161.27792,161.1223
2016-03-18,161.58482,161.55357,161.34328,161.31511,161.2249,161.03993,161.0304
2016-03-20,161.49626,161.37152,161.28606,161.19817,161.14421,161.02751,160.78036
2016-03-21,161.32253,161.27155,161.28696,161.08176,161.01248,160.79308,160.71393
2016-03-22,161.28407,161.26414,161.0902,161.04738,160.81987,160.64882,160.67725
2016-03-23,161.25066,161.12273,161.04524,160.83354,160.69446,160.71512,160.69276
2016-03-24,161.10245,161.05174,160.81682,160.67139,160.66443,160.69914,160.69992
2016-03-27,161.06337,160.82626,160.64645,160.66669,160.71175,160.68614,160.66446
2016-03-28,160.81174,160.72304,160.66547,160.62633,160.71379,160.70587,160.61026
2016-03-29,160.6413,160.68962,160.68996,160.68343,160.67744,160.65695,160.52155
2016-03-30,160.73843,160.69342,160.6968,160.69273,160.64973,160.6174,160.45438
2016-03-31,160.7448,160.69823,160.68784,160.58545,160.57959,160.37865,160.31938
2016-04-01,160.63153,160.70422,160.6338,160.59656,160.38377,160.34363,160.31313
2016-04-03,160.78629,160.66666,160.59686,160.48073,160.36444,160.36371,160.38077
2016-04-04,160.63123,160.57838,160.38045,160.39763,160.39276,160.41441,160.42972
2016-04-05,160.56,160.35553,160.34456,160.38449,160.37912,160.41658,160.33427
2016-04-06,160.40826,160.40152,160.28981,160.3777,160.40144,160.34871,160.32767
2016-04-07,160.39632,160.37025,160.3228,160.40057,160.42796,160.30038,160.38931
2016-04-08,160.39642,160.38869,160.41937,160.3863,160.38953,160.33038,160.43468
2016-04-10,160.39647,160.36725,160.35292,160.38634,160.39941,160.42061,160.39069
2016-04-11,160.39647,160.39597,160.30504,160.32767,160.37662,160.35786,160.38516
2016-04-12,160.39653,160.42125,160.33469,160.41795,160.3886,160.31215,160.30582
2016-04-13,160.39662,160.38052,160.42398,160.40767,160.39659,160.31934,160.2458
2016-04-14,160.39668,160.37042,160.36185,160.37747,160.34142,160.29512,159.93004
2016-04-15,160.39673,160.35777,160.3164,160.2836,160.31273,159.9553,159.69234
2016-04-17,160.39679,160.39531,160.27861,160.29018,159.96799,159.7291,159.29189
2016-04-18,160.39682,160.34329,160.2999,159.93568,159.71776,159.31532,159.29523
2016-04-19,160.34904,160.25003,159.96013,159.67606,159.31468,159.31133,159.33017
2016-04-20,160.33012,159.96503,159.73372,159.317,159.28181,159.34412,159.29085
2016-04-21,159.99129,159.71799,159.30649,159.3136,159.35622,159.27068,159.29459
2016-04-22,159.68636,159.28249,159.34581,159.28159,159.32611,159.30035,159.33147
2016-04-24,159.28325,159.2654,159.32687,159.31773,159.33263,159.29387,159.09517
2016-04-25,159.3486,159.32301,159.2709,159.31433,159.3222,159.11707,158.75609
2016-04-26,159.36215,159.3324,159.36798,159.28018,159.14932,158.79276,158.66199
2016-04-27,159.2952,159.30482,159.29648,159.13718,158.74597,158.697,157.88048
2016-04-28,159.2813,159.3178,159.04504,158.72275,158.67554,157.88,157.15393
2016-04-29,159.34987,159.1399,158.7423,158.64622,157.94197,157.15636,157.14127
2016-05-01,159.12416,158.72856,158.66568,157.90994,157.1756,157.09476,156.97946
2016-05-02,158.69878,158.68547,157.87932,157.14728,157.12456,156.8059,156.66121
2016-05-03,158.64078,157.83727,157.13095,157.11595,156.91034,156.63419,156.54845
2016-05-04,157.88435,157.16446,157.05367,156.84427,156.7486,156.47815,156.08026
2016-05-05,157.2227,157.10992,156.89563,156.62355,156.51544,155.97682,155.91504
2016-05-06,157.1197,156.9041,156.66702,156.45633,155.96136,155.9708,156.09451
2016-05-08,156.84839,156.6526,156.46156,155.96494,155.94261,155.99126,155.9796
2016-05-09,156.63304,156.49672,156.01944,156.07465,156.0004,155.97058,156.02725
2016-05-10,156.49295,156.19183,155.9598,156.0167,155.9817,155.99152,156.0604
2016-05-11,155.98837,156.15854,155.98563,155.9585,155.96542,155.97035,155.97728
2016-05-12,155.9943,156.0589,156.00201,156.00783,155.9866,155.99173,155.97441
2016-05-13,155.98926,155.9101,155.94254,156.02486,155.9716,155.97026,155.96597
2016-05-15,155.99756,155.93724,156.00427,156.03957,155.99763,155.9921,156.09651
2016-05-16,156.05208,156.09058,156.01578,155.98726,155.97923,156.16135,156.55013
2016-05-17,155.9724,155.94966,155.9546,155.97995,156.12967,156.48204,156.60378
