,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD,GBPCAD
2016-08-18,1.717514,1.7200775,1.7095566,1.7144775,1.7272644,1.7179871,1.7126846
2016-08-19,1.7160263,1.7168503,1.7117844,1.7271576,1.71801,1.7248306,1.7218475
2016-08-21,1.7214737,1.7208023,1.7235031,1.7159042,1.7082748,1.7141342,1.717247
2016-08-22,1.7178268,1.7156982,1.7162628,1.7146606,1.7165527,1.715416,1.7167969
2016-08-23,1.7139053,1.7142029,1.7137222,1.7200851,1.7199936,1.7162476,1.7088013
2016-08-24,1.7244797,1.724678,1.7304535,1.7174149,1.7158203,1.7070999,1.7143631
2016-08-25,1.716217,1.7238464,1.7110062,1.713623,1.7077866,1.7227097,1.7046356
2016-08-26,1.7058334,1.7160721,1.7133789,1.7185135,1.7178497,1.7020721,1.7039566
2016-08-28,1.7144775,1.7212219,1.7102356,1.713234,1.7109299,1.6968994,1.7240906
2016-08-29,1.7268295,1.713707,1.7106781,1.7127228,1.7194977,1.7231293,1.6954498
2016-08-30,1.7173004,1.7229462,1.709343,1.7181396,1.7152481,1.7157822,1.7251816
2016-08-31,1.7168198,1.7060242,1.7038116,1.706398,1.7236252,1.6997452,1.7052383
2016-09-01,1.7234802,1.7211914,1.7069016,1.7048569,1.707077,1.7027283,1.7208328
2016-09-02,1.7157059,1.7105331,1.704689,1.7113037,1.7033844,1.7051239,1.709404
2016-09-04,1.7095642,1.7009048,1.7130814,1.711113,1.719635,1.7043533,1.7281036
2016-09-05,1.6938095,1.7165909,1.7061996,1.7211304,1.7021561,1.7114029,1.7077255
2016-09-06,1.7131042,1.7145996,1.7197495,1.7049332,1.7179184,1.712326,1.7085571
2016-09-07,1.71064,1.7002792,1.7136383,1.7065353,1.7133865,1.7135468,1.7293167
2016-09-08,1.7231522,1.7190323,1.7104416,1.7115173,1.7053223,1.70121,1.7066803
2016-09-09,1.7057953,1.7197495,1.7160492,1.7080078,1.7215042,1.7011337,1.7208633
2016-09-11,1.6972198,1.6985092,1.7264557,1.7204208,1.710556,1.7251434,1.713562
2016-09-12,1.7230911,1.7148056,1.7143784,1.7077942,1.7068481,1.7131042,1.7104263
2016-09-13,1.7200775,1.7305603,1.7052231,1.7075195,1.7122879,1.7124634,1.7205505
2016-09-14,1.7017288,1.7190628,1.7072296,1.7058105,1.7051468,1.713211,1.7109299
2016-09-15,1.7053757,1.7210846,1.7038956,1.7075577,1.7248535,1.698349,1.7098923
2016-09-16,1.7091522,1.7029343,1.7225494,1.7206497,1.7209702,1.6996384,1.7204819
2016-09-18,1.717926,1.7143173,1.7035599,1.7106934,1.6983566,1.702652,1.7218399
2016-09-19,1.7171478,1.7092819,1.7117004,1.7016296,1.7254333,1.713913,1.7212982
2016-09-20,1.7017212,1.715805,1.7063217,1.7106171,1.6919022,1.703331,1.702507
2016-09-21,1.707901,1.7092133,1.7031097,1.7081528,1.7159271,1.7236938,1.7152252
2016-09-22,1.70504,1.7078629,1.7177963,1.7022324,1.7212067,1.7101898,1.702774
2016-09-23,1.712143,1.7178574,1.7167511,1.6999741,1.7264252,1.7150269,1.6914062
2016-09-25,1.7146683,1.7075348,1.725296,1.713913,1.710228,1.7174149,1.7164154
2016-09-26,1.7002182,1.7159653,1.704567,1.7184906,1.7127457,1.712944,1.7153549
2016-09-27,1.7156067,1.6947174,1.7107468,1.6774597,1.7158356,1.719635,1.7159805
2016-09-28,1.7304993,1.710846,1.722847,1.7139359,1.7142334,1.722641,1.7106781
2016-09-29,1.7174225,1.7106247,1.7144394,1.7087784,1.7159042,1.7133713,1.7161484
2016-09-30,1.7094803,1.7185516,1.7139511,1.7240143,1.7003479,1.7136078,1.7132721
2016-10-02,1.715065,1.7230453,1.715889,1.7170105,1.7190018,1.7166824,1.6962738
2016-10-03,1.7123718,1.7097778,1.7139511,1.7127457,1.7136459,1.7127762,1.7144089
2016-10-04,1.7118378,1.725235,1.7240753,1.7087631,1.7153778,1.713562,1.7159653
2016-10-05,1.7195587,1.7112808,1.6874161,1.7096939,1.7215347,1.7183685,1.7142181
2016-10-06,1.7199249,1.717308,1.735466,1.7227325,1.7223358,1.71241,1.7159653
2016-10-07,1.7224121,1.7124023,1.7157364,1.7028198,1.7038498,1.7062607,1.7141495
2016-10-09,1.7281418,1.7175674,1.7162552,1.7111206,1.7127686,1.7175674,1.7128754
2016-10-10,1.704361,1.7123337,1.7149658,1.7165298,1.7063065,1.7089081,1.7085953
2016-10-11,1.7104874,1.7177582,1.7163239,1.7154465,1.7086945,1.7048416,1.704773
2016-10-12,1.7169647,1.7118225,1.7149658,1.7122726,1.7095566,1.705574,1.707222
2016-10-13,1.7162628,1.7177582,1.713211,1.7088242,1.7083206,1.7076187,1.7186737
2016-10-14,1.7152252,1.7123871,1.7092896,1.7063751,1.7102509,1.7069168,1.7162247
2016-10-16,1.7123947,1.7083282,1.7109985,1.7103424,1.7076645,1.6982193,1.7084503
2016-10-17,1.7097473,1.6972733,1.7127762,1.7053604,1.7093353,1.706459,1.6991425
2016-10-18,1.7060928,1.7151566,1.7044373,1.7016754,1.7022476,1.6954498,1.6997528
2016-10-19,1.7104111,1.7087021,1.7009277,1.6969376,1.6940842,1.6976318,1.6741791
2016-10-20,1.7104034,1.7043228,1.7040939,1.6980515,1.6937332,1.6917801,1.6941833
2016-10-21,1.7023468,1.7033386,1.6979294,1.6943893,1.6848068,1.6810837,1.6687622
2016-10-23,1.7014847,1.6978226,1.6959305,1.6936951,1.6817322,1.6652832,1.66156
2016-10-24,1.7080383,1.6750793,1.6881256,1.6743546,1.6739883,1.6610336,1.6480942
2016-10-25,1.6988602,1.6932678,1.6850433,1.6839981,1.6626663,1.6601715,1.6484909
2016-10-26,1.6875458,1.6705322,1.6712952,1.6702805,1.6611862,1.6415176,1.6484909
2016-10-27,1.6773834,1.667099,1.6694031,1.6640625,1.6527786,1.6622467,1.6559677
2016-10-28,1.6722031,1.6677246,1.6595154,1.6475525,1.6596603,1.6333542,1.6551895
2016-10-30,1.6628952,1.6552353,1.6574478,1.6617584,1.622467,1.633812,1.6185608
2016-10-31,1.6669388,1.6381226,1.672142,1.6134949,1.6483765,1.6335602,1.6524963
2016-11-01,1.6457977,1.651413,1.643486,1.6454163,1.6310501,1.6366425,1.6605148
2016-11-02,1.6556091,1.667984,1.6564789,1.6266251,1.6335983,1.6227722,1.6582413
2016-11-03,1.6416016,1.6586838,1.6329575,1.633873,1.6527252,1.6521988,1.6512222
2016-11-04,1.6595993,1.6247864,1.6506271,1.64357,1.6189957,1.6432419,1.6314774
2016-11-06,1.6496811,1.6260834,1.6314621,1.6394806,1.6579971,1.6347122,1.630394
2016-11-07,1.6448898,1.6406326,1.642067,1.6390228,1.6519852,1.6559219,1.6401901
2016-11-08,1.6543045,1.6291733,1.6340027,1.6217575,1.634697,1.6362381,1.6218109
2016-11-09,1.6487885,1.6354294,1.6169891,1.6427612,1.6366196,1.6503372,1.6259232
2016-11-10,1.6187286,1.6483688,1.6547546,1.6426926,1.6521912,1.6469955,1.6498413
2016-11-11,1.6431503,1.6446075,1.6399612,1.6339264,1.6197281,1.6343307,1.6285934
2016-11-13,1.6237259,1.6468735,1.6290054,1.6532593,1.632782,1.6416245,1.6559753
2016-11-14,1.6447067,1.6229401,1.6378708,1.6468048,1.642128,1.6252289,1.6475906
2016-11-15,1.6372375,1.6362762,1.6297379,1.6325684,1.6507721,1.6434021,1.632843
2016-11-16,1.6311264,1.6343231,1.6442795,1.6504822,1.6308899,1.6480484,1.6469574
2016-11-17,1.6440125,1.6341934,1.6301117,1.6202164,1.6216507,1.6468735,1.6481628
2016-11-18,1.6355515,1.6263199,1.63414,1.645935,1.6298904,1.6483078,1.6438446
2016-11-20,1.6386871,1.6607056,1.635643,1.6432343,1.6471939,1.6484833,1.652565
2016-11-21,1.6495895,1.6418839,1.6547928,1.6493454,1.6422424,1.6521988,1.6629333
2016-11-22,1.6522598,1.649559,1.6376114,1.6486969,1.6546402,1.6607132,1.6594238
2016-11-23,1.6577072,1.6482315,1.6393051,1.6509781,1.6643906,1.6615906,1.6436691
2016-11-24,1.62957,1.6486435,1.6560135,1.6539307,1.6697617,1.6763611,1.636734
2016-11-25,1.6495132,1.6508713,1.659317,1.6347198,1.6597748,1.6389236,1.6625977
2016-11-27,1.6573792,1.6615219,1.6610718,1.6496353,1.653328,1.6585999,1.6584396
2016-11-28,1.660347,1.6622391,1.6711502,1.6519852,1.6459122,1.686142,1.6169968
2016-11-29,1.6646652,1.6252747,1.6429825,1.6871109,1.6884918,1.6193771,1.6699295
2016-11-30,1.6412811,1.6585922,1.6861267,1.6483078,1.6610413,1.6860962,1.6682434
2016-12-01,1.6751328,1.6874619,1.6918335,1.6683197,1.6763229,1.6968307,1.6722031
2016-12-02,1.6732178,1.6607056,1.6573868,1.6748047,1.6745911,1.6561966,1.6667175
2016-12-04,1.6573486,1.6706314,1.6800613,1.6674652,1.6834259,1.6415253,1.6725311
2016-12-05,1.6935196,1.6687851,1.6898804,1.66465,1.6734467,1.6515656,1.6726379
2016-12-06,1.6835327,1.6631622,1.6766739,1.665451,1.6664429,1.6653442,1.6699219
2016-12-07,1.6719589,1.6826248,1.6680908,1.6668243,1.6685791,1.6736679,1.6727753
2016-12-08,1.6757126,1.6736679,1.6724243,1.6733856,1.6742096,1.6652374,1.6800308
2016-12-09,1.674408,1.6708984,1.6716995,1.667839,1.6643677,1.6738281,1.6756516
2016-12-11,1.6648102,1.6644058,1.6692429,1.6598816,1.6671371,1.674942,1.6735764
2016-12-12,1.6714172,1.6796341,1.6770477,1.6602631,1.6775589,1.6707153,1.6750107
2016-12-13,1.664444,1.6717682,1.6762619,1.6698685,1.6766586,1.6705017,1.668953
2016-12-14,1.6747665,1.664299,1.6712494,1.6708069,1.6804962,1.6699829,1.670723
2016-12-15,1.6759186,1.6876373,1.6700668,1.6685944,1.6786652,1.6695175,1.671135
2016-12-16,1.6717834,1.6721573,1.6784058,1.6841431,1.6722183,1.6798706,1.6738968
2016-12-18,1.6787872,1.6683884,1.679596,1.6664124,1.6560135,1.6717606,1.6738968
2016-12-19,1.6837997,1.6584244,1.6751251,1.6829987,1.6745071,1.6805191,1.677391
2016-12-20,1.6790085,1.6712341,1.6731491,1.676712,1.6644516,1.6686859,1.6713028
2016-12-21,1.6753845,1.6788864,1.6700668,1.6773529,1.6686478,1.6669006,1.65345
2016-12-22,1.6641693,1.6832962,1.6666946,1.6762619,1.6602173,1.6396637,1.6681824
2016-12-23,1.6711426,1.6737595,1.6686325,1.6736526,1.668045,1.6492157,1.6557388
2016-12-26,1.6785812,1.6737671,1.6699753,1.6573792,1.6640854,1.7185669,1.6764297
2016-12-27,1.680275,1.6673813,1.7097626,1.6660461,1.6728134,1.6700134,1.6809082
2016-12-28,1.6779938,1.6703568,1.6693878,1.6690292,1.6513443,1.689209,1.6567459
2016-12-29,1.6571884,1.6724243,1.66642,1.6613235,1.6768951,1.685852,1.66745
2016-12-30,1.6611328,1.7189102,1.6776047,1.6720505,1.6635513,1.66288,1.6523514
2017-01-02,1.6676025,1.665802,1.6712799,1.6689606,1.6660461,1.6629791,1.6734085
2017-01-03,1.6720276,1.6631317,1.6679764,1.6693649,1.6518021,1.6605759,1.6544647
2017-01-04,1.6646805,1.6567307,1.6682892,1.6700897,1.6608353,1.6597672,1.6751862
2017-01-05,1.6660843,1.6684341,1.6551514,1.6578598,1.681778,1.6673126,1.6495514
2017-01-06,1.6708603,1.6556473,1.669838,1.6640472,1.6701355,1.6636124,1.6705475
2017-01-08,1.6706924,1.6601105,1.6533508,1.6759262,1.6489182,1.6589661,1.6522293
2017-01-09,1.6665268,1.6599808,1.6571198,1.6513443,1.659729,1.6559601,1.6447601
2017-01-10,1.6663208,1.6815262,1.6756897,1.6666183,1.6432266,1.6476059,1.6729279
2017-01-11,1.6793671,1.6475067,1.6475677,1.6429977,1.6479263,1.670929,1.6630783
2017-01-12,1.6514816,1.6734314,1.6668625,1.6799164,1.6314545,1.6415024,1.6683502
2017-01-13,1.6717377,1.6546555,1.6822281,1.6761703,1.6361465,1.6537781,1.64505
2017-01-15,1.6477432,1.6546555,1.6491852,1.6424866,1.6445312,1.6548157,1.6338272
2017-01-16,1.6775055,1.6613083,1.6277618,1.6477737,1.6520996,1.6535187,1.6518707
2017-01-17,1.646843,1.6290512,1.6584396,1.6638718,1.6269226,1.6534042,1.6517334
2017-01-18,1.6514664,1.684288,1.6583405,1.6474991,1.6533661,1.6503067,1.6510391
2017-01-19,1.6363754,1.6139832,1.6561813,1.6571579,1.6537476,1.6547165,1.6478043
2017-01-20,1.6494446,1.6438446,1.6571426,1.6517105,1.6626205,1.6465454,1.650444
2017-01-22,1.6639557,1.6705551,1.6522522,1.6527176,1.6522064,1.6471939,1.6495972
2017-01-23,1.6647034,1.6112671,1.6537323,1.6517944,1.6490402,1.6493988,1.6458511
2017-01-24,1.6524353,1.6412354,1.6555328,1.6524277,1.6490784,1.6284943,1.6456909
2017-01-25,1.6524277,1.6407547,1.6499557,1.6480026,1.6508942,1.6596527,1.6517792
2017-01-26,1.6506195,1.6330643,1.6481781,1.6314697,1.6485214,1.6427689,1.6421204
2017-01-27,1.6463699,1.6559067,1.6512299,1.6637726,1.6473618,1.6501694,1.6490479
2017-01-29,1.6482849,1.6452484,1.6490402,1.6491241,1.6434708,1.6401596,1.6447601
2017-01-30,1.6565323,1.6437836,1.643753,1.6513977,1.6457062,1.6475143,1.6403046
2017-01-31,1.6432266,1.6500168,1.6433716,1.6390305,1.6473923,1.644722,1.6409912
2017-02-01,1.6481857,1.650589,1.6403732,1.6513901,1.6437607,1.644516,1.6432266
2017-02-02,1.6492844,1.6517258,1.6153717,1.6448288,1.6407471,1.6439362,1.6285477
2017-02-03,1.6505585,1.6559906,1.6439743,1.6438141,1.6380157,1.6483307,1.627655
2017-02-05,1.6468582,1.6434174,1.6429291,1.6424332,1.6374435,1.6423569,1.6190567
2017-02-06,1.6504669,1.6376343,1.6348495,1.6420517,1.6412735,1.6375122,1.6531525
2017-02-07,1.6445541,1.6369324,1.6369171,1.6355362,1.6450653,1.6164017,1.625557
2017-02-08,1.640831,1.6347733,1.6429749,1.619339,1.6263428,1.6346588,1.6245346
2017-02-09,1.6482162,1.6379013,1.6418152,1.6207275,1.6560516,1.6336441,1.6290512
2017-02-10,1.6436234,1.6295929,1.6446533,1.632637,1.6401291,1.6354599,1.6276245
2017-02-12,1.6585693,1.6172714,1.6352158,1.6242371,1.6201935,1.6359711,1.6328506
2017-02-13,1.6513596,1.6320572,1.652565,1.6308594,1.6328583,1.6289825,1.6395264
2017-02-14,1.6203918,1.6335526,1.6497192,1.6269455,1.6281433,1.6224213,1.6369553
2017-02-15,1.6229706,1.6350479,1.630867,1.6306152,1.6354294,1.6244354,1.631424
2017-02-16,1.6298904,1.6413574,1.6435242,1.6391602,1.6344299,1.6299362,1.6391068
2017-02-17,1.6403961,1.636734,1.6260071,1.6581116,1.6354675,1.6364975,1.6362076
2017-02-26,1.6322708,1.6467209,1.6349792,1.6351013,1.6287308,1.630539,1.6556473
2017-02-27,1.6293945,1.6504898,1.626236,1.6402206,1.6352158,1.6250076,1.666893
2017-02-28,1.6389313,1.6384811,1.6304932,1.6338882,1.6388397,1.6321869,1.6762695
2017-03-01,1.6421204,1.6405182,1.6387253,1.6249847,1.5860596,1.6968689,1.6382599
2017-03-02,1.6383514,1.6360321,1.6804276,1.6405792,1.631546,1.642746,1.6333466
2017-03-03,1.6296158,1.682663,1.6439896,1.6411285,1.6344986,1.6520538,1.6517105
2017-03-05,1.64357,1.611351,1.6379623,1.6322861,1.6395187,1.6359482,1.6405869
2017-03-06,1.6525192,1.5758972,1.6278229,1.6323395,1.6337967,1.6273727,1.6339035
2017-03-07,1.6471024,1.6359329,1.595398,1.6421814,1.6381683,1.6414871,1.6394196
2017-03-08,1.6210327,1.6438751,1.6217651,1.6453781,1.6154251,1.6465683,1.6450577
2017-03-09,1.5907822,1.6382828,1.679863,1.6416397,1.6589508,1.6419296,1.6209869
2017-03-10,1.664032,1.6408463,1.6125946,1.6185608,1.6160583,1.6465149,1.6632004
2017-03-12,1.6654968,1.6419296,1.6211166,1.6388397,1.6562653,1.63134,1.6551437
2017-03-13,1.6026688,1.6462555,1.6766968,1.6342621,1.6241531,1.675621,1.6253128
2017-03-14,1.6686249,1.6760483,1.6126022,1.6387558,1.6519928,1.5806351,1.624939
2017-03-15,1.655983,1.6055984,1.6225128,1.6395416,1.6179199,1.6162643,1.6526031
2017-03-16,1.6021957,1.6140442,1.6725922,1.6587296,1.6528015,1.6929703,1.6276321
2017-03-17,1.6613083,1.6707535,1.6152954,1.622467,1.623352,1.6659393,1.6247177
2017-03-19,1.6575089,1.6137238,1.6293106,1.6543427,1.6553192,1.6530685,1.653038
2017-03-20,1.6108551,1.635315,1.6464005,1.6215973,1.6261673,1.6283493,1.6297302
2017-03-21,1.6622772,1.6320724,1.6451187,1.6377182,1.6482086,1.653305,1.6506577
2017-03-22,1.6556854,1.6462555,1.6304626,1.638504,1.6294785,1.6318665,1.6339188
2017-03-23,1.6119461,1.6357574,1.6460342,1.6404648,1.6491394,1.6502914,1.6415329
2017-03-24,1.6618958,1.6379547,1.6317139,1.6560593,1.6369934,1.6329575,1.6402359
2017-03-26,1.6330185,1.6517334,1.6483765,1.6636887,1.6420593,1.6454544,1.6317139
2017-03-27,1.6366272,1.6248627,1.6421051,1.6535034,1.6370087,1.6435623,1.6406174
2017-03-28,1.6364594,1.6291275,1.6421051,1.6442337,1.6389694,1.6435623,1.6492386
2017-03-29,1.6424332,1.6470718,1.6421204,1.6356659,1.6348038,1.6390762,1.6345596
2017-03-30,1.6402969,1.654892,1.6408157,1.6319046,1.6292038,1.6378937,1.6368637
2017-03-31,1.641182,1.6390533,1.6408157,1.6414948,1.6415558,1.6479721,1.6381378
2017-04-02,1.6442108,1.6336517,1.6383667,1.6485138,1.6487579,1.6418915,1.6522675
2017-04-03,1.6448593,1.6390915,1.6353989,1.6554642,1.6452255,1.6466675,1.6601181
2017-04-04,1.6440811,1.6474533,1.6423645,1.6346436,1.6450272,1.6488876,1.6597214
2017-04-05,1.6444092,1.6463318,1.6544342,1.6447067,1.6490326,1.6500549,1.6528015
2017-04-06,1.6456833,1.6523666,1.6453323,1.6510239,1.6506348,1.6517487,1.6585083
2017-04-07,1.6580734,1.6453247,1.6494141,1.6518555,1.6532135,1.6636047,1.6494522
2017-04-09,1.6438217,1.6455154,1.6482239,1.6599045,1.6580353,1.6599884,1.6530838
2017-04-10,1.6464539,1.6501007,1.654274,1.6584854,1.6574249,1.6487808,1.667656
2017-04-11,1.6504517,1.650032,1.6543121,1.6552429,1.6441956,1.6526566,1.6561279
2017-04-12,1.6573029,1.6576309,1.6528397,1.6559906,1.6674652,1.6582794,1.6622238
2017-04-13,1.6595154,1.657547,1.6532516,1.6517715,1.6597748,1.6625977,1.6493225
2017-04-16,1.6516876,1.666153,1.6664047,1.665062,1.6745682,1.6576538,1.6578522
2017-04-17,1.659729,1.6414948,1.6688156,1.6613159,1.6632385,1.6647568,1.6652527
2017-04-18,1.6572266,1.6773376,1.667984,1.6540833,1.6548309,1.6585388,1.6804657
2017-04-19,1.6555481,1.6465073,1.6548538,1.6570511,1.6736832,1.6752625,1.6563263
2017-04-20,1.6626511,1.6735992,1.6586456,1.6405258,1.6696854,1.667633,1.6828003
2017-04-21,1.653244,1.6635056,1.6570206,1.681694,1.6442032,1.672409,1.6785812
2017-04-23,1.6605377,1.6701279,1.6753693,1.6698074,1.6488266,1.6732559,1.6632614
2017-04-24,1.6665878,1.6751328,1.6666336,1.6762619,1.6809311,1.6673889,1.680687
2017-04-25,1.6787033,1.666832,1.6786728,1.650589,1.6573105,1.7046127,1.6795502
2017-04-26,1.6505051,1.6398926,1.6685104,1.662178,1.6654282,1.6697617,1.6666489
2017-04-27,1.6717682,1.651268,1.6698074,1.6655045,1.6698151,1.6572113,1.6721497
2017-04-28,1.668396,1.6671371,1.6618271,1.6696548,1.6803894,1.6701736,1.6638947
2017-04-30,1.6552429,1.6666565,1.6676178,1.6652908,1.6859665,1.6571808,1.6798935
2017-05-01,1.667511,1.6804504,1.6780319,1.6718445,1.6786957,1.683403,1.6778488
2017-05-02,1.6644669,1.6724625,1.6769485,1.6678467,1.697113,1.6772537,1.6769485
2017-05-03,1.6730042,1.6671677,1.7059021,1.6720581,1.6735535,1.679184,1.6817474
2017-05-04,1.681778,1.6762161,1.6931915,1.6894913,1.6775436,1.6788025,1.6963806
2017-05-05,1.6850739,1.6724625,1.6764145,1.6747894,1.6808472,1.7008667,1.6994781
2017-05-07,1.6982193,1.6755142,1.6839981,1.6795502,1.7044296,1.7066803,1.727684
2017-05-08,1.683464,1.6825333,1.6738815,1.7053909,1.7207031,1.7307892,1.7215576
2017-05-09,1.6926346,1.6709061,1.6998444,1.7240295,1.7277374,1.7284622,1.7334442
2017-05-10,1.679802,1.7010498,1.7044907,1.7264557,1.7205658,1.7222519,1.7332993
2017-05-11,1.7016754,1.7016373,1.7281113,1.722496,1.7374725,1.7366562,1.7354202
2017-05-12,1.7162476,1.7217026,1.719101,1.7357483,1.7342529,1.7356186,1.7478638
2017-05-14,1.7210388,1.733078,1.7375641,1.7304382,1.7398529,1.7484894,1.7523422
2017-05-15,1.7283401,1.7237396,1.7408447,1.7427902,1.7468338,1.7555237,1.7593689
2017-05-16,1.7377701,1.7299423,1.7398071,1.7483978,1.7539291,1.7131271,1.7586899
2017-05-17,1.7257538,1.7397537,1.7419128,1.7518997,1.7553482,1.735611,1.7470474
2017-05-18,1.738678,1.7453384,1.7531357,1.7379456,1.7571487,1.7473602,1.7340698
2017-05-19,1.7479935,1.7572098,1.7272491,1.7459259,1.7587433,1.7491837,1.751442
2017-05-21,1.7518692,1.7550812,1.7302551,1.7454224,1.7492981,1.7606277,1.7408905
2017-05-22,1.753067,1.7562943,1.7399597,1.7620773,1.7474365,1.7578049,1.7589264
2017-05-23,1.7587891,1.7586823,1.754921,1.7539444,1.782486,1.7565079,1.7540283
2017-05-24,1.7586975,1.7640457,1.7556686,1.7575226,1.7549438,1.7584534,1.7637024
2017-05-25,1.7679291,1.761406,1.7697601,1.7574234,1.7571106,1.7540588,1.7753067
2017-05-26,1.7394638,1.7331696,1.7610016,1.758255,1.7601318,1.7784958,1.7307739
2017-05-28,1.773674,1.7570496,1.7561798,1.7592316,1.7310104,1.7275543,1.7625427
2017-05-29,1.7465363,1.7645493,1.7756195,1.7577515,1.765358,1.7338715,1.7502594
2017-05-30,1.753746,1.7623596,1.7399826,1.7577515,1.7757645,1.7796707,1.757164
2017-05-31,1.7580719,1.7597504,1.7690201,1.7577515,1.7575912,1.7565079,1.7520294
2017-06-01,1.7554245,1.7593613,1.7543945,1.7577515,1.755806,1.7602997,1.7582474
2017-06-02,1.7592163,1.7603226,1.758667,1.7577515,1.7612991,1.7641144,1.7580872
2017-06-04,1.7624588,1.7352295,1.7609024,1.7577515,1.7596283,1.7563934,1.7569504
2017-06-05,1.7570038,1.7585602,1.7561798,1.7577515,1.7575607,1.755516,1.758995
2017-06-06,1.7574997,1.7617264,1.7350693,1.7577515,1.7596283,1.7597122,1.7544708
2017-06-07,1.7576141,1.7585144,1.7612839,1.7577515,1.7547607,1.7522202,1.759964
2017-06-08,1.7575302,1.7571869,1.7616043,1.7577515,1.7599945,1.7540207,1.7532578
2017-06-09,1.7579956,1.7723312,1.7571487,1.7534027,1.7505188,1.7466049,1.7484436
2017-06-11,1.747551,1.7592316,1.7555466,1.7433167,1.7492142,1.744873,1.7459335
2017-06-12,1.7671204,1.7590561,1.7546234,1.7517929,1.7416916,1.7614365,1.7478027
2017-06-13,1.7569885,1.750534,1.7505646,1.7472229,1.7384338,1.727745,1.73732
2017-06-14,1.7501907,1.7543869,1.7437134,1.7494278,1.7307053,1.7395859,1.7378922
2017-06-15,1.7500381,1.7471161,1.7480087,1.7536087,1.7489548,1.7495422,1.7251282
2017-06-16,1.7531662,1.7574234,1.7402725,1.7390213,1.7340012,1.7312546,1.7394333
2017-06-18,1.7458115,1.7535782,1.7395401,1.7357483,1.7373657,1.7494507,1.7357864
2017-06-19,1.7509995,1.7473068,1.7471619,1.7169113,1.7324219,1.7329483,1.7388535
2017-06-20,1.744873,1.7423172,1.7464523,1.7501221,1.742302,1.7435989,1.7210007
2017-06-21,1.7454453,1.7397156,1.748169,1.7374878,1.7331543,1.7239685,1.7257233
2017-06-22,1.7422256,1.7343597,1.7375336,1.7234802,1.7409744,1.7380981,1.7219925
2017-06-23,1.7291946,1.7385559,1.738617,1.7217941,1.7344894,1.7241135,1.7218857
2017-06-25,1.7299805,1.7288742,1.7330399,1.7226715,1.7299576,1.7089157,1.727829
2017-06-26,1.7308884,1.716919,1.7286682,1.7310562,1.72435,1.7189331,1.716095
2017-06-27,1.7338562,1.7316284,1.7329483,1.7218094,1.7235489,1.7215881,1.709877
2017-06-28,1.7259903,1.7299728,1.7217178,1.7080154,1.7150345,1.720314,1.7203903
2017-06-29,1.7244949,1.7257767,1.7233047,1.7226105,1.7143021,1.7047043,1.7248764
2017-06-30,1.7284927,1.7169266,1.7141342,1.71418,1.7065964,1.6806641,1.682251
2017-07-02,1.7238693,1.7134933,1.7097092,1.6903152,1.6619644,1.683403,1.7034225
2017-07-03,1.7164688,1.7133484,1.7144699,1.6977768,1.6968613,1.7053757,1.6508636
2017-07-04,1.712944,1.702301,1.6904984,1.666565,1.6622009,1.7190323,1.6947327
2017-07-05,1.6850815,1.6979752,1.6741562,1.6776733,1.693924,1.6993179,1.6904831
2017-07-06,1.681633,1.6530991,1.6942749,1.6704788,1.7065735,1.6866455,1.6859665
2017-07-07,1.7159195,1.7127457,1.6818848,1.7064667,1.6663742,1.6961823,1.6972809
2017-07-09,1.7023697,1.6934357,1.7064667,1.7042923,1.687027,1.7317581,1.7013321
2017-07-10,1.7112885,1.6906738,1.697731,1.7126846,1.7273254,1.7035751,1.6681519
2017-07-11,1.6871414,1.6849823,1.6823349,1.7345123,1.6495132,1.6642151,1.6926346
2017-07-12,1.6889572,1.6756973,1.6700821,1.6662827,1.6888733,1.6995544,1.7066956
2017-07-13,1.6907654,1.6919479,1.714386,1.6846848,1.6975021,1.7020416,1.68573
2017-07-14,1.6819382,1.689743,1.6774445,1.6884232,1.6895981,1.6782532,1.67482
2017-07-16,1.6825943,1.7061615,1.6658478,1.680603,1.6802521,1.6780167,1.6823044
2017-07-17,1.6908722,1.6938324,1.661911,1.6780777,1.6717072,1.6754837,1.6820755
2017-07-18,1.6941833,1.6663513,1.6770782,1.6752701,1.6869888,1.6921539,1.6759872
2017-07-19,1.6784286,1.6493378,1.6801758,1.6724396,1.6583481,1.6830139,1.6811142
2017-07-20,1.6588974,1.6848984,1.6637344,1.689476,1.6813278,1.6802063,1.6782684
2017-07-21,1.667778,1.6717148,1.7000122,1.6827621,1.6822968,1.6792984,1.674118
2017-07-23,1.671257,1.673851,1.6862869,1.6782379,1.6787415,1.6786194,1.6769638
2017-07-24,1.6719894,1.6787491,1.6789474,1.6778641,1.679245,1.6761627,1.6729431
2017-07-25,1.6888885,1.6784286,1.6759491,1.673996,1.6718369,1.6649933,1.663971
2017-07-26,1.6836014,1.6737595,1.6744995,1.67556,1.6708221,1.665329,1.6546173
2017-07-27,1.6580124,1.6767578,1.6762238,1.668747,1.6601715,1.6674194,1.6617813
2017-07-28,1.6751099,1.6742477,1.6686554,1.663002,1.6628952,1.6547089,1.6535873
2017-07-30,1.6751251,1.6677322,1.6576691,1.6721497,1.6622849,1.6571579,1.6631393
2017-07-31,1.6684113,1.663681,1.6669693,1.6620636,1.6594086,1.6649246,1.6542664
