,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD,EURNZD
2017-03-06,1.4733924,1.4787717,1.4783967,1.4804362,1.4763842,1.4798144,1.4804127
2017-03-07,1.474622,1.4748778,1.4786756,1.4766521,1.481964,1.4788612,1.4822556
2017-03-08,1.4759855,1.477728,1.4828696,1.4764161,1.4798887,1.4782455,1.477565
2017-03-09,1.4757453,1.4773061,1.4791509,1.4759734,1.4750154,1.4727253,1.4778947
2017-03-10,1.478287,1.4809437,1.4771111,1.4788482,1.4780657,1.4776437,1.4806188
2017-03-12,1.4781773,1.4784077,1.4770033,1.4804035,1.4807767,1.4745501,1.478112
2017-03-13,1.4785595,1.4796442,1.4762125,1.4779296,1.4777182,1.4787062,1.4760501
2017-03-14,1.4770112,1.476141,1.4763939,1.480793,1.4841868,1.4744568,1.4750378
2017-03-15,1.4754843,1.4768083,1.4761399,1.4737573,1.4796358,1.4800137,1.4780208
2017-03-16,1.4754187,1.4811805,1.4841415,1.4805396,1.4785583,1.477769,1.4821551
2017-03-17,1.4743305,1.4750026,1.4789118,1.4794589,1.4780357,1.4807521,1.4825003
2017-03-19,1.476795,1.4773387,1.4785929,1.4800411,1.4810523,1.4835423,1.4870579
2017-03-20,1.4739438,1.4803088,1.480269,1.4815253,1.4821703,1.4845173,1.5010312
2017-03-21,1.4813433,1.4762812,1.4820651,1.4839354,1.4866123,1.4985496,1.5108414
2017-03-22,1.4840171,1.4808213,1.4842194,1.484415,1.5013759,1.5058463,1.5131414
2017-03-23,1.4806297,1.4829708,1.4854248,1.4973814,1.5077128,1.5123837,1.5167352
2017-03-24,1.4820808,1.4892668,1.5017571,1.5126066,1.5073508,1.5147558,1.5204349
2017-03-26,1.4854789,1.501342,1.5074435,1.5128913,1.5155631,1.5249629,1.5250111
2017-03-27,1.5016272,1.5085022,1.513209,1.5179609,1.5226868,1.524321,1.5230384
2017-03-28,1.5083337,1.5110856,1.515033,1.5233788,1.523866,1.5274558,1.5273283
2017-03-29,1.5104252,1.5147064,1.5229102,1.5242808,1.528306,1.5273538,1.5328045
2017-03-30,1.5173764,1.5227256,1.5255361,1.5242347,1.5276351,1.5245895,1.5272313
2017-03-31,1.5203383,1.5276856,1.5260569,1.5245413,1.5231996,1.5284582,1.5323417
2017-04-02,1.5265368,1.5245693,1.5281693,1.5272409,1.5283399,1.526419,1.5207847
2017-04-03,1.5264854,1.5270654,1.5307188,1.5261954,1.5295242,1.5250003,1.5268344
2017-04-04,1.5244519,1.5252556,1.5277061,1.5252234,1.5333726,1.5232176,1.5306172
2017-04-05,1.5210733,1.5271544,1.5273817,1.5257671,1.5280961,1.5264287,1.5322809
2017-04-06,1.5213815,1.5276314,1.5239537,1.5290426,1.5237881,1.527727,1.5364916
2017-04-07,1.5408595,1.5283672,1.5291629,1.5252578,1.531216,1.5265454,1.5315864
2017-04-09,1.5248181,1.5335536,1.5261549,1.5313046,1.5311148,1.5293257,1.5298736
2017-04-10,1.5253768,1.5278633,1.5261312,1.5279164,1.5277687,1.5232338,1.5226367
2017-04-11,1.5252903,1.5257546,1.5249866,1.5318947,1.5277635,1.5272341,1.526272
2017-04-12,1.5292703,1.5296075,1.5283382,1.5281202,1.5239743,1.5299072,1.5308506
2017-04-13,1.5309036,1.5302342,1.5284858,1.527,1.5288342,1.5339577,1.5277407
2017-04-16,1.5266448,1.5344646,1.5336535,1.5288146,1.5297366,1.5310596,1.5315694
2017-04-17,1.5331271,1.5283844,1.5262706,1.523679,1.529552,1.5306925,1.531961
2017-04-18,1.5324546,1.5240734,1.5283115,1.5297731,1.5268642,1.522124,1.5305184
2017-04-19,1.5291839,1.5262053,1.529596,1.529712,1.5243952,1.529886,1.5253536
2017-04-20,1.5286225,1.5249001,1.5309867,1.5301256,1.5300113,1.5315728,1.5253289
2017-04-21,1.5323836,1.5260183,1.5326917,1.5303102,1.5298992,1.5272012,1.5294304
2017-04-23,1.5327762,1.5319831,1.5294679,1.5308577,1.5308427,1.5317101,1.5307021
2017-04-24,1.5275753,1.5308397,1.5290246,1.5321953,1.531855,1.5347816,1.5305965
2017-04-25,1.5265867,1.5292726,1.5318873,1.5297451,1.5275893,1.5294967,1.5309165
2017-04-26,1.529301,1.5284426,1.5308889,1.5329386,1.531099,1.5292003,1.530032
2017-04-27,1.5328791,1.5297801,1.5283626,1.5301886,1.5297842,1.5300342,1.5307207
2017-04-28,1.5273875,1.5313649,1.5296651,1.5304232,1.5331091,1.5300703,1.5281965
2017-04-30,1.5309731,1.5284904,1.5299455,1.5301228,1.5296639,1.5285594,1.5314121
2017-05-01,1.5298316,1.5348706,1.529966,1.5302045,1.5302379,1.530356,1.5317111
2017-05-02,1.5313721,1.530553,1.5299561,1.5324548,1.5314646,1.5311576,1.5335048
2017-05-03,1.5296007,1.5296631,1.5326103,1.5307746,1.5293117,1.5302532,1.5310993
2017-05-04,1.5298804,1.5291393,1.5307664,1.5297923,1.5330594,1.5311347,1.5309236
2017-05-05,1.5326201,1.5351546,1.5324993,1.532609,1.5319446,1.5332007,1.5313385
2017-05-07,1.5319824,1.5314682,1.5336589,1.5318161,1.5302911,1.5327975,1.5328124
2017-05-08,1.5310197,1.5303941,1.532143,1.5312054,1.5305659,1.5290949,1.5316024
2017-05-09,1.5310802,1.530948,1.5298817,1.5308557,1.5310062,1.5326443,1.5453913
2017-05-10,1.5321679,1.5314132,1.5303725,1.5338697,1.5296537,1.544303,1.5487612
2017-05-11,1.5322056,1.5347681,1.5299447,1.531356,1.5450672,1.5448191,1.5669755
2017-05-12,1.5312449,1.5275102,1.5335617,1.5426625,1.5530425,1.5679767,1.5760596
2017-05-14,1.5318528,1.5364282,1.542515,1.5462312,1.5680126,1.5755429,1.5764447
2017-05-15,1.5325288,1.5449677,1.5456243,1.5671628,1.5724895,1.5796769,1.5811867
2017-05-16,1.542108,1.5458454,1.5686944,1.5726032,1.579962,1.5814443,1.5741086
2017-05-17,1.5515232,1.5700293,1.5767826,1.5767875,1.5821962,1.5839746,1.5799874
2017-05-18,1.5687163,1.5695038,1.5769827,1.5803549,1.5678961,1.576234,1.5860844
2017-05-19,1.5748247,1.5761094,1.5784819,1.5728204,1.569251,1.5767953,1.5788345
2017-05-21,1.5762519,1.578579,1.5833738,1.5780594,1.5726087,1.577031,1.5771931
2017-05-22,1.5739998,1.5754982,1.5758436,1.5854603,1.5827148,1.5800114,1.5778477
2017-05-23,1.5838214,1.5709975,1.5815595,1.5848067,1.5857058,1.5748829,1.586509
2017-05-24,1.5822262,1.5855811,1.5824189,1.5871109,1.5815328,1.5829686,1.5843894
2017-05-25,1.5897928,1.582637,1.5862898,1.5880489,1.5838124,1.5863504,1.5863012
2017-05-26,1.5784162,1.5871086,1.5768431,1.5885718,1.578331,1.5863122,1.5921142
2017-05-28,1.5901241,1.5918431,1.5861561,1.5823342,1.5802805,1.5850339,1.5841255
2017-05-29,1.5837113,1.5893447,1.5896981,1.5874412,1.5866829,1.5856934,1.5843382
2017-05-30,1.5842135,1.5834134,1.5844835,1.5851682,1.5852836,1.5838962,1.5861964
2017-05-31,1.5827532,1.5860717,1.5926064,1.5890126,1.5861819,1.5949136,1.5825692
2017-06-01,1.5807593,1.5837305,1.5827811,1.5871053,1.5897698,1.5865369,1.576971
2017-06-02,1.5849425,1.574002,1.5932136,1.5853446,1.5851535,1.5827338,1.5878668
2017-06-04,1.5934477,1.58693,1.5821981,1.5835236,1.5885323,1.5831947,1.5909222
2017-06-05,1.5895894,1.5836179,1.5945677,1.583343,1.5838091,1.584442,1.5886428
2017-06-06,1.5875826,1.5863576,1.5854434,1.5907897,1.5754389,1.5856894,1.5869623
2017-06-07,1.5908953,1.586027,1.584592,1.5840477,1.5851316,1.5859895,1.5864462
2017-06-08,1.5853462,1.5829294,1.5826879,1.5773624,1.5838289,1.5833683,1.5854228
2017-06-09,1.5856197,1.5854988,1.5849969,1.5851681,1.5839617,1.5821869,1.5839179
2017-06-11,1.5878286,1.5886891,1.58438,1.5834441,1.5849996,1.5922188,1.5843813
2017-06-12,1.5830576,1.5831902,1.5859553,1.5850487,1.5849323,1.5859667,1.5801911
2017-06-13,1.5849633,1.5828196,1.5843401,1.5836557,1.5826999,1.5841995,1.5832362
2017-06-14,1.5858773,1.5822823,1.5817814,1.5837735,1.5801916,1.5782887,1.5865278
2017-06-15,1.5841253,1.5847316,1.5828905,1.5830541,1.5833565,1.583329,1.5828962
2017-06-16,1.5828348,1.585204,1.5820003,1.585024,1.5784754,1.5783211,1.5757313
2017-06-18,1.5871257,1.5840068,1.5816926,1.5799978,1.581501,1.5808145,1.5816433
2017-06-19,1.5809562,1.5797923,1.5816337,1.5784675,1.5779623,1.5792606,1.5792614
2017-06-20,1.5800836,1.58528,1.5789413,1.5781796,1.5788194,1.5781348,1.5781991
2017-06-21,1.5838774,1.5770354,1.5805569,1.5796814,1.5799837,1.5761306,1.5759106
2017-06-22,1.5812466,1.585103,1.5814447,1.579916,1.5772039,1.574067,1.5702888
2017-06-23,1.5813031,1.5817593,1.5817918,1.5772841,1.5730982,1.5672095,1.5646846
2017-06-25,1.5782856,1.5788404,1.5788274,1.570599,1.5694726,1.5628175,1.5673013
2017-06-26,1.5797248,1.5779593,1.5769954,1.5691547,1.5620698,1.5568082,1.562952
2017-06-27,1.5758059,1.5730416,1.5699382,1.5640669,1.561799,1.5613648,1.5590084
2017-06-28,1.576511,1.5671545,1.5651038,1.5664221,1.557906,1.5600774,1.5673153
2017-06-29,1.5694274,1.5642794,1.5593991,1.5597321,1.5581414,1.5613714,1.5528727
2017-06-30,1.5629077,1.5593319,1.5611569,1.5592389,1.5620645,1.555774,1.5620921
2017-07-02,1.5664576,1.5593839,1.5606675,1.5605181,1.5583866,1.548057,1.5596209
2017-07-03,1.5600692,1.5546793,1.5604002,1.5587881,1.5546592,1.5626299,1.5680331
2017-07-04,1.5644219,1.5544399,1.555632,1.5539238,1.5528235,1.5594709,1.5550839
2017-07-05,1.5614357,1.5569061,1.5615534,1.5573037,1.5594376,1.5645269,1.5625541
2017-07-06,1.541227,1.5498297,1.550329,1.5619595,1.5537364,1.5516138,1.5590255
2017-07-07,1.5546916,1.5497837,1.5644084,1.5505414,1.5557451,1.5625032,1.5598001
2017-07-09,1.5603838,1.5613067,1.554379,1.5610659,1.5533355,1.5525272,1.5524321
2017-07-10,1.560405,1.5624676,1.5575242,1.5552437,1.5497391,1.5564185,1.5596944
2017-07-11,1.5607588,1.5659065,1.5486684,1.5507381,1.5629833,1.5482053,1.5596378
2017-07-12,1.5634277,1.5552092,1.5608017,1.5624044,1.5523577,1.5609491,1.5585372
2017-07-13,1.5543075,1.5603535,1.5625896,1.552289,1.5547463,1.5540438,1.5613033
2017-07-14,1.5535216,1.5547159,1.5601249,1.5555428,1.5497609,1.5563416,1.5605248
2017-07-16,1.5505773,1.5619607,1.5546694,1.5558062,1.5541837,1.5543001,1.5606928
2017-07-17,1.5611813,1.5550262,1.5620356,1.5571088,1.5526619,1.5547165,1.561495
2017-07-18,1.5538224,1.5530127,1.5489795,1.5577826,1.5542445,1.5563784,1.5540575
2017-07-19,1.5554829,1.5550859,1.5533422,1.5560083,1.5608689,1.5629973,1.5638876
2017-07-20,1.5566113,1.5580944,1.5576864,1.5620556,1.5538428,1.5568442,1.5625572
2017-07-21,1.5601977,1.5562912,1.5565522,1.5535275,1.5603313,1.5590072,1.5667768
2017-07-23,1.5565097,1.5552194,1.5622399,1.5651009,1.5609957,1.5623217,1.5545785
2017-07-24,1.5570964,1.563714,1.5557343,1.5569212,1.5636896,1.5633245,1.5527097
2017-07-25,1.5532603,1.5551888,1.5566233,1.5647172,1.5581906,1.5638946,1.5623198
2017-07-26,1.5594819,1.5577748,1.5539997,1.5579687,1.5662683,1.5614135,1.5647948
2017-07-27,1.5605,1.5542363,1.5640998,1.5621085,1.5539701,1.5618155,1.56546
2017-07-28,1.5556813,1.5566236,1.561441,1.566096,1.5619779,1.5637286,1.5644865
2017-07-30,1.5705076,1.5653185,1.5586555,1.562183,1.5646125,1.5670321,1.5659914
2017-07-31,1.5592641,1.5603924,1.5626528,1.5618349,1.5639447,1.5611947,1.5637256
2017-08-01,1.567151,1.5626311,1.5597242,1.5602931,1.5555131,1.562587,1.5607809
2017-08-02,1.5611805,1.5607145,1.561584,1.5671644,1.5647247,1.5635583,1.5664073
2017-08-03,1.5628076,1.5636629,1.5586021,1.56367,1.5644481,1.5772524,1.5672188
2017-08-04,1.5709636,1.5747794,1.561882,1.5652214,1.5654811,1.5660633,1.5697501
2017-08-06,1.5673184,1.5650219,1.5617268,1.5662365,1.5602813,1.5575607,1.5669003
2017-08-07,1.562038,1.5672946,1.558716,1.5660237,1.5746602,1.557625,1.569865
2017-08-08,1.56529,1.56993,1.5590215,1.5701232,1.5684888,1.5683184,1.5697943
2017-08-09,1.5659811,1.569646,1.5713274,1.5684084,1.5644513,1.5699756,1.5743978
2017-08-10,1.5638143,1.5644786,1.5577095,1.5727596,1.5700089,1.5676439,1.5748978
2017-08-11,1.5686275,1.5677052,1.5703737,1.5685581,1.5689476,1.5686882,1.5680586
2017-08-13,1.5676552,1.5687664,1.5691165,1.5697441,1.5705576,1.5695943,1.5693196
2017-08-14,1.5691153,1.5653069,1.568468,1.5687195,1.5794072,1.5697184,1.5707916
2017-08-15,1.5717088,1.5718639,1.5688589,1.5709596,1.5706122,1.5725483,1.5775038
2017-08-16,1.5666946,1.5700738,1.5685592,1.570742,1.5737402,1.5765399,1.5798901
2017-08-17,1.5670109,1.5696561,1.5707302,1.5721593,1.5770199,1.5795298,1.5834208
2017-08-18,1.5754249,1.5709338,1.573137,1.5761458,1.5814117,1.5837994,1.5914956
2017-08-20,1.5722126,1.5740634,1.5738677,1.5803072,1.5833623,1.5906597,1.591019
2017-08-21,1.5733646,1.5756665,1.5818328,1.5848582,1.5898446,1.5925081,1.5968739
2017-08-22,1.576536,1.5787666,1.5826881,1.5899224,1.5937665,1.5959721,1.5969261
2017-08-23,1.5804317,1.5833658,1.5904312,1.5914152,1.5943372,1.6002893,1.602558
2017-08-24,1.581361,1.5897942,1.5925317,1.5955546,1.596108,1.5999954,1.6014863
2017-08-25,1.5896223,1.5935669,1.5946004,1.598489,1.6013464,1.6033963,1.6046002
2017-08-27,1.5910133,1.5947571,1.6007043,1.6014893,1.6035097,1.6048237,1.6074387
2017-08-28,1.5957127,1.5987159,1.6002264,1.6013188,1.6061968,1.604004,1.6046695
2017-08-29,1.6013118,1.6014785,1.6024674,1.6036494,1.6044569,1.6055479,1.6112844
2017-08-30,1.6034534,1.6033955,1.6029131,1.6046596,1.607406,1.6079899,1.6093205
2017-08-31,1.602262,1.6043037,1.6029862,1.6044917,1.6081418,1.6052936,1.6181891
2017-09-01,1.604034,1.6036075,1.6072946,1.6058217,1.6097462,1.610459,1.6107186
2017-09-03,1.6060572,1.6061245,1.6075666,1.6126924,1.6094558,1.6153914,1.6116636
2017-09-04,1.606517,1.6104481,1.6096212,1.6048709,1.6113483,1.6091075,1.6184916
2017-09-05,1.6074184,1.6127834,1.6145157,1.6100111,1.6176876,1.62031,1.6165493
2017-09-06,1.6087286,1.6141651,1.619605,1.6133429,1.6089455,1.6050867,1.6340911
2017-09-07,1.6072274,1.6185329,1.6211404,1.6144688,1.6157347,1.620743,1.6181394
2017-09-08,1.6112037,1.6150179,1.6133521,1.6186147,1.6192429,1.6287794,1.6324605
2017-09-10,1.6137111,1.613104,1.6086118,1.6091359,1.6128429,1.6323955,1.637473
2017-09-11,1.6171213,1.617307,1.6198914,1.6172035,1.6336162,1.6350945,1.6398287
2017-09-12,1.6143657,1.6203141,1.6154866,1.6330727,1.6371527,1.637878,1.6354358
2017-09-13,1.626673,1.6184307,1.6323586,1.6343908,1.6361539,1.6370347,1.6383549
2017-09-14,1.6285298,1.6311426,1.636842,1.6418014,1.6440897,1.6377094,1.6395662
2017-09-15,1.6293155,1.6349437,1.6392033,1.6376,1.6336591,1.6436098,1.6362098
2017-09-17,1.6376808,1.6374557,1.6355295,1.6416817,1.6230574,1.6358576,1.6458812
2017-09-18,1.636889,1.6409669,1.6436579,1.6401618,1.6363835,1.6439916,1.6455218
2017-09-19,1.635379,1.6358248,1.6361537,1.6316018,1.6373117,1.6357882,1.634411
2017-09-20,1.645226,1.6436775,1.6440607,1.6345468,1.63759,1.6388185,1.6407375
2017-09-21,1.6391046,1.6362162,1.6368562,1.6428311,1.6441351,1.6472492,1.6492217
2017-09-22,1.6415465,1.6416733,1.6442882,1.6392114,1.6441379,1.6412104,1.6421359
2017-09-24,1.6377146,1.6438444,1.6439509,1.6400608,1.6417438,1.639819,1.6433631
2017-09-25,1.6387141,1.6475296,1.6475494,1.6414146,1.6423236,1.6442096,1.653826
2017-09-26,1.6418533,1.6422435,1.6399994,1.6410939,1.6399364,1.639304,1.6390488
2017-09-27,1.6394944,1.6398987,1.6453534,1.647288,1.6521841,1.6418135,1.6398988
2017-09-28,1.6488619,1.6422627,1.6453257,1.6386867,1.6399956,1.6415423,1.644495
2017-09-29,1.6372557,1.6399173,1.6407454,1.6452408,1.6405724,1.6382163,1.6441938
2017-10-01,1.6442392,1.6435626,1.6453847,1.6392615,1.6398937,1.6538829,1.6459376
2017-10-02,1.6286291,1.6440532,1.6378901,1.6417359,1.6364906,1.6420169,1.645016
2017-10-03,1.6432829,1.6430488,1.6421888,1.6435931,1.6460791,1.6416171,1.6446298
2017-10-04,1.6485347,1.6467752,1.6423136,1.6461592,1.6445518,1.6438382,1.6493907
2017-10-05,1.6421793,1.6446908,1.644896,1.6432105,1.6440763,1.640911,1.6488632
2017-10-06,1.6409196,1.6380649,1.6419245,1.6416613,1.6457969,1.6423368,1.6410359
2017-10-08,1.6359308,1.6461238,1.6396503,1.6436021,1.6415104,1.6391711,1.6414808
2017-10-09,1.6417848,1.646012,1.644823,1.6442795,1.6482126,1.6442013,1.6441805
2017-10-10,1.6416736,1.6533545,1.6444533,1.6441989,1.6423802,1.6410404,1.6400148
2017-10-11,1.6415,1.6450878,1.6377034,1.6434219,1.6469003,1.6425285,1.639941
2017-10-12,1.646934,1.6456704,1.6550353,1.6461172,1.6452975,1.6457165,1.644031
2017-10-13,1.6476917,1.6463964,1.644759,1.6428719,1.6416564,1.64149,1.6448476
2017-10-15,1.6496454,1.6383841,1.6418878,1.6446693,1.6493387,1.6485522,1.6424274
2017-10-16,1.6448604,1.6445324,1.6451012,1.6447086,1.6505653,1.6495439,1.6445707
2017-10-17,1.646925,1.6462559,1.6401827,1.6393651,1.6448286,1.6373328,1.6430594
2017-10-18,1.6392576,1.6372926,1.63944,1.642491,1.6379209,1.6382196,1.6371014
2017-10-19,1.6397438,1.6447842,1.6451645,1.6454885,1.6408681,1.646749,1.6430407
2017-10-20,1.6507301,1.6384431,1.6386516,1.6370931,1.6410515,1.6446978,1.6449075
2017-10-22,1.6477613,1.6510757,1.6401638,1.6502182,1.6441722,1.6431975,1.6446177
2017-10-23,1.6435791,1.6418352,1.6437451,1.6402329,1.6382053,1.6422988,1.6432756
2017-10-24,1.6382936,1.644752,1.6390457,1.6395828,1.6410948,1.6420918,1.6417546
2017-10-25,1.6503148,1.6440843,1.6397955,1.6479888,1.645945,1.6434324,1.6475005
2017-10-26,1.6396077,1.6421865,1.643541,1.6411953,1.6452065,1.64564,1.6506429
2017-10-27,1.6402628,1.6438092,1.641174,1.6449677,1.645773,1.6478791,1.6502657
2017-10-29,1.6447364,1.6425514,1.6462384,1.6466147,1.6480135,1.6530346,1.6508241
2017-10-30,1.6448184,1.6444085,1.6478701,1.6494851,1.651243,1.653337,1.6551716
2017-10-31,1.6430614,1.6450462,1.6475554,1.6539247,1.6571368,1.6636529,1.6611621
2017-11-01,1.6450675,1.6479304,1.6528695,1.6549765,1.6593789,1.662579,1.6599934
2017-11-02,1.6498133,1.6506225,1.6577827,1.6590362,1.6625515,1.6663965,1.6691611
2017-11-03,1.6536059,1.6532898,1.659016,1.6620886,1.6628203,1.6697264,1.6735027
2017-11-05,1.6565013,1.6610603,1.6644361,1.662948,1.6694853,1.6706119,1.670319
2017-11-06,1.6585559,1.6590763,1.6667832,1.6696081,1.6694402,1.6697364,1.676821
2017-11-07,1.6625663,1.6636212,1.6655152,1.6687232,1.6683823,1.6745069,1.6746509
2017-11-08,1.6656063,1.6706448,1.6695812,1.6673821,1.6764803,1.6748321,1.6775606
2017-11-09,1.6686145,1.6646508,1.671048,1.6743666,1.6753569,1.6777439,1.6786796
