,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR,USDZAR
2017-04-27,13.153673,13.136404,13.201698,13.216042,13.297265,13.28718,13.333155
2017-04-28,13.165407,13.200632,13.207289,13.302525,13.297803,13.289919,13.321994
2017-04-30,13.178235,13.197962,13.296319,13.30058,13.291171,13.2918625,13.344837
2017-05-01,13.258941,13.273223,13.292489,13.314351,13.293612,13.323819,13.347055
2017-05-02,13.261982,13.315539,13.314263,13.320504,13.327752,13.337007,13.345581
2017-05-03,13.311272,13.2912245,13.338813,13.321006,13.3610325,13.350939,13.36492
2017-05-04,13.324996,13.337794,13.316828,13.329607,13.3505125,13.35662,13.383617
2017-05-05,13.306417,13.327785,13.346611,13.3780155,13.345003,13.38404,13.38808
2017-05-07,13.341273,13.381721,13.36908,13.359364,13.3794985,13.36655,13.380276
2017-05-08,13.327605,13.332812,13.359139,13.376497,13.397038,13.387635,13.437772
2017-05-09,13.31907,13.351184,13.383212,13.388203,13.345349,13.387818,13.395481
2017-05-10,13.365558,13.391243,13.390268,13.387029,13.366946,13.386233,13.380165
2017-05-11,13.377898,13.380851,13.373311,13.343203,13.391408,13.384051,13.359964
2017-05-12,13.392211,13.390373,13.425255,13.375016,13.38316,13.383621,13.366075
2017-05-14,13.380755,13.347728,13.3917675,13.36358,13.380556,13.3557,13.381262
2017-05-15,13.41898,13.37415,13.368699,13.369277,13.361275,13.371023,13.366851
2017-05-16,13.403744,13.4344635,13.391461,13.369917,13.381279,13.371852,13.37506
2017-05-17,13.407883,13.41863,13.379307,13.369908,13.38544,13.355716,13.34737
2017-05-18,13.387308,13.381973,13.391038,13.368822,13.384467,13.361061,13.344989
2017-05-19,13.359801,13.368605,13.37563,13.325767,13.33853,13.339494,13.33403
2017-05-21,13.39883,13.38098,13.374998,13.334876,13.332332,13.352688,13.311745
2017-05-22,13.3705435,13.376831,13.345791,13.3265295,13.319798,13.301036,13.329786
2017-05-23,13.350206,13.340693,13.345926,13.317463,13.304563,13.309636,13.30181
2017-05-24,13.334804,13.341538,13.338671,13.319863,13.318341,13.307649,13.289906
2017-05-25,13.346144,13.355105,13.331358,13.319865,13.306685,13.297729,13.252028
2017-05-26,13.324453,13.336682,13.315738,13.314349,13.291651,13.271772,13.212789
2017-05-28,13.3102,13.296983,13.288898,13.280812,13.2424755,13.227606,13.248242
2017-05-29,13.323199,13.31458,13.284383,13.261701,13.229741,13.218403,13.227001
2017-05-30,13.303685,13.301725,13.27259,13.239216,13.207057,13.235928,13.249676
2017-05-31,13.285083,13.279179,13.225813,13.193556,13.2220545,13.21803,13.227871
2017-06-01,13.247523,13.237421,13.228905,13.252743,13.24796,13.235402,13.2159195
2017-06-02,13.224058,13.193199,13.216562,13.255904,13.255848,13.217663,13.218332
2017-06-04,13.216742,13.215883,13.21936,13.192958,13.192703,13.234907,13.231068
2017-06-05,13.227361,13.242492,13.220582,13.203245,13.243715,13.253925,13.207912
2017-06-06,13.222546,13.234688,13.22654,13.227282,13.214983,13.20079,13.175016
2017-06-07,13.217585,13.207507,13.228286,13.253482,13.177054,13.181599,13.148339
2017-06-08,13.228942,13.203507,13.188449,13.156068,13.171884,13.157388,13.088669
2017-06-09,13.2225895,13.260658,13.2258415,13.187511,13.127134,13.111976,13.127812
2017-06-11,13.231395,13.206695,13.188612,13.150986,13.107249,13.090231,13.074409
2017-06-12,13.212255,13.194057,13.139186,13.128449,13.123952,13.104746,13.005558
2017-06-13,13.180266,13.130071,13.139851,13.078213,13.069383,13.011105,12.978521
2017-06-14,13.153877,13.121399,13.08523,13.078857,13.021584,12.936398,12.952527
2017-06-15,13.158304,13.083884,13.088426,12.984207,12.967545,12.914009,12.953557
2017-06-16,13.101739,13.097167,12.996432,12.972973,12.969056,12.919015,12.952619
2017-06-18,13.109592,12.967045,12.961909,12.930584,12.941815,12.955476,12.953744
2017-06-19,13.004086,12.968679,12.923134,12.976358,12.977519,12.979532,12.934857
2017-06-20,12.943297,12.946845,12.938412,12.97092,12.931206,12.938101,12.942036
2017-06-21,12.9147215,12.963049,12.967049,12.947815,12.944461,12.956853,12.932972
2017-06-22,12.970163,12.942413,12.915744,12.940801,12.927856,12.90619,12.894491
2017-06-23,12.936941,12.913675,12.915657,12.924661,12.921853,12.916684,12.914326
2017-06-25,12.933689,12.91401,12.914202,12.915709,12.936934,12.926831,12.8948345
2017-06-26,12.914871,12.923325,12.906451,12.894551,12.9270115,12.904977,12.89772
2017-06-27,12.921955,12.913298,12.919053,12.905364,12.900771,12.919663,12.93291
2017-06-28,12.917755,12.861711,12.910569,12.879892,12.917456,12.925454,12.895438
2017-06-29,12.928931,12.909699,12.924203,12.8970375,12.910511,12.903468,12.89797
2017-06-30,12.909851,12.91939,12.9135065,12.91648,12.926526,12.914854,12.914498
2017-07-02,12.912813,12.911067,12.906368,12.916412,12.902091,12.926034,12.911591
2017-07-03,12.924392,12.905421,12.9197445,12.916342,12.917687,12.90305,12.935643
2017-07-04,12.901808,12.929106,12.910798,12.934274,12.911111,12.916697,12.94558
2017-07-05,12.931105,12.882403,12.925165,12.9136095,12.9469385,12.911811,12.9593315
2017-07-06,12.925651,12.941501,12.913938,12.921327,12.950996,12.943757,12.942689
2017-07-07,12.921945,12.902648,12.910866,12.93523,12.935634,12.938597,12.944196
2017-07-09,12.917687,12.929475,12.938409,12.936864,12.964405,12.960425,12.960089
2017-07-10,12.906644,12.90524,12.951803,12.955583,12.950088,12.961746,12.94199
2017-07-11,12.928614,12.9389305,12.941101,12.956328,12.939735,12.943776,12.978376
2017-07-12,12.951945,12.957811,12.952127,12.961956,12.964987,12.957474,12.963374
2017-07-13,12.941691,12.947031,12.940778,12.940509,12.982296,12.970814,12.963899
2017-07-14,12.952271,12.957441,12.952452,12.96414,12.968766,12.965585,12.963843
2017-07-16,12.941362,12.95638,12.984399,12.941054,12.953869,12.963272,13.008304
2017-07-17,12.952614,12.935299,12.9895,12.957034,12.959539,12.983592,12.983117
2017-07-18,13.005695,12.969344,12.971894,12.971615,12.99798,12.97266,12.979912
2017-07-19,12.941153,12.963406,12.957212,12.998642,12.947805,12.942425,12.959023
2017-07-20,12.960263,12.9524,12.977166,12.985136,12.979833,12.995032,12.980632
2017-07-21,12.981028,12.972846,12.976551,13.009807,12.96989,12.962807,12.987476
2017-07-23,13.029298,13.003926,12.976238,13.012208,13.03391,12.985624,12.991975
2017-07-24,12.991308,13.0119095,12.965097,13.0012865,13.055006,13.009833,12.986989
2017-07-25,13.002952,12.969594,12.964942,13.027745,12.980701,13.032407,12.976331
2017-07-26,13.002634,13.002647,13.025507,13.005204,12.985122,13.034318,13.00596
2017-07-27,13.006283,13.029312,13.028354,13.029972,13.027763,13.005521,13.027256
2017-07-28,12.990128,12.981735,13.001003,13.010001,12.995372,13.028359,13.029798
2017-07-30,12.953556,13.012295,12.991421,13.019462,13.016043,13.031074,13.016556
2017-07-31,13.001069,12.994304,13.0041895,13.038462,13.031895,13.022648,13.051231
2017-08-01,13.009978,12.995604,13.022259,13.029747,13.037395,13.043758,13.029982
2017-08-02,13.02661,13.013724,13.030172,13.01914,13.03831,13.039865,13.091088
2017-08-03,13.005024,13.028075,13.022005,13.042464,13.055714,13.076851,13.115432
2017-08-04,13.028434,13.013131,13.050401,13.060299,13.091278,13.114184,13.130797
2017-08-06,13.028643,13.049501,13.039562,13.053967,13.088904,13.101766,13.17531
2017-08-07,13.052742,13.061364,13.07706,13.10655,13.128847,13.15939,13.200795
2017-08-08,13.058095,13.101713,13.144145,13.144288,13.170673,13.207668,13.262935
2017-08-09,13.05373,13.113301,13.122519,13.190523,13.209521,13.190255,13.216001
2017-08-10,13.108835,13.157149,13.171069,13.192673,13.223871,13.2340975,13.240944
2017-08-11,13.112241,13.171805,13.212972,13.235019,13.233158,13.252469,13.25032
2017-08-13,13.186127,13.187462,13.218603,13.238532,13.288237,13.242377,13.222702
2017-08-14,13.208835,13.197661,13.236091,13.251966,13.294028,13.232847,13.199069
2017-08-15,13.232267,13.264149,13.288696,13.239176,13.2450075,13.206724,13.225554
2017-08-16,13.2391815,13.24052,13.252842,13.244029,13.223169,13.233912,13.169306
2017-08-17,13.216888,13.249921,13.218486,13.211644,13.221823,13.218049,13.160522
2017-08-18,13.228513,13.236494,13.21444,13.213898,13.247705,13.146995,13.202925
2017-08-20,13.240855,13.223356,13.205271,13.1997175,13.128103,13.175775,13.191358
2017-08-21,13.197033,13.195883,13.200297,13.223639,13.198479,13.194608,13.175095
2017-08-22,13.187568,13.1889105,13.220505,13.2348,13.186327,13.151268,13.181852
2017-08-23,13.208443,13.195297,13.167079,13.20955,13.188534,13.196633,13.207255
2017-08-24,13.21932,13.224616,13.22014,13.158637,13.189789,13.196447,13.131322
2017-08-25,13.1833725,13.157085,13.183697,13.214612,13.202433,13.178083,13.206856
2017-08-27,13.190496,13.208469,13.205292,13.190428,13.188541,13.197875,13.156113
2017-08-28,13.203403,13.178195,13.184829,13.20158,13.203037,13.19868,13.163546
2017-08-29,13.206825,13.180296,13.172953,13.175145,13.188357,13.20697,13.179364
2017-08-30,13.17027,13.209043,13.217616,13.162194,13.20121,13.190946,13.21567
2017-08-31,13.1932125,13.170082,13.193363,13.163439,13.168026,13.165046,13.160167
2017-09-01,13.152378,13.182021,13.190466,13.157917,13.207327,13.174663,13.227332
2017-09-03,13.111116,13.194773,13.181028,13.182709,13.164094,13.230871,13.163196
2017-09-04,13.195671,13.194116,13.189185,13.180876,13.204582,13.214033,13.162935
2017-09-05,13.195019,13.17823,13.168259,13.205116,13.168929,13.213641,13.227315
2017-09-06,13.187372,13.182065,13.198074,13.179262,13.204813,13.159189,13.165578
2017-09-07,13.197958,13.195097,13.208476,13.181094,13.160879,13.1921835,13.165226
2017-09-08,13.162926,13.194426,13.208601,13.207072,13.17189,13.18881,13.185553
2017-09-10,13.196525,13.178239,13.200852,13.179287,13.189711,13.187569,13.160752
2017-09-11,13.202049,13.182155,13.209753,13.1812935,13.160606,13.144255,13.15143
2017-09-12,13.204702,13.195416,13.204043,13.183622,13.177745,13.167601,13.151928
2017-09-13,13.161986,13.19473,13.150411,13.161954,13.1765,13.162606,13.151288
2017-09-14,13.2016945,13.190062,13.160067,13.165536,13.164815,13.137364,13.151914
2017-09-15,13.185534,13.177494,13.149342,13.125658,13.170768,13.16136,13.151242
2017-09-17,13.177083,13.147065,13.1554365,13.134161,13.15035,13.168971,13.151918
2017-09-18,13.166004,13.157268,13.149809,13.142031,13.141727,13.139974,13.151207
2017-09-19,13.144334,13.166574,13.140882,13.166311,13.156374,13.120866,13.151926
2017-09-20,13.134198,13.141661,13.168769,13.141888,13.16068,13.172144,13.151185
2017-09-21,13.172773,13.166657,13.163842,13.166429,13.14915,13.136271,13.151955
2017-09-22,13.162399,13.141563,13.161584,13.141763,13.150399,13.14527,13.151181
2017-09-24,13.148619,13.16673,13.1490135,13.166533,13.146434,13.136013,13.152005
2017-09-25,13.16253,13.141475,13.169989,13.141655,13.144069,13.147779,13.151201
2017-09-26,13.158136,13.1668005,13.138698,13.166629,13.158426,13.126827,13.152079
2017-09-27,13.1544285,13.141401,13.16227,13.141566,13.156091,13.135396,13.151241
2017-09-28,13.149733,13.166863,13.148821,13.166721,13.159441,13.160897,13.152173
2017-09-29,13.163265,13.141344,13.171371,13.141493,13.15787,13.130552,13.151304
2017-10-01,13.158471,13.1669235,13.14155,13.166802,13.167787,13.136958,13.15229
2017-10-02,13.154448,13.1412945,13.187539,13.141428,13.16492,13.176125,13.151388
2017-10-03,13.149376,13.166979,13.1917305,13.166868,13.156072,13.180902,13.178657
2017-10-04,13.164005,13.141249,13.189056,13.141362,13.153707,13.161379,13.230671
2017-10-05,13.158825,13.167019,13.151401,13.166922,13.153506,13.230279,13.232489
2017-10-06,13.154501,13.14121,13.139318,13.193962,13.213298,13.2511,13.262844
2017-10-08,13.149077,13.167052,13.196612,13.233971,13.242009,13.258405,13.295309
2017-10-09,13.164714,13.194375,13.222142,13.228749,13.277697,13.280203,13.312409
2017-10-10,13.174913,13.23481,13.231662,13.261968,13.299184,13.282036,13.292036
2017-10-11,13.2217,13.237978,13.244295,13.290673,13.285647,13.286248,13.310665
2017-10-12,13.223589,13.262809,13.306267,13.289245,13.290094,13.26306,13.314168
2017-10-13,13.26124,13.290974,13.297907,13.2931,13.320301,13.331268,13.328446
2017-10-15,13.283602,13.2929125,13.301826,13.258786,13.287711,13.345848,13.359273
2017-10-16,13.289258,13.294824,13.304085,13.295568,13.3188715,13.368941,13.360527
2017-10-17,13.2943945,13.287505,13.2796755,13.332891,13.329976,13.360727,13.394091
2017-10-18,13.284597,13.315147,13.352773,13.328508,13.358005,13.402783,13.472982
2017-10-19,13.362698,13.330494,13.329826,13.3640375,13.389194,13.4805355,13.493718
2017-10-20,13.32502,13.363173,13.347116,13.389016,13.461589,13.52768,13.536575
2017-10-22,13.3586,13.343733,13.384715,13.49694,13.515002,13.515226,13.533984
2017-10-23,13.359516,13.397708,13.474112,13.52152,13.503153,13.521682,13.558277
2017-10-24,13.3963995,13.456248,13.506845,13.521143,13.556529,13.545751,13.565821
2017-10-25,13.479927,13.51754,13.544524,13.523383,13.544654,13.56545,13.578092
2017-10-26,13.484763,13.518574,13.546809,13.53481,13.542533,13.566995,13.572714
2017-10-27,13.502102,13.54662,13.535037,13.537762,13.571514,13.556564,13.590237
2017-10-29,13.524133,13.54877,13.548429,13.561244,13.565772,13.592565,13.588419
2017-10-30,13.523436,13.528157,13.560486,13.580946,13.583502,13.599737,13.600395
2017-10-31,13.57071,13.5731,13.582102,13.5964985,13.617883,13.616166,13.664739
2017-11-01,13.586186,13.569007,13.61981,13.610282,13.632881,13.660074,13.662954
2017-11-02,13.550087,13.59534,13.636095,13.636771,13.6692915,13.661915,13.678341
2017-11-03,13.582549,13.600797,13.628554,13.633952,13.669128,13.680398,13.678981
2017-11-05,13.578675,13.629501,13.638899,13.669946,13.675743,13.694386,13.706147
2017-11-06,13.622263,13.635279,13.660137,13.659113,13.70129,13.722827,13.720642
2017-11-07,13.647985,13.654987,13.668902,13.686178,13.706902,13.726743,13.743996
2017-11-08,13.664895,13.661934,13.672992,13.694939,13.702783,13.74597,13.740824
2017-11-09,13.689506,13.693537,13.709217,13.705602,13.716188,13.763563,13.761895
