,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD,AUDCAD
2015-08-30,0.95726955,0.9584427,0.95873094,0.95885885,0.9582292,0.95642877,0.9574146
2015-08-31,0.9585597,0.95741343,0.95832247,0.95698166,0.9568087,0.956905,0.95475554
2015-09-01,0.95953274,0.9582695,0.95899683,0.95767164,0.9557862,0.9537518,0.9541006
2015-09-02,0.9586847,0.9544296,0.95733184,0.9573672,0.9578426,0.9556346,0.9578506
2015-09-03,0.9591869,0.95725787,0.9559995,0.9558383,0.9563301,0.956246,0.95476156
2015-09-04,0.95759386,0.95547926,0.955465,0.95607126,0.9557514,0.9534533,0.9525774
2015-09-06,0.9560191,0.9555055,0.9538998,0.95478106,0.95622325,0.9556674,0.9550539
2015-09-07,0.9561458,0.9557786,0.9576298,0.95567703,0.9553704,0.9563751,0.9562564
2015-09-08,0.9547553,0.9572817,0.95455676,0.9556487,0.95448756,0.9533995,0.9554471
2015-09-09,0.95539737,0.95334315,0.9538633,0.95579106,0.95569724,0.9557612,0.9544531
2015-09-10,0.9568584,0.9524206,0.95785296,0.95652825,0.955849,0.9537477,0.95279676
2015-09-11,0.95521295,0.9542271,0.95457524,0.9561595,0.9545983,0.95202833,0.94923174
2015-09-13,0.9558337,0.958259,0.9538419,0.95493186,0.9522892,0.9495384,0.9483005
2015-09-14,0.95625997,0.9537741,0.95474076,0.9528583,0.94613564,0.9454595,0.9475584
2015-09-15,0.9545627,0.95391905,0.9531685,0.95027655,0.9482453,0.9483633,0.9471295
2015-09-16,0.954404,0.9529214,0.94815624,0.9474733,0.9488698,0.94537556,0.94916534
2015-09-17,0.9531277,0.9480494,0.9464097,0.9470365,0.945835,0.94710267,0.94513214
2015-09-18,0.94840014,0.94672,0.9481278,0.9468132,0.9469787,0.9453957,0.94742304
2015-09-20,0.94772524,0.9476124,0.94637597,0.9452277,0.9466048,0.94515646,0.9503377
2015-09-21,0.94673383,0.9479715,0.9463508,0.94403785,0.946284,0.9403591,0.94528687
2015-09-22,0.9470711,0.9436115,0.94620407,0.9470527,0.94405454,0.94513357,0.9437202
2015-09-23,0.9481449,0.9450731,0.9458889,0.948524,0.94299626,0.94456565,0.9431566
2015-09-24,0.9439167,0.94555813,0.94345963,0.9452028,0.94306016,0.94297755,0.94112945
2015-09-25,0.9448494,0.94563305,0.94547224,0.94388884,0.9448233,0.9412105,0.9378885
2015-09-27,0.94729835,0.94384277,0.9436892,0.9436686,0.9392649,0.9399279,0.93626815
2015-09-28,0.94375974,0.9447091,0.9437082,0.9400226,0.9406824,0.9403069,0.938561
2015-09-29,0.9436282,0.94313407,0.94244635,0.9413097,0.9419068,0.93806195,0.9389924
2015-09-30,0.94246,0.93946505,0.937006,0.93961,0.93696666,0.93726647,0.9369673
2015-10-01,0.93944204,0.94070554,0.93995273,0.9400662,0.9386136,0.93556535,0.9335004
2015-10-02,0.94167536,0.9403868,0.93785584,0.9359858,0.94159985,0.93610036,0.93656766
2015-10-04,0.93625915,0.93769276,0.9383189,0.9375654,0.93633044,0.93756497,0.93656766
2015-10-05,0.93879104,0.938287,0.93615216,0.9345295,0.9387804,0.9351747,0.93599486
2015-10-06,0.93872476,0.93730974,0.9362394,0.9359603,0.9366698,0.9360565,0.93657684
2015-10-07,0.9362359,0.9326372,0.93659747,0.9360112,0.9364491,0.93697155,0.935974
2015-10-08,0.93795615,0.93508744,0.93796897,0.93594337,0.9362133,0.9343805,0.9365986
2015-10-09,0.93410283,0.936028,0.93688047,0.9360102,0.935994,0.9352886,0.9362414
2015-10-11,0.93857455,0.9357881,0.9353621,0.93593913,0.93577033,0.9411708,0.9355939
2015-10-12,0.9374523,0.93571734,0.9358413,0.93601036,0.93649,0.93666863,0.9368097
2015-10-13,0.9356391,0.9350144,0.93589425,0.93666244,0.9379014,0.93549633,0.9381999
2015-10-14,0.93668425,0.93425345,0.9372143,0.93643045,0.9390502,0.9378576,0.93922114
2015-10-15,0.937804,0.93664503,0.93795085,0.9372152,0.9372897,0.94015473,0.9361184
2015-10-16,0.93674004,0.9367924,0.9393374,0.9364779,0.93642926,0.93727136,0.9412057
2015-10-18,0.9383643,0.9391421,0.9416487,0.9398905,0.9384697,0.93917227,0.9411286
2015-10-19,0.9395363,0.94050384,0.9382923,0.9389324,0.94207084,0.941641,0.94159395
2015-10-20,0.93816876,0.93838,0.9403579,0.93683255,0.9415922,0.94256496,0.9414375
2015-10-21,0.9396416,0.9410188,0.93916917,0.94111574,0.9457495,0.94201124,0.94338405
2015-10-22,0.9406581,0.93835765,0.9409768,0.94251466,0.94177365,0.9414785,0.9422337
2015-10-23,0.9404739,0.94258785,0.9418391,0.9421282,0.94115263,0.9439293,0.94262296
2015-10-25,0.9392544,0.9405008,0.94335973,0.9448257,0.9430353,0.9401736,0.9410684
2015-10-26,0.9416795,0.94313526,0.9424274,0.94084704,0.9432905,0.9412451,0.9395213
2015-10-27,0.9424523,0.9422804,0.9424068,0.9438382,0.9443505,0.9417604,0.93844444
2015-10-28,0.94035184,0.9452387,0.9424006,0.9438103,0.9400475,0.9391155,0.9394326
2015-10-29,0.94276166,0.9423139,0.94107085,0.94140816,0.94006324,0.93960977,0.9384798
2015-10-30,0.9415151,0.9394621,0.9400742,0.94133925,0.9375507,0.93852246,0.94062424
2015-11-01,0.9414929,0.939875,0.9397522,0.9388171,0.9376244,0.9369805,0.93734646
2015-11-02,0.9411164,0.9400033,0.94105095,0.9408455,0.9398029,0.9431364,0.93783486
2015-11-03,0.937688,0.9407334,0.93893516,0.943038,0.942137,0.9403979,0.9385345
2015-11-04,0.9395354,0.93639123,0.9390788,0.94376093,0.9429476,0.9442797,0.9391446
2015-11-05,0.9366442,0.9413723,0.9377419,0.9407145,0.93734777,0.9404479,0.9389794
2015-11-06,0.93966097,0.93974304,0.94196343,0.93923783,0.9392755,0.93892884,0.94014275
2015-11-08,0.9377151,0.9392499,0.94275,0.9426383,0.9396935,0.9414573,0.9406842
2015-11-09,0.939471,0.93710095,0.9384241,0.93752277,0.9420948,0.9395919,0.93998396
2015-11-10,0.9384912,0.94320846,0.9370307,0.9384508,0.94149196,0.9422276,0.93891764
2015-11-11,0.9373214,0.939541,0.94112587,0.94181895,0.9419668,0.9412435,0.93950903
2015-11-12,0.9415143,0.93677545,0.93965983,0.9406159,0.94197685,0.94279885,0.9455921
2015-11-13,0.9378617,0.9403604,0.93933463,0.9409696,0.93887025,0.942514,0.9432646
2015-11-15,0.9391753,0.9395754,0.9402806,0.9437059,0.9455942,0.9433272,0.9438952
2015-11-16,0.9400552,0.93806326,0.9430615,0.9437613,0.9433683,0.9429438,0.9444521
2015-11-17,0.93907905,0.9421377,0.94322944,0.94262755,0.9422096,0.9454018,0.94278884
2015-11-18,0.94051987,0.9418539,0.94301796,0.9444095,0.943968,0.9439745,0.9436804
2015-11-19,0.94518554,0.9430189,0.9445845,0.94419664,0.9443152,0.94454217,0.9456235
2015-11-20,0.9433498,0.9447017,0.94506806,0.9441278,0.94391,0.9448012,0.9459058
2015-11-22,0.9442264,0.9445236,0.94516045,0.9438224,0.94433,0.9455234,0.945475
2015-11-23,0.9449612,0.9431173,0.9428811,0.9442322,0.94389474,0.9423437,0.9457952
2015-11-24,0.9449426,0.94451344,0.94507504,0.94438356,0.94541466,0.94444704,0.9498654
2015-11-25,0.94518495,0.9451866,0.9436234,0.9444299,0.9442539,0.9446755,0.9467739
2015-11-26,0.94328564,0.9445152,0.9446533,0.9449817,0.94500864,0.9474727,0.94733024
2015-11-27,0.9447956,0.9460815,0.94781446,0.94684875,0.946681,0.94545704,0.9512434
2015-11-29,0.94630694,0.9448723,0.9470859,0.94344485,0.94955754,0.9476819,0.9473541
2015-11-30,0.9461626,0.94483423,0.9448488,0.94725156,0.948239,0.9498974,0.94834137
2015-12-01,0.9451351,0.94836414,0.94754624,0.9485309,0.9484482,0.94820845,0.94855106
2015-12-02,0.9477986,0.9485853,0.95077693,0.94876206,0.9488605,0.94785887,0.94869655
2015-12-03,0.94634604,0.94699,0.9484066,0.94967425,0.94832593,0.9495285,0.94899404
2015-12-04,0.9455544,0.9474126,0.9508728,0.9489769,0.9488796,0.94990355,0.9492054
2015-12-06,0.95072997,0.95105547,0.9509766,0.9491402,0.948306,0.9481113,0.95291626
2015-12-07,0.94951177,0.950464,0.9512825,0.9478121,0.94890034,0.9528456,0.95501995
2015-12-08,0.9490001,0.9478974,0.95012295,0.9482354,0.9551823,0.96245825,0.95132244
2015-12-09,0.94899523,0.9486264,0.95002425,0.954358,0.95957017,0.96208334,0.9587985
2015-12-10,0.9480096,0.95026743,0.9526876,0.95834947,0.95329916,0.95940685,0.9636978
2015-12-11,0.94913465,0.9543312,0.95756024,0.9607208,0.9621256,0.9592769,0.96020067
2015-12-13,0.954884,0.96034586,0.96082044,0.9643892,0.96348083,0.9619988,0.96332824
2015-12-14,0.9596641,0.95326424,0.95891106,0.9612018,0.9606261,0.96199095,0.9629024
2015-12-15,0.9519733,0.9630046,0.96272254,0.95998687,0.96157277,0.9633795,0.9640786
2015-12-16,0.96347284,0.96094096,0.9617728,0.96303004,0.9622662,0.9644689,0.9655974
2015-12-17,0.96295285,0.9676857,0.96404415,0.9635147,0.96468234,0.9649161,0.9760165
2015-12-18,0.96211225,0.96129096,0.96412265,0.96461654,0.9655594,0.9751477,0.9774015
2015-12-20,0.9615225,0.96368945,0.9646431,0.96645075,0.97501504,0.97735125,0.9767144
2015-12-21,0.9623804,0.96506983,0.96605325,0.9768259,0.9765285,0.97894394,0.97863346
2015-12-22,0.96451306,0.96616876,0.97303146,0.9771558,0.9760079,0.97839165,0.9797283
2015-12-23,0.9657482,0.97431946,0.97666204,0.9774896,0.9789627,0.9796244,0.9805541
2015-12-24,0.9745915,0.97722495,0.9756857,0.9784201,0.97816074,0.98170745,0.9807384
2015-12-27,0.9792018,0.9776976,0.9759201,0.9794628,0.98063165,0.9812194,0.9832404
2015-12-28,0.9783281,0.9803262,0.98120105,0.9824131,0.9843128,0.9811106,0.9864435
2015-12-29,0.9785041,0.98110676,0.98067236,0.98163116,0.9800085,0.98719066,0.9894977
2015-12-30,0.98147327,0.98106194,0.98164093,0.9807274,0.9870716,0.9865868,0.9902141
2015-12-31,0.9788084,0.98392904,0.9819033,0.9867642,0.99062073,0.98854816,0.9883714
2016-01-03,0.982234,0.98123074,0.9859061,0.98799175,0.98878944,0.99182,0.9906913
2016-01-04,0.98218423,0.98671615,0.9876107,0.9875598,0.99235666,0.99200416,0.99431556
2016-01-05,0.9879232,0.98692083,0.9887837,0.99196607,0.9908097,0.9894288,0.98868257
2016-01-06,0.9880233,0.98848486,0.9882386,0.98947334,0.9934911,0.9906745,0.9896422
2016-01-07,0.98840976,0.98944986,0.99435604,0.99215114,0.99112654,0.9925685,0.99086845
2016-01-08,0.98922265,0.9899403,0.99312365,0.9881857,0.99156433,0.9919286,0.9934269
2016-01-10,0.98952043,0.99129975,0.9937898,0.99102485,0.9889294,0.9917656,0.99157906
2016-01-11,0.99109685,0.99171084,0.99167657,0.9914577,0.9936545,0.9948108,0.9955287
2016-01-12,0.9922015,0.9904258,0.9932809,0.99427843,0.99536204,0.9936303,0.9987168
2016-01-13,0.9908744,0.9932295,0.99272144,0.99530613,0.99272454,0.9931545,0.99618715
2016-01-14,0.99041474,0.9927417,0.99330056,0.9947244,0.9967005,0.99765766,0.99867475
2016-01-15,0.99169207,0.99298596,0.9956161,0.99759525,0.99499106,0.99655676,0.9970764
2016-01-17,0.99403334,0.99375844,0.9930676,0.99619514,1.0007498,0.9977046,0.99714136
2016-01-18,0.9964006,0.996691,0.9943006,0.99630064,0.99641657,0.996454,0.99845064
2016-01-19,0.9988425,0.9962051,1.000497,0.9969263,0.9975172,0.9981097,0.9972607
2016-01-20,0.9975917,0.99545646,0.99814767,0.9968184,0.99822545,0.9976021,1.0009668
2016-01-21,0.9938488,0.9968618,1.0017939,0.9979665,0.99723357,0.99839675,0.9973283
2016-01-22,0.9997835,0.9976787,0.9944439,0.9988178,0.9982497,0.99787927,0.9985739
2016-01-24,0.9990311,0.9990175,0.9992341,0.99945486,0.9980233,1.000792,0.99981415
2016-01-25,0.99972165,1.0015721,0.9982568,0.9961375,0.9981512,0.99759305,0.9986269
2016-01-26,0.9990311,0.9993572,0.9975452,0.9985175,0.99826753,0.99789095,0.99744344
2016-01-27,0.9997193,0.9967637,1.0001465,0.9973067,0.9971731,0.9982448,1.0010908
2016-01-28,0.9990307,0.997215,0.99816406,0.9982372,0.9976301,0.9997551,0.9994248
2016-01-29,0.99971724,0.9968153,0.9983181,0.9988089,0.9978727,0.99788284,0.9987786
2016-01-31,0.9990304,0.9976243,0.99999845,0.9988183,0.99856484,0.9975856,0.99846053
2016-02-01,0.9997157,0.99922156,0.99807537,0.9970871,0.99823684,0.99804187,0.9949349
2016-02-02,0.9990305,0.99907446,0.997653,0.9993886,0.9946616,0.99666464,0.99902236
2016-02-03,0.99971414,0.9994659,0.9987333,0.99698347,0.9955435,0.9939947,0.99471426
2016-02-04,0.9990301,0.997616,0.9973275,0.99517494,0.99961007,0.99574804,0.9917296
2016-02-05,0.9978412,0.9981524,0.99623513,0.9913758,0.99324787,0.99672055,0.9940872
2016-02-07,0.9949856,0.9973112,0.9974162,0.9942986,0.99417627,0.9950587,0.9932426
2016-02-08,0.9982791,0.99549377,0.9964851,0.9967243,0.99241483,0.99468815,0.99276626
2016-02-09,0.99074763,0.9958838,0.9982712,0.9948689,0.9936497,0.9911305,0.9916085
2016-02-10,0.99482626,0.9968922,0.9965917,0.99364924,0.9928798,0.9913425,0.98689777
2016-02-11,0.99502707,0.99633205,0.99405634,0.99379265,0.9940109,0.9927738,0.99187195
2016-02-12,0.99432814,0.9938935,0.9921924,0.99110305,0.9929346,0.9901594,0.9876127
2016-02-14,0.9947953,0.9908755,0.99288166,0.99003446,0.9905229,0.9886886,0.98908466
2016-02-15,0.9917799,0.9922902,0.991614,0.99080086,0.9922454,0.9903978,0.9897404
2016-02-16,0.98979914,0.98960423,0.99269575,0.9892056,0.99095213,0.99040675,0.98920655
2016-02-17,0.9928931,0.990235,0.98923457,0.9900824,0.9891245,0.9876169,0.9904757
2016-02-18,0.9916357,0.9898836,0.9904767,0.98953205,0.9890733,0.9887935,0.9898864
2016-02-19,0.9891066,0.99129176,0.98994064,0.99000424,0.9881541,0.99065506,0.9890876
2016-02-21,0.98924124,0.9899875,0.99001193,0.9895407,0.98992205,0.9890283,0.9880531
2016-02-22,0.98863435,0.99012053,0.98949087,0.989967,0.9872942,0.99017423,0.9911014
2016-02-23,0.9898169,0.9885002,0.99056613,0.99067605,0.98887646,0.9886687,0.98801625
2016-02-24,0.98932564,0.989478,0.9905456,0.9897367,0.98942673,0.9885086,0.98803526
2016-02-25,0.98963296,0.99066174,0.9902788,0.9893787,0.9890573,0.98770386,0.98825747
2016-02-26,0.99002373,0.987696,0.9888048,0.9891066,0.9862653,0.98704123,0.9866092
2016-02-28,0.9907291,0.9898695,0.9901552,0.9872668,0.9891703,0.9875444,0.9869944
2016-02-29,0.9903792,0.9886102,0.9881773,0.98749584,0.9847641,0.9860587,0.98730916
2016-03-01,0.98852575,0.98745257,0.9875976,0.9854458,0.9863448,0.98737085,0.98659873
2016-03-02,0.9930085,0.98707676,0.98748547,0.9898128,0.9863542,0.98659694,0.9870014
2016-03-03,0.9877368,0.98737943,0.98734665,0.98791903,0.98677504,0.986755,0.98735195
2016-03-04,0.9851291,0.9874901,0.98681474,0.9862114,0.9876462,0.9868631,0.98656154
2016-03-06,0.9873934,0.98788714,0.98736537,0.9877036,0.9869998,0.98693776,0.9870094
2016-03-07,0.9863665,0.9884961,0.9867945,0.9868038,0.9869514,0.98717237,0.9873987
2016-03-08,0.9871066,0.98539287,0.9873854,0.98762256,0.9867588,0.98733944,0.98652065
2016-03-09,0.9868581,0.9850712,0.9867728,0.98657995,0.9866217,0.98746145,0.9870182
2016-03-10,0.98664224,0.98791146,0.9874071,0.98738205,0.98585916,0.98677826,0.98745024
2016-03-11,0.98192054,0.9867885,0.9867499,0.9864052,0.9857023,0.98788494,0.98647594
2016-03-13,0.9854064,0.98706275,0.9874303,0.9868647,0.9863874,0.9869337,0.9870279
2016-03-14,0.98808634,0.9871565,0.986726,0.9926149,0.98716867,0.987186,0.98750675
2016-03-15,0.9864072,0.9868622,0.98745537,0.98402345,0.9864805,0.987366,0.9833369
2016-03-16,0.9873619,0.98763216,0.9867007,0.9872335,0.98741436,0.98745704,0.98779416
2016-03-17,0.98688966,0.9864514,0.9874821,0.98715353,0.9885551,0.9880262,0.98870504
2016-03-18,0.9863596,0.9870623,0.9866742,0.9882991,0.98719585,0.9890218,0.9892937
2016-03-20,0.98862946,0.98690045,0.98462516,0.9878626,0.9877323,0.9905544,0.9892138
2016-03-21,0.98694587,0.9872199,0.9886397,0.98816997,0.9889271,0.98925656,0.9899373
2016-03-22,0.98613065,0.9866663,0.9893873,0.9893478,0.98808646,0.9920604,0.9931278
2016-03-23,0.9877129,0.98765576,0.98818773,0.98841435,0.99014235,0.9923798,0.99096966
2016-03-24,0.988963,0.98846126,0.9894204,0.9900896,0.9888577,0.99212134,0.9880825
2016-03-27,0.9892119,0.9904111,0.98947173,0.9890411,0.99226475,0.99108374,0.99350786
2016-03-28,0.9885002,0.99051535,0.9889866,0.99093306,0.991242,0.993245,0.99360895
2016-03-29,0.99129355,0.98927724,0.98897994,0.9907179,0.98962903,0.9900346,0.9924402
2016-03-30,0.99175775,0.99141455,0.99222964,0.9921679,0.9917267,0.9939016,0.9905734
2016-03-31,0.9900588,0.99327874,0.9917424,0.992812,0.9917733,0.99331784,0.9921291
2016-04-01,0.99112487,0.991626,0.99118835,0.99424815,0.9934616,0.9920558,0.99328196
2016-04-03,0.99262124,0.9877787,0.9943677,0.9942361,0.9934833,0.99127233,0.9891274
2016-04-04,0.993199,0.9947325,0.99615747,0.9943908,0.99313027,0.9950396,0.9954411
2016-04-05,0.9909572,0.9926377,0.99403524,0.99646604,0.9932463,0.9910388,0.9923264
2016-04-06,0.98939407,0.99286985,0.99279547,0.99399626,0.9930215,0.992856,0.9950635
2016-04-07,0.9938371,0.99380594,0.9935385,0.9943899,0.99536395,0.9949639,0.9945681
2016-04-08,0.9967335,0.9946428,0.9952557,0.99300873,0.992244,0.995896,0.9913714
2016-04-10,0.9945024,0.9927913,0.99267286,0.9934331,0.99568987,0.9950707,0.99292326
2016-04-11,0.99226934,0.99300385,0.9963769,0.99420476,0.992311,0.9918716,0.99294376
2016-04-12,0.9930018,0.9947312,0.992616,0.9931339,0.9950285,0.995343,0.99197423
2016-04-13,0.99213064,0.9928194,0.9940258,0.99286294,0.9925722,0.99302554,0.99511313
2016-04-14,0.9932426,0.9930382,0.9939845,0.991346,0.99224734,0.9930025,0.99194133
2016-04-15,0.9918952,0.9948026,0.99378836,0.9933773,0.9953309,0.9924394,0.994733
2016-04-17,0.9943681,0.9928529,0.9947076,0.9931476,0.9951022,0.99511886,0.9924948
2016-04-18,0.99183226,0.9930774,0.99356806,0.99359095,0.9947752,0.9933075,0.9922656
2016-04-19,0.99418074,0.9948269,0.9931283,0.9938668,0.99350995,0.9939673,0.99239373
2016-04-20,0.9945351,0.9947437,0.99355483,0.9945371,0.99259895,0.994638,0.9916302
2016-04-21,0.99315643,0.99359834,0.99171865,0.99295294,0.99269044,0.9932842,0.9923018
2016-04-22,0.99477446,0.9941368,0.993633,0.9926146,0.9923832,0.99149,0.99144435
2016-04-24,0.9916863,0.9923935,0.9919522,0.9930352,0.9937389,0.99244696,0.9909795
2016-04-25,0.99224305,0.99316454,0.9918387,0.9903972,0.99294585,0.99237806,0.9895421
2016-04-26,0.993113,0.99278694,0.9924059,0.9915763,0.99201405,0.98967034,0.99124885
2016-04-27,0.992828,0.9924088,0.9925761,0.9932622,0.9898002,0.9909311,0.98861486
2016-04-28,0.99324906,0.9916068,0.99041444,0.9906715,0.9898969,0.9885087,0.9889095
2016-04-29,0.9911413,0.99283624,0.9895419,0.9891554,0.98942494,0.98853207,0.9878191
2016-05-01,0.9916589,0.9869416,0.98955905,0.98981893,0.98834705,0.9887936,0.9869776
2016-05-02,0.990844,0.98873854,0.99040735,0.9881787,0.9888923,0.9878504,0.986459
2016-05-03,0.99085736,0.9891456,0.98934865,0.9880282,0.9877161,0.9870447,0.98452175
2016-05-04,0.98914874,0.9879645,0.9875856,0.9877337,0.98721755,0.98458636,0.9828055
2016-05-05,0.98914707,0.98855734,0.98775864,0.9876138,0.98381233,0.98275113,0.9825529
2016-05-06,0.9875747,0.9869098,0.9867177,0.98513675,0.98181826,0.981313,0.9811686
2016-05-08,0.98735744,0.9858264,0.9832578,0.98280406,0.9817747,0.98292273,0.9819344
2016-05-09,0.986041,0.98378843,0.9817034,0.98138916,0.98117554,0.9801376,0.9804745
2016-05-10,0.98510325,0.98252696,0.9814168,0.980654,0.9809242,0.98101056,0.9786948
2016-05-11,0.9829658,0.9815522,0.9807482,0.9809062,0.9803325,0.97742355,0.97706795
2016-05-12,0.98321366,0.9835162,0.98021007,0.98041284,0.97871435,0.9748006,0.9763057
2016-05-13,0.98124623,0.97887456,0.9802048,0.977389,0.9770031,0.9730568,0.9605665
2016-05-15,0.9798068,0.9808635,0.9803836,0.97659785,0.97532815,0.9602273,0.9666547
2016-05-16,0.9805497,0.9771489,0.9760411,0.9750662,0.961272,0.96168184,0.95522344
2016-05-17,0.9784894,0.97529626,0.9727771,0.958678,0.95513016,0.9563236,0.96160305
2016-05-18,0.9768449,0.97502124,0.9577652,0.95976895,0.9545044,0.95656925,0.9552276
2016-05-19,0.9757478,0.95966834,0.9629626,0.96090853,0.9603617,0.95473623,0.95645607
2016-05-20,0.9601779,0.9668623,0.95785,0.9525576,0.95857704,0.9567522,0.954816
2016-05-22,0.96123934,0.9574169,0.9568006,0.9576196,0.9562049,0.9541333,0.95195806
2016-05-23,0.9580307,0.9598154,0.9562794,0.9561005,0.9547506,0.95328707,0.95107627
2016-05-24,0.9556689,0.9594816,0.9554868,0.95398164,0.95352584,0.95269763,0.95079076
2016-05-25,0.95547974,0.9551836,0.9522059,0.9530693,0.95201415,0.9520955,0.94981146
2016-05-26,0.95625603,0.9540534,0.95328623,0.95280516,0.95051,0.95063937,0.94967115
2016-05-27,0.95434976,0.9532707,0.949435,0.95164025,0.9496772,0.94944775,0.9506996
2016-05-29,0.9519274,0.95070636,0.9524108,0.9491587,0.9496405,0.9510778,0.9468021
2016-05-30,0.9515979,0.951251,0.95068,0.948509,0.9495163,0.9485402,0.94972944
2016-05-31,0.95032996,0.950326,0.9478931,0.9459555,0.95140135,0.94864947,0.9462874
2016-06-01,0.9480293,0.94961625,0.9459567,0.94771826,0.94623166,0.9498056,0.9444487
2016-06-02,0.9494607,0.95374954,0.9457667,0.94892824,0.9503107,0.9514837,0.94911015
2016-06-03,0.95041037,0.9521419,0.9514548,0.94932276,0.94719684,0.9483819,0.9500797
2016-06-05,0.94789654,0.94827807,0.94973046,0.94848216,0.94628954,0.94767356,0.9488467
2016-06-06,0.94868857,0.9477339,0.9483117,0.9479308,0.9495233,0.9498481,0.9461445
2016-06-07,0.9493083,0.9494131,0.948129,0.9501321,0.9489633,0.94970506,0.94809777
2016-06-08,0.94598144,0.94856906,0.9466972,0.95110846,0.94618547,0.94779813,0.94487107
2016-06-09,0.9465939,0.9506523,0.949316,0.9458158,0.9469459,0.94532096,0.9439263
2016-06-10,0.9473651,0.94565403,0.9468742,0.94690025,0.94620204,0.94482934,0.94611144
2016-06-12,0.9496944,0.94856846,0.9476432,0.9451882,0.9456526,0.94800043,0.94661236
2016-06-13,0.9478564,0.947975,0.9462198,0.9491099,0.9483653,0.94824696,0.94498587
2016-06-14,0.9466847,0.9458773,0.9482977,0.94622386,0.94553876,0.94428086,0.9456882
2016-06-15,0.94620556,0.9456186,0.9452399,0.9462335,0.9483738,0.9483378,0.947605
2016-06-16,0.94671214,0.9475999,0.94531536,0.94623685,0.94554555,0.9442686,0.94803405
2016-06-17,0.9447,0.94510007,0.94786066,0.9462405,0.9483835,0.94826853,0.94501173
2016-06-19,0.945843,0.9472436,0.94839644,0.9462444,0.9455527,0.94425213,0.9453196
2016-06-20,0.9475483,0.94546926,0.9469396,0.9462482,0.9483929,0.9472772,0.94907075
2016-06-21,0.9452863,0.94761455,0.9451027,0.94625235,0.9478755,0.94768775,0.94817257
2016-06-22,0.9479537,0.9473283,0.9468431,0.9462574,0.94711703,0.947448,0.9472783
2016-06-23,0.9434298,0.9462352,0.9462544,0.9504926,0.9480388,0.9484697,0.94895315
2016-06-24,0.9470951,0.94512534,0.9472178,0.94481045,0.9480467,0.94941807,0.94720113
2016-06-26,0.9476239,0.949082,0.94720733,0.94861853,0.9466405,0.9470788,0.951721
2016-06-27,0.94625133,0.94786876,0.94674325,0.94859856,0.94801545,0.9479222,0.95076025
2016-06-28,0.9471475,0.9492053,0.9484943,0.9500898,0.94849813,0.94937456,0.94820344
2016-06-29,0.94583845,0.9484588,0.9480257,0.94905066,0.94933796,0.94884014,0.95238346
2016-06-30,0.94680893,0.9473914,0.9493381,0.9495369,0.9510167,0.9515382,0.95315874
2016-07-01,0.94799244,0.9465192,0.9496036,0.9482771,0.9504405,0.9532175,0.9537243
2016-07-03,0.9488579,0.9487714,0.94724655,0.951167,0.9516468,0.9537934,0.95357484
2016-07-04,0.9469818,0.9496942,0.9531502,0.95099616,0.9530103,0.95341027,0.9538722
2016-07-05,0.95092434,0.95032156,0.9508004,0.9523045,0.95299876,0.9549284,0.954615
2016-07-06,0.9511501,0.9507864,0.95313776,0.95281804,0.95369375,0.9554126,0.9551476
2016-07-07,0.94983065,0.95246637,0.95332766,0.95450956,0.95566833,0.9556347,0.95684123
2016-07-08,0.9525055,0.9534812,0.9541288,0.9544578,0.9561191,0.95670325,0.9604409
2016-07-10,0.95352876,0.95514417,0.9544445,0.955652,0.9553372,0.96065754,0.96358085
2016-07-11,0.9543339,0.9544634,0.9549017,0.9564122,0.9592591,0.9629787,0.9640678
2016-07-12,0.9538703,0.9555328,0.9547825,0.95821536,0.9618488,0.96360195,0.96435934
2016-07-13,0.95495415,0.95551413,0.9587336,0.96163964,0.9639428,0.95893383,0.96710706
2016-07-14,0.9561964,0.95954084,0.9636574,0.9609586,0.9620158,0.96065813,0.9630401
2016-07-15,0.9599968,0.96230805,0.96187866,0.9646692,0.9638069,0.966373,0.96414703
2016-07-17,0.9625015,0.9637073,0.96547496,0.961599,0.9635535,0.96649945,0.96536714
2016-07-18,0.9592463,0.9611901,0.9635043,0.9645537,0.9657936,0.96692973,0.9678788
2016-07-19,0.96275663,0.9613726,0.9662453,0.9645597,0.9652766,0.9657156,0.9666123
2016-07-20,0.96448183,0.9645971,0.96915674,0.96468174,0.9645737,0.9653747,0.96801746
2016-07-21,0.9636901,0.96556115,0.9631291,0.9682995,0.96724993,0.9680258,0.96849
2016-07-22,0.9665458,0.9657935,0.96713084,0.96737784,0.96598566,0.97012544,0.9717358
2016-07-24,0.96590036,0.96717525,0.96687335,0.96838987,0.96990633,0.9723473,0.9763973
2016-07-25,0.9668244,0.9659596,0.9674672,0.9690163,0.9714352,0.9734905,0.975667
2016-07-26,0.9679562,0.97118044,0.9696087,0.97149736,0.97196686,0.97647214,0.97723335
2016-07-27,0.96820647,0.96848875,0.9688605,0.97268045,0.97636753,0.9773072,0.97856873
2016-07-28,0.96888494,0.9699949,0.97178996,0.97596306,0.9751661,0.97931564,0.9781791
2016-07-29,0.97199345,0.9753264,0.97504795,0.979478,0.97980577,0.9784212,0.9797007
2016-07-31,0.9727751,0.9738023,0.97826767,0.98044324,0.98028153,0.9798577,0.9836081
2016-08-01,0.98120344,0.976858,0.976359,0.98138165,0.9788978,0.9826157,0.9813825
