,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD,AUDNZD
2015-10-15,1.1033263,1.1025325,1.1023022,1.1027607,1.1022079,1.1007466,1.1013391
2015-10-16,1.103437,1.1020801,1.1022544,1.1017066,1.1003249,1.0999565,1.0994868
2015-10-18,1.1021068,1.1024784,1.1021528,1.1010916,1.1017326,1.1009203,1.0991268
2015-10-19,1.1025085,1.100838,1.1005762,1.0998538,1.0992218,1.0982928,1.0959321
2015-10-20,1.1020813,1.1016665,1.0996019,1.0995362,1.0975112,1.0958871,1.0945679
2015-10-21,1.100859,1.0995042,1.0988449,1.099211,1.0957444,1.0956606,1.0948
2015-10-22,1.0989068,1.1002178,1.0966742,1.0959643,1.0954437,1.097405,1.0938923
2015-10-23,1.098743,1.0986351,1.0978881,1.0951961,1.0959471,1.095125,1.0943131
2015-10-25,1.0979539,1.0958102,1.0954561,1.0948819,1.0946923,1.0928158,1.0927794
2015-10-26,1.0965152,1.0949292,1.0944839,1.0948282,1.0927777,1.0924561,1.0914714
2015-10-27,1.0950626,1.0945258,1.0958859,1.0928789,1.0912043,1.0900621,1.0894743
2015-10-28,1.0951217,1.0945519,1.0928235,1.0924723,1.0898639,1.0896161,1.0887657
2015-10-29,1.0947559,1.0940695,1.0921882,1.0914428,1.0894191,1.0873019,1.0885247
2015-10-30,1.0939273,1.090954,1.0902842,1.0876505,1.088947,1.0882733,1.0843675
2015-11-01,1.0917175,1.0901979,1.0897555,1.0884119,1.0885581,1.083256,1.0801272
2015-11-02,1.0898085,1.0900162,1.089688,1.0877169,1.0827645,1.0815125,1.0797089
2015-11-03,1.0894341,1.0881414,1.0885165,1.0851843,1.0811433,1.0798322,1.0763044
2015-11-04,1.0898203,1.088665,1.0836487,1.0810314,1.0807011,1.0762218,1.0767576
2015-11-05,1.0883019,1.0843605,1.0803074,1.0802815,1.0762461,1.0758866,1.0762753
2015-11-06,1.0840107,1.081892,1.0806245,1.0762848,1.0767251,1.0758755,1.0767711
2015-11-08,1.0806628,1.0803739,1.0771564,1.0764302,1.0762209,1.0770769,1.0762613
2015-11-09,1.0813535,1.0767572,1.0761071,1.0753932,1.0767386,1.0762095,1.076785
2015-11-10,1.076286,1.0777276,1.0768664,1.0767905,1.0762064,1.0777321,1.076247
2015-11-11,1.0768157,1.0766637,1.0766194,1.0768658,1.0767525,1.0760828,1.0767992
2015-11-12,1.0762603,1.075443,1.0774008,1.076885,1.076192,1.0763574,1.0762333
2015-11-13,1.0768309,1.0762122,1.076088,1.0769014,1.0767664,1.0766366,1.0768136
2015-11-15,1.0762444,1.0761561,1.0769231,1.0769054,1.0761781,1.077006,1.0762193
2015-11-16,1.076846,1.0769595,1.0765649,1.0769091,1.0767812,1.0773629,1.076828
2015-11-17,1.0762284,1.0766737,1.0763706,1.0769129,1.0761644,1.0765251,1.0762057
2015-11-18,1.0768617,1.0766764,1.0770538,1.0769163,1.0767956,1.0757813,1.0768425
2015-11-19,1.0762128,1.076679,1.075932,1.0769204,1.0761511,1.076661,1.076192
2015-11-20,1.0768776,1.076681,1.0776241,1.0769241,1.0768095,1.07703,1.0768554
2015-11-22,1.0761975,1.0766832,1.0753838,1.0769279,1.0761379,1.0766618,1.0784914
2015-11-23,1.0768937,1.076685,1.0763426,1.0769312,1.0768226,1.077495,1.0790274
2015-11-24,1.0761826,1.0766873,1.0778517,1.0769345,1.0792515,1.0775899,1.0809333
2015-11-25,1.0769094,1.0768546,1.0756768,1.0770323,1.0796787,1.0798335,1.0795063
2015-11-26,1.0761671,1.0769583,1.0753906,1.0779929,1.0799433,1.0822732,1.081678
2015-11-27,1.0769235,1.0775504,1.0780797,1.0773253,1.080772,1.0814759,1.0852388
2015-11-29,1.0783772,1.0770093,1.0783733,1.0792854,1.0818148,1.0846809,1.089186
2015-11-30,1.0776088,1.079618,1.0802746,1.0821036,1.0844793,1.0875624,1.0904984
2015-12-01,1.0787766,1.0790229,1.0817091,1.0837712,1.0896574,1.0900378,1.09212
2015-12-02,1.0803798,1.080002,1.0844136,1.0878452,1.0889792,1.0915501,1.0913668
2015-12-03,1.0817608,1.0846369,1.0881525,1.0902679,1.091541,1.0923918,1.0927331
2015-12-04,1.0847784,1.088099,1.0906557,1.0916885,1.0918419,1.0917484,1.09138
2015-12-06,1.0883486,1.0903344,1.0920668,1.0912786,1.0905718,1.0921094,1.0914133
2015-12-07,1.090112,1.0903924,1.0933108,1.0917963,1.0912356,1.0915306,1.0915227
2015-12-08,1.0914447,1.0917888,1.0941699,1.0895505,1.0917705,1.091763,1.0907838
2015-12-09,1.091708,1.0921547,1.0916677,1.0921841,1.0935055,1.0919777,1.0927176
2015-12-10,1.0917544,1.0925267,1.0921293,1.0917237,1.0904787,1.0921854,1.0916667
2015-12-11,1.0918045,1.091947,1.0915445,1.0923412,1.0915916,1.091532,1.0916686
2015-12-13,1.0917605,1.0913314,1.09196,1.0918499,1.0919319,1.0918564,1.092728
2015-12-14,1.0918295,1.0919994,1.0914042,1.0924438,1.091257,1.0921183,1.0908033
2015-12-15,1.0917852,1.0916449,1.0928415,1.0920247,1.0924809,1.0915446,1.0919666
2015-12-16,1.0918558,1.0922701,1.0923723,1.0915955,1.0918297,1.0919302,1.0931227
2015-12-17,1.0918114,1.091954,1.0919927,1.0922377,1.0921198,1.0922854,1.0921782
2015-12-18,1.0918832,1.0925448,1.0916501,1.0917691,1.0914268,1.0915986,1.0913415
2015-12-20,1.0918387,1.0921606,1.0923684,1.0923785,1.0926969,1.0921004,1.0924573
2015-12-21,1.0919113,1.0917673,1.0919678,1.0919733,1.0920777,1.0916092,1.0915786
2015-12-22,1.0918673,1.0913336,1.0925707,1.0917312,1.0913855,1.0921164,1.0923644
2015-12-23,1.0919411,1.0920208,1.0922652,1.0924506,1.0915605,1.092078,1.0913819
2015-12-24,1.091896,1.0916612,1.0928807,1.0922445,1.0902791,1.0907999,1.0877137
2015-12-27,1.0919709,1.0922943,1.0924746,1.0920205,1.0918614,1.0865504,1.0848168
2015-12-28,1.0919261,1.0919741,1.09129,1.0927107,1.0872111,1.0842079,1.0801814
2015-12-29,1.0920019,1.0921631,1.0913705,1.0885032,1.0844511,1.0802901,1.0721054
2015-12-30,1.0919577,1.0913247,1.0879927,1.0829812,1.0811172,1.0744404,1.071639
2015-12-31,1.0920345,1.0865667,1.0843307,1.0787646,1.0715374,1.0710609,1.0709399
2016-01-03,1.0872222,1.0848504,1.0773898,1.0762801,1.0709081,1.0726721,1.0689561
2016-01-04,1.0853928,1.0794797,1.0727407,1.0713425,1.0707124,1.0689285,1.0680294
2016-01-05,1.0787987,1.073635,1.0714186,1.0693498,1.0681293,1.0669416,1.0666027
2016-01-06,1.0755868,1.0717945,1.0705582,1.0689348,1.0700114,1.0677302,1.0662243
2016-01-07,1.0708839,1.0688725,1.0689417,1.0693852,1.0655895,1.0667616,1.0662673
2016-01-08,1.0684583,1.0692564,1.0690309,1.0671837,1.0683085,1.0660505,1.0662287
2016-01-10,1.0687622,1.0666524,1.0668153,1.0644988,1.0648288,1.0667797,1.0662743
2016-01-11,1.0671726,1.0699555,1.0681773,1.067125,1.0669833,1.0660452,1.0662342
2016-01-12,1.0687733,1.0664867,1.0658494,1.0663555,1.0667503,1.0668105,1.0663685
2016-01-13,1.0667101,1.0664235,1.0668379,1.0672233,1.0663416,1.0661662,1.0644988
2016-01-14,1.0656884,1.0677509,1.0663899,1.0674319,1.0659851,1.06291,1.0662227
2016-01-15,1.0682249,1.0654477,1.0660849,1.0668199,1.0655499,1.065607,1.0656806
2016-01-17,1.0675763,1.0670036,1.0668938,1.0664371,1.0656824,1.0662118,1.0662318
2016-01-18,1.0660757,1.0659955,1.0669017,1.0666833,1.0663769,1.0662814,1.0656568
2016-01-19,1.0667688,1.0657908,1.0659697,1.0656528,1.0668743,1.0657039,1.0662402
2016-01-20,1.0695741,1.0669872,1.0656223,1.0665724,1.06646,1.0658133,1.0656313
2016-01-21,1.0650929,1.0657243,1.0663404,1.065621,1.0662292,1.0657537,1.0655745
2016-01-22,1.0665065,1.0656881,1.0659962,1.0655749,1.0656242,1.066305,1.0661981
2016-01-24,1.0662583,1.0666609,1.0656562,1.0662202,1.0664449,1.0667511,1.0656161
2016-01-25,1.0673479,1.0667149,1.066468,1.0656997,1.0661867,1.0667787,1.067202
2016-01-26,1.0661219,1.0655553,1.0656585,1.066244,1.0668101,1.0666105,1.0676563
2016-01-27,1.0658401,1.0660365,1.0669763,1.0662148,1.0660108,1.0668858,1.0682975
2016-01-28,1.0664214,1.0662948,1.0665976,1.0654043,1.0670972,1.067273,1.0685036
2016-01-29,1.0660694,1.0663805,1.0667496,1.0671437,1.066057,1.0673494,1.0690707
2016-01-31,1.066268,1.0676287,1.0665245,1.0675342,1.0674591,1.0684859,1.0693825
2016-02-01,1.0662688,1.0664986,1.0681221,1.0678585,1.0676484,1.0693445,1.0688347
2016-02-02,1.0664489,1.0669929,1.0666652,1.0687433,1.0699724,1.0686775,1.069934
2016-02-03,1.0672123,1.0676783,1.0680512,1.0686047,1.0702858,1.0701457,1.0693661
2016-02-04,1.0683581,1.0673753,1.0694532,1.0702468,1.0697749,1.0693156,1.0701268
2016-02-05,1.0677365,1.0694475,1.0695536,1.0703849,1.0690383,1.0688592,1.0672116
2016-02-07,1.0694275,1.0694355,1.0695337,1.0690404,1.068668,1.069423,1.069268
2016-02-08,1.0692956,1.0694101,1.0695918,1.0700396,1.0691545,1.069635,1.0683343
2016-02-09,1.0693254,1.0696633,1.0700992,1.0708023,1.0701886,1.0703728,1.0699582
2016-02-10,1.0688827,1.0695845,1.0694675,1.0705673,1.0686549,1.07026,1.0715384
2016-02-11,1.0700362,1.068538,1.0695583,1.0696964,1.0699178,1.0711052,1.0717664
2016-02-12,1.067996,1.0696589,1.0700995,1.0704563,1.0720472,1.0727814,1.0711064
2016-02-14,1.0706443,1.0695789,1.0705466,1.0708613,1.0724497,1.0735068,1.0715183
2016-02-15,1.069842,1.0702591,1.0714018,1.071714,1.0733167,1.0738777,1.0736611
2016-02-16,1.0704274,1.0702709,1.0721998,1.0725262,1.0714242,1.0729686,1.0745153
2016-02-17,1.0713086,1.0723093,1.0729699,1.0737517,1.0727781,1.0731952,1.0746117
2016-02-18,1.0720228,1.0743365,1.0718344,1.0741408,1.0740846,1.0744969,1.0758687
2016-02-19,1.0712582,1.071975,1.0717336,1.0741959,1.0749893,1.0753859,1.0749828
2016-02-21,1.0729761,1.0740482,1.0745685,1.0752032,1.0753211,1.0751462,1.0759485
2016-02-22,1.0736758,1.0738446,1.074818,1.0744922,1.0761864,1.075913,1.0765865
2016-02-23,1.0736327,1.0739746,1.075746,1.0759497,1.076015,1.075168,1.076144
2016-02-24,1.0742968,1.0760355,1.0761713,1.07638,1.0751151,1.0753869,1.0774219
2016-02-25,1.0752834,1.0761442,1.0753334,1.0756706,1.0753826,1.0775383,1.076783
2016-02-26,1.0758216,1.0764463,1.0765567,1.0766305,1.0762985,1.0780107,1.0776435
2016-02-28,1.0759608,1.0749614,1.0760148,1.0773687,1.0766506,1.0767047,1.0787894
2016-02-29,1.0757184,1.0763285,1.0765214,1.077032,1.0764283,1.0795604,1.0777398
2016-03-01,1.0757718,1.0769122,1.0766973,1.0772011,1.077609,1.0803624,1.0774775
2016-03-02,1.0769283,1.0770768,1.0769794,1.0797137,1.0779288,1.0787996,1.0789543
2016-03-03,1.0768636,1.0771312,1.0781971,1.0776484,1.0788358,1.0793271,1.0799006
2016-03-04,1.0772483,1.0777389,1.0784113,1.0791311,1.0787376,1.0807266,1.080654
2016-03-06,1.0780445,1.0780357,1.0790821,1.0797616,1.0818645,1.0801333,1.0814368
2016-03-07,1.0773814,1.0782831,1.0796428,1.0794476,1.0814269,1.0821588,1.0813303
2016-03-08,1.0793564,1.0777555,1.0795659,1.081827,1.080503,1.080812,1.0806752
2016-03-09,1.079728,1.0801755,1.080927,1.0808676,1.0810584,1.0808004,1.0815063
2016-03-10,1.0813696,1.0825666,1.0812124,1.081049,1.0828696,1.0822867,1.0813968
2016-03-11,1.0813367,1.0810745,1.081901,1.0802469,1.0815113,1.0807275,1.0807183
2016-03-13,1.0806686,1.0805817,1.0813422,1.0834175,1.0819169,1.0808532,1.081619
2016-03-14,1.0815183,1.0828747,1.0801365,1.0783536,1.082285,1.083675,1.0821149
2016-03-15,1.0814077,1.0828735,1.0795593,1.0815063,1.0810863,1.0794464,1.0829611
2016-03-16,1.0807172,1.0810772,1.0799816,1.0820825,1.083669,1.084528,1.0834507
2016-03-17,1.0815973,1.0798702,1.0835844,1.083172,1.083948,1.0846062,1.0835818
2016-03-18,1.0814849,1.0803624,1.08287,1.0822877,1.0825028,1.0844425,1.090788
2016-03-20,1.083426,1.0845121,1.0830061,1.0828127,1.0840167,1.0902994,1.091465
2016-03-21,1.0821575,1.0812355,1.0833595,1.0838457,1.0908957,1.0918847,1.0921884
2016-03-22,1.0852582,1.0838971,1.0834318,1.0900328,1.0918976,1.0917394,1.0937058
2016-03-23,1.0837343,1.0831448,1.0905951,1.0930446,1.0915754,1.093356,1.0960026
2016-03-24,1.0842595,1.0907454,1.0923673,1.0956354,1.0936201,1.0963626,1.1011199
2016-03-27,1.0908902,1.0920849,1.0915555,1.0934975,1.0972768,1.1009157,1.1085817
2016-03-28,1.0920771,1.0935407,1.0932804,1.0971344,1.1006826,1.1052313,1.1089901
2016-03-29,1.0930039,1.0954926,1.0966877,1.1015829,1.1060051,1.1083643,1.110007
2016-03-30,1.0939573,1.0966852,1.102028,1.1076696,1.1089804,1.1118014,1.1113878
2016-03-31,1.0965518,1.1008402,1.1077807,1.108563,1.1097833,1.1097012,1.1112984
2016-04-01,1.1024177,1.1079181,1.1111844,1.109979,1.1123103,1.1136214,1.1110939
2016-04-03,1.1069077,1.1091174,1.1107768,1.1112239,1.1127914,1.1121209,1.1124283
2016-04-04,1.1078094,1.1104525,1.1127403,1.1138704,1.1177135,1.112518,1.1114752
2016-04-05,1.1115894,1.1110241,1.1117789,1.1137483,1.111917,1.1121087,1.112769
2016-04-06,1.1116093,1.1125339,1.1097753,1.113619,1.111953,1.1125318,1.112489
2016-04-07,1.1126419,1.1135764,1.1122597,1.1131438,1.1121042,1.1120956,1.1130619
2016-04-08,1.1127244,1.1121624,1.1126125,1.1136078,1.1121676,1.1125457,1.1114748
2016-04-10,1.1118072,1.1115417,1.1140534,1.1133488,1.1122915,1.1120813,1.1153102
2016-04-11,1.1119119,1.1125573,1.1141125,1.1136004,1.1126698,1.1108298,1.1133424
2016-04-12,1.1120497,1.111927,1.1119705,1.1138774,1.1134089,1.1128302,1.1131313
2016-04-13,1.1133981,1.1120912,1.1124499,1.1124008,1.11272,1.1128,1.1120145
2016-04-14,1.1115202,1.1119477,1.1131817,1.1128969,1.1133717,1.114112,1.1146704
2016-04-15,1.1120365,1.1128502,1.1126655,1.1126572,1.1141734,1.111934,1.1150203
2016-04-17,1.1113781,1.1130375,1.1126328,1.1140639,1.1131793,1.1147186,1.1159631
2016-04-18,1.1135494,1.113596,1.1146282,1.1130816,1.1148044,1.1157076,1.1169269
2016-04-19,1.1128484,1.1137413,1.1135169,1.114816,1.1159202,1.1172504,1.1163418
2016-04-20,1.1128228,1.1137402,1.1149269,1.1158143,1.1173525,1.1166601,1.1165309
2016-04-21,1.1141577,1.1148297,1.1162477,1.1161667,1.1166831,1.1169474,1.1166923
2016-04-22,1.1149483,1.1154577,1.1171757,1.1169065,1.1170273,1.1179693,1.1162015
2016-04-24,1.1143757,1.1170195,1.116507,1.1170802,1.1171029,1.1156957,1.1145209
2016-04-25,1.1168778,1.1168369,1.1164249,1.1165797,1.1164417,1.1138959,1.113225
2016-04-26,1.1167158,1.1159542,1.1159402,1.115105,1.1147623,1.1131685,1.112642
2016-04-27,1.1159317,1.1175151,1.115775,1.1153817,1.1122582,1.1110754,1.1131757
2016-04-28,1.1173202,1.1163805,1.1140108,1.1127102,1.1125973,1.1118836,1.1126528
2016-04-29,1.1169945,1.1142014,1.1130773,1.1148323,1.1107897,1.1104786,1.1109113
2016-05-01,1.1151786,1.1163876,1.1105651,1.1128933,1.1109834,1.1118389,1.110853
2016-05-02,1.1141558,1.1135823,1.111783,1.1119436,1.1114867,1.1108445,1.1099441
2016-05-03,1.1110194,1.112408,1.1106563,1.1123093,1.1098686,1.1104665,1.1102306
2016-05-04,1.1126239,1.1118349,1.1115905,1.1119277,1.1102037,1.1100796,1.1098118
2016-05-05,1.1110802,1.1114885,1.1103505,1.1105635,1.1101222,1.1096817,1.1095494
2016-05-06,1.1115229,1.1094146,1.1120336,1.1100489,1.1102983,1.1092458,1.109325
2016-05-08,1.1109623,1.1104393,1.1101251,1.1096756,1.1097175,1.109603,1.1094257
2016-05-09,1.1102638,1.1102189,1.110056,1.1098969,1.1106645,1.1093551,1.1095717
2016-05-10,1.110649,1.1103436,1.1090502,1.1082809,1.1092666,1.1087072,1.1105698
2016-05-11,1.1097131,1.1095302,1.1086932,1.1087623,1.1096668,1.1084175,1.1092528
2016-05-12,1.1104176,1.1093054,1.1086019,1.1099244,1.1087688,1.1088985,1.1063843
2016-05-13,1.109132,1.1091799,1.1099166,1.1089457,1.1071965,1.1078587,1.1052508
2016-05-15,1.1101836,1.1091391,1.108667,1.1079211,1.1072744,1.1052572,1.0960143
2016-05-16,1.1095319,1.1088676,1.1089714,1.1075363,1.1053399,1.0957178,1.0928985
2016-05-17,1.1090358,1.1087081,1.1081944,1.1056174,1.0958719,1.0930794,1.0901183
2016-05-18,1.1084672,1.1083248,1.10519,1.0963128,1.0927963,1.0890872,1.088102
2016-05-19,1.1067771,1.105292,1.0953939,1.0938475,1.0895158,1.0876321,1.0868387
2016-05-20,1.1057475,1.0961938,1.0932205,1.09028,1.0875491,1.0866209,1.0846182
2016-05-22,1.0952578,1.0934774,1.0898782,1.0884337,1.0875475,1.0859185,1.0832543
2016-05-23,1.0932884,1.0907531,1.087674,1.086556,1.0856249,1.0838006,1.0823312
2016-05-24,1.0895034,1.089032,1.0868936,1.0847272,1.0844853,1.0833994,1.0810542
2016-05-25,1.0874419,1.086637,1.0855708,1.0836596,1.0826536,1.0804157,1.0794239
2016-05-26,1.0868559,1.0846817,1.0836489,1.0823643,1.0808002,1.0801014,1.0774167
2016-05-27,1.0855147,1.0847839,1.0827516,1.0810143,1.0804734,1.0780076,1.0766368
2016-05-29,1.0842866,1.0829889,1.080688,1.0800202,1.0763152,1.0778749,1.0763464
2016-05-30,1.0835775,1.0808676,1.0807749,1.0769743,1.0764422,1.0759757,1.075412
2016-05-31,1.0812703,1.0792519,1.0776441,1.0769051,1.0762609,1.0760707,1.0738438
2016-06-01,1.0796777,1.0780315,1.0780911,1.0760878,1.0746794,1.0747166,1.0747283
2016-06-02,1.0777811,1.07605,1.0776517,1.0747226,1.0750417,1.0749251,1.0739188
2016-06-03,1.076648,1.0767459,1.076021,1.0744193,1.0738966,1.0725509,1.0743023
2016-06-05,1.0766373,1.0753626,1.0755229,1.0750731,1.0731684,1.0748003,1.0729722
2016-06-06,1.0754167,1.0738584,1.0729839,1.0736974,1.0724704,1.0733424,1.0724163
2016-06-07,1.0749404,1.0747648,1.0747961,1.0723141,1.0729142,1.07206,1.0721459
2016-06-08,1.073856,1.0733763,1.0722113,1.0727477,1.0715492,1.0716982,1.0712485
2016-06-09,1.0743972,1.073399,1.0728033,1.0712093,1.0718337,1.0715073,1.071376
2016-06-10,1.0724063,1.0733951,1.0721948,1.0721223,1.0714134,1.0695678,1.0695156
2016-06-12,1.0718868,1.071092,1.0723027,1.0714582,1.0703412,1.069876,1.068535
2016-06-13,1.07377,1.071424,1.0716255,1.0706521,1.0692999,1.0693636,1.0684291
2016-06-14,1.0712016,1.0713038,1.070993,1.0685568,1.0703962,1.0682824,1.0676268
2016-06-15,1.0710797,1.0708246,1.0697224,1.0688887,1.0680319,1.0648544,1.0674236
2016-06-16,1.0697868,1.0683801,1.0697283,1.0691131,1.0685884,1.0684025,1.0670588
2016-06-17,1.0713557,1.0696203,1.067692,1.0666997,1.0679275,1.0670843,1.0668246
2016-06-19,1.0689528,1.0672008,1.0672362,1.0673078,1.0672245,1.0669019,1.0657583
2016-06-20,1.0690488,1.0677888,1.067355,1.0662421,1.0670538,1.0654246,1.0632101
2016-06-21,1.0668592,1.0661019,1.0658873,1.0656135,1.0644697,1.0633866,1.0625405
2016-06-22,1.0677538,1.0666534,1.065798,1.0648092,1.062326,1.0618029,1.0613729
2016-06-23,1.0665747,1.0656022,1.0649647,1.0633614,1.0602654,1.0613039,1.0614004
2016-06-24,1.0649995,1.0646867,1.063718,1.0617317,1.0602767,1.0590334,1.0589842
2016-06-26,1.0653996,1.0633444,1.0621661,1.0604143,1.0597924,1.0594696,1.0520655
2016-06-27,1.0617347,1.0622572,1.0609151,1.0590158,1.056902,1.0508099,1.0477797
2016-06-28,1.0612001,1.0609682,1.0586562,1.0582104,1.0499545,1.0487816,1.0505672
2016-06-29,1.060879,1.0581566,1.0573493,1.0501068,1.0488272,1.0492655,1.0496159
2016-06-30,1.058731,1.0559385,1.0515063,1.049856,1.0558106,1.0471231,1.0479865
2016-07-01,1.058677,1.0516486,1.0492861,1.0527513,1.0508008,1.0479076,1.0478184
2016-07-03,1.0513686,1.0506098,1.0494086,1.0497141,1.0477718,1.0492768,1.048227
2016-07-04,1.0489389,1.052972,1.046853,1.048554,1.0479634,1.0481408,1.0472956
2016-07-05,1.0492963,1.0492404,1.0480394,1.0486104,1.0478809,1.0475513,1.048086
2016-07-06,1.0498761,1.0486759,1.0474882,1.0484798,1.0468365,1.0485238,1.0476905
2016-07-07,1.048303,1.0486755,1.0475943,1.0476638,1.0486283,1.0475845,1.0478436
2016-07-08,1.0477887,1.0489615,1.0486091,1.0477389,1.0474541,1.0474004,1.0473669
2016-07-10,1.0487751,1.0474806,1.0471205,1.0471965,1.0477891,1.0465784,1.0461988
2016-07-11,1.0471036,1.0482486,1.0473101,1.0476887,1.0474237,1.0473884,1.0482855
2016-07-12,1.0478595,1.0476053,1.0472282,1.047029,1.0462259,1.0482438,1.0474895
2016-07-13,1.0467197,1.0476884,1.0476956,1.047363,1.0480487,1.045918,1.0468888
2016-07-14,1.0479274,1.0467132,1.0467541,1.0463728,1.0478343,1.0476421,1.0475031
2016-07-15,1.0467454,1.0466514,1.047594,1.0478725,1.0462915,1.0468516,1.0468819
2016-07-17,1.0477036,1.0474209,1.0468811,1.046833,1.0477594,1.0470407,1.0475156
2016-07-18,1.0465382,1.0473301,1.04795,1.0478313,1.0462335,1.0474268,1.0470811
2016-07-19,1.0479774,1.047269,1.0471302,1.0473001,1.047737,1.0472729,1.0477892
2016-07-20,1.0464123,1.0466971,1.0472947,1.0478492,1.0472095,1.0475726,1.0477881
2016-07-21,1.0475479,1.0466093,1.0465221,1.0472074,1.0477003,1.0483087,1.048232
2016-07-22,1.0468446,1.0474422,1.048141,1.0479221,1.0464791,1.0473081,1.0470853
2016-07-24,1.047523,1.047322,1.0483376,1.0474408,1.0468935,1.0479788,1.0475819
2016-07-25,1.0485193,1.0470959,1.0479383,1.0478048,1.0488149,1.0482408,1.0479323
2016-07-26,1.0465486,1.0485355,1.047612,1.0477774,1.0473998,1.0484892,1.0481844
2016-07-27,1.0480496,1.0479587,1.048196,1.0478036,1.0486014,1.0482725,1.0481776
2016-07-28,1.0475887,1.0478162,1.047598,1.0482982,1.0476332,1.0485737,1.0481654
2016-07-29,1.0480787,1.0481523,1.047964,1.0481029,1.0487019,1.049833,1.051141
2016-07-31,1.0472801,1.0481787,1.048567,1.047767,1.0482059,1.0513483,1.0517981
2016-08-01,1.0480143,1.048552,1.0485817,1.0481629,1.051447,1.0521427,1.0512818
2016-08-02,1.0481232,1.0485044,1.0483336,1.0517013,1.0516117,1.0521988,1.0541263
2016-08-03,1.0483218,1.0479338,1.0514144,1.0513324,1.0522559,1.0537944,1.0557657
2016-08-04,1.0494083,1.0512989,1.0519186,1.0519792,1.0547011,1.0552632,1.0581828
2016-08-05,1.0513144,1.0514905,1.0520543,1.0539705,1.0558611,1.058258,1.0600129
2016-08-07,1.0514737,1.0521119,1.0538144,1.0560548,1.0585316,1.0599307,1.0602391
2016-08-08,1.0519729,1.0541402,1.0553355,1.0582534,1.0603907,1.0597055,1.0614401
2016-08-09,1.0542547,1.0554421,1.0584978,1.0586889,1.0603356,1.0612792,1.0627298
2016-08-10,1.0554715,1.0590754,1.060319,1.0596924,1.0615121,1.0615563,1.0642426
2016-08-11,1.0586416,1.0600542,1.060171,1.0609149,1.0624179,1.064497,1.0644637
2016-08-12,1.06035,1.062503,1.0617528,1.061644,1.063368,1.0635184,1.0644029
2016-08-14,1.0612308,1.0610069,1.0633159,1.063596,1.0643529,1.0637361,1.062439
2016-08-15,1.0605394,1.0629051,1.0645308,1.0640743,1.0635874,1.0638174,1.064134
2016-08-16,1.0616645,1.0640242,1.0635604,1.0636241,1.0646228,1.0635189,1.0649799
2016-08-17,1.0636461,1.0636019,1.063983,1.0628581,1.0632608,1.0631609,1.0635763
2016-08-18,1.0644053,1.0638719,1.0642754,1.0646051,1.0641868,1.0634667,1.0637716
2016-08-19,1.0631413,1.0636499,1.0645949,1.063197,1.0633539,1.0648023,1.0646005
2016-08-21,1.0625618,1.0636271,1.0635247,1.0640764,1.0640537,1.063389,1.060501
2016-08-22,1.0642037,1.0637945,1.0646197,1.0620419,1.0632576,1.0634984,1.0646148
2016-08-23,1.0637763,1.0638696,1.0625786,1.0642487,1.0649905,1.0649031,1.0627221
2016-08-24,1.0643033,1.0637227,1.0624083,1.0631533,1.063688,1.0624945,1.0619929
2016-08-25,1.0641679,1.0643866,1.0625318,1.0634291,1.0628934,1.0591915,1.0596161
2016-08-26,1.0646758,1.0628606,1.0652616,1.0624268,1.0600754,1.0622741,1.0589117
2016-08-28,1.0641179,1.0637243,1.0626897,1.0603878,1.0602336,1.0574291,1.0578679
2016-08-29,1.0643157,1.0612493,1.0608357,1.0589175,1.0597054,1.0583525,1.0561646
2016-08-30,1.0623611,1.0604233,1.059488,1.0586418,1.0585821,1.056114,1.0554874
2016-08-31,1.0610536,1.0603923,1.0578792,1.0578004,1.0560033,1.0558279,1.0556769
2016-09-01,1.0590942,1.059134,1.0581198,1.0556378,1.0546774,1.0551182,1.0545616
2016-09-02,1.0587299,1.0589352,1.0570422,1.0548074,1.0533583,1.0540805,1.052653
2016-09-04,1.0586808,1.0560073,1.0551223,1.055634,1.0528855,1.0518032,1.0505317
2016-09-05,1.0571126,1.055931,1.0557469,1.0541571,1.0514055,1.0512153,1.0503387
2016-09-06,1.0550424,1.0544798,1.0545129,1.0536364,1.051192,1.0502076,1.04855
2016-09-07,1.0549624,1.053948,1.051653,1.0513514,1.049889,1.0486614,1.0484803
2016-09-08,1.053297,1.0514812,1.0502617,1.0504171,1.0488526,1.0480741,1.046716
2016-09-09,1.0510056,1.0518625,1.0493295,1.0496125,1.0481434,1.0457617,1.0427349
2016-09-11,1.049837,1.0491959,1.0496337,1.048161,1.044518,1.0427715,1.0439681
2016-09-12,1.0495366,1.0495718,1.0482854,1.043422,1.0420423,1.0448127,1.0422624
2016-09-13,1.0498023,1.047552,1.0453522,1.0429801,1.0441812,1.043269,1.04196
2016-09-14,1.0477803,1.0472322,1.0440814,1.0426848,1.0418967,1.043324,1.043554
2016-09-15,1.0476216,1.04777,1.0436924,1.0434281,1.0431353,1.042183,1.0414088
2016-09-16,1.0468405,1.049119,1.0426698,1.0421343,1.0408359,1.0413127,1.0382991
2016-09-18,1.0440694,1.043433,1.0432605,1.0412074,1.0401622,1.0377188,1.0384053
2016-09-19,1.0419527,1.0429171,1.0409894,1.0402114,1.0412896,1.0381438,1.0390853
