,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY,ZARJPY
2014-03-12,9.315086,9.282463,9.356155,9.317955,9.363838,9.373566,9.391418
2014-03-13,9.323975,9.306374,9.331146,9.343201,9.368019,9.379547,9.401688
2014-03-14,9.339111,9.348297,9.334145,9.365906,9.390465,9.405991,9.41478
2014-03-16,9.33139,9.330872,9.37117,9.384323,9.409431,9.419968,9.41478
2014-03-17,9.321304,9.377525,9.378426,9.409142,9.411018,9.406158,9.41478
2014-03-18,9.373299,9.383667,9.403076,9.425133,9.422981,9.423561,9.41478
2014-03-19,9.391838,9.414467,9.424957,9.425362,9.430923,9.4264145,9.419884
2014-03-20,9.406715,9.410034,9.411736,9.42627,9.4160385,9.420334,9.427246
2014-03-21,9.408966,9.426872,9.41172,9.427238,9.404472,9.438164,9.414124
2014-03-23,9.41909,9.407471,9.420662,9.43457,9.437744,9.435669,9.445419
2014-03-24,9.408844,9.415405,9.432907,9.42971,9.431625,9.42009,9.449219
2014-03-25,9.4021,9.423882,9.41803,9.423035,9.440353,9.442741,9.451355
2014-03-26,9.403519,9.4344635,9.422287,9.452393,9.461548,9.451866,9.476494
2014-03-27,9.400261,9.414658,9.451134,9.444977,9.449417,9.475349,9.453758
2014-03-28,9.436699,9.455658,9.435852,9.457123,9.471542,9.472359,9.48835
2014-03-30,9.429359,9.42083,9.455101,9.450127,9.459038,9.436928,9.466049
2014-03-31,9.447037,9.426544,9.474396,9.468506,9.457848,9.457039,9.483688
2014-04-01,9.454636,9.443069,9.476761,9.492195,9.479195,9.468155,9.507156
2014-04-02,9.441299,9.476822,9.475922,9.452713,9.475334,9.530464,9.498436
2014-04-03,9.465385,9.468002,9.479317,9.489342,9.493759,9.493111,9.506355
2014-04-04,9.463005,9.475044,9.43985,9.493729,9.48764,9.486557,9.527046
2014-04-06,9.48082,9.503586,9.488838,9.48365,9.496483,9.513641,9.545692
2014-04-07,9.476471,9.490196,9.504387,9.519058,9.529961,9.535797,9.548546
2014-04-08,9.483116,9.488853,9.510651,9.521378,9.51696,9.535149,9.569893
2014-04-09,9.491554,9.524757,9.526413,9.535614,9.550095,9.572136,9.5784
2014-04-10,9.504936,9.525703,9.530754,9.548904,9.576653,9.581223,9.596397
2014-04-11,9.532944,9.53447,9.538422,9.577156,9.579353,9.586243,9.620453
2014-04-13,9.542374,9.534637,9.558472,9.58271,9.6054535,9.665215,9.649567
2014-04-14,9.546219,9.572968,9.59639,9.609894,9.631813,9.614861,9.646233
2014-04-15,9.573921,9.579498,9.593071,9.620949,9.644928,9.679932,9.66407
2014-04-16,9.590897,9.592171,9.632767,9.614494,9.636124,9.64547,9.646713
2014-04-17,9.61972,9.649086,9.637527,9.621193,9.654579,9.663673,9.677071
2014-04-20,9.655052,9.642868,9.65416,9.652161,9.655067,9.649872,9.671448
2014-04-21,9.657326,9.633156,9.651833,9.6564865,9.658272,9.66143,9.651573
2014-04-22,9.624794,9.64978,9.637978,9.673378,9.673218,9.668205,9.671402
2014-04-23,9.6514435,9.659607,9.665764,9.65583,9.648575,9.660622,9.656395
2014-04-24,9.662064,9.652611,9.663811,9.673378,9.661949,9.649918,9.661316
2014-04-25,9.668762,9.662788,9.659279,9.655701,9.66143,9.681831,9.674614
2014-04-27,9.660614,9.667938,9.653587,9.673378,9.65638,9.670486,9.69857
2014-04-28,9.652657,9.67527,9.6499405,9.683098,9.675896,9.678436,9.70401
2014-04-29,9.642181,9.662949,9.653061,9.680969,9.688599,9.69648,9.701881
2014-04-30,9.633896,9.651909,9.69416,9.694626,9.695335,9.683014,9.69117
2014-05-01,9.6695175,9.683441,9.680008,9.688644,9.6996765,9.683212,9.690903
2014-05-02,9.677834,9.673019,9.693291,9.696579,9.698776,9.707237,9.707634
2014-05-04,9.692596,9.688797,9.68779,9.688057,9.706474,9.719208,9.699783
2014-05-05,9.688339,9.658813,9.736664,9.704819,9.706062,9.687462,9.71875
2014-05-06,9.698341,9.70536,9.688911,9.717728,9.723618,9.680023,9.714546
2014-05-07,9.698151,9.686447,9.718697,9.700699,9.74205,9.729797,9.7322235
2014-05-08,9.690216,9.68782,9.71167,9.708946,9.7287445,9.715057,9.7357025
2014-05-09,9.675377,9.698097,9.704628,9.721642,9.714966,9.734085,9.735275
2014-05-11,9.700806,9.718384,9.709717,9.724594,9.753822,9.73745,9.734802
2014-05-12,9.709503,9.725418,9.716461,9.741257,9.744453,9.732895,9.744621
2014-05-13,9.713745,9.725861,9.743317,9.730385,9.733955,9.7274475,9.723923
2014-05-14,9.709969,9.729279,9.7380295,9.738136,9.728874,9.732933,9.742165
2014-05-15,9.733177,9.734055,9.7380295,9.718552,9.7465515,9.727119,9.728668
2014-05-16,9.749207,9.729279,9.742279,9.7330475,9.733871,9.730629,9.721878
2014-05-18,9.719849,9.734184,9.722221,9.715324,9.735176,9.709976,9.73333
2014-05-19,9.723236,9.7289505,9.7391815,9.737465,9.741356,9.711899,9.706886
2014-05-20,9.731926,9.734184,9.727631,9.732651,9.708534,9.703186,9.715469
2014-05-21,9.73838,9.727097,9.7391815,9.7127,9.714241,9.691475,9.731125
2014-05-22,9.7213745,9.723328,9.709129,9.733376,9.718231,9.730942,9.740135
2014-05-23,9.727509,9.719749,9.738289,9.72641,9.738808,9.710831,9.737297
2014-05-25,9.713768,9.708778,9.718727,9.719841,9.7224655,9.733955,9.744133
2014-05-26,9.728409,9.73024,9.73584,9.755745,9.736198,9.752869,9.740334
2014-05-27,9.726669,9.725845,9.741867,9.753357,9.730064,9.737114,9.736328
2014-05-28,9.728874,9.77002,9.752243,9.7512665,9.745956,9.728859,9.730789
2014-05-29,9.749741,9.7443695,9.747894,9.747749,9.752899,9.742981,9.725708
2014-05-30,9.742821,9.728012,9.742615,9.728874,9.741844,9.734901,9.721985
2014-06-02,9.752525,9.728218,9.741203,9.752846,9.713516,9.7291565,9.715454
2014-06-03,9.732559,9.728783,9.7324295,9.721809,9.738167,9.724335,9.70433
2014-06-04,9.742653,9.7239,9.729919,9.726776,9.717361,9.722366,9.729691
2014-06-05,9.743172,9.725197,9.724686,9.721619,9.72007,9.720551,9.716919
2014-06-06,9.719063,9.730362,9.730049,9.727043,9.732445,9.706291,9.73217
2014-06-08,9.717567,9.725006,9.724365,9.72155,9.730476,9.725403,9.72155
2014-06-09,9.717285,9.730621,9.730179,9.727234,9.723976,9.704842,9.714684
2014-06-10,9.729523,9.725006,9.724106,9.72142,9.722237,9.727142,9.72261
2014-06-11,9.732437,9.720528,9.730377,9.727432,9.735985,9.724007,9.679375
2014-06-12,9.743385,9.728127,9.728127,9.72142,9.729233,9.706528,9.717995
2014-06-13,9.724388,9.729126,9.730469,9.703125,9.708572,9.66909,9.712288
2014-06-15,9.713089,9.716171,9.707054,9.696022,9.687881,9.72036,9.688248
2014-06-16,9.725235,9.724495,9.710075,9.684746,9.683922,9.697769,9.680786
2014-06-17,9.725548,9.720428,9.709068,9.717964,9.679565,9.68074,9.683418
2014-06-18,9.695923,9.675575,9.697708,9.685387,9.687172,9.694603,9.661484
2014-06-19,9.686516,9.695572,9.699585,9.699074,9.683685,9.677994,9.647003
2014-06-20,9.681793,9.6989975,9.691406,9.679413,9.6707,9.648354,9.6189575
2014-06-22,9.711021,9.698723,9.677391,9.683212,9.653,9.631012,9.615372
2014-06-23,9.693726,9.689552,9.6747055,9.63726,9.632317,9.573463,9.614861
2014-06-24,9.687027,9.6755905,9.667984,9.612984,9.598534,9.613518,9.569092
2014-06-25,9.676193,9.641106,9.633514,9.60508,9.583717,9.5690155,9.573761
2014-06-26,9.6588745,9.630074,9.594391,9.579803,9.587654,9.591316,9.611252
2014-06-27,9.638832,9.602127,9.593201,9.576202,9.66571,9.553383,9.589111
2014-06-29,9.605392,9.618454,9.5900955,9.621323,9.548553,9.581123,9.551048
2014-06-30,9.600029,9.588638,9.613121,9.556053,9.572815,9.565338,9.535355
2014-07-01,9.583527,9.568703,9.558479,9.566849,9.562485,9.548065,9.549713
2014-07-02,9.564926,9.583298,9.546043,9.517815,9.533989,9.543053,9.535545
2014-07-03,9.568932,9.555382,9.544762,9.524887,9.537712,9.54084,9.5388565
2014-07-04,9.528305,9.563095,9.543793,9.541611,9.552063,9.540573,9.525284
2014-07-06,9.528824,9.536751,9.567116,9.532028,9.534683,9.527138,9.534943
2014-07-07,9.574066,9.529213,9.543816,9.525475,9.537094,9.5149765,9.529526
2014-07-08,9.5438,9.547852,9.539131,9.522812,9.53611,9.508369,9.525269
2014-07-09,9.543648,9.537491,9.545059,9.528976,9.51445,9.508614,9.506844
2014-07-10,9.534103,9.52491,9.528404,9.528343,9.507065,9.52346,9.510323
2014-07-11,9.543709,9.531975,9.523521,9.516022,9.52166,9.501129,9.487724
2014-07-13,9.513718,9.523476,9.518517,9.508705,9.529396,9.510216,9.49411
2014-07-14,9.528984,9.523788,9.503822,9.512192,9.503098,9.509811,9.501228
2014-07-15,9.518272,9.503334,9.51783,9.526199,9.5091095,9.479317,9.51046
2014-07-16,9.520721,9.498711,9.494446,9.512703,9.5002365,9.483185,9.493156
2014-07-17,9.504463,9.512817,9.489067,9.498222,9.510063,9.505737,9.489685
2014-07-18,9.500351,9.494659,9.493675,9.515854,9.489777,9.48793,9.487755
2014-07-20,9.502228,9.505821,9.493912,9.494553,9.497414,9.506119,9.509933
2014-07-21,9.5034485,9.49176,9.497253,9.490898,9.4986725,9.482895,9.495392
2014-07-22,9.499138,9.478882,9.5028,9.49295,9.495377,9.513824,9.509537
2014-07-23,9.492905,9.503998,9.502945,9.498917,9.502693,9.494606,9.503616
2014-07-24,9.496025,9.482994,9.504105,9.50116,9.5026245,9.510193,9.519287
2014-07-25,9.502258,9.498543,9.491402,9.498329,9.496223,9.511482,9.5234375
2014-07-27,9.497871,9.497002,9.504784,9.506454,9.519608,9.510277,9.517021
2014-07-28,9.494141,9.501022,9.514191,9.503868,9.528069,9.518654,9.53685
2014-07-29,9.505844,9.506584,9.506546,9.510056,9.528809,9.5223465,9.534424
2014-07-30,9.498405,9.516464,9.534103,9.5188675,9.523506,9.522331,9.538879
2014-07-31,9.504608,9.517746,9.527603,9.537628,9.538795,9.521927,9.533913
2014-08-01,9.519081,9.533524,9.53212,9.540581,9.53318,9.535896,9.533241
2014-08-03,9.52639,9.523315,9.533005,9.541168,9.533386,9.530945,9.520386
2014-08-04,9.526131,9.548424,9.534042,9.520157,9.523155,9.521332,9.501549
2014-08-05,9.530426,9.530945,9.539917,9.529579,9.517502,9.505707,9.51342
2014-08-06,9.5383,9.524681,9.5214615,9.511475,9.497475,9.518875,9.5009
2014-08-07,9.535873,9.535072,9.507935,9.507629,9.514717,9.509598,9.513611
2014-08-08,9.522865,9.50798,9.510994,9.5234375,9.519913,9.525558,9.500771
2014-08-10,9.517799,9.5078125,9.506409,9.507919,9.52507,9.518059,9.516235
2014-08-11,9.5136795,9.513145,9.516823,9.517921,9.519791,9.53183,9.545311
2014-08-12,9.500847,9.50663,9.506706,9.521713,9.52195,9.558304,9.486938
2014-08-13,9.51091,9.508369,9.513092,9.52317,9.549385,9.572639,9.566971
2014-08-14,9.52092,9.507835,9.519058,9.57708,9.562782,9.57534,9.589561
2014-08-15,9.5084305,9.520493,9.571625,9.570343,9.598152,9.607368,9.565376
2014-08-17,9.53466,9.5616455,9.587822,9.584221,9.563217,9.594887,9.598404
2014-08-18,9.52372,9.587677,9.563316,9.577644,9.590744,9.5922165,9.58522
2014-08-19,9.556831,9.55616,9.577591,9.58754,9.592407,9.607368,9.561615
2014-08-20,9.584801,9.595741,9.567337,9.591476,9.597839,9.603897,9.623787
2014-08-21,9.569786,9.570969,9.599419,9.595291,9.577835,9.612061,9.623116
2014-08-22,9.587906,9.585327,9.604065,9.592728,9.607903,9.608849,9.621941
2014-08-24,9.582169,9.5946045,9.596352,9.593712,9.612282,9.616005,9.620438
2014-08-25,9.572311,9.584549,9.624283,9.608963,9.607407,9.633797,9.632774
2014-08-26,9.600571,9.608322,9.599892,9.601326,9.620926,9.640678,9.647369
2014-08-27,9.616959,9.614471,9.627464,9.61908,9.619431,9.620934,9.673271
2014-08-28,9.64341,9.606804,9.617996,9.620079,9.639313,9.657593,9.678459
2014-08-29,9.619911,9.614487,9.626007,9.661217,9.648842,9.636459,9.650215
2014-08-31,9.633423,9.630714,9.576965,9.624115,9.635643,9.638786,9.686638
2014-09-01,9.592354,9.617462,9.64576,9.664902,9.660622,9.663193,9.657822
2014-09-02,9.653313,9.608734,9.651947,9.676918,9.667526,9.702179,9.662827
2014-09-03,9.601646,9.646507,9.66095,9.661774,9.650764,9.680962,9.661011
2014-09-04,9.633438,9.675148,9.649178,9.642731,9.679085,9.670952,9.688896
2014-09-05,9.655106,9.66304,9.645309,9.663773,9.663429,9.673294,9.657753
2014-09-07,9.660866,9.670433,9.677589,9.650673,9.684814,9.699532,9.685608
2014-09-08,9.659096,9.666573,9.697197,9.680756,9.68206,9.673019,9.687782
2014-09-09,9.661461,9.671867,9.672417,9.673805,9.68364,9.704834,9.692612
2014-09-10,9.7024,9.679543,9.676102,9.704338,9.703926,9.705215,9.708481
2014-09-11,9.691315,9.682198,9.691963,9.6981125,9.695473,9.711258,9.715256
2014-09-12,9.67186,9.690765,9.721634,9.688248,9.712349,9.7150955,9.720398
2014-09-14,9.6775055,9.699844,9.69075,9.702484,9.706146,9.732368,9.737648
2014-09-15,9.690811,9.71196,9.703102,9.721443,9.7152405,9.727852,9.723648
2014-09-16,9.684364,9.70047,9.717667,9.714119,9.721718,9.730347,9.726707
2014-09-17,9.702881,9.712036,9.722328,9.725235,9.715706,9.709793,9.734337
2014-09-18,9.704109,9.719231,9.72361,9.726326,9.736977,9.728706,9.740631
2014-09-19,9.715393,9.733391,9.71492,9.718048,9.73954,9.7378845,9.7439575
2014-09-21,9.711098,9.728714,9.739059,9.75499,9.737534,9.753708,9.755974
2014-09-22,9.721397,9.750496,9.756416,9.734947,9.749031,9.718155,9.718033
2014-09-23,9.743851,9.7380295,9.735146,9.758842,9.722496,9.728195,9.738632
2014-09-24,9.738571,9.748131,9.751671,9.751808,9.735809,9.774933,9.748932
2014-09-25,9.727913,9.743874,9.728195,9.762955,9.756897,9.750412,9.738792
2014-09-26,9.742546,9.751427,9.754173,9.747398,9.740761,9.736176,9.753059
2014-09-28,9.7512665,9.744324,9.741959,9.735527,9.7537155,9.751976,9.747368
2014-09-29,9.715271,9.750908,9.754112,9.761047,9.760635,9.7379,9.740707
2014-09-30,9.750832,9.743088,9.740746,9.738182,9.746971,9.755989,9.754623
2014-10-01,9.740921,9.75116,9.751396,9.749107,9.749298,9.741371,9.759209
2014-10-02,9.749588,9.741592,9.740486,9.737465,9.75219,9.76519,9.731155
2014-10-03,9.737869,9.746422,9.751595,9.753479,9.740517,9.756645,9.735367
2014-10-05,9.746201,9.71936,9.740288,9.73999,9.72982,9.749023,9.749893
2014-10-06,9.737198,9.725922,9.751976,9.753166,9.750725,9.75248,9.732849
2014-10-07,9.742928,9.741585,9.739914,9.740906,9.734238,9.742699,9.739639
2014-10-08,9.748421,9.74765,9.752304,9.739647,9.737144,9.751434,9.722786
2014-10-09,9.729965,9.755432,9.763115,9.745483,9.738968,9.751404,9.741249
2014-10-10,9.726295,9.733376,9.745293,9.757446,9.747986,9.746529,9.722473
2014-10-12,9.718704,9.732986,9.738449,9.722549,9.7378845,9.721474,9.7293625
2014-10-13,9.768173,9.7300415,9.748817,9.72744,9.701698,9.703659,9.7211685
2014-10-14,9.743019,9.736473,9.750404,9.739098,9.735336,9.716164,9.752464
2014-10-15,9.753998,9.742844,9.723625,9.716751,9.709778,9.710777,9.711311
2014-10-16,9.739601,9.723076,9.715378,9.728256,9.719551,9.710518,9.683044
2014-10-17,9.733734,9.73613,9.733231,9.725151,9.707054,9.706039,9.714867
2014-10-19,9.700134,9.716965,9.725319,9.699417,9.691414,9.704475,9.707527
2014-10-20,9.724945,9.7250595,9.706871,9.715897,9.69046,9.714851,9.728165
2014-10-21,9.719925,9.716286,9.7283325,9.693108,9.711838,9.705841,9.705307
2014-10-22,9.714088,9.714516,9.71106,9.709175,9.713013,9.710388,9.725388
2014-10-23,9.713593,9.678116,9.71022,9.695839,9.72345,9.721428,9.717636
2014-10-24,9.719055,9.725586,9.71476,9.716492,9.704597,9.704697,9.712341
2014-10-26,9.720787,9.72245,9.704102,9.724701,9.698639,9.707748,9.747124
2014-10-27,9.718864,9.697998,9.70681,9.705719,9.701393,9.705612,9.71022
2014-10-28,9.700035,9.716797,9.743492,9.697647,9.727081,9.712982,9.711159
2014-10-29,9.698265,9.71302,9.720566,9.710503,9.708565,9.703255,9.710739
2014-10-30,9.71447,9.712845,9.713974,9.703125,9.704506,9.684578,9.717712
2014-10-31,9.71653,9.717987,9.686623,9.710579,9.713409,9.702644,9.695656
2014-11-02,9.706459,9.718109,9.724861,9.697464,9.715454,9.739265,9.717476
2014-11-03,9.711906,9.7320175,9.7072525,9.701691,9.721062,9.72377,9.705765
2014-11-04,9.71534,9.715439,9.71022,9.712334,9.7322235,9.716927,9.717842
2014-11-05,9.712547,9.703438,9.701309,9.714989,9.711777,9.7061,9.750778
2014-11-06,9.729195,9.728493,9.704323,9.722351,9.713539,9.712296,9.714729
2014-11-07,9.70224,9.701401,9.716751,9.712677,9.705948,9.7176895,9.7495575
2014-11-09,9.691185,9.714897,9.717926,9.75882,9.714722,9.751457,9.823082
2014-11-10,9.704788,9.754997,9.705803,9.722397,9.738747,9.828712,9.836441
2014-11-11,9.710381,9.742363,9.723648,9.747787,9.829666,9.843369,9.857193
2014-11-12,9.719414,9.723251,9.754608,9.83493,9.84951,9.860481,9.882538
2014-11-13,9.723824,9.741203,9.82663,9.846146,9.871529,9.873085,9.899925
2014-11-14,9.73774,9.823746,9.842194,9.860809,9.877876,9.9201355,9.951347
2014-11-16,9.825829,9.851051,9.864647,9.870644,9.90551,9.945641,10.00058
2014-11-17,9.848221,9.86544,9.864754,9.916336,9.95549,9.999626,10.176476
2014-11-18,9.865524,9.864349,9.919533,9.95752,10.006004,10.166382,10.171753
2014-11-19,9.880287,9.921745,9.944283,10.012993,10.170311,10.185532,10.180031
2014-11-20,9.909645,9.946419,10.008354,10.165085,10.194962,10.190392,10.199989
2014-11-21,9.930382,10.005287,10.178375,10.179085,10.208153,10.20195,10.195679
2014-11-23,10.00135,10.171059,10.185371,10.185593,10.203293,10.196838,10.24675
2014-11-24,10.161621,10.178482,10.192146,10.194771,10.192398,10.251656,10.263184
2014-11-25,10.168671,10.19072,10.205681,10.199921,10.254959,10.258629,10.268341
2014-11-26,10.196999,10.204216,10.186546,10.266548,10.275093,10.270287,10.2558365
2014-11-27,10.174843,10.188698,10.245598,10.272224,10.281509,10.281311,10.299454
2014-11-28,10.210205,10.256798,10.244835,10.276672,10.247444,10.289894,10.299408
2014-11-30,10.252945,10.253738,10.266922,10.286407,10.277512,10.2981415,10.318069
2014-12-01,10.266235,10.279961,10.292046,10.280037,10.287201,10.3270035,10.422905
2014-12-02,10.254997,10.296539,10.280014,10.294067,10.33387,10.416786,10.444168
2014-12-03,10.276215,10.293022,10.289825,10.309135,10.423187,10.469635,10.473343
2014-12-04,10.276405,10.294815,10.319107,10.411537,10.45298,10.490814,10.479279
2014-12-05,10.296799,10.331436,10.404129,10.457764,10.4713745,10.499069,10.472961
2014-12-07,10.315285,10.408615,10.466217,10.494019,10.497917,10.480492,10.479782
2014-12-08,10.416092,10.451302,10.484573,10.505577,10.494301,10.467361,10.472893
2014-12-09,10.439789,10.481308,10.48661,10.486847,10.466454,10.494606,10.479912
2014-12-10,10.472366,10.472214,10.47934,10.45784,10.4726715,10.503311,10.472565
2014-12-11,10.493477,10.4758835,10.480873,10.493256,10.488159,10.482414,10.479912
2014-12-12,10.50808,10.476662,10.4978485,10.476807,10.48674,10.46743,10.472305
2014-12-14,10.506691,10.480209,10.499626,10.478363,10.471519,10.486252,10.48011
2014-12-15,10.492462,10.4700775,10.481682,10.494034,10.488419,10.466179,10.471855
2014-12-16,10.492043,10.489952,10.485413,10.4763565,10.487122,10.485321,10.480431
2014-12-17,10.478081,10.495338,10.497765,10.477722,10.470612,10.506912,10.471855
2014-12-18,10.465897,10.482651,10.45472,10.495064,10.488937,10.473824,10.480759
2014-12-19,10.477539,10.471642,10.484474,10.475517,10.487381,10.473892,10.471855
2014-12-21,10.491379,10.47757,10.485054,10.477257,10.469315,10.490303,10.48114
2014-12-22,10.472092,10.478241,10.481041,10.49585,10.4893265,10.470093,10.471596
2014-12-23,10.488228,10.48204,10.470329,10.474678,10.487709,10.4880905,10.481209
2014-12-24,10.489906,10.470757,10.493301,10.476807,10.468414,10.501526,10.459457
2014-12-25,10.489929,10.493439,10.496765,10.497009,10.490349,10.437325,10.393517
2014-12-26,10.472481,10.497871,10.472191,10.474289,10.466606,10.417969,10.403351
2014-12-28,10.48745,10.500092,10.473305,10.453354,10.423935,10.363762,10.368149
2014-12-29,10.486778,10.502365,10.459297,10.437317,10.397049,10.385353,10.335777
2014-12-30,10.487457,10.442352,10.409103,10.444679,10.381859,10.366371,10.395256
2014-12-31,10.4828415,10.449753,10.37693,10.393883,10.347084,10.380043,10.34668
2015-01-01,10.431648,10.37426,10.369217,10.365578,10.373497,10.334854,10.37664
2015-01-02,10.379898,10.357567,10.356911,10.329918,10.354065,10.350349,10.331902
2015-01-04,10.353821,10.352455,10.378052,10.361542,10.335739,10.337334,10.332291
2015-01-05,10.393318,10.373032,10.347969,10.35553,10.341568,10.3281555,10.357529
2015-01-06,10.346329,10.338821,10.352592,10.343559,10.33802,10.33551,10.308693
2015-01-07,10.35112,10.340981,10.3365555,10.32621,10.361008,10.320137,10.31617
2015-01-08,10.346497,10.342934,10.310356,10.320541,10.311676,10.343529,10.316689
2015-01-09,10.356819,10.33503,10.325043,10.3451,10.343887,10.3140335,10.297043
2015-01-11,10.332436,10.331009,10.295906,10.303818,10.298286,10.279892,10.310486
2015-01-12,10.332169,10.301239,10.285721,10.286903,10.283844,10.313599,10.289391
2015-01-13,10.308296,10.3224945,10.291908,10.302879,10.277977,10.259605,10.309425
2015-01-14,10.300194,10.32869,10.306885,10.284508,10.292572,10.2732315,10.29023
2015-01-15,10.315361,10.303673,10.282722,10.297325,10.279854,10.290321,10.278427
2015-01-16,10.283279,10.301979,10.308449,10.299568,10.292351,10.2705765,10.264832
2015-01-18,10.3085785,10.310783,10.28714,10.293976,10.261826,10.284355,10.27504
2015-01-19,10.2883835,10.294685,10.283516,10.278931,10.270226,10.284241,10.274994
2015-01-20,10.299942,10.295914,10.277672,10.296349,10.271179,10.277824,10.287857
2015-01-21,10.286392,10.289597,10.276947,10.276062,10.278877,10.290474,10.304405
2015-01-22,10.278198,10.275131,10.280106,10.288895,10.283585,10.292221,10.288712
2015-01-23,10.271683,10.2798,10.288452,10.286812,10.271286,10.285263,10.288712
2015-01-25,10.275177,10.293182,10.278397,10.294128,10.295807,10.295113,10.288712
2015-01-26,10.2953415,10.290489,10.298363,10.2866745,10.29155,10.283905,10.288712
2015-01-27,10.294296,10.296944,10.292862,10.308937,10.286316,10.284325,10.250931
2015-01-28,10.292572,10.280548,10.285057,10.273323,10.286301,10.294128,10.283501
2015-01-29,10.292618,10.300514,10.297386,10.29554,10.297356,10.291443,10.266739
2015-01-30,10.284058,10.293137,10.30175,10.248398,10.2799225,10.272942,10.266998
2015-02-01,10.287605,10.285667,10.290627,10.286194,10.260963,10.2717285,10.2701645
2015-02-02,10.297791,10.267052,10.270538,10.272301,10.262421,10.262741,10.257614
2015-02-03,10.290169,10.278114,10.279915,10.2944565,10.270828,10.263649,10.2627945
2015-02-04,10.287926,10.278534,10.278252,10.276436,10.263077,10.2675705,10.24321
2015-02-05,10.281319,10.259529,10.2730255,10.268158,10.2684555,10.249786,10.272484
2015-02-06,10.237862,10.255188,10.273468,10.255646,10.230568,10.251656,10.24118
2015-02-08,10.293739,10.267296,10.275078,10.268517,10.258949,10.2408905,10.235474
2015-02-09,10.250763,10.266533,10.251633,10.262413,10.244003,10.22036,10.225082
2015-02-10,10.288773,10.258537,10.247284,10.216911,10.243683,10.186394,10.182861
2015-02-11,10.25943,10.248474,10.258148,10.243744,10.215363,10.187744,10.192619
2015-02-12,10.235115,10.256844,10.224075,10.2146,10.229164,10.267754,10.186089
2015-02-13,10.234581,10.2239,10.211563,10.216141,10.207642,10.19413,10.224022
2015-02-15,10.243225,10.214996,10.210991,10.200562,10.188141,10.202637,10.214325
2015-02-16,10.220253,10.187363,10.214508,10.200996,10.205925,10.190491,10.212608
2015-02-17,10.21611,10.206902,10.205681,10.21212,10.220192,10.209923,10.1824875
2015-02-18,10.206818,10.192116,10.262962,10.196251,10.213509,10.207008,10.205147
2015-02-19,10.183739,10.184387,10.216354,10.189491,10.200455,10.17749,10.184837
2015-02-20,10.193985,10.180962,10.222649,10.203522,10.207817,10.236076,10.213982
2015-02-22,10.202782,10.210442,10.197929,10.200691,10.203102,10.227264,10.183403
2015-02-23,10.196678,10.214333,10.192627,10.194809,10.216629,10.225227,10.216454
2015-02-24,10.186005,10.180382,10.192337,10.217133,10.213066,10.215515,10.24015
2015-02-25,10.222359,10.206558,10.212494,10.204231,10.211899,10.210861,10.211945
2015-02-26,10.196068,10.190094,10.207657,10.197929,10.205536,10.213783,10.211182
2015-02-27,10.193565,10.211784,10.214516,10.209335,10.216866,10.211082,10.21106
2015-03-01,10.233116,10.172028,10.211525,10.210442,10.209839,10.21373,10.21389
2015-03-02,10.203476,10.19062,10.208061,10.214386,10.214157,10.211082,10.204987
2015-03-03,10.225815,10.210945,10.205589,10.209099,10.219246,10.20105,10.213509
2015-03-04,10.209213,10.217094,10.188286,10.231728,10.211899,10.218361,10.2116165
2015-03-05,10.213211,10.21669,10.218552,10.20858,10.199821,10.186348,10.19841
2015-03-06,10.207809,10.211784,10.224869,10.202698,10.205444,10.20047,10.184601
2015-03-08,10.207283,10.202171,10.197144,10.192215,10.178177,10.200859,10.192024
2015-03-09,10.206284,10.203873,10.196556,10.171051,10.198952,10.184547,10.18277
2015-03-10,10.212624,10.185287,10.200378,10.184868,10.195068,10.192642,10.18499
2015-03-11,10.189705,10.192902,10.204086,10.184784,10.196121,10.164993,10.205887
2015-03-12,10.201477,10.213226,10.199829,10.202469,10.19735,10.193474,10.192291
2015-03-13,10.207001,10.212349,10.185913,10.195236,10.193291,10.186394,10.1813965
2015-03-15,10.199944,10.191597,10.184502,10.19136,10.202446,10.177948,10.167061
2015-03-16,10.1961975,10.197144,10.195915,10.180771,10.179047,10.175781,10.168495
2015-03-17,10.192757,10.196304,10.196945,10.184059,10.176132,10.173515,10.165237
2015-03-18,10.18364,10.205292,10.183304,10.166077,10.165215,10.165085,10.160461
2015-03-19,10.188866,10.187004,10.170143,10.16877,10.164597,10.157417,10.149414
2015-03-20,10.186356,10.179459,10.164619,10.157677,10.171318,10.142532,10.14093
2015-03-22,10.169037,10.171257,10.172272,10.16011,10.158958,10.143997,10.119972
2015-03-23,10.168884,10.159065,10.161438,10.153641,10.140274,10.132904,10.111145
2015-03-24,10.173355,10.162491,10.145653,10.134399,10.148102,10.126968,10.092552
2015-03-25,10.154724,10.161781,10.152527,10.134712,10.141495,10.107956,10.096718
2015-03-26,10.160873,10.1458435,10.130005,10.096558,10.096634,10.0952835,10.0205765
2015-03-27,10.141426,10.146248,10.122261,10.100723,10.085716,10.042633,10.026192
2015-03-29,10.133293,10.130257,10.111908,10.084114,10.03698,10.021088,10.020424
2015-03-30,10.09687,10.0833435,10.085915,10.030617,10.027229,10.002304,10.023743
2015-03-31,10.087807,10.071556,10.038673,10.029388,10.014214,10.018944,10.003105
2015-04-01,10.084175,10.031364,10.037064,10.008331,10.021591,10.004028,10.002365
