,EURSEK,EURSEK,EURSEK,EURSEK,EURSEK,EURSEK,EURSEK
2017-06-01,9.679375,9.660677,9.667817,9.676547,9.68607,9.690943,9.701972
2017-06-02,9.674555,9.672382,9.671688,9.682835,9.692675,9.707345,9.716082
2017-06-04,9.683096,9.68187,9.689628,9.6876745,9.708163,9.723081,9.710018
2017-06-05,9.700653,9.685005,9.694681,9.717546,9.719745,9.723249,9.719753
2017-06-06,9.68042,9.6929865,9.709831,9.71974,9.72178,9.730406,9.737946
2017-06-07,9.696525,9.705465,9.713836,9.718783,9.739109,9.72156,9.739192
2017-06-08,9.716813,9.726114,9.73206,9.716784,9.732472,9.724752,9.737382
2017-06-09,9.713354,9.704523,9.739832,9.729163,9.739081,9.72812,9.741602
2017-06-11,9.716883,9.729965,9.724442,9.730091,9.753524,9.737072,9.718772
2017-06-12,9.721711,9.722771,9.727357,9.736523,9.701685,9.721662,9.734954
2017-06-13,9.745533,9.721732,9.734564,9.738251,9.724829,9.73619,9.739743
2017-06-14,9.730363,9.724897,9.750554,9.745526,9.75919,9.749075,9.763313
2017-06-15,9.716881,9.717364,9.747989,9.739321,9.729614,9.775739,9.745125
2017-06-16,9.731967,9.723452,9.723105,9.730868,9.738241,9.737431,9.750912
2017-06-18,9.742989,9.748197,9.759061,9.775529,9.72247,9.756996,9.73198
2017-06-19,9.755124,9.739647,9.728081,9.742884,9.779243,9.758338,9.740212
2017-06-20,9.754273,9.76199,9.739474,9.733066,9.717778,9.747128,9.772946
2017-06-21,9.727689,9.737099,9.753694,9.734207,9.751586,9.759176,9.735668
2017-06-22,9.742998,9.758353,9.755363,9.753383,9.747427,9.748385,9.755608
2017-06-23,9.747897,9.73322,9.743687,9.747772,9.766243,9.746095,9.757175
2017-06-25,9.737994,9.772627,9.751841,9.7486515,9.768012,9.762382,9.755223
2017-06-26,9.758944,9.753345,9.753771,9.722063,9.755196,9.755924,9.770117
2017-06-27,9.773894,9.751073,9.779548,9.7798605,9.746798,9.760442,9.761953
2017-06-28,9.750948,9.747795,9.748645,9.757482,9.743237,9.743948,9.757952
2017-06-29,9.753452,9.786715,9.753102,9.755156,9.709539,9.755284,9.748899
2017-06-30,9.770023,9.762759,9.7594385,9.755468,9.752744,9.751582,9.761344
2017-07-02,9.749321,9.755746,9.745582,9.752396,9.746721,9.746168,9.744398
2017-07-03,9.759284,9.744868,9.738587,9.742438,9.746992,9.765722,9.766892
2017-07-04,9.7363615,9.746738,9.75615,9.747202,9.746002,9.731907,9.744429
2017-07-05,9.759342,9.750584,9.739718,9.749095,9.752859,9.7508335,9.748236
2017-07-06,9.74034,9.74739,9.750674,9.74873,9.752618,9.747281,9.756017
2017-07-07,9.753414,9.761219,9.749583,9.757216,9.745688,9.744298,9.769534
2017-07-09,9.743304,9.7443495,9.754517,9.757928,9.758897,9.748481,9.739941
2017-07-10,9.750436,9.741278,9.74918,9.746255,9.747251,9.745667,9.751999
2017-07-11,9.739405,9.748211,9.736793,9.750863,9.755035,9.737717,9.743199
2017-07-12,9.723643,9.746945,9.741561,9.746695,9.740453,9.746382,9.735633
2017-07-13,9.757939,9.749082,9.741017,9.733622,9.737764,9.733345,9.752666
2017-07-14,9.739476,9.743716,9.736748,9.749677,9.739415,9.7040615,9.739066
2017-07-16,9.752249,9.749737,9.743957,9.736696,9.743412,9.718465,9.684674
2017-07-17,9.747372,9.7327385,9.738303,9.7415695,9.744991,9.695727,9.677
2017-07-18,9.734986,9.729312,9.750144,9.731865,9.700825,9.673046,9.643824
2017-07-19,9.753838,9.738122,9.714831,9.699664,9.670896,9.643217,9.645646
2017-07-20,9.743277,9.698994,9.692786,9.669171,9.646229,9.652727,9.632995
2017-07-21,9.7402935,9.691638,9.671094,9.651518,9.642689,9.636395,9.63721
2017-07-23,9.694959,9.672585,9.643977,9.647009,9.638186,9.639625,9.626772
2017-07-24,9.665714,9.644062,9.647779,9.637865,9.633517,9.632954,9.61611
2017-07-25,9.63583,9.644791,9.643399,9.633365,9.624904,9.62254,9.628544
2017-07-26,9.644118,9.637559,9.6413,9.625562,9.6352,9.626989,9.626817
2017-07-27,9.632293,9.638818,9.628636,9.626257,9.61592,9.616487,9.626478
2017-07-28,9.633964,9.621332,9.624862,9.61941,9.616718,9.610325,9.618695
2017-07-30,9.636966,9.624312,9.618084,9.620987,9.606113,9.616162,9.606115
2017-07-31,9.613638,9.614637,9.621711,9.613441,9.610294,9.609194,9.612706
2017-08-01,9.6282015,9.611967,9.608384,9.608344,9.605385,9.62314,9.60195
2017-08-02,9.613348,9.610187,9.607285,9.611702,9.606589,9.59795,9.605681
2017-08-03,9.612616,9.614843,9.598028,9.621276,9.602437,9.610669,9.616
2017-08-04,9.620826,9.600524,9.596338,9.608608,9.603701,9.582894,9.585176
2017-08-06,9.607384,9.609665,9.6015835,9.589764,9.593406,9.590092,9.601299
2017-08-07,9.60332,9.588692,9.597904,9.599202,9.607002,9.610342,9.607191
2017-08-08,9.589633,9.591177,9.573972,9.554025,9.57493,9.574381,9.581005
2017-08-09,9.592981,9.609953,9.609889,9.607193,9.610568,9.614198,9.571856
2017-08-10,9.6083,9.6060295,9.599337,9.583914,9.587042,9.58169,9.61358
2017-08-11,9.608107,9.590306,9.579596,9.575475,9.602685,9.577045,9.584282
2017-08-13,9.601619,9.619053,9.572379,9.608229,9.59081,9.590806,9.572286
2017-08-14,9.579102,9.5731535,9.579494,9.624426,9.589517,9.57751,9.582394
2017-08-15,9.592063,9.579096,9.586308,9.586503,9.565357,9.559614,9.585652
2017-08-16,9.607494,9.599393,9.592059,9.576801,9.573502,9.571861,9.5844145
2017-08-17,9.585378,9.595163,9.576084,9.575815,9.584954,9.585137,9.572629
2017-08-18,9.596003,9.574404,9.569267,9.585403,9.570156,9.566328,9.543761
2017-08-20,9.574596,9.586408,9.577073,9.58216,9.567397,9.568807,9.562558
2017-08-21,9.559687,9.576286,9.570477,9.582825,9.565535,9.563169,9.562608
2017-08-22,9.574702,9.5573,9.558433,9.559663,9.564362,9.544541,9.577882
2017-08-23,9.577761,9.563238,9.561479,9.573021,9.572137,9.567505,9.559965
2017-08-24,9.588525,9.535934,9.561747,9.571732,9.563574,9.572113,9.545547
2017-08-25,9.546008,9.557713,9.560359,9.573866,9.552232,9.572736,9.558338
2017-08-27,9.561018,9.553671,9.561212,9.570582,9.571578,9.566911,9.560926
2017-08-28,9.564525,9.557132,9.554679,9.552148,9.560456,9.557966,9.547145
2017-08-29,9.560689,9.5625725,9.554741,9.565858,9.557643,9.544634,9.558423
2017-08-30,9.564664,9.575007,9.563222,9.564331,9.54155,9.546758,9.527487
2017-08-31,9.560538,9.545496,9.554687,9.532768,9.548496,9.555074,9.557128
2017-09-01,9.561594,9.563262,9.549717,9.551899,9.566238,9.547861,9.531961
2017-09-03,9.550146,9.552494,9.545522,9.528127,9.509538,9.523969,9.556439
2017-09-04,9.545926,9.541593,9.552891,9.550545,9.517754,9.518798,9.531588
2017-09-05,9.577864,9.563959,9.506673,9.533935,9.535967,9.552941,9.503892
2017-09-06,9.5234,9.563838,9.526674,9.502908,9.515028,9.533697,9.522407
2017-09-07,9.554849,9.531822,9.52478,9.539965,9.496551,9.524532,9.5329685
2017-09-08,9.521931,9.535225,9.5384,9.5429735,9.535872,9.547477,9.526552
2017-09-10,9.539449,9.564451,9.497318,9.53355,9.534574,9.541022,9.558198
2017-09-11,9.503599,9.538664,9.536917,9.53115,9.514364,9.526568,9.538312
2017-09-12,9.521287,9.545805,9.522906,9.508739,9.515428,9.529319,9.562267
2017-09-13,9.53497,9.540304,9.514479,9.51078,9.533261,9.52444,9.538145
2017-09-14,9.528671,9.527706,9.510792,9.519086,9.537243,9.523611,9.526589
2017-09-15,9.577433,9.519661,9.528188,9.534747,9.539977,9.512065,9.54014
2017-09-17,9.5405245,9.523094,9.532994,9.529436,9.529458,9.569346,9.5240965
2017-09-18,9.52855,9.543931,9.516679,9.515337,9.517,9.502718,9.522672
2017-09-19,9.533575,9.53483,9.513968,9.537525,9.520068,9.512278,9.521662
2017-09-20,9.516204,9.51102,9.515487,9.51026,9.507449,9.513046,9.52576
2017-09-21,9.538443,9.51602,9.535938,9.540958,9.537534,9.528634,9.523399
2017-09-22,9.537551,9.514689,9.506701,9.53967,9.507683,9.529231,9.487688
2017-09-24,9.5089245,9.520779,9.511387,9.511277,9.53339,9.516187,9.536882
2017-09-25,9.515848,9.515726,9.539917,9.529369,9.497704,9.517157,9.521405
2017-09-26,9.534714,9.520776,9.510606,9.517583,9.540856,9.519333,9.535906
2017-09-27,9.505825,9.534586,9.524045,9.513456,9.530429,9.508367,9.510504
2017-09-28,9.527081,9.515831,9.537547,9.525945,9.544554,9.545266,9.546175
2017-09-29,9.538596,9.538444,9.544204,9.540874,9.514591,9.508742,9.514583
2017-10-01,9.514098,9.52636,9.510542,9.532773,9.511489,9.540471,9.542872
2017-10-02,9.519588,9.544371,9.502693,9.536988,9.512872,9.5075035,9.5200405
2017-10-03,9.52112,9.519756,9.5464,9.514236,9.537483,9.5097,9.536184
2017-10-04,9.528822,9.5381,9.518652,9.518595,9.533259,9.536587,9.502174
2017-10-05,9.507663,9.513418,9.533028,9.536133,9.524532,9.5127325,9.528521
2017-10-06,9.546353,9.54632,9.546601,9.508903,9.54062,9.548646,9.551392
2017-10-08,9.508801,9.510313,9.533707,9.51141,9.52839,9.521294,9.519786
2017-10-09,9.539779,9.549166,9.521597,9.550891,9.532173,9.508409,9.559694
2017-10-10,9.516996,9.513899,9.522449,9.524241,9.513734,9.502538,9.515927
2017-10-11,9.557164,9.536631,9.545959,9.557424,9.512592,9.547175,9.516048
2017-10-12,9.534691,9.520533,9.535691,9.507569,9.525818,9.530719,9.532629
2017-10-13,9.526014,9.581243,9.542053,9.518798,9.5206,9.543589,9.5411
2017-10-15,9.475226,9.552393,9.523858,9.525836,9.55361,9.547638,9.539916
2017-10-16,9.521563,9.529044,9.534661,9.541409,9.556939,9.536844,9.537965
2017-10-17,9.513629,9.550865,9.538904,9.540443,9.566617,9.529036,9.547742
2017-10-18,9.547099,9.530506,9.536828,9.55821,9.57229,9.546989,9.555875
2017-10-19,9.534958,9.529195,9.537295,9.543155,9.5444565,9.551221,9.540548
2017-10-20,9.535484,9.523861,9.540206,9.539688,9.55099,9.548805,9.559135
2017-10-22,9.5626545,9.536362,9.547044,9.544922,9.5496435,9.5514765,9.566009
2017-10-23,9.544355,9.548588,9.544224,9.550059,9.565709,9.562272,9.574307
2017-10-24,9.569561,9.546414,9.545221,9.562556,9.5656,9.575424,9.576921
2017-10-25,9.544999,9.548431,9.548443,9.552674,9.568519,9.575033,9.582077
2017-10-26,9.545973,9.559962,9.557391,9.570567,9.578057,9.583103,9.587905
2017-10-27,9.56229,9.561693,9.571981,9.577523,9.579513,9.584324,9.58718
2017-10-29,9.556985,9.574799,9.573361,9.573964,9.589937,9.590298,9.596697
2017-10-30,9.574728,9.580109,9.579575,9.585586,9.583201,9.590439,9.594786
2017-10-31,9.576156,9.584555,9.588185,9.58658,9.599075,9.591709,9.607328
2017-11-01,9.576926,9.58393,9.583042,9.588155,9.590433,9.590204,9.600527
2017-11-02,9.582026,9.587016,9.600673,9.587785,9.602564,9.592946,9.612147
2017-11-03,9.586878,9.587315,9.597693,9.606697,9.601032,9.610738,9.601396
2017-11-05,9.591192,9.597155,9.57108,9.589872,9.609119,9.611868,9.623603
2017-11-06,9.58552,9.589054,9.603167,9.624828,9.628552,9.625482,9.633823
2017-11-07,9.610293,9.605828,9.601173,9.613225,9.621364,9.629731,9.631638
2017-11-08,9.615354,9.612481,9.618167,9.621673,9.635373,9.6244545,9.63648
2017-11-09,9.607567,9.618232,9.625425,9.629366,9.638613,9.659895,9.656743
