,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN,EURPLN
2016-11-25,4.3244424,4.3251576,4.3299937,4.3269687,4.331786,4.335873,4.343503
2016-11-27,4.3319325,4.331638,4.331825,4.3289323,4.3370047,4.340823,4.3656015
2016-11-28,4.331496,4.32376,4.322502,4.3585877,4.3398404,4.3608103,4.3992662
2016-11-29,4.32868,4.334396,4.3453174,4.3446083,4.35592,4.4066315,4.4121876
2016-11-30,4.3348894,4.3363867,4.3388066,4.3606367,4.407095,4.4201136,4.422
2016-12-01,4.3494554,4.333527,4.3627343,4.4100833,4.4053216,4.399414,4.4201555
2016-12-02,4.3400226,4.357986,4.412989,4.4136014,4.4178576,4.3983727,4.4189515
2016-12-04,4.3621817,4.3667936,4.404713,4.4222913,4.414963,4.413992,4.4185495
2016-12-05,4.411465,4.392702,4.41552,4.4125676,4.3940463,4.4189196,4.4222116
2016-12-06,4.410614,4.419259,4.413452,4.413285,4.4173756,4.4128733,4.4234324
2016-12-07,4.4206157,4.4104753,4.401067,4.4344597,4.4115343,4.4273996,4.426645
2016-12-08,4.419733,4.3864822,4.421586,4.429689,4.4389424,4.423816,4.411965
2016-12-09,4.4244556,4.4151607,4.4165816,4.429303,4.4319863,4.4277225,4.429942
2016-12-11,4.4371147,4.4197145,4.428826,4.423659,4.438086,4.429843,4.425223
2016-12-12,4.40993,4.4231462,4.416853,4.4304614,4.4313865,4.440056,4.4383245
2016-12-13,4.422662,4.4246063,4.420198,4.432393,4.4277544,4.4394975,4.43118
2016-12-14,4.418527,4.4260693,4.422056,4.429751,4.4338207,4.422367,4.4328666
2016-12-15,4.4281955,4.4269834,4.4394403,4.4322796,4.431588,4.43447,4.43026
2016-12-16,4.429215,4.4310727,4.4308066,4.429657,4.429082,4.4342136,4.44588
2016-12-18,4.4353094,4.439809,4.43023,4.4323773,4.4272723,4.431132,4.4447584
2016-12-19,4.422724,4.4323907,4.4325657,4.429558,4.4214787,4.4220366,4.432746
2016-12-20,4.427837,4.436475,4.4321995,4.4324837,4.435021,4.434059,4.433211
2016-12-21,4.428529,4.4228086,4.429945,4.429451,4.4305487,4.4182363,4.430691
2016-12-22,4.424137,4.441387,4.431815,4.432596,4.4286313,4.4475384,4.4315042
2016-12-23,4.4255133,4.4301023,4.43069,4.429337,4.431375,4.4306803,4.428539
2016-12-26,4.416058,4.433374,4.4298043,4.4327164,4.4274797,4.42504,4.430077
2016-12-27,4.398993,4.4325223,4.474577,4.4292116,4.4230022,4.4308243,4.4384723
2016-12-28,4.4309564,4.4247303,4.4176083,4.4328427,4.4250426,4.438677,4.430322
2016-12-29,4.421201,4.421268,4.4334497,4.4187984,4.4276524,4.422467,4.415534
2016-12-30,4.436843,4.4186463,4.424798,4.426882,4.4392023,4.423253,4.4259453
2017-01-02,4.426429,4.429868,4.424567,4.4180226,4.415539,4.4176865,4.422486
2017-01-03,4.4271255,4.4390163,4.427324,4.4269056,4.424182,4.4181557,4.4103007
2017-01-04,4.427727,4.4197984,4.424224,4.422735,4.422482,4.4200125,4.417474
2017-01-05,4.421591,4.437334,4.428736,4.42124,4.4283037,4.4210835,4.426604
2017-01-06,4.4318867,4.419076,4.4182477,4.4359374,4.4203877,4.4287486,4.4200277
2017-01-08,4.4108763,4.4307933,4.4231944,4.409924,4.4149647,4.422326,4.4135528
2017-01-09,4.435668,4.416352,4.415982,4.4165196,4.418187,4.412413,4.406265
2017-01-10,4.419398,4.422548,4.42897,4.414639,4.4117765,4.4107475,4.418623
2017-01-11,4.4259996,4.4176908,4.428158,4.4114203,4.418644,4.416747,4.4263024
2017-01-12,4.4143796,4.417102,4.4196644,4.4183345,4.4220424,4.405618,4.441418
2017-01-13,4.415928,4.426302,4.413816,4.4173946,4.4225273,4.4108005,4.3931537
2017-01-15,4.428588,4.4125295,4.4112754,4.4242887,4.412958,4.416307,4.4034615
2017-01-16,4.4195433,4.403695,4.4147296,4.4165344,4.4138875,4.397468,4.414871
2017-01-17,4.409372,4.4099107,4.4063234,4.403424,4.3977423,4.4017515,4.397263
2017-01-18,4.407771,4.408837,4.404264,4.393368,4.4194007,4.4156284,4.390846
2017-01-19,4.4220634,4.4078336,4.4028144,4.4022875,4.3889203,4.399682,4.390374
2017-01-20,4.4382687,4.4062757,4.399998,4.4087296,4.406989,4.393173,4.3790193
2017-01-22,4.4033284,4.414262,4.397702,4.3761663,4.395428,4.3906612,4.3930383
2017-01-23,4.4121265,4.401882,4.4003077,4.397591,4.4327273,4.385593,4.4283237
2017-01-24,4.391833,4.4034386,4.391636,4.374868,4.4167094,4.3816233,4.388876
2017-01-25,4.397888,4.3927217,4.3800235,4.382366,4.4071283,4.3605413,4.361036
2017-01-26,4.3936954,4.388935,4.354556,4.364365,4.394509,4.3860226,4.396802
2017-01-27,4.381817,4.3952913,4.3375134,4.3703904,4.3754225,4.4014106,4.40756
2017-01-29,4.37953,4.4222465,4.3930387,4.3408,4.3552666,4.3758984,4.3817782
2017-01-30,4.372171,4.401758,4.3806777,4.3861117,4.392074,4.3935704,4.3626504
2017-01-31,4.383417,4.391288,4.390052,4.3725095,4.346473,4.3954883,4.348164
2017-02-01,4.356947,4.3998113,4.34708,4.3952794,4.3691173,4.3534656,4.3492417
2017-02-02,4.379305,4.353049,4.368796,4.389222,4.335657,4.3501267,4.362402
2017-02-03,4.386485,4.391676,4.3685713,4.357372,4.387719,4.3497458,4.3720737
2017-02-05,4.3926215,4.372603,4.380547,4.363736,4.3835654,4.3617115,4.3505716
2017-02-06,4.3686323,4.3544774,4.3935757,4.373685,4.3578253,4.376401,4.3668437
2017-02-07,4.3548455,4.389785,4.368812,4.3554,4.374297,4.361201,4.363876
2017-02-08,4.3469834,4.3858523,4.333434,4.361681,4.353967,4.3751464,4.359415
2017-02-09,4.3523088,4.3630276,4.3593807,4.3611064,4.363807,4.359994,4.3585033
2017-02-10,4.384471,4.3594856,4.3579664,4.3626285,4.36363,4.3557787,4.35685
2017-02-12,4.3586345,4.36103,4.3601313,4.3593993,4.3544035,4.3589725,4.346357
2017-02-13,4.353985,4.3657413,4.3602395,4.356208,4.3533397,4.346957,4.3380394
2017-02-14,4.375023,4.3573446,4.356487,4.35825,4.3487544,4.335409,4.336868
2017-02-15,4.364015,4.358349,4.357505,4.3407164,4.33699,4.335554,4.333647
2017-02-16,4.3561134,4.3555202,4.3461356,4.3347793,4.329712,4.3315563,4.3265495
2017-02-17,4.3550854,4.3412304,4.3407207,4.331354,4.326933,4.331395,4.3236
2017-02-26,4.341093,4.336517,4.328955,4.331691,4.3282275,4.3278008,4.3391843
2017-02-27,4.3363233,4.332446,4.330735,4.327411,4.3192687,4.3315916,4.3201723
2017-02-28,4.3347673,4.3284416,4.3262963,4.322662,4.296674,4.317871,4.3284187
2017-03-01,4.3289723,4.3295465,4.32287,4.3502245,4.310713,4.2977853,4.3208346
2017-03-02,4.327023,4.3217125,4.3110466,4.3180037,4.319668,4.3221383,4.304304
2017-03-03,4.321287,4.307392,4.2944226,4.3170347,4.3414626,4.3128257,4.3552656
2017-03-05,4.307406,4.324618,4.3101244,4.3219995,4.294307,4.3126884,4.3140564
2017-03-06,4.327681,4.3111553,4.3011303,4.32392,4.3229012,4.3197284,4.3074994
2017-03-07,4.3190465,4.2930346,4.3364964,4.2853465,4.308435,4.3301263,4.311179
2017-03-08,4.3152347,4.3209586,4.380114,4.324485,4.318727,4.302453,4.3119874
2017-03-09,4.3079495,4.2950025,4.328419,4.3128037,4.316977,4.3239117,4.318601
2017-03-10,4.3513227,4.3306346,4.305418,4.329745,4.3090625,4.316703,4.313927
2017-03-12,4.3086042,4.3235517,4.3084607,4.3020105,4.3255835,4.3103833,4.3071756
2017-03-13,4.307748,4.306354,4.3025303,4.3186235,4.3138585,4.294909,4.328209
2017-03-14,4.3184776,4.3272724,4.301593,4.3209944,4.3270497,4.310649,4.294057
2017-03-15,4.302807,4.310825,4.3195887,4.3267345,4.293407,4.323725,4.3088446
2017-03-16,4.314325,4.2942715,4.313034,4.302079,4.326724,4.296151,4.301843
2017-03-17,4.3197284,4.313052,4.3184953,4.314368,4.309842,4.320686,4.3020773
2017-03-19,4.312194,4.293531,4.310489,4.296048,4.300594,4.309647,4.3077536
2017-03-20,4.3188477,4.3099546,4.3044214,4.3186226,4.3041496,4.307934,4.30652
2017-03-21,4.313122,4.307711,4.315619,4.2941246,4.3220143,4.301557,4.3046274
2017-03-22,4.314545,4.2990675,4.3130765,4.304638,4.3056216,4.302918,4.30894
2017-03-23,4.3139086,4.286996,4.313159,4.3032594,4.3061438,4.3122935,4.307193
2017-03-24,4.3314133,4.316959,4.3055196,4.304503,4.304936,4.3025117,4.298271
2017-03-26,4.283452,4.2948527,4.2979946,4.3094883,4.306989,4.3092437,4.308639
2017-03-27,4.3007183,4.3060217,4.309775,4.298399,4.310355,4.307238,4.2886677
2017-03-28,4.2919197,4.30264,4.3125834,4.299125,4.293209,4.2931786,4.2993684
2017-03-29,4.3043213,4.3027835,4.300653,4.2954135,4.300479,4.3049846,4.3015695
2017-03-30,4.300046,4.2890143,4.306127,4.298271,4.3057814,4.3014812,4.298171
2017-03-31,4.3000135,4.292391,4.2980742,4.300392,4.302341,4.296993,4.29813
2017-04-02,4.3059583,4.3020773,4.305845,4.302272,4.298461,4.2960896,4.292243
2017-04-03,4.316595,4.3014293,4.3012357,4.2963204,4.299681,4.2890725,4.2906523
2017-04-04,4.3008757,4.2994223,4.2977195,4.29653,4.284801,4.2950335,4.2831464
2017-04-05,4.298203,4.295783,4.293122,4.2913523,4.2904673,4.2813344,4.2795534
2017-04-06,4.302145,4.293031,4.295401,4.285973,4.2830153,4.278498,4.27592
2017-04-07,4.29494,4.2933598,4.2830186,4.2845893,4.2751245,4.272522,4.276406
2017-04-09,4.2929916,4.289025,4.283442,4.278161,4.274335,4.2723694,4.2733297
2017-04-10,4.290982,4.28332,4.278504,4.271921,4.270216,4.2788625,4.262053
2017-04-11,4.2851605,4.273291,4.2718835,4.274092,4.2675285,4.267427,4.260977
2017-04-12,4.2806106,4.2732954,4.2807236,4.2777967,4.269764,4.2602177,4.258858
2017-04-13,4.275276,4.2714763,4.2724204,4.2678976,4.26689,4.2504387,4.2619076
2017-04-16,4.273282,4.271542,4.2586336,4.2542224,4.2534566,4.2495017,4.251079
2017-04-17,4.272902,4.2619386,4.2605042,4.2531796,4.2559257,4.2483187,4.256398
2017-04-18,4.266018,4.2601404,4.2573366,4.262022,4.2627435,4.2662764,4.2498
2017-04-19,4.2615337,4.258626,4.254707,4.251248,4.2445364,4.2195354,4.286463
2017-04-20,4.257479,4.2493486,4.2545905,4.2452326,4.267624,4.2466555,4.253025
2017-04-21,4.252211,4.2518244,4.249314,4.252051,4.22865,4.224015,4.2194176
2017-04-23,4.254889,4.249272,4.235595,4.2294364,4.250451,4.2666106,4.2505484
2017-04-24,4.2558494,4.2343087,4.254373,4.2330594,4.252005,4.2300897,4.238761
2017-04-25,4.228146,4.2630925,4.268018,4.2572074,4.227649,4.247908,4.233834
2017-04-26,4.2735305,4.235629,4.2632866,4.240288,4.2471905,4.2261157,4.2497034
2017-04-27,4.2396135,4.244234,4.2540383,4.2443185,4.2473497,4.2368155,4.236355
2017-04-28,4.2584476,4.2472534,4.238449,4.24658,4.2429233,4.2389617,4.237598
2017-04-30,4.231074,4.23321,4.2427063,4.230743,4.23882,4.227606,4.2293515
2017-05-01,4.256945,4.2604074,4.237122,4.254255,4.230458,4.2360487,4.2379456
2017-05-02,4.2360997,4.237198,4.2406597,4.234464,4.2331743,4.237019,4.229044
2017-05-03,4.2526784,4.232777,4.227931,4.2360883,4.226639,4.230902,4.219964
2017-05-04,4.2355876,4.240136,4.2357574,4.2298923,4.233759,4.2278433,4.229312
2017-05-05,4.247673,4.244553,4.234832,4.239545,4.236467,4.2330933,4.2364707
2017-05-07,4.2399707,4.238942,4.2274365,4.2279353,4.221914,4.23438,4.229565
2017-05-08,4.2345138,4.2411213,4.2312393,4.220561,4.2324295,4.2277784,4.2282267
2017-05-09,4.2326527,4.2288437,4.2239532,4.2357655,4.2332783,4.229549,4.230205
2017-05-10,4.2214017,4.237559,4.231784,4.2096663,4.2343125,4.2289915,4.2237606
2017-05-11,4.227279,4.229719,4.2297983,4.2400894,4.232021,4.2255907,4.219442
2017-05-12,4.2313123,4.23018,4.2600427,4.2312984,4.240235,4.240076,4.2316537
2017-05-14,4.23697,4.2266417,4.226669,4.2235327,4.2225127,4.230075,4.234585
2017-05-15,4.2301936,4.229189,4.2268243,4.2270565,4.2301846,4.224105,4.2250395
2017-05-16,4.233699,4.222709,4.2239447,4.228034,4.229323,4.2265525,4.2306204
2017-05-17,4.226515,4.229246,4.216877,4.2162952,4.2251124,4.2212353,4.214316
2017-05-18,4.2157855,4.2399464,4.2248316,4.225702,4.228613,4.2183876,4.2202625
2017-05-19,4.2334294,4.232455,4.2265882,4.236252,4.221992,4.2233357,4.2156014
2017-05-21,4.2366495,4.218839,4.215091,4.2099586,4.235894,4.2043514,4.21767
2017-05-22,4.2257214,4.231798,4.2258587,4.2149186,4.2091146,4.228724,4.2201004
2017-05-23,4.215584,4.227625,4.22182,4.215134,4.2311482,4.203188,4.2225823
2017-05-24,4.2245383,4.21053,4.2470884,4.229677,4.215003,4.231087,4.202446
2017-05-25,4.223675,4.2164354,4.2309484,4.2050333,4.2142925,4.2088447,4.2061515
2017-05-26,4.2186947,4.230411,4.206977,4.21716,4.216215,4.2082734,4.21698
2017-05-28,4.217997,4.2199893,4.213584,4.2006555,4.207219,4.2152786,4.2110596
2017-05-29,4.22009,4.2087727,4.203888,4.2140646,4.210722,4.1959724,4.2053
2017-05-30,4.219578,4.2236342,4.2108636,4.2188764,4.221733,4.2075076,4.209646
2017-05-31,4.2189407,4.199154,4.2076445,4.220767,4.208027,4.202891,4.209842
2017-06-01,4.217235,4.2111497,4.208154,4.1960244,4.2136836,4.20059,4.2005477
2017-06-02,4.21551,4.216293,4.209392,4.1983767,4.208178,4.2037387,4.2161145
2017-06-04,4.217856,4.214248,4.2104616,4.2076626,4.2000933,4.2007995,4.204541
2017-06-05,4.1991158,4.2043395,4.1981115,4.2074275,4.1915274,4.183247,4.192388
2017-06-06,4.211292,4.204853,4.1953998,4.2071395,4.206404,4.1998544,4.2003255
2017-06-07,4.2028933,4.210299,4.217444,4.1994977,4.1913576,4.196604,4.196644
2017-06-08,4.1943817,4.205021,4.1954412,4.1993856,4.1941624,4.180836,4.2012997
2017-06-09,4.2009783,4.204407,4.2037296,4.212196,4.1868434,4.1988397,4.199849
2017-06-11,4.189179,4.2072616,4.195956,4.1944847,4.194228,4.1935673,4.1892986
2017-06-12,4.1950855,4.1941843,4.2076516,4.1902924,4.1969137,4.1850266,4.20024
2017-06-13,4.2036486,4.189339,4.1933365,4.1649,4.1953874,4.18996,4.1744947
2017-06-14,4.1973996,4.240123,4.1937494,4.2004023,4.1921196,4.191514,4.194494
2017-06-15,4.2059474,4.1428432,4.1959944,4.1840415,4.1976094,4.1896086,4.1906195
2017-06-16,4.185645,4.2228127,4.196707,4.198824,4.195645,4.191806,4.193531
2017-06-18,4.1860294,4.1944547,4.2025304,4.1931505,4.199987,4.197459,4.202485
2017-06-19,4.1970797,4.191949,4.1992254,4.2043552,4.2126656,4.1893935,4.1989207
2017-06-20,4.202105,4.196851,4.197555,4.1926775,4.199403,4.198576,4.18824
2017-06-21,4.188299,4.1894026,4.186957,4.1890306,4.1984763,4.1824217,4.1899443
2017-06-22,4.196152,4.1943145,4.1944885,4.2090015,4.2034917,4.192827,4.1938095
2017-06-23,4.200808,4.1918397,4.1929502,4.198712,4.2041535,4.19902,4.1941795
2017-06-25,4.198392,4.194489,4.1983914,4.1874695,4.197519,4.189733,4.2019167
2017-06-26,4.198139,4.1917157,4.2030253,4.1979537,4.1955714,4.1983724,4.1997614
2017-06-27,4.1997375,4.1945643,4.193895,4.195436,4.1986027,4.1837683,4.2067575
2017-06-28,4.1868052,4.1915817,4.199727,4.203103,4.1891484,4.2104697,4.192512
2017-06-29,4.1909294,4.191807,4.1986403,4.197319,4.2048254,4.196992,4.1986866
2017-06-30,4.199651,4.194592,4.199707,4.2021894,4.1966367,4.2016954,4.199692
2017-07-02,4.20661,4.1920466,4.1888328,4.188264,4.205078,4.202778,4.2076097
2017-07-03,4.205798,4.2032456,4.1832113,4.196912,4.1989617,4.205803,4.205866
2017-07-04,4.19171,4.1943064,4.1992626,4.2031565,4.2064013,4.210161,4.214615
2017-07-05,4.192375,4.1912293,4.2109323,4.208013,4.2049212,4.214671,4.2129807
2017-07-06,4.1935496,4.2009687,4.2028084,4.210965,4.213598,4.211481,4.2212906
2017-07-07,4.1999683,4.2056923,4.210461,4.216309,4.21448,4.22193,4.2122393
2017-07-09,4.2038245,4.2117195,4.213331,4.217601,4.223791,4.2198796,4.2082186
2017-07-10,4.2146916,4.2083707,4.210995,4.223508,4.2236047,4.2284594,4.229326
2017-07-11,4.210754,4.216913,4.199331,4.2252307,4.211577,4.223062,4.2263722
2017-07-12,4.2137966,4.2191696,4.2164583,4.2185163,4.242337,4.225216,4.223951
2017-07-13,4.2213273,4.2101474,4.2391143,4.220259,4.2308216,4.2251253,4.2225566
2017-07-14,4.225663,4.2248907,4.21542,4.22675,4.231049,4.223755,4.224789
2017-07-16,4.237235,4.222019,4.239934,4.221071,4.199711,4.23217,4.222065
2017-07-17,4.2205896,4.2243414,4.2157836,4.216318,4.243148,4.2269726,4.232825
2017-07-18,4.2378516,4.219763,4.228634,4.2304707,4.208812,4.2127304,4.2220407
2017-07-19,4.223127,4.222179,4.2298126,4.206946,4.2254376,4.232119,4.234047
2017-07-20,4.213874,4.2219443,4.2247524,4.2398334,4.2067127,4.210275,4.2426224
2017-07-21,4.2198234,4.19539,4.2240586,4.2362504,4.2462516,4.226388,4.2286944
2017-07-23,4.216575,4.168908,4.2194896,4.2349467,4.23613,4.232404,4.2147617
2017-07-24,4.2193456,4.201705,4.2270346,4.2140822,4.2316866,4.2168803,4.2228694
2017-07-25,4.2205567,4.2293572,4.2354994,4.221072,4.2363234,4.2401147,4.240886
2017-07-26,4.2118483,4.2303333,4.2505727,4.2196426,4.2407165,4.226915,4.2374277
2017-07-27,4.222075,4.22955,4.246211,4.2332945,4.239303,4.2413473,4.2251234
2017-07-28,4.223092,4.23873,4.2191324,4.2468004,4.251246,4.246165,4.227759
2017-07-30,4.223615,4.24196,4.21539,4.214567,4.21749,4.2466717,4.2292986
2017-07-31,4.245028,4.2415924,4.245797,4.214779,4.239228,4.237052,4.2376547
2017-08-01,4.239805,4.224215,4.220813,4.247009,4.223234,4.2419643,4.2352624
2017-08-02,4.233688,4.2457085,4.2480564,4.230829,4.2292743,4.230135,4.2494154
2017-08-03,4.226482,4.260818,4.243645,4.25378,4.222447,4.246638,4.236679
2017-08-04,4.232561,4.2320037,4.2361655,4.2338448,4.238672,4.2431874,4.2447114
2017-08-06,4.248019,4.235065,4.2462406,4.2329617,4.2187443,4.2418714,4.2468987
2017-08-07,4.252877,4.2359853,4.2320147,4.2427115,4.2413077,4.2363505,4.2542872
2017-08-08,4.233474,4.236693,4.239509,4.2464614,4.2531652,4.241364,4.2539496
2017-08-09,4.2356772,4.228504,4.242356,4.2408414,4.233376,4.2414074,4.243044
2017-08-10,4.2443614,4.258481,4.227169,4.250505,4.2399306,4.2383065,4.2444935
2017-08-11,4.2442613,4.238954,4.245157,4.248048,4.244547,4.247165,4.247522
2017-08-13,4.2345047,4.246411,4.2710934,4.258726,4.248198,4.2293825,4.2503014
2017-08-14,4.246702,4.2428694,4.2434964,4.247606,4.2576323,4.25611,4.2700434
2017-08-15,4.241099,4.2438393,4.2451186,4.2524858,4.2471395,4.255392,4.2617135
2017-08-16,4.2464542,4.2458253,4.249745,4.2376056,4.239062,4.2499137,4.258205
2017-08-17,4.2459188,4.247374,4.2501044,4.2421446,4.258633,4.2372036,4.261708
2017-08-18,4.246327,4.2506657,4.248422,4.2615805,4.2650557,4.2622385,4.2573004
2017-08-20,4.251063,4.245964,4.2479362,4.2601166,4.2435994,4.260059,4.252147
2017-08-21,4.2477894,4.2500253,4.265811,4.2669067,4.2698145,4.2626543,4.2506747
2017-08-22,4.2360272,4.258181,4.2441564,4.2453933,4.249809,4.2600117,4.2550383
2017-08-23,4.2344437,4.2535686,4.2609153,4.2704563,4.25194,4.2643805,4.249027
2017-08-24,4.266164,4.260535,4.266876,4.2668014,4.2523665,4.251055,4.2710576
2017-08-25,4.242494,4.2530184,4.2537737,4.2489963,4.2629676,4.25439,4.2751155
2017-08-27,4.256186,4.24648,4.265423,4.258231,4.2373905,4.2713137,4.2645187
2017-08-28,4.2494864,4.256011,4.2523675,4.261631,4.2458057,4.258877,4.2631583
2017-08-29,4.2594476,4.253004,4.240612,4.2545877,4.2605433,4.2541003,4.268244
2017-08-30,4.2636957,4.2671895,4.2655797,4.2409782,4.2439427,4.2411227,4.2725577
2017-08-31,4.2643447,4.2684608,4.235959,4.2707586,4.241048,4.24854,4.255521
2017-09-01,4.243104,4.2699447,4.2554154,4.2744107,4.273446,4.2592626,4.266381
2017-09-03,4.2535515,4.2657437,4.27293,4.2524776,4.240896,4.2592254,4.2581863
2017-09-04,4.2575116,4.2742224,4.2559853,4.258631,4.2670393,4.2682147,4.264003
2017-09-05,4.2697687,4.2488103,4.255845,4.2664933,4.243138,4.264701,4.2591643
2017-09-06,4.255924,4.271672,4.261107,4.250604,4.2606964,4.2419863,4.2582955
2017-09-07,4.2505574,4.2455606,4.253752,4.257823,4.242605,4.2441216,4.256995
2017-09-08,4.270964,4.266881,4.2733545,4.2412176,4.256226,4.2686,4.2592435
2017-09-10,4.268063,4.2740045,4.270473,4.256342,4.2621746,4.2503266,4.2572765
2017-09-11,4.239425,4.2755566,4.2572975,4.265167,4.2531705,4.256301,4.261457
2017-09-12,4.266576,4.2578917,4.243274,4.2600894,4.259436,4.2567244,4.2648478
2017-09-13,4.270788,4.2557936,4.2527504,4.2542806,4.2592106,4.260751,4.2347293
2017-09-14,4.2546587,4.266479,4.261289,4.2548966,4.259804,4.270005,4.2688723
2017-09-15,4.2632546,4.263132,4.259527,4.255763,4.2619,4.265158,4.2699056
2017-09-17,4.253975,4.265575,4.262041,4.261534,4.266716,4.269386,4.263877
2017-09-18,4.258167,4.258978,4.26101,4.2680616,4.2677155,4.270525,4.2616806
2017-09-19,4.2627587,4.245611,4.2747507,4.270017,4.270494,4.251045,4.2733703
2017-09-20,4.2689667,4.2642856,4.263873,4.268075,4.26926,4.2697706,4.2704287
2017-09-21,4.2687035,4.279654,4.237912,4.2638836,4.2565646,4.2718034,4.270379
2017-09-22,4.2673507,4.2714477,4.2540965,4.2651315,4.2653666,4.273455,4.262783
2017-09-24,4.251547,4.2722187,4.26197,4.245453,4.266816,4.264842,4.2693677
2017-09-25,4.267273,4.2654204,4.2697206,4.28485,4.2682333,4.291369,4.272234
2017-09-26,4.2765045,4.281043,4.2680674,4.2679143,4.270222,4.248205,4.2652664
2017-09-27,4.2395105,4.271149,4.270787,4.270724,4.2631993,4.264784,4.260246
2017-09-28,4.23867,4.292592,4.2570324,4.283014,4.2409987,4.264791,4.270564
2017-09-29,4.265675,4.24486,4.2665915,4.2699585,4.2644343,4.270657,4.2670035
2017-10-01,4.269999,4.2668724,4.2615013,4.2728133,4.271352,4.2699943,4.2689977
2017-10-02,4.271177,4.267919,4.272266,4.2698197,4.274087,4.273839,4.271233
2017-10-03,4.2694807,4.262969,4.2695036,4.2732096,4.271829,4.27132,4.2777095
2017-10-04,4.251678,4.269186,4.266923,4.2694626,4.273369,4.2902946,4.270271
2017-10-05,4.273395,4.276313,4.2688365,4.2728376,4.280707,4.272887,4.2806525
2017-10-06,4.26188,4.268263,4.2705984,4.2712083,4.2817936,4.2849274,4.2897167
2017-10-08,4.2603445,4.2672024,4.276344,4.2756996,4.2672462,4.2787933,4.2875338
2017-10-09,4.268773,4.2680893,4.274221,4.2686744,4.283551,4.2814884,4.2738113
2017-10-10,4.2711434,4.276007,4.280903,4.263484,4.275175,4.278856,4.2938156
2017-10-11,4.28039,4.274414,4.279101,4.2924914,4.280101,4.275339,4.274405
2017-10-12,4.2621517,4.2671275,4.270096,4.267044,4.2782483,4.2583957,4.284878
2017-10-13,4.2610216,4.295528,4.2626476,4.276589,4.270046,4.2788296,4.2674193
2017-10-15,4.2717013,4.2773557,4.2726974,4.2807927,4.303071,4.297884,4.2813077
2017-10-16,4.2704473,4.2738605,4.2634554,4.279202,4.2689633,4.27484,4.263134
2017-10-17,4.295145,4.285195,4.2758193,4.281,4.266211,4.261145,4.2874265
2017-10-18,4.2661448,4.274949,4.2812333,4.279295,4.268349,4.2659483,4.273881
2017-10-19,4.288087,4.277838,4.2792163,4.2811794,4.278341,4.2932267,4.2936645
2017-10-20,4.2751327,4.2797604,4.280663,4.2793875,4.278669,4.2946906,4.2744617
2017-10-22,4.2707286,4.2896295,4.286715,4.281358,4.3014174,4.2732444,4.285694
2017-10-23,4.272377,4.270708,4.288377,4.2794805,4.2894106,4.271086,4.2843275
2017-10-24,4.294902,4.2869515,4.2815995,4.2815332,4.280391,4.281109,4.276229
2017-10-25,4.272614,4.27077,4.2838054,4.2632923,4.2754674,4.2793303,4.269719
2017-10-26,4.2751136,4.286766,4.290713,4.242272,4.280544,4.2698956,4.2659106
2017-10-27,4.267448,4.260784,4.2642546,4.2728505,4.2726016,4.2717204,4.2649565
2017-10-29,4.274625,4.262407,4.294654,4.2688155,4.2772164,4.268003,4.2660046
2017-10-30,4.282498,4.271459,4.2688084,4.270688,4.257048,4.2668056,4.252454
2017-10-31,4.272786,4.2702203,4.274874,4.264071,4.267329,4.251989,4.2236133
2017-11-01,4.2753544,4.2662873,4.269024,4.251102,4.2556934,4.291507,4.2566905
2017-11-02,4.2734303,4.273416,4.261519,4.2513804,4.242772,4.2400665,4.2778955
2017-11-03,4.269182,4.26643,4.270677,4.259305,4.224849,4.2534285,4.242832
2017-11-05,4.258822,4.257939,4.291872,4.2115827,4.2664304,4.271525,4.2662764
2017-11-06,4.2621,4.247971,4.246582,4.2564816,4.238494,4.2255635,4.2594113
2017-11-07,4.26589,4.3012815,4.2942944,4.2200623,4.250926,4.2479944,4.262389
2017-11-08,4.257457,4.2637787,4.3187957,4.265416,4.2230525,4.247487,4.286613
2017-11-09,4.231728,4.2280707,4.273217,4.264775,4.2459254,4.2343636,4.2877593
