,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY,NZDJPY
2016-05-18,74.626434,74.56208,74.49526,74.37966,74.41273,74.517044,74.56829
2016-05-19,74.51509,74.465935,74.27396,74.44413,74.54616,74.5139,74.536156
2016-05-20,74.46689,74.29736,74.4662,74.50188,74.52896,74.48258,74.44361
2016-05-22,74.379425,74.48687,74.512085,74.496155,74.51359,74.488884,74.327286
2016-05-23,74.478134,74.550835,74.51791,74.4701,74.4467,74.41163,74.33915
2016-05-24,74.52429,74.5428,74.482,74.439575,74.36515,74.35016,74.3066
2016-05-25,74.53486,74.47648,74.445,74.33145,74.29721,74.24408,74.249626
2016-05-26,74.483505,74.49106,74.29164,74.386055,74.23833,74.24621,74.265656
2016-05-27,74.43704,74.42512,74.29971,74.26168,74.310555,74.25401,74.29949
2016-05-29,74.3849,74.29437,74.21811,74.23676,74.23987,74.2594,74.22278
2016-05-30,74.30767,74.241646,74.308586,74.30153,74.27562,74.2578,74.189896
2016-05-31,74.23883,74.262825,74.189415,74.218445,74.234375,74.22608,74.180176
2016-06-01,74.27171,74.250275,74.29291,74.20328,74.199646,74.14296,74.20902
2016-06-02,74.26615,74.211914,74.26032,74.21903,74.19215,74.18067,74.1811
2016-06-03,74.22995,74.24868,74.22098,74.17644,74.18667,74.21198,74.21584
2016-06-05,74.1727,74.23244,74.19559,74.16679,74.211006,74.172005,74.16217
2016-06-06,74.23782,74.20284,74.19333,74.22185,74.17423,74.191536,74.17084
2016-06-07,74.14899,74.179504,74.18929,74.17496,74.19914,74.18511,74.20074
2016-06-08,74.1728,74.19185,74.18308,74.168655,74.19031,74.21367,74.18156
2016-06-09,74.21436,74.12901,74.1897,74.22426,74.163506,74.22273,74.18415
2016-06-10,74.17953,74.19074,74.21596,74.18723,74.173546,74.19664,74.227554
2016-06-12,74.2049,74.17574,74.183014,74.21737,74.19685,74.2342,74.20154
2016-06-13,74.18541,74.20382,74.18413,74.18638,74.200554,74.22241,74.210205
2016-06-14,74.17243,74.1885,74.21083,74.19616,74.25778,74.19851,74.27876
2016-06-15,74.21853,74.17657,74.22899,74.21516,74.19747,74.202286,74.2462
2016-06-16,74.16951,74.190315,74.21688,74.227875,74.216705,74.25312,74.238884
2016-06-17,74.18048,74.24811,74.20603,74.22053,74.20572,74.25148,74.21516
2016-06-19,74.222824,74.169624,74.19035,74.20786,74.23434,74.265,74.26445
2016-06-20,74.20862,74.20394,74.21035,74.21063,74.27072,74.25796,74.26887
2016-06-21,74.18117,74.20393,74.26624,74.2728,74.2392,74.26129,74.26058
2016-06-22,74.22234,74.167496,74.20152,74.25934,74.27287,74.27378,74.25847
2016-06-23,74.255226,74.2773,74.25003,74.287224,74.255615,74.22342,74.25426
2016-06-24,74.25906,74.26308,74.22958,74.24054,74.239365,74.22751,74.21057
2016-06-26,74.28121,74.25047,74.23083,74.27229,74.27226,74.22619,74.20202
2016-06-27,74.23629,74.255325,74.25804,74.23093,74.259865,74.24228,74.26052
2016-06-28,74.28391,74.26216,74.28444,74.22598,74.2459,74.207146,74.18117
2016-06-29,74.239265,74.24713,74.199,74.24966,74.215866,74.16557,74.12281
2016-06-30,74.283165,74.24094,74.19467,74.22265,74.17742,74.095436,74.151344
2016-07-01,74.23538,74.257996,74.26817,74.17681,74.16375,74.19558,74.15701
2016-07-03,74.25642,74.22857,74.163635,74.15314,74.176125,74.21359,74.133286
2016-07-04,74.26283,74.14562,74.16931,74.1565,74.160484,74.16027,74.155205
2016-07-05,74.1638,74.13632,74.15226,74.1593,74.153534,74.12993,74.13276
2016-07-06,74.14315,74.17363,74.13557,74.13943,74.11199,74.12535,74.15732
2016-07-07,74.16487,74.136375,74.15053,74.12621,74.083275,74.15042,74.15376
2016-07-08,74.14305,74.119415,74.14341,74.09579,74.11757,74.14703,74.15082
2016-07-10,74.13005,74.16988,74.14098,74.14933,74.16607,74.15311,74.14835
2016-07-11,74.15551,74.132095,74.1344,74.131386,74.1603,74.16479,74.173164
2016-07-12,74.11396,74.1454,74.136284,74.14124,74.14257,74.1407,74.1291
2016-07-13,74.133995,74.15932,74.153076,74.134895,74.18106,74.09952,74.16295
2016-07-14,74.180435,74.15008,74.17056,74.160446,74.16411,74.23793,74.20894
2016-07-15,74.13639,74.15032,74.15976,74.15768,74.147736,74.16462,74.17485
2016-07-17,74.1595,74.17344,74.17228,74.16422,74.17906,74.17259,74.165085
2016-07-18,74.16982,74.140945,74.20273,74.188225,74.14912,74.17948,74.16436
2016-07-19,74.16379,74.16534,74.18357,74.20584,74.197624,74.19193,74.17522
2016-07-20,74.17961,74.18678,74.16989,74.17687,74.17027,74.17647,74.17263
2016-07-21,74.16112,74.172646,74.190186,74.13121,74.15539,74.149,74.1334
2016-07-22,74.190575,74.17953,74.19146,74.16101,74.17565,74.148,74.11492
2016-07-24,74.14501,74.191864,74.15136,74.16435,74.1341,74.13609,74.14149
2016-07-25,74.15584,74.17567,74.19188,74.1485,74.14443,74.137726,74.16168
2016-07-26,74.18751,74.1936,74.07188,74.155266,74.1475,74.158066,74.12638
2016-07-27,74.13968,74.06438,74.1533,74.173965,74.144226,74.13907,74.00091
2016-07-28,74.1591,74.14095,74.14697,74.16781,74.13051,73.947945,73.93408
2016-07-29,74.1588,74.17592,74.12003,74.1409,74.02943,73.91167,73.78946
2016-07-31,74.1589,74.12394,74.13474,73.974846,73.91472,73.8129,73.76618
2016-08-01,74.15899,74.131744,73.98814,73.9249,73.80265,73.7836,73.66371
2016-08-02,74.15909,74.02708,73.92582,73.85167,73.785286,73.64238,73.66488
2016-08-03,74.00167,73.92872,73.79003,73.70991,73.636955,73.62653,73.641464
2016-08-04,73.92856,73.80919,73.76462,73.63992,73.636604,73.67507,73.64658
2016-08-05,73.81537,73.78964,73.649506,73.64686,73.66768,73.64749,73.650894
2016-08-07,73.78927,73.650475,73.64321,73.656006,73.64666,73.66234,73.62814
2016-08-08,73.66911,73.65053,73.6658,73.635544,73.649124,73.62194,73.66591
2016-08-09,73.632996,73.650635,73.629745,73.67201,73.6523,73.69256,73.66722
2016-08-10,73.63172,73.65072,73.648125,73.65363,73.62909,73.64039,73.589966
2016-08-11,73.65784,73.65081,73.668045,73.64147,73.66103,73.590096,73.607574
2016-08-12,73.65212,73.650894,73.66512,73.63766,73.572495,73.58802,73.56103
2016-08-14,73.64725,73.650986,73.65274,73.673134,73.583534,73.57098,73.55472
2016-08-15,73.67232,73.65106,73.61966,73.59566,73.53781,73.58301,73.60996
2016-08-16,73.63063,73.62482,73.58568,73.57614,73.56746,73.561424,73.562935
2016-08-17,73.54736,73.563034,73.59547,73.55788,73.586494,73.57649,73.57043
2016-08-18,73.541435,73.56467,73.560486,73.5705,73.58968,73.58989,73.45949
2016-08-19,73.49591,73.581375,73.57229,73.5818,73.57853,73.47446,73.38909
2016-08-21,73.52247,73.56398,73.59264,73.59807,73.4931,73.381065,73.39487
2016-08-22,73.6049,73.58177,73.581314,73.48749,73.37774,73.35802,73.35719
2016-08-23,73.54693,73.56359,73.51643,73.37609,73.38156,73.44116,73.39161
2016-08-24,73.50404,73.50107,73.38763,73.37073,73.38413,73.37684,73.3848
2016-08-25,73.500946,73.3767,73.397705,73.36685,73.39193,73.362946,73.34628
2016-08-26,73.39491,73.346535,73.378525,73.398964,73.39728,73.359886,73.38434
2016-08-28,73.37849,73.40781,73.3512,73.3922,73.40096,73.36241,73.378525
2016-08-29,73.395325,73.38847,73.359,73.387665,73.37004,73.41256,73.37366
2016-08-30,73.37812,73.30976,73.374695,73.38461,73.37659,73.40996,73.40855
2016-08-31,73.39566,73.34746,73.38836,73.37543,73.38097,73.41747,73.39819
2016-09-01,73.377785,73.38881,73.39562,73.369156,73.38393,73.39905,73.353516
2016-09-02,73.39596,73.30673,73.40956,73.36488,73.39271,73.414825,73.39352
2016-09-04,73.37747,73.39337,73.38275,73.40115,73.398636,73.39224,73.38563
2016-09-05,73.39629,73.34758,73.38888,73.39347,73.4027,73.361145,73.341576
2016-09-06,73.37715,73.34795,73.4006,73.38834,73.36834,73.302826,73.3851
2016-09-07,73.39658,73.44007,73.377846,73.38492,73.37565,73.44103,73.37851
2016-09-08,73.376884,73.3884,73.34583,73.37474,73.38049,73.36212,73.37303
2016-09-09,73.39688,73.35624,73.355156,73.36792,73.383766,73.38445,73.45507
2016-09-11,73.37661,73.319466,73.373474,73.36327,73.393326,73.40335,73.47035
2016-09-12,73.39715,73.4147,73.389244,73.40298,73.37992,73.459885,73.59316
2016-09-13,73.37637,73.408875,73.39751,73.424034,73.4643,73.64369,73.66969
2016-09-14,73.39741,73.31695,73.43675,73.46309,73.58657,73.67443,74.021835
2016-09-15,73.37614,73.39492,73.507095,73.6353,73.72072,73.98008,74.25832
2016-09-16,73.42316,73.50941,73.57979,73.7577,74.036194,74.29539,74.28378
2016-09-18,73.46247,73.591606,73.64095,74.016426,74.282585,74.22965,74.21651
2016-09-19,73.54764,73.68434,73.9814,74.19167,74.24803,74.24429,74.24803
2016-09-20,73.629486,73.982834,74.258934,74.222565,74.25587,74.29017,74.26904
2016-09-21,74.002686,74.24992,74.2571,74.28929,74.26235,74.256386,74.25861
2016-09-22,74.24243,74.22,74.216286,74.257324,74.22928,74.19332,74.28503
2016-09-23,74.21562,74.22862,74.272064,74.18966,74.283936,74.21508,74.21509
2016-09-25,74.29325,74.24578,74.27633,74.2221,74.28554,74.30878,74.24787
2016-09-26,74.28855,74.260635,74.244865,74.29063,74.24723,74.34655,74.26963
2016-09-27,74.22813,74.26848,74.25373,74.257805,74.255615,74.26114,74.25882
2016-09-28,74.25649,74.28344,74.209656,74.18854,74.26255,74.217834,74.286026
2016-09-29,74.29446,74.25459,74.26436,74.22177,74.22758,74.23998,74.275925
2016-09-30,74.24024,74.26113,74.26422,74.29173,74.285255,74.32716,74.28525
2016-10-02,74.22704,74.273605,74.22502,74.25817,74.26848,74.35945,74.307236
2016-10-03,74.29987,74.2494,74.28905,74.29848,74.31869,74.297714,74.40807
2016-10-04,74.25505,74.21551,74.273476,74.268974,74.31373,74.28241,74.25558
2016-10-05,74.29068,74.2716,74.33725,74.357834,74.26791,74.28728,74.30964
2016-10-06,74.315025,74.30524,74.35029,74.25949,74.31905,74.32557,74.307236
2016-10-07,74.25387,74.338165,74.30925,74.30549,74.314,74.28252,74.27173
2016-10-09,74.31185,74.49019,74.28341,74.34694,74.267426,74.28669,74.21564
2016-10-10,74.245056,74.303795,74.30533,74.35965,74.31945,74.290924,74.11026
2016-10-11,74.32051,74.323105,74.38476,74.291245,74.22222,74.06315,74.00548
2016-10-12,74.318886,74.260765,74.34729,74.203575,74.09374,73.98814,73.927444
2016-10-13,74.25347,74.282776,74.22477,74.1262,73.925,74.00751,74.01716
2016-10-14,74.27686,74.21339,74.119865,74.00682,74.03634,73.987915,74.048645
2016-10-16,74.24056,74.04412,73.96808,73.99968,74.04355,74.007774,73.99866
2016-10-17,74.06424,74.033936,74.04283,73.99372,73.97399,73.98763,73.92326
2016-10-18,73.98998,73.99751,74.01171,74.02434,73.99378,74.00805,74.010216
2016-10-19,73.98689,73.98035,74.022804,73.97366,73.975784,73.98737,73.99707
2016-10-20,73.98215,73.97154,74.0122,73.972115,74.03327,74.00828,73.997185
2016-10-21,73.9749,73.94898,73.98542,74.00787,74.036705,73.98714,73.99725
2016-10-23,74.01725,74.02341,73.99444,74.00004,74.0002,74.00851,73.997345
2016-10-24,74.01633,73.995636,73.94822,73.99355,73.986824,73.986916,73.99742
2016-10-25,74.01482,74.049644,74.00383,74.026596,74.002846,74.00873,73.997475
2016-10-26,74.01241,74.014465,74.01161,73.97203,74.027664,73.98671,73.99755
2016-10-27,74.008606,73.99168,73.973045,73.97046,73.95113,74.00892,73.997604
2016-10-28,74.002686,73.98992,73.97689,74.00867,74.077,73.986534,73.99769
2016-10-30,73.99344,73.96053,74.015076,74.000305,74.0426,74.009094,74.086945
2016-10-31,73.992485,74.00838,74.09264,73.993385,73.98762,74.08308,74.24835
2016-11-01,73.98583,74.01734,73.96623,74.02831,74.09096,74.21359,74.19786
2016-11-02,74.01866,73.98054,73.93429,74.04997,74.24151,74.275406,74.31378
2016-11-03,74.00932,74.04382,74.12057,74.23111,74.23495,74.28761,74.37987
2016-11-04,73.99237,74.10499,74.24311,74.26878,74.333466,74.39053,74.42167
2016-11-06,74.12732,74.201744,74.1995,74.30728,74.365974,74.38037,74.38812
2016-11-07,74.12157,74.25823,74.308784,74.36452,74.387344,74.43228,74.663864
2016-11-08,74.259224,74.30694,74.40884,74.37403,74.440056,74.67261,74.68764
2016-11-09,74.295456,74.33798,74.4287,74.38838,74.5853,74.669685,74.712296
2016-11-10,74.363846,74.325775,74.36092,74.66805,74.670815,74.73254,74.78636
2016-11-11,74.35068,74.4072,74.68386,74.66677,74.75067,74.79186,74.81011
2016-11-13,74.40187,74.58344,74.70963,74.769745,74.74586,74.80619,74.85514
2016-11-14,74.6794,74.66708,74.739395,74.814644,74.83089,74.86257,74.952614
2016-11-15,74.69061,74.72786,74.764145,74.80518,74.880974,74.89335,75.01922
2016-11-16,74.72225,74.796196,74.842865,74.88399,74.8672,75.01098,75.01493
2016-11-17,74.750015,74.85931,74.836,74.91844,74.988754,75.07453,75.08498
2016-11-18,74.82641,74.867775,74.91883,75.00491,75.03361,75.07669,75.18889
2016-11-20,74.856094,74.91728,75.00325,75.03318,75.068825,75.2257,75.38653
2016-11-21,74.902626,75.01145,75.101105,75.08879,75.135765,75.362175,75.40728
2016-11-22,74.99323,75.08322,75.1042,75.25326,75.369064,75.44908,76.17849
2016-11-23,75.00467,75.1106,75.25092,75.31082,75.40317,76.13053,76.18298
2016-11-24,75.07353,75.17988,75.36233,75.41331,76.10119,76.19571,76.30233
2016-11-25,75.223335,75.39101,75.405785,76.10201,76.206154,76.220825,76.36527
2016-11-27,75.32412,75.462105,76.128586,76.13678,76.2184,76.40259,76.4925
2016-11-28,75.41266,76.18066,76.24265,76.233086,76.31955,76.47683,76.65706
2016-11-29,76.12469,76.19958,76.22621,76.34251,76.44253,76.71572,76.84765
2016-11-30,76.206604,76.21516,76.34741,76.48507,76.67388,76.81099,76.94999
2016-12-01,76.22447,76.31876,76.45672,76.6769,76.810745,76.95728,77.195854
2016-12-02,76.33964,76.42389,76.704926,76.7924,76.96119,77.164604,77.327675
2016-12-04,76.491844,76.71322,76.78003,76.91069,77.22069,77.27534,77.41173
2016-12-05,76.71941,76.823044,76.91475,77.162224,77.30456,77.42813,77.67732
2016-12-06,76.81533,76.882774,77.24368,77.261215,77.41045,77.64016,77.70176
2016-12-07,76.94017,77.13577,77.34511,77.40907,77.58465,77.70624,78.136604
2016-12-08,77.16105,77.29062,77.47036,77.70271,77.73257,78.17562,78.41078
2016-12-09,77.23102,77.411736,77.69862,77.79253,78.15476,78.34239,78.65588
2016-12-11,77.32914,77.62861,77.69991,78.16944,78.363495,78.6254,79.30992
2016-12-12,77.69095,77.70265,78.143135,78.39867,78.68725,79.25965,79.32649
2016-12-13,77.732574,78.1416,78.33227,78.63265,79.28367,79.411705,79.33011
2016-12-14,78.14017,78.33692,78.66137,79.1317,79.313324,79.34397,79.5688
2016-12-15,78.39558,78.62327,79.2031,79.28092,79.36804,79.59466,80.06489
2016-12-16,78.69372,79.28162,79.240166,79.34374,79.47666,80.038574,80.52568
2016-12-18,79.32015,79.39807,79.3397,79.58676,80.02714,80.61113,80.88458
2016-12-19,79.23778,79.28898,79.56362,80.02956,80.56211,80.80838,80.78901
2016-12-20,79.36603,79.557884,80.059685,80.51269,80.81578,80.90941,80.82527
2016-12-21,79.564705,80.02478,80.55078,80.79778,80.80877,80.8463,80.902245
2016-12-22,80.03378,80.61534,80.76551,80.82078,80.8729,80.88046,80.941414
2016-12-23,80.51564,80.90121,80.79612,80.81751,80.880775,80.86356,81.001595
2016-12-26,80.87078,80.88283,80.82905,80.948364,80.993515,80.96044,81.04359
2016-12-27,80.80396,80.75759,80.92219,80.92832,80.95881,81.01682,81.14246
2016-12-28,80.83404,80.85317,80.934814,80.98082,80.99773,81.08691,81.097145
2016-12-29,80.964165,80.93356,80.97398,81.0099,81.08346,81.014656,81.16541
2016-12-30,80.95694,80.95466,81.0475,81.135086,81.12659,81.07583,81.249016
2017-01-02,80.99854,81.0138,81.131386,81.142296,81.18437,81.14029,81.26215
2017-01-03,81.05185,81.133224,81.074615,81.175224,81.18108,81.20476,81.23816
2017-01-04,81.10718,81.14105,81.18147,81.15637,81.14155,81.19766,81.2521
2017-01-05,81.15765,81.195015,81.183075,81.20917,81.191345,81.262215,81.25623
2017-01-06,81.15146,81.237175,81.21437,81.212364,81.27573,81.24154,81.25353
2017-01-08,81.1063,81.23262,81.25235,81.24508,81.25937,81.27151,81.40712
2017-01-09,81.24767,81.22641,81.276184,81.26483,81.27764,81.379005,81.41818
2017-01-10,81.21303,81.25779,81.24629,81.25476,81.337,81.38765,81.404526
2017-01-11,81.247055,81.25474,81.258995,81.37516,81.44838,81.42717,81.42327
2017-01-12,81.242516,81.27136,81.34359,81.40376,81.415726,81.392685,81.39404
2017-01-13,81.30918,81.38599,81.392334,81.42005,81.431885,81.387596,81.422905
2017-01-15,81.37177,81.411354,81.39029,81.38155,81.357254,81.429054,81.45436
2017-01-16,81.42841,81.39971,81.41965,81.407906,81.46276,81.4506,81.47487
2017-01-17,81.383766,81.41168,81.42045,81.43098,81.43231,81.47217,81.47746
2017-01-18,81.4131,81.39935,81.46454,81.424736,81.46387,81.49298,81.48166
2017-01-19,81.38724,81.4209,81.45175,81.476616,81.47545,81.490486,81.481255
2017-01-20,81.410576,81.477325,81.455345,81.47071,81.495,81.464615,81.4896
2017-01-22,81.41747,81.496544,81.480804,81.453384,81.48932,81.49405,81.473434
2017-01-23,81.49315,81.48517,81.499695,81.499016,81.47768,81.49125,81.45016
2017-01-24,81.45604,81.48193,81.4657,81.51182,81.49494,81.463234,81.456696
2017-01-25,81.45631,81.480194,81.46405,81.50413,81.48994,81.49499,81.47009
2017-01-26,81.47609,81.47926,81.456116,81.48873,81.47976,81.492,81.48187
2017-01-27,81.4747,81.47233,81.471436,81.49969,81.47066,81.461845,81.48823
2017-01-29,81.49483,81.46113,81.492516,81.48896,81.46567,81.49595,81.49998
2017-01-30,81.48504,81.45472,81.47034,81.513954,81.45614,81.562965,81.52777
2017-01-31,81.45218,81.45095,81.47824,81.47922,81.51175,81.52169,81.565636
2017-02-01,81.47742,81.45365,81.48465,81.54513,81.542305,81.6151,81.60141
2017-02-02,81.524155,81.45952,81.54262,81.50718,81.63514,81.65106,81.64419
2017-02-03,81.4538,81.52545,81.59967,81.612854,81.62919,81.60587,81.61624
2017-02-05,81.52641,81.6101,81.549286,81.58835,81.628296,81.63035,81.588684
2017-02-06,81.501144,81.57857,81.590546,81.62174,81.62985,81.62926,81.620674
2017-02-07,81.56593,81.52353,81.60907,81.63394,81.62872,81.62387,81.66641
2017-02-08,81.54854,81.63976,81.65594,81.61693,81.623314,81.665405,81.70101
2017-02-09,81.64286,81.634155,81.60015,81.64221,81.65631,81.69015,81.673355
2017-02-10,81.60444,81.62934,81.61508,81.64061,81.64768,81.68454,81.70244
2017-02-12,81.597176,81.63438,81.69394,81.64308,81.68878,81.69352,81.851395
2017-02-13,81.62147,81.6265,81.65507,81.67277,81.7008,81.84314,81.82843
2017-02-14,81.6374,81.677864,81.702866,81.72106,81.837006,81.80113,81.834946
2017-02-15,81.6486,81.67924,81.72229,81.838005,81.81354,81.81596,81.864716
2017-02-16,81.67212,81.68994,81.85598,81.82596,81.86516,81.85329,81.837715
2017-02-17,81.71266,81.841385,81.8683,81.839455,81.84434,81.831604,81.7892
2017-02-26,81.789986,81.83516,81.82866,81.838264,81.84913,81.84204,81.80293
2017-02-27,81.82776,81.852745,81.821976,81.85625,81.84179,81.82127,81.87112
2017-02-28,81.87975,81.83943,81.84137,81.79757,81.823006,81.83397,81.898636
2017-03-01,81.8822,81.83106,81.83213,81.82401,81.826675,81.87274,81.86281
2017-03-02,81.840805,81.824455,81.85069,81.81076,81.792465,81.84527,81.80379
2017-03-03,81.783966,81.83667,81.809326,81.8451,81.83392,81.79278,81.81579
2017-03-05,81.781364,81.86057,81.80489,81.84059,81.83736,81.81142,81.85588
2017-03-06,81.82657,81.81647,81.86102,81.86253,81.80791,81.85758,81.73269
2017-03-07,81.88843,81.832634,81.87639,81.83829,81.873924,81.69879,81.70017
2017-03-08,81.891174,81.830246,81.82684,81.86412,81.7308,81.68088,81.67727
2017-03-09,81.842026,81.8445,81.818665,81.76361,81.66396,81.6315,81.5975
2017-03-10,81.77498,81.866806,81.750336,81.67437,81.69325,81.64457,81.554596
2017-03-12,81.7721,81.70658,81.68176,81.67968,81.57044,81.56262,81.31259
2017-03-13,81.72008,81.70827,81.65592,81.61719,81.55583,81.32462,81.21356
2017-03-14,81.73393,81.65584,81.632355,81.5737,81.31314,81.24034,81.144615
2017-03-15,81.656044,81.64523,81.60096,81.2759,81.20491,81.12206,80.93038
2017-03-16,81.630104,81.599014,81.28831,81.24202,81.1267,80.98295,80.94689
2017-03-17,81.56598,81.35283,81.24836,81.15125,81.0098,80.90461,80.849815
2017-03-19,81.30314,81.22441,81.13072,81.07009,80.89653,80.94377,80.67847
2017-03-20,81.15825,81.151634,80.97611,80.79862,80.91756,80.71378,80.30534
2017-03-21,81.14131,80.94241,80.86757,80.88986,80.68297,80.30805,79.92852
2017-03-22,81.02153,80.87645,80.95853,80.69355,80.31514,79.931854,79.78957
2017-03-23,80.949425,80.91453,80.678055,80.3179,79.95084,79.75622,79.63051
2017-03-24,80.859276,80.714035,80.354935,79.95071,79.78012,79.72972,79.60912
2017-03-26,80.66609,80.33521,79.8935,79.79362,79.600815,79.610146,79.486115
2017-03-27,80.29999,79.96951,79.792534,79.699814,79.627594,79.57622,79.46329
2017-03-28,79.945625,79.81027,79.65659,79.615,79.543785,79.49857,79.44319
2017-03-29,79.806854,79.6899,79.61889,79.56315,79.53712,79.463806,79.413345
2017-03-30,79.71729,79.61934,79.514404,79.485825,79.50293,79.464485,79.30044
2017-03-31,79.64828,79.52764,79.48208,79.45127,79.44543,79.35205,79.25922
2017-04-02,79.52034,79.46287,79.45839,79.38625,79.36065,79.23659,79.22799
2017-04-03,79.50129,79.4642,79.435814,79.375084,79.25337,79.22329,79.157234
2017-04-04,79.48112,79.45593,79.37916,79.23883,79.198746,79.17896,79.136055
2017-04-05,79.474655,79.37127,79.24315,79.20794,79.18405,79.14217,79.11371
2017-04-06,79.35463,79.28411,79.216095,79.18849,79.15097,79.11264,79.04305
2017-04-07,79.24443,79.23539,79.199715,79.19022,79.14993,78.98867,78.35418
2017-04-09,79.16075,79.214935,79.17377,79.152275,79.0229,78.37547,78.228966
2017-04-10,79.21341,79.16376,79.167435,79.03048,78.32544,78.138,78.18291
2017-04-11,79.16919,79.09545,79.00044,78.35813,78.19117,78.11505,78.045494
2017-04-12,79.108986,78.96913,78.36926,78.17926,78.10976,78.09456,78.021706
2017-04-13,78.99171,78.36076,78.19672,78.146736,78.0457,78.02046,77.9452
2017-04-16,78.33439,78.152435,78.141426,78.104805,78.02368,77.923065,78.00524
2017-04-17,78.15547,78.12954,78.059204,78.00636,78.00087,77.9766,77.80891
2017-04-18,78.12416,78.10679,77.9833,77.97262,77.94929,77.78703,77.82052
2017-04-19,78.08217,77.994774,78.024185,77.98323,77.873535,77.82439,77.89646
2017-04-20,78.0298,77.99649,77.99742,77.85496,77.832985,77.7788,77.67678
2017-04-21,78.0083,77.96428,77.852196,77.860634,77.78181,77.718445,77.43578
2017-04-23,77.97367,77.86168,77.81729,77.72231,77.71151,77.42583,77.36867
2017-04-24,77.87174,77.80188,77.79931,77.6831,77.45792,77.42284,77.173096
2017-04-25,77.761734,77.791794,77.78722,77.42645,77.307335,77.37373,77.08434
2017-04-26,77.79343,77.69352,77.39708,77.36736,77.339,77.21419,77.19616
2017-04-27,77.74171,77.41605,77.473724,77.36946,77.20529,77.15677,77.12753
2017-04-28,77.444405,77.441315,77.36638,77.19448,77.1728,77.24253,77.17119
2017-04-30,77.41292,77.19758,77.16832,77.13378,77.21153,77.26332,77.1778
2017-05-01,77.29331,77.21549,77.17258,77.20566,77.17482,77.192276,77.234695
2017-05-02,77.09716,77.168846,77.200806,77.193214,77.18456,77.18416,77.16069
2017-05-03,77.16399,77.244675,77.142784,77.19122,77.175415,77.1999,77.19049
2017-05-04,77.236305,77.18023,77.19159,77.21658,77.19568,77.17527,77.199234
2017-05-05,77.149086,77.225685,77.17601,77.13338,77.201096,77.20463,77.19035
2017-05-07,77.17112,77.169365,77.20153,77.19569,77.18977,77.193245,77.18099
2017-05-08,77.19439,77.19231,77.17066,77.21498,77.19555,77.1812,77.18737
2017-05-09,77.18,77.19802,77.19172,77.13966,77.2013,77.19671,77.17993
2017-05-10,77.16983,77.19221,77.196014,77.17347,77.1898,77.21833,77.17431
2017-05-11,77.20184,77.169304,77.18357,77.186775,77.19557,77.19487,77.21348
2017-05-12,77.158775,77.1803,77.18929,77.188644,77.20109,77.18404,77.18219
2017-05-14,77.19461,77.191345,77.17791,77.20438,77.19114,77.18213,77.220276
2017-05-15,77.19904,77.215576,77.20722,77.19138,77.18185,77.17452,77.110794
2017-05-16,77.15149,77.180214,77.18288,77.185646,77.18774,77.18394,77.15288
2017-05-17,77.184875,77.17792,77.16583,77.203316,77.16272,77.158356,77.184784
2017-05-18,77.21588,77.19395,77.20325,77.17792,77.12163,77.1675,77.19507
2017-05-19,77.199745,77.16853,77.171074,77.14582,77.19619,77.187485,77.19282
2017-05-21,77.19132,77.14082,77.12611,77.18524,77.193275,77.19085,77.19687
2017-05-22,77.18043,77.16808,77.18034,77.18773,77.190926,77.19648,77.34139
2017-05-23,77.165085,77.17805,77.18671,77.17906,77.213295,77.34474,77.428955
2017-05-24,77.17743,77.1973,77.19258,77.22687,77.326614,77.42953,77.574615
2017-05-25,77.20771,77.181854,77.1938,77.34975,77.412445,77.57077,77.634186
2017-05-26,77.1908,77.20258,77.349815,77.43755,77.538155,77.66712,77.62784
2017-05-28,77.20816,77.36548,77.42169,77.57585,77.64446,77.651276,77.734406
2017-05-29,77.35092,77.43271,77.56568,77.63724,77.66439,77.6789,77.77228
2017-05-30,77.41769,77.54965,77.62695,77.61006,77.65384,77.76663,77.84866
2017-05-31,77.57409,77.6156,77.646736,77.642204,77.77224,77.81616,77.87329
2017-06-01,77.642746,77.676414,77.6797,77.78442,77.804115,77.866905,77.955956
2017-06-02,77.662346,77.661964,77.75671,77.812675,77.86609,77.91092,77.988625
2017-06-04,77.69357,77.79002,77.80748,77.875114,77.90146,77.99713,78.13613
2017-06-05,77.780495,77.83097,77.895805,77.91642,77.99258,78.10409,78.24153
2017-06-06,77.81461,77.86827,77.929596,77.949036,78.130745,78.25692,78.29334
2017-06-07,77.89792,77.9235,77.97109,78.14055,78.24268,78.24614,78.43672
2017-06-08,77.92003,77.9785,78.120995,78.21616,78.28241,78.40619,78.50546
2017-06-09,77.97069,78.07115,78.268875,78.264786,78.385635,78.47987,78.51093
2017-06-11,78.12796,78.24339,78.25333,78.43279,78.490074,78.51026,78.54384
2017-06-12,78.212006,78.27573,78.410385,78.4771,78.49055,78.52645,78.55667
2017-06-13,78.26627,78.40133,78.43756,78.509705,78.51093,78.49533,78.579865
2017-06-14,78.408264,78.49658,78.50217,78.52644,78.497444,78.555626,78.54112
2017-06-15,78.40804,78.508514,78.49553,78.56728,78.54063,78.559364,78.64922
2017-06-16,78.507545,78.50913,78.53968,78.56066,78.58974,78.58598,78.6305
2017-06-18,78.51193,78.475716,78.584114,78.591,78.572205,78.578735,78.60843
2017-06-19,78.539474,78.51672,78.57755,78.58381,78.64668,78.65199,78.69747
