,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF,EURHUF
2015-04-28,299.8486,299.8923,299.90878,299.94373,299.83972,299.86227,299.85843
2015-04-29,299.92847,299.95233,299.94623,299.88434,299.94482,299.85977,299.8595
2015-04-30,299.84656,299.85413,299.9487,299.8402,299.96646,299.8609,299.85712
2015-05-01,299.86896,299.82275,299.8635,299.92737,299.9223,299.85852,299.85822
2015-05-03,299.96777,299.99487,299.84882,299.93402,299.82617,299.85965,299.85587
2015-05-04,299.8664,299.94626,299.89087,299.87726,299.8728,299.85718,300.10233
2015-05-05,299.8164,299.88892,299.84824,299.83493,299.90668,300.10477,300.2249
2015-05-06,299.9396,299.84607,299.93344,299.9191,300.0492,300.1764,300.51205
2015-05-07,299.89462,299.93127,299.94012,300.07486,300.24326,300.3964,300.69644
2015-05-08,299.90982,299.93793,300.02545,300.24387,300.5021,300.65445,300.89368
2015-05-10,299.83438,300.02325,300.25757,300.52054,300.6757,300.85342,300.93277
2015-05-11,300.05124,300.22925,300.5019,300.63458,300.88037,300.93613,301.04114
2015-05-12,300.1869,300.44598,300.71283,300.89917,300.90756,301.06165,301.2979
2015-05-13,300.48447,300.6915,300.74185,300.9301,301.0518,301.28244,301.68466
2015-05-14,300.6581,300.86426,301.0549,301.028,301.31683,301.61725,301.833
2015-05-15,300.87494,300.9522,301.03595,301.32477,301.65433,301.87,302.0842
2015-05-17,300.92792,301.0878,301.29904,301.6407,301.86993,302.12854,302.92972
2015-05-18,301.07474,301.3272,301.6806,301.82755,302.11163,302.88907,302.9825
2015-05-19,301.223,301.68542,301.87164,302.11215,302.9093,302.96344,303.05563
2015-05-20,301.66568,301.92163,302.01767,302.92194,302.98175,303.01785,303.10785
2015-05-21,301.8508,302.10092,302.9161,302.9558,303.09808,303.11423,303.28976
2015-05-22,302.1272,302.9422,302.96918,303.05066,303.11627,303.26987,303.3198
2015-05-24,302.94724,302.99805,303.04974,303.146,303.2612,303.31757,303.76874
2015-05-25,303.00394,303.0745,303.11105,303.23456,303.3188,303.69833,304.28464
2015-05-26,303.1044,303.11172,303.30466,303.32306,303.76697,304.25223,304.40567
2015-05-27,303.128,303.2995,303.29944,303.74167,304.24097,304.42957,305.05908
2015-05-28,303.28806,303.32986,303.7413,304.2558,304.42316,305.06393,306.21542
2015-05-29,303.31668,303.78702,304.3026,304.41177,305.07626,306.2401,306.36288
2015-05-31,303.7395,304.28738,304.36826,305.0415,306.21103,306.41617,306.4692
2015-06-01,304.3074,304.39468,305.04697,306.2214,306.3872,306.46033,306.55145
2015-06-02,304.3633,305.01257,306.25027,306.3479,306.51675,306.57645,306.6557
2015-06-03,305.0725,306.23828,306.37823,306.45758,306.59106,306.63043,306.90714
2015-06-04,306.21146,306.355,306.5105,306.56775,306.6563,306.91696,307.0094
2015-06-05,306.34882,306.43985,306.634,306.65787,306.86417,307.03027,307.1449
2015-06-07,306.45584,306.57495,306.646,306.94855,307.06042,307.19626,307.24356
2015-06-08,306.5878,306.62546,306.81683,307.02768,307.17764,307.242,307.2829
2015-06-09,306.60886,306.88916,307.05032,307.1679,307.24576,307.31763,307.67023
2015-06-10,306.955,307.04498,307.12695,307.2095,307.27234,307.66278,307.83884
2015-06-11,307.0178,307.09964,307.1846,307.27997,307.63718,307.86838,308.8019
2015-06-12,307.09637,307.1781,307.28607,307.65848,307.77768,308.77313,308.85785
2015-06-14,307.22034,307.30273,307.72626,307.8547,308.77148,308.84128,308.90475
2015-06-15,307.3405,307.64426,307.81726,308.7193,308.8544,308.90527,308.9878
2015-06-16,307.6936,307.80637,308.73474,308.81573,308.92914,309.01584,309.07816
2015-06-17,307.87555,308.82364,308.8533,308.9236,308.96692,309.06406,309.1225
2015-06-18,308.79346,308.83112,308.9496,309.02432,309.02966,309.1341,309.94647
2015-06-19,308.8711,308.97195,308.98553,309.02722,309.07938,309.95816,310.5702
2015-06-21,308.93668,308.96774,309.03003,309.0695,309.99448,310.53064,310.61917
2015-06-22,309.03564,309.0338,309.03473,309.9095,310.5708,310.60886,311.20883
2015-06-23,308.97232,309.10394,309.93622,310.57925,310.5959,311.18362,311.41196
2015-06-24,309.15305,309.9641,310.54025,310.6181,311.18585,311.44034,311.48828
2015-06-25,309.96542,310.46924,310.58478,311.25513,311.42178,311.45837,311.62888
2015-06-26,310.60535,310.60065,311.2085,311.44278,311.49292,311.63315,311.7061
2015-06-28,310.63773,311.20023,311.4488,311.58423,311.5997,311.65286,311.7287
2015-06-29,311.17923,311.38568,311.52338,311.64142,311.67563,311.754,311.87784
2015-06-30,311.40784,311.5158,311.6844,311.72214,311.7391,311.85574,311.86832
2015-07-01,311.47003,311.58154,311.7162,311.67996,311.84845,311.91223,311.94504
2015-07-02,311.63812,311.57312,311.7158,311.84332,311.86554,311.94882,312.08466
2015-07-03,311.70242,311.7176,311.86337,311.9441,311.92773,312.05853,312.14777
2015-07-05,311.77237,311.8294,311.85397,311.8712,312.0965,312.25323,312.24146
2015-07-06,311.82126,311.83142,311.96524,312.1409,312.1962,312.2872,312.28564
2015-07-07,311.8744,311.87924,312.11386,312.189,312.28284,312.31677,312.23953
2015-07-08,311.89044,312.14072,312.1427,312.2327,312.30536,312.26663,312.30386
2015-07-09,312.13217,312.17566,312.2962,312.26544,312.31644,312.33273,312.2503
2015-07-10,312.19794,312.3148,312.3185,312.27435,312.3013,312.31085,312.3051
2015-07-12,312.27435,312.3009,312.2697,312.30563,312.27386,312.32034,312.30634
2015-07-13,312.29678,312.37332,312.32178,312.30316,312.34933,312.30008,312.28036
2015-07-14,312.31424,312.3629,312.31488,312.29956,312.339,312.3042,312.3174
2015-07-15,312.2775,312.3631,312.29984,312.31638,312.27655,312.2991,312.29657
2015-07-16,312.28506,312.2712,312.344,312.30334,312.34903,312.28693,312.3054
2015-07-17,312.2924,312.28412,312.29044,312.29218,312.30884,312.30365,312.25284
2015-07-19,312.30273,312.29593,312.3083,312.28076,312.25604,312.24554,312.09152
2015-07-20,312.31213,312.29956,312.29834,312.28897,312.25073,312.1147,312.09476
2015-07-21,312.32132,312.29153,312.26526,312.24445,312.0969,312.0961,312.06546
2015-07-22,312.2977,312.26715,312.26514,312.1106,312.1044,312.10367,311.9683
2015-07-23,312.3024,312.27942,312.12213,312.0942,312.08755,311.89294,311.8674
2015-07-24,312.30304,312.10223,312.10565,312.111,311.93964,311.91455,311.49902
2015-07-26,312.0802,312.0977,312.1239,311.9729,311.83353,311.48486,311.2068
2015-07-27,312.12762,312.12125,311.96988,311.8829,311.4679,311.21652,311.11713
2015-07-28,312.13788,311.9484,311.8389,311.4124,311.24292,311.0694,310.85727
2015-07-29,311.95813,311.8656,311.5135,311.1875,311.15027,310.89124,310.61688
2015-07-30,311.8982,311.49115,311.19028,311.13666,310.89746,310.6038,310.56238
2015-07-31,311.4869,311.18362,311.1311,310.86926,310.59433,310.58768,310.57654
2015-08-02,311.22684,311.15292,310.82718,310.62958,310.58484,310.58038,310.52856
2015-08-03,311.11505,310.8902,310.58224,310.5223,310.61472,310.56577,310.54843
2015-08-04,310.86383,310.62335,310.58865,310.5641,310.5245,310.54434,310.4599
2015-08-05,310.57986,310.54495,310.56235,310.60294,310.5563,310.49643,310.53314
2015-08-06,310.58588,310.5208,310.53284,310.58615,310.45984,310.48584,310.5172
2015-08-07,310.56384,310.58286,310.50626,310.53003,310.53723,310.53723,310.46655
2015-08-09,310.56827,310.5617,310.51407,310.48532,310.498,310.54828,310.43954
2015-08-10,310.5558,310.49182,310.49518,310.5067,310.52533,310.38306,310.28348
2015-08-11,310.54245,310.4926,310.50217,310.55356,310.38278,310.30817,310.32394
2015-08-12,310.46036,310.51993,310.5077,310.428,310.3261,310.29172,310.30148
2015-08-13,310.54608,310.516,310.4501,310.31662,310.35223,310.2894,310.27554
2015-08-14,310.4873,310.42972,310.36685,310.30014,310.29514,310.19345,310.16388
2015-08-16,310.44278,310.34122,310.29428,310.26233,310.24078,310.10077,310.0824
2015-08-17,310.34982,310.33878,310.2648,310.28897,310.10297,310.1337,310.04474
2015-08-18,310.32425,310.2798,310.26944,310.08862,310.09357,310.09656,310.07397
2015-08-19,310.26575,310.27762,310.09186,310.11163,310.14545,310.10013,310.16132
2015-08-20,310.25323,310.1559,310.0953,310.1047,310.1134,310.13495,310.20142
2015-08-21,310.14438,310.07288,310.13013,310.13864,310.13962,310.09567,310.17007
2015-08-23,310.09723,310.0345,310.0909,310.13547,310.0839,310.09943,310.2335
2015-08-24,310.18448,310.06424,310.09476,310.08685,310.12283,310.22455,310.27048
2015-08-25,310.12415,310.15298,310.13147,310.10373,310.30664,310.26465,310.28687
2015-08-26,310.15637,310.1938,310.09012,310.26877,310.25107,310.33237,310.35434
2015-08-27,310.11676,310.16202,310.24356,310.2871,310.31784,310.39014,310.44095
2015-08-28,310.0739,310.25275,310.26352,310.30557,310.42032,310.4979,310.52127
2015-08-30,310.27557,310.31396,310.29434,310.39755,310.4618,310.4545,310.57355
2015-08-31,310.2878,310.3118,310.3624,310.41724,310.50714,310.5441,310.891
2015-09-01,310.27344,310.36423,310.4287,310.48062,310.53503,310.8485,311.0103
2015-09-02,310.40192,310.49524,310.4877,310.57227,310.85266,310.97375,311.01407
2015-09-03,310.4624,310.5447,310.62347,310.87604,310.9923,311.05923,311.41147
2015-09-04,310.51642,310.59738,310.9069,310.9896,310.99097,311.45148,311.7798
2015-09-06,310.56946,310.8596,311.05847,311.0478,311.4421,311.71246,311.79822
2015-09-07,310.8885,311.03702,311.0392,311.4186,311.77658,311.84467,313.0213
2015-09-08,311.02563,311.0399,311.3779,311.74094,311.82288,313.0741,313.0661
2015-09-09,311.0219,311.42938,311.75656,311.83472,313.0786,313.11426,313.2715
2015-09-10,311.45087,311.75635,311.85498,313.10736,313.0955,313.20956,313.21307
2015-09-11,311.74127,311.8241,313.09567,313.0989,313.17175,313.2614,313.20068
2015-09-13,311.82404,313.05716,313.09088,313.259,313.1622,313.2315,313.26117
2015-09-14,313.0697,313.11783,313.24484,313.2557,313.21533,313.24576,313.274
2015-09-15,313.1263,313.26962,313.24197,313.21838,313.2608,313.21786,313.21133
2015-09-16,313.2584,313.23553,313.2368,313.26028,313.20386,313.2349,313.19824
2015-09-17,313.25452,313.24014,313.22797,313.2563,313.18628,313.28574,313.26288
2015-09-18,313.21567,313.29218,313.21176,313.2171,313.2436,313.24948,313.27628
2015-09-20,313.25934,313.29498,313.22937,313.261,313.25287,313.1817,313.32736
2015-09-21,313.25507,313.29602,313.2434,313.2567,313.22543,313.2823,313.39465
2015-09-22,313.21457,313.29678,313.21295,313.21603,313.2413,313.3677,313.5098
2015-09-23,313.26007,313.24066,313.26944,313.28046,313.44058,313.4878,313.6579
2015-09-24,313.25568,313.23624,313.22433,313.49292,313.51047,313.5956,313.71838
2015-09-25,313.21365,313.3526,313.38034,313.48248,313.54858,313.7071,313.70398
2015-09-27,313.2988,313.37085,313.56107,313.62888,313.71045,313.76712,313.7403
2015-09-28,313.41815,313.55872,313.6096,313.7426,313.74475,313.72693,313.71957
2015-09-29,313.6261,313.5833,313.74713,313.72342,313.73282,313.72705,313.7053
2015-09-30,313.60938,313.69803,313.68976,313.741,313.68597,313.72708,313.52505
2015-10-01,313.74374,313.7176,313.7169,313.68466,313.726,313.59003,313.55878
2015-10-02,313.67917,313.77176,313.69193,313.6813,313.62216,313.58478,313.5135
2015-10-04,313.70963,313.7357,313.7261,313.5387,313.44727,313.4847,313.3799
2015-10-05,313.72995,313.667,313.59265,313.5305,313.51642,313.38913,313.22037
2015-10-06,313.71976,313.59753,313.41516,313.48105,313.37527,313.2055,313.04202
2015-10-07,313.6054,313.50128,313.58804,313.3769,313.25705,313.0712,313.05035
2015-10-08,313.55063,313.50577,313.36432,313.1961,313.07907,312.988,312.7116
2015-10-09,313.5174,313.39334,313.26553,313.136,313.0324,312.76343,312.42752
2015-10-11,313.39166,313.2378,313.11063,313.00238,312.7654,312.4644,312.39645
2015-10-12,313.1953,313.065,313.02286,312.7485,312.4787,312.39703,312.0034
2015-10-13,313.1165,313.0786,312.73148,312.40613,312.3733,312.00967,311.96564
2015-10-14,312.99356,312.82507,312.4238,312.41898,312.01694,311.91946,311.92957
2015-10-15,312.77023,312.47153,312.38644,312.0282,311.90732,311.9458,311.90268
2015-10-16,312.43503,312.34937,312.07257,311.9933,311.9758,311.80267,311.7721
2015-10-18,312.36472,312.09677,311.92896,311.9686,311.85162,311.732,311.61688
2015-10-19,312.03152,312.0186,311.87527,311.95514,311.79745,311.7366,311.39508
2015-10-20,311.9694,311.92746,311.8231,311.75018,311.66724,311.43356,311.33914
2015-10-21,311.8692,311.91437,311.78857,311.69943,311.41467,311.36743,311.28122
2015-10-22,311.9056,311.77313,311.6992,311.3666,311.42343,311.36874,311.31094
2015-10-23,311.76855,311.6824,311.43253,311.4587,311.36188,311.38797,311.4008
2015-10-25,311.69748,311.39612,311.4138,311.40646,311.37717,311.3365,311.29782
2015-10-26,311.38193,311.3734,311.31732,311.41852,311.40115,311.28085,311.34058
2015-10-27,311.39008,311.37143,311.31064,311.27176,311.33932,311.2057,311.22128
2015-10-28,311.34784,311.37347,311.36804,311.2238,311.2856,311.29245,311.3006
2015-10-29,311.37344,311.35312,311.22736,311.27698,311.23093,311.3373,311.43015
2015-10-30,311.36203,311.27405,311.269,311.25677,311.37598,311.3598,311.50626
2015-11-01,311.25894,311.30484,311.23352,311.3446,311.41135,311.5285,311.62808
2015-11-02,311.2579,311.24194,311.31512,311.4576,311.53943,311.6294,311.65036
2015-11-03,311.22656,311.30612,311.43335,311.5024,311.68542,311.6333,311.6414
2015-11-04,311.2457,311.43494,311.5059,311.64566,311.64203,311.67145,311.59613
2015-11-05,311.4237,311.51028,311.57877,311.62918,311.63803,311.6285,311.62445
2015-11-06,311.5444,311.6579,311.63446,311.63715,311.63583,311.63275,311.61237
2015-11-08,311.63608,311.6815,311.56964,311.61633,311.63452,311.67267,311.6425
2015-11-09,311.58875,311.6207,311.64133,311.6716,311.5927,311.62787,311.6372
2015-11-10,311.64368,311.6155,311.64417,311.6457,311.6661,311.6322,311.4632
2015-11-11,311.65042,311.68546,311.6137,311.6282,311.6271,311.5347,311.482
2015-11-12,311.61658,311.65332,311.6078,311.63693,311.54614,311.5066,311.36185
2015-11-13,311.6284,311.6547,311.65073,311.5288,311.51862,311.35995,311.3668
2015-11-15,311.67465,311.61905,311.54132,311.4901,311.40588,311.28928,311.2727
2015-11-16,311.63507,311.4955,311.55103,311.46353,311.2938,311.28125,311.24985
2015-11-17,311.54056,311.5554,311.581,311.32196,311.26163,311.2496,311.20236
2015-11-18,311.5881,311.60757,311.3011,311.24683,311.22668,311.2208,311.2667
2015-11-19,311.35428,311.33035,311.26276,311.26144,311.20105,311.26953,311.333
2015-11-20,311.3365,311.30548,311.26715,311.2612,311.261,311.36758,311.41934
2015-11-22,311.27258,311.28384,311.25653,311.2838,311.3286,311.4849,311.48218
2015-11-23,311.25766,311.21722,311.28183,311.3161,311.43866,311.46933,311.5808
2015-11-24,311.2283,311.2193,311.30432,311.4006,311.41403,311.56403,311.60822
2015-11-25,311.273,311.345,311.39066,311.50885,311.5225,311.53592,311.50314
2015-11-26,311.31628,311.37988,311.40607,311.52957,311.63306,311.51367,311.53436
2015-11-27,311.38547,311.475,311.5251,311.5742,311.58118,311.5428,311.53644
2015-11-29,311.42844,311.58878,311.5147,311.4854,311.52805,311.49475,311.6315
2015-11-30,311.52832,311.66016,311.5378,311.57138,311.5737,311.63364,311.6402
2015-12-01,311.55713,311.5467,311.55905,311.55362,311.67786,311.7227,311.71918
2015-12-02,311.5405,311.51715,311.52124,311.6166,311.66934,311.73175,311.7433
2015-12-03,311.52383,311.54742,311.64774,311.6701,311.72144,311.71246,311.84106
2015-12-04,311.5765,311.64288,311.70282,311.7256,311.7071,311.82803,311.8978
2015-12-06,311.69348,311.6732,311.69702,311.7074,311.85556,311.94348,311.93585
2015-12-07,311.7105,311.77835,311.7583,311.86005,311.93063,311.97733,312.06888
2015-12-08,311.73074,311.74942,311.93112,311.90756,311.99417,311.9914,312.04572
2015-12-09,311.79218,311.8627,311.93195,311.96286,312.0479,312.0672,312.08023
2015-12-10,311.83963,311.93185,311.93747,311.9548,312.02808,312.04114,312.1306
2015-12-11,311.8823,311.93237,311.95618,312.05728,312.06876,312.07443,311.99878
2015-12-13,311.9705,311.926,311.9941,312.12476,312.07404,312.02332,312.08664
2015-12-14,312.0511,312.05722,312.0348,311.98898,312.07565,312.1031,312.06274
2015-12-15,311.9941,312.01657,312.06247,312.16193,312.11722,312.09082,312.0585
2015-12-16,312.11212,312.09552,312.06403,312.0552,312.1209,312.01865,312.0874
2015-12-17,312.1092,312.1116,312.0774,312.04816,312.05325,312.08008,312.1426
2015-12-18,312.09467,312.0311,312.07538,312.06726,312.10553,312.07376,312.09384
2015-12-20,312.048,312.11902,312.07156,312.04272,312.09308,312.14502,312.10468
2015-12-21,312.10498,312.03104,312.112,312.06244,312.06265,312.0709,312.1243
2015-12-22,312.0948,312.03067,312.10117,312.0902,312.12167,312.19528,312.36386
2015-12-23,312.08322,312.1298,312.04874,312.12088,312.14044,312.36133,312.92017
2015-12-24,312.11917,312.0865,312.0535,312.18954,312.36584,312.89435,313.14337
2015-12-27,312.11533,312.14014,312.15726,312.37122,312.9094,313.1346,313.4994
2015-12-28,312.13754,312.09067,312.3473,312.90933,313.13898,313.46036,313.61133
2015-12-29,312.1574,312.36853,312.92178,313.10675,313.48523,313.60922,313.7007
2015-12-30,312.36743,312.93634,313.0774,313.43143,313.5737,313.67514,313.74374
2015-12-31,312.91342,313.13065,313.4545,313.5771,313.6834,313.69424,313.74783
2016-01-03,313.12482,313.43686,313.605,313.71643,313.72614,313.74695,314.1882
2016-01-04,313.5198,313.64337,313.7341,313.7186,313.7335,314.17465,314.1966
2016-01-05,313.57047,313.72324,313.71817,313.74985,314.1953,314.21622,314.28696
2016-01-06,313.63217,313.76532,313.71716,314.18875,314.23178,314.33405,314.51385
2016-01-07,313.69534,313.75568,314.19467,314.20276,314.3374,314.51523,314.61023
2016-01-08,313.74686,314.1153,314.2173,314.3472,314.51834,314.6122,314.72073
2016-01-10,314.11087,314.19452,314.37842,314.51233,314.64133,314.7565,314.89807
2016-01-11,314.1914,314.36816,314.5345,314.61652,314.72006,314.88055,314.88422
2016-01-12,314.36258,314.45325,314.6454,314.70605,314.84677,314.9016,314.9341
2016-01-13,314.51492,314.615,314.74188,314.85895,314.8732,314.9313,314.99866
2016-01-14,314.6466,314.7542,314.78635,314.86014,314.887,314.98608,314.98505
2016-01-15,314.71942,314.90036,314.86655,314.96353,314.9683,315.01248,315.06296
2016-01-17,314.898,314.86453,314.91208,315.04474,315.04572,315.14273,315.10324
2016-01-18,314.88724,314.88263,315.00494,315.032,315.11148,315.112,315.04932
2016-01-19,314.93872,314.9986,314.99585,315.09525,315.08154,314.99057,314.9845
2016-01-20,315.0228,315.00577,315.0271,315.0289,315.11325,315.04138,314.9822
2016-01-21,315.0454,315.08365,315.0204,315.05063,314.96155,314.98404,314.90686
2016-01-22,315.05493,315.1226,315.07343,315.036,315.01773,314.8999,314.83292
2016-01-24,315.10522,315.0443,314.97314,314.9246,314.89368,314.87573,314.77686
2016-01-25,315.0624,315.0097,314.97757,314.91153,314.87918,314.8264,314.7504
2016-01-26,314.99606,314.9789,314.89868,314.84283,314.76804,314.68097,314.63916
2016-01-27,314.9685,314.94666,314.85828,314.81497,314.72433,314.62097,314.49167
2016-01-28,314.8903,314.901,314.77856,314.71982,314.6545,314.5137,314.38196
2016-01-29,314.91135,314.8063,314.7265,314.64297,314.55667,314.35837,314.37228
2016-01-31,314.83963,314.7523,314.6782,314.5458,314.34222,314.3408,314.31805
2016-02-01,314.74582,314.6316,314.56244,314.34958,314.3463,314.35873,314.3853
2016-02-02,314.68915,314.50565,314.3649,314.36923,314.3484,314.34045,314.29922
2016-02-03,314.55566,314.33478,314.32758,314.34195,314.34958,314.29898,314.2398
2016-02-04,314.2935,314.3537,314.3311,314.32336,314.31857,314.2556,314.0809
2016-02-05,314.44998,314.3442,314.36615,314.35074,314.25742,314.19702,313.53906
2016-02-07,314.37387,314.34058,314.3246,314.2528,314.12393,313.54868,313.6219
2016-02-08,314.37674,314.3191,314.23578,314.1607,313.66223,313.55414,313.6251
2016-02-09,314.33292,314.14355,314.1605,313.5559,313.5409,313.51068,313.43515
2016-02-10,314.25327,314.18674,313.52222,313.517,313.53525,313.4223,312.43274
2016-02-11,314.19672,313.5544,313.5753,313.52063,313.4035,312.4637,312.18228
2016-02-12,313.54483,313.51385,313.54968,313.4961,312.45667,312.17343,312.12164
2016-02-14,313.5392,313.55212,313.45996,312.51566,312.2217,312.11905,311.95898
2016-02-15,313.52814,313.48367,312.5082,312.1676,312.12723,311.96155,311.64313
2016-02-16,313.4075,312.5189,312.1913,312.09714,311.93817,311.61212,311.48352
2016-02-17,312.42538,312.2035,312.1079,311.90018,311.59686,311.51215,311.4485
2016-02-18,312.2151,312.1196,311.94217,311.67535,311.49005,311.42163,311.31686
2016-02-19,312.12384,311.92694,311.65472,311.48813,311.37778,311.41827,311.3083
2016-02-21,311.92285,311.6278,311.51794,311.40094,311.41296,311.27673,311.14896
2016-02-22,311.65762,311.52774,311.4392,311.44693,311.35596,311.1631,310.96255
2016-02-23,311.49786,311.45157,311.3911,311.29327,311.17783,310.92633,310.9073
2016-02-24,311.43744,311.35614,311.35138,311.1997,310.9859,310.91336,310.83295
2016-02-25,311.33392,311.25024,311.1624,310.92334,310.90652,310.8333,310.80725
2016-02-26,311.36548,311.14777,310.91666,310.89658,310.89102,310.8078,310.6932
2016-02-28,311.1762,310.93542,310.8896,310.84232,310.79584,310.68063,310.58698
2016-02-29,310.88968,310.87103,310.92294,310.79953,310.71887,310.5713,310.51657
2016-03-01,310.9439,310.87265,310.76892,310.75168,310.57068,310.48685,310.42014
2016-03-02,310.92743,310.81003,310.70172,310.58035,310.53256,310.48386,310.41986
2016-03-03,310.77014,310.7363,310.5663,310.4909,310.4488,310.46637,310.3034
2016-03-04,310.70917,310.5972,310.57202,310.46848,310.4797,310.2979,310.1394
2016-03-06,310.6166,310.45853,310.46634,310.51743,310.30365,310.15433,310.26248
2016-03-07,310.6529,310.47195,310.38876,310.25403,310.20563,310.18668,310.15945
2016-03-08,310.49603,310.48126,310.24945,310.17996,310.20334,310.21066,310.1633
2016-03-09,310.44022,310.2519,310.23114,310.19443,310.20438,310.07642,310.14374
2016-03-10,310.31863,310.21362,310.17438,310.19382,310.04166,310.0646,310.05756
2016-03-11,310.20737,310.21768,310.16238,310.1386,310.0841,310.10977,310.10364
2016-03-13,310.19638,310.21497,310.19104,310.10797,310.1391,310.1644,310.14468
2016-03-14,310.22223,310.1499,310.12756,310.1625,310.15082,310.1261,310.13193
2016-03-15,310.13434,310.0841,310.15063,310.06415,310.09366,310.1031,310.14404
2016-03-16,310.09735,310.08746,310.10712,310.09985,310.06696,310.09653,310.12524
2016-03-17,310.0775,310.12073,310.13843,310.1164,310.0753,310.12814,310.18375
2016-03-18,310.07907,310.0832,310.07553,310.10815,310.11298,310.16415,310.1136
2016-03-20,310.10114,310.08676,310.0769,310.2113,310.14682,310.15338,310.12524
2016-03-21,310.09625,310.1221,310.217,310.16708,310.12564,310.17676,310.1652
2016-03-22,310.13647,310.12524,310.14407,310.1497,310.17346,310.1338,310.16644
2016-03-23,310.1443,310.18527,310.16104,310.16748,310.17072,310.12354,310.20624
2016-03-24,310.13025,310.1113,310.14343,310.14926,310.18408,310.17792,310.27933
2016-03-27,310.18082,310.1442,310.1615,310.22488,310.28458,310.26562,310.2591
2016-03-28,310.12744,310.13397,310.24384,310.23535,310.2716,310.2774,310.31833
2016-03-29,310.1168,310.1636,310.2096,310.2502,310.28925,310.3229,310.40195
2016-03-30,310.2004,310.2166,310.26544,310.30786,310.33426,310.43585,310.42755
2016-03-31,310.22943,310.25433,310.28787,310.37302,310.43878,310.44406,310.42654
2016-04-01,310.2675,310.28268,310.35483,310.37778,310.41547,310.4432,310.49762
2016-04-03,310.26688,310.34686,310.4069,310.45105,310.46713,310.45697,310.44046
2016-04-04,310.35208,310.42374,310.44077,310.43155,310.46738,310.47842,310.78485
2016-04-05,310.4093,310.4444,310.43994,310.43832,310.49353,310.69092,310.88977
2016-04-06,310.43527,310.47763,310.51453,310.48676,310.73035,310.8995,311.1865
2016-04-07,310.44772,310.46484,310.49176,310.7419,310.91132,311.21808,311.18936
2016-04-08,310.4411,310.4876,310.75272,310.9108,311.1894,311.20303,311.16025
2016-04-10,310.45178,310.8083,310.9247,311.12146,311.1759,311.13226,311.1801
2016-04-11,310.76794,310.9204,311.10068,311.21423,311.13492,311.19632,311.22083
2016-04-12,310.93103,311.15945,311.16974,311.10974,311.2005,311.1785,311.23566
2016-04-13,311.20892,311.18564,311.17313,311.19226,311.20425,311.1967,311.24887
2016-04-14,311.16608,311.1657,311.19687,311.18774,311.1726,311.17822,311.15356
2016-04-15,311.16052,311.18958,311.1808,311.17102,311.17935,311.19705,311.17587
2016-04-17,311.21243,311.1906,311.19717,311.19244,311.18384,311.17795,311.26447
2016-04-18,311.1919,311.18802,311.18045,311.21225,311.20627,311.1974,311.21335
2016-04-19,311.21136,311.17993,311.1975,311.1984,311.1872,311.1777,311.26907
2016-04-20,311.1736,311.1798,311.1801,311.18607,311.18994,311.1977,311.31494
2016-04-21,311.18576,311.17975,311.19788,311.16846,311.2024,311.30307,311.32144
2016-04-22,311.24127,311.17975,311.17984,311.1908,311.2814,311.33426,311.31433
2016-04-24,311.1851,311.1796,311.19827,311.27942,311.319,311.3823,311.3668
2016-04-25,311.21265,311.17953,311.27054,311.29688,311.4134,311.36246,311.6446
2016-04-26,311.21854,311.26767,311.3374,311.33087,311.30252,311.68765,311.69733
2016-04-27,311.27975,311.30353,311.3687,311.42688,311.66534,311.7099,311.71558
2016-04-28,311.28482,311.33408,311.4141,311.63654,311.7321,311.63467,311.72232
2016-04-29,311.34976,311.41815,311.66592,311.70428,311.6589,311.71558,311.8076
2016-05-01,311.3311,311.65857,311.71933,311.70648,311.70703,311.79968,311.79492
2016-05-02,311.53204,311.68442,311.66922,311.77713,311.7973,311.86176,311.80777
2016-05-03,311.67572,311.6779,311.8027,311.79678,311.80215,311.84592,311.8211
2016-05-04,311.6828,311.71817,311.78976,311.84204,311.80035,311.84128,311.82843
2016-05-05,311.7183,311.80014,311.8195,311.8051,311.8545,311.7944,311.86954
2016-05-06,311.75876,311.82047,311.81442,311.80438,311.79117,311.8175,311.81332
2016-05-08,311.85272,311.84064,311.83878,311.83514,311.8495,311.82126,311.79608
2016-05-09,311.8216,311.82608,311.79605,311.83783,311.81924,311.80203,311.83688
2016-05-10,311.83862,311.85117,311.81726,311.84006,311.8431,311.81854,311.8441
2016-05-11,311.82013,311.83374,311.80316,311.80533,311.81116,311.8563,311.82257
2016-05-12,311.79694,311.8159,311.7926,311.80453,311.8382,311.83182,311.79788
2016-05-13,311.81033,311.8042,311.81384,311.83374,311.76834,311.81036,311.81387
2016-05-15,311.8566,311.82114,311.82214,311.83636,311.83167,311.78476,311.85385
2016-05-16,311.83783,311.84146,311.85583,311.83853,311.7979,311.8268,311.82227
2016-05-17,311.82028,311.83276,311.82983,311.80518,311.85138,311.83908,311.82892
2016-05-18,311.79733,311.82126,311.80273,311.80447,311.81058,311.8425,311.83624
2016-05-19,311.81064,311.81555,311.8032,311.8327,311.83173,311.82068,311.82855
2016-05-20,311.8567,311.84952,311.83362,311.83533,311.83105,311.82852,312.6876
2016-05-22,311.83804,311.8249,311.83057,311.83746,311.85165,312.659,312.73087
2016-05-23,311.8205,311.7743,311.85098,311.80847,312.6661,312.71634,313.55652
