,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY,EURTRY
2016-09-16,3.312294,3.3148956,3.3141327,3.3069,3.3291092,3.3136444,3.308281
2016-09-18,3.3045883,3.3322678,3.305893,3.3085022,3.3143997,3.3085327,3.311386
2016-09-19,3.324501,3.2948608,3.3089676,3.320465,3.3083115,3.3256912,3.311882
2016-09-20,3.315239,3.3075027,3.3205032,3.3189697,3.3371658,3.3202515,3.3220062
2016-09-21,3.328926,3.3057632,3.313263,3.3159637,3.3120728,3.315483,3.3199387
2016-09-22,3.313774,3.3195343,3.3109207,3.3166733,3.3147583,3.310646,3.3118286
2016-09-23,3.3177414,3.3230133,3.3093033,3.3125458,3.3140793,3.3115768,3.3246841
2016-09-25,3.3099747,3.3096848,3.3225937,3.3226013,3.3250656,3.3184662,3.3135376
2016-09-26,3.313034,3.3125305,3.3222427,3.3192215,3.3239594,3.3174973,3.329979
2016-09-27,3.3080597,3.3100204,3.3183365,3.3274994,3.3181915,3.3223953,3.3267593
2016-09-28,3.324913,3.3181076,3.3159485,3.326065,3.3130493,3.31456,3.3199005
2016-09-29,3.3169403,3.3159409,3.322876,3.3118362,3.3262863,3.325676,3.3294067
2016-09-30,3.3219986,3.3200226,3.3261566,3.3179626,3.3230438,3.3242645,3.3285217
2016-10-02,3.3242493,3.3274994,3.3197174,3.3297348,3.3323517,3.324524,3.3310165
2016-10-03,3.3191833,3.342865,3.3402252,3.3282166,3.3309937,3.3241425,3.3340912
2016-10-04,3.3263702,3.3305054,3.3210602,3.3182983,3.323845,3.3282318,3.3362656
2016-10-05,3.317093,3.3318787,3.32312,3.3302078,3.3247604,3.3332443,3.3457336
2016-10-06,3.3287506,3.3309708,3.3328552,3.3262634,3.334465,3.33535,3.3409119
2016-10-07,3.3236847,3.3269653,3.3230133,3.3367386,3.335884,3.3427277,3.334488
2016-10-09,3.3277206,3.3364334,3.3295593,3.332756,3.3331757,3.3476868,3.3435364
2016-10-10,3.330368,3.334221,3.3413773,3.3389053,3.3577118,3.3374863,3.3463821
2016-10-11,3.3324432,3.336609,3.3397827,3.3395615,3.346611,3.3438797,3.359253
2016-10-12,3.3401794,3.3378906,3.3454437,3.3479462,3.3404007,3.350525,3.341034
2016-10-13,3.3431625,3.3566742,3.3358765,3.3404465,3.35215,3.3464813,3.3518982
2016-10-14,3.341034,3.3272934,3.3428345,3.3627167,3.3432617,3.3526077,3.3540192
2016-10-16,3.3680267,3.340744,3.3378677,3.3515701,3.3593597,3.3558884,3.3559952
2016-10-17,3.344719,3.3481293,3.3539886,3.3564148,3.3559952,3.3619537,3.363327
2016-10-18,3.3453293,3.3480072,3.3574753,3.35392,3.3621902,3.3611832,3.367447
2016-10-19,3.3475037,3.3447876,3.36895,3.348175,3.3616714,3.3555603,3.359581
2016-10-20,3.3553162,3.3549728,3.3599396,3.3511581,3.3559265,3.3620834,3.3783493
2016-10-21,3.3626099,3.3626862,3.3610458,3.3609543,3.362259,3.361374,3.36483
2016-10-23,3.3541107,3.355713,3.3775635,3.3591766,3.3616714,3.3377304,3.3610992
2016-10-24,3.3670578,3.3673553,3.3353958,3.358467,3.3691635,3.363922,3.3787613
2016-10-25,3.3622284,3.36026,3.3807526,3.3558502,3.36483,3.3672333,3.3718948
2016-10-26,3.3754883,3.3556442,3.3469696,3.3629684,3.3724976,3.3710403,3.3822403
2016-10-27,3.3701324,3.3636475,3.3654861,3.365364,3.356903,3.3707428,3.3798141
2016-10-28,3.3514175,3.3689804,3.36512,3.360077,3.3706284,3.381775,3.3772964
2016-10-30,3.3718643,3.3667526,3.3768616,3.3788834,3.3880157,3.389122,3.4322433
2016-10-31,3.3635406,3.3728104,3.3705215,3.3840332,3.3824081,3.3875809,3.380806
2016-11-01,3.3747864,3.3770905,3.3848572,3.3861542,3.3987808,3.3758087,3.3771667
2016-11-02,3.3688507,3.38665,3.3844833,3.392807,3.4371185,3.367775,3.3824768
2016-11-03,3.3831024,3.3896255,3.3939667,3.3796463,3.3915405,3.420555,3.4054031
2016-11-04,3.3848724,3.3911667,3.3924332,3.3890915,3.4081573,3.4020462,3.3812866
2016-11-06,3.394806,3.3910599,3.391739,3.418312,3.4075012,3.3947067,3.4061356
2016-11-07,3.395935,3.4137268,3.397789,3.4094086,3.4197693,3.407364,3.395111
2016-11-08,3.387825,3.4072037,3.3944702,3.403183,3.4026642,3.4043427,3.4144669
2016-11-09,3.4079285,3.3921432,3.3964539,3.3960114,3.4251022,3.416298,3.40596
2016-11-10,3.4111252,3.398903,3.408081,3.4179306,3.4025116,3.4124908,3.4141312
2016-11-11,3.400322,3.4234467,3.4031906,3.4185562,3.4033127,3.4154434,3.4141693
2016-11-13,3.3821487,3.3964615,3.4328384,3.414894,3.4110107,3.4049149,3.4159164
2016-11-14,3.4172974,3.4158325,3.4112854,3.4095764,3.4223938,3.4185486,3.4176025
2016-11-15,3.4227448,3.4125366,3.4151535,3.3994064,3.406395,3.4165573,3.4175034
2016-11-16,3.4069366,3.4144592,3.4109879,3.4070663,3.4161224,3.4059982,3.4196243
2016-11-17,3.4077988,3.4055939,3.406723,3.4184952,3.416275,3.4376526,3.4269104
2016-11-18,3.4125519,3.4130325,3.395073,3.4141006,3.4199448,3.4250488,3.445732
2016-11-20,3.4196777,3.4081192,3.4164963,3.4159012,3.4273682,3.4485016,3.453926
2016-11-21,3.4177246,3.416336,3.421585,3.4225388,3.446022,3.461525,3.5014572
2016-11-22,3.416809,3.4162064,3.4312286,3.4616928,3.4537811,3.4787521,3.4766388
2016-11-23,3.4119034,3.4315338,3.4503403,3.4599762,3.4960632,3.5004501,3.5271378
2016-11-24,3.4281387,3.4476776,3.4650345,3.4866104,3.497734,3.5111542,3.512764
2016-11-25,3.4567413,3.4713974,3.501152,3.4863968,3.510704,3.5065155,3.507866
2016-11-27,3.4689636,3.479477,3.5154953,3.5033646,3.527565,3.5210342,3.53199
2016-11-28,3.501625,3.4881897,3.4910507,3.52137,3.5100174,3.5293427,3.5286179
2016-11-29,3.5081635,3.502449,3.494156,3.5124664,3.5127106,3.5069351,3.537201
2016-11-30,3.4914856,3.4943237,3.5222702,3.5200043,3.546997,3.5181046,3.541153
2016-12-01,3.5049973,3.5160904,3.5168,3.535698,3.534378,3.5239258,3.54747
2016-12-02,3.5179367,3.5269852,3.5303345,3.5463104,3.524109,3.5372543,3.5552292
2016-12-04,3.5103378,3.537468,3.537819,3.542984,3.5370483,3.5585632,3.573639
2016-12-05,3.5312042,3.527153,3.5481796,3.535736,3.5559921,3.575348,3.5673218
2016-12-06,3.536148,3.5474777,3.543953,3.5465088,3.5746307,3.5738602,3.5841446
2016-12-07,3.5407715,3.5443954,3.5574265,3.5670242,3.5767899,3.582138,3.5813217
2016-12-08,3.5391617,3.5455017,3.5666428,3.5745926,3.5745926,3.5788498,3.5983353
2016-12-09,3.5447998,3.5685043,3.581253,3.5798569,3.5749817,3.584587,3.5928879
2016-12-11,3.560196,3.569542,3.5782318,3.583931,3.587906,3.5934753,3.6060028
2016-12-12,3.5752945,3.5886688,3.585884,3.589592,3.5886154,3.6322098,3.6160889
2016-12-13,3.5669937,3.5868454,3.598549,3.6017227,3.585617,3.616394,3.603386
2016-12-14,3.6021957,3.5942764,3.5866547,3.6026077,3.600525,3.6284027,3.6424026
2016-12-15,3.5881424,3.5872955,3.6127243,3.6231613,3.598198,3.6361084,3.6197891
2016-12-16,3.6015625,3.6060562,3.6276093,3.5996094,3.6086578,3.651146,3.6813278
2016-12-18,3.6184082,3.6240082,3.644165,3.6475983,3.6766968,3.6475067,3.6575165
2016-12-19,3.6384277,3.638565,3.582695,3.6229782,3.6451874,3.6914215,3.6362915
2016-12-20,3.6547089,3.6350937,3.645401,3.638855,3.6519852,3.6405258,3.6560059
2016-12-21,3.6505356,3.6701431,3.6464386,3.6227112,3.664894,3.644722,3.653038
2016-12-22,3.6309967,3.6438293,3.672287,3.6226654,3.646721,3.6563873,3.6348648
2016-12-23,3.6234207,3.609314,3.662819,3.6569443,3.661255,3.6529694,3.6737137
2016-12-26,3.6791382,3.650322,3.658989,3.6640778,3.6598969,3.6541214,3.659378
2016-12-27,3.6229706,3.6664886,3.6745148,3.683136,3.6835327,3.6742325,3.6754837
2016-12-28,3.680748,3.6442337,3.699295,3.6539917,3.6641693,3.6770554,3.6760178
2016-12-29,3.6648712,3.6626816,3.6525574,3.66967,3.675537,3.6688843,3.6700058
2016-12-30,3.6748428,3.6674957,3.67099,3.6516418,3.6717377,3.671051,3.686264
2017-01-02,3.6609268,3.6597672,3.6747742,3.6748962,3.6569824,3.6655807,3.6761856
2017-01-03,3.65757,3.6698685,3.6742783,3.664734,3.6754684,3.670456,3.676117
2017-01-04,3.6599503,3.6804352,3.6849365,3.6695557,3.6777344,3.6859894,3.6940765
2017-01-05,3.702011,3.689392,3.675476,3.6675644,3.6853638,3.6968918,3.7006683
2017-01-06,3.6681747,3.675293,3.663536,3.683632,3.6882324,3.6945114,3.7118149
2017-01-08,3.6689606,3.6801605,3.6911392,3.685646,3.6898422,3.7099915,3.6932297
2017-01-09,3.6749115,3.681366,3.6935349,3.7047348,3.6929855,3.689186,3.6906586
2017-01-10,3.680626,3.6885834,3.6952515,3.695198,3.698349,3.716179,3.685295
2017-01-11,3.6889343,3.7039108,3.6978912,3.6832962,3.6907272,3.678543,3.712326
2017-01-12,3.7048569,3.7034607,3.6975174,3.690628,3.6980057,3.7122345,3.7039413
2017-01-13,3.7106628,3.6967468,3.705246,3.6982422,3.7102737,3.7102127,3.7094955
2017-01-15,3.7004852,3.6896362,3.6964722,3.6943436,3.7160416,3.7130737,3.701889
2017-01-16,3.71241,3.719345,3.7062073,3.708702,3.7018356,3.719574,3.7090912
2017-01-17,3.707077,3.69059,3.706192,3.7075577,3.7059708,3.7085495,3.7159653
2017-01-18,3.7246857,3.7118378,3.7033615,3.7166214,3.7035751,3.702942,3.7127304
2017-01-19,3.6965637,3.7174606,3.7120743,3.6977692,3.709114,3.7129745,3.7368927
2017-01-20,3.6994095,3.7034988,3.7096176,3.7070465,3.7184906,3.7347183,3.7400513
2017-01-22,3.7129745,3.7192001,3.7213135,3.726616,3.732483,3.748207,3.7999954
2017-01-23,3.7047806,3.711113,3.7177658,3.7290497,3.7373886,3.804306,3.8220367
2017-01-24,3.7003021,3.7099533,3.7299576,3.7398758,3.8039703,3.8244705,3.8414764
2017-01-25,3.7164612,3.7352676,3.7461548,3.7923508,3.824936,3.8391495,3.9119263
2017-01-26,3.740654,3.7444,3.799652,3.8319168,3.8333054,3.9176178,3.9743576
2017-01-27,3.7412033,3.7988052,3.8245087,3.843979,3.914421,3.9642487,3.9903488
2017-01-29,3.8028183,3.8355713,3.8334045,3.9196548,3.9827347,4.0102615,4.0163193
2017-01-30,3.8326416,3.8366394,3.9150848,3.978157,3.9937515,4.0102158,4.0047607
2017-01-31,3.8370743,3.9298172,3.9698334,3.9835052,4.008705,4.0087204,4.0111923
2017-02-01,3.9148636,3.982216,3.989647,4.016449,3.9999008,4.0112762,3.9992142
2017-02-02,3.9698715,4.0049286,4.001404,4.0177994,4.000496,4.011505,4.000946
2017-02-03,3.9973755,4.0149384,4.017021,4.0049057,4.015991,4.0116653,4.009804
2017-02-05,4.0065613,4.0102997,4.0157013,4.02404,4.0074615,4.011612,4.011833
2017-02-06,4.0190735,4.015068,4.0164337,4.013527,4.0099487,4.0165176,4.007057
2017-02-07,4.015785,4.0102997,4.009323,4.010544,4.0164185,4.011421,4.012085
2017-02-08,4.0115433,4.0150757,4.011139,4.0163803,4.0109863,4.0165176,4.007057
2017-02-09,4.008087,4.0100403,4.0163803,4.0115433,4.0164185,4.010971,4.012474
2017-02-10,4.0072784,4.0152664,4.010948,4.0163803,4.010605,4.0165176,4.0069275
2017-02-12,4.0071945,4.0099106,4.016762,4.0113525,4.016548,4.0108414,4.0127335
2017-02-13,4.01178,4.015709,4.0107574,4.0166473,4.0102158,4.0167084,4.0069275
2017-02-14,4.006874,4.0099106,4.017021,4.0113525,4.016548,4.0105133,4.012993
2017-02-15,4.0119095,4.0158463,4.0107574,4.0169067,4.0099564,4.016777,4.006668
2017-02-16,4.006874,4.009842,4.0172195,4.011223,4.0173035,4.0103226,4.012993
2017-02-17,4.012169,4.0161667,4.0105667,4.017288,4.0099487,4.0172806,4.0061646
2017-02-26,4.0066833,4.0097733,4.017853,4.0109634,4.017563,4.0101852,3.9918976
2017-02-27,4.012619,4.016548,4.010124,4.017288,4.009506,3.9837112,3.9893646
2017-02-28,4.0064926,4.009323,4.0178604,4.0105896,3.990326,3.9948807,3.9769669
2017-03-01,4.0128098,4.0167465,4.0100555,3.9956665,3.9884033,3.9871368,3.9974976
2017-03-02,4.006111,4.0090103,4.0095825,3.979988,3.984146,3.9804764,3.9665298
2017-03-03,4.0128784,4.002022,3.9896164,3.977974,3.972641,3.9742813,3.9482193
2017-03-05,4.0075607,3.9991608,3.9836044,3.9918823,3.984192,3.9695053,3.9569626
2017-03-06,3.992424,3.9782104,3.9866562,3.9879303,3.9594193,3.9947433,3.962181
2017-03-07,3.9813766,3.97406,3.9707108,3.9718628,3.9589157,3.9906616,4.0049744
2017-03-08,3.9635696,3.9753494,3.9334564,3.9510345,3.960411,3.9654312,3.9657974
2017-03-09,3.9748077,3.9402695,3.9741135,3.918579,3.9531937,3.9553375,3.9567795
2017-03-10,3.9588776,3.9373856,3.9529572,3.9603271,3.9514465,3.9599686,3.9414444
2017-03-12,4.020355,3.9885483,3.9649963,3.963829,3.9724731,3.944069,3.9301682
2017-03-13,3.9011154,3.9671936,4.001938,3.9566803,3.980362,3.9673233,3.9537888
2017-03-14,3.9490662,3.9536133,3.940567,3.9498901,3.9221802,3.913208,3.9316711
2017-03-15,3.9539032,3.969429,3.9380798,3.9517593,3.9658432,3.9418716,3.925064
2017-03-16,3.961319,3.9559326,3.9212265,3.976921,3.9522324,3.9188309,3.9229279
2017-03-17,3.9627,3.9390564,3.936325,3.9257584,3.918602,3.9202118,3.9211884
2017-03-19,3.9424973,3.938057,3.9393387,3.942665,3.9333801,3.9248276,3.9201431
2017-03-20,3.9584732,3.9461288,3.9319382,3.9370346,3.9181824,3.9240112,3.9073868
2017-03-21,3.9245987,3.9415436,3.9119263,3.9286804,3.913597,3.9276962,3.9119034
2017-03-22,3.9531555,3.9341125,3.9263916,3.925087,3.9104996,3.9093018,3.904091
2017-03-23,3.9303894,3.9301605,3.9281998,3.9221878,3.9297562,3.906433,3.9194183
2017-03-24,3.9284744,3.9139633,3.921692,3.9162674,3.90934,3.933792,3.9283142
2017-03-26,3.9071808,3.901352,3.936409,3.926941,3.9116135,3.9099045,3.9119797
2017-03-27,3.9151306,3.9181442,3.9263763,3.9291153,3.919838,3.9065857,3.9186478
2017-03-28,3.901001,3.9152985,3.9208374,3.9141083,3.9188995,3.8957596,3.9001694
2017-03-29,3.917511,3.9255295,3.9262466,3.90419,3.9155807,3.9239197,3.8964386
2017-03-30,3.9278717,3.9193115,3.9174576,3.911316,3.9163208,3.9021149,3.9067993
2017-03-31,3.9242783,3.92762,3.9082031,3.87632,3.907158,3.8951263,3.928093
2017-04-02,3.926361,3.9108582,3.8875275,3.924469,3.8879166,3.9151535,3.9103394
2017-04-03,3.8860474,3.9134216,3.916626,3.8986511,3.9068146,3.9070206,3.9215622
2017-04-04,3.9294815,3.9074554,3.8998184,3.9027786,3.9186935,3.9105911,3.929779
2017-04-05,3.8935394,3.8961868,3.9145813,3.9100342,3.914711,3.9311752,3.9232864
2017-04-06,3.9053879,3.9310455,3.9225845,3.9134216,3.9174347,3.9279022,3.9227676
2017-04-07,3.900734,3.917595,3.912094,3.928337,3.9288025,3.9219894,3.9193192
2017-04-09,3.9014893,3.9032516,3.9076843,3.9163437,3.9187622,3.919838,3.9225388
2017-04-10,3.925415,3.910797,3.8997421,3.919693,3.9165115,3.9225998,3.9197083
2017-04-11,3.9066696,3.919777,3.9291458,3.9258957,3.9277878,3.9198303,3.9281158
2017-04-12,3.93898,3.9259338,3.9236069,3.9229279,3.9246063,3.9134064,3.9147491
2017-04-13,3.9180298,3.9276657,3.925026,3.920082,3.916153,3.9160004,3.9004822
2017-04-16,3.9128113,3.926422,3.9220505,3.9379272,3.9168396,3.9151459,3.900917
2017-04-17,3.926056,3.9217072,3.9184494,3.9174042,3.92025,3.9253922,3.9172516
2017-04-18,3.922638,3.9180222,3.914711,3.9161682,3.94339,3.888382,3.9015732
2017-04-19,3.9156418,3.9130554,3.9274673,3.912674,3.9236374,3.9358826,3.910202
2017-04-20,3.9151993,3.9180222,3.9098892,3.9470215,3.932129,3.9145737,3.9060135
2017-04-21,3.9269104,3.9147263,3.9139023,3.8917923,3.900406,3.938034,3.9232407
2017-04-23,3.901741,3.9151382,3.9202728,3.9272614,3.90316,3.9185486,3.916504
2017-04-24,3.9257355,3.912796,3.9336777,3.9197998,3.914772,3.9262009,3.9172745
2017-04-25,3.9398193,3.915062,3.9049149,3.9266891,3.8972244,3.900261,3.9250412
2017-04-26,3.8895187,3.9045105,3.9259949,3.9093704,3.9140778,3.9030838,3.902481
2017-04-27,3.913948,3.8987732,3.9215698,3.9169083,3.8901443,3.902504,3.9155197
2017-04-28,3.9127808,3.9273224,3.9075928,3.9172668,3.901184,3.9279556,3.898529
2017-04-30,3.9062042,3.8860245,3.8975525,3.89637,3.9085083,3.8948898,3.914032
2017-05-01,3.9014206,3.9199219,3.919609,3.9241333,3.9114609,3.9190826,3.8968048
2017-05-02,3.9309769,3.901474,3.907463,3.89534,3.9257126,3.8930206,3.9139023
2017-05-03,3.8938904,3.919693,3.922783,3.909813,3.8956375,3.8960266,3.9026108
2017-05-04,3.9172974,3.8973465,3.9056778,3.910141,3.9152832,3.895073,3.9159546
2017-05-05,3.903984,3.901268,3.9024734,3.9156265,3.893921,3.903389,3.8991852
2017-05-07,3.9201965,3.9066467,3.9118729,3.892456,3.9200516,3.9020462,3.8869858
2017-05-08,3.8991013,3.9140167,3.8967896,3.9040604,3.8996277,3.915947,3.9198227
2017-05-09,3.8950806,3.8963394,3.9149017,3.9057465,3.910637,3.903122,3.886261
2017-05-10,3.908165,3.9083328,3.8932648,3.9045563,3.9044952,3.8973541,3.8930435
2017-05-11,3.9128876,3.9013214,3.9112015,3.9135742,3.8956451,3.8866806,3.9025345
2017-05-12,3.8954926,3.9114761,3.8976593,3.89637,3.9112854,3.9031143,3.9062119
2017-05-14,3.9053268,3.8889618,3.8992157,3.8996582,3.9213715,3.9067001,3.907341
2017-05-15,3.8923569,3.9137268,3.8949661,3.9036407,3.907463,3.9067154,3.8985214
2017-05-16,3.908577,3.9111023,3.909523,3.901497,3.9037857,3.9104385,3.9096832
2017-05-17,3.8911896,3.9033585,3.9067612,3.9115295,3.9052963,3.913292,3.9059525
2017-05-18,3.893242,3.898468,3.9009933,3.895401,3.9091034,3.9102783,3.8987885
2017-05-19,3.8976135,3.9057846,3.9197006,3.9100342,3.9150238,3.9034805,3.9052048
2017-05-21,3.9011917,3.912346,3.9134674,3.9100342,3.902771,3.8996353,3.910492
2017-05-22,3.9058228,3.8970108,3.9063873,3.8980408,3.9003754,3.9065857,3.9044495
2017-05-23,3.9139633,3.9113846,3.9134521,3.9101562,3.891159,3.9053574,3.918312
2017-05-24,3.911522,3.9120789,3.908821,3.911972,3.9158936,3.918785,3.9069366
2017-05-25,3.8999481,3.901703,3.9082336,3.9105988,3.9071884,3.9059448,3.9088287
2017-05-26,3.9149399,3.9033356,3.902977,3.9148712,3.9115067,3.9150925,3.9171982
2017-05-28,3.9074173,3.9109879,3.9215546,3.9064484,3.9137878,3.9056015,3.907936
2017-05-29,3.913208,3.9016037,3.9104004,3.9141235,3.9060822,3.9135437,3.9069824
2017-05-30,3.899292,3.9256363,3.9185715,3.9077759,3.9095917,3.9217377,3.92865
2017-05-31,3.9225388,3.9093704,3.9310455,3.9119034,3.9025726,3.9123154,3.921646
2017-06-01,3.9100113,3.9089432,3.9179,3.936264,3.9145966,3.9236374,3.9321594
2017-06-02,3.911728,3.9151611,3.9321594,3.921547,3.9286728,3.9328766,3.9517212
2017-06-04,3.9127731,3.9207687,3.9216537,3.9252243,3.925476,3.954361,3.9527664
2017-06-05,3.9103928,3.9221344,3.9260712,3.9340515,3.929802,3.9435196,3.956894
2017-06-06,3.9072495,3.9285355,3.926094,3.9556122,3.9743042,3.9584122,3.9549866
2017-06-07,3.921936,3.928238,3.9466171,3.9557495,3.9469757,3.9460983,3.9633484
2017-06-08,3.9296875,3.9572067,3.9565735,3.967369,3.9673538,3.9789886,3.9572601
2017-06-09,3.9510422,3.9607468,3.9585648,3.9608002,3.941925,3.9723892,3.957634
2017-06-11,3.9546509,3.9583893,3.9764633,3.9537582,3.9604492,3.96064,3.947998
2017-06-12,3.9448776,3.9622498,3.9471588,3.9674377,3.9584503,3.957428,3.963501
2017-06-13,3.9673386,3.9725113,3.9547882,3.9559479,3.9739456,3.977745,3.9473877
2017-06-14,3.975647,3.9557571,3.9552078,3.9617462,3.9686432,3.959488,3.9553986
2017-06-15,3.961647,3.9722214,3.9460068,3.9548569,3.9521103,3.96167,3.952942
2017-06-16,3.9366913,3.97818,3.9505463,3.9554825,3.9615936,3.946907,3.9528732
2017-06-18,3.954773,3.9557648,3.9661026,3.9718018,3.9564896,3.9421005,3.9628372
2017-06-19,3.97966,3.9359741,3.9573364,3.9479141,3.9497223,3.952591,3.9494858
2017-06-20,3.950447,3.9485092,3.9615402,3.9548798,3.953659,3.96447,3.951706
2017-06-21,3.9685745,3.95047,3.9598541,3.967331,3.9695969,3.9535675,3.9621048
2017-06-22,3.9408264,3.9575806,3.9587708,3.9562607,3.9483414,3.9631805,3.9716034
2017-06-23,3.9675674,3.957161,3.9427567,3.9671326,3.9720688,3.9668655,3.9438324
2017-06-25,3.9601517,3.9719238,3.9599457,3.9610748,3.9728928,3.9383087,3.9576797
2017-06-26,3.9582596,3.940094,3.9559784,3.975296,3.9807281,3.9751205,3.9734268
2017-06-27,3.9486923,3.948677,3.9627686,3.9470673,3.9419708,3.952858,3.9662857
2017-06-28,3.9628754,3.9669876,3.9806519,3.9646912,3.9784164,3.964447,3.9545364
2017-06-29,3.9733505,3.9468765,3.9792175,3.9610672,3.952713,3.954834,3.9697723
2017-06-30,3.947235,3.970436,3.9725876,3.949585,3.9539413,3.9584427,3.9802933
2017-07-02,3.9735184,3.9568863,3.9460068,3.956421,3.9473572,3.9514008,3.9546127
2017-07-03,3.9724045,3.965355,3.9654236,3.9764175,3.9664307,3.9794617,3.9723206
2017-07-04,3.949974,3.949669,3.9792175,3.9566116,3.954979,3.959259,3.9583893
2017-07-05,3.9703827,3.9785767,3.9669952,3.9612885,3.9429092,3.9725113,3.9778671
2017-07-06,3.9667664,3.9742966,3.9576797,3.9513855,3.9759293,3.9448853,3.971611
2017-07-07,3.9541245,3.951851,3.950882,3.971222,3.9730148,3.9488907,3.9653625
2017-07-09,3.975319,3.9777527,3.969986,3.9649124,3.9757233,3.9592896,3.9648361
2017-07-10,3.9525223,3.9555435,3.9501953,3.9640198,3.9621506,3.9720154,3.970314
2017-07-11,3.9524155,3.9599457,3.974678,3.9640198,3.9591446,3.9709167,3.9680862
2017-07-12,3.9708328,3.9683838,3.9620056,3.9640198,3.9676437,3.97921,3.9654999
2017-07-13,3.952507,3.9576874,3.9743652,3.9681473,3.9704971,3.975563,3.9874268
2017-07-14,3.951088,3.9648285,3.9757385,3.9686584,3.9874268,3.980484,3.9963303
2017-07-16,3.9702606,3.9631424,3.9689026,3.9712906,3.9824905,4.00383,4.010277
2017-07-17,3.96389,3.960472,3.9750137,3.9815521,4.0052795,4.0145645,4.0234985
2017-07-18,3.9698944,3.9668274,3.982216,3.9952316,4.016968,4.0205917,4.0287857
2017-07-19,3.973793,3.9818954,4.0056458,4.017868,4.025017,4.040039,4.0323105
2017-07-20,3.982582,3.9988098,4.0167007,4.0179214,4.036911,4.033264,4.040573
2017-07-21,4.0030365,4.0181885,4.0152283,4.0240936,4.03463,4.045685,4.051155
2017-07-23,4.022972,4.018471,4.027649,4.036751,4.039711,4.0554276,4.048439
2017-07-24,4.0169907,4.0270844,4.0289993,4.0459747,4.048767,4.0412827,4.0612793
2017-07-25,4.0401535,4.035141,4.039421,4.0627975,4.0439377,4.059143,4.064415
2017-07-26,4.0307083,4.0406647,4.053833,4.0564575,4.0595093,4.047844,4.068367
2017-07-27,4.0393753,4.05217,4.0535736,4.0619507,4.0658417,4.063469,4.0651703
2017-07-28,4.0538177,4.05159,4.0527115,4.0569305,4.074745,4.0715027,4.095749
2017-07-30,4.0606155,4.0598526,4.071129,4.064392,4.0686035,4.0983047,4.1009064
2017-07-31,4.0639343,4.060425,4.0613785,4.0693817,4.077507,4.092804,4.0927734
2017-08-01,4.071129,4.051277,4.0934067,4.093895,4.0937653,4.1042786,4.118202
2017-08-02,4.057213,4.069702,4.0795746,4.0817566,4.10305,4.1049805,4.1096725
2017-08-03,4.0729218,4.068886,4.093849,4.089981,4.1151657,4.121895,4.1191483
2017-08-04,4.071312,4.0823975,4.1027603,4.116638,4.119293,4.1218414,4.1299133
2017-08-06,4.0944977,4.105316,4.113373,4.116211,4.115074,4.1312485,4.146515
2017-08-07,4.0953293,4.1153793,4.114914,4.108223,4.1284943,4.128792,4.139847
2017-08-08,4.1157,4.1184616,4.116417,4.1250534,4.1280518,4.131531,4.1250076
2017-08-09,4.115921,4.116707,4.1285324,4.134346,4.137764,4.133728,4.145302
2017-08-10,4.118477,4.1322556,4.1341934,4.132889,4.133812,4.1223526,4.135025
2017-08-11,4.1294327,4.134758,4.1291428,4.1260834,4.1339264,4.1425934,4.1346893
2017-08-13,4.124893,4.1283035,4.12236,4.140541,4.1407547,4.1433716,4.1447296
2017-08-14,4.1660385,4.138298,4.123543,4.1373672,4.1355286,4.134697,4.119171
2017-08-15,4.131157,4.1201324,4.1146393,4.1332016,4.145218,4.1464615,4.127594
2017-08-16,4.135742,4.1390305,4.140106,4.191078,4.1378326,4.147545,4.144081
2017-08-17,4.1497574,4.1314163,4.1406326,4.1424713,4.1427155,4.132347,4.132477
2017-08-18,4.1431046,4.173439,4.141365,4.1439896,4.15007,4.1505814,4.1436844
2017-08-20,4.132637,4.142685,4.15477,4.1467667,4.130722,4.140663,4.1411285
2017-08-21,4.1291122,4.13002,4.137047,4.1481934,4.142845,4.1451797,4.1562347
2017-08-22,4.141304,4.151169,4.1255417,4.133049,4.1385193,4.1398773,4.142418
2017-08-23,4.140129,4.1433945,4.1339874,4.1411667,4.134506,4.1446075,4.132187
2017-08-24,4.1362,4.1458664,4.1425705,4.1454773,4.146515,4.1543884,4.1359787
2017-08-25,4.1327744,4.137062,4.1348877,4.129547,4.144104,4.1316605,4.132698
2017-08-27,4.1434097,4.148117,4.131439,4.1496277,4.149437,4.163391,4.136238
2017-08-28,4.1452103,4.1466064,4.141449,4.147003,4.142708,4.13768,4.1340027
2017-08-29,4.1413956,4.147232,4.146736,4.1310196,4.1464005,4.1416397,4.1325455
2017-08-30,4.1383896,4.1418915,4.149231,4.149193,4.1400146,4.1234283,4.1370697
2017-08-31,4.1436005,4.151245,4.1298904,4.150238,4.1513367,4.1396484,4.130661
2017-09-01,4.1434784,4.143509,4.1367645,4.147064,4.1509323,4.1430893,4.135742
2017-09-03,4.150139,4.149292,4.128113,4.1462326,4.150673,4.146446,4.126152
2017-09-04,4.142891,4.1374817,4.1428604,4.1436844,4.121704,4.1468353,4.1312866
2017-09-05,4.1485825,4.153488,4.138359,4.1322174,4.1544952,4.134857,4.134079
2017-09-06,4.1509247,4.1414948,4.1545105,4.1213684,4.124954,4.1362762,4.1327972
2017-09-07,4.147148,4.1202316,4.1233826,4.1399384,4.1263657,4.1468124,4.1337814
