,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN,USDMXN
2016-05-05,17.45856,17.505995,17.483753,17.46457,17.460512,17.479206,17.474867
2016-05-06,17.446949,17.479229,17.463078,17.458912,17.471151,17.472336,17.49815
2016-05-08,17.468056,17.486256,17.468605,17.466906,17.47105,17.496298,17.502039
2016-05-09,17.480244,17.458609,17.462711,17.481176,17.486927,17.490238,17.498444
2016-05-10,17.468801,17.454102,17.468237,17.479277,17.507261,17.49631,17.544115
2016-05-11,17.466133,17.486141,17.492258,17.485079,17.495228,17.531467,17.57167
2016-05-12,17.471155,17.48291,17.500195,17.557878,17.546196,17.559284,17.631895
2016-05-13,17.501879,17.490057,17.518747,17.545273,17.553062,17.64636,17.687664
2016-05-15,17.503988,17.528276,17.545488,17.567942,17.654238,17.682682,17.648771
2016-05-16,17.529556,17.554993,17.58381,17.657833,17.673761,17.704447,17.648638
2016-05-17,17.541546,17.558205,17.635715,17.686348,17.672264,17.66408,17.679956
2016-05-18,17.564838,17.669155,17.683764,17.667648,17.6715,17.681158,17.705145
2016-05-19,17.682022,17.686037,17.682339,17.679886,17.674269,17.683384,17.701456
2016-05-20,17.67659,17.679956,17.682487,17.68974,17.695932,17.699911,17.762724
2016-05-22,17.70097,17.696442,17.699532,17.68798,17.711103,17.765894,17.807457
2016-05-23,17.688963,17.694832,17.660622,17.68008,17.737463,17.771978,17.854212
2016-05-24,17.693222,17.679235,17.703459,17.765293,17.782812,17.870451,17.928574
2016-05-25,17.703186,17.723238,17.725885,17.79803,17.864857,17.935493,17.970543
2016-05-26,17.72397,17.759378,17.808403,17.852177,17.934067,17.955853,17.993132
2016-05-27,17.747051,17.78684,17.862276,17.912382,17.947506,18.03581,18.046349
2016-05-29,17.770933,17.908976,17.910126,17.987604,18.017067,18.074505,18.057117
2016-05-30,17.86712,17.948694,17.948055,17.99988,18.043804,18.061798,18.084148
2016-05-31,17.911186,17.961655,18.00359,18.038221,18.095129,18.117168,18.14775
2016-06-01,17.960485,18.003962,18.060747,18.056776,18.094597,18.163433,18.21144
2016-06-02,18.007278,18.031858,18.079107,18.082048,18.168419,18.206032,18.280941
2016-06-03,18.053408,18.045454,18.080503,18.169807,18.22364,18.273407,18.325676
2016-06-05,18.056293,18.061852,18.153442,18.190718,18.317589,18.317785,18.28678
2016-06-06,18.061691,18.168526,18.271105,18.330215,18.300497,18.330118,18.366215
2016-06-07,18.179644,18.215895,18.274914,18.271145,18.304384,18.334213,18.382452
2016-06-08,18.207571,18.2965,18.304491,18.26645,18.321877,18.397072,18.400982
2016-06-09,18.300358,18.276552,18.310282,18.370916,18.402315,18.450037,18.43048
2016-06-10,18.278704,18.307472,18.381578,18.39177,18.436674,18.407791,18.372452
2016-06-12,18.285032,18.342247,18.396202,18.405197,18.428604,18.377567,18.390888
2016-06-13,18.34016,18.356136,18.398464,18.402319,18.4121,18.459011,18.43426
2016-06-14,18.387474,18.404175,18.372583,18.430264,18.444397,18.430674,18.454203
2016-06-15,18.339697,18.392405,18.461237,18.394855,18.43103,18.43428,18.440931
2016-06-16,18.373901,18.44407,18.423948,18.484728,18.431173,18.43298,18.478168
2016-06-17,18.493052,18.456007,18.48199,18.44909,18.44374,18.448038,18.473543
2016-06-19,18.426926,18.418468,18.422813,18.454311,18.474916,18.477198,18.478338
2016-06-20,18.469486,18.447367,18.476141,18.469234,18.474033,18.49814,18.487118
2016-06-21,18.455793,18.447823,18.466427,18.450161,18.476961,18.482916,18.500723
2016-06-22,18.482557,18.454174,18.4327,18.471983,18.489887,18.490507,18.487402
2016-06-23,18.469793,18.473986,18.466251,18.482967,18.49293,18.487103,18.520819
2016-06-24,18.481033,18.470297,18.480354,18.49459,18.513361,18.515142,18.531034
2016-06-26,18.471748,18.45376,18.491644,18.483177,18.525604,18.532063,18.544765
2016-06-27,18.494495,18.500986,18.499702,18.50386,18.54104,18.536934,18.543516
2016-06-28,18.506836,18.523424,18.517044,18.540022,18.539587,18.54132,18.530117
2016-06-29,18.5125,18.508827,18.532763,18.53056,18.538794,18.543749,18.545397
2016-06-30,18.515467,18.533476,18.54515,18.544062,18.538322,18.548513,18.596224
2016-07-01,18.519573,18.553303,18.531012,18.539925,18.550327,18.593187,18.617184
2016-07-03,18.537935,18.543867,18.532307,18.548498,18.599228,18.62638,18.610638
2016-07-04,18.565992,18.522629,18.546055,18.599396,18.618933,18.616518,18.637545
2016-07-05,18.563875,18.532747,18.56465,18.618584,18.628582,18.62154,18.619148
2016-07-06,18.534655,18.602911,18.625006,18.62236,18.623085,18.629807,18.64481
2016-07-07,18.569824,18.613987,18.616173,18.624836,18.63104,18.623798,18.609716
2016-07-08,18.604084,18.609571,18.627901,18.622677,18.622816,18.616041,18.637291
2016-07-10,18.622,18.62387,18.626514,18.620356,18.631319,18.62587,18.618582
2016-07-11,18.641584,18.627985,18.635208,18.632406,18.622538,18.635681,18.644634
2016-07-12,18.608902,18.630836,18.654778,18.626268,18.631609,18.633118,18.577002
2016-07-13,18.641191,18.63324,18.625923,18.622334,18.62224,18.625792,18.588627
2016-07-14,18.608442,18.634546,18.614304,18.632465,18.628063,18.602884,18.539787
2016-07-15,18.640806,18.635324,18.614395,18.608812,18.611704,18.531073,18.567444
2016-07-17,18.608002,18.614101,18.597286,18.594982,18.542534,18.599836,18.596573
2016-07-18,18.640417,18.636555,18.615007,18.56642,18.535822,18.612923,18.626398
2016-07-19,18.609407,18.617939,18.531118,18.588196,18.569324,18.604338,18.586552
2016-07-20,18.616922,18.556385,18.557018,18.60425,18.59593,18.590298,18.57286
2016-07-21,18.529026,18.581224,18.61869,18.593782,18.56033,18.615204,18.578875
2016-07-22,18.57182,18.60567,18.569263,18.557669,18.579594,18.591486,18.632978
2016-07-24,18.593193,18.586132,18.623175,18.583061,18.629265,18.615831,18.624664
2016-07-25,18.627102,18.616545,18.606583,18.585785,18.639559,18.555986,18.588867
2016-07-26,18.611141,18.588058,18.62288,18.584734,18.585323,18.614029,18.593071
2016-07-27,18.61378,18.564442,18.633684,18.627827,18.630901,18.607452,18.588549
2016-07-28,18.615446,18.61307,18.594368,18.626068,18.584454,18.613337,18.602806
2016-07-29,18.585772,18.615067,18.595379,18.602997,18.558378,18.554438,18.638906
2016-07-31,18.6115,18.61604,18.62066,18.562712,18.58514,18.603216,18.621655
2016-08-01,18.585072,18.602272,18.576054,18.587852,18.591265,18.61018,18.680325
2016-08-02,18.595327,18.569513,18.596945,18.602413,18.676218,18.674356,18.682615
2016-08-03,18.607111,18.645245,18.606646,18.62211,18.701958,18.69277,18.615494
2016-08-04,18.630795,18.608074,18.66004,18.630293,18.638803,18.629536,18.600473
2016-08-05,18.621208,18.628826,18.672104,18.661001,18.613838,18.5959,18.587252
2016-08-07,18.658434,18.67606,18.683973,18.69661,18.607662,18.5798,18.593565
2016-08-08,18.682758,18.669561,18.639788,18.63786,18.618177,18.60448,18.580845
2016-08-09,18.673065,18.64251,18.609676,18.6049,18.592842,18.609812,18.582838
2016-08-10,18.646173,18.65921,18.586275,18.591316,18.59968,18.590229,18.58772
2016-08-11,18.586243,18.620472,18.599083,18.596342,18.606419,18.591097,18.592516
2016-08-12,18.587406,18.587296,18.579363,18.606321,18.574633,18.59337,18.571655
2016-08-14,18.581871,18.592894,18.5595,18.609133,18.57832,18.583815,18.572168
2016-08-15,18.572025,18.576694,18.614964,18.573372,18.572195,18.51581,18.526716
2016-08-16,18.605448,18.599888,18.607656,18.576956,18.571539,18.507635,18.506777
2016-08-17,18.58056,18.60337,18.580067,18.57914,18.547249,18.497742,18.490551
2016-08-18,18.596048,18.585695,18.523623,18.537043,18.499636,18.500727,18.517044
2016-08-19,18.521032,18.535604,18.50891,18.503841,18.497925,18.479414,18.505518
2016-08-21,18.54198,18.551493,18.51048,18.487911,18.49428,18.497044,18.539131
2016-08-22,18.52,18.491121,18.495264,18.506907,18.514029,18.488548,18.533371
2016-08-23,18.509678,18.49509,18.498798,18.484188,18.50937,18.502417,18.52351
2016-08-24,18.499012,18.497692,18.472046,18.484327,18.50335,18.496187,18.552744
2016-08-25,18.494675,18.524847,18.5118,18.503595,18.515064,18.538137,18.51364
2016-08-26,18.481344,18.491947,18.531645,18.512896,18.526264,18.56339,18.554304
2016-08-28,18.508583,18.525496,18.508978,18.547352,18.54797,18.604805,18.579426
2016-08-29,18.522343,18.521954,18.546785,18.56619,18.621744,18.627071,18.577536
2016-08-30,18.528135,18.55773,18.570484,18.588577,18.593843,18.58636,18.59265
2016-08-31,18.549526,18.59295,18.557522,18.582253,18.582329,18.60203,18.573029
2016-09-01,18.57351,18.613462,18.575186,18.56898,18.583755,18.56957,18.5414
2016-09-02,18.611208,18.580803,18.586554,18.574087,18.60384,18.55731,18.549892
2016-09-04,18.603407,18.601791,18.604668,18.595486,18.54141,18.545118,18.525135
2016-09-05,18.536472,18.559616,18.552149,18.561325,18.515276,18.512587,18.487236
2016-09-06,18.58823,18.585354,18.531412,18.531338,18.533272,18.51146,18.533756
2016-09-07,18.577679,18.566063,18.5418,18.470074,18.506468,18.512447,18.529861
2016-09-08,18.54404,18.55482,18.481394,18.551208,18.517412,18.511244,18.492426
2016-09-09,18.520632,18.533697,18.510431,18.486769,18.491627,18.512257,18.536621
2016-09-11,18.495426,18.520746,18.531912,18.530733,18.506775,18.510992,18.513842
2016-09-12,18.513168,18.511799,18.509398,18.525404,18.523298,18.512035,18.478868
2016-09-13,18.485378,18.502146,18.493212,18.52851,18.541155,18.510708,18.52616
2016-09-14,18.542128,18.534279,18.558083,18.516415,18.506933,18.51176,18.526114
2016-09-15,18.516886,18.520199,18.490534,18.489632,18.51786,18.510374,18.526169
2016-09-16,18.536552,18.510561,18.517973,18.536417,18.525867,18.511454,18.516022
2016-09-18,18.500256,18.500202,18.538122,18.500164,18.501854,18.520647,18.550863
2016-09-19,18.52216,18.5345,18.474192,18.52083,18.533459,18.532774,18.581543
2016-09-20,18.488314,18.519436,18.504772,18.541567,18.565685,18.561842,18.592108
2016-09-21,18.539562,18.50916,18.52241,18.566315,18.573244,18.60298,18.71199
2016-09-22,18.516386,18.490938,18.559929,18.601278,18.60047,18.693914,18.704044
2016-09-23,18.543573,18.542995,18.594135,18.618683,18.69497,18.777168,18.736492
2016-09-25,18.545578,18.59287,18.602001,18.680593,18.7574,18.713226,18.792221
2016-09-26,18.584152,18.584831,18.662367,18.767529,18.785278,18.784603,18.778992
2016-09-27,18.60145,18.731653,18.721813,18.767925,18.798548,18.835611,18.896708
2016-09-28,18.683304,18.739334,18.77038,18.813168,18.832705,18.893747,18.959618
2016-09-29,18.69734,18.767231,18.802107,18.82305,18.940006,18.978445,19.051308
2016-09-30,18.768368,18.792648,18.81334,18.899694,18.982601,19.032305,19.198568
2016-10-02,18.784468,18.806217,18.880733,19.00224,19.036985,19.172531,19.246576
2016-10-03,18.81163,18.897217,18.989557,19.097,19.18321,19.251066,19.292965
2016-10-04,18.893251,18.96968,19.062742,19.18572,19.266365,19.212164,19.279995
2016-10-05,19.017696,19.053923,19.172365,19.256798,19.22751,19.233717,19.244555
2016-10-06,19.053255,19.217445,19.231749,19.252941,19.2804,19.271418,19.292456
2016-10-07,19.179409,19.263424,19.252148,19.245945,19.225027,19.239605,19.278965
2016-10-09,19.267487,19.262318,19.273756,19.253471,19.321716,19.268871,19.242283
2016-10-10,19.150093,19.2551,19.285229,19.287905,19.225292,19.269207,19.291735
2016-10-11,19.285696,19.273245,19.261448,19.264755,19.315086,19.255812,19.277775
2016-10-12,19.262554,19.262817,19.264776,19.293827,19.222368,19.275776,19.240004
2016-10-13,19.269802,19.253904,19.307693,19.248884,19.248056,19.270575,19.290808
2016-10-14,19.253319,19.27398,19.265518,19.262764,19.317707,19.245638,19.276434
2016-10-16,19.262527,19.262686,19.268307,19.241491,19.250221,19.289595,19.237709
2016-10-17,19.270407,19.253063,19.270664,19.24532,19.285395,19.281612,19.190641
2016-10-18,19.25252,19.274725,19.277153,19.258116,19.244102,19.252878,19.310724
2016-10-19,19.262508,19.262547,19.26367,19.253038,19.24212,19.275923,19.263874
2016-10-20,19.271006,19.252207,19.26951,19.250244,19.286716,19.269863,19.282986
2016-10-21,19.251678,19.275442,19.283106,19.273024,19.257286,19.241238,19.298872
2016-10-23,19.26244,19.262386,19.189909,19.268234,19.262775,19.20798,19.27194
2016-10-24,19.271578,19.25134,19.196339,19.264984,19.268084,19.260704,19.224457
2016-10-25,19.250824,19.276129,19.282705,19.26277,19.255957,19.243326,19.064621
2016-10-26,19.26238,19.262224,19.257666,19.256046,19.242838,19.008987,19.017214
2016-10-27,19.27215,19.250513,19.213608,19.242994,19.007044,18.942768,18.959887
2016-10-28,19.249994,19.276814,19.251879,19.092808,19.024477,19.033396,19.027203
2016-10-30,19.26234,19.266201,19.064621,18.997568,19.028217,19.034555,19.07144
2016-10-31,19.247477,19.131733,19.0145,19.028,18.985746,18.972113,18.975891
2016-11-01,19.163181,18.932354,18.997393,19.029388,18.966705,18.972414,18.98926
2016-11-02,19.03483,18.971054,18.996256,19.03031,19.020117,18.928728,18.971943
2016-11-03,18.993084,18.96712,18.99725,19.021498,18.987713,18.963879,18.925735
2016-11-04,18.982492,19.01263,18.996046,19.016243,18.95441,18.969666,18.962046
2016-11-06,18.988981,19.052376,18.969585,18.986622,18.959278,18.979618,18.992632
2016-11-07,18.999588,19.061716,18.986732,18.930069,18.962242,18.958742,18.93387
2016-11-08,18.974224,18.961054,18.978365,18.976107,18.944311,18.961807,18.948751
2016-11-09,18.99204,18.93907,18.95525,18.962767,18.949648,18.947882,18.951097
2016-11-10,18.92968,18.951496,18.956417,18.920296,18.949614,18.951628,18.95468
2016-11-11,18.937563,18.979319,18.960766,18.986,18.947134,18.954205,18.945478
2016-11-13,18.965818,18.966066,18.943815,18.953083,18.943254,18.959396,18.954973
2016-11-14,18.950184,18.952734,18.949856,18.929806,18.965145,18.963078,18.94517
2016-11-15,18.935188,18.963852,18.996197,18.976452,18.964859,18.946758,18.955288
2016-11-16,18.966763,18.964655,18.947962,18.96287,18.96424,18.951147,18.944857
2016-11-17,18.94537,18.95261,18.944538,18.919731,18.963074,18.954166,18.965872
2016-11-18,18.953316,18.965057,18.942133,18.986412,18.952518,18.98113,18.98722
2016-11-20,18.935383,18.952246,18.961628,18.969889,18.943628,18.982294,19.001064
2016-11-21,18.968502,18.965435,18.957544,18.980406,19.003677,19.009617,19.075512
2016-11-22,19.017729,18.951855,18.959988,18.977882,19.010654,19.071583,19.12054
2016-11-23,18.967442,18.942318,18.981575,19.004246,19.077398,19.137989,19.293716
2016-11-24,18.95533,19.008436,19.008253,19.056784,19.119556,19.273542,19.368765
2016-11-25,18.978327,19.035597,19.056925,19.127169,19.275974,19.319725,19.970734
2016-11-27,19.03261,19.060505,19.145996,19.322,19.311356,19.966494,20.280277
2016-11-28,19.050861,19.145096,19.254833,19.3675,19.915459,20.288765,20.344118
2016-11-29,19.138618,19.277527,19.354351,19.94016,20.269302,20.306993,20.305138
2016-11-30,19.28492,19.350664,19.952612,20.285803,20.315447,20.307264,20.410894
2016-12-01,19.329514,19.951649,20.277328,20.296928,20.306158,20.375166,20.459253
2016-12-02,19.942568,20.272554,20.316973,20.32547,20.367994,20.46921,20.468744
2016-12-04,20.30563,20.293827,20.316378,20.462467,20.445972,20.478018,20.422865
2016-12-05,20.291252,20.35749,20.419313,20.459232,20.417566,20.411783,20.41291
2016-12-06,20.324186,20.415373,20.466013,20.449059,20.429585,20.456064,20.461163
2016-12-07,20.402988,20.418137,20.445625,20.443336,20.436316,20.471165,20.4716
2016-12-08,20.405294,20.448713,20.400763,20.413496,20.471104,20.422401,20.420998
2016-12-09,20.45709,20.445843,20.422186,20.432203,20.449293,20.470442,20.410105
2016-12-11,20.40543,20.416714,20.469166,20.424006,20.455088,20.424614,20.428598
2016-12-12,20.480152,20.449696,20.446737,20.415623,20.479267,20.470367,20.468699
2016-12-13,20.403437,20.44659,20.39768,20.440897,20.478474,20.47692,20.465694
2016-12-14,20.443811,20.415329,20.42112,20.428736,20.454523,20.47051,20.456432
2016-12-15,20.470911,20.450672,20.447054,20.47592,20.42884,20.417616,20.414333
2016-12-16,20.431744,20.517084,20.48773,20.452337,20.492111,20.466105,20.51086
2016-12-18,20.475014,20.437635,20.50053,20.406845,20.455322,20.521597,20.516954
2016-12-19,20.45808,20.434986,20.511246,20.501959,20.482422,20.464724,20.51683
2016-12-20,20.522806,20.441387,20.48727,20.5563,20.511177,20.524662,20.496597
2016-12-21,20.447811,20.452887,20.491098,20.505535,20.481146,20.504436,20.517649
2016-12-22,20.440023,20.512892,20.474386,20.50432,20.472881,20.525461,20.496592
2016-12-23,20.494568,20.50212,20.575426,20.523298,20.51541,20.504421,20.530437
2016-12-26,20.508308,20.478632,20.492126,20.504238,20.504787,20.501312,20.564169
2016-12-27,20.507725,20.485907,20.538122,20.524082,20.572596,20.584929,20.568573
2016-12-28,20.508816,20.515259,20.49132,20.513502,20.56229,20.579044,20.51111
2016-12-29,20.507847,20.493526,20.55347,20.584288,20.588768,20.583578,20.621939
2016-12-30,20.509003,20.5151,20.552158,20.586836,20.581028,20.635853,20.610565
2017-01-02,20.498468,20.534296,20.591208,20.580797,20.5788,20.607122,20.609177
2017-01-03,20.546337,20.516268,20.625849,20.615128,20.637518,20.637321,20.618526
2017-01-04,20.603014,20.630049,20.5591,20.60622,20.614887,20.613386,20.651169
2017-01-05,20.611374,20.61137,20.628622,20.657436,20.610891,20.618408,20.65485
2017-01-06,20.564453,20.632627,20.609571,20.601334,20.620243,20.634193,20.663477
2017-01-08,20.625732,20.633167,20.624283,20.615038,20.640432,20.662533,20.597296
2017-01-09,20.578547,20.633802,20.652956,20.616198,20.655687,20.683891,20.679552
2017-01-10,20.646545,20.639702,20.6119,20.633154,20.643341,20.701206,20.683182
2017-01-11,20.630209,20.639872,20.633005,20.636974,20.656586,20.685478,20.691734
2017-01-12,20.630629,20.645666,20.644995,20.621464,20.657005,20.66175,20.694725
2017-01-13,20.64186,20.676428,20.715097,20.715715,20.67995,20.671812,20.713165
2017-01-15,20.655136,20.707909,20.67751,20.699757,20.67196,20.71538,20.707022
2017-01-16,20.659466,20.674976,20.627832,20.680315,20.678394,20.672428,20.6885
2017-01-17,20.718779,20.68005,20.70919,20.697514,20.693048,20.740456,20.728687
2017-01-18,20.696356,20.699062,20.682863,20.709816,20.679289,20.730495,20.730694
2017-01-19,20.709288,20.690916,20.69053,20.727486,20.704323,20.736237,20.888546
2017-01-20,20.727606,20.698559,20.7031,20.70567,20.731184,20.882887,21.233517
2017-01-22,20.706274,20.731339,20.724646,20.752987,20.895168,21.23244,21.236666
2017-01-23,20.70145,20.730146,20.734657,20.889046,21.212307,21.223166,21.23869
2017-01-24,20.731987,20.735815,20.881365,21.225496,21.227802,21.229126,21.239979
2017-01-25,20.749912,20.884398,21.2234,21.237307,21.224295,21.216593,21.224535
2017-01-26,20.895681,21.221518,21.226246,21.21845,21.235228,21.235943,21.228008
2017-01-27,21.23519,21.216919,21.228262,21.228237,21.196001,21.24579,21.233799
2017-01-29,21.224598,21.229288,21.232328,21.22416,21.209787,21.231365,21.237146
2017-01-30,21.230232,21.2271,21.235218,21.238985,21.23925,21.24408,21.239155
2017-01-31,21.218954,21.239294,21.222414,21.215204,21.231718,21.201271,21.240427
2017-02-01,21.225872,21.237587,21.225853,21.227362,21.21416,21.216991,21.241297
2017-02-02,21.247396,21.234863,21.22824,21.240688,21.2274,21.207163,21.241117
2017-02-03,21.232203,21.251738,21.233028,21.238815,21.235106,21.22828,21.24042
2017-02-05,21.202534,21.225824,21.23642,21.2305,21.20957,21.242435,21.240442
2017-02-06,21.212965,21.221626,21.221344,21.224007,21.25211,21.2193,21.22865
2017-02-07,21.239565,21.221193,21.225393,21.240845,21.265387,21.237589,21.220417
2017-02-08,21.224049,21.234516,21.22818,21.213955,21.210564,21.233137,21.243914
2017-02-09,21.231579,21.22911,21.233788,21.227886,21.230572,21.200642,21.224527
2017-02-10,21.216524,21.201021,21.237745,21.222115,21.246075,21.224459,21.216293
2017-02-12,21.225752,21.218517,21.220156,21.243017,21.258007,21.210194,21.139063
2017-02-13,21.254257,21.210682,21.224882,21.209625,21.23331,21.166792,21.097527
2017-02-14,21.2341,21.229906,21.228128,21.226671,21.139706,21.075235,20.87909
2017-02-15,21.195026,21.226522,21.234638,21.170692,21.072788,20.891321,20.768713
2017-02-16,21.208796,21.245192,21.145687,21.109102,20.885464,20.75959,20.752676
2017-02-17,21.243584,21.191536,21.126036,20.856688,20.802038,20.70531,20.75725
2017-02-26,21.146511,21.123096,20.870594,20.748598,20.764526,20.787663,20.645744
2017-02-27,21.110472,20.88307,20.717068,20.759638,20.738857,20.618872,20.601776
2017-02-28,20.905327,20.844582,20.77221,20.738997,20.66077,20.542265,20.579325
2017-03-01,20.921291,20.81495,20.71132,20.65097,20.63171,20.52938,20.50181
2017-03-02,20.811693,20.762552,20.62936,20.539293,20.509851,20.478313,20.465305
2017-03-03,20.727436,20.651375,20.585484,20.500057,20.458834,20.445362,20.459063
2017-03-05,20.605158,20.583033,20.506565,20.531124,20.44728,20.47565,20.446901
2017-03-06,20.515242,20.507599,20.49988,20.502195,20.399504,20.396461,20.438131
2017-03-07,20.551212,20.484163,20.446627,20.47234,20.395754,20.381298,20.335249
2017-03-08,20.503036,20.480639,20.42267,20.438747,20.39575,20.379194,20.31121
2017-03-09,20.457098,20.425104,20.395891,20.396748,20.315912,20.328115,20.333487
2017-03-10,20.416922,20.453001,20.38115,20.399902,20.30801,20.327168,20.331223
2017-03-12,20.424181,20.373371,20.376637,20.3586,20.301548,20.333685,20.256979
2017-03-13,20.412489,20.358397,20.356703,20.300745,20.306976,20.283548,20.266216
2017-03-14,20.346376,20.366987,20.319386,20.31177,20.29708,20.256796,19.98341
2017-03-15,20.35455,20.340885,20.29182,20.28194,20.269537,20.024073,19.967659
2017-03-16,20.307533,20.30314,20.26971,20.272135,20.041994,19.90531,19.898191
2017-03-17,20.321346,20.296547,20.267775,19.982613,19.970024,19.84557,19.95888
2017-03-19,20.282885,20.286108,20.041946,19.966242,19.901283,19.81621,19.900557
2017-03-20,20.273706,20.03381,19.9063,19.889849,19.908293,19.848682,19.779728
2017-03-21,20.031597,19.927584,19.880249,19.842722,19.880371,19.791204,19.751326
2017-03-22,19.977085,19.933762,19.859259,19.868092,19.788202,19.76623,19.718788
2017-03-23,19.916996,19.902805,19.87228,19.779276,19.74174,19.692932,19.684671
2017-03-24,19.838923,19.798681,19.758312,19.732285,19.715912,19.634722,19.63986
2017-03-26,19.869635,19.773964,19.742184,19.723495,19.620672,19.628962,19.603445
2017-03-27,19.786736,19.722492,19.707943,19.682003,19.657932,19.568462,19.557117
2017-03-28,19.75252,19.71826,19.634472,19.608305,19.591179,19.589712,19.556644
2017-03-29,19.717386,19.623095,19.58461,19.59274,19.591745,19.544916,19.542248
2017-03-30,19.66659,19.615005,19.605724,19.58703,19.551882,19.519188,19.482193
2017-03-31,19.6114,19.626553,19.598986,19.524525,19.559458,19.488869,19.419699
2017-04-02,19.64737,19.551964,19.544441,19.553686,19.532507,19.442684,19.221159
2017-04-03,19.57003,19.600403,19.531574,19.48282,19.397064,19.203539,19.1925
2017-04-04,19.51898,19.555525,19.517962,19.438246,19.19873,19.16706,19.110313
2017-04-05,19.46201,19.53184,19.426891,19.194157,19.111164,19.159763,19.062674
2017-04-06,19.53792,19.441029,19.205986,19.174828,19.078844,19.081776,19.044365
2017-04-07,19.431395,19.232235,19.174385,19.184563,19.051401,19.04131,19.029163
2017-04-09,19.184992,19.190895,19.087187,19.070215,19.018904,19.015121,18.983309
2017-04-10,19.128593,19.111755,19.084208,19.055754,19.013992,18.994326,18.942287
2017-04-11,19.07806,19.074066,19.049833,19.061644,18.965902,18.918903,18.904194
2017-04-12,19.09676,19.054699,19.032375,18.987246,18.903255,18.864346,18.81354
2017-04-13,19.061262,19.043276,18.981493,18.93682,18.898077,18.84402,18.816967
2017-04-16,18.996273,18.995125,18.89019,18.873816,18.847832,18.8371,18.82891
2017-04-17,18.986452,18.912481,18.894924,18.861141,18.832457,18.842245,18.790482
2017-04-18,18.938526,18.880112,18.848894,18.853416,18.818922,18.82037,18.808805
2017-04-19,18.83921,18.883877,18.859762,18.798658,18.85481,18.82523,18.771067
2017-04-20,18.839651,18.860083,18.812885,18.866877,18.844898,18.79836,18.828363
2017-04-21,18.842003,18.825663,18.830265,18.809734,18.794764,18.796913,18.813864
2017-04-23,18.859571,18.859499,18.82181,18.835514,18.806723,18.814522,18.840832
2017-04-24,18.844463,18.81727,18.805075,18.78708,18.806442,18.789024,18.807962
2017-04-25,18.79617,18.792099,18.793747,18.809212,18.785652,18.789274,18.793243
2017-04-26,18.807964,18.839315,18.800953,18.775208,18.83327,18.810791,18.765322
2017-04-27,18.783562,18.796505,18.807161,18.822083,18.800785,18.806309,18.817062
2017-04-28,18.803905,18.79148,18.792994,18.823349,18.769651,18.783876,18.783812
2017-04-30,18.802027,18.805746,18.8009,18.803066,18.770386,18.813179,18.76079
2017-05-01,18.782362,18.79538,18.748138,18.788769,18.76204,18.838936,18.780851
2017-05-02,18.804728,18.770613,18.79735,18.788836,18.807941,18.814554,18.800797
2017-05-03,18.770739,18.745518,18.77046,18.78888,18.802774,18.722158,18.75967
2017-05-04,18.760496,18.790575,18.797235,18.7889,18.751759,18.82533,18.79609
2017-05-05,18.828539,18.783257,18.770584,18.788929,18.76099,18.813969,18.796907
2017-05-07,18.795849,18.799414,18.79713,18.78895,18.78128,18.752642,18.768097
2017-05-08,18.788374,18.773758,18.770685,18.784233,18.793144,18.810991,18.795734
2017-05-09,18.767992,18.799713,18.782864,18.785122,18.79236,18.774343,18.794672
2017-05-10,18.774126,18.77561,18.75834,18.784142,18.781149,18.78648,18.807589
2017-05-11,18.786236,18.762072,18.806087,18.785063,18.776468,18.79621,18.841799
2017-05-12,18.789211,18.770338,18.785048,18.799665,18.778038,18.816341,18.81751
2017-05-14,18.805904,18.788002,18.796982,18.784313,18.800385,18.792273,18.798338
2017-05-15,18.816343,18.783709,18.773317,18.785542,18.783792,18.783743,18.765749
2017-05-16,18.810368,18.776794,18.78322,18.786333,18.786163,18.770697,18.786432
2017-05-17,18.777548,18.800108,18.79152,18.785505,18.790915,18.775211,18.781782
2017-05-18,18.771358,18.78998,18.797169,18.780672,18.768404,18.765207,18.775175
2017-05-19,18.781801,18.782957,18.77352,18.790417,18.772854,18.770872,18.769444
2017-05-21,18.798569,18.786083,18.806889,18.777472,18.784676,18.775784,18.76084
2017-05-22,18.760386,18.76726,18.786512,18.763376,18.765839,18.764702,18.751343
2017-05-23,18.794598,18.829945,18.75553,18.778645,18.767883,18.770977,18.769678
2017-05-24,18.759123,18.779207,18.773766,18.763002,18.76768,18.776405,18.783756
2017-05-25,18.746164,18.811903,18.757185,18.755344,18.767494,18.764158,18.76007
2017-05-26,18.76874,18.75021,18.767347,18.756485,18.787472,18.771091,18.770758
2017-05-28,18.779947,18.786207,18.777283,18.791159,18.772652,18.777084,18.772263
2017-05-29,18.783796,18.79181,18.770668,18.78368,18.776302,18.763578,18.771832
2017-05-30,18.78201,18.74338,18.764408,18.790216,18.776012,18.779228,18.756762
2017-05-31,18.771128,18.78447,18.809639,18.76199,18.760015,18.733156,18.754372
2017-06-01,18.761433,18.772644,18.750204,18.760212,18.754885,18.761982,18.749987
2017-06-02,18.779877,18.755077,18.754635,18.770082,18.746798,18.731033,18.720526
2017-06-04,18.768122,18.766525,18.743519,18.745235,18.755081,18.714315,18.748665
2017-06-05,18.757133,18.737371,18.75814,18.757837,18.69252,18.69309,18.695414
2017-06-06,18.746904,18.76062,18.760952,18.72511,18.713493,18.67932,18.690142
