,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD,XAUUSD
2017-01-02,1170.2552,1169.8091,1164.7936,1159.9073,1159.7986,1159.8916,1159.8665
2017-01-03,1169.767,1164.6835,1159.8093,1159.885,1159.8833,1159.7937,1159.8245
2017-01-04,1164.7433,1159.8125,1159.8867,1159.7938,1159.9045,1159.8417,1159.8484
2017-01-05,1159.8386,1159.7981,1159.9084,1159.7676,1159.8303,1159.8469,1159.8639
2017-01-06,1159.8726,1159.8768,1159.8357,1159.838,1159.818,1159.8506,1159.8214
2017-01-08,1159.846,1159.8926,1159.8246,1159.9395,1159.8998,1159.8616,1159.843
2017-01-09,1159.8726,1159.8131,1159.8586,1159.9292,1159.9182,1159.8684,1159.8568
2017-01-10,1159.846,1159.797,1159.8427,1159.8284,1159.8407,1159.8733,1159.8228
2017-01-11,1159.8727,1159.877,1159.8737,1159.7957,1159.8264,1159.8319,1159.8871
2017-01-12,1159.846,1159.8928,1159.806,1159.8622,1159.8756,1159.841,1159.8552
2017-01-13,1159.8729,1159.8127,1159.7999,1159.867,1159.919,1159.8469,1159.8197
2017-01-15,1159.846,1159.7966,1159.8878,1159.8263,1159.8405,1159.8019,1159.8827
2017-01-16,1159.8729,1159.8771,1159.9108,1159.8875,1159.8256,1159.8165,1159.8491
2017-01-17,1159.8457,1159.8932,1159.8354,1159.8872,1159.8579,1159.8224,1159.866
2017-01-18,1159.8729,1159.8123,1159.8246,1159.7925,1159.8397,1159.874,1159.8235
2017-01-19,1159.8457,1159.7963,1159.8596,1159.7659,1159.8689,1159.7919,1159.8477
2017-01-20,1159.8729,1159.8774,1159.8429,1159.8387,1159.8286,1159.8417,1165.6709
2017-01-22,1159.8457,1159.8937,1159.8744,1159.9425,1159.8386,1165.8901,1174.5101
2017-01-23,1159.8732,1159.8123,1159.8049,1159.9321,1165.8767,1174.4795,1175.1416
2017-01-24,1159.8455,1159.796,1159.7983,1165.8064,1174.4197,1175.0392,1177.6807
2017-01-25,1159.8732,1159.8776,1165.8992,1174.4106,1175.1118,1177.5945,1180.0548
2017-01-26,1159.8455,1165.8882,1174.4534,1175.0939,1177.7213,1180.2252,1185.8369
2017-01-27,1165.8801,1174.4797,1175.0347,1177.6382,1180.2106,1185.7334,1185.937
2017-01-29,1174.4702,1175.0737,1177.67,1180.2097,1185.8127,1185.919,1190.1078
2017-01-30,1175.145,1177.7291,1180.1979,1185.8444,1185.9128,1190.0494,1190.1733
2017-01-31,1177.7043,1180.1538,1185.8514,1185.935,1190.063,1190.1783,1194.1621
2017-02-01,1180.052,1185.7177,1185.9645,1190.1108,1190.223,1194.0525,1194.5337
2017-02-02,1185.7765,1185.869,1190.062,1190.0719,1194.2262,1194.4896,1195.9583
2017-02-03,1185.8898,1190.0251,1190.1099,1194.1045,1194.4387,1195.8677,1199.1111
2017-02-05,1190.0437,1190.1282,1194.094,1194.4811,1195.9841,1199.1631,1200.8337
2017-02-06,1190.1658,1194.0692,1194.4742,1195.9349,1199.0996,1200.8009,1202.1777
2017-02-07,1194.0773,1194.5481,1196.0193,1199.0435,1200.8275,1202.2318,1203.1217
2017-02-08,1194.5137,1195.9932,1199.0653,1200.805,1202.2513,1203.1094,1203.812
2017-02-09,1195.9921,1199.0513,1200.8777,1202.2559,1203.1338,1203.7648,1204.6698
2017-02-10,1199.1179,1200.8413,1202.181,1203.0438,1203.8309,1204.6506,1206.8583
2017-02-12,1200.8137,1202.2327,1203.0681,1203.88,1204.567,1206.9396,1209.0962
2017-02-13,1202.165,1203.1107,1203.7723,1204.585,1206.9148,1209.1274,1209.3531
2017-02-14,1203.1626,1203.881,1204.5714,1206.943,1209.1006,1209.3173,1211.472
2017-02-15,1203.7975,1204.5675,1206.8927,1209.0194,1209.4305,1211.3945,1214.0736
2017-02-16,1204.709,1206.944,1208.9923,1209.329,1211.4553,1214.1068,1215.1871
2017-02-17,1206.789,1209.0239,1209.3971,1211.4362,1214.0923,1215.1443,1215.4465
2017-02-26,1209.0978,1209.3344,1211.4319,1214.0828,1215.2056,1215.3805,1215.8385
2017-02-27,1209.3926,1211.4604,1214.097,1215.2247,1215.4141,1215.8667,1216.8142
2017-02-28,1211.4755,1214.0023,1215.1836,1215.4064,1215.8667,1216.8035,1222.8767
2017-03-01,1214.1107,1215.1893,1215.4441,1215.8337,1216.7515,1222.8367,1226.9529
2017-03-02,1215.1549,1215.4149,1215.8174,1216.8011,1222.7723,1227.0037,1227.0095
2017-03-03,1215.468,1215.8514,1216.7158,1222.8654,1227.0493,1226.9828,1227.0253
2017-03-05,1215.8667,1216.7517,1222.8114,1227.0012,1226.9847,1227.0303,1226.9945
2017-03-06,1216.871,1222.8,1227.1067,1226.9951,1226.9786,1227.0197,1227.0624
2017-03-07,1222.7489,1226.9777,1226.9915,1227.0427,1227.0659,1227.0115,1227.0677
2017-03-08,1226.9667,1227.0282,1226.991,1226.9897,1227.0883,1227.0532,1226.9795
2017-03-09,1227.0126,1227.0349,1227.002,1226.9952,1227.0139,1227.0385,1226.9572
2017-03-10,1227.0182,1226.9894,1227.0004,1227.0431,1227.0022,1226.983,1227.0325
2017-03-12,1227.0259,1227.0433,1227.0004,1226.9896,1227.0367,1227.03,1227.0438
2017-03-13,1226.9747,1226.9999,1227.0398,1226.9951,1227.0206,1227.0194,1227.7731
2017-03-14,1227.0261,1227.0189,1227.04,1227.0435,1227.0519,1227.8667,1228.2244
2017-03-15,1227.0403,1227.029,1227.0461,1226.9895,1227.9261,1228.2544,1228.5518
2017-03-16,1227.0433,1227.0359,1227.0004,1227.7961,1228.1422,1228.537,1228.7861
2017-03-17,1227.0564,1227.0436,1227.7797,1228.1505,1228.534,1228.7233,1229.0464
2017-03-19,1227.0118,1227.823,1228.0876,1228.5402,1228.7554,1229.0695,1229.072
2017-03-20,1227.8287,1228.1901,1228.4562,1228.7698,1228.9954,1229.1315,1229.1425
2017-03-21,1228.1378,1228.5779,1228.7347,1228.8458,1229.0917,1229.2015,1230.0178
2017-03-22,1228.5775,1228.7721,1229.0446,1229.1096,1229.1619,1229.9836,1231.9016
2017-03-23,1228.7998,1229.0214,1229.0795,1229.1724,1230.0096,1231.7727,1232.2955
2017-03-24,1228.886,1229.0737,1229.1874,1230.0282,1231.8593,1232.3732,1232.9147
2017-03-26,1229.0677,1229.2689,1230.0002,1231.7936,1232.2903,1232.9049,1232.8809
2017-03-27,1229.1436,1230.0464,1231.9714,1232.3258,1232.9791,1232.8671,1232.8999
2017-03-28,1230.0402,1231.8214,1232.3779,1232.8489,1232.9824,1232.8762,1234.2091
2017-03-29,1231.8896,1232.3516,1232.9067,1232.9396,1232.9005,1234.1157,1237.7295
2017-03-30,1232.3326,1232.8407,1232.9045,1232.9031,1234.1818,1237.7874,1238.207
2017-03-31,1232.8745,1232.9174,1232.9037,1234.1901,1237.748,1238.1733,1238.5516
2017-04-02,1232.902,1232.9373,1234.1616,1237.771,1238.1562,1238.5435,1238.9418
2017-04-03,1232.8799,1234.1627,1237.6971,1238.17,1238.5508,1238.9714,1244.6914
2017-04-04,1234.1708,1237.6708,1238.1412,1238.5355,1239.008,1244.6614,1245.2307
2017-04-05,1237.7579,1238.1528,1238.5328,1238.9967,1244.5989,1245.2189,1245.278
2017-04-06,1238.1715,1238.5436,1238.966,1244.6168,1245.2196,1245.2443,1245.2256
2017-04-07,1238.5488,1238.9933,1244.6527,1245.2645,1245.2615,1245.2186,1245.231
2017-04-09,1239.0051,1244.5253,1245.2146,1245.2511,1245.2418,1245.2449,1245.5042
2017-04-10,1244.5841,1245.2362,1245.2378,1245.1973,1245.1841,1245.5317,1246.2114
2017-04-11,1245.2195,1245.225,1245.205,1245.2434,1245.4125,1246.281,1246.9102
2017-04-12,1245.2533,1245.2759,1245.2151,1245.4996,1246.2638,1246.9352,1247.1506
2017-04-13,1245.1865,1245.2513,1245.4889,1246.2018,1246.9512,1247.1188,1248.6079
2017-04-16,1245.2256,1245.5658,1246.2059,1246.9508,1247.1552,1248.5929,1250.5771
2017-04-17,1245.5464,1246.249,1246.9302,1247.089,1248.5607,1250.5728,1251.5719
2017-04-18,1246.214,1246.9307,1247.1025,1248.574,1250.6102,1251.5039,1252.6758
2017-04-19,1246.9252,1247.136,1248.5754,1250.5222,1251.4872,1252.6444,1252.8938
2017-04-20,1247.099,1248.5293,1250.5825,1251.5371,1252.6908,1252.9834,1253.3643
2017-04-21,1248.6278,1250.5577,1251.5026,1252.6857,1252.9226,1253.4155,1253.5419
2017-04-23,1250.6003,1251.5536,1252.7428,1252.9072,1253.4318,1253.4882,1253.8881
2017-04-24,1251.4718,1252.7124,1252.8536,1253.366,1253.5421,1253.878,1254.5494
2017-04-25,1252.721,1252.9194,1253.3406,1253.5684,1253.8336,1254.496,1255.8263
2017-04-26,1252.8898,1253.3721,1253.533,1253.839,1254.5334,1255.7766,1256.4617
2017-04-27,1253.4052,1253.5471,1253.8436,1254.507,1255.8063,1256.5475,1256.5145
2017-04-28,1253.4988,1253.8936,1254.5417,1255.8568,1256.507,1256.5004,1256.5092
2017-04-30,1253.8756,1254.5359,1255.8552,1256.5244,1256.4474,1256.5092,1256.4609
2017-05-01,1254.5638,1255.7916,1256.5519,1256.4894,1256.4896,1256.548,1256.5145
2017-05-02,1255.8334,1256.5226,1256.5133,1256.4414,1256.567,1256.513,1256.5094
2017-05-03,1256.5763,1256.5165,1256.4998,1256.5049,1256.5397,1256.52,1256.4609
2017-05-04,1256.494,1256.4996,1256.51,1256.5138,1256.4735,1256.4587,1256.515
2017-05-05,1256.4666,1256.5338,1256.4924,1256.5531,1256.5117,1256.5195,1256.5098
2017-05-07,1256.5527,1256.5133,1256.5037,1256.5173,1256.4939,1256.5519,1256.4609
2017-05-08,1256.5051,1256.4525,1256.5532,1256.5249,1256.5283,1256.5101,1256.5153
2017-05-09,1256.5303,1256.4957,1256.4998,1256.4634,1256.5077,1256.5002,1256.5098
2017-05-10,1256.5443,1256.5747,1256.5051,1256.4833,1256.4465,1256.5446,1256.4609
2017-05-11,1256.5804,1256.5465,1256.5535,1256.4886,1256.4901,1256.4336,1256.5153
2017-05-12,1256.5013,1256.4791,1256.4998,1256.4387,1256.57,1256.4834,1256.51
2017-05-14,1256.5133,1256.5173,1256.5051,1256.5483,1256.5411,1256.4606,1255.6346
2017-05-15,1256.5575,1256.4995,1256.5537,1256.5035,1256.4739,1255.6711,1255.6265
2017-05-16,1256.5133,1256.5345,1256.4995,1256.5127,1255.6366,1255.6643,1255.669
2017-05-17,1256.4119,1256.4789,1256.5049,1255.5935,1255.6998,1255.7195,1255.6565
2017-05-18,1256.4663,1256.4958,1255.7043,1255.6509,1255.6881,1255.6509,1256.836
2017-05-19,1256.4724,1255.6196,1255.6238,1255.6389,1255.6385,1256.9106,1256.8752
2017-05-21,1255.613,1255.6407,1255.6074,1255.6943,1256.8489,1256.7478,1256.6371
2017-05-22,1255.6814,1255.617,1255.6891,1256.915,1256.8516,1256.5676,1256.6096
2017-05-23,1255.6494,1255.6389,1256.8396,1256.7528,1256.7311,1256.5815,1256.6371
2017-05-24,1255.6788,1256.8093,1256.7262,1256.6299,1256.6436,1256.5836,1256.6094
2017-05-25,1256.7621,1256.765,1256.6805,1256.5742,1256.6254,1256.6367,1256.6371
2017-05-26,1256.703,1256.6133,1256.62,1256.6243,1256.6155,1256.5673,1256.6094
2017-05-28,1256.6023,1256.6249,1256.6122,1256.7102,1256.6329,1256.6367,1256.6371
2017-05-29,1256.6082,1256.5966,1256.654,1256.6843,1256.6157,1256.641,1256.6094
2017-05-30,1256.5575,1256.6726,1256.65,1256.5681,1256.6444,1256.6428,1256.6371
2017-05-31,1256.6693,1256.637,1256.6602,1256.5242,1256.6221,1256.6095,1256.6091
2017-06-01,1256.6246,1256.6141,1256.6406,1256.5841,1256.6115,1256.6273,1256.6371
2017-06-02,1256.633,1256.6255,1256.5895,1256.6771,1256.6433,1256.5828,1256.6091
2017-06-04,1256.6726,1256.5951,1256.6279,1256.6576,1256.6257,1256.653,1256.6371
2017-06-05,1256.6355,1256.6125,1256.6124,1256.5964,1256.6707,1256.6172,1256.6091
2017-06-06,1256.6432,1256.6156,1256.5715,1256.6423,1256.6005,1256.6311,1256.6371
2017-06-07,1256.5804,1256.625,1256.6545,1256.629,1256.636,1256.6375,1256.6091
2017-06-08,1256.6007,1256.627,1256.6279,1256.5728,1256.622,1256.6583,1256.6371
2017-06-09,1256.6061,1256.6758,1256.6017,1256.6229,1256.6013,1256.6189,1256.8561
2017-06-11,1256.5547,1256.6129,1256.6127,1256.7097,1256.6254,1256.8744,1256.8551
2017-06-12,1256.6676,1256.6445,1256.5883,1256.6846,1256.852,1256.8472,1256.7954
2017-06-13,1256.6223,1256.6263,1256.5802,1256.826,1256.8663,1256.7653,1256.9001
2017-06-14,1256.6315,1256.6713,1256.8467,1256.9911,1256.8796,1256.9122,1256.8445
2017-06-15,1256.6721,1256.8096,1256.8558,1256.7516,1256.8352,1256.749,1256.8391
2017-06-16,1256.7682,1256.8816,1256.8896,1256.7043,1256.8533,1256.8744,1256.787
2017-06-18,1256.8038,1256.8896,1256.8671,1256.9705,1256.8085,1256.8472,1256.8231
2017-06-19,1256.8783,1256.8002,1256.8777,1256.912,1256.8167,1256.7653,1256.8086
2017-06-20,1256.8427,1256.7783,1256.919,1256.6724,1256.776,1256.9125,1256.7949
2017-06-21,1256.7682,1256.857,1256.8284,1256.8262,1256.8385,1256.7488,1256.8442
2017-06-22,1256.8041,1256.8702,1256.7858,1256.9915,1256.847,1256.8746,1256.8368
2017-06-23,1256.8785,1256.7849,1256.8363,1256.7516,1256.7968,1256.8472,1256.7867
2017-06-25,1256.8427,1256.8281,1256.7266,1256.7041,1256.8177,1256.765,1256.8271
2017-06-26,1256.7682,1256.8081,1256.7966,1256.9707,1256.8296,1256.9125,1256.8214
2017-06-27,1256.8041,1256.7783,1256.8502,1256.9122,1256.8866,1256.7485,1256.8772
2017-06-28,1256.8785,1256.8284,1256.8685,1256.6721,1256.8506,1256.8744,1256.8589
2017-06-29,1256.8427,1256.8007,1256.829,1256.826,1256.865,1256.847,1256.6085
2017-06-30,1256.7682,1256.8622,1256.8424,1256.9916,1256.8792,1256.6309,1256.3143
2017-07-02,1256.8038,1256.8904,1256.7966,1256.7513,1256.5775,1256.3563,1256.2865
2017-07-03,1256.8785,1256.8478,1256.8688,1256.596,1256.276,1256.3015,1256.221
2017-07-04,1256.8427,1256.8828,1256.6205,1256.3038,1256.3529,1256.1816,1255.4758
2017-07-05,1256.768,1256.6648,1256.3867,1256.3092,1256.1501,1255.3463,1254.5187
2017-07-06,1256.6061,1256.3381,1256.3602,1256.2273,1255.4348,1254.566,1253.4987
2017-07-07,1256.3588,1256.3546,1256.1993,1255.4578,1254.566,1253.4829,1251.1449
2017-07-09,1256.3405,1256.2115,1255.4282,1254.5605,1253.5033,1251.1484,1250.8184
2017-07-10,1256.1981,1255.3514,1254.5049,1253.5302,1251.1742,1250.8683,1249.1406
2017-07-11,1255.3594,1254.5333,1253.461,1251.2511,1250.7964,1249.1686,1247.7827
2017-07-12,1254.5894,1253.509,1251.2407,1250.8053,1249.1993,1247.8434,1246.7472
2017-07-13,1253.4812,1251.1708,1250.8699,1249.1401,1247.8478,1246.7804,1246.2786
2017-07-14,1251.2402,1250.8527,1249.1864,1247.7957,1246.7505,1246.2563,1245.1382
2017-07-16,1250.8016,1249.2046,1247.8422,1246.8143,1246.2491,1245.2021,1244.8871
2017-07-17,1249.1382,1247.7837,1246.746,1246.2307,1245.1537,1244.8849,1244.9138
2017-07-18,1247.8531,1246.8038,1246.2389,1245.1072,1244.8405,1244.8503,1244.8413
2017-07-19,1246.7455,1246.2871,1245.1735,1244.8893,1244.866,1244.778,1244.7386
2017-07-20,1246.2179,1245.1473,1244.8672,1244.8357,1244.801,1244.8127,1244.749
2017-07-21,1245.1547,1244.808,1244.8218,1244.8229,1244.8408,1244.8855,1244.8514
2017-07-23,1244.8398,1244.8519,1244.8284,1244.8439,1244.8662,1244.8506,1244.8853
2017-07-24,1244.8215,1244.794,1244.8339,1244.8906,1244.7986,1244.7775,1244.8182
2017-07-25,1244.8563,1244.7965,1244.7941,1244.8303,1244.8293,1244.8125,1244.8136
2017-07-26,1244.8347,1244.8428,1244.8547,1244.8578,1244.8013,1244.886,1244.855
2017-07-27,1244.7725,1244.8352,1244.8561,1244.7622,1244.8406,1244.8506,1244.7936
2017-07-28,1244.8167,1244.8301,1244.8115,1244.8451,1244.8665,1244.7772,1245.1006
2017-07-30,1244.8975,1244.8705,1244.8695,1244.8911,1244.798,1245.1932,1245.0421
2017-07-31,1244.868,1244.8085,1244.867,1244.8354,1245.1674,1245.1942,1245.0898
2017-08-01,1244.7988,1244.8077,1244.8207,1245.179,1245.1686,1245.1965,1245.2241
2017-08-02,1244.8375,1244.8519,1245.1294,1245.1735,1245.1708,1245.1932,1245.2828
2017-08-03,1244.819,1245.2264,1245.2139,1245.1239,1245.1901,1245.1327,1246.2755
2017-08-04,1245.1926,1245.1913,1245.1328,1245.1791,1245.1447,1246.2277,1246.2394
2017-08-06,1245.1572,1245.1177,1245.1814,1245.1737,1246.2646,1246.1895,1246.2992
2017-08-07,1245.1737,1245.1528,1245.1979,1246.175,1246.2186,1246.2012,1249.8488
2017-08-08,1245.1412,1245.2268,1246.226,1246.2076,1246.2318,1249.8251,1251.2438
2017-08-09,1245.2109,1246.2548,1246.2511,1246.222,1249.8619,1251.2847,1252.342
2017-08-10,1246.3182,1246.2333,1246.226,1249.9347,1251.3151,1252.449,1254.5814
2017-08-11,1246.2668,1246.244,1249.8939,1251.338,1252.446,1254.59,1254.9642
2017-08-13,1246.2369,1249.9226,1251.267,1252.4363,1254.5883,1254.8953,1257.8822
2017-08-14,1249.8485,1251.3175,1252.4445,1254.542,1254.814,1257.9609,1258.0931
2017-08-15,1251.3043,1252.4213,1254.5847,1254.9247,1257.9374,1258.0483,1260.4601
2017-08-16,1252.4958,1254.5502,1254.9324,1257.9696,1258.0844,1260.439,1260.6423
2017-08-17,1254.7052,1254.8673,1257.8987,1258.0525,1260.5034,1260.7462,1263.5356
2017-08-18,1254.9138,1257.9309,1258.0367,1260.4395,1260.7057,1263.4723,1263.6864
2017-08-20,1257.882,1258.0308,1260.4255,1260.745,1263.5538,1263.6494,1266.3296
2017-08-21,1258.0499,1260.4211,1260.7051,1263.5874,1263.6575,1266.254,1266.5325
2017-08-22,1260.4385,1260.7109,1263.4894,1263.7096,1266.2628,1266.4567,1268.2185
2017-08-23,1260.814,1263.5514,1263.7268,1266.257,1266.528,1268.1598,1269.0461
2017-08-24,1263.5669,1263.5605,1266.2529,1266.5245,1268.1896,1269.0176,1269.4263
2017-08-25,1263.6458,1266.2178,1266.567,1268.2157,1269.1278,1269.318,1271.9204
2017-08-27,1266.2241,1266.4409,1268.1642,1269.0592,1269.4075,1271.9452,1272.9662
2017-08-28,1266.518,1268.2617,1269.072,1269.3185,1271.9222,1273.001,1276.6362
2017-08-29,1268.1245,1269.0844,1269.38,1271.957,1272.9095,1276.6765,1281.6171
2017-08-30,1269.0581,1269.3549,1272.0121,1272.9565,1276.7284,1281.7354,1283.0729
2017-08-31,1269.3607,1271.9691,1273.0195,1276.6763,1281.7325,1283.039,1284.1794
2017-09-01,1271.882,1272.9656,1276.6853,1281.6566,1283.1133,1284.0962,1285.577
2017-09-03,1272.9324,1276.6992,1281.7083,1283.0859,1284.1697,1285.6566,1286.7495
2017-09-04,1276.662,1281.7499,1283.102,1284.1859,1285.5695,1286.7698,1286.8103
2017-09-05,1281.6699,1283.082,1284.1067,1285.5991,1286.7085,1286.7283,1287.2312
2017-09-06,1283.1448,1284.1177,1285.5664,1286.8082,1286.8136,1287.2736,1287.9178
2017-09-07,1284.1884,1285.6588,1286.6913,1286.9056,1287.1997,1287.9548,1288.1602
2017-09-08,1285.5272,1286.7848,1286.8496,1287.15,1287.8962,1288.0985,1288.6763
2017-09-10,1286.7452,1286.8408,1287.2649,1287.8882,1288.1416,1288.6656,1289.2019
2017-09-11,1286.807,1287.2606,1287.9105,1288.0914,1288.6066,1289.221,1291.1808
2017-09-12,1287.2339,1287.8667,1288.1024,1288.6996,1289.2203,1291.2274,1293.4883
2017-09-13,1287.931,1288.1342,1288.6613,1289.2308,1291.1697,1293.5532,1305.0327
2017-09-14,1288.1819,1288.6755,1289.2506,1291.2366,1293.4934,1305.1125,1308.2389
2017-09-15,1288.6974,1289.1832,1291.1312,1293.5149,1305.0687,1308.24,1308.1511
2017-09-17,1289.1707,1291.2161,1293.5151,1305.2212,1308.2305,1308.1569,1308.1293
2017-09-18,1291.2186,1293.5057,1305.0793,1308.1748,1308.2039,1308.2045,1308.2013
2017-09-19,1293.485,1305.2235,1308.0876,1308.2213,1308.1268,1308.1796,1308.3032
2017-09-20,1305.1091,1308.1506,1308.1394,1308.2161,1308.2656,1308.2456,1308.2953
2017-09-21,1308.1927,1308.169,1308.2162,1308.1687,1308.1111,1308.132,1308.1978
2017-09-22,1308.2229,1308.2338,1308.2317,1308.2216,1308.2303,1308.2144,1308.1661
2017-09-24,1308.2032,1308.2032,1308.1542,1308.2162,1308.2047,1308.2426,1308.232
2017-09-25,1308.1882,1308.2312,1308.1384,1308.1681,1308.126,1308.1553,1308.2373
2017-09-26,1308.2185,1308.1927,1308.2167,1308.2217,1308.2676,1308.2047,1308.1494
2017-09-27,1308.1997,1308.1678,1308.2324,1308.2164,1308.1099,1308.1798,1308.126
2017-09-28,1308.2279,1308.2349,1308.1539,1308.1681,1308.2311,1308.2466,1308.2004
2017-09-29,1308.159,1308.2042,1308.1382,1308.2218,1308.2047,1308.131,1308.3047
2017-10-01,1308.1512,1308.2324,1308.2172,1308.2164,1308.1249,1308.2153,1308.2965
2017-10-02,1308.2373,1308.1927,1308.2329,1308.1676,1308.2681,1308.244,1308.1967
2017-10-03,1308.2589,1308.1671,1308.1532,1308.2218,1308.1086,1308.1556,1308.1649
2017-10-04,1308.1835,1308.235,1308.1371,1308.2164,1308.2314,1308.2054,1308.2328
2017-10-05,1308.1713,1308.2035,1308.2174,1308.1674,1308.2048,1308.1796,1308.2386
2017-10-06,1308.2546,1308.2327,1308.2335,1308.2218,1308.1244,1308.2482,1307.9313
2017-10-08,1308.2732,1308.1927,1308.1526,1308.2164,1308.269,1307.8694,1301.18
2017-10-09,1308.1938,1308.1669,1308.1366,1308.1672,1307.9067,1301.2487,1300.62
2017-10-10,1308.1792,1308.2355,1308.2177,1307.9696,1301.3241,1300.596,1300.5862
2017-10-11,1308.2114,1308.2032,1307.9247,1301.2491,1300.6117,1300.63,1300.2397
2017-10-12,1308.1929,1307.8652,1301.2484,1300.6547,1300.6389,1300.113,1298.057
2017-10-13,1307.9532,1301.3234,1300.6154,1300.671,1300.1687,1298.0518,1296.142
2017-10-15,1301.3434,1300.5741,1300.6105,1300.1931,1298.0652,1296.1663,1294.3966
2017-10-16,1300.573,1300.6154,1300.1914,1298.0103,1296.048,1294.3429,1293.7645
2017-10-17,1300.5491,1300.2281,1297.9948,1296.193,1294.3563,1293.6577,1292.8031
2017-10-18,1300.1498,1298.0911,1296.1235,1294.3489,1293.7926,1292.7915,1290.044
2017-10-19,1298.0718,1296.1317,1294.3668,1293.8191,1292.913,1290.1825,1289.2926
2017-10-20,1296.1829,1294.365,1293.7828,1292.8342,1290.1292,1289.4355,1287.3
2017-10-22,1294.3717,1293.6699,1292.7499,1290.071,1289.3312,1287.4498,1287.1
2017-10-23,1293.7097,1292.7769,1290.0802,1289.315,1287.4185,1287.0033,1285.5339
2017-10-24,1292.8175,1290.1854,1289.335,1287.43,1287.0303,1285.5308,1285.3491
2017-10-25,1290.0562,1289.4386,1287.4001,1287.0516,1285.5254,1285.3044,1284.3309
2017-10-26,1289.2881,1287.4489,1287.0707,1285.5538,1285.237,1284.345,1282.7577
2017-10-27,1287.3722,1287.0232,1285.575,1285.281,1284.3673,1282.7994,1281.429
2017-10-29,1287.0822,1285.527,1285.2545,1284.3291,1282.8052,1281.431,1281.0219
2017-10-30,1285.5636,1285.3365,1284.4257,1282.7378,1281.4092,1281.0822,1279.2292
2017-10-31,1285.2667,1284.3422,1282.8104,1281.4655,1281.0483,1279.15,1278.2192
2017-11-01,1284.3765,1282.7603,1281.4177,1281.1016,1279.2129,1278.28,1277.4387
2017-11-02,1282.7631,1281.5004,1281.1473,1279.1857,1278.244,1277.3572,1277.2391
2017-11-03,1281.4341,1281.0769,1279.2267,1278.2435,1277.3203,1277.1749,1277.2316
2017-11-05,1281.1295,1279.2147,1278.196,1277.3811,1277.2062,1277.1824,1277.2025
2017-11-06,1279.2272,1278.2722,1277.3702,1277.2273,1277.2433,1277.2106,1277.1738
2017-11-07,1278.2517,1277.3533,1277.214,1277.1931,1277.2257,1277.239,1276.7921
2017-11-08,1277.3589,1277.2054,1277.1725,1277.2091,1277.2025,1276.8181,1277.1771
2017-11-09,1277.2064,1277.2306,1277.1849,1277.1777,1276.8076,1277.2385,1277.4075
