,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK,USDNOK
2017-01-19,8.546758,8.541665,8.558545,8.538713,8.539202,8.549535,8.576559
2017-01-20,8.544698,8.55778,8.563441,8.556717,8.548774,8.564403,8.5028715
2017-01-22,8.5405245,8.543882,8.54963,8.555059,8.547522,8.541711,8.550397
2017-01-23,8.537559,8.547033,8.5371895,8.537622,8.5622225,8.5567875,8.557085
2017-01-24,8.550697,8.549767,8.543033,8.55747,8.540341,8.549988,8.564324
2017-01-25,8.547167,8.535907,8.544099,8.555635,8.56546,8.54619,8.545082
2017-01-26,8.544728,8.540661,8.53885,8.536458,8.547874,8.576967,8.541707
2017-01-27,8.539818,8.587255,8.542351,8.558275,8.596648,8.525689,8.556555
2017-01-29,8.536345,8.561151,8.644183,8.552126,8.494988,8.539528,8.484253
2017-01-30,8.551763,8.527959,8.5600395,8.561202,8.54547,8.512033,8.509651
2017-01-31,8.547617,8.572996,8.583334,8.496512,8.508159,8.538962,8.505435
2017-02-01,8.509488,8.521253,8.527158,8.50251,8.537054,8.520449,8.502541
2017-02-02,8.554083,8.5290985,8.471521,8.50118,8.508314,8.507378,8.472656
2017-02-03,8.533961,8.499936,8.531291,8.47392,8.495195,8.487538,8.459998
2017-02-05,8.540794,8.469617,8.515729,8.505305,8.489082,8.449269,8.4647045
2017-02-06,8.547779,8.494618,8.490009,8.480836,8.452148,8.448763,8.436311
2017-02-07,8.509131,8.469614,8.469059,8.467803,8.45795,8.442439,8.405454
2017-02-08,8.517318,8.474983,8.450719,8.45495,8.424688,8.403349,8.38449
2017-02-09,8.486251,8.484026,8.480787,8.426605,8.405744,8.391682,8.401978
2017-02-10,8.481497,8.455281,8.448025,8.395177,8.413983,8.408866,8.381675
2017-02-12,8.453934,8.44561,8.401889,8.392642,8.429394,8.3832445,8.360419
2017-02-13,8.428165,8.401642,8.387363,8.3876295,8.335385,8.378037,8.381655
2017-02-14,8.395804,8.391934,8.3766985,8.380895,8.387411,8.372661,8.401511
2017-02-15,8.379475,8.404611,8.377379,8.380478,8.371758,8.429021,8.361507
2017-02-16,8.38269,8.384092,8.392148,8.363712,8.389538,8.362932,8.297458
2017-02-17,8.378282,8.378798,8.380594,8.357616,8.367959,8.36458,8.329164
2017-02-26,8.336919,8.355096,8.359735,8.386873,8.348135,8.355964,8.349197
2017-02-27,8.377716,8.376357,8.362898,8.362579,8.360137,8.35031,8.359455
2017-02-28,8.372923,8.355176,8.339555,8.376912,8.36559,8.371988,8.363885
2017-03-01,8.343071,8.362819,8.342242,8.327777,8.37835,8.3508215,8.358694
2017-03-02,8.372431,8.364309,8.331702,8.353405,8.384027,8.37588,8.37796
2017-03-03,8.34324,8.364249,8.325545,8.363118,8.328409,8.380032,8.354844
2017-03-05,8.372271,8.364187,8.357061,8.354183,8.345073,8.355858,8.374326
2017-03-06,8.343385,8.364125,8.353318,8.364643,8.343351,8.367613,8.354595
2017-03-07,8.372139,8.364061,8.367246,8.353958,8.37052,8.371534,8.356829
2017-03-08,8.343505,8.363998,8.369863,8.364923,8.373383,8.355956,8.339497
2017-03-09,8.372028,8.363934,8.363149,8.353764,8.375519,8.362474,8.363158
2017-03-10,8.343607,8.363872,8.365775,8.365212,8.370924,8.370416,8.357751
2017-03-12,8.371937,8.363805,8.369531,8.353587,8.367071,8.384499,8.382284
2017-03-13,8.343696,8.363735,8.36252,8.357474,8.37275,8.393244,8.373621
2017-03-14,8.371861,8.363664,8.360731,8.394013,8.347235,8.390451,8.384693
2017-03-15,8.343769,8.363592,8.363746,8.3838825,8.376741,8.379691,8.398226
2017-03-16,8.360976,8.353468,8.374573,8.378517,8.381201,8.378654,8.389376
2017-03-17,8.358753,8.351278,8.384483,8.379835,8.382811,8.415397,8.401912
2017-03-19,8.381204,8.380695,8.384073,8.383784,8.390005,8.411413,8.441834
2017-03-20,8.374458,8.384636,8.399439,8.400881,8.410128,8.460879,8.473269
2017-03-21,8.395729,8.397936,8.398825,8.399091,8.437822,8.436581,8.401278
2017-03-22,8.394656,8.394955,8.416019,8.43508,8.484502,8.48308,8.459419
2017-03-23,8.39109,8.402857,8.420928,8.471378,8.444831,8.465748,8.427518
2017-03-24,8.41905,8.439914,8.469107,8.402819,8.423547,8.455158,8.443016
2017-03-26,8.4355545,8.458483,8.433828,8.472395,8.431963,8.399851,8.471312
2017-03-27,8.374852,8.453944,8.4644165,8.410896,8.428672,8.505462,8.461922
2017-03-28,8.43756,8.407647,8.348572,8.431316,8.464189,8.475666,8.469946
2017-03-29,8.439779,8.428709,8.514071,8.4528055,8.466597,8.481622,8.465767
2017-03-30,8.441746,8.425706,8.459851,8.483912,8.495317,8.507761,8.492625
2017-03-31,8.425107,8.459949,8.463605,8.464315,8.460578,8.490664,8.430273
2017-04-02,8.430901,8.486589,8.45612,8.485115,8.477029,8.485555,8.494969
2017-04-03,8.497725,8.465325,8.470344,8.471399,8.492391,8.484464,8.491196
2017-04-04,8.47154,8.484162,8.463252,8.547341,8.486146,8.494756,8.495706
2017-04-05,8.44289,8.491399,8.4960375,8.486195,8.487796,8.502774,8.516513
2017-04-06,8.448516,8.47701,8.4878025,8.489429,8.49791,8.5008135,8.5051565
2017-04-07,8.481518,8.478389,8.4928465,8.493645,8.509389,8.520223,8.5272255
2017-04-09,8.488234,8.488777,8.514553,8.511815,8.522531,8.5252495,8.548113
2017-04-10,8.490571,8.50141,8.517585,8.514082,8.513807,8.536061,8.559964
2017-04-11,8.515323,8.50575,8.505151,8.519773,8.538253,8.563149,8.544845
2017-04-12,8.510727,8.531707,8.517752,8.5389,8.554122,8.544381,8.564971
2017-04-13,8.520764,8.524784,8.554432,8.559027,8.574067,8.555499,8.562236
2017-04-16,8.512741,8.540486,8.5581665,8.5664835,8.561271,8.561516,8.57254
2017-04-17,8.556384,8.558344,8.558747,8.553161,8.563226,8.568643,8.554589
2017-04-18,8.562852,8.552137,8.55871,8.561687,8.554221,8.567937,8.578175
2017-04-19,8.553345,8.569006,8.558668,8.550128,8.56109,8.557784,8.558083
2017-04-20,8.560996,8.554312,8.567539,8.568586,8.548249,8.5710125,8.524809
2017-04-21,8.54357,8.573621,8.5582485,8.551538,8.582647,8.593681,8.57566
2017-04-23,8.556511,8.558802,8.5655575,8.579485,8.559968,8.547829,8.567391
2017-04-24,8.556577,8.5692625,8.554898,8.54703,8.572682,8.546237,8.544979
2017-04-25,8.572773,8.56846,8.57086,8.556471,8.578687,8.543824,8.533532
2017-04-26,8.543508,8.527093,8.575781,8.56673,8.564988,8.537492,8.559987
2017-04-27,8.5391035,8.57499,8.548358,8.561355,8.558854,8.55493,8.573118
2017-04-28,8.558951,8.535919,8.560385,8.564959,8.565962,8.565967,8.572335
2017-04-30,8.55871,8.58045,8.550032,8.568207,8.559643,8.563799,8.570385
2017-05-01,8.560904,8.557717,8.554463,8.5618925,8.589048,8.598391,8.568195
2017-05-02,8.562897,8.565851,8.57069,8.575378,8.569813,8.57712,8.563945
2017-05-03,8.566595,8.561937,8.564222,8.56422,8.579981,8.596323,8.574674
2017-05-04,8.554586,8.565042,8.598385,8.558135,8.579817,8.585762,8.579206
2017-05-05,8.554716,8.570734,8.57717,8.584905,8.594483,8.586292,8.574696
2017-05-07,8.559509,8.565485,8.586186,8.5954895,8.585881,8.578732,8.591422
2017-05-08,8.5574045,8.580665,8.551245,8.563141,8.580475,8.5715885,8.600072
2017-05-09,8.558072,8.562381,8.588813,8.565287,8.593577,8.5788145,8.5715275
2017-05-10,8.565004,8.600696,8.59054,8.589111,8.621731,8.580272,8.595184
2017-05-11,8.566213,8.601878,8.581304,8.594675,8.583437,8.571088,8.582759
2017-05-12,8.572453,8.583458,8.604972,8.582452,8.615143,8.604897,8.600416
2017-05-14,8.577539,8.593352,8.578065,8.581376,8.590257,8.598757,8.575191
2017-05-15,8.595361,8.581432,8.599795,8.592058,8.581752,8.586439,8.58071
2017-05-16,8.587733,8.577813,8.565867,8.568293,8.58502,8.576843,8.583818
2017-05-17,8.585556,8.582309,8.590712,8.578089,8.584932,8.585302,8.568962
2017-05-18,8.589896,8.60694,8.581562,8.593142,8.573904,8.573695,8.5631485
2017-05-19,8.587455,8.591172,8.578872,8.569686,8.56658,8.564503,8.566311
2017-05-21,8.579759,8.575461,8.570166,8.585008,8.562058,8.568026,8.560745
2017-05-22,8.590327,8.575233,8.58113,8.564153,8.567069,8.569851,8.557155
2017-05-23,8.575405,8.578093,8.565451,8.572661,8.568705,8.561051,8.58663
2017-05-24,8.571445,8.575068,8.565105,8.546462,8.564745,8.553181,8.572468
2017-05-25,8.578606,8.580778,8.562939,8.565234,8.557353,8.577577,8.547905
2017-05-26,8.563511,8.561646,8.545508,8.549862,8.578225,8.540109,8.552088
2017-05-28,8.563209,8.560887,8.551392,8.566807,8.552297,8.566537,8.561539
2017-05-29,8.565992,8.57782,8.549873,8.551411,8.563855,8.549377,8.548044
2017-05-30,8.56549,8.546633,8.5671215,8.543744,8.563629,8.554924,8.540907
2017-05-31,8.547053,8.56657,8.5597515,8.55263,8.551016,8.537638,8.538947
2017-06-01,8.567753,8.546313,8.554269,8.553972,8.533929,8.521318,8.482394
2017-06-02,8.565015,8.56165,8.542137,8.53399,8.527342,8.474662,8.473808
2017-06-04,8.556342,8.552836,8.546485,8.536818,8.484225,8.4786415,8.46846
2017-06-05,8.551331,8.549539,8.540193,8.488649,8.468738,8.4826355,8.4817505
2017-06-06,8.546661,8.5381565,8.479711,8.485857,8.473175,8.475852,8.467573
2017-06-07,8.540302,8.474001,8.4787245,8.482692,8.482137,8.470319,8.475409
2017-06-08,8.4772835,8.46574,8.478613,8.479454,8.473031,8.47255,8.461713
2017-06-09,8.48358,8.472763,8.479082,8.490186,8.472108,8.452578,8.461932
2017-06-11,8.484588,8.476532,8.471266,8.465425,8.465916,8.463463,8.455061
2017-06-12,8.480229,8.470632,8.479371,8.465668,8.465858,8.447914,8.469839
2017-06-13,8.469914,8.472878,8.4599495,8.457911,8.484209,8.4482,8.445256
2017-06-14,8.477602,8.464512,8.455345,8.446274,8.468194,8.480759,8.500633
2017-06-15,8.446766,8.453633,8.465943,8.413127,8.459078,8.437349,8.462669
2017-06-16,8.455747,8.4468155,8.478429,8.462313,8.461278,8.446563,8.444096
2017-06-18,8.457575,8.443269,8.468854,8.455525,8.441062,8.48933,8.459839
2017-06-19,8.449273,8.426495,8.451962,8.402046,8.46733,8.460106,8.442622
2017-06-20,8.431888,8.462387,8.476801,8.435156,8.453567,8.433465,8.4570675
2017-06-21,8.435277,8.488464,8.452082,8.476843,8.447875,8.469543,8.457508
2017-06-22,8.447291,8.460244,8.415646,8.463679,8.438619,8.430464,8.446951
2017-06-23,8.4353285,8.459581,8.453631,8.442997,8.442098,8.457675,8.447103
2017-06-25,8.457902,8.479924,8.441309,8.466215,8.441038,8.422681,8.467
2017-06-26,8.465004,8.432378,8.437375,8.487474,8.426291,8.44049,8.426371
2017-06-27,8.452259,8.431962,8.439771,8.462144,8.468899,8.431138,8.454763
2017-06-28,8.452859,8.443781,8.416819,8.433081,8.455517,8.42505,8.429213
2017-06-29,8.423279,8.447201,8.4745865,8.424566,8.424179,8.4203205,8.463936
2017-06-30,8.3997135,8.427798,8.457196,8.465979,8.456751,8.436703,8.422919
2017-07-02,8.421854,8.462202,8.425021,8.428077,8.435679,8.431587,8.440632
2017-07-03,8.464547,8.431795,8.457079,8.4490595,8.4551,8.455825,8.464965
2017-07-04,8.426542,8.429865,8.429248,8.4252615,8.424962,8.429114,8.434702
2017-07-05,8.420062,8.423667,8.4597435,8.46526,8.45636,8.4559145,8.426437
2017-07-06,8.4254,8.430153,8.433109,8.428912,8.440526,8.4325905,8.418346
2017-07-07,8.460045,8.459682,8.456215,8.4576025,8.457922,8.456789,8.456465
2017-07-09,8.428931,8.426154,8.439102,8.423341,8.4253435,8.438085,8.439283
2017-07-10,8.462361,8.456356,8.446758,8.453843,8.432275,8.432942,8.425557
2017-07-11,8.431348,8.427041,8.421247,8.428754,8.436274,8.446174,8.426006
2017-07-12,8.458039,8.460693,8.449256,8.44178,8.4449835,8.441856,8.438342
2017-07-13,8.421078,8.435173,8.443648,8.430377,8.427624,8.425661,8.432417
2017-07-14,8.452178,8.435476,8.433895,8.433002,8.434319,8.421628,8.406516
2017-07-16,8.427247,8.435501,8.443773,8.428991,8.429791,8.408086,8.395801
2017-07-17,8.412929,8.429142,8.430248,8.42465,8.405715,8.408433,8.38169
2017-07-18,8.4312315,8.436564,8.427384,8.408816,8.392715,8.390141,8.376879
2017-07-19,8.433259,8.436151,8.402685,8.3852215,8.385164,8.360978,8.376818
2017-07-20,8.434472,8.411034,8.39624,8.380178,8.382034,8.3809595,8.372643
2017-07-21,8.411633,8.401023,8.379555,8.374201,8.373518,8.36821,8.358446
2017-07-23,8.399212,8.378545,8.372869,8.368578,8.369661,8.35852,8.341925
2017-07-24,8.384756,8.375482,8.370473,8.371942,8.35066,8.358748,8.344183
2017-07-25,8.365586,8.367343,8.380038,8.364068,8.367411,8.353453,8.32706
2017-07-26,8.376158,8.354791,8.355271,8.354142,8.341474,8.342535,8.342972
2017-07-27,8.36447,8.356369,8.36684,8.349398,8.348883,8.331455,8.328078
2017-07-28,8.366777,8.364551,8.3408375,8.339135,8.329465,8.311586,8.28109
2017-07-30,8.352267,8.3474045,8.3401375,8.321871,8.314301,8.284053,8.263003
2017-07-31,8.355639,8.341403,8.33583,8.309971,8.279812,8.246451,8.224984
2017-08-01,8.326605,8.344491,8.30934,8.283626,8.261801,8.223738,8.194987
2017-08-02,8.342924,8.305132,8.274335,8.267654,8.22148,8.172243,8.166326
2017-08-03,8.327907,8.278342,8.26055,8.227689,8.1860075,8.164225,8.097788
2017-08-04,8.285354,8.259456,8.216176,8.180337,8.156445,8.088802,8.0539465
2017-08-06,8.258142,8.218956,8.190498,8.1625805,8.083643,8.061525,8.054828
2017-08-07,8.218782,8.195097,8.168116,8.092569,8.069515,8.058381,8.042149
2017-08-08,8.188972,8.152526,8.086811,8.088927,8.056656,8.0482025,8.030675
2017-08-09,8.1539955,8.088305,8.053987,8.059878,8.026569,8.024535,8.011876
2017-08-10,8.0916,8.061068,8.050349,8.075594,8.03726,8.026348,8.004368
2017-08-11,8.072929,8.057925,8.039862,8.031753,7.9984975,7.9841423,7.961132
2017-08-13,8.049573,8.043237,8.038053,8.002836,7.9786987,7.9630117,7.9677663
2017-08-14,8.035043,8.018239,8.009019,7.987089,7.9513984,7.97594,7.988016
2017-08-15,8.034086,8.024936,7.9668455,7.9685597,7.9898524,7.965158,7.932025
2017-08-16,8.016362,7.9749985,8.009531,7.94826,7.8965893,7.9649177,7.9530067
2017-08-17,7.9635096,7.9715867,7.9636693,7.951611,7.97081,7.918664,7.9439116
2017-08-18,7.9861445,8.053854,7.970938,7.9615617,7.984117,7.961294,7.9619036
2017-08-20,8.004665,8.029718,7.969441,7.9265375,7.946062,7.9255805,7.9584723
2017-08-21,7.9340954,7.988748,7.9853477,7.955381,7.9590144,7.9486065,7.925837
2017-08-22,8.012472,7.9716454,7.946728,7.9356656,7.9468675,7.962812,7.949639
2017-08-23,7.9270787,7.9452543,7.9685903,7.9588437,7.9432316,7.9235024,7.920552
2017-08-24,7.9588246,7.9549923,7.949626,7.940051,7.922062,7.906743,7.9235563
2017-08-25,7.9888268,7.924415,7.9314246,7.924095,7.949465,7.947007,7.8993683
2017-08-27,7.96418,7.9312553,7.967398,7.946461,7.9250517,7.9076753,7.9065046
2017-08-28,7.9153767,7.947228,7.9122205,7.9380655,7.9218564,7.9214334,7.9189076
2017-08-29,7.932512,7.928547,7.9306192,7.949998,7.918558,7.9208336,7.9154577
2017-08-30,7.9431334,7.9291453,7.9247284,7.9151683,7.9287224,7.920992,7.914868
2017-08-31,7.9356804,7.921809,7.922544,7.923991,7.91738,7.914696,7.9163465
2017-09-01,7.935727,7.9241333,7.917167,7.9193373,7.9111896,7.9143834,7.913782
2017-09-03,7.9483123,7.9239187,7.911737,7.9150133,7.912486,7.913426,7.90166
2017-09-04,7.936086,7.9226165,7.91365,7.916283,7.911056,7.9088316,7.89962
2017-09-05,7.921582,7.9249287,7.918527,7.9022536,7.899376,7.8964787,7.9133306
2017-09-06,7.915635,7.9203615,7.907462,7.900947,7.915603,7.905628,7.9198246
2017-09-07,7.9128957,7.9172597,7.905971,7.9129667,7.901361,7.908497,7.881473
2017-09-08,7.909679,7.895489,7.9080067,7.8864846,7.9010944,7.9006186,7.882376
2017-09-10,7.9113393,7.9050255,7.9039,7.900137,7.9124317,7.891317,7.8761015
2017-09-11,7.923584,7.8904886,7.9245315,7.900128,7.872587,7.8861156,7.8695264
2017-09-12,7.900374,7.88865,7.9037585,7.8852725,7.878256,7.87412,7.8543816
2017-09-13,7.90186,7.9024644,7.8747535,7.879388,7.8774476,7.8450756,7.862
2017-09-14,7.898692,7.883282,7.8779316,7.855396,7.8380527,7.8451505,7.8376245
2017-09-15,7.88315,7.8826365,7.8636847,7.848965,7.8443575,7.8442035,7.841074
2017-09-17,7.8832536,7.858208,7.8449926,7.8417077,7.842643,7.829251,7.8130074
2017-09-18,7.8655696,7.8529615,7.8350534,7.850683,7.825995,7.8634706,7.8242607
2017-09-19,7.8563747,7.8600163,7.863125,7.825463,7.8300138,7.8068113,7.8090854
2017-09-20,7.8423886,7.8381004,7.8401313,7.824543,7.826097,7.8201203,7.7972503
2017-09-21,7.846406,7.8446875,7.8170776,7.8223953,7.832179,7.8141265,7.8305583
2017-09-22,7.8383994,7.823463,7.8314805,7.8223805,7.8573723,7.8203406,7.8328295
2017-09-24,7.8347707,7.818163,7.8187227,7.800454,7.8238926,7.7956405,7.8049874
2017-09-25,7.8376346,7.820346,7.8008413,7.797973,7.8064117,7.8052316,7.8089943
2017-09-26,7.81039,7.8023777,7.842494,7.8150043,7.828667,7.803998,7.833096
2017-09-27,7.8169723,7.8394976,7.8087683,7.81503,7.822281,7.824305,7.819788
2017-09-28,7.8217545,7.816294,7.8215547,7.818802,7.833108,7.8043203,7.831343
2017-09-29,7.8487253,7.815688,7.81757,7.8242674,7.8137336,7.839107,7.804511
2017-10-01,7.7985644,7.842617,7.8367367,7.8150353,7.808308,7.8395987,7.8150163
2017-10-02,7.8338537,7.8153696,7.7987633,7.821035,7.8363924,7.826394,7.8283763
2017-10-03,7.824894,7.8121448,7.842002,7.8190575,7.833857,7.8178763,7.8116875
2017-10-04,7.8136005,7.8371487,7.801533,7.803549,7.800937,7.8105407,7.8315544
2017-10-05,7.8179126,7.8065066,7.8415585,7.8441625,7.8311305,7.830665,7.8201513
2017-10-06,7.8221316,7.824376,7.8015265,7.839633,7.820309,7.8153334,7.8407807
2017-10-08,7.7977195,7.7957635,7.833064,7.8098416,7.8377633,7.8461685,7.848192
2017-10-09,7.816872,7.8138723,7.823588,7.8423505,7.8423595,7.8444443,7.8509827
2017-10-10,7.814659,7.840284,7.8285503,7.8185263,7.8525367,7.8560324,7.866456
2017-10-11,7.831093,7.8253293,7.83789,7.853174,7.8518124,7.868021,7.8800426
2017-10-12,7.8249965,7.847662,7.8612213,7.8496513,7.869995,7.881276,7.876067
2017-10-13,7.8454866,7.847194,7.8503737,7.878309,7.8657174,7.881771,7.877369
2017-10-15,7.847971,7.87132,7.8560896,7.8845243,7.8923674,7.902032,7.9029427
2017-10-16,7.8565097,7.865848,7.8802104,7.895939,7.881401,7.904673,7.887735
2017-10-17,7.882018,7.878417,7.8721194,7.888359,7.8838043,7.9038367,7.911318
2017-10-18,7.865191,7.8723984,7.9027457,7.903906,7.922385,7.908132,7.931273
2017-10-19,7.883864,7.8937135,7.89326,7.894168,7.9056892,7.923593,7.941367
2017-10-20,7.891212,7.875069,7.907561,7.906167,7.9307604,7.9209857,7.927691
2017-10-22,7.88246,7.9158096,7.9316754,7.9261494,7.9386296,7.992792,7.9671965
2017-10-23,7.908842,7.912953,7.9286723,7.9954257,7.856466,7.93042,7.936013
2017-10-24,7.9302325,7.926967,7.957853,7.9341,7.937866,7.9370294,7.929583
2017-10-25,7.917766,7.9016833,7.9355345,7.960251,7.9420595,7.9773574,7.941317
2017-10-26,7.928341,7.920783,7.9662595,7.946147,7.9421744,7.938802,7.954835
2017-10-27,7.9369874,7.964252,7.943184,7.97329,7.974872,7.9564905,7.9567823
2017-10-29,7.951551,7.9434977,7.9628425,7.966629,7.9489393,7.941815,7.969133
2017-10-30,7.9229145,7.964091,7.96687,7.9813285,7.9511476,8.000007,7.989403
2017-10-31,7.9745164,7.953844,7.9379997,7.941635,7.9963155,7.9758024,7.99664
2017-11-01,7.940294,7.9502745,7.971022,8.009734,7.9704533,7.98437,7.9736614
2017-11-02,7.9797125,7.9786468,7.970926,7.982354,7.9773974,7.98124,7.9894943
2017-11-03,7.954997,7.9609604,7.9791126,7.988113,7.9849634,7.9862633,7.9918513
2017-11-05,7.9607944,7.9468174,7.9832535,7.9987087,7.9728994,7.9814844,7.9994025
2017-11-06,8.012461,7.968576,7.9895697,7.989069,7.9992557,8.008027,7.994683
2017-11-07,7.9684806,7.9800034,8.021252,7.9974046,7.9826007,7.976296,7.9980435
2017-11-08,7.985143,7.9800653,7.9814215,7.9934998,7.9662633,8.006174,8.008457
2017-11-09,7.978383,8.006868,8.002011,8.004935,8.013172,8.00967,8.029642
