,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD,GBPAUD
2016-08-19,1.7343643,1.7356642,1.7385106,1.7377976,1.7340667,1.7362692,1.7406566
2016-08-21,1.7373607,1.7345123,1.7388483,1.7334862,1.7357051,1.7400572,1.7340468
2016-08-22,1.7336274,1.7360663,1.7359,1.7371935,1.7368287,1.7386918,1.7349515
2016-08-23,1.7334967,1.7347703,1.7368364,1.7364023,1.7353281,1.7341713,1.7287778
2016-08-24,1.7367978,1.7363873,1.7402397,1.7346151,1.7312617,1.7292455,1.7326435
2016-08-25,1.7375842,1.7369143,1.73784,1.73177,1.7339418,1.7264421,1.7307734
2016-08-26,1.7407403,1.7353166,1.7313493,1.7320719,1.7351607,1.73911,1.7350427
2016-08-28,1.7383593,1.7309874,1.7391169,1.7407154,1.732005,1.7282174,1.7310697
2016-08-29,1.7324268,1.7338365,1.7323564,1.7234358,1.7292004,1.7296393,1.7316486
2016-08-30,1.7309833,1.7332237,1.7307113,1.7317696,1.7374423,1.7241327,1.7283832
2016-08-31,1.7380292,1.7268395,1.7306958,1.730992,1.7278892,1.7268605,1.7322733
2016-09-01,1.7300268,1.73526,1.7306808,1.7240617,1.7357566,1.7341526,1.7327735
2016-09-02,1.7335467,1.7290488,1.7306652,1.7334778,1.726304,1.7297492,1.7329595
2016-09-04,1.7365897,1.7331853,1.7306494,1.729874,1.7357626,1.7309847,1.7261457
2016-09-05,1.725912,1.7286644,1.7306323,1.7322186,1.730439,1.7335443,1.7272613
2016-09-06,1.7374328,1.7352982,1.7306166,1.7292855,1.7290888,1.7342309,1.7295258
2016-09-07,1.7334847,1.7266077,1.7306005,1.7346954,1.7313004,1.7282605,1.7279752
2016-09-08,1.7364616,1.7332518,1.7305835,1.7364275,1.7334982,1.7340204,1.7338295
2016-09-09,1.7320777,1.7253047,1.730567,1.7334583,1.7354208,1.7326396,1.7320689
2016-09-11,1.737221,1.7387035,1.7305496,1.7296796,1.7329314,1.7363372,1.7224157
2016-09-12,1.7255466,1.7357612,1.7305317,1.7316062,1.7315451,1.7300575,1.7306854
2016-09-13,1.7369992,1.7298851,1.7305132,1.7285595,1.7262028,1.7358648,1.7373247
2016-09-14,1.725743,1.7309744,1.730494,1.7271847,1.7259169,1.7290471,1.7349387
2016-09-15,1.7368262,1.7258317,1.7304736,1.7392496,1.7396563,1.7342541,1.7357173
2016-09-16,1.7258977,1.7351227,1.7260741,1.7359917,1.7312176,1.7359902,1.7355458
2016-09-18,1.7366883,1.730593,1.743321,1.7315403,1.7310145,1.7348915,1.7320746
2016-09-19,1.7297506,1.735548,1.7367461,1.7363129,1.7345378,1.7301831,1.7317815
2016-09-20,1.732553,1.7329875,1.7315987,1.7347419,1.7380221,1.7289759,1.7355037
2016-09-21,1.7321931,1.733675,1.7362199,1.7336044,1.7353263,1.7314458,1.7355459
2016-09-22,1.7343093,1.7381871,1.7340598,1.7326883,1.7298621,1.7311437,1.735848
2016-09-23,1.7370547,1.7296026,1.7326834,1.734976,1.7303348,1.7333055,1.7326202
2016-09-25,1.7361752,1.7380674,1.7347118,1.7304369,1.7332948,1.732579,1.736271
2016-09-26,1.7322013,1.7326868,1.73645,1.7358773,1.7366933,1.7356701,1.7328752
2016-09-27,1.7313471,1.7310419,1.734541,1.7287565,1.7312007,1.7349576,1.7339059
2016-09-28,1.730638,1.7354939,1.7322456,1.738124,1.7309861,1.7340815,1.7349688
2016-09-29,1.7331035,1.732929,1.7299707,1.7318074,1.7373213,1.7365009,1.7360398
2016-09-30,1.7321916,1.7336148,1.7348497,1.7345357,1.7370865,1.736241,1.7333888
2016-10-02,1.7315385,1.73409,1.7391293,1.7346323,1.7344793,1.7326134,1.7228001
2016-10-03,1.7308404,1.7350518,1.7367761,1.7310965,1.7331607,1.7288526,1.7318691
2016-10-04,1.7333019,1.7216626,1.7316959,1.7372694,1.736356,1.7312003,1.7331333
2016-10-05,1.732871,1.7333183,1.7363281,1.7278723,1.731324,1.7323554,1.7263178
2016-10-06,1.7288858,1.7336162,1.7301956,1.731963,1.7304103,1.7262447,1.7092881
2016-10-07,1.7320969,1.7374101,1.7327664,1.7301781,1.7271645,1.719625,1.7118889
2016-10-09,1.730968,1.733615,1.7311002,1.7294075,1.7157865,1.7143602,1.7080102
2016-10-10,1.7308419,1.731719,1.728096,1.7223845,1.7119739,1.7103812,1.7039618
2016-10-11,1.7318823,1.7302887,1.7187413,1.7134733,1.70855,1.7127403,1.6999784
2016-10-12,1.728071,1.7163334,1.7083505,1.7042611,1.707804,1.7032064,1.6950452
2016-10-13,1.7193068,1.7080696,1.7077899,1.7005448,1.7034415,1.6998976,1.6940854
2016-10-14,1.7144952,1.7067919,1.6998657,1.6991237,1.6984141,1.6980662,1.694854
2016-10-16,1.7063543,1.7067143,1.7104102,1.6974483,1.6959987,1.6935428,1.693583
2016-10-17,1.7044923,1.6989748,1.702297,1.6982672,1.6848333,1.6968057,1.6882654
2016-10-18,1.7023059,1.7059231,1.6946341,1.6919353,1.699384,1.6803942,1.688626
2016-10-19,1.6961292,1.7002338,1.7003858,1.693677,1.6880419,1.6848928,1.6780747
2016-10-20,1.6991811,1.6937888,1.7019901,1.6911612,1.6969974,1.6779063,1.672492
2016-10-21,1.6968641,1.6872638,1.6934845,1.6861936,1.6750288,1.6741518,1.6653025
2016-10-23,1.6950078,1.6781781,1.6886414,1.6749274,1.6763604,1.6687634,1.6647899
2016-10-24,1.6975496,1.6883135,1.6772399,1.6706908,1.6721396,1.667268,1.6454091
2016-10-25,1.6894808,1.6742047,1.675604,1.6641144,1.659139,1.6365342,1.6233275
2016-10-26,1.6755984,1.6721802,1.6675783,1.6610096,1.6373122,1.6326028,1.6317989
2016-10-27,1.6682045,1.6725112,1.6618115,1.6357176,1.6367092,1.6275405,1.619632
2016-10-28,1.6691573,1.6610476,1.6382221,1.6274849,1.6311752,1.6200795,1.6208792
2016-10-30,1.6661291,1.6408957,1.6326064,1.6271749,1.6343071,1.6154932,1.6140643
2016-10-31,1.6385479,1.6343771,1.6289324,1.6193773,1.6288294,1.5957822,1.6172147
2016-11-01,1.6351699,1.631099,1.6206915,1.6160231,1.6143123,1.6377429,1.6202865
2016-11-02,1.6250973,1.6132962,1.6121404,1.6539731,1.6182518,1.6187768,1.6104383
2016-11-03,1.6169028,1.6164429,1.6123731,1.6288719,1.6154791,1.6140975,1.6171293
2016-11-04,1.6188385,1.6171986,1.6245501,1.6030786,1.6151068,1.6097729,1.6151809
2016-11-06,1.608662,1.6144136,1.6464086,1.6125294,1.6177673,1.6111984,1.6094942
2016-11-07,1.6127989,1.6201291,1.6120336,1.6107407,1.614415,1.6144036,1.6118317
2016-11-08,1.6216867,1.6179988,1.6128672,1.6106442,1.6137385,1.6128778,1.6113225
2016-11-09,1.6065537,1.5991907,1.608631,1.6124222,1.6106298,1.6094338,1.6089842
2016-11-10,1.6105807,1.6120985,1.6091294,1.6120327,1.6103059,1.611072,1.6110605
2016-11-11,1.616024,1.6099236,1.6110638,1.6116953,1.6129562,1.6147703,1.6105762
2016-11-13,1.6119106,1.6105678,1.6092795,1.613484,1.6124079,1.6130109,1.6145234
2016-11-14,1.6253158,1.6107018,1.6120307,1.6104903,1.6120337,1.609041,1.6082091
2016-11-15,1.6077394,1.6131506,1.6099243,1.6103686,1.6117775,1.6109304,1.6206675
2016-11-16,1.6120974,1.6111176,1.6054585,1.6125727,1.6109657,1.6151904,1.612517
2016-11-17,1.6101928,1.6110227,1.6024104,1.6120908,1.6103905,1.6131635,1.6135446
2016-11-18,1.6109946,1.6102791,1.6136041,1.611674,1.6099745,1.6085951,1.6102059
2016-11-20,1.6114504,1.6121233,1.6139687,1.6138879,1.6133531,1.6107697,1.6094551
2016-11-21,1.613875,1.6141568,1.6095479,1.6101865,1.6126548,1.6156663,1.6130427
2016-11-22,1.6123617,1.610968,1.6082895,1.6100372,1.6121788,1.6133354,1.6192298
2016-11-23,1.6130487,1.6126466,1.612284,1.6127595,1.6118512,1.6213241,1.6222652
2016-11-24,1.6137674,1.6116712,1.6129732,1.6121631,1.6179895,1.6232183,1.6278038
2016-11-25,1.6116503,1.6142789,1.6109844,1.6123614,1.6217875,1.6262383,1.6323812
2016-11-27,1.6125594,1.6101475,1.6180416,1.6248415,1.6237655,1.6290793,1.6372247
2016-11-28,1.6101961,1.613353,1.6226074,1.6220291,1.629111,1.6351335,1.6457758
2016-11-29,1.6185399,1.6232824,1.62285,1.6278937,1.6364584,1.6477816,1.6604038
2016-11-30,1.6225467,1.6210852,1.625675,1.6363063,1.6440164,1.6519527,1.6562703
2016-12-01,1.6273491,1.6301935,1.6341223,1.6507947,1.6594225,1.663952,1.6666914
2016-12-02,1.6281757,1.6355376,1.6464689,1.6541486,1.6657236,1.658442,1.6623423
2016-12-04,1.6386698,1.651617,1.6575186,1.6506491,1.6480088,1.6609466,1.6608582
2016-12-05,1.6482587,1.6556689,1.6563013,1.670803,1.6651034,1.6704254,1.666074
2016-12-06,1.6594914,1.6558061,1.6568153,1.6661785,1.6631806,1.6719551,1.6727197
2016-12-07,1.6607883,1.6637971,1.6653137,1.6644624,1.6616288,1.6699319,1.6709533
2016-12-08,1.6685671,1.6640766,1.6642694,1.670472,1.6709757,1.6735339,1.6757904
2016-12-09,1.6670916,1.6677339,1.6774055,1.6710237,1.6701399,1.6698102,1.6810746
2016-12-11,1.6618016,1.6666001,1.6706651,1.6758373,1.6767095,1.6755935,1.6809347
2016-12-12,1.6688733,1.673765,1.6733364,1.6777216,1.6771746,1.6789814,1.673337
2016-12-13,1.6724465,1.6744168,1.6766112,1.6797353,1.67843,1.6697059,1.682528
2016-12-14,1.6718135,1.6745279,1.6716573,1.6763778,1.6834102,1.6778518,1.6805395
2016-12-15,1.6790347,1.6780252,1.6810964,1.6821713,1.682846,1.6851814,1.6811596
2016-12-16,1.6775138,1.6746768,1.68329,1.675338,1.6810302,1.68358,1.6863208
2016-12-18,1.6790004,1.678617,1.6785972,1.6809244,1.6850355,1.6800511,1.6846714
2016-12-19,1.6788331,1.6766672,1.6831601,1.6857527,1.6942794,1.68095,1.6821917
2016-12-20,1.6836137,1.6833878,1.6834003,1.6789873,1.682154,1.6823682,1.687732
2016-12-21,1.6598469,1.685401,1.6820362,1.6916205,1.6920989,1.6935711,1.6982241
2016-12-22,1.6850858,1.6875355,1.6934644,1.6848321,1.6858808,1.7004497,1.6953776
2016-12-23,1.6808004,1.684612,1.6985908,1.6848397,1.6900438,1.6930063,1.6880004
2016-12-26,1.6804893,1.6869404,1.6848073,1.7005289,1.7060115,1.6848207,1.6899107
2016-12-27,1.6854777,1.6906861,1.6902801,1.6896008,1.6893423,1.6954615,1.6917498
2016-12-28,1.6890956,1.6939087,1.709,1.673377,1.6922597,1.70237,1.6955576
2016-12-29,1.6914852,1.6947162,1.6913366,1.7068577,1.6961535,1.6965214,1.6986337
2016-12-30,1.6906015,1.689063,1.696646,1.6949718,1.6974229,1.6973453,1.6948253
2017-01-02,1.6911583,1.6918323,1.692102,1.6964413,1.695832,1.6965069,1.6933572
2017-01-03,1.6981685,1.690378,1.6960188,1.6985958,1.6971381,1.6973772,1.6954582
2017-01-04,1.6947302,1.6975828,1.6955619,1.6965401,1.6960915,1.6964754,1.6989465
2017-01-05,1.6974988,1.6960886,1.6968591,1.6974818,1.6979324,1.697411,1.694721
2017-01-06,1.6965511,1.6981817,1.6962103,1.6965997,1.6958773,1.6964412,1.6930306
2017-01-08,1.6975427,1.6983647,1.6955979,1.6975156,1.695777,1.6974461,1.6954516
2017-01-09,1.6965151,1.6953459,1.6974007,1.6965665,1.6952341,1.6964033,1.6964797
2017-01-10,1.6975806,1.6977046,1.6990452,1.6975508,1.6954548,1.697484,1.6984497
2017-01-11,1.6964765,1.6970171,1.6983136,1.6965301,1.6984401,1.6963633,1.6942662
2017-01-12,1.697621,1.6946645,1.6957709,1.6975882,1.7095833,1.7106156,1.6911318
2017-01-13,1.6964351,1.6970124,1.6951625,1.6964909,1.7040443,1.6897757,1.6921071
2017-01-15,1.6976643,1.696656,1.7020496,1.6918297,1.710847,1.6954277,1.6875548
2017-01-16,1.6963899,1.6951345,1.6727755,1.6948783,1.6724155,1.6855731,1.6828257
2017-01-17,1.6977102,1.6954883,1.7003145,1.6923391,1.6862664,1.6891605,1.6958807
2017-01-18,1.7032872,1.6978053,1.7048259,1.7053401,1.6803565,1.685416,1.6924529
2017-01-19,1.7008728,1.6934103,1.6886054,1.698126,1.6933793,1.6926862,1.6878518
2017-01-20,1.6981595,1.691557,1.6904058,1.6872753,1.6897291,1.6885182,1.6875929
2017-01-22,1.6955596,1.691813,1.6901044,1.6923741,1.688635,1.688731,1.692133
2017-01-23,1.7061131,1.6843506,1.6910827,1.6908228,1.68879,1.687191,1.6844678
2017-01-24,1.6907278,1.6917969,1.6869888,1.6869586,1.6880444,1.686787,1.6749592
2017-01-25,1.6941448,1.6834635,1.6874639,1.6900823,1.684957,1.6765507,1.6671574
2017-01-26,1.691407,1.6809888,1.6889639,1.6848388,1.6750219,1.6733712,1.6676601
2017-01-27,1.6883674,1.6875284,1.6828505,1.6762156,1.6683115,1.6648647,1.6642953
2017-01-29,1.6893698,1.685202,1.6767792,1.6704693,1.6675007,1.6659076,1.6609242
2017-01-30,1.6861198,1.6767501,1.6709237,1.6666546,1.6644018,1.6620376,1.6586208
2017-01-31,1.6774719,1.6710296,1.6675313,1.6647264,1.666079,1.6605577,1.6644095
2017-02-01,1.6697712,1.6664118,1.6666865,1.6640358,1.6615548,1.6558639,1.6542666
2017-02-02,1.6668751,1.6631632,1.665524,1.6619143,1.6554846,1.6538489,1.6497453
2017-02-03,1.6603562,1.6645794,1.6574713,1.6583914,1.6543235,1.6480811,1.652302
2017-02-05,1.6616607,1.6588237,1.6624036,1.6572094,1.6488608,1.6531494,1.6514002
2017-02-06,1.6599522,1.6542213,1.6536778,1.6554538,1.6493431,1.6498631,1.6426176
2017-02-07,1.6623158,1.659116,1.6575028,1.6536742,1.6501197,1.6455954,1.6417265
2017-02-08,1.6635168,1.6467164,1.6570809,1.6479586,1.6506943,1.6427903,1.6376855
2017-02-09,1.6552155,1.6552494,1.6536517,1.6466272,1.6423056,1.63846,1.6358498
2017-02-10,1.6573899,1.6486611,1.6427804,1.6426811,1.6403809,1.6500897,1.6444032
2017-02-12,1.6459811,1.6463698,1.6403854,1.640674,1.6444607,1.6414745,1.6336792
2017-02-13,1.6486899,1.6397815,1.6546783,1.6415752,1.6408775,1.6311233,1.6368848
2017-02-14,1.6410233,1.6442249,1.6399373,1.6319504,1.6413879,1.6351438,1.635472
2017-02-15,1.642657,1.6356426,1.6366615,1.6345929,1.6342492,1.6343155,1.629201
2017-02-16,1.6415082,1.631754,1.6283722,1.6372638,1.6365955,1.6337558,1.641865
2017-02-17,1.650913,1.6414881,1.6355102,1.6405276,1.6379929,1.631326,1.6310335
2017-02-26,1.6494364,1.6358621,1.6449376,1.6419048,1.6348668,1.6314588,1.6293567
2017-02-27,1.628603,1.6271148,1.6317312,1.63471,1.6310457,1.634966,1.6343262
2017-02-28,1.6404052,1.6355506,1.6350039,1.6305445,1.6323829,1.6323218,1.6347307
2017-03-01,1.6330236,1.6269372,1.6349344,1.6318923,1.6323432,1.6283518,1.6268126
2017-03-02,1.6416067,1.6355529,1.6320784,1.6320306,1.623174,1.6303529,1.6363199
2017-03-03,1.631334,1.6332644,1.6252625,1.6291504,1.631429,1.6335781,1.6268523
2017-03-05,1.63722,1.6285641,1.627947,1.6335614,1.6316848,1.6310624,1.6305022
2017-03-06,1.6269072,1.6247104,1.6393161,1.6286527,1.629541,1.6324551,1.628262
2017-03-07,1.6311287,1.6303761,1.6320822,1.6319448,1.6280332,1.6273724,1.6277708
2017-03-08,1.6292328,1.6292521,1.6363158,1.6318535,1.629152,1.6266617,1.626408
2017-03-09,1.632199,1.6291366,1.6305037,1.6288092,1.6271781,1.6269429,1.627548
2017-03-10,1.6277093,1.6290795,1.6294067,1.6303468,1.6256635,1.6230788,1.6189222
2017-03-12,1.6295018,1.6306636,1.6275185,1.6279914,1.6243122,1.6212881,1.6200157
2017-03-13,1.629682,1.6280802,1.6249278,1.6286627,1.6279558,1.6203309,1.6242567
2017-03-14,1.6271414,1.6251935,1.6254605,1.6137252,1.6209054,1.62391,1.6227354
2017-03-15,1.6264646,1.6266332,1.6262429,1.6182783,1.6216979,1.6120245,1.6161362
2017-03-16,1.6253216,1.622411,1.6227107,1.6247107,1.6173807,1.6206676,1.6185008
2017-03-17,1.6271441,1.616306,1.6236179,1.619635,1.6157985,1.6174878,1.6201795
2017-03-19,1.6186235,1.6165246,1.6219095,1.6121306,1.6223843,1.619122,1.6160759
2017-03-20,1.6200535,1.6239587,1.6220129,1.6179342,1.6192235,1.6207696,1.6203752
2017-03-21,1.6205026,1.6200056,1.6154172,1.6135714,1.6192287,1.6127421,1.6208047
2017-03-22,1.6189072,1.6178329,1.620892,1.6178561,1.6229552,1.6187959,1.6183882
2017-03-23,1.6160245,1.6184639,1.6182815,1.6217678,1.6200298,1.6173744,1.6216172
2017-03-24,1.6204784,1.6190827,1.6140156,1.6221235,1.6177281,1.6187942,1.6261907
2017-03-26,1.6226181,1.6140587,1.6194818,1.6167829,1.6185412,1.619544,1.6160579
2017-03-27,1.6196201,1.6177945,1.6155171,1.6177312,1.6188316,1.6106657,1.6141354
2017-03-28,1.6153178,1.6157327,1.6159312,1.6153809,1.6170768,1.6229291,1.6202108
2017-03-29,1.6167562,1.6180941,1.620124,1.6173246,1.6194519,1.6187878,1.6244941
2017-03-30,1.6145116,1.6173806,1.6144127,1.6144452,1.6216937,1.6188716,1.6204579
2017-03-31,1.6203779,1.6196661,1.6197857,1.619274,1.6176264,1.615932,1.616042
2017-04-02,1.6207523,1.6203537,1.6200883,1.618636,1.6191975,1.6232518,1.6195269
2017-04-03,1.6279124,1.6138002,1.6162701,1.6188829,1.6171134,1.6205634,1.6195996
2017-04-04,1.6262444,1.6227102,1.6203368,1.6207169,1.6222508,1.6207671,1.6175306
2017-04-05,1.614294,1.6225349,1.6184795,1.6205757,1.6219866,1.6217927,1.6218276
2017-04-06,1.6176956,1.6196513,1.6187104,1.6202033,1.6169233,1.619421,1.6201041
2017-04-07,1.6196513,1.6197352,1.6170369,1.6196144,1.6181946,1.621405,1.6222367
2017-04-09,1.6191471,1.6201522,1.6199611,1.6194487,1.6209686,1.6243651,1.6254084
2017-04-10,1.6171181,1.6181875,1.6166903,1.6214756,1.6237367,1.6239555,1.6282088
2017-04-11,1.6187303,1.6168702,1.6227454,1.6238893,1.6276349,1.6294864,1.6330173
2017-04-12,1.618064,1.6219119,1.6238124,1.6277038,1.6278675,1.633718,1.6365715
2017-04-13,1.6198149,1.6219437,1.6248634,1.6288152,1.6306295,1.6380459,1.6369677
2017-04-16,1.6203507,1.6240966,1.6292083,1.6347011,1.6362951,1.6365639,1.6399701
2017-04-17,1.6257215,1.6294274,1.6309332,1.6354891,1.6386409,1.6397015,1.6428912
2017-04-18,1.6275803,1.6366376,1.6339692,1.6355278,1.6407102,1.6376048,1.6458633
2017-04-19,1.6338418,1.6392453,1.6374964,1.6428018,1.6422484,1.642913,1.638777
2017-04-20,1.6378584,1.6376517,1.6406065,1.6408353,1.6456186,1.6416333,1.6460798
2017-04-21,1.6375633,1.6443233,1.6366298,1.6427164,1.643545,1.6515142,1.6468998
2017-04-23,1.6387366,1.6414695,1.6427195,1.6477603,1.6431843,1.646492,1.6489403
2017-04-24,1.6404783,1.6447785,1.6462584,1.6491206,1.6458478,1.6504577,1.6444308
2017-04-25,1.6438679,1.6433089,1.6464798,1.6473639,1.6496329,1.6515303,1.6487117
2017-04-26,1.6413925,1.6494646,1.6503875,1.6517539,1.6484524,1.6466523,1.6572053
2017-04-27,1.6470742,1.6484652,1.6479259,1.6483109,1.6475178,1.6558639,1.6517998
2017-04-28,1.645385,1.6496766,1.6516954,1.6532927,1.6530704,1.6517487,1.6509255
2017-04-30,1.6442055,1.6529701,1.6566914,1.6566913,1.6540499,1.6643002,1.6571649
2017-05-01,1.6478626,1.6533545,1.6558363,1.6504092,1.6685579,1.6562304,1.6581961
2017-05-02,1.646514,1.6573236,1.6476685,1.6566103,1.6589776,1.6557417,1.6605784
2017-05-03,1.6508685,1.6526775,1.6495357,1.657315,1.6559396,1.66186,1.6662662
2017-05-04,1.6568468,1.6561971,1.6609076,1.6628239,1.6600391,1.6644043,1.689001
2017-05-05,1.6524642,1.6585988,1.6630983,1.6615645,1.6658411,1.6811191,1.6896874
2017-05-07,1.6586125,1.6596143,1.6628006,1.6643869,1.6864419,1.6889787,1.6951715
2017-05-08,1.657212,1.6575906,1.6699708,1.6870095,1.6936563,1.694644,1.6956625
2017-05-09,1.6615963,1.6651211,1.6885957,1.6901008,1.6928482,1.701448,1.7028555
2017-05-10,1.6669235,1.6872928,1.6913795,1.6917087,1.6975278,1.6994919,1.7012918
2017-05-11,1.684338,1.6913698,1.6946921,1.7004381,1.7006569,1.7032733,1.7060494
2017-05-12,1.6933157,1.6930234,1.6980084,1.700653,1.7031028,1.7063462,1.7084943
2017-05-14,1.6939412,1.6950724,1.7061789,1.7045839,1.7084494,1.7074698,1.7223206
2017-05-15,1.696712,1.6957548,1.7004579,1.7066293,1.7004967,1.7071476,1.7242521
2017-05-16,1.7017498,1.700456,1.7031822,1.7167675,1.7134358,1.7333361,1.7171175
2017-05-17,1.699425,1.702851,1.7089201,1.7140822,1.7193677,1.7214696,1.7234857
2017-05-18,1.7112945,1.7044924,1.7241004,1.7234045,1.725745,1.7235664,1.7298131
2017-05-19,1.712642,1.7109268,1.7197253,1.7209425,1.7231607,1.7303191,1.7321943
2017-05-21,1.7116823,1.7189801,1.725484,1.7284567,1.7323849,1.7320138,1.7275403
2017-05-22,1.7199908,1.7234279,1.7304032,1.7268758,1.7289774,1.7257918,1.7358814
2017-05-23,1.728624,1.7322142,1.7309412,1.7290293,1.7329423,1.7363023,1.731766
2017-05-24,1.7256243,1.7291011,1.7315265,1.7299595,1.7305936,1.7350692,1.7352879
2017-05-25,1.7295449,1.7305061,1.7338656,1.7324202,1.7344196,1.7368189,1.730583
2017-05-26,1.7309402,1.7253737,1.7364057,1.7348152,1.7320447,1.7391607,1.7348921
2017-05-28,1.738193,1.7374483,1.7317199,1.7307948,1.7322707,1.7334535,1.7344749
2017-05-29,1.7327625,1.7348458,1.7340277,1.7298533,1.7331027,1.7359103,1.7368945
2017-05-30,1.7285159,1.7305326,1.729697,1.7305506,1.7214062,1.7473562,1.729838
2017-05-31,1.7336848,1.7349885,1.7322302,1.7328469,1.7281177,1.7279372,1.7369021
2017-06-01,1.7324817,1.7309049,1.732799,1.7426591,1.7372456,1.7324635,1.7372593
2017-06-02,1.728852,1.7329204,1.735244,1.7447183,1.7341788,1.736052,1.7372985
2017-06-04,1.7347256,1.7344459,1.7350142,1.7310419,1.7372856,1.73391,1.7356719
2017-06-05,1.7415204,1.7278856,1.7291834,1.7403576,1.7340999,1.7341048,1.7367297
2017-06-06,1.7392862,1.7392946,1.7326214,1.7311203,1.7373186,1.7373251,1.7371644
2017-06-07,1.7316899,1.7317897,1.7318351,1.7344573,1.7340184,1.7358241,1.7210183
2017-06-08,1.7364578,1.7336046,1.7321439,1.7331085,1.7373439,1.7362217,1.7334052
2017-06-09,1.739244,1.7331228,1.7296479,1.7372348,1.7339349,1.7363303,1.7358481
2017-06-11,1.7321461,1.7378632,1.7415102,1.737986,1.7373619,1.736945,1.7361878
2017-06-12,1.7445024,1.7329513,1.735319,1.7376736,1.7338504,1.7303122,1.7306278
2017-06-13,1.7327609,1.7379407,1.7360739,1.7396168,1.7373728,1.733599,1.7360287
2017-06-14,1.7340195,1.7327743,1.7324882,1.7409582,1.7329473,1.729738,1.7292185
2017-06-15,1.7348973,1.7380137,1.7354648,1.7334309,1.7322217,1.7325966,1.7269912
2017-06-16,1.736404,1.7325927,1.7336774,1.7303286,1.729086,1.7273737,1.7249296
2017-06-18,1.7381876,1.7322903,1.73141,1.727646,1.7271574,1.72699,1.726131
2017-06-19,1.7339594,1.7337714,1.7304424,1.7213619,1.7233882,1.7287637,1.7229569
2017-06-20,1.7295945,1.7280905,1.7322562,1.7236243,1.7253783,1.7248938,1.7248645
2017-06-21,1.7347418,1.7249576,1.7224172,1.7240713,1.730096,1.7224287,1.7202797
2017-06-22,1.7272836,1.7299005,1.7256534,1.7203667,1.7196059,1.7206128,1.7173738
2017-06-23,1.7281129,1.724771,1.7190081,1.7168188,1.7209694,1.718131,1.7155701
2017-06-25,1.7274449,1.7207884,1.7204336,1.7173018,1.7181606,1.712356,1.7087356
2017-06-26,1.7262502,1.724159,1.7228578,1.7212148,1.7131972,1.7102406,1.6957068
2017-06-27,1.7292902,1.7187026,1.7196612,1.7143278,1.7110425,1.711693,1.7022945
2017-06-28,1.7215047,1.7207521,1.7143126,1.7078304,1.6886772,1.6919422,1.687155
2017-06-29,1.7170658,1.7149761,1.7096498,1.701807,1.6972619,1.7132761,1.6996052
2017-06-30,1.7130077,1.710208,1.686144,1.6974081,1.6857314,1.6951522,1.6917212
2017-07-02,1.7094637,1.7102085,1.6940084,1.6986718,1.6940567,1.6891758,1.7053246
2017-07-03,1.6985635,1.6947073,1.6878269,1.6786542,1.6939507,1.6934198,1.6893171
2017-07-04,1.696678,1.7138953,1.6930424,1.6884589,1.6862882,1.6932518,1.6899005
2017-07-05,1.7012829,1.7059464,1.6935147,1.69356,1.6956594,1.6879284,1.6981739
2017-07-06,1.7042822,1.7007189,1.6897703,1.6875968,1.6915548,1.6924348,1.6942873
2017-07-07,1.7034298,1.6864302,1.6941319,1.6934758,1.6962345,1.6969876,1.6817179
2017-07-09,1.688622,1.681523,1.6879874,1.6918966,1.6828734,1.6966758,1.6868198
2017-07-10,1.6932039,1.6960883,1.6899414,1.6898156,1.6928525,1.6865709,1.6936709
2017-07-11,1.6957164,1.6910697,1.6872432,1.6840692,1.6865827,1.6905149,1.6909364
2017-07-12,1.7000723,1.6874224,1.6941406,1.686848,1.6859691,1.6888592,1.6868852
2017-07-13,1.6845689,1.6928396,1.684953,1.6876167,1.6856325,1.6846384,1.6882242
2017-07-14,1.6834223,1.6891431,1.6950504,1.6873317,1.6861224,1.6773975,1.6844386
2017-07-16,1.6868446,1.6809998,1.6880187,1.6840502,1.6827328,1.6834606,1.6799601
2017-07-17,1.6841203,1.6809555,1.686156,1.6855433,1.6943631,1.6829468,1.6833968
2017-07-18,1.6879396,1.6873676,1.689419,1.678318,1.6779016,1.6846911,1.6799277
2017-07-19,1.6898739,1.6828954,1.6801704,1.6823444,1.6829962,1.6833837,1.6760678
2017-07-20,1.6761006,1.6745089,1.6819272,1.68185,1.6786644,1.6773574,1.676893
2017-07-21,1.6767881,1.6854546,1.6797185,1.6747429,1.6766696,1.6793575,1.6796467
2017-07-23,1.6831737,1.6835699,1.681782,1.6753242,1.6753104,1.6815915,1.680204
2017-07-24,1.6763172,1.6823087,1.6820451,1.6836786,1.6740532,1.6817644,1.6789485
2017-07-25,1.6798164,1.6801188,1.6772227,1.6725384,1.6784627,1.6766844,1.676583
2017-07-26,1.6761761,1.6793884,1.6782732,1.6838142,1.6762793,1.6745679,1.676738
2017-07-27,1.6807837,1.6791104,1.6726485,1.6772413,1.6759281,1.679109,1.6763105
2017-07-28,1.6794176,1.6783919,1.6756328,1.6788479,1.6773984,1.6762985,1.6748067
2017-07-30,1.6797334,1.6743715,1.6773231,1.677098,1.6829296,1.6755092,1.6750448
2017-07-31,1.6787996,1.6742542,1.6769497,1.6781,1.6759263,1.6730293,1.6729249
2017-08-01,1.6780843,1.6771649,1.6751671,1.6773242,1.6737826,1.6751965,1.6739368
