,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP,XAUGBP
2015-01-28,785.4887,799.6254,801.86383,802.441,802.52075,807.6418,809.6657
2015-01-29,799.72424,801.84216,802.51373,802.4769,807.6921,809.7574,810.58234
2015-01-30,801.9068,802.38464,802.56757,807.7661,809.7076,810.5043,814.75476
2015-02-01,802.45135,802.5364,807.6275,809.70294,810.5507,814.77136,823.5508
2015-02-02,802.6604,807.64014,809.6091,810.5631,814.70654,823.22205,823.386
2015-02-03,807.7668,809.73596,810.51,814.7581,823.4702,823.37756,823.4419
2015-02-04,809.7143,810.543,814.81256,823.5107,823.3744,823.4432,823.4237
2015-02-05,810.46893,814.74426,823.277,823.3978,823.3592,823.45044,823.4184
2015-02-06,814.6915,823.6008,823.5026,823.3967,823.4345,823.36945,823.465
2015-02-08,823.50256,823.3768,823.4477,823.397,823.4496,823.3491,823.36237
2015-02-09,823.4402,823.3727,823.44165,823.41016,823.37366,823.4205,823.4042
2015-02-10,823.39136,823.41626,823.4637,823.38043,823.35834,823.4325,823.3959
2015-02-11,823.39606,823.3662,823.39386,823.39136,823.4352,823.3533,823.3578
2015-02-12,823.44104,823.3711,823.38556,823.39136,823.4507,823.3356,823.39197
2015-02-13,823.391,823.4168,823.35455,823.3915,823.3733,823.4109,823.38446
2015-02-15,823.3958,823.36584,823.3758,823.3971,823.35767,823.4243,823.4439
2015-02-16,823.4414,823.3709,823.3658,823.3971,823.4359,823.3927,823.4245
2015-02-17,823.3904,823.41754,823.32697,823.3972,823.4516,823.41034,823.41864
2015-02-18,823.39545,823.3656,823.4126,823.39746,823.3726,823.3811,823.4674
2015-02-19,823.44183,823.3707,823.45294,823.4009,823.3567,823.40063,823.35944
2015-02-20,823.3901,823.4179,823.4054,823.4023,823.43616,823.4164,823.40326
2015-02-22,823.3952,823.36536,823.39984,823.41376,823.45215,823.3858,823.3944
2015-02-23,823.4423,823.3707,823.5103,823.43164,823.3724,823.4048,818.2073
2015-02-24,823.38995,823.4186,823.4509,823.43176,823.3563,818.21295,814.3038
2015-02-25,823.39526,823.3653,823.444,823.4141,818.2242,814.319,811.55554
2015-02-26,823.4428,823.37067,823.4671,818.2184,814.2816,811.64935,811.3663
2015-02-27,823.3897,823.4188,818.1857,814.34247,811.4467,811.2375,804.8831
2015-03-01,823.395,818.08453,814.3313,811.42444,811.26843,804.88293,800.7995
2015-03-02,818.2129,814.3458,811.43396,811.1821,804.7827,800.67426,798.3116
2015-03-03,814.3393,811.5081,811.30493,804.9439,800.6892,798.3527,797.71094
2015-03-04,811.423,811.2464,804.835,800.7704,798.3197,797.69464,797.4942
2015-03-05,811.18097,804.824,800.7375,798.2583,797.70605,797.4325,790.8869
2015-03-06,804.9459,800.6176,798.2456,797.72784,797.4933,791.0666,790.5185
2015-03-08,800.77466,798.32806,797.7196,797.5164,791.0151,790.529,787.8779
2015-03-09,798.24963,797.7335,797.5001,790.8843,790.54425,787.8354,787.6784
2015-03-10,797.7322,797.51514,790.9884,790.54114,787.84845,787.63135,786.63776
2015-03-11,797.46204,790.9952,790.5358,787.8058,787.6314,786.6107,785.1728
2015-03-12,790.9426,790.51013,787.81866,787.6234,786.60895,785.13135,785.10095
2015-03-13,790.59,787.89575,787.6472,786.57574,785.2699,785.21423,784.614
2015-03-15,787.84985,787.6656,786.6611,785.34894,785.1966,784.61896,784.607
2015-03-16,787.66156,786.5877,785.1774,785.12994,784.6194,784.64246,784.61884
2015-03-17,786.5729,785.18805,785.04736,784.7062,784.6566,784.6185,784.6477
2015-03-18,785.1085,785.0398,784.61536,784.59705,784.63275,784.6428,784.6421
2015-03-19,785.0213,784.6148,784.62897,784.621,784.66205,784.6183,784.6925
2015-03-20,784.66516,784.62366,784.6512,784.69366,784.62463,784.643,784.6312
2015-03-22,784.5541,784.62976,784.6136,784.56213,784.6189,784.6181,784.62634
2015-03-23,784.61304,784.64154,784.6631,784.7092,784.65533,784.6432,784.66815
2015-03-24,784.6295,784.64923,784.6593,784.5955,784.6382,784.6179,784.5756
2015-03-25,784.65436,784.61365,784.61505,784.6204,784.623,784.64343,784.613
2015-03-26,784.6147,784.6145,784.62885,784.6956,784.66174,784.61774,784.60504
2015-03-27,784.6292,784.57947,784.65625,784.5595,784.6583,784.6435,784.6178
2015-03-29,784.59753,784.6735,784.6144,784.71136,784.5798,784.6176,784.9692
2015-03-30,784.6555,784.6138,784.6287,784.5942,784.72375,785.2262,785.102
2015-03-31,784.6224,784.65497,784.6528,784.61975,785.0995,785.1402,786.61676
2015-04-01,784.6346,784.6019,784.6138,785.0991,785.1386,786.5688,787.5987
2015-04-02,784.6555,784.65015,785.03235,785.14777,786.54895,787.65265,787.77686
2015-04-05,784.61383,785.13885,785.1752,786.6501,787.6645,787.8429,789.68713
2015-04-06,784.96246,785.1545,786.472,787.6823,787.8712,789.6975,790.9287
2015-04-07,785.15515,786.6535,787.6266,787.85645,789.71857,790.90247,792.5628
2015-04-08,786.62384,787.6716,787.8609,789.72034,790.9471,792.57556,792.8328
2015-04-09,787.63727,787.8092,789.77856,790.9535,792.5516,792.8734,794.3019
2015-04-10,787.78455,789.6927,790.9501,792.54266,792.82416,794.26636,799.1375
2015-04-12,789.7239,790.9205,792.5188,792.84375,794.21606,799.11456,799.4957
2015-04-13,790.8993,792.6075,792.8884,794.2808,799.20233,799.4668,801.115
2015-04-14,792.5481,792.7912,794.2395,799.1383,799.4232,801.19354,802.6848
2015-04-15,792.77216,794.2625,799.1761,799.4179,801.22424,802.7154,803.1929
2015-04-16,794.32275,799.14075,799.451,801.2404,802.62665,803.2445,803.59186
2015-04-17,799.11694,799.4782,801.2065,802.57324,803.21643,803.58484,803.5566
2015-04-19,799.45374,801.2431,802.6326,803.27856,803.5387,803.5075,803.56647
2015-04-20,801.1627,802.7101,803.2915,803.53406,803.5559,803.49194,803.517
2015-04-21,802.5889,803.246,803.5634,803.55316,803.5812,803.56934,803.52576
2015-04-22,803.2097,803.4441,803.53204,803.5691,803.6143,803.5849,803.5785
2015-04-23,803.54944,803.44135,803.5382,803.5391,803.53815,803.50684,803.53467
2015-04-24,803.57544,803.52954,803.4848,803.5576,803.55884,803.4912,803.5531
2015-04-26,803.5495,803.64465,803.5497,803.5296,803.4957,803.5698,803.56165
2015-04-27,803.57556,803.6476,803.555,803.59827,803.53723,803.5856,803.5203
2015-04-28,803.54944,803.5582,803.5112,803.6059,803.55615,803.5063,803.5713
2015-04-29,803.5758,803.4421,803.60785,803.52,803.5381,803.49054,803.52264
2015-04-30,803.5494,803.4393,803.56854,803.4987,803.518,803.5704,803.5351
2015-05-01,803.5758,803.52954,803.5764,803.57385,803.5563,803.58636,803.5943
2015-05-03,803.5492,803.6469,803.563,803.5861,803.53796,803.5061,803.55695
2015-05-04,803.5759,803.6497,803.5309,803.50323,803.5179,803.4901,803.5676
2015-05-05,803.54913,803.5586,803.5373,803.4848,803.5565,803.5706,803.26855
2015-05-06,803.576,803.4403,803.4822,803.5634,803.58624,803.1887,801.1902
2015-05-07,803.5491,803.4376,803.54944,803.57806,803.19867,801.2189,799.14276
2015-05-08,803.57605,803.5294,803.5548,803.2531,801.2432,799.0931,794.6057
2015-05-10,803.549,803.6485,803.28485,801.3164,799.14185,794.6849,792.513
2015-05-11,803.57605,803.25464,801.2585,799.1688,794.63043,792.4533,789.2167
2015-05-12,803.2506,801.155,799.164,794.6389,792.4357,789.25323,786.56464
2015-05-13,801.23987,799.1866,794.63293,792.3801,789.30475,786.65,785.5756
2015-05-14,799.14075,794.7123,792.33167,789.2253,786.59344,785.6526,784.2657
2015-05-15,794.6528,792.4819,789.231,786.57324,785.58826,784.3261,783.43036
2015-05-17,792.45905,789.25525,786.66315,785.62445,784.3387,783.4293,783.37067
2015-05-18,789.24774,786.624,785.603,784.31415,783.50543,783.3923,782.44006
2015-05-19,786.57275,785.63434,784.26556,783.4874,783.3877,782.38275,782.2404
2015-05-20,785.63934,784.35645,783.51544,783.2673,782.465,782.2241,780.9549
2015-05-21,784.31,783.5036,783.46954,782.3623,782.2562,780.9929,779.18146
2015-05-22,783.4496,783.2707,782.391,782.22705,780.96826,778.90186,778.95605
2015-05-24,783.38306,782.4451,782.2626,781.0139,779.0057,778.96765,778.474
2015-05-25,782.49347,782.2284,780.95386,779.18,778.8934,778.5196,778.0359
2015-05-26,782.20465,780.95056,779.00586,778.94464,778.4434,777.99475,778.0211
2015-05-27,780.95374,779.0199,778.9475,778.4588,778.0228,778.03235,778.08795
2015-05-28,779.00275,778.89166,778.5057,778.04114,778.01794,778.02185,778.04486
2015-05-29,778.9617,778.5964,778.0913,778.0706,777.98956,778.03125,777.9865
2015-05-31,778.4837,778.0677,778.06036,778.017,778.0357,777.9844,777.97833
2015-06-01,778.055,777.9713,777.98834,778.0139,777.9754,777.97876,777.8572
2015-06-02,778.0066,778.06525,778.01276,777.9706,777.8623,777.77985,775.51184
2015-06-03,778.0049,778.10834,777.98956,777.98016,777.78625,775.61505,775.30493
2015-06-04,778.0612,777.9941,777.9375,777.78973,775.6061,775.3538,775.11536
2015-06-05,778.00574,777.9175,777.79663,775.6045,775.3874,775.0961,774.9599
2015-06-07,777.989,777.83307,775.61633,775.43005,775.1456,774.879,774.52185
2015-06-08,777.7985,775.63385,775.34033,775.1599,774.93176,774.60364,774.50256
2015-06-09,775.557,775.31665,775.21155,774.8745,774.57983,774.52765,774.5654
2015-06-10,775.43945,775.0914,774.90894,774.53827,774.59375,774.5678,773.6289
2015-06-11,775.11896,774.90546,774.55194,774.50287,774.5261,773.59717,773.11206
2015-06-12,774.955,774.51807,774.56067,774.55457,773.6089,773.0486,772.77734
2015-06-14,774.579,774.5809,774.5677,773.6366,773.03906,772.78906,771.6229
2015-06-15,774.5726,774.5941,773.605,773.05646,772.80505,771.7241,770.5137
2015-06-16,774.60846,773.63007,773.0947,772.7872,771.628,770.5305,770.48773
2015-06-17,773.65894,773.0544,772.7527,771.65906,770.5788,770.5378,768.20465
2015-06-18,773.01434,772.876,771.6308,770.5589,770.4896,768.1759,768.13245
2015-06-19,772.8608,771.6221,770.5112,770.5257,768.2445,768.18506,768.1584
2015-06-21,771.6188,770.5404,770.52576,768.1976,768.11096,768.2293,768.2209
2015-06-22,770.5001,770.52045,768.2407,768.1589,768.2563,768.17993,767.38293
2015-06-23,770.5212,768.1951,768.2638,768.1728,768.14386,767.3933,767.18353
2015-06-24,768.12573,768.2544,768.1989,768.13776,767.3388,767.22406,766.92554
2015-06-25,768.194,768.18445,768.105,767.36554,767.19995,767.0545,766.52374
2015-06-26,768.1835,768.1343,767.3723,767.26416,766.88525,766.47656,765.5619
2015-06-28,768.1435,767.383,767.2795,766.9465,766.5374,765.6043,762.75964
2015-06-29,767.3939,767.23083,766.88684,766.45355,765.60846,762.7877,760.7217
2015-06-30,767.26605,766.9983,766.5033,765.61993,762.8153,760.728,760.46094
2015-07-01,766.9738,766.56537,765.6319,762.8398,760.6762,760.49536,760.24304
2015-07-02,766.5723,765.6092,762.8402,760.71857,760.35803,760.29065,756.65405
2015-07-03,765.56616,762.7973,760.68964,760.4333,760.2957,756.72095,756.5056
2015-07-05,762.78955,760.6966,760.3598,760.3056,756.633,756.52344,755.00934
2015-07-06,760.7609,760.3086,760.3248,756.642,756.5058,754.9496,754.78876
2015-07-07,760.47205,760.31976,756.6257,756.5043,755.0117,754.84296,754.3492
2015-07-08,760.24927,756.6703,756.55035,754.9929,754.8919,754.4232,753.3938
2015-07-09,756.6543,756.47614,754.99567,754.82434,754.3928,753.3362,752.321
2015-07-10,756.4852,754.99554,754.7678,754.3827,753.3815,752.26465,752.2444
2015-07-12,754.9982,754.81116,754.34607,753.3437,752.29736,752.219,751.0399
2015-07-13,754.83636,754.42584,753.3864,752.2224,752.23175,751.04456,750.4661
2015-07-14,754.3534,753.3219,752.2599,752.183,751.0455,750.478,749.92834
2015-07-15,753.3461,752.3008,752.17664,751.0015,750.4488,749.9122,749.71814
2015-07-16,752.25385,752.22266,751.0049,750.41565,749.94934,749.7386,749.4714
2015-07-17,752.2303,751.00116,750.43884,749.9142,749.7059,749.4234,749.27875
2015-07-19,751.00946,750.4787,749.87726,749.7626,749.4288,749.24634,749.2156
2015-07-20,750.4977,749.87604,749.7143,749.52954,749.2853,749.24725,749.18353
2015-07-21,749.9763,749.72504,749.4859,749.3124,749.23627,749.17865,748.19434
2015-07-22,749.68756,749.4914,749.2433,749.2302,749.2043,748.215,748.0419
2015-07-23,749.43866,749.3019,749.27026,749.1737,748.2411,748.03735,747.43567
2015-07-24,749.35474,749.29016,749.1609,748.20764,748.0318,747.35516,746.6327
2015-07-26,749.17926,749.1823,748.20667,748.0729,747.4248,746.63806,746.47815
2015-07-27,749.1775,748.2489,748.0366,747.41,746.63544,746.44366,746.2789
2015-07-28,748.26056,748.0469,747.4672,746.69196,746.4963,746.4304,745.71747
2015-07-29,748.06683,747.42365,746.5437,746.40985,746.3274,745.72064,745.5188
2015-07-30,747.41235,746.6431,746.4912,746.43286,745.68365,745.6014,741.5057
2015-07-31,746.651,746.47815,746.44135,745.6696,745.5859,741.60675,736.0197
2015-08-02,746.435,746.40106,745.6927,745.5542,741.5915,735.88116,733.4416
2015-08-03,746.39557,745.73975,745.5271,741.4994,735.8949,733.52936,729.1752
2015-08-04,745.75665,745.5952,741.5536,736.0192,733.46484,729.195,718.9525
2015-08-05,745.6378,741.53033,735.89044,733.4406,729.1679,718.8806,711.02594
2015-08-06,741.4736,736.01636,733.5079,729.1874,718.82825,711.17084,710.99677
2015-08-07,735.92993,733.45734,729.1841,718.76263,711.13635,710.9996,711.0689
2015-08-09,733.49835,729.1843,718.64276,710.9954,711.04846,710.95215,711.08356
2015-08-10,729.10925,718.7424,711.0503,710.986,711.0397,711.0463,711.00995
2015-08-11,718.8861,711.07074,711.0526,711.05743,711.08325,711.0443,710.9951
2015-08-12,711.051,711.0435,711.004,711.07214,711.02924,711.00525,711.0697
2015-08-13,711.03955,711.05646,711.009,710.99963,711.0294,711.0375,711.08484
2015-08-14,711.03644,711.0312,711.0534,710.98474,711.06824,711.0358,711.0092
2015-08-16,711.0222,710.9964,711.0037,711.05853,711.0047,711.0919,710.99384
2015-08-17,711.01544,711.00665,711.00867,711.07355,711.0446,710.9878,711.0703
2015-08-18,711.0469,711.0265,711.05414,710.9987,711.03326,711.0286,711.0857
2015-08-19,711.03705,711.0435,711.00336,710.98346,711.0356,711.0748,711.0084
2015-08-20,711.01746,711.0524,711.00836,711.0594,711.0792,711.03687,710.9929
2015-08-21,711.0132,711.06915,711.05457,711.07477,711.01996,711.02295,711.071
2015-08-23,711.04724,711.0367,711.00287,710.99817,711.0156,711.01776,711.0866
2015-08-24,711.0373,711.0439,711.00793,710.98267,711.04895,711.12115,711.0079
2015-08-25,711.0208,711.0574,711.055,711.0602,711.0397,711.0663,710.99207
2015-08-26,711.05475,711.03046,711.0026,711.07574,711.0857,711.0374,711.07135
2015-08-27,711.04266,710.9936,711.0077,710.9977,711.02856,711.02985,711.2688
2015-08-28,711.0373,711.0046,711.0552,710.98193,711.02856,711.28845,712.594
2015-08-30,711.0267,711.0257,711.00226,711.06085,711.3117,712.56976,713.9319
2015-08-31,711.0124,711.0435,711.00745,711.2006,712.6209,713.82776,713.9879
2015-09-01,711.0396,711.0528,711.28827,712.59143,713.91547,713.9286,715.0586
2015-09-02,711.02655,711.3033,712.5097,713.929,713.964,715.03217,715.89325
2015-09-03,711.2489,712.5718,713.8915,713.9077,715.118,715.8513,717.60345
2015-09-04,712.52136,713.8727,713.92633,715.04675,715.84564,717.54584,719.1635
2015-09-06,713.9349,713.9665,715.09955,715.8635,717.5721,719.1435,719.62427
2015-09-07,713.9763,715.07666,715.8918,717.48895,719.1044,719.6087,719.71094
2015-09-08,715.0117,715.9123,717.59485,719.1268,719.6847,719.651,719.6623
2015-09-09,715.9427,717.5392,719.09753,719.71185,719.61017,719.72876,719.6877
2015-09-10,717.5198,719.224,719.66284,719.65356,719.7382,719.70056,719.62036
2015-09-11,719.1516,719.6393,719.6653,719.6466,719.6451,719.6342,721.40326
2015-09-13,719.70654,719.69226,719.7091,719.6419,719.6681,721.4409,722.55835
2015-09-14,719.6276,719.6871,719.64935,719.6824,721.3967,722.58057,724.14246
2015-09-15,719.61176,719.6389,719.6449,721.4084,722.5261,724.2138,725.3254
2015-09-16,719.6909,719.6925,721.473,722.5119,724.1307,725.2995,726.96985
2015-09-17,719.7068,721.4123,722.56964,724.20197,725.28156,726.94867,727.90137
2015-09-18,721.4078,722.58655,724.1728,725.35596,726.95,727.9389,729.1072
2015-09-20,722.5553,724.21936,725.2738,726.91754,727.93695,729.07654,729.6187
2015-09-21,724.20056,725.2869,726.9029,727.9136,729.1692,729.56305,731.029
2015-09-22,725.28064,726.9211,727.9462,729.13184,729.5995,731.143,731.7475
2015-09-23,726.94904,727.96326,729.1077,729.53766,731.0252,731.7103,732.23566
2015-09-24,727.88007,729.0975,729.6293,731.00604,731.68396,732.2312,732.267
2015-09-25,729.11865,729.67926,730.9964,731.65125,732.25354,732.289,734.73425
2015-09-27,729.59656,730.9778,731.64105,732.16223,732.27216,734.5129,734.6772
2015-09-28,730.95483,731.6895,732.18286,732.2799,734.59906,734.6477,734.66754
2015-09-29,731.7171,732.26904,732.2768,734.5874,734.68787,734.73865,734.7798
2015-09-30,732.2053,732.2944,734.603,734.6847,734.7673,734.7457,734.65344
2015-10-01,732.25464,734.6648,734.75464,734.71356,734.737,734.75073,734.8311
2015-10-02,734.50165,734.7024,734.7304,734.7241,734.74335,734.7733,735.67035
2015-10-04,734.6312,734.77075,734.7029,734.72107,734.8086,735.6251,736.9293
2015-10-05,734.7341,734.728,734.71094,734.7864,735.6192,736.91077,737.9679
2015-10-06,734.6965,734.762,734.76434,735.62396,736.91187,738.00476,738.4263
2015-10-07,734.7232,734.8438,735.67474,736.88257,737.959,738.3635,738.42554
2015-10-08,734.7995,735.5827,736.96466,737.99554,738.3876,738.50256,738.6683
2015-10-09,735.6141,736.89215,738.0026,738.40234,738.5274,738.65906,738.6388
2015-10-11,736.87714,737.9818,738.3708,738.5096,738.64813,738.6697,738.6568
2015-10-12,737.9783,738.3559,738.41766,738.6246,738.633,738.61957,739.42816
2015-10-13,738.3947,738.5187,738.61554,738.6681,738.7409,739.4359,739.77246
2015-10-14,738.459,738.65924,738.56506,738.6587,739.4331,739.82446,743.8095
2015-10-15,738.6596,738.6477,738.60535,739.3804,739.8001,743.8165,745.383
2015-10-16,738.6707,738.63995,739.3498,739.82776,743.731,745.3803,747.2704
2015-10-18,738.67914,739.35565,739.8291,743.7803,745.42004,747.3065,748.1373
2015-10-19,739.4538,739.78174,743.7698,745.3505,747.19385,748.1929,748.1688
2015-10-20,739.8218,743.7021,745.3605,747.23395,748.1457,748.2113,749.74115
2015-10-21,743.76276,745.29675,747.3166,748.1481,748.1838,749.62213,750.9662
2015-10-22,745.27734,747.2872,748.17316,748.18176,749.57214,750.9984,751.71826
2015-10-23,747.2999,748.17346,748.28046,749.61993,751.01245,751.6885,752.28235
2015-10-25,748.1459,748.2306,749.57996,751.0079,751.66486,752.1997,753.3596
2015-10-26,748.238,749.63116,750.9354,751.68005,752.19196,753.3914,753.3093
2015-10-27,749.65735,750.94275,751.7045,752.2073,753.3097,753.31775,753.3528
2015-10-28,750.9855,751.6548,752.25464,753.3529,753.395,753.3026,753.34296
2015-10-29,751.7532,752.3162,753.30756,753.33,753.3774,753.378,753.3351
2015-10-30,752.2265,753.3665,753.38184,753.3525,753.32117,753.3935,753.37463
2015-11-01,753.3579,753.3124,753.3968,753.3298,753.3639,753.3171,753.3609
2015-11-02,753.2858,753.34503,753.3224,753.3527,753.3517,753.30145,753.3075
2015-11-03,753.31213,753.4142,753.30725,753.32965,753.29913,753.3787,752.1723
2015-11-04,753.37555,753.3812,753.3827,753.35284,753.3466,752.2298,751.70026
2015-11-05,753.33936,753.31146,753.398,753.3296,752.1317,751.6216,751.6646
2015-11-06,753.3564,753.34503,753.3217,752.1533,751.65594,751.74884,751.72986
2015-11-08,753.3234,753.4154,752.21674,751.6759,751.73645,751.8048,751.7058
2015-11-09,753.34357,752.2215,751.70905,751.74603,751.6579,751.75916,751.6611
2015-11-10,752.2118,751.6418,751.7142,751.7124,751.7045,751.63007,751.68915
2015-11-11,751.7338,751.7206,751.66986,751.6417,751.7205,751.5733,751.65906
2015-11-12,751.7399,751.73645,751.67944,751.6756,751.6039,751.61945,751.71686
2015-11-13,751.6537,751.6572,751.68567,751.74677,751.68414,751.7497,749.5639
2015-11-15,751.6318,751.6413,751.68964,751.71265,751.5941,749.64764,745.3487
2015-11-16,751.70526,751.7211,751.7018,751.6411,749.62335,745.3104,744.70807
2015-11-17,751.7168,751.73706,751.70966,749.7491,745.3466,744.8276,738.6899
2015-11-18,751.6824,751.65686,749.6578,745.2747,744.7448,738.77216,736.21967
2015-11-19,751.6981,749.6879,745.2733,744.76874,738.66364,736.27057,730.1774
2015-11-20,749.6499,745.3503,744.7523,738.72595,736.117,730.3291,727.0438
2015-11-22,745.34216,744.7391,738.73364,736.2114,730.38074,726.92755,725.009
2015-11-23,744.67145,738.67883,736.20123,730.2781,727.00183,724.9629,724.8531
2015-11-24,738.64557,736.2628,730.3005,726.98816,724.8528,724.82446,723.3927
2015-11-25,736.1764,730.2907,727.0,724.9548,724.86255,723.3615,723.11237
2015-11-26,730.2731,726.93414,724.8991,724.8371,723.48663,723.1161,721.3983
2015-11-27,727.00397,724.8754,724.8481,723.4062,723.1325,721.3496,717.16595
2015-11-29,724.94495,724.79553,723.35345,723.1236,721.2633,717.1797,716.05664
2015-11-30,724.8003,723.41125,723.1594,721.3949,717.0896,716.07574,715.2361
2015-12-01,723.3692,723.1087,721.3793,717.16284,716.02765,715.2209,715.2822
2015-12-02,723.097,721.3866,717.1541,716.0582,715.2219,715.2336,714.99414
2015-12-03,721.37994,717.0672,715.948,715.3115,715.29004,714.96625,714.9597
2015-12-04,717.2076,716.0189,715.1491,715.2871,714.9773,714.9349,712.79083
2015-12-06,716.0253,715.31555,715.14624,714.94666,714.9391,712.6677,712.2048
2015-12-07,715.2455,715.2424,714.90924,714.9998,712.68787,712.1837,711.62695
2015-12-08,715.1753,715.01434,714.9525,712.7681,712.2705,711.6443,711.4709
2015-12-09,714.90295,714.8952,712.80115,712.1774,711.5886,711.3533,710.26874
2015-12-10,714.981,712.7175,712.2365,711.5692,711.2977,710.26733,709.26135
2015-12-11,712.75024,712.1301,711.62805,711.32916,710.1947,709.3873,709.2469
2015-12-13,712.1811,711.62463,711.3147,710.17175,709.3988,709.2732,709.2901
2015-12-14,711.6692,711.3848,710.1872,709.43896,709.42926,709.2875,709.19476
2015-12-15,711.3341,710.241,709.358,709.38245,709.2875,709.3361,709.29596
2015-12-16,710.19446,709.31085,709.45325,709.3366,709.42035,709.2131,709.3116
2015-12-17,709.44354,709.3512,709.27045,709.3475,709.316,709.2965,709.274
2015-12-18,709.34314,709.2765,709.2927,709.37854,709.2287,709.2684,709.33496
2015-12-20,709.3044,709.33356,709.3019,709.28564,709.3181,709.27356,709.36646
2015-12-21,709.3876,709.2821,709.31165,709.296,709.3082,709.2873,709.31323
2015-12-22,709.32056,709.3295,709.2583,709.31067,709.2939,709.2955,709.3155
2015-12-23,709.37463,709.285,709.2463,709.3142,709.2904,709.30707,709.2931
2015-12-24,709.287,709.32733,709.316,709.2936,709.3105,709.32056,709.31714
2015-12-27,709.306,709.2868,709.28235,709.3189,709.28564,709.329,709.284
2015-12-28,709.31006,709.3259,709.28436,709.27783,709.326,709.36,710.2503
2015-12-29,709.3138,709.288,709.32355,709.3057,709.2809,710.26746,710.8655
2015-12-30,709.2937,709.32465,709.32904,709.33844,710.21423,710.83905,711.3681
2015-12-31,709.31836,709.28876,709.3464,710.2512,710.81177,711.38043,712.19476
2016-01-03,709.27783,709.34064,710.2664,710.84705,711.33386,712.20123,712.41003
2016-01-04,709.3289,710.22235,710.8305,711.327,712.1902,712.36365,714.978
2016-01-05,710.27466,710.80524,711.3479,712.17224,712.42163,714.9231,715.5179
2016-01-06,710.8006,711.3457,712.1721,712.3795,714.8855,715.4939,715.5738
2016-01-07,711.3482,712.22205,712.4062,714.9934,715.56946,715.5633,717.462
2016-01-08,712.19556,712.42004,714.9458,715.52527,715.60785,717.40955,717.7828
2016-01-10,712.41516,715.00854,715.5422,715.5717,717.4465,717.8151,718.1547
2016-01-11,714.9559,715.48395,715.59674,717.42084,717.7704,718.1427,718.6337
2016-01-12,715.5178,715.602,717.4913,717.8454,718.2243,718.57336,719.81085
2016-01-13,715.61334,717.4397,717.79614,718.14734,718.6033,719.90594,720.3231
2016-01-14,717.471,717.7877,718.17896,718.58185,719.9244,720.31946,720.6507
2016-01-15,717.7859,718.2067,718.6308,719.8932,720.33954,720.5821,721.37415
2016-01-17,718.172,718.5822,719.8756,720.3815,720.5754,721.35156,721.84015
2016-01-18,718.5835,719.9246,720.39636,720.5789,721.3557,721.8093,722.3273
2016-01-19,719.9043,720.3344,720.61676,721.38257,721.8851,722.3545,724.2748
2016-01-20,720.3269,720.5577,721.3438,721.85516,722.3418,724.31744,729.12994
2016-01-21,720.5865,721.3654,721.83966,722.3413,724.2692,729.1326,734.3665
2016-01-22,721.3791,721.83875,722.432,724.22534,729.055,734.244,744.6679
2016-01-24,721.86304,722.3612,724.3026,729.1563,734.3763,744.38403,752.116
2016-01-25,722.34235,724.27905,729.18713,734.38885,744.4983,751.906,753.51715
2016-01-26,724.26733,729.189,734.2257,744.5478,751.95544,753.5532,753.8734
2016-01-27,729.18024,734.3212,744.3853,752.06964,753.4851,753.87683,755.2116
2016-01-28,734.2547,744.32214,751.9058,753.5272,753.9142,755.2105,755.4159
2016-01-29,744.2789,751.9596,753.55273,753.8897,755.1557,755.38995,755.5877
2016-01-31,751.86127,753.5811,753.9117,755.15674,755.40857,755.5861,758.1524
2016-02-01,753.53125,753.90173,755.2086,755.34753,755.5957,758.2146,761.0253
2016-02-02,753.8811,755.19617,755.29645,755.5308,758.15704,761.1266,763.16315
2016-02-03,755.1417,755.3541,755.5254,758.1326,761.048,763.17804,764.70764
2016-02-04,755.39905,755.5862,758.13794,761.0722,763.28876,764.7461,765.83386
2016-02-05,755.55536,758.1138,761.0663,763.23785,764.74304,765.8671,768.2224
2016-02-07,758.11127,761.0747,763.1595,764.7883,765.8517,768.21497,769.7973
2016-02-08,761.0082,763.22565,764.69507,765.89404,768.22894,769.7288,775.04785
2016-02-09,763.2327,764.7277,765.9088,768.23676,769.76624,774.94415,775.30493
2016-02-10,764.78284,765.8896,768.21265,769.75616,775.0018,775.34894,776.0825
2016-02-11,765.93353,768.21765,769.77795,774.95935,775.25854,776.01215,779.08057
2016-02-12,768.1819,769.75946,775.03125,775.29987,775.96716,778.99445,780.2406
2016-02-14,769.8585,774.9669,775.2809,776.00604,778.99164,780.2632,780.94714
2016-02-15,775.0015,775.32825,776.0557,779.066,780.1622,780.89655,781.5739
2016-02-16,775.3024,776.0733,779.03204,780.26917,780.89215,781.5213,782.24097
2016-02-17,776.0248,779.0074,780.2378,780.93085,781.5577,782.31445,783.8552
2016-02-18,779.065,780.2163,780.8832,781.5453,782.2698,783.79944,783.9339
2016-02-19,780.1749,781.0075,781.5317,782.278,783.82104,783.9903,785.6151
2016-02-21,780.95123,781.53845,782.25525,783.8376,783.9202,785.61786,788.6952
2016-02-22,781.5142,782.26697,783.83765,783.8838,785.6121,788.7397,797.5245
2016-02-23,782.35535,783.8242,783.9149,785.5853,788.7065,797.4306,803.60004
2016-02-24,783.7879,783.95685,785.52405,788.61975,797.42896,803.57587,819.30646
2016-02-25,783.9671,785.5999,788.67303,797.41034,803.711,819.3343,822.39594
