,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD,USDHKD
2014-12-07,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-08,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-09,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-10,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-11,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-12,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-14,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-15,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-16,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-17,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-18,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-19,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-21,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-22,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-23,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-24,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-25,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-26,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-28,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2014-12-29,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2014-12-30,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2014-12-31,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-01,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-02,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-04,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-05,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-06,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-07,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-08,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-09,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-11,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-12,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-13,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-14,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-15,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-16,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-18,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-19,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-20,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-21,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-22,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-23,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-25,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-26,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-27,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-01-28,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-01-29,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-01-30,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-01,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-02,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-03,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-04,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-05,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-06,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-08,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-09,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-10,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-11,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-12,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-13,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-15,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-16,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-17,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-18,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-19,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-20,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-22,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-23,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-24,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-02-25,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-02-26,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-02-27,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-01,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-02,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-03,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-04,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-05,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-06,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-08,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-09,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-10,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-11,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-12,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-13,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-15,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-16,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-17,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-18,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-19,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-20,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-22,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-23,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-24,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-25,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-26,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-27,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-03-29,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-03-30,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-03-31,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-01,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-02,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-05,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-06,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-07,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-08,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-09,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-10,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-12,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-13,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-14,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-15,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-16,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-17,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-19,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-20,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-21,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-22,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-23,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-24,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-26,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-27,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-04-28,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-04-29,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-04-30,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-01,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-03,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-04,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-05,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-06,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-07,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-08,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-10,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-11,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-12,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-13,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-14,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-15,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-17,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-18,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-19,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-20,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-21,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-22,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-24,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-25,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-26,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-27,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-05-28,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-05-29,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-05-31,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-01,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-02,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-03,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-04,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-05,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-07,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-08,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-09,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-10,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-11,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-12,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-14,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-15,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-16,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-17,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-18,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-19,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-21,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-22,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-23,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-24,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-25,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-26,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-06-28,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-06-29,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-06-30,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-01,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-02,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-03,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-05,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-06,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-07,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-08,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-09,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-10,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-12,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-13,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-14,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-15,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-16,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-17,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-19,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-20,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-21,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-22,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-23,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-24,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-26,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-27,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-28,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-07-29,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-07-30,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-07-31,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-02,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-03,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-04,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-05,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-06,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-07,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-09,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-10,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-11,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-12,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-13,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-14,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-16,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-17,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-18,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-19,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-20,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-21,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-23,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-24,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-25,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-26,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-27,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-08-28,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-08-30,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-08-31,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-01,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-02,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-03,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-04,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-06,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-07,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-08,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-09,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-10,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-11,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-13,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-14,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-15,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-16,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-17,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-18,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-20,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-21,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-22,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-23,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-24,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-25,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-27,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-09-28,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-09-29,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-09-30,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-01,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-02,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-04,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-05,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-06,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-07,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-08,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-09,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-11,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-12,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-13,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-14,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-15,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-16,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-18,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-19,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-20,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-21,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-22,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-23,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-25,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-26,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-27,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-10-28,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-10-29,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-10-30,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-01,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-02,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-03,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-04,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-05,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-06,7.732567,7.7688675,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-08,7.7203827,7.7141647,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-09,7.78109,7.740486,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-10,7.793213,7.795189,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-11,7.732567,7.7688675,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-12,7.7203827,7.7141647,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-13,7.78109,7.740486,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-15,7.793213,7.795189,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-16,7.732567,7.7688675,7.7727737,7.771759,7.7308044,7.7849426,7.771805
2015-11-17,7.7203827,7.7141647,7.7687073,7.7677536,7.771393,7.7443542,7.7676773
2015-11-18,7.78109,7.740486,7.7321854,7.7311096,7.7672653,7.7484818,7.7313385
2015-11-19,7.793213,7.795189,7.7727737,7.771759,7.7308044,7.7849426,7.771805
