,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD,BCOUSD
2013-03-08,114.71376,114.73403,114.72242,114.78524,114.79231,114.664734,114.77537
2013-03-10,114.74241,114.746735,114.760155,114.717995,114.762634,114.70129,114.49651
2013-03-11,114.803085,114.72852,114.73125,114.72407,114.734474,114.45687,114.21225
2013-03-12,114.74937,114.772995,114.69831,114.72129,114.52402,114.15199,114.130226
2013-03-13,114.74006,114.75551,114.7519,114.47407,114.24315,114.135086,113.8456
2013-03-14,114.79627,114.65928,114.458755,114.14811,114.036255,113.8724,113.19708
2013-03-15,114.75424,114.454895,114.17645,114.14853,113.8096,113.248116,112.50072
2013-03-17,114.51955,114.11919,114.120384,113.80447,113.23259,112.60059,111.79658
2013-03-18,114.1683,114.08145,113.90313,113.21913,112.51226,111.73006,111.13259
2013-03-19,114.06564,113.84902,113.135544,112.57854,111.79549,111.192505,110.98116
2013-03-20,113.88995,113.16668,112.57256,111.74413,111.20696,111.06014,110.82939
2013-03-21,113.2554,112.58262,111.82105,111.12175,111.03961,110.84129,110.54034
2013-03-22,112.5446,111.75091,111.12907,110.9378,110.83127,110.51222,110.4323
2013-03-24,111.705956,111.1275,111.05725,110.78032,110.55822,110.47233,110.351166
2013-03-25,111.18601,111.038666,110.84686,110.54609,110.45776,110.41314,110.34522
2013-03-26,111.16528,111.02098,110.53695,110.596085,110.44536,110.470924,110.31816
2013-03-27,110.8795,110.57137,110.45859,110.45609,110.47862,110.32096,110.28667
2013-03-28,110.55116,110.6124,110.44447,110.33512,110.22387,110.38516,110.2053
2013-03-31,110.46243,110.445526,110.45165,110.37509,110.310295,110.292366,110.18782
2013-04-01,110.45138,110.305275,110.28034,110.345184,110.24744,110.13,109.972176
2013-04-02,110.39846,110.27749,110.30266,110.251144,110.07457,109.96149,109.74401
2013-04-03,110.38783,110.257675,110.24665,110.19672,109.9368,109.83211,109.78569
2013-04-04,110.31225,110.21474,110.147804,109.93286,109.8093,109.77918,109.64652
2013-04-05,110.190254,110.15637,109.89019,109.8468,109.75132,109.67561,109.496376
2013-04-07,110.0917,109.92874,109.74602,109.62003,109.60883,109.41645,108.91455
2013-04-08,109.963844,109.7592,109.75377,109.58416,109.47617,108.95528,108.80719
2013-04-09,109.798294,109.7609,109.701584,109.4456,108.98254,108.84436,108.73794
2013-04-10,109.76013,109.63953,109.45698,108.954025,108.80069,108.8168,108.71643
2013-04-11,109.652725,109.43021,108.8746,108.84942,108.70796,108.77629,108.54491
2013-04-12,109.491974,108.92882,108.82096,108.74106,108.707275,108.50218,108.50565
2013-04-14,108.89528,108.841034,108.76698,108.71328,108.53212,108.50187,108.42578
2013-04-15,108.864494,108.81195,108.72709,108.51819,108.50337,108.456566,108.20695
2013-04-16,108.773155,108.67318,108.57419,108.44335,108.44327,108.22671,108.10108
2013-04-17,108.716,108.60213,108.527534,108.46127,108.19538,108.08824,107.92992
2013-04-18,108.56147,108.525566,108.47402,108.179924,108.12783,108.0223,107.834114
2013-04-19,108.55091,108.51544,108.23623,108.13227,108.003525,107.96537,107.52479
2013-04-21,108.38329,108.16798,108.07628,107.95347,107.93919,107.46976,106.64698
2013-04-22,108.20091,108.05268,107.94028,107.91604,107.48595,106.696686,105.68917
2013-04-23,108.04575,107.95439,107.92254,107.48564,106.71507,105.73644,105.46314
2013-04-24,108.015594,107.795906,107.47085,106.67446,105.77393,105.42747,105.39647
2013-04-25,107.85424,107.47174,106.694534,105.76987,105.41691,105.27951,104.92559
2013-04-26,107.551155,106.77021,105.78565,105.446236,105.44913,105.02396,104.74182
2013-04-28,106.73128,105.82178,105.44408,105.36265,104.91372,104.70681,104.37412
2013-04-29,105.76639,105.494644,105.321266,104.89154,104.70745,104.39482,103.60344
2013-04-30,105.48437,105.338264,104.929405,104.731224,104.33795,103.68484,103.65539
2013-05-01,105.35931,104.911285,104.76856,104.36506,103.705574,103.685265,103.66609
2013-05-02,104.959045,104.7456,104.44336,103.63898,103.601135,103.623024,103.688736
2013-05-03,104.692245,104.40369,103.68887,103.6955,103.51152,103.58985,103.5361
2013-05-05,104.39073,103.67507,103.649216,103.52726,103.66183,103.635056,103.64975
2013-05-06,103.634186,103.67651,103.62033,103.62837,103.61431,103.67332,103.29693
2013-05-07,103.70096,103.60261,103.59013,103.61862,103.54592,103.37999,103.31516
2013-05-08,103.57957,103.556046,103.58277,103.64781,103.268005,103.260574,103.24567
2013-05-09,103.7144,103.70132,103.54777,103.45777,103.31031,103.08662,103.01322
2013-05-10,103.628456,103.487915,103.320175,103.304344,103.2041,102.95571,102.906456
2013-05-12,103.62387,103.21798,103.30976,103.24464,102.95769,102.88741,102.95982
2013-05-13,103.37831,103.16503,103.149445,102.89028,102.68617,102.84026,102.8927
2013-05-14,103.26789,103.27644,102.933914,102.93342,102.89065,102.929794,102.89985
2013-05-15,103.20426,102.948654,102.92997,102.84492,102.94401,102.940735,102.896385
2013-05-16,102.99333,102.76845,102.786804,102.82262,102.894196,102.86274,102.80708
2013-05-17,102.84796,102.97519,103.032074,102.99168,102.959435,102.9774,102.94205
2013-05-19,103.00991,102.97289,102.91854,102.9083,102.97555,102.90649,102.92908
2013-05-20,102.8869,102.90886,102.94723,102.90287,102.94208,102.89117,102.76387
2013-05-21,102.87686,102.899895,102.886604,102.914444,102.89479,102.84796,102.73157
2013-05-22,102.901184,102.876236,102.81962,102.91317,102.71337,102.71013,102.75659
2013-05-23,102.90951,102.914795,102.87993,102.78865,102.72721,102.6628,102.769135
2013-05-24,102.91687,102.84098,102.711845,102.71437,102.70734,102.72484,102.945625
2013-05-26,102.86628,102.7228,102.62616,102.663055,102.72784,102.87425,102.9278
2013-05-27,102.82388,102.74331,102.72436,102.71198,102.852585,102.95666,102.88115
2013-05-28,102.68787,102.691505,102.79779,102.85611,102.76091,102.72199,102.80851
2013-05-29,102.69715,102.81437,102.88879,102.87475,102.81777,102.93031,102.83881
2013-05-30,102.73839,102.849106,102.92595,102.90949,102.97064,102.905624,102.86352
2013-05-31,102.89741,102.745544,102.750465,102.8303,102.763214,102.804825,102.929146
2013-06-02,102.69055,102.76889,102.89481,102.90044,102.81438,102.940735,103.05222
2013-06-03,102.82769,102.89387,102.818405,102.85667,102.988716,102.96932,103.19353
2013-06-04,102.783035,102.910416,102.85354,102.95141,102.90305,103.25083,103.18427
2013-06-05,102.85499,102.83829,102.92185,103.13632,103.01302,103.294846,103.30408
2013-06-06,102.96131,102.8482,103.032776,103.30167,103.22346,103.23484,103.365486
2013-06-07,102.89734,102.97777,103.20972,103.1969,103.29938,103.226776,103.31532
2013-06-09,102.97063,103.26475,103.266235,103.30495,103.25458,103.31094,103.255196
2013-06-10,103.26965,103.27479,103.381546,103.28502,103.281586,103.3491,103.39614
2013-06-11,103.19042,103.32766,103.32609,103.30291,103.34809,103.39496,103.422195
2013-06-12,103.326515,103.297806,103.362076,103.352264,103.33651,103.35426,103.344055
2013-06-13,103.2869,103.31847,103.35113,103.44728,103.38717,103.37268,103.37607
2013-06-14,103.30261,103.376205,103.37676,103.38828,103.375984,103.32142,103.43329
2013-06-16,103.29815,103.325356,103.398476,103.41507,103.354004,103.38402,103.373314
2013-06-17,103.4002,103.39162,103.33552,103.3363,103.3916,103.32269,103.24639
2013-06-18,103.39661,103.443565,103.43734,103.393456,103.30397,103.26504,103.2819
2013-06-19,103.348816,103.37424,103.37383,103.34851,103.29827,103.332115,103.33111
2013-06-20,103.34676,103.37098,103.35489,103.27783,103.35023,103.34468,103.2661
2013-06-21,103.34398,103.35105,103.32957,103.28907,103.24784,103.24759,103.33363
2013-06-23,103.39137,103.36635,103.31964,103.31189,103.28023,103.33635,103.28037
2013-06-24,103.308754,103.30374,103.319534,103.27102,103.264435,103.30557,103.2286
2013-06-25,103.30778,103.27297,103.25838,103.27643,103.27955,103.224655,102.910065
2013-06-26,103.338066,103.20244,103.24471,103.296005,103.174126,102.923676,102.83203
2013-06-27,103.279396,103.30713,103.249725,103.20312,102.96304,102.8326,102.8416
2013-06-28,103.223915,103.266624,103.23305,102.90015,102.83395,102.90231,102.82425
2013-06-30,103.27176,103.23581,102.90472,102.863266,102.86135,102.89346,102.87068
2013-07-01,103.234116,102.90694,102.83537,102.853035,102.87353,102.8743,103.11937
2013-07-02,102.928986,102.79833,102.80907,102.85121,102.876656,103.21384,103.200485
2013-07-03,102.868675,102.86983,102.8731,102.89312,103.24276,103.27241,103.32666
2013-07-04,102.79662,102.84662,102.84646,103.179855,103.32456,103.3287,103.28287
2013-07-05,102.849464,102.84363,103.22626,103.289345,103.341225,103.344574,103.31792
2013-07-07,102.82988,103.19267,103.28753,103.30322,103.31538,103.28876,103.37558
2013-07-08,103.23912,103.32069,103.30726,103.35288,103.33255,103.42158,103.759964
2013-07-09,103.29903,103.33521,103.3612,103.352005,103.38941,103.72778,103.85939
2013-07-10,103.31903,103.3468,103.3637,103.39923,103.72984,103.84094,104.06087
2013-07-11,103.36395,103.37834,103.43311,103.69198,103.841156,104.07134,104.22327
2013-07-12,103.3467,103.42787,103.727165,103.856766,104.05324,104.16468,104.65957
2013-07-14,103.437195,103.69175,103.80654,104.06002,104.15895,104.63031,105.28772
2013-07-15,103.69923,103.843796,104.05871,104.17502,104.66214,105.31225,105.34267
2013-07-16,103.84448,104.086815,104.18674,104.65753,105.299515,105.301056,105.48456
2013-07-17,104.02822,104.17508,104.6378,105.30529,105.3181,105.55697,105.65436
2013-07-18,104.11453,104.660576,105.295494,105.40776,105.552155,105.68821,105.77521
2013-07-19,104.64104,105.326324,105.363716,105.517914,105.7909,105.75515,105.89338
2013-07-21,105.2753,105.408226,105.55155,105.71205,105.79823,105.86491,105.953445
2013-07-22,105.327965,105.52718,105.722885,105.85134,105.86739,105.92206,106.574715
2013-07-23,105.55959,105.578995,105.810936,105.8361,105.97821,106.58975,107.128784
2013-07-24,105.62738,105.76204,105.88029,105.93349,106.566605,107.08536,107.23303
2013-07-25,105.75473,105.88443,105.97996,106.590195,107.08328,107.20862,107.04159
2013-07-26,105.864685,105.95679,106.590904,107.10835,107.16698,107.18251,107.245224
2013-07-28,105.89499,106.60196,107.05779,107.11698,107.18136,107.16994,107.14296
2013-07-29,106.51087,107.08921,107.241936,107.1123,107.19638,107.235146,107.261185
2013-07-30,107.127396,107.12395,107.23171,107.199104,107.15881,107.262955,107.37931
2013-07-31,107.1983,107.20434,107.19419,107.31181,107.22321,107.34052,107.375786
2013-08-01,107.042336,107.173294,107.22956,107.18551,107.28844,107.45403,107.46481
2013-08-02,107.18344,107.20532,107.24255,107.29687,107.42302,107.44009,107.66932
2013-08-04,107.23062,107.260826,107.28408,107.43,107.41838,107.621056,107.575424
2013-08-05,107.272194,107.37988,107.39668,107.43957,107.68485,107.60151,107.64785
2013-08-06,107.31924,107.37918,107.46951,107.60583,107.58335,107.622086,107.84421
2013-08-07,107.3713,107.44508,107.63279,107.621414,107.59811,107.89452,107.99013
2013-08-08,107.469315,107.67281,107.672104,107.65544,107.841774,107.95663,108.02722
2013-08-09,107.59142,107.62178,107.59858,107.87671,107.97016,108.01552,108.05373
2013-08-11,107.65642,107.62909,107.92684,107.904884,107.951035,108.10179,108.145226
2013-08-12,107.60548,107.82233,107.944496,107.92354,108.056816,108.10495,108.13498
2013-08-13,107.94103,107.93954,108.04906,108.10315,108.13123,108.157845,108.20925
2013-08-14,107.89555,108.04303,108.13848,108.15261,108.1213,108.22475,108.221634
2013-08-15,107.975945,108.03698,108.13496,108.16456,108.19054,108.23402,108.27441
2013-08-16,108.07097,108.144226,108.232155,108.270615,108.22122,108.22839,108.30086
2013-08-18,108.159386,108.19381,108.23923,108.22744,108.23448,108.28292,108.29419
2013-08-19,108.19436,108.17699,108.25056,108.22867,108.35823,108.399315,108.3715
2013-08-20,108.26055,108.21373,108.29446,108.32474,108.26063,108.40541,108.52585
2013-08-21,108.20308,108.27688,108.27866,108.28359,108.34684,108.46324,108.45261
2013-08-22,108.25762,108.28726,108.31355,108.35908,108.53449,108.529724,108.497574
2013-08-23,108.31233,108.33536,108.32267,108.52345,108.48823,108.51619,108.60274
2013-08-25,108.33003,108.368866,108.44562,108.43762,108.432144,108.548676,108.54114
2013-08-26,108.36991,108.504295,108.471725,108.49263,108.553635,108.54361,108.765594
2013-08-27,108.483215,108.436584,108.49589,108.544975,108.56221,108.797905,108.9586
2013-08-28,108.4887,108.48513,108.51747,108.67543,108.79643,108.91945,109.159164
2013-08-29,108.52409,108.558174,108.56023,108.73004,108.91847,109.18277,109.34605
2013-08-30,108.588104,108.621574,108.79236,108.96774,109.16502,109.39945,109.48443
2013-09-01,108.61794,108.74939,108.92577,109.17207,109.334,109.44074,109.54812
2013-09-02,108.76425,108.93264,109.15302,109.371,109.46235,109.49809,109.64272
2013-09-03,108.955925,109.1232,109.36181,109.50313,109.52813,109.60974,109.71339
2013-09-04,109.23076,109.37172,109.52464,109.49984,109.665405,109.643265,109.77918
2013-09-05,109.31037,109.4361,109.494415,109.63816,109.65368,109.84294,109.84876
2013-09-06,109.47317,109.4985,109.62154,109.71055,109.72714,109.91436,110.21896
2013-09-08,109.478714,109.62241,109.73678,109.83269,109.83713,110.175674,110.44308
2013-09-09,109.62336,109.79258,109.85002,109.83737,110.22609,110.47272,110.47131
2013-09-10,109.684235,109.80444,109.84854,110.09299,110.427246,110.46433,110.80556
2013-09-11,109.84245,109.863205,110.19716,110.485725,110.47232,110.82077,110.73619
2013-09-12,109.86233,110.169685,110.44348,110.47259,110.7816,110.788506,110.77986
2013-09-13,110.195526,110.42033,110.46444,110.78739,110.79659,110.71466,110.76366
2013-09-15,110.472244,110.55202,110.77003,110.7832,110.78125,110.8098,110.77472
2013-09-16,110.43646,110.76187,110.731094,110.77685,110.75323,110.7809,110.78707
2013-09-17,110.767166,110.86445,110.74211,110.778564,110.81996,110.770836,110.754875
2013-09-18,110.7829,110.78944,110.76617,110.789505,110.80636,110.814316,110.73981
2013-09-19,110.78336,110.777084,110.75052,110.74896,110.806694,110.73891,110.8012
2013-09-20,110.767136,110.7687,110.7853,110.80997,110.80078,110.77227,110.75666
2013-09-22,110.783844,110.75869,110.83223,110.75409,110.73317,110.73524,110.80207
2013-09-23,110.85638,110.72795,110.81516,110.80124,110.76233,110.80832,110.79007
2013-09-24,110.77186,110.80996,110.779144,110.83129,110.73789,110.81065,110.83476
2013-09-25,110.81657,110.759346,110.78633,110.78099,110.71583,110.821556,110.75555
2013-09-26,110.74198,110.79074,110.77328,110.74954,110.78992,110.87361,110.754135
2013-09-27,110.81034,110.74567,110.8024,110.76265,110.781876,110.75098,110.72354
2013-09-29,110.69655,110.728485,110.7838,110.75378,110.700424,110.7454,110.72839
2013-09-30,110.79071,110.7813,110.745384,110.73775,110.79174,110.784035,110.764305
2013-10-01,110.77253,110.75945,110.74532,110.77198,110.77323,110.73414,110.81153
2013-10-02,110.77574,110.79491,110.87902,110.8215,110.79539,110.835266,110.01436
2013-10-03,110.72345,110.74792,110.69101,110.726715,110.73357,109.951805,109.99615
2013-10-04,110.738556,110.77178,110.72173,110.78245,109.921875,109.956154,109.758804
2013-10-06,110.7162,110.82477,110.832794,109.99124,109.96269,109.718346,109.74665
2013-10-07,110.76831,110.79423,109.92802,109.96595,109.650085,109.75851,109.69219
2013-10-08,110.797874,109.93591,110.0253,109.80582,109.78236,109.71655,109.78442
2013-10-09,109.9035,109.96607,109.73216,109.71709,109.72019,109.752365,109.81096
2013-10-10,110.01919,109.79641,109.79839,109.7519,109.79617,109.78593,109.715385
2013-10-11,109.859245,109.77658,109.79905,109.747055,109.775375,109.78015,109.71259
2013-10-13,109.8114,109.671135,109.77152,109.685684,109.711075,109.7385,109.57148
2013-10-14,109.73992,109.718414,109.79835,109.746574,109.833694,109.62942,109.61183
2013-10-15,109.75656,109.779205,109.72187,109.75452,109.63506,109.55266,109.60755
2013-10-16,109.70606,109.80544,109.674126,109.696884,109.633545,109.628716,109.50907
2013-10-17,109.83186,109.947845,109.73643,109.61657,109.51266,109.618996,109.63127
2013-10-18,109.793526,109.66058,109.57127,109.54141,109.57122,109.55159,109.32065
2013-10-20,109.62427,109.6261,109.4837,109.60987,109.525055,109.2555,109.206345
2013-10-21,109.51244,109.63699,109.53397,109.62774,109.397705,109.24853,109.18067
2013-10-22,109.602646,109.57752,109.606964,109.4193,109.24003,109.13314,109.154945
2013-10-23,109.53061,109.49053,109.33977,109.17975,109.12373,109.09405,109.070656
2013-10-24,109.38838,109.307236,109.1902,109.180214,109.094475,109.06337,109.05637
2013-10-25,109.426414,109.27938,109.23893,109.140526,109.03957,109.065475,109.15736
2013-10-27,109.226685,109.16073,109.09045,109.114006,109.0627,109.06942,109.07434
2013-10-28,109.18739,109.17084,109.10489,109.08667,109.12249,109.188354,109.117195
2013-10-29,109.11495,109.06555,109.053116,109.13872,109.123856,109.11946,109.00626
2013-10-30,109.06103,109.10215,109.10598,109.07083,109.04497,109.0608,109.002914
2013-10-31,109.06746,109.17386,109.128265,109.096664,109.09864,108.95004,109.02284
2013-11-01,109.118256,109.077194,109.063225,109.04733,109.03093,109.00097,109.006714
2013-11-03,109.131714,109.0314,109.07887,108.97811,109.001785,109.01941,108.967514
2013-11-04,109.093025,109.070694,108.971405,109.023285,108.99885,109.017426,108.95901
2013-11-05,109.10249,108.988914,108.99249,109.03388,108.95004,108.91916,109.02046
2013-11-06,108.98838,108.94045,108.99802,109.01896,108.97922,109.01607,108.992485
2013-11-07,109.02123,109.03255,109.022896,109.00687,108.998566,108.97201,108.98727
2013-11-08,109.04752,108.98248,108.931465,108.960655,109.01022,109.04277,109.032646
2013-11-10,108.97527,109.00048,109.01194,109.024635,108.991234,109.005974,109.054924
2013-11-11,108.98327,108.98977,108.99283,108.96874,109.00954,109.00028,108.88911
2013-11-12,109.0078,108.97401,108.94176,109.00819,109.009865,108.87644,108.62768
2013-11-13,108.97852,108.99754,108.96737,108.97363,108.93507,108.68807,108.38214
2013-11-14,108.94904,108.9652,108.993225,108.85773,108.63936,108.35491,108.27529
2013-11-15,109.00721,108.92455,108.8501,108.697334,108.38501,108.24278,108.21231
2013-11-17,109.05391,108.83313,108.70965,108.44064,108.2552,108.1834,108.2078
2013-11-18,108.907524,108.68501,108.35089,108.30039,108.22375,108.21312,108.19142
2013-11-19,108.638535,108.39504,108.255585,108.1969,108.23566,108.13041,108.24366
2013-11-20,108.37556,108.26471,108.14371,108.232086,108.19052,108.23611,108.228004
2013-11-21,108.237015,108.20152,108.20374,108.181114,108.17176,108.20071,108.18451
2013-11-22,108.25604,108.20302,108.24095,108.22788,108.23606,108.18675,108.2515
2013-11-24,108.21724,108.21251,108.24167,108.17476,108.158325,108.11076,108.14259
2013-11-25,108.22671,108.19955,108.133224,108.194824,108.20891,108.18019,108.19504
2013-11-26,108.14725,108.21579,108.246124,108.248,108.22257,108.14371,108.164246
2013-11-27,108.179054,108.212456,108.20647,108.20347,108.22386,108.229706,108.11691
2013-11-28,108.23108,108.236725,108.244225,108.18857,108.15864,108.18201,108.23831
2013-11-29,108.16808,108.22965,108.21601,108.12584,108.17802,108.24947,108.223206
2013-12-01,108.241714,108.25091,108.269844,108.2182,108.229675,108.22641,108.24385
2013-12-02,108.24254,108.22125,108.21103,108.1997,108.2427,108.21308,108.27769
2013-12-03,108.25883,108.16847,108.17885,108.21783,108.177635,108.21297,108.372116
2013-12-04,108.16092,108.17617,108.17761,108.192635,108.232956,108.26631,108.5022
2013-12-05,108.1918,108.17279,108.2007,108.245285,108.35634,108.59878,108.8693
2013-12-06,108.22453,108.24542,108.22694,108.317696,108.51248,108.93413,108.931625
2013-12-08,108.214935,108.242516,108.40327,108.590805,108.8308,108.899216,108.88137
2013-12-09,108.25782,108.367325,108.56256,108.77523,108.87725,108.92819,108.59139
2013-12-10,108.40946,108.60222,108.877,108.91334,108.913086,108.66789,108.87589
2013-12-11,108.63928,108.88291,108.90301,108.905075,108.53952,108.811066,108.93693
2013-12-12,108.84156,108.82947,108.895226,108.59284,108.82856,108.864075,108.93755
2013-12-13,108.931274,108.85183,108.526,108.869064,108.93166,108.98814,108.902626
2013-12-15,108.95675,108.573265,108.83539,108.8556,108.90912,108.98188,109.133804
2013-12-16,108.49772,108.877365,108.936356,108.92367,108.918816,109.10167,109.250114
2013-12-17,108.831505,108.91208,108.91302,108.88248,109.12337,109.34587,109.46282
2013-12-18,108.871056,108.93902,108.93899,109.06301,109.23059,109.48715,109.47928
2013-12-19,108.908806,108.88474,109.11691,109.27733,109.4012,109.55772,109.77788
2013-12-20,108.97439,109.16343,109.3285,109.38023,109.58761,109.800095,109.88915
2013-12-22,109.19771,109.358246,109.39684,109.59698,109.82794,110.01037,110.1911
2013-12-23,109.22868,109.446075,109.5476,109.767075,109.83877,110.19696,110.28846
2013-12-24,109.382286,109.539116,109.78681,109.84566,110.17238,110.28044,110.32675
2013-12-26,109.55925,109.7782,109.86906,110.155136,110.28346,110.36552,110.602646
2013-12-27,109.8131,109.844604,110.203606,110.30689,110.36145,110.65096,110.86451
2013-12-29,109.849434,110.16084,110.34683,110.368385,110.59806,110.78866,110.81736
2013-12-30,110.162834,110.23306,110.36794,110.565445,110.83011,110.76742,110.84634
2013-12-31,110.35797,110.382225,110.65853,110.86839,110.85049,110.762024,110.83618
2014-01-01,110.38507,110.62144,110.821724,110.79817,110.8214,110.831856,110.84786
2014-01-02,110.54016,110.8163,110.74408,110.81803,110.87304,110.84467,110.82826
2014-01-03,110.83338,110.81476,110.84596,110.8378,110.87399,110.85393,110.79963
2014-01-05,110.79101,110.87515,110.76509,110.85238,110.77352,110.852936,110.59721
2014-01-06,110.79643,110.847755,110.83076,110.76732,110.71596,110.5804,110.3478
2014-01-07,110.889595,110.84532,110.84741,110.81448,110.66522,110.31263,110.169685
2014-01-08,110.81537,110.86284,110.79571,110.60877,110.37225,110.20428,109.90925
2014-01-09,110.85722,110.81273,110.68162,110.34325,110.21315,109.9531,109.53843
2014-01-10,110.85359,110.64803,110.36236,110.14117,109.88474,109.562675,109.3802
2014-01-12,110.603386,110.34422,110.185616,109.828476,109.53262,109.44286,109.25513
2014-01-13,110.34089,110.128105,109.81517,109.53611,109.38655,109.27655,109.277885
2014-01-14,110.19289,109.84047,109.51367,109.41707,109.27266,109.221504,109.08705
2014-01-15,109.852295,109.509544,109.36211,109.249535,109.21815,109.03386,108.957085
2014-01-16,109.539505,109.36421,109.19049,109.17227,109.03526,109.0371,108.85501
2014-01-17,109.373276,109.29094,109.231384,109.06066,108.8695,108.79441,108.575836
2014-01-19,109.30043,109.19558,109.115234,108.92028,108.89505,108.64047,108.40858
2014-01-20,109.18996,109.12738,108.960014,108.8574,108.54203,108.44889,107.770355
2014-01-21,109.13396,108.821304,108.65555,108.59467,108.457146,107.808655,107.78032
2014-01-22,108.843765,108.81887,108.59575,108.45497,107.802185,107.68208,107.64897
2014-01-23,108.8718,108.64849,108.40754,107.82134,107.72266,107.6387,107.57969
2014-01-24,108.64844,108.38464,107.78562,107.61338,107.65488,107.58852,107.60804
2014-01-26,108.46516,107.8628,107.6226,107.65187,107.53683,107.60668,107.52412
2014-01-27,107.79336,107.71293,107.60837,107.54498,107.52189,107.54089,107.44895
2014-01-28,107.64469,107.58101,107.49578,107.484726,107.58086,107.45641,107.26569
2014-01-29,107.65167,107.54398,107.64369,107.539406,107.47622,107.32125,107.24993
2014-01-30,107.616486,107.558846,107.552475,107.46844,107.32474,107.22666,107.28292
2014-01-31,107.61932,107.59879,107.489075,107.37824,107.345535,107.26478,107.20748
2014-02-02,107.50735,107.40805,107.33964,107.30829,107.25922,107.27132,107.18126
2014-02-03,107.44223,107.29428,107.30621,107.28698,107.20447,107.217064,107.19055
2014-02-04,107.388664,107.27763,107.245384,107.22193,107.17014,107.20946,107.21259
2014-02-05,107.333824,107.33079,107.317444,107.21321,107.19811,107.201065,107.249084
2014-02-06,107.32805,107.24266,107.20933,107.21706,107.22676,107.21276,107.24143
2014-02-07,107.26459,107.20769,107.18729,107.19114,107.1759,107.20561,107.18554
2014-02-09,107.247696,107.27219,107.25173,107.24762,107.216034,107.21355,107.2387
2014-02-10,107.17971,107.22401,107.214836,107.20335,107.18078,107.21796,107.18073
2014-02-11,107.17102,107.239365,107.157524,107.216385,107.241066,107.167854,107.16174
2014-02-12,107.18217,107.21325,107.23322,107.24427,107.211105,107.25163,107.25155
2014-02-13,107.198296,107.185524,107.21158,107.18948,107.18728,107.21015,107.185684
2014-02-14,107.17266,107.20502,107.18459,107.18869,107.195366,107.196365,107.15854
2014-02-16,107.196014,107.21576,107.22427,107.20472,107.27093,107.2287,107.21646
2014-02-17,107.22576,107.20119,107.26104,107.22517,107.236145,107.22158,107.33058
2014-02-18,107.180664,107.210815,107.1852,107.23489,107.1928,107.29826,107.5408
2014-02-19,107.24192,107.23823,107.260185,107.232376,107.30249,107.514046,107.56652
2014-02-20,107.22236,107.23005,107.21885,107.31625,107.53321,107.66411,107.70941
2014-02-21,107.193474,107.22166,107.29001,107.540596,107.55599,107.66651,107.83552
2014-02-23,107.2648,107.27073,107.54169,107.550964,107.68238,107.81566,107.91336
2014-02-24,107.31456,107.58379,107.59129,107.66974,107.84001,107.904686,107.97617
2014-02-25,107.558624,107.620285,107.679596,107.79513,107.88734,107.90691,108.186356
2014-02-26,107.620636,107.65346,107.79164,107.904884,107.92583,108.18126,108.458
2014-02-27,107.61208,107.79942,107.89288,107.91705,108.21474,108.481804,108.75423
2014-02-28,107.81222,107.892075,107.96378,108.21141,108.46582,108.742805,108.79686
2014-03-02,107.9463,107.91103,108.21835,108.46701,108.7127,108.75399,108.75654
2014-03-03,107.92928,108.22132,108.444824,108.73084,108.724625,108.75709,108.74673
2014-03-04,108.17582,108.44236,108.676216,108.76772,108.744125,108.73688,108.77062
2014-03-05,108.49816,108.72909,108.77725,108.75619,108.75637,108.73667,108.74825
2014-03-06,108.74149,108.76934,108.76371,108.74235,108.719734,108.77103,108.75876
2014-03-07,108.74104,108.77457,108.731804,108.74306,108.69229,108.72972,108.76436
2014-03-09,108.730995,108.75657,108.76062,108.72719,108.71682,108.78963,108.772255
2014-03-10,108.724075,108.72214,108.71054,108.711136,108.71888,108.723206,108.707664
2014-03-11,108.71825,108.747116,108.71367,108.766335,108.77439,108.707306,108.70459
2014-03-12,108.72763,108.67089,108.710464,108.7398,108.776505,108.73868,108.69181
2014-03-13,108.77928,108.748985,108.764145,108.70826,108.806145,108.77724,108.73952
2014-03-14,108.7374,108.71565,108.66416,108.68614,108.7289,108.70199,108.65843
2014-03-16,108.701675,108.700905,108.79112,108.74738,108.68591,108.68615,108.66031
2014-03-17,108.674934,108.72452,108.69377,108.71608,108.77729,108.83758,108.7501
2014-03-18,108.77511,108.774704,108.76952,108.68776,108.724686,108.732864,108.700455
2014-03-19,108.72981,108.72915,108.676025,108.68612,108.69919,108.71232,108.53179
2014-03-20,108.73954,108.75504,108.76108,108.72289,108.74223,108.61113,108.40882
2014-03-21,108.69308,108.78524,108.79275,108.73606,108.65459,108.414696,108.44536
2014-03-23,108.71323,108.78779,108.7101,108.617195,108.46269,108.38899,108.32283
2014-03-24,108.71718,108.7335,108.64987,108.48949,108.36569,108.35705,108.35236
2014-03-25,108.711006,108.60097,108.43373,108.38793,108.34272,108.37671,108.327644
2014-03-26,108.58376,108.439995,108.45215,108.35328,108.46315,108.31405,108.31433
2014-03-27,108.46353,108.41708,108.35868,108.40192,108.332596,108.26645,108.07972
2014-03-28,108.37614,108.31378,108.34649,108.33464,108.23336,108.14456,107.98396
2014-03-30,108.38918,108.34267,108.30236,108.260216,108.13174,108.06563,108.049324
2014-03-31,108.32316,108.32744,108.14341,108.11151,108.065186,108.00992,107.919304
2014-04-01,108.301895,108.24316,108.04362,107.99594,108.0467,107.99417,107.88384
