,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK,USDDKK
2016-12-07,6.9202013,6.924828,6.9243345,6.9271235,6.9386816,6.953085,6.9725046
2016-12-08,6.9281244,6.9257054,6.9310226,6.9449472,6.957529,6.9712515,6.9805336
2016-12-09,6.922549,6.929783,6.939322,6.9567766,6.9654913,6.980343,6.9785576
2016-12-11,6.9250727,6.948764,6.954592,6.9698114,6.9746027,6.981735,6.995541
2016-12-12,6.9464817,6.9561987,6.969039,6.976055,6.978591,6.986128,6.9982023
2016-12-13,6.9541636,6.9683905,6.984144,6.981189,6.982856,6.995785,6.9991045
2016-12-14,6.972103,6.977792,6.991124,6.9909477,7.000041,6.9970226,6.9998064
2016-12-15,6.975753,6.977847,6.9908648,7.000492,6.9983974,7.0017095,7.005617
2016-12-16,6.976654,6.9922957,6.9981017,6.998537,7.005742,6.9985733,7.006354
2016-12-18,6.991406,6.9947004,6.9939847,6.9959793,7.0046644,7.005108,7.005925
2016-12-19,6.996344,6.99749,6.9982157,7.00156,7.0005884,7.0061274,7.0082135
2016-12-20,6.9953403,7.000101,7.0087166,7.001937,7.005269,7.006154,7.0116997
2016-12-21,7.0027704,7.00241,7.0020475,7.011722,7.007931,7.0141478,7.016412
2016-12-22,7.007038,7.005885,7.0082912,7.010559,7.0114703,7.0179987,7.0155525
2016-12-23,7.004529,7.008586,7.006442,7.0137463,7.0176153,7.018979,7.0262556
2016-12-26,7.006483,7.010959,7.0156765,7.0151834,7.0173206,7.035015,7.0243597
2016-12-27,7.010254,7.0136285,7.0150204,7.019234,7.0231476,7.028763,7.0321255
2016-12-28,7.0175767,7.0160437,7.0178785,7.0226965,7.025771,7.031721,7.035665
2016-12-29,7.017974,7.010584,7.0197496,7.02225,7.0315714,7.0341687,7.0374117
2016-12-30,7.021514,7.0190744,7.0251436,7.02991,7.0354447,7.046134,7.0422907
2017-01-02,7.0227203,7.021653,7.031687,7.035304,7.0487385,7.0381527,7.0460815
2017-01-03,7.02914,7.0296264,7.03621,7.0452547,7.0418844,7.0373917,7.0447397
2017-01-04,7.0297995,7.037242,7.043434,7.0480204,7.0437765,7.0477104,7.043611
2017-01-05,7.038986,7.042136,7.0474477,7.0429344,7.051075,7.045558,7.0435247
2017-01-06,7.0422573,7.0458865,7.039201,7.0409827,7.041007,7.0408564,7.0467515
2017-01-08,7.0390825,7.0380726,7.0493736,7.0470405,7.0430346,7.0473037,7.044941
2017-01-09,7.042349,7.047908,7.0449705,7.044725,7.044509,7.0435905,7.0464087
2017-01-10,7.04331,7.0484,7.0431013,7.048012,7.044123,7.0441666,7.044057
2017-01-11,7.0474954,7.047574,7.0464807,7.0416427,7.043437,7.0459404,7.0455084
2017-01-12,7.044139,7.040738,7.0456324,7.0485454,7.04599,7.050647,7.046768
2017-01-13,7.044799,7.0462484,7.0468864,7.045339,7.04552,7.045867,7.0419464
2017-01-15,7.045583,7.044675,7.04743,7.046209,7.0479527,7.0434384,7.0428877
2017-01-16,7.044031,7.0456133,7.0447383,7.04574,7.045071,7.046176,7.0457973
2017-01-17,7.045578,7.0459056,7.045647,7.0456643,7.040048,7.0404906,7.039772
2017-01-18,7.0439773,7.0482883,7.048189,7.044367,7.042451,7.0503173,7.050163
2017-01-19,7.0456076,7.049347,7.0448484,7.039015,7.047677,7.041176,7.0428333
2017-01-20,7.047003,7.0409017,7.0394506,7.040332,7.0451326,7.0467257,7.0387506
2017-01-22,7.0482206,7.0460687,7.047741,7.039117,7.042671,7.037298,7.0406485
2017-01-23,7.0409975,7.042819,7.0408688,7.044242,7.039402,7.035923,7.0386505
2017-01-24,7.045643,7.050124,7.047753,7.041341,7.0454693,7.044925,7.040694
2017-01-25,7.0436983,7.0461335,7.0358014,7.038121,7.0361195,7.038933,7.032586
2017-01-26,7.0455947,7.0337524,7.0417523,7.042059,7.0393705,7.033638,7.0284195
2017-01-27,7.040593,7.0429745,7.0430703,7.042059,7.0359964,7.0332513,7.0289526
2017-01-29,7.0393667,7.0386915,7.0375466,7.0369654,7.0366755,7.0298347,7.012801
2017-01-30,7.043172,7.040344,7.0374546,7.0354977,7.035137,7.013397,7.0023956
2017-01-31,7.0377307,7.036497,7.0333786,7.032445,7.0097904,6.9969044,6.993133
2017-02-01,7.033845,7.033452,7.035182,7.0128155,6.999762,6.9896183,6.997494
2017-02-02,7.0337133,7.028962,7.009821,6.998923,6.999956,6.9904513,6.978155
2017-02-03,7.024151,7.009203,6.9971,6.9955673,6.985461,6.9795,6.9701095
2017-02-05,7.0097933,7.0048275,6.995707,6.9899626,6.981559,6.9696918,6.9726777
2017-02-06,6.9956307,6.996394,6.988804,6.981495,6.971822,6.9702635,6.9744043
2017-02-07,6.995982,6.9866266,6.979054,6.972511,6.96828,6.9662046,6.967853
2017-02-08,6.9845047,6.977048,6.9754066,6.9752293,6.9697466,6.970706,6.969353
2017-02-09,6.977274,6.9745827,6.970935,6.973345,6.9747286,6.9711294,6.9743347
2017-02-10,6.979039,6.969903,6.968996,6.971444,6.97526,6.9718337,6.9718285
2017-02-12,6.968342,6.969423,6.9709587,6.9656887,6.9719496,6.967957,6.968766
2017-02-13,6.9668207,6.9684944,6.9689302,6.9671865,6.9690337,6.9683104,6.96688
2017-02-14,6.972007,6.967983,6.9710293,6.9685774,6.9701257,6.9685025,6.969432
2017-02-15,6.967786,6.971877,6.968913,6.9707766,6.970896,6.9733553,6.968014
2017-02-16,6.96872,6.9712048,6.971088,6.9725876,6.967849,6.9696474,6.9715614
2017-02-17,6.9725876,6.970669,6.968873,6.9746637,6.9650908,6.9701843,6.967115
2017-02-26,6.9685097,6.966992,6.971118,6.9695034,6.966171,6.9661007,6.973915
2017-02-27,6.9674907,6.9745054,6.9688187,6.9676113,6.9709425,6.970704,6.96653
2017-02-28,6.9719596,6.963579,6.9711504,6.966037,6.9653454,6.9711285,6.9691653
2017-03-01,6.96751,6.971919,6.9687877,6.9675355,6.9745455,6.9718647,6.9728646
2017-03-02,6.9684343,6.968482,6.971198,6.968875,6.9718294,6.9679446,6.9645214
2017-03-03,6.971243,6.9666376,6.9687433,6.971054,6.969119,6.968312,6.973939
2017-03-05,6.9705267,6.9718227,6.971281,6.968946,6.970781,6.9772277,6.9833126
2017-03-06,6.971585,6.9735947,6.968731,6.9708476,6.971651,6.9741354,6.977188
2017-03-07,6.96853,6.9689903,6.9713163,6.975455,6.9760933,6.978814,6.977157
2017-03-08,6.965183,6.9686174,6.976178,6.9770637,6.979869,6.974379,6.9781337
2017-03-09,6.9657063,6.977091,6.9762154,6.9774384,6.975574,6.9787846,6.9776754
2017-03-10,6.976842,6.9782705,6.981535,6.9812317,6.976034,6.9878483,6.9868317
2017-03-12,6.97847,6.9789114,6.977042,6.976997,6.9887705,6.985413,6.984171
2017-03-13,6.979637,6.9792805,6.978043,6.9917946,6.98286,6.9879165,6.9862185
2017-03-14,6.980425,6.980636,6.9898467,6.98472,6.98205,6.9853764,6.985363
2017-03-15,6.9768434,6.9871473,6.9846983,6.990096,6.9891005,6.9783063,6.9860873
2017-03-16,6.9837036,6.9807463,6.981271,6.985116,6.9830856,6.9860725,6.988776
2017-03-17,6.9887977,6.9808254,6.98598,6.990096,6.982277,6.9837255,6.9845877
2017-03-19,6.981741,6.985033,6.9855576,6.986374,6.989409,6.985815,6.9867563
2017-03-20,6.9837184,6.981952,6.982313,6.9866695,6.9798965,6.9838696,6.984206
2017-03-21,6.9890575,6.9835796,6.985773,6.9814334,6.9781904,6.97923,6.9856234
2017-03-22,6.981922,6.98104,6.9858427,6.9838824,6.9806128,6.9829946,6.9825253
2017-03-23,6.9839644,6.9800873,6.9841537,6.9878755,6.9873867,6.979512,6.986786
2017-03-24,6.980816,6.9863386,6.988078,6.985574,6.985651,6.9937143,6.986457
2017-03-26,6.9870167,6.9879003,6.9842706,6.9878435,6.9915113,6.9870543,6.9778104
2017-03-27,6.9824467,6.983487,6.988167,6.986539,6.9783225,6.9820337,6.983443
2017-03-28,6.9819694,6.988964,6.9843607,6.985459,6.987672,6.98513,6.982583
2017-03-29,6.9877424,6.982959,6.988282,6.9879217,6.987643,6.975097,6.9743724
2017-03-30,6.983149,6.985214,6.984419,6.979143,6.978549,6.976467,6.970057
2017-03-31,6.985861,6.986761,6.988401,6.9723473,6.9807615,6.977964,6.9798656
2017-04-02,6.9858065,6.9810696,6.976778,6.9715495,6.973893,6.9739914,6.9777794
2017-04-03,6.986966,6.9775496,6.9766903,6.9734044,6.966132,6.9715986,6.9661846
2017-04-04,6.9782686,6.9650884,6.967207,6.96486,6.969769,6.971755,6.972612
2017-04-05,6.970298,6.9771976,6.972879,6.970766,6.9699383,6.9668026,6.975252
2017-04-06,6.9727454,6.9723263,6.9656343,6.976274,6.973428,6.97058,6.975292
2017-04-07,6.961394,6.960582,6.9692307,6.969241,6.9700556,6.9713836,6.9748435
2017-04-09,6.974695,6.9746714,6.9649267,6.972537,6.96517,6.966587,6.9707575
2017-04-10,6.97134,6.9698143,6.966056,6.972369,6.974079,6.9759855,6.9676685
2017-04-11,6.9715757,6.971327,6.980851,6.971945,6.964819,6.9706626,6.9777703
2017-04-12,6.971098,6.967181,6.971758,6.96934,6.97156,6.9721265,6.9653788
2017-04-13,6.971347,6.963384,6.974536,6.9718914,6.9709253,6.9755306,6.9698887
2017-04-16,6.9709187,6.96635,6.971711,6.969284,6.9710693,6.965872,6.9677353
2017-04-17,6.971147,6.971083,6.97112,6.968851,6.9641066,6.96814,6.9596653
2017-04-18,6.9707603,6.970518,6.971024,6.96383,6.968781,6.964772,6.957346
2017-04-19,6.9709787,6.967951,6.968889,6.9692073,6.9627485,6.9552145,6.9491777
2017-04-20,6.9692473,6.9646535,6.9687843,6.9554048,6.95523,6.9499593,6.942527
2017-04-21,6.969193,6.9621987,6.9634256,6.953382,6.951819,6.9454184,6.944122
2017-04-23,6.9698086,6.9622254,6.9611335,6.954597,6.9452653,6.9403005,6.939335
2017-04-24,6.9564915,6.956111,6.9531527,6.947072,6.9437656,6.938299,6.9282465
2017-04-25,6.9590673,6.9526043,6.946329,6.9421616,6.936507,6.926862,6.9287004
2017-04-26,6.9533787,6.9458966,6.9433374,6.9369874,6.9301167,6.926029,6.9305334
2017-04-27,6.9482994,6.940975,6.9402914,6.927145,6.926943,6.9299035,6.9313164
2017-04-28,6.9416094,6.935611,6.9287024,6.9305696,6.928777,6.930747,6.927459
2017-04-30,6.940525,6.928369,6.9249783,6.9289093,6.927859,6.926578,6.926588
2017-05-01,6.9300556,6.927251,6.9318075,6.9252305,6.9296594,6.9256554,6.9306736
2017-05-02,6.9260015,6.9283977,6.9239826,6.9269786,6.9285507,6.930067,6.9315753
2017-05-03,6.928323,6.9272156,6.930168,6.9308996,6.9251337,6.9310484,6.9272275
2017-05-04,6.927063,6.928438,6.928819,6.929031,6.9275484,6.9263496,6.926262
2017-05-05,6.9305124,6.9271765,6.9244823,6.9248743,6.932255,6.9253197,6.9308963
2017-05-07,6.9244623,6.9284954,6.9324884,6.9268675,6.9306097,6.9303093,6.9319267
2017-05-08,6.928953,6.927141,6.923341,6.9312744,6.926408,6.931395,6.9270086
2017-05-09,6.930538,6.9284678,6.930487,6.929109,6.92879,6.9260616,6.852102
2017-05-10,6.925393,6.9269414,6.9288263,6.924341,6.927521,6.8522243,6.844468
2017-05-11,6.9277115,6.928334,6.923705,6.926491,6.8501797,6.840739,6.8454323
2017-05-12,6.933853,6.9267483,6.9329033,6.8490987,6.8483076,6.846498,6.8364053
2017-05-14,6.93042,6.9282618,6.849043,6.8440514,6.8505597,6.8435946,6.8351293
2017-05-15,6.9287643,6.848562,6.849924,6.849243,6.8372755,6.832594,6.8307996
2017-05-16,6.8529987,6.846142,6.8425727,6.8419247,6.8362813,6.8278084,6.829706
2017-05-17,6.8516393,6.845603,6.840844,6.8384676,6.832856,6.827949,6.829175
2017-05-18,6.846364,6.842652,6.8360114,6.8353558,6.825392,6.8176317,6.8226743
2017-05-19,6.8429337,6.83412,6.83092,6.8287835,6.8233824,6.822997,6.825896
2017-05-21,6.835962,6.830838,6.8369236,6.829807,6.829733,6.8197784,6.8200483
2017-05-22,6.833317,6.8263464,6.8312263,6.823838,6.8229647,6.8197093,6.8180046
2017-05-23,6.8229713,6.832603,6.8218055,6.8209066,6.8207083,6.8199825,6.8170204
2017-05-24,6.8287296,6.8277025,6.8261185,6.820849,6.8200455,6.815723,6.809461
2017-05-25,6.826872,6.8182592,6.816485,6.8163185,6.816869,6.8072205,6.806366
2017-05-26,6.824906,6.8223047,6.8164563,6.81456,6.8108807,6.805846,6.7991514
2017-05-28,6.821082,6.8196974,6.815984,6.8108664,6.8075953,6.7979693,6.792963
2017-05-29,6.8203316,6.811577,6.811337,6.8081636,6.7993813,6.7941256,6.779519
2017-05-30,6.818433,6.8115196,6.8102694,6.798129,6.791706,6.779337,6.7767134
2017-05-31,6.8146725,6.809637,6.801678,6.790454,6.785266,6.772939,6.770672
2017-06-01,6.809406,6.797842,6.790569,6.780737,6.7748632,6.7704678,6.7213993
2017-06-02,6.8007236,6.7932873,6.7808285,6.7739563,6.769183,6.719438,6.6954756
2017-06-04,6.7938304,6.7848625,6.774277,6.772485,6.721078,6.6945953,6.685752
2017-06-05,6.7825403,6.773856,6.771047,6.724913,6.693942,6.6798296,6.6610394
2017-06-06,6.7758503,6.772257,6.717541,6.696855,6.6826286,6.668152,6.664646
2017-06-07,6.7718825,6.724065,6.691786,6.6802015,6.676484,6.673506,6.6599708
2017-06-08,6.720597,6.6911325,6.683841,6.6742134,6.6646233,6.6541815,6.660369
2017-06-09,6.6924644,6.6830826,6.6682043,6.6637325,6.671406,6.65059,6.6480837
2017-06-11,6.6801567,6.663046,6.665144,6.6585417,6.652303,6.651838,6.646109
2017-06-12,6.6703463,6.6626687,6.661591,6.65826,6.650318,6.65134,6.6480074
2017-06-13,6.6645904,6.6620026,6.654969,6.6571693,6.6486897,6.645731,6.6496983
2017-06-14,6.668339,6.6617184,6.6499357,6.648096,6.647031,6.643305,6.6457825
2017-06-15,6.6544113,6.649783,6.652561,6.64823,6.646266,6.6455517,6.6420603
2017-06-16,6.648692,6.6449876,6.6543837,6.644987,6.645284,6.655936,6.6463623
2017-06-18,6.6485786,6.6494875,6.645086,6.65345,6.6470633,6.643257,6.6472807
2017-06-19,6.6453667,6.641801,6.6488247,6.6443024,6.645649,6.6434994,6.646923
2017-06-20,6.641231,6.6435504,6.6450224,6.649706,6.6479263,6.646755,6.6468687
2017-06-21,6.6477165,6.648081,6.6488037,6.6463575,6.647295,6.6441994,6.64421
2017-06-22,6.6469917,6.6516933,6.645093,6.6483727,6.6453724,6.646353,6.642531
2017-06-23,6.646383,6.6472993,6.648773,6.644905,6.6448154,6.6436195,6.644326
2017-06-25,6.6483116,6.647653,6.6507645,6.645569,6.6443353,6.640381,6.6387486
2017-06-26,6.647704,6.646085,6.643848,6.644477,6.643381,6.6382837,6.6368604
2017-06-27,6.644774,6.6428204,6.644273,6.643654,6.6396437,6.6389017,6.6358967
2017-06-28,6.646023,6.643802,6.6401715,6.640033,6.638222,6.6373496,6.6389875
2017-06-29,6.6433544,6.6432314,6.6404457,6.642942,6.639702,6.6357574,6.640143
2017-06-30,6.6413727,6.640277,6.6338015,6.6383505,6.6312637,6.6383085,6.6334567
2017-07-02,6.6396465,6.6415453,6.6376014,6.6377892,6.6372337,6.63924,6.633193
2017-07-03,6.634758,6.6371174,6.636243,6.6375413,6.630708,6.629388,6.627487
2017-07-04,6.6332006,6.635131,6.6348457,6.633847,6.635294,6.627828,6.6254997
2017-07-05,6.6317406,6.636994,6.6271486,6.629259,6.6295204,6.62833,6.628084
2017-07-06,6.63535,6.6336603,6.636365,6.631817,6.6240425,6.6269426,6.6219397
2017-07-07,6.632983,6.634097,6.6314125,6.6321564,6.626133,6.624005,6.6137624
2017-07-09,6.6358676,6.6347394,6.6314845,6.6185074,6.623333,6.616641,6.6086493
2017-07-10,6.6296926,6.631859,6.629224,6.6214237,6.6156874,6.6126876,6.606993
2017-07-11,6.6243286,6.620185,6.6229806,6.6147966,6.6112046,6.608447,6.602003
2017-07-12,6.6275105,6.6236844,6.6139345,6.6160154,6.610367,6.60371,6.6006155
2017-07-13,6.6200666,6.613765,6.6106563,6.602401,6.598379,6.5993834,6.588033
2017-07-14,6.612968,6.611509,6.6054955,6.5995665,6.599678,6.5820208,6.555249
2017-07-16,6.611147,6.6061826,6.602332,6.600979,6.5886726,6.5589113,6.5525603
2017-07-17,6.607476,6.6024656,6.6018977,6.5856743,6.55863,6.5517955,6.5475774
2017-07-18,6.600752,6.5992846,6.588766,6.557623,6.5498905,6.537597,6.538686
2017-07-19,6.6030054,6.5904245,6.564744,6.5512652,6.5382433,6.5329456,6.525527
2017-07-20,6.58387,6.555525,6.5543003,6.540097,6.530891,6.527597,6.5223064
2017-07-21,6.5594916,6.548374,6.539466,6.5383115,6.530874,6.524037,6.5194244
2017-07-23,6.5515347,6.539282,6.5380363,6.5278645,6.5270977,6.52594,6.520129
2017-07-24,6.5414376,6.5348926,6.529274,6.520939,6.521099,6.519598,6.5181313
2017-07-25,6.5312786,6.5285816,6.518248,6.5195713,6.5159526,6.5157814,6.516798
2017-07-26,6.5253916,6.525444,6.516118,6.518815,6.5122643,6.5135765,6.5160728
2017-07-27,6.5245366,6.526032,6.515772,6.52164,6.5130024,6.5098667,6.511738
2017-07-28,6.520236,6.523225,6.522254,6.5161476,6.5119796,6.5105305,6.505168
2017-07-30,6.514608,6.5106454,6.51138,6.512724,6.5085964,6.5060997,6.5028124
2017-07-31,6.51527,6.516802,6.509796,6.5118437,6.5055366,6.496987,6.5038714
2017-08-01,6.5170264,6.512374,6.5067673,6.5047355,6.5067043,6.5013037,6.4856873
2017-08-02,6.5076866,6.5078154,6.5019426,6.5030394,6.4917827,6.4825935,6.4795465
2017-08-03,6.50819,6.510192,6.4986744,6.4895945,6.48561,6.4808664,6.4544935
2017-08-04,6.506396,6.507419,6.500988,6.483223,6.478666,6.45273,6.438107
2017-08-06,6.5061283,6.5016794,6.485799,6.475006,6.4520345,6.4434857,6.420532
2017-08-07,6.502347,6.48938,6.4791794,6.4525275,6.4417896,6.423359,6.387046
2017-08-08,6.485259,6.478858,6.454522,6.437511,6.417596,6.3848357,6.3842945
2017-08-09,6.4805226,6.4535065,6.4378614,6.4260616,6.3861647,6.3793736,6.376089
2017-08-10,6.4539113,6.440126,6.4220896,6.3831234,6.3791046,6.3800144,6.3721294
2017-08-11,6.4410143,6.425292,6.385104,6.381283,6.381012,6.376047,6.3682957
2017-08-13,6.4242587,6.3827276,6.3808746,6.3759537,6.371023,6.3659077,6.355254
2017-08-14,6.3818626,6.37791,6.379599,6.376336,6.363714,6.350362,6.340004
2017-08-15,6.387064,6.3783054,6.3666325,6.3649015,6.357335,6.344126,6.3377028
2017-08-16,6.3746634,6.370187,6.3683357,6.3586035,6.344656,6.3434877,6.347416
2017-08-17,6.372199,6.3658485,6.361868,6.3380275,6.332529,6.334502,6.332931
2017-08-18,6.370467,6.356436,6.343006,6.3273573,6.340336,6.3310046,6.3329487
2017-08-20,6.359925,6.3426642,6.33253,6.335305,6.338419,6.3288946,6.3281116
2017-08-21,6.3410583,6.33743,6.3337507,6.3367624,6.33228,6.329429,6.3270617
2017-08-22,6.3355236,6.3355236,6.335046,6.330481,6.3341646,6.3232727,6.326003
2017-08-23,6.3490067,6.331339,6.340572,6.3304462,6.3271255,6.3271456,6.3241167
2017-08-24,6.3429146,6.3298597,6.3349504,6.319383,6.3283653,6.324265,6.3199043
2017-08-25,6.3361034,6.33141,6.3325996,6.3260345,6.32568,6.3235254,6.318034
2017-08-27,6.3324537,6.3328104,6.3278327,6.325301,6.318999,6.317632,6.30801
2017-08-28,6.330929,6.3311563,6.325942,6.3217535,6.318385,6.310676,6.314211
2017-08-29,6.330641,6.325697,6.319977,6.319877,6.3088818,6.3119354,6.308942
2017-08-30,6.32295,6.321292,6.3163013,6.310072,6.3123946,6.306816,6.306855
2017-08-31,6.3213263,6.3183594,6.312791,6.3088045,6.308402,6.3108835,6.309408
2017-09-01,6.318203,6.3097754,6.306634,6.3127375,6.3105917,6.308682,6.305908
2017-09-03,6.3098783,6.3123407,6.308777,6.312103,6.308378,6.3028746,6.304346
2017-09-04,6.307723,6.3134027,6.304915,6.3074727,6.303963,6.3051186,6.3013163
2017-09-05,6.311039,6.3101435,6.3053713,6.304808,6.306316,6.3011985,6.298377
2017-09-06,6.308813,6.3077044,6.3066964,6.304659,6.3044424,6.296341,6.291484
2017-09-07,6.3090296,6.3053074,6.304705,6.302301,6.2959924,6.2917356,6.289706
2017-09-08,6.3076015,6.304118,6.3041215,6.295568,6.289089,6.2813206,6.284563
2017-09-10,6.305439,6.302847,6.295869,6.2916403,6.2879553,6.285669,6.283272
2017-09-11,6.3011,6.294236,6.28911,6.2844296,6.2851133,6.2851458,6.286704
2017-09-12,6.2947044,6.288399,6.2896676,6.284163,6.281514,6.2850637,6.259551
2017-09-13,6.2933517,6.287442,6.2859154,6.2848845,6.283149,6.262306,6.25752
2017-09-14,6.28707,6.282325,6.2854652,6.2848864,6.2598,6.255131,6.2560005
2017-09-15,6.284421,6.2829084,6.287377,6.2608967,6.256195,6.2591314,6.251909
2017-09-17,6.285899,6.284792,6.258305,6.2569957,6.256275,6.2538843,6.2488976
2017-09-18,6.2838774,6.257659,6.2558794,6.257339,6.250145,6.2463164,6.245093
2017-09-19,6.2604933,6.256912,6.2538366,6.2548943,6.2509813,6.24576,6.2460337
2017-09-20,6.256994,6.255719,6.246422,6.251066,6.2431974,6.2443,6.241535
2017-09-21,6.2562375,6.25356,6.2497845,6.247099,6.2432485,6.2429237,6.245099
2017-09-22,6.250932,6.2470627,6.2446976,6.2402096,6.2449102,6.243896,6.2428846
2017-09-24,6.2477303,6.2470865,6.2430196,6.243988,6.24062,6.2448225,6.241308
2017-09-25,6.2454333,6.2416887,6.2430177,6.242976,6.2431164,6.2420053,6.2450933
2017-09-26,6.241179,6.242028,6.24508,6.239336,6.244894,6.2394905,6.242756
2017-09-27,6.242812,6.243489,6.241292,6.247616,6.240383,6.240629,6.2410984
2017-09-28,6.2411785,6.245245,6.243454,6.2424297,6.243059,6.2444525,6.2451615
2017-09-29,6.242917,6.243985,6.244379,6.2430067,6.244953,6.2453375,6.242711
2017-10-01,6.241147,6.2403297,6.2450123,6.2441316,6.2457285,6.2427845,6.240937
2017-10-02,6.243024,6.2436886,6.245096,6.2414446,6.242999,6.2440596,6.2452426
2017-10-03,6.241167,6.24366,6.241271,6.2425556,6.2408004,6.2451844,6.242644
2017-10-04,6.243107,6.2405415,6.2439265,6.2416716,6.2450233,6.241824,6.2411175
2017-10-05,6.241188,6.2422743,6.245846,6.2445054,6.2429934,6.240597,6.2532797
2017-10-06,6.243245,6.2431536,6.2411346,6.2432537,6.247405,6.251177,6.252783
2017-10-08,6.241252,6.2446194,6.243973,6.248386,6.2510176,6.2530155,6.256274
2017-10-09,6.2434034,6.236537,6.2471905,6.2470903,6.2546473,6.25358,6.255682
2017-10-10,6.2413645,6.24899,6.2514277,6.2511177,6.252856,6.259982,6.261416
2017-10-11,6.246646,6.249552,6.2551165,6.2552977,6.2522144,6.2612576,6.263932
2017-10-12,6.2570076,6.253083,6.254967,6.258958,6.266287,6.266775,6.2810516
2017-10-13,6.25463,6.2518387,6.256789,6.255897,6.2662067,6.2738633,6.291111
2017-10-15,6.2533236,6.2536182,6.259705,6.2581654,6.2800894,6.2844224,6.2923446
2017-10-16,6.2584343,6.2552814,6.266507,6.279775,6.284919,6.2884903,6.289562
2017-10-17,6.2586994,6.267353,6.2789392,6.283969,6.290865,6.291248,6.30195
2017-10-18,6.26552,6.278865,6.287175,6.2852697,6.291865,6.299843,6.3034163
2017-10-19,6.278846,6.2860107,6.2919254,6.2925177,6.306135,6.3026743,6.3033524
2017-10-20,6.283743,6.2891135,6.294609,6.296129,6.303094,6.305485,6.308939
2017-10-22,6.2886224,6.2935553,6.295289,6.302499,6.308459,6.306926,6.312734
2017-10-23,6.2943,6.299097,6.298233,6.3022623,6.3083296,6.319847,6.306551
2017-10-24,6.300618,6.304285,6.290488,6.3120604,6.314858,6.3215103,6.3104067
2017-10-25,6.304073,6.3099604,6.30221,6.311454,6.3126144,6.307747,6.3187933
2017-10-26,6.306651,6.3007126,6.3151608,6.3082647,6.3159304,6.316346,6.321493
2017-10-27,6.30976,6.312461,6.305333,6.314494,6.315692,6.318015,6.323962
2017-10-29,6.30527,6.304692,6.3173447,6.313095,6.3190794,6.3159637,6.3245573
2017-10-30,6.3132496,6.3100824,6.3215017,6.3200283,6.3201075,6.3256173,6.325637
2017-10-31,6.3083916,6.3174915,6.3194127,6.322214,6.323415,6.328334,6.3272
2017-11-01,6.318921,6.3190055,6.3230023,6.326249,6.3284054,6.3371716,6.3281784
2017-11-02,6.3170834,6.322673,6.329055,6.330306,6.319297,6.3309164,6.3332653
2017-11-03,6.325589,6.324212,6.321286,6.327634,6.329613,6.3306746,6.3351183
2017-11-05,6.322149,6.3230124,6.3303566,6.326874,6.333716,6.333698,6.3341875
2017-11-06,6.328306,6.3258543,6.3283644,6.333853,6.334726,6.337098,6.3358994
2017-11-07,6.330679,6.334048,6.332948,6.333338,6.33438,6.337981,6.3417664
2017-11-08,6.33082,6.333291,6.3337145,6.3367085,6.3379107,6.3393817,6.3443346
2017-11-09,6.3334637,6.334037,6.334688,6.3376637,6.339449,6.342063,6.3402824
