,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY,CADJPY
2016-05-18,84.56012,84.447105,84.59909,84.54083,84.54525,84.55017,84.569695
2016-05-19,84.57976,84.54606,84.565956,84.57228,84.58437,84.54221,84.539734
2016-05-20,84.51884,84.56405,84.5968,84.56437,84.55839,84.53677,84.501495
2016-05-22,84.565346,84.55255,84.51798,84.52453,84.509964,84.43391,84.48295
2016-05-23,84.57188,84.58369,84.52262,84.54958,84.55824,84.47101,84.451385
2016-05-24,84.51822,84.5763,84.52378,84.54175,84.50721,84.415016,84.40668
2016-05-25,84.53682,84.48743,84.524994,84.52894,84.42376,84.395164,84.52737
2016-05-26,84.60756,84.47365,84.49261,84.48188,84.38688,84.440956,84.51758
2016-05-27,84.55421,84.495766,84.372925,84.462395,84.50562,84.51739,84.412285
2016-05-29,84.47657,84.48282,84.414795,84.51868,84.51917,84.46206,84.37375
2016-05-30,84.42048,84.36603,84.4893,84.51704,84.39643,84.413895,84.31413
2016-05-31,84.43711,84.51281,84.48058,84.43838,84.394485,84.338196,84.28845
2016-06-01,84.518326,84.51352,84.42445,84.308495,84.39349,84.29088,84.281
2016-06-02,84.48664,84.509476,84.35452,84.360275,84.30376,84.25793,84.24079
2016-06-03,84.41586,84.36765,84.37359,84.31762,84.27467,84.23903,84.218765
2016-06-05,84.3719,84.35113,84.34903,84.3317,84.222244,84.14402,84.11459
2016-06-06,84.38835,84.32567,84.277405,84.20324,84.22061,84.11792,84.104385
2016-06-07,84.29033,84.324585,84.21561,84.19337,84.09082,84.06277,84.068695
2016-06-08,84.26773,84.242096,84.19771,84.092026,84.128235,84.0843,83.99175
2016-06-09,84.22853,84.17229,84.12909,84.11594,84.04709,84.02652,83.980934
2016-06-10,84.219444,84.09789,84.078094,84.095665,83.94435,83.93278,83.83637
2016-06-12,84.177345,84.09035,84.02748,84.01013,83.95811,83.93669,83.96015
2016-06-13,84.07903,84.07772,83.9966,83.96348,83.90906,83.86589,83.90347
2016-06-14,84.01246,84.0083,83.987595,83.924866,83.90335,83.96611,83.87322
2016-06-15,84.00155,83.90632,83.89404,83.922714,83.931046,83.8992,83.938736
2016-06-16,83.96153,83.944176,83.94139,83.92383,83.94403,83.9776,83.962524
2016-06-17,83.94306,83.92611,83.94773,83.9217,83.92144,83.873505,83.90502
2016-06-19,83.92683,83.93623,83.89186,83.92282,83.90528,83.90481,83.79156
2016-06-20,83.91415,83.94569,83.93937,83.9207,83.89049,83.83425,83.73749
2016-06-21,83.950745,83.88716,83.94571,83.965805,83.77636,83.7122,83.589096
2016-06-22,83.89491,83.89968,83.870834,83.83906,83.75757,83.551735,83.28372
2016-06-23,83.94395,83.92829,83.80625,83.72823,83.5756,83.2961,83.27435
2016-06-24,83.919075,83.84513,83.72444,83.53664,83.33607,83.29974,83.25909
2016-06-26,83.85162,83.78989,83.5361,83.29904,83.268745,83.27709,83.15108
2016-06-27,83.68703,83.57955,83.267654,83.26816,83.23303,83.15509,82.898575
2016-06-28,83.55621,83.28619,83.294205,83.24261,83.1905,82.96364,82.79635
2016-06-29,83.319046,83.270256,83.19678,83.14538,82.874535,82.86511,82.48415
2016-06-30,83.31471,83.23009,83.17269,82.92793,82.823044,82.50109,82.382965
2016-07-01,83.23622,83.146255,82.88366,82.78146,82.52097,82.36657,82.15324
2016-07-03,83.11769,82.89042,82.79395,82.47909,82.35832,82.20782,82.115746
2016-07-04,82.908104,82.82367,82.480934,82.39904,82.19235,82.1515,81.67486
2016-07-05,82.86438,82.482445,82.39375,82.168465,82.14343,81.71037,81.675026
2016-07-06,82.46659,82.38566,82.20236,82.154854,81.74231,81.65017,81.471954
2016-07-07,82.34661,82.18696,82.156815,81.674934,81.65926,81.424644,81.344696
2016-07-08,82.29164,82.14715,81.72313,81.68372,81.42729,81.406105,80.75683
2016-07-10,82.15564,81.74977,81.66989,81.45601,81.39429,80.782936,80.8131
2016-07-11,81.719574,81.68955,81.44963,81.439125,80.80439,80.83238,80.82547
2016-07-12,81.66652,81.464035,81.412125,80.83002,80.79424,80.8374,80.76474
2016-07-13,81.46118,81.39162,80.8093,80.78169,80.82744,80.7714,80.751945
2016-07-14,81.36781,80.7722,80.80542,80.8083,80.77499,80.75365,80.814674
2016-07-15,80.715805,80.791565,80.7671,80.79839,80.80167,80.81137,80.827805
2016-07-17,80.74876,80.85239,80.81017,80.781105,80.829926,80.82078,80.76312
2016-07-18,80.84635,80.74165,80.806,80.81564,80.82556,80.79317,80.76806
2016-07-19,80.89084,80.86652,80.76596,80.802895,80.80821,80.75767,80.77683
2016-07-20,80.85588,80.769325,80.81086,80.830925,80.70671,80.777695,80.417946
2016-07-21,80.753235,80.79045,80.80649,80.754395,80.70038,80.49082,80.255554
2016-07-22,80.70669,80.85604,80.73875,80.758736,80.423744,80.24026,80.19261
2016-07-24,80.74343,80.80408,80.676254,80.444214,80.29127,80.2013,79.99653
2016-07-25,80.77033,80.74669,80.41695,80.261856,80.211075,79.91631,79.80938
2016-07-26,80.79306,80.46838,80.26578,80.184456,80.014145,79.78932,79.69642
2016-07-27,80.398094,80.28722,80.22367,79.98509,79.8625,79.67361,79.66925
2016-07-28,80.28468,80.223816,79.964294,79.7935,79.674576,79.71889,79.4871
2016-07-29,80.22692,79.993546,79.84657,79.67132,79.60194,79.55993,79.39747
2016-07-31,79.91702,79.77861,79.67495,79.6854,79.51844,79.50768,79.34782
2016-08-01,79.866,79.72602,79.62306,79.50512,79.4479,79.36566,79.31519
2016-08-02,79.808334,79.63066,79.478806,79.38873,79.37575,79.31962,79.25471
2016-08-03,79.642494,79.54976,79.40676,79.3779,79.30223,79.211426,79.31013
2016-08-04,79.5322,79.49786,79.36647,79.356064,79.262695,79.3335,79.26384
2016-08-05,79.40319,79.40762,79.23649,79.29288,79.30714,79.23838,79.23733
2016-08-07,79.334564,79.33841,79.18851,79.36657,79.30283,79.25906,79.305534
2016-08-08,79.252,79.31696,79.226555,79.28505,79.26168,79.32338,78.520386
2016-08-09,79.28609,79.2635,79.337166,79.2819,79.30779,78.52779,78.48233
2016-08-10,79.28144,79.294365,79.386856,79.274994,78.54051,78.41362,78.45525
2016-08-11,79.22637,79.27976,79.34727,78.55331,78.44049,78.42319,78.292076
2016-08-12,79.27114,79.30843,78.54208,78.50144,78.402504,78.36283,78.270615
2016-08-14,79.29548,78.54439,78.46196,78.433426,78.415726,78.21304,78.25445
2016-08-15,78.53846,78.48376,78.42617,78.30631,78.27717,78.25259,78.26386
2016-08-16,78.44822,78.3959,78.34117,78.23912,78.21872,78.23314,78.23383
2016-08-17,78.423134,78.36843,78.2206,78.262146,78.256065,78.258766,78.24184
2016-08-18,78.365555,78.248566,78.20864,78.24865,78.217865,78.2178,78.28683
2016-08-19,78.30268,78.37131,78.231186,78.254524,78.25396,78.2287,78.28053
2016-08-21,78.22565,78.26379,78.252045,78.255066,78.2345,78.22532,78.17889
2016-08-22,78.206825,78.2833,78.26601,78.18381,78.20657,78.17981,78.10231
2016-08-23,78.25916,78.26623,78.22821,78.2303,78.19163,78.13278,78.1124
2016-08-24,78.265854,78.21003,78.18325,78.118774,78.155106,78.12168,78.13359
2016-08-25,78.2258,78.1467,78.129326,78.122,78.12661,78.115326,78.14883
2016-08-26,78.17105,78.14524,78.132675,78.143265,78.13421,78.11156,78.14124
2016-08-28,78.12187,78.1069,78.13526,78.113,78.13937,78.10921,78.161064
2016-08-29,78.155785,78.12857,78.13663,78.14712,78.14951,78.13678,78.1083
2016-08-30,78.12176,78.176094,78.13496,78.143936,78.15646,78.16347,78.133095
2016-08-31,78.12493,78.15338,78.13179,78.11165,78.125,78.15384,78.14996
2016-09-01,78.15713,78.10376,78.12587,78.14814,78.13343,78.148705,78.14159
2016-09-02,78.12069,78.12746,78.11461,78.144684,78.1391,78.14595,78.163315
2016-09-04,78.12415,78.179085,78.144516,78.1103,78.150215,78.144516,78.105576
2016-09-05,78.15843,78.154396,78.14035,78.14908,78.1578,78.13387,78.132706
2016-09-06,78.11975,78.100784,78.175705,78.14536,78.12362,78.15807,78.150986
2016-09-07,78.123405,78.12646,78.12503,78.10902,78.1328,78.149216,78.10643
2016-09-08,78.15968,78.181946,78.1499,78.149956,78.13892,78.06047,78.031265
2016-09-09,78.118835,78.15545,78.180214,78.146,78.09956,78.07053,78.12115
2016-09-11,78.12278,78.09818,78.13019,78.0843,78.14477,78.08903,78.04527
2016-09-12,78.160934,78.1256,78.0551,78.17783,78.102005,78.091095,78.053345
2016-09-13,78.11806,78.0947,78.00933,78.05962,78.01587,78.080414,78.09417
2016-09-14,78.04975,78.06849,78.02615,78.05641,78.09082,78.050125,78.04302
2016-09-15,78.02257,78.066635,78.06552,78.05735,78.0557,78.01221,78.04721
2016-09-16,78.10115,78.039696,78.026474,78.05621,77.99115,78.0773,78.08461
2016-09-18,78.026306,78.091286,77.99218,78.055626,78.02153,78.04876,78.05779
2016-09-19,78.11295,78.06176,78.02171,78.051094,78.08638,78.096504,78.08201
2016-09-20,78.017456,78.03604,78.034195,78.06035,78.062584,78.11631,78.02243
2016-09-21,78.03004,78.07954,78.021355,78.00735,78.068085,78.014046,77.9936
2016-09-22,78.01705,78.07839,78.03458,77.98396,78.057,78.00523,77.97427
2016-09-23,78.0304,78.043335,78.076744,78.06243,78.002914,77.99808,77.999855
2016-09-25,78.01666,78.0367,78.07103,77.98935,77.95143,77.945175,77.90596
2016-09-26,78.03366,78.01976,78.00479,77.99542,77.92764,77.94064,77.8507
2016-09-27,77.98157,78.013756,77.98357,77.98217,77.92298,77.81213,77.76646
2016-09-28,78.034164,78.006096,78.00047,77.92476,77.82901,77.76021,77.681564
2016-09-29,77.93644,77.99055,77.932724,77.82425,77.75817,77.6792,77.78377
2016-09-30,77.90431,77.920876,77.815605,77.772766,77.685974,77.76117,77.78193
2016-10-02,77.90348,77.84344,77.769485,77.69013,77.78522,77.834854,77.89075
2016-10-03,77.85796,77.781425,77.68529,77.77435,77.8336,77.905205,77.916916
2016-10-04,77.766914,77.69153,77.763596,77.816345,77.88334,77.971,77.8776
2016-10-05,77.666695,77.75747,77.83718,77.90144,77.92701,77.90492,77.87712
2016-10-06,77.75927,77.84317,77.94235,77.91476,77.90405,77.905014,77.90081
2016-10-07,77.830864,77.90692,77.91421,77.901054,77.91676,77.90492,77.900375
2016-10-09,77.905075,77.90872,77.845436,77.9324,77.88606,77.90481,77.89018
2016-10-10,77.90656,77.89715,77.94576,77.85922,77.90487,77.90471,77.90596
2016-10-11,77.9308,77.90982,77.831535,77.87144,77.918335,77.90461,77.92172
2016-10-12,77.89818,77.89674,77.90474,77.885284,77.909424,77.904526,77.913376
2016-10-13,77.90494,77.91017,77.87171,77.89657,77.88311,77.90441,77.88888
2016-10-14,77.90387,77.89633,77.90355,77.88902,77.9191,77.90432,77.90327
2016-10-16,77.90541,77.91055,77.90519,77.86224,77.854515,77.90422,77.88771
2016-10-17,77.904305,77.895935,77.904076,77.85661,77.8827,77.90414,77.89414
2016-10-18,77.90589,77.91095,77.90578,77.84183,77.91638,77.90403,77.86859
2016-10-19,77.90477,77.89555,77.90466,77.90852,77.90482,77.93383,77.84383
2016-10-20,77.91211,77.91136,77.912254,77.89556,77.87875,77.85389,77.86939
2016-10-21,77.91234,77.89517,77.912575,77.84506,77.86405,77.87198,77.858734
2016-10-23,77.91244,77.911766,77.7551,77.809944,77.81028,77.86837,77.87898
2016-10-24,77.91254,77.84483,77.85038,77.881195,77.885574,77.9518,77.97649
2016-10-25,77.82811,77.836235,77.83683,77.88759,77.8871,77.99729,78.06358
2016-10-26,77.8493,77.85772,77.851425,77.90592,77.99527,78.05545,78.06624
2016-10-27,77.875336,77.86935,77.956795,77.97681,78.01699,78.05338,78.05723
2016-10-28,77.84044,77.88944,78.01262,78.05973,78.06827,78.09001,78.07755
2016-10-30,77.898964,78.00697,78.0195,78.083115,78.05347,78.02585,78.06623
2016-10-31,78.02703,78.09153,78.079346,78.05075,78.0679,78.09163,78.05665
2016-11-01,78.04924,78.07108,78.10519,78.05381,78.053116,78.0649,78.07834
2016-11-02,78.036125,78.070244,78.042305,78.08452,78.06827,78.066864,78.06625
2016-11-03,78.08526,78.051544,78.04289,78.049835,78.05276,78.09204,78.11162
2016-11-04,78.07573,78.06592,78.06742,78.05309,78.068634,78.08509,78.12245
2016-11-06,78.035065,78.049255,78.03316,78.07625,78.09632,78.1089,78.1709
2016-11-07,78.05661,78.064606,78.05941,78.09462,78.07438,78.13523,78.1784
2016-11-08,78.04408,78.08309,78.06831,78.10602,78.192894,78.23067,78.24049
2016-11-09,78.10324,78.05768,78.10166,78.16735,78.169556,78.29195,78.338806
2016-11-10,78.04726,78.06985,78.14342,78.19141,78.25486,78.29283,78.344
2016-11-11,78.08373,78.1452,78.22197,78.287674,78.28856,78.33224,78.28529
2016-11-13,78.19005,78.19993,78.244514,78.24826,78.337395,78.35295,78.33902
2016-11-14,78.19506,78.24153,78.259186,78.328705,78.29129,78.35773,78.38935
2016-11-15,78.19431,78.27832,78.304955,78.333496,78.35503,78.38947,78.37873
2016-11-16,78.26882,78.33455,78.390564,78.35158,78.36225,78.40749,78.40851
2016-11-17,78.31554,78.36298,78.381714,78.37025,78.41096,78.44699,78.537056
2016-11-18,78.339935,78.35112,78.349266,78.38233,78.43474,78.474884,78.57597
2016-11-20,78.399574,78.396515,78.37114,78.46221,78.48482,78.5187,78.70947
2016-11-21,78.40714,78.41407,78.43641,78.445694,78.55777,78.67416,78.868225
2016-11-22,78.421684,78.444916,78.47474,78.57061,78.698906,78.86561,78.822334
2016-11-23,78.41858,78.433525,78.56309,78.71233,78.88592,78.826065,78.839905
2016-11-24,78.44574,78.539604,78.70377,78.87334,78.85304,78.85414,78.883705
2016-11-25,78.55152,78.700645,78.88001,78.854805,78.85618,78.907745,78.85833
2016-11-27,78.69368,78.872345,78.85329,78.86352,78.88733,78.888695,78.87045
2016-11-28,78.83983,78.84539,78.85887,78.839035,78.85202,78.841545,79.096245
2016-11-29,78.87482,78.85475,78.86362,78.85752,78.85533,79.087555,79.16359
2016-11-30,78.875336,78.892334,78.839035,78.86899,79.06563,79.256485,79.76767
2016-12-01,78.84873,78.86013,78.87987,79.07966,79.2152,79.66739,80.58625
2016-12-02,78.88465,78.867294,79.08968,79.11452,79.71226,80.57912,81.22724
2016-12-04,78.88363,79.03312,79.1876,79.713486,80.635605,81.195076,81.419136
2016-12-05,79.1181,79.1664,79.68088,80.566505,81.213326,81.40752,81.75233
2016-12-06,79.14172,79.67527,80.60506,81.220245,81.36878,81.75461,82.254234
2016-12-07,79.72011,80.62602,81.24205,81.35793,81.71407,82.22642,82.4628
2016-12-08,80.5657,81.22033,81.42408,81.76189,82.285995,82.48351,82.70297
2016-12-09,81.18937,81.40965,81.69513,82.25824,82.536705,82.63559,83.08906
2016-12-11,81.43724,81.76878,82.29151,82.52979,82.7236,83.04846,83.16267
2016-12-12,81.71949,82.24614,82.49971,82.67379,83.05513,83.174835,83.45658
2016-12-13,82.27394,82.52786,82.66939,83.04118,83.146194,83.46867,83.63249
2016-12-14,82.521805,82.69967,83.121315,83.142204,83.46606,83.64062,83.840225
2016-12-15,82.68698,83.11614,83.175674,83.487785,83.63957,83.95018,83.87556
2016-12-16,83.08766,83.14609,83.4506,83.7414,83.92771,83.89514,84.77671
2016-12-18,83.1614,83.49015,83.770615,83.699135,83.907135,84.77875,85.10102
2016-12-19,83.4811,83.65856,83.7148,83.927025,84.785255,85.09797,85.44727
2016-12-20,83.727936,83.81865,83.878334,84.83377,85.16254,85.50413,85.53888
2016-12-21,83.86421,83.8711,84.78848,85.090485,85.500755,85.55787,85.75667
2016-12-22,83.89169,84.78377,85.10804,85.4837,85.56743,85.75978,85.84381
2016-12-23,84.781494,85.11718,85.438484,85.554085,85.73412,85.89297,85.90102
2016-12-26,85.08823,85.48992,85.60339,85.72357,85.81049,85.9358,86.17389
2016-12-27,85.50549,85.57764,85.80931,85.894424,85.90866,86.26709,86.31894
2016-12-28,85.559326,85.73714,85.85877,85.95404,86.21013,86.256516,86.51218
2016-12-29,85.761894,85.90766,85.88753,86.2442,86.31036,86.53717,86.65158
2016-12-30,85.88138,85.88839,86.0678,86.31097,86.492905,86.67756,86.68042
2017-01-02,85.91321,86.27605,86.32699,86.519356,86.64431,86.70792,86.815704
2017-01-03,86.27519,86.27151,86.55176,86.65439,86.72069,86.79141,86.80719
2017-01-04,86.25041,86.47504,86.637,86.71339,86.788376,86.78938,87.19913
2017-01-05,86.52647,86.59873,86.68813,86.77662,86.81608,87.14431,87.2811
2017-01-06,86.57641,86.68301,86.76983,86.9049,87.158966,87.27972,87.38174
2017-01-08,86.70296,86.8352,86.865585,87.13048,87.219315,87.35831,87.43635
2017-01-09,86.72221,86.80039,87.13444,87.21394,87.33254,87.379326,87.39435
2017-01-10,86.81814,87.13142,87.26581,87.38396,87.399864,87.39256,87.3624
2017-01-11,87.159424,87.24476,87.34206,87.38415,87.310005,87.336876,87.40954
2017-01-12,87.25469,87.41965,87.37299,87.38409,87.38358,87.38891,87.37103
2017-01-13,87.37456,87.28676,87.394226,87.38402,87.37022,87.3952,87.34371
2017-01-15,87.40067,87.40865,87.345924,87.383965,87.373634,87.336754,87.34254
2017-01-16,87.39173,87.368614,87.3761,87.383896,87.37729,87.37351,87.34459
2017-01-17,87.349724,87.341576,87.39687,87.383835,87.35988,87.40579,87.380775
2017-01-18,87.389175,87.38798,87.34947,87.38378,87.37876,87.39722,87.38326
2017-01-19,87.385185,87.42073,87.37902,87.38367,87.41394,87.391426,87.365776
2017-01-20,87.38561,87.320595,87.39941,87.383606,87.38039,87.380135,87.296646
2017-01-22,87.41146,87.36939,87.352715,87.383545,87.38749,87.2817,87.256935
2017-01-23,87.392624,87.40035,87.38181,87.38349,87.31288,87.298134,87.326096
2017-01-24,87.36739,87.369865,87.401924,87.303215,87.243835,87.30556,87.23281
2017-01-25,87.3851,87.40842,87.33869,87.27692,87.284515,87.22893,87.236885
2017-01-26,87.40057,87.35184,87.26875,87.29745,87.296745,87.30108,87.25192
2017-01-27,87.31944,87.2991,87.31331,87.21797,87.27228,87.21576,86.958694
2017-01-29,87.31012,87.26015,87.245766,87.19991,87.22244,87.000305,86.89271
2017-01-30,87.29533,87.27885,87.26089,87.182106,87.02667,86.912094,86.83952
2017-01-31,87.33418,87.23692,87.23238,87.0458,86.95087,86.8425,86.79275
2017-02-01,87.25955,87.248375,86.98885,86.91627,86.821014,86.824814,86.727554
2017-02-02,87.2056,86.96621,86.87099,86.867035,86.79068,86.759705,86.71934
2017-02-03,86.98894,86.93924,86.81195,86.81595,86.77811,86.72859,86.7131
2017-02-05,86.955025,86.866776,86.79984,86.69972,86.75849,86.713036,86.73636
2017-02-06,86.88114,86.78727,86.759224,86.70153,86.73062,86.73214,86.69479
2017-02-07,86.7983,86.752945,86.70878,86.691795,86.69977,86.715294,86.73793
2017-02-08,86.75395,86.79794,86.66676,86.68621,86.70266,86.76229,86.72558
2017-02-09,86.713684,86.69145,86.70182,86.802704,86.762024,86.752686,86.74486
2017-02-10,86.774086,86.7561,86.75727,86.782745,86.7517,86.74749,86.747345
2017-02-12,86.730675,86.687004,86.71658,86.720474,86.745766,86.73723,86.75515
2017-02-13,86.75325,86.78157,86.79287,86.72834,86.73168,86.73021,86.73654
2017-02-14,86.78539,86.7852,86.73623,86.78902,86.725266,86.69181,86.665855
2017-02-15,86.76232,86.7355,86.74536,86.7634,86.66309,86.697,86.5979
2017-02-16,86.718765,86.722015,86.79525,86.73497,86.64643,86.63799,86.58693
2017-02-17,86.734024,86.76487,86.73701,86.64459,86.6829,86.622574,86.59092
2017-02-26,86.7878,86.622635,86.70439,86.671135,86.62217,86.585655,86.542366
2017-02-27,86.670334,86.65522,86.663216,86.59081,86.57463,86.54327,86.53268
2017-02-28,86.72093,86.65846,86.62026,86.5602,86.539375,86.521286,86.47129
2017-03-01,86.679726,86.603004,86.58361,86.53436,86.496376,86.38382,86.38463
2017-03-02,86.607994,86.59039,86.535934,86.49902,86.375755,86.37003,86.37084
2017-03-03,86.57285,86.5497,86.51141,86.412735,86.408005,86.340706,86.30507
2017-03-05,86.56675,86.49916,86.39121,86.37142,86.37007,86.30516,86.16021
2017-03-06,86.50521,86.39974,86.41952,86.42047,86.2772,86.13896,85.98182
2017-03-07,86.372665,86.40176,86.35553,86.30792,86.1575,85.995895,85.98527
2017-03-08,86.41603,86.37586,86.30407,86.13686,85.97694,85.9741,85.95971
2017-03-09,86.32912,86.31353,86.19593,85.98259,85.94994,85.96875,85.965515
2017-03-10,86.27578,86.18466,85.99909,85.95631,85.98727,85.9845,85.80671
2017-03-12,86.15115,86.032974,85.94774,85.96893,85.95625,85.86388,85.58376
2017-03-13,85.98714,85.93695,85.93941,85.97961,85.8343,85.584526,85.582344
2017-03-14,85.99305,85.96311,85.964714,85.81025,85.62441,85.47523,85.46199
2017-03-15,85.91853,85.986015,85.81468,85.65173,85.56847,85.434364,85.32898
2017-03-16,85.97772,85.78745,85.561516,85.501305,85.44825,85.47921,85.31645
2017-03-17,85.79214,85.60621,85.56918,85.42155,85.33704,85.30938,85.28964
2017-03-19,85.59154,85.49514,85.51872,85.331314,85.33102,85.24873,85.26408
2017-03-20,85.47924,85.43262,85.437416,85.319466,85.28111,85.26936,85.29699
2017-03-21,85.46917,85.365456,85.345215,85.291176,85.25738,85.25753,85.25859
2017-03-22,85.39623,85.365486,85.32643,85.25915,85.26212,85.23339,85.25073
2017-03-23,85.31029,85.2596,85.19498,85.27563,85.26745,85.206924,85.18386
2017-03-24,85.368805,85.26597,85.25845,85.203,85.173744,85.184,85.17633
2017-03-26,85.29782,85.24466,85.216156,85.269775,85.176765,85.15047,85.1079
2017-03-27,85.282425,85.24255,85.23579,85.19948,85.18642,85.12601,85.051315
2017-03-28,85.22519,85.242,85.20308,85.17734,85.10496,85.026566,85.01701
2017-03-29,85.20466,85.20656,85.19486,85.05855,85.04076,84.99944,85.01333
2017-03-30,85.23344,85.18189,85.084656,85.0272,85.00271,85.000725,84.99269
2017-03-31,85.16289,85.1414,85.05077,84.99216,84.9965,84.99254,84.879456
2017-04-02,85.086914,85.05834,85.00152,84.96287,84.94402,84.96847,84.8673
2017-04-03,85.03829,85.03594,84.97971,84.96454,84.92168,84.85129,84.8036
2017-04-04,85.030716,84.98328,84.961945,84.9509,84.88701,84.754395,84.459305
2017-04-05,84.98707,84.971275,84.911026,84.85352,84.745316,84.51373,84.38667
2017-04-06,84.90729,84.90014,84.93536,84.777016,84.439766,84.396255,84.07239
2017-04-07,84.88672,84.89698,84.75988,84.43462,84.32928,84.079575,83.79792
2017-04-09,84.88181,84.79589,84.46264,84.342094,84.03727,83.81002,83.64147
2017-04-10,84.78988,84.48199,84.39187,84.057945,83.81758,83.647804,83.575424
2017-04-11,84.476974,84.37943,84.098175,83.74401,83.66128,83.572136,83.24866
2017-04-12,84.4042,84.067184,83.82331,83.72834,83.593704,83.30685,83.28695
2017-04-13,84.061356,83.83984,83.627884,83.598495,83.34138,83.25382,83.1506
2017-04-16,83.81783,83.650475,83.59707,83.33159,83.29211,83.183075,83.159584
2017-04-17,83.6338,83.57977,83.28432,83.28446,83.23822,83.16995,83.12091
2017-04-18,83.58683,83.29162,83.19689,83.22081,83.17044,83.103745,83.10387
2017-04-19,83.25267,83.255035,83.165726,83.09238,83.128914,83.07349,83.013176
2017-04-20,83.2111,83.12513,83.13688,83.11031,83.111176,82.99106,82.87834
2017-04-21,83.143616,83.09111,83.13141,83.048744,83.01659,82.878006,82.75991
2017-04-23,83.128716,83.11585,82.996475,83.003365,82.85504,82.706,82.696594
2017-04-24,83.11452,83.07797,82.983955,82.8321,82.85566,82.67956,82.65995
2017-04-25,83.133675,83.007454,82.87095,82.7775,82.729385,82.651245,82.60974
2017-04-26,83.03096,82.87347,82.80601,82.66916,82.68009,82.622955,82.57712
2017-04-27,82.842316,82.75435,82.702835,82.60748,82.62477,82.52106,82.52495
2017-04-28,82.77412,82.676414,82.66073,82.5686,82.55702,82.4819,82.484406
2017-04-30,82.67818,82.6509,82.6204,82.564835,82.48692,82.43288,82.26677
2017-05-01,82.636986,82.58228,82.53494,82.49266,82.46711,82.26722,82.14341
2017-05-02,82.58948,82.55674,82.55903,82.41535,82.264854,82.150955,82.18412
2017-05-03,82.56806,82.46455,82.47225,82.271645,82.17828,82.21084,82.149284
2017-05-04,82.46376,82.43095,82.289276,82.15998,82.178764,82.190285,82.15705
2017-05-05,82.45699,82.267555,82.15007,82.18161,82.11541,82.10109,82.16358
2017-05-07,82.2894,82.10531,82.16645,82.104706,82.09608,82.06495,82.13076
2017-05-08,82.18728,82.15954,82.149765,82.13605,82.146095,82.16652,82.14215
2017-05-09,82.173515,82.16613,82.16679,82.117615,82.220215,82.106094,82.18715
2017-05-10,82.15254,82.19094,82.1494,82.1585,82.21371,82.21057,82.14867
2017-05-11,82.12427,82.17407,82.1671,82.14834,82.13816,82.133835,82.15722
2017-05-12,82.14875,82.18281,82.14907,82.09828,82.11239,82.15279,82.03931
2017-05-14,82.13045,82.21506,82.16737,82.167816,82.16332,82.05205,82.041275
2017-05-15,82.106026,82.144226,82.14868,82.15934,82.091034,81.98386,81.99297
2017-05-16,82.161766,82.11007,82.167656,82.0223,81.97918,81.98407,81.93323
2017-05-17,82.18619,82.150406,81.988625,82.04851,81.98168,81.984116,82.03187
2017-05-18,82.1663,82.01033,82.001495,81.97197,81.994736,82.01762,81.99186
2017-05-19,81.98974,82.037094,81.9927,81.95149,81.96863,81.9763,81.939514
2017-05-21,82.02594,81.9974,81.98692,82.0223,82.01598,81.98219,81.92838
2017-05-22,81.97489,81.98488,81.97556,81.96011,81.97845,81.98452,81.99111
2017-05-23,81.99019,81.98539,81.96782,81.98037,81.98549,81.95922,82.013664
2017-05-24,81.966805,81.9574,82.002785,81.9932,81.99312,81.99325,82.03502
2017-05-25,81.98318,81.9506,81.99339,81.95164,82.00567,82.04815,82.139465
2017-05-26,81.99763,82.01344,81.98712,81.979744,82.06227,82.07482,82.18384
2017-05-28,81.97854,81.960594,81.974976,82.07573,82.146774,82.16963,82.33515
2017-05-29,81.99211,81.95387,82.03972,82.140305,82.2122,82.296524,82.241974
2017-05-30,81.9682,82.01352,82.08473,82.19589,82.334984,82.37769,82.37576
2017-05-31,82.021706,82.08724,82.2151,82.314186,82.337654,82.22018,82.34252
2017-06-01,82.0316,82.16872,82.26019,82.379486,82.336586,82.36022,82.31589
2017-06-02,82.18492,82.37919,82.40469,82.31624,82.339165,82.32107,82.34753
2017-06-04,82.27548,82.297585,82.31972,82.30384,82.33808,82.370026,82.33575
2017-06-05,82.36278,82.299065,82.3456,82.25611,82.34057,82.32829,82.30208
2017-06-06,82.30161,82.29934,82.30542,82.37463,82.33947,82.32138,82.323586
2017-06-07,82.25678,82.36078,82.34188,82.261925,82.34188,82.31626,82.38404
2017-06-08,82.28397,82.31838,82.33197,82.34094,82.34077,82.37221,82.32449
2017-06-09,82.36783,82.30263,82.29897,82.34275,82.34312,82.331894,82.33807
2017-06-11,82.30901,82.32026,82.32342,82.34161,82.32909,82.3832,82.43011
2017-06-12,82.265594,82.37026,82.31175,82.3569,82.44833,82.442024,82.521675
2017-06-13,82.22042,82.363625,82.33813,82.41577,82.40077,82.50747,82.58772
2017-06-14,82.25287,82.33495,82.44238,82.42351,82.53217,82.586006,82.58228
2017-06-15,82.364624,82.42352,82.39594,82.46957,82.578125,82.58987,82.59114
2017-06-16,82.35096,82.41455,82.4705,82.582664,82.58457,82.61289,82.59484
2017-06-18,82.401955,82.49177,82.57304,82.5876,82.60132,82.640976,82.630325
2017-06-19,82.517395,82.56746,82.60935,82.624275,82.609604,82.63076,82.6474
