,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD,XAGUSD
2014-03-20,21.235558,21.245285,21.229515,21.245117,21.22116,21.23249,21.23079
2014-03-21,21.226395,21.218773,21.228539,21.23967,21.255638,21.236443,21.241638
2014-03-23,21.235687,21.234886,21.229515,21.24015,21.225258,21.205795,21.214928
2014-03-24,21.245033,21.246315,21.228539,21.22419,21.212234,21.22268,21.243362
2014-03-25,21.228813,21.217033,21.27533,21.225426,21.220055,21.237915,21.23407
2014-03-26,21.212532,21.23249,21.227348,21.232193,21.213676,21.20443,21.230255
2014-03-27,21.22564,21.244873,21.212074,21.21685,21.224174,21.215782,21.185394
2014-03-28,21.21389,21.215256,21.248848,21.226013,21.219376,21.187462,21.135422
2014-03-30,21.226082,21.232811,21.244156,21.20913,21.203255,21.148651,21.078102
2014-03-31,21.2137,21.244354,21.22419,21.188194,21.145035,21.091347,20.975609
2014-04-01,21.226593,21.19297,21.19683,21.1567,21.14238,20.954117,20.86599
2014-04-02,21.208336,21.209114,21.211388,21.123444,20.950546,20.90696,20.804161
2014-04-03,21.209244,21.114395,21.091621,20.953232,20.894104,20.84137,20.800774
2014-04-04,21.17926,21.124023,20.947899,20.894173,20.79763,20.77475,20.68798
2014-04-06,21.091599,20.92878,20.90586,20.822395,20.7994,20.673965,20.419464
2014-04-07,20.928902,20.85289,20.803429,20.809402,20.665634,20.372879,20.348373
2014-04-08,20.901932,20.830376,20.791359,20.668617,20.389816,20.329292,20.204735
2014-04-09,20.83532,20.775497,20.688408,20.378479,20.346123,20.228775,20.077278
2014-04-10,20.755005,20.66388,20.396515,20.386246,20.211113,20.114899,20.06739
2014-04-11,20.685059,20.382004,20.362114,20.194305,20.1036,20.016365,20.077888
2014-04-13,20.387863,20.352272,20.175774,20.080193,20.091484,20.067993,20.053421
2014-04-14,20.363083,20.191574,20.086731,20.047935,20.060402,20.04126,20.03659
2014-04-15,20.199898,20.138435,20.075378,20.035576,20.027153,20.017586,20.014366
2014-04-16,20.086357,20.102997,20.053474,20.0671,20.002937,19.975067,19.957314
2014-04-17,20.085098,20.06765,20.044212,20.023994,19.991226,19.953232,19.953705
2014-04-20,20.043617,20.029976,20.02967,19.962326,19.9524,19.897392,19.906425
2014-04-21,20.043152,19.994995,19.984543,19.96267,19.9524,19.938385,19.89273
2014-04-22,20.000168,20.002869,19.954689,19.933937,19.92659,19.896393,19.878601
2014-04-23,19.994583,19.95581,19.94204,19.934166,19.890808,19.883224,19.871033
2014-04-24,19.946442,19.930397,19.926308,19.878746,19.899574,19.871742,19.882011
2014-04-25,19.94831,19.93203,19.898766,19.913406,19.88771,19.869667,19.81823
2014-04-27,19.933105,19.878288,19.900093,19.890526,19.866875,19.820549,19.833298
2014-04-28,19.887993,19.863235,19.870354,19.862778,19.850502,19.825775,19.804283
2014-04-29,19.898605,19.889114,19.844322,19.813698,19.8208,19.774948,19.811844
2014-04-30,19.91365,19.841629,19.866295,19.806671,19.769829,19.806519,19.766914
2014-05-01,19.874855,19.835,19.827911,19.799934,19.795998,19.751297,19.705078
2014-05-02,19.825981,19.843193,19.80275,19.802048,19.777565,19.719185,19.6661
2014-05-04,19.81086,19.800735,19.785072,19.763626,19.700386,19.705055,19.620201
2014-05-05,19.794777,19.753487,19.767647,19.736702,19.705154,19.620392,19.580315
2014-05-06,19.80748,19.779793,19.709465,19.67289,19.598465,19.616264,19.591667
2014-05-07,19.77623,19.687103,19.70401,19.630432,19.609718,19.56086,19.590363
2014-05-08,19.709946,19.70153,19.608017,19.58165,19.605568,19.595566,19.597267
2014-05-09,19.701881,19.645966,19.613243,19.559746,19.523178,19.577408,19.559326
2014-05-11,19.64582,19.605553,19.599152,19.582504,19.569893,19.619041,19.597076
2014-05-12,19.599533,19.592735,19.570892,19.572968,19.561333,19.632843,19.569107
2014-05-13,19.609741,19.577179,19.584381,19.593536,19.606392,19.620789,19.56392
2014-05-14,19.59607,19.598297,19.578514,19.59491,19.587547,19.546196,19.508484
2014-05-15,19.595955,19.585274,19.501457,19.567177,19.585686,19.515854,19.49147
2014-05-16,19.579758,19.576279,19.595345,19.557861,19.513046,19.475662,19.481865
2014-05-18,19.59999,19.532486,19.561317,19.500603,19.49192,19.474472,19.475517
2014-05-19,19.568153,19.583672,19.48626,19.489586,19.470917,19.488129,19.457123
2014-05-20,19.557533,19.507095,19.480484,19.476562,19.48082,19.469238,19.443443
2014-05-21,19.515656,19.518791,19.468369,19.490242,19.457375,19.493874,19.409592
2014-05-22,19.504845,19.488045,19.488708,19.471046,19.45089,19.476776,19.439789
2014-05-23,19.447968,19.476501,19.46611,19.454338,19.440681,19.44754,19.43338
2014-05-25,19.460564,19.462158,19.46733,19.466698,19.433556,19.436882,19.43251
2014-05-26,19.434052,19.450264,19.445473,19.433357,19.436333,19.424477,19.433891
2014-05-27,19.470497,19.456703,19.4384,19.409279,19.434235,19.40342,19.431046
2014-05-28,19.433441,19.419563,19.437157,19.42138,19.425247,19.405655,19.416618
2014-05-29,19.447983,19.452972,19.422073,19.42202,19.417038,19.413483,19.413345
2014-05-30,19.439796,19.432793,19.439178,19.403046,19.417984,19.410728,19.410507
2014-06-02,19.441078,19.40226,19.42408,19.419716,19.440514,19.41185,19.38285
2014-06-03,19.422768,19.43563,19.4178,19.406082,19.422287,19.39257,19.359604
2014-06-04,19.416718,19.413834,19.397568,19.399437,19.390366,19.357834,19.36744
2014-06-05,19.407265,19.425995,19.399368,19.398727,19.381409,19.352516,19.347443
2014-06-06,19.407127,19.426224,19.38987,19.352028,19.377365,19.340858,19.258064
2014-06-08,19.407265,19.377327,19.388222,19.360939,19.324913,19.246117,19.248688
2014-06-09,19.38031,19.342056,19.336388,19.356682,19.249626,19.236984,19.339058
2014-06-10,19.352257,19.354965,19.324661,19.257149,19.230644,19.3405,19.338577
2014-06-11,19.348503,19.356964,19.23581,19.255905,19.339607,19.371025,19.35463
2014-06-12,19.356308,19.228981,19.26168,19.332825,19.347672,19.360207,19.369385
2014-06-13,19.260887,19.250412,19.331253,19.354698,19.337769,19.369675,19.378937
2014-06-15,19.253624,19.345314,19.37062,19.372887,19.355232,19.375885,19.362282
2014-06-16,19.370972,19.38948,19.386482,19.37642,19.36708,19.341087,19.37027
2014-06-17,19.350067,19.385597,19.366776,19.33583,19.364693,19.383507,19.383347
2014-06-18,19.378021,19.358978,19.362137,19.387733,19.365852,19.366158,19.384079
2014-06-19,19.366402,19.364502,19.368591,19.368263,19.387398,19.408562,19.398315
2014-06-20,19.367638,19.36744,19.382355,19.364243,19.387474,19.397705,19.401283
2014-06-22,19.361404,19.397087,19.39727,19.379524,19.404732,19.417496,19.417374
2014-06-23,19.377907,19.370964,19.381584,19.396431,19.39576,19.416466,19.442574
2014-06-24,19.38269,19.404877,19.426292,19.38173,19.388725,19.393158,19.417824
2014-06-25,19.392906,19.401146,19.393433,19.427292,19.402443,19.41227,19.418076
2014-06-26,19.398941,19.385597,19.391891,19.397537,19.400887,19.439667,19.425377
2014-06-27,19.397705,19.424828,19.427872,19.412178,19.406433,19.406006,19.405571
2014-06-29,19.412064,19.404678,19.420067,19.422813,19.42923,19.445778,19.490547
2014-06-30,19.400047,19.394814,19.379425,19.40554,19.43666,19.490509,19.575775
2014-07-01,19.367561,19.398384,19.43267,19.43534,19.487053,19.584602,19.64029
2014-07-02,19.426659,19.422432,19.46305,19.492264,19.585182,19.64611,19.683258
2014-07-03,19.399147,19.415337,19.49572,19.596527,19.64508,19.68795,19.70243
2014-07-04,19.49356,19.480507,19.58738,19.663925,19.68824,19.751663,19.784012
2014-07-06,19.498245,19.59005,19.633614,19.693932,19.765022,19.762009,20.34394
2014-07-07,19.594086,19.586761,19.677185,19.751022,19.797928,20.350754,20.764801
2014-07-08,19.64315,19.68747,19.759407,19.800797,20.345154,20.734016,20.78099
2014-07-09,19.681717,19.747292,19.799538,20.338745,20.748322,20.77761,20.820305
2014-07-10,19.765099,19.78405,20.357399,20.757568,20.786789,20.83387,20.83059
2014-07-11,19.756157,20.338875,20.780647,20.7781,20.841118,20.835365,20.855675
2014-07-13,20.33255,20.750359,20.8219,20.84871,20.860252,20.838036,20.919968
2014-07-14,20.773315,20.786469,20.849953,20.809769,20.830315,20.87664,20.861588
2014-07-15,20.798325,20.839058,20.876038,20.879059,20.910995,20.914345,20.917068
2014-07-16,20.825798,20.883247,20.846222,20.901215,20.862122,20.908478,20.913864
2014-07-17,20.848358,20.847595,20.871994,20.902771,20.866226,20.916908,20.933609
2014-07-18,20.847893,20.825539,20.91581,20.932732,20.967308,20.905273,20.907219
2014-07-20,20.867996,20.899117,20.90287,20.937637,20.905357,20.905441,20.905006
2014-07-21,20.955421,20.93554,20.950623,20.890556,20.888062,20.938408,20.9562
2014-07-22,20.927856,20.898872,20.915176,20.901512,20.90316,20.939606,20.93303
2014-07-23,20.908203,20.91957,20.89907,20.941772,20.935158,20.921272,20.901413
2014-07-24,20.8928,20.901054,20.92138,20.893272,20.904129,20.921432,20.930832
2014-07-25,20.923996,20.929214,20.922836,20.904472,20.936127,20.918198,20.890373
2014-07-27,20.92517,20.926834,20.899788,20.90461,20.905289,20.921387,20.937607
2014-07-28,20.913315,20.901062,20.93209,20.904236,20.935806,20.929161,20.906464
2014-07-29,20.918388,20.912254,20.927536,20.902405,20.905869,20.918129,20.926193
2014-07-30,20.924324,20.916023,20.92292,20.902924,20.935738,20.91185,20.906464
2014-07-31,20.918388,20.91143,20.923958,20.912682,20.906326,20.914864,20.926003
2014-08-01,20.924522,20.926659,20.92308,20.918083,20.935738,20.92295,20.920479
2014-08-03,20.918259,20.912064,20.937546,20.92688,20.907852,20.923393,20.92514
2014-08-04,20.924782,20.928719,20.914192,20.93087,20.922165,20.913055,20.904648
2014-08-05,20.917877,20.90483,20.89949,20.911293,20.901009,20.899925,20.899536
2014-08-06,20.889938,20.927025,20.91433,20.901146,20.908432,20.895119,20.847603
2014-08-07,20.955536,20.921883,20.910706,20.895157,20.886269,20.851662,20.82901
2014-08-08,20.925385,20.911636,20.914864,20.89273,20.85701,20.817345,20.721031
2014-08-10,20.923813,20.8778,20.901176,20.855568,20.832275,20.728905,20.618378
2014-08-11,20.903458,20.897827,20.848831,20.835106,20.718979,20.634102,20.601753
2014-08-12,20.892624,20.850464,20.83139,20.699783,20.628609,20.58168,20.566528
2014-08-13,20.857063,20.83139,20.699821,20.622566,20.582375,20.59948,20.572784
2014-08-14,20.824081,20.722809,20.647064,20.604065,20.57003,20.574677,20.552269
2014-08-15,20.724655,20.648323,20.609558,20.60086,20.584831,20.561043,20.488556
2014-08-17,20.635246,20.602516,20.618347,20.591583,20.515556,20.500862,20.482162
2014-08-18,20.61235,20.573288,20.55587,20.542992,20.487091,20.452515,20.376144
2014-08-19,20.59378,20.57283,20.562943,20.514473,20.47332,20.371384,20.319862
2014-08-20,20.564423,20.561974,20.49466,20.471817,20.35218,20.319565,20.279373
2014-08-21,20.551842,20.485146,20.448456,20.371109,20.334587,20.266266,19.99968
2014-08-22,20.485733,20.46901,20.370087,20.323746,20.278671,19.986267,19.993637
2014-08-24,20.45562,20.364594,20.315834,20.275093,20.004288,19.987175,19.956757
2014-08-25,20.369347,20.329514,20.28263,19.999992,19.958038,19.967056,19.95182
2014-08-26,20.319466,20.270775,20.007446,19.974174,19.983162,19.954567,19.951393
2014-08-27,20.264114,20.020561,19.987381,19.973007,19.960922,19.952942,19.9488
2014-08-28,20.000198,19.989937,19.953262,19.986794,19.93856,19.942474,19.885048
2014-08-29,19.960594,19.988129,19.953606,19.963905,19.95929,19.904442,19.868805
2014-08-31,19.974236,19.950699,19.958847,19.957863,19.89273,19.876053,19.86325
2014-09-01,19.965607,19.939346,19.930542,19.892296,19.877327,19.871208,19.701706
2014-09-02,19.97512,19.950584,19.889824,19.89756,19.851791,19.720512,19.587318
2014-09-03,19.919777,19.905266,19.87648,19.872375,19.695961,19.606804,19.599968
2014-09-04,19.886444,19.883072,19.843697,19.729446,19.66941,19.583069,19.525482
2014-09-05,19.888748,19.849586,19.725716,19.615852,19.590744,19.517632,19.514397
2014-09-07,19.838661,19.724579,19.61557,19.598938,19.511696,19.511093,19.502586
2014-09-08,19.710403,19.592445,19.593437,19.54065,19.52581,19.516151,19.458397
2014-09-09,19.604752,19.589584,19.556923,19.513107,19.469078,19.462868,19.474205
2014-09-10,19.59623,19.537521,19.497398,19.47113,19.504326,19.466782,19.448906
2014-09-11,19.57637,19.571281,19.51828,19.486023,19.478424,19.444885,19.429375
2014-09-12,19.497963,19.476486,19.468468,19.45118,19.449677,19.446465,19.427826
2014-09-14,19.505287,19.460098,19.473854,19.461685,19.447754,19.454475,19.431526
2014-09-15,19.498932,19.48436,19.451958,19.44822,19.4422,19.437729,19.401573
2014-09-16,19.48642,19.45288,19.451637,19.446754,19.432182,19.407455,19.38285
2014-09-17,19.429794,19.448265,19.435715,19.432945,19.417938,19.393394,19.35997
2014-09-18,19.44815,19.455467,19.446625,19.419159,19.3684,19.372955,19.24601
2014-09-19,19.4348,19.438736,19.417809,19.409012,19.385696,19.23996,19.225471
2014-09-21,19.423882,19.413551,19.39479,19.368622,19.243965,19.193237,19.154427
2014-09-22,19.406013,19.404106,19.371002,19.258965,19.196022,19.176659,19.133064
2014-09-23,19.405731,19.35994,19.22931,19.196945,19.184334,19.121658,19.09111
2014-09-24,19.379944,19.250267,19.181877,19.184433,19.130241,19.141487,19.10151
2014-09-25,19.222412,19.166939,19.165688,19.13375,19.094978,19.10585,18.976303
2014-09-26,19.195267,19.164162,19.131432,19.088593,19.087112,18.990227,18.992302
2014-09-28,19.126167,19.12844,19.079872,19.051933,19.00727,18.963943,18.729828
2014-09-29,19.11251,19.082817,19.108376,18.990372,18.965248,18.760384,18.700577
2014-09-30,19.097198,19.041946,18.968628,18.985207,18.729042,18.689919,18.63681
2014-10-01,19.036491,18.964188,18.949112,18.731659,18.663567,18.64199,18.61393
2014-10-02,18.993835,18.984978,18.759605,18.705383,18.63694,18.616196,18.590637
2014-10-03,18.967003,18.703987,18.719833,18.652603,18.616837,18.588959,18.55893
2014-10-05,18.76181,18.69268,18.65207,18.625786,18.600945,18.59304,18.51754
2014-10-06,18.688011,18.643456,18.629585,18.62246,18.570076,18.487007,18.24617
2014-10-07,18.646149,18.60241,18.59253,18.584518,18.497414,18.239418,17.749847
2014-10-08,18.604317,18.5886,18.574638,18.507034,18.245193,17.79512,17.71637
2014-10-09,18.624016,18.56108,18.518364,18.246056,17.752258,17.703812,17.682495
2014-10-10,18.581978,18.518967,18.20922,17.785744,17.696709,17.713753,17.644371
2014-10-12,18.476074,18.231422,17.78141,17.70234,17.676727,17.654152,17.576637
2014-10-13,18.243294,17.773567,17.71463,17.676216,17.672043,17.571426,17.525162
2014-10-14,17.779404,17.73986,17.686111,17.643036,17.575241,17.531288,17.519646
2014-10-15,17.705452,17.691986,17.628304,17.574646,17.595276,17.532043,17.464432
2014-10-16,17.673065,17.667992,17.54338,17.564247,17.531303,17.513199,17.510658
2014-10-17,17.641571,17.61509,17.534676,17.550812,17.499252,17.489792,17.467308
2014-10-19,17.548851,17.515121,17.502464,17.547081,17.487762,17.482666,17.439598
2014-10-20,17.527596,17.551643,17.479294,17.491089,17.459358,17.48066,17.439285
2014-10-21,17.49482,17.473686,17.486626,17.468735,17.428055,17.38633,17.412163
2014-10-22,17.486069,17.494514,17.486,17.43937,17.40329,17.391777,17.382141
2014-10-23,17.457558,17.486504,17.405502,17.436409,17.446411,17.404037,17.340797
2014-10-24,17.482918,17.45826,17.43135,17.408638,17.353264,17.38903,17.345024
2014-10-26,17.441284,17.432228,17.408936,17.402122,17.351685,17.335915,17.336617
2014-10-27,17.452454,17.410194,17.368126,17.33757,17.332138,17.354218,17.305252
2014-10-28,17.421265,17.350182,17.362251,17.339272,17.297997,17.299309,17.305115
2014-10-29,17.391594,17.37455,17.371422,17.32978,17.319176,17.317871,17.311272
2014-10-30,17.378784,17.341568,17.286179,17.278336,17.309738,17.283943,17.277802
2014-10-31,17.34034,17.32328,17.3051,17.28833,17.306892,17.276772,17.241257
2014-11-02,17.335907,17.290474,17.28791,17.265442,17.288017,17.250519,17.243713
2014-11-03,17.341408,17.305054,17.289192,17.280655,17.24659,17.255295,17.244331
2014-11-04,17.317802,17.28572,17.281914,17.248222,17.247482,17.204628,17.206467
2014-11-05,17.30577,17.306824,17.257835,17.2501,17.214561,17.191109,17.198952
2014-11-06,17.264885,17.252403,17.243492,17.246017,17.183655,17.174515,17.167572
2014-11-07,17.253128,17.243011,17.218735,17.195122,17.196426,17.175842,17.191833
2014-11-09,17.247711,17.245392,17.204933,17.205772,17.171669,17.152206,17.167961
2014-11-10,17.231033,17.196869,17.166176,17.17006,17.196365,17.20108,17.191704
2014-11-11,17.204979,17.16851,17.160324,17.136002,17.163895,17.17437,17.168411
2014-11-12,17.16935,17.196068,17.1595,17.210335,17.210762,17.193626,17.191574
2014-11-13,17.193848,17.171097,17.171738,17.197578,17.171959,17.15583,17.168732
2014-11-14,17.168465,17.195549,17.178047,17.195038,17.182884,17.16211,17.185265
2014-11-16,17.18969,17.171478,17.17154,17.164207,17.154503,17.07248,16.64093
2014-11-17,17.168793,17.19503,17.176582,17.189888,17.16883,16.660355,16.362228
2014-11-18,17.18969,17.171677,17.160599,17.172592,16.641182,16.365784,16.382614
2014-11-19,17.169113,17.19484,17.172722,16.648949,16.381355,16.375595,16.365395
2014-11-20,17.18943,17.14035,16.6335,16.354866,16.357735,16.358833,16.367012
2014-11-21,17.122627,16.646431,16.358765,16.365189,16.363861,16.360191,16.383339
2014-11-23,16.645248,16.361198,16.381218,16.387268,16.38079,16.376251,16.277184
2014-11-24,16.378296,16.36113,16.371445,16.37661,16.34713,16.285881,16.237999
2014-11-25,16.378075,16.362488,16.376244,16.352364,16.284836,16.295242,16.209259
2014-11-26,16.381096,16.371597,16.360825,16.282944,16.291756,16.250832,16.211426
2014-11-27,16.362083,16.380081,16.316338,16.282906,16.214882,16.208603,16.176956
2014-11-28,16.376312,16.295364,16.259056,16.22831,16.220276,16.198212,16.207253
2014-11-30,16.296402,16.228615,16.21154,16.195587,16.191559,16.200012,16.223473
2014-12-01,16.264076,16.195023,16.200546,16.195793,16.180641,16.201103,16.167854
2014-12-02,16.194473,16.189651,16.190521,16.205933,16.171585,16.201233,16.186234
2014-12-03,16.191444,16.208862,16.198204,16.19535,16.197548,16.201233,16.189812
2014-12-04,16.202538,16.213173,16.186592,16.206123,16.196884,16.201424,16.177765
2014-12-05,16.191353,16.19503,16.197433,16.19503,16.186424,16.201424,16.21019
2014-12-07,16.200851,16.19355,16.186455,16.206383,16.197151,16.201424,16.193024
2014-12-08,16.220917,16.194061,16.197693,16.19477,16.186172,16.201492,16.190681
2014-12-09,16.189499,16.194588,16.186134,16.20652,16.197472,16.201622,16.222542
2014-12-10,16.176918,16.195808,16.198135,16.194511,16.185852,16.221298,16.253494
2014-12-11,16.158813,16.193481,16.186066,16.20678,16.198769,16.232903,16.2286
2014-12-12,16.19593,16.195412,16.198395,16.211151,16.227486,16.264153,16.233185
2014-12-14,16.190437,16.193497,16.229164,16.236359,16.231941,16.247383,16.214226
2014-12-15,16.178085,16.217232,16.232315,16.227135,16.256279,16.22969,16.252846
2014-12-16,16.203102,16.231415,16.23571,16.220215,16.231094,16.242912,16.240059
2014-12-17,16.222565,16.26168,16.237946,16.231758,16.230743,16.227943,16.26197
2014-12-18,16.22734,16.21122,16.239899,16.226982,16.256508,16.234138,16.280624
2014-12-19,16.240746,16.228767,16.240501,16.216583,16.224754,16.234566,16.225159
2014-12-21,16.23819,16.279556,16.215569,16.236511,16.250534,16.247147,16.22628
2014-12-22,16.261986,16.261993,16.222717,16.230957,16.226227,16.215347,16.224861
2014-12-23,16.233543,16.210442,16.252342,16.255196,16.231262,16.236504,16.219986
2014-12-24,16.206795,16.228004,16.25341,16.218132,16.259468,16.248634,16.213158
2014-12-25,16.24179,16.279938,16.215118,16.25705,16.229973,16.220406,16.204391
2014-12-26,16.23079,16.262123,16.233627,16.230751,16.233292,16.235268,16.18142
2014-12-28,16.220741,16.210434,16.22921,16.21331,16.197792,16.224915,16.187813
2014-12-29,16.255127,16.22818,16.204552,16.2546,16.234833,16.18032,16.177864
2014-12-30,16.239273,16.254128,16.213455,16.221092,16.194962,16.105392,16.097763
2014-12-31,16.24498,16.217827,16.219727,16.16536,16.11792,16.138184,16.111465
2015-01-01,16.199562,16.185066,16.19825,16.130623,16.153473,16.088638,16.097939
2015-01-02,16.193924,16.206291,16.129753,16.212555,16.08818,16.103226,16.09137
2015-01-04,16.193733,16.133492,16.079689,16.08815,16.105637,16.088333,16.10147
2015-01-05,16.128471,16.089752,16.083702,16.120064,16.108658,16.13385,16.116135
2015-01-06,16.084969,16.084312,16.084755,16.09336,16.089058,16.101555,16.111206
2015-01-07,16.106026,16.124756,16.108421,16.084839,16.115509,16.095268,16.136902
2015-01-08,16.097282,16.114006,16.102089,16.077118,16.103836,16.129097,16.234337
2015-01-09,16.120522,16.078857,16.102089,16.12445,16.140755,16.227997,16.234901
2015-01-11,16.112206,16.091583,16.126205,16.12394,16.232956,16.23365,16.254707
2015-01-12,16.125366,16.1307,16.11628,16.219429,16.218697,16.220207,16.239174
2015-01-13,16.11982,16.17485,16.240425,16.236656,16.22248,16.241089,16.235298
2015-01-14,16.120522,16.207298,16.262543,16.230751,16.23127,16.22628,16.336601
2015-01-15,16.250229,16.240654,16.21437,16.242378,16.239128,16.336563,16.40033
2015-01-16,16.23648,16.247559,16.233734,16.21717,16.328712,16.349213,16.385292
2015-01-18,16.20597,16.212532,16.229973,16.26606,16.298538,16.398018,16.320396
2015-01-19,16.220543,16.20517,16.320473,16.370255,16.393066,16.29982,16.355263
2015-01-20,16.25235,16.307144,16.344193,16.385666,16.373077,16.31189,16.39212
2015-01-21,16.318993,16.398804,16.391037,16.371178,16.365044,16.38195,16.37259
2015-01-22,16.38234,16.302498,16.3712,16.38559,16.301994,16.378426,16.367035
2015-01-23,16.38047,16.372925,16.37149,16.36837,16.332748,16.376472,16.388397
2015-01-25,16.374481,16.318558,16.382172,16.342972,16.367882,16.371895,16.429
2015-01-26,16.392319,16.38121,16.35595,16.368584,16.361473,16.454391,16.48278
2015-01-27,16.386673,16.384735,16.3693,16.407394,16.469528,16.509071,16.56511
2015-01-28,16.340637,16.39991,16.43409,16.399094,16.47934,16.54918,16.573425
2015-01-29,16.351913,16.389694,16.410515,16.449615,16.574074,16.652245,16.822426
2015-01-30,16.430473,16.403053,16.450302,16.578323,16.646988,16.788628,16.971306
2015-02-01,16.413101,16.468666,16.558128,16.595314,16.808067,16.886772,16.98381
2015-02-02,16.475304,16.580147,16.603226,16.828537,16.947433,16.968102,17.003258
2015-02-03,16.575615,16.609428,16.852036,16.974098,16.975876,17.00113,17.04335
2015-02-04,16.586342,16.829407,16.977531,16.975533,17.00206,17.018394,16.980568
2015-02-05,16.813942,16.90181,16.96939,16.998749,17.00943,17.056534,17.01992
2015-02-06,16.970108,16.987305,16.97969,17.008446,16.993423,17.004807,17.007538
2015-02-08,16.979286,17.00267,16.995834,17.006813,17.003166,17.0374,17.000175
2015-02-09,17.004936,16.99234,17.017776,16.994629,16.992981,17.013817,17.040047
2015-02-10,16.987602,17.011467,17.019135,17.007812,17.006752,17.02774,17.138733
2015-02-11,17.016518,17.025108,17.00306,16.995094,17.087349,17.136398,17.13839
2015-02-12,17.037079,16.998474,16.988792,17.014687,17.129196,17.139946,17.130074
2015-02-13,17.00251,17.040535,17.055794,17.147789,17.174805,17.186295,17.17733
2015-02-15,17.038849,17.043098,17.113167,17.120346,17.174744,17.166817,17.218506
2015-02-16,17.041344,17.155334,17.151817,17.170555,17.179771,17.21444,17.131042
2015-02-17,17.103317,17.190414,17.189438,17.189072,17.184517,17.145416,17.218346
2015-02-18,17.156456,17.12902,17.173164,17.182549,17.227402,17.11383,17.172127
2015-02-19,17.150223,17.170502,17.17511,17.138084,17.181473,17.173553,17.19674
2015-02-20,17.1902,17.165398,17.174454,17.194748,17.168388,17.21756,17.146347
2015-02-22,17.160446,17.1641,17.176208,17.13926,17.16774,17.150688,17.19844
2015-02-23,17.180626,17.161263,17.175041,17.199532,17.152779,17.11728,17.179443
2015-02-24,17.15303,17.198944,17.176476,17.185806,17.153893,17.171997,17.11441
2015-02-25,17.148895,17.114311,17.17524,17.181236,17.18222,17.130173,17.052422
2015-02-26,17.17276,17.191269,17.176796,17.202301,17.143776,17.03563,16.995384
2015-02-27,17.192963,17.139984,17.176796,17.117004,17.04055,17.012016,16.977844
2015-03-01,17.187737,17.14521,17.119026,17.042107,16.990074,16.983444,16.961945
2015-03-02,17.165665,17.118332,17.057816,16.99308,16.969513,16.97023,16.887802
2015-03-03,17.103134,17.07573,17.00222,17.00238,16.949333,16.887321,16.839233
2015-03-04,17.020874,17.04213,16.982094,16.971054,16.871582,16.871231,16.773514
2015-03-05,17.018951,16.971794,16.938652,16.881935,16.858543,16.74424,16.712616
2015-03-06,16.9889,16.954689,16.882507,16.881882,16.787643,16.713356,16.671364
2015-03-08,16.95449,16.873207,16.861328,16.773178,16.744926,16.68341,16.595352
2015-03-09,16.852982,16.854042,16.791008,16.71141,16.670036,16.667755,16.576859
2015-03-10,16.804337,16.78041,16.708664,16.675613,16.628685,16.543015,16.559357
2015-03-11,16.750679,16.682884,16.63829,16.655998,16.547684,16.524475,16.5391
2015-03-12,16.666748,16.6436,16.607216,16.565475,16.51149,16.462982,16.488457
2015-03-13,16.675255,16.650589,16.5532,16.536781,16.546478,16.520714,16.48162
2015-03-15,16.59256,16.600807,16.557648,16.50045,16.51474,16.488297,16.40078
2015-03-16,16.56514,16.53469,16.513458,16.522278,16.487617,16.379524,16.37355
2015-03-17,16.516357,16.535645,16.53202,16.483604,16.378845,16.377419,16.38974
2015-03-18,16.536957,16.524216,16.443054,16.382301,16.379997,16.360497,16.382309
2015-03-19,16.547852,16.479088,16.368294,16.375473,16.368248,16.396072,16.375496
2015-03-20,16.493904,16.38903,16.409317,16.390503,16.397896,16.394127,16.3816
2015-03-22,16.372223,16.377419,16.404938,16.375748,16.362968,16.37284,16.402855
2015-03-23,16.39843,16.398369,16.363998,16.38292,16.397682,16.392189,16.371086
2015-03-24,16.400177,16.377922,16.388824,16.370872,16.376282,16.387466,16.380379
2015-03-25,16.361519,16.412895,16.387535,16.392982,16.38813,16.371391,16.39254
2015-03-26,16.391075,16.398285,16.375511,16.361649,16.415085,16.408195,16.392334
2015-03-27,16.430855,16.368652,16.396988,16.374702,16.381157,16.400986,16.383041
2015-03-29,16.359955,16.402527,16.39486,16.37883,16.386833,16.376328,16.374725
2015-03-30,16.385757,16.388008,16.373177,16.416351,16.383911,16.3964,16.395355
2015-03-31,16.41652,16.378593,16.39769,16.38266,16.37191,16.3909,16.420845
2015-04-01,16.37564,16.40995,16.39524,16.416924,16.387611,16.4178,16.589859
2015-04-02,16.38723,16.394531,16.372139,16.399117,16.42305,16.52909,16.521873
2015-04-05,16.391304,16.376778,16.398277,16.397308,16.575813,16.510338,16.552711
2015-04-06,16.373955,16.391136,16.41372,16.43132,16.486794,16.572296,16.53283
2015-04-07,16.400192,16.421967,16.508911,16.506798,16.539345,16.531174,16.48648
2015-04-08,16.402695,16.568123,16.484901,16.520592,16.53218,16.487534,16.431824
2015-04-09,16.48204,16.59713,16.54985,16.550278,16.475784,16.452461,16.441269
2015-04-10,16.561234,16.53054,16.49395,16.458939,16.424034,16.399284,16.363258
2015-04-12,16.569153,16.539848,16.440285,16.439842,16.424294,16.381882,16.3693
2015-04-13,16.531906,16.48336,16.475128,16.422302,16.410255,16.342262,16.38842
2015-04-14,16.47342,16.459526,16.400047,16.375038,16.353088,16.350136,16.35933
