,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF,NZDCHF
2016-07-29,0.6958113,0.6951881,0.6972325,0.69514483,0.6978362,0.696646,0.6957489
2016-07-31,0.69578683,0.69486886,0.6954806,0.69549674,0.696874,0.697037,0.69653875
2016-08-01,0.694255,0.69569343,0.6966643,0.6970024,0.6954654,0.69662076,0.6964039
2016-08-02,0.69633925,0.69647115,0.69691765,0.69622225,0.6968248,0.6975262,0.69826806
2016-08-03,0.6960985,0.6967831,0.6976276,0.6960115,0.69650906,0.6975345,0.69762677
2016-08-04,0.6960445,0.6965948,0.69538355,0.69741726,0.6971426,0.69745165,0.6970807
2016-08-05,0.69692725,0.6965098,0.6966098,0.6978514,0.6975111,0.69832844,0.696556
2016-08-07,0.69838786,0.6975008,0.69721454,0.6985908,0.6974121,0.69806904,0.6983126
2016-08-08,0.69656754,0.69786537,0.69792145,0.698793,0.6980697,0.69802666,0.69914836
2016-08-09,0.69775337,0.6975517,0.69748306,0.69751877,0.69837636,0.69802344,0.69884807
2016-08-10,0.69785696,0.69765383,0.69708866,0.69843626,0.69884515,0.6988659,0.69885194
2016-08-11,0.6976359,0.69837034,0.6987677,0.69809854,0.6980737,0.6992641,0.69886017
2016-08-12,0.6977199,0.6981278,0.6988786,0.69868696,0.69876343,0.6985804,0.6986425
2016-08-14,0.6986387,0.69890106,0.6991179,0.6981738,0.6986035,0.69890517,0.69799095
2016-08-15,0.69803566,0.69897705,0.6983438,0.69813806,0.69900304,0.698776,0.69870716
2016-08-16,0.698619,0.69870913,0.6985265,0.6988106,0.6989323,0.6981792,0.69752914
2016-08-17,0.6988694,0.6983522,0.69861263,0.6989129,0.6978538,0.697724,0.6986106
2016-08-18,0.6986851,0.6987184,0.6989977,0.6988341,0.69790363,0.69802594,0.6983904
2016-08-19,0.6984932,0.69888985,0.69884765,0.6989455,0.6984079,0.6977131,0.6978323
2016-08-21,0.6987918,0.6985589,0.69841707,0.6981382,0.6976552,0.69803673,0.69882137
2016-08-22,0.6978881,0.69795,0.6984716,0.69784313,0.69876033,0.6977022,0.69745994
2016-08-23,0.6984168,0.6985403,0.6980068,0.6981491,0.6980228,0.6980485,0.69839185
2016-08-24,0.6989409,0.6984857,0.6987963,0.6978327,0.69770575,0.6976907,0.69845986
2016-08-25,0.69719964,0.69765073,0.69852966,0.6981596,0.69845927,0.69789696,0.6989926
2016-08-26,0.698883,0.6968836,0.6985215,0.6978212,0.69813573,0.699447,0.6988635
2016-08-28,0.6971908,0.6988537,0.6986901,0.69830555,0.6980529,0.699152,0.69831294
2016-08-29,0.69883233,0.69788176,0.697902,0.69926935,0.6988401,0.6999617,0.6996262
2016-08-30,0.69717944,0.6981115,0.69895834,0.6984303,0.7004076,0.6996441,0.70021415
2016-08-31,0.69708943,0.6986751,0.69914865,0.69935614,0.6996715,0.6987282,0.70081645
2016-09-01,0.698734,0.69845927,0.7001112,0.6998969,0.69927865,0.7009955,0.70144445
2016-09-02,0.69957685,0.6998153,0.7001391,0.70041406,0.69933033,0.7015174,0.701901
2016-09-04,0.69972926,0.70049435,0.7014097,0.70156956,0.7014692,0.70119,0.70208704
2016-09-05,0.700241,0.700103,0.70200217,0.7015727,0.7016383,0.70215553,0.7037355
2016-09-06,0.6992727,0.70162594,0.700431,0.70288324,0.7024803,0.70307297,0.70374286
2016-09-07,0.70126915,0.7016251,0.7000848,0.7020334,0.70356196,0.7039421,0.70559895
2016-09-08,0.70022833,0.7011298,0.70401245,0.7037393,0.7033149,0.7062191,0.70552266
2016-09-09,0.70216453,0.7021783,0.7032502,0.7046575,0.7043694,0.7058934,0.70740855
2016-09-11,0.7015058,0.7028347,0.7025144,0.7060002,0.70644027,0.7057079,0.7078064
2016-09-12,0.70207936,0.7030721,0.7044255,0.7055724,0.70629406,0.7049672,0.7074857
2016-09-13,0.7037754,0.7050921,0.70571524,0.706708,0.7071099,0.70753926,0.7079744
2016-09-14,0.7045593,0.7054813,0.70554155,0.70687515,0.7066316,0.7085989,0.70908874
2016-09-15,0.70511335,0.70729285,0.7065635,0.7067386,0.70838267,0.70886177,0.7087107
2016-09-16,0.70682395,0.70625025,0.70667917,0.70852774,0.70896703,0.7090924,0.7095646
2016-09-18,0.7070872,0.70692366,0.70950985,0.70885557,0.70882577,0.70958173,0.7097441
2016-09-19,0.7075321,0.7091244,0.708869,0.7087265,0.70927995,0.70977384,0.7107659
2016-09-20,0.7072699,0.70872104,0.7075083,0.709261,0.7085324,0.71046054,0.70826477
2016-09-21,0.7084515,0.7090414,0.7096827,0.7080872,0.7102522,0.7089578,0.70901924
2016-09-22,0.7099189,0.70917886,0.7095535,0.71024054,0.7089256,0.7084705,0.71035266
2016-09-23,0.7084281,0.7104385,0.70990974,0.70936495,0.7100569,0.70803267,0.7085108
2016-09-25,0.7102224,0.70949966,0.71008563,0.70964724,0.70934683,0.7089299,0.70948887
2016-09-26,0.71094614,0.70954114,0.71008277,0.70909506,0.71045506,0.70939285,0.71000963
2016-09-27,0.7098971,0.71018004,0.7095329,0.7097753,0.7096916,0.7096379,0.7088421
2016-09-28,0.7093605,0.7100754,0.7102537,0.7091824,0.7085865,0.70930666,0.7103936
2016-09-29,0.7093308,0.7085377,0.7095211,0.70913064,0.7099042,0.71055424,0.7102802
2016-09-30,0.709798,0.7095243,0.70962846,0.70909995,0.7092723,0.7101121,0.7100059
2016-10-02,0.70913035,0.709859,0.71027154,0.7094901,0.7080387,0.70939744,0.70855945
2016-10-03,0.7103262,0.708519,0.70959455,0.70907164,0.70928943,0.70858026,0.7099351
2016-10-04,0.70899194,0.7085724,0.70975417,0.7098092,0.7101206,0.7092123,0.71031237
2016-10-05,0.70935106,0.7098009,0.7088606,0.70872176,0.71054083,0.71084416,0.7100904
2016-10-06,0.7087829,0.7093356,0.7101311,0.7094689,0.7095467,0.7104007,0.7099867
2016-10-07,0.71127075,0.7095113,0.7095926,0.71056455,0.7098906,0.709624,0.7103994
2016-10-09,0.70963746,0.7089584,0.7091908,0.7093522,0.70968866,0.70901316,0.70864344
2016-10-10,0.70975006,0.7090623,0.7097487,0.7094463,0.7096799,0.7075612,0.7083797
2016-10-11,0.709346,0.71100724,0.7092413,0.70920175,0.70834595,0.7089357,0.7069669
2016-10-12,0.70852774,0.708447,0.7084224,0.7099212,0.7077162,0.70782244,0.70752585
2016-10-13,0.7103379,0.70951575,0.7091897,0.70867795,0.7092463,0.70729935,0.70828485
2016-10-14,0.70897716,0.70924854,0.70766103,0.7082624,0.7071761,0.7079096,0.7081515
2016-10-16,0.70926756,0.7084226,0.7071988,0.70738184,0.7068166,0.70822763,0.70789576
2016-10-17,0.70910555,0.7074226,0.7073694,0.7073259,0.7074123,0.707507,0.7080838
2016-10-18,0.70804876,0.7084445,0.70809484,0.7073752,0.708019,0.7067564,0.707652
2016-10-19,0.706152,0.70790184,0.70657504,0.7068609,0.708713,0.7083891,0.70724374
2016-10-20,0.70855457,0.7074483,0.70640683,0.70873946,0.7082836,0.70631737,0.7077246
2016-10-21,0.70779413,0.70669705,0.7069275,0.7068736,0.7068027,0.7064853,0.7074754
2016-10-23,0.70792925,0.7072783,0.70689625,0.7060534,0.70647025,0.7079285,0.7070658
2016-10-24,0.7072743,0.7081576,0.70702887,0.70856863,0.70823926,0.70815086,0.7080721
2016-10-25,0.70723975,0.7072356,0.70787644,0.7067031,0.7074863,0.70721114,0.70686305
2016-10-26,0.7074594,0.7079406,0.7060094,0.70701617,0.70638555,0.70657015,0.7066195
2016-10-27,0.7070236,0.7072298,0.70727026,0.7068298,0.7072422,0.7072237,0.7069308
2016-10-28,0.7074744,0.70796996,0.70801276,0.70736337,0.7066972,0.70642835,0.7063096
2016-10-30,0.7078337,0.7072254,0.7064848,0.7067983,0.7059129,0.7064747,0.7065278
2016-10-31,0.7069507,0.7057758,0.7068712,0.7063517,0.7068876,0.70647776,0.70597446
2016-11-01,0.7062389,0.70605844,0.70656943,0.7065882,0.70591164,0.7064809,0.707578
2016-11-02,0.7065283,0.7062341,0.70506626,0.70531446,0.7068889,0.707306,0.706307
2016-11-03,0.706041,0.70654726,0.7059849,0.70542675,0.7070369,0.7063608,0.7079956
2016-11-04,0.7067958,0.7055463,0.70567405,0.70705235,0.7079121,0.7073511,0.708272
2016-11-06,0.70603806,0.7060726,0.7066556,0.7061631,0.707516,0.70759237,0.705718
2016-11-07,0.706827,0.70668215,0.7084957,0.70767903,0.70713824,0.7074623,0.7079826
2016-11-08,0.70616746,0.7076027,0.7073283,0.7071998,0.70706064,0.70793486,0.70746464
2016-11-09,0.70665777,0.7074728,0.7076853,0.70789313,0.70881486,0.7078306,0.70819616
2016-11-10,0.70784414,0.70750254,0.7081166,0.7061813,0.7093062,0.709889,0.7086462
2016-11-11,0.7062168,0.707633,0.70803165,0.70822,0.70673746,0.7073277,0.70852786
2016-11-13,0.7093251,0.7080404,0.70639694,0.70694846,0.70814216,0.70848054,0.70779604
2016-11-14,0.7090797,0.70773166,0.7089098,0.70890015,0.7097639,0.70834935,0.70863605
2016-11-15,0.70767874,0.7075079,0.70604455,0.70817083,0.7072149,0.709021,0.7094489
2016-11-16,0.7079118,0.7069994,0.7087183,0.70851463,0.70954376,0.7088817,0.7085868
2016-11-17,0.7066024,0.7099561,0.70853275,0.70879453,0.7087469,0.70913327,0.7098127
2016-11-18,0.70813704,0.7091699,0.7088019,0.7091552,0.70847344,0.7094243,0.70939565
2016-11-20,0.7089994,0.7082504,0.70870155,0.7103197,0.70979375,0.7090819,0.70961434
2016-11-21,0.70915276,0.7096488,0.7089151,0.7079145,0.70950276,0.7100861,0.7106038
2016-11-22,0.7082227,0.70944655,0.7095294,0.71280503,0.7105003,0.71139175,0.71170026
2016-11-23,0.70996255,0.7097211,0.7101848,0.7099995,0.7110399,0.7105288,0.7115097
2016-11-24,0.7094696,0.710297,0.7091282,0.7096011,0.71046776,0.71176124,0.71192443
2016-11-25,0.7086189,0.70980287,0.71124285,0.7117409,0.7107192,0.711926,0.711643
2016-11-27,0.70755893,0.7102928,0.7116146,0.7108155,0.71138906,0.7125909,0.71180415
2016-11-28,0.71116287,0.71359575,0.71106213,0.7119532,0.7104594,0.7119472,0.71193784
2016-11-29,0.71066207,0.71183115,0.71154726,0.7123092,0.7118714,0.71095335,0.7116448
2016-11-30,0.71077955,0.7113164,0.7110902,0.7106375,0.71127665,0.71156055,0.71111906
2016-12-01,0.7114547,0.7124925,0.71187353,0.7123689,0.7115061,0.7117121,0.71231824
2016-12-02,0.7113705,0.7109684,0.7103424,0.7108967,0.71231157,0.7126973,0.7124781
2016-12-04,0.71234244,0.71194464,0.7119364,0.71118414,0.7116496,0.7121186,0.71284807
2016-12-05,0.71139044,0.710553,0.7117627,0.71234375,0.71283185,0.7123328,0.7127612
2016-12-06,0.7114,0.7116713,0.7124331,0.7122971,0.71240795,0.71256644,0.71301734
2016-12-07,0.71077335,0.71163476,0.7125581,0.7124581,0.7123115,0.7133015,0.7140385
2016-12-08,0.7115669,0.7121087,0.7131419,0.7133524,0.7131378,0.7134242,0.71404094
2016-12-09,0.7123101,0.71275866,0.7129451,0.71314526,0.71328926,0.71398175,0.7144286
2016-12-11,0.71236074,0.7126828,0.7138535,0.71368176,0.7143097,0.7149871,0.7159337
2016-12-12,0.7130072,0.7134134,0.7133267,0.7135283,0.7133798,0.7137978,0.7152477
2016-12-13,0.71332234,0.71401113,0.71323484,0.71603656,0.71568185,0.7144852,0.7156445
2016-12-14,0.7138367,0.7135597,0.71357834,0.71408135,0.7142602,0.71555203,0.71547246
2016-12-15,0.71452445,0.7156818,0.7130886,0.7141957,0.71461254,0.715576,0.7158224
2016-12-16,0.7138012,0.71511096,0.71466166,0.7159783,0.7146852,0.7159647,0.7139683
2016-12-18,0.7139241,0.71416223,0.7163038,0.7157463,0.7157084,0.712721,0.7141874
2016-12-19,0.7137988,0.7161608,0.71466756,0.7156923,0.7153947,0.7137377,0.7148154
2016-12-20,0.7148561,0.7153983,0.7159638,0.7140187,0.7145983,0.714303,0.71430933
2016-12-21,0.7157146,0.71526724,0.7143021,0.7142397,0.71310806,0.7141984,0.7144359
2016-12-22,0.7159071,0.71405035,0.715369,0.71369797,0.71452796,0.71453255,0.71498334
2016-12-23,0.71428007,0.71441954,0.7146119,0.71335715,0.71345764,0.7141732,0.7143343
2016-12-26,0.7146356,0.71372086,0.7139397,0.71490234,0.715232,0.71446615,0.7145006
2016-12-27,0.7139275,0.7141762,0.7130751,0.71431124,0.71393174,0.7142557,0.7151263
2016-12-28,0.714,0.71332884,0.7138803,0.7138673,0.7136148,0.71412,0.71434224
2016-12-29,0.7140031,0.71385837,0.71421933,0.7136,0.7154752,0.7131922,0.7144477
2016-12-30,0.7140061,0.7153095,0.7138633,0.7148351,0.7127009,0.71449053,0.7150961
2017-01-02,0.7140091,0.7133902,0.71423113,0.7144438,0.7152442,0.7134835,0.71475494
2017-01-03,0.7140122,0.71520615,0.71385103,0.7147556,0.71511793,0.71480644,0.71459514
2017-01-04,0.71401536,0.714727,0.7142435,0.7140497,0.71431625,0.71437216,0.7146124
2017-01-05,0.7140183,0.7145155,0.7138379,0.7144325,0.71431476,0.7139111,0.7145427
2017-01-06,0.7140214,0.7146661,0.7142563,0.7146746,0.7143368,0.713898,0.7141885
2017-01-08,0.7140246,0.7151859,0.71382415,0.71320784,0.7130029,0.7148201,0.7142697
2017-01-09,0.7140279,0.713647,0.71427,0.71333134,0.7150624,0.71406657,0.71511406
2017-01-10,0.71403104,0.71479523,0.7138105,0.71432143,0.71391225,0.7141631,0.7141541
2017-01-11,0.71403456,0.71349376,0.7137088,0.71444136,0.71432626,0.71433663,0.7142431
2017-01-12,0.71403825,0.71428597,0.71501917,0.71454334,0.71409935,0.71357214,0.7151656
2017-01-13,0.71433485,0.7151244,0.71439475,0.7138014,0.7153394,0.7147793,0.71411717
2017-01-15,0.7136858,0.71423894,0.7130051,0.71401626,0.71344453,0.71414614,0.7142145
2017-01-16,0.71483564,0.71432346,0.7136673,0.7149926,0.7137525,0.7144008,0.7152187
2017-01-17,0.7143389,0.7151846,0.71513736,0.71410775,0.7143937,0.7145263,0.71407926
2017-01-18,0.7135491,0.7142053,0.7144363,0.7142825,0.71399724,0.714953,0.714186
2017-01-19,0.71391517,0.7142958,0.71288323,0.7152979,0.7143041,0.71418136,0.7152742
2017-01-20,0.7144295,0.7152363,0.71362346,0.71429014,0.71544737,0.7133443,0.71404177
2017-01-22,0.71475595,0.7141682,0.71525913,0.71444553,0.7145215,0.7146548,0.7141577
2017-01-23,0.7138666,0.7142676,0.7144786,0.7145787,0.71424156,0.71397185,0.71533036
2017-01-24,0.7145542,0.7152905,0.7127589,0.71361834,0.7143316,0.71436536,0.71400416
2017-01-25,0.71365225,0.7141306,0.71358,0.7138987,0.7146855,0.7133305,0.7141295
2017-01-26,0.7153316,0.7142394,0.71538377,0.7151534,0.715355,0.7149611,0.71538556
2017-01-27,0.7147232,0.7153464,0.7145226,0.71402127,0.7130428,0.71410996,0.71396583
2017-01-29,0.71353173,0.714093,0.71263623,0.714245,0.7127549,0.71444994,0.7135557
2017-01-30,0.71428835,0.71421117,0.71353734,0.7145425,0.71483266,0.7168223,0.71537364
2017-01-31,0.71345544,0.7154022,0.7155052,0.71461046,0.71616465,0.71889925,0.71918035
2017-02-01,0.71507466,0.7140547,0.7145646,0.7187588,0.7139698,0.7163035,0.71901155
2017-02-02,0.7143771,0.71418184,0.7159475,0.7134403,0.7188505,0.71867704,0.7196006
2017-02-03,0.7132878,0.7182802,0.7178977,0.71932304,0.7192144,0.71876913,0.7212442
2017-02-05,0.71532774,0.7198922,0.7183033,0.71906567,0.719855,0.7205481,0.71961504
2017-02-06,0.71698314,0.71705467,0.71678436,0.717894,0.7187506,0.7198425,0.72074616
2017-02-07,0.71652824,0.7197709,0.71938914,0.71945274,0.72009534,0.71956486,0.7209896
2017-02-08,0.717412,0.71899366,0.71858406,0.7201538,0.719496,0.7218044,0.7224551
2017-02-09,0.71928173,0.72044677,0.7212815,0.72045517,0.71878576,0.7220843,0.7200477
2017-02-10,0.720046,0.71967816,0.72078145,0.720105,0.72011477,0.7210246,0.7207163
2017-02-12,0.7197021,0.7214965,0.7212255,0.7227239,0.72118217,0.7209235,0.721863
2017-02-13,0.71951574,0.722157,0.7210379,0.7206979,0.72206575,0.72231644,0.7209971
2017-02-14,0.7206683,0.7225415,0.72075105,0.7209096,0.72067344,0.721455,0.72265637
2017-02-15,0.7202688,0.7215729,0.72079545,0.7206776,0.72238594,0.72067535,0.7238151
2017-02-16,0.7218344,0.7222617,0.72206175,0.7216864,0.7206321,0.72240674,0.72212
2017-02-17,0.7206957,0.7211914,0.72154933,0.7211362,0.7218975,0.7225054,0.72116023
2017-02-26,0.7204374,0.72101814,0.7229175,0.7214313,0.72284126,0.7228998,0.7218454
2017-02-27,0.7221528,0.72253126,0.72203106,0.7233112,0.72265756,0.7228777,0.7234444
2017-02-28,0.7217479,0.722173,0.72181344,0.7225127,0.72145915,0.72162914,0.72252417
2017-03-01,0.7233215,0.72126675,0.72229505,0.72110647,0.72200775,0.7224096,0.722498
2017-03-02,0.72254443,0.7218719,0.72190636,0.721839,0.72228724,0.72271997,0.72285986
2017-03-03,0.72251874,0.7225723,0.72281533,0.7219825,0.72355145,0.7212268,0.7223864
2017-03-05,0.7225443,0.7225463,0.72364396,0.72192746,0.7227892,0.7224281,0.72217447
2017-03-06,0.7225165,0.7225719,0.7222347,0.7221108,0.72152334,0.72215056,0.7221788
2017-03-07,0.72254395,0.7225445,0.7212435,0.7220881,0.72161657,0.72248906,0.7214067
2017-03-08,0.7225151,0.7230378,0.7219119,0.7224859,0.7220549,0.72370446,0.7214974
2017-03-09,0.72254455,0.72226596,0.72274673,0.7219437,0.72096866,0.72220945,0.7212283
2017-03-10,0.7215452,0.7228291,0.72266775,0.72164947,0.7221616,0.7229137,0.7211579
2017-03-12,0.72392285,0.72129524,0.72254133,0.7223776,0.72267026,0.72266144,0.72191167
2017-03-13,0.72203946,0.72345877,0.72231257,0.72145706,0.723247,0.7214395,0.7207585
2017-03-14,0.7216844,0.7210538,0.72189903,0.720909,0.72012585,0.72209775,0.71949905
2017-03-15,0.7237031,0.72230375,0.7227681,0.72221595,0.7224545,0.7218269,0.7203966
2017-03-16,0.7226808,0.7214438,0.72072285,0.7217998,0.7188682,0.7196916,0.7187315
2017-03-17,0.722461,0.7213888,0.72067475,0.71851176,0.7197833,0.7195271,0.71927506
2017-03-19,0.7215914,0.7213844,0.7204645,0.72010595,0.7190542,0.7186253,0.7164655
2017-03-20,0.72188765,0.72096926,0.7199692,0.7194391,0.7187783,0.7161345,0.71080524
2017-03-21,0.718343,0.72034156,0.718933,0.71891266,0.7167025,0.711139,0.7089258
2017-03-22,0.72020775,0.7199676,0.7191316,0.71635634,0.71062875,0.7070429,0.7078369
2017-03-23,0.71888137,0.719173,0.7165324,0.7103073,0.70796776,0.7081594,0.7070205
2017-03-24,0.7192166,0.71729785,0.71038985,0.70875025,0.7080261,0.7072908,0.70374125
2017-03-26,0.7172725,0.7112476,0.7081081,0.7079702,0.70556074,0.704476,0.7027563
2017-03-27,0.71124226,0.70855874,0.70719415,0.706522,0.7035388,0.7030761,0.70170593
2017-03-28,0.70839876,0.7068774,0.70725816,0.70333564,0.7026846,0.7014274,0.7006659
2017-03-29,0.7081231,0.70694965,0.7032975,0.70206827,0.70105296,0.7014627,0.7010904
2017-03-30,0.70550454,0.70314306,0.7018399,0.7012117,0.70124865,0.70152676,0.7008942
2017-03-31,0.7031864,0.7025353,0.70089287,0.70087457,0.701546,0.7014741,0.700008
2017-04-02,0.7022693,0.7014829,0.70187175,0.7015438,0.70142424,0.7012017,0.700691
2017-04-03,0.702978,0.70174134,0.7008831,0.70027953,0.7005637,0.69986093,0.6997047
2017-04-04,0.7023549,0.7023615,0.7007429,0.7016688,0.7001858,0.6996554,0.69943476
2017-04-05,0.7013882,0.7015847,0.7002072,0.70026076,0.7013052,0.6994384,0.70068926
2017-04-06,0.70111746,0.70127815,0.7000003,0.7004596,0.70087695,0.7008785,0.70061123
2017-04-07,0.70090353,0.7003129,0.6998429,0.70022583,0.6994299,0.70041186,0.6999713
2017-04-09,0.70171195,0.7004783,0.7016508,0.6999067,0.7001663,0.69969344,0.7006194
2017-04-10,0.7008438,0.7006405,0.7005343,0.70012164,0.69982195,0.69841766,0.6995345
2017-04-11,0.6996527,0.70067674,0.699856,0.70043665,0.7003932,0.69962317,0.6984869
2017-04-12,0.69982404,0.7000201,0.69959116,0.6993752,0.70005137,0.69987273,0.6993103
2017-04-13,0.70022136,0.70030475,0.6995323,0.6995543,0.70087045,0.7001537,0.70037055
2017-04-16,0.6997022,0.6995616,0.7005114,0.69942987,0.69964963,0.70046824,0.69982904
2017-04-17,0.6995727,0.6999385,0.7000127,0.70014954,0.6993538,0.6988504,0.6994532
2017-04-18,0.69993883,0.6995537,0.69954836,0.7000322,0.6997978,0.6998988,0.700706
2017-04-19,0.69977355,0.70068675,0.6995256,0.6989906,0.69987303,0.6995094,0.70002735
2017-04-20,0.69966084,0.7002442,0.6999283,0.6993544,0.7002291,0.6986342,0.7001308
2017-04-21,0.69990355,0.69886774,0.6997773,0.6988461,0.6997249,0.70002675,0.6997321
2017-04-23,0.69967973,0.69968647,0.69961244,0.6997799,0.69923216,0.6996107,0.69886565
2017-04-24,0.6993392,0.69913846,0.6999766,0.70021755,0.7000552,0.6995044,0.69974786
2017-04-25,0.7000284,0.69961226,0.69959056,0.6996681,0.70006466,0.6990926,0.699401
2017-04-26,0.70026207,0.69971967,0.699921,0.70000184,0.7002406,0.6998863,0.6998312
2017-04-27,0.699097,0.6998537,0.6998956,0.6990867,0.69978493,0.69955754,0.6994664
2017-04-28,0.6997759,0.69969904,0.6995709,0.70000166,0.6990794,0.69888145,0.6986488
2017-04-30,0.69984823,0.6990557,0.69989204,0.70017594,0.69967586,0.69992983,0.6999279
2017-05-01,0.699231,0.7000363,0.69970375,0.69900715,0.6992784,0.6984208,0.699311
2017-05-02,0.6998684,0.69930166,0.69983995,0.69995916,0.6988775,0.6992758,0.6993445
2017-05-03,0.7002155,0.69977546,0.69868606,0.6985185,0.698192,0.69888586,0.6993483
2017-05-04,0.6992304,0.69961166,0.6987613,0.69888806,0.6996758,0.69918084,0.6993519
2017-05-05,0.6996292,0.6987127,0.6991084,0.69910884,0.69922864,0.6990946,0.6993554
2017-05-07,0.69926655,0.69957525,0.69894254,0.69966555,0.6987671,0.69873786,0.69935906
2017-05-08,0.6995496,0.69870186,0.69920623,0.6991416,0.69932926,0.69934595,0.69922704
2017-05-09,0.69905776,0.69959307,0.69916415,0.69899756,0.6995427,0.6990183,0.69855154
2017-05-10,0.6994893,0.6986921,0.6987434,0.69914144,0.6989289,0.6992061,0.69827104
2017-05-11,0.6986099,0.69961035,0.6990495,0.699822,0.6985464,0.698576,0.6957367
2017-05-12,0.69906557,0.6986837,0.6991982,0.6988817,0.6982539,0.6954443,0.6926062
2017-05-14,0.6992327,0.6982518,0.6988536,0.698724,0.6953095,0.6924001,0.6908419
2017-05-15,0.6986888,0.6988668,0.69842494,0.6955903,0.69276637,0.6917293,0.6900254
2017-05-16,0.6988997,0.6980867,0.6954923,0.6927953,0.6912183,0.6892556,0.68870664
2017-05-17,0.69862384,0.69582117,0.69299376,0.6912031,0.6898509,0.68872416,0.6878251
2017-05-18,0.6958199,0.6927204,0.6910374,0.6897415,0.6895306,0.6883243,0.6876823
2017-05-19,0.6928004,0.69159156,0.68963116,0.689138,0.6889338,0.6879994,0.68722427
2017-05-21,0.6912556,0.68965524,0.68896484,0.68776345,0.68790525,0.68728447,0.68660045
2017-05-22,0.6896056,0.6890991,0.6883732,0.6879845,0.6876261,0.6866858,0.6865469
2017-05-23,0.68869054,0.6877424,0.6876781,0.6875707,0.6869946,0.68615746,0.68656635
2017-05-24,0.6886788,0.68794453,0.6872334,0.68731314,0.68644804,0.6870761,0.6872499
2017-05-25,0.6892649,0.6875183,0.6868297,0.6859822,0.686701,0.68691343,0.6862404
2017-05-26,0.6871,0.6867605,0.68658143,0.6870891,0.6869574,0.6863042,0.6867329
2017-05-28,0.68636197,0.6862779,0.6865699,0.6861974,0.686013,0.68680054,0.6861166
2017-05-29,0.68634015,0.6867641,0.686568,0.6865888,0.68683374,0.6861261,0.68641925
2017-05-30,0.68680227,0.68713427,0.6864183,0.6868095,0.68602556,0.68612343,0.6861066
2017-05-31,0.6867978,0.6864605,0.6863124,0.6866612,0.6859131,0.68612075,0.6864296
2017-06-01,0.686647,0.68641883,0.6861446,0.6862248,0.6865076,0.686118,0.6860954
2017-06-02,0.6865103,0.68583226,0.68638855,0.6858873,0.68645877,0.6861152,0.6864407
2017-06-04,0.6856513,0.6864215,0.6861391,0.686481,0.68643653,0.68611234,0.68658423
2017-06-05,0.68674517,0.68580645,0.68639416,0.6865391,0.6861973,0.687152,0.6875116
2017-06-06,0.68582916,0.6864291,0.6861339,0.6864836,0.68645394,0.68695205,0.68807
2017-06-07,0.68559694,0.6857796,0.68639994,0.68629926,0.68585205,0.6880562,0.6873391
2017-06-08,0.6864251,0.686436,0.68703914,0.68684983,0.68755186,0.68817145,0.6884014
2017-06-09,0.6866756,0.68698967,0.6860432,0.68664634,0.68816453,0.6876623,0.6874715
2017-06-11,0.6868912,0.6874005,0.68777823,0.68635064,0.6879854,0.6881541,0.6877678
2017-06-12,0.68735373,0.6859081,0.68801415,0.68753815,0.68634945,0.68790704,0.68832463
2017-06-13,0.68727976,0.6864798,0.6876348,0.68885106,0.6877148,0.687777,0.6882633
2017-06-14,0.68721455,0.68861616,0.68920505,0.68826675,0.68843985,0.68868417,0.6890113
2017-06-15,0.6877366,0.68782705,0.68800104,0.68789756,0.687726,0.6886846,0.68851036
2017-06-16,0.6878818,0.6874305,0.6875546,0.6886784,0.6884075,0.688795,0.69031954
2017-06-18,0.6875901,0.6889647,0.6888596,0.6886987,0.6886672,0.6887428,0.68911785
2017-06-19,0.6886315,0.68871236,0.68830055,0.6884045,0.6884865,0.68849695,0.68945146
2017-06-20,0.68885875,0.6892054,0.6890664,0.6885219,0.68882936,0.68903834,0.68917793
2017-06-21,0.68907577,0.68841374,0.6900236,0.68830377,0.6885955,0.6889367,0.691655
2017-06-22,0.6895407,0.6882709,0.68843323,0.6874813,0.69069517,0.69104695,0.6918577
2017-06-23,0.68833154,0.68918097,0.68879515,0.68965715,0.69037014,0.69192755,0.6940647
2017-06-25,0.68878233,0.6891229,0.6887652,0.69094074,0.69206727,0.693243,0.69501096
2017-06-26,0.6895642,0.6894674,0.6910429,0.6912065,0.6938608,0.6977846,0.6979115
2017-06-27,0.68908644,0.6913792,0.69164747,0.69309956,0.6969078,0.6982138,0.698459
2017-06-28,0.69096726,0.691322,0.6933217,0.696651,0.6970744,0.6988067,0.6988495
2017-06-29,0.6923797,0.69396627,0.69505084,0.6975058,0.69800836,0.6968987,0.69873184
2017-06-30,0.6939471,0.6971505,0.6976317,0.6985401,0.6985476,0.6991441,0.7015225
2017-07-02,0.6972451,0.69676894,0.6978531,0.6980679,0.69888,0.6994581,0.6996969
2017-07-03,0.6970151,0.69757104,0.6987614,0.7003549,0.6985261,0.6987287,0.70023763
2017-07-04,0.69794226,0.69797945,0.6994548,0.7000341,0.699606,0.70039076,0.700506
2017-07-05,0.6975079,0.698924,0.69927526,0.6999062,0.703281,0.7012145,0.7012573
2017-07-06,0.69875443,0.6999461,0.6997797,0.70006275,0.70004964,0.7008618,0.7011183
2017-07-07,0.6999229,0.6990857,0.6996943,0.7010951,0.70145565,0.7018895,0.70104337
2017-07-09,0.6997908,0.70016974,0.6996375,0.7022338,0.7013305,0.7010659,0.70143276
