,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD,USDCAD
2015-09-02,1.3120642,1.3111355,1.3101928,1.3117948,1.3130524,1.3119602,1.3131182
2015-09-03,1.3123596,1.3134983,1.3127633,1.3127408,1.310603,1.3121588,1.3154842
2015-09-04,1.3118957,1.3084459,1.3143232,1.311432,1.3125509,1.3135862,1.3163328
2015-09-06,1.3110038,1.310793,1.3117127,1.3140118,1.3141242,1.3147099,1.31563
2015-09-07,1.3111296,1.3130543,1.3148675,1.3142561,1.3161327,1.3163693,1.3177888
2015-09-08,1.3129392,1.3140619,1.3139458,1.3170238,1.315636,1.3181752,1.3173181
2015-09-09,1.3144878,1.3146902,1.3153627,1.3144164,1.3178062,1.3193021,1.3207828
2015-09-10,1.3133086,1.3156989,1.3155514,1.3182588,1.3184588,1.3204646,1.3205898
2015-09-11,1.3162868,1.315634,1.3174708,1.3194852,1.3233508,1.3214049,1.322163
2015-09-13,1.3154006,1.317476,1.3194845,1.3201265,1.3194288,1.322382,1.3214152
2015-09-14,1.3177774,1.318717,1.3186443,1.323708,1.3210802,1.3191218,1.3198867
2015-09-15,1.3197486,1.3213987,1.3148443,1.3212985,1.3217301,1.3203416,1.3220776
2015-09-16,1.3213267,1.3197695,1.320874,1.319611,1.3194444,1.3205532,1.3222004
2015-09-17,1.3197492,1.3189532,1.3213906,1.3208287,1.3208823,1.3227291,1.3226954
2015-09-18,1.3200998,1.3210044,1.321775,1.3210177,1.3249617,1.3222301,1.3245223
2015-09-20,1.3204632,1.320606,1.3222361,1.3209336,1.3203182,1.3228084,1.3235455
2015-09-21,1.3232615,1.3208004,1.3159273,1.3237082,1.3232777,1.3224657,1.3210474
2015-09-22,1.3220327,1.3204534,1.322436,1.3240335,1.3235104,1.3229198,1.3224009
2015-09-23,1.3214663,1.3221805,1.3239272,1.3241749,1.3214133,1.3223405,1.3247006
2015-09-24,1.3240176,1.3241665,1.3222036,1.3211844,1.3221543,1.322499,1.3233576
2015-09-25,1.321995,1.3209743,1.3214656,1.3232899,1.3237526,1.3227091,1.3240955
2015-09-27,1.3255012,1.3239629,1.3242701,1.323355,1.3262895,1.3249741,1.3243892
2015-09-28,1.3214809,1.3217564,1.3239881,1.3232453,1.3233691,1.3235292,1.3271377
2015-09-29,1.3229262,1.3231312,1.323194,1.3255382,1.3246446,1.3240273,1.3250957
2015-09-30,1.3237771,1.3248681,1.3241304,1.3242421,1.3241769,1.3248365,1.3231022
2015-10-01,1.3225102,1.3233564,1.3240874,1.3238201,1.3246481,1.3247391,1.3227146
2015-10-02,1.3230911,1.324389,1.3245811,1.3239374,1.3241265,1.3241818,1.3237612
2015-10-04,1.3246045,1.324606,1.3242495,1.3241801,1.3217785,1.3265489,1.3214467
2015-10-05,1.3244202,1.3240763,1.3267093,1.321523,1.324131,1.3237519,1.3229197
2015-10-06,1.3243017,1.3246901,1.3241282,1.3242184,1.3233993,1.3232679,1.3223336
2015-10-07,1.3241906,1.3216307,1.3241189,1.3220469,1.3236427,1.3229196,1.323481
2015-10-08,1.3247418,1.3239837,1.3237088,1.3245271,1.3219168,1.3230541,1.3225281
2015-10-09,1.3238919,1.322561,1.3220754,1.323591,1.3239619,1.3224169,1.3237344
2015-10-11,1.3226013,1.3237623,1.3231859,1.3240736,1.3224268,1.3226708,1.3228052
2015-10-12,1.3242353,1.3235589,1.3233783,1.3225272,1.3238226,1.3234279,1.3228965
2015-10-13,1.3239143,1.3229775,1.3237448,1.3236055,1.321928,1.3230989,1.3226328
2015-10-14,1.3232486,1.3233188,1.3220412,1.3241656,1.3207752,1.3248296,1.3218486
2015-10-15,1.3229356,1.322444,1.3243684,1.3212917,1.3225732,1.3218787,1.3204819
2015-10-16,1.3225248,1.3234352,1.3225665,1.3219025,1.3214862,1.321506,1.3204197
2015-10-18,1.3235422,1.3226057,1.3215077,1.3211129,1.3216326,1.3201624,1.3175024
2015-10-19,1.3243351,1.3227859,1.3219682,1.3221111,1.3202133,1.3178566,1.3150995
2015-10-20,1.323117,1.3209167,1.3216517,1.3190475,1.3177583,1.3159267,1.3151894
2015-10-21,1.3219509,1.3212998,1.3198214,1.3166252,1.3149531,1.3158877,1.3146771
2015-10-22,1.321383,1.3206954,1.3175684,1.3152895,1.3150051,1.3139002,1.3141949
2015-10-23,1.3193357,1.3189566,1.3157035,1.3151004,1.315118,1.3141413,1.3153472
2015-10-25,1.3172834,1.3149557,1.3153114,1.313089,1.3151379,1.315064,1.3146306
2015-10-26,1.3148303,1.315549,1.3143783,1.3142728,1.3150866,1.3154016,1.3127528
2015-10-27,1.3154347,1.3148413,1.314955,1.314173,1.315129,1.3145193,1.3130022
2015-10-28,1.3138188,1.3150172,1.315379,1.3160653,1.3139368,1.3149041,1.3139166
2015-10-29,1.3138494,1.3138235,1.3143085,1.3123355,1.31338,1.3129084,1.3107705
2015-10-30,1.3153858,1.3154302,1.3126287,1.3139045,1.3123884,1.3108248,1.3101224
2015-11-01,1.3144883,1.3129759,1.3128326,1.3124905,1.3103707,1.3101761,1.3113545
2015-11-02,1.3128071,1.3127141,1.3120565,1.3109063,1.3113861,1.3114072,1.310453
2015-11-03,1.312854,1.3122131,1.3113539,1.3105006,1.3112893,1.3117001,1.3107483
2015-11-04,1.311173,1.3116329,1.3100386,1.310948,1.3102827,1.3108536,1.3109946
2015-11-05,1.309962,1.3107166,1.3108153,1.3116283,1.3114095,1.3100957,1.3100694
2015-11-06,1.3105614,1.3096681,1.3113885,1.3112845,1.311305,1.3102419,1.3104527
2015-11-08,1.3111887,1.3118445,1.3099627,1.3099967,1.3102121,1.3114883,1.3118802
2015-11-09,1.310838,1.3114939,1.3108169,1.3109715,1.3114622,1.3100195,1.3107251
2015-11-10,1.3099835,1.3101927,1.3114393,1.310671,1.311343,1.3107827,1.3108833
2015-11-11,1.3109224,1.3112401,1.3098707,1.3104087,1.3101244,1.3104804,1.3100133
2015-11-12,1.3106072,1.3109698,1.308718,1.3114,1.3115087,1.3088546,1.3106792
2015-11-13,1.3103589,1.3096676,1.3110445,1.3085585,1.31141,1.3123695,1.3132529
2015-11-15,1.3113191,1.3111284,1.3107258,1.3098012,1.3096366,1.3108821,1.3119553
2015-11-16,1.3109572,1.312293,1.3104241,1.3111906,1.3134277,1.3144026,1.3151712
2015-11-17,1.3120577,1.312306,1.310842,1.3134953,1.3139262,1.3151262,1.3162808
2015-11-18,1.3116205,1.3110466,1.3105148,1.3144524,1.3156202,1.316018,1.3169484
2015-11-19,1.3116959,1.3124074,1.3108536,1.3141553,1.3162005,1.3166025,1.319174
2015-11-20,1.3114898,1.3156843,1.3165765,1.3172868,1.3148427,1.318117,1.3226657
2015-11-22,1.314445,1.3131609,1.3157327,1.3182988,1.3203753,1.3180492,1.3230637
2015-11-23,1.3149534,1.3160247,1.3174648,1.3187003,1.32141,1.323082,1.3223747
2015-11-24,1.3132262,1.3161175,1.3181455,1.3195522,1.3232791,1.3248761,1.3255719
2015-11-25,1.3160914,1.3185399,1.3212872,1.3211968,1.3228995,1.3261824,1.3265735
2015-11-26,1.3188848,1.3209264,1.3229439,1.3256171,1.326405,1.326616,1.3266238
2015-11-27,1.3205934,1.3233116,1.3239413,1.3259909,1.3286389,1.3278655,1.328018
2015-11-29,1.3229998,1.3246323,1.3252972,1.3242526,1.3288827,1.3271327,1.3287104
2015-11-30,1.3223176,1.3263547,1.3268245,1.3291137,1.3299007,1.3277748,1.3298787
2015-12-01,1.3252983,1.326767,1.3277137,1.3274068,1.3304374,1.329738,1.3289248
2015-12-02,1.3260236,1.3270483,1.3281827,1.3298553,1.3294609,1.3290987,1.3298738
2015-12-03,1.3265176,1.3271344,1.3292305,1.3303239,1.3309455,1.33122,1.3304428
2015-12-04,1.3270059,1.3292857,1.3270086,1.3270888,1.3307879,1.3291339,1.3306209
2015-12-06,1.3289882,1.3309011,1.3297262,1.3303823,1.3302419,1.3308216,1.3327413
2015-12-07,1.3297081,1.3291395,1.3293192,1.3298647,1.3320816,1.331914,1.3305856
2015-12-08,1.3298889,1.3290701,1.3301203,1.3319235,1.3321049,1.3324149,1.3332349
2015-12-09,1.3297453,1.3305023,1.3328145,1.3320415,1.3314681,1.3325101,1.3305815
2015-12-10,1.3303971,1.333437,1.3301601,1.3332281,1.3320975,1.334382,1.33284
2015-12-11,1.3313468,1.3315243,1.332125,1.3332572,1.3312196,1.3309386,1.3329506
2015-12-13,1.3341317,1.3334594,1.3321205,1.3327641,1.3338102,1.3339635,1.332964
2015-12-14,1.3290925,1.3328459,1.3327522,1.3318741,1.3327236,1.3341795,1.3345754
2015-12-15,1.3327763,1.331118,1.3328769,1.3328055,1.3340931,1.335715,1.3358525
2015-12-16,1.3310643,1.3350267,1.3332521,1.3361914,1.3364226,1.3333985,1.334507
2015-12-17,1.3327229,1.3344796,1.3334917,1.3348207,1.3343743,1.33606,1.335986
2015-12-18,1.332792,1.3342034,1.3337638,1.3361757,1.3370659,1.337479,1.3361061
2015-12-20,1.3341494,1.3378603,1.334942,1.3358772,1.3356647,1.3360144,1.3368099
2015-12-21,1.3354594,1.3354284,1.337678,1.3348658,1.3363072,1.337894,1.3374615
2015-12-22,1.3337057,1.336107,1.3357651,1.3363719,1.337856,1.3373907,1.3393567
2015-12-23,1.3366321,1.3341758,1.3375885,1.338504,1.3395541,1.3395526,1.3461022
2015-12-24,1.3377694,1.3368094,1.337106,1.3400717,1.340136,1.3482174,1.3562944
2015-12-27,1.3365414,1.3372821,1.338106,1.3386819,1.3485703,1.3553088,1.357743
2015-12-28,1.337504,1.3402672,1.3389146,1.3468579,1.3566654,1.3574555,1.3604743
2015-12-29,1.3375037,1.339519,1.3476415,1.3552742,1.3582156,1.3584785,1.3688016
2015-12-30,1.3386567,1.3473625,1.3566139,1.3575106,1.3599246,1.3694067,1.3722045
2015-12-31,1.3493845,1.3558104,1.3564599,1.3598902,1.3678805,1.3711063,1.3734088
2016-01-03,1.3574736,1.356715,1.3588309,1.3691157,1.3705466,1.3738239,1.3743434
2016-01-04,1.3559029,1.359894,1.3684955,1.372112,1.372586,1.3738228,1.3775053
2016-01-05,1.3603497,1.3688486,1.3695666,1.3722212,1.374429,1.3783233,1.384225
2016-01-06,1.3689473,1.3709512,1.3710954,1.3740715,1.3796837,1.3852441,1.3850777
2016-01-07,1.3722541,1.3720889,1.3744996,1.3779805,1.3836014,1.3870268,1.3860109
2016-01-08,1.3721981,1.3740997,1.3789632,1.3836715,1.3850193,1.3867116,1.3890454
2016-01-10,1.3730586,1.378519,1.3830199,1.3859305,1.3874549,1.382438,1.3877099
2016-01-11,1.3777506,1.3835844,1.3857841,1.3858142,1.3861873,1.386471,1.3871212
2016-01-12,1.3837253,1.3859937,1.3860981,1.3901241,1.3868284,1.3900781,1.3869295
2016-01-13,1.3851815,1.3860557,1.3878288,1.384948,1.3879511,1.3882422,1.3899934
2016-01-14,1.3854724,1.3875124,1.3853872,1.3863096,1.3883324,1.3904349,1.389199
2016-01-15,1.383821,1.3883884,1.386077,1.3874516,1.3890417,1.3911953,1.3901608
2016-01-17,1.3860819,1.3871675,1.388607,1.3878763,1.3901232,1.3932881,1.3921548
2016-01-18,1.3871675,1.3884112,1.3910296,1.3901706,1.393547,1.3924404,1.3941528
2016-01-19,1.3869362,1.387085,1.3906235,1.3923583,1.3927336,1.3944522,1.3940653
2016-01-20,1.3898647,1.3907598,1.3925252,1.3921824,1.3924768,1.3942187,1.3966708
2016-01-21,1.389584,1.3898488,1.3973202,1.3936367,1.3946887,1.3950253,1.3982918
2016-01-22,1.3921576,1.395502,1.3923647,1.3949454,1.3946638,1.3979363,1.4061531
2016-01-24,1.3917539,1.3941424,1.3943819,1.3956693,1.3965971,1.4074345,1.4091738
2016-01-25,1.3940921,1.3950324,1.3949668,1.3947834,1.4076879,1.4081967,1.4094107
2016-01-26,1.3940326,1.3945339,1.3962064,1.4076853,1.4068654,1.4089508,1.4063287
2016-01-27,1.3950554,1.3957,1.4080307,1.4069439,1.4095569,1.4068007,1.4074892
2016-01-28,1.3972154,1.4070202,1.4081811,1.409507,1.4084847,1.4062152,1.4081831
2016-01-29,1.408612,1.4068496,1.4072174,1.4085834,1.4066324,1.40816,1.4074926
2016-01-31,1.4083529,1.4090264,1.4075036,1.4091756,1.4079604,1.4084959,1.4082216
2016-02-01,1.4071286,1.4096353,1.4087903,1.4079115,1.4068763,1.4075367,1.407471
2016-02-02,1.4082365,1.4076841,1.4076185,1.407063,1.4086056,1.4079947,1.4082421
2016-02-03,1.4080168,1.4073497,1.4078493,1.4084477,1.4082237,1.4070668,1.4074455
2016-02-04,1.4067289,1.4083109,1.4092023,1.406496,1.4070151,1.4059048,1.4082621
2016-02-05,1.4080112,1.4078546,1.4078611,1.4069928,1.409509,1.4093485,1.4074217
2016-02-07,1.4078109,1.4069164,1.4080672,1.4079471,1.4084547,1.4082878,1.4082892
2016-02-08,1.4076416,1.4093704,1.4082489,1.4090028,1.4081738,1.405638,1.4073932
2016-02-09,1.4077872,1.405083,1.4069474,1.4094964,1.4091713,1.4094296,1.4083171
2016-02-10,1.4078093,1.4090858,1.4073253,1.4088303,1.4069033,1.4094431,1.4073676
2016-02-11,1.4080093,1.406611,1.4090414,1.4097733,1.4052352,1.409477,1.4083457
2016-02-12,1.4064269,1.4069563,1.4074888,1.4071258,1.4083927,1.4079655,1.407345
2016-02-14,1.4083285,1.408113,1.407804,1.4054223,1.4065048,1.4109833,1.404151
2016-02-15,1.408519,1.4091343,1.409596,1.4097152,1.4100785,1.4065368,1.4025397
2016-02-16,1.4075913,1.4067763,1.4078147,1.4072433,1.4066929,1.4021097,1.4036701
2016-02-17,1.4062564,1.4050494,1.4080817,1.4058703,1.4051732,1.4021059,1.3979537
2016-02-18,1.4066286,1.408307,1.4074146,1.4040434,1.40283,1.4033158,1.3971136
2016-02-19,1.4073882,1.4065306,1.4040148,1.4027865,1.4022679,1.4010173,1.3934653
2016-02-21,1.4049969,1.4056053,1.4036376,1.4012573,1.4006035,1.3973407,1.3920078
2016-02-22,1.4041885,1.402153,1.4000771,1.3965417,1.3930113,1.3931116,1.3896444
2016-02-23,1.4019481,1.3977202,1.4005089,1.3940315,1.3916564,1.3914888,1.3922515
2016-02-24,1.4033508,1.3935199,1.3954725,1.3904195,1.3901957,1.3889039,1.3908219
2016-02-25,1.4001915,1.3949962,1.3907259,1.390497,1.3863442,1.3879375,1.3899989
2016-02-26,1.3953762,1.3924491,1.3874416,1.3892958,1.3923526,1.3881217,1.385318
2016-02-28,1.3914394,1.3924897,1.3910134,1.3893256,1.3852402,1.3854258,1.3825443
2016-02-29,1.3909919,1.3888664,1.3905084,1.388916,1.3891969,1.3853179,1.3825836
2016-03-01,1.388855,1.3893669,1.3887308,1.3859745,1.383144,1.3834422,1.3812685
2016-03-02,1.3910294,1.3850887,1.3882685,1.3818197,1.3804536,1.3821673,1.3790169
2016-03-03,1.3878672,1.3857534,1.3837867,1.3815739,1.382369,1.3785224,1.377699
2016-03-04,1.3872373,1.38358,1.3824806,1.3786473,1.3821998,1.378566,1.3768896
2016-03-06,1.3836164,1.3818161,1.3818482,1.3793776,1.3780327,1.3756943,1.3761191
2016-03-07,1.3832531,1.3821402,1.3811613,1.3775053,1.3776765,1.3751223,1.3760533
2016-03-08,1.382827,1.3805482,1.3774579,1.373002,1.3771957,1.3746555,1.375661
2016-03-09,1.3789172,1.3773433,1.378387,1.3767632,1.3752413,1.3763735,1.3729961
2016-03-10,1.3796517,1.3763894,1.3763039,1.3749374,1.3760252,1.372155,1.3717206
2016-03-11,1.3731766,1.3738416,1.3733644,1.3736823,1.3739953,1.3730723,1.3714244
2016-03-13,1.3763769,1.3759948,1.3741655,1.371806,1.3709459,1.3718039,1.3589566
2016-03-14,1.375432,1.3739197,1.3716118,1.3721001,1.3719957,1.3598323,1.360818
2016-03-15,1.37514,1.3722138,1.373682,1.3702915,1.3602619,1.3535991,1.3492115
2016-03-16,1.3699119,1.373876,1.371899,1.3587092,1.3534188,1.3537943,1.3503907
2016-03-17,1.3685782,1.3704853,1.3595371,1.3552775,1.3527763,1.3517631,1.3458546
2016-03-18,1.3713105,1.3604727,1.3512032,1.3516542,1.3523905,1.345509,1.3442957
2016-03-20,1.3619437,1.3542337,1.3530626,1.3503978,1.3457111,1.3444118,1.3429439
2016-03-21,1.3550525,1.3488086,1.3485548,1.3459506,1.3461573,1.3419218,1.3410258
2016-03-22,1.3557551,1.3522038,1.3472328,1.3437288,1.3420248,1.343998,1.3379062
2016-03-23,1.3499117,1.3454359,1.3431431,1.3414013,1.3382688,1.3380395,1.3350353
2016-03-24,1.3463453,1.3422561,1.3405383,1.3399103,1.3373269,1.3350844,1.3355486
2016-03-27,1.3452266,1.3418019,1.3381693,1.3381491,1.3354244,1.3332232,1.3337009
2016-03-28,1.3420441,1.3391001,1.3375716,1.3351008,1.3346499,1.3348227,1.334724
2016-03-29,1.34112,1.3374279,1.3358022,1.3333623,1.3313289,1.331888,1.3304496
2016-03-30,1.338762,1.3362029,1.3332202,1.3311443,1.3321714,1.3298626,1.328621
2016-03-31,1.332845,1.334621,1.3327165,1.3313484,1.3317604,1.3283724,1.3275532
2016-04-01,1.3324056,1.3313435,1.3334961,1.3298738,1.3263991,1.3296921,1.3268483
2016-04-03,1.3340251,1.3321686,1.3316369,1.3250918,1.3283617,1.3254551,1.3247582
2016-04-04,1.3331034,1.3303187,1.3282423,1.3254294,1.323828,1.3231806,1.3236085
2016-04-05,1.3315991,1.3273487,1.3251381,1.3246374,1.3238864,1.3232846,1.3213887
2016-04-06,1.3276885,1.3290846,1.3243626,1.3249881,1.324275,1.321809,1.3196119
2016-04-07,1.3287553,1.3247269,1.3258226,1.3234855,1.3209549,1.3222361,1.3158492
2016-04-08,1.3280659,1.3257813,1.3234646,1.3233896,1.3222903,1.316967,1.3141379
2016-04-10,1.3259337,1.3236947,1.3238442,1.3217587,1.3137954,1.3159062,1.3105881
2016-04-11,1.3243256,1.3237559,1.3202085,1.3151904,1.3150995,1.3125,1.3127987
2016-04-12,1.3232031,1.3212543,1.3154769,1.3187538,1.313807,1.3126831,1.3126092
2016-04-13,1.3210125,1.3161881,1.3132048,1.3133837,1.31197,1.3116289,1.30655
2016-04-14,1.3156536,1.3143768,1.3154502,1.3140678,1.3121893,1.3083774,1.3082943
2016-04-15,1.3139883,1.3135542,1.3091509,1.3106266,1.3097041,1.3033484,1.3043357
2016-04-17,1.3125689,1.3125484,1.3121696,1.3058789,1.3113039,1.306911,1.3070228
2016-04-18,1.3126863,1.3102534,1.308093,1.3052521,1.3042796,1.3066964,1.3056896
2016-04-19,1.3107886,1.3076471,1.3066623,1.307787,1.3051822,1.3040268,1.3028214
2016-04-20,1.3089236,1.3049488,1.3061671,1.303969,1.3049037,1.3035526,1.3032085
2016-04-21,1.3069377,1.307476,1.3075134,1.3030599,1.2998037,1.3025146,1.3011582
2016-04-22,1.3053172,1.3081362,1.3053937,1.3040468,1.3021822,1.3020211,1.2961836
2016-04-24,1.3054489,1.302887,1.3038322,1.3034925,1.3007729,1.2998683,1.2962734
2016-04-25,1.3022745,1.3062121,1.3036088,1.2994643,1.3011618,1.298415,1.298243
2016-04-26,1.3031538,1.3020995,1.3011062,1.2991972,1.2983549,1.2991364,1.298407
2016-04-27,1.3002912,1.3023005,1.3002186,1.2999785,1.2977316,1.2975676,1.294524
2016-04-28,1.2992119,1.300775,1.2992,1.2999663,1.2970238,1.2966013,1.2929399
2016-04-29,1.3008738,1.2984444,1.2981088,1.297173,1.2950934,1.2943106,1.288099
2016-05-01,1.2992656,1.3005173,1.2981358,1.2964497,1.2931288,1.2890211,1.2868335
2016-05-02,1.299886,1.2953188,1.2960448,1.2942123,1.2852765,1.2832341,1.2847776
2016-05-03,1.2936647,1.2965105,1.2941549,1.2841678,1.2846136,1.2847899,1.2836121
2016-05-04,1.2950048,1.2949545,1.2854712,1.2869747,1.2868555,1.2864451,1.285786
2016-05-05,1.2927642,1.2858729,1.2828927,1.2829933,1.2844315,1.2832518,1.2837497
2016-05-06,1.2856786,1.2843847,1.2856088,1.2863741,1.2843654,1.2830377,1.283109
2016-05-08,1.2887839,1.2855257,1.2830591,1.2832392,1.284785,1.285624,1.2859367
2016-05-09,1.2894533,1.284378,1.2838566,1.288271,1.2862227,1.2864645,1.2822791
2016-05-10,1.2871561,1.2855043,1.2852035,1.2838364,1.2868559,1.2840858,1.2855594
2016-05-11,1.287056,1.2843589,1.2842988,1.2838043,1.2856905,1.2845445,1.284245
2016-05-12,1.2863777,1.2854508,1.2837601,1.2838099,1.2856352,1.2857709,1.2839751
2016-05-13,1.2854877,1.2834101,1.2839388,1.2837169,1.2829344,1.2852349,1.2846478
2016-05-15,1.2842264,1.2868648,1.2841921,1.2836468,1.2883394,1.2845931,1.2853754
2016-05-16,1.2839469,1.2826613,1.2855864,1.2834423,1.284952,1.2857285,1.2840527
2016-05-17,1.2837644,1.2825403,1.2836496,1.2856156,1.2871039,1.2833533,1.2838881
2016-05-18,1.283671,1.2836344,1.2838573,1.285221,1.2833481,1.2837478,1.2846597
2016-05-19,1.2836334,1.2843347,1.2840354,1.285285,1.2866116,1.2841887,1.2846501
2016-05-20,1.2845974,1.2864788,1.2855692,1.285235,1.2849823,1.2854238,1.2866879
2016-05-22,1.2857289,1.2856867,1.2842933,1.2842168,1.2830757,1.2861731,1.2871389
2016-05-23,1.2835191,1.2864392,1.283885,1.2831888,1.2815411,1.2872798,1.2865267
2016-05-24,1.2848009,1.2828902,1.2835964,1.2833894,1.2871225,1.2882841,1.2892752
2016-05-25,1.2858167,1.2827554,1.2887676,1.2846038,1.2880421,1.2888477,1.2885158
2016-05-26,1.2851555,1.2840772,1.2862076,1.2871768,1.2889291,1.2893972,1.2897136
2016-05-27,1.2848986,1.2873087,1.28884,1.2889224,1.2903957,1.2876947,1.2927259
2016-05-29,1.2849054,1.2862635,1.2896622,1.2889509,1.2889965,1.2893877,1.2929726
2016-05-30,1.2871733,1.2891376,1.2887647,1.2887807,1.2933792,1.2908325,1.2931232
2016-05-31,1.2900546,1.2889315,1.287431,1.2889719,1.2908368,1.2929091,1.2939485
2016-06-01,1.2888777,1.2891395,1.289221,1.2908622,1.2923733,1.2943885,1.2937825
2016-06-02,1.2883275,1.2904658,1.2913309,1.2921176,1.2945074,1.2951887,1.2937326
2016-06-03,1.2889395,1.2924833,1.293164,1.294348,1.2939363,1.2949774,1.293822
2016-06-05,1.2901273,1.2934636,1.2932966,1.2932692,1.2933394,1.2935421,1.2939614
2016-06-06,1.2925967,1.2948372,1.2949134,1.2945161,1.2938981,1.2931817,1.2931015
2016-06-07,1.2938931,1.2944484,1.2954265,1.2944056,1.2937267,1.2927098,1.2944664
2016-06-08,1.2939839,1.2929947,1.2937088,1.2932024,1.2945304,1.2935185,1.2946863
2016-06-09,1.2938352,1.2935802,1.2929558,1.2944295,1.2940198,1.2944865,1.2948807
2016-06-10,1.2937399,1.2941687,1.2932496,1.294579,1.2937784,1.295371,1.2926414
2016-06-12,1.2943149,1.2949808,1.2949939,1.2931421,1.2936255,1.2951204,1.2931621
2016-06-13,1.2938089,1.293171,1.2955437,1.2945652,1.29444,1.2946007,1.2960554
2016-06-14,1.2948555,1.2940128,1.29369,1.293116,1.2938105,1.2934449,1.2953869
2016-06-15,1.2933645,1.2947185,1.2940582,1.2943588,1.2959237,1.2947227,1.2932897
2016-06-16,1.293346,1.2943392,1.2944258,1.2952554,1.2942287,1.2950735,1.2907128
2016-06-17,1.2946365,1.2954575,1.2963104,1.2956936,1.2932744,1.2953897,1.2930994
2016-06-19,1.296103,1.2949076,1.2958121,1.2947555,1.2923558,1.2924209,1.2914522
2016-06-20,1.2948582,1.2948103,1.2956512,1.2931616,1.2949116,1.2903097,1.294753
2016-06-21,1.293659,1.2943122,1.2928283,1.2921059,1.2948191,1.2935843,1.2951856
2016-06-22,1.2940949,1.288976,1.2944314,1.2947505,1.2944252,1.2957139,1.2970147
2016-06-23,1.294193,1.2904112,1.28986,1.2956605,1.2957139,1.2968092,1.297513
2016-06-24,1.290539,1.2905673,1.295465,1.2961942,1.2975653,1.2969773,1.2987607
2016-06-26,1.292343,1.2932501,1.2943845,1.2970148,1.2967517,1.2954655,1.2970172
2016-06-27,1.2944878,1.2958655,1.2966821,1.2976297,1.2970159,1.2979362,1.2973733
2016-06-28,1.2965426,1.2961655,1.2977571,1.2981993,1.2963655,1.2962468,1.2962304
2016-06-29,1.2969825,1.2972391,1.2964661,1.2974372,1.2987516,1.2924038,1.2976305
2016-06-30,1.2982886,1.2967196,1.2971032,1.299941,1.2956957,1.2960825,1.2945558
2016-07-01,1.2965512,1.2955995,1.2974057,1.2958626,1.2973108,1.293853,1.2934234
2016-07-03,1.2982962,1.2967963,1.2950687,1.2948747,1.296951,1.2944751,1.2948523
2016-07-04,1.2983682,1.2969028,1.29424,1.2913713,1.2944255,1.2964225,1.2946606
2016-07-05,1.298492,1.2961392,1.2956072,1.2954701,1.2932969,1.2968575,1.2934916
2016-07-06,1.293719,1.2934742,1.2955374,1.2938223,1.2947264,1.2925706,1.2949762
2016-07-07,1.2962581,1.2953848,1.2979295,1.2917067,1.2945422,1.2959617,1.2910564
2016-07-08,1.2913117,1.296119,1.2945533,1.2956245,1.2933533,1.2959704,1.2942843
2016-07-10,1.2954661,1.2938545,1.293597,1.2939959,1.2948458,1.2942164,1.2940148
2016-07-11,1.2938116,1.2937317,1.2980074,1.295166,1.2946491,1.2919111,1.2924795
2016-07-12,1.2916594,1.2943146,1.292809,1.2948883,1.2922528,1.2913043,1.2926147
2016-07-13,1.2956142,1.2937055,1.2926842,1.2910159,1.2920303,1.2922142,1.2914332
2016-07-14,1.2948875,1.2964959,1.2922223,1.291628,1.2903364,1.2915988,1.293705
2016-07-15,1.2946674,1.2930279,1.29192,1.290954,1.2914609,1.291456,1.2956108
2016-07-17,1.2911255,1.29396,1.2930007,1.2905444,1.2930723,1.2938461,1.2949802
2016-07-18,1.2913616,1.2922218,1.292727,1.2914517,1.2937803,1.2963207,1.2951236
2016-07-19,1.2905264,1.2908282,1.2951425,1.2925847,1.2959402,1.2965608,1.2964731
2016-07-20,1.2916744,1.290596,1.2919797,1.2937579,1.293355,1.2973285,1.2947686
2016-07-21,1.292519,1.2946932,1.2971295,1.2954296,1.2967893,1.2966299,1.2970539
2016-07-22,1.2939513,1.2940981,1.2942468,1.2952092,1.2952526,1.2971566,1.2976962
2016-07-24,1.2936313,1.2976894,1.2969687,1.2973168,1.2991829,1.2977228,1.299915
2016-07-25,1.2934461,1.2946067,1.2958682,1.2981039,1.296988,1.2975097,1.3001387
2016-07-26,1.2961837,1.2976863,1.2955916,1.297463,1.2991612,1.2988864,1.2998906
2016-07-27,1.2995028,1.2972751,1.2979927,1.2990713,1.2996863,1.3013644,1.3018162
2016-07-28,1.2963481,1.297888,1.2964319,1.2998409,1.3006715,1.3042378,1.3046486
2016-07-29,1.2975509,1.2985824,1.3004663,1.3010957,1.3035975,1.3007898,1.3027326
2016-07-31,1.300167,1.2992518,1.3012719,1.2998704,1.3031292,1.3040068,1.3031454
2016-08-01,1.2989563,1.2964723,1.3024873,1.2982042,1.303509,1.3039162,1.3027278
2016-08-02,1.3007185,1.3035451,1.3022122,1.3025217,1.3017306,1.3040628,1.3037486
2016-08-03,1.303818,1.302322,1.3041639,1.2991354,1.3035748,1.3046417,1.3059767
2016-08-04,1.3000147,1.2995164,1.2976611,1.3049701,1.3033755,1.303047,1.3055569
2016-08-05,1.2999105,1.3035142,1.3045821,1.3033961,1.3057694,1.3042614,1.3069886
2016-08-07,1.3026009,1.3057475,1.3031464,1.3056581,1.3048842,1.3071023,1.3048574
