,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY,AUDJPY
,0,1,2,3,4,5,6
2011-01-16,83.05935,83.07167,83.084435,83.08815,83.052826,83.08906,83.078545
2011-01-17,82.81589,82.824005,82.80632,82.81248,82.81004,82.810936,82.81434
2011-01-18,82.8129,82.80647,82.8087,82.816795,82.81043,82.80822,82.8066
2011-01-19,82.81077,82.8042,82.81031,82.80922,82.80469,82.8188,82.81086
2011-01-20,82.81666,82.81505,82.81774,82.81265,82.81348,82.808266,82.79608
2011-01-21,82.8136,82.81749,82.810974,82.81342,82.814896,82.79027,82.766335
2011-01-23,82.8116,82.805855,82.812325,82.80833,82.78612,82.765305,82.7553
2011-01-24,82.81679,82.8032,82.82025,82.79826,82.76882,82.75893,82.690575
2011-01-25,82.806755,82.81574,82.79611,82.7781,82.74283,82.69265,82.59838
2011-01-26,82.80876,82.78025,82.78666,82.74016,82.71475,82.597824,82.58647
2011-01-27,82.78953,82.76846,82.74458,82.705605,82.59231,82.55898,82.47632
2011-01-28,82.772736,82.75327,82.708015,82.59008,82.58174,82.484276,82.364845
2011-01-30,82.75961,82.68132,82.59797,82.58539,82.46422,82.36903,82.35193
2011-01-31,82.700066,82.59808,82.574974,82.464905,82.35658,82.35454,82.35805
2011-02-01,82.58558,82.58469,82.488045,82.361206,82.35323,82.36478,82.37184
2011-02-02,82.58561,82.47671,82.36154,82.35473,82.368866,82.37097,82.365295
2011-02-03,82.47172,82.38269,82.36265,82.34968,82.372375,82.348915,82.35048
2011-02-04,82.375175,82.36155,82.35298,82.36004,82.35558,82.35791,82.35752
2011-02-06,82.367676,82.35467,82.37493,82.3631,82.35183,82.35235,82.3734
2011-02-07,82.350746,82.37014,82.36609,82.36744,82.36987,82.36465,82.36582
2011-02-08,82.35881,82.36273,82.3682,82.375015,82.37391,82.372826,82.34876
2011-02-09,82.37697,82.36991,82.36502,82.362175,82.354576,82.35125,82.356865
2011-02-10,82.36833,82.360016,82.35677,82.36508,82.350235,82.34517,82.375145
2011-02-11,82.348854,82.35302,82.35835,82.356,82.37099,82.3645,82.36644
2011-02-13,82.358116,82.37146,82.34291,82.38858,82.37564,82.367836,82.34684
2011-02-14,82.37893,82.362656,82.36159,82.37715,82.3534,82.35823,82.35619
2011-02-15,82.36902,82.37117,82.36317,82.352646,82.348434,82.362854,82.377174
2011-02-16,82.346695,82.35941,82.3495,82.35892,82.372215,82.35348,82.36719
2011-02-17,82.35729,82.35114,82.38051,82.3736,82.37754,82.37459,82.49238
2011-02-18,82.381165,82.37299,82.36801,82.36252,82.35212,82.45969,82.55511
2011-02-20,82.36979,82.36258,82.37098,82.356064,82.465034,82.5813,82.553185
2011-02-21,82.344315,82.37263,82.36654,82.46707,82.58533,82.59697,82.71665
2011-02-22,82.35643,82.358765,82.49597,82.575066,82.613434,82.716324,82.75817
2011-02-23,82.383606,82.482666,82.59763,82.56864,82.74011,82.73165,82.84673
2011-02-24,82.47101,82.579895,82.58968,82.71657,82.74996,82.83892,82.93955
2011-02-25,82.592735,82.584946,82.74849,82.746864,82.83461,82.93139,82.9851
2011-02-27,82.60865,82.72175,82.766014,82.82581,82.93332,82.953674,83.002594
2011-02-28,82.7547,82.76357,82.85891,82.939575,82.97831,83.01983,83.14861
2011-03-01,82.7493,82.84372,82.907646,82.98223,82.98677,83.16311,83.209854
2011-03-02,82.863144,82.90475,82.98721,82.984535,83.17927,83.204445,83.21399
2011-03-03,82.9267,82.95029,83.00809,83.19668,83.25096,83.14783,83.22474
2011-03-04,82.984215,82.99813,83.185036,83.238594,83.20027,83.21142,83.32546
2011-03-06,83.02057,83.132744,83.19272,83.19711,83.2597,83.296524,83.30883
2011-03-07,83.157074,83.13928,83.26249,83.25728,83.29324,83.2946,83.29486
2011-03-08,83.18592,83.23059,83.2506,83.28176,83.28349,83.27426,83.24248
2011-03-09,83.192726,83.24895,83.27597,83.27432,83.29491,83.2974,83.27062
2011-03-10,83.27733,83.32341,83.25857,83.29107,83.28314,83.29526,83.269
2011-03-11,83.269035,83.25992,83.28778,83.28162,83.29524,83.27294,83.287346
2011-03-13,83.29628,83.24989,83.28886,83.27351,83.2828,83.29566,83.28323
2011-03-14,83.24591,83.30026,83.2728,83.29177,83.295586,83.28821,83.27639
2011-03-15,83.244225,83.2808,83.29737,83.28147,83.28244,83.26594,83.27244
2011-03-16,83.26811,83.24842,83.27056,83.272644,83.295944,83.32506,83.24202
2011-03-17,83.29329,83.30221,83.29153,83.29245,83.28208,83.250275,83.2549
2011-03-18,83.2984,83.282936,83.28889,83.281296,83.2677,83.25051,83.218735
2011-03-20,83.27348,83.27677,83.297806,83.3283,83.25034,83.23341,83.08536
2011-03-21,83.25626,83.304794,83.299126,83.26657,83.205666,83.122765,83.0742
2011-03-22,83.302185,83.28551,83.20027,83.202774,83.06814,83.09703,83.110756
2011-03-23,83.27223,83.21626,83.20555,83.10006,83.07472,83.03739,83.04875
2011-03-24,83.23264,83.154015,83.1101,83.09078,83.10513,83.087204,83.10073
2011-03-25,83.2037,83.080376,83.09842,83.07163,83.102264,83.10164,83.067825
2011-03-27,83.088104,83.09311,83.09087,83.07891,83.07331,83.059525,83.10505
2011-03-28,83.0797,83.111664,83.08276,83.04736,83.10608,83.062935,83.09439
2011-03-29,83.09882,83.10654,83.11125,83.07628,83.10294,83.08223,83.117424
2011-03-30,83.04823,83.09585,83.06795,83.0885,83.07187,83.130516,83.10744
2011-03-31,83.11614,83.08636,83.05732,83.10073,83.106995,83.09133,83.074165
2011-04-01,83.076546,83.0812,83.08094,83.0789,83.103645,83.08936,83.13051
2011-04-03,83.09592,83.071175,83.102036,83.08955,83.070465,83.111984,83.219086
2011-04-04,83.04625,83.09024,83.09201,83.05966,83.08433,83.09868,83.20176
2011-04-05,83.07848,83.08582,83.09028,83.14618,83.24235,83.18965,83.35736
2011-04-06,83.07466,83.08339,83.11352,83.28779,83.18909,83.316696,83.32871
2011-04-07,83.09729,83.13848,83.12392,83.23416,83.33586,83.3712,83.40273
2011-04-08,83.145424,83.19521,83.25555,83.29295,83.38162,83.358284,83.3972
2011-04-10,83.183174,83.31007,83.32314,83.313194,83.35669,83.412735,83.450386
2011-04-11,83.248405,83.31094,83.34007,83.36931,83.41407,83.418686,83.52206
2011-04-12,83.29061,83.31631,83.402405,83.42717,83.45981,83.548096,83.5561
2011-04-13,83.30931,83.39032,83.38629,83.44943,83.554436,83.56047,83.8295
2011-04-14,83.44485,83.42713,83.4342,83.520386,83.57993,83.86491,84.41611
2011-04-15,83.41366,83.45773,83.531715,83.53633,83.83656,84.3759,85.58409
2011-04-17,83.45028,83.53004,83.5737,83.82036,84.343765,85.5829,85.792
2011-04-18,83.53292,83.54508,83.86202,84.36977,85.569214,85.794945,86.787926
2011-04-19,83.56274,83.84382,84.36547,85.59587,85.82073,86.77856,86.88334
2011-04-20,83.82256,84.40615,85.61472,85.78142,86.68171,86.83549,86.93557
2011-04-21,84.36219,85.5873,85.81081,86.766304,86.85327,86.94173,87.0481
2011-04-24,85.5848,85.798965,86.78073,86.84031,86.88955,87.09616,87.42107
2011-04-25,85.76172,86.72691,86.842094,86.992645,87.09968,87.41063,87.48293
2011-04-26,86.80056,86.85014,86.89787,87.10013,87.43868,87.50357,87.59424
2011-04-27,86.89288,86.88792,87.10422,87.41788,87.440994,87.6096,87.68822
2011-04-28,86.96774,87.12695,87.448395,87.479645,87.67993,87.72461,87.77369
2011-04-29,87.09315,87.407486,87.50604,87.57039,87.664734,87.68626,87.75433
2011-05-01,87.35712,87.48312,87.6244,87.679596,87.780136,87.743645,87.773766
2011-05-02,87.45851,87.66643,87.68764,87.770935,87.78532,87.752975,87.75398
2011-05-03,87.61954,87.683846,87.64128,87.78856,87.78783,87.76976,87.774155
2011-05-04,87.74919,87.75598,87.756546,87.77064,87.75534,87.78168,87.75368
2011-05-05,87.73673,87.70496,87.73527,87.78888,87.76216,87.76342,87.77455
2011-05-06,87.8035,87.67506,87.679344,87.7703,87.76675,87.78206,87.75334
2011-05-08,87.73889,87.80102,87.76843,87.78919,87.76983,87.76304,87.77488
2011-05-09,87.74604,87.7648,87.75204,87.77002,87.7791,87.782455,87.75301
2011-05-10,87.73541,87.762535,87.76474,87.789505,87.78542,87.76268,87.775185
2011-05-11,87.75352,87.75824,87.790985,87.76975,87.78977,87.782814,87.75269
2011-05-12,87.78264,87.78647,87.76437,87.78977,87.75311,87.76235,87.77545
2011-05-13,87.74923,87.67778,87.75397,87.76948,87.76082,87.7832,87.752426
2011-05-15,87.75238,87.78415,87.77226,87.790054,87.76599,87.762,87.77574
2011-05-16,87.78397,87.67887,87.76431,87.769226,87.769455,87.78353,87.63489
2011-05-17,87.748215,87.766106,87.68429,87.79029,87.71013,87.692535,87.60683
2011-05-18,87.75159,87.74995,87.68878,87.76899,87.66048,87.62406,87.20069
2011-05-19,87.78531,87.76242,87.801956,87.67479,87.61356,87.24187,87.084114
2011-05-20,87.74727,87.801605,87.614845,87.550095,87.21655,87.14127,87.10955
2011-05-22,87.7509,87.710365,87.64188,87.18525,87.14736,87.167816,87.007195
2011-05-23,87.62916,87.58528,87.270065,87.20207,87.0714,87.05403,87.06505
2011-05-24,87.6243,87.210785,87.17737,87.14421,87.0657,87.05388,86.856514
2011-05-25,87.22521,87.12391,87.13687,87.126595,87.089874,86.84705,86.81601
2011-05-26,87.115524,87.13319,87.01828,87.077446,86.8983,86.80907,86.830925
2011-05-27,87.075005,86.98181,87.008286,86.843285,86.84217,86.820145,86.77328
2011-05-29,87.06404,87.066154,86.86461,86.79675,86.76155,86.767975,86.64434
2011-05-30,87.07842,86.843704,86.80863,86.84544,86.762344,86.626755,86.5477
2011-05-31,86.85519,86.82017,86.837204,86.79485,86.61821,86.58028,86.55188
2011-06-01,86.800354,86.810684,86.78735,86.62583,86.58533,86.59912,86.54328
2011-06-02,86.83446,86.795296,86.628174,86.59542,86.5401,86.4834,86.53847
2011-06-03,86.764534,86.669365,86.57013,86.55128,86.50403,86.50421,86.44844
2011-06-05,86.65011,86.59733,86.56443,86.496124,86.52932,86.522545,86.43148
2011-06-06,86.605804,86.58269,86.50797,86.47859,86.46859,86.48407,86.42238
2011-06-07,86.5611,86.53461,86.48993,86.50086,86.40389,86.43893,86.39479
2011-06-08,86.54067,86.51919,86.474785,86.43041,86.41361,86.379524,86.2572
2011-06-09,86.442665,86.49039,86.49495,86.41007,86.41844,86.25595,86.18932
2011-06-10,86.4837,86.441055,86.41503,86.46646,86.23826,86.21485,86.19595
2011-06-12,86.46487,86.39906,86.30508,86.261566,86.16142,86.193245,86.138794
2011-06-13,86.41017,86.24921,86.26109,86.20294,86.153824,86.16143,86.14484
2011-06-14,86.379166,86.3035,86.17105,86.14625,86.114845,86.14674,86.127655
2011-06-15,86.24309,86.179924,86.178314,86.12632,86.15497,86.1256,86.16547
2011-06-16,86.21197,86.11848,86.16382,86.15275,86.14357,86.02755,86.05507
2011-06-17,86.20465,86.12915,86.107635,86.12666,86.09172,86.05331,85.97315
2011-06-19,86.15411,86.13656,86.1649,86.1686,86.008125,86.01329,85.96257
2011-06-20,86.137245,86.16686,86.11462,86.05067,86.00651,85.96706,85.81493
2011-06-21,86.14208,86.14285,86.07681,86.01618,85.9884,85.8169,85.794685
2011-06-22,86.165306,86.14129,86.03132,85.963646,85.79045,85.80215,85.79994
2011-06-23,86.036,86.01117,85.91063,85.79673,85.7948,85.817444,85.83796
2011-06-24,86.01729,85.961945,85.78213,85.80925,85.76572,85.80176,85.81011
2011-06-26,85.94454,85.817314,85.79897,85.79362,85.83008,85.81784,85.826675
2011-06-27,85.81264,85.81357,85.80743,85.80965,85.803665,85.80136,85.79003
2011-06-28,85.79872,85.78224,85.79683,85.79323,85.80927,85.81824,85.77239
2011-06-29,85.81268,85.80916,85.81727,85.81005,85.83472,85.800964,85.79861
2011-06-30,85.79837,85.803085,85.768875,85.79281,85.81193,85.818634,85.77617
2011-07-01,85.81305,85.79789,85.806175,85.81043,85.816925,85.80056,85.85157
2011-07-03,85.79801,85.82393,85.81505,85.79242,85.77536,85.81901,85.82382
2011-07-04,85.8134,85.81491,85.82577,85.810814,85.78878,85.80015,85.840485
2011-07-05,85.79764,85.77861,85.76642,85.79204,85.79265,85.81935,85.80434
2011-07-06,85.81374,85.809746,85.80294,85.811195,85.75647,85.79978,85.74716
2011-07-07,85.79729,85.80274,85.81194,85.79164,85.83651,85.72466,85.769455
2011-07-08,85.81409,85.79685,85.79651,85.811554,85.802414,85.82599,85.79503
2011-07-10,85.79692,85.82652,85.79188,85.77547,85.743164,85.7024,85.074104
2011-07-11,85.8144,85.81623,85.759796,85.8217,85.64686,85.01891,85.03163
2011-07-12,85.79656,85.77615,85.76561,85.700775,85.046455,85.004555,84.993065
2011-07-13,85.82823,85.7836,85.776726,85.26426,85.03063,84.98162,84.99945
2011-07-14,85.78633,85.72626,85.03122,85.01576,84.96458,84.933044,84.95186
2011-07-15,85.70761,85.02797,84.99547,84.97819,84.959015,84.92847,84.90307
2011-07-17,85.051056,84.98632,84.95775,84.99257,84.96193,84.95435,84.958145
2011-07-18,85.02351,84.97958,84.96451,84.92717,84.95226,84.89085,84.90815
2011-07-19,84.9744,84.949326,84.923096,84.91663,84.90134,84.89995,84.88601
2011-07-20,84.92471,84.903145,84.920296,84.902626,84.870026,84.88635,84.91245
2011-07-21,84.90565,84.91925,84.89278,84.917366,84.92218,84.888245,84.93615
2011-07-22,84.9436,84.948235,84.87566,84.902214,84.89969,84.90071,84.93621
2011-07-24,84.91673,84.930214,84.90914,84.91775,84.93873,84.942085,84.97831
2011-07-25,84.92315,84.91569,84.91741,84.955284,84.92552,84.94584,84.89958
2011-07-26,84.92583,84.91931,84.935585,84.90831,84.904854,84.905556,84.89969
2011-07-27,84.90339,84.94312,84.92738,84.92354,84.88934,84.89522,84.90886
2011-07-28,84.94463,84.94336,84.94584,84.8682,84.90023,84.92574,84.96922
2011-07-29,84.9262,84.922134,84.89128,84.87305,84.95371,84.877426,84.90868
2011-07-31,84.913826,84.90095,84.89118,84.93701,84.938896,84.9615,84.8632
2011-08-01,84.912575,84.88378,84.90019,84.96594,84.91859,84.94255,84.83254
2011-08-02,84.93204,84.94189,84.94241,84.92533,84.85265,84.83759,84.91765
2011-08-03,84.96311,84.91461,84.92401,84.869804,84.871574,84.84744,84.87178
2011-08-04,84.895966,84.94653,84.86683,84.86483,84.83567,84.86667,84.90094
2011-08-05,84.8919,84.85168,84.90438,84.83749,84.846245,84.847084,84.83823
2011-08-07,84.85908,84.86416,84.84659,84.88735,84.8704,84.85598,84.8253
2011-08-08,84.8717,84.844795,84.83956,84.87869,84.83014,84.82359,84.81137
2011-08-09,84.859024,84.84629,84.86608,84.84503,84.84904,84.81547,84.746704
2011-08-10,84.92706,84.86937,84.84946,84.80275,84.80408,84.79163,84.704895
2011-08-11,84.88673,84.86285,84.80812,84.79377,84.821106,84.7241,84.61686
2011-08-12,84.88152,84.77621,84.832466,84.760635,84.702354,84.62814,84.51874
2011-08-14,84.839134,84.81097,84.76724,84.71714,84.64284,84.51322,84.32826
2011-08-15,84.840866,84.76892,84.687485,84.61702,84.54789,84.3219,84.20976
2011-08-16,84.78219,84.73857,84.62324,84.561615,84.293106,84.314896,83.958115
2011-08-17,84.71278,84.6146,84.50859,84.344925,84.31547,83.9236,83.80854
2011-08-18,84.65285,84.55982,84.313545,84.31484,83.95541,83.83344,83.61583
2011-08-19,84.54189,84.31957,84.320595,83.96694,83.89527,83.645355,83.53045
2011-08-21,84.33712,84.356155,83.9255,83.85468,83.55563,83.537346,82.960144
2011-08-22,84.30983,83.93898,83.82853,83.598366,83.46498,82.95767,82.10916
2011-08-23,83.959915,83.82324,83.60508,83.540375,82.99215,82.08894,81.277855
2011-08-24,83.84192,83.6055,83.50711,82.946556,82.11669,81.341415,81.29359
2011-08-25,83.58179,83.53755,82.93189,82.1427,81.36427,81.37339,81.37044
2011-08-26,83.54845,82.96326,82.135155,81.33234,81.33208,81.334145,81.401085
2011-08-28,82.92721,82.10501,81.36631,81.30575,81.32819,81.291626,81.360725
2011-08-29,82.116974,81.326096,81.35576,81.3463,81.40393,81.3244,81.29476
2011-08-30,81.34229,81.30968,81.305756,81.3468,81.36329,81.26979,81.32778
2011-08-31,81.30584,81.324295,81.32961,81.316315,81.35899,81.34434,81.24525
2011-09-01,81.37094,81.3323,81.381584,81.35739,81.307304,81.24866,81.27223
2011-09-02,81.33656,81.36843,81.356766,81.35616,81.24501,81.20079,81.268135
2011-09-04,81.33352,81.291855,81.30284,81.246506,81.27811,81.23477,81.261955
2011-09-05,81.33183,81.32678,81.1887,81.28642,81.20405,81.29877,81.29718
2011-09-06,81.330894,81.232346,81.3108,81.242355,81.23396,81.2759,81.11929
2011-09-07,81.25282,81.29082,81.21564,81.240875,81.227394,81.12063,80.79462
2011-09-08,81.22552,81.26877,81.2363,81.28309,81.07154,80.81221,80.814354
2011-09-09,81.276054,81.21608,81.30064,81.0836,80.80396,80.770195,80.65985
2011-09-11,81.24712,81.24548,81.07683,80.84688,80.826775,80.72163,80.65822
2011-09-12,81.25803,81.06832,80.79069,80.81075,80.63676,80.49849,80.42071
2011-09-13,81.06081,80.82121,80.80638,80.656975,80.60965,80.39838,80.39343
2011-09-14,80.8256,80.67234,80.69739,80.64189,80.40254,80.336716,80.3228
2011-09-15,80.808685,80.627846,80.60927,80.43445,80.38454,80.27334,80.2363
2011-09-16,80.59545,80.61412,80.3871,80.374954,80.29387,80.26019,80.28798
2011-09-18,80.58734,80.425354,80.37938,80.351036,80.288795,80.32469,80.27675
2011-09-19,80.406715,80.40312,80.29651,80.32526,80.31462,80.33815,80.33708
2011-09-20,80.421585,80.26036,80.33484,80.26929,80.30242,80.271805,80.34982
2011-09-21,80.32823,80.22541,80.275185,80.29607,80.32664,80.25803,80.287415
2011-09-22,80.330246,80.35364,80.3008,80.35386,80.2731,80.326126,80.268456
2011-09-23,80.286026,80.386505,80.277,80.32622,80.26776,80.2458,79.95858
2011-09-25,80.32014,80.26766,80.30955,80.26677,80.22407,80.04814,79.79508
2011-09-26,80.2739,80.3157,80.331436,80.25165,80.022675,79.82656,79.80132
2011-09-27,80.29874,80.301445,80.23409,79.98909,79.79693,79.774536,79.8065
2011-09-28,80.333305,80.18117,80.02464,79.7587,79.77571,79.77398,79.59904
2011-09-29,80.31453,80.06257,79.80518,79.78119,79.83669,79.59763,79.52515
2011-09-30,80.01642,79.78352,79.767586,79.850586,79.62694,79.45409,79.394875
2011-10-02,79.82174,79.78657,79.78058,79.63741,79.4728,79.38568,79.03402
2011-10-03,79.813934,79.84339,79.62883,79.43591,79.418236,79.06127,78.89168
2011-10-04,79.77161,79.63934,79.5126,79.38315,79.0492,78.965485,78.6231
2011-10-05,79.63102,79.51674,79.32045,79.10046,78.86483,78.601166,78.43947
2011-10-06,79.468285,79.36298,79.02418,78.86071,78.62671,78.4174,78.30545
2011-10-07,79.40164,79.05134,78.92712,78.54862,78.42355,78.21461,77.93262
2011-10-09,79.03763,78.879486,78.62176,78.40135,78.30729,77.893486,77.93087
2011-10-10,78.81351,78.55187,78.46994,78.19126,77.93253,77.89834,77.89266
2011-10-11,78.607445,78.392555,78.22294,77.97026,77.93077,77.90578,77.924225
2011-10-12,78.43005,78.26975,77.91109,77.895706,77.892395,77.86479,77.92251
2011-10-13,78.320946,77.91753,77.93626,77.88046,77.92409,77.928154,77.97788
2011-10-14,77.961945,77.92724,77.91082,77.9561,77.92237,77.937775,77.875374
2011-10-16,77.90007,77.92515,77.93642,77.971466,77.97797,77.93841,77.915436
2011-10-17,77.93199,77.888214,77.91067,77.89486,77.8751,77.90842,77.96111
2011-10-18,77.91952,77.9388,77.93654,77.87935,77.91531,77.920425,77.923515
2011-10-19,77.91372,77.942795,77.91054,77.956726,77.96112,77.979675,77.90958
2011-10-20,77.89418,77.91398,77.936676,77.97235,77.92337,77.9423,77.90445
2011-10-21,77.92994,77.92212,77.910446,77.89427,77.90941,77.957535,78.00668
2011-10-23,77.967125,77.88123,77.93682,77.878494,77.90427,77.91905,77.95252
2011-10-24,77.909164,77.932,77.91035,77.95721,78.00674,77.92562,77.9485
2011-10-25,77.938705,77.931946,77.93696,77.97306,77.95246,77.89073,77.98425
2011-10-26,77.92203,77.89518,77.91028,77.89379,77.94839,77.89642,77.93982
2011-10-27,77.96454,77.955444,77.93709,77.87788,77.98423,77.90454,77.93648
2011-10-28,77.89828,77.91746,77.910225,77.9576,77.93971,77.861,77.87315
2011-10-30,77.93241,77.9252,77.93721,77.973625,77.936356,77.92849,78.15556
2011-10-31,77.91918,77.93241,77.91021,77.89345,77.872955,78.192085,78.3119
2011-11-01,77.9131,77.953964,77.93734,77.877396,78.15583,78.34229,78.48295
2011-11-02,77.89266,77.92808,77.91024,78.21373,78.37042,78.5777,78.58812
2011-11-03,77.93036,77.931656,78.200134,78.39428,78.53316,78.58938,78.79633
2011-11-04,77.96932,78.16204,78.39027,78.543465,78.691605,78.83056,78.810074
2011-11-06,78.168106,78.38171,78.49202,78.63472,78.77107,78.88616,78.90933
2011-11-07,78.32642,78.56938,78.671974,78.75919,78.939575,78.7957,78.730896
2011-11-08,78.52649,78.635475,78.72339,78.725685,78.85654,78.84323,78.892815
2011-11-09,78.59918,78.83487,78.85663,78.9079,78.77492,78.897545,78.87733
2011-11-10,78.93459,78.84007,78.810005,78.833084,78.851295,78.874886,78.8677
2011-11-11,78.863144,78.85711,78.879395,79.03409,78.8369,78.85897,78.886696
2011-11-13,78.81263,78.95841,78.87052,78.87567,78.88837,78.89672,78.85289
2011-11-14,78.87059,78.94843,78.85626,78.90452,78.93235,78.87346,78.871826
2011-11-15,78.91938,78.94333,78.874596,78.933846,78.95887,78.857025,78.910805
2011-11-16,78.935684,78.85535,78.85918,78.88334,78.8907,78.83937,78.88607
2011-11-17,78.89837,78.86565,78.893585,78.89095,78.83622,78.859085,78.86674
2011-11-18,78.821495,78.84626,78.88156,78.85321,78.86461,78.91484,78.86507
2011-11-20,78.867195,78.89269,78.86227,78.869,78.859955,78.83696,78.87415
2011-11-21,78.877975,78.85547,78.854324,78.87976,78.85585,78.917564,78.877365
2011-11-22,78.861946,78.95308,78.896126,78.8464,78.853424,78.93341,78.901634
2011-11-23,78.84594,78.854774,78.87575,78.87022,78.84573,78.85035,78.84212
2011-11-24,78.85441,78.86018,78.862076,78.90651,78.79951,78.809944,78.81973
2011-11-25,78.867516,78.86598,78.847916,78.85927,78.85035,78.84612,78.82431
2011-11-27,78.87884,78.86635,78.90603,78.8271,78.83226,78.88955,78.84534
2011-11-28,78.8612,78.88246,78.79294,78.8445,78.82364,78.858925,78.89047
2011-11-29,78.892365,78.86861,78.79952,78.87142,78.84463,78.946815,78.97489
2011-11-30,78.85391,78.8309,78.84783,78.85915,78.95977,78.98534,79.27993
2011-12-01,78.82134,78.91174,78.87222,78.960526,78.989296,79.287895,79.31243
2011-12-02,78.87572,78.83334,78.91022,78.97628,79.25226,79.29035,79.31631
2011-12-04,78.85376,78.96103,78.961624,79.328835,79.305695,79.29776,79.263916
2011-12-05,78.944725,79.02072,79.27142,79.24699,79.26305,79.30293,79.25485
2011-12-06,78.98518,79.314095,79.30373,79.31132,79.2989,79.286606,79.0464
2011-12-07,79.324844,79.29612,79.30422,79.26391,79.27251,79.07421,78.97107
2011-12-08,79.31013,79.30021,79.310486,79.26349,79.06605,78.98184,78.83186
2011-12-09,79.27408,79.31268,79.29574,79.069466,78.98152,78.841896,78.792046
2011-12-11,79.2864,79.23771,79.065956,78.96109,78.800446,78.76428,78.74786
2011-12-12,79.2781,79.08313,78.92791,78.83478,78.81458,78.74219,78.670944
2011-12-13,79.07419,78.963005,78.872406,78.774605,78.72676,78.69778,78.571144
2011-12-14,78.978035,78.807045,78.81324,78.77336,78.66713,78.61462,78.35122
2011-12-15,78.86431,78.76922,78.76112,78.68485,78.603,78.42551,78.205536
2011-12-16,78.80096,78.78199,78.69902,78.56594,78.36931,78.192444,78.24728
2011-12-18,78.709656,78.723976,78.55455,78.40679,78.19654,78.28468,78.22081
2011-12-19,78.68613,78.55502,78.359024,78.23308,78.173256,78.190216,78.138596
2011-12-20,78.61199,78.35031,78.154366,78.16933,78.20703,78.143105,78.22429
2011-12-21,78.340195,78.262566,78.24025,78.23389,78.18239,78.25983,78.20292
2011-12-22,78.27507,78.23649,78.192215,78.15403,78.22409,78.21734,78.188644
2011-12-23,78.19556,78.15528,78.251045,78.20865,78.193825,78.27406,78.382195
2011-12-27,78.16667,78.212494,78.202934,78.28844,78.16567,78.35378,78.49615
2011-12-28,78.20333,78.254974,78.16754,78.20758,78.37684,78.50845,78.66283
2011-12-29,78.165344,78.22969,78.20254,78.40492,78.57287,78.60843,78.57114
2011-12-30,78.19614,78.15025,78.33113,78.533844,78.5463,78.620346,78.73265
2012-01-02,78.188774,78.39281,78.54858,78.598,78.60768,78.678535,78.75444
2012-01-03,78.37688,78.48032,78.647,78.72946,78.68867,78.77669,78.75265
2012-01-04,78.51807,78.568344,78.72101,78.711494,78.75162,78.77156,78.753784
2012-01-05,78.54429,78.69366,78.676674,78.74256,78.8187,78.72416,78.83012
2012-01-06,78.67003,78.74832,78.7227,78.716995,78.778755,78.73972,78.84989
2012-01-08,78.67711,78.7913,78.7959,78.78637,78.7978,78.80013,78.94583
2012-01-09,78.71409,78.7313,78.74335,78.7765,78.80145,78.931076,78.96359
2012-01-10,78.79602,78.7355,78.7712,78.80209,78.919716,79.02337,78.989365
2012-01-11,78.739044,78.79025,78.795784,78.85206,78.937836,78.988976,79.04568
2012-01-12,78.765854,78.78145,78.930435,78.95035,78.98798,79.03365,79.05558
2012-01-13,78.78239,78.91253,78.9649,78.97031,79.04341,79.084915,79.051094
2012-01-15,78.91222,78.9732,79.00246,79.04151,79.079834,79.032906,79.06449
2012-01-16,79.00378,79.010574,79.072914,79.06543,79.06137,79.03782,79.04697
2012-01-17,78.98837,79.06222,79.01415,79.045975,79.00295,79.088135,79.017555
2012-01-18,79.054375,78.99281,79.077965,79.03222,79.041306,79.036964,79.04676
2012-01-19,79.053215,79.05385,79.02929,79.06703,79.03955,79.04174,79.06777
2012-01-20,79.05495,79.01877,79.05933,79.046684,79.00047,79.0913,79.08491
2012-01-22,79.05384,79.045265,79.01109,79.03226,79.025696,79.05622,79.12198
2012-01-23,79.05561,79.03872,79.028275,79.06883,79.072685,79.10678,79.15254
2012-01-24,79.05449,79.01687,78.95581,79.0461,79.088524,79.165985,79.208115
2012-01-25,79.05631,79.048294,79.004616,79.100006,79.13405,79.23207,79.22378
2012-01-26,79.05516,79.05037,79.103806,79.14254,79.14739,79.20117,79.217964
2012-01-27,79.010216,79.10164,79.14232,79.19112,79.18137,79.21652,79.2301
2012-01-29,79.07227,79.19799,79.23645,79.219246,79.25918,79.29309,79.28699
2012-01-30,79.159775,79.176605,79.20244,79.26515,79.2296,79.27115,79.30776
2012-01-31,79.20258,79.218765,79.24092,79.260895,79.276726,79.301704,79.34407
2012-02-01,79.226776,79.20994,79.22584,79.27618,79.30788,79.36272,79.36784
2012-02-02,79.217575,79.2604,79.267685,79.32879,79.29955,79.34399,79.76196
2012-02-03,79.24196,79.31339,79.32643,79.32276,79.36272,79.761604,79.82416
2012-02-05,79.284195,79.3072,79.29451,79.36336,79.758675,79.82789,80.08636
2012-02-06,79.29396,79.332054,79.37139,79.75261,79.79002,80.106026,80.47108
2012-02-07,79.37389,79.32773,79.78883,79.79894,80.09315,80.507195,80.646805
2012-02-08,79.363754,79.7731,79.84738,80.08697,80.5061,80.673584,80.92174
2012-02-09,79.8197,79.89673,80.117836,80.46146,80.62692,80.824135,80.96568
2012-02-10,79.83795,80.03647,80.509094,80.67285,80.883644,81.03541,81.04986
