,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF,GBPCHF
2015-09-06,1.5060143,1.5092499,1.5064347,1.5033338,1.5070224,1.502151,1.5113932
2015-09-07,1.503492,1.5055832,1.5063561,1.5180352,1.5070392,1.5094041,1.510315
2015-09-08,1.5061017,1.5094045,1.5107764,1.504647,1.5028974,1.5042782,1.5094471
2015-09-09,1.5029924,1.5055498,1.5064418,1.5084238,1.5094519,1.504718,1.4928205
2015-09-10,1.5046064,1.5095674,1.5027668,1.5091335,1.4992355,1.506516,1.502557
2015-09-11,1.50929,1.5052737,1.5013187,1.5050433,1.4987631,1.5116975,1.4958898
2015-09-13,1.5059035,1.5030738,1.5046983,1.5043532,1.4987222,1.4976512,1.4959573
2015-09-14,1.509138,1.5110836,1.5013704,1.4992166,1.4969795,1.5011113,1.4945452
2015-09-15,1.5023652,1.4968522,1.4944261,1.5015675,1.4944072,1.5031387,1.4988788
2015-09-16,1.4946747,1.4987092,1.5025995,1.4937474,1.5022027,1.4922075,1.5028749
2015-09-17,1.4927496,1.4984406,1.494056,1.4910189,1.4955506,1.4993386,1.5015479
2015-09-18,1.4976678,1.5021485,1.4894676,1.4947896,1.4997933,1.4987882,1.4993477
2015-09-20,1.5031332,1.4957972,1.5026412,1.4975119,1.5031635,1.497009,1.4942788
2015-09-21,1.4915874,1.4995506,1.5061626,1.4854844,1.4909286,1.4891984,1.4935735
2015-09-22,1.5018163,1.4984729,1.5010698,1.4954262,1.4956224,1.4942372,1.4936378
2015-09-23,1.4987001,1.5088266,1.4985229,1.4980946,1.4944553,1.4936463,1.4993294
2015-09-24,1.5063367,1.4977431,1.4981444,1.4874858,1.4965129,1.493028,1.497496
2015-09-25,1.4957443,1.4981477,1.4998101,1.4901631,1.4960077,1.492607,1.4881728
2015-09-27,1.4935759,1.4915483,1.4944718,1.4922591,1.4857687,1.4868296,1.4863718
2015-09-28,1.5005132,1.4928343,1.493296,1.4922919,1.4941233,1.4910631,1.4842714
2015-09-29,1.4936959,1.4947599,1.4810035,1.4838762,1.4863677,1.4859424,1.4836607
2015-09-30,1.4954377,1.4987735,1.490376,1.4872723,1.487127,1.4892944,1.4858291
2015-10-01,1.4899724,1.4898489,1.484651,1.4867228,1.4878963,1.484007,1.4860896
2015-10-02,1.4884996,1.485086,1.4858699,1.4891541,1.4836944,1.4837039,1.4853636
2015-10-04,1.4869864,1.4881461,1.4919889,1.4822845,1.4838701,1.4876192,1.4835695
2015-10-05,1.4924474,1.4879576,1.4898955,1.4857352,1.4839542,1.4879351,1.4864392
2015-10-06,1.490145,1.4887465,1.4846253,1.4819288,1.4816138,1.4816606,1.4853503
2015-10-07,1.4849533,1.4867327,1.4850467,1.4865782,1.4827151,1.4895895,1.4865664
2015-10-08,1.4837403,1.4863842,1.4826562,1.4821392,1.4873086,1.4838681,1.4880377
2015-10-09,1.490489,1.4856772,1.4887621,1.4849175,1.4819962,1.4852824,1.4884474
2015-10-11,1.4853289,1.484062,1.4831325,1.4864913,1.4889565,1.4876447,1.4815028
2015-10-12,1.4849921,1.4863605,1.4858358,1.4854181,1.4856914,1.4841859,1.4856498
2015-10-13,1.4871206,1.4811263,1.484186,1.4875648,1.4833542,1.4845754,1.4841187
2015-10-14,1.4834119,1.486563,1.4821665,1.4816042,1.4857874,1.4848735,1.4845299
2015-10-15,1.4854311,1.4855622,1.4858083,1.4851815,1.4860443,1.4851245,1.4869623
2015-10-16,1.4854532,1.4834752,1.4848788,1.4847904,1.4867785,1.4817628,1.487791
2015-10-18,1.4836422,1.4856067,1.4890609,1.4853086,1.482097,1.4816895,1.4827976
2015-10-19,1.4821075,1.4854387,1.4866844,1.4826292,1.4812626,1.4844338,1.4817616
2015-10-20,1.4844176,1.4860313,1.4861768,1.4807568,1.4810479,1.4809692,1.4812089
2015-10-21,1.485127,1.4825559,1.4805744,1.4845575,1.4824005,1.4808549,1.4828392
2015-10-22,1.4822161,1.4784031,1.4753346,1.4817811,1.4840913,1.4838858,1.4843259
2015-10-23,1.481842,1.4839995,1.4871116,1.481545,1.4821167,1.4828975,1.4836638
2015-10-25,1.4814537,1.480119,1.4787382,1.4823619,1.4828472,1.4804839,1.481365
2015-10-26,1.4831712,1.4789135,1.4810097,1.4818516,1.4792066,1.4801329,1.4808152
2015-10-27,1.4827101,1.4820994,1.4813082,1.4833692,1.4830132,1.478711,1.4782103
2015-10-28,1.4823903,1.4812922,1.481948,1.482389,1.4815731,1.4786994,1.4843462
2015-10-29,1.4817402,1.4823769,1.4825253,1.4829148,1.4825876,1.4632344,1.4818511
2015-10-30,1.4812769,1.4822791,1.4828458,1.4763037,1.4806635,1.4822041,1.483155
2015-11-01,1.4833261,1.4822832,1.4834768,1.4827883,1.4819767,1.4826659,1.482422
2015-11-02,1.4827756,1.4827354,1.4822876,1.4875634,1.4832022,1.4808499,1.481785
2015-11-03,1.4823946,1.4806931,1.4812902,1.482355,1.4815094,1.5007757,1.4832431
2015-11-04,1.4816227,1.4842781,1.4819124,1.4805111,1.4827044,1.4820881,1.4824277
2015-11-05,1.4810727,1.4818542,1.4823598,1.4821512,1.4804493,1.4867725,1.4850575
2015-11-06,1.463574,1.482466,1.480572,1.4832159,1.4819913,1.4793489,1.4877319
2015-11-08,1.4823706,1.4802045,1.4803061,1.4823895,1.4934423,1.485038,1.4906052
2015-11-09,1.4830707,1.4843327,1.4802268,1.4829416,1.4835674,1.4913603,1.49571
2015-11-10,1.4819697,1.4816234,1.4791142,1.4837692,1.4928665,1.4989544,1.5028785
2015-11-11,1.4828069,1.4863353,1.4897964,1.4928274,1.4960772,1.502403,1.5011759
2015-11-12,1.482943,1.4862711,1.4961851,1.4921913,1.4990615,1.5044464,1.5109032
2015-11-13,1.4916018,1.4944296,1.4987301,1.4983865,1.50486,1.507964,1.5136144
2015-11-15,1.4945917,1.5032519,1.4973443,1.507829,1.5063475,1.5117532,1.5112212
2015-11-16,1.499214,1.4981534,1.5040553,1.5099372,1.5142047,1.513073,1.5100311
2015-11-17,1.5010682,1.5067631,1.5057436,1.5107964,1.5119711,1.5133234,1.5141337
2015-11-18,1.5050206,1.510184,1.5103856,1.5085791,1.5093939,1.5174642,1.5145466
2015-11-19,1.5084299,1.5046277,1.5102558,1.5133723,1.5159147,1.5151491,1.5106196
2015-11-20,1.515173,1.5090253,1.510459,1.5143683,1.5192342,1.5204322,1.5172834
2015-11-22,1.5124985,1.5198208,1.5120308,1.5152271,1.5104214,1.511915,1.5182657
2015-11-23,1.515885,1.5075632,1.5173402,1.519131,1.5210283,1.5213747,1.5208876
2015-11-24,1.5213424,1.5166858,1.5165975,1.5138899,1.5221447,1.5232443,1.5276905
2015-11-25,1.5134442,1.5132853,1.5183345,1.5215509,1.5213604,1.5251085,1.5251088
2015-11-26,1.5099982,1.5225115,1.5206641,1.5205834,1.523951,1.5261583,1.5218065
2015-11-27,1.518882,1.5196152,1.5211095,1.524055,1.5270785,1.5277468,1.5262847
2015-11-29,1.5201249,1.5206647,1.526764,1.5308692,1.5256289,1.5324218,1.5264454
2015-11-30,1.5222255,1.5232658,1.5235422,1.5299417,1.5227523,1.5186164,1.5287809
2015-12-01,1.5208443,1.5292138,1.5275065,1.5258836,1.525943,1.5243137,1.528281
2015-12-02,1.5222658,1.5256162,1.5267432,1.5296634,1.5257677,1.5268769,1.52532
2015-12-03,1.5255398,1.5271964,1.5283619,1.5228298,1.5277753,1.5279757,1.5249114
2015-12-04,1.5269533,1.5334357,1.5247369,1.527445,1.5279437,1.5217744,1.52766
2015-12-06,1.5288038,1.5243473,1.5263256,1.5280449,1.5242648,1.5247284,1.5247738
2015-12-07,1.5249803,1.5308855,1.5261106,1.5247871,1.53077,1.5257199,1.5273262
2015-12-08,1.5269731,1.5243757,1.5299525,1.529428,1.5263062,1.5296879,1.5231905
2015-12-09,1.5285296,1.5308583,1.5277722,1.524737,1.5270482,1.527008,1.5298784
2015-12-10,1.5276359,1.5244012,1.5281701,1.5282831,1.5248984,1.5290385,1.5242971
2015-12-11,1.5235703,1.5308352,1.5261903,1.5266756,1.5297204,1.5282232,1.5281143
2015-12-13,1.531393,1.5244228,1.5269076,1.523214,1.5223929,1.5260857,1.5240035
2015-12-14,1.5213115,1.5308156,1.5244948,1.5227189,1.5248107,1.5254356,1.5248587
2015-12-15,1.5292661,1.5244408,1.5252167,1.5260767,1.5234886,1.5258898,1.5203633
2015-12-16,1.5234022,1.530799,1.5272713,1.5223217,1.5208316,1.5238769,1.5224499
2015-12-17,1.5241302,1.5261188,1.5244303,1.522399,1.5232078,1.5244174,1.524798
2015-12-18,1.528947,1.5220926,1.525662,1.5241742,1.5249457,1.5247917,1.5243076
2015-12-20,1.525129,1.5279404,1.5236764,1.5256581,1.5206529,1.5255507,1.5153162
2015-12-21,1.5304208,1.5248985,1.5233358,1.5241255,1.5232627,1.5117873,1.5194355
2015-12-22,1.5247726,1.5223368,1.5228224,1.5257121,1.5159969,1.5107664,1.5041726
2015-12-23,1.5260544,1.5222015,1.528123,1.5075973,1.5182217,1.5067034,1.5167288
2015-12-24,1.5192907,1.5206468,1.5161238,1.509443,1.5107683,1.5045742,1.497119
2015-12-27,1.5192757,1.5125446,1.5124207,1.5111383,1.5001626,1.4977616,1.492592
2015-12-28,1.5104913,1.5110462,1.5144132,1.507263,1.5046009,1.4969298,1.4993402
2015-12-29,1.5136136,1.5104859,1.4914124,1.5016887,1.4875956,1.4886811,1.4926475
2015-12-30,1.5109239,1.5041028,1.4825785,1.498695,1.4945588,1.4903809,1.493475
2015-12-31,1.5061768,1.5045072,1.4958569,1.4954497,1.4988776,1.4898854,1.4932526
2016-01-03,1.4888568,1.4985384,1.4970145,1.4952782,1.4931833,1.4934115,1.4896818
2016-01-04,1.4952923,1.4956038,1.4976858,1.4901319,1.4909976,1.4941814,1.4784067
2016-01-05,1.4952974,1.4947466,1.4957535,1.488382,1.4936472,1.4947199,1.4845238
2016-01-06,1.4923174,1.488749,1.4883223,1.4869711,1.4863539,1.4837313,1.4868882
2016-01-07,1.4901682,1.4950236,1.4917878,1.4970286,1.483938,1.4886969,1.4884121
2016-01-08,1.492936,1.481835,1.4927256,1.4879982,1.481257,1.479113,1.4782518
2016-01-10,1.483532,1.4866678,1.4879973,1.4847016,1.4818593,1.4757843,1.4768437
2016-01-11,1.4876316,1.4863558,1.4818443,1.4870491,1.4774401,1.4623471,1.473213
2016-01-12,1.4894702,1.4829152,1.4817858,1.4790901,1.4733942,1.4758723,1.4798045
2016-01-13,1.4832902,1.4777582,1.4737766,1.4815403,1.4695244,1.4792367,1.4726233
2016-01-14,1.4795685,1.4793096,1.4704207,1.472072,1.476118,1.4770027,1.4757402
2016-01-15,1.4824729,1.4789841,1.4699545,1.4757961,1.4747133,1.4694583,1.4685541
2016-01-17,1.4873091,1.4721262,1.4801893,1.4754038,1.4686811,1.475766,1.4611804
2016-01-18,1.4716653,1.4747814,1.4682102,1.4720653,1.4758631,1.4743178,1.4713459
2016-01-19,1.4776434,1.481428,1.4689555,1.468468,1.4713784,1.4694703,1.4677787
2016-01-20,1.4775318,1.4707248,1.4682744,1.4712578,1.4709513,1.4734278,1.4701405
2016-01-21,1.4725238,1.4771366,1.4760958,1.4693097,1.4679797,1.4673505,1.4671772
2016-01-22,1.4714954,1.4659152,1.4781199,1.4715579,1.4693028,1.4663972,1.4636042
2016-01-24,1.4728754,1.4698625,1.4662988,1.4669764,1.4681854,1.4650124,1.46002
2016-01-25,1.4711255,1.4722764,1.4678165,1.4637687,1.4629478,1.4588437,1.4586143
2016-01-26,1.4777311,1.4631705,1.4691156,1.4672142,1.4613091,1.4580691,1.4597719
2016-01-27,1.4673121,1.4595704,1.4683,1.4586649,1.4529172,1.4584936,1.4601349
2016-01-28,1.4677795,1.4681029,1.4569517,1.4589717,1.4612521,1.4563339,1.4553883
2016-01-29,1.463807,1.4576946,1.4595414,1.455954,1.4536414,1.4583865,1.4579233
2016-01-31,1.4564292,1.4600288,1.4590386,1.4579384,1.4603901,1.4606259,1.4480622
2016-02-01,1.4534525,1.4532017,1.4553816,1.4579164,1.4649965,1.4557863,1.459939
2016-02-02,1.4596055,1.4513181,1.4532273,1.462713,1.4560224,1.4565973,1.4569926
2016-02-03,1.4571085,1.4531556,1.4567907,1.4559147,1.4574518,1.456745,1.4537005
2016-02-04,1.4579003,1.4511461,1.4580841,1.4590564,1.4542408,1.4493141,1.4532176
2016-02-05,1.4596094,1.4582279,1.454932,1.4522135,1.4524311,1.4537103,1.448234
2016-02-07,1.4543338,1.4549443,1.4505178,1.4492205,1.4543824,1.4512165,1.4512975
2016-02-08,1.4505502,1.4517689,1.4483825,1.4534066,1.4517701,1.448255,1.4505785
2016-02-09,1.453013,1.4531636,1.4556923,1.4550588,1.4542179,1.4489176,1.4473815
2016-02-10,1.4529766,1.4518645,1.4516987,1.4506335,1.4456791,1.4478862,1.446158
2016-02-11,1.4529698,1.4526623,1.4502391,1.4492631,1.4486083,1.4485358,1.4450139
2016-02-12,1.4484501,1.4530318,1.4492726,1.447324,1.4476225,1.4460366,1.44345
2016-02-14,1.4513748,1.4428151,1.4471453,1.4483722,1.4461613,1.4437017,1.4412563
2016-02-15,1.4475254,1.4478033,1.4477755,1.4482406,1.445486,1.4411709,1.4430892
2016-02-16,1.4487438,1.4468327,1.4487295,1.445936,1.4439994,1.4415308,1.4419814
2016-02-17,1.4473755,1.44561,1.444485,1.4417524,1.4439291,1.4397109,1.4367127
2016-02-18,1.4446627,1.4451745,1.4452511,1.4423684,1.4414083,1.436061,1.434028
2016-02-19,1.4453647,1.4439249,1.4374833,1.4403331,1.4357395,1.4338542,1.4331466
2016-02-21,1.4413815,1.4388549,1.4418256,1.4341168,1.4350632,1.4304779,1.4314047
2016-02-22,1.4461364,1.437108,1.4394519,1.4302136,1.433419,1.4285438,1.4288151
2016-02-23,1.4409786,1.4360988,1.4336736,1.4304817,1.4276701,1.428848,1.4276035
2016-02-24,1.4334791,1.433623,1.431533,1.4318492,1.4289663,1.4256641,1.418694
2016-02-25,1.4323223,1.4322346,1.425847,1.4301715,1.4251451,1.424712,1.4217331
2016-02-26,1.4328413,1.4317763,1.4285603,1.4282652,1.42658,1.4205084,1.4174554
2016-02-28,1.4269998,1.427768,1.4296829,1.4304242,1.4232094,1.42303,1.4170166
2016-02-29,1.4324851,1.4254531,1.4264795,1.4233408,1.4200993,1.4206227,1.4203801
2016-03-01,1.4247646,1.4250997,1.4236351,1.4188814,1.4207723,1.4176279,1.4140902
2016-03-02,1.4234765,1.4242976,1.4217933,1.4188715,1.4188582,1.4223446,1.4187096
2016-03-03,1.4211327,1.4188303,1.4158757,1.4195482,1.4176028,1.414201,1.41829
2016-03-04,1.420175,1.420222,1.4203035,1.4153798,1.4112421,1.4185998,1.4149774
2016-03-06,1.4178891,1.4173254,1.4167376,1.4162512,1.4231395,1.4191204,1.4153914
2016-03-07,1.4174321,1.422309,1.4201849,1.4167283,1.4141178,1.4164708,1.4166603
2016-03-08,1.4219394,1.4190996,1.4100689,1.4139626,1.4168965,1.4151573,1.4140086
2016-03-09,1.4180768,1.4197001,1.4143503,1.414998,1.4156778,1.4136959,1.4188327
2016-03-10,1.4180734,1.4172434,1.416713,1.416885,1.4174345,1.4088035,1.4205462
2016-03-11,1.4168411,1.4197868,1.4155297,1.4141259,1.4214351,1.4094456,1.4118923
2016-03-13,1.4158102,1.415882,1.4174588,1.4137299,1.4109739,1.4084276,1.4080918
2016-03-14,1.4180568,1.4134915,1.4122605,1.4030447,1.4127172,1.4088055,1.4120059
2016-03-15,1.4184934,1.4151695,1.4125556,1.417034,1.4086213,1.4099422,1.4060308
2016-03-16,1.427212,1.4038302,1.408793,1.4087219,1.4085459,1.4084197,1.4130037
2016-03-17,1.4152164,1.4099917,1.4106133,1.406793,1.4116542,1.41013,1.4117416
2016-03-18,1.4162947,1.410841,1.4180931,1.4100274,1.4110705,1.4117872,1.405264
2016-03-20,1.4146596,1.4111629,1.40871,1.4104706,1.4083451,1.4035914,1.4071963
2016-03-21,1.4165255,1.4091058,1.4135145,1.4098505,1.3980712,1.4071592,1.4032435
2016-03-22,1.412641,1.4121358,1.4126453,1.4080169,1.4070092,1.4042101,1.4021456
2016-03-23,1.4092692,1.4092007,1.4076364,1.4051509,1.4079728,1.4008917,1.4003837
2016-03-24,1.4102868,1.4060706,1.4064928,1.4028859,1.4110382,1.4013042,1.4003283
2016-03-27,1.408896,1.405437,1.404711,1.4030266,1.4024026,1.3981093,1.4026823
2016-03-28,1.4057693,1.4024242,1.3989006,1.3995126,1.3973106,1.4005741,1.3962723
2016-03-29,1.4042909,1.4007366,1.4024568,1.4017235,1.401798,1.400995,1.3968145
2016-03-30,1.4040352,1.4046309,1.4024787,1.3993274,1.3966697,1.3955666,1.3944275
2016-03-31,1.4003171,1.4043801,1.3995595,1.3997197,1.392977,1.3947103,1.3925785
2016-04-01,1.40195,1.3981597,1.3965145,1.3969269,1.3963416,1.3926351,1.3936259
2016-04-03,1.4007311,1.3968464,1.3955603,1.3934484,1.3939701,1.3943173,1.3868216
2016-04-04,1.3956785,1.3969452,1.391947,1.3927227,1.3922563,1.3918386,1.3935971
2016-04-05,1.3975471,1.394218,1.4001521,1.3935637,1.3903662,1.3882924,1.3908672
2016-04-06,1.3970673,1.3948624,1.3946984,1.3867869,1.3865503,1.3895845,1.386452
2016-04-07,1.3996545,1.3932352,1.392202,1.3928986,1.3893086,1.3943025,1.3938082
2016-04-08,1.393698,1.3880467,1.3900216,1.3916304,1.3898331,1.3883853,1.3917614
2016-04-10,1.3888587,1.3907577,1.3902091,1.3863978,1.3884028,1.3903552,1.3868152
2016-04-11,1.3887554,1.3926286,1.3944894,1.3930304,1.392236,1.3897109,1.3856707
2016-04-12,1.3906254,1.3877964,1.3924379,1.3887895,1.3907759,1.3842555,1.3860774
2016-04-13,1.3902159,1.3913424,1.3908486,1.3905377,1.38694,1.3853724,1.3819832
2016-04-14,1.3898625,1.3911287,1.3846627,1.3848128,1.3893044,1.3827074,1.3799707
2016-04-15,1.3917426,1.3896312,1.3871078,1.3852596,1.3760386,1.3879809,1.3866494
2016-04-17,1.3870842,1.385345,1.3852844,1.3866378,1.3765788,1.3749474,1.3733491
2016-04-18,1.3817784,1.3836775,1.3821013,1.3827782,1.3828493,1.3864039,1.377849
2016-04-19,1.3834374,1.3853269,1.3845761,1.3800722,1.384221,1.3808746,1.3821089
2016-04-20,1.3818321,1.3824036,1.3856511,1.384425,1.387609,1.3818341,1.38489
2016-04-21,1.3791165,1.3763225,1.3758767,1.3839427,1.38238,1.3796524,1.38451
2016-04-22,1.3836703,1.3887126,1.3861085,1.3833524,1.3804659,1.3852406,1.3850058
2016-04-24,1.3817033,1.3876429,1.3742102,1.3824091,1.3779783,1.3773956,1.377291
2016-04-25,1.3768029,1.3837903,1.3782945,1.3839778,1.3819859,1.3854861,1.382956
2016-04-26,1.3859842,1.37705,1.3828591,1.3780376,1.3857211,1.3750148,1.3792199
2016-04-27,1.3769276,1.384245,1.3878722,1.3821684,1.3834068,1.3831486,1.382186
2016-04-28,1.3838232,1.3784041,1.3773057,1.3840001,1.3785652,1.3781743,1.3791065
2016-04-29,1.381572,1.3821902,1.3828788,1.3798518,1.3762493,1.3808755,1.3819587
2016-05-01,1.3804405,1.3793166,1.3807422,1.3788481,1.3831327,1.3834069,1.3790746
2016-05-02,1.3816208,1.3835441,1.3862343,1.380181,1.3793327,1.3816221,1.3896569
2016-05-03,1.3807333,1.3774561,1.3832538,1.378509,1.3825967,1.3781884,1.379292
2016-05-04,1.383945,1.3796848,1.3837405,1.3772124,1.379913,1.3875608,1.3805052
2016-05-05,1.37826,1.3857858,1.3773472,1.380032,1.3870513,1.384705,1.3878953
2016-05-06,1.3774931,1.3774412,1.382853,1.3835633,1.3819635,1.3862635,1.3871446
2016-05-08,1.3808385,1.3873928,1.3864224,1.3911115,1.3925818,1.3840432,1.3890005
2016-05-09,1.379319,1.3792962,1.3827637,1.3778639,1.3866588,1.389433,1.392097
2016-05-10,1.3924768,1.3830365,1.3892647,1.3897537,1.3870625,1.3885326,1.3967979
2016-05-11,1.3891,1.3808564,1.388467,1.3870234,1.388771,1.388203,1.3995118
2016-05-12,1.386616,1.3876816,1.3893123,1.3904843,1.392885,1.3947706,1.412155
2016-05-13,1.3865942,1.3892264,1.3964279,1.3956916,1.3929857,1.3989856,1.402224
2016-05-15,1.3884166,1.3882595,1.3948026,1.3915071,1.3945998,1.3967861,1.4027536
2016-05-16,1.3869022,1.3952081,1.3981937,1.4016833,1.397387,1.4034116,1.395349
2016-05-17,1.3919867,1.3894966,1.402801,1.3956087,1.3971888,1.3975323,1.4039211
2016-05-18,1.3909037,1.394321,1.3936596,1.3882055,1.3983394,1.395705,1.4006515
2016-05-19,1.3921553,1.3977685,1.3913836,1.3986893,1.4064368,1.3983406,1.4044378
2016-05-20,1.3954741,1.4048854,1.3994913,1.4019723,1.4017535,1.4036455,1.4115585
2016-05-22,1.3974984,1.398595,1.4020092,1.3968968,1.4010782,1.4029973,1.4026767
2016-05-23,1.3965697,1.4089935,1.4020017,1.4042065,1.4051402,1.4039412,1.406603
2016-05-24,1.4112072,1.4032536,1.3991859,1.4002318,1.4045142,1.4053483,1.4057171
2016-05-25,1.3973042,1.4019096,1.4040058,1.3991405,1.4028375,1.4040185,1.4068409
2016-05-26,1.4067146,1.3984004,1.4008944,1.3999685,1.4056902,1.4123683,1.4061217
2016-05-27,1.4021441,1.4001042,1.399632,1.4062443,1.4065928,1.4090333,1.4046981
2016-05-29,1.4047949,1.4059715,1.4075091,1.4020478,1.4072781,1.4105312,1.4132239
2016-05-30,1.4107566,1.4033225,1.4070928,1.4079969,1.4098028,1.4121392,1.4146893
2016-05-31,1.4053177,1.4048496,1.4072206,1.4079062,1.4141389,1.4122691,1.411735
2016-06-01,1.4062651,1.4064112,1.4098114,1.4099321,1.4126117,1.4115716,1.410011
2016-06-02,1.4095714,1.4104544,1.4128886,1.4132358,1.4129179,1.4138634,1.4105954
2016-06-03,1.4106226,1.4074936,1.4113455,1.4139643,1.4130352,1.4104853,1.4112796
2016-06-05,1.4133034,1.4118268,1.4123834,1.416595,1.4110909,1.4219292,1.4158291
2016-06-06,1.4120011,1.4160919,1.4101331,1.4097533,1.402684,1.3997103,1.3971487
2016-06-07,1.412922,1.4131799,1.4095322,1.4046223,1.4035167,1.4095058,1.4043384
2016-06-08,1.4107791,1.4118218,1.4043366,1.4157336,1.4069749,1.3996484,1.4037538
2016-06-09,1.4098778,1.4059662,1.4073508,1.410054,1.4089099,1.4054139,1.406019
2016-06-10,1.4144148,1.4087815,1.4104788,1.4096583,1.4066371,1.4098965,1.4126086
2016-06-12,1.4088106,1.4091645,1.402828,1.4053855,1.4059143,1.40527,1.4206933
2016-06-13,1.4076693,1.4056007,1.4088359,1.4086165,1.408514,1.3999014,1.4175143
2016-06-14,1.4035238,1.4042356,1.4026833,1.4046595,1.4063249,1.4088717,1.4066732
2016-06-15,1.407025,1.4022534,1.4088534,1.4068583,1.4064494,1.4066346,1.4090972
2016-06-16,1.4061527,1.4103024,1.4026015,1.4066443,1.4082377,1.4205562,1.4091362
2016-06-17,1.4053781,1.4049674,1.4088657,1.4049009,1.4026048,1.4059857,1.4103149
2016-06-19,1.4053576,1.4126151,1.4025239,1.4023385,1.4090673,1.4094791,1.4084227
2016-06-20,1.405337,1.4093509,1.4116232,1.4077625,1.4105273,1.4096777,1.41204
2016-06-21,1.4053165,1.410085,1.4223566,1.4077777,1.4088415,1.4122272,1.4077533
2016-06-22,1.4039711,1.4089311,1.4097979,1.4123459,1.4103731,1.4122382,1.4116865
2016-06-23,1.4086127,1.407533,1.4108323,1.4127243,1.4085077,1.4154242,1.4113069
2016-06-24,1.4033093,1.4132326,1.4075047,1.4058192,1.4138209,1.404754,1.410323
2016-06-26,1.4126811,1.4097279,1.4052501,1.4133238,1.4067807,1.4060644,1.4115223
2016-06-27,1.4204309,1.4133493,1.4078114,1.4132253,1.411534,1.4090583,1.405329
2016-06-28,1.4137725,1.4070752,1.4112909,1.409128,1.4086151,1.4043849,1.3990803
2016-06-29,1.4094467,1.409686,1.4100715,1.4052658,1.4080021,1.4042323,1.3957139
2016-06-30,1.4124852,1.4102932,1.4055698,1.4029933,1.4054828,1.3997189,1.3931369
2016-07-01,1.4045687,1.4039541,1.4074749,1.3991193,1.3945433,1.3952293,1.3918829
2016-07-03,1.4069724,1.4041097,1.4038956,1.3948506,1.3974401,1.3923074,1.3854548
2016-07-04,1.405365,1.4025749,1.3966998,1.3969747,1.3931323,1.3837402,1.3753252
2016-07-05,1.4036291,1.3975271,1.394135,1.3918426,1.3839172,1.3768344,1.3661302
2016-07-06,1.396868,1.3920933,1.3926833,1.3857788,1.3756257,1.3672435,1.3657869
2016-07-07,1.3939667,1.3941703,1.3870566,1.3754504,1.3729974,1.3661481,1.3696225
2016-07-08,1.3891398,1.3864963,1.3741534,1.3728051,1.373693,1.366643,1.3607666
2016-07-10,1.3840525,1.3722371,1.3730989,1.3708887,1.3643082,1.3650609,1.361483
2016-07-11,1.3742495,1.369375,1.3704329,1.3688792,1.3649033,1.3610497,1.3318458
2016-07-12,1.3714278,1.3697851,1.3694267,1.3638408,1.3621802,1.3322741,1.3030534
2016-07-13,1.3716537,1.3668015,1.3675482,1.3649737,1.3311342,1.3162435,1.3170005
2016-07-14,1.3707614,1.3661923,1.3532934,1.3337042,1.3171879,1.3315983,1.3248496
2016-07-15,1.3646894,1.3583125,1.3381197,1.3112271,1.3080144,1.2990909,1.3111829
2016-07-17,1.3628988,1.333075,1.3137625,1.3167329,1.3087426,1.3091401,1.3034354
2016-07-18,1.3316549,1.2986754,1.3265799,1.3198926,1.306215,1.312182,1.2966554
2016-07-19,1.3124104,1.3118334,1.3230107,1.2978972,1.2984732,1.3021551,1.2966642
2016-07-20,1.3327292,1.3150537,1.3186293,1.3078458,1.310103,1.3196585,1.3062522
2016-07-21,1.3204246,1.2986205,1.311145,1.3071018,1.2999845,1.3017452,1.3008934
2016-07-22,1.3085233,1.309479,1.3174554,1.3153318,1.3001535,1.3007131,1.3040053
2016-07-24,1.3260515,1.3100703,1.2980585,1.306319,1.2992357,1.3039378,1.2953578
2016-07-25,1.3042713,1.3018321,1.301643,1.3059629,1.3041668,1.3053826,1.2961252
2016-07-26,1.3038241,1.3037999,1.2979794,1.300574,1.2960364,1.3013613,1.3038249
2016-07-27,1.3034617,1.3002732,1.300422,1.3020256,1.2968286,1.2981049,1.2981386
2016-07-28,1.3016543,1.3018188,1.3034904,1.2993593,1.3000188,1.2992749,1.2959076
2016-07-29,1.3030316,1.3037869,1.2934502,1.2995137,1.2966852,1.2976477,1.2949222
2016-07-31,1.3000332,1.3002987,1.297807,1.2989192,1.2966254,1.2937428,1.2955922
2016-08-01,1.3018614,1.295882,1.2996117,1.2968688,1.2941855,1.2976732,1.29305
2016-08-02,1.2978749,1.2998942,1.3010197,1.2971034,1.2994674,1.2957871,1.2948439
2016-08-03,1.3002348,1.3028579,1.2960384,1.2951971,1.2930305,1.2972629,1.2954516
2016-08-04,1.2976071,1.2986932,1.294784,1.2947838,1.2991358,1.2856803,1.2818248
2016-08-05,1.2954389,1.2924731,1.2892464,1.2904947,1.2990247,1.2920685,1.292363
2016-08-07,1.3001959,1.2951075,1.2983246,1.2930163,1.2945065,1.2915776,1.2937436
2016-08-08,1.2959635,1.2877508,1.2895854,1.2932179,1.2902567,1.2941675,1.2912065
2016-08-09,1.294681,1.2969959,1.2950352,1.2964017,1.2872369,1.2862074,1.2862318
2016-08-10,1.2892131,1.2936878,1.2892821,1.2907456,1.2898432,1.2852913,1.2860062
