,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK,EURDKK
2015-12-20,7.4603486,7.4605455,7.460843,7.4601407,7.4610105,7.460252,7.4606767
2015-12-21,7.460566,7.459792,7.4599023,7.460872,7.460308,7.461404,7.460765
2015-12-22,7.459932,7.4610515,7.4599214,7.4608226,7.460828,7.460664,7.4605827
2015-12-23,7.4604845,7.4599633,7.460578,7.460438,7.4608583,7.460569,7.4609375
2015-12-24,7.4595375,7.460565,7.46035,7.4605126,7.460817,7.460603,7.460575
2015-12-27,7.4612346,7.460722,7.4606113,7.4612,7.4608817,7.460813,7.4608207
2015-12-28,7.460457,7.4603696,7.4611135,7.460853,7.4606466,7.4609447,7.461023
2015-12-29,7.460738,7.4609175,7.460607,7.4606752,7.460856,7.461033,7.461298
2015-12-30,7.4605885,7.4605603,7.460188,7.4608574,7.460573,7.4609323,7.4609127
2015-12-31,7.4607325,7.4609537,7.4609346,7.4612684,7.461077,7.4610157,7.4614396
2016-01-03,7.4607987,7.460232,7.460621,7.4603395,7.46094,7.461095,7.4613557
2016-01-04,7.46073,7.4609256,7.4609942,7.460886,7.4607105,7.461018,7.4613657
2016-01-05,7.4606357,7.4608145,7.4611006,7.4609246,7.4612346,7.4604864,7.4607134
2016-01-06,7.461038,7.4612045,7.460673,7.4611435,7.460784,7.461097,7.4607506
2016-01-07,7.4608107,7.460801,7.4610953,7.4606595,7.4612503,7.461624,7.459799
2016-01-08,7.461179,7.460741,7.4610705,7.461589,7.460304,7.461039,7.4621954
2016-01-10,7.4609795,7.461241,7.461272,7.460503,7.4610667,7.4611545,7.461414
2016-01-11,7.4609823,7.460884,7.461485,7.4610457,7.461012,7.4605174,7.461304
2016-01-12,7.461337,7.4610243,7.460835,7.4605584,7.4605465,7.461356,7.461324
2016-01-13,7.4602203,7.461476,7.4604845,7.4621906,7.4607315,7.461809,7.4615307
2016-01-14,7.4617867,7.4606414,7.4625826,7.4608417,7.4615626,7.461395,7.46152
2016-01-15,7.461187,7.460569,7.4611063,7.460979,7.4612536,7.46221,7.4614997
2016-01-17,7.4619503,7.4615927,7.4611554,7.461216,7.4613705,7.4612317,7.4615498
2016-01-18,7.4613833,7.4616165,7.4614544,7.461411,7.461301,7.4615607,7.4615283
2016-01-19,7.461364,7.4619884,7.461545,7.461457,7.4615912,7.461735,7.4616666
2016-01-20,7.461303,7.4610343,7.4614787,7.4617205,7.4621177,7.461819,7.46215
2016-01-21,7.461125,7.4615126,7.462905,7.461612,7.461405,7.4616838,7.461708
2016-01-22,7.461627,7.4616804,7.461892,7.462067,7.4610934,7.461459,7.462163
2016-01-24,7.461476,7.4617786,7.4612947,7.4613323,7.460765,7.46235,7.461318
2016-01-25,7.4613533,7.461795,7.4618926,7.461834,7.4620695,7.462138,7.46253
2016-01-26,7.4617467,7.461721,7.461914,7.462051,7.4617662,7.463005,7.4605927
2016-01-27,7.4623437,7.461515,7.461866,7.461992,7.46186,7.461367,7.4619308
2016-01-28,7.4622006,7.4620023,7.461883,7.46204,7.461965,7.4622197,7.462567
2016-01-29,7.4615192,7.4618506,7.4613404,7.4613576,7.4617653,7.4626102,7.4622483
2016-01-31,7.462638,7.4627566,7.462559,7.461671,7.462145,7.4619765,7.462053
2016-02-01,7.4623675,7.462174,7.46293,7.461847,7.4621267,7.4611707,7.461244
2016-02-02,7.461237,7.4626923,7.4624367,7.461924,7.461366,7.4628963,7.4630523
2016-02-03,7.4612074,7.4619894,7.462231,7.461426,7.461727,7.462995,7.462441
2016-02-04,7.46271,7.4630413,7.4612412,7.461867,7.4622874,7.4630065,7.462884
2016-02-05,7.4614744,7.4614944,7.461654,7.462097,7.4626317,7.462039,7.4626975
2016-02-07,7.462478,7.461716,7.4631114,7.4621577,7.462094,7.4624004,7.462105
2016-02-08,7.462843,7.462021,7.4632792,7.462222,7.462505,7.462229,7.4621034
2016-02-09,7.4627104,7.462614,7.4623923,7.4624457,7.4621744,7.462464,7.46221
2016-02-10,7.462227,7.4618917,7.4620204,7.4621673,7.462377,7.4625454,7.462578
2016-02-11,7.4621925,7.4627047,7.462605,7.4629107,7.462528,7.4626884,7.4625006
2016-02-12,7.4625497,7.462436,7.4625454,7.4626317,7.462692,7.4622097,7.4623227
2016-02-14,7.4621816,7.462253,7.462803,7.4626136,7.4627085,7.4629498,7.462638
2016-02-15,7.462516,7.462542,7.462416,7.4626427,7.4623146,7.46263,7.46288
2016-02-16,7.462483,7.4621716,7.4626822,7.4626083,7.4632807,7.4621882,7.4632063
2016-02-17,7.4627576,7.462619,7.4622803,7.4626775,7.462812,7.46261,7.462683
2016-02-18,7.4622984,7.46237,7.4625463,7.4628716,7.4628053,7.463354,7.462774
2016-02-19,7.4614477,7.4624357,7.4626865,7.4636297,7.463107,7.4634213,7.4630675
2016-02-21,7.4632125,7.462449,7.4629955,7.462477,7.4626417,7.4631543,7.4631886
2016-02-22,7.462579,7.462301,7.462656,7.462554,7.4629655,7.462167,7.462855
2016-02-23,7.4619255,7.46271,7.462709,7.462669,7.462906,7.4627767,7.462686
2016-02-24,7.462248,7.4630237,7.462801,7.463156,7.46252,7.4624104,7.4626727
2016-02-25,7.463157,7.462995,7.4627,7.4628468,7.4631,7.462297,7.462476
2016-02-26,7.4622216,7.4628825,7.462444,7.4627376,7.4628463,7.4625497,7.4625635
2016-02-28,7.462484,7.462869,7.462539,7.4628725,7.4627204,7.463089,7.4619255
2016-02-29,7.4623904,7.4626727,7.4622726,7.463122,7.4624944,7.4617553,7.4624906
2016-03-01,7.46238,7.4632964,7.4615483,7.4627247,7.4608126,7.462555,7.4623775
2016-03-02,7.46292,7.4628215,7.4633794,7.461958,7.462338,7.4624557,7.461945
2016-03-03,7.4622254,7.4626703,7.461364,7.462072,7.4618983,7.4624476,7.46184
2016-03-04,7.4625163,7.463052,7.463006,7.462732,7.461791,7.4624596,7.462015
2016-03-06,7.4636264,7.4616303,7.4620123,7.462313,7.4625726,7.462315,7.462561
2016-03-07,7.462804,7.4621043,7.4608836,7.4626656,7.4623446,7.4621315,7.46218
2016-03-08,7.462816,7.462653,7.4624376,7.4623895,7.4620934,7.46198,7.461928
2016-03-09,7.46175,7.462149,7.4625564,7.462295,7.4623938,7.4619503,7.4618754
2016-03-10,7.4618516,7.4616303,7.462136,7.462374,7.461848,7.4618635,7.4617367
2016-03-11,7.4621305,7.462369,7.461858,7.461982,7.4615035,7.4620285,7.4618096
2016-03-13,7.462314,7.4621406,7.4619193,7.462095,7.4620714,7.4614367,7.4613833
2016-03-14,7.4622307,7.4619064,7.4618206,7.461539,7.4616647,7.461494,7.46124
2016-03-15,7.46177,7.461796,7.461741,7.461656,7.461475,7.4619412,7.4609947
2016-03-16,7.4619803,7.461689,7.461673,7.461562,7.4608207,7.4611535,7.461174
2016-03-17,7.4623427,7.461802,7.4617667,7.46078,7.461567,7.4606795,7.460105
2016-03-18,7.4615397,7.4609175,7.4612217,7.4614244,7.4605017,7.4606295,7.460267
2016-03-20,7.4615383,7.4613514,7.460947,7.461125,7.4605045,7.459705,7.4598846
2016-03-21,7.4616237,7.4602704,7.4605637,7.45994,7.4603615,7.459374,7.459579
2016-03-22,7.4609327,7.4602184,7.460527,7.4597816,7.460045,7.4597135,7.459396
2016-03-23,7.4608397,7.460459,7.4597154,7.460033,7.459575,7.459659,7.459916
2016-03-24,7.4605017,7.4602504,7.459883,7.459375,7.459316,7.4597507,7.4592204
2016-03-27,7.460212,7.4600234,7.4595075,7.459936,7.459674,7.4593863,7.4585443
2016-03-28,7.459927,7.4595,7.459644,7.4591594,7.4589496,7.458764,7.4580717
2016-03-29,7.45952,7.459598,7.4595914,7.4590054,7.4587283,7.458926,7.4582667
2016-03-30,7.4594684,7.459284,7.4585915,7.458799,7.4587703,7.4581985,7.4567933
2016-03-31,7.4587817,7.4591064,7.458764,7.458485,7.4589353,7.4573164,7.457821
2016-04-01,7.459413,7.4590507,7.4581375,7.4589267,7.4583993,7.4580493,7.457946
2016-04-03,7.4590106,7.45856,7.4580393,7.4590616,7.4573317,7.457096,7.454806
2016-04-04,7.4576206,7.4575496,7.4579577,7.457877,7.4571195,7.4560633,7.454973
2016-04-05,7.4584155,7.4587436,7.4581485,7.457565,7.4562774,7.45489,7.454848
2016-04-06,7.4585805,7.457496,7.4573174,7.4563947,7.4553285,7.455304,7.454638
2016-04-07,7.457798,7.4570355,7.456295,7.4553514,7.4548874,7.4540877,7.4541225
2016-04-08,7.4568644,7.4567666,7.455338,7.454515,7.45431,7.4538693,7.453996
2016-04-10,7.455694,7.4551005,7.4545455,7.4544144,7.454488,7.4542456,7.453391
2016-04-11,7.4555016,7.4550147,7.454315,7.4544764,7.4528136,7.4537635,7.453736
2016-04-12,7.4546843,7.454234,7.454483,7.4540377,7.4534116,7.4532623,7.453169
2016-04-13,7.45449,7.4539733,7.4539742,7.4533553,7.4536123,7.4540634,7.452918
2016-04-14,7.4544683,7.453905,7.4536495,7.4535656,7.453399,7.4534574,7.4527655
2016-04-15,7.4536505,7.453408,7.4537287,7.4526715,7.4532857,7.452741,7.4519696
2016-04-17,7.453114,7.4532337,7.4526215,7.453734,7.452761,7.4521575,7.4513845
2016-04-18,7.453541,7.4535446,7.4527745,7.451938,7.4527974,7.451368,7.449773
2016-04-19,7.4529076,7.452928,7.453214,7.4527445,7.451783,7.449798,7.447284
2016-04-20,7.4536767,7.452684,7.4520435,7.4506965,7.4495406,7.4468646,7.4447684
2016-04-21,7.4524693,7.451577,7.4513845,7.4500113,7.4467535,7.4449644,7.4432635
2016-04-22,7.452571,7.4513183,7.4502997,7.4472404,7.444803,7.4431987,7.4403367
2016-04-24,7.451949,7.4501047,7.447139,7.444232,7.443397,7.4460816,7.4428763
2016-04-25,7.44985,7.4470906,7.4442177,7.4428697,7.442503,7.443355,7.4423428
2016-04-26,7.4467006,7.4437413,7.44293,7.443243,7.4449487,7.4405622,7.4428477
2016-04-27,7.444355,7.44364,7.4455156,7.445339,7.442691,7.44119,7.442178
2016-04-28,7.442965,7.442442,7.4401903,7.4435096,7.4425607,7.4428196,7.4414015
2016-04-29,7.444678,7.44618,7.4431415,7.4426336,7.44329,7.442381,7.442078
2016-05-01,7.4433007,7.4425282,7.443276,7.442575,7.4427752,7.4423075,7.4422464
2016-05-02,7.4427147,7.4426527,7.4424567,7.442745,7.442357,7.442057,7.441943
2016-05-03,7.4431705,7.44276,7.4420905,7.4426036,7.442191,7.4417086,7.442029
2016-05-04,7.442707,7.4423923,7.4424148,7.44201,7.4418273,7.4416595,7.441749
2016-05-05,7.4424396,7.442557,7.4424953,7.441577,7.441766,7.441862,7.441456
2016-05-06,7.44296,7.4416976,7.4414997,7.4421296,7.4414897,7.441393,7.4405766
2016-05-08,7.442297,7.4425077,7.4411664,7.441663,7.4420033,7.441143,7.441273
2016-05-09,7.4421744,7.442781,7.4417925,7.4420414,7.441263,7.441397,7.4406323
2016-05-10,7.4418416,7.4421587,7.4418955,7.441415,7.441112,7.4412704,7.440638
2016-05-11,7.442168,7.4417953,7.441369,7.4410725,7.441617,7.441775,7.4409046
2016-05-12,7.4416184,7.44176,7.441277,7.4421043,7.4417095,7.440977,7.440951
2016-05-13,7.4412546,7.4406652,7.441885,7.4415307,7.441084,7.4415803,7.4407935
2016-05-15,7.4425426,7.441619,7.440647,7.4415636,7.441387,7.440978,7.4406495
2016-05-16,7.441497,7.4416986,7.441347,7.4408817,7.441127,7.441068,7.4406724
2016-05-17,7.441643,7.440927,7.4411993,7.4407983,7.4411907,7.441062,7.44078
2016-05-18,7.4414644,7.441129,7.4410763,7.4407697,7.440399,7.4406543,7.4402065
2016-05-19,7.4410663,7.441134,7.441063,7.440574,7.4410768,7.440219,7.4410415
2016-05-20,7.441132,7.4414096,7.441021,7.440911,7.440247,7.4402313,7.4403157
2016-05-22,7.4402137,7.441144,7.4409747,7.4407735,7.4405603,7.440382,7.4404
2016-05-23,7.4406614,7.4405036,7.4394155,7.4402184,7.4403853,7.440037,7.440041
2016-05-24,7.4399023,7.4407864,7.4407177,7.440187,7.440172,7.4400554,7.439638
2016-05-25,7.4415054,7.4407578,7.4402895,7.44049,7.439975,7.439553,7.4398155
2016-05-26,7.440412,7.4409227,7.440373,7.4397187,7.4399867,7.439568,7.438783
2016-05-27,7.4401183,7.4402075,7.4396267,7.439639,7.440371,7.4387,7.439357
2016-05-29,7.4403043,7.4399014,7.4397807,7.439302,7.4401107,7.4391003,7.438554
2016-05-30,7.440162,7.439634,7.439595,7.439458,7.4381948,7.438691,7.438967
2016-05-31,7.4394727,7.439351,7.4387107,7.439059,7.43946,7.4387746,7.4382463
2016-06-01,7.4394007,7.439382,7.4392076,7.4390626,7.4390054,7.438606,7.4379277
2016-06-02,7.440395,7.439424,7.4388633,7.4390574,7.4381547,7.4387393,7.438797
2016-06-03,7.438673,7.4387856,7.4376893,7.4382014,7.438646,7.4389524,7.439488
2016-06-05,7.4387345,7.4390345,7.438851,7.437617,7.438915,7.43812,7.438761
2016-06-06,7.439127,7.4385967,7.437891,7.438764,7.437198,7.4380374,7.438167
2016-06-07,7.4400015,7.43808,7.4391093,7.4374084,7.439059,7.4378567,7.43771
2016-06-08,7.4378724,7.4387045,7.4384756,7.438516,7.4379807,7.4365473,7.4380455
2016-06-09,7.4380774,7.438893,7.438374,7.438628,7.4377294,7.4380784,7.4374723
2016-06-10,7.438892,7.4376993,7.437559,7.437288,7.438493,7.4375157,7.437483
2016-06-12,7.4378347,7.4389577,7.4377484,7.43774,7.436467,7.4373174,7.438539
2016-06-13,7.437953,7.4376545,7.438807,7.437834,7.437802,7.438634,7.437054
2016-06-14,7.4377317,7.4380116,7.437885,7.4371157,7.437166,7.436522,7.437119
2016-06-15,7.4381113,7.437311,7.4371815,7.4368796,7.439125,7.437354,7.436248
2016-06-16,7.4377427,7.4369197,7.4383645,7.4380846,7.436043,7.435325,7.438782
2016-06-17,7.4372582,7.4389033,7.4366713,7.4359603,7.4357605,7.436964,7.435071
2016-06-19,7.436748,7.4374337,7.436931,7.4362307,7.4370546,7.4363174,7.438094
2016-06-20,7.438332,7.437434,7.437545,7.436432,7.4357715,7.436167,7.435717
2016-06-21,7.4369116,7.4369264,7.4370813,7.439279,7.436761,7.436365,7.4372253
2016-06-22,7.436375,7.4363604,7.4393816,7.4360423,7.436569,7.43665,7.43611
2016-06-23,7.4374485,7.436145,7.4372845,7.4371104,7.436079,7.4353385,7.4356036
2016-06-24,7.436865,7.436311,7.4360948,7.4372954,7.4360023,7.4367466,7.4367776
2016-06-26,7.4379773,7.4366474,7.4360356,7.4365525,7.435927,7.4361587,7.436871
2016-06-27,7.436891,7.4354854,7.436152,7.4374027,7.4362483,7.4369826,7.436267
2016-06-28,7.435892,7.4369955,7.435768,7.435939,7.4359937,7.436315,7.4366174
2016-06-29,7.4365253,7.4360867,7.4373226,7.4369864,7.4365025,7.4370294,7.4364963
2016-06-30,7.4362135,7.4362917,7.435798,7.43629,7.4366045,7.436635,7.4367604
2016-07-01,7.4367085,7.436086,7.4366965,7.4368296,7.4358106,7.436551,7.4368606
2016-07-03,7.4365354,7.4356656,7.436139,7.4364123,7.436676,7.436467,7.436331
2016-07-04,7.4369564,7.4370418,7.4365644,7.4361305,7.4371204,7.437087,7.4375086
2016-07-05,7.4364023,7.4365554,7.437192,7.436609,7.4373727,7.436841,7.437347
2016-07-06,7.436532,7.4375076,7.436708,7.436434,7.436924,7.4372993,7.4375434
2016-07-07,7.436335,7.4370866,7.4368753,7.436856,7.4374228,7.437361,7.4376264
2016-07-08,7.4364357,7.4365034,7.437477,7.4373283,7.437451,7.4375544,7.4374723
2016-07-10,7.4371514,7.437298,7.4374638,7.4373612,7.4372983,7.4374275,7.436966
2016-07-11,7.4370046,7.437449,7.4376388,7.437488,7.4376116,7.4370384,7.4381294
2016-07-12,7.437547,7.4372582,7.4383354,7.4378757,7.4366903,7.4395204,7.436935
2016-07-13,7.43738,7.437554,7.4369426,7.437814,7.437552,7.4375544,7.4373336
2016-07-14,7.437679,7.437171,7.436606,7.4367566,7.43741,7.43727,7.4371715
2016-07-15,7.4377513,7.437491,7.438337,7.437331,7.4372606,7.4372215,7.4373302
2016-07-17,7.435873,7.437255,7.4371514,7.4378386,7.4377136,7.437088,7.4374094
2016-07-18,7.4356866,7.437335,7.437534,7.4354253,7.4367604,7.437266,7.4383817
2016-07-19,7.438092,7.4372807,7.4369273,7.437118,7.4372444,7.4379034,7.438283
2016-07-20,7.437043,7.437769,7.4380817,7.437483,7.4387026,7.4387274,7.437189
2016-07-21,7.436526,7.4376783,7.4378047,7.437884,7.437119,7.437371,7.4382396
2016-07-22,7.4372563,7.4371786,7.4372854,7.4375043,7.436814,7.437997,7.4376984
2016-07-24,7.4373913,7.437851,7.437899,7.438018,7.4393,7.43864,7.43817
2016-07-25,7.438093,7.4375005,7.438669,7.4377427,7.438229,7.437976,7.4380565
2016-07-26,7.437849,7.438534,7.4389954,7.4380198,7.4375987,7.4384065,7.4390497
2016-07-27,7.437506,7.4382224,7.4388766,7.43802,7.438041,7.43905,7.4377522
2016-07-28,7.438409,7.4385257,7.4376907,7.4383583,7.4376726,7.4383717,7.4387813
2016-07-29,7.439456,7.4382257,7.4383793,7.4382606,7.4380894,7.440301,7.4383097
2016-07-31,7.4385133,7.4383454,7.4387016,7.4378676,7.43883,7.4372025,7.438489
2016-08-01,7.4380364,7.4385424,7.438334,7.4390354,7.438875,7.4380317,7.43905
2016-08-02,7.438117,7.436746,7.438744,7.4379134,7.4385176,7.437465,7.4389834
2016-08-03,7.4377546,7.4395223,7.4390697,7.437674,7.4384255,7.4381285,7.4370093
2016-08-04,7.4388433,7.4385886,7.4389343,7.4389176,7.438309,7.4380865,7.437582
2016-08-05,7.438397,7.438403,7.4388785,7.4389515,7.438817,7.4387136,7.438731
2016-08-07,7.4387555,7.4394193,7.4390097,7.4382257,7.439224,7.438338,7.4390764
2016-08-08,7.4380794,7.4391785,7.438083,7.437802,7.4385147,7.4391637,7.4378953
2016-08-09,7.438555,7.4388685,7.4380765,7.439314,7.438862,7.4391866,7.438062
2016-08-10,7.438001,7.4384727,7.4388027,7.4381394,7.439007,7.4381676,7.4383025
2016-08-11,7.4385667,7.4380465,7.4372663,7.438516,7.4388633,7.438277,7.4384556
2016-08-12,7.4385386,7.438954,7.4395914,7.438329,7.438931,7.4394364,7.438202
2016-08-14,7.4374347,7.4385605,7.438502,7.438811,7.4381933,7.438887,7.4384212
2016-08-15,7.439118,7.4390016,7.43863,7.4383283,7.438106,7.438497,7.4383416
2016-08-16,7.4387536,7.439077,7.4390917,7.4380436,7.4376383,7.4383116,7.438296
2016-08-17,7.438061,7.438586,7.438322,7.4377036,7.438522,7.43887,7.4381337
2016-08-18,7.4379125,7.4385295,7.4389377,7.4388247,7.437978,7.438216,7.43842
2016-08-19,7.438878,7.4386897,7.439457,7.438679,7.438363,7.4387083,7.438734
2016-08-21,7.4381957,7.437691,7.4392977,7.438541,7.4382634,7.4387927,7.4391756
2016-08-22,7.4396524,7.438068,7.438769,7.4385653,7.438796,7.4388995,7.439012
2016-08-23,7.4384627,7.4389057,7.438911,7.438238,7.4385853,7.439081,7.4389734
2016-08-24,7.4383035,7.438514,7.4387918,7.439025,7.4386916,7.4380836,7.4387183
2016-08-25,7.4386725,7.4388413,7.4397006,7.4392114,7.4397717,7.438676,7.439504
2016-08-26,7.43875,7.438558,7.439131,7.438692,7.43921,7.4388895,7.439523
2016-08-28,7.4387975,7.439045,7.4389524,7.43854,7.4387817,7.439227,7.439422
2016-08-29,7.4381833,7.4384937,7.4389915,7.4389925,7.438813,7.439203,7.439848
2016-08-30,7.4385667,7.439455,7.4393415,7.4393697,7.4394274,7.4401183,7.4399905
2016-08-31,7.4389243,7.4387937,7.4394994,7.4394712,7.4396844,7.4401226,7.4398437
2016-09-01,7.4390254,7.439681,7.439621,7.440045,7.4399776,7.4399743,7.4405913
2016-09-02,7.4391975,7.439618,7.4399023,7.4398685,7.440106,7.4405255,7.440398
2016-09-04,7.4395084,7.439202,7.440276,7.440142,7.440254,7.440025,7.4408636
2016-09-05,7.4399767,7.4402447,7.4403877,7.440193,7.439996,7.4406266,7.441018
2016-09-06,7.440139,7.4400744,7.4403167,7.4404216,7.440602,7.4410152,7.4409256
2016-09-07,7.4402847,7.4400268,7.440348,7.440536,7.440751,7.4408298,7.441505
2016-09-08,7.4404426,7.4407268,7.4404764,7.440918,7.4413705,7.440951,7.4417224
2016-09-09,7.4404173,7.4409113,7.440846,7.4412146,7.4406066,7.441186,7.4412227
2016-09-11,7.4405866,7.440846,7.4408965,7.4415283,7.4421153,7.4419193,7.4418583
2016-09-12,7.440783,7.441166,7.441108,7.441317,7.442012,7.441845,7.4427147
2016-09-13,7.4410825,7.4414253,7.441343,7.441883,7.441527,7.441715,7.44137
2016-09-14,7.44154,7.442017,7.441882,7.4416413,7.441857,7.4428267,7.4425297
2016-09-15,7.4409237,7.441607,7.4417624,7.4428124,7.4421854,7.441651,7.441969
2016-09-16,7.4420485,7.4414883,7.4416037,7.4425793,7.441594,7.4425545,7.443206
2016-09-18,7.442247,7.4419436,7.442282,7.44267,7.442264,7.4429708,7.442364
2016-09-19,7.4422307,7.442151,7.4425373,7.442484,7.442122,7.4434137,7.443005
2016-09-20,7.4421697,7.4416456,7.442688,7.4431663,7.442119,7.442926,7.4430437
2016-09-21,7.442705,7.441906,7.444273,7.4424844,7.4429226,7.443494,7.4433575
2016-09-22,7.4427543,7.442065,7.442279,7.4435854,7.4430346,7.4433074,7.443538
2016-09-23,7.442142,7.442586,7.4430976,7.442772,7.4436107,7.443795,7.444099
2016-09-25,7.442476,7.443651,7.4430423,7.44332,7.4435945,7.4440675,7.4446645
2016-09-26,7.443365,7.4432344,7.443059,7.4433603,7.4440894,7.444164,7.444183
2016-09-27,7.443137,7.443477,7.443747,7.443056,7.444186,7.4441833,7.4435506
2016-09-28,7.443316,7.4433613,7.4438276,7.444281,7.4446254,7.4452205,7.444877
2016-09-29,7.4437943,7.4437103,7.4442267,7.4441204,7.4447765,7.4445796,7.4441915
2016-09-30,7.4440784,7.444434,7.4444222,7.444611,7.444469,7.4439516,7.4445324
2016-10-02,7.4441385,7.444101,7.4444857,7.444442,7.4440036,7.4448333,7.4450493
2016-10-03,7.4446807,7.4444327,7.4451613,7.4446197,7.445182,7.4445167,7.444687
2016-10-04,7.4445724,7.4446006,7.444736,7.444437,7.44423,7.4447927,7.444386
2016-10-05,7.44455,7.4443316,7.4446974,7.4446263,7.44432,7.4454627,7.4435844
2016-10-06,7.4444585,7.445082,7.444464,7.444432,7.444772,7.4441233,7.4426665
2016-10-07,7.4440684,7.4438653,7.4455185,7.444683,7.444629,7.443969,7.443693
2016-10-09,7.444415,7.444414,7.444382,7.4443755,7.4443207,7.4439564,7.443215
2016-10-10,7.444882,7.4442496,7.444359,7.4437966,7.4434657,7.443486,7.4436584
2016-10-11,7.444155,7.443416,7.4442253,7.4431963,7.4432354,7.443468,7.443195
2016-10-12,7.4434566,7.444363,7.443844,7.443667,7.442998,7.4431906,7.443667
2016-10-13,7.4444923,7.443401,7.443368,7.443177,7.4432287,7.4429407,7.4431725
2016-10-14,7.4441676,7.4436727,7.4433665,7.443677,7.444008,7.443187,7.4436746
2016-10-16,7.443441,7.4432454,7.4438725,7.4431553,7.44429,7.444002,7.443256
2016-10-17,7.443595,7.44383,7.443891,7.4436855,7.4441514,7.443331,7.443307
2016-10-18,7.444164,7.4440703,7.4439163,7.443131,7.4433618,7.443402,7.4438343
2016-10-19,7.443446,7.443603,7.4434586,7.4432955,7.4434333,7.4430966,7.4432254
2016-10-20,7.4436007,7.443705,7.4439397,7.44385,7.443133,7.4438586,7.4425516
2016-10-21,7.4436398,7.442609,7.443403,7.443216,7.443882,7.441655,7.4405193
2016-10-23,7.4430046,7.4439583,7.443389,7.4432745,7.441472,7.4410543,7.441752
2016-10-24,7.443656,7.4433136,7.4439445,7.44216,7.4419127,7.441163,7.4418306
2016-10-25,7.443697,7.443198,7.4455214,7.442728,7.444175,7.441162,7.4404254
2016-10-26,7.44325,7.441802,7.4410253,7.4415355,7.4414353,7.440187,7.441064
2016-10-27,7.442341,7.4455857,7.440994,7.440845,7.4402356,7.440675,7.4409595
2016-10-28,7.4425335,7.440987,7.4413114,7.4396505,7.440074,7.440561,7.4405
2016-10-30,7.4405527,7.4415107,7.4408183,7.4405317,7.4408445,7.4403605,7.440839
2016-10-31,7.441134,7.4400125,7.4410505,7.4405727,7.4403596,7.439314,7.439729
2016-11-01,7.441952,7.4404883,7.4406853,7.44018,7.4398975,7.4412904,7.4395914
2016-11-02,7.4408364,7.4398403,7.44046,7.43974,7.43997,7.439936,7.4401617
2016-11-03,7.438784,7.4405684,7.4405556,7.4393516,7.439322,7.440048,7.4401135
2016-11-04,7.4402914,7.4405785,7.4415574,7.439432,7.4400043,7.440371,7.440142
2016-11-06,7.440617,7.4397097,7.4394655,7.440114,7.4409976,7.4402347,7.439555
2016-11-07,7.4394574,7.4400606,7.440921,7.440151,7.4416213,7.4403763,7.4414682
2016-11-08,7.4394655,7.440848,7.4396114,7.4403815,7.440538,7.44023,7.4403543
2016-11-09,7.4398503,7.4402633,7.4404244,7.440684,7.440113,7.440381,7.439858
2016-11-10,7.440993,7.4402146,7.440806,7.4401116,7.440543,7.440223,7.4404883
2016-11-11,7.4407635,7.440212,7.4404716,7.440409,7.4401035,7.4403863,7.4401255
2016-11-13,7.43825,7.44021,7.4408937,7.43984,7.439822,7.4402165,7.439753
2016-11-14,7.4405594,7.440208,7.4408913,7.4407544,7.440433,7.440392,7.4398465
2016-11-15,7.440485,7.4402065,7.440257,7.440055,7.4402757,7.441032,7.4401217
2016-11-16,7.4405265,7.4402046,7.440161,7.440011,7.4400387,7.440077,7.440241
2016-11-17,7.4401755,7.440202,7.4399657,7.440243,7.4402304,7.4391365,7.4400115
2016-11-18,7.4403358,7.4402003,7.439913,7.4400587,7.440156,7.440225,7.4393477
2016-11-20,7.4403005,7.441033,7.439912,7.439807,7.439457,7.4398503,7.4398212
2016-11-21,7.4402275,7.4411926,7.4403057,7.4403586,7.4405656,7.439783,7.4403095
2016-11-22,7.4403086,7.4408636,7.439415,7.4394755,7.4412246,7.4399447,7.4404416
2016-11-23,7.4399323,7.440589,7.441049,7.4401374,7.43941,7.440107,7.440166
2016-11-24,7.4405365,7.439663,7.4403095,7.4397817,7.4397783,7.439384,7.439899
2016-11-25,7.4400115,7.4396157,7.4384418,7.4406996,7.4399056,7.4396753,7.440053
2016-11-27,7.4404345,7.4398413,7.4395576,7.4398,7.4399137,7.440443,7.4395123
2016-11-28,7.4401026,7.439831,7.439627,7.440258,7.439115,7.4391365,7.439427
2016-11-29,7.4399476,7.439728,7.440062,7.440103,7.439212,7.439904,7.4393167
2016-11-30,7.439825,7.43945,7.4391794,7.439979,7.4394712,7.4398484,7.439544
2016-12-01,7.440323,7.4392304,7.439521,7.439241,7.4397383,7.4398804,7.4393106
2016-12-02,7.4404087,7.439253,7.439948,7.4393196,7.439479,7.439347,7.4386797
2016-12-04,7.439648,7.4405456,7.439922,7.439661,7.439272,7.439641,7.439621
2016-12-05,7.4401073,7.4405465,7.439546,7.4397907,7.4398303,7.440222,7.439954
2016-12-06,7.439287,7.4399514,7.439855,7.4399304,7.438967,7.4400544,7.439445
2016-12-07,7.439891,7.4389997,7.439558,7.439522,7.4390354,7.4403276,7.440186
2016-12-08,7.4399767,7.439262,7.440002,7.4396563,7.4388194,7.4396977,7.438544
2016-12-09,7.4400463,7.43983,7.4399614,7.4404874,7.4402494,7.439506,7.440936
2016-12-11,7.4403515,7.4399376,7.438572,7.4400644,7.439834,7.4410477,7.4391327
