,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK,USDCZK
2016-05-17,23.767817,23.759357,23.752007,23.801313,23.816513,23.847755,23.858883
2016-05-18,23.790577,23.77303,23.792824,23.807487,23.842648,23.854927,23.871841
2016-05-19,23.779032,23.803705,23.8199,23.843517,23.857143,23.83396,23.865862
2016-05-20,23.79162,23.82729,23.843008,23.837435,23.880173,23.867313,23.881374
2016-05-22,23.789423,23.831753,23.860916,23.858187,23.866737,23.85914,23.872314
2016-05-23,23.82287,23.864355,23.859795,23.870483,23.849926,23.86143,23.87822
2016-05-24,23.862007,23.844427,23.863249,23.900654,23.885399,23.86289,23.882849
2016-05-25,23.88734,23.835072,23.890831,23.867294,23.874762,23.887714,23.898075
2016-05-26,23.864004,23.875872,23.865074,23.891544,23.875463,23.87909,23.847198
2016-05-27,23.889927,23.867647,23.870049,23.845995,23.852938,23.887495,23.889635
2016-05-29,23.905346,23.871904,23.893007,23.85937,23.889679,23.893896,23.915361
2016-05-30,23.867142,23.89095,23.900293,23.90464,23.88272,23.898987,23.918316
2016-05-31,23.88408,23.897144,23.869894,23.912891,23.902851,23.925755,23.896725
2016-06-01,23.913633,23.870901,23.898743,23.910892,23.930668,23.930655,23.866447
2016-06-02,23.855015,23.88378,23.907038,23.935724,23.892307,23.898552,23.8635
2016-06-03,23.911821,23.897459,23.932713,23.923056,23.897747,23.892357,23.846632
2016-06-05,23.911957,23.94326,23.89717,23.858047,23.886614,23.876734,23.850166
2016-06-06,23.946049,23.896114,23.905739,23.85157,23.864801,23.848461,23.87831
2016-06-07,23.87909,23.86806,23.873945,23.845514,23.847454,23.862932,23.89541
2016-06-08,23.882702,23.861536,23.87092,23.846426,23.861012,23.871698,23.8898
2016-06-09,23.854593,23.852615,23.870317,23.842289,23.887213,23.882627,23.944895
2016-06-10,23.846794,23.85664,23.834087,23.865946,23.925516,23.932402,23.94906
2016-06-12,23.818918,23.867605,23.874752,23.895882,23.943813,23.956005,23.985306
2016-06-13,23.855774,23.868393,23.896606,23.926926,23.961437,24.000572,24.01886
2016-06-14,23.872261,23.87932,23.969172,23.952139,23.975275,24.038042,24.012287
2016-06-15,23.894201,23.949142,23.962206,24.006348,23.989813,23.968727,24.017366
2016-06-16,23.932487,23.96375,24.001785,24.005058,24.016054,24.009708,24.025639
2016-06-17,23.948608,24.00335,24.04626,23.99393,24.004831,24.032885,24.005219
2016-06-19,24.02391,24.014412,24.017439,24.014751,24.028261,24.027325,24.017612
2016-06-20,24.03661,24.033312,23.99365,24.002901,24.028395,24.018803,23.994215
2016-06-21,24.037184,24.032192,24.039515,24.02759,24.028477,24.011288,24.045277
2016-06-22,23.98661,23.992722,24.012987,24.025019,24.00509,24.04019,24.092085
2016-06-23,24.032738,24.027208,24.027077,24.052973,24.012247,24.083761,24.0691
2016-06-24,23.986507,24.02081,24.03207,24.039019,24.058075,24.059967,24.039783
2016-06-26,24.03722,24.047705,24.0596,24.02069,24.062473,24.096422,24.065275
2016-06-27,24.022242,24.124388,24.065577,24.088654,24.093151,24.081568,24.080704
2016-06-28,24.06374,24.110327,24.057322,24.04027,24.095217,24.119047,24.078123
2016-06-29,24.073586,24.08434,24.074505,24.0998,24.107023,24.125282,24.134026
2016-06-30,24.086605,24.106895,24.112259,24.111332,24.095213,24.117018,24.145634
2016-07-01,24.128601,24.102144,24.117998,24.091995,24.112803,24.157198,24.16172
2016-07-03,24.089724,24.100277,24.11685,24.116152,24.156826,24.151907,24.158556
2016-07-04,24.081635,24.108603,24.146975,24.143335,24.148592,24.16645,24.16167
2016-07-05,24.10432,24.13411,24.15215,24.16609,24.137257,24.207737,24.175901
2016-07-06,24.12902,24.145628,24.161707,24.152716,24.161077,24.14125,24.186218
2016-07-07,24.186035,24.13888,24.159756,24.170237,24.186653,24.139002,24.160978
2016-07-08,24.122515,24.159906,24.179491,24.144352,24.163303,24.205885,24.176382
2016-07-10,24.150673,24.164812,24.183693,24.201588,24.154137,24.119549,24.183125
2016-07-11,24.185564,24.173874,24.181467,24.200306,24.145472,24.189,24.289076
2016-07-12,24.172247,24.193396,24.17378,24.135931,24.22122,24.286722,24.323414
2016-07-13,24.193508,24.167866,24.193535,24.180737,24.298841,24.340399,24.322428
2016-07-14,24.178093,24.17716,24.181364,24.288406,24.314571,24.316916,24.350286
2016-07-15,24.163294,24.189632,24.292864,24.324697,24.335455,24.340767,24.341476
2016-07-17,24.217999,24.26221,24.288893,24.314646,24.351624,24.377401,24.348473
2016-07-18,24.31321,24.309343,24.322205,24.340195,24.35459,24.375856,24.399971
2016-07-19,24.30686,24.355658,24.331043,24.356768,24.388964,24.384275,24.387974
2016-07-20,24.331108,24.320858,24.345747,24.373888,24.375143,24.368212,24.391388
2016-07-21,24.319988,24.348644,24.387405,24.355684,24.402,24.402178,24.427559
2016-07-22,24.346893,24.388372,24.385817,24.386429,24.414389,24.4523,24.395678
2016-07-24,24.36553,24.363832,24.339178,24.40866,24.42129,24.39929,24.38422
2016-07-25,24.406553,24.39012,24.403313,24.38808,24.397116,24.429073,24.435902
2016-07-26,24.382023,24.402353,24.417496,24.39646,24.417717,24.422106,24.393612
2016-07-27,24.420214,24.394264,24.444416,24.425852,24.442816,24.415304,24.396957
2016-07-28,24.402275,24.407736,24.405565,24.4031,24.42003,24.408413,24.4077
2016-07-29,24.417793,24.3928,24.408987,24.432283,24.400778,24.429613,24.401915
2016-07-31,24.415842,24.418097,24.432621,24.397211,24.431753,24.405506,24.398067
2016-08-01,24.418238,24.414057,24.409838,24.425919,24.405235,24.404093,24.416903
2016-08-02,24.400898,24.40604,24.410583,24.40382,24.405634,24.410055,24.414667
2016-08-03,24.414417,24.442533,24.41974,24.43224,24.407991,24.398752,24.39838
2016-08-04,24.42304,24.404375,24.386494,24.39801,24.401154,24.402235,24.406816
2016-08-05,24.418749,24.396135,24.41058,24.398844,24.402912,24.391077,24.39796
2016-08-07,24.417238,24.435562,24.418785,24.396841,24.394913,24.396402,24.373066
2016-08-08,24.422016,24.407215,24.395302,24.408169,24.388344,24.375149,24.373234
2016-08-09,24.406507,24.403505,24.39189,24.407187,24.374077,24.371445,24.373169
2016-08-10,24.413523,24.389881,24.366983,24.373568,24.376595,24.371027,24.37311
2016-08-11,24.410881,24.40084,24.395033,24.38058,24.382051,24.368696,24.373049
2016-08-12,24.399115,24.381517,24.379084,24.383514,24.366026,24.386696,24.372982
2016-08-14,24.381899,24.373177,24.391026,24.372332,24.372683,24.374125,24.360256
2016-08-15,24.385895,24.363472,24.378124,24.374975,24.371399,24.34878,24.33999
2016-08-16,24.389606,24.365604,24.380764,24.367865,24.346165,24.33268,24.36548
2016-08-17,24.367352,24.380718,24.376444,24.356617,24.342525,24.320358,24.309525
2016-08-18,24.354618,24.361593,24.35631,24.344297,24.32703,24.277382,24.307264
2016-08-19,24.383156,24.347668,24.342312,24.345438,24.326849,24.291538,24.291534
2016-08-21,24.36323,24.338238,24.341925,24.348894,24.30645,24.276222,24.239166
2016-08-22,24.340801,24.340282,24.345024,24.289185,24.293127,24.258106,24.220457
2016-08-23,24.344122,24.309786,24.286818,24.286566,24.267721,24.222445,24.228127
2016-08-24,24.32019,24.276934,24.28508,24.263147,24.227253,24.15894,24.237677
2016-08-25,24.32085,24.289564,24.270653,24.223034,24.16354,24.183977,24.205288
2016-08-26,24.288485,24.253342,24.233978,24.257267,24.17577,24.21662,24.201323
2016-08-28,24.27858,24.240744,24.192432,24.185024,24.204426,24.193785,24.24186
2016-08-29,24.242805,24.22421,24.213112,24.198711,24.18946,24.196367,24.202293
2016-08-30,24.214087,24.188002,24.201324,24.195774,24.197887,24.160448,24.179005
2016-08-31,24.225353,24.188288,24.190495,24.203693,24.18171,24.194872,24.21993
2016-09-01,24.18233,24.205944,24.223215,24.185734,24.170347,24.191677,24.165316
2016-09-02,24.20756,24.198544,24.188684,24.189161,24.182692,24.198244,24.176235
2016-09-04,24.191004,24.199686,24.166912,24.175327,24.207438,24.1769,24.180918
2016-09-05,24.194958,24.183887,24.193235,24.195612,24.181362,24.174189,24.18783
2016-09-06,24.182447,24.184458,24.185745,24.192116,24.157995,24.16945,24.133877
2016-09-07,24.204779,24.17943,24.16276,24.18693,24.165491,24.192818,24.16214
2016-09-08,24.173973,24.192694,24.18555,24.168571,24.159845,24.142542,24.131487
2016-09-09,24.193087,24.156094,24.188025,24.14992,24.161484,24.133251,24.113274
2016-09-11,24.200933,24.16691,24.152222,24.157753,24.12675,24.126677,24.090464
2016-09-12,24.159582,24.155373,24.178478,24.119507,24.128422,24.114655,24.093199
2016-09-13,24.15891,24.157133,24.1341,24.11486,24.10397,24.092005,24.099014
2016-09-14,24.155005,24.12252,24.123056,24.104158,24.0871,24.08557,24.104252
2016-09-15,24.116955,24.125505,24.082716,24.091925,24.099014,24.105997,24.10714
2016-09-16,24.140627,24.105585,24.124887,24.095453,24.122364,24.10951,24.112799
2016-09-18,24.097084,24.08475,24.091486,24.102781,24.114187,24.099352,24.090494
2016-09-19,24.114979,24.094666,24.09875,24.091799,24.093199,24.071886,24.099386
2016-09-20,24.121906,24.116957,24.088545,24.094917,24.067236,24.059074,24.036749
2016-09-21,24.099947,24.10634,24.120392,24.078094,24.071285,24.066551,24.077255
2016-09-22,24.096178,24.08251,24.088459,24.081125,24.074928,24.060175,24.068005
2016-09-23,24.107075,24.0822,24.070076,24.06095,24.075005,24.072062,24.05749
2016-09-25,24.070532,24.078756,24.06107,24.017754,24.05118,24.04332,24.058895
2016-09-26,24.07607,24.06369,24.068758,24.02403,24.062586,24.07166,24.100496
2016-09-27,24.07639,24.06056,24.089165,24.05926,24.057884,24.078161,24.099216
2016-09-28,24.100983,24.07463,24.061304,24.070625,24.071594,24.085367,24.081598
2016-09-29,24.064299,24.045727,24.05883,24.057936,24.0705,24.089384,24.08896
2016-09-30,24.04382,24.076544,24.061417,24.078552,24.091963,24.076273,24.063051
2016-10-02,24.083458,24.058794,24.08572,24.033262,24.10372,24.118723,24.114096
2016-10-03,24.093319,24.099638,24.084381,24.094822,24.096624,24.102032,24.105669
2016-10-04,24.059416,24.089645,24.089556,24.088741,24.11967,24.091576,24.1381
2016-10-05,24.12259,24.092833,24.089405,24.106329,24.107986,24.1019,24.09856
2016-10-06,24.077417,24.105787,24.099934,24.098368,24.090776,24.11111,24.100388
2016-10-07,24.084446,24.117277,24.083794,24.086168,24.100924,24.107325,24.107632
2016-10-09,24.073675,24.096369,24.103556,24.11501,24.109985,24.113197,24.099035
2016-10-10,24.10685,24.096628,24.10076,24.085316,24.102669,24.09936,24.089035
2016-10-11,24.100245,24.113945,24.110775,24.114536,24.102413,24.106146,24.103622
2016-10-12,24.103899,24.106634,24.095509,24.084446,24.094864,24.101582,24.104965
2016-10-13,24.108206,24.08789,24.11715,24.114033,24.113615,24.10631,24.093712
2016-10-14,24.100029,24.115356,24.100212,24.08358,24.092863,24.111519,24.111046
2016-10-16,24.10404,24.116837,24.09765,24.084194,24.109406,24.105186,24.137144
2016-10-17,24.108742,24.09731,24.145622,24.089504,24.108253,24.10515,24.13071
2016-10-18,24.108448,24.104525,24.104275,24.116344,24.114569,24.126337,24.166006
2016-10-19,24.099293,24.09518,24.122307,24.136103,24.14521,24.17104,24.183208
2016-10-20,24.103552,24.1035,24.115898,24.134172,24.134224,24.169432,24.178003
2016-10-21,24.092524,24.12072,24.15417,24.146074,24.175344,24.126432,24.191954
2016-10-23,24.147621,24.130566,24.1416,24.175964,24.182564,24.17515,24.202244
2016-10-24,24.130095,24.141272,24.181265,24.192207,24.19788,24.202517,24.213625
2016-10-25,24.16392,24.170725,24.190367,24.20499,24.1698,24.216578,24.243786
2016-10-26,24.201706,24.230865,24.202835,24.209827,24.225515,24.245697,24.235945
2016-10-27,24.184631,24.20027,24.201674,24.19911,24.253433,24.25108,24.393677
2016-10-28,24.209381,24.210188,24.19905,24.227295,24.24152,24.387177,24.370832
2016-10-30,24.201471,24.200336,24.235605,24.224749,24.380842,24.375376,24.381683
2016-10-31,24.233047,24.206116,24.230423,24.384808,24.380629,24.39386,24.406054
2016-11-01,24.239882,24.222715,24.395468,24.363995,24.393475,24.384153,24.394451
2016-11-02,24.245544,24.38536,24.37303,24.397495,24.391119,24.389793,24.440077
2016-11-03,24.386913,24.380508,24.38369,24.370525,24.3927,24.4269,24.446129
2016-11-04,24.387878,24.388975,24.407635,24.39559,24.461117,24.441805,24.485361
2016-11-06,24.38513,24.400751,24.396238,24.431211,24.44492,24.504051,24.498995
2016-11-07,24.362972,24.390574,24.443687,24.445353,24.461369,24.493162,24.50653
2016-11-08,24.39868,24.46408,24.456667,24.477375,24.504103,24.520344,24.528444
2016-11-09,24.431835,24.449125,24.498192,24.5105,24.53572,24.536654,24.509052
2016-11-10,24.445948,24.48819,24.494196,24.52435,24.52551,24.551067,24.579157
2016-11-11,24.477884,24.523937,24.50877,24.522997,24.547817,24.54781,24.572882
2016-11-13,24.49378,24.49984,24.56661,24.58396,24.539139,24.584593,24.56645
2016-11-14,24.514055,24.549763,24.546406,24.548304,24.593569,24.59685,24.59481
2016-11-15,24.556566,24.557913,24.563068,24.571924,24.618273,24.60878,24.613516
2016-11-16,24.517284,24.544476,24.598003,24.536171,24.625029,24.678343,24.66407
2016-11-17,24.578379,24.561726,24.622868,24.583158,24.597271,24.656815,24.683352
2016-11-18,24.566723,24.612516,24.60937,24.626143,24.645098,24.690285,24.69287
2016-11-20,24.601196,24.579168,24.636057,24.648273,24.687819,24.715546,24.714647
2016-11-21,24.611248,24.627796,24.67731,24.68581,24.703426,24.76206,24.785542
2016-11-22,24.659569,24.693783,24.666792,24.738623,24.761433,24.743696,24.798956
2016-11-23,24.619047,24.691717,24.697933,24.777494,24.745079,24.764933,24.823772
2016-11-24,24.6726,24.709293,24.75433,24.768784,24.800352,24.842276,24.808931
2016-11-25,24.728373,24.735624,24.80919,24.783098,24.785938,24.84868,24.852316
2016-11-27,24.7646,24.772648,24.79855,24.780317,24.848717,24.813684,24.838531
2016-11-28,24.776417,24.77071,24.763634,24.816908,24.858814,24.834011,24.865402
2016-11-29,24.784935,24.805363,24.82799,24.81902,24.854177,24.909086,25.01908
2016-11-30,24.782976,24.857763,24.843311,24.829166,24.926287,24.972523,25.11967
2016-12-01,24.8058,24.797146,24.854286,24.863577,24.977777,25.145544,25.152895
2016-12-02,24.818878,24.860699,24.8556,24.945599,25.158844,25.160973,25.164658
2016-12-04,24.852156,24.868662,24.997957,25.124264,25.152401,25.133276,25.187635
2016-12-05,24.859383,25.001814,25.151556,25.151884,25.163246,25.16462,25.211182
2016-12-06,25.00394,25.130651,25.180204,25.153954,25.198029,25.193958,25.319134
2016-12-07,25.143454,25.130547,25.157648,25.202538,25.307642,25.242868,25.3336
2016-12-08,25.157795,25.194239,25.16303,25.232267,25.272346,25.330393,25.358255
2016-12-09,25.178215,25.184263,25.292978,25.234873,25.302921,25.345875,25.377962
2016-12-11,25.187117,25.226128,25.227863,25.324577,25.360277,25.413921,25.379927
2016-12-12,25.16886,25.271366,25.318848,25.338339,25.37949,25.39141,25.449795
2016-12-13,25.242887,25.337202,25.352627,25.354254,25.419027,25.44489,25.438854
2016-12-14,25.329313,25.350948,25.386433,25.4299,25.435947,25.44224,25.474087
2016-12-15,25.375307,25.361212,25.406046,25.428766,25.395285,25.40056,25.434414
2016-12-16,25.378149,25.409168,25.416492,25.440763,25.463533,25.458641,25.452583
2016-12-18,25.411352,25.428452,25.413076,25.428415,25.441183,25.44919,25.464005
2016-12-19,25.41613,25.441483,25.455746,25.42483,25.462433,25.52521,25.483637
2016-12-20,25.488949,25.438341,25.449886,25.43608,25.444931,25.477457,25.469244
2016-12-21,25.42917,25.434992,25.470825,25.445507,25.481169,25.521612,25.494526
2016-12-22,25.46154,25.482697,25.458359,25.470007,25.479986,25.470394,25.501812
2016-12-23,25.461731,25.449263,25.477657,25.499449,25.503244,25.4883,25.500185
2016-12-26,25.441568,25.498108,25.492414,25.47716,25.51851,25.507355,25.515509
2016-12-27,25.456678,25.468014,25.499153,25.486809,25.539717,25.523037,25.54858
2016-12-28,25.49476,25.496948,25.49364,25.517714,25.513203,25.55679,25.562166
2016-12-29,25.530087,25.509077,25.504665,25.514252,25.56573,25.560633,25.584528
2016-12-30,25.53309,25.504004,25.528875,25.554493,25.562782,25.594358,25.611456
2017-01-02,25.483362,25.508295,25.545818,25.562012,25.588614,25.586586,25.599157
2017-01-03,25.519093,25.547754,25.607744,25.601757,25.593407,25.594175,25.603146
2017-01-04,25.553581,25.566168,25.574892,25.59963,25.578894,25.621105,25.586233
2017-01-05,25.568308,25.596869,25.590202,25.579262,25.589314,25.582016,25.600073
2017-01-06,25.593138,25.586378,25.59326,25.605473,25.611937,25.604233,25.594414
2017-01-08,25.579971,25.591694,25.61105,25.60789,25.5775,25.612864,25.614931
2017-01-09,25.574244,25.586632,25.589197,25.564886,25.601627,25.60082,25.597366
2017-01-10,25.575352,25.583923,25.605787,25.593277,25.587883,25.606325,25.618263
2017-01-11,25.591347,25.596178,25.597824,25.585926,25.616285,25.594904,25.599436
2017-01-12,25.594645,25.598295,25.596884,25.598455,25.60461,25.620026,25.601204
2017-01-13,25.61111,25.601849,25.59797,25.627264,25.6111,25.587017,25.587582
2017-01-15,25.608337,25.607546,25.597008,25.600441,25.593916,25.632496,25.596834
2017-01-16,25.589073,25.611082,25.598158,25.609184,25.602203,25.592934,25.602875
2017-01-17,25.608547,25.594776,25.59717,25.60167,25.610062,25.62185,25.615763
2017-01-18,25.623077,25.598711,25.598373,25.59579,25.599285,25.585915,25.603014
2017-01-19,25.581627,25.599075,25.59736,25.592651,25.623476,25.619005,25.598331
2017-01-20,25.606403,25.59456,25.598633,25.607342,25.583061,25.599148,25.596962
2017-01-22,25.606688,25.611303,25.597586,25.602058,25.611984,25.607363,25.617233
2017-01-23,25.59259,25.614542,25.59891,25.59555,25.58308,25.582167,25.594278
2017-01-24,25.613543,25.621674,25.597845,25.59356,25.601698,25.5916,25.59971
2017-01-25,25.579603,25.574135,25.575905,25.58856,25.579168,25.58192,25.577614
2017-01-26,25.621807,25.573296,25.581139,25.612654,25.610048,25.55847,25.541672
2017-01-27,25.567345,25.579971,25.604925,25.603373,25.555262,25.567305,25.477892
2017-01-29,25.586384,25.597084,25.563175,25.581451,25.526724,25.552912,25.458105
2017-01-30,25.607777,25.592443,25.611414,25.565271,25.58138,25.481636,25.433575
2017-01-31,25.589586,25.572803,25.512821,25.549276,25.448784,25.439838,25.438354
2017-02-01,25.5658,25.583511,25.572746,25.441711,25.459044,25.44277,25.40401
2017-02-02,25.583315,25.538496,25.49103,25.452787,25.403572,25.409315,25.337252
2017-02-03,25.518526,25.497658,25.402493,25.406427,25.394363,25.379185,25.357729
2017-02-05,25.46349,25.423367,25.42185,25.409866,25.369724,25.364744,25.363186
2017-02-06,25.420845,25.43427,25.435186,25.347399,25.324036,25.371857,25.322107
2017-02-07,25.399471,25.407106,25.37428,25.358477,25.371992,25.282976,25.30384
2017-02-08,25.375406,25.350042,25.339018,25.30122,25.348167,25.347986,25.311543
2017-02-09,25.37389,25.319363,25.33847,25.277874,25.328753,25.341925,25.32882
2017-02-10,25.306427,25.31238,25.331297,25.323471,25.314495,25.316984,25.322264
2017-02-12,25.37468,25.305336,25.323126,25.318707,25.338854,25.290499,25.314993
2017-02-13,25.339226,25.33576,25.338821,25.333809,25.326063,25.333555,25.328777
2017-02-14,25.287003,25.318089,25.331375,25.329124,25.329607,25.324144,25.322132
2017-02-15,25.341318,25.3224,25.322948,25.326014,25.333403,25.298992,25.314522
2017-02-16,25.308348,25.327993,25.33911,25.322517,25.315746,25.305971,25.328976
2017-02-17,25.344193,25.332561,25.331448,25.318548,25.336424,25.34137,25.322025
2017-02-26,25.317398,25.315273,25.322788,25.334293,25.36503,25.303307,25.3141
2017-02-27,25.332972,25.32015,25.33936,25.329414,25.354717,25.327438,25.329155
2017-02-28,25.308193,25.34733,25.331507,25.32619,25.323324,25.31348,25.321926
2017-03-01,25.344309,25.306038,25.322662,25.322584,25.314835,25.34349,25.313707
2017-03-02,25.317326,25.335957,25.339588,25.318499,25.29817,25.307114,25.329298
2017-03-03,25.333017,25.31788,25.331572,25.33475,25.310978,25.31179,25.351086
2017-03-05,25.308084,25.322306,25.322563,25.32971,25.336143,25.352972,25.326542
2017-03-06,25.344416,25.328028,25.339785,25.326391,25.357716,25.350636,25.334639
2017-03-07,25.317286,25.332678,25.33163,25.353798,25.353085,25.343077,25.36836
2017-03-08,25.333055,25.315084,25.373001,25.318117,25.356297,25.372974,25.374073
2017-03-09,25.308006,25.340202,25.331066,25.358849,25.363724,25.379614,25.37266
2017-03-10,25.307022,25.378418,25.343193,25.313795,25.37014,25.352299,25.3779
2017-03-12,25.36753,25.35235,25.37649,25.361341,25.362595,25.397833,25.376476
2017-03-13,25.359972,25.35191,25.359146,25.35984,25.400696,25.406872,25.337507
2017-03-14,25.368143,25.372158,25.412727,25.414274,25.384714,25.38301,25.365305
2017-03-15,25.354282,25.380331,25.368061,25.337173,25.37246,25.372976,25.346855
2017-03-16,25.361563,25.39174,25.37667,25.369238,25.406775,25.384033,25.377863
2017-03-17,25.439323,25.377567,25.343576,25.415066,25.363262,25.353788,25.365843
2017-03-19,25.358356,25.373144,25.4057,25.35808,25.39067,25.387806,25.383728
2017-03-20,25.364634,25.393892,25.35603,25.347515,25.414787,25.401688,25.392607
2017-03-21,25.38647,25.375675,25.40084,25.417112,25.37515,25.411066,25.346325
2017-03-22,25.408865,25.3587,25.390602,25.3611,25.380604,25.396309,25.362368
2017-03-23,25.371113,25.35106,25.401543,25.350817,25.383135,25.370573,25.39585
2017-03-24,25.382189,25.37998,25.361393,25.417765,25.361164,25.345465,25.370285
2017-03-26,25.380226,25.408329,25.373629,25.357788,25.388945,25.361628,25.368214
2017-03-27,25.373817,25.382755,25.392447,25.348701,25.403196,25.398422,25.345129
2017-03-28,25.379326,25.387772,25.373333,25.41649,25.389238,25.398129,25.369778
2017-03-29,25.38868,25.362806,25.343163,25.401897,25.38987,25.364594,25.339233
2017-03-30,25.408476,25.378569,25.368315,25.405355,25.37796,25.326181,25.371378
2017-03-31,25.38993,25.379528,25.408072,25.40082,25.35954,25.361452,25.341177
2017-04-02,25.363358,25.379097,25.36654,25.367964,25.318712,25.326302,25.338253
2017-04-03,25.373844,25.353928,25.29926,25.339823,25.343184,25.32324,25.346432
2017-04-04,25.340168,25.348946,25.323246,25.362112,25.314821,25.331095,25.309805
2017-04-05,25.314575,25.357918,25.350012,25.334091,25.29639,25.290827,25.326427
2017-04-06,25.37508,25.323568,25.349789,25.340626,25.33856,25.299877,25.291561
2017-04-07,25.356653,25.334173,25.35469,25.327131,25.31656,25.294024,25.271833
2017-04-09,25.317644,25.34102,25.315382,25.299189,25.325832,25.271366,25.298893
2017-04-10,25.330357,25.30554,25.312813,25.250938,25.272995,25.144007,25.243843
2017-04-11,25.333223,25.309946,25.300665,25.276724,25.140797,25.232525,25.10999
2017-04-12,25.303669,25.287943,25.274746,25.157696,25.147684,25.108418,25.161783
2017-04-13,25.273233,25.291197,25.178898,25.18852,25.146774,25.124811,25.115088
2017-04-16,25.273808,25.230696,25.215376,25.138084,25.144289,25.142462,25.129364
2017-04-17,25.162577,25.101627,25.090763,25.105438,25.06487,25.106537,25.13419
2017-04-18,25.063961,25.166351,25.13258,25.093952,25.108334,25.119608,25.12231
2017-04-19,25.14825,25.104546,25.104181,25.135195,25.097033,25.110952,25.122728
2017-04-20,25.181492,25.15496,25.112223,25.1303,25.079191,25.10725,25.097523
2017-04-21,25.133188,25.129393,25.134127,25.134459,25.111391,25.105566,25.093142
2017-04-23,25.123411,25.137066,25.095942,25.109367,25.109968,25.096542,25.084946
2017-04-24,25.131794,25.097246,25.101933,25.109833,25.0831,25.08469,25.087034
2017-04-25,25.123976,25.099665,25.097227,25.09095,25.0914,25.062963,25.062393
2017-04-26,25.106188,25.094326,25.095934,25.094036,25.080706,25.074286,25.056152
2017-04-27,25.097742,25.096762,25.092722,25.075716,25.07117,25.052515,25.062536
2017-04-28,25.103064,25.090372,25.10017,25.070475,25.066368,25.054977,25.063633
2017-04-30,25.082472,25.086468,25.0614,25.055813,25.06268,25.043587,25.034311
2017-05-01,25.086647,25.062984,25.060354,25.055769,25.047369,25.02336,25.03543
2017-05-02,25.060833,25.037647,25.04304,25.03417,25.02987,25.038916,25.040577
2017-05-03,25.063915,25.028757,25.03984,25.047688,25.035366,25.028357,25.029982
2017-05-04,25.060036,25.06081,25.03391,25.03125,25.035433,25.04403,25.03035
2017-05-05,25.048197,25.045916,25.029697,25.035429,25.018082,25.036013,25.030338
2017-05-07,25.06586,25.047361,25.045887,25.007063,25.035866,25.025747,25.042028
2017-05-08,25.06189,25.03758,25.024832,25.022457,25.037231,25.014627,25.03282
2017-05-09,25.030077,25.023258,25.033276,25.024044,25.023758,24.990877,24.780313
2017-05-10,25.03707,25.015795,25.02874,25.02913,25.010592,24.78077,24.694412
2017-05-11,25.018383,25.024782,25.039543,25.00007,24.794172,24.708313,24.701786
2017-05-12,25.025867,25.046474,25.027227,24.779928,24.717167,24.705599,24.692327
2017-05-14,25.033384,25.017399,24.78579,24.683514,24.720158,24.69148,24.684069
2017-05-15,25.022228,24.804785,24.768381,24.721828,24.654045,24.6706,24.631365
2017-05-16,24.794638,24.725496,24.714783,24.705442,24.640125,24.638203,24.605087
2017-05-17,24.700762,24.696737,24.651876,24.70268,24.626139,24.593737,24.616562
2017-05-18,24.705667,24.698814,24.67123,24.646038,24.612959,24.57298,24.591846
2017-05-19,24.676231,24.642105,24.63902,24.599741,24.60812,24.557627,24.572258
2017-05-21,24.659914,24.624685,24.620342,24.601238,24.594141,24.589996,24.525679
2017-05-22,24.63799,24.614294,24.626255,24.573614,24.555876,24.467926,24.475399
2017-05-23,24.63781,24.59938,24.602068,24.577806,24.490738,24.458233,24.450123
2017-05-24,24.60453,24.575977,24.580511,24.466965,24.486738,24.463207,24.445004
2017-05-25,24.605,24.558947,24.518353,24.47762,24.470594,24.444908,24.42194
2017-05-26,24.575748,24.538406,24.46973,24.445631,24.509653,24.391512,24.352558
2017-05-28,24.460014,24.460217,24.429272,24.410421,24.395487,24.39127,24.325851
2017-05-29,24.462675,24.416256,24.42488,24.386503,24.380024,24.350409,24.377066
2017-05-30,24.467083,24.443392,24.373392,24.36158,24.378506,24.295225,24.284618
2017-05-31,24.432343,24.397495,24.359762,24.349028,24.358532,24.290531,24.133942
2017-06-01,24.400276,24.329979,24.323349,24.341696,24.284061,24.15128,23.921898
2017-06-02,24.418573,24.329847,24.345963,24.29775,24.159452,23.920279,23.85336
2017-06-04,24.370285,24.344328,24.276672,24.159866,23.885649,23.854963,23.746717
2017-06-05,24.363304,24.298075,24.148716,23.894735,23.827044,23.747932,23.727236
2017-06-06,24.293882,24.146687,23.914732,23.859705,23.788933,23.743385,23.728048
2017-06-07,24.177286,23.904463,23.863543,23.772692,23.743372,23.680733,23.66054
2017-06-08,23.8913,23.845207,23.734636,23.73455,23.709688,23.693182,23.662376
2017-06-09,23.82836,23.815054,23.761034,23.739483,23.753658,23.667831,23.608517
2017-06-11,23.759718,23.682352,23.684534,23.682785,23.63354,23.671196,23.610806
2017-06-12,23.719543,23.678925,23.673424,23.680462,23.653122,23.616219,23.67528
2017-06-13,23.701479,23.703564,23.669155,23.697382,23.654844,23.587757,23.60958
2017-06-14,23.709127,23.625935,23.66449,23.601864,23.66684,23.573969,23.599821
2017-06-15,23.722332,23.663136,23.626524,23.612068,23.607437,23.605452,23.546392
2017-06-16,23.694777,23.66598,23.625845,23.605654,23.587421,23.5792,23.57637
2017-06-18,23.633425,23.607183,23.610065,23.58938,23.587612,23.616776,23.529173
