,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF,CADCHF
2015-08-26,0.7407407,0.74032325,0.73949087,0.74007595,0.73974127,0.74107605,0.7390444
2015-08-27,0.7403028,0.7405891,0.7407268,0.74025095,0.74009246,0.7384889,0.7390316
2015-08-28,0.73998344,0.74094313,0.7392967,0.7403748,0.7399573,0.7388967,0.7379989
2015-08-30,0.74032634,0.7400109,0.740658,0.7397653,0.7389016,0.73705816,0.73753923
2015-08-31,0.7399722,0.73961323,0.73952204,0.73828983,0.73807186,0.7379841,0.73873925
2015-09-01,0.7403379,0.73995185,0.7392937,0.7380435,0.73803777,0.73855275,0.73701787
2015-09-02,0.7398197,0.737703,0.73774964,0.7367764,0.7377361,0.7375841,0.7373201
2015-09-03,0.7389877,0.7390013,0.73847187,0.7374597,0.73724097,0.73861426,0.7382238
2015-09-04,0.73799413,0.7377864,0.73787683,0.7385411,0.7367258,0.73843783,0.7375303
2015-09-06,0.73740876,0.7374202,0.7372124,0.73736155,0.7386646,0.73743176,0.73692477
2015-09-07,0.7370311,0.7377984,0.73802227,0.7386254,0.7385564,0.7374879,0.73613083
2015-09-08,0.7376513,0.7374309,0.73890126,0.7379138,0.73805046,0.7371863,0.7358648
2015-09-09,0.7372949,0.7391495,0.73775125,0.7368499,0.7364548,0.7364985,0.73508525
2015-09-10,0.7379784,0.73816067,0.737471,0.7364064,0.7352314,0.73571557,0.73506916
2015-09-11,0.7388317,0.737381,0.73601466,0.7365173,0.73543024,0.7344733,0.7345239
2015-09-13,0.737426,0.7365488,0.7370032,0.73640174,0.73513967,0.7351503,0.73526233
2015-09-14,0.73634845,0.7357239,0.73660403,0.7352073,0.7345725,0.7342341,0.7339758
2015-09-15,0.7362115,0.73578423,0.73516816,0.73515135,0.73439544,0.7350603,0.7338403
2015-09-16,0.7359938,0.7358351,0.73519635,0.7336827,0.7339741,0.73316336,0.7358567
2015-09-17,0.73462594,0.7374296,0.73392147,0.7338555,0.7343379,0.73335236,0.7329113
2015-09-18,0.7352463,0.73409617,0.73402834,0.7348759,0.7334775,0.7343838,0.73411924
2015-09-20,0.73514426,0.7338489,0.7348769,0.73320705,0.73370415,0.7343049,0.73422146
2015-09-21,0.7340925,0.73233503,0.7323309,0.7327293,0.7341318,0.7317456,0.7320572
2015-09-22,0.7347578,0.73425084,0.7335255,0.7337355,0.73251605,0.7333515,0.73352873
2015-09-23,0.7335571,0.73269236,0.73364,0.733737,0.7338571,0.7334489,0.73281586
2015-09-24,0.7323036,0.73286057,0.7334552,0.7314319,0.73465306,0.7325632,0.7321665
2015-09-25,0.7344743,0.7343343,0.731419,0.73313534,0.7327609,0.73160374,0.7327171
2015-09-27,0.73375213,0.73331094,0.7331037,0.7322695,0.7333072,0.7331941,0.7325038
2015-09-28,0.73249483,0.7342235,0.7335405,0.7325433,0.7322062,0.73279583,0.7327668
2015-09-29,0.732807,0.73369575,0.7317758,0.73183835,0.7327261,0.7319006,0.7330353
2015-09-30,0.73361796,0.73238516,0.7323446,0.73223925,0.7325096,0.73151463,0.7328784
2015-10-01,0.732296,0.7319793,0.7328315,0.7333596,0.7323631,0.73197126,0.73249507
2015-10-02,0.73265374,0.7317443,0.7322762,0.7329349,0.73206925,0.73350245,0.7334661
2015-10-04,0.73243296,0.733164,0.733292,0.7317192,0.7340306,0.7339444,0.73334444
2015-10-05,0.73266184,0.7332703,0.73348,0.73373264,0.73367774,0.73372704,0.7341021
2015-10-06,0.7322852,0.731921,0.73391384,0.73324794,0.7334642,0.7339451,0.73396724
2015-10-07,0.73282397,0.7321209,0.73316777,0.73280346,0.7328756,0.7345893,0.7343425
2015-10-08,0.7331914,0.7336502,0.73354656,0.7358055,0.7349462,0.73497,0.73495835
2015-10-09,0.7331787,0.73348284,0.73329496,0.73299855,0.73486155,0.73404425,0.73488307
2015-10-11,0.73451763,0.7328028,0.73460585,0.73475367,0.7344837,0.7349221,0.7342198
2015-10-12,0.73384464,0.73424715,0.73478264,0.73471653,0.73478293,0.73538965,0.73512906
2015-10-13,0.7337602,0.7340544,0.7351121,0.7347115,0.7349338,0.7341341,0.7355646
2015-10-14,0.73428196,0.73530465,0.73459476,0.73594105,0.7346775,0.7351171,0.7352931
2015-10-15,0.73495734,0.73433167,0.7356415,0.7358412,0.7349429,0.73481464,0.7369824
2015-10-16,0.7347116,0.7353506,0.73412776,0.7355955,0.7348416,0.7360135,0.7355259
2015-10-18,0.7351666,0.7349011,0.73472166,0.73430705,0.7359214,0.73503137,0.7349298
2015-10-19,0.73555934,0.7334759,0.7369779,0.7355876,0.733942,0.7352308,0.7365032
2015-10-20,0.734832,0.7347587,0.7346104,0.7369601,0.73468155,0.73509985,0.73593014
2015-10-21,0.73564047,0.7355239,0.7345492,0.7343698,0.73603463,0.73566216,0.7358252
2015-10-22,0.73609185,0.7369197,0.73454136,0.7354402,0.7355103,0.73618275,0.73607063
2015-10-23,0.7347748,0.735414,0.7352049,0.73555356,0.73570544,0.73778266,0.7365215
2015-10-25,0.73664796,0.7344707,0.73530614,0.7356157,0.73647,0.7366626,0.73695177
2015-10-26,0.7352189,0.73529744,0.73588556,0.73633265,0.7363817,0.7366025,0.7377176
2015-10-27,0.7354753,0.7365972,0.73627347,0.736512,0.7372193,0.7377107,0.7380269
2015-10-28,0.7362521,0.7362645,0.73664075,0.7366498,0.73597175,0.737251,0.73715514
2015-10-29,0.7355362,0.736788,0.736513,0.73775935,0.736708,0.7393861,0.7393501
2015-10-30,0.7363489,0.7368214,0.73810816,0.7379748,0.73768586,0.7404812,0.7386693
2015-11-01,0.7380322,0.7378678,0.7386317,0.73748416,0.73905617,0.7385528,0.7413254
2015-11-02,0.73852676,0.7380722,0.7378684,0.739998,0.7404843,0.74243563,0.74210227
2015-11-03,0.73763955,0.73871416,0.7374167,0.7385032,0.74192166,0.74143237,0.74280745
2015-11-04,0.73693836,0.7392719,0.73916245,0.7416142,0.73936313,0.7439327,0.73965687
2015-11-05,0.73840964,0.7386198,0.7396699,0.7413381,0.7414152,0.74140596,0.7435374
2015-11-06,0.7386576,0.74168444,0.7424592,0.74223983,0.7448464,0.7436143,0.7438073
2015-11-08,0.74178165,0.7425466,0.7425174,0.7431714,0.74114484,0.7446145,0.7426769
2015-11-09,0.7420566,0.74286,0.7445284,0.7437211,0.74346715,0.74411875,0.7452644
2015-11-10,0.7431112,0.7432818,0.74396926,0.7433901,0.74414146,0.7432761,0.7443826
2015-11-11,0.7440916,0.74208164,0.74348694,0.7437645,0.7451828,0.74447465,0.74395394
2015-11-12,0.74427986,0.7434796,0.74310607,0.74516493,0.74403995,0.7453238,0.7450316
2015-11-13,0.7421496,0.7436236,0.743504,0.7436201,0.7441021,0.7460467,0.7484176
2015-11-15,0.74299717,0.74265325,0.74455106,0.74429727,0.7453437,0.74809444,0.7511419
2015-11-16,0.74368805,0.74446976,0.74552774,0.7453402,0.74821496,0.7519521,0.7524575
2015-11-17,0.74425423,0.74501956,0.7461259,0.7481551,0.7513601,0.7534226,0.75308746
2015-11-18,0.7445961,0.74625725,0.74821514,0.75102913,0.7524903,0.7533674,0.75399065
2015-11-19,0.74586445,0.7489999,0.7521756,0.75225693,0.7534149,0.75348306,0.7552093
2015-11-20,0.7484488,0.7512723,0.75293434,0.75523597,0.7546919,0.7561056,0.7549382
2015-11-22,0.75138646,0.75288755,0.75357515,0.7544713,0.7545639,0.7544378,0.75449556
2015-11-23,0.7525543,0.75422204,0.75528234,0.75447947,0.7559149,0.7551803,0.75404906
2015-11-24,0.75430036,0.75487465,0.75423586,0.75370777,0.75470567,0.7543098,0.7546125
2015-11-25,0.7548163,0.75458807,0.7551786,0.75561315,0.7559348,0.7551583,0.7572896
2015-11-26,0.75440896,0.75300884,0.7554077,0.755687,0.75452054,0.75555784,0.7561396
2015-11-27,0.7544688,0.7537718,0.7558071,0.756005,0.75643027,0.7578497,0.7552089
2015-11-29,0.754803,0.7546179,0.75505733,0.75618726,0.75482476,0.7552331,0.7558433
2015-11-30,0.7559825,0.75648034,0.75662386,0.7557365,0.7554344,0.7574821,0.7568497
2015-12-01,0.7558451,0.7563405,0.7562756,0.75667125,0.75563896,0.75534135,0.7580442
2015-12-02,0.7559773,0.75649285,0.75680804,0.7563702,0.7559079,0.7565782,0.75710636
2015-12-03,0.7552371,0.7562925,0.756098,0.75560576,0.75606775,0.7567312,0.75532484
2015-12-04,0.7568665,0.7581626,0.75661635,0.7555243,0.7564062,0.7565277,0.75637746
2015-12-06,0.755923,0.7579069,0.75775653,0.7573877,0.7564199,0.75675225,0.7562486
2015-12-07,0.7559222,0.7557419,0.757277,0.75681514,0.7560365,0.75671554,0.7567452
2015-12-08,0.75641227,0.75548387,0.758332,0.7570285,0.7571119,0.75694406,0.75626814
2015-12-09,0.75687927,0.7574536,0.7574169,0.75692195,0.7569062,0.756513,0.7559649
2015-12-10,0.75725627,0.75791985,0.7552561,0.7569254,0.7581301,0.7557709,0.7562574
2015-12-11,0.7542623,0.75752616,0.75583553,0.7564841,0.7572392,0.756021,0.75611115
2015-12-13,0.7567548,0.7564517,0.75677747,0.756581,0.7570392,0.7562027,0.75662404
2015-12-14,0.7565993,0.75642395,0.756302,0.75636834,0.756165,0.7566126,0.7545926
2015-12-15,0.75682026,0.75632447,0.75644,0.75680673,0.75620115,0.7557476,0.756552
2015-12-16,0.7565185,0.7564418,0.7555948,0.7562585,0.7558762,0.75612754,0.75570935
2015-12-17,0.756808,0.75587416,0.7563408,0.75523424,0.7560519,0.75599116,0.75591135
2015-12-18,0.756188,0.7562422,0.7563446,0.7564009,0.7554912,0.75493366,0.75446916
2015-12-20,0.7561703,0.7563171,0.75583714,0.7559588,0.754875,0.75435024,0.7535779
2015-12-21,0.75750774,0.75579184,0.7557144,0.75516075,0.75432897,0.75269437,0.74681574
2015-12-22,0.75485253,0.7562146,0.75509405,0.75466186,0.7536856,0.7466301,0.7455412
2015-12-23,0.7556426,0.7543482,0.7540695,0.75344497,0.74614567,0.7452314,0.7426627
2015-12-24,0.75519127,0.7539148,0.7533037,0.7472717,0.74463946,0.74274015,0.7332608
2015-12-27,0.7541612,0.7533084,0.7468155,0.74530375,0.7422061,0.7329361,0.72786826
2015-12-28,0.7539546,0.7462632,0.7456401,0.7422512,0.73365915,0.72689015,0.7261679
2015-12-29,0.7469675,0.7455307,0.7429458,0.7338081,0.72701085,0.72644496,0.7208478
2015-12-30,0.7456228,0.74268824,0.73344874,0.7275431,0.7254148,0.72120345,0.7201839
2015-12-31,0.742848,0.73317945,0.7277924,0.7264547,0.7199722,0.72058505,0.7208021
2016-01-03,0.7331373,0.72750187,0.72638047,0.72041357,0.72058177,0.7202485,0.7192626
2016-01-04,0.728134,0.7263391,0.72093993,0.72040105,0.71993035,0.71941745,0.71861625
2016-01-05,0.7255512,0.72026306,0.72065794,0.72016305,0.7193773,0.7188598,0.71888983
2016-01-06,0.7204068,0.7204383,0.7207422,0.71945006,0.71839786,0.7178886,0.7181891
2016-01-07,0.7205371,0.7202699,0.71938735,0.7179577,0.7197558,0.71736056,0.71696496
2016-01-08,0.71904653,0.7197755,0.7197866,0.7183123,0.7170153,0.7163076,0.7161166
2016-01-10,0.7199094,0.71934843,0.7176189,0.71738577,0.7158779,0.7172824,0.7161524
2016-01-11,0.71783465,0.7182949,0.717213,0.7174162,0.7165427,0.7169828,0.71573275
2016-01-12,0.71817356,0.7178005,0.7174416,0.71655846,0.7169403,0.71556497,0.71517354
2016-01-13,0.7178258,0.7167971,0.71677154,0.71450543,0.7159229,0.7150648,0.7131063
2016-01-14,0.7171383,0.71724784,0.7164554,0.7154165,0.7142805,0.71374357,0.71430683
2016-01-15,0.71562326,0.71490514,0.7172995,0.7147967,0.7139423,0.7143965,0.71361405
2016-01-17,0.7154571,0.71575284,0.7147453,0.71345454,0.71379,0.71370906,0.71228755
2016-01-18,0.7160808,0.7147764,0.7137437,0.713433,0.71325797,0.7122637,0.7133138
2016-01-19,0.71459687,0.7139513,0.71211964,0.7126502,0.7126086,0.71342236,0.71228284
2016-01-20,0.7155563,0.71379274,0.713404,0.713145,0.71319675,0.7124491,0.7125008
2016-01-21,0.7130574,0.71228004,0.712554,0.71204793,0.71259916,0.7119221,0.7126838
2016-01-22,0.7124684,0.71309423,0.7129254,0.7135419,0.71258,0.71276623,0.71236265
2016-01-24,0.7123746,0.712936,0.71265584,0.7138581,0.7125786,0.71238023,0.7127225
2016-01-25,0.71236855,0.71306825,0.7119974,0.71196973,0.71257734,0.7126763,0.7107159
2016-01-26,0.71298116,0.7128167,0.71303666,0.71301484,0.7125762,0.7126845,0.7131857
2016-01-27,0.712582,0.71281546,0.71304613,0.7125902,0.71257454,0.7125107,0.71184444
2016-01-28,0.71209574,0.71281695,0.7127949,0.71211404,0.7125729,0.7134164,0.7123908
2016-01-29,0.712399,0.7128184,0.7121864,0.7134602,0.7125719,0.7116499,0.71227586
2016-01-31,0.71200067,0.71281976,0.71266377,0.71253514,0.71257097,0.713541,0.71312875
2016-02-01,0.7134929,0.71282136,0.7128129,0.7129072,0.712971,0.71305835,0.71383625
2016-02-02,0.7116326,0.7128227,0.7129439,0.7114383,0.7145929,0.71412915,0.71450716
2016-02-03,0.71315485,0.71282387,0.71195555,0.71431017,0.7134208,0.7139943,0.7138939
2016-02-04,0.71290267,0.71236014,0.7139295,0.71302,0.7141864,0.7136812,0.7139504
2016-02-05,0.71334195,0.71406764,0.7132261,0.71385455,0.7134709,0.71391886,0.7145463
2016-02-07,0.71335906,0.7139528,0.7139823,0.7140676,0.7128548,0.71418154,0.71395147
2016-02-08,0.7140869,0.71420354,0.7140763,0.71417135,0.7128336,0.71329594,0.7124367
2016-02-09,0.71468014,0.7138711,0.7134056,0.7139213,0.71301866,0.7124323,0.7112355
2016-02-10,0.71352047,0.71421754,0.7140848,0.713588,0.7124569,0.7112336,0.71056604
2016-02-11,0.7142094,0.7138593,0.71418107,0.71185064,0.7113459,0.7101452,0.71132964
2016-02-12,0.71459395,0.7135398,0.71265185,0.7111948,0.7103,0.71118206,0.7112594
2016-02-14,0.7133191,0.71280587,0.7104407,0.71130055,0.7107985,0.71141833,0.71052116
2016-02-15,0.7129183,0.7101495,0.7108986,0.71163,0.7119145,0.7101933,0.712586
2016-02-16,0.711254,0.7098882,0.710414,0.7106649,0.711383,0.71311724,0.7124586
2016-02-17,0.7100664,0.7111205,0.7110422,0.7101164,0.7121881,0.7135568,0.7137492
2016-02-18,0.71119696,0.7113936,0.710894,0.7126424,0.71363693,0.71291244,0.7140043
2016-02-19,0.7114543,0.7100815,0.7125477,0.7120518,0.7133958,0.713789,0.7162822
2016-02-21,0.7101214,0.7121206,0.7123051,0.71359175,0.7147214,0.715419,0.71717495
2016-02-22,0.71287006,0.71349764,0.7143208,0.71409607,0.71567553,0.7176843,0.71807647
2016-02-23,0.7132977,0.71333724,0.71431255,0.71396846,0.71650463,0.7171879,0.71790916
2016-02-24,0.7131528,0.712301,0.71515673,0.7180451,0.71786904,0.7174278,0.72012544
2016-02-25,0.7142712,0.7159989,0.71687406,0.71747506,0.7167229,0.7192836,0.7180346
2016-02-26,0.7153756,0.7182929,0.71457255,0.71455777,0.7183484,0.72070533,0.7209637
2016-02-28,0.71685666,0.71828187,0.71987426,0.71945125,0.71799535,0.71866095,0.7205158
2016-02-29,0.71550894,0.7198621,0.72127426,0.71984893,0.72174007,0.7213028,0.7207325
2016-03-01,0.7193317,0.71914893,0.72172403,0.71872216,0.7197771,0.72058314,0.7205023
2016-03-02,0.71832293,0.7197142,0.7183362,0.7203606,0.7202956,0.72104484,0.72329086
2016-03-03,0.72062373,0.7199083,0.72052187,0.71906185,0.7206695,0.72096545,0.72385985
2016-03-04,0.71992934,0.72096586,0.7210059,0.72012115,0.7214711,0.72418314,0.7266316
2016-03-06,0.7188584,0.72101575,0.7213961,0.7212718,0.72355616,0.7263115,0.72585577
2016-03-07,0.7219535,0.7209056,0.72172177,0.7231451,0.7270226,0.7272058,0.72823524
2016-03-08,0.72100824,0.7211262,0.7239287,0.72590375,0.72569907,0.7272473,0.72517604
2016-03-09,0.721383,0.7240306,0.72473097,0.72682637,0.7277149,0.7268591,0.72783595
2016-03-10,0.7241267,0.7247706,0.7270302,0.72672856,0.72635067,0.72658306,0.72667396
2016-03-11,0.72526276,0.7258489,0.7273372,0.7267617,0.7262209,0.72628087,0.7282196
2016-03-13,0.7270107,0.7248667,0.7254046,0.7267262,0.726856,0.72700083,0.7271338
2016-03-14,0.72659,0.7265521,0.72805095,0.7267604,0.7275379,0.7275306,0.73441696
2016-03-15,0.7262944,0.7266682,0.72615796,0.7273707,0.72741944,0.73386025,0.7369948
2016-03-16,0.72725916,0.7267833,0.7275008,0.72665566,0.7340448,0.7351827,0.7374649
2016-03-17,0.726839,0.72732836,0.7277557,0.73543227,0.7369939,0.7375587,0.7393404
2016-03-18,0.7271291,0.72824186,0.7337291,0.73655367,0.7374034,0.74021035,0.7406374
2016-03-20,0.72803235,0.73424476,0.7364982,0.73696375,0.7399543,0.740756,0.7391168
2016-03-21,0.7341117,0.73682547,0.7378586,0.73998684,0.74098825,0.7396804,0.741268
2016-03-22,0.73519194,0.7379101,0.7381809,0.74047095,0.73837435,0.74033797,0.7403381
2016-03-23,0.7375816,0.7395891,0.7400448,0.7405273,0.7381514,0.74081177,0.74029905
2016-03-24,0.7402337,0.7391978,0.7407885,0.74055034,0.74008954,0.73966324,0.7414955
2016-03-27,0.7407801,0.7405744,0.7399266,0.7402943,0.7405011,0.74064773,0.74123245
2016-03-28,0.7397039,0.7404374,0.74022335,0.74088484,0.74058086,0.7407685,0.7406734
2016-03-29,0.740362,0.7405706,0.74042875,0.7410433,0.74171835,0.74045473,0.7412189
2016-03-30,0.7408364,0.740075,0.7413526,0.7397191,0.7411115,0.7410216,0.74052125
2016-03-31,0.73968667,0.7409286,0.74122745,0.7421159,0.74079674,0.741102,0.7411287
2016-04-01,0.7422334,0.74126023,0.7410628,0.7413995,0.74096054,0.74178153,0.74158376
2016-04-03,0.7412628,0.74066585,0.7408838,0.74062055,0.7407843,0.7404905,0.7407581
2016-04-04,0.7417689,0.74180484,0.74133134,0.74134636,0.741247,0.7410814,0.7413409
2016-04-05,0.74038833,0.7404369,0.7411067,0.74257857,0.74170935,0.7408415,0.74123174
2016-04-06,0.741826,0.74156916,0.73935294,0.740636,0.7414905,0.7411543,0.74070454
2016-04-07,0.7404383,0.7402288,0.73970246,0.7418831,0.74128675,0.74095416,0.74162203
2016-04-08,0.7413095,0.7414088,0.74106324,0.740647,0.74048513,0.7407141,0.7421641
2016-04-10,0.74107397,0.7406262,0.740585,0.7419016,0.7416366,0.7404145,0.74060094
2016-04-11,0.740828,0.74180126,0.741194,0.74160767,0.74213564,0.74133676,0.74145603
2016-04-12,0.74167883,0.7403907,0.7409228,0.7421246,0.74159074,0.7411822,0.7417303
2016-04-13,0.74032474,0.7416643,0.74187136,0.74093115,0.742011,0.742776,0.74166495
2016-04-14,0.74104404,0.7419601,0.74118006,0.7410705,0.7417321,0.74314004,0.7427739
2016-04-15,0.7420583,0.7423673,0.74175674,0.74186015,0.74237627,0.74326265,0.74341106
2016-04-17,0.74124753,0.74151456,0.74272454,0.74224997,0.7418961,0.7423817,0.742373
2016-04-18,0.7419472,0.7420947,0.7414997,0.7422909,0.7433428,0.7420557,0.74209696
2016-04-19,0.7420472,0.7407146,0.74191314,0.7424418,0.74370694,0.7421799,0.742383
2016-04-20,0.74250025,0.7430986,0.7423798,0.7428264,0.74026054,0.74327755,0.74208754
2016-04-21,0.7408532,0.743264,0.7434593,0.74323314,0.74159914,0.7433343,0.74239326
2016-04-22,0.7409295,0.7436158,0.7419234,0.7417144,0.74220777,0.74208087,0.74207735
2016-04-24,0.74194163,0.74251497,0.7433062,0.7409481,0.7424181,0.7437673,0.74360496
2016-04-25,0.74203444,0.74182236,0.7426255,0.7422519,0.74216497,0.74309635,0.74277437
2016-04-26,0.74328554,0.7420273,0.74243444,0.74287224,0.74275845,0.74268436,0.74487334
2016-04-27,0.74349844,0.74228704,0.74215984,0.74302125,0.74379575,0.74453676,0.7440014
2016-04-28,0.7427002,0.7419995,0.7434377,0.7441338,0.7432348,0.7434224,0.7444263
2016-04-29,0.742391,0.74283004,0.7435851,0.74383485,0.74387395,0.7440533,0.7459485
2016-05-01,0.7430129,0.7434164,0.74344593,0.74364376,0.7448774,0.7467161,0.74686533
2016-05-02,0.74343145,0.74352777,0.74403006,0.74471295,0.74677104,0.7461454,0.75131464
2016-05-03,0.74397284,0.74376005,0.7451233,0.7459507,0.747095,0.7501821,0.7513615
2016-05-04,0.74492663,0.74452525,0.7452936,0.7464433,0.7512322,0.7510792,0.75052464
2016-05-05,0.74610627,0.7453479,0.74613637,0.75051177,0.7513935,0.75138754,0.7509738
2016-05-06,0.74602556,0.74654496,0.74870795,0.75117743,0.7514101,0.75130916,0.7522953
2016-05-08,0.74611145,0.7512058,0.75097466,0.7529887,0.75179607,0.7527109,0.75121355
2016-05-09,0.7510968,0.75137645,0.75175756,0.752577,0.7517194,0.7516127,0.75285625
2016-05-10,0.75104827,0.7514392,0.75113446,0.75077516,0.75295246,0.7530891,0.7525948
2016-05-11,0.7508132,0.75097257,0.7523771,0.7528319,0.7522081,0.7521549,0.75371265
2016-05-12,0.7515994,0.75163,0.75233245,0.7541944,0.75159633,0.7529996,0.7535429
2016-05-13,0.7519546,0.7517914,0.7521033,0.7539645,0.75291234,0.7538659,0.75349176
2016-05-15,0.7528453,0.7520222,0.75338906,0.7531853,0.75335294,0.7545975,0.75660443
2016-05-16,0.75285554,0.75186485,0.7540025,0.7542438,0.75359744,0.75472057,0.7554459
2016-05-17,0.75260365,0.75317156,0.7537004,0.7535295,0.7539859,0.7544961,0.75502086
2016-05-18,0.75262463,0.75321877,0.7536568,0.7546322,0.7561543,0.7547469,0.7555668
2016-05-19,0.7550171,0.7552665,0.7541621,0.7541881,0.75390387,0.75558865,0.7543386
2016-05-20,0.7539568,0.75451624,0.75459,0.75627834,0.75466514,0.7553451,0.75628525
2016-05-22,0.7557294,0.7545924,0.7549953,0.7546584,0.75596654,0.7547309,0.75528216
2016-05-23,0.7546047,0.7554749,0.75516784,0.7540064,0.7546008,0.7561742,0.7567442
2016-05-24,0.75452757,0.755044,0.75410014,0.7559089,0.7563181,0.7563941,0.75569254
2016-05-25,0.7554898,0.75485367,0.75534475,0.7560031,0.7562723,0.7578583,0.75747836
2016-05-26,0.75451934,0.75505126,0.755273,0.7565107,0.7563764,0.7586415,0.7589692
2016-05-27,0.752919,0.7549353,0.75628316,0.75773597,0.7569233,0.7581471,0.7575699
2016-05-29,0.7553992,0.757104,0.757366,0.7570825,0.75801754,0.7573022,0.7571472
2016-05-30,0.7554893,0.756211,0.7592292,0.7583564,0.7588899,0.7568702,0.7568961
2016-05-31,0.75559324,0.7578521,0.7576161,0.75855637,0.75627357,0.75642705,0.75732046
2016-06-01,0.7561352,0.7576827,0.7582689,0.7577562,0.75616646,0.7579023,0.7543226
2016-06-02,0.7585674,0.7582446,0.75670666,0.75621057,0.7556123,0.7544439,0.7573027
2016-06-03,0.75631917,0.75639296,0.7558977,0.75603163,0.7580262,0.7564071,0.7547968
2016-06-05,0.7568375,0.7559886,0.7573739,0.75558645,0.75655025,0.75541425,0.756278
2016-06-06,0.75680286,0.7558008,0.7548349,0.75583506,0.75610054,0.7554215,0.75508606
2016-06-07,0.75509405,0.7567385,0.7560234,0.7558646,0.75610507,0.7561888,0.7567855
2016-06-08,0.7537675,0.7569536,0.7549744,0.75583667,0.7553,0.7562726,0.75508446
2016-06-09,0.7576354,0.7582311,0.75656897,0.75586486,0.7549072,0.7559443,0.7557272
2016-06-10,0.75621563,0.755894,0.75876933,0.754034,0.7565315,0.75548124,0.75545
2016-06-12,0.7566165,0.7552683,0.75653446,0.7554849,0.7555492,0.7550254,0.75521106
2016-06-13,0.75610936,0.7555087,0.75555485,0.75526345,0.7560854,0.7564564,0.7553158
2016-06-14,0.7554012,0.75544584,0.7549616,0.75577474,0.7551603,0.7553711,0.7554489
2016-06-15,0.7556371,0.75521535,0.7560547,0.7557149,0.75498843,0.7553736,0.7549666
2016-06-16,0.75489956,0.75574857,0.7557272,0.7562142,0.75504845,0.7556163,0.7557707
2016-06-17,0.7552897,0.7554245,0.7558177,0.75616676,0.7556728,0.75515735,0.7552805
2016-06-19,0.75571966,0.7554912,0.7550363,0.75530463,0.754947,0.7560475,0.7554445
2016-06-20,0.75598365,0.75628626,0.7554308,0.7557294,0.755554,0.7549552,0.7546695
2016-06-21,0.7565073,0.754481,0.75513184,0.75493693,0.75510454,0.7553753,0.7557663
2016-06-22,0.7557503,0.75453824,0.75475764,0.7552631,0.75525045,0.75514215,0.75430703
2016-06-23,0.755204,0.7546544,0.7557303,0.75559354,0.7540568,0.755565,0.75541216
2016-06-24,0.75543654,0.7547591,0.75465107,0.7548721,0.7550984,0.7555041,0.75526977
2016-06-26,0.75511926,0.7547071,0.75528896,0.7545634,0.75437385,0.7545693,0.7544117
2016-06-27,0.7550694,0.75521743,0.75523144,0.75301695,0.75528705,0.75462085,0.75449526
2016-06-28,0.7557017,0.7554933,0.75522214,0.7544546,0.7552914,0.7538568,0.75447404
2016-06-29,0.7552682,0.7557649,0.7546605,0.7546353,0.7548597,0.7541309,0.75434667
2016-06-30,0.7554137,0.755429,0.7544173,0.754434,0.7538202,0.7541237,0.75442797
2016-07-01,0.7548173,0.754305,0.7549991,0.7545169,0.75419116,0.7545857,0.7541026
2016-07-03,0.7544634,0.75415975,0.7540151,0.7540983,0.7546195,0.75323516,0.75429356
2016-07-04,0.7543188,0.75440437,0.7545065,0.7545255,0.75342953,0.75366133,0.75320035
2016-07-05,0.7541248,0.7542455,0.7555496,0.75495654,0.7551304,0.75363404,0.75394523
2016-07-06,0.7543267,0.7544761,0.7538793,0.75424075,0.7546188,0.7530215,0.7536545
2016-07-07,0.7541176,0.7545311,0.7541216,0.7538832,0.75276715,0.752994,0.7532416
2016-07-08,0.7535301,0.7539788,0.75307286,0.75379294,0.75350344,0.75341487,0.75335795
2016-07-10,0.7542146,0.75425005,0.75360817,0.75376326,0.75368637,0.75340486,0.75304264
2016-07-11,0.7538498,0.7536272,0.75327194,0.75338876,0.7533959,0.75275916,0.7530444
2016-07-12,0.75394195,0.75289094,0.7534175,0.7536719,0.75350964,0.75276756,0.7536056
2016-07-13,0.7527456,0.75266695,0.7532042,0.75338614,0.7533262,0.754419,0.75347686
2016-07-14,0.753169,0.75269544,0.7541993,0.75258565,0.7536093,0.7530216,0.75322276
2016-07-15,0.75272715,0.7539489,0.7538198,0.75319546,0.753326,0.75402737,0.75349337
2016-07-17,0.7531842,0.7528011,0.7534598,0.75308233,0.7530809,0.7523677,0.75349027
2016-07-18,0.75322986,0.75291306,0.75348896,0.7537474,0.75296587,0.75311995,0.753293
2016-07-19,0.753185,0.75297964,0.7538617,0.75349236,0.7532781,0.75311863,0.7524432
2016-07-20,0.7530398,0.75313556,0.753373,0.75322795,0.7532802,0.75292104,0.7526791
2016-07-21,0.7530693,0.75388426,0.7529215,0.7532148,0.7523018,0.7532646,0.75130415
2016-07-22,0.75404704,0.75416917,0.75352234,0.75255275,0.75275797,0.75167334,0.7514422
2016-07-24,0.75266117,0.7527663,0.75281066,0.75228727,0.7516247,0.7522669,0.7526546
2016-07-25,0.7529228,0.7528221,0.7529908,0.75282085,0.7525869,0.75274837,0.75187886
2016-07-26,0.752757,0.752965,0.7520856,0.75260985,0.75162303,0.7520877,0.75270647
2016-07-27,0.7515079,0.7528193,0.75208735,0.7516856,0.75259423,0.7526233,0.7523714
2016-07-28,0.75164944,0.75244826,0.7520898,0.75229776,0.7515929,0.75221145,0.7521727
