,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP,UKXGBP
2014-12-11,6604.86,6608.014,6608.001,6608.0215,6608.0166,6608.0156,6607.994
2014-12-12,6607.985,6608.012,6608.0195,6608.029,6608.006,6608.009,6608.0054
2014-12-14,6608.032,6608.0127,6607.9966,6608.001,6608.0166,6608.003,6607.995
2014-12-15,6607.9917,6608.01,6608.013,6607.9937,6608.006,6608.0,6608.0083
2014-12-16,6608.0005,6608.009,6608.007,6608.024,6608.0176,6607.9893,6608.0195
2014-12-17,6608.0273,6608.0137,6607.9966,6608.031,6608.006,6607.995,6607.988
2014-12-18,6607.9766,6608.006,6607.9956,6607.9985,6608.018,6607.9663,6608.004
2014-12-19,6608.0356,6608.0083,6608.0127,6607.9927,6608.006,6607.9946,6601.103
2014-12-21,6607.9893,6608.0083,6608.0103,6608.0254,6608.0186,6600.878,6593.031
2014-12-22,6607.9995,6608.0044,6608.0103,6608.032,6601.1865,6592.7856,6571.4033
2014-12-23,6608.0303,6608.005,6608.0103,6601.063,6593.1113,6571.111,6555.964
2014-12-24,6607.972,6608.012,6601.115,6592.97,6571.4775,6556.0054,6561.634
2014-12-25,6608.0405,6600.9897,6593.043,6571.294,6556.034,6561.705,6555.8066
2014-12-26,6601.2104,6592.9023,6571.4175,6556.1875,6561.708,6555.8516,6549.0684
2014-12-28,6593.1084,6571.2363,6555.9785,6561.886,6555.8784,6549.0825,6541.3467
2014-12-29,6571.413,6556.1343,6561.648,6556.033,6549.0063,6541.328,6520.2393
2014-12-30,6555.936,6561.833,6555.8213,6548.988,6541.4067,6520.1367,6510.135
2014-12-31,6561.619,6555.9795,6549.083,6541.51,6520.2676,6510.1294,6510.2134
2015-01-01,6555.7783,6549.0176,6541.362,6520.2896,6510.157,6510.215,6502.9233
2015-01-02,6549.033,6541.453,6520.255,6510.1387,6510.197,6503.1777,6486.551
2015-01-04,6541.473,6520.238,6510.1577,6510.192,6503.342,6486.5654,6475.952
2015-01-05,6520.275,6510.1304,6510.214,6503.3086,6486.742,6475.9424,6465.728
2015-01-06,6510.1333,6510.2026,6503.1494,6486.661,6475.9287,6465.6973,6460.905
2015-01-07,6510.2134,6503.2603,6486.585,6476.0195,6465.708,6460.936,6460.8926
2015-01-08,6502.899,6486.6167,6475.9897,6465.76,6460.93,6460.896,6460.907
2015-01-09,6486.477,6475.9766,6465.775,6460.8604,6460.919,6460.918,6453.6787
2015-01-11,6475.8457,6465.7183,6460.994,6460.919,6460.9253,6453.418,6433.938
2015-01-12,6465.593,6460.948,6460.897,6460.8975,6453.445,6433.9756,6434.582
2015-01-13,6460.9023,6460.9126,6460.9087,6453.451,6433.8447,6434.5483,6426.9614
2015-01-14,6460.8716,6460.919,6453.53,6433.9536,6434.5684,6427.1074,6433.3794
2015-01-15,6460.91,6453.4204,6433.94,6434.562,6426.972,6433.549,6434.5386
2015-01-16,6453.293,6433.9507,6434.575,6427.0796,6433.39,6434.5464,6434.5547
2015-01-18,6433.949,6434.5386,6427.0723,6433.5264,6434.575,6434.5503,6434.522
2015-01-19,6434.531,6427.2954,6433.488,6434.582,6434.6045,6434.536,6434.546
2015-01-20,6427.3955,6433.7427,6434.53,6434.546,6434.5825,6434.5386,6434.5586
2015-01-21,6433.8423,6434.5703,6434.574,6434.5723,6434.5156,6434.5537,6437.244
2015-01-22,6434.509,6434.5786,6434.566,6434.528,6434.485,6437.2246,6446.085
2015-01-23,6434.5625,6434.538,6434.512,6434.575,6437.2144,6446.062,6460.7275
2015-01-25,6434.5244,6434.53,6434.5693,6437.234,6446.041,6460.744,6461.4155
2015-01-26,6434.553,6434.571,6437.2144,6446.0435,6460.503,6461.4414,6469.735
2015-01-27,6434.5557,6437.2144,6446.1807,6460.7354,6461.416,6469.773,6462.511
2015-01-28,6437.2417,6445.7407,6460.763,6461.401,6469.5513,6462.532,6469.873
2015-01-29,6445.613,6460.6836,6461.4277,6469.7515,6462.3784,6469.909,6473.7075
2015-01-30,6460.6143,6461.397,6469.8135,6462.519,6469.69,6473.6514,6473.6973
2015-02-01,6461.4453,6469.658,6462.578,6469.8877,6473.737,6473.661,6473.6763
2015-02-02,6469.8003,6462.4365,6469.9507,6473.7017,6473.6562,6473.681,6483.1216
2015-02-03,6462.5796,6469.7944,6473.6436,6473.6855,6473.635,6482.926,6491.851
2015-02-04,6469.938,6473.727,6473.6084,6473.641,6483.098,6491.9014,6500.61
2015-02-05,6473.7554,6473.6475,6473.635,6483.1455,6491.9707,6500.7666,6510.6006
2015-02-06,6473.675,6473.6504,6483.219,6491.881,6500.7373,6510.6113,6510.21
2015-02-08,6473.711,6483.0137,6491.737,6500.6445,6510.6597,6510.1943,6514.83
2015-02-09,6482.922,6491.9336,6501.2373,6510.643,6510.242,6514.9956,6525.048
2015-02-10,6491.8765,6500.745,6510.3906,6510.237,6514.847,6524.763,6536.363
2015-02-11,6500.724,6510.534,6510.2065,6514.776,6525.073,6536.1953,6564.9062
2015-02-12,6510.5513,6510.212,6514.8257,6525.1206,6536.3794,6564.97,6591.895
2015-02-13,6510.2383,6514.874,6524.988,6536.4707,6564.903,6592.116,6627.8643
2015-02-15,6514.784,6524.9097,6536.2793,6565.0835,6591.875,6628.169,6658.8916
2015-02-16,6525.201,6536.288,6564.8423,6592.116,6627.8306,6659.19,6693.666
2015-02-17,6536.5303,6564.9546,6591.938,6628.124,6658.853,6694.053,6719.906
2015-02-18,6565.1025,6592.027,6627.838,6659.172,6693.625,6720.162,6734.1387
2015-02-19,6592.109,6628.069,6658.829,6693.9604,6719.863,6734.2974,6749.9736
2015-02-20,6628.092,6659.1377,6693.581,6720.0327,6734.202,6750.041,6755.3545
2015-02-22,6659.129,6693.941,6719.811,6734.261,6749.9204,6755.375,6759.6167
2015-02-23,6693.91,6720.0205,6734.1436,6750.0225,6755.3574,6759.657,6763.326
2015-02-24,6719.977,6734.2495,6749.963,6755.3745,6759.678,6763.278,6763.17
2015-02-25,6734.203,6750.014,6755.3506,6759.573,6763.3237,6763.1743,6764.2827
2015-02-26,6749.962,6755.366,6759.7095,6763.2153,6763.172,6764.2876,6768.8066
2015-02-27,6755.354,6759.5664,6763.2163,6763.1606,6764.2866,6768.7637,6779.838
2015-03-01,6759.6265,6763.271,6763.1587,6764.319,6768.7446,6779.843,6787.4937
2015-03-02,6763.278,6763.1943,6764.309,6768.5244,6779.784,6787.395,6790.988
2015-03-03,6763.169,6764.299,6768.6353,6779.719,6787.4453,6790.951,6790.9727
2015-03-04,6764.3286,6768.655,6779.7935,6787.4004,6790.9844,6790.9526,6792.507
2015-03-05,6768.7114,6779.726,6787.452,6790.952,6790.9565,6792.5347,6792.5127
2015-03-06,6779.7803,6787.406,6790.987,6790.9565,6792.5366,6792.524,6792.5117
2015-03-08,6787.459,6790.9,6790.947,6792.503,6792.527,6792.498,6792.5347
2015-03-09,6790.962,6790.955,6792.528,6792.5444,6792.503,6792.5464,6792.519
2015-03-10,6790.952,6792.5186,6792.5166,6792.4937,6792.5146,6792.4917,6792.5127
2015-03-11,6792.5513,6792.52,6792.5264,6792.5347,6792.538,6792.535,6792.5356
2015-03-12,6792.522,6792.522,6792.5166,6792.526,6792.527,6792.5254,6798.6245
2015-03-13,6792.5347,6792.523,6792.527,6792.498,6792.501,6798.5254,6805.572
2015-03-15,6792.5254,6792.5405,6792.5166,6792.5493,6798.73,6805.4907,6816.7124
2015-03-16,6792.552,6792.521,6792.5273,6798.5234,6805.6694,6816.6587,6827.725
2015-03-17,6792.5327,6792.523,6798.5513,6805.4883,6816.799,6827.6973,6828.048
2015-03-18,6792.507,6798.7085,6805.492,6816.836,6827.802,6828.047,6833.8745
2015-03-19,6798.5913,6805.665,6816.805,6827.863,6828.0283,6833.866,6840.2646
2015-03-20,6805.548,6816.823,6827.7993,6828.0713,6833.9473,6840.2754,6854.117
2015-03-22,6816.702,6827.8506,6828.0903,6834.011,6840.3306,6854.165,6854.05
2015-03-23,6827.7285,6828.0728,6833.957,6840.658,6854.168,6854.0195,6854.039
2015-03-24,6828.0493,6833.956,6840.351,6854.005,6854.017,6854.007,6853.9883
2015-03-25,6833.884,6840.4404,6854.2056,6854.016,6854.016,6853.9844,6854.0083
2015-03-26,6840.283,6854.14,6854.028,6854.0093,6854.023,6854.034,6854.0293
2015-03-27,6854.145,6853.999,6854.0083,6854.0312,6853.9946,6854.006,6854.0215
2015-03-29,6854.0244,6854.023,6854.0264,6854.025,6853.9927,6853.9966,6852.321
2015-03-30,6854.01,6854.0205,6853.9937,6854.024,6854.0146,6852.3506,6852.3228
2015-03-31,6854.0317,6853.9985,6854.035,6854.0234,6852.3413,6852.309,6844.0273
2015-04-01,6854.025,6854.0234,6854.0454,6852.2637,6852.3286,6844.041,6851.084
2015-04-02,6854.017,6854.0205,6852.3115,6852.2617,6844.088,6851.127,6852.3145
2015-04-05,6854.012,6852.3325,6852.3066,6844.2593,6851.1406,6852.336,6852.3174
2015-04-06,6852.3267,6852.3174,6844.3604,6851.351,6852.2886,6852.309,6852.3105
2015-04-07,6852.317,6844.0186,6851.4326,6852.3164,6852.3115,6852.308,6843.417
2015-04-08,6844.0615,6851.0996,6852.305,6852.3203,6852.366,6843.431,6837.641
2015-04-09,6851.1245,6852.3223,6852.2954,6852.3164,6842.976,6837.6377,6847.412
2015-04-10,6852.3086,6852.3228,6852.3384,6843.143,6837.759,6847.438,6852.353
2015-04-12,6852.336,6852.3164,6843.262,6837.702,6847.53,6852.328,6852.2876
2015-04-13,6852.335,6843.1567,6837.6675,6847.441,6852.3545,6852.2754,6852.326
2015-04-14,6843.2007,6837.836,6847.5273,6852.304,6852.3823,6852.3613,6842.46
2015-04-15,6837.841,6846.9175,6852.3516,6852.344,6852.355,6842.2075,6837.664
2015-04-16,6847.233,6852.2427,6852.3794,6852.3135,6842.2993,6837.79,6847.9395
2015-04-17,6852.3125,6852.3286,6852.352,6842.456,6837.767,6847.433,6852.349
2015-04-19,6852.353,6852.3003,6842.298,6837.7407,6847.821,6852.3003,6862.673
2015-04-20,6852.3325,6842.5,6837.765,6847.989,6852.3037,6862.825,6886.4614
2015-04-21,6842.2646,6837.673,6847.82,6852.2896,6862.8823,6886.4,6897.048
2015-04-22,6837.7705,6848.007,6852.3013,6862.8047,6886.429,6897.0073,6913.268
2015-04-23,6847.4795,6852.3984,6862.88,6886.4277,6897.026,6913.281,6929.0156
2015-04-24,6852.396,6862.8247,6886.4272,6897.054,6913.282,6929.0713,6950.806
2015-04-26,6862.5884,6886.4663,6897.022,6913.354,6929.064,6950.8525,6950.273
2015-04-27,6886.4614,6897.1,6913.278,6929.169,6950.8306,6950.256,6950.2715
2015-04-28,6897.0747,6913.4077,6929.058,6950.8228,6950.285,6950.2476,6947.049
2015-04-29,6913.342,6929.233,6950.824,6950.2466,6950.2734,6947.005,6938.3457
2015-04-30,6929.13,6950.768,6950.2925,6950.264,6946.984,6938.6064,6945.804
2015-05-01,6950.84,6950.2646,6950.3276,6947.073,6938.5884,6946.14,6938.2134
2015-05-03,6950.2876,6950.2925,6947.0376,6938.02,6946.1177,6938.478,6926.7837
2015-05-04,6950.2627,6947.009,6938.384,6945.5073,6938.457,6926.701,6920.022
2015-05-05,6946.9624,6938.574,6945.8716,6937.89,6926.6865,6919.99,6919.87
2015-05-06,6938.157,6946.0923,6938.2544,6926.672,6919.979,6919.8677,6929.294
2015-05-07,6945.676,6938.4443,6926.5396,6919.7637,6919.906,6929.503,6936.993
2015-05-08,6938.028,6926.6855,6919.9487,6919.8535,6929.225,6936.9927,6937.206
2015-05-10,6926.5146,6919.989,6919.861,6929.4487,6937.1035,6937.223,6940.3545
2015-05-11,6919.803,6919.8887,6929.329,6937.033,6937.2124,6940.3374,6946.894
2015-05-12,6919.8506,6929.2236,6937.0396,6937.2065,6940.3184,6946.973,6947.05
2015-05-13,6929.599,6937.0933,6937.1655,6940.3335,6946.7866,6947.0747,6951.8926
2015-05-14,6937.0884,6937.1826,6940.3438,6946.805,6947.033,6951.8936,6952.6616
2015-05-15,6937.224,6940.293,6946.9062,6947.0474,6951.8,6952.6235,6956.6777
2015-05-17,6940.338,6946.97,6947.0435,6951.7603,6952.7188,6956.674,6965.767
2015-05-18,6946.983,6947.0713,6951.8438,6952.6064,6956.667,6965.6636,6972.1694
2015-05-19,6947.0635,6951.8477,6952.588,6956.6143,6965.842,6972.302,6965.3906
2015-05-20,6951.9253,6952.622,6956.706,6965.76,6972.3296,6965.676,6965.447
2015-05-21,6952.604,6956.6587,6965.737,6972.196,6965.669,6965.445,6965.429
2015-05-22,6956.6865,6965.8174,6972.163,6965.6064,6965.4194,6965.47,6965.445
2015-05-24,6965.748,6972.317,6965.5728,6965.4683,6965.4644,6965.4907,6965.451
2015-05-25,6972.2397,6965.6455,6965.42,6965.444,6965.442,6965.4443,6965.419
2015-05-26,6965.517,6965.425,6965.4614,6965.458,6965.4336,6965.4453,6956.468
2015-05-27,6965.4326,6965.4346,6965.4478,6965.454,6965.4253,6956.63,6965.4717
2015-05-28,6965.457,6965.4707,6965.459,6965.459,6956.6597,6965.445,6956.5947
2015-05-29,6965.4414,6965.422,6965.4395,6956.492,6965.39,6956.837,6952.584
2015-05-31,6965.4697,6965.4487,6956.377,6965.469,6956.704,6952.6133,6951.8506
2015-06-01,6965.443,6956.64,6965.3135,6956.4336,6952.6553,6951.8716,6940.978
2015-06-02,6956.505,6965.517,6956.649,6952.723,6951.91,6940.9585,6937.2153
2015-06-03,6965.516,6956.565,6952.557,6951.885,6940.8623,6937.1943,6937.1543
2015-06-04,6956.671,6952.601,6951.91,6940.894,6937.171,6937.178,6932.2764
2015-06-05,6952.6255,6951.868,6940.768,6937.1724,6937.23,6932.171,6927.5874
2015-06-07,6951.8213,6940.877,6937.209,6937.192,6932.101,6927.6304,6919.538
2015-06-08,6940.9185,6937.1655,6937.188,6932.2207,6927.55,6919.5825,6919.3003
2015-06-09,6937.182,6937.2563,6932.13,6927.5366,6919.476,6919.3096,6907.842
2015-06-10,6937.204,6932.2134,6927.565,6919.4526,6919.361,6908.0117,6903.0557
2015-06-11,6932.292,6927.6484,6919.5366,6919.325,6908.0186,6903.1914,6903.159
2015-06-12,6927.628,6919.4883,6919.311,6908.058,6903.077,6903.2217,6898.6475
2015-06-14,6919.526,6919.3477,6908.076,6903.141,6903.1553,6898.6543,6887.0234
2015-06-15,6919.3237,6908.159,6903.21,6903.1465,6898.5947,6887.557,6874.0757
2015-06-16,6908.399,6903.1064,6903.178,6898.654,6886.831,6874.6357,6848.0205
2015-06-17,6903.0854,6903.1426,6898.6025,6887.3735,6873.8677,6848.0864,6846.2
2015-06-18,6903.1714,6898.6714,6886.809,6874.494,6847.7974,6846.222,6836.027
2015-06-19,6898.563,6887.101,6873.814,6848.2812,6846.217,6836.162,6806.83
2015-06-21,6887.425,6874.2046,6847.6934,6846.2383,6836.104,6807.169,6795.8076
2015-06-22,6874.5815,6847.9644,6846.2446,6836.0654,6806.8916,6795.9414,6790.279
2015-06-23,6848.1626,6846.2515,6835.6963,6807.064,6795.9204,6790.173,6786.893
2015-06-24,6846.2207,6835.7334,6806.5137,6795.7305,6790.2466,6786.834,6786.9062
2015-06-25,6835.982,6806.7173,6795.7437,6790.2734,6786.8867,6786.8765,6784.237
2015-06-26,6807.0815,6795.95,6790.3096,6786.8765,6786.873,6784.268,6775.492
2015-06-28,6795.832,6790.0938,6786.8877,6786.911,6784.2183,6775.292,6760.9814
2015-06-29,6790.233,6786.8936,6786.8955,6784.2163,6775.5806,6760.85,6743.368
2015-06-30,6786.8223,6786.882,6784.2915,6775.3306,6761.058,6743.522,6733.915
2015-07-01,6786.914,6784.275,6775.061,6760.8486,6743.4062,6733.6187,6726.961
2015-07-02,6784.2876,6775.219,6760.798,6743.478,6733.713,6726.903,6726.8296
2015-07-03,6775.268,6760.9844,6743.394,6733.789,6726.8154,6726.7734,6717.406
2015-07-05,6760.875,6743.372,6733.9106,6726.9453,6726.7812,6717.69,6698.652
2015-07-06,6743.6035,6733.9194,6726.932,6726.8066,6717.7134,6698.717,6688.3203
2015-07-07,6733.7275,6726.966,6726.836,6717.802,6698.6714,6688.3037,6680.02
2015-07-08,6726.9307,6726.812,6717.624,6698.7705,6688.3423,6679.7925,6680.0938
2015-07-09,6726.7935,6717.6655,6698.577,6688.329,6679.723,6680.0874,6680.11
2015-07-10,6717.843,6698.6377,6688.3325,6679.793,6680.134,6680.117,6680.0957
2015-07-12,6698.6714,6688.4253,6679.954,6680.063,6680.12,6680.1147,6680.0596
2015-07-13,6688.4473,6679.857,6680.113,6680.149,6680.0757,6680.0864,6680.0864
2015-07-14,6679.8584,6680.069,6680.0977,6680.081,6680.1587,6680.117,6678.1533
2015-07-15,6680.116,6680.1353,6680.0874,6680.094,6680.067,6678.1377,6680.0723
2015-07-16,6680.0986,6680.121,6680.1074,6680.1406,6678.1436,6680.123,6680.161
2015-07-17,6680.0825,6680.074,6680.1035,6678.1865,6680.093,6680.111,6678.1577
2015-07-19,6680.0728,6680.1562,6678.194,6680.08,6680.1177,6678.141,6668.3037
2015-07-20,6680.104,6678.1562,6680.07,6680.108,6678.123,6668.496,6655.3774
2015-07-21,6678.12,6680.0913,6680.1143,6678.235,6668.2974,6655.3276,6630.8745
2015-07-22,6680.143,6680.1006,6678.1655,6667.885,6655.348,6630.918,6620.5024
2015-07-23,6680.1,6678.1265,6668.4395,6655.2485,6630.792,6620.5815,6610.5903
2015-07-24,6678.183,6668.344,6655.1904,6630.956,6620.4062,6610.531,6601.8267
2015-07-26,6668.3325,6655.441,6630.889,6620.5815,6610.595,6601.972,6591.5923
2015-07-27,6655.5093,6630.966,6620.509,6610.6533,6601.4126,6591.7656,6581.193
2015-07-28,6631.164,6620.6094,6610.566,6601.337,6591.144,6581.3926,6568.204
2015-07-29,6620.855,6610.537,6602.0303,6591.099,6580.711,6568.35,6571.7827
2015-07-30,6610.564,6601.9624,6591.748,6580.6943,6568.1104,6571.821,6571.788
2015-07-31,6602.019,6591.737,6581.3,6568.101,6571.7617,6571.7817,6571.794
2015-08-02,6591.8315,6581.3457,6568.2573,6571.7637,6571.7476,6571.786,6571.7554
2015-08-03,6581.4785,6568.1777,6571.7134,6571.8086,6571.7627,6571.7524,6571.784
2015-08-04,6568.1235,6571.8057,6571.7812,6571.79,6571.806,6571.7817,6568.189
2015-08-05,6571.7754,6571.792,6571.7593,6571.814,6571.768,6568.112,6571.7246
2015-08-06,6571.775,6571.7915,6571.7793,6571.789,6568.143,6571.7686,6581.331
2015-08-07,6571.7607,6571.7573,6571.783,6568.15,6571.867,6581.472,6592.602
2015-08-09,6571.799,6571.7646,6568.1265,6571.855,6581.6245,6592.653,6604.004
2015-08-10,6571.786,6568.1836,6571.751,6581.8687,6592.8965,6603.969,6610.571
2015-08-11,6568.1562,6571.722,6581.38,6593.0835,6604.3003,6610.6875,6610.641
2015-08-12,6571.837,6581.467,6592.645,6604.433,6610.581,6610.612,6610.624
2015-08-13,6581.5913,6592.725,6604.042,6610.6187,6610.5996,6610.535,6610.5728
2015-08-14,6592.7783,6604.115,6610.7573,6610.625,6610.591,6610.622,6610.6675
2015-08-16,6604.0996,6610.601,6610.6406,6610.628,6610.6367,6610.633,6610.562
2015-08-17,6610.7715,6610.6016,6610.576,6610.628,6610.621,6610.5786,6610.6436
2015-08-18,6610.588,6610.6006,6610.6055,6610.6265,6610.5933,6610.569,6599.6436
2015-08-19,6610.63,6610.6216,6610.6196,6610.628,6610.6377,6599.8647,6587.3506
2015-08-20,6610.6055,6610.624,6610.652,6610.5967,6599.5938,6587.5586,6572.648
2015-08-21,6610.6177,6610.6304,6610.6094,6599.7026,6587.263,6572.553,6557.866
2015-08-23,6610.6,6610.639,6599.6133,6587.371,6572.52,6557.794,6555.1416
2015-08-24,6610.613,6599.3896,6587.251,6572.628,6557.8364,6555.118,6544.561
2015-08-25,6599.712,6587.067,6572.474,6557.8115,6555.079,6544.821,6540.722
2015-08-26,6587.437,6572.619,6557.762,6555.124,6544.9644,6540.679,6540.787
2015-08-27,6572.7515,6557.902,6555.0947,6544.7896,6540.7646,6540.7456,6530.4116
2015-08-28,6557.838,6555.1,6544.8345,6540.652,6540.7417,6530.387,6508.452
2015-08-30,6555.0938,6545.0493,6540.809,6540.7017,6530.147,6508.4434,6493.449
2015-08-31,6544.979,6540.7036,6540.7495,6530.571,6508.1133,6493.4497,6473.4272
2015-09-01,6540.672,6540.7437,6530.583,6508.484,6493.322,6473.4365,6448.362
2015-09-02,6540.71,6530.5522,6508.2305,6493.408,6473.4556,6448.3804,6429.1475
2015-09-03,6530.508,6508.2744,6493.1753,6473.5444,6448.268,6429.172,6407.0757
2015-09-04,6508.5107,6493.2617,6473.34,6448.3633,6428.977,6407.112,6374.2554
2015-09-06,6493.4873,6473.475,6448.1885,6429.0728,6406.835,6374.2974,6342.474
2015-09-07,6473.44,6448.37,6429.13,6406.9316,6373.941,6342.409,6310.0913
2015-09-08,6448.352,6429.129,6406.9844,6374.0396,6342.1133,6310.0728,6275.7534
2015-09-09,6429.123,6407.032,6374.081,6342.213,6309.6987,6275.766,6246.3857
2015-09-10,6407.0415,6374.1846,6342.247,6309.7993,6275.336,6246.415,6222.2686
2015-09-11,6374.2065,6342.3896,6309.8306,6275.4375,6246.0176,6222.308,6199.761
2015-09-13,6342.419,6309.997,6275.466,6246.1187,6221.9673,6199.8086,6185.0386
2015-09-14,6310.0337,6275.6562,6246.147,6222.068,6199.4966,6185.09,6167.332
2015-09-15,6275.6963,6246.2847,6222.0957,6199.5977,6184.8135,6167.39,6153.523
2015-09-16,6246.325,6222.235,6199.6255,6184.915,6167.122,6153.5835,6143.6772
2015-09-17,6222.276,6199.713,6184.9424,6167.175,6153.367,6143.7383,6137.493
2015-09-18,6199.7554,6184.9805,6167.2017,6153.403,6143.611,6137.4834,6129.7417
2015-09-20,6185.024,6167.263,6153.4297,6143.648,6137.4336,6129.7324,6116.291
2015-09-21,6167.307,6153.446,6143.6743,6137.4746,6129.658,6116.286,6103.1616
2015-09-22,6153.4897,6143.7075,6137.5015,6129.7026,6116.1694,6103.16,6090.2812
2015-09-23,6143.683,6137.4697,6129.729,6116.224,6103.0747,6090.282,6081.744
2015-09-24,6137.4487,6129.7085,6116.25,6103.1343,6090.16,6081.7466,6075.1724
2015-09-25,6129.69,6116.247,6103.091,6090.223,6081.645,6075.1772,6068.9478
2015-09-27,6116.231,6103.11,6090.1777,6081.666,6075.1655,6068.9556,6066.6777
2015-09-28,6103.097,6090.221,6081.673,6075.1577,6069.006,6066.686,6066.624
2015-09-29,6090.211,6081.6787,6075.1963,6069.0005,6066.688,6066.622,6066.125
2015-09-30,6081.671,6075.1807,6068.959,6066.682,6066.625,6066.117,6066.6167
2015-10-01,6075.1743,6068.955,6066.6846,6066.6147,6066.12,6066.632,6069.892
2015-10-02,6068.9487,6066.6836,6066.6333,6066.1216,6066.62,6069.8076,6073.859
2015-10-04,6066.6772,6066.6313,6066.116,6066.6284,6069.867,6073.8267,6077.4214
2015-10-05,6066.6206,6066.104,6066.6157,6069.8545,6073.8438,6077.392,6077.2734
2015-10-06,6066.116,6066.623,6069.9053,6073.83,6077.423,6077.2695,6073.727
2015-10-07,6066.621,6069.801,6073.831,6077.3975,6077.26,6073.7476,6077.348
2015-10-08,6069.89,6073.8687,6077.4023,6077.2603,6073.7627,6077.365,6080.977
2015-10-09,6073.8574,6077.4307,6077.27,6073.7495,6077.3325,6080.9907,6087.0557
2015-10-11,6077.421,6077.2856,6073.75,6077.3193,6080.972,6087.066,6096.2183
2015-10-12,6077.272,6073.7534,6077.2905,6080.96,6087.064,6096.226,6100.9736
2015-10-13,6073.736,6077.3643,6081.012,6087.0522,6096.2505,6100.98,6105.8643
2015-10-14,6077.345,6080.9927,6087.0957,6096.2397,6101.0166,6105.866,6111.441
2015-10-15,6080.974,6087.0713,6096.2686,6101.0054,6105.919,6111.4395,6115.9253
2015-10-16,6087.0522,6096.234,6101.0293,6105.908,6111.455,6115.92,6115.9517
2015-10-18,6096.215,6100.9897,6105.9253,6111.4443,6116.0117,6115.936,6115.947
2015-10-19,6100.9717,6105.88,6111.454,6116.001,6115.953,6115.9805,6115.954
2015-10-20,6105.861,6111.3716,6116.0044,6115.96,6115.9395,6115.9297,6110.962
2015-10-21,6111.4385,6115.803,6115.944,6115.9604,6115.9653,6110.954,6115.9897
2015-10-22,6115.923,6115.934,6115.9644,6115.948,6110.9736,6116.1064,6121.088
2015-10-23,6115.949,6115.9424,6115.9385,6111.0264,6115.9663,6121.248,6138.1694
2015-10-25,6115.9507,6115.93,6110.963,6116.039,6121.0386,6138.332,6156.2383
2015-10-26,6115.966,6110.9805,6116.0386,6121.1997,6138.149,6156.404,6173.8496
2015-10-27,6110.9565,6116.0127,6121.1895,6138.344,6156.246,6174.016,6191.065
2015-10-28,6116.1074,6121.115,6138.3037,6156.4746,6173.8823,6191.234,6216.5664
2015-10-29,6121.248,6138.2046,6156.4033,6174.1377,6191.1187,6216.7363,6247.956
2015-10-30,6138.3306,6156.283,6174.041,6191.3975,6216.647,6248.1274,6272.448
2015-11-01,6156.401,6173.9014,6191.2793,6216.956,6248.06,6272.5273,6292.952
2015-11-02,6174.012,6191.1235,6216.81,6248.3813,6272.4683,6293.0493,6311.784
2015-11-03,6191.229,6216.6343,6248.2227,6272.7275,6293.001,6311.7236,6316.078
2015-11-04,6216.7305,6248.0356,6272.6323,6293.1953,6311.766,6316.0166,6319.9463
2015-11-05,6248.12,6272.4385,6293.1655,6311.853,6316.0693,6319.893,6320.876
2015-11-06,6272.5186,6292.964,6311.847,6316.1084,6319.9443,6320.8804,6320.8906
2015-11-08,6293.04,6311.7236,6316.1416,6319.9946,6320.8755,6320.8813,6320.8926
2015-11-09,6311.7974,6316.026,6320.019,6320.8677,6320.8774,6320.892,6320.8877
2015-11-10,6316.0986,6319.9004,6320.882,6320.881,6320.89,6320.8794,6320.8916
2015-11-11,6319.973,6320.885,6320.8926,6320.8813,6320.884,6320.8804,6320.8853
2015-11-12,6320.8936,6320.8857,6320.8936,6320.9014,6320.888,6320.8936,6320.8877
2015-11-13,6320.8906,6320.8975,6320.895,6320.9077,6320.875,6320.8794,6320.8774
2015-11-15,6320.895,6320.8843,6320.8823,6320.886,6320.8877,6320.8813,6320.8867
2015-11-16,6320.898,6320.8857,6320.8887,6320.8813,6320.8857,6320.8945,6320.8965
2015-11-17,6320.882,6320.8994,6320.8906,6320.88,6320.8877,6320.879,6315.968
2015-11-18,6320.896,6320.885,6320.883,6320.8896,6320.887,6315.889,6314.5728
2015-11-19,6320.8833,6320.8857,6320.878,6320.8867,6315.951,6314.5737,6310.7583
2015-11-20,6320.8813,6320.9,6320.8965,6316.0176,6314.57,6310.7803,6314.5493
2015-11-22,6320.876,6320.884,6315.916,6314.588,6310.8257,6314.518,6320.447
2015-11-23,6320.902,6315.896,6314.5864,6310.807,6314.532,6320.533,6326.303
2015-11-24,6315.857,6314.5903,6310.845,6314.54,6320.6025,6326.258,6320.6494
2015-11-25,6314.6187,6310.7935,6314.519,6320.5205,6326.295,6320.7285,6326.3955
2015-11-26,6310.8457,6314.528,6320.3984,6326.25,6320.686,6326.45,6329.8955
2015-11-27,6314.477,6320.538,6326.3955,6320.716,6326.3843,6329.9463,6330.4067
2015-11-29,6320.485,6326.3643,6320.728,6326.444,6329.8936,6330.379,6333.8643
2015-11-30,6326.3267,6320.696,6326.3564,6329.9414,6330.406,6333.83,6330.343
2015-12-01,6320.685,6326.4624,6329.971,6330.38,6333.958,6330.4146,6329.9824
2015-12-02,6326.5117,6329.9497,6330.369,6333.858,6330.349,6329.9844,6329.949
2015-12-03,6329.9863,6330.371,6333.935,6330.3477,6329.9673,6329.944,6322.889
