,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF,EURCHF
2016-08-16,1.0869986,1.0856525,1.08683,1.0864053,1.0863367,1.0858942,1.0875825
2016-08-17,1.087347,1.0861589,1.0861076,1.0859666,1.0865164,1.0865867,1.0879444
2016-08-18,1.0867237,1.0869056,1.086454,1.087088,1.0886934,1.0864793,1.0870749
2016-08-19,1.0866202,1.0870533,1.0870526,1.0878556,1.0874498,1.0870086,1.087288
2016-08-21,1.0868082,1.0870918,1.0871868,1.087796,1.0863804,1.0874059,1.087558
2016-08-22,1.085035,1.0870869,1.0851908,1.0864412,1.0875643,1.0870844,1.0860255
2016-08-23,1.0873648,1.0872837,1.0874444,1.0875602,1.086573,1.0867971,1.086059
2016-08-24,1.0871578,1.0869218,1.0881083,1.0860187,1.0875007,1.0873041,1.0874158
2016-08-25,1.0877103,1.0879908,1.0870752,1.087089,1.086487,1.0867555,1.0863936
2016-08-26,1.0871989,1.087216,1.0864233,1.0868336,1.0872049,1.0873427,1.0857316
2016-08-28,1.086382,1.0871664,1.0864998,1.0888203,1.087125,1.0871483,1.0883907
2016-08-29,1.0867382,1.0865433,1.0866066,1.0870863,1.0874887,1.0888073,1.0874684
2016-08-30,1.086871,1.0884532,1.0868704,1.085305,1.0875182,1.0873688,1.0874989
2016-08-31,1.0864774,1.0868577,1.0881978,1.0867074,1.087455,1.0892975,1.0884218
2016-09-01,1.0866032,1.0880594,1.0877362,1.0888631,1.0875107,1.087448,1.0878344
2016-09-02,1.086436,1.0882018,1.0878445,1.0890106,1.0885254,1.0886611,1.0880405
2016-09-04,1.0868046,1.0876108,1.0877345,1.0877833,1.0874748,1.088972,1.0887722
2016-09-05,1.0877646,1.0877111,1.0882653,1.0876898,1.0886298,1.0881034,1.0888973
2016-09-06,1.0872407,1.0890049,1.0895276,1.0880166,1.0887492,1.0888474,1.0888212
2016-09-07,1.0886743,1.0888236,1.0883868,1.0880466,1.0886183,1.0889671,1.0889916
2016-09-08,1.088623,1.0891975,1.0888422,1.0887579,1.0890051,1.0893308,1.0895206
2016-09-09,1.0887259,1.0879356,1.0888858,1.0891356,1.0891792,1.0899979,1.0900444
2016-09-11,1.0888824,1.088583,1.0891267,1.0889883,1.0900006,1.0907927,1.0904222
2016-09-12,1.088829,1.0891691,1.0888672,1.0901607,1.0909945,1.0908078,1.090917
2016-09-13,1.0887586,1.0893321,1.0903715,1.0897695,1.0916564,1.0913277,1.0920825
2016-09-14,1.0890326,1.0894269,1.0897181,1.0919021,1.0917839,1.0923163,1.0925288
2016-09-15,1.0894817,1.0906922,1.0913627,1.0908955,1.0921733,1.0926818,1.0919608
2016-09-16,1.0907954,1.0916833,1.0909111,1.0920869,1.0927051,1.091402,1.0938083
2016-09-18,1.0902362,1.0915354,1.0920918,1.0934633,1.0931332,1.0931076,1.0939837
2016-09-19,1.0915749,1.0921006,1.0931292,1.0924599,1.0919075,1.0918065,1.093871
2016-09-20,1.0913337,1.0919557,1.0932745,1.0931542,1.0927141,1.0921426,1.0921131
2016-09-21,1.0925394,1.0923407,1.0918115,1.0929285,1.0928158,1.092662,1.0939621
2016-09-22,1.093146,1.0947572,1.0936694,1.0934126,1.0927738,1.0919331,1.0937977
2016-09-23,1.0920138,1.0927008,1.0917851,1.0922698,1.0928212,1.0928909,1.0923108
2016-09-25,1.0921733,1.093441,1.0925937,1.0930274,1.0927773,1.0928725,1.0918021
2016-09-26,1.0927117,1.0929586,1.091291,1.0913621,1.0929407,1.0915178,1.0915467
2016-09-27,1.0916352,1.0926805,1.0926416,1.0914329,1.0920093,1.0920477,1.0927761
2016-09-28,1.0930041,1.0909983,1.0931615,1.0936953,1.0920666,1.0922602,1.0928586
2016-09-29,1.0925957,1.0921866,1.0913168,1.0921808,1.0926087,1.0918447,1.0925487
2016-09-30,1.0937585,1.0913142,1.0917434,1.0928376,1.0923336,1.0920566,1.0930225
2016-10-02,1.0935504,1.0925226,1.0930464,1.0929327,1.0939977,1.0921911,1.0937121
2016-10-03,1.0930704,1.0928671,1.0927505,1.0928137,1.0922998,1.0926558,1.0923601
2016-10-04,1.0929267,1.0931913,1.0947549,1.0929973,1.0941737,1.0930341,1.0937243
2016-10-05,1.0923007,1.0923791,1.0936753,1.0927835,1.0951623,1.0923592,1.092355
2016-10-06,1.0926428,1.092381,1.093117,1.0919306,1.0946122,1.0921317,1.0940304
2016-10-07,1.0928748,1.0921664,1.0929302,1.094723,1.0929257,1.0944761,1.0921384
2016-10-09,1.0937665,1.093965,1.091476,1.093871,1.0920326,1.0939146,1.0932521
2016-10-10,1.0940112,1.0917777,1.0926359,1.0942159,1.0915406,1.0926973,1.0928607
2016-10-11,1.0917922,1.094058,1.0944791,1.0941749,1.0935953,1.0916325,1.0933043
2016-10-12,1.0941155,1.0936674,1.0938972,1.0911007,1.0931026,1.0920786,1.0929011
2016-10-13,1.0952048,1.094543,1.0935012,1.0939116,1.0929117,1.0929704,1.0922568
2016-10-14,1.0926162,1.0920261,1.0913028,1.0931308,1.0928562,1.0922409,1.0918103
2016-10-16,1.0930016,1.0933162,1.0921602,1.0928727,1.0921714,1.0917263,1.092038
2016-10-17,1.0929648,1.0908624,1.0928566,1.0920892,1.0917809,1.0916821,1.090906
2016-10-18,1.0930215,1.0924374,1.0921223,1.0916642,1.0916879,1.0910692,1.0907472
2016-10-19,1.0928925,1.0923986,1.0915173,1.0916523,1.0913382,1.0903469,1.0902265
2016-10-20,1.0923988,1.0919721,1.0921991,1.0913115,1.0908688,1.0898553,1.0898341
2016-10-21,1.0920247,1.091329,1.091398,1.0911211,1.0898945,1.0895578,1.0895897
2016-10-23,1.0913624,1.0913348,1.0910121,1.0902045,1.0897657,1.0896497,1.0890242
2016-10-24,1.0908252,1.090868,1.0895652,1.0890055,1.0889305,1.0894145,1.0891895
2016-10-25,1.09052,1.0901046,1.0893596,1.08972,1.0893716,1.0888426,1.0886127
2016-10-26,1.0898333,1.0892085,1.0893618,1.0895469,1.0893962,1.0887913,1.0883985
2016-10-27,1.0901368,1.0891093,1.0894628,1.0890471,1.0892152,1.0890373,1.0878146
2016-10-28,1.0893416,1.0895388,1.0885794,1.0887873,1.0885235,1.0878475,1.0879998
2016-10-30,1.0888592,1.0898019,1.0886656,1.0881219,1.0879573,1.0876743,1.0884417
2016-10-31,1.0892893,1.0880473,1.0883983,1.0876058,1.0876235,1.0877953,1.0876311
2016-11-01,1.0880818,1.0890876,1.0882368,1.0882905,1.0879029,1.0869496,1.0872045
2016-11-02,1.0879908,1.0882932,1.0875764,1.087148,1.0875756,1.0872821,1.0860817
2016-11-03,1.0881727,1.0880488,1.0874333,1.0872694,1.0867618,1.0866978,1.0868391
2016-11-04,1.0871667,1.0868949,1.0870633,1.0873815,1.0867054,1.086377,1.085992
2016-11-06,1.0872585,1.0873243,1.0870013,1.0867761,1.0867065,1.0857977,1.0843526
2016-11-07,1.0871878,1.0874722,1.0862815,1.0857917,1.0859797,1.0852315,1.084896
2016-11-08,1.0861688,1.0862805,1.0861653,1.0858694,1.0861996,1.0845025,1.085055
2016-11-09,1.086107,1.0869019,1.0854951,1.0853264,1.0844542,1.0840746,1.0837743
2016-11-10,1.0862215,1.0858402,1.0849154,1.0848459,1.084439,1.0836031,1.0844727
2016-11-11,1.0854393,1.0848087,1.0844431,1.0851648,1.0843439,1.0829092,1.083487
2016-11-13,1.085266,1.084897,1.0842555,1.0847585,1.0833461,1.0814509,1.0834644
2016-11-14,1.0844454,1.0844765,1.0845121,1.0833862,1.0827563,1.0822424,1.0818576
2016-11-15,1.0848099,1.084341,1.0835694,1.0828154,1.082825,1.0828835,1.0805949
2016-11-16,1.0841473,1.0832441,1.0833169,1.0831954,1.0832859,1.0803516,1.0810975
2016-11-17,1.0827386,1.0833838,1.0815119,1.0810367,1.0818448,1.0807061,1.0778768
2016-11-18,1.0838708,1.0838195,1.0822082,1.0814093,1.081248,1.0812781,1.0805502
2016-11-20,1.0832961,1.0816088,1.0827228,1.0806901,1.0806292,1.0796227,1.0804405
2016-11-21,1.0819277,1.0822204,1.0808963,1.0798596,1.0813919,1.080284,1.0794473
2016-11-22,1.0815953,1.081624,1.0811003,1.0801741,1.0810695,1.0802902,1.0788225
2016-11-23,1.0814573,1.0805857,1.0800135,1.0802014,1.0793134,1.0784346,1.0782511
2016-11-24,1.0813344,1.0809335,1.0806882,1.0800533,1.0789019,1.0774804,1.0775981
2016-11-25,1.0798911,1.0802152,1.080271,1.0786469,1.0779225,1.077872,1.0775819
2016-11-27,1.0802785,1.0794514,1.0793694,1.0785093,1.0771412,1.0776035,1.0772443
2016-11-28,1.0790159,1.0785937,1.0777512,1.0772355,1.0772,1.0778031,1.0774928
2016-11-29,1.0790143,1.0779599,1.0769905,1.0775638,1.0767635,1.0776323,1.0766804
2016-11-30,1.0770369,1.0771885,1.0775429,1.076892,1.0764257,1.0771508,1.0761364
2016-12-01,1.0774868,1.0771593,1.0769961,1.0771397,1.0772978,1.0765307,1.075678
2016-12-02,1.0774164,1.0765212,1.077672,1.0775348,1.0772747,1.0764776,1.07695
2016-12-04,1.0772647,1.0772841,1.0769008,1.0768222,1.076995,1.0769894,1.0776582
2016-12-05,1.0777082,1.0774716,1.0773122,1.0724102,1.0761043,1.0768952,1.0762634
2016-12-06,1.0755632,1.0758548,1.0768986,1.076464,1.0775816,1.0769342,1.0760576
2016-12-07,1.077694,1.0773919,1.0764779,1.0768393,1.0768163,1.0765078,1.0755258
2016-12-08,1.0748619,1.0762427,1.0765322,1.0761743,1.075738,1.0762109,1.0759974
2016-12-09,1.0771737,1.0774848,1.0764047,1.0767381,1.0761029,1.0756271,1.0755835
2016-12-11,1.0768384,1.0761187,1.0750656,1.075636,1.0761617,1.075001,1.0765852
2016-12-12,1.0760075,1.0762501,1.0751654,1.07558,1.074964,1.0742991,1.0742247
2016-12-13,1.0760983,1.075182,1.0754524,1.0756212,1.0762858,1.0762537,1.0750098
2016-12-14,1.0761131,1.0758153,1.0751784,1.0749106,1.075459,1.0742682,1.074185
2016-12-15,1.0763291,1.0755609,1.0758833,1.0747513,1.073557,1.0741051,1.0742418
2016-12-16,1.0755728,1.0754614,1.0766488,1.073012,1.0747652,1.0736604,1.0739413
2016-12-18,1.0744315,1.0741143,1.0761101,1.0747285,1.0750154,1.0731262,1.073257
2016-12-19,1.075587,1.0739511,1.0757579,1.0746905,1.0743592,1.0729895,1.0740051
2016-12-20,1.0741448,1.075493,1.073519,1.0733986,1.0744056,1.0736018,1.0716169
2016-12-21,1.0735388,1.0732445,1.0738763,1.0731909,1.0735981,1.0733432,1.0748534
2016-12-22,1.0729336,1.0735983,1.0738791,1.073524,1.0735828,1.0739806,1.0737243
2016-12-23,1.0734085,1.0739002,1.0733317,1.0735258,1.0737214,1.0743853,1.0735637
2016-12-26,1.0735121,1.073827,1.0736881,1.0737197,1.0733047,1.0727386,1.074057
2016-12-27,1.0735788,1.0735126,1.0726414,1.0738672,1.0736327,1.0731063,1.0735533
2016-12-28,1.0735929,1.0736268,1.0737721,1.0737058,1.0737051,1.0735763,1.0740621
2016-12-29,1.074301,1.0734594,1.0738668,1.0733589,1.0742491,1.073703,1.0737472
2016-12-30,1.0747557,1.0741215,1.0740774,1.0734481,1.0725602,1.0743505,1.0733035
2017-01-02,1.0736259,1.0749816,1.0737374,1.0739173,1.0736638,1.0739737,1.0735967
2017-01-03,1.0734197,1.073659,1.0728786,1.0737562,1.0736816,1.0733839,1.0736763
2017-01-04,1.073321,1.0733744,1.0729662,1.0740144,1.0738379,1.0734961,1.0730757
2017-01-05,1.0733494,1.0739052,1.0737038,1.0737088,1.073049,1.0737389,1.0748191
2017-01-06,1.0737308,1.0739417,1.0733993,1.0733088,1.0733582,1.0725765,1.0739865
2017-01-08,1.0740217,1.0732142,1.0732617,1.0733855,1.0742754,1.0733839,1.0743314
2017-01-09,1.07396,1.073507,1.073863,1.0733829,1.0737233,1.0724275,1.0737689
2017-01-10,1.0732344,1.0736147,1.0745738,1.0735426,1.0731854,1.0746537,1.0713607
2017-01-11,1.0733016,1.0735323,1.0734888,1.0749286,1.072603,1.0713748,1.0733669
2017-01-12,1.0730706,1.0732623,1.0732784,1.0739527,1.0745159,1.0727177,1.0740448
2017-01-13,1.0737715,1.0734352,1.0726476,1.0700592,1.0727917,1.0733534,1.0727472
2017-01-15,1.0749452,1.072902,1.0768951,1.073246,1.0727433,1.0731888,1.0728701
2017-01-16,1.0712025,1.0723213,1.0742832,1.0720534,1.0725199,1.0724663,1.0722597
2017-01-17,1.0721552,1.0709409,1.0730968,1.0730801,1.0727094,1.0728589,1.0721813
2017-01-18,1.0734545,1.0732102,1.0732057,1.0727015,1.0723627,1.0724466,1.0718851
2017-01-19,1.0728965,1.0719997,1.0727898,1.072486,1.0739269,1.072804,1.0722822
2017-01-20,1.0724754,1.0720233,1.0726568,1.0735418,1.0725949,1.0728086,1.0723854
2017-01-22,1.0724386,1.072236,1.0723252,1.0724083,1.0722688,1.0728331,1.0733126
2017-01-23,1.0727322,1.0723612,1.0720406,1.0723606,1.0732106,1.0731394,1.0721818
2017-01-24,1.0724522,1.0732908,1.0720694,1.0723864,1.0726286,1.0723829,1.0722854
2017-01-25,1.0724283,1.0724455,1.0724231,1.0730506,1.073447,1.072128,1.0721143
2017-01-26,1.0722214,1.0725876,1.0728405,1.0724015,1.0717418,1.0722395,1.07249
2017-01-27,1.0731418,1.0721647,1.0730596,1.0719973,1.0722455,1.0722393,1.0722076
2017-01-29,1.0722321,1.072195,1.072147,1.0722485,1.0723495,1.0720648,1.072507
2017-01-30,1.0733316,1.0721767,1.0729077,1.0721318,1.0723809,1.0723387,1.0723188
2017-01-31,1.0722744,1.0727518,1.0721622,1.072192,1.0724124,1.072002,1.0715736
2017-02-01,1.0724397,1.0721478,1.0717207,1.0721695,1.0720191,1.0722857,1.0723581
2017-02-02,1.0724599,1.0723808,1.0721842,1.072192,1.0722916,1.0722897,1.0720313
2017-02-03,1.0719144,1.0722027,1.0720533,1.0721675,1.0720851,1.0718648,1.071627
2017-02-05,1.0725524,1.072203,1.0715,1.0721912,1.0720603,1.0715232,1.071284
2017-02-06,1.0724843,1.0722108,1.0715871,1.0719545,1.0717219,1.071509,1.0712078
2017-02-07,1.0725311,1.0720111,1.0719644,1.0718833,1.0712712,1.0713669,1.0710213
2017-02-08,1.07139,1.0721858,1.0715413,1.0711774,1.0718013,1.0706791,1.071411
2017-02-09,1.0719606,1.0715518,1.0711948,1.0712273,1.0704528,1.0711673,1.070244
2017-02-10,1.071775,1.0715919,1.0713545,1.0709176,1.0708929,1.0707883,1.0709488
2017-02-12,1.0715321,1.0714034,1.0712291,1.0707518,1.070663,1.070389,1.0696374
2017-02-13,1.0708495,1.070978,1.07094,1.0710173,1.0711486,1.0697409,1.0698155
2017-02-14,1.0710682,1.0713212,1.071036,1.0712227,1.0696971,1.069812,1.0700047
2017-02-15,1.0707859,1.0710711,1.0706646,1.0703061,1.0695428,1.0696189,1.0696899
2017-02-16,1.0709516,1.0709456,1.0696718,1.0692116,1.0693629,1.0701844,1.0695307
2017-02-17,1.0709807,1.0701097,1.0698575,1.0691873,1.0693293,1.0695313,1.0683539
2017-02-26,1.0696017,1.0695525,1.0692472,1.0697677,1.0683273,1.0684141,1.0675694
2017-02-27,1.0694965,1.0694671,1.0688107,1.0690633,1.0680815,1.0681806,1.0683218
2017-02-28,1.0699518,1.0693402,1.069217,1.0690467,1.0678005,1.0672514,1.0679364
2017-03-01,1.0691047,1.0687369,1.0687487,1.0662574,1.0678717,1.0674499,1.0669167
2017-03-02,1.0690862,1.0692062,1.0678974,1.0679307,1.0675642,1.0678879,1.0682468
2017-03-03,1.0678331,1.068784,1.0670419,1.0669603,1.0687002,1.0668453,1.0685312
2017-03-05,1.0684745,1.0667148,1.0680468,1.0681455,1.0674775,1.0676743,1.0670267
2017-03-06,1.067697,1.0683062,1.0672911,1.0684474,1.0670705,1.0675225,1.0672491
2017-03-07,1.0667689,1.0669391,1.0688236,1.0679736,1.068737,1.0681121,1.068998
2017-03-08,1.0684077,1.0669744,1.0689898,1.0668138,1.0689251,1.0669886,1.06658
2017-03-09,1.0680059,1.0682087,1.0682962,1.0681362,1.0671562,1.0679799,1.0677851
2017-03-10,1.0667175,1.0673869,1.0681739,1.0684696,1.0663204,1.0671066,1.0677375
2017-03-12,1.0684307,1.0669785,1.0668977,1.06794,1.0673332,1.0687892,1.0672966
2017-03-13,1.0680109,1.0670481,1.0676305,1.0666523,1.0670532,1.0676438,1.0670718
2017-03-14,1.0681492,1.0681498,1.0677731,1.0681144,1.0680679,1.0677875,1.0683926
2017-03-15,1.0677276,1.0686523,1.0680462,1.0676422,1.0685067,1.0685165,1.066974
2017-03-16,1.067758,1.0671431,1.0685002,1.0674745,1.067351,1.067366,1.0695705
2017-03-17,1.0677073,1.0681913,1.0695223,1.0669565,1.068003,1.0680242,1.0689738
2017-03-19,1.0673665,1.0669384,1.0667031,1.0674582,1.0677489,1.0684108,1.069597
2017-03-20,1.0676324,1.0678512,1.0682261,1.0685949,1.0688682,1.0689242,1.0691136
2017-03-21,1.0678136,1.0678688,1.067971,1.0684569,1.068877,1.068527,1.0697024
2017-03-22,1.06706,1.0676343,1.0694885,1.069614,1.0698874,1.0694222,1.0701729
2017-03-23,1.0695503,1.0692239,1.0696468,1.0694411,1.0694866,1.0701456,1.0704954
2017-03-24,1.0685096,1.0695579,1.070204,1.0685208,1.070373,1.0699006,1.0705256
2017-03-26,1.069178,1.0699288,1.06864,1.0697377,1.0703951,1.0706903,1.0721719
2017-03-27,1.070065,1.0693617,1.0697773,1.0703851,1.0707803,1.0706382,1.0704143
2017-03-28,1.0703555,1.0704875,1.070791,1.068479,1.0701958,1.0701092,1.0704689
2017-03-29,1.0710745,1.0705805,1.0687824,1.0709459,1.0701164,1.0704949,1.0705382
2017-03-30,1.0709666,1.0702196,1.0690886,1.0702147,1.0707126,1.0697045,1.0707487
2017-03-31,1.0700289,1.0707722,1.0703607,1.0709983,1.0703747,1.0699606,1.0716863
2017-04-02,1.0707272,1.0720767,1.0708528,1.0707122,1.0706257,1.0703093,1.0709181
2017-04-03,1.0716866,1.0682497,1.0704772,1.0703309,1.069077,1.071246,1.0711776
2017-04-04,1.0703107,1.070435,1.0702275,1.0702021,1.069921,1.0703154,1.0711709
2017-04-05,1.0704582,1.0704014,1.0697454,1.071224,1.0697049,1.0706719,1.0707357
2017-04-06,1.070202,1.0711616,1.0705861,1.0715104,1.0703977,1.0698578,1.0705447
2017-04-07,1.069655,1.0715302,1.0709451,1.0697756,1.0708401,1.0715849,1.0708311
2017-04-09,1.0706121,1.0707229,1.0705756,1.0704308,1.0709063,1.0707572,1.0712377
2017-04-10,1.069952,1.0713171,1.0709623,1.0708138,1.0703533,1.0710598,1.0707737
2017-04-11,1.0706669,1.070944,1.070567,1.0711707,1.0710771,1.0701483,1.071345
2017-04-12,1.0704275,1.0707179,1.0709798,1.0705554,1.0705012,1.0704249,1.0704861
2017-04-13,1.0702491,1.0703032,1.0705578,1.070874,1.0709281,1.0703014,1.071363
2017-04-16,1.0705638,1.070159,1.0709987,1.0705478,1.0703166,1.0710849,1.0695882
2017-04-17,1.0704244,1.0708405,1.0705488,1.0708895,1.0721395,1.0706096,1.0706656
2017-04-18,1.0704322,1.0714666,1.0694958,1.0705403,1.0694723,1.0701882,1.0706587
2017-04-19,1.070715,1.0697632,1.070729,1.070608,1.0706981,1.0703554,1.0706775
2017-04-20,1.0700676,1.0703884,1.0704099,1.0706615,1.0705051,1.0705538,1.0706608
2017-04-21,1.0707983,1.070426,1.0704274,1.0703205,1.0703454,1.0707185,1.0706803
2017-04-23,1.0716383,1.0709003,1.0704833,1.0714204,1.0705346,1.0706038,1.0706625
2017-04-24,1.0710721,1.0701048,1.0706381,1.0696573,1.07062,1.0705323,1.0706831
2017-04-25,1.0703734,1.0707245,1.0705372,1.0706847,1.0702988,1.070662,1.0706635
2017-04-26,1.0707113,1.0701445,1.0706962,1.0706669,1.0703427,1.0701693,1.0706857
2017-04-27,1.0705141,1.0705366,1.0707641,1.0706873,1.0703398,1.0703837,1.0706649
2017-04-28,1.0703696,1.069716,1.0706942,1.0706679,1.0712527,1.0704749,1.0706884
2017-04-30,1.0707142,1.0697972,1.0706524,1.0706896,1.0705866,1.0699672,1.0706658
2017-05-01,1.0705268,1.0710092,1.0706688,1.0706689,1.0706514,1.069677,1.0696532
2017-05-02,1.0703357,1.0704955,1.0707197,1.0706923,1.0702896,1.0699732,1.0706745
2017-05-03,1.0707482,1.0701187,1.0703322,1.0706702,1.0708259,1.0709956,1.0706989
2017-05-04,1.0705073,1.0704885,1.0704031,1.0706627,1.0703679,1.0704608,1.0706737
2017-05-05,1.070333,1.0703541,1.0704216,1.0706984,1.070852,1.0700508,1.070961
2017-05-07,1.0704829,1.0701162,1.0707114,1.0706738,1.0715525,1.0704211,1.070382
2017-05-08,1.0706457,1.0710316,1.07062,1.0706995,1.0705206,1.0705439,1.0714483
2017-05-09,1.0705175,1.0706977,1.0708681,1.0703081,1.0713538,1.0710909,1.0791103
2017-05-10,1.0708326,1.071351,1.0713781,1.0712702,1.0717306,1.0795723,1.0808592
2017-05-11,1.0702685,1.0713811,1.0704873,1.0706668,1.0798781,1.0811113,1.0821716
2017-05-12,1.0704938,1.0703716,1.0710257,1.0791289,1.0810865,1.0817547,1.0822549
2017-05-14,1.0713638,1.0708802,1.0793256,1.0809542,1.0812533,1.0816426,1.082693
2017-05-15,1.0717185,1.0801553,1.0808103,1.0810441,1.0817081,1.0822523,1.0835136
2017-05-16,1.0795996,1.0812099,1.0818532,1.0818753,1.0826688,1.0835048,1.0864872
2017-05-17,1.0815239,1.0818459,1.0823516,1.0833005,1.0824044,1.0850909,1.0831826
2017-05-18,1.0823715,1.0827385,1.0824703,1.0828699,1.0840256,1.0828499,1.0844911
2017-05-19,1.0822499,1.0826603,1.083583,1.0853478,1.0830517,1.0834614,1.0851511
2017-05-21,1.0833735,1.0825182,1.0848328,1.0814406,1.0837414,1.085442,1.0852314
2017-05-22,1.0831885,1.0829344,1.08407,1.083796,1.0835849,1.084278,1.085114
2017-05-23,1.082398,1.0823199,1.0849904,1.0834266,1.0852585,1.0856065,1.0863087
2017-05-24,1.0840943,1.0846896,1.0849714,1.0859281,1.0848914,1.0858636,1.0879626
2017-05-25,1.0849029,1.0846218,1.0858856,1.0861917,1.0863775,1.0885631,1.0888808
2017-05-26,1.0853635,1.0855491,1.0853417,1.0860388,1.0877557,1.0900761,1.0885215
2017-05-28,1.0842098,1.0849867,1.0864722,1.0894238,1.0899757,1.0877751,1.0888505
2017-05-29,1.0842452,1.0867963,1.0894119,1.0891091,1.0887339,1.0870343,1.0900704
2017-05-30,1.0866244,1.0891092,1.0882446,1.0885061,1.0901575,1.0906876,1.0882769
2017-05-31,1.0880427,1.0897964,1.0896947,1.0915078,1.0893687,1.0884842,1.089863
2017-06-01,1.087859,1.089272,1.0871733,1.0883168,1.0882082,1.0899738,1.089035
2017-06-02,1.09019,1.0892746,1.0887253,1.0889953,1.0892091,1.0887064,1.0882528
2017-06-04,1.0882963,1.0892771,1.0894881,1.0895476,1.0885407,1.0895817,1.0878006
2017-06-05,1.0897853,1.0892799,1.090105,1.089071,1.0895425,1.0886986,1.0898172
2017-06-06,1.0890971,1.0892825,1.0892397,1.0894085,1.0888325,1.0882996,1.0901228
2017-06-07,1.0890596,1.0892854,1.0893623,1.0894455,1.0893265,1.0888786,1.0888143
2017-06-08,1.0882896,1.0892886,1.0895001,1.0893452,1.0887145,1.0892134,1.0893505
2017-06-09,1.0891672,1.0892916,1.0887948,1.0881146,1.0898052,1.0884845,1.0897408
2017-06-11,1.0883471,1.0892946,1.0894836,1.0893348,1.0886104,1.0902914,1.088632
2017-06-12,1.089612,1.0892974,1.08928,1.0892415,1.0890241,1.0892872,1.0894142
2017-06-13,1.0895345,1.0893002,1.0892798,1.0904483,1.0891452,1.0895746,1.0896316
2017-06-14,1.0896978,1.0893035,1.0886995,1.088441,1.0899515,1.0895581,1.0891753
2017-06-15,1.089013,1.0893065,1.0882211,1.088828,1.0893061,1.0891615,1.0898194
2017-06-16,1.0890714,1.0899972,1.0902474,1.0896553,1.0895283,1.0891968,1.0891337
2017-06-18,1.0892774,1.0897106,1.0901682,1.0890647,1.0890023,1.089712,1.0893767
2017-06-19,1.089066,1.089541,1.0904123,1.0894417,1.0885227,1.0896056,1.0892091
2017-06-20,1.0891324,1.0900034,1.0892587,1.0892031,1.0888816,1.0887662,1.0883671
2017-06-21,1.0888214,1.089747,1.0890642,1.0895352,1.0890805,1.0887213,1.0881367
2017-06-22,1.0890558,1.0892293,1.0889508,1.089004,1.0883437,1.0883089,1.0876089
2017-06-23,1.0886639,1.0890468,1.0885618,1.0883054,1.0883205,1.0884744,1.0882478
2017-06-25,1.0897461,1.0883297,1.0887517,1.0882472,1.0880092,1.0888122,1.0883404
2017-06-26,1.0886893,1.0882198,1.0881475,1.0880715,1.0881958,1.0892265,1.0882994
2017-06-27,1.088439,1.0892782,1.0886538,1.0888005,1.088875,1.088833,1.0886714
2017-06-28,1.0880636,1.088076,1.0880411,1.0889431,1.0888044,1.0880079,1.0884771
2017-06-29,1.0883759,1.0884537,1.0886492,1.0883476,1.0878633,1.0882488,1.08844
2017-06-30,1.087681,1.0886849,1.0881757,1.0887008,1.0886941,1.0885237,1.0887203
2017-07-02,1.0884091,1.0876641,1.0880876,1.0885131,1.0891194,1.0883704,1.0883019
2017-07-03,1.0881933,1.0891223,1.0880365,1.0879997,1.0889925,1.0886759,1.0875647
2017-07-04,1.0881224,1.0876938,1.0887946,1.0880501,1.0887307,1.0880989,1.0877054
2017-07-05,1.0880724,1.0891494,1.0886866,1.0887171,1.0885348,1.088374,1.0883263
2017-07-06,1.0888011,1.0877318,1.0881845,1.0881902,1.0878062,1.0882597,1.0884675
2017-07-07,1.0886974,1.0891783,1.0880924,1.0881225,1.0881293,1.0881653,1.0886809
2017-07-09,1.0891384,1.087769,1.08804,1.0886731,1.0884162,1.0879911,1.0878482
2017-07-10,1.087652,1.0885595,1.0877281,1.0881739,1.0887957,1.0875437,1.0883665
2017-07-11,1.0883012,1.0882818,1.088831,1.0884684,1.0885739,1.0874296,1.0890517
2017-07-12,1.0878168,1.0885049,1.0882013,1.0888891,1.0876154,1.0891982,1.088885
2017-07-13,1.087798,1.0882745,1.0875965,1.088065,1.0883993,1.08796,1.0901564
2017-07-14,1.0882075,1.088514,1.0887637,1.0881478,1.0888811,1.0902325,1.0908755
2017-07-16,1.0877668,1.0882661,1.088884,1.0901452,1.0900254,1.0915054,1.0931003
2017-07-17,1.0887771,1.0880418,1.0884118,1.0900061,1.0911889,1.0943488,1.0937421
2017-07-18,1.0879654,1.0890722,1.0896629,1.0920023,1.0929959,1.0944021,1.0941731
2017-07-19,1.0888602,1.0902276,1.0913475,1.0936139,1.0933576,1.0927045,1.0942752
2017-07-20,1.0902174,1.0911201,1.0934565,1.0940901,1.0943122,1.0956124,1.0952805
2017-07-21,1.0921782,1.0934703,1.0942788,1.0947903,1.094944,1.0969117,1.095147
2017-07-23,1.0935645,1.0935804,1.0944676,1.0944178,1.0947195,1.0956806,1.0967371
2017-07-24,1.0941082,1.0949692,1.0951204,1.0954427,1.0958282,1.0965002,1.0977464
2017-07-25,1.0946405,1.0943528,1.0947306,1.095876,1.0961221,1.0985825,1.0996715
2017-07-26,1.0930849,1.0951852,1.0958598,1.0968586,1.0982311,1.0994267,1.1006162
2017-07-27,1.0953082,1.0960572,1.0970682,1.0977778,1.0993783,1.1000137,1.1010216
2017-07-28,1.0953166,1.096429,1.0979418,1.0996873,1.1002351,1.1005169,1.1022494
