,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD,WTIUSD
,0,1,2,3,4,5,6
2011-01-16,19.946115,20.921654,19.862053,20.592102,20.608446,20.783754,20.356009
2011-01-17,40.849735,41.797142,40.60048,41.430687,41.415462,41.60339,41.176033
2011-01-18,60.687534,61.63518,60.43822,61.268562,61.25346,61.44143,61.013912
2011-01-19,80.148315,81.09603,79.89899,80.729355,80.7143,80.90228,80.47471
2011-01-20,89.97604,90.07549,90.27201,90.16524,90.17611,90.14332,90.18958
2011-01-21,90.18849,90.194824,90.193016,90.19837,90.19649,90.198296,90.19778
2011-01-23,90.202385,90.2002,90.2015,90.198784,90.2011,90.19963,90.2008
2011-01-24,90.1995,90.20089,90.201355,90.201485,90.200035,90.19937,90.20208
2011-01-25,90.19874,90.2013,90.19926,90.19993,90.2012,90.20114,90.201126
2011-01-26,90.20259,90.20216,90.20172,90.20079,90.19994,90.20126,90.289734
2011-01-27,90.19866,90.2007,90.20152,90.201225,90.201294,90.28779,90.30192
2011-01-28,90.20079,90.19841,90.19894,90.19976,90.288765,90.30014,90.32278
2011-01-30,90.202354,90.19905,90.201965,90.28939,90.30413,90.32583,90.55509
2011-01-31,90.19834,90.20049,90.289055,90.30278,90.32661,90.555595,90.30359
2011-02-01,90.20029,90.28966,90.30079,90.32011,90.55424,90.300705,90.28835
2011-02-02,90.29307,90.30265,90.32669,90.55519,90.30006,90.29074,90.25022
2011-02-03,90.29856,90.32482,90.55717,90.31036,90.287865,90.24431,90.19954
2011-02-04,90.32736,90.55488,90.30998,90.29161,90.25402,90.19724,90.19328
2011-02-06,90.55382,90.303535,90.28677,90.254196,90.20305,90.191696,90.14063
2011-02-07,90.30889,90.28944,90.2531,90.19951,90.19396,90.140724,89.94358
2011-02-08,90.29118,90.252304,90.20184,90.193306,90.14403,89.93712,89.926636
2011-02-09,90.25357,90.19656,90.19376,90.140045,89.93546,89.92954,89.891426
2011-02-10,90.20453,90.189674,90.14308,89.931946,89.93062,89.89617,89.56194
2011-02-11,90.18766,90.14758,89.93138,89.937225,89.895294,89.56178,89.40929
2011-02-13,90.14188,89.93869,89.928116,89.88932,89.55942,89.40636,89.35152
2011-02-14,89.93947,89.92752,89.89171,89.56044,89.40613,89.34001,89.45991
2011-02-15,89.9308,89.89859,89.56049,89.40913,89.33986,89.46384,89.56279
2011-02-16,89.89648,89.57403,89.39903,89.34251,89.465355,89.564186,89.89014
2011-02-17,89.56324,89.406456,89.34066,89.45971,89.56151,89.88877,89.93326
2011-02-18,89.41922,89.34735,89.46828,89.57961,89.890495,89.924614,89.932724
2011-02-20,89.34423,89.46841,89.55807,89.89601,89.92393,89.92988,89.92623
2011-02-21,89.4617,89.561424,89.89635,89.92498,89.93067,89.92903,89.933685
2011-02-22,89.54947,89.894226,89.91678,89.93395,89.927,89.92942,89.93304
2011-02-23,89.89584,89.93153,89.940475,89.93436,89.9372,89.93439,89.92572
2011-02-24,89.922104,89.93278,89.92163,89.9277,89.91918,89.93378,89.9341
2011-02-25,89.9299,89.922745,89.92573,89.92915,89.93263,89.94162,89.93335
2011-02-27,89.94428,89.92595,89.93919,89.930435,89.93767,89.93056,89.92511
2011-02-28,89.94035,89.92686,89.914215,89.923645,89.92228,89.92986,89.93454
2011-03-01,89.91976,89.917534,89.94298,89.935005,89.93111,89.93684,90.14472
2011-03-02,89.91114,89.93823,89.92014,89.935486,89.91648,90.15657,90.24514
2011-03-03,89.922104,89.929695,89.925125,89.92712,90.14156,90.24256,90.545654
2011-03-04,89.94078,89.93159,89.941444,90.14828,90.26435,90.5333,90.92686
2011-03-06,89.93711,89.94025,90.142,90.260445,90.55736,90.92574,91.05666
2011-03-07,89.92412,90.13296,90.25112,90.57218,90.92885,91.04182,91.37585
2011-03-08,90.12929,90.252205,90.5554,90.91504,91.0424,91.36995,91.39606
2011-03-09,90.24537,90.55063,90.92928,91.046875,91.38349,91.40268,94.304634
2011-03-10,90.54994,90.93713,91.08082,91.3753,91.42092,94.24233,96.02981
2011-03-11,90.92884,91.06021,91.36542,91.38264,94.239914,96.011215,97.39433
2011-03-13,91.06475,91.35694,91.39267,94.23185,95.99228,97.39999,97.69456
2011-03-14,91.37413,91.38091,94.22641,95.9858,97.41366,97.71321,97.87189
2011-03-15,91.39698,94.26047,96.02214,97.41185,97.700005,97.85794,98.537186
2011-03-16,94.31147,96.02004,97.388405,97.710144,97.899506,98.5421,98.99487
2011-03-17,96.02009,97.40782,97.70293,97.86688,98.53873,98.978195,99.06059
2011-03-18,97.38477,97.71491,97.85333,98.53792,98.9711,99.05436,99.10761
2011-03-20,97.70433,97.86456,98.51467,98.96532,99.06778,99.130775,99.55202
2011-03-21,97.881676,98.53974,99.000534,99.04352,99.12007,99.53571,100.950424
2011-03-22,98.507545,98.98875,99.062836,99.10956,99.55231,100.94241,101.04184
2011-03-23,98.9762,99.04498,99.10518,99.544754,100.96748,101.048874,101.138626
2011-03-24,99.04922,99.11454,99.54026,101.03252,101.04327,101.14488,101.44989
2011-03-25,99.15179,99.52307,100.95975,101.096054,101.15104,101.470535,101.60928
2011-03-27,99.51982,100.966,101.06218,101.14113,101.44385,101.59675,102.08966
2011-03-28,100.97591,101.05517,101.12587,101.47124,101.63812,102.08721,102.898384
2011-03-29,101.060104,101.140366,101.45387,101.58123,102.10411,102.8694,103.24357
2011-03-30,101.14393,101.45723,101.61263,102.076385,102.87129,103.256454,103.41945
2011-03-31,101.443474,101.6199,102.066124,102.92708,103.24052,103.39992,103.730606
2011-04-01,101.60812,102.08702,102.86607,103.22887,103.391045,103.732895,103.89287
2011-04-03,102.07879,102.875916,103.24007,103.42271,103.745575,103.88486,103.9971
2011-04-04,102.91957,103.257355,103.38415,103.753746,103.89537,103.93217,104.30058
2011-04-05,103.24156,103.426155,103.73345,103.92028,103.91495,104.31886,104.3421
2011-04-06,103.37996,103.73996,103.89496,103.959785,104.30567,104.35952,104.42865
2011-04-07,103.796455,103.90534,103.961815,104.29456,104.33195,104.45302,104.72114
2011-04-08,103.90924,103.94411,104.310425,104.36136,104.43609,104.698044,105.166824
2011-04-10,104.01537,104.29243,104.33526,104.46656,104.69689,105.1517,105.290375
2011-04-11,104.26525,104.3282,104.43589,104.66701,105.12744,105.23359,105.354355
2011-04-12,104.33904,104.45316,104.71179,105.130394,105.31735,105.37205,105.44347
2011-04-13,104.43678,104.70354,105.15494,105.309265,105.35776,105.4679,105.446915
2011-04-14,104.70524,105.10582,105.31747,105.31073,105.49956,105.44609,105.44939
2011-04-15,105.11793,105.27123,105.40927,105.47011,105.5294,105.45528,105.698715
2011-04-17,105.32936,105.40123,105.43662,105.47582,105.36593,105.73391,105.89306
2011-04-18,105.366394,105.46098,105.461266,105.4797,105.73826,105.93127,106.895744
2011-04-19,105.42936,105.46677,105.45468,105.7336,105.91365,106.89209,107.31526
2011-04-20,105.43776,105.47775,105.71507,105.91304,106.958046,107.35194,107.4941
2011-04-21,105.47508,105.72986,105.881134,106.92973,107.3214,107.48499,107.68796
2011-04-24,105.68689,105.888176,106.921814,107.31085,107.525764,107.62627,108.03011
2011-04-25,105.92188,106.943375,107.2777,107.49059,107.64978,108.006325,108.19567
2011-04-26,106.9421,107.32198,107.4826,107.64187,108.023125,108.17278,108.30494
2011-04-27,107.309364,107.5161,107.63592,108.001236,108.167786,108.25127,108.34808
2011-04-28,107.46052,107.60216,108.006226,108.1964,108.22614,108.31467,108.49057
2011-04-29,107.64643,108.02492,108.15955,108.278786,108.355156,108.42599,108.52269
2011-05-01,108.02731,108.058464,108.30654,108.323044,108.4349,108.56811,108.50775
2011-05-02,108.19304,108.25368,108.33873,108.389114,108.47622,108.474236,108.52909
2011-05-03,108.27666,108.352486,108.398224,108.50282,108.549286,108.49467,108.51084
2011-05-04,108.31344,108.439224,108.471985,108.51029,108.5343,108.55826,108.53128
2011-05-05,108.40471,108.513275,108.54197,108.5525,108.48535,108.442665,108.51861
2011-05-06,108.50711,108.456245,108.56066,108.510826,108.52269,108.5728,108.495125
2011-05-08,108.50703,108.4835,108.49971,108.517166,108.51212,108.471664,108.51152
2011-05-09,108.50697,108.5422,108.48984,108.52244,108.465485,108.49366,108.53228
2011-05-10,108.50691,108.51412,108.51884,108.484795,108.53657,108.56163,108.51042
2011-05-11,108.506836,108.45382,108.505226,108.496025,108.459236,108.438385,108.52909
2011-05-12,108.50678,108.482704,108.53208,108.54397,108.61868,108.57672,108.39476
2011-05-13,108.50672,108.544495,108.472916,108.50118,108.440384,108.47055,108.39974
2011-05-15,108.50667,108.5149,108.467224,108.50964,108.449196,108.43625,108.44329
2011-05-16,108.5066,108.4517,108.54552,108.376724,108.414604,108.438774,108.35189
2011-05-17,108.50652,108.481964,108.45388,108.481674,108.3915,108.35232,108.19062
2011-05-18,108.50644,108.53798,108.38219,108.48725,108.32929,108.19173,107.64009
2011-05-19,108.36436,108.49677,108.51177,108.33106,108.11386,107.61559,107.476746
2011-05-20,108.41101,108.446884,108.32621,108.18332,107.680756,107.469444,106.923615
2011-05-22,108.464905,108.34501,108.20116,107.692924,107.454056,106.834335,104.14489
2011-05-23,108.41117,108.242004,107.61486,107.44922,106.89006,104.09324,102.47668
2011-05-24,108.2372,107.66536,107.52537,106.91709,104.11417,102.44041,101.61317
2011-05-25,107.65278,107.505035,106.90423,104.1746,102.42466,101.57002,100.761635
2011-05-26,107.52488,106.89545,104.172585,102.34751,101.665665,100.746346,100.75438
2011-05-27,106.84671,104.22378,102.40525,101.62684,100.76877,100.73569,100.74673
2011-05-29,104.17259,102.410034,101.53486,100.74568,100.768036,100.73102,100.62217
2011-05-30,102.47688,101.580025,100.73181,100.740814,100.81276,100.656265,100.49998
2011-05-31,101.550766,100.746185,100.76533,100.77365,100.65666,100.554955,100.45857
2011-06-01,100.735374,100.750656,100.70025,100.637985,100.48171,100.41542,100.33777
2011-06-02,100.75713,100.72701,100.66244,100.52234,100.49404,100.34213,100.151726
2011-06-03,100.77163,100.62909,100.568054,100.36849,100.29032,100.12846,100.13953
2011-06-05,100.614204,100.50507,100.48149,100.37812,100.18867,100.07869,100.100006
2011-06-06,100.53209,100.42494,100.38032,100.1794,100.1378,100.12242,100.16267
2011-06-07,100.47545,100.29042,100.16898,100.0457,100.15206,100.07319,99.974556
2011-06-08,100.28899,100.15096,100.11588,100.1037,100.082016,99.99252,100.021545
2011-06-09,100.145676,100.13418,100.09173,100.11255,100.00768,99.933586,99.85967
2011-06-10,100.15409,100.101425,100.11601,100.06105,100.02176,99.846825,99.797104
2011-06-12,100.10536,100.125786,100.050735,100.03396,99.91144,99.84252,99.67179
2011-06-13,100.09932,99.96033,100.02271,99.97079,99.833176,99.71442,99.65637
2011-06-14,100.05638,100.0125,99.90704,99.8963,99.733765,99.64543,99.61629
2011-06-15,100.01278,99.92902,99.86485,99.7395,99.63974,99.654045,99.661156
2011-06-16,99.94067,99.863914,99.76733,99.67781,99.63331,99.66116,99.50635
2011-06-17,99.82911,99.71967,99.629745,99.6179,99.68604,99.55529,99.232666
2011-06-19,99.72468,99.63134,99.66252,99.64636,99.57007,99.23056,99.21794
2011-06-20,99.690735,99.64825,99.64432,99.532,99.247444,99.23843,99.221756
2011-06-21,99.62178,99.63925,99.58527,99.28293,99.17964,99.241714,99.19628
2011-06-22,99.60744,99.55022,99.239586,99.19894,99.22672,99.19689,99.21406
2011-06-23,99.52805,99.24442,99.195465,99.206795,99.19498,99.148445,99.19169
2011-06-24,99.187706,99.205,99.207,99.22362,99.15448,99.1814,99.17106
2011-06-26,99.224625,99.20492,99.181946,99.18233,99.21454,99.20235,98.94405
2011-06-27,99.204285,99.18578,99.21339,99.210495,99.17849,98.95046,98.80323
2011-06-28,99.1948,99.17129,99.17219,99.167015,98.919655,98.770355,98.66464
2011-06-29,99.17152,99.14957,99.20233,98.93915,98.828606,98.666985,98.44477
2011-06-30,99.16378,99.17579,98.96671,98.77478,98.64651,98.42782,98.42601
2011-07-01,99.22571,98.98138,98.786224,98.69568,98.45634,98.48792,97.827545
2011-07-03,98.934456,98.80189,98.66083,98.407875,98.43804,97.92997,97.78087
2011-07-04,98.78924,98.74709,98.43349,98.44833,97.90935,97.870445,97.490135
2011-07-05,98.66144,98.46932,98.432785,97.88307,97.90901,97.42948,96.919365
2011-07-06,98.361626,98.48047,97.85729,97.86452,97.33468,96.89186,96.08064
2011-07-07,98.49755,97.884514,97.85573,97.379875,96.85252,96.05948,95.909584
2011-07-08,97.89673,97.88112,97.376526,96.893326,96.116325,95.89665,95.874695
2011-07-10,97.91069,97.41969,96.93504,96.06582,95.87574,95.87895,95.89384
2011-07-11,97.37945,96.9019,96.05656,95.89213,95.899734,95.9124,95.89283
2011-07-12,96.876495,96.118385,95.86591,95.90924,95.88221,95.85963,95.92345
2011-07-13,96.11722,95.87311,95.86314,95.87218,95.9057,95.859055,95.89134
2011-07-14,95.915,95.91778,95.86594,95.87267,95.899445,95.94107,95.88249
2011-07-15,95.894005,95.91477,95.90891,95.91196,95.89612,95.9661,95.88923
2011-07-17,95.89107,95.87497,95.86272,95.91254,95.85138,95.88686,95.89371
2011-07-18,95.90419,95.921104,95.86811,95.92596,95.83843,95.92498,95.905754
2011-07-19,95.913124,95.91727,95.9118,95.89914,95.906334,95.869316,95.886856
2011-07-20,95.87547,95.8757,95.86389,95.86121,95.92063,95.86808,95.90338
2011-07-21,95.94403,95.92328,95.86927,95.87333,95.85232,95.908066,95.89387
2011-07-22,95.897255,95.9194,95.91425,95.89611,95.83876,95.90021,95.89078
2011-07-24,95.87549,95.87666,95.86519,95.86481,95.90973,95.90879,95.90451
2011-07-25,95.86548,95.92592,95.87095,95.86033,95.92513,95.870415,96.06153
2011-07-26,95.8994,95.92231,95.917404,95.90958,95.85439,96.071815,96.334595
2011-07-27,95.89585,95.87871,95.86783,95.91692,95.99847,96.338974,96.37276
2011-07-28,95.92279,95.92411,95.873795,96.1263,96.232796,96.26437,96.27945
2011-07-29,95.85908,95.919464,96.08895,96.38283,96.23042,96.4012,96.318405
2011-07-31,95.89636,96.08084,96.34424,96.35811,96.313354,96.249855,96.311134
2011-08-01,96.011185,96.32801,96.33263,96.28185,96.42236,96.36776,96.3248
2011-08-02,96.36272,96.34625,96.366486,96.42095,96.42576,96.34273,96.35674
2011-08-03,96.37311,96.36495,96.34143,96.26637,96.341484,96.26549,96.35054
2011-08-04,96.41193,96.33723,96.32644,96.38584,96.231,96.405106,96.405014
2011-08-05,96.32634,96.36046,96.31506,96.35998,96.22815,96.24967,96.33903
2011-08-07,96.28607,96.29841,96.33689,96.28168,96.314445,96.36965,96.33397
2011-08-08,96.3342,96.328865,96.33377,96.4233,96.42752,96.34391,96.3786
2011-08-09,96.339775,96.3628,96.37693,96.26589,96.430405,96.26519,96.28065
2011-08-10,96.229744,96.30224,96.31747,96.38727,96.34293,96.40717,96.32047
2011-08-11,96.289406,96.33488,96.31315,96.36102,96.22859,96.24924,96.31247
2011-08-12,96.29628,96.32055,96.34669,96.28157,96.22596,96.371025,96.32609
2011-08-14,96.273445,96.36361,96.33748,96.42494,96.31492,96.34474,96.05085
2011-08-15,96.34788,96.36013,96.38381,96.265465,96.43078,96.071945,95.879585
2011-08-16,96.35624,96.336334,96.32624,96.38799,96.02172,95.90458,95.45057
2011-08-17,96.38823,96.32008,96.32612,96.07973,95.93735,95.505005,94.89422
2011-08-18,96.365005,96.297325,95.97326,95.89169,95.454865,94.948364,94.09002
2011-08-19,96.37477,96.07685,95.86892,95.49275,95.000465,94.01854,92.534004
2011-08-21,96.0188,95.84587,95.42835,95.024475,94.02817,92.61162,89.2176
2011-08-22,95.91687,95.4922,94.97312,94.04934,92.64565,89.346756,87.7411
2011-08-23,95.52485,95.0135,94.05022,92.630264,89.23243,87.74883,87.09446
2011-08-24,94.98331,94.060356,92.64472,89.34909,87.766914,87.088196,86.68129
2011-08-25,94.04966,92.64984,89.26977,87.7889,87.07713,86.75666,86.69473
2011-08-26,92.617325,89.27615,87.73901,87.05455,86.727745,86.64719,86.682625
2011-08-28,89.23711,87.70387,87.20096,86.64948,86.650635,86.667755,86.65528
2011-08-29,87.65656,87.09016,86.80364,86.70244,86.76619,86.72481,86.700615
2011-08-30,87.09019,86.678505,86.633736,86.7586,86.77208,86.71912,86.64582
2011-08-31,86.657394,86.691574,86.70629,86.700516,86.70014,86.69663,85.9714
2011-09-01,86.67645,86.66028,86.74233,86.77873,86.667336,85.91502,85.89473
2011-09-02,86.70988,86.68161,86.71561,86.60428,85.98107,85.85469,85.89246
2011-09-04,86.6517,86.66058,86.59615,85.9919,85.89591,85.84044,85.89334
2011-09-05,86.67202,86.61024,85.94025,85.95433,85.84464,85.90899,85.92999
2011-09-06,86.63166,85.93916,85.832275,85.87348,85.843155,85.92324,85.96337
2011-09-07,85.99915,85.84831,85.84313,85.86817,85.879234,85.853004,85.80561
2011-09-08,85.84303,85.85399,85.9239,85.83714,85.87201,85.83917,85.89165
2011-09-09,85.87638,85.90149,85.91337,85.85423,85.86662,85.912056,85.83504
2011-09-11,85.85166,85.850334,85.82975,85.82433,85.90048,85.92742,85.86742
2011-09-12,85.8391,85.855865,85.84058,85.91279,85.84611,85.85483,85.84877
2011-09-13,85.84103,85.90338,85.91884,85.86951,85.84501,85.84033,85.88016
2011-09-14,85.89645,85.85167,85.90843,85.87755,85.845856,85.915306,86.16526
2011-09-15,85.86838,85.85732,85.826866,85.8618,85.867676,86.16676,86.22451
2011-09-16,85.91324,85.90565,85.88779,85.87346,86.179756,86.193,86.2592
2011-09-18,85.88275,85.852974,85.8855,86.162445,86.35557,86.28164,86.22349
2011-09-19,85.83922,85.858536,86.20379,86.29395,86.21032,86.272995,86.254234
2011-09-20,85.84527,86.15504,86.32711,86.20269,86.32333,86.26621,86.24866
2011-09-21,86.15093,86.211365,86.227394,86.23608,86.2991,86.30304,86.25368
2011-09-22,86.25872,86.1967,86.24926,86.30287,86.224556,86.24295,86.16221
2011-09-23,86.30483,86.24131,86.316635,86.27024,86.359474,86.08882,86.06381
2011-09-25,86.25481,86.20941,86.19459,86.34522,86.215836,85.943085,85.83615
2011-09-26,86.259735,86.26268,86.33161,86.17237,86.01001,85.78915,85.82182
2011-09-27,86.3055,86.241165,86.069115,86.01335,85.90116,85.78328,85.84992
2011-09-28,86.25439,86.187454,85.9988,85.75816,85.75277,85.869934,85.78816
2011-09-29,86.14587,85.97803,85.891914,85.84294,85.867256,85.892265,85.78233
2011-09-30,86.0355,85.775856,85.76487,85.84115,85.84233,85.8181,85.86359
2011-10-02,85.852,85.79503,85.90733,85.851944,85.76665,85.806526,85.884895
2011-10-03,85.82794,85.85514,85.7972,85.78936,85.90347,85.84111,85.81512
2011-10-04,85.791405,85.80996,85.82121,85.8339,85.75084,85.82514,85.80406
2011-10-05,85.808914,85.823006,85.89478,85.884865,85.86882,85.85655,85.83708
2011-10-06,85.83181,85.87795,85.76211,85.79102,85.84306,85.78819,85.08684
2011-10-07,85.8458,85.82825,85.91042,85.827774,85.76551,85.193214,85.125496
2011-10-09,85.80756,85.742836,85.79574,85.82197,85.15978,85.250336,84.96192
2011-10-10,85.836044,85.768105,85.82037,85.15104,85.10486,84.91856,84.91286
2011-10-11,85.79919,85.883705,85.08324,85.2162,85.008156,84.91276,84.88348
2011-10-12,85.86626,85.15708,85.21897,84.93523,84.84437,84.900116,84.88882
2011-10-13,85.11899,85.15335,84.963936,84.929634,84.80583,84.89172,85.12506
2011-10-14,85.213554,84.87441,84.83054,84.97823,84.97554,85.07603,85.61181
2011-10-16,84.9054,84.87705,84.98082,84.87274,85.14699,85.62352,85.614716
2011-10-17,84.93625,84.92379,84.86552,85.089806,85.62297,85.55295,85.647026
2011-10-18,84.86967,84.9172,85.13352,85.61935,85.588875,85.5872,85.58673
2011-10-19,84.863846,85.11063,85.648605,85.663994,85.67712,85.65872,85.59915
2011-10-20,85.18813,85.578514,85.62327,85.6643,85.640594,85.6247,85.6107
2011-10-21,85.640335,85.60539,85.54676,85.619606,85.65334,85.553085,85.6183
2011-10-23,85.56609,85.68608,85.68492,85.620705,85.64107,85.587585,85.63258
2011-10-24,85.693634,85.54115,85.53085,85.62086,85.66145,85.65977,85.64203
2011-10-25,85.60084,85.70245,85.64972,85.68972,85.58805,85.62523,85.59933
2011-10-26,85.62364,85.57848,85.62394,85.63656,85.62252,85.552826,85.61089
2011-10-27,85.612144,85.60545,85.545746,85.64383,85.59742,85.58763,85.61852
2011-10-28,85.66724,85.68669,85.68673,85.61207,85.637924,85.66042,85.63296
2011-10-30,85.64078,85.540855,85.52966,85.59875,85.61984,85.62548,85.64242
2011-10-31,85.565445,85.703125,85.650696,85.562614,85.550735,85.55255,85.98921
2011-11-01,85.695,85.57861,85.62452,85.6637,85.631485,85.95926,86.12966
2011-11-02,85.60095,85.60582,85.545235,85.62008,86.01922,86.11714,86.87103
2011-11-03,85.62424,85.68745,85.68829,86.02859,86.10613,86.99577,87.04912
2011-11-04,85.612656,85.54106,86.03121,86.10189,86.92763,87.05215,87.26803
2011-11-06,85.668396,86.03205,86.18005,87.010414,87.07193,87.25326,87.416855
2011-11-07,86.005615,86.20079,86.94441,87.15969,87.305916,87.4354,87.71136
2011-11-08,86.10036,86.99373,87.06153,87.30923,87.41711,87.65017,87.799644
2011-11-09,87.02741,87.07797,87.26163,87.43496,87.68476,87.82798,89.66002
2011-11-10,87.08383,87.27623,87.4084,87.73244,87.76384,89.64703,91.20502
2011-11-11,87.23364,87.444244,87.66658,87.79407,89.63646,91.23147,92.20433
2011-11-13,87.40535,87.737366,87.807785,89.52902,91.305046,92.2438,92.48138
2011-11-14,87.79612,87.75965,89.67118,91.207,92.174805,92.43846,92.494
2011-11-15,87.82177,89.659256,91.187386,92.16837,92.389336,92.50524,92.90378
2011-11-16,89.62276,91.20621,92.20071,92.387695,92.51112,92.926796,92.90471
2011-11-17,91.22075,92.18702,92.492676,92.60754,92.851456,92.872734,92.95947
2011-11-18,92.172874,92.42308,92.50301,92.931656,92.90269,93.00197,93.08482
2011-11-20,92.42733,92.60123,92.94424,92.93439,93.041046,93.099556,93.09265
2011-11-21,92.520096,92.88673,92.85365,93.028915,93.08792,93.18489,94.17508
2011-11-22,92.847626,92.92117,92.9412,93.03492,93.11144,94.187546,94.646545
2011-11-23,93.020615,92.980545,93.05164,93.20826,94.10181,94.652504,94.8978
2011-11-24,93.00839,93.02931,93.04242,94.13849,94.629814,94.89597,96.022896
2011-11-25,92.99013,93.11656,94.25935,94.65134,94.84733,95.98947,96.087524
2011-11-27,93.196,94.12328,94.68676,94.84705,96.025085,96.15293,96.348274
2011-11-28,94.157906,94.64733,94.89882,96.10949,96.11135,96.340454,96.3986
2011-11-29,94.6995,94.88081,96.02696,96.17313,96.34401,96.35644,96.55255
2011-11-30,94.89018,95.951355,96.1002,96.30835,96.32522,96.61066,96.62723
2011-12-01,96.00141,96.09253,96.29692,96.33186,96.546394,96.64118,96.96505
2011-12-02,96.11519,96.320335,96.34522,96.53981,96.67115,97.015755,97.57044
2011-12-04,96.31436,96.384254,96.61445,96.59961,97.016266,97.52565,97.59293
2011-12-05,96.35143,96.56482,96.685,97.05773,97.60733,97.58709,98.29163
2011-12-06,96.56383,96.59582,96.99813,97.48066,97.62806,98.21243,98.186935
2011-12-07,96.63292,96.96907,97.5509,97.600624,98.24232,98.19853,98.19035
2011-12-08,96.973145,97.569305,97.55828,98.23766,98.259964,98.33617,98.4511
2011-12-09,97.58745,97.55506,98.215645,98.30859,98.27423,98.30639,98.32813
2011-12-11,97.579704,98.2724,98.31645,98.14923,98.3086,98.24506,98.424904
2011-12-12,97.98866,98.27645,98.218864,98.49455,98.29193,98.305405,98.31524
2011-12-13,98.28035,98.228325,98.28806,98.283936,98.35649,98.29908,98.33047
2011-12-14,98.35901,98.25691,98.291435,98.32734,98.28589,98.241776,98.26553
2011-12-15,98.2896,98.312,98.31623,98.26848,98.26356,98.29892,98.268394
2011-12-16,98.26678,98.26295,98.28265,98.294014,98.4331,98.293144,98.29259
2011-12-18,98.31883,98.29193,98.28589,98.310974,98.236465,98.24939,98.4261
2011-12-19,98.314705,98.27917,98.309616,98.27687,98.24588,98.44339,98.557335
2011-12-20,98.26934,98.307915,98.277824,98.32157,98.44611,98.473114,98.56962
2011-12-21,98.28415,98.27139,98.26886,98.43105,98.48246,98.581116,98.557106
2011-12-22,98.269226,98.28912,98.441895,98.59596,98.62295,98.54815,98.72798
2011-12-23,98.28452,98.43231,98.54452,98.55771,98.59788,98.69166,98.935196
2011-12-27,98.444626,98.55665,98.55848,98.575134,98.68655,98.8924,98.930275
2011-12-28,98.50098,98.54422,98.54774,98.703896,98.92326,98.90524,98.92077
2011-12-29,98.547485,98.55872,98.66273,98.89486,98.87966,98.898224,99.11833
2011-12-30,98.583855,98.719734,98.94734,98.92776,98.90044,99.09034,99.22556
2012-01-02,98.66764,98.96154,98.927795,98.92786,99.10885,99.26268,99.30943
2012-01-03,98.89867,98.91979,98.90914,99.14727,99.269615,99.30784,99.43932
2012-01-04,98.88692,98.913155,99.140785,99.2304,99.38509,99.434395,99.46563
2012-01-05,98.94377,99.10627,99.19792,99.42778,99.41376,99.514206,99.50277
2012-01-06,99.117775,99.27453,99.25601,99.453545,99.43976,99.4893,99.879234
2012-01-08,99.28966,99.31694,99.446304,99.53581,99.537865,99.868095,100.23333
2012-01-09,99.318245,99.40715,99.51673,99.521065,99.824265,100.08257,100.111275
2012-01-10,99.446014,99.37962,99.456474,99.83439,100.09539,100.10357,100.23114
2012-01-11,99.42818,99.53284,99.83148,100.20859,100.13908,100.18074,99.83774
2012-01-12,99.60746,99.83399,100.20305,100.186874,100.15734,99.84669,99.79547
2012-01-13,99.82998,100.17977,100.19999,100.1393,99.74643,99.83194,99.825516
2012-01-15,100.18714,100.18363,100.16819,99.80986,99.77718,99.839806,99.882576
2012-01-16,100.17889,100.10629,99.827774,99.81892,99.86908,99.80202,99.67775
2012-01-17,100.18071,99.852036,99.81348,99.83378,99.91118,99.65635,99.50112
2012-01-18,99.82853,99.827446,99.8279,99.8022,99.64019,99.52322,99.45239
2012-01-19,99.83313,99.83728,99.853874,99.651794,99.52068,99.45906,99.44572
2012-01-20,99.869736,99.841995,99.65566,99.461945,99.49537,99.40835,99.47563
2012-01-22,99.82853,99.65723,99.4864,99.45528,99.49847,99.49171,99.54187
2012-01-23,99.62089,99.585075,99.46644,99.41731,99.43495,99.49178,99.63867
2012-01-24,99.49727,99.457634,99.40623,99.47721,99.47262,99.67805,99.66408
2012-01-25,99.47078,99.453995,99.485886,99.52922,99.66089,99.656746,99.65209
2012-01-26,99.45138,99.440605,99.48841,99.62664,99.68725,99.67723,99.67594
2012-01-27,99.48518,99.45263,99.65663,99.68302,99.663666,99.65673,99.62317
2012-01-29,99.52062,99.659775,99.68934,99.69502,99.66886,99.67956,99.617905
2012-01-30,99.62127,99.67663,99.65245,99.63643,99.62598,99.64969,99.68842
2012-01-31,99.65785,99.698875,99.65595,99.62404,99.63979,99.656555,99.707214
2012-02-01,99.652275,99.64825,99.69069,99.68475,99.643814,99.662254,99.645805
2012-02-02,99.647606,99.625854,99.65152,99.69754,99.60663,99.632866,99.635864
2012-02-03,99.68125,99.64399,99.655266,99.63475,99.68883,99.681526,99.47403
2012-02-05,99.67126,99.67134,99.69196,99.62158,99.655174,99.48223,99.49695
2012-02-06,99.62804,99.618225,99.65066,99.68627,99.53662,99.4864,99.51023
2012-02-07,99.66675,99.63351,99.65463,99.4425,99.56683,99.42367,99.41025
2012-02-08,99.65908,99.65654,99.49725,99.490616,99.454,99.47963,99.70582
2012-02-09,99.616234,99.511925,99.49165,99.46697,99.46733,99.681656,99.64317
2012-02-10,99.46568,99.47349,99.48153,99.4475,99.724045,99.63214,99.63002
