,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY,EURJPY
2016-05-20,123.296555,123.23892,123.3123,123.27458,123.296455,123.30492,123.255714
2016-05-22,123.302185,123.28471,123.26892,123.25691,123.27423,123.200134,123.15564
2016-05-23,123.28579,123.32884,123.26211,123.30253,123.250755,123.19882,123.20383
2016-05-24,123.3035,123.3013,123.30946,123.23106,123.234,123.18623,123.253555
2016-05-25,123.2851,123.235985,123.2914,123.2405,123.2478,123.274574,123.26741
2016-05-26,123.28599,123.23019,123.23793,123.24524,123.233635,123.2137,123.3316
2016-05-27,123.27688,123.2247,123.24508,123.196915,123.28192,123.316444,123.25921
2016-05-29,123.21397,123.225876,123.20437,123.27602,123.30972,123.2666,123.245834
2016-05-30,123.23687,123.267136,123.29302,123.330315,123.22207,123.23685,123.03801
2016-05-31,123.21393,123.24348,123.25791,123.221054,123.21266,123.02667,122.891914
2016-06-01,123.20527,123.33202,123.25188,123.26723,123.052055,122.96334,122.90139
2016-06-02,123.2849,123.2509,123.23106,122.99874,122.95326,122.92024,122.87608
2016-06-03,123.26085,123.240486,123.015594,123.00198,122.894745,122.84117,122.847496
2016-06-05,123.238655,123.01585,122.94744,122.85962,122.86657,122.829605,122.76365
2016-06-06,123.04833,122.967735,122.93013,122.861885,122.82968,122.77118,122.68195
2016-06-07,122.96009,122.946365,122.84743,122.802055,122.81224,122.720764,122.670944
2016-06-08,122.91231,122.90324,122.78345,122.73355,122.73868,122.69117,122.72429
2016-06-09,122.82726,122.823715,122.80122,122.7093,122.684586,122.69854,122.73572
2016-06-10,122.79972,122.805725,122.69014,122.710075,122.66974,122.70807,122.68011
2016-06-12,122.7914,122.724236,122.69824,122.74004,122.71758,122.71908,122.56523
2016-06-13,122.716576,122.68397,122.73408,122.71902,122.725525,122.57278,122.58748
2016-06-14,122.71175,122.67968,122.70181,122.71546,122.61795,122.52932,122.68529
2016-06-15,122.70206,122.73438,122.70817,122.61409,122.57442,122.55318,122.58495
2016-06-16,122.69534,122.74935,122.59683,122.6395,122.59857,122.60928,122.49265
2016-06-17,122.72542,122.57868,122.58327,122.684685,122.65517,122.47426,122.41289
2016-06-19,122.66719,122.62008,122.66326,122.57788,122.4903,122.33063,121.998146
2016-06-20,122.61338,122.63296,122.62298,122.587875,122.37226,122.05446,121.92629
2016-06-21,122.57036,122.590355,122.36151,122.37401,122.041756,121.84744,121.78941
2016-06-22,122.6344,122.544815,122.38345,122.012375,121.84077,121.75208,121.662224
2016-06-23,122.50421,122.38358,121.97476,121.81366,121.70192,121.71061,121.21443
2016-06-24,122.396576,121.988266,121.786,121.741394,121.69203,121.23419,121.136925
2016-06-26,122.01651,121.80149,121.7486,121.66389,121.20227,121.17609,121.034744
2016-06-27,121.805244,121.77229,121.67168,121.17029,121.18807,121.0174,120.66362
2016-06-28,121.75842,121.70779,121.21349,121.107185,120.99586,120.67357,119.741486
2016-06-29,121.667336,121.22105,121.01356,121.05037,120.65794,119.747765,119.62729
2016-06-30,121.20807,121.129486,121.01324,120.690926,119.80771,119.66152,119.16709
2016-07-01,121.1472,121.032776,120.65565,119.737526,119.65326,119.163994,119.08404
2016-07-03,120.992935,120.69098,119.75698,119.674515,119.148544,119.06241,119.016624
2016-07-04,120.677635,119.7263,119.68264,119.157394,119.088615,118.953354,118.68716
2016-07-05,119.727615,119.67589,119.13604,119.084114,119.010155,118.72383,118.2679
2016-07-06,119.65787,119.132,119.10755,119.020584,118.718735,118.19983,118.09034
2016-07-07,119.12143,119.10057,118.94426,118.704445,118.15518,118.15074,117.98466
2016-07-08,119.07202,118.97289,118.743256,118.19434,118.1176,118.02113,117.40616
2016-07-10,118.913925,118.729675,118.228195,118.13765,118.02359,117.3692,117.28358
2016-07-11,118.743164,118.17298,118.176544,118.000015,117.381096,117.26281,117.29668
2016-07-12,118.171074,118.17411,118.054115,117.37585,117.261696,117.25292,117.05042
2016-07-13,118.1147,118.01306,117.3239,117.24283,117.27611,117.12962,117.043015
2016-07-14,117.98395,117.37154,117.314445,117.24738,117.107506,116.97492,117.03138
2016-07-15,117.42601,117.23353,117.21176,117.167145,117.10119,117.00898,117.01833
2016-07-17,117.25124,117.23866,117.10704,117.06937,116.97595,117.012985,116.98405
2016-07-18,117.214874,117.08205,117.085495,117.03594,117.07372,117.02539,116.74051
2016-07-19,117.06807,117.135124,117.084465,116.98539,117.01335,116.77113,116.69887
2016-07-20,117.20789,116.994934,117.02461,117.009094,116.77927,116.753365,116.61603
2016-07-21,116.990166,117.010475,117.026375,116.676735,116.65134,116.70712,116.282135
2016-07-22,117.0371,117.02213,116.74985,116.68132,116.67665,116.28771,116.202774
2016-07-24,117.00184,116.70923,116.67619,116.67706,116.31019,116.19172,116.08434
2016-07-25,116.765495,116.692474,116.587746,116.271034,116.19022,116.155945,115.76723
2016-07-26,116.67619,116.603806,116.26385,116.20685,116.11091,115.67989,115.45018
2016-07-27,116.65251,116.35294,116.19183,116.18764,115.698265,115.480804,115.04351
2016-07-28,116.28023,116.109314,116.12798,115.73426,115.42306,115.041954,114.551834
2016-07-29,116.12191,116.16879,115.69007,115.41,115.08926,114.59535,114.43009
2016-07-31,116.17442,115.720764,115.396774,115.13233,114.5309,114.40657,114.297806
2016-08-01,115.70614,115.42552,115.081276,114.55939,114.37668,114.33929,114.26605
2016-08-02,115.45781,115.08413,114.5746,114.44051,114.329704,114.34683,114.31832
2016-08-03,115.10502,114.584816,114.384964,114.3325,114.26184,114.25038,114.27123
2016-08-04,114.5216,114.40716,114.317825,114.22398,114.262764,114.29495,114.260254
2016-08-05,114.41532,114.354256,114.23252,114.250656,114.25978,114.28503,114.249825
2016-08-07,114.323654,114.243324,114.27162,114.30282,114.260765,114.25072,114.28086
2016-08-08,114.26793,114.34397,114.23166,114.28515,114.257935,114.306854,114.24814
2016-08-09,114.27885,114.22257,114.26911,114.23941,114.25902,114.25923,114.26888
2016-08-10,114.241264,114.23174,114.2308,114.29982,114.26537,114.23987,114.27413
2016-08-11,114.27681,114.29871,114.26691,114.278206,114.23009,114.18658,113.617645
2016-08-12,114.24034,114.22838,114.23734,114.2478,114.16483,113.56681,113.65963
2016-08-14,114.27498,114.2038,114.24101,114.21326,113.6541,113.591736,113.608246
2016-08-15,114.22433,114.25698,114.20219,113.560455,113.62823,113.64614,113.60404
2016-08-16,114.24328,114.188255,113.58296,113.603325,113.57206,113.62015,113.71131
2016-08-17,114.211555,113.607185,113.57008,113.607315,113.598946,113.73506,113.6931
2016-08-18,113.60588,113.59872,113.632355,113.609474,113.73209,113.71457,113.70257
2016-08-19,113.6291,113.6274,113.645424,113.66946,113.73456,113.65073,113.57974
2016-08-21,113.57764,113.62399,113.767006,113.67751,113.699776,113.6163,113.56288
2016-08-22,113.57245,113.65662,113.66797,113.69332,113.675835,113.546104,113.52207
2016-08-23,113.65938,113.75061,113.68951,113.72845,113.60081,113.57637,113.56546
2016-08-24,113.7223,113.6792,113.64104,113.495445,113.557945,113.56349,113.56126
2016-08-25,113.68439,113.60617,113.54686,113.55528,113.579605,113.56133,113.52093
2016-08-26,113.585915,113.51878,113.541855,113.54743,113.522064,113.552895,113.566124
2016-08-28,113.57905,113.56314,113.53005,113.59222,113.54903,113.58011,113.56173
2016-08-29,113.52256,113.54466,113.567154,113.56945,113.56723,113.52889,113.519875
2016-08-30,113.55937,113.56353,113.5226,113.52402,113.55814,113.51803,113.56672
2016-08-31,113.538994,113.54433,113.53509,113.542725,113.58148,113.56334,113.562164
2016-09-01,113.55934,113.563835,113.583664,113.5116,113.519516,113.565796,113.519005
2016-09-02,113.55559,113.54405,113.60021,113.59729,113.54857,113.58073,113.5673
2016-09-04,113.543274,113.56411,113.54128,113.47992,113.56811,113.55298,113.56259
2016-09-05,113.53679,113.5438,113.53628,113.547066,113.5584,113.54226,113.51826
2016-09-06,113.55978,113.56437,113.56844,113.60855,113.583145,113.57538,113.5678
2016-09-07,113.54341,113.54353,113.55848,113.56065,113.51751,113.562035,113.56293
2016-09-08,113.534256,113.56462,113.55043,113.48186,113.548294,113.51478,113.51759
2016-09-09,113.56846,113.543274,113.58053,113.54784,113.5688,113.553604,113.56823
2016-09-11,113.55447,113.56492,113.52776,113.57937,113.558556,113.58132,113.57889
2016-09-12,113.574585,113.54328,113.52571,113.51747,113.58445,113.65057,113.71102
2016-09-13,113.56429,113.5652,113.60193,113.51934,113.58787,113.70087,114.00945
2016-09-14,113.58635,113.543076,113.54522,113.59699,113.68065,114.01819,114.01576
2016-09-15,113.531044,113.56542,113.5817,113.67861,114.06335,114.04941,113.994064
2016-09-16,113.560585,113.60372,113.6804,114.024536,114.070145,114.026924,114.06391
2016-09-18,113.655945,113.690315,114.0444,114.06022,114.07506,114.06483,114.07207
2016-09-19,113.67012,114.013145,114.059586,114.052246,114.032486,113.99972,114.102776
2016-09-20,114.008606,114.09145,114.03401,114.03943,114.041595,114.04734,114.08134
2016-09-21,114.04756,114.060844,114.05141,114.03911,114.04758,114.06932,114.0916
2016-09-22,114.02504,114.03252,114.06582,114.05214,114.051605,114.080154,114.130135
2016-09-23,114.07458,114.05242,114.03836,114.06055,114.06311,114.10805,114.04457
2016-09-25,114.09781,114.07098,114.05539,114.02063,114.07079,114.015205,114.004135
2016-09-26,114.06274,113.9894,114.02936,114.02165,114.07594,114.04959,114.051926
2016-09-27,114.09185,114.06922,114.09326,114.07077,114.031685,113.984055,114.0574
2016-09-28,113.99415,114.05825,114.100586,114.03638,114.04118,114.026924,114.066246
2016-09-29,114.03009,113.98563,114.02002,114.05784,114.04746,114.054276,114.09283
2016-09-30,114.00923,114.00747,113.99976,114.06688,114.05159,114.2475,114.31091
2016-10-02,114.054825,114.09401,114.07093,114.0225,114.29563,114.235,114.25215
2016-10-03,114.0841,114.08853,114.08278,114.09752,114.17337,114.29019,114.372444
2016-10-04,114.036385,114.02193,114.064705,114.25166,114.30337,114.42389,114.51775
2016-10-05,114.07289,114.14424,114.26368,114.38878,114.37882,114.55821,114.623436
2016-10-06,114.160255,114.156265,114.27415,114.30502,114.58999,114.58166,114.807625
2016-10-07,114.18555,114.27227,114.37149,114.57919,114.576385,114.77281,114.799934
2016-10-09,114.39108,114.36365,114.44354,114.68119,114.77531,114.74465,114.59696
2016-10-10,114.35315,114.46091,114.667046,114.83517,114.79508,114.651566,114.601
2016-10-11,114.48028,114.573975,114.75012,114.720695,114.62404,114.579796,114.57211
2016-10-12,114.64866,114.77665,114.80143,114.61504,114.58953,114.54426,114.46264
2016-10-13,114.75064,114.76178,114.60571,114.60963,114.515175,114.476166,114.467064
2016-10-14,114.809975,114.621216,114.60838,114.549644,114.46434,114.335625,114.37736
2016-10-16,114.57726,114.60113,114.6106,114.42595,114.480736,114.37777,114.35201
2016-10-17,114.58707,114.49358,114.37205,114.35304,114.30895,114.34336,114.26214
2016-10-18,114.48639,114.457726,114.328995,114.363884,114.37288,114.23279,114.220085
2016-10-19,114.417366,114.366,114.33356,114.32996,114.26192,114.23775,114.06063
2016-10-20,114.33753,114.39561,114.33249,114.28361,114.18596,114.01402,113.96511
2016-10-21,114.352554,114.375336,114.314224,114.20619,114.068504,114.05266,113.8901
2016-10-23,114.3054,114.316216,114.21606,114.04118,113.96332,113.94103,113.91888
2016-10-24,114.2484,114.23266,114.09169,113.97087,113.928474,113.90787,113.90818
2016-10-25,114.20583,114.06776,114.00358,113.96046,113.86896,113.87978,113.91583
2016-10-26,113.98628,113.988,113.92126,113.890236,113.93891,113.87715,113.88812
2016-10-27,113.95874,113.90833,113.95758,113.89906,113.96473,113.91108,113.95956
2016-10-28,113.91087,113.84705,113.96139,113.96625,113.925316,113.94424,114.20697
2016-10-30,113.86777,113.93922,113.92308,113.957214,113.96085,114.2415,114.28072
2016-10-31,113.92506,113.98225,113.88956,113.98647,114.22024,114.3042,114.3231
2016-11-01,113.90864,113.90535,113.97209,114.25598,114.323395,114.29621,114.331436
2016-11-02,113.86546,114.01519,114.22682,114.31859,114.36735,114.30541,114.471085
2016-11-03,113.96123,114.231575,114.320244,114.27863,114.347855,114.46392,114.47589
2016-11-04,114.2115,114.2842,114.31214,114.34562,114.42846,114.4925,114.49859
2016-11-06,114.3089,114.34777,114.38558,114.4292,114.459114,114.51339,114.65908
2016-11-07,114.34768,114.439865,114.476555,114.488205,114.53115,114.59639,114.60676
2016-11-08,114.37096,114.44793,114.461464,114.5497,114.61453,114.6812,114.69795
2016-11-09,114.46543,114.43835,114.540695,114.631134,114.675674,114.70528,114.77767
2016-11-10,114.50094,114.52011,114.61459,114.650276,114.70505,114.79933,114.91804
2016-11-11,114.49913,114.60458,114.699974,114.69837,114.780464,114.81625,114.94064
2016-11-13,114.59546,114.6375,114.67851,114.79257,114.85085,114.96715,114.90513
2016-11-14,114.66875,114.721115,114.77869,114.85904,114.87195,114.92747,114.90851
2016-11-15,114.677315,114.74628,114.818825,114.93253,114.94466,114.85319,114.94196
2016-11-16,114.77023,114.823395,114.91707,114.898735,114.93554,114.86157,114.90425
2016-11-17,114.85333,114.90993,114.936455,114.93681,114.86639,114.94851,114.90784
2016-11-18,114.931915,114.9175,114.916725,114.933174,114.87579,114.942825,114.96347
2016-11-20,114.91343,114.94975,114.93681,114.89738,114.94893,114.95612,114.98255
2016-11-21,114.93252,114.91337,114.91629,114.93766,114.96624,114.97079,115.0135
2016-11-22,114.91304,114.916885,114.9371,114.91888,114.93515,114.962265,115.17565
2016-11-23,114.93288,114.951126,114.98323,114.971535,114.96273,115.197044,115.37038
2016-11-24,114.912674,114.96058,114.99509,114.99497,115.19978,115.39549,115.4693
2016-11-25,114.908325,114.93672,115.02144,115.201324,115.45546,115.40039,115.50545
2016-11-27,114.99823,115.03219,115.21757,115.38661,115.47723,115.46566,115.85133
2016-11-28,114.99772,115.192215,115.374084,115.47466,115.489105,115.7798,115.863594
2016-11-29,115.15723,115.3273,115.53889,115.49708,115.85307,115.8339,116.01544
2016-11-30,115.36697,115.41723,115.492615,115.80718,115.90447,116.01059,116.127914
2016-12-01,115.41148,115.6173,115.7776,115.85022,116.03318,116.192406,116.81835
2016-12-02,115.582306,115.82378,115.909294,116.0424,116.21134,116.82657,116.89093
2016-12-04,115.8617,115.93604,116.07301,116.18504,116.80809,116.86838,116.94135
2016-12-05,115.87922,116.019554,116.21379,116.80701,116.86326,116.93452,117.15988
2016-12-06,116.06085,116.16276,116.90958,116.89869,116.97782,117.207306,117.569786
2016-12-07,116.15543,116.85959,116.909195,117.05014,117.2366,117.61048,117.71677
2016-12-08,116.80816,116.898964,116.92415,117.191696,117.567245,117.752365,117.872765
2016-12-09,116.90527,116.94269,117.23506,117.603424,117.77831,117.9286,118.49496
2016-12-11,116.98337,117.19651,117.58131,117.751205,117.92795,118.52153,118.97679
2016-12-12,117.23432,117.579094,117.771255,117.87499,118.44775,119.04724,119.370056
2016-12-13,117.58742,117.72488,117.89913,118.465744,119.01625,119.33706,119.57124
2016-12-14,117.80397,117.924164,118.44691,119.00939,119.36005,119.508286,119.59572
2016-12-15,117.8747,118.462654,119.00817,119.31672,119.5067,119.55557,119.8162
2016-12-16,118.45233,119.04217,119.32126,119.52784,119.6349,119.802345,119.86313
2016-12-18,119.01978,119.380585,119.49055,119.56681,119.74696,119.8873,120.70293
2016-12-19,119.368515,119.49354,119.58422,119.79975,119.86465,120.677284,121.38739
2016-12-20,119.51389,119.59181,119.74798,119.839294,120.737526,121.35316,121.42277
2016-12-21,119.561874,119.792435,119.86203,120.73432,121.36198,121.40471,121.55287
2016-12-22,119.76395,119.87479,120.7185,121.31527,121.46493,121.47948,121.615105
2016-12-23,119.85124,120.71953,121.335846,121.40689,121.53667,121.624985,121.73006
2016-12-26,120.7052,121.322845,121.40444,121.507614,121.60775,121.727,122.02915
2016-12-27,121.34347,121.43626,121.599,121.613014,121.73645,121.94651,122.20936
2016-12-28,121.385124,121.53767,121.66384,121.747635,121.98408,122.29559,122.15601
2016-12-29,121.5345,121.735344,121.732506,121.94546,122.088844,122.22789,122.26852
2016-12-30,121.59234,121.73208,121.98058,122.12668,122.270226,122.29926,122.39482
2017-01-02,121.801544,121.98191,122.1916,122.19121,122.30293,122.32512,122.3823
2017-01-03,121.962814,122.19783,122.286705,122.33298,122.36317,122.38505,122.35478
2017-01-04,122.09419,122.2904,122.340996,122.27739,122.338455,122.403404,122.448845
2017-01-05,122.18296,122.33317,122.32967,122.404144,122.40866,122.3815,122.42188
2017-01-06,122.34941,122.34083,122.37607,122.4217,122.47235,122.375656,122.46106
2017-01-08,122.34733,122.383865,122.42329,122.431,122.43503,122.449646,122.46218
2017-01-09,122.35834,122.428825,122.42284,122.49498,122.47716,122.45691,122.48857
2017-01-10,122.40268,122.44755,122.44301,122.40921,122.43862,122.49709,122.42322
2017-01-11,122.44146,122.438194,122.41586,122.400085,122.45162,122.46653,122.47801
2017-01-12,122.44551,122.45789,122.41025,122.41779,122.463806,122.44655,122.437996
2017-01-13,122.469315,122.47403,122.47096,122.42582,122.42061,122.47199,122.461365
2017-01-15,122.41542,122.412254,122.43284,122.47135,122.44289,122.45251,122.42447
2017-01-16,122.46112,122.44973,122.47378,122.496254,122.47265,122.47039,122.41173
2017-01-17,122.406105,122.41362,122.39934,122.484695,122.438736,122.46091,122.418236
2017-01-18,122.4823,122.440865,122.42061,122.463554,122.44678,122.43645,122.46285
2017-01-19,122.42107,122.42905,122.438194,122.45622,122.44858,122.46286,122.44211
2017-01-20,122.470116,122.44563,122.45456,122.43672,122.46461,122.46481,122.48473
2017-01-22,122.44704,122.4724,122.46941,122.44494,122.48137,122.4635,122.429695
2017-01-23,122.45561,122.46979,122.46371,122.43847,122.47677,122.46453,122.46894
2017-01-24,122.48821,122.46382,122.457,122.452385,122.453384,122.48993,122.473816
2017-01-25,122.45908,122.45686,122.46942,122.43819,122.48987,122.46412,122.45686
2017-01-26,122.46448,122.46973,122.46353,122.47653,122.49575,122.47359,122.43863
2017-01-27,122.46759,122.46368,122.50128,122.47649,122.45591,122.45192,122.341965
2017-01-29,122.46134,122.502464,122.48706,122.454636,122.44085,122.34965,122.35008
2017-01-30,122.486626,122.487755,122.449875,122.43861,122.33841,122.349686,122.341255
2017-01-31,122.458435,122.45972,122.425186,122.32713,122.351654,122.33583,122.323975
2017-02-01,122.46572,122.449455,122.349,122.35085,122.33715,122.31466,122.19369
2017-02-02,122.453964,122.3698,122.34286,122.32842,122.33264,122.21641,122.15096
2017-02-03,122.34831,122.34392,122.35993,122.319756,122.18135,122.136475,122.07019
2017-02-05,122.35553,122.30249,122.30681,122.19671,122.11404,122.05089,122.02686
2017-02-06,122.34651,122.30769,122.20572,122.086365,122.1174,122.05891,122.03206
2017-02-07,122.29574,122.18631,122.12953,122.12946,122.062744,122.02309,121.96616
2017-02-08,122.1995,122.11926,122.04365,122.04715,122.02887,121.946526,121.89084
2017-02-09,122.0978,122.08769,122.07687,122.0277,121.95561,121.94995,121.8723
2017-02-10,122.03385,122.05708,121.99461,121.9719,121.94389,121.86103,121.77839
2017-02-12,122.059746,121.96677,121.96768,121.91579,121.8577,121.73049,121.6842
2017-02-13,121.99495,121.973465,121.94691,121.84233,121.83335,121.63429,121.60375
2017-02-14,121.95978,121.9484,121.836426,121.80336,121.657166,121.58981,121.47014
2017-02-15,121.946335,121.870674,121.77657,121.65893,121.60657,121.48202,121.410416
2017-02-16,121.886185,121.75073,121.66511,121.617424,121.54314,121.43754,121.391594
2017-02-17,121.76967,121.653786,121.57758,121.56235,121.45619,121.421165,121.35005
2017-02-26,121.69472,121.61051,121.41946,121.50521,121.46846,121.380196,121.255264
2017-02-27,121.5862,121.565445,121.54356,121.446526,121.38098,121.24068,121.01154
2017-02-28,121.45315,121.48836,121.4008,121.34127,121.26071,120.97237,120.92821
2017-03-01,121.459206,121.39308,121.31516,121.26693,121.02749,120.93326,120.950874
2017-03-02,121.36006,121.35085,121.25914,120.9801,120.95137,120.90071,120.94656
2017-03-03,121.3513,121.245224,120.97974,120.965805,120.93736,120.89161,120.92268
2017-03-05,121.2236,120.99046,120.9238,120.95777,120.9061,120.89717,120.9114
2017-03-06,120.984116,120.981384,120.9473,120.87213,120.878,120.9504,120.90816
2017-03-07,120.95435,120.96492,120.91701,120.89151,120.89107,120.89123,120.939224
2017-03-08,120.95936,120.886,120.87801,120.90474,120.93082,120.89701,120.870445
2017-03-09,120.8524,120.90184,120.90062,120.89818,120.90262,120.90249,120.898674
2017-03-10,120.894516,120.88559,120.889755,120.885574,120.84885,120.87504,120.89267
2017-03-12,120.915115,120.90224,120.91134,120.911354,120.86793,120.884476,120.86562
2017-03-13,120.897804,120.88519,120.89811,120.90188,120.9152,120.922554,120.88982
2017-03-14,120.93637,120.90263,120.85789,120.828896,120.88782,120.88998,120.88453
2017-03-15,120.85536,120.884766,120.88634,120.89506,120.90081,120.89728,120.92848
2017-03-16,120.93666,120.902985,120.94067,120.88983,120.875084,120.9034,120.91431
2017-03-17,120.86774,120.88436,120.92132,120.88758,120.890785,120.87245,120.81386
2017-03-19,120.89706,120.90334,120.873566,120.92852,120.93814,120.811935,120.77823
2017-03-20,120.88147,120.88396,120.90121,120.90639,120.826004,120.785576,120.73221
2017-03-21,120.92413,120.9037,120.888054,120.8001,120.78273,120.786736,120.66541
2017-03-22,120.8497,120.8836,120.827515,120.781456,120.76547,120.695145,120.644775
2017-03-23,120.904625,120.822624,120.80223,120.689674,120.64233,120.64005,120.64019
2017-03-24,120.830765,120.774155,120.72771,120.71176,120.59497,120.59771,120.63458
2017-03-26,120.7783,120.72905,120.621,120.696884,120.629684,120.62595,120.61342
2017-03-27,120.71654,120.65512,120.62993,120.61915,120.65449,120.615845,120.58489
2017-03-28,120.698616,120.60106,120.601204,120.63224,120.60314,120.59801,120.579346
2017-03-29,120.631744,120.60484,120.612854,120.62232,120.598885,120.61793,120.56701
2017-03-30,120.596275,120.641594,120.65484,120.61736,120.634926,120.556816,120.458786
2017-03-31,120.63064,120.600204,120.62046,120.58494,120.524635,120.47865,120.187386
2017-04-02,120.625,120.604195,120.594025,120.540436,120.48502,120.2183,120.211136
2017-04-03,120.58901,120.60513,120.5804,120.49424,120.22829,120.18635,120.16182
2017-04-04,120.584274,120.52984,120.479355,120.20905,120.13326,120.18886,120.105064
2017-04-05,120.544365,120.47271,120.20645,120.19482,120.15763,120.1321,120.095695
2017-04-06,120.4629,120.2614,120.157906,120.18249,120.10622,120.080894,120.05721
2017-04-07,120.23736,120.19765,120.10196,120.09488,120.05802,120.06073,120.11968
2017-04-09,120.21242,120.113,120.08045,120.07497,120.14365,120.04684,120.02846
2017-04-10,120.10179,120.052795,120.06087,120.0923,120.05086,120.12985,120.0316
2017-04-11,120.07752,120.0938,120.11256,120.07465,120.10496,120.02831,119.96734
2017-04-12,120.11182,120.08984,120.08809,120.09264,120.05632,119.938896,119.81084
2017-04-13,120.07297,120.05153,120.110855,120.03787,119.963776,119.83543,119.81057
2017-04-16,120.0767,120.094574,120.00557,119.93366,119.84603,119.797646,119.62019
2017-04-17,120.11314,120.02504,119.92481,119.84854,119.75214,119.59782,119.46336
2017-04-18,120.0106,119.92584,119.826706,119.81964,119.65875,119.43089,119.43932
2017-04-19,119.94033,119.86205,119.80323,119.63508,119.47569,119.43544,119.38531
2017-04-20,119.81623,119.79861,119.60853,119.40214,119.42917,119.419075,119.38937
2017-04-21,119.79722,119.66281,119.47725,119.40382,119.35637,119.41699,119.42866
2017-04-23,119.65292,119.4374,119.44852,119.41192,119.441795,119.40886,119.384544
2017-04-24,119.45153,119.44372,119.36866,119.31122,119.40329,119.435196,119.388794
2017-04-25,119.39913,119.36821,119.40221,119.4033,119.38386,119.38553,119.429634
2017-04-26,119.43185,119.3894,119.42497,119.456604,119.405815,119.37496,119.38382
2017-04-27,119.41187,119.44217,119.37389,119.3369,119.419235,119.40783,119.388176
2017-04-28,119.43215,119.37361,119.405914,119.358665,119.36204,119.40191,119.43041
2017-04-30,119.41159,119.39355,119.42773,119.38181,119.38816,119.407776,119.38304
2017-05-01,119.4324,119.44399,119.37823,119.447876,119.4426,119.37367,119.38768
2017-05-02,119.411354,119.37806,119.40916,119.3888,119.361694,119.426506,119.43127
2017-05-03,119.43264,119.39715,119.43042,119.433334,119.410934,119.43662,119.3825
2017-05-04,119.41109,119.44587,119.38221,119.40144,119.41895,119.386696,119.3873
2017-05-05,119.432816,119.38187,119.412346,119.375854,119.38324,119.42131,119.43197
2017-05-07,119.41088,119.40036,119.433075,119.42355,119.40535,119.41048,119.38203
2017-05-08,119.43301,119.44794,119.38573,119.42642,119.41971,119.40174,119.38692
2017-05-09,119.4107,119.385414,119.38275,119.40171,119.36771,119.43424,119.43255
2017-05-10,119.43317,119.40349,119.38464,119.42673,119.39303,119.44798,119.55296
2017-05-11,119.410515,119.45011,119.41164,119.40733,119.44293,119.52159,120.867485
2017-05-12,119.43335,119.38861,119.39938,119.43434,119.56787,120.92999,121.15369
2017-05-14,119.41039,119.406265,119.42682,119.4821,120.82354,121.07836,121.38698
2017-05-15,119.4335,119.45794,119.56454,120.786545,121.07655,121.39067,121.426125
2017-05-16,119.41024,119.56547,120.90134,121.126785,121.36015,121.40435,121.50437
2017-05-17,119.55443,120.82843,121.11215,121.300415,121.40035,121.59786,121.93449
2017-05-18,120.8137,121.09729,121.3544,121.39862,121.46923,121.815926,122.262344
2017-05-19,121.015526,121.37882,121.45767,121.50041,121.94958,122.40975,122.64204
2017-05-21,121.34426,121.41487,121.52521,121.9096,122.440865,122.60296,123.356705
2017-05-22,121.41172,121.560425,121.93382,122.427345,122.61603,123.36893,123.42922
2017-05-23,121.47045,121.87984,122.40559,122.64919,123.38116,123.47939,123.524826
2017-05-24,121.91404,122.42559,122.63966,123.35919,123.49359,123.54239,123.533745
2017-05-25,122.442955,122.67205,123.33663,123.411224,123.54379,123.59103,123.669205
2017-05-26,122.65799,123.40323,123.462524,123.487274,123.55232,123.69841,123.75489
2017-05-28,123.34143,123.53416,123.61316,123.6109,123.674545,123.81258,123.8435
2017-05-29,123.55892,123.454155,123.4609,123.77487,123.8139,123.78938,123.84438
2017-05-30,123.45891,123.61586,123.73015,123.834206,123.83756,123.84922,123.831825
2017-05-31,123.509186,123.71856,123.78676,123.85698,123.812225,123.87934,124.03832
2017-06-01,123.70481,123.79241,123.87372,123.81927,123.88743,123.99499,124.025764
2017-06-02,123.771614,123.83716,123.864456,123.86414,123.98924,123.99384,123.974304
2017-06-04,123.80566,123.80504,123.88978,123.938324,124.00656,123.99616,123.98791
2017-06-05,123.83946,123.86226,123.99653,123.93155,123.980316,123.99505,123.97706
2017-06-06,123.882484,123.91724,124.02991,123.98393,124.00774,123.99734,124.05998
2017-06-07,124.017365,123.98508,123.99774,124.02337,123.9265,123.99622,124.01629
2017-06-08,123.88443,124.0023,124.030846,123.94425,123.94671,123.99847,123.95715
2017-06-09,123.98794,123.97612,123.999016,123.93761,123.97849,123.99734,124.040726
2017-06-11,123.984634,123.98848,124.031815,123.989494,123.92472,123.99957,123.96326
2017-06-12,123.99845,123.93901,124.00019,124.02867,123.94099,123.998436,123.97951
2017-06-13,124.0034,123.927986,124.03277,123.95008,124.00917,124.05676,124.121124
2017-06-14,123.939026,123.986015,124.00135,123.94341,124.0999,124.13627,124.17356
2017-06-15,124.02225,124.06944,124.03369,124.07097,124.11736,124.24407,124.21225
2017-06-16,124.00185,124.071365,123.99134,124.11571,124.18818,124.17161,124.19284
2017-06-18,123.98167,124.098335,124.092224,124.19245,124.206696,124.22338,124.23308
2017-06-19,124.05003,124.136086,124.19508,124.2506,124.2213,124.20625,124.23662
2017-06-20,124.1156,124.16289,124.238686,124.19303,124.20894,124.24025,124.32037
2017-06-21,124.18814,124.233025,124.2085,124.223915,124.26698,124.2406,124.33166
