,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK,EURNOK
2016-02-05,9.566517,9.5775585,9.577455,9.562639,9.551808,9.5755,9.59603
2016-02-07,9.5594635,9.561177,9.571563,9.617229,9.580222,9.60252,9.590444
2016-02-08,9.566748,9.562679,9.552423,9.6217575,9.620535,9.616232,9.606185
2016-02-09,9.559211,9.567827,9.567382,9.581076,9.600762,9.609658,9.585836
2016-02-10,9.548355,9.569224,9.600309,9.609699,9.612623,9.601428,9.607605
2016-02-11,9.562066,9.566352,9.628325,9.591402,9.582239,9.643892,9.5848055
2016-02-12,9.596654,9.592033,9.597453,9.597622,9.614064,9.588481,9.603448
2016-02-14,9.593734,9.581954,9.617559,9.596531,9.615755,9.601511,9.605544
2016-02-15,9.599384,9.606951,9.616064,9.59986,9.599355,9.585137,9.59515
2016-02-16,9.591055,9.619637,9.624032,9.601905,9.5842,9.59057,9.564666
2016-02-17,9.648476,9.595056,9.610963,9.602885,9.584676,9.577073,9.557968
2016-02-18,9.58346,9.611198,9.5842285,9.587301,9.582757,9.56047,9.548066
2016-02-19,9.581865,9.594457,9.559656,9.559237,9.549653,9.557184,9.548284
2016-02-21,9.596688,9.593939,9.567591,9.569593,9.553855,9.538103,9.545653
2016-02-22,9.548037,9.559188,9.559275,9.544383,9.548952,9.549164,9.539108
2016-02-23,9.563593,9.528066,9.558016,9.54852,9.542593,9.521406,9.535186
2016-02-24,9.56066,9.563419,9.556214,9.54714,9.516758,9.550712,9.518423
2016-02-25,9.549157,9.558369,9.547297,9.538898,9.555487,9.512541,9.507299
2016-02-26,9.526197,9.552921,9.54482,9.522267,9.546817,9.51116,9.5194435
2016-02-28,9.5610285,9.547638,9.536769,9.527915,9.525463,9.511594,9.506667
2016-02-29,9.543051,9.529722,9.540659,9.522581,9.523595,9.521253,9.494821
2016-03-01,9.540522,9.50958,9.521251,9.519789,9.500609,9.491061,9.486606
2016-03-02,9.517923,9.52302,9.51962,9.518449,9.528484,9.514462,9.48604
2016-03-03,9.512371,9.5140505,9.511287,9.501055,9.48305,9.492032,9.520966
2016-03-04,9.509325,9.489299,9.488392,9.506695,9.490959,9.511643,9.498175
2016-03-06,9.511588,9.494666,9.513841,9.511915,9.506232,9.492426,9.498792
2016-03-07,9.517748,9.477814,9.490805,9.501142,9.500374,9.511761,9.481497
2016-03-08,9.523211,9.500853,9.493698,9.493147,9.516996,9.492782,9.484177
2016-03-09,9.493709,9.514618,9.494094,9.499893,9.509871,9.511894,9.520651
2016-03-10,9.523893,9.509197,9.480637,9.49398,9.482037,9.4931135,9.488231
2016-03-11,9.489459,9.489467,9.520133,9.478466,9.528788,9.51203,9.494324
2016-03-13,9.517612,9.52412,9.481985,9.50288,9.49643,9.486272,9.493373
2016-03-14,9.492207,9.503862,9.508113,9.507828,9.508161,9.496889,9.498951
2016-03-15,9.521986,9.521568,9.496384,9.509115,9.487659,9.486731,9.487502
2016-03-16,9.48705,9.505267,9.504129,9.501502,9.475047,9.494416,9.477782
2016-03-17,9.517569,9.520148,9.496747,9.463672,9.474362,9.484232,9.480147
2016-03-18,9.513479,9.508234,9.497692,9.503088,9.465358,9.494182,9.490922
2016-03-20,9.486024,9.475085,9.470329,9.477236,9.47351,9.478583,9.457912
2016-03-21,9.487368,9.491645,9.500053,9.482161,9.503046,9.473964,9.50275
2016-03-22,9.502673,9.473608,9.46525,9.466907,9.483309,9.457834,9.482322
2016-03-23,9.479439,9.482494,9.442148,9.471526,9.476795,9.462679,9.443754
2016-03-24,9.477482,9.480115,9.465809,9.510654,9.472292,9.461158,9.47085
2016-03-27,9.48436,9.469435,9.472385,9.4403105,9.459896,9.4364395,9.433965
2016-03-28,9.4686365,9.470112,9.439874,9.452702,9.449519,9.454346,9.464887
2016-03-29,9.473984,9.461408,9.45137,9.451552,9.45386,9.428594,9.45971
2016-03-30,9.466643,9.457116,9.472825,9.463076,9.43946,9.442245,9.451487
2016-03-31,9.466568,9.476643,9.441886,9.42957,9.448171,9.444476,9.441712
2016-04-01,9.477423,9.439083,9.435744,9.432686,9.449193,9.450123,9.460317
2016-04-03,9.469529,9.462466,9.466602,9.458028,9.438193,9.438112,9.446668
2016-04-04,9.428154,9.450546,9.441882,9.449251,9.434874,9.4248085,9.440826
2016-04-05,9.441402,9.45354,9.447155,9.451368,9.447979,9.4838295,9.45038
2016-04-06,9.444729,9.460075,9.454843,9.427825,9.458891,9.454553,9.422445
2016-04-07,9.414436,9.46103,9.434419,9.432512,9.442953,9.424487,9.422973
2016-04-08,9.434858,9.478926,9.429236,9.389252,9.461537,9.416944,9.428314
2016-04-10,9.457241,9.428761,9.448099,9.4060755,9.4150095,9.42422,9.435889
2016-04-11,9.436594,9.441059,9.4293995,9.4155445,9.40221,9.43017,9.426807
2016-04-12,9.442489,9.434712,9.448754,9.440369,9.434018,9.440685,9.432365
2016-04-13,9.460148,9.435424,9.433367,9.424375,9.425,9.424154,9.427591
2016-04-14,9.452123,9.437112,9.434799,9.4349375,9.428953,9.437079,9.441619
2016-04-15,9.427652,9.430599,9.429499,9.437541,9.434099,9.434188,9.430315
2016-04-17,9.430098,9.437418,9.437507,9.440806,9.439764,9.431752,9.435972
2016-04-18,9.434435,9.430432,9.4373865,9.429766,9.4305105,9.429664,9.430905
2016-04-19,9.438275,9.437743,9.430857,9.424575,9.432718,9.435143,9.423472
2016-04-20,9.442971,9.430257,9.434216,9.428519,9.424358,9.436074,9.41182
2016-04-21,9.431621,9.438089,9.43351,9.4312525,9.431089,9.424116,9.421923
2016-04-22,9.452734,9.430071,9.432078,9.421634,9.431197,9.414598,9.421001
2016-04-24,9.438258,9.438459,9.427066,9.425435,9.411028,9.41549,9.415436
2016-04-25,9.426112,9.423877,9.4208765,9.42224,9.427147,9.411232,9.393278
2016-04-26,9.425908,9.4097395,9.424172,9.415832,9.405644,9.405665,9.376464
2016-04-27,9.423183,9.422873,9.425165,9.412888,9.394999,9.393159,9.37261
2016-04-28,9.42153,9.424993,9.411629,9.408812,9.381383,9.36686,9.361008
2016-04-29,9.422924,9.408778,9.412798,9.383536,9.390124,9.372819,9.346793
2016-05-01,9.393037,9.407471,9.382076,9.369911,9.351535,9.346651,9.314469
2016-05-02,9.406617,9.39017,9.386294,9.348659,9.352546,9.324588,9.336057
2016-05-03,9.389933,9.370008,9.353959,9.350767,9.33276,9.31746,9.330149
2016-05-04,9.379045,9.350255,9.346692,9.319065,9.331857,9.323428,9.3131
2016-05-05,9.369683,9.328942,9.341055,9.33334,9.312052,9.330195,9.336735
2016-05-06,9.353014,9.307672,9.321292,9.324816,9.327791,9.325613,9.297069
2016-05-08,9.334896,9.328161,9.328092,9.312123,9.316189,9.323237,9.332291
2016-05-09,9.329603,9.337632,9.345994,9.325011,9.33672,9.322131,9.318469
2016-05-10,9.3143,9.298549,9.312115,9.308614,9.312064,9.317052,9.288981
2016-05-11,9.33556,9.337506,9.317369,9.305777,9.305021,9.297868,9.291615
2016-05-12,9.329738,9.335019,9.321738,9.319165,9.286538,9.289499,9.292778
2016-05-13,9.326256,9.299643,9.313387,9.301521,9.303115,9.294461,9.283322
2016-05-15,9.32712,9.322858,9.305882,9.28454,9.287483,9.279473,9.300369
2016-05-16,9.292657,9.301505,9.289969,9.293466,9.300504,9.285699,9.265144
2016-05-17,9.327358,9.298416,9.376543,9.286053,9.266495,9.283224,9.296085
2016-05-18,9.30891,9.286405,9.282102,9.293719,9.29973,9.301439,9.274393
2016-05-19,9.292862,9.282772,9.283185,9.265126,9.266791,9.267546,9.292036
2016-05-20,9.283626,9.282456,9.295864,9.292021,9.299093,9.280204,9.296744
2016-05-22,9.300322,9.294004,9.288329,9.266591,9.266999,9.300452,9.294229
2016-05-23,9.265795,9.28316,9.280625,9.281651,9.282653,9.290702,9.356651
2016-05-24,9.296156,9.272121,9.305992,9.274477,9.248769,9.28099,9.275198
2016-05-25,9.274846,9.2935095,9.304017,9.283237,9.2652645,9.249314,9.273526
2016-05-26,9.292197,9.3018,9.306681,9.276348,9.281272,9.273799,9.253374
2016-05-27,9.329563,9.268934,9.286159,9.278729,9.288642,9.281528,9.272447
2016-05-29,9.272696,9.314592,9.309209,9.267428,9.257804,9.273849,9.280367
2016-05-30,9.270435,9.283033,9.2781925,9.262384,9.2775,9.321112,9.302801
2016-05-31,9.292269,9.276975,9.257584,9.310138,9.2494335,9.278368,9.281034
2016-06-01,9.265648,9.2780285,9.263362,9.300166,9.284354,9.282894,9.283925
2016-06-02,9.271145,9.259245,9.307156,9.30429,9.286543,9.297243,9.289277
2016-06-03,9.284948,9.2638235,9.281381,9.273466,9.285723,9.290415,9.297808
2016-06-05,9.284905,9.284371,9.279417,9.300962,9.299637,9.271335,9.268819
2016-06-06,9.2931795,9.289276,9.286997,9.293868,9.289613,9.297293,9.271543
2016-06-07,9.301471,9.316182,9.291544,9.290879,9.3043995,9.27428,9.293631
2016-06-08,9.291988,9.272087,9.283149,9.294258,9.29428,9.275121,9.285448
2016-06-09,9.283451,9.293603,9.297475,9.300985,9.31652,9.317477,9.285874
2016-06-10,9.292038,9.304888,9.267552,9.282263,9.303474,9.303306,9.321231
2016-06-12,9.300926,9.29363,9.293152,9.303724,9.29128,9.301661,9.283473
2016-06-13,9.292102,9.2931595,9.295108,9.306287,9.299698,9.299613,9.309796
2016-06-14,9.280873,9.309943,9.289496,9.287352,9.298942,9.305029,9.294423
2016-06-15,9.324541,9.281139,9.299291,9.3191395,9.277552,9.291862,9.316462
2016-06-16,9.322277,9.291433,9.300938,9.299856,9.276989,9.300744,9.297514
2016-06-17,9.298459,9.2958145,9.309409,9.29771,9.289994,9.29865,9.305523
2016-06-19,9.322088,9.301859,9.300431,9.302031,9.289508,9.311362,9.3017845
2016-06-20,9.293824,9.308752,9.308862,9.303208,9.293907,9.29904,9.307752
2016-06-21,9.307092,9.311325,9.299804,9.300184,9.301611,9.299435,9.305114
2016-06-22,9.305298,9.29901,9.308291,9.281193,9.313945,9.319917,9.315287
2016-06-23,9.283746,9.282073,9.299166,9.306653,9.311446,9.3112755,9.3251
2016-06-24,9.297457,9.31795,9.307925,9.305897,9.30715,9.320802,9.328367
2016-06-26,9.304469,9.308868,9.31293,9.31764,9.3169775,9.330399,9.329911
2016-06-27,9.2870035,9.301817,9.314283,9.311901,9.309987,9.325839,9.319091
2016-06-28,9.3382225,9.316218,9.329056,9.307179,9.318384,9.336967,9.279612
2016-06-29,9.323499,9.332007,9.32089,9.319643,9.322829,9.356627,9.315141
2016-06-30,9.313824,9.324123,9.311442,9.322398,9.317366,9.306329,9.279028
2016-07-01,9.339201,9.328566,9.315104,9.32662,9.333429,9.304533,9.308549
2016-07-03,9.305872,9.318864,9.3224,9.320764,9.278303,9.309168,9.308609
2016-07-04,9.327599,9.308496,9.3048525,9.296851,9.328842,9.332246,9.321876
2016-07-05,9.310871,9.314961,9.314508,9.312733,9.307956,9.298135,9.329872
2016-07-06,9.308128,9.324018,9.3184805,9.313335,9.306975,9.335524,9.321706
2016-07-07,9.316812,9.306206,9.317724,9.325656,9.321096,9.321802,9.322579
2016-07-08,9.341505,9.320397,9.309285,9.317891,9.324227,9.349905,9.341702
2016-07-10,9.334134,9.31497,9.318817,9.327656,9.335508,9.347313,9.346733
2016-07-11,9.307279,9.323607,9.326192,9.340887,9.3491125,9.327303,9.3343115
2016-07-12,9.324241,9.346233,9.339888,9.338931,9.35448,9.34556,9.352137
2016-07-13,9.328296,9.336648,9.33732,9.335683,9.337672,9.347152,9.36033
2016-07-14,9.33776,9.347658,9.332139,9.339366,9.347219,9.360767,9.342231
2016-07-15,9.35489,9.339262,9.342199,9.321542,9.3660145,9.35245,9.365664
2016-07-17,9.362157,9.340939,9.322666,9.327498,9.353778,9.369739,9.331006
2016-07-18,9.325374,9.327255,9.358198,9.333197,9.325647,9.351753,9.382344
2016-07-19,9.330366,9.366333,9.337879,9.380962,9.374385,9.382232,9.338625
2016-07-20,9.3161335,9.361239,9.351001,9.333326,9.343718,9.3781595,9.388169
2016-07-21,9.3775,9.34472,9.373047,9.382337,9.382817,9.380722,9.376043
2016-07-22,9.323032,9.388344,9.339488,9.345928,9.374539,9.369788,9.368112
2016-07-24,9.346898,9.345882,9.375108,9.348996,9.341743,9.36922,9.369225
2016-07-25,9.37571,9.379024,9.356366,9.377869,9.384681,9.370882,9.365919
2016-07-26,9.346999,9.341483,9.367575,9.3491,9.365837,9.364324,9.36153
2016-07-27,9.367802,9.377026,9.357477,9.367048,9.370334,9.364195,9.362713
2016-07-28,9.3553915,9.384159,9.366662,9.36616,9.366369,9.369518,9.365251
2016-07-29,9.3591795,9.359239,9.372472,9.36443,9.367173,9.362241,9.370672
2016-07-31,9.3657,9.373426,9.36584,9.3677635,9.384064,9.383358,9.380705
2016-08-01,9.36959,9.362357,9.366444,9.372668,9.374361,9.393548,9.392141
2016-08-02,9.368902,9.363055,9.372919,9.388508,9.3867235,9.387191,9.380566
2016-08-03,9.368145,9.366001,9.384494,9.385883,9.3888855,9.382375,9.382783
2016-08-04,9.366381,9.380518,9.3747635,9.378081,9.370124,9.384516,9.394031
2016-08-05,9.393972,9.378176,9.372057,9.395235,9.37355,9.360849,9.379909
2016-08-07,9.392653,9.394597,9.39832,9.37777,9.38073,9.391944,9.37602
2016-08-08,9.391532,9.397834,9.37842,9.376037,9.368974,9.375047,9.380051
2016-08-09,9.37909,9.374066,9.373662,9.364573,9.39138,9.371892,9.375873
2016-08-10,9.394987,9.3744,9.355649,9.3770895,9.36642,9.3836355,9.380206
2016-08-11,9.368459,9.388341,9.365006,9.381539,9.368553,9.37912,9.375716
2016-08-12,9.38036,9.397838,9.395731,9.3938,9.392951,9.374414,9.380371
2016-08-14,9.379575,9.361358,9.357768,9.375604,9.365804,9.3711605,9.3755455
2016-08-15,9.369148,9.37507,9.37373,9.421832,9.368137,9.372755,9.374471
2016-08-16,9.376604,9.389474,9.3661785,9.394109,9.38133,9.396672,9.359667
2016-08-17,9.382696,9.407247,9.367965,9.369566,9.364754,9.355725,9.358962
2016-08-18,9.373477,9.36539,9.375778,9.36581,9.3385105,9.389872,9.363806
2016-08-19,9.380283,9.368853,9.361939,9.3695135,9.380667,9.3673,9.357606
2016-08-21,9.37823,9.379611,9.393191,9.358519,9.346489,9.373902,9.36029
2016-08-22,9.372868,9.365493,9.389395,9.346762,9.340345,9.351016,9.361267
2016-08-23,9.363268,9.366947,9.345645,9.36009,9.355882,9.344265,9.3481655
2016-08-24,9.368409,9.374049,9.3357525,9.340552,9.363499,9.365758,9.364727
2016-08-25,9.346387,9.36153,9.346957,9.36041,9.343227,9.322783,9.362253
2016-08-26,9.357208,9.375321,9.344999,9.340237,9.344695,9.362667,9.333264
2016-08-28,9.327699,9.372673,9.371069,9.328913,9.33974,9.330985,9.307584
2016-08-29,9.396033,9.376142,9.370894,9.354889,9.311567,9.294159,9.330614
2016-08-30,9.346248,9.3387375,9.3466425,9.32176,9.307593,9.309225,9.30816
2016-08-31,9.36832,9.330024,9.302138,9.312187,9.290764,9.291344,9.285307
2016-09-01,9.35337,9.323823,9.302472,9.291492,9.292862,9.295357,9.315615
2016-09-02,9.311144,9.300392,9.299167,9.28951,9.311723,9.310769,9.285224
2016-09-04,9.302355,9.312884,9.291278,9.294091,9.282853,9.297315,9.329215
2016-09-05,9.304607,9.318313,9.299004,9.324397,9.298978,9.2953415,9.277988
2016-09-06,9.294427,9.295214,9.287804,9.279908,9.263418,9.282271,9.299781
2016-09-07,9.287148,9.288887,9.284701,9.301253,9.265465,9.285343,9.266466
2016-09-08,9.289653,9.287205,9.286962,9.272562,9.271719,9.295666,9.276671
2016-09-09,9.289506,9.27421,9.274145,9.300601,9.260345,9.246243,9.274754
2016-09-11,9.262917,9.273554,9.299452,9.281272,9.271381,9.2658615,9.272253
2016-09-12,9.271833,9.25119,9.257805,9.249425,9.279163,9.278127,9.251935
2016-09-13,9.322552,9.238641,9.280909,9.2834425,9.2355,9.241004,9.225495
2016-09-14,9.27976,9.285129,9.229011,9.28562,9.292541,9.2848625,9.2198925
2016-09-15,9.272104,9.2547035,9.256707,9.236787,9.254497,9.256656,9.276574
2016-09-16,9.280846,9.248034,9.300458,9.290862,9.250624,9.275166,9.236924
2016-09-18,9.256483,9.243838,9.229689,9.2936945,9.267371,9.304501,9.2676325
2016-09-19,9.282292,9.243419,9.276812,9.278687,9.2500725,9.248534,9.252945
2016-09-20,9.243039,9.2835,9.258322,9.251968,9.292179,9.238204,9.267778
2016-09-21,9.26536,9.248674,9.2750435,9.275771,9.277168,9.255087,9.26287
2016-09-22,9.25182,9.272334,9.278064,9.273203,9.252079,9.253712,9.22195
2016-09-23,9.239979,9.251929,9.2717705,9.266737,9.262083,9.273154,9.253266
2016-09-25,9.274046,9.242429,9.250198,9.276726,9.257305,9.279049,9.259237
2016-09-26,9.242811,9.265865,9.257678,9.270134,9.263468,9.235602,9.264364
2016-09-27,9.273829,9.215819,9.225218,9.2646265,9.263604,9.267608,9.258461
2016-09-28,9.243571,9.249238,9.245862,9.264375,9.251795,9.246117,9.263855
2016-09-29,9.273175,9.262816,9.282484,9.255327,9.275225,9.255859,9.255385
2016-09-30,9.244143,9.256438,9.276689,9.254101,9.246266,9.249889,9.252855
2016-10-02,9.273842,9.258788,9.259012,9.24738,9.256005,9.252493,9.242064
2016-10-03,9.249641,9.258368,9.257138,9.250992,9.252601,9.24971,9.248147
2016-10-04,9.266248,9.257428,9.2597275,9.2495985,9.249495,9.241679,9.239355
2016-10-05,9.253914,9.247617,9.252517,9.251323,9.245963,9.2454,9.219049
2016-10-06,9.25849,9.257502,9.249462,9.249388,9.242507,9.209348,9.207878
2016-10-07,9.249725,9.247603,9.248077,9.241871,9.203067,9.200488,9.191595
2016-10-09,9.247495,9.240159,9.240972,9.207482,9.195449,9.193822,9.135528
2016-10-10,9.248632,9.2445755,9.208337,9.212963,9.189549,9.134155,9.125936
2016-10-11,9.240754,9.215382,9.204386,9.199609,9.136868,9.126694,9.123664
2016-10-12,9.200839,9.19646,9.189888,9.133889,9.118982,9.108827,9.111383
2016-10-13,9.205576,9.192639,9.133823,9.127212,9.125622,9.1093025,9.097088
2016-10-14,9.198062,9.136198,9.122889,9.115315,9.108488,9.11032,9.077998
2016-10-16,9.126936,9.126608,9.1253,9.111688,9.09733,9.054129,9.0536
2016-10-17,9.121003,9.112311,9.10343,9.085339,9.078065,9.055848,9.045966
2016-10-18,9.115459,9.098856,9.097954,9.072333,9.047239,9.047774,9.037504
2016-10-19,9.102845,9.10224,9.057096,9.04161,9.042579,9.034479,9.037764
2016-10-20,9.110684,9.052171,9.045384,9.044042,9.034187,9.055322,9.032958
2016-10-21,9.058835,9.058251,9.054486,9.039902,9.03087,9.024879,9.033492
2016-10-23,9.051326,9.048012,9.049808,9.056623,9.026547,9.033497,9.0260105
2016-10-24,9.055789,9.047371,9.038468,9.0345125,9.022126,9.025453,9.026114
2016-10-25,9.043687,9.0339985,9.029032,9.030181,9.025373,9.019377,9.020724
2016-10-26,9.038893,9.036037,9.034897,9.022934,9.029637,9.030623,9.0172825
2016-10-27,9.028369,9.025307,9.011157,9.02399,9.025691,9.033225,9.00594
2016-10-28,9.0293255,9.024196,9.028563,9.033472,9.020587,9.020463,9.020647
2016-10-30,9.031491,9.023853,9.03399,9.025634,9.034931,9.016019,9.028035
2016-10-31,9.036351,9.023866,9.022998,9.025605,9.0207,9.027981,9.034679
2016-11-01,9.027448,9.015328,9.02074,9.004965,9.015989,9.014073,9.023961
2016-11-02,9.025775,9.022534,9.026123,9.020179,9.021148,9.003612,9.021185
2016-11-03,9.032362,9.022235,9.024374,9.026424,9.036056,9.012795,9.02742
2016-11-04,9.037806,9.016533,9.037364,9.02817,9.031396,9.01229,9.035968
2016-11-06,9.03032,9.028217,9.027351,9.021781,9.016591,9.029847,9.027838
2016-11-07,9.032417,9.029583,9.026234,9.025641,9.021217,9.023208,9.025044
2016-11-08,9.0197315,9.023121,9.019567,9.023148,9.035937,9.032452,9.031461
2016-11-09,9.030516,9.036977,9.035123,9.028728,9.029281,9.042469,9.036822
2016-11-10,9.021909,9.016451,9.028647,9.031197,9.034183,9.03198,9.051493
2016-11-11,9.048124,9.021043,9.027485,9.019089,9.037493,9.045589,9.054138
2016-11-13,9.030212,9.024208,9.024094,9.036918,9.0324135,9.046921,9.051123
2016-11-14,9.045048,9.035904,9.025273,9.042109,9.052586,9.054428,9.053035
2016-11-15,9.024118,9.038675,9.053988,9.039187,9.051608,9.044646,9.070408
2016-11-16,9.040177,9.048265,9.039577,9.03966,9.059703,9.059873,9.047535
2016-11-17,9.042665,9.035,9.063045,9.050704,9.050682,9.0460005,9.050821
2016-11-18,9.048204,9.036772,9.053108,9.063192,9.070938,9.046872,9.073566
2016-11-20,9.047709,9.040983,9.064928,9.04365,9.062001,9.057883,9.056055
2016-11-21,9.046223,9.066579,9.046919,9.060965,9.064913,9.07125,9.075018
2016-11-22,9.044451,9.0569315,9.063857,9.090166,9.091443,9.067256,9.061402
2016-11-23,9.05892,9.058321,9.055495,9.0766,9.0555935,9.065428,9.093408
2016-11-24,9.067262,9.06403,9.056988,9.06061,9.057461,9.060541,9.070431
2016-11-25,9.04072,9.075903,9.0642805,9.081063,9.085124,9.054776,9.060941
2016-11-27,9.060134,9.057408,9.064346,9.058734,9.068188,9.064869,9.071169
2016-11-28,9.049007,9.060793,9.051533,9.082872,9.065632,9.064727,9.049384
2016-11-29,9.052653,9.103928,9.095289,9.06686,9.05962,9.065437,9.072585
2016-11-30,9.076883,9.068645,9.065796,9.068008,9.057356,9.089984,9.063088
2016-12-01,9.09045,9.065212,9.077412,9.066065,9.058943,9.071229,9.059591
2016-12-02,9.058656,9.054083,9.07086,9.066494,9.07745,9.082197,9.059346
2016-12-04,9.090755,9.074094,9.07116,9.067536,9.061978,9.064988,9.066107
2016-12-05,9.060949,9.082559,9.065465,9.077861,9.086901,9.066385,9.083883
2016-12-06,9.069014,9.0683155,9.08214,9.084907,9.0880165,9.083759,9.083143
2016-12-07,9.07539,9.085016,9.066953,9.090218,9.061674,9.05955,9.059029
2016-12-08,9.068463,9.061681,9.061467,9.070608,9.08033,9.045048,9.083779
2016-12-09,9.065533,9.078705,9.066064,9.070778,9.061752,9.078983,9.041829
2016-12-11,9.076641,9.069375,9.061416,9.078324,9.09821,9.068159,9.058666
2016-12-12,9.070071,9.069849,9.085715,9.071241,9.066391,9.074897,9.0615425
2016-12-13,9.078295,9.0762205,9.075892,9.050957,9.063611,9.074257,9.049116
2016-12-14,9.085478,9.059921,9.082253,9.061655,9.078454,9.056839,9.057965
2016-12-15,9.076994,9.058779,9.069256,9.066236,9.058198,9.058155,9.053683
2016-12-16,9.029172,9.04631,9.080522,9.068865,9.03615,9.057073,9.060053
2016-12-18,9.079508,9.067064,9.053783,9.044648,9.065194,9.058223,9.058791
2016-12-19,9.069753,9.052411,9.063362,9.045156,9.05074,9.058365,9.053773
2016-12-20,9.059912,9.066049,9.067499,9.048801,9.064699,9.048893,9.053527
2016-12-21,9.061501,9.056525,9.053468,9.065748,9.050493,9.060606,9.060465
2016-12-22,9.058845,9.063721,9.052782,9.053966,9.065279,9.06706,9.054809
2016-12-23,9.056786,9.054373,9.055492,9.06542,9.050255,9.062499,9.065779
2016-12-26,9.060927,9.071044,9.057002,9.047857,9.0658865,9.091559,9.032281
2016-12-27,9.058904,9.059743,9.051371,9.066979,9.051233,9.01594,9.080557
2016-12-28,9.031542,9.052007,9.063868,9.046884,9.0617485,9.053573,9.041255
2016-12-29,9.040222,9.06016,9.06709,9.065611,9.051158,9.05503,9.041688
2016-12-30,9.064569,9.073934,9.059058,9.052769,9.054907,9.037764,9.041423
2017-01-02,9.047495,8.992406,9.064109,9.044387,9.050785,9.048323,9.041447
2017-01-03,9.057324,9.077698,9.057522,9.042271,9.063653,9.026398,9.022498
2017-01-04,9.056384,9.062096,9.039967,9.046342,9.033892,9.036947,9.02692
2017-01-05,9.038994,9.04083,9.054221,9.066756,9.019403,9.020438,9.012861
2017-01-06,9.039241,9.044473,9.040846,9.035102,9.023347,9.023588,9.022244
2017-01-08,9.025969,9.021554,9.032635,9.027226,9.0194235,9.0202875,9.0403
2017-01-09,9.047087,9.032119,9.030277,9.023143,9.023492,9.023713,9.032422
2017-01-10,9.030613,9.018942,9.028291,9.0429325,9.015763,9.0201645,9.029055
2017-01-11,9.033205,9.017371,9.040719,9.018676,9.036076,9.023844,9.04002
2017-01-12,9.021427,9.015383,9.026299,9.024018,9.031664,9.021546,9.010204
2017-01-13,9.030919,9.019442,9.014982,9.051551,9.027194,9.033581,9.040465
2017-01-15,9.034174,9.030415,9.022265,9.03823,9.027854,9.057796,9.04861
2017-01-16,9.036244,9.000628,9.048958,9.032056,9.042521,9.019188,9.027836
2017-01-17,9.060328,9.025147,9.0496025,9.025413,9.039115,9.04841,9.037782
2017-01-18,8.994035,9.020818,9.01343,9.027491,9.034906,9.013704,9.045854
2017-01-19,9.017846,9.066681,9.051991,9.052066,9.00689,9.044405,9.022627
2017-01-20,9.017702,9.016494,9.019694,9.046907,9.029696,9.059754,9.032926
2017-01-22,9.030165,9.0659895,9.05236,9.042475,9.038174,9.049231,9.031085
2017-01-23,9.024788,9.027743,9.0287485,9.026881,9.031224,9.023758,9.024433
2017-01-24,9.043041,9.066096,9.012965,9.038104,9.049545,9.059664,9.054157
2017-01-25,9.032764,9.023122,9.010635,9.049565,9.044879,9.062676,9.024616
2017-01-26,9.035002,9.040652,9.051942,9.0244255,9.032231,9.05572,9.030805
2017-01-27,9.033961,9.030038,9.022872,9.031286,9.027633,9.00885,9.039473
2017-01-29,9.036186,9.044122,9.050177,9.047757,9.044066,9.052482,9.017359
2017-01-30,9.035143,9.02869,9.042654,9.012582,9.028146,9.018255,9.018862
2017-01-31,9.037323,9.034505,9.031165,9.038532,9.035006,9.002985,9.012803
2017-02-01,9.044184,9.022239,9.013043,9.021799,9.020495,9.023184,9.006021
2017-02-02,9.024672,9.060425,9.028915,9.028628,9.011224,9.003481,9.0065365
2017-02-03,9.021009,9.025854,9.021782,9.007888,9.008606,8.988406,9.009534
2017-02-05,9.024836,9.024018,9.008309,9.013096,8.99119,9.004003,8.990982
2017-02-06,9.012324,9.007391,9.027645,8.996612,9.006234,9.006775,9.01177
2017-02-07,9.004968,9.00805,9.006318,8.996492,8.9909935,8.9934435,8.954653
2017-02-08,9.002907,9.011631,9.00678,8.990864,8.998475,8.992281,8.986603
2017-02-09,9.004722,9.002148,8.983683,8.984491,8.982191,8.989448,8.961056
2017-02-10,8.99545,8.99714,8.989726,8.989021,8.987781,8.946211,8.948669
2017-02-12,8.990801,8.993605,8.993354,8.982432,8.946918,8.933255,8.929099
2017-02-13,9.007765,8.989852,8.985726,8.964323,8.933925,8.940191,8.9151125
2017-02-14,8.989855,8.980844,8.974812,8.946591,8.940878,8.945719,8.914176
2017-02-15,8.985336,8.971087,8.950268,8.928758,8.937125,8.923858,8.899182
2017-02-16,8.952273,8.941722,8.928192,8.931518,8.903904,8.926558,8.914394
2017-02-17,8.946852,8.927161,8.908961,8.895993,8.910193,8.906627,8.898083
2017-02-26,8.92823,8.941229,8.92465,8.909401,8.903567,8.909672,8.896645
2017-02-27,8.924216,8.900103,8.908865,8.917944,8.8752365,8.896637,8.889159
2017-02-28,8.903268,8.9230175,8.905345,8.889799,8.888358,8.892853,8.895402
2017-03-01,8.913076,8.908265,8.914131,8.885901,8.912388,8.873506,8.900654
2017-03-02,8.913193,8.885705,8.884596,8.917505,8.872787,8.895496,8.907568
2017-03-03,8.907383,8.885044,8.889935,8.900369,8.922156,8.895869,8.89126
2017-03-05,8.892343,8.909824,8.876881,8.906871,8.890697,8.888294,8.875068
