,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF,XAUCHF
2016-08-23,1307.2648,1306.8457,1306.464,1306.3431,1306.0023,1306.0063,1306.0206
2016-08-24,1306.9347,1306.4867,1306.2441,1306.0065,1306.0391,1306.0043,1305.8965
2016-08-25,1306.4752,1306.2716,1306.0436,1305.9833,1306.0256,1305.8354,1305.9243
2016-08-26,1306.2991,1305.9899,1306.0347,1306.0459,1305.8746,1305.7997,1305.199
2016-08-28,1306.0399,1305.9529,1305.9833,1305.9333,1305.8617,1305.1628,1305.1891
2016-08-29,1305.9661,1306.0101,1305.8888,1305.8278,1305.187,1305.2067,1304.9364
2016-08-30,1306.0385,1305.9712,1305.8268,1305.1927,1305.2533,1304.9042,1303.4534
2016-08-31,1305.8746,1305.8434,1305.2028,1305.1864,1304.9183,1303.3893,1299.3718
2016-09-01,1305.8832,1305.1115,1305.2537,1304.918,1303.4386,1299.313,1304.9791
2016-09-02,1305.2052,1305.2576,1304.9283,1303.4104,1299.3175,1305.0178,1304.955
2016-09-04,1305.214,1304.89,1303.3711,1299.3209,1304.9995,1304.9209,1302.3475
2016-09-05,1304.9438,1303.3585,1299.3424,1304.9318,1304.9463,1302.3014,1300.0356
2016-09-06,1303.3362,1299.289,1304.9521,1304.9664,1302.2637,1299.9199,1299.1052
2016-09-07,1299.2689,1304.9977,1305.059,1302.2709,1299.9015,1299.1287,1298.2378
2016-09-08,1305.0312,1304.9912,1302.254,1299.9501,1299.2345,1298.3604,1297.1472
2016-09-09,1304.9349,1302.23,1299.8634,1299.1068,1298.3501,1297.1307,1295.939
2016-09-11,1302.2545,1299.9082,1299.1458,1298.3604,1297.1364,1295.9753,1294.8303
2016-09-12,1299.9406,1299.1356,1298.3947,1297.1279,1295.9592,1294.8324,1292.9119
2016-09-13,1299.2073,1298.387,1297.0791,1295.9645,1294.8185,1292.8909,1292.7793
2016-09-14,1298.3947,1297.138,1295.9366,1294.7876,1292.8876,1292.7941,1292.7029
2016-09-15,1297.1775,1295.938,1294.8766,1292.9181,1292.7904,1292.6975,1291.8771
2016-09-16,1295.9258,1294.7761,1292.9069,1292.7963,1292.6989,1291.8483,1291.8132
2016-09-18,1294.7737,1292.9274,1292.823,1292.718,1291.9059,1291.7385,1291.8495
2016-09-19,1292.8447,1292.8193,1292.6799,1291.8253,1291.8604,1291.7357,1291.8325
2016-09-20,1292.7101,1292.6914,1291.8468,1291.8276,1291.835,1291.8212,1291.8656
2016-09-21,1292.7509,1291.8586,1291.802,1291.8289,1291.7931,1291.9327,1291.8455
2016-09-22,1291.8776,1291.8057,1291.8529,1291.8383,1291.8514,1291.9355,1290.7449
2016-09-23,1291.791,1291.8512,1291.8478,1291.7822,1291.7881,1290.6273,1290.6384
2016-09-25,1291.7661,1291.8411,1291.8015,1291.8387,1290.7571,1290.6534,1289.8398
2016-09-26,1291.8337,1291.8329,1291.8533,1290.6263,1290.6908,1289.8071,1289.084
2016-09-27,1291.9309,1291.8738,1290.6398,1290.6195,1289.8013,1289.1764,1289.157
2016-09-28,1291.9216,1290.6608,1290.6573,1289.8333,1289.1012,1289.0645,1289.136
2016-09-29,1290.6715,1290.6493,1289.7317,1289.0465,1289.1692,1289.1506,1289.0835
2016-09-30,1290.6481,1289.8162,1289.093,1289.0864,1289.1167,1289.1171,1289.1521
2016-10-02,1289.8008,1289.0513,1289.0928,1289.1154,1289.201,1289.1158,1289.1316
2016-10-03,1289.2156,1289.128,1289.0928,1289.1024,1289.176,1289.1456,1289.0807
2016-10-04,1289.0592,1289.1815,1289.0928,1289.154,1289.0796,1289.0922,1289.1467
2016-10-05,1289.0453,1289.1472,1289.0925,1289.1217,1289.146,1289.1077,1289.1011
2016-10-06,1289.045,1289.0903,1289.0925,1289.0997,1289.1936,1289.0887,1288.7086
2016-10-07,1289.1995,1289.1508,1289.0924,1289.1497,1289.0869,1288.701,1288.5157
2016-10-09,1289.1462,1289.1238,1289.0924,1289.104,1288.7319,1288.5626,1287.1799
2016-10-10,1289.12,1289.092,1289.0924,1288.6873,1288.4924,1287.2605,1287.2179
2016-10-11,1289.0868,1289.1221,1288.7976,1288.4889,1287.271,1287.1268,1285.8534
2016-10-12,1289.1283,1288.7174,1288.5023,1287.2452,1287.1608,1285.6931,1285.6321
2016-10-13,1288.7202,1288.4825,1287.2351,1287.1996,1285.7217,1285.607,1282.5189
2016-10-14,1288.5122,1287.2006,1287.1903,1285.7926,1285.5588,1282.5591,1281.7963
2016-10-16,1287.1577,1287.238,1285.7578,1285.5411,1282.4984,1281.8198,1280.506
2016-10-17,1287.1753,1285.7273,1285.6117,1282.5342,1281.85,1280.4966,1279.7137
2016-10-18,1285.8041,1285.5549,1282.5415,1281.8185,1280.4998,1279.6995,1279.5613
2016-10-19,1285.6487,1282.5264,1281.8251,1280.4888,1279.6862,1279.5762,1277.5742
2016-10-20,1282.4655,1281.84,1280.5212,1279.7424,1279.5474,1277.6152,1264.0438
2016-10-21,1281.7937,1280.4591,1279.6714,1279.4996,1277.6212,1264.2322,1260.9597
2016-10-23,1280.5479,1279.6335,1279.5164,1277.6207,1264.1671,1261.0199,1260.5128
2016-10-24,1279.6921,1279.4907,1277.6761,1264.2281,1260.9087,1260.5167,1260.4891
2016-10-25,1279.5172,1277.72,1264.5591,1260.9172,1260.5824,1260.4847,1260.5034
2016-10-26,1277.6151,1264.2743,1260.9825,1260.6508,1260.4751,1260.4402,1260.4678
2016-10-27,1264.3217,1260.9354,1260.6265,1260.4806,1260.3501,1260.49,1260.4739
2016-10-28,1261.0035,1260.559,1260.4519,1260.4312,1260.3304,1260.4851,1260.4413
2016-10-30,1260.6086,1260.428,1260.404,1260.4547,1260.4606,1260.4395,1260.4463
2016-10-31,1260.5206,1260.4385,1260.5099,1260.5234,1260.4993,1260.4902,1260.4541
2016-11-01,1260.4774,1260.4584,1260.4667,1260.4053,1260.4873,1260.4851,1259.989
2016-11-02,1260.4832,1260.4758,1260.4755,1260.4917,1260.4388,1259.9608,1259.1729
2016-11-03,1260.4144,1260.4843,1260.5146,1260.4706,1260.1178,1259.3219,1258.4701
2016-11-04,1260.4432,1260.501,1260.4791,1259.9386,1259.2863,1258.473,1258.4651
2016-11-06,1260.4518,1260.4686,1260.0399,1259.2612,1258.4391,1258.4656,1257.8112
2016-11-07,1260.4982,1260.0084,1259.2734,1258.3972,1258.4746,1257.8854,1256.8453
2016-11-08,1259.9825,1259.2012,1258.4349,1258.4227,1257.8512,1256.8745,1256.6241
2016-11-09,1259.3335,1258.4388,1258.423,1257.881,1256.8577,1256.6349,1254.4163
2016-11-10,1258.4818,1258.4619,1257.8445,1256.8539,1256.6099,1254.4166,1253.6843
2016-11-11,1258.4487,1257.8888,1256.8553,1256.6257,1254.3518,1253.7921,1253.0461
2016-11-13,1257.8038,1256.8264,1256.6133,1254.4193,1253.7609,1253.048,1252.9938
2016-11-14,1256.8214,1256.5549,1254.4006,1253.6875,1252.9973,1253.0869,1252.9989
2016-11-15,1256.6326,1254.3756,1253.7317,1253.0497,1253.0077,1253.0012,1253.0466
2016-11-16,1254.3877,1253.6677,1253.0076,1252.9973,1252.9812,1252.9606,1252.9935
2016-11-17,1253.6982,1253.0117,1253.0602,1253.0023,1253.0516,1253.0083,1252.9989
2016-11-18,1253.0209,1252.9852,1252.9847,1253.05,1253.0183,1253.0134,1253.0469
2016-11-20,1252.9065,1253.012,1252.9934,1252.997,1252.9966,1252.903,1252.9933
2016-11-21,1252.9036,1252.9851,1253.0615,1253.0022,1253.0078,1252.9629,1252.9985
2016-11-22,1252.9922,1253.012,1253.052,1253.0504,1252.981,1252.9697,1253.0471
2016-11-23,1253.1079,1252.9851,1253.0002,1252.9968,1253.0531,1252.9468,1252.993
2016-11-24,1253.1108,1253.012,1253.0444,1253.002,1253.0192,1253.0219,1252.9984
2016-11-25,1253.0212,1252.9849,1253.0096,1253.0505,1252.9967,1253.0302,1253.0471
2016-11-27,1252.9043,1253.012,1253.0111,1252.9966,1253.0078,1253.0625,1251.2241
2016-11-28,1252.9012,1252.9849,1252.9512,1253.0018,1252.98,1251.2196,1234.6232
2016-11-29,1252.9921,1253.012,1253.0177,1253.0507,1251.1942,1235.3657,1228.8384
2016-11-30,1253.11,1252.9849,1253.0101,1251.1951,1235.3927,1228.758,1226.8788
2016-12-01,1253.1124,1253.012,1251.217,1235.126,1228.7479,1226.8705,1226.3612
2016-12-02,1253.0211,1251.2573,1235.0226,1228.674,1226.8176,1226.3098,1225.7688
2016-12-04,1251.2119,1234.7605,1228.7188,1226.9438,1226.3434,1225.7585,1225.6243
2016-12-05,1235.0352,1228.7622,1226.8468,1226.3118,1225.8439,1225.5204,1222.1029
2016-12-06,1228.7201,1226.8276,1226.3373,1225.8014,1225.492,1222.1522,1219.7104
2016-12-07,1226.8613,1226.305,1225.7747,1225.6017,1222.1444,1219.7017,1217.3381
2016-12-08,1226.418,1225.8427,1225.5824,1222.0889,1219.76,1217.3014,1214.486
2016-12-09,1225.8557,1225.5334,1222.116,1219.7311,1217.2781,1214.4987,1210.0615
2016-12-11,1225.5535,1222.1981,1219.6821,1217.3116,1214.4529,1210.0682,1206.7156
2016-12-12,1222.1903,1219.7368,1217.2511,1214.4412,1209.9629,1206.8484,1204.5519
2016-12-13,1219.7847,1217.2112,1214.4518,1210.03,1206.8344,1204.5905,1204.1686
2016-12-14,1217.3004,1214.4592,1209.9381,1206.8333,1204.534,1204.2039,1203.6573
2016-12-15,1214.4893,1209.9547,1206.8334,1204.5645,1204.1324,1203.592,1201.4872
2016-12-16,1210.0619,1206.8655,1204.6469,1204.1833,1203.7162,1201.326,1197.3259
2016-12-18,1206.816,1204.5104,1204.1086,1203.7546,1201.3672,1197.462,1196.2784
2016-12-19,1204.5718,1204.2078,1203.6881,1201.4012,1197.3711,1196.3306,1186.7651
2016-12-20,1204.2582,1203.6401,1201.3778,1197.4017,1196.3376,1186.5907,1186.3477
2016-12-21,1203.6685,1201.4381,1197.3951,1196.3202,1186.8328,1186.3693,1185.9031
2016-12-22,1201.3544,1197.4441,1196.2834,1186.7703,1186.3915,1185.931,1185.3936
2016-12-23,1197.2897,1196.292,1186.7953,1186.2944,1185.8914,1185.3881,1183.384
2016-12-26,1196.3729,1186.6865,1186.3385,1185.8646,1185.4431,1183.46,1180.8921
2016-12-27,1186.556,1186.3828,1185.8013,1185.443,1183.3647,1180.85,1180.6779
2016-12-28,1186.2928,1185.9001,1185.4192,1183.367,1180.9047,1180.6406,1180.6011
2016-12-29,1185.8744,1185.3871,1183.328,1180.9099,1180.6757,1180.7106,1180.6293
2016-12-30,1185.4146,1183.3416,1180.9536,1180.6512,1180.6433,1180.6771,1180.6948
2017-01-02,1183.3896,1180.8813,1180.6888,1180.7048,1180.6578,1180.6064,1180.657
2017-01-03,1180.8491,1180.5593,1180.5643,1180.6595,1180.681,1180.6403,1180.6747
2017-01-04,1180.6918,1180.6173,1180.6501,1180.6694,1180.7047,1180.7114,1180.6403
2017-01-05,1180.6637,1180.6239,1180.606,1180.6776,1180.6671,1180.6771,1180.6611
2017-01-06,1180.6361,1180.6012,1180.6606,1180.6366,1180.6348,1180.6057,1180.722
2017-01-08,1180.6268,1180.6742,1180.7178,1180.6511,1180.6561,1180.64,1180.6786
2017-01-09,1180.5917,1180.6826,1180.6731,1180.7063,1180.6807,1180.7123,1180.5994
2017-01-10,1180.6702,1180.7141,1180.7445,1180.6592,1180.7039,1180.6776,1180.628
2017-01-11,1180.6586,1180.692,1180.629,1180.6694,1180.6699,1180.6052,1180.6959
2017-01-12,1180.6143,1180.7026,1180.6637,1180.6776,1180.7189,1180.6399,1180.6567
2017-01-13,1180.6582,1180.7421,1180.6888,1180.6359,1180.6758,1180.7128,1180.6747
2017-01-15,1180.7589,1180.654,1180.6172,1180.6509,1180.6581,1180.6779,1180.64
2017-01-16,1180.7045,1180.6129,1180.7087,1180.7069,1180.651,1180.6047,1183.3429
2017-01-17,1180.698,1180.6622,1180.6741,1180.659,1180.6809,1183.3496,1185.4406
2017-01-18,1180.7684,1180.6677,1180.6177,1180.6694,1183.3175,1185.4368,1185.4329
2017-01-19,1180.7012,1180.5549,1180.6906,1183.3618,1185.2714,1185.3308,1186.8872
2017-01-20,1180.6935,1180.616,1183.3618,1185.3602,1185.3287,1186.839,1191.4519
2017-01-22,1180.6643,1183.3698,1185.3833,1185.4149,1186.9775,1191.5231,1191.486
2017-01-23,1183.3802,1185.3855,1185.3933,1186.9583,1191.437,1191.3752,1191.4963
2017-01-24,1185.379,1185.369,1186.8801,1191.401,1191.4955,1191.5366,1191.4865
2017-01-25,1185.3818,1186.9305,1191.5012,1191.532,1191.5305,1191.4128,1191.4296
2017-01-26,1186.9058,1191.4906,1191.4885,1191.5902,1191.4504,1191.4395,1193.0283
2017-01-27,1191.403,1191.4696,1191.4695,1191.5426,1191.4722,1192.9706,1194.2543
2017-01-29,1191.4703,1191.4436,1191.4526,1191.409,1193.1259,1194.1765,1195.1057
2017-01-30,1191.4346,1191.5125,1191.4437,1192.9667,1194.1888,1195.1798,1196.5312
2017-01-31,1191.4406,1191.3956,1193.0096,1194.2257,1195.0669,1196.4948,1198.8717
2017-02-01,1191.4618,1192.9808,1194.1859,1195.0391,1196.4862,1198.9321,1199.086
2017-02-02,1192.9747,1194.2,1195.0757,1196.5504,1198.852,1199.1975,1200.3756
2017-02-03,1194.1973,1195.0768,1196.5516,1198.9741,1199.1652,1200.3181,1203.8859
2017-02-05,1195.0344,1196.5756,1198.9143,1199.1155,1200.325,1204.0055,1205.4708
2017-02-06,1196.4753,1198.9629,1199.2523,1200.3448,1203.9312,1205.4147,1206.4401
2017-02-07,1198.923,1199.1478,1200.4022,1204.005,1205.4575,1206.4587,1207.7634
2017-02-08,1199.1465,1200.3059,1203.9573,1205.4442,1206.4418,1207.7948,1209.959
2017-02-09,1200.38,1204.0209,1205.3894,1206.4806,1207.7865,1209.9834,1210.3412
2017-02-10,1203.9905,1205.4437,1206.4152,1207.7202,1210.0004,1210.3125,1211.1588
2017-02-12,1205.4305,1206.396,1207.7452,1209.9978,1210.149,1211.1632,1211.2864
2017-02-13,1206.3938,1207.7057,1209.9445,1210.3137,1211.198,1211.2887,1211.5818
2017-02-14,1207.7367,1209.9166,1210.2736,1211.187,1211.3076,1211.542,1213.2418
2017-02-15,1209.9021,1210.2003,1211.1577,1211.2574,1211.5994,1213.2363,1213.5332
2017-02-16,1210.2876,1211.1805,1211.2577,1211.5579,1213.2496,1213.559,1214.6271
2017-02-17,1211.2085,1211.3196,1211.4694,1213.2266,1213.533,1214.5981,1214.8108
2017-02-26,1211.3138,1211.5255,1213.2849,1213.6345,1214.6237,1214.8119,1215.5253
2017-02-27,1211.4946,1213.1879,1213.565,1214.6023,1214.8157,1215.5599,1217.134
2017-02-28,1213.2526,1213.4977,1214.5872,1214.79,1215.5571,1217.2178,1217.9695
2017-03-01,1213.4921,1214.5906,1214.7722,1215.5796,1217.1453,1218.0352,1220.3627
2017-03-02,1214.6019,1214.7972,1215.5417,1217.0604,1217.9452,1220.4034,1229.3961
2017-03-03,1214.7882,1215.5782,1217.2345,1217.9767,1220.3623,1229.2413,1229.2853
2017-03-05,1215.5603,1217.1371,1217.9474,1220.2982,1229.4004,1229.2217,1229.2426
2017-03-06,1217.1188,1217.9907,1220.3474,1229.3328,1229.2393,1229.2736,1229.252
2017-03-07,1217.9917,1220.3184,1229.2445,1229.2615,1229.2064,1229.3259,1229.2595
2017-03-08,1220.3652,1229.359,1229.2422,1229.2693,1229.2721,1229.3032,1229.2222
2017-03-09,1229.421,1229.2456,1229.295,1229.2274,1229.2765,1229.2039,1229.2842
2017-03-10,1229.2412,1229.2957,1229.2898,1229.2421,1229.2367,1229.2529,1229.2854
2017-03-12,1229.3014,1229.287,1229.2422,1229.2979,1229.2971,1229.2462,1229.2424
2017-03-13,1229.282,1229.2334,1229.2953,1229.251,1229.2976,1229.3215,1229.2511
2017-03-14,1229.2762,1229.2782,1229.29,1229.2615,1229.2041,1229.2897,1229.2516
2017-03-15,1229.3258,1229.2592,1229.2417,1229.2698,1229.1775,1229.2802,1229.9681
2017-03-16,1229.2166,1229.2512,1229.2953,1229.2277,1229.2499,1229.8922,1231.9642
2017-03-17,1229.261,1229.2927,1229.29,1229.2417,1229.939,1231.8983,1232.2665
2017-03-19,1229.2521,1229.2408,1229.2415,1229.9612,1232.0177,1232.2617,1232.6587
2017-03-20,1229.2124,1229.2904,1229.9386,1231.9935,1232.2484,1232.6294,1233.4116
2017-03-21,1229.2489,1229.9214,1231.9518,1232.2834,1232.6752,1233.2701,1234.1956
2017-03-22,1229.9877,1231.8779,1232.2891,1232.6554,1233.428,1234.0222,1234.791
2017-03-23,1231.854,1232.2927,1232.6301,1233.3865,1234.0696,1234.7849,1235.3938
2017-03-24,1232.2975,1232.5814,1233.3301,1234.2073,1234.832,1235.3134,1235.872
2017-03-26,1232.6815,1233.375,1234.1301,1234.7418,1235.4008,1235.7958,1236.306
2017-03-27,1233.4427,1234.0701,1234.9054,1235.3806,1235.8428,1236.2456,1237.0403
2017-03-28,1234.0791,1234.8969,1235.3529,1235.8822,1236.2594,1237.0894,1237.1438
2017-03-29,1234.769,1235.3638,1235.8278,1236.2455,1236.9954,1237.1982,1237.253
2017-03-30,1235.445,1235.8335,1236.2778,1236.9783,1237.2866,1237.3387,1237.4377
2017-03-31,1235.8344,1236.2805,1237.0142,1237.0315,1237.279,1237.3491,1237.6123
2017-04-02,1236.2704,1236.95,1237.2609,1237.3218,1237.4095,1237.6143,1237.7415
2017-04-03,1237.0391,1237.2015,1237.2355,1237.3381,1237.5837,1237.79,1238.7753
2017-04-04,1237.266,1237.3234,1237.3547,1237.6182,1237.751,1238.7906,1239.6096
2017-04-05,1237.2214,1237.3635,1237.5758,1237.7072,1238.7365,1239.5962,1239.5742
2017-04-06,1237.3497,1237.6449,1237.805,1238.9048,1239.5806,1239.5725,1239.5641
2017-04-07,1237.5713,1237.7417,1238.7935,1239.5702,1239.5842,1239.5875,1239.5157
2017-04-09,1237.7853,1238.786,1239.5958,1239.567,1239.5847,1239.5916,1239.5819
2017-04-10,1238.7686,1239.6018,1239.6099,1239.5864,1239.5433,1239.5979,1239.6295
2017-04-11,1239.5511,1239.5759,1239.5387,1239.6113,1239.5485,1239.5751,1239.5834
2017-04-12,1239.5497,1239.5421,1239.5237,1239.6158,1239.6072,1239.5831,1239.5425
2017-04-13,1239.5869,1239.5719,1239.5963,1239.6187,1239.5756,1239.5408,1239.5168
2017-04-16,1239.5789,1239.55,1239.6111,1239.5804,1239.5428,1239.5463,1244.9666
2017-04-17,1239.5723,1239.5212,1239.5369,1239.5449,1239.5479,1244.9741,1245.6864
2017-04-18,1239.6064,1239.5914,1239.5219,1239.5581,1244.7684,1245.5841,1245.7789
2017-04-19,1239.55,1239.5574,1239.5972,1244.8661,1245.672,1245.7725,1250.5852
2017-04-20,1239.5485,1239.6215,1244.8333,1245.6057,1245.7974,1250.589,1252.9092
2017-04-21,1239.5873,1244.814,1245.6283,1245.7323,1250.6552,1252.934,1257.462
2017-04-23,1244.7886,1245.6038,1245.7828,1250.5262,1252.852,1257.4344,1257.4933
2017-04-24,1245.6328,1245.8175,1250.607,1252.8586,1257.385,1257.475,1257.5614
2017-04-25,1245.7744,1250.5828,1252.8751,1257.4569,1257.4948,1257.5322,1257.7786
2017-04-26,1250.5636,1252.9152,1257.452,1257.5306,1257.5013,1257.8397,1257.8019
2017-04-27,1252.8805,1257.4366,1257.465,1257.5787,1257.8354,1257.7761,1257.8729
2017-04-28,1257.4783,1257.4867,1257.5559,1257.7975,1257.8308,1257.8125,1257.744
2017-04-30,1257.4711,1257.4728,1257.8673,1257.868,1257.8235,1257.7955,1257.8884
2017-05-01,1257.5471,1257.8497,1257.8353,1257.7408,1257.7609,1257.829,1257.7771
2017-05-02,1257.7202,1257.8165,1257.7675,1257.8837,1257.7692,1257.8087,1257.8014
2017-05-03,1257.8368,1257.7953,1257.8002,1257.7731,1257.8174,1257.7493,1257.8755
2017-05-04,1257.8075,1257.8062,1257.8684,1257.797,1257.776,1257.7914,1257.7417
2017-05-05,1257.8191,1257.779,1257.8358,1257.8702,1257.8085,1257.796,1257.8911
2017-05-07,1257.7778,1257.8499,1257.7661,1257.7378,1257.8066,1257.8125,1257.7755
2017-05-08,1257.8419,1257.8167,1257.7997,1257.8861,1257.7589,1257.8245,1257.8005
2017-05-09,1257.8097,1257.7948,1257.8696,1257.7715,1257.8456,1257.8412,1257.8767
2017-05-10,1257.7756,1257.8064,1257.836,1257.7966,1257.7935,1257.8125,1257.739
2017-05-11,1257.7811,1257.7782,1257.7654,1257.8722,1257.8372,1257.8262,1257.8923
2017-05-12,1257.8018,1257.8514,1257.7994,1257.7355,1257.891,1257.7948,1257.7738
2017-05-14,1257.8168,1257.8174,1257.8705,1257.8882,1257.8677,1257.8705,1257.5035
2017-05-15,1257.7783,1257.7948,1257.8363,1257.7704,1257.8193,1257.5255,1257.4443
2017-05-16,1257.8386,1257.8059,1257.7649,1257.7958,1257.5022,1257.5222,1256.9717
2017-05-17,1257.8075,1257.7782,1257.7994,1257.484,1257.524,1256.944,1254.2177
2017-05-18,1257.8196,1257.8527,1257.542,1257.5653,1256.9514,1254.1559,1247.167
2017-05-19,1257.7764,1257.4883,1257.55,1257.0059,1254.1033,1247.2618,1237.799
2017-05-21,1257.532,1257.5287,1256.9623,1254.1544,1247.0337,1238.026,1234.7577
2017-05-22,1257.4844,1256.9451,1254.1134,1247.1329,1237.9424,1234.6599,1232.8022
2017-05-23,1257.0206,1254.1946,1247.2166,1237.8184,1234.6477,1232.859,1232.8457
2017-05-24,1254.2278,1247.0662,1237.7667,1234.673,1232.8783,1232.811,1232.8403
2017-05-25,1247.2323,1237.8857,1234.5917,1232.8083,1232.7928,1232.864,1232.7931
2017-05-26,1238.0918,1234.571,1232.8777,1232.8606,1232.8407,1232.8586,1230.9636
2017-05-28,1234.6344,1232.8123,1232.8239,1232.8552,1232.816,1230.9868,1230.7423
2017-05-29,1232.8389,1232.8658,1232.8291,1232.8075,1230.9979,1230.7555,1230.5103
2017-05-30,1232.8666,1232.8606,1232.8777,1230.86,1230.7494,1230.5347,1230.5039
2017-05-31,1232.8627,1232.8115,1231.0088,1230.7063,1230.4877,1230.5083,1230.558
2017-06-01,1232.8324,1230.9238,1230.7471,1230.4257,1230.4958,1230.4348,1230.4922
2017-06-02,1230.957,1230.794,1230.4998,1230.4991,1230.5098,1230.5615,1230.4869
2017-06-04,1230.68,1230.5555,1230.484,1230.5077,1230.4819,1230.4698,1230.5312
2017-06-05,1230.4445,1230.521,1230.5148,1230.5392,1230.444,1230.4922,1230.433
2017-06-06,1230.5234,1230.4489,1230.4474,1230.5168,1230.4551,1230.4802,1229.2875
2017-06-07,1230.5392,1230.4834,1230.4413,1230.5276,1230.4768,1229.3445,1229.1179
2017-06-08,1230.46,1230.5559,1230.5298,1230.5673,1229.3842,1229.0812,1228.7867
2017-06-09,1230.4438,1230.521,1230.5524,1229.3682,1229.162,1228.8082,1228.7555
2017-06-11,1230.5239,1230.4484,1229.2844,1229.0437,1228.7919,1228.7416,1228.1044
2017-06-12,1230.5402,1229.3773,1229.1196,1228.7605,1228.7657,1228.0754,1228.0779
2017-06-13,1229.3586,1229.0901,1228.7539,1228.7745,1228.0972,1228.1023,1228.1046
2017-06-14,1229.1309,1228.8186,1228.7788,1228.1259,1228.0372,1228.0754,1228.0779
2017-06-15,1228.7351,1228.7408,1228.0455,1228.1202,1228.079,1228.1024,1228.1046
2017-06-16,1228.7349,1228.1444,1228.1239,1228.1122,1228.156,1228.0754,1228.0776
2017-06-18,1228.1401,1228.1447,1228.1399,1228.1556,1228.1283,1228.1024,1227.8766
2017-06-19,1228.0525,1228.1442,1228.0607,1228.0886,1228.0623,1227.9402,1227.8799
2017-06-20,1228.0297,1228.1376,1228.0448,1228.0785,1227.9502,1227.8757,1227.8484
2017-06-21,1228.1045,1228.1609,1228.1246,1227.9406,1227.9094,1227.7952,1226.6937
2017-06-22,1228.1166,1228.1616,1227.8662,1227.8557,1227.7688,1226.626,1225.2118
2017-06-23,1228.0818,1227.9087,1227.7643,1227.7675,1226.6887,1225.2354,1225.2194
2017-06-25,1227.8418,1227.9042,1227.8256,1226.682,1225.2418,1225.2488,1224.4277
2017-06-26,1227.8884,1227.8279,1226.6409,1225.2336,1225.2557,1224.4646,1223.9677
2017-06-27,1227.8263,1226.6821,1225.1973,1225.2474,1224.4626,1223.8981,1223.8342
2017-06-28,1226.6345,1225.1824,1225.2621,1224.4745,1223.9034,1223.8678,1223.9836
2017-06-29,1225.1321,1225.1702,1224.4835,1223.8909,1223.9094,1223.9315,1223.7516
2017-06-30,1225.2096,1224.4702,1223.8926,1223.8641,1223.8516,1223.7675,1222.6685
2017-07-02,1224.4951,1223.899,1223.9496,1223.8551,1223.7845,1222.7233,1222.106
2017-07-03,1223.8339,1223.8928,1223.9135,1223.7821,1222.7117,1222.2445,1221.9724
2017-07-04,1223.9093,1223.9266,1223.7892,1222.7056,1222.1064,1221.9479,1220.2504
2017-07-05,1223.9249,1223.8048,1222.7421,1222.1144,1221.9854,1220.1827,1217.8127
2017-07-06,1223.7819,1222.7203,1222.1171,1221.9567,1220.2002,1217.7869,1217.7761
2017-07-07,1222.6963,1222.0913,1222.0017,1220.2375,1217.8535,1217.7003,1216.4626
2017-07-09,1222.0619,1222.026,1220.17,1217.8379,1217.7833,1216.5232,1215.3258
2017-07-10,1221.9606,1220.1857,1217.8259,1217.774,1216.4927,1215.3365,1213.8446
2017-07-11,1220.3416,1217.8418,1217.7235,1216.5469,1215.377,1213.8962,1213.3193
2017-07-12,1217.7694,1217.7329,1216.5874,1215.2985,1213.7512,1213.3939,1209.6118
2017-07-13,1217.7706,1216.4884,1215.3113,1213.8756,1213.4072,1209.5641,1204.6077
2017-07-14,1216.4834,1215.3032,1213.9937,1213.3792,1209.5203,1204.5598,1200.2657
2017-07-16,1215.3126,1213.9056,1213.4475,1209.55,1204.6184,1200.2578,1192.9366
2017-07-17,1213.7717,1213.3708,1209.4989,1204.6681,1200.2543,1192.5618,1191.0127
2017-07-18,1213.3865,1209.5765,1204.5995,1200.3284,1192.8508,1191.0022,1189.0028
2017-07-19,1209.5461,1204.5914,1200.2842,1192.6122,1191.0612,1189.0681,1187.6494
2017-07-20,1204.5773,1200.3188,1192.8392,1190.9584,1189.0443,1187.6508,1187.664
2017-07-21,1200.3341,1192.9388,1191.0562,1189.0309,1187.6118,1187.6234,1187.5867
2017-07-23,1192.9373,1191.0227,1189.0465,1187.6189,1187.6167,1187.5461,1187.571
2017-07-24,1190.9911,1189.1061,1187.6543,1187.6333,1187.6658,1187.6854,1187.6489
2017-07-25,1189.0168,1187.6554,1187.6289,1187.5912,1187.6329,1187.5303,1187.6647
2017-07-26,1187.6193,1187.5779,1187.6003,1187.5999,1187.6465,1187.6498,1187.5859
2017-07-27,1187.6139,1187.5624,1187.6385,1187.6194,1187.6598,1187.6239,1187.5701
2017-07-28,1187.6078,1187.6399,1187.6287,1187.633,1187.6177,1187.5453,1187.6494
2017-07-30,1187.6511,1187.6555,1187.605,1187.591,1187.6345,1187.687,1187.6652
2017-07-31,1187.6378,1187.5776,1187.6696,1187.5991,1187.5911,1187.5292,1187.5853
2017-08-01,1187.5839,1187.5619,1187.5862,1187.6282,1187.5981,1187.6505,1187.5693
2017-08-02,1187.6321,1187.6404,1187.5646,1187.591,1187.5591,1187.6241,1187.6494
2017-08-03,1187.6222,1187.6561,1187.6393,1187.6583,1187.6199,1187.5446,1187.6656
2017-08-04,1187.5707,1187.5769,1187.652,1187.6339,1187.6295,1187.6876,1187.5851
