,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK,EURCZK
2016-05-09,27.024368,27.022171,27.060791,27.020401,27.07579,27.049812,27.02945
2016-05-10,27.018661,27.025276,27.0187,27.015625,26.988945,27.001228,27.025627
2016-05-11,27.019768,27.024605,27.023338,27.025902,26.99958,27.036613,27.007454
2016-05-12,27.019447,27.024681,27.0223,27.023582,27.062752,27.00518,27.005104
2016-05-13,26.993484,27.0214,27.010826,27.00679,26.996613,27.02671,27.024109
2016-05-15,27.043846,27.012177,27.022964,27.024498,27.004028,27.026215,27.026588
2016-05-16,27.0103,27.023926,27.0242,27.041298,27.05687,27.010529,27.003319
2016-05-17,27.01712,27.01278,27.02349,27.004143,26.997826,27.040497,27.009277
2016-05-18,27.024437,27.018692,27.00653,27.041954,27.001724,27.00467,27.009407
2016-05-19,27.01249,27.026558,27.024063,27.004677,27.050598,27.034958,27.038658
2016-05-20,27.024368,27.008415,27.023766,27.036064,26.997253,27.008736,27.00885
2016-05-22,27.021973,27.028534,27.024605,27.026215,27.009972,27.031769,27.03064
2016-05-23,27.039253,27.018974,27.016891,27.022842,27.047943,27.010529,27.006203
2016-05-24,27.004631,27.04026,27.009384,27.008202,26.997658,27.012276,27.009682
2016-05-25,27.036919,27.00599,27.020042,27.004837,27.012741,27.014015,27.045074
2016-05-26,27.009277,27.032707,27.01931,27.017532,27.047005,27.018158,27.019783
2016-05-27,27.036255,27.012077,27.021027,27.027023,27.001762,27.041077,27.024857
2016-05-29,27.01709,27.020187,27.001152,27.012543,27.011902,27.027672,27.005653
2016-05-30,27.018204,27.019798,27.006203,26.993393,27.022491,27.012817,27.011383
2016-05-31,27.019096,27.019707,27.034973,27.066582,27.017738,27.023926,27.024246
2016-06-01,27.018929,27.006432,27.01358,26.997314,27.017075,27.0169,27.042076
2016-06-02,26.991852,27.04177,27.017052,27.014778,27.02259,27.01049,27.025719
2016-06-03,27.032692,27.005486,27.017586,27.052963,27.017113,27.038857,27.040298
2016-06-05,27.037369,27.033401,27.018394,26.994873,27.016502,27.035927,27.018044
2016-06-06,27.030403,27.023643,27.008041,27.009628,27.022064,27.011772,27.035522
2016-06-07,27.020966,27.03469,27.037872,27.050522,27.009605,27.017944,27.007324
2016-06-08,27.02111,27.039673,27.007881,27.00032,27.020073,27.0336,27.032433
2016-06-09,27.01123,27.010483,27.011765,27.009949,27.04277,27.010101,27.006454
2016-06-10,27.022049,27.0102,27.025528,27.04615,27.04087,27.034569,27.05426
2016-06-12,27.036469,27.034668,27.044266,26.997887,26.994102,27.023407,27.063034
2016-06-13,27.037079,27.00544,26.978828,27.006157,27.010612,27.015915,27.032524
2016-06-14,27.008629,27.03498,27.045135,27.013245,27.016647,26.984756,27.015823
2016-06-15,27.030647,27.022255,27.033012,27.016838,27.02224,27.015617,27.04004
2016-06-16,27.002106,26.982239,26.962563,27.01265,27.006317,27.035019,27.037117
2016-06-17,27.019508,27.005653,26.999123,27.038048,27.020523,27.03611,27.039528
2016-06-19,27.001686,27.01062,27.056679,27.017189,27.00167,27.038948,27.019531
2016-06-20,27.013641,27.039246,27.003052,27.019768,27.072258,27.019592,27.019981
2016-06-21,27.02098,27.001366,26.997223,26.99546,27.037643,27.021904,27.02066
2016-06-22,27.036697,27.020866,26.998909,27.03836,27.003525,27.02018,27.020363
2016-06-23,27.023521,27.019592,27.023468,27.020607,27.017311,27.020073,27.02243
2016-06-24,27.014404,27.016975,27.020256,27.019966,27.020271,27.022972,27.024109
2016-06-26,27.019302,27.019981,27.016792,27.020576,27.021584,27.021683,27.0214
2016-06-27,27.01802,27.02018,27.022003,27.018364,27.022087,27.021942,27.018906
2016-06-28,27.019623,27.020699,27.021805,27.021164,27.022415,27.021805,27.026634
2016-06-29,27.019287,27.023003,27.022202,27.022018,27.027191,27.026985,27.030548
2016-06-30,27.020973,27.024109,27.021233,27.021309,27.023712,27.025887,27.039963
2016-07-01,27.021454,27.026306,27.0233,27.023186,27.030327,27.03962,27.04647
2016-07-03,27.02346,27.026344,27.023766,27.025894,27.041428,27.046974,27.04953
2016-07-04,27.020477,27.02546,27.029037,27.043053,27.04808,27.047676,27.047165
2016-07-05,27.023056,27.028046,27.042252,27.048286,27.046013,27.046356,27.046974
2016-07-06,27.033775,27.03833,27.044373,27.048355,27.046394,27.045036,27.046906
2016-07-07,27.041649,27.046318,27.047562,27.046677,27.048279,27.04866,27.046906
2016-07-08,27.056488,27.044006,27.048141,27.04628,27.046013,27.044846,27.046837
2016-07-10,27.04692,27.047401,27.046478,27.048302,27.046394,27.04866,27.045357
2016-07-11,27.047325,27.047363,27.0476,27.046356,27.04847,27.046852,27.049873
2016-07-12,27.046799,27.047318,27.045403,27.048874,27.046013,27.047844,27.050385
2016-07-13,27.045837,27.046425,27.0485,27.048615,27.046394,27.051567,27.047112
2016-07-14,27.047844,27.049965,27.050758,27.046158,27.04879,27.045395,27.044624
2016-07-15,27.044998,27.045029,27.04837,27.049004,27.045944,27.047699,27.053528
2016-07-17,27.046799,27.049042,27.049324,27.048744,27.046265,27.04612,27.051376
2016-07-18,27.04869,27.047165,27.051208,27.046158,27.04911,27.047417,27.05394
2016-07-19,27.045784,27.04837,27.05172,27.049194,27.04557,27.044205,27.04834
2016-07-20,27.04882,27.053444,27.040512,27.048996,27.04589,27.04287,27.046402
2016-07-21,27.05114,27.049492,27.054642,27.045898,27.04924,27.05082,27.048409
2016-07-22,27.046974,27.049995,27.047852,27.049324,27.04557,27.052742,27.046402
2016-07-24,27.04541,27.049995,27.047638,27.048996,27.04602,27.046928,27.043983
2016-07-25,27.05352,27.051476,27.04383,27.045456,27.04963,27.044678,27.035667
2016-07-26,27.04538,27.05449,27.054207,27.049324,27.042404,27.037186,27.035591
2016-07-27,27.047005,27.05194,27.044556,27.043388,27.038864,27.042595,27.036316
2016-07-28,27.041649,27.052948,27.044762,27.034424,27.03907,27.037254,27.031036
2016-07-29,27.043213,27.043549,27.045479,27.0374,27.030357,27.027664,27.019516
2016-07-31,27.038048,27.0382,27.043213,27.035606,27.042595,27.035194,27.037537
2016-08-01,27.035126,27.03167,27.048622,27.044617,27.0242,27.025925,27.045563
2016-08-02,27.033928,27.03778,27.029343,27.032578,27.036575,27.027832,27.018707
2016-08-03,27.034904,27.05944,27.035347,27.041237,27.06736,27.04554,27.061302
2016-08-04,27.00843,27.033302,27.038269,27.007278,27.00766,27.09993,27.022484
2016-08-05,27.03762,27.050629,27.042023,27.067627,27.074837,27.024529,27.027115
2016-08-07,27.037231,27.049088,27.025543,27.001534,27.027664,27.022049,27.032272
2016-08-08,26.954102,27.047325,26.997353,27.036636,27.01474,27.016022,27.064201
2016-08-09,27.038414,27.041298,27.03695,27.014854,27.013397,27.030144,27.057587
2016-08-10,27.022408,27.031036,27.012985,27.032494,26.948746,26.987564,26.973541
2016-08-11,27.060677,27.01532,27.029808,27.02832,26.977257,27.00039,26.997025
2016-08-12,27.03521,27.03151,27.0307,27.05957,27.015945,27.056892,27.057442
2016-08-14,27.028801,27.033875,27.097473,26.988976,27.059547,27.018562,27.03431
2016-08-15,27.031471,27.092255,27.092293,27.049713,27.023735,27.011902,26.979141
2016-08-16,26.996742,27.030487,27.036217,27.010979,27.01207,27.035439,27.036125
2016-08-17,27.084541,27.023026,27.04087,27.038727,27.038116,27.011559,27.048164
2016-08-18,27.023071,27.02488,27.042847,27.007889,27.01146,27.031563,26.985184
2016-08-19,27.023026,27.014137,26.987381,27.036621,27.036728,27.012047,27.03289
2016-08-21,27.005867,27.037079,27.052078,27.010368,27.01374,27.034813,27.039833
2016-08-22,27.064049,27.00393,27.040474,27.040497,27.027557,27.012291,26.994408
2016-08-23,27.002113,27.038101,26.987701,27.01307,27.005905,27.034615,27.043785
2016-08-24,27.00972,27.00969,27.048103,27.037033,27.04242,27.013542,27.03991
2016-08-25,27.05677,27.038895,27.046753,27.012466,27.011108,27.037415,26.995514
2016-08-26,26.997154,27.039879,26.992744,27.008873,27.051697,27.038689,27.046051
2016-08-28,27.000381,27.020744,27.041077,27.010307,27.001099,26.991577,27.0346
2016-08-29,27.05655,27.042892,27.036926,27.033722,27.009247,27.043152,26.997452
2016-08-30,27.001389,26.988693,26.99514,26.991661,27.050941,27.03926,27.041687
2016-08-31,27.010727,27.045013,27.043037,27.044273,27.001457,26.995018,27.03627
2016-09-01,27.053299,27.039421,27.037811,27.036827,27.008087,27.04309,26.997688
2016-09-02,27.005363,26.992752,26.99327,26.991814,27.052734,27.038635,27.045113
2016-09-04,27.011261,27.043571,27.046104,27.043457,27.00563,26.996826,27.040657
2016-09-05,27.052406,27.03151,27.038689,27.036278,27.011826,27.044586,26.996002
2016-09-06,27.006073,27.033165,26.999283,26.996887,27.052475,27.038002,27.035156
2016-09-07,27.012398,27.028076,27.044434,27.045021,27.003624,26.993599,27.030571
2016-09-08,27.052795,27.044365,27.038109,27.03859,27.005165,27.037155,26.99115
2016-09-09,27.008347,27.00547,26.994812,26.988754,27.045685,27.028755,27.034958
2016-09-11,27.013,27.013252,27.035187,27.034637,27.001099,26.991402,27.030571
2016-09-12,27.050468,27.050613,27.030548,27.030182,27.005615,27.032555,26.99173
2016-09-13,26.99923,27.00409,26.990799,26.989792,27.04554,27.027657,27.034828
2016-09-14,27.003937,27.009315,27.034607,27.03431,27.00148,26.988358,27.03038
2016-09-15,27.043488,27.049065,27.030228,27.029663,27.005867,27.032028,26.99199
2016-09-16,26.99955,26.994133,26.990875,26.990051,27.045143,27.027512,27.034698
2016-09-18,27.004005,26.998848,27.034096,27.033798,27.001732,26.988739,27.030312
2016-09-19,27.042976,27.03872,27.029839,27.029404,27.006119,27.031708,26.992119
2016-09-20,26.999619,26.994843,26.991318,26.99031,27.045013,27.027328,27.0345
2016-09-21,27.004005,26.99936,27.034096,27.03334,27.002182,26.989319,27.030243
2016-09-22,27.042717,27.038513,27.029839,27.029144,27.00663,27.031715,26.992378
2016-09-23,26.999878,26.995224,26.991646,26.990509,27.04464,27.027328,27.034492
2016-09-25,27.004326,26.99961,27.033966,27.033333,27.002312,26.989388,27.030235
2016-09-26,27.042458,27.038254,27.02977,27.029137,27.00663,27.031464,26.992378
2016-09-27,27.00026,26.995224,26.991714,26.99083,27.044441,27.027328,27.03405
2016-09-28,27.004517,26.99974,27.033768,27.033142,27.002373,26.989708,27.030045
2016-09-29,27.042328,27.038063,27.02945,27.028954,27.006691,27.031456,26.992691
2016-09-30,27.000267,26.995552,26.991837,26.99096,27.044243,27.02713,27.03405
2016-10-02,27.004524,26.999748,27.033638,27.032951,27.002373,26.989716,27.030045
2016-10-03,27.042137,27.037682,27.029388,27.028755,27.00663,27.031326,26.992691
2016-10-04,27.000336,26.99562,26.991966,26.990967,27.044052,27.027138,27.03405
2016-10-05,27.004593,26.999939,27.033508,27.03289,27.00251,26.989723,27.030045
2016-10-06,27.042137,27.037552,27.02938,27.028763,27.006699,27.031326,26.993065
2016-10-07,27.000465,26.99562,26.991966,26.99128,27.044052,27.027138,27.03405
2016-10-09,27.004593,26.999748,27.0335,27.032883,27.002632,26.989906,27.030045
2016-10-10,27.041946,27.037292,27.029373,27.028755,27.00682,27.031319,26.993256
2016-10-11,27.000465,26.995811,26.992096,26.99128,27.043922,27.027008,27.034042
2016-10-12,27.004593,26.999939,27.033508,27.032753,27.002754,26.990158,27.030037
2016-10-13,27.041939,27.037292,27.029251,27.028625,27.007072,27.031319,26.993256
2016-10-14,27.000465,26.995811,26.992409,26.99141,27.043793,27.027008,27.034042
2016-10-16,27.004784,27.000061,27.033379,27.03276,27.002884,26.990227,27.030037
2016-10-17,27.041634,27.037285,27.029251,27.028503,27.007072,27.031136,26.993256
2016-10-18,27.00048,26.995926,26.992409,26.991417,27.043793,27.027008,27.034042
2016-10-19,27.004608,27.000183,27.033379,27.03263,27.002884,26.990227,27.030037
2016-10-20,27.041328,27.037216,27.029251,27.028381,27.007072,27.031136,26.993256
2016-10-21,27.00048,26.995987,26.992409,26.991417,27.043793,27.027008,27.033974
2016-10-23,27.004608,27.000175,27.033379,27.03263,27.002884,26.990227,27.029846
2016-10-24,27.041328,27.037018,27.029251,27.028381,27.007072,27.031136,26.993256
2016-10-25,27.00048,26.995987,26.9926,26.991417,27.043793,27.027008,27.033974
2016-10-26,27.004608,27.000175,27.033379,27.03263,27.003014,26.990356,27.029846
2016-10-27,27.041145,27.037018,27.029251,27.028381,27.007141,27.031136,26.993256
2016-10-28,27.000488,26.995987,26.9926,26.991608,27.043793,27.027008,27.033974
2016-10-30,27.004616,27.000175,27.033379,27.03263,27.003014,26.990356,27.029846
2016-10-31,27.041145,27.037018,27.029251,27.028381,27.007141,27.031136,26.993256
2016-11-01,27.000488,26.996109,26.9926,26.991608,27.043793,27.027008,27.033974
2016-11-02,27.004616,27.000237,27.033379,27.03263,27.003014,26.990356,27.029846
2016-11-03,27.041145,27.03701,27.029251,27.028381,27.007141,27.031136,26.993256
2016-11-04,27.000488,26.996109,26.9926,26.991608,27.043793,27.027008,27.033974
2016-11-06,27.004616,27.000237,27.033379,27.03263,27.003014,26.990356,27.029846
2016-11-07,27.041145,27.03701,27.029251,27.028381,27.007141,27.031136,27.022278
2016-11-08,27.000488,26.996109,26.9926,26.991608,27.043793,27.032837,27.041916
2016-11-09,27.004616,27.000237,27.033379,27.03263,27.039597,27.022224,27.008324
2016-11-10,27.041145,27.03701,27.029251,27.004776,27.028267,26.993507,27.009346
2016-11-11,27.000488,26.996109,27.00344,27.001564,27.01538,27.04255,27.04631
2016-11-13,27.004616,27.003792,27.037476,27.041283,27.016281,27.016243,27.03627
2016-11-14,27.046196,27.04992,27.028084,27.034698,27.016281,27.021088,27.029625
2016-11-15,27.020233,26.995338,27.005455,26.99636,27.01995,27.05223,27.044937
2016-11-16,27.005684,27.02909,27.030754,27.02951,27.033981,27.022575,27.019592
2016-11-17,27.029503,27.005508,27.007385,27.036499,27.013397,27.015076,26.995934
2016-11-18,27.00959,27.046257,27.033165,26.998299,27.034592,27.036652,27.0447
2016-11-20,27.026733,27.034073,27.050308,27.03775,27.026833,26.999763,27.01831
2016-11-21,27.015106,27.041885,27.023666,26.998634,27.037415,27.031677,27.026794
2016-11-22,26.993889,27.031044,27.034737,27.028221,27.012276,27.026535,27.018974
2016-11-23,27.000496,27.010551,27.017998,27.030281,27.024002,27.01577,27.015991
2016-11-24,26.99543,27.02703,27.024178,27.025398,27.015366,27.028725,27.012444
2016-11-25,27.011986,27.014687,27.01548,27.025917,27.015892,27.023811,27.015556
2016-11-27,27.01957,27.024193,27.026009,27.027481,27.02105,27.025208,27.008423
2016-11-28,27.01548,27.02629,27.01867,27.029785,27.025543,27.02726,27.033722
2016-11-29,27.02375,27.011162,27.033241,27.015266,27.023567,27.031288,27.031418
2016-11-30,27.023056,27.030853,27.019516,27.012352,27.027344,27.018082,27.026505
2016-12-01,27.02864,27.014053,27.02089,27.023582,27.025482,27.02864,27.024689
2016-12-02,27.012978,27.031357,27.02578,27.022057,27.024399,27.024757,27.025917
2016-12-04,27.031662,27.016533,27.028168,27.027267,27.029732,27.026306,27.026878
2016-12-05,27.012062,27.03254,27.026367,27.027985,27.025108,27.025085,27.026749
2016-12-06,27.027222,27.02491,27.026337,27.02591,27.027428,27.026978,27.028503
2016-12-07,27.024849,27.025673,27.02472,27.025566,27.027496,27.025887,27.02909
2016-12-08,27.025093,27.025986,27.025558,27.028671,27.02919,27.029755,27.027206
2016-12-09,27.026901,27.026817,27.029427,27.028152,27.02842,27.024384,27.027863
2016-12-11,27.024742,27.029434,27.027359,27.028282,27.026344,27.03202,27.027466
2016-12-12,27.026848,27.028694,27.029373,27.027115,27.029518,27.03041,27.028786
2016-12-13,27.03547,27.02755,27.0242,27.027573,27.033073,27.025742,27.028877
2016-12-14,27.021736,27.03489,27.030197,27.025177,27.015854,27.032127,27.022606
2016-12-15,27.026329,27.028168,27.043617,27.027443,27.02488,27.026138,27.025589
2016-12-16,27.029503,27.022614,27.023605,27.03022,27.030106,27.030144,27.035591
2016-12-18,27.027893,27.027916,27.03218,27.031326,27.018852,27.034271,27.03128
2016-12-19,27.029167,27.027847,27.023865,27.019379,27.026833,27.028343,27.034996
2016-12-20,27.032509,27.026619,27.028679,27.025436,27.030159,27.026855,27.029572
2016-12-21,27.032745,27.026619,27.028297,27.030289,27.047234,27.026817,27.022736
2016-12-22,27.027306,27.026619,27.024109,27.042244,27.02887,27.027588,27.026634
2016-12-23,27.033737,27.026619,27.023712,27.026466,27.026733,27.037819,27.012993
2016-12-26,27.0262,27.026619,27.027962,27.026634,27.028145,27.050179,27.00695
2016-12-27,27.041672,27.020927,27.031006,27.030556,27.010681,27.040726,27.041565
2016-12-28,27.025917,27.02755,27.045074,27.034851,27.020386,27.021599,27.04409
2016-12-29,27.026016,27.029243,27.014542,27.02555,27.061272,27.02127,27.04071
2016-12-30,27.025558,27.054832,27.01947,27.037788,27.03263,27.019913,27.017433
2017-01-02,27.017616,27.036697,27.015297,27.019836,27.00885,27.027458,27.030266
2017-01-03,27.030235,27.0279,27.027275,27.023186,27.027145,27.035187,27.028206
2017-01-04,27.039017,27.04126,27.015564,27.03569,27.02938,27.029152,27.028358
2017-01-05,27.027695,27.034256,27.035332,27.029106,27.025017,27.01255,27.030357
2017-01-06,27.019516,27.020569,27.01503,27.021584,27.016151,27.025703,27.013474
2017-01-08,27.013329,27.044266,27.006866,27.034874,27.050438,27.028084,27.02707
2017-01-09,27.022385,27.044724,27.011948,27.012535,27.030434,27.012444,27.01374
2017-01-10,27.0346,27.01944,27.023926,27.030731,27.010345,27.037231,27.069344
2017-01-11,27.029716,27.004364,27.026154,27.026085,27.070892,26.96341,27.004951
2017-01-12,27.02787,27.010612,27.007385,27.07151,27.00644,27.002441,27.008423
2017-01-13,27.014267,27.024544,27.025566,26.99942,27.008087,27.085289,27.059807
2017-01-15,27.030907,27.010155,27.04895,27.00103,27.056389,26.994423,26.993797
2017-01-16,27.02285,27.02684,26.988281,27.053444,27.009674,27.006691,27.001595
2017-01-17,27.02201,26.985657,27.045624,26.99971,27.05658,27.04766,27.049217
2017-01-18,26.988617,26.975082,27.035034,27.000465,26.993385,26.99504,27.03888
2017-01-19,27.037453,27.043777,26.982712,27.047684,26.99878,27.004982,26.980629
2017-01-20,26.989838,27.036087,27.040268,26.996544,27.051483,27.046928,27.011513
2017-01-22,27.044434,26.992188,27.031693,27.010262,27.013817,27.064247,27.055077
2017-01-23,27.03817,27.038002,26.980347,27.008896,26.970863,27.013405,26.978767
2017-01-24,26.986267,27.027664,26.976906,27.011406,27.005714,27.012878,26.969505
2017-01-25,27.071281,27.01442,27.006508,27.025139,27.023376,27.012886,27.037743
2017-01-26,27.009026,27.014107,26.982986,27.005135,27.002968,27.012886,27.054352
2017-01-27,27.0513,27.01265,27.015884,27.025856,27.024002,27.012947,26.980598
2017-01-29,27.033516,27.0131,27.02562,27.001724,27.006378,27.012947,26.969414
2017-01-30,27.022888,27.012787,26.979515,27.02304,27.02903,27.013138,27.039246
2017-01-31,27.00599,27.012611,27.022507,27.005966,27.014908,27.013138,27.048294
2017-02-01,27.03286,27.026405,27.025986,27.02523,26.987877,27.013138,26.98603
2017-02-02,27.02655,27.005783,27.022896,27.007172,27.01873,27.013138,27.056702
2017-02-03,27.007423,27.02797,27.023476,27.024506,27.01426,27.013206,26.993927
2017-02-05,27.02243,27.00666,27.022697,27.004929,27.014786,26.996605,26.981209
2017-02-06,27.00747,27.02465,27.024315,27.024574,27.014748,27.052612,27.046967
2017-02-07,27.036072,27.025627,27.025932,27.009941,27.023857,27.005974,27.060059
2017-02-08,27.003586,27.024529,27.026123,27.030708,27.005074,27.011192,26.994888
2017-02-09,27.023712,27.012169,27.025932,27.009941,27.0281,27.05191,26.982307
2017-02-10,27.008606,27.052498,27.020645,27.030266,27.005135,27.006805,27.046509
2017-02-12,27.030678,27.066948,27.018013,27.01007,27.027649,27.011581,27.059464
2017-02-13,27.010094,26.998306,27.033577,27.030197,27.005135,27.051582,27.008347
2017-02-14,27.03035,26.98552,27.012093,27.010078,27.027458,26.999557,27.033447
2017-02-15,27.010094,27.052177,27.034744,27.030067,27.005768,27.023384,26.995049
2017-02-16,27.03022,27.065208,27.012093,27.00248,27.020996,27.003235,26.993408
2017-02-17,27.010284,26.999336,27.015808,27.005844,26.988693,27.011215,27.039078
2017-02-26,27.03003,27.083733,27.01371,27.062645,27.022476,27.060654,27.013817
2017-02-27,27.029839,26.999748,27.015007,26.989487,26.992111,27.015182,27.008766
2017-02-28,27.038498,27.02401,27.014297,27.001595,27.03009,27.022903,27.012627
2017-03-01,27.010208,27.066704,27.012619,27.010185,26.964882,27.02398,27.012627
2017-03-02,27.005753,27.023483,27.012749,27.028358,26.994003,27.001152,27.012627
2017-03-03,27.020988,27.022453,27.013191,27.016228,27.004059,27.011948,27.012627
2017-03-05,27.043503,27.027824,27.012161,27.027473,27.021263,26.99952,27.012627
2017-03-06,26.984573,27.027054,27.0141,27.04702,27.005737,27.019783,27.012627
2017-03-07,27.050995,27.022156,27.012749,27.02488,27.0206,27.04451,27.012627
2017-03-08,27.002151,27.025314,27.01249,27.024101,27.00399,27.006294,27.012627
2017-03-09,27.028725,27.03106,27.0141,27.021652,27.020012,27.026672,27.019928
2017-03-10,27.030869,27.033058,27.015266,27.020538,27.002243,27.036446,27.002579
2017-03-12,27.028458,27.02285,27.00103,27.020737,26.981697,27.031425,26.955101
2017-03-13,27.014458,27.021683,27.02797,27.019424,27.0568,27.012695,27.026375
2017-03-14,27.011414,27.021683,27.006218,27.053032,27.037582,27.01117,27.035622
2017-03-15,27.01297,27.037888,27.02137,27.018425,26.968407,27.010185,26.999352
2017-03-16,27.059204,26.948921,27.031319,27.00734,27.038979,27.022217,27.027657
2017-03-17,26.998482,27.015427,27.027412,26.990807,26.992958,27.060814,26.976097
2017-03-19,27.006088,26.997581,27.035843,27.030357,27.029167,26.986526,27.048676
2017-03-20,27.053436,27.08239,27.045921,27.039688,27.001228,27.041039,26.983337
2017-03-21,27.042282,27.056244,27.018707,27.016731,26.996384,27.036224,27.015366
2017-03-22,27.01323,26.994698,27.018501,27.030083,26.96827,27.033539,26.988136
2017-03-23,27.012817,27.02781,27.049675,27.038757,27.03769,27.051315,27.021202
2017-03-24,27.06459,27.059021,26.978615,26.983833,26.996841,27.034805,27.016464
2017-03-26,27.039307,26.996452,27.034477,27.01413,27.03463,27.086723,27.033401
2017-03-27,26.980972,27.02507,26.983276,27.01448,27.032951,27.012703,27.052086
2017-03-28,26.993576,27.06675,26.999725,27.01413,27.025116,27.012283,26.986275
2017-03-29,27.0,27.026176,27.028633,27.0131,27.007645,27.024986,26.99604
2017-03-30,27.04335,27.008514,27.002617,27.012466,27.015755,27.024155,27.016273
2017-03-31,27.004028,27.029236,27.017189,27.016212,27.01159,27.041374,27.023354
2017-04-02,27.02784,27.023201,27.023682,27.027054,27.015038,26.998077,27.012444
2017-04-03,26.969612,27.023201,27.000732,27.042023,27.00978,27.010696,27.014374
2017-04-04,27.015022,27.041695,26.984451,27.024063,27.032219,27.062614,27.031433
2017-04-05,27.021057,26.991745,27.019272,27.003975,27.014908,27.01316,26.978668
2017-04-06,26.981232,26.973679,27.011223,27.049911,27.062874,27.02063,27.042274
2017-04-07,27.02398,27.00547,27.03756,27.055107,27.029266,27.02127,27.016525
2017-04-09,27.031578,27.062782,26.98346,27.02073,27.02398,27.00428,26.991982
2017-04-10,27.024803,27.037315,27.001846,26.999886,27.03415,27.009308,27.00547
2017-04-11,27.028748,26.975655,26.997215,27.008072,27.013191,26.996544,27.01796
2017-04-12,26.996758,27.00721,27.002647,27.03022,27.015877,27.032547,27.025063
2017-04-13,26.993393,27.013916,27.012436,27.051071,27.033043,26.992462,27.014595
2017-04-16,27.018532,27.031273,27.004623,26.999435,27.031296,27.019417,27.010468
2017-04-17,27.03209,26.996567,27.011742,27.006615,27.00801,27.02169,27.016502
2017-04-18,27.040108,27.015877,26.990616,27.01184,27.020996,27.01278,27.007652
2017-04-19,27.022034,27.017113,27.01117,27.02269,27.021484,27.034058,27.010376
2017-04-20,27.002312,27.008072,26.985672,26.97409,27.015083,27.000702,26.990616
2017-04-21,27.00801,26.999413,26.992134,27.00695,27.014404,27.004051,26.994148
2017-04-23,26.979698,27.027664,27.020683,27.010681,26.99202,27.016983,27.013512
2017-04-24,26.990288,26.998756,27.004478,27.001297,27.001183,27.014458,26.9739
2017-04-25,27.005363,27.024277,26.99858,27.00087,26.973686,26.972069,26.928848
2017-04-26,27.01448,26.993431,27.002274,27.01471,26.974388,26.928955,26.924202
2017-04-27,27.01352,26.997597,27.007088,26.975334,26.931473,26.923668,26.918022
2017-04-28,27.01577,27.01152,26.97445,26.93042,26.9236,26.915665,26.906395
2017-04-30,27.011887,26.97525,26.930496,26.924492,26.917213,26.90509,26.89447
2017-05-01,26.974464,26.92936,26.926514,26.917542,26.904251,26.893692,26.849052
2017-05-02,26.929024,26.92022,26.91536,26.9067,26.895416,26.85012,26.841003
2017-05-03,26.924988,26.915504,26.903366,26.892258,26.84697,26.84082,26.832748
2017-05-04,26.91719,26.904999,26.896553,26.847435,26.836044,26.834259,26.82978
2017-05-05,26.903275,26.892761,26.850266,26.839172,26.834732,26.831032,26.827759
2017-05-07,26.897842,26.849823,26.838844,26.835335,26.830963,26.828423,26.81369
2017-05-08,26.850113,26.839989,26.836067,26.830177,26.827003,26.81179,26.80912
2017-05-09,26.838364,26.834389,26.827507,26.827843,26.813408,26.809631,26.79721
2017-05-10,26.831589,26.830269,26.827576,26.812721,26.810898,26.797935,26.783157
2017-05-11,26.829712,26.82824,26.812904,26.806854,26.79908,26.78051,26.761055
2017-05-12,26.828598,26.81314,26.807808,26.795639,26.78257,26.753357,26.736763
2017-05-14,26.812195,26.806877,26.796303,26.783195,26.753296,26.736671,26.720863
2017-05-15,26.80645,26.795784,26.785828,26.758553,26.739685,26.721344,26.68724
2017-05-16,26.795586,26.783218,26.757736,26.735062,26.719833,26.689186,26.684265
2017-05-17,26.783562,26.758453,26.73568,26.721771,26.690033,26.684288,26.682625
2017-05-18,26.752388,26.736526,26.719284,26.692604,26.68335,26.677246,26.67894
2017-05-19,26.736465,26.721077,26.69136,26.683891,26.681366,26.682335,26.682877
2017-05-21,26.72403,26.68805,26.68222,26.679115,26.683311,26.681526,26.682617
2017-05-22,26.691086,26.683678,26.678993,26.681633,26.681236,26.68248,26.675072
2017-05-23,26.680046,26.679169,26.680275,26.686737,26.678856,26.689598,26.671669
2017-05-24,26.686028,26.681946,26.67994,26.684212,26.669113,26.676537,26.658096
2017-05-25,26.683311,26.68705,26.680565,26.679283,26.664818,26.652954,26.64634
2017-05-26,26.68454,26.684525,26.675789,26.675354,26.653275,26.648705,26.603073
2017-05-28,26.678726,26.674454,26.666412,26.660538,26.646889,26.601723,26.57985
2017-05-29,26.671913,26.670723,26.660515,26.64788,26.600433,26.582336,26.57579
2017-05-30,26.67797,26.660583,26.645927,26.602043,26.593552,26.576332,26.56417
2017-05-31,26.656433,26.652893,26.604897,26.585434,26.580742,26.565613,26.549156
2017-06-01,26.643837,26.601768,26.582138,26.577621,26.566383,26.551178,26.52095
2017-06-02,26.604767,26.580894,26.574104,26.562859,26.552383,26.524216,26.517006
2017-06-04,26.579857,26.57682,26.56427,26.552574,26.519173,26.50692,26.508232
2017-06-05,26.58236,26.562729,26.555397,26.524323,26.508331,26.500198,26.492867
2017-06-06,26.568108,26.551582,26.520058,26.496902,26.500519,26.493904,26.48011
2017-06-07,26.551567,26.525223,26.517403,26.49253,26.490524,26.476028,26.466873
2017-06-08,26.523483,26.507408,26.506973,26.501648,26.480133,26.469765,26.471703
2017-06-09,26.510818,26.50277,26.498108,26.483025,26.473381,26.464867,26.455536
