,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD,USDSGD
2014-10-07,1.2632878,1.2637396,1.2651494,1.2664859,1.2638377,1.2639011,1.2669368
2014-10-08,1.2637804,1.2647135,1.2658737,1.2632619,1.2675729,1.2656759,1.2660909
2014-10-09,1.265448,1.2656262,1.2683916,1.2658747,1.2670574,1.2644956,1.2687572
2014-10-10,1.2655737,1.2662895,1.2660034,1.2666711,1.2652991,1.2677144,1.2685367
2014-10-12,1.2654855,1.266961,1.2665517,1.2681111,1.2678999,1.2694932,1.2688744
2014-10-13,1.2669853,1.2665507,1.2684371,1.2666335,1.2685219,1.2699487,1.2685745
2014-10-14,1.2664326,1.2671331,1.266649,1.267965,1.269899,1.2701008,1.2682588
2014-10-15,1.2651534,1.2677538,1.2688725,1.2691438,1.2704608,1.2708809,1.2708147
2014-10-16,1.2686207,1.2689927,1.2691966,1.2691977,1.2706164,1.2747791,1.271302
2014-10-17,1.2680085,1.2697242,1.2704995,1.274183,1.2727315,1.2712497,1.2704741
2014-10-19,1.2702088,1.2698963,1.270772,1.2701027,1.2713435,1.2712141,1.271355
2014-10-20,1.2714778,1.2646625,1.2647518,1.2715639,1.2738185,1.2720226,1.2724531
2014-10-21,1.2698412,1.2638351,1.2699573,1.2720805,1.2740719,1.2717494,1.2703042
2014-10-22,1.2708257,1.2713084,1.2704034,1.2724024,1.2717433,1.2725358,1.2738898
2014-10-23,1.2720389,1.2727046,1.2712543,1.2690896,1.2731689,1.2709614,1.2718787
2014-10-24,1.2731543,1.2707593,1.2708325,1.2718982,1.2738557,1.275192,1.2756124
2014-10-26,1.2723297,1.2724694,1.2705486,1.2705927,1.270108,1.2723391,1.2725382
2014-10-27,1.2713765,1.2710826,1.2730052,1.2723807,1.2713741,1.2726966,1.2732216
2014-10-28,1.2693999,1.2723696,1.2715601,1.2766913,1.272085,1.2728605,1.2746773
2014-10-29,1.270476,1.2743098,1.2715774,1.2714866,1.2726161,1.2789662,1.274807
2014-10-30,1.2758791,1.270864,1.2738652,1.2726318,1.2742484,1.275124,1.2740207
2014-10-31,1.273697,1.277344,1.27304,1.2734342,1.2759898,1.2755558,1.2763541
2014-11-02,1.2732153,1.2727652,1.2732708,1.2739116,1.2724576,1.2741559,1.2756728
2014-11-03,1.2716069,1.2718368,1.2700717,1.2742096,1.2739513,1.2746487,1.2742097
2014-11-04,1.2771097,1.2734259,1.2745049,1.2721213,1.2755387,1.276012,1.2736161
2014-11-05,1.2711705,1.2740057,1.2714666,1.2752225,1.2726765,1.2773724,1.2746978
2014-11-06,1.275867,1.2764821,1.2754529,1.2715471,1.2750796,1.2742329,1.2753434
2014-11-07,1.2734338,1.2734382,1.2753788,1.2762766,1.2763298,1.2747457,1.2786081
2014-11-09,1.2735589,1.272964,1.2755693,1.2759252,1.2763839,1.275022,1.2751662
2014-11-10,1.2735142,1.2769438,1.2735999,1.2746447,1.2758099,1.2762157,1.2750902
2014-11-11,1.2726465,1.2739084,1.2756488,1.2756228,1.2767141,1.2784873,1.2752535
2014-11-12,1.275279,1.2747583,1.2767107,1.2755713,1.2752812,1.274535,1.274157
2014-11-13,1.2755342,1.2738562,1.2756382,1.2741792,1.274894,1.2763247,1.2765173
2014-11-14,1.2755835,1.2755833,1.2755651,1.2758299,1.2750652,1.275228,1.2765927
2014-11-16,1.2749333,1.2763541,1.2763776,1.2754059,1.2779018,1.2755635,1.278249
2014-11-17,1.2767202,1.2786592,1.2754309,1.2770199,1.2761713,1.278482,1.2834013
2014-11-18,1.2768859,1.2760842,1.2764088,1.2778659,1.2782171,1.2831855,1.2863412
2014-11-19,1.2763698,1.2763522,1.2768853,1.2787826,1.2844431,1.2878188,1.2887058
2014-11-20,1.276174,1.2765157,1.2779758,1.2827443,1.288054,1.2880108,1.2877383
2014-11-21,1.2769752,1.2778186,1.2837977,1.2884816,1.2883275,1.2904674,1.2891338
2014-11-23,1.2791624,1.2834212,1.2871939,1.2889252,1.2900764,1.2897904,1.2905006
2014-11-24,1.2837781,1.2874959,1.2883353,1.2895441,1.2894454,1.2895179,1.2898827
2014-11-25,1.2867776,1.2863804,1.2882068,1.289607,1.2909923,1.2900456,1.2928349
2014-11-26,1.2889712,1.28754,1.2890612,1.2905818,1.2896538,1.2921742,1.2922497
2014-11-27,1.2894926,1.288523,1.2896161,1.2903646,1.2917318,1.2927618,1.2932918
2014-11-28,1.2884455,1.2919447,1.2913594,1.2928891,1.292235,1.293366,1.2943814
2014-11-30,1.2903323,1.2908924,1.2915808,1.2924317,1.2945067,1.2940626,1.2939354
2014-12-01,1.2902052,1.2920953,1.293511,1.2935421,1.2950518,1.2950176,1.2965229
2014-12-02,1.2915758,1.2927077,1.2921972,1.2941258,1.295047,1.2963371,1.297869
2014-12-03,1.2923495,1.2950125,1.2932429,1.2959299,1.2947872,1.297053,1.297802
2014-12-04,1.292158,1.2953155,1.295018,1.29564,1.2965372,1.2947983,1.297186
2014-12-05,1.2943839,1.2942998,1.2959733,1.2994289,1.2982719,1.2977707,1.294891
2014-12-07,1.2964966,1.2968256,1.2965219,1.2972596,1.2938627,1.2980814,1.2968968
2014-12-08,1.2950742,1.2979817,1.2980824,1.2972324,1.3006445,1.298824,1.301358
2014-12-09,1.2948757,1.2970384,1.29794,1.2997696,1.2969801,1.3019035,1.3034911
2014-12-10,1.295613,1.2983098,1.2997371,1.2989916,1.2996378,1.2999237,1.3002048
2014-12-11,1.2985424,1.2985096,1.2975171,1.2965573,1.2993864,1.2996905,1.3012207
2014-12-12,1.2983828,1.2998029,1.299773,1.3018322,1.3001513,1.3012639,1.3005898
2014-12-14,1.2980639,1.299011,1.2997488,1.30097,1.3009735,1.3038875,1.3047518
2014-12-15,1.3005154,1.3017635,1.3005923,1.3022964,1.302446,1.3034844,1.3031081
2014-12-16,1.2993925,1.300288,1.3011258,1.3009193,1.3049186,1.3079382,1.3033273
2014-12-17,1.3014946,1.304382,1.3021376,1.3010666,1.3013786,1.30599,1.3072852
2014-12-18,1.3013222,1.3024752,1.3046699,1.29972,1.3050627,1.3046155,1.3068755
2014-12-19,1.3002791,1.3038808,1.3059069,1.3027154,1.306243,1.3059025,1.3074868
2014-12-21,1.304919,1.3037839,1.3032984,1.3035709,1.3089615,1.3077956,1.3101181
2014-12-22,1.3021262,1.3029864,1.3014228,1.3082641,1.3059595,1.3092272,1.3085561
2014-12-23,1.3041482,1.3067975,1.3084471,1.3069665,1.3022158,1.3055462,1.3146874
2014-12-24,1.3046728,1.3081217,1.3081648,1.3054705,1.3077292,1.3128958,1.3105564
2014-12-25,1.306547,1.3078799,1.3088363,1.3132834,1.3097019,1.3121359,1.3157225
2014-12-26,1.3083544,1.311826,1.3107098,1.3147129,1.311688,1.3136846,1.3119779
2014-12-28,1.3111769,1.3103594,1.3101022,1.3110211,1.3118649,1.3160636,1.3126663
2014-12-29,1.3091648,1.3120785,1.3121998,1.3079164,1.3152113,1.3121977,1.3142328
2014-12-30,1.3149757,1.3160943,1.3105769,1.3086925,1.3123387,1.315703,1.3174534
2014-12-31,1.307317,1.3067343,1.3122168,1.316136,1.3088744,1.3155923,1.3163981
2015-01-01,1.3119965,1.3125643,1.3138971,1.313332,1.3152933,1.3134559,1.3163238
2015-01-02,1.3101763,1.3117784,1.3086405,1.313291,1.3162601,1.3165015,1.3177111
2015-01-04,1.310949,1.3101618,1.3188514,1.3146722,1.3151792,1.317051,1.3201026
2015-01-05,1.3086793,1.3107872,1.315389,1.3160638,1.3182356,1.323658,1.3185577
2015-01-06,1.3150775,1.31401,1.31763,1.3145151,1.3190703,1.3227563,1.3249758
2015-01-07,1.3160254,1.3159409,1.317763,1.3149924,1.3206747,1.3187616,1.3199403
2015-01-08,1.3162885,1.3157661,1.3203504,1.3138807,1.3209605,1.3223295,1.3153533
2015-01-09,1.316632,1.3192312,1.3185551,1.3213223,1.3185294,1.3223007,1.3230826
2015-01-11,1.318077,1.3188738,1.3211806,1.3200111,1.3167808,1.321623,1.3277817
2015-01-12,1.3181005,1.3169239,1.3200346,1.3210269,1.3246716,1.3178475,1.3202068
2015-01-13,1.3212327,1.3221079,1.3201144,1.3208508,1.3264003,1.3267453,1.3217943
2015-01-14,1.3167908,1.3272505,1.3157494,1.3260728,1.3239076,1.3269325,1.3242898
2015-01-15,1.3236005,1.3212714,1.3239365,1.3212458,1.3228459,1.3212782,1.324115
2015-01-16,1.3227446,1.3245054,1.325342,1.3226336,1.3224536,1.3267477,1.3238947
2015-01-18,1.3250715,1.3181248,1.3218359,1.3238434,1.3244952,1.3281639,1.3256435
2015-01-19,1.325567,1.3222489,1.3197138,1.32544,1.3228991,1.3252221,1.3251085
2015-01-20,1.3212578,1.3245211,1.3235565,1.3262858,1.3294461,1.3256185,1.3283991
2015-01-21,1.3261135,1.325319,1.3239259,1.32479,1.3234739,1.3262099,1.3285776
2015-01-22,1.3218601,1.3265216,1.3250982,1.3270603,1.3273097,1.3268821,1.330487
2015-01-23,1.3234271,1.324949,1.3256257,1.3273418,1.3278263,1.3286518,1.3329461
2015-01-25,1.3246171,1.3265312,1.326853,1.3266451,1.3290632,1.3323023,1.3259907
2015-01-26,1.3254223,1.3270679,1.328098,1.3298539,1.3322403,1.3328102,1.3267806
2015-01-27,1.32722,1.327914,1.329426,1.3319542,1.3330564,1.3352208,1.3328819
2015-01-28,1.3282026,1.3288492,1.3309176,1.3326126,1.3324668,1.3355241,1.3356684
2015-01-29,1.3288639,1.331454,1.3308958,1.3306687,1.3340085,1.3331459,1.3394423
2015-01-30,1.3320506,1.3324022,1.3279431,1.3330545,1.3330584,1.3332672,1.33857
2015-02-01,1.3333929,1.3306198,1.3306949,1.3322805,1.3318131,1.3329644,1.3358457
2015-02-02,1.3362529,1.3364453,1.332809,1.335652,1.3290155,1.3418119,1.336297
2015-02-03,1.3293256,1.3332658,1.3360046,1.3331997,1.3351936,1.340419,1.3368323
2015-02-04,1.3322015,1.3334582,1.3379734,1.3356214,1.334611,1.3352696,1.3382903
2015-02-05,1.3320847,1.3311847,1.3361572,1.3360803,1.3386104,1.3340237,1.339087
2015-02-06,1.3391876,1.3359264,1.3390718,1.3374712,1.3358736,1.3361119,1.3363893
2015-02-08,1.3352077,1.3344853,1.3393688,1.3379462,1.3369702,1.3369889,1.3379588
2015-02-09,1.3315715,1.3373125,1.3369768,1.341037,1.3398689,1.3395207,1.3427472
2015-02-10,1.3346229,1.337811,1.3373594,1.3363388,1.3393242,1.3416661,1.3440845
2015-02-11,1.3365593,1.3375463,1.3380849,1.3408811,1.3416808,1.3430039,1.3447301
2015-02-12,1.3374026,1.3380771,1.3397256,1.3422694,1.3431964,1.3439581,1.3462557
2015-02-13,1.3399918,1.3386865,1.341512,1.3437126,1.3453155,1.3474511,1.345936
2015-02-15,1.3376219,1.3436141,1.3432822,1.3442149,1.3453729,1.3454027,1.3474613
2015-02-16,1.3428166,1.3430644,1.3437784,1.3441144,1.346101,1.3470562,1.3473454
2015-02-17,1.3431727,1.3445342,1.3461435,1.3447258,1.347779,1.3473806,1.346782
2015-02-18,1.3443562,1.3461046,1.3462594,1.3471662,1.3486458,1.3558644,1.346626
2015-02-19,1.34483,1.345927,1.3464977,1.3498291,1.3490384,1.3515954,1.3547667
2015-02-20,1.3462646,1.3474625,1.3499689,1.3508992,1.3525031,1.3518791,1.3482388
2015-02-22,1.3474412,1.3475995,1.3509393,1.3472183,1.354449,1.3523803,1.3510535
2015-02-23,1.3464102,1.3483748,1.3434243,1.3506234,1.3501477,1.3521473,1.3540888
2015-02-24,1.3498795,1.3464155,1.355047,1.3527708,1.3495891,1.354167,1.3585413
2015-02-25,1.3523874,1.353349,1.3524879,1.3506765,1.3543903,1.3513471,1.3490348
2015-02-26,1.3514094,1.3518615,1.3504505,1.3534943,1.34992,1.3599026,1.3507049
2015-02-27,1.3528558,1.3491752,1.352828,1.3505154,1.3551078,1.3539339,1.3530099
2015-03-01,1.3520722,1.3509761,1.3501039,1.3582308,1.3552028,1.3554711,1.3588133
2015-03-02,1.3528507,1.3571398,1.3511245,1.355725,1.3566525,1.3539479,1.3543525
2015-03-03,1.3530648,1.3538115,1.3542467,1.3542516,1.3550555,1.3554096,1.3570123
2015-03-04,1.3517503,1.3590028,1.3530567,1.3551626,1.3535023,1.3604653,1.3565725
2015-03-05,1.355883,1.3530637,1.353488,1.354763,1.3543282,1.3543751,1.3563905
2015-03-06,1.3541962,1.3526248,1.3550732,1.358483,1.3611178,1.35694,1.3578625
2015-03-08,1.3547672,1.3554168,1.3574853,1.3537226,1.3565822,1.3575698,1.3558344
2015-03-09,1.3553073,1.3557038,1.3563135,1.3564856,1.3578514,1.3587356,1.3587914
2015-03-10,1.3558352,1.3561763,1.3560431,1.3563263,1.3583407,1.3585354,1.3581433
2015-03-11,1.3573809,1.3591325,1.3568504,1.3586234,1.3601903,1.3600585,1.3594022
2015-03-12,1.3602529,1.36209,1.3577261,1.3556813,1.3591366,1.3632948,1.3614749
2015-03-13,1.3610237,1.3562858,1.3595808,1.35816,1.3597105,1.3598816,1.36096
2015-03-15,1.3592355,1.3561902,1.36022,1.3600951,1.361645,1.3611321,1.3592854
2015-03-16,1.3586118,1.3566215,1.3560765,1.3594042,1.3590946,1.3589536,1.3611342
2015-03-17,1.3626559,1.356827,1.3594897,1.361532,1.362,1.3592596,1.3658421
2015-03-18,1.3614451,1.3576788,1.358914,1.3633119,1.3620732,1.3625754,1.3647926
2015-03-19,1.3550341,1.3603638,1.3609734,1.358075,1.3637444,1.3648487,1.3651731
2015-03-20,1.3584396,1.3601844,1.3623407,1.3576382,1.3651142,1.3639243,1.3665394
2015-03-22,1.359521,1.3627203,1.3636978,1.366446,1.3633564,1.3644838,1.3681836
2015-03-23,1.3618448,1.363296,1.3636162,1.3634003,1.3657258,1.3676782,1.368515
2015-03-24,1.3629444,1.3637285,1.3647137,1.3651775,1.3681667,1.3699486,1.3684831
2015-03-25,1.3640136,1.3664063,1.3666877,1.3671017,1.3687468,1.3660386,1.3693404
2015-03-26,1.3654248,1.3638312,1.3683187,1.3683141,1.3684447,1.3688796,1.3701009
2015-03-27,1.3659843,1.3681946,1.3685093,1.3677108,1.3692576,1.3702807,1.3691285
2015-03-29,1.3661304,1.36848,1.3712014,1.3711522,1.3665769,1.3701259,1.3682568
2015-03-30,1.3676677,1.3702326,1.3690548,1.3707713,1.3715525,1.3699356,1.3683873
2015-03-31,1.37042,1.3687292,1.3711963,1.3687297,1.3735738,1.3692995,1.373301
2015-04-01,1.3687739,1.370023,1.3686432,1.3701911,1.3685228,1.3703477,1.3694019
2015-04-02,1.3683645,1.3691089,1.3712175,1.3713402,1.3697245,1.3699696,1.3720713
2015-04-05,1.3713862,1.3694806,1.368567,1.3707061,1.3699657,1.3690335,1.3700716
2015-04-06,1.3744929,1.3710129,1.3712523,1.374757,1.3701746,1.3696539,1.3696935
2015-04-07,1.3714513,1.3685578,1.3684895,1.3712193,1.3690758,1.3685734,1.3724352
2015-04-08,1.368499,1.37027,1.3723338,1.367718,1.3706343,1.370902,1.368906
2015-04-09,1.3668525,1.3719432,1.3711283,1.3669751,1.3695288,1.3697597,1.3727918
2015-04-10,1.3713233,1.3720325,1.3710715,1.3699448,1.3689376,1.368818,1.3688891
2015-04-12,1.3735244,1.3698351,1.3695736,1.3701243,1.3686894,1.3694545,1.372767
2015-04-13,1.372633,1.3692169,1.3694224,1.3708707,1.3698881,1.37102,1.3688715
2015-04-14,1.3700205,1.3732336,1.3694108,1.3725195,1.3698595,1.3715795,1.3702928
2015-04-15,1.369372,1.3676205,1.3693991,1.3706076,1.3704035,1.3686289,1.3697705
2015-04-16,1.3690982,1.3730695,1.3693877,1.3709794,1.3688955,1.3702956,1.3688021
2015-04-17,1.3704296,1.3676314,1.3693767,1.371073,1.3682752,1.3671428,1.366813
2015-04-19,1.3713182,1.3725469,1.3678246,1.3722193,1.3690972,1.3669257,1.3695323
2015-04-20,1.369767,1.3683307,1.3685265,1.3697118,1.3681726,1.3681674,1.3618536
2015-04-21,1.3693497,1.372554,1.3718171,1.3670902,1.3668468,1.3663206,1.365677
2015-04-22,1.3676423,1.3662509,1.3667989,1.3671331,1.3644869,1.3630965,1.3630612
2015-04-23,1.3690318,1.3688056,1.3682973,1.3665317,1.3649406,1.3648704,1.3622959
2015-04-24,1.3673306,1.3679311,1.366493,1.3649416,1.3617601,1.3607305,1.3603761
2015-04-26,1.3678958,1.3682132,1.3663911,1.3654559,1.3619964,1.3675638,1.3579166
2015-04-27,1.3654201,1.3640723,1.363805,1.359578,1.3622215,1.3579056,1.353034
2015-04-28,1.3643671,1.3627436,1.3619921,1.3618379,1.3571041,1.3574721,1.355071
2015-04-29,1.3653384,1.3600435,1.3612014,1.3553795,1.357641,1.3571559,1.3542764
2015-04-30,1.3607383,1.3624443,1.3609588,1.3592776,1.353493,1.3569406,1.3525035
2015-05-01,1.3605052,1.357585,1.3578666,1.3571767,1.3550255,1.3515728,1.3521503
2015-05-03,1.3576124,1.3577218,1.3569992,1.3542485,1.3573308,1.3521131,1.3465711
2015-05-04,1.3533974,1.3571944,1.3578274,1.3537887,1.354749,1.352268,1.3486896
2015-05-05,1.356635,1.3552282,1.3486118,1.3521798,1.3518734,1.3515599,1.3480597
2015-05-06,1.3548329,1.3525026,1.3507178,1.349932,1.3498371,1.3485332,1.3471713
2015-05-07,1.3542993,1.3514142,1.3514714,1.3505042,1.3478813,1.3455805,1.3481369
2015-05-08,1.3518671,1.3520316,1.3508052,1.3493496,1.3487198,1.3455167,1.3446672
2015-05-10,1.3501539,1.3499024,1.3476523,1.3478355,1.3438051,1.3434229,1.3421574
2015-05-11,1.3515887,1.3476605,1.3484823,1.3444747,1.3428266,1.3437684,1.3376677
2015-05-12,1.3463144,1.3480618,1.3474554,1.3428377,1.3396897,1.3401277,1.3322955
2015-05-13,1.3473921,1.3476689,1.3421994,1.3390182,1.3362101,1.3345474,1.3355966
2015-05-14,1.3456881,1.3452847,1.3401026,1.3352516,1.3368045,1.332638,1.3351092
2015-05-15,1.3427637,1.3459172,1.3373067,1.3367702,1.3322803,1.336229,1.3365551
2015-05-17,1.3429564,1.3536392,1.3374718,1.3336775,1.3348306,1.3332806,1.3360776
2015-05-18,1.3397478,1.3360702,1.3362069,1.3294197,1.3376279,1.3350712,1.3265187
2015-05-19,1.3355047,1.3356574,1.3328717,1.3329399,1.3321142,1.330816,1.3376858
2015-05-20,1.3393946,1.3324533,1.3343296,1.3334792,1.3294467,1.3396875,1.3306313
2015-05-21,1.3340347,1.3328146,1.3452506,1.3361124,1.3314004,1.3292551,1.3315341
2015-05-22,1.3341321,1.3334829,1.3396256,1.3318021,1.3313324,1.3361362,1.335038
2015-05-24,1.3343574,1.3319314,1.3363904,1.3304362,1.3355713,1.33323,1.3324575
2015-05-25,1.332859,1.3303046,1.3345418,1.3338002,1.3347917,1.333885,1.3350638
2015-05-26,1.3352793,1.3346481,1.3332071,1.3334022,1.3329864,1.3349133,1.3332078
2015-05-27,1.333315,1.3360951,1.3327382,1.3338344,1.334227,1.3346252,1.3314335
2015-05-28,1.3360953,1.3304942,1.3329333,1.333361,1.3302453,1.3348165,1.3306726
2015-05-29,1.3331804,1.3318436,1.3343397,1.3338063,1.3347148,1.3338777,1.3345914
2015-05-31,1.334075,1.3346114,1.33271,1.3343232,1.332954,1.3355981,1.3332102
2015-06-01,1.3340043,1.3331931,1.3347484,1.3362838,1.3319598,1.3337295,1.3336229
2015-06-02,1.3326015,1.3329319,1.3328986,1.3353293,1.3348501,1.3316519,1.3329644
2015-06-03,1.3348466,1.3354285,1.3337576,1.3352973,1.3324761,1.3357651,1.3339784
2015-06-04,1.3332298,1.3309181,1.3339069,1.3350693,1.3357573,1.3347285,1.3347142
2015-06-05,1.3359969,1.3353748,1.3308272,1.3362885,1.3359311,1.3346965,1.3347538
2015-06-07,1.3325841,1.3332909,1.3345382,1.3346419,1.3321686,1.3339632,1.337064
2015-06-08,1.3343945,1.3334192,1.3348076,1.3326023,1.3357502,1.3364574,1.3358104
2015-06-09,1.3336141,1.3316945,1.3341017,1.3355777,1.3351895,1.3379078,1.3370839
2015-06-10,1.3374822,1.3319453,1.337537,1.3371063,1.3367388,1.3381221,1.3420825
2015-06-11,1.3368989,1.3348929,1.3370073,1.3360493,1.3369067,1.344358,1.3435322
2015-06-12,1.3361562,1.3327258,1.336947,1.3383126,1.3415201,1.3428909,1.3431479
2015-06-14,1.3364265,1.335831,1.3369365,1.3426657,1.3446892,1.3427255,1.3427991
2015-06-15,1.3371071,1.3388059,1.3408675,1.3440049,1.3435153,1.3413914,1.3437326
2015-06-16,1.3382099,1.3420101,1.342973,1.3429656,1.3442998,1.3444482,1.3435841
2015-06-17,1.3413619,1.3452476,1.3439205,1.3432034,1.3450266,1.3433021,1.3446906
2015-06-18,1.3437812,1.3442856,1.3439287,1.3442492,1.3431607,1.343611,1.3434004
2015-06-19,1.3457971,1.3435695,1.3439351,1.3418763,1.3436849,1.3437866,1.3438549
2015-06-21,1.3432825,1.344313,1.3439422,1.34253,1.3416798,1.3441691,1.3437259
2015-06-22,1.3438047,1.3435438,1.3439493,1.344662,1.3444564,1.3427602,1.3465446
2015-06-23,1.3445475,1.3443418,1.3439571,1.3462918,1.3427812,1.3435047,1.3443568
2015-06-24,1.3436638,1.3435163,1.3464512,1.3438585,1.344475,1.3445177,1.3456439
2015-06-25,1.3439468,1.3417673,1.3432224,1.3474545,1.3451202,1.3476508,1.348027
2015-06-26,1.3430024,1.3440433,1.3430922,1.3444841,1.3435463,1.3488985,1.3458819
2015-06-28,1.345901,1.3446248,1.3458955,1.3436391,1.3451214,1.3448837,1.3444433
2015-06-29,1.343687,1.3424816,1.3486078,1.3467748,1.3461572,1.3458362,1.3481228
2015-06-30,1.3439207,1.3478049,1.3435344,1.3460073,1.346164,1.3458899,1.3484372
2015-07-01,1.3451136,1.3446223,1.3453488,1.3462944,1.346207,1.3452489,1.3479707
2015-07-02,1.3442442,1.3490409,1.3430692,1.3475206,1.3486124,1.346272,1.3489707
2015-07-03,1.3467813,1.3454874,1.345438,1.3485458,1.3460209,1.3487374,1.3491055
2015-07-05,1.3489141,1.3484254,1.3443277,1.3506284,1.348093,1.3474324,1.3448744
2015-07-06,1.3476653,1.3483319,1.3449037,1.3487267,1.3442103,1.3483225,1.3453746
2015-07-07,1.3468184,1.3491735,1.3490468,1.3463268,1.3453035,1.3476838,1.3475246
2015-07-08,1.3443431,1.346864,1.3465161,1.3475275,1.3485458,1.3475457,1.3475974
2015-07-09,1.3512686,1.3482329,1.3458467,1.346827,1.3486356,1.3478463,1.3483758
2015-07-10,1.3471389,1.347928,1.3466705,1.3509599,1.3486645,1.3470048,1.3485174
2015-07-12,1.3456322,1.3452115,1.3472316,1.3474969,1.3481128,1.3471718,1.348423
2015-07-13,1.3466175,1.3461423,1.3467486,1.346365,1.3469446,1.3482376,1.3480667
2015-07-14,1.3511643,1.3477297,1.3479058,1.3506608,1.3485523,1.3476887,1.3491757
2015-07-15,1.3469932,1.3477647,1.3481458,1.3535184,1.3495667,1.3488065,1.3490443
2015-07-16,1.3475121,1.3487039,1.3478961,1.3496431,1.3493085,1.3511046,1.3496408
2015-07-17,1.3482189,1.3477464,1.3514798,1.3488587,1.3498957,1.3498206,1.3476
2015-07-19,1.348566,1.3496011,1.3462949,1.3504896,1.3495669,1.3466921,1.345577
2015-07-20,1.3501502,1.3492384,1.3488593,1.3500192,1.3492812,1.346475,1.3520302
2015-07-21,1.3492244,1.3496575,1.3476081,1.346245,1.3474686,1.3514789,1.3544636
2015-07-22,1.3510841,1.3492233,1.3502581,1.348481,1.3490189,1.3485587,1.3511097
2015-07-23,1.3488758,1.3496747,1.348706,1.3500028,1.348423,1.3546691,1.3492059
2015-07-24,1.3506938,1.3480202,1.3515308,1.3520447,1.3525666,1.3531054,1.3522859
2015-07-26,1.3493797,1.3526049,1.3491848,1.3488364,1.3505439,1.3560042,1.3526628
2015-07-27,1.3529553,1.3527973,1.3517643,1.3530272,1.3520643,1.3513035,1.3529992
2015-07-28,1.3484455,1.3501284,1.3503077,1.3514867,1.3538244,1.3531,1.3553853
2015-07-29,1.350638,1.3523746,1.3510574,1.353081,1.3539568,1.3552258,1.3561058
2015-07-30,1.3537694,1.351033,1.352752,1.3535976,1.3554353,1.3570417,1.3599212
2015-07-31,1.3519332,1.352612,1.3536932,1.3550991,1.3572323,1.3617114,1.3644693
2015-08-02,1.3537123,1.3522336,1.3563173,1.3549558,1.360709,1.3658613,1.365243
2015-08-03,1.3542087,1.3542387,1.356621,1.3609586,1.3647069,1.3648715,1.3645186
2015-08-04,1.3550913,1.3586911,1.3610759,1.3628471,1.3646895,1.3666255,1.3637309
2015-08-05,1.3560802,1.3595452,1.3611114,1.363091,1.3636193,1.3649424,1.3668666
2015-08-06,1.3616245,1.3570701,1.3645985,1.3662705,1.3678241,1.3652539,1.364079
2015-08-07,1.3667717,1.3619167,1.3659792,1.3667699,1.3652041,1.3642678,1.3678753
2015-08-09,1.3638426,1.3714589,1.3614225,1.3653598,1.3654089,1.3690872,1.3687402
2015-08-10,1.3645873,1.3660424,1.3664341,1.3673782,1.3679221,1.3703871,1.3699727
2015-08-11,1.3690813,1.3645763,1.3677297,1.3711951,1.370418,1.3692458,1.3677616
2015-08-12,1.3666673,1.36609,1.3668476,1.3661324,1.3690159,1.3707056,1.3733683
2015-08-13,1.3671671,1.3674829,1.3657141,1.3691324,1.3697736,1.3718398,1.3705738
2015-08-14,1.3685827,1.3680186,1.3688112,1.3705459,1.3686714,1.3713863,1.3717656
2015-08-16,1.3667914,1.368376,1.368699,1.3700283,1.3701916,1.3723153,1.3737214
2015-08-17,1.3690193,1.3693584,1.3711965,1.3701955,1.3731382,1.3726739,1.3721228
2015-08-18,1.3691385,1.3679553,1.3720851,1.3739936,1.3708248,1.3742261,1.3741523
2015-08-19,1.3711368,1.370425,1.3702865,1.3713424,1.377204,1.37803,1.3775055
2015-08-20,1.3689992,1.3735352,1.3712949,1.3715235,1.3748238,1.3779342,1.3792822
2015-08-21,1.372282,1.371132,1.3814476,1.3733516,1.3755124,1.3790889,1.3836927
2015-08-23,1.3702337,1.3714485,1.3732724,1.3773112,1.379266,1.3837798,1.3826594
2015-08-24,1.3727975,1.3729022,1.3774316,1.3785777,1.3863772,1.3754362,1.3833508
2015-08-25,1.3735949,1.3776615,1.3789263,1.3793695,1.3833743,1.3909509,1.384759
2015-08-26,1.3773209,1.3806088,1.3814471,1.3788133,1.3828843,1.3917248,1.3942792
2015-08-27,1.3797225,1.3811674,1.3807437,1.3826697,1.3884115,1.390671,1.39748
2015-08-28,1.383911,1.3829305,1.3862667,1.3939695,1.3838942,1.3934102,1.4022727
2015-08-30,1.3867714,1.3809953,1.3800638,1.393728,1.3950168,1.4034019,1.4018812
2015-08-31,1.3911154,1.3824357,1.3860984,1.3978417,1.4002352,1.397649,1.4003543
2015-09-01,1.3864346,1.3946663,1.3983966,1.3990692,1.4017923,1.4044087,1.4024279
2015-09-02,1.3945543,1.3980715,1.4001215,1.3925704,1.4000065,1.4014107,1.4041972
2015-09-03,1.3986571,1.4011139,1.4032476,1.4024236,1.4011708,1.4050859,1.403626
2015-09-04,1.4018574,1.4026273,1.3996415,1.4013995,1.40399,1.4025781,1.4040856
2015-09-06,1.3998508,1.4004623,1.4038398,1.4029598,1.4007487,1.401052,1.406223
2015-09-07,1.3999277,1.4047406,1.4050641,1.4033713,1.4058619,1.4027894,1.405676
2015-09-08,1.4032367,1.3956587,1.4028912,1.4074581,1.4059753,1.4081892,1.4066151
2015-09-09,1.4018321,1.4073339,1.402621,1.4045858,1.4099469,1.4032083,1.4039829
