,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD,GBPUSD
2016-08-14,1.3148689,1.3146641,1.3141145,1.3069863,1.3107167,1.3097236,1.3138665
2016-08-15,1.3190792,1.3138528,1.3123482,1.3110678,1.3140806,1.3147112,1.3145033
2016-08-16,1.3143641,1.3075871,1.30592,1.3118796,1.309336,1.3111566,1.3169866
2016-08-17,1.3170183,1.3059133,1.3147525,1.3142868,1.3138937,1.3128686,1.3125446
2016-08-18,1.3150727,1.3150134,1.3187411,1.3227832,1.3131672,1.311858,1.3094201
2016-08-19,1.3122475,1.3152274,1.3211381,1.3207054,1.3163352,1.3149582,1.3141809
2016-08-21,1.3098385,1.3146205,1.3111097,1.3072205,1.3159026,1.3158125,1.3158066
2016-08-22,1.3096117,1.3063701,1.3154597,1.312242,1.3143587,1.3111537,1.3160388
2016-08-23,1.3107706,1.3155005,1.3123442,1.3169787,1.3127916,1.3147469,1.3172805
2016-08-24,1.3165431,1.3135369,1.3118811,1.3119354,1.3148679,1.3102068,1.3137949
2016-08-25,1.3120593,1.3084892,1.3118978,1.3122833,1.3110316,1.3109615,1.3128579
2016-08-26,1.314563,1.3102107,1.3163385,1.3085716,1.3155216,1.3203963,1.3203549
2016-08-28,1.3119538,1.3160775,1.3091502,1.3125818,1.315364,1.3146629,1.3158276
2016-08-29,1.3138943,1.3119142,1.3142204,1.3131534,1.3077044,1.3143271,1.308158
2016-08-30,1.316,1.3140595,1.3088858,1.306769,1.3144088,1.3155489,1.3157513
2016-08-31,1.3111982,1.3103284,1.3137571,1.3106487,1.3154988,1.310473,1.313098
2016-09-01,1.3124963,1.3148367,1.314387,1.3145723,1.3113005,1.3128073,1.3117743
2016-09-02,1.3110425,1.3105606,1.3132268,1.308776,1.3156445,1.3125572,1.3150437
2016-09-04,1.308069,1.3171223,1.3080446,1.3135868,1.3123386,1.3136402,1.3148582
2016-09-05,1.314579,1.3140813,1.3142797,1.3139834,1.3179541,1.3133849,1.3118331
2016-09-06,1.3090189,1.3126585,1.3177621,1.3141679,1.3151875,1.3145851,1.3151325
2016-09-07,1.3102722,1.3101841,1.3128675,1.3156536,1.315938,1.3123071,1.3149258
2016-09-08,1.3128101,1.311491,1.3161258,1.3138472,1.3127936,1.3137672,1.3115673
2016-09-09,1.3149183,1.3139925,1.3161998,1.3141353,1.3153658,1.3133446,1.3152268
2016-09-11,1.3145344,1.3188692,1.3142759,1.3157799,1.3165128,1.3107243,1.3149958
2016-09-12,1.3155333,1.3168716,1.3145952,1.3137763,1.3186356,1.3132336,1.3242314
2016-09-13,1.3137323,1.3124056,1.3164215,1.3140943,1.310908,1.3124686,1.3161914
2016-09-14,1.3140192,1.3139493,1.314194,1.3159138,1.3152194,1.3141298,1.3163365
2016-09-15,1.3156551,1.3131567,1.3145459,1.3147073,1.3127636,1.3070064,1.3134341
2016-09-16,1.3136622,1.3145853,1.3164024,1.3131908,1.3140638,1.3119127,1.3153181
2016-09-18,1.3139791,1.3169594,1.3122212,1.3107547,1.3151844,1.3151832,1.3130301
2016-09-19,1.3180176,1.3141364,1.3148338,1.3146551,1.3096522,1.3126649,1.3153884
2016-09-20,1.313096,1.3153787,1.3102393,1.3141539,1.3149524,1.308316,1.3129658
2016-09-21,1.3138863,1.3125715,1.3138524,1.3136113,1.3073132,1.3125955,1.3154596
2016-09-22,1.3154025,1.3121676,1.3155434,1.3157992,1.318674,1.3153424,1.3128978
2016-09-23,1.3130308,1.3152921,1.3134695,1.316532,1.316263,1.3128618,1.3155293
2016-09-25,1.3140866,1.3142583,1.3142614,1.3115746,1.3128741,1.3079029,1.3128264
2016-09-26,1.3138455,1.3131509,1.3150579,1.3163605,1.3109376,1.3132389,1.3148062
2016-09-27,1.3136995,1.3119702,1.3150871,1.3114159,1.3129873,1.3118572,1.3097081
2016-09-28,1.3164554,1.3154484,1.3164138,1.3164489,1.3088456,1.3173889,1.3141727
2016-09-29,1.3158535,1.3142948,1.3158674,1.3065274,1.3188238,1.3117421,1.3107171
2016-09-30,1.3136958,1.3130649,1.3116108,1.3101014,1.3141353,1.3119341,1.3102512
2016-10-02,1.3137829,1.3105923,1.3105516,1.3120747,1.3175927,1.3118495,1.307053
2016-10-03,1.324648,1.3135734,1.3151908,1.3149338,1.3133645,1.3087525,1.3108366
2016-10-04,1.3175877,1.3111738,1.3142741,1.3116238,1.3102478,1.3045448,1.307949
2016-10-05,1.3122648,1.3157814,1.3095397,1.31217,1.3083928,1.3059006,1.3124306
2016-10-06,1.3138824,1.3078388,1.3052297,1.3083313,1.3051758,1.3041421,1.306288
2016-10-07,1.3074151,1.3103701,1.305555,1.3087976,1.3033615,1.2980009,1.3157951
2016-10-09,1.310666,1.3103812,1.3092695,1.303905,1.3146163,1.3070568,1.296131
2016-10-10,1.3087184,1.3061792,1.304252,1.3039939,1.3021524,1.3155044,1.3036032
2016-10-11,1.306703,1.3017358,1.3020557,1.3115562,1.299212,1.2920026,1.2936823
2016-10-12,1.306174,1.2958276,1.2997146,1.2990407,1.2960764,1.3081932,1.3030338
2016-10-13,1.2970842,1.3031832,1.2927786,1.3035487,1.30681,1.2960008,1.2977741
2016-10-14,1.3045868,1.285784,1.2884656,1.2954764,1.2948165,1.3017466,1.2931484
2016-10-16,1.2983488,1.3023549,1.3064468,1.2879989,1.3017317,1.2937804,1.2907256
2016-10-17,1.3044062,1.3056749,1.3074484,1.2962462,1.295935,1.2923932,1.2949797
2016-10-18,1.2950745,1.3038218,1.3016373,1.2938291,1.2954751,1.2967092,1.293297
2016-10-19,1.2871096,1.2945113,1.3037964,1.297499,1.2882637,1.2916257,1.2851944
2016-10-20,1.2997062,1.2948244,1.2955399,1.2946311,1.2904748,1.2846682,1.2776837
2016-10-21,1.3012042,1.288136,1.2846035,1.2923563,1.2845223,1.2774633,1.2733607
2016-10-23,1.2921927,1.298485,1.2936682,1.2861181,1.273153,1.2729036,1.2609493
2016-10-24,1.2803451,1.2945939,1.2869439,1.274862,1.2751346,1.2639533,1.2470931
2016-10-25,1.283355,1.2864244,1.274727,1.272253,1.2620174,1.2400693,1.2363485
2016-10-26,1.2858236,1.275984,1.2725406,1.2606939,1.2451969,1.2421826,1.2353112
2016-10-27,1.2772207,1.274337,1.2619426,1.2426244,1.2434952,1.2365706,1.2300286
2016-10-28,1.2727273,1.2612848,1.2424169,1.2386248,1.2297733,1.2275211,1.2281537
2016-10-30,1.2603791,1.2451423,1.2410291,1.2347627,1.2295074,1.2317309,1.2298872
2016-10-31,1.2467266,1.2389898,1.2346019,1.2293848,1.2283896,1.2265165,1.227873
2016-11-01,1.2395151,1.238356,1.2321078,1.222315,1.2271668,1.2319055,1.2282884
2016-11-02,1.2386245,1.2376883,1.2260126,1.2304001,1.2245183,1.22588,1.2275552
2016-11-03,1.2275927,1.2254558,1.2334956,1.2267629,1.2319887,1.2310433,1.2270715
2016-11-04,1.2170188,1.2302191,1.2314941,1.2304049,1.2292213,1.2283595,1.2319651
2016-11-06,1.2308929,1.2250527,1.2278,1.2266624,1.228787,1.2259238,1.2217805
2016-11-07,1.229887,1.2507851,1.2322248,1.2305032,1.2252918,1.2286979,1.2362808
2016-11-08,1.2293475,1.2341259,1.2240872,1.2265611,1.2308673,1.2291135,1.2292465
2016-11-09,1.2263056,1.2288373,1.2306126,1.2306031,1.2357999,1.2286074,1.2281445
2016-11-10,1.2256931,1.2284362,1.2309301,1.2264601,1.2269055,1.2293408,1.2302165
2016-11-11,1.2319504,1.2280871,1.2322137,1.2307031,1.2323203,1.2279513,1.226382
2016-11-13,1.2318647,1.2299234,1.2253358,1.2263598,1.228687,1.2309797,1.2295372
2016-11-14,1.226841,1.2273132,1.2332407,1.2308025,1.2299156,1.2299638,1.2243797
2016-11-15,1.2285537,1.2291679,1.2373956,1.2262615,1.2264917,1.2285513,1.2274289
2016-11-16,1.227249,1.2288829,1.2275807,1.2309006,1.231901,1.2303452,1.2270674
2016-11-17,1.2259785,1.2310144,1.2314507,1.2261647,1.2255708,1.2265406,1.2320169
2016-11-18,1.2294436,1.227632,1.2244141,1.2309961,1.2312583,1.2294297,1.2295846
2016-11-20,1.227715,1.2299105,1.2326697,1.2260702,1.2254556,1.2353082,1.2287066
2016-11-21,1.2317189,1.2294735,1.2293341,1.2310879,1.2268347,1.235265,1.2331843
2016-11-22,1.2274334,1.229104,1.2302796,1.2328433,1.2326663,1.2367916,1.238265
2016-11-23,1.2262282,1.225708,1.2288103,1.2436361,1.237462,1.2384907,1.2430096
2016-11-24,1.2392745,1.2279434,1.2328863,1.2374058,1.2311615,1.2287179,1.2461878
2016-11-25,1.2299857,1.2245712,1.2387009,1.2158201,1.2355345,1.2417285,1.2468787
2016-11-27,1.2320306,1.2330294,1.2491803,1.2341137,1.236072,1.234282,1.2468467
2016-11-28,1.239246,1.2404165,1.2331231,1.2321761,1.2491139,1.2395893,1.2275658
2016-11-29,1.2308865,1.238694,1.2398095,1.2404224,1.2415943,1.2486649,1.2463031
2016-11-30,1.2427409,1.2313943,1.2349634,1.237229,1.2405792,1.2430027,1.2425815
2016-12-01,1.233844,1.245345,1.2441019,1.2375474,1.245824,1.2459782,1.2490528
2016-12-02,1.2365763,1.2358136,1.2471945,1.244256,1.2457509,1.2427527,1.248421
2016-12-04,1.2507973,1.2391305,1.2392609,1.2444081,1.2586517,1.2411636,1.2439258
2016-12-05,1.23999,1.2468249,1.2492492,1.2355862,1.2441499,1.2526004,1.2417287
2016-12-06,1.2432678,1.2423403,1.2432284,1.24066,1.2434216,1.2476418,1.2430507
2016-12-07,1.2522962,1.2401665,1.2485583,1.2494045,1.2493391,1.2513297,1.2533967
2016-12-08,1.237085,1.2488599,1.2424209,1.2504718,1.246547,1.2471348,1.2458042
2016-12-09,1.2485174,1.2456573,1.2334011,1.2410706,1.2555563,1.2541962,1.2468841
2016-12-11,1.2491162,1.2499423,1.2494278,1.2463647,1.2478542,1.2521065,1.2493483
2016-12-12,1.2422996,1.250667,1.2495847,1.2473712,1.2509362,1.2465142,1.2484887
2016-12-13,1.2478312,1.2459077,1.2448775,1.2468936,1.2496306,1.2486702,1.2468728
2016-12-14,1.2452068,1.2485832,1.2452389,1.2483013,1.2464615,1.2442392,1.2452699
2016-12-15,1.2458707,1.2451946,1.2468827,1.2500879,1.2488208,1.2477698,1.2500267
2016-12-16,1.2475566,1.2445884,1.2511766,1.2490404,1.2460511,1.2493498,1.2636058
2016-12-18,1.2488551,1.2422025,1.2466743,1.2500483,1.2497036,1.2462578,1.2477802
2016-12-19,1.2473154,1.2441968,1.2503573,1.2407708,1.2459769,1.2497128,1.2580122
2016-12-20,1.2521222,1.2535496,1.2447249,1.2442914,1.2498609,1.2406981,1.247602
2016-12-21,1.2516713,1.2583976,1.2460592,1.2550478,1.243184,1.2562428,1.2456174
2016-12-22,1.242743,1.2516139,1.2457918,1.2477922,1.2449863,1.2525258,1.2457657
2016-12-23,1.2456957,1.2464538,1.247071,1.2498105,1.248647,1.2440611,1.2463069
2016-12-26,1.250483,1.249088,1.245336,1.2434577,1.2490797,1.2432063,1.2459868
2016-12-27,1.2490739,1.2443221,1.2526276,1.2432637,1.2431892,1.2447034,1.2430397
2016-12-28,1.2460592,1.2421515,1.2442912,1.2450426,1.2436917,1.2496994,1.2416868
2016-12-29,1.2467965,1.244858,1.2460141,1.2452447,1.2428275,1.2491148,1.2460072
2016-12-30,1.2498248,1.2473326,1.2455878,1.2461334,1.2484152,1.2491052,1.2427993
2017-01-02,1.2419603,1.2476416,1.2433194,1.2479345,1.2449911,1.246509,1.2447364
2017-01-03,1.2474225,1.2406069,1.2467762,1.2451735,1.2457383,1.2447177,1.24209
2017-01-04,1.2440279,1.2447605,1.245427,1.2449564,1.2442465,1.244711,1.2433714
2017-01-05,1.2466564,1.2486489,1.2421513,1.2439635,1.2395624,1.2423513,1.2395717
2017-01-06,1.2444606,1.2448065,1.2453557,1.2425361,1.2434851,1.2420359,1.2416688
2017-01-08,1.2463655,1.2468541,1.2441392,1.2418983,1.2447551,1.2400599,1.2396829
2017-01-09,1.2475258,1.2460415,1.2438219,1.2425649,1.2420251,1.2372211,1.2381989
2017-01-10,1.2469398,1.2414306,1.2454375,1.2399037,1.238671,1.2376133,1.2346382
2017-01-11,1.245836,1.2439255,1.2412517,1.2396218,1.2348266,1.2338078,1.2371595
2017-01-12,1.243418,1.241548,1.2345579,1.2350029,1.23852,1.2372409,1.2351878
2017-01-13,1.2402331,1.2391838,1.2399098,1.2371634,1.235636,1.2311617,1.2341937
2017-01-15,1.2369041,1.2354379,1.2359362,1.236506,1.2288327,1.2304351,1.2313862
2017-01-16,1.2342957,1.2361757,1.2326288,1.2319508,1.2192316,1.2314019,1.2276393
2017-01-17,1.2371508,1.2326448,1.2291418,1.2388953,1.2310642,1.2303991,1.234011
2017-01-18,1.2356327,1.23964,1.2286912,1.2282536,1.2325687,1.2314385,1.2348163
2017-01-19,1.2308804,1.2416003,1.2336862,1.2294576,1.2333812,1.2303602,1.2272166
2017-01-20,1.2341156,1.2481165,1.2334564,1.2326531,1.2286626,1.2374995,1.2291937
2017-01-22,1.2323581,1.2395824,1.2367302,1.2393736,1.2312176,1.2334374,1.228843
2017-01-23,1.2314756,1.2362145,1.2238984,1.2363818,1.2324182,1.2360728,1.224143
2017-01-24,1.2309277,1.228322,1.2275562,1.2321501,1.2299944,1.2327002,1.229383
2017-01-25,1.2266192,1.2347544,1.2325954,1.2310998,1.2322164,1.2312768,1.2344241
2017-01-26,1.2291409,1.2282459,1.2285225,1.2330621,1.2343414,1.2310226,1.2283609
2017-01-27,1.2297186,1.2348275,1.2340393,1.2271397,1.2278153,1.2337089,1.2334087
2017-01-29,1.2276379,1.2281754,1.2325323,1.2316303,1.2320262,1.2333126,1.2254968
2017-01-30,1.2318779,1.2348948,1.2278231,1.2270639,1.2290702,1.2320194,1.2336023
2017-01-31,1.2231963,1.2281106,1.2275783,1.2295775,1.2311133,1.2307011,1.23075
2017-02-01,1.2234597,1.2349553,1.232058,1.2387191,1.2322192,1.2321063,1.2300999
2017-02-02,1.2314006,1.228051,1.2305638,1.2330256,1.234424,1.2277813,1.2327515
2017-02-03,1.2307692,1.2350105,1.2311478,1.2335715,1.226521,1.2317203,1.2334795
2017-02-05,1.2318574,1.2279971,1.2290684,1.2382334,1.2365538,1.230795,1.2356716
2017-02-06,1.2291614,1.2350602,1.232651,1.2355679,1.2343436,1.2383758,1.237545
2017-02-07,1.2278361,1.2310971,1.22945,1.2329091,1.2359644,1.2362195,1.2376337
2017-02-08,1.2351818,1.2314136,1.2347138,1.2325721,1.2368274,1.2390456,1.2452638
2017-02-09,1.2310683,1.2322532,1.2335296,1.239202,1.2414048,1.2448354,1.2397236
2017-02-10,1.235844,1.2339303,1.2362772,1.2419121,1.2436119,1.2439357,1.2576828
2017-02-12,1.2322614,1.2357669,1.2413802,1.2460147,1.245352,1.2467221,1.2345499
2017-02-13,1.2361072,1.2406876,1.2395043,1.2474545,1.2405376,1.2444142,1.2538707
2017-02-14,1.2448938,1.2455214,1.2468361,1.2463834,1.2459344,1.2536547,1.2445687
2017-02-15,1.2412133,1.2475437,1.2388741,1.2365298,1.2421156,1.2431611,1.2463956
2017-02-16,1.2444036,1.2388139,1.2391597,1.2572762,1.2425427,1.2512155,1.2449113
2017-02-17,1.2378006,1.2449689,1.254698,1.2460079,1.2446887,1.2481852,1.2488468
2017-02-26,1.2446213,1.2462505,1.2460548,1.2539604,1.2438077,1.2466966,1.2445194
2017-02-27,1.2454737,1.2495139,1.2445538,1.2428701,1.2463505,1.2487386,1.2449441
2017-02-28,1.2369981,1.245194,1.2447186,1.2415437,1.2443545,1.2452943,1.2490411
2017-03-01,1.2463379,1.2411337,1.2433696,1.2427996,1.2479477,1.2507151,1.2445039
2017-03-02,1.2500703,1.2544031,1.2456858,1.2446203,1.250214,1.2445402,1.2448196
2017-03-03,1.2442856,1.2483108,1.2467117,1.242347,1.2493064,1.2445661,1.2465631
2017-03-05,1.2418563,1.2424676,1.2453803,1.2443593,1.2454863,1.2467062,1.2410285
2017-03-06,1.2490643,1.2441323,1.2477894,1.242355,1.2429912,1.2523972,1.247281
2017-03-07,1.2444885,1.2502116,1.250305,1.2416043,1.2505448,1.2460349,1.2519369
2017-03-08,1.2524292,1.2450025,1.2438686,1.2466211,1.2397865,1.2433753,1.2450988
2017-03-09,1.2459733,1.2468346,1.2447733,1.2484239,1.2453405,1.2509764,1.2472956
2017-03-10,1.2473383,1.2475963,1.2460608,1.2483652,1.2422284,1.2462326,1.2421939
2017-03-12,1.2478502,1.2530938,1.2443554,1.2463996,1.2432096,1.2463105,1.2443602
2017-03-13,1.2519889,1.246547,1.2469499,1.2469611,1.2459364,1.2448977,1.243967
2017-03-14,1.2530648,1.2496234,1.2503902,1.2458608,1.2445794,1.2408347,1.2439061
2017-03-15,1.248885,1.2486233,1.239739,1.2463973,1.2448195,1.2464906,1.2413992
2017-03-16,1.2430066,1.2441397,1.2469747,1.2444527,1.2427531,1.24356,1.2428944
2017-03-17,1.2467244,1.2435613,1.2437217,1.2413807,1.242157,1.2407498,1.2424601
2017-03-19,1.2429047,1.2439356,1.2430604,1.2402866,1.2430184,1.2436565,1.2422256
2017-03-20,1.24487,1.2440834,1.2433906,1.2405355,1.2421253,1.2406504,1.2416766
2017-03-21,1.2441213,1.2437402,1.2438416,1.237287,1.2430513,1.2437584,1.2390612
2017-03-22,1.2428441,1.241018,1.2437238,1.2462506,1.2420902,1.2405449,1.2356412
2017-03-23,1.2404995,1.2438288,1.243537,1.2394605,1.2406057,1.2438653,1.2486138
2017-03-24,1.2502707,1.2409208,1.2433785,1.2400162,1.2443311,1.2404339,1.237711
2017-03-26,1.2422588,1.2439286,1.2411058,1.240535,1.2409983,1.2384921,1.238354
2017-03-27,1.2438776,1.2408173,1.2424045,1.2435858,1.2353265,1.2421874,1.2383816
2017-03-28,1.2407613,1.2440336,1.2410586,1.2428603,1.2454053,1.2535726,1.2470819
2017-03-29,1.2394,1.2370362,1.2384958,1.2419341,1.240886,1.2446003,1.2389357
2017-03-30,1.2397139,1.2274313,1.2341431,1.240727,1.234643,1.236764,1.2406902
2017-03-31,1.2437747,1.2373464,1.2359194,1.2387329,1.2401769,1.2433822,1.246778
2017-04-02,1.2265112,1.2368468,1.2412196,1.2330555,1.2417647,1.2467258,1.240885
2017-04-03,1.2415226,1.2357304,1.2417576,1.2372086,1.2398005,1.2396446,1.238408
2017-04-04,1.2407348,1.2416028,1.2464695,1.2480826,1.2395415,1.2361184,1.241713
2017-04-05,1.2369766,1.2385938,1.2359275,1.2409744,1.2359617,1.2413191,1.243217
2017-04-06,1.245755,1.2390779,1.2356114,1.2364023,1.2418896,1.2422454,1.2421293
2017-04-07,1.2375044,1.245608,1.243894,1.244286,1.237322,1.2374184,1.236587
2017-04-09,1.2454233,1.236774,1.240241,1.2370406,1.2421708,1.2396314,1.2390894
2017-04-10,1.2419437,1.2344693,1.241661,1.242653,1.2411032,1.2427421,1.2437828
2017-04-11,1.2420818,1.2416567,1.2365149,1.2431742,1.2426819,1.2427391,1.2453215
2017-04-12,1.2391688,1.2423792,1.2400484,1.2423825,1.2437438,1.241268,1.249826
2017-04-13,1.2402389,1.2379341,1.242001,1.2427348,1.2436652,1.2479105,1.2446191
2017-04-16,1.2405032,1.2421765,1.2432938,1.242121,1.2424481,1.2436498,1.2533559
2017-04-17,1.2407691,1.2436365,1.2589979,1.2443022,1.2446225,1.2464188,1.2497908
2017-04-18,1.2395711,1.244803,1.247557,1.2431766,1.2500193,1.2436402,1.2442017
2017-04-19,1.243217,1.2369584,1.2469373,1.2499679,1.2461935,1.2465029,1.2451704
2017-04-20,1.2461407,1.2458267,1.244112,1.2454997,1.2546142,1.2491829,1.2505338
2017-04-21,1.2488776,1.2469254,1.2529448,1.24471,1.2412399,1.249532,1.2459738
2017-04-23,1.247573,1.2450244,1.2488322,1.2490616,1.2536576,1.2458419,1.2446439
2017-04-24,1.2476766,1.2449476,1.2447295,1.2511296,1.2493285,1.2458774,1.2519473
2017-04-25,1.2533474,1.252913,1.2494214,1.2496274,1.2486509,1.2483432,1.254394
2017-04-26,1.2470537,1.249864,1.2461473,1.2540288,1.2512403,1.246469,1.253376
2017-04-27,1.2482793,1.2489699,1.2522761,1.2445335,1.254719,1.2531844,1.2558587
2017-04-28,1.2501658,1.2526215,1.2523974,1.2530148,1.251548,1.2530353,1.2515097
2017-04-30,1.2472417,1.2503308,1.2533487,1.2521861,1.2483878,1.2532022,1.2561667
2017-05-01,1.2541065,1.249104,1.2532051,1.252593,1.2524986,1.2547127,1.2541329
2017-05-02,1.2515166,1.2523491,1.2527153,1.2531594,1.25225,1.2554694,1.255157
2017-05-03,1.2512006,1.2494689,1.2541955,1.2546704,1.2531025,1.2555497,1.2564983
2017-05-04,1.2520629,1.2525072,1.2519528,1.2524266,1.256548,1.2559034,1.273423
2017-05-05,1.2501118,1.253894,1.2546457,1.2526965,1.2570988,1.2711267,1.2778206
2017-05-07,1.2522837,1.2556086,1.2541754,1.2581027,1.2737598,1.2820972,1.278721
2017-05-08,1.2529023,1.2630442,1.2563796,1.2740917,1.2765123,1.2770803,1.2752914
2017-05-09,1.254759,1.2655275,1.2728631,1.2748553,1.2822347,1.2757142,1.2723426
2017-05-10,1.2585839,1.2730829,1.2678359,1.2845705,1.2799456,1.2866246,1.2801689
2017-05-11,1.2723643,1.281369,1.2800024,1.2813379,1.2765568,1.2821602,1.2691386
2017-05-12,1.2710766,1.285303,1.2786487,1.2867988,1.2825379,1.2539638,1.2827109
2017-05-14,1.2643179,1.2693475,1.2785306,1.2790241,1.2754077,1.286249,1.2865363
2017-05-15,1.2837098,1.2830467,1.2577342,1.2691194,1.2848121,1.2865307,1.2914541
2017-05-16,1.2856983,1.2820095,1.279757,1.2874992,1.2877407,1.2865257,1.2774016
2017-05-17,1.2804642,1.2830548,1.2842463,1.2838166,1.283942,1.2905916,1.2933979
2017-05-18,1.2830975,1.2826442,1.2868097,1.2838565,1.2852161,1.2960565,1.2877208
2017-05-19,1.285641,1.2862923,1.2790928,1.288425,1.289821,1.2882874,1.2869498
2017-05-21,1.2799723,1.2914062,1.2851561,1.287859,1.2903425,1.2895681,1.2945282
2017-05-22,1.285868,1.2867258,1.2903523,1.285908,1.2835363,1.2879752,1.2924523
2017-05-23,1.2955426,1.2838627,1.2871823,1.2878252,1.2899609,1.2916203,1.294075
2017-05-24,1.2853252,1.2895669,1.2923392,1.286334,1.2906314,1.2912712,1.2939847
2017-05-25,1.2863784,1.2909561,1.2886616,1.2888782,1.2939857,1.2842689,1.2910491
2017-05-26,1.2890848,1.2891996,1.2899808,1.2894125,1.2864538,1.2908441,1.2878138
2017-05-28,1.2929645,1.2923396,1.2901288,1.2878116,1.2881061,1.2874552,1.2893393
2017-05-29,1.2912741,1.2873988,1.290906,1.2950664,1.2960416,1.2902676,1.2870317
2017-05-30,1.2948622,1.288804,1.2912341,1.2932913,1.2914841,1.2924978,1.288573
2017-05-31,1.2913458,1.2894454,1.2875268,1.2917943,1.2894093,1.2890211,1.2910721
2017-06-01,1.2902715,1.2932618,1.2912469,1.292916,1.2893891,1.2886947,1.2927402
2017-06-02,1.2928623,1.2912462,1.2901201,1.2893745,1.292484,1.2904572,1.2912955
2017-06-04,1.29245,1.2868569,1.292475,1.2892445,1.2888265,1.2934184,1.2891012
2017-06-05,1.2895244,1.2928263,1.2903073,1.2917196,1.2883744,1.2896179,1.2921578
2017-06-06,1.2879729,1.2860968,1.293631,1.2911849,1.2868662,1.2912394,1.2910782
2017-06-07,1.2919842,1.2928824,1.2883494,1.2915019,1.2912296,1.2860425,1.2875487
2017-06-08,1.2903996,1.2899829,1.2931974,1.2870667,1.2871412,1.2930318,1.290035
2017-06-09,1.2932494,1.2897136,1.2926552,1.2891742,1.2908338,1.2919732,1.2995893
2017-06-11,1.2887173,1.2926346,1.2903793,1.2867789,1.2908624,1.292945,1.2905105
2017-06-12,1.2903706,1.2873528,1.2934111,1.2917461,1.2859764,1.2903621,1.2898266
2017-06-13,1.2916256,1.2893758,1.2910056,1.2852826,1.2893376,1.2888788,1.2905387
2017-06-14,1.291477,1.2908881,1.2944489,1.2851007,1.2889287,1.2914238,1.2898543
2017-06-15,1.2907639,1.2895055,1.2878802,1.2903066,1.2934057,1.2910491,1.2876843
2017-06-16,1.291659,1.2905399,1.2911122,1.2885118,1.289455,1.2870857,1.2878764
2017-06-18,1.292374,1.2899082,1.2900416,1.2863543,1.2891959,1.2859894,1.2891436
2017-06-19,1.2908782,1.2876263,1.2870021,1.2857664,1.2866372,1.2882822,1.2916007
2017-06-20,1.289303,1.2869141,1.2876313,1.287754,1.2870494,1.2841824,1.285763
2017-06-21,1.2892166,1.2890309,1.2855781,1.2881662,1.2833222,1.2859766,1.2840911
2017-06-22,1.2859461,1.2882802,1.2884725,1.284243,1.2879087,1.2818002,1.2847278
2017-06-23,1.2877797,1.2847762,1.2873802,1.2865986,1.2852687,1.2842879,1.2827477
2017-06-25,1.2855242,1.2844726,1.2859453,1.2847209,1.2822512,1.2829239,1.2850943
2017-06-26,1.2860935,1.286284,1.2837329,1.2850925,1.2841527,1.2857457,1.2826698
2017-06-27,1.2867019,1.2834201,1.2841861,1.2842671,1.2827256,1.2819457,1.2851735
2017-06-28,1.2847368,1.2863088,1.2844735,1.2830267,1.2829962,1.2821515,1.2825874
2017-06-29,1.2826481,1.2839572,1.2830036,1.2817302,1.2832274,1.2854745,1.2852567
2017-06-30,1.2849388,1.2786309,1.2849336,1.2840867,1.2853976,1.2826233,1.2825017
2017-07-02,1.2825714,1.287042,1.2816443,1.2845857,1.2817291,1.2839054,1.2853441
2017-07-03,1.2850171,1.2845361,1.2839206,1.2849267,1.2842865,1.2823092,1.2824126
2017-07-04,1.2824903,1.2837884,1.2843194,1.2837936,1.2825509,1.2854632,1.285962
2017-07-05,1.2850991,1.2829342,1.2802541,1.2867262,1.2857326,1.2838379,1.2864643
2017-07-06,1.2824057,1.283726,1.2868078,1.2867951,1.2865857,1.2764579,1.2868133
2017-07-07,1.285185,1.2822819,1.2870605,1.2867627,1.283488,1.2801467,1.2861542
2017-07-09,1.2823175,1.2819304,1.2853297,1.2828847,1.2839801,1.2712517,1.2772174
2017-07-10,1.2852744,1.2830534,1.2850951,1.2857491,1.282011,1.2881848,1.2866855
2017-07-11,1.2821031,1.2730725,1.2986453,1.2763189,1.2851068,1.2769884,1.2916982
2017-07-12,1.289419,1.2773015,1.2808164,1.2780664,1.2784213,1.2893343,1.2890891
2017-07-13,1.2915711,1.2877239,1.2815633,1.2894012,1.2885535,1.2863646,1.2933161
2017-07-14,1.2706289,1.2844172,1.2862082,1.2863798,1.2858001,1.2922711,1.2906489
2017-07-16,1.288897,1.2887233,1.2847345,1.2864267,1.2868396,1.288761,1.2927114
2017-07-17,1.2819504,1.2824107,1.2895517,1.2881525,1.2835748,1.2811372,1.2826242
2017-07-18,1.2873526,1.2863272,1.2893904,1.2862902,1.2852643,1.2876083,1.2880259
2017-07-19,1.289227,1.2876647,1.2865453,1.2864475,1.2842352,1.2885281,1.2889125
2017-07-20,1.2876822,1.2872392,1.284551,1.2907023,1.288806,1.2892984,1.288039
2017-07-21,1.2878325,1.2906514,1.2909034,1.2867476,1.290285,1.2932528,1.2895359
2017-07-23,1.2862512,1.2839216,1.2839582,1.2898268,1.2910055,1.2907009,1.2945886
2017-07-24,1.2898711,1.2863954,1.2896348,1.2936134,1.2951016,1.295076,1.2947744
2017-07-25,1.2889264,1.2885206,1.2916842,1.2928436,1.2912351,1.2928476,1.2925692
2017-07-26,1.2882564,1.2927649,1.290184,1.292736,1.2965413,1.2996566,1.2971691
