,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD,XAUAUD
2012-02-12,258.99814,259.022,258.9866,258.97604,259.02634,259.11005,259.05325
2012-02-13,259.73886,259.76273,259.72733,259.71677,259.76706,259.85077,259.79398
2012-02-14,260.47958,260.50345,260.46805,260.4575,260.50778,260.5915,260.5347
2012-02-15,261.2203,261.24417,261.20877,261.1982,261.2485,261.3322,261.27542
2012-02-16,261.96103,261.9849,261.9495,261.93893,261.98923,262.07294,262.01614
2012-02-17,262.70175,262.72562,262.69022,262.67966,262.72995,262.81366,262.75687
2012-02-19,263.44247,263.46634,263.43094,263.42038,263.47067,263.55438,263.4976
2012-02-20,264.1832,264.20706,264.17166,264.1611,264.2114,264.2951,264.2383
2012-02-21,264.92392,264.94778,264.91238,264.90182,264.95212,265.03583,264.97903
2012-02-22,265.66464,265.6885,265.6531,265.64255,265.69284,265.77655,265.71976
2012-02-23,266.40536,266.42923,266.39383,266.38327,266.43356,266.51727,266.46048
2012-02-24,267.1461,267.16995,267.13455,267.124,267.1743,267.258,267.2012
2012-02-26,267.8868,267.91068,267.87527,267.86472,267.915,267.99872,267.94193
2012-02-27,268.62753,268.6514,268.616,268.60544,268.65573,268.73944,268.68265
2012-02-28,269.36826,269.39212,269.35672,269.34616,269.39645,269.48016,269.42337
2012-02-29,270.10898,270.13284,270.09744,270.08688,270.13718,270.2209,270.1641
2012-03-01,270.8497,270.87357,270.83817,270.8276,270.8779,270.9616,270.90482
2012-03-02,271.59042,271.6143,271.5789,271.56833,271.61862,271.70233,271.64554
2012-03-04,272.33115,272.355,272.3196,272.30905,272.35934,272.44305,272.38626
2012-03-05,273.07187,273.09573,273.06033,273.04977,273.10007,273.18378,273.12698
2012-03-06,273.8126,273.83646,273.80106,273.7905,273.8408,273.9245,273.8677
2012-03-07,274.5533,274.57718,274.54178,274.53122,274.5815,274.66522,274.60843
2012-03-08,275.29404,275.3179,275.2825,275.27194,275.32224,275.40594,275.34915
2012-03-09,276.03476,276.05862,276.02322,276.01266,276.06296,276.14667,276.08987
2012-03-11,276.77548,276.79935,276.76395,276.7534,276.80368,276.8874,276.8306
2012-03-12,277.5162,277.54007,277.50467,277.4941,277.5444,277.6281,277.57132
2012-03-13,278.25693,278.2808,278.2454,278.23483,278.28513,278.36884,278.31204
2012-03-14,278.99765,279.0215,278.9861,278.97556,279.02585,279.10956,279.05276
2012-03-15,279.73837,279.76224,279.72684,279.71628,279.76657,279.85028,279.7935
2012-03-16,280.4791,280.50296,280.46756,280.457,280.5073,280.591,280.5342
2012-03-18,281.21982,281.24368,281.20828,281.19772,281.24802,281.33173,281.27493
2012-03-19,281.96054,281.9844,281.949,281.93845,281.98874,282.07245,282.01566
2012-03-20,282.70126,282.72513,282.68973,282.67917,282.72946,282.81317,282.75638
2012-03-21,283.442,283.46585,283.43045,283.4199,283.47018,283.5539,283.4971
2012-03-22,284.1827,284.20657,284.17117,284.1606,284.2109,284.29462,284.23782
2012-03-23,284.92343,284.9473,284.9119,284.90134,284.95163,285.03534,284.97855
2012-03-25,285.66415,285.68802,285.65262,285.64206,285.69235,285.77606,285.71927
2012-03-26,286.40488,286.42874,286.39334,286.38278,286.43307,286.51678,286.46
2012-03-27,287.1456,287.16946,287.13406,287.1235,287.1738,287.2575,287.2007
2012-03-28,287.88632,287.9102,287.8748,287.86423,287.91452,287.99823,287.94144
2012-03-29,288.62704,288.6509,288.6155,288.60495,288.65524,288.73895,288.68216
2012-03-30,289.36777,289.39163,289.35623,289.34567,289.39597,289.47968,289.42288
2012-04-01,290.1085,290.13235,290.09695,290.0864,290.1367,290.2204,290.1636
2012-04-02,290.8492,290.87308,290.83768,290.82712,290.8774,290.96112,290.90433
2012-04-03,291.58994,291.6138,291.5784,291.56784,291.61813,291.70184,291.64505
2012-04-04,292.33066,292.35452,292.31912,292.30856,292.35886,292.44257,292.38577
2012-04-05,293.07138,293.09525,293.05984,293.0493,293.09958,293.1833,293.1265
2012-04-08,293.8121,293.83597,293.80057,293.79,293.8403,293.924,293.86722
2012-04-09,294.55283,294.5767,294.5413,294.53073,294.58102,294.66473,294.60794
2012-04-10,295.29355,295.3174,295.282,295.27145,295.32175,295.40546,295.34866
2012-04-11,296.03427,296.05814,296.02274,296.01218,296.06247,296.14618,296.0894
2012-04-12,296.775,296.79886,296.76346,296.7529,296.8032,296.8869,296.8301
2012-04-13,297.51572,297.53958,297.50418,297.49362,297.5439,297.62762,297.57083
2012-04-15,298.25644,298.2803,298.2449,298.23434,298.28464,298.36835,298.31155
2012-04-16,298.99716,299.02103,298.98563,298.97507,299.02536,299.10907,299.05228
2012-04-17,299.73788,299.76175,299.72635,299.7158,299.76608,299.8498,299.793
2012-04-18,300.4786,300.50247,300.46707,300.4565,300.5068,300.5905,300.53372
2012-04-19,301.21933,301.2432,301.2078,301.19724,301.24753,301.33124,301.27444
2012-04-20,301.96005,301.98392,301.94852,301.93796,301.98825,302.07196,302.01517
2012-04-22,302.70078,302.72464,302.68924,302.67868,302.72897,302.81268,302.7559
2012-04-23,303.4415,303.46536,303.42996,303.4194,303.4697,303.5534,303.4966
2012-04-24,304.18222,304.2061,304.1707,304.16013,304.21042,304.29413,304.23734
2012-04-25,304.92294,304.9468,304.9114,304.90085,304.95114,305.03485,304.97806
2012-04-26,305.66367,305.68753,305.65213,305.64157,305.69186,305.77557,305.71878
2012-04-27,306.4044,306.42825,306.39285,306.3823,306.4326,306.5163,306.4595
2012-04-29,307.1451,307.16898,307.13358,307.12302,307.1733,307.25702,307.20023
2012-04-30,307.88583,307.9097,307.8743,307.86374,307.91403,307.99774,307.94095
2012-05-01,308.62656,308.65042,308.61502,308.60446,308.65475,308.73846,308.68167
2012-05-02,309.36728,309.39114,309.35574,309.34518,309.39548,309.4792,309.4224
2012-05-03,310.108,310.13187,310.09647,310.0859,310.1362,310.2199,310.16312
2012-05-04,310.84872,310.8726,310.8372,310.82663,310.87692,310.96063,310.90384
2012-05-06,311.58945,311.6133,311.5779,311.56735,311.61765,311.70135,311.64456
2012-05-07,312.33017,312.35403,312.31863,312.30807,312.35837,312.44208,312.38528
2012-05-08,313.0709,313.09476,313.05936,313.0488,313.0991,313.1828,313.126
2012-05-09,313.8116,313.83548,313.80008,313.78952,313.8398,313.92352,313.86673
2012-05-10,314.55234,314.5762,314.5408,314.53024,314.58054,314.66425,314.60745
2012-05-11,315.29306,315.31693,315.28152,315.27097,315.32126,315.40497,315.34818
2012-05-13,316.03378,316.05765,316.02225,316.0117,316.06198,316.1457,316.0889
2012-05-14,316.7745,316.79837,316.76297,316.7524,316.8027,316.8864,316.82962
2012-05-15,317.51523,317.5391,317.5037,317.49313,317.54343,317.62714,317.57034
2012-05-16,318.25595,318.27982,318.24442,318.23386,318.28415,318.36786,318.31107
2012-05-17,318.99667,319.02054,318.98514,318.97458,319.02487,319.10858,319.0518
2012-05-18,319.7374,319.76126,319.72586,319.7153,319.7656,319.8493,319.7925
2012-05-20,320.47812,320.50198,320.46658,320.45602,320.50632,320.59003,320.53323
2012-05-21,321.21884,321.2427,321.2073,321.19675,321.24704,321.33075,321.27396
2012-05-22,321.95956,321.98343,321.94803,321.93747,321.98776,322.07147,322.01468
2012-05-23,322.7003,322.72415,322.68875,322.6782,322.7285,322.8122,322.7554
2012-05-24,323.441,323.46487,323.42947,323.4189,323.4692,323.55292,323.49612
2012-05-25,324.18173,324.2056,324.1702,324.15964,324.20993,324.29364,324.23685
2012-05-27,324.92245,324.94632,324.91092,324.90036,324.95065,325.03436,324.97757
2012-05-28,325.66318,325.68704,325.65164,325.64108,325.69138,325.7751,325.7183
2012-05-29,326.4039,326.42776,326.39236,326.3818,326.4321,326.5158,326.459
2012-05-30,327.14462,327.1685,327.1331,327.12253,327.17282,327.25653,327.19974
2012-05-31,327.88535,327.9092,327.8738,327.86325,327.91354,327.99725,327.94046
2012-06-01,328.62607,328.64993,328.61453,328.60397,328.65427,328.73798,328.68118
2012-06-03,329.3668,329.39066,329.35526,329.3447,329.395,329.4787,329.4219
2012-06-04,330.1075,330.13138,330.09598,330.08542,330.1357,330.21942,330.16263
2012-06-05,330.84824,330.8721,330.8367,330.82614,330.87643,330.96014,330.90335
2012-06-06,331.58896,331.61282,331.57742,331.56686,331.61716,331.70087,331.64407
2012-06-07,332.32968,332.35355,332.31815,332.3076,332.35788,332.4416,332.3848
2012-06-08,333.0704,333.09427,333.05887,333.0483,333.0986,333.1823,333.12552
2012-06-10,333.81113,333.835,333.7996,333.78903,333.83932,333.92303,333.86624
2012-06-11,334.55185,334.5757,334.5403,334.52975,334.58005,334.66376,334.60696
2012-06-12,335.29257,335.31644,335.28104,335.27048,335.32077,335.40448,335.3477
2012-06-13,336.0333,336.05716,336.02176,336.0112,336.0615,336.1452,336.0884
2012-06-14,336.77402,336.79788,336.76248,336.75192,336.80222,336.88593,336.82913
2012-06-15,337.51474,337.5386,337.5032,337.49265,337.54294,337.62665,337.56985
2012-06-17,338.25546,338.27933,338.24393,338.23337,338.28366,338.36737,338.31058
2012-06-18,338.9962,339.02005,338.98465,338.9741,339.02438,339.1081,339.0513
2012-06-19,339.7369,339.76077,339.72537,339.7148,339.7651,339.84882,339.79202
2012-06-20,340.47763,340.5015,340.4661,340.45554,340.50583,340.58954,340.53275
2012-06-21,341.21835,341.24222,341.20682,341.19626,341.24655,341.33026,341.27347
2012-06-22,341.95908,341.98294,341.94754,341.93698,341.98727,342.07098,342.0142
2012-06-24,342.6998,342.72366,342.68826,342.6777,342.728,342.8117,342.7549
2012-06-25,343.44052,343.4644,343.429,343.41843,343.46872,343.55243,343.49564
2012-06-26,344.18124,344.2051,344.1697,344.15915,344.20944,344.29315,344.23636
2012-06-27,344.92197,344.94583,344.91043,344.89987,344.95016,345.03387,344.97708
2012-06-28,345.6627,345.68655,345.65115,345.6406,345.6909,345.7746,345.7178
2012-06-29,346.4034,346.42728,346.39188,346.38132,346.4316,346.51532,346.45853
2012-07-01,347.14413,347.168,347.1326,347.12204,347.17233,347.25604,347.19925
2012-07-02,347.88486,347.90872,347.87332,347.86276,347.91306,347.99677,347.93997
2012-07-03,348.62558,348.64944,348.61404,348.6035,348.65378,348.7375,348.6807
2012-07-04,349.3663,349.39017,349.35477,349.3442,349.3945,349.4782,349.42142
2012-07-05,350.10703,350.1309,350.0955,350.08493,350.13522,350.21893,350.16214
2012-07-06,350.84775,350.8716,350.8362,350.82565,350.87595,350.95966,350.90286
2012-07-08,351.58847,351.61234,351.57693,351.56638,351.61667,351.70038,351.6436
2012-07-09,352.3292,352.35306,352.31766,352.3071,352.3574,352.4411,352.3843
2012-07-10,353.06992,353.09378,353.05838,353.04782,353.0981,353.18182,353.12503
2012-07-11,353.81064,353.8345,353.7991,353.78854,353.83884,353.92255,353.86575
2012-07-12,354.55136,354.57523,354.53983,354.52927,354.57956,354.66327,354.60648
2012-07-13,355.29208,355.31595,355.28055,355.27,355.32028,355.404,355.3472
2012-07-15,356.0328,356.05667,356.02127,356.0107,356.061,356.1447,356.08792
2012-07-16,356.77353,356.7974,356.762,356.75143,356.80173,356.88544,356.82864
2012-07-17,357.51425,357.53812,357.50272,357.49216,357.54245,357.62616,357.56937
2012-07-18,358.25497,358.27884,358.24344,358.23288,358.28317,358.36688,358.3101
2012-07-19,358.9957,359.01956,358.98416,358.9736,359.0239,359.1076,359.0508
2012-07-20,359.73642,359.76028,359.72488,359.71432,359.76462,359.84833,359.79153
2012-07-22,360.47714,360.501,360.4656,360.45505,360.50534,360.58905,360.53226
2012-07-23,361.21786,361.24173,361.20633,361.19577,361.24606,361.32977,361.27298
2012-07-24,361.9586,361.98245,361.94705,361.9365,361.9868,362.0705,362.0137
2012-07-25,362.6993,362.72318,362.68777,362.67722,362.7275,362.81122,362.75443
2012-07-26,363.44003,363.4639,363.4285,363.41794,363.46823,363.55194,363.49515
2012-07-27,364.18076,364.20462,364.16922,364.15866,364.20895,364.29266,364.23587
2012-07-29,364.92148,364.94534,364.90994,364.89938,364.94968,365.0334,364.9766
2012-07-30,365.6622,365.68607,365.65067,365.6401,365.6904,365.7741,365.71732
2012-07-31,366.40292,366.4268,366.3914,366.38083,366.43112,366.51483,366.45804
2012-08-01,367.14365,367.1675,367.1321,367.12155,367.17184,367.25555,367.19876
2012-08-02,367.88437,367.90823,367.87283,367.86227,367.91257,367.99628,367.93948
2012-08-03,368.6251,368.64896,368.61356,368.603,368.6533,368.737,368.6802
2012-08-05,369.3658,369.38968,369.35428,369.34372,369.394,369.47772,369.42093
2012-08-06,370.10654,370.1304,370.095,370.08444,370.13474,370.21844,370.16165
2012-08-07,370.84726,370.87112,370.83572,370.82516,370.87546,370.95917,370.90237
2012-08-08,371.58798,371.61185,371.57645,371.5659,371.61618,371.6999,371.6431
2012-08-09,372.3287,372.35257,372.31717,372.3066,372.3569,372.4406,372.38382
2012-08-10,373.06943,373.0933,373.0579,373.04733,373.09763,373.18134,373.12454
2012-08-12,373.81015,373.834,373.7986,373.78806,373.83835,373.92206,373.86526
2012-08-13,374.55087,374.57474,374.53934,374.52878,374.57907,374.66278,374.606
2012-08-14,375.2916,375.31546,375.28006,375.2695,375.3198,375.4035,375.3467
2012-08-15,376.03232,376.05618,376.02078,376.01022,376.06052,376.14423,376.08743
2012-08-16,376.77304,376.7969,376.7615,376.75095,376.80124,376.88495,376.82816
2012-08-17,377.51376,377.53763,377.50223,377.49167,377.54196,377.62567,377.56888
2012-08-19,378.2545,378.27835,378.24295,378.2324,378.28268,378.3664,378.3096
2012-08-20,378.9952,379.01907,378.98367,378.9731,379.0234,379.10712,379.05032
2012-08-21,379.73593,379.7598,379.7244,379.71384,379.76413,379.84784,379.79105
2012-08-22,380.47665,380.50052,380.46512,380.45456,380.50485,380.58856,380.53177
2012-08-23,381.21738,381.24124,381.20584,381.19528,381.24557,381.32928,381.2725
2012-08-24,381.9581,381.98196,381.94656,381.936,381.9863,382.07,382.0132
2012-08-26,382.69882,382.7227,382.6873,382.67673,382.72702,382.81073,382.75394
2012-08-27,383.43954,383.4634,383.428,383.41745,383.46774,383.55145,383.49466
2012-08-28,384.18027,384.20413,384.16873,384.15817,384.20847,384.29218,384.23538
2012-08-29,384.921,384.94485,384.90945,384.8989,384.9492,385.0329,384.9761
2012-08-30,385.6617,385.68558,385.65018,385.63962,385.6899,385.77362,385.71683
2012-08-31,386.40244,386.4263,386.3909,386.38034,386.43063,386.51434,386.45755
2012-09-02,387.14316,387.16702,387.13162,387.12106,387.17136,387.25507,387.19827
2012-09-03,387.88388,387.90775,387.87234,387.8618,387.91208,387.9958,387.939
2012-09-04,388.6246,388.64847,388.61307,388.6025,388.6528,388.7365,388.67972
2012-09-05,389.36533,389.3892,389.3538,389.34323,389.39352,389.47723,389.42044
2012-09-06,390.10605,390.1299,390.0945,390.08395,390.13425,390.21796,390.16116
2012-09-07,390.84677,390.87064,390.83524,390.82468,390.87497,390.95868,390.9019
2012-09-09,391.5875,391.61136,391.57596,391.5654,391.6157,391.6994,391.6426
2012-09-10,392.32822,392.35208,392.31668,392.30612,392.3564,392.44012,392.38333
2012-09-11,393.06894,393.0928,393.0574,393.04684,393.09714,393.18085,393.12405
2012-09-12,393.80966,393.83353,393.79813,393.78757,393.83786,393.92157,393.86478
2012-09-13,394.55038,394.57425,394.53885,394.5283,394.57858,394.6623,394.6055
2012-09-14,395.2911,395.31497,395.27957,395.269,395.3193,395.403,395.34622
2012-09-16,396.03183,396.0557,396.0203,396.00974,396.06003,396.14374,396.08694
2012-09-17,396.77255,396.79642,396.76102,396.75046,396.80075,396.88446,396.82767
2012-09-18,397.51328,397.53714,397.50174,397.49118,397.54147,397.62518,397.5684
2012-09-19,398.254,398.27786,398.24246,398.2319,398.2822,398.3659,398.3091
2012-09-20,398.99472,399.0186,398.9832,398.97263,399.02292,399.10663,399.04984
2012-09-21,399.73544,399.7593,399.7239,399.71335,399.76364,399.84735,399.79056
2012-09-23,400.47617,400.50003,400.46463,400.45407,400.50436,400.58807,400.53128
2012-09-24,401.2169,401.24075,401.20535,401.1948,401.2451,401.3288,401.272
2012-09-25,401.9576,401.98148,401.94608,401.93552,401.9858,402.06952,402.01273
2012-09-26,402.69833,402.7222,402.6868,402.67624,402.72653,402.81024,402.75345
2012-09-27,403.43906,403.46292,403.42752,403.41696,403.46725,403.55096,403.49417
2012-09-28,404.17978,404.20364,404.16824,404.15768,404.20798,404.2917,404.2349
2012-09-30,404.9205,404.94437,404.90897,404.8984,404.9487,405.0324,404.97562
2012-10-01,405.66122,405.6851,405.6497,405.63913,405.68942,405.77313,405.71634
2012-10-02,406.40195,406.4258,406.3904,406.37985,406.43015,406.51385,406.45706
2012-10-03,407.14267,407.16653,407.13113,407.12057,407.17087,407.25458,407.19778
2012-10-04,407.8834,407.90726,407.87186,407.8613,407.9116,407.9953,407.9385
2012-10-05,408.6241,408.64798,408.61258,408.60202,408.6523,408.73602,408.67923
2012-10-07,409.36484,409.3887,409.3533,409.34274,409.39304,409.47675,409.41995
2012-10-08,410.10556,410.12943,410.09402,410.08347,410.13376,410.21747,410.16068
2012-10-09,410.84628,410.87015,410.83475,410.8242,410.87448,410.9582,410.9014
2012-10-10,411.587,411.61087,411.57547,411.5649,411.6152,411.6989,411.64212
2012-10-11,412.32773,412.3516,412.3162,412.30563,412.35593,412.43964,412.38284
2012-10-12,413.06845,413.09232,413.05692,413.04636,413.09665,413.18036,413.12357
2012-10-14,413.80917,413.83304,413.79764,413.78708,413.83737,413.92108,413.8643
2012-10-15,414.5499,414.57376,414.53836,414.5278,414.5781,414.6618,414.605
2012-10-16,415.29062,415.31448,415.27908,415.26852,415.31882,415.40253,415.34573
2012-10-17,416.03134,416.0552,416.0198,416.00925,416.05954,416.14325,416.08646
2012-10-18,416.77206,416.79593,416.76053,416.74997,416.80026,416.88397,416.82718
2012-10-19,417.5128,417.53665,417.50125,417.4907,417.541,417.6247,417.5679
2012-10-21,418.2535,418.27737,418.24197,418.2314,418.2817,418.36542,418.30862
2012-10-22,418.99423,419.0181,418.9827,418.97214,419.02243,419.10614,419.04935
2012-10-23,419.73495,419.75882,419.72342,419.71286,419.76315,419.84686,419.79007
2012-10-24,420.47568,420.49954,420.46414,420.45358,420.50388,420.5876,420.5308
2012-10-25,421.2164,421.24026,421.20486,421.1943,421.2446,421.3283,421.2715
2012-10-26,421.95712,421.981,421.9456,421.93503,421.98532,422.06903,422.01224
2012-10-28,422.69785,422.7217,422.6863,422.67575,422.72604,422.80975,422.75296
2012-10-29,423.43857,423.46243,423.42703,423.41647,423.46677,423.55048,423.49368
2012-10-30,424.1793,424.20316,424.16776,424.1572,424.2075,424.2912,424.2344
2012-10-31,424.92,424.94388,424.90848,424.89792,424.9482,425.03192,424.97513
2012-11-01,425.66074,425.6846,425.6492,425.63864,425.68893,425.77264,425.71585
2012-11-02,426.40146,426.42532,426.38992,426.37936,426.42966,426.51337,426.45657
2012-11-04,427.14218,427.16605,427.13065,427.1201,427.17038,427.2541,427.1973
2012-11-05,427.8829,427.90677,427.87137,427.8608,427.9111,427.9948,427.93802
2012-11-06,428.62363,428.6475,428.6121,428.60153,428.65182,428.73553,428.67874
2012-11-07,429.36435,429.3882,429.3528,429.34225,429.39255,429.47626,429.41946
2012-11-08,430.10507,430.12894,430.09354,430.08298,430.13327,430.21698,430.1602
2012-11-09,430.8458,430.86966,430.83426,430.8237,430.874,430.9577,430.9009
2012-11-11,431.58652,431.61038,431.57498,431.56442,431.61472,431.69843,431.64163
2012-11-12,432.32724,432.3511,432.3157,432.30515,432.35544,432.43915,432.38235
2012-11-13,433.06796,433.09183,433.05643,433.04587,433.09616,433.17987,433.12308
2012-11-14,433.8087,433.83255,433.79715,433.7866,433.83688,433.9206,433.8638
2012-11-15,434.5494,434.57327,434.53787,434.5273,434.5776,434.66132,434.60452
2012-11-16,435.29013,435.314,435.2786,435.26804,435.31833,435.40204,435.34525
2012-11-18,436.03085,436.05472,436.01932,436.00876,436.05905,436.14276,436.08597
2012-11-19,436.77158,436.79544,436.76004,436.74948,436.79977,436.88348,436.8267
2012-11-20,437.5123,437.53616,437.50076,437.4902,437.5405,437.6242,437.5674
2012-11-21,438.25302,438.2769,438.2415,438.23093,438.28122,438.36493,438.30814
2012-11-22,438.99374,439.0176,438.9822,438.97165,439.02194,439.10565,439.04886
2012-11-23,439.73447,439.75833,439.72293,439.71237,439.76266,439.84637,439.78958
2012-11-25,440.4752,440.49905,440.46365,440.4531,440.5034,440.5871,440.5303
2012-11-26,441.2159,441.23978,441.20438,441.19382,441.2441,441.32782,441.27103
2012-11-27,441.95663,441.9805,441.9451,441.93454,441.98483,442.06854,442.01175
2012-11-28,442.69736,442.72122,442.68582,442.67526,442.72556,442.80927,442.75247
2012-11-29,443.43808,443.46194,443.42654,443.416,443.46628,443.55,443.4932
2012-11-30,444.1788,444.20267,444.16727,444.1567,444.207,444.2907,444.23392
2012-12-02,444.91953,444.9434,444.908,444.89743,444.94772,445.03143,444.97464
2012-12-03,445.66025,445.6841,445.6487,445.63815,445.68845,445.77216,445.71536
2012-12-04,446.40097,446.42484,446.38943,446.37888,446.42917,446.51288,446.4561
2012-12-05,447.1417,447.16556,447.13016,447.1196,447.1699,447.2536,447.1968
2012-12-06,447.88242,447.90628,447.87088,447.86032,447.9106,447.99432,447.93753
2012-12-07,448.62314,448.647,448.6116,448.60104,448.65134,448.73505,448.67825
2012-12-09,449.36386,449.38773,449.35233,449.34177,449.39206,449.47577,449.41898
2012-12-10,450.10458,450.12845,450.09305,450.0825,450.13278,450.2165,450.1597
2012-12-11,450.8453,450.86917,450.83377,450.8232,450.8735,450.9572,450.90042
2012-12-12,451.58603,451.6099,451.5745,451.56393,451.61423,451.69794,451.64114
2012-12-13,452.32675,452.35062,452.31522,452.30466,452.35495,452.43866,452.38187
2012-12-14,453.06747,453.09134,453.05594,453.04538,453.09567,453.17938,453.1226
2012-12-16,453.8082,453.83206,453.79666,453.7861,453.8364,453.9201,453.8633
2012-12-17,454.54892,454.57278,454.53738,454.52682,454.57712,454.66083,454.60403
2012-12-18,455.28964,455.3135,455.2781,455.26755,455.31784,455.40155,455.34476
2012-12-19,456.03036,456.05423,456.01883,456.00827,456.05856,456.14227,456.08548
2012-12-20,456.7711,456.79495,456.75955,456.749,456.7993,456.883,456.8262
2012-12-21,457.5118,457.53568,457.50027,457.48972,457.54,457.62372,457.56693
2012-12-23,458.25253,458.2764,458.241,458.23044,458.28073,458.36444,458.30765
2012-12-24,458.99326,459.01712,458.98172,458.97116,459.02145,459.10516,459.04837
2012-12-26,459.73398,459.75784,459.72244,459.71188,459.76218,459.8459,459.7891
2012-12-27,460.4747,460.49857,460.46317,460.4526,460.5029,460.5866,460.52982
2012-12-28,461.21542,461.2393,461.2039,461.19333,461.24362,461.32733,461.27054
2012-12-30,461.95615,461.98,461.9446,461.93405,461.98434,462.06805,462.01126
2012-12-31,462.69687,462.72073,462.68533,462.67477,462.72507,462.80878,462.75198
2013-01-02,463.4376,463.46146,463.42606,463.4155,463.4658,463.5495,463.4927
2013-01-03,464.1783,464.20218,464.16678,464.15622,464.2065,464.29022,464.23343
2013-01-04,464.91904,464.9429,464.9075,464.89694,464.94724,465.03094,464.97415
2013-01-06,465.65976,465.68362,465.64822,465.63766,465.68796,465.77167,465.71487
2013-01-07,466.40048,466.42435,466.38895,466.3784,466.42868,466.5124,466.4556
2013-01-08,467.1412,467.16507,467.12967,467.1191,467.1694,467.2531,467.19632
2013-01-09,467.88193,467.9058,467.8704,467.85983,467.91013,467.99384,467.93704
2013-01-10,468.62265,468.6465,468.6111,468.60056,468.65085,468.73456,468.67776
2013-01-11,469.36337,469.38724,469.35184,469.34128,469.39157,469.47528,469.4185
2013-01-13,470.1041,470.12796,470.09256,470.082,470.1323,470.216,470.1592
2013-01-14,470.84482,470.86868,470.83328,470.82272,470.87302,470.95673,470.89993
2013-01-15,471.58554,471.6094,471.574,471.56345,471.61374,471.69745,471.64066
2013-01-16,472.32626,472.35013,472.31473,472.30417,472.35446,472.43817,472.38138
2013-01-17,473.067,473.09085,473.05545,473.0449,473.09518,473.1789,473.1221
2013-01-18,473.8077,473.83157,473.79617,473.7856,473.8359,473.91962,473.86282
2013-01-20,474.54843,474.5723,474.5369,474.52634,474.57663,474.66034,474.60355
2013-01-21,475.28915,475.31302,475.27762,475.26706,475.31735,475.40106,475.34427
2013-01-22,476.02988,476.05374,476.01834,476.00778,476.05807,476.14178,476.085
2013-01-23,476.7706,476.79446,476.75906,476.7485,476.7988,476.8825,476.8257
2013-01-24,477.51132,477.5352,477.4998,477.48923,477.53952,477.62323,477.56644
2013-01-25,478.25204,478.2759,478.2405,478.22995,478.28024,478.36395,478.30716
2013-01-27,478.99277,479.01663,478.98123,478.97067,479.02097,479.10468,479.04788
2013-01-28,479.7335,479.75735,479.72195,479.7114,479.7617,479.8454,479.7886
2013-01-29,480.4742,480.49808,480.46268,480.45212,480.5024,480.58612,480.52933
2013-01-30,481.21494,481.2388,481.2034,481.19284,481.24313,481.32684,481.27005
2013-01-31,481.95566,481.97952,481.94412,481.93356,481.98386,482.06757,482.01077
2013-02-01,482.69638,482.72025,482.68484,482.6743,482.72458,482.8083,482.7515
2013-02-03,483.4371,483.46097,483.42557,483.415,483.4653,483.549,483.49222
2013-02-04,484.17783,484.2017,484.1663,484.15573,484.20602,484.28973,484.23294
2013-02-05,484.91855,484.9424,484.907,484.89645,484.94675,485.03046,484.97366
2013-02-06,485.65927,485.68314,485.64774,485.63718,485.68747,485.77118,485.7144
2013-02-07,486.4,486.42386,486.38846,486.3779,486.4282,486.5119,486.4551
2013-02-08,487.14072,487.16458,487.12918,487.11862,487.1689,487.25262,487.19583
2013-02-10,487.88144,487.9053,487.8699,487.85934,487.90964,487.99335,487.93655
2013-02-11,488.62216,488.64603,488.61063,488.60007,488.65036,488.73407,488.67728
2013-02-12,489.36288,489.38675,489.35135,489.3408,489.39108,489.4748,489.418
2013-02-13,490.1036,490.12747,490.09207,490.0815,490.1318,490.2155,490.15872
2013-02-14,490.84433,490.8682,490.8328,490.82224,490.87253,490.95624,490.89944
2013-02-15,491.58505,491.60892,491.57352,491.56296,491.61325,491.69696,491.64017
2013-02-17,492.32578,492.34964,492.31424,492.30368,492.35397,492.43768,492.3809
2013-02-18,493.0665,493.09036,493.05496,493.0444,493.0947,493.1784,493.1216
2013-02-19,493.80722,493.8311,493.7957,493.78513,493.83542,493.91913,493.86234
2013-02-20,494.54794,494.5718,494.5364,494.52585,494.57614,494.65985,494.60306
2013-02-21,495.28867,495.31253,495.27713,495.26657,495.31686,495.40057,495.34378
2013-02-22,496.0294,496.05325,496.01785,496.0073,496.0576,496.1413,496.0845
2013-02-24,496.7701,496.79398,496.75858,496.74802,496.7983,496.88202,496.82523
2013-02-25,497.51083,497.5347,497.4993,497.48874,497.53903,497.62274,497.56595
2013-02-26,498.25156,498.27542,498.24002,498.22946,498.27975,498.36346,498.30667
2013-02-27,498.99228,499.01614,498.98074,498.97018,499.02048,499.1042,499.0474
2013-02-28,499.733,499.75687,499.72147,499.7109,499.7612,499.8449,499.78812
2013-03-01,500.47372,500.4976,500.4622,500.45163,500.50192,500.58563,500.52884
2013-03-03,501.21445,501.2383,501.2029,501.19235,501.24265,501.32635,501.26956
2013-03-04,501.95517,501.97903,501.94363,501.93307,501.98337,502.06708,502.01028
2013-03-05,502.6959,502.71976,502.68436,502.6738,502.7241,502.8078,502.751
2013-03-06,503.4366,503.46048,503.42508,503.41452,503.4648,503.54852,503.49173
2013-03-07,504.17734,504.2012,504.1658,504.15524,504.20554,504.28925,504.23245
2013-03-08,504.91806,504.94193,504.90652,504.89597,504.94626,505.02997,504.97318
