,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN,USDPLN
2016-09-21,3.842156,3.8415525,3.837757,3.8516111,3.8564553,3.8519983,3.8475685
2016-09-22,3.8332477,3.8267295,3.826859,3.8393176,3.831405,3.8411825,3.8609605
2016-09-23,3.8522358,3.8412967,3.845583,3.8389938,3.8530402,3.865983,3.8354588
2016-09-25,3.8291962,3.8606553,3.852898,3.8482618,3.837762,3.839963,3.8383877
2016-09-26,3.8496306,3.8558927,3.8483324,3.8420472,3.8579047,3.8327923,3.8321254
2016-09-27,3.8372288,3.8518138,3.8389819,3.8558366,3.8367841,3.8505986,3.8476176
2016-09-28,3.8470242,3.8525455,3.8515947,3.8414342,3.860034,3.847771,3.8496697
2016-09-29,3.838032,3.8433175,3.8480635,3.8470585,3.8370087,3.8551764,3.8496907
2016-09-30,3.851397,3.8424647,3.8478613,3.8516297,3.8509247,3.8604407,3.8497248
2016-10-02,3.8430889,3.844728,3.8487897,3.8570828,3.8501139,3.850319,3.8497577
2016-10-03,3.8425372,3.8519163,3.8545804,3.847203,3.8504114,3.8610265,3.8497891
2016-10-04,3.8435602,3.8434489,3.8354592,3.8537955,3.8455431,3.8528314,3.84982
2016-10-05,3.8445203,3.8513691,3.853466,3.8453014,3.8452454,3.8389447,3.8487427
2016-10-06,3.8507683,3.8503237,3.852947,3.8430898,3.850306,3.8461864,3.8431475
2016-10-07,3.8424904,3.8447168,3.836744,3.8518062,3.8507233,3.8497717,3.852233
2016-10-09,3.8484685,3.835399,3.8422492,3.8299744,3.8421566,3.8470304,3.843578
2016-10-10,3.8490696,3.8598256,3.852622,3.8567622,3.851211,3.8491447,3.8433247
2016-10-11,3.839809,3.8423214,3.849066,3.8464515,3.8514285,3.841395,3.8526478
2016-10-12,3.8555846,3.8429594,3.8452022,3.8407865,3.8418937,3.8428764,3.8437788
2016-10-13,3.8525643,3.8402169,3.8453445,3.8440878,3.8509202,3.8466434,3.8392105
2016-10-14,3.8467853,3.8407705,3.846398,3.8475173,3.851139,3.8513234,3.8471973
2016-10-16,3.8457172,3.8413494,3.8475862,3.855728,3.8416307,3.8496547,3.8384209
2016-10-17,3.8437033,3.8600912,3.8484347,3.84322,3.8506355,3.843658,3.8495455
2016-10-18,3.8460808,3.844096,3.8442216,3.8454325,3.8467658,3.8486788,3.8463016
2016-10-19,3.8479438,3.8514123,3.8452144,3.8439667,3.8485942,3.86478,3.8541577
2016-10-20,3.836697,3.8520212,3.8482575,3.842865,3.8517857,3.8538685,3.8487453
2016-10-21,3.84042,3.8553367,3.850068,3.846555,3.8510315,3.8501773,3.8478098
2016-10-23,3.8483467,3.8401372,3.856934,3.8548355,3.850394,3.8536692,3.8470018
2016-10-24,3.8554564,3.8532262,3.8379552,3.8664818,3.8478703,3.8606665,3.8570082
2016-10-25,3.8381188,3.8464622,3.8449056,3.858645,3.8509064,3.8499277,3.855105
2016-10-26,3.8487964,3.853969,3.8476224,3.8712838,3.8495054,3.854449,3.8492858
2016-10-27,3.8526466,3.850854,3.8416767,3.8554382,3.8512576,3.8492243,3.863903
2016-10-28,3.8488212,3.8577492,3.844074,3.8449776,3.8492687,3.8619332,3.886728
2016-10-30,3.8522813,3.8521397,3.8469486,3.848945,3.8611553,3.8920329,3.8872566
2016-10-31,3.858224,3.8577847,3.8515086,3.858556,3.8980715,3.8763218,3.896995
2016-11-01,3.8446689,3.8479948,3.8589709,3.886367,3.8875687,3.8844397,3.8772848
2016-11-02,3.8570995,3.86181,3.8611157,3.8851285,3.8950558,3.8928728,3.8964252
2016-11-03,3.8562248,3.8942354,3.8940852,3.9050522,3.929902,3.9019842,3.8974822
2016-11-04,3.904389,3.8866947,3.897997,3.894503,3.8833725,3.9003603,3.903593
2016-11-06,3.8792245,3.8928277,3.8838553,3.907824,3.9193554,3.9071023,3.91934
2016-11-07,3.8981466,3.9018333,3.8939145,3.9263816,3.9040232,3.9026742,3.9041452
2016-11-08,3.9129167,3.9050138,3.8985605,3.8985507,3.9060404,3.9091365,3.925709
2016-11-09,3.8948522,3.9052098,3.900543,3.9082577,3.9134612,3.927117,3.938733
2016-11-10,3.897855,3.90266,3.9151335,3.919101,3.9193592,3.925571,3.937313
2016-11-11,3.909431,3.903214,3.9085004,3.916299,3.9118655,3.932427,3.9434102
2016-11-13,3.9140368,3.9054623,3.890172,3.914626,3.9328272,3.928762,3.933964
2016-11-14,3.9120784,3.9390507,3.8965406,3.9301546,3.9202645,3.9473443,3.9411054
2016-11-15,3.9160423,3.9256616,3.927952,3.9340796,3.9373615,3.9351647,3.9504528
2016-11-16,3.916133,3.9222224,3.9345732,3.9374504,3.936853,3.9297917,3.9461293
2016-11-17,3.9225588,3.9190357,3.9367387,3.9258823,3.9352098,3.9445815,3.960658
2016-11-18,3.9282172,3.9299376,3.940857,3.9548645,3.9544976,3.9429734,3.9756956
2016-11-20,3.9296603,3.9247546,3.9506252,3.9529934,3.9562533,3.9475248,3.9556081
2016-11-21,3.9401612,3.9515653,3.9457045,3.9645636,3.9442713,3.9499164,3.9601648
2016-11-22,3.9333162,3.937289,3.9577143,3.9631362,3.9402456,3.9639432,3.9711115
2016-11-23,3.9425654,3.9395247,3.96603,3.9594884,3.9734714,3.9667077,3.96907
2016-11-24,3.9402454,3.9579368,3.9500089,3.975698,3.969903,3.9690573,3.972474
2016-11-25,3.9732943,3.956465,3.9598217,3.9729497,3.9669447,3.9800835,3.9881546
2016-11-27,3.933478,3.963293,3.9818327,3.9718559,3.978,3.991752,4.011467
2016-11-28,3.9768584,3.9698656,3.968398,3.9774334,3.97629,4.01076,4.057926
2016-11-29,3.9622533,3.9840195,3.9775763,3.9826615,4.0068836,4.0511045,4.08521
2016-11-30,3.97201,3.975536,3.98022,4.0012403,4.0634503,4.0851483,4.0813246
2016-12-01,3.9753394,3.9864535,3.9968505,4.05001,4.078493,4.10111,4.119841
2016-12-02,3.9850597,4.0006886,4.054898,4.1000214,4.1069183,4.1210876,4.1275687
2016-12-04,3.9967828,4.055493,4.0769863,4.09625,4.1276035,4.1278887,4.1529617
2016-12-05,4.0594716,4.099325,4.1101685,4.1231604,4.130509,4.1480045,4.1585865
2016-12-06,4.0813293,4.1066256,4.1223683,4.135448,4.1498327,4.1556706,4.130155
2016-12-07,4.1088524,4.114389,4.1194315,4.1475782,4.0861163,4.159916,4.1690226
2016-12-08,4.101652,4.135102,4.1305346,4.159345,4.094346,4.1472654,4.175112
2016-12-09,4.123303,4.1512365,4.1597867,4.159748,4.191413,4.1501045,4.1661777
2016-12-11,4.1575475,4.1612244,4.1567163,4.1380816,4.163618,4.1506653,4.1482835
2016-12-12,4.1559362,4.147952,4.1565695,4.1647053,4.160352,4.150337,4.1656437
2016-12-13,4.157463,4.1504183,4.159191,4.168214,4.1759,4.1803737,4.17452
2016-12-14,4.169709,4.1632576,4.181165,4.1668506,4.16723,4.174804,4.1951966
2016-12-15,4.158668,4.136858,4.177579,4.1640315,4.1787095,4.171455,4.179722
2016-12-16,4.1621513,4.169725,4.1563735,4.1617427,4.1758194,4.1763167,4.179638
2016-12-18,4.157797,4.1715846,4.167172,4.1554356,4.1706376,4.1831756,4.183903
2016-12-19,4.1768575,4.1756544,4.194672,4.178204,4.180585,4.1933327,4.1893277
2016-12-20,4.1722083,4.163061,4.1718254,4.188204,4.189013,4.1905866,4.181104
2016-12-21,4.170889,4.1965837,4.1977563,4.169447,4.1837797,4.1764183,4.185494
2016-12-22,4.174987,4.178065,4.1894317,4.1830425,4.196095,4.198266,4.1883907
2016-12-23,4.184599,4.173044,4.1893654,4.1814938,4.178944,4.1967916,4.1932325
2016-12-26,4.181987,4.1866136,4.17069,4.1838765,4.203011,4.177969,4.1954246
2016-12-27,4.17379,4.1804547,4.1874294,4.1994934,4.2026286,4.210256,4.1951303
2016-12-28,4.1924276,4.1810603,4.192942,4.206699,4.193184,4.2006965,4.201879
2016-12-29,4.190731,4.197531,4.198011,4.196987,4.199507,4.1988435,4.200478
2016-12-30,4.1890855,4.181152,4.195428,4.1975822,4.2038546,4.2002153,4.2030663
2017-01-02,4.1920004,4.185421,4.196111,4.2100496,4.1991086,4.193351,4.198309
2017-01-03,4.1973367,4.1916356,4.2033615,4.189442,4.192101,4.2032847,4.1985364
2017-01-04,4.195073,4.20325,4.202842,4.2059994,4.20062,4.2053003,4.204505
2017-01-05,4.213806,4.2010794,4.201824,4.2038083,4.199914,4.196626,4.1984825
2017-01-06,4.2002125,4.2033377,4.20023,4.2004647,4.1940165,4.206913,4.2047195
2017-01-08,4.2011647,4.2009993,4.206575,4.199617,4.197793,4.207028,4.198696
2017-01-09,4.188822,4.2034245,4.1853423,4.1997085,4.197254,4.191491,4.2096663
2017-01-10,4.203068,4.2009106,4.214653,4.1944537,4.209419,4.2049413,4.2026067
2017-01-11,4.2039757,4.203516,4.197753,4.2059526,4.2091846,4.1975713,4.1940284
2017-01-12,4.201338,4.2008176,4.2053323,4.2028294,4.2014046,4.2010927,4.1904426
2017-01-13,4.204299,4.2036138,4.201516,4.2046394,4.201651,4.191436,4.18365
2017-01-15,4.1981707,4.200715,4.1990275,4.1946554,4.196611,4.1887255,4.1756597
2017-01-16,4.1969995,4.2037163,4.1927357,4.1960955,4.1840167,4.1814103,4.175444
2017-01-17,4.1950493,4.2033486,4.192206,4.1966763,4.1776657,4.173516,4.1921153
2017-01-18,4.1998425,4.1904936,4.191523,4.1815205,4.1860976,4.1764226,4.1751676
2017-01-19,4.190552,4.190198,4.1828227,4.181249,4.190377,4.187291,4.182882
2017-01-20,4.1961846,4.185589,4.190116,4.1836452,4.1868343,4.177013,4.167362
2017-01-22,4.188676,4.185209,4.1738625,4.1843534,4.1775026,4.170945,4.1460447
2017-01-23,4.1922855,4.1855984,4.1766295,4.173937,4.165317,4.1471133,4.1431875
2017-01-24,4.1889963,4.1851916,4.1799746,4.1661954,4.1366725,4.150989,4.1331453
2017-01-25,4.1907487,4.1808486,4.1689115,4.142553,4.1473804,4.1280875,4.126281
2017-01-26,4.175665,4.170721,4.14134,4.1386366,4.1231437,4.1319966,4.1335583
2017-01-27,4.166422,4.140118,4.1306005,4.137402,4.126986,4.1348777,4.1297526
2017-01-29,4.1403747,4.156954,4.1466384,4.144556,4.138698,4.111754,4.1329226
2017-01-30,4.1410527,4.1421866,4.1462693,4.135568,4.130369,4.142801,4.1244516
2017-01-31,4.1382957,4.128325,4.128859,4.12115,4.1328335,4.1351347,4.1105385
2017-02-01,4.1234493,4.1262984,4.1402535,4.129737,4.1298413,4.121993,4.112182
2017-02-02,4.137517,4.1309223,4.1282086,4.131482,4.116481,4.105694,4.096274
2017-02-03,4.1420245,4.111824,4.1352696,4.1114902,4.102242,4.0997477,4.0908256
2017-02-05,4.121613,4.1280875,4.1149807,4.105974,4.1130404,4.0945144,4.088743
2017-02-06,4.123829,4.119839,4.1051188,4.1079793,4.0974927,4.088638,4.0873375
2017-02-07,4.120298,4.106434,4.098389,4.106568,4.078207,4.0766726,4.079001
2017-02-08,4.105866,4.1040716,4.099492,4.095517,4.0889487,4.0718665,4.0526247
2017-02-09,4.101836,4.0848947,4.095256,4.089168,4.064937,4.0705442,4.0721707
2017-02-10,4.0994077,4.102535,4.080082,4.09571,4.070562,4.0629654,4.0715346
2017-02-12,4.0905905,4.0693517,4.079214,4.085167,4.061842,4.0591903,4.064122
2017-02-13,4.0833397,4.071795,4.0577884,4.052399,4.0650153,4.072295,4.067874
2017-02-14,4.0750694,4.0878487,4.0634446,4.0816307,4.0599074,4.0705695,4.0652657
2017-02-15,4.064114,4.068074,4.0514,4.0507154,4.0478735,4.066548,4.057297
2017-02-16,4.0861626,4.066614,4.053886,4.066159,4.059152,4.0543785,4.077331
2017-02-17,4.083562,4.064158,4.071506,4.0570636,4.049988,4.066462,4.0859766
2017-02-26,4.079193,4.0810757,4.059289,4.0656433,4.0604005,4.0763946,4.0562925
2017-02-27,4.072141,4.0656157,4.064587,4.0962887,4.069213,4.064738,4.0640864
2017-02-28,4.073133,4.053587,4.0599904,4.0745773,4.068647,4.053779,4.0654793
2017-03-01,4.0685434,4.070978,4.049224,4.0694704,4.0575686,4.0632915,4.0504017
2017-03-02,4.0252023,4.0574985,4.034759,4.0551815,4.065193,4.057259,4.065537
2017-03-03,4.0683002,4.0623865,4.057494,4.0612535,4.06002,4.062727,4.065144
2017-03-05,4.060988,4.063097,4.064969,4.059306,4.058437,4.0595183,4.0652432
2017-03-06,4.0629997,4.061409,4.0557446,4.062248,4.0658627,4.064945,4.055629
2017-03-07,4.0683084,4.0638523,4.048398,4.0616407,4.0553765,4.057408,4.066038
2017-03-08,4.068199,4.0500083,4.0599384,4.0651894,4.068738,4.058177,4.048222
2017-03-09,4.061591,4.071812,4.0610704,4.0634403,4.060385,4.0596714,4.0574374
2017-03-10,4.013624,4.060313,4.0650826,4.05404,4.079527,4.0561104,4.0510645
2017-03-12,4.0653863,4.061811,4.0590444,4.0575037,4.048579,4.058755,4.0456123
2017-03-13,4.0640664,4.0650487,4.059342,4.056549,4.060811,4.059856,4.057
2017-03-14,4.0596294,4.06186,4.0729685,4.054158,4.0595093,4.0600367,4.054613
2017-03-15,4.053828,4.0559998,4.0548525,4.0624657,4.0564466,4.062377,4.0566616
2017-03-16,4.0558276,4.0534186,4.0637136,4.054731,4.0553346,4.052091,4.0595627
2017-03-17,4.058358,4.062981,4.061394,4.059764,4.049352,4.0543046,4.0484705
2017-03-19,4.0585494,4.059131,4.059821,4.053397,4.0571046,4.0512657,4.051358
2017-03-20,4.054703,4.0502095,4.0565724,4.0575547,4.0580034,4.0519366,4.0593185
2017-03-21,4.0476913,4.0573106,4.045283,4.0592346,4.0537295,4.052944,4.05021
2017-03-22,4.056918,4.0520577,4.0387135,4.0590696,4.0491576,4.0538096,4.0602627
2017-03-23,4.0540576,4.0429106,4.0522437,4.0545673,4.0530286,4.0469327,4.0474706
2017-03-24,4.0518284,4.050836,4.047551,4.049926,4.057193,4.053942,4.0549903
2017-03-26,4.0531135,4.053959,4.056369,4.0597777,4.052653,4.052561,4.0472674
2017-03-27,4.053986,4.0498867,4.0576744,4.0477257,4.0523868,4.050957,4.0551887
2017-03-28,4.05105,4.05494,4.0544043,4.053767,4.052629,4.055578,4.04707
2017-03-29,4.053049,4.040016,4.050898,4.0571895,4.05235,4.053937,4.0553856
2017-03-30,4.0549836,4.054268,4.0545006,4.050306,4.052612,4.052531,4.0673823
2017-03-31,4.052134,4.0527024,4.055349,4.046942,4.0523148,4.050574,4.020561
2017-04-02,4.054255,4.0501165,4.051134,4.05704,4.0508676,4.0427747,4.0099587
2017-04-03,4.05055,4.053739,4.0521326,4.0457473,4.041544,4.0038233,3.9884715
2017-04-04,4.055269,4.0449886,4.0401764,4.0421157,4.0085526,3.9980063,3.990369
2017-04-05,4.048496,4.05308,4.049575,4.013341,3.991134,3.98671,3.9874837
2017-04-06,4.0450335,4.0448456,4.0096498,4.013862,3.9886613,3.9920235,3.9912543
2017-04-07,4.042833,4.00981,3.993805,4.004518,3.9885993,3.9829614,3.980716
2017-04-09,4.009149,3.9893477,3.9830325,3.9974756,3.9897578,3.9883282,3.9882295
2017-04-10,3.9995146,3.9905357,3.9934442,3.9846008,3.9964418,3.9733865,4.021164
2017-04-11,3.9828713,3.9898505,3.9865034,3.9929206,3.9763958,3.9778218,3.9938302
2017-04-12,3.995234,3.9879022,4.0029116,3.9956791,3.9760852,3.979927,3.9912703
2017-04-13,3.9938438,3.9864085,3.9946136,3.9864135,3.9787984,3.979553,3.9783626
2017-04-16,3.9932244,3.993502,3.9949884,3.9929478,3.9734962,3.9758668,3.9821596
2017-04-17,3.99894,4.0134273,3.9750502,3.9807496,3.9774144,3.9865606,3.9706044
2017-04-18,3.9799013,3.9869888,3.965931,3.9887197,3.9888833,3.9621563,3.9757092
2017-04-19,3.972116,3.9689667,3.9652185,3.9853303,3.9752157,3.973993,3.9640746
2017-04-20,3.9902444,3.9853678,3.9752424,3.9990456,3.9765172,3.9710624,3.9694543
2017-04-21,3.9757323,3.9801166,3.9787197,3.9802747,3.9831417,3.9845629,3.9753854
2017-04-23,3.9755437,3.9766905,3.9711974,3.9796333,3.970499,3.9742775,3.964756
2017-04-24,3.963819,3.9788318,3.9694066,3.9793365,3.9808414,3.9763403,3.9676633
2017-04-25,3.978361,3.975122,3.9728022,3.9677172,3.9655874,3.9690206,3.9597816
2017-04-26,3.9739714,3.9805675,3.9657664,3.9630256,3.9666803,3.9560218,3.961029
2017-04-27,3.9553387,3.9580038,3.972959,3.9594252,3.96803,3.9731529,3.952116
2017-04-28,3.9695466,3.9654088,3.959805,3.968979,3.9713738,3.953432,3.9509242
2017-04-30,3.9698799,3.959968,3.9656959,3.962453,3.9587245,3.9593546,3.9636002
2017-05-01,3.9625988,3.9850953,3.9672854,3.973812,3.9524136,3.9500132,3.946716
2017-05-02,3.9544473,3.956503,3.9668772,3.957014,3.950596,3.9568558,3.9395285
2017-05-03,3.960029,3.9556513,3.9606092,3.95723,3.9539945,3.9526844,3.933198
2017-05-04,3.9647126,3.9596405,3.957727,3.9553056,3.9420075,3.9300985,3.9390187
2017-05-05,3.9581623,3.9477246,3.9527,3.950245,3.9339414,3.9403632,3.9410734
2017-05-07,3.9680953,3.9590929,3.9536116,3.9377124,3.936786,3.935628,3.9392657
2017-05-08,3.9522617,3.9552388,3.9371045,3.9413755,3.9338026,3.936706,3.9386504
2017-05-09,3.949344,3.9416463,3.9377453,3.9364088,3.9368942,3.9376464,3.9215555
2017-05-10,3.9352515,3.940166,3.9328058,3.9366887,3.9336925,3.9136071,3.9073257
2017-05-11,3.9377217,3.9332561,3.934497,3.9483318,3.9141545,3.8949356,3.8814347
2017-05-12,3.9364345,3.9373007,3.9415472,3.9153576,3.884481,3.8815787,3.9196134
2017-05-14,3.9296556,3.9353266,3.9110386,3.9180934,3.9395332,3.8574662,3.8784676
2017-05-15,3.9338646,3.9206915,3.901183,3.885241,3.8565557,3.883898,3.8632438
2017-05-16,3.9119396,3.9107523,3.9506922,3.8923361,3.8901682,3.913639,3.852869
2017-05-17,3.9116027,3.8957973,3.8618233,3.894304,3.8882558,3.871281,3.882678
2017-05-18,3.9368737,3.88048,3.8801458,3.9060495,3.885856,3.8500452,3.857018
2017-05-19,3.8571334,3.8748775,3.8747902,3.8787985,3.8774111,3.8783746,3.8742316
2017-05-21,3.9196665,3.8686957,3.8383327,3.8751748,3.8790991,3.8650894,3.8565412
2017-05-22,3.881273,3.8533845,3.8752792,3.8688784,3.881628,3.8741057,3.8381133
2017-05-23,3.8929152,3.853238,3.8745198,3.882065,3.876312,3.8660693,3.8518398
2017-05-24,3.8827465,3.8838868,3.8706899,3.8765574,3.8754644,3.8469853,3.8626578
2017-05-25,3.8796418,3.8792088,3.8900912,3.864736,3.8628569,3.862285,3.8589199
2017-05-26,3.8678634,3.8429644,3.8461375,3.8530085,3.8544188,3.8554823,3.849688
2017-05-28,3.8829424,3.8534074,3.8364828,3.857344,3.8660266,3.8499572,3.8380709
2017-05-29,3.8615103,3.862522,3.8460133,3.8258271,3.8629384,3.8278217,3.835189
2017-05-30,3.8543577,3.8546941,3.8322809,3.8462386,3.8405256,3.8504107,3.830769
2017-05-31,3.8409157,3.8567095,3.8519003,3.8347588,3.837395,3.8265123,3.8206425
2017-06-01,3.8640597,3.8547776,3.8390737,3.8379786,3.83726,3.8307076,3.797092
2017-06-02,3.8585014,3.8566437,3.8365307,3.83331,3.8282907,3.78688,3.779592
2017-06-04,3.85217,3.840807,3.8356137,3.8310864,3.7861476,3.7707884,3.7623765
2017-06-05,3.843666,3.8335323,3.830694,3.7880435,3.7736795,3.7584708,3.7547176
2017-06-06,3.8343332,3.8276992,3.7914011,3.7822952,3.7676456,3.7625444,3.742666
2017-06-07,3.8277977,3.7900145,3.7686312,3.7651095,3.7536843,3.7636445,3.7769425
2017-06-08,3.780538,3.7725272,3.7633364,3.757238,3.7834713,3.7270582,3.7720752
2017-06-09,3.7846744,3.7658846,3.7555223,3.8086126,3.7733855,3.7635458,3.7330494
2017-06-11,3.7616181,3.7591534,3.7804654,3.7619839,3.754321,3.7436492,3.7353315
2017-06-12,3.7532802,3.742969,3.7428668,3.7288735,3.7412891,3.7422512,3.7360911
2017-06-13,3.7632177,3.7711167,3.76054,3.7273242,3.7425034,3.7423654,3.7481918
2017-06-14,3.7764652,3.7364006,3.7505965,3.7371898,3.7751338,3.7524133,3.7425697
2017-06-15,3.7546747,3.7341862,3.7528696,3.7573576,3.7565422,3.7399762,3.7401025
2017-06-16,3.7610936,3.7137494,3.748785,3.7681494,3.7483063,3.737772,3.7486253
2017-06-18,3.7464943,3.746441,3.7426913,3.7349606,3.7356074,3.7430646,3.74255
2017-06-19,3.7533724,3.7602072,3.7400463,3.750688,3.7476478,3.7508776,3.7399151
2017-06-20,3.73318,3.746707,3.7491956,3.7358816,3.743824,3.735861,3.749032
2017-06-21,3.7550976,3.7462366,3.742689,3.7368631,3.7452934,3.7475355,3.7425478
2017-06-22,3.7598908,3.7500465,3.7398832,3.7366915,3.7525055,3.746589,3.7527351
2017-06-23,3.7593598,3.7310581,3.7496111,3.7602446,3.746057,3.752149,3.7444222
2017-06-25,3.7405322,3.7451398,3.7427108,3.7409997,3.7379732,3.74969,3.7208476
2017-06-26,3.747678,3.7424867,3.7397509,3.74273,3.7476678,3.7492378,3.7236397
2017-06-27,3.7417123,3.7460823,3.754068,3.741904,3.7301397,3.755929,3.7318933
2017-06-28,3.7419837,3.746139,3.7275956,3.713928,3.74157,3.7589886,3.739924
2017-06-29,3.742255,3.7637694,3.7398582,3.7551594,3.7373369,3.73112,3.7593467
2017-06-30,3.739483,3.742241,3.7623224,3.7313938,3.736279,3.7417486,3.7381508
2017-07-02,3.7162,3.7407298,3.7316365,3.7476106,3.7362375,3.7396183,3.740473
2017-07-03,3.7420816,3.757072,3.7367322,3.7259755,3.751268,3.737427,3.7397115
2017-07-04,3.7418184,3.7275367,3.7350106,3.737708,3.747791,3.7348223,3.7405493
2017-07-05,3.7481651,3.7446582,3.7540672,3.7353406,3.7366257,3.7374923,3.7258604
2017-07-06,3.7338367,3.758166,3.7354128,3.736722,3.734746,3.734226,3.7364619
2017-07-07,3.74221,3.7328672,3.7383564,3.7339604,3.7310448,3.7295322,3.7347193
2017-07-09,3.7382326,3.736383,3.7387736,3.7369835,3.7346838,3.7394738,3.7347927
2017-07-10,3.7523086,3.736853,3.732089,3.7404375,3.7348595,3.729649,3.7348974
2017-07-11,3.7400093,3.7354722,3.7358494,3.7374785,3.7309997,3.7340045,3.7317908
2017-07-12,3.7341344,3.737589,3.730814,3.7324677,3.730491,3.7274177,3.731874
2017-07-13,3.7383342,3.7354977,3.7338326,3.7362616,3.726796,3.7340782,3.731979
2017-07-14,3.7359035,3.7288687,3.7302256,3.7200618,3.7465503,3.7300277,3.7321153
2017-07-16,3.734905,3.7353306,3.7274964,3.7299504,3.7351868,3.7338417,3.7298017
2017-07-17,3.7244062,3.733648,3.7247238,3.7339952,3.728883,3.7379227,3.7321618
2017-07-18,3.7322762,3.727592,3.735789,3.7273812,3.7281287,3.7200847,3.7248557
2017-07-19,3.7353306,3.7305553,3.7435706,3.731202,3.730497,3.7229328,3.7184863
2017-07-20,3.7342224,3.7280567,3.7290268,3.7285635,3.7203214,3.7219207,3.7157276
2017-07-21,3.7353315,3.72214,3.7251985,3.7241068,3.7229629,3.7174544,3.7127538
2017-07-23,3.734248,3.733169,3.7227857,3.7201715,3.7153213,3.7139359,3.7137191
2017-07-24,3.7278807,3.7234397,3.7175255,3.7157843,3.7152708,3.7137647,3.708623
2017-07-25,3.7228498,3.7197375,3.7159727,3.7143643,3.7126403,3.7076502,3.70469
2017-07-26,3.7210276,3.7184463,3.7120988,3.713232,3.702608,3.7086644,3.6852164
2017-07-27,3.7166493,3.7127514,3.7133641,3.7108088,3.708691,3.7083883,3.7013288
2017-07-28,3.713454,3.7101433,3.7177033,3.7160363,3.7056854,3.7007625,3.7001915
2017-07-30,3.71039,3.7152176,3.6972127,3.7100894,3.700452,3.7072191,3.6795752
2017-07-31,3.7088265,3.702217,3.712752,3.6896198,3.7077713,3.6854408,3.683144
2017-08-01,3.7096767,3.7012067,3.7120647,3.6875973,3.6934867,3.6863701,3.6657531
2017-08-02,3.7103608,3.6940064,3.7023542,3.6953168,3.683892,3.6631482,3.662603
2017-08-03,3.706257,3.6992095,3.6894855,3.6879935,3.6684191,3.663131,3.6553915
2017-08-04,3.6994212,3.678868,3.6786408,3.6654055,3.6588786,3.6616929,3.6637566
2017-08-06,3.6785843,3.6808994,3.6796484,3.664859,3.6469889,3.6349528,3.6569543
2017-08-07,3.6829267,3.6680639,3.6542401,3.6591938,3.6536064,3.663653,3.660162
2017-08-08,3.6590958,3.6511843,3.6643302,3.6514251,3.641777,3.669933,3.636639
2017-08-09,3.6711879,3.6598442,3.6638114,3.6568642,3.6362565,3.6506498,3.6547704
2017-08-10,3.6572356,3.6426203,3.660316,3.6533756,3.644086,3.641215,3.6381066
2017-08-11,3.6597679,3.6376505,3.6461546,3.6275413,3.6654048,3.6470833,3.651878
2017-08-13,3.6605234,3.6473775,3.6339273,3.6263027,3.6394727,3.650402,3.6288278
2017-08-14,3.6596088,3.6514163,3.6505275,3.6525993,3.644206,3.637968,3.630547
2017-08-15,3.6453223,3.624645,3.656354,3.6476216,3.649226,3.641179,3.6267579
2017-08-16,3.654202,3.639089,3.6520758,3.6420205,3.6416016,3.6472232,3.6516929
2017-08-17,3.6434715,3.6269574,3.6275995,3.643419,3.6191785,3.6212244,3.6214604
2017-08-18,3.6385527,3.631225,3.6326222,3.6207438,3.629844,3.644915,3.6410255
2017-08-20,3.638046,3.6618888,3.6555178,3.6281545,3.6502285,3.6290097,3.6203663
2017-08-21,3.647534,3.6233573,3.6307883,3.6382182,3.6205924,3.6372392,3.634215
2017-08-22,3.6305,3.644522,3.6206841,3.625744,3.6434643,3.630537,3.6343298
2017-08-23,3.6547732,3.6205082,3.64955,3.6420755,3.6354525,3.6372848,3.6202707
2017-08-24,3.6469455,3.645484,3.6203105,3.6306264,3.634033,3.624148,3.631173
2017-08-25,3.6286054,3.6197689,3.6274683,3.627005,3.6199534,3.6462843,3.6252878
2017-08-27,3.6442292,3.628057,3.6439111,3.6260235,3.6405952,3.6390219,3.6328425
2017-08-28,3.6391263,3.6326768,3.6312532,3.6344893,3.6292908,3.6310916,3.6288443
2017-08-29,3.6228652,3.6198614,3.6234124,3.6234145,3.6288753,3.6265366,3.6291575
2017-08-30,3.6235225,3.6274562,3.6294918,3.6223783,3.6317797,3.624743,3.6204746
2017-08-31,3.6282957,3.6308584,3.6270206,3.6209345,3.6229944,3.6206014,3.6159403
2017-09-01,3.6304114,3.6280708,3.6270294,3.622109,3.6196005,3.6156702,3.617271
2017-09-03,3.6282315,3.6266057,3.624295,3.6218965,3.6184466,3.6165626,3.6115894
2017-09-04,3.626883,3.627008,3.620418,3.613541,3.6184876,3.6085641,3.6110241
2017-09-05,3.6220202,3.6158464,3.6196096,3.6187878,3.6121924,3.606136,3.5956142
2017-09-06,3.6210833,3.6206822,3.6085632,3.6112905,3.6069903,3.5995693,3.5942006
2017-09-07,3.6138868,3.610575,3.612342,3.598949,3.591972,3.5946295,3.5996704
2017-09-08,3.618374,3.6101842,3.6070323,3.5968711,3.5963655,3.5963495,3.588465
2017-09-10,3.6121829,3.6003003,3.6031725,3.6024342,3.5951183,3.5921166,3.5883842
2017-09-11,3.605044,3.6065683,3.5944889,3.5965855,3.5907779,3.595534,3.5889368
2017-09-12,3.5980077,3.598804,3.5921736,3.5911553,3.5993924,3.5888786,3.596328
2017-09-13,3.5952082,3.5913255,3.5909584,3.5911937,3.596531,3.584121,3.5875027
