,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF,USDCHF
2015-08-24,0.9638122,0.96344346,0.9643623,0.9631359,0.96316886,0.9647247,0.96355176
2015-08-25,0.9641558,0.9638351,0.96399087,0.9645598,0.9638078,0.9636276,0.9632852
2015-08-26,0.963547,0.9634314,0.9630084,0.96378267,0.9639363,0.96362454,0.96450835
2015-08-27,0.96385103,0.9638481,0.9656711,0.96456695,0.96404326,0.9639198,0.96404314
2015-08-28,0.96271217,0.96341914,0.9642832,0.9635652,0.9637952,0.96378475,0.9644644
2015-08-30,0.96417373,0.9638617,0.9637103,0.96437603,0.9644501,0.96510905,0.9670093
2015-08-31,0.9638869,0.9634063,0.96338934,0.9636011,0.9646995,0.9662233,0.9656043
2015-09-01,0.9635844,0.965047,0.9637183,0.9645975,0.96673566,0.96758705,0.9672603
2015-09-02,0.9640603,0.9644688,0.964869,0.9671739,0.9674349,0.96890587,0.97025734
2015-09-03,0.9644994,0.9647507,0.96676767,0.9674276,0.968155,0.9700367,0.9714282
2015-09-04,0.9655741,0.9664425,0.9673174,0.9692561,0.96850175,0.9696178,0.9713708
2015-09-06,0.96688056,0.96698195,0.9679844,0.9695016,0.97033435,0.9710265,0.97168773
2015-09-07,0.96655995,0.9662927,0.9691451,0.96923614,0.9701174,0.9720025,0.9730776
2015-09-08,0.9674312,0.9681505,0.9710914,0.9724906,0.97221994,0.9739544,0.97250646
2015-09-09,0.96861434,0.970121,0.9722936,0.97337085,0.9732176,0.9723363,0.973596
2015-09-10,0.97012305,0.972459,0.971114,0.97346544,0.9726806,0.9742527,0.9725681
2015-09-11,0.971166,0.9716575,0.97182417,0.972981,0.9741286,0.9717339,0.9728127
2015-09-13,0.9730281,0.9720913,0.97241586,0.97348017,0.973245,0.9725025,0.97152585
2015-09-14,0.9731248,0.9722957,0.97440434,0.9729661,0.97211015,0.97228134,0.97150666
2015-09-15,0.9727651,0.97178787,0.9727383,0.97381496,0.97207135,0.9722984,0.9716612
2015-09-16,0.97402513,0.9746401,0.97343844,0.97221947,0.97198033,0.9698818,0.96985763
2015-09-17,0.9730571,0.97199816,0.97210705,0.9708925,0.97103393,0.9708312,0.97014934
2015-09-18,0.9729264,0.9716266,0.97125614,0.9705064,0.9695135,0.9696744,0.97047055
2015-09-20,0.9729168,0.97220063,0.9707744,0.97028893,0.97016615,0.9709747,0.97066015
2015-09-21,0.97059494,0.9708405,0.96945137,0.9704706,0.9708179,0.9711606,0.96936226
2015-09-22,0.9716564,0.9702588,0.9711932,0.971143,0.9715927,0.9696402,0.9713026
2015-09-23,0.9702268,0.97040665,0.9697277,0.9708196,0.97070146,0.97106546,0.9705651
2015-09-24,0.9690593,0.97050816,0.9702576,0.9690753,0.9706569,0.97055876,0.96932757
2015-09-25,0.97091055,0.96981835,0.9713418,0.9703188,0.9697688,0.9702239,0.97123915
2015-09-27,0.9702078,0.96986103,0.97106963,0.9694432,0.9687519,0.96986014,0.9706035
2015-09-28,0.9690046,0.97063327,0.96898884,0.97122693,0.9715616,0.97049785,0.9723694
2015-09-29,0.9709096,0.97153693,0.97055274,0.9708736,0.97061306,0.972779,0.97154486
2015-09-30,0.97018665,0.97088104,0.97049725,0.97154915,0.9709804,0.972014,0.97116184
2015-10-01,0.9689524,0.97010356,0.970245,0.97054374,0.9723307,0.97230375,0.9725619
2015-10-02,0.9709042,0.97170603,0.9719305,0.9703767,0.9717932,0.97196347,0.9714417
2015-10-04,0.9709956,0.971641,0.97040117,0.9731219,0.97183275,0.97201246,0.97172374
2015-10-05,0.9721398,0.9716446,0.97002035,0.9704871,0.97167003,0.97232157,0.9717584
2015-10-06,0.97068006,0.9721209,0.97440696,0.97196525,0.97265434,0.9712356,0.9710481
2015-10-07,0.97155297,0.97214234,0.9722713,0.97094005,0.9712904,0.9717719,0.9723378
2015-10-08,0.9721892,0.97127855,0.9717929,0.9714276,0.9726503,0.9715162,0.9723837
2015-10-09,0.97198457,0.97248375,0.9723176,0.97249657,0.97131324,0.97186774,0.97172326
2015-10-11,0.9720713,0.97165126,0.9725156,0.9711168,0.9720465,0.97162586,0.97068596
2015-10-12,0.9706729,0.9721354,0.9724936,0.97225684,0.97069913,0.97195476,0.97130513
2015-10-13,0.9708749,0.971705,0.97102493,0.97143525,0.97205156,0.97063965,0.97201115
2015-10-14,0.97109497,0.97217613,0.9707827,0.9725291,0.97151726,0.9716366,0.9704071
2015-10-15,0.97195727,0.9717358,0.97156435,0.97199404,0.9717484,0.9706671,0.97074467
2015-10-16,0.9724428,0.9720612,0.9721779,0.97040623,0.9709127,0.97057945,0.9715517
2015-10-18,0.97175777,0.9714652,0.9713628,0.970838,0.96929663,0.9696925,0.96989286
2015-10-19,0.9714527,0.97128963,0.971346,0.9705067,0.9697803,0.9698774,0.9699363
2015-10-20,0.9716508,0.9707715,0.97071457,0.97056985,0.96985745,0.96999806,0.9700725
2015-10-21,0.9706605,0.97051424,0.96986765,0.9696687,0.97011715,0.96993774,0.9703386
2015-10-22,0.9708659,0.96997344,0.97044516,0.96969295,0.9698853,0.9705834,0.9702377
2015-10-23,0.971366,0.9699511,0.9696445,0.96973616,0.97023356,0.9705329,0.97088057
2015-10-25,0.969155,0.9693627,0.9695172,0.9706547,0.9713684,0.97038734,0.97090465
2015-10-26,0.9701189,0.9688739,0.96986604,0.9700665,0.9696801,0.9706217,0.97032744
2015-10-27,0.9698411,0.9699481,0.97033036,0.9709318,0.9702188,0.9713902,0.97201824
2015-10-28,0.96988314,0.96978986,0.9708602,0.9705477,0.9716866,0.97126335,0.9720469
2015-10-29,0.9706546,0.9696781,0.97038174,0.9712606,0.9721338,0.9742434,0.9732457
2015-10-30,0.9701722,0.97082686,0.97092474,0.9720398,0.9717644,0.9739807,0.97253966
2015-11-01,0.9703525,0.96996385,0.97122306,0.9734161,0.9729085,0.97345245,0.9743915
2015-11-02,0.9699707,0.9722264,0.9726721,0.9730859,0.9742052,0.97368884,0.97261983
2015-11-03,0.97146547,0.97168165,0.9758752,0.97312295,0.97371817,0.9733774,0.97331697
2015-11-04,0.97353655,0.97336555,0.9727404,0.9741303,0.9739489,0.97436804,0.97525036
2015-11-05,0.9738823,0.97498995,0.973949,0.9750408,0.97420716,0.97453845,0.9745143
2015-11-06,0.9735873,0.97345245,0.9726932,0.9740642,0.9737003,0.97423244,0.9749289
2015-11-08,0.9718167,0.9743984,0.9745115,0.9736537,0.97394353,0.97557145,0.9751924
2015-11-09,0.97479486,0.97344744,0.97327363,0.97306836,0.9765665,0.9772972,0.97619057
2015-11-10,0.9742249,0.9744011,0.9742562,0.9747462,0.97557175,0.9746724,0.9784585
2015-11-11,0.9717055,0.9734445,0.97500956,0.97548753,0.97500527,0.9785716,0.98116577
2015-11-12,0.9731171,0.9740746,0.97522473,0.9753753,0.978716,0.9814099,0.9853215
2015-11-13,0.97536093,0.97661877,0.9758048,0.97843784,0.9813357,0.9853894,0.9865001
2015-11-15,0.97565085,0.9749106,0.97810936,0.98122364,0.9852878,0.98683304,0.98744863
2015-11-16,0.97604555,0.978231,0.980674,0.9854517,0.98658127,0.9863343,0.9864302
2015-11-17,0.9792614,0.98040503,0.9846785,0.98822266,0.98633003,0.98861665,0.9884181
2015-11-18,0.9804145,0.98434705,0.9876445,0.98590034,0.9880843,0.98920906,0.9893742
2015-11-19,0.9852653,0.98549426,0.98777103,0.9875227,0.98839295,0.9904787,0.9913773
2015-11-20,0.9869551,0.9872624,0.98815954,0.98933965,0.9904458,0.9913189,0.9936239
2015-11-22,0.9871686,0.9880124,0.98913175,0.99047595,0.99109876,0.9924778,0.99493426
2015-11-23,0.98737085,0.98874295,0.98980904,0.99078643,0.99226236,0.9964566,1.0006106
2015-11-24,0.9882896,0.9891124,0.99137866,0.9932809,0.9938742,1.0002466,1.0018626
2015-11-25,0.9908685,0.9916839,0.99168336,0.99543643,1.0022302,1.0020294,1.0029397
2015-11-26,0.99067414,0.9937441,0.9961659,1.0003831,1.0010587,1.0033604,1.005905
2015-11-27,0.9914232,0.99565375,1.0009322,1.0024989,1.0038725,1.0035794,1.0042388
2015-11-29,0.9942702,0.9986157,1.0029813,1.003875,1.0041053,1.0039672,1.0050042
2015-11-30,0.9990727,1.0034304,1.0037462,1.0036943,1.005234,1.0069127,1.0051796
2015-12-01,1.0036132,1.0028995,1.0048007,1.0046016,1.0060424,1.0048606,1.0054508
2015-12-02,1.0024817,1.0042231,1.0049467,1.0054542,1.005146,1.0045829,1.0045313
2015-12-03,1.0031426,1.0037652,1.0061963,1.0072551,1.0038,1.0041993,1.0057408
2015-12-04,1.0046531,1.003834,1.0040377,1.0056918,1.0043126,1.0056696,1.004269
2015-12-06,1.0050738,1.0037494,1.0060016,1.0033722,1.0038369,1.0055823,1.0060333
2015-12-07,1.0044911,1.0046003,1.0041741,1.0040812,1.0051981,1.004426,1.0047262
2015-12-08,1.0039455,1.0051234,1.0058976,1.0056736,1.0050584,1.0058795,1.0046118
2015-12-09,1.0053579,1.0035368,1.0048597,1.0041988,1.0048548,1.0047668,1.0035802
2015-12-10,1.0055401,1.0054317,1.0052572,1.0046022,1.0056987,1.0051737,1.0057001
2015-12-11,1.0049139,1.0038973,1.0048621,1.0056169,1.0048674,1.0043657,1.0061792
2015-12-13,1.0050102,1.0055593,1.005255,1.0048385,1.004572,1.0047337,1.0045648
2015-12-14,1.0044844,1.0044138,1.004864,1.0045826,1.0045074,1.0051732,1.0044615
2015-12-15,1.0053672,1.0050918,1.0052533,1.0049833,1.0052749,1.0051808,1.0061578
2015-12-16,1.0043578,1.0042956,1.0048655,1.0056374,1.0053481,1.0047551,1.0049509
2015-12-17,1.0060055,1.0058603,1.00403,1.0036458,1.0042969,1.0053476,1.0042788
2015-12-18,1.004962,1.005204,1.0047847,1.0050207,1.0060378,1.0052142,1.0042833
2015-12-20,1.0052452,1.0050917,1.0057216,1.0054828,1.005573,1.0040061,1.0025206
2015-12-21,1.0043797,1.0042875,1.0052681,1.0052532,1.0045233,1.0028147,1.0012532
2015-12-22,1.005359,1.0041713,1.0048916,1.004316,1.0029615,1.0001063,0.9970603
2015-12-23,1.0049473,1.0047035,1.0019984,1.0026435,1.0009444,0.99784213,0.9972211
2015-12-24,1.0046326,1.0040208,1.0025698,0.9997385,0.99826,0.9976731,0.9957845
2015-12-27,1.0034903,1.0022367,1.0004529,0.9980851,0.9966256,0.99530864,0.9949501
2015-12-28,1.0023733,1.000115,0.9980689,0.9978991,0.99688554,0.996028,0.9950183
2015-12-29,1.0001541,0.99851745,0.99736464,0.9951297,0.9953268,0.99587834,0.9957352
2015-12-30,0.9962986,0.9972967,0.9945805,0.99579626,0.99456924,0.9956585,0.9949187
2015-12-31,0.99762076,0.9958668,0.9948786,0.99541926,0.9949289,0.9958104,0.9949939
2016-01-03,0.99614084,0.99528384,0.9962383,0.99581075,0.99604535,0.9949695,0.995334
2016-01-04,0.99537605,0.99573475,0.9952337,0.9954067,0.9959624,0.9951876,0.99593794
2016-01-05,0.9953777,0.99526954,0.99499303,0.99582314,0.99587345,0.9960269,0.99532604
2016-01-06,0.99537426,0.9957489,0.9954325,0.9953937,0.99432385,0.99464697,0.99513185
2016-01-07,0.9953707,0.99525476,0.9958448,0.9958357,0.9955046,0.9949038,0.9939288
2016-01-08,0.9953671,0.995763,0.99560755,0.995236,0.99491507,0.995514,0.9945005
2016-01-10,0.99536324,0.9952395,0.9949277,0.99465907,0.9945066,0.99475294,0.995101
2016-01-11,0.9953594,0.9944814,0.99430746,0.9949396,0.99453884,0.9950343,0.99582744
2016-01-12,0.9946258,0.9946551,0.9938161,0.9950762,0.9956331,0.99518216,0.99466336
2016-01-13,0.9949776,0.9946866,0.9940663,0.99525785,0.993938,0.99440295,0.99437404
2016-01-14,0.9942098,0.99465585,0.9943612,0.9946476,0.99455243,0.99467105,0.99399924
2016-01-15,0.99443233,0.99463695,0.9954018,0.9946901,0.99523383,0.9948959,0.9956006
2016-01-17,0.994755,0.99457145,0.99552375,0.9951658,0.99584,0.99424624,0.9953656
2016-01-18,0.9950534,0.99448866,0.99576175,0.99431,0.9956536,0.99546,0.9951558
2016-01-19,0.9953474,0.9943948,0.9950892,0.9945388,0.99456465,0.99490964,0.9952012
2016-01-20,0.9945943,0.9943244,0.993752,0.9946535,0.9951777,0.996071,0.9979657
2016-01-21,0.9948134,0.99428356,0.9939459,0.9958054,0.9966596,0.9976006,0.9970258
2016-01-22,0.99497366,0.99525917,0.99546874,0.9960885,0.99876,0.9976383,0.99953765
2016-01-24,0.9949815,0.9941135,0.9962993,0.9978088,0.99869,0.9991577,0.9994755
2016-01-25,0.9953904,0.9973202,0.99825275,0.99905586,0.99980676,0.9985892,1.0004832
2016-01-26,0.99499553,0.998261,0.9981408,0.9997194,0.99904186,1.0025407,0.9993541
2016-01-27,0.9975739,0.99818325,0.9998967,0.9994944,1.0000658,1.0013242,1.0021336
2016-01-28,0.9991097,0.99919707,1.0003357,1.0002226,1.0003988,1.0016545,1.0021793
2016-01-29,0.9986002,1.0008147,1.0015662,1.0016743,1.0026191,1.0022813,1.0044209
2016-01-31,1.0010929,1.0013725,1.0017804,1.0017705,1.0018278,1.0038192,1.0032382
2016-02-01,0.9986788,1.0017271,0.9996011,1.002858,1.0032756,1.0024321,1.0032899
2016-02-02,0.9989594,1.0017836,1.0024918,1.0035751,1.0032202,1.0037533,1.003662
2016-02-03,1.0023482,1.0021737,1.0027497,1.0026269,1.0032637,1.0031244,1.001959
2016-02-04,1.0025774,1.0033687,1.004166,1.003587,1.0032046,1.0035646,1.0028143
2016-02-05,1.0029062,1.0035049,1.0039489,1.0025918,1.0032485,1.0036926,1.0045109
2016-02-07,1.0032789,1.0036386,1.0027152,1.003576,1.0031871,1.0046086,1.003688
2016-02-08,1.0038197,1.0046297,1.0023419,1.0025561,1.0032306,1.0046002,1.00268
2016-02-09,1.0043958,1.0036987,1.0036274,1.0035626,1.003167,1.003461,1.0029706
2016-02-10,1.0038707,1.0027349,1.0041724,1.0025197,1.0032107,1.0024139,1.0031784
2016-02-11,1.0034305,1.002601,1.0039525,1.0035473,1.0031462,1.0022941,1.0032008
2016-02-12,1.003015,1.0036304,1.0027105,1.0024846,1.0031902,1.0029751,1.0029155
2016-02-14,1.003487,1.0046651,1.0023347,1.0035305,1.0031226,1.0038939,1.0021957
2016-02-15,1.0030019,1.0036907,1.0036287,1.0024477,1.0026226,1.0034841,1.0023694
2016-02-16,1.0035009,1.0026866,1.0041767,1.000486,1.000822,1.0021187,1.0021006
2016-02-17,1.0029877,1.0025493,1.002032,1.0013646,1.0029429,1.0026762,1.002064
2016-02-18,1.0035148,1.0026642,1.003281,1.0017346,1.0012658,1.0014033,1.0013806
2016-02-19,1.0022233,1.0010799,1.0023274,1.0020723,1.003309,1.0020726,1.0028923
2016-02-21,1.0023088,1.0025498,1.0023277,1.0024606,1.0016208,1.0018274,0.9981325
2016-02-22,1.0009868,1.0023757,1.0025359,1.0028533,1.0020851,0.99751616,0.9971258
2016-02-23,1.0026805,1.0021555,1.0018731,1.0021671,0.99639904,0.9962105,0.9971281
2016-02-24,1.0011393,1.0020647,1.001877,0.9969019,0.9972455,0.9965012,0.99621403
2016-02-25,1.0027688,1.0003654,0.99794495,0.99643266,0.9962183,0.9956811,0.99618196
2016-02-26,1.0011545,0.99765843,0.9960528,0.99593914,0.9945058,0.9967513,0.99680895
2016-02-28,0.9965328,0.99605066,0.99661255,0.9974071,0.995785,0.99574363,0.9953936
2016-02-29,0.9952286,0.99439114,0.9970428,0.9948921,0.99657017,0.9935004,0.99500704
2016-03-01,0.9966586,0.9934931,0.99670935,0.9981024,0.99658227,0.99196035,0.9945356
2016-03-02,0.9965341,0.9968547,0.9947999,0.9941057,0.996531,0.991674,0.9944223
2016-03-03,0.99569505,0.99747914,0.9942378,0.9942028,0.99135274,0.9940827,0.99251235
2016-03-04,0.9977203,0.9960119,0.99498385,0.9982671,0.99339867,0.99429536,0.9932441
2016-03-06,0.99367183,0.9930042,0.99506956,0.9934648,0.9928772,0.9934798,0.99367636
2016-03-07,0.9969304,0.99780476,0.9942268,0.993171,0.99305874,0.9936527,0.9917416
2016-03-08,0.99198735,0.9952611,0.99294436,0.9934937,0.9924371,0.99340093,0.99130094
2016-03-09,0.9927478,0.99373776,0.9959661,0.99305564,0.99295443,0.9931487,0.9924716
2016-03-10,0.99326175,0.993453,0.99404234,0.99274004,0.9922373,0.99249965,0.9924511
2016-03-11,0.9935414,0.9941424,0.9918787,0.9934969,0.9897816,0.991442,0.991264
2016-03-13,0.9946114,0.99300855,0.992075,0.9912016,0.9922849,0.992159,0.9905661
2016-03-14,0.99211645,0.99328756,0.9930145,0.99255973,0.9916359,0.99155647,0.99033856
2016-03-15,0.99322444,0.9911089,0.9918292,0.9921493,0.9904674,0.9903809,0.9900911
2016-03-16,0.9921873,0.99064887,0.9906984,0.99129725,0.99133193,0.9904001,0.9899144
2016-03-17,0.9917258,0.9924677,0.99128455,0.9915044,0.9907176,0.99054945,0.9902628
2016-03-18,0.991605,0.9914257,0.9905832,0.9906738,0.98990065,0.9901579,0.9902187
2016-03-20,0.9902033,0.9904188,0.9903199,0.9901054,0.99053365,0.9901354,0.9902706
2016-03-21,0.9902252,0.99074775,0.9894492,0.9899971,0.98985106,0.9901322,0.9898511
2016-03-22,0.99007225,0.99026763,0.9897469,0.9907354,0.9895956,0.9896517,0.9899167
2016-03-23,0.9900897,0.9894082,0.9895276,0.98962677,0.98986286,0.9903523,0.9900266
2016-03-24,0.9893986,0.9907635,0.9908713,0.9901746,0.9902296,0.989933,0.9900642
2016-03-27,0.9905595,0.9892349,0.98865265,0.98998487,0.9905908,0.9906208,0.9901541
2016-03-28,0.9897795,0.98938096,0.9888501,0.989882,0.9898299,0.9901363,0.988721
2016-03-29,0.99006325,0.9908143,0.9906387,0.9907763,0.99024653,0.9886032,0.9873561
2016-03-30,0.99053097,0.989201,0.9887751,0.9894732,0.98987526,0.9870753,0.9864976
2016-03-31,0.990228,0.9893561,0.98874766,0.98933804,0.98695415,0.9865967,0.9846897
2016-04-01,0.9900054,0.9908626,0.9889959,0.9868773,0.9860173,0.9841839,0.9832837
2016-04-03,0.98989695,0.99005127,0.9873255,0.9862132,0.9855738,0.98412305,0.98271954
2016-04-04,0.9896547,0.98747134,0.9862384,0.9854644,0.9836517,0.9829195,0.9780822
2016-04-05,0.9869196,0.9860214,0.98427474,0.9825011,0.98348814,0.97752124,0.9757964
2016-04-06,0.98653084,0.98532933,0.9841865,0.9829523,0.9778853,0.9752619,0.9749721
2016-04-07,0.98491293,0.9830376,0.9827999,0.9773243,0.97545123,0.9766517,0.9740874
2016-04-08,0.9841087,0.98282915,0.97795147,0.97598153,0.975726,0.97356105,0.97163194
2016-04-10,0.98332316,0.9782862,0.9760022,0.97413456,0.97448385,0.97156847,0.97149193
2016-04-11,0.97746056,0.97658247,0.97524405,0.9755557,0.97292674,0.97131044,0.96904904
2016-04-12,0.9755949,0.9747505,0.97454226,0.9720564,0.9707012,0.9694535,0.96989393
2016-04-13,0.97501373,0.97488356,0.9718607,0.9705341,0.96945304,0.96948916,0.9709993
2016-04-14,0.9739959,0.97113836,0.9701575,0.96994185,0.96840143,0.9686886,0.96735424
2016-04-15,0.97302884,0.9712859,0.9687996,0.9697374,0.9694136,0.9669678,0.9677855
2016-04-17,0.9707717,0.96937156,0.9701139,0.96988565,0.96781605,0.9654324,0.9698124
2016-04-18,0.97126913,0.970864,0.969825,0.9688689,0.96852803,0.96705776,0.9676365
2016-04-19,0.9711826,0.97002876,0.9682873,0.96921444,0.9679944,0.96778584,0.9676357
2016-04-20,0.96915567,0.96796983,0.9676182,0.968081,0.96643454,0.966955,0.9674607
2016-04-21,0.96822166,0.96642315,0.9674012,0.9676559,0.9672976,0.96703154,0.96715415
2016-04-22,0.9665068,0.9675593,0.96885675,0.96748763,0.96878433,0.9687784,0.968704
2016-04-24,0.9676153,0.96727574,0.9681304,0.9667378,0.96859723,0.96780515,0.96536654
2016-04-25,0.9682835,0.96842647,0.9685677,0.9670848,0.96832705,0.96634924,0.9667053
2016-04-26,0.9682506,0.9670827,0.9658085,0.9676603,0.96758413,0.9663733,0.96629936
2016-04-27,0.9676861,0.96843094,0.9681622,0.96510035,0.9672082,0.96670485,0.96738017
2016-04-28,0.9688308,0.9678979,0.96695614,0.9667451,0.96575916,0.96505314,0.9644309
2016-04-29,0.96737725,0.9644107,0.96576047,0.96622986,0.9646451,0.9653306,0.96334517
2016-05-01,0.96620667,0.9696893,0.965473,0.9653278,0.96558625,0.96456605,0.9655787
2016-05-02,0.96800035,0.965896,0.9667505,0.96324486,0.964492,0.96459913,0.9635738
2016-05-03,0.96590865,0.9666666,0.9652963,0.9646457,0.9647439,0.96435475,0.96319294
2016-05-04,0.96571594,0.96475405,0.964404,0.9641643,0.9643227,0.964794,0.9656246
2016-05-05,0.9647489,0.9653935,0.96463376,0.96445554,0.9645205,0.963815,0.9636435
2016-05-06,0.9645033,0.96482366,0.9646381,0.96449965,0.96490115,0.9642723,0.9632659
2016-05-08,0.9643416,0.96331394,0.9646411,0.9644364,0.96455115,0.9636894,0.96565723
2016-05-09,0.96460843,0.9648315,0.96464413,0.96431565,0.9648246,0.96430874,0.96522444
2016-05-10,0.96423805,0.96486676,0.96464723,0.9645046,0.96498716,0.96573293,0.9664669
2016-05-11,0.9645464,0.9643093,0.9646506,0.9648559,0.96536976,0.9649716,0.967171
2016-05-12,0.9641632,0.9639384,0.9647289,0.9649018,0.96531016,0.96670383,0.9666931
2016-05-13,0.9645024,0.96478945,0.96529704,0.96766025,0.9650945,0.96514124,0.9676664
2016-05-15,0.96474093,0.96617633,0.9656503,0.9660072,0.96715426,0.966157,0.96802604
2016-05-16,0.9642332,0.9667293,0.96834856,0.9679898,0.9675566,0.96755636,0.96938807
2016-05-17,0.96660215,0.964312,0.96696997,0.9694999,0.9672875,0.9685196,0.96992475
2016-05-18,0.9665199,0.9678152,0.9653396,0.9689293,0.9693208,0.9704949,0.97148377
2016-05-19,0.96769935,0.9689475,0.96774596,0.96912855,0.9687101,0.97050333,0.9706873
2016-05-20,0.9670018,0.9678996,0.9700539,0.9692208,0.9725962,0.96993846,0.9712647
2016-05-22,0.9671571,0.96999925,0.9693056,0.9695812,0.97231376,0.97129834,0.9726607
2016-05-23,0.96882325,0.97083145,0.9702826,0.9723748,0.9712963,0.97400916,0.9728694
2016-05-24,0.9700954,0.97144705,0.970315,0.97171855,0.9706019,0.9730377,0.9739352
2016-05-25,0.9709148,0.9706171,0.9708485,0.9737795,0.9734032,0.97329336,0.9736622
2016-05-26,0.972955,0.97113055,0.97249454,0.97197115,0.9741066,0.97417957,0.9744361
2016-05-27,0.9714714,0.9738963,0.9743941,0.97357845,0.9743794,0.97475785,0.9737815
2016-05-29,0.9723257,0.9729148,0.97379404,0.97365254,0.9740528,0.97448146,0.97549516
2016-05-30,0.97389597,0.9732045,0.97304857,0.97409236,0.97474,0.9760119,0.9763281
2016-05-31,0.9732708,0.9739702,0.974759,0.975777,0.9761281,0.9762398,0.9769229
2016-06-01,0.9732418,0.9742287,0.97505707,0.9753477,0.97655267,0.9769076,0.9753617
2016-06-02,0.97498906,0.9747017,0.97621465,0.9766793,0.9764686,0.9761006,0.9754251
2016-06-03,0.97478396,0.97581315,0.9759829,0.97664684,0.97517955,0.9753456,0.97609895
2016-06-05,0.97566295,0.9768455,0.9758315,0.9759926,0.9760063,0.9762858,0.9753313
2016-06-06,0.97691315,0.9762901,0.9753001,0.97619784,0.9760409,0.97463983,0.975402
2016-06-07,0.9767686,0.975308,0.97623974,0.97628444,0.97540015,0.9758629,0.9761447
2016-06-08,0.9759408,0.97510785,0.9757944,0.9763418,0.9755407,0.97631276,0.97529966
2016-06-09,0.9750636,0.9762986,0.9754839,0.97573483,0.9756614,0.9749359,0.97537786
2016-06-10,0.9762122,0.9757981,0.9756376,0.97513515,0.97502655,0.97572154,0.9761937
2016-06-12,0.975161,0.9760092,0.9752221,0.9753474,0.97608596,0.9752959,0.97526586
2016-06-13,0.9750321,0.97561514,0.97633517,0.97546196,0.97612655,0.9748611,0.97535187
2016-06-14,0.9757503,0.9760241,0.97581065,0.97552264,0.97535485,0.9766439,0.9762444
2016-06-15,0.9748306,0.9756029,0.97544616,0.97555393,0.97552365,0.9745288,0.97523016
2016-06-16,0.9757985,0.9760374,0.9756268,0.9758051,0.97566783,0.9759068,0.9753246
2016-06-17,0.9760821,0.97559,0.9751401,0.97581804,0.9749098,0.9766436,0.9762976
2016-06-19,0.9756286,0.97605085,0.9764404,0.9755578,0.9761724,0.9744386,0.9751931
2016-06-20,0.9755726,0.975576,0.97582746,0.9755296,0.9762185,0.9755496,0.97529626
2016-06-21,0.9766162,0.9760637,0.97540265,0.9754796,0.97530323,0.9758874,0.97635263
2016-06-22,0.97476,0.975562,0.9756132,0.97542185,0.9755034,0.9746466,0.9773079
2016-06-23,0.97346914,0.9760775,0.9750496,0.97652084,0.97567385,0.976635,0.97325414
2016-06-24,0.97566724,0.9755479,0.97655416,0.9745737,0.9764009,0.9756156,0.9776839
2016-06-26,0.97587496,0.9760919,0.9758459,0.97558564,0.97640014,0.9764704,0.9751578
2016-06-27,0.9749417,0.9755343,0.9745915,0.9753869,0.9763962,0.97407156,0.97565
2016-06-28,0.9755967,0.9775641,0.97675896,0.9790177,0.9763922,0.9748888,0.97401345
2016-06-29,0.9712074,0.97456634,0.9767772,0.9746092,0.9748773,0.9738685,0.9737108
2016-06-30,0.9765628,0.97646576,0.97678065,0.9732594,0.9742995,0.9727669,0.97480637
2016-07-01,0.9760514,0.9762961,0.97429895,0.97162086,0.9737878,0.97374207,0.97356474
2016-07-03,0.9757197,0.9748456,0.97497,0.97342896,0.974878,0.973632,0.9735669
2016-07-04,0.97482485,0.97391695,0.97483975,0.97390074,0.9721611,0.97324705,0.97270703
2016-07-05,0.97354674,0.97303754,0.97278434,0.97269005,0.97342145,0.9736655,0.97264326
2016-07-06,0.97350216,0.9739447,0.9739568,0.9740618,0.9729463,0.9731177,0.97265667
2016-07-07,0.97377735,0.9730371,0.97363144,0.97281235,0.97402614,0.97358394,0.9743777
2016-07-08,0.9731115,0.9739414,0.97409034,0.9734273,0.97292084,0.97399205,0.97450644
2016-07-10,0.9733527,0.97303635,0.9728859,0.9741731,0.9740426,0.9734226,0.97511524
2016-07-11,0.9736531,0.97393864,0.9733104,0.97405094,0.9729056,0.97311145,0.97369456
2016-07-12,0.97296536,0.9730358,0.9729737,0.9729397,0.9740583,0.97388387,0.9724136
2016-07-13,0.97364396,0.97393614,0.9742347,0.97471374,0.9728909,0.97381073,0.97400624
2016-07-14,0.97385705,0.9730351,0.973864,0.972909,0.9740727,0.9732617,0.9742617
2016-07-15,0.97324896,0.973934,0.9735034,0.97290236,0.97287714,0.974603,0.9744993
2016-07-17,0.97351223,0.97303456,0.9730413,0.9729429,0.97385544,0.9736582,0.97421354
2016-07-18,0.9737829,0.9739319,0.9727314,0.97334075,0.9742844,0.9760145,0.9762404
2016-07-19,0.9731176,0.97303337,0.97553104,0.97422844,0.97373134,0.9757548,0.9773648
2016-07-20,0.9754876,0.9745684,0.97590274,0.9764148,0.9769532,0.9766079,0.9773835
2016-07-21,0.9740147,0.9740347,0.9745317,0.97569555,0.9760338,0.97714114,0.9770249
2016-07-22,0.9749028,0.97535235,0.9764309,0.97798324,0.9792977,0.9780629,0.97948533
2016-07-24,0.9763356,0.9753242,0.97745216,0.97621715,0.9778421,0.9795189,0.97849613
2016-07-25,0.97640735,0.97719777,0.9776886,0.97762865,0.98018336,0.9796332,0.9807778
2016-07-26,0.98060733,0.9771903,0.9771466,0.9784281,0.98077166,0.98043597,0.9802505
