,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP,EURGBP
2015-08-27,0.7074812,0.7059008,0.7060297,0.70725346,0.70757276,0.7081119,0.70791405
2015-08-28,0.70717674,0.7064117,0.7077601,0.7073098,0.70850015,0.7083742,0.70967835
2015-08-30,0.70673746,0.7068276,0.70750713,0.70813817,0.7082299,0.7098597,0.709194
2015-08-31,0.7065269,0.7070387,0.70794255,0.7084417,0.7091831,0.7093119,0.71079916
2015-09-01,0.70781535,0.7077269,0.7081834,0.70878184,0.7094552,0.71018434,0.7121461
2015-09-02,0.7094395,0.7080199,0.7093829,0.7096117,0.70967126,0.7111993,0.71139157
2015-09-03,0.7080917,0.70884603,0.7090041,0.7100046,0.7123869,0.71222794,0.7133961
2015-09-04,0.70899475,0.7095248,0.7095034,0.7104728,0.7140677,0.7138765,0.71320665
2015-09-06,0.7088599,0.7091785,0.7108986,0.7122456,0.71360826,0.71350175,0.71463645
2015-09-07,0.7098447,0.7123725,0.7128992,0.7134901,0.7142072,0.7167918,0.72002316
2015-09-08,0.71193874,0.71197855,0.71336836,0.7143452,0.7139367,0.7204046,0.7223678
2015-09-09,0.71296734,0.7137624,0.7146098,0.7144393,0.72048193,0.7280159,0.7286511
2015-09-10,0.71445036,0.7138391,0.714888,0.7202823,0.726475,0.7269181,0.7269248
2015-09-11,0.7136242,0.71414626,0.7197651,0.72780985,0.7291787,0.72831213,0.72907555
2015-09-13,0.7144636,0.720756,0.7273399,0.7266315,0.7277455,0.72958374,0.7289208
2015-09-14,0.7207112,0.72666055,0.7293956,0.7290046,0.72760934,0.7294279,0.7281432
2015-09-15,0.7259065,0.7268301,0.7286539,0.72809976,0.7288415,0.7289087,0.7284478
2015-09-16,0.7269492,0.72836363,0.7285777,0.72878546,0.7290983,0.7283694,0.729101
2015-09-17,0.7241811,0.7270258,0.72983354,0.7293187,0.7298912,0.7293669,0.7292294
2015-09-18,0.72674745,0.7293179,0.7292881,0.7299293,0.72915334,0.7290169,0.73060805
2015-09-20,0.7293561,0.7295195,0.72915226,0.72922075,0.73007035,0.7296852,0.72917134
2015-09-21,0.7288757,0.73032236,0.72894454,0.72921073,0.7290156,0.7294838,0.7296724
2015-09-22,0.729312,0.7283446,0.7293501,0.7295445,0.73020226,0.7299533,0.729568
2015-09-23,0.7289523,0.7293995,0.7295951,0.7304297,0.72914606,0.7301876,0.73076266
2015-09-24,0.7293693,0.728895,0.7298478,0.7296353,0.72987634,0.73051274,0.73085445
2015-09-25,0.7288074,0.72879404,0.73078096,0.73043585,0.72982067,0.7310724,0.73082
2015-09-27,0.73007643,0.73013854,0.7312168,0.7308157,0.7305416,0.73046106,0.7317656
2015-09-28,0.7297304,0.7302062,0.7307643,0.73111266,0.7306132,0.73181283,0.73159933
2015-09-29,0.730796,0.72941476,0.7307568,0.73114693,0.73044175,0.73166376,0.7324378
2015-09-30,0.7310263,0.73132074,0.7315705,0.7317115,0.73081976,0.73147863,0.73196274
2015-10-01,0.7308002,0.73149043,0.7309231,0.7318827,0.7314362,0.73278135,0.73195094
2015-10-02,0.7306959,0.73124146,0.73177993,0.7326866,0.7322054,0.7321672,0.7331055
2015-10-04,0.7321611,0.73129344,0.7318398,0.7322178,0.73221177,0.7326089,0.73403287
2015-10-05,0.731637,0.7320598,0.7324912,0.7329635,0.7331419,0.7327448,0.7348616
2015-10-06,0.73114365,0.7323521,0.7322498,0.732425,0.73388034,0.73395294,0.7341904
2015-10-07,0.7322041,0.7318786,0.7329281,0.7317862,0.73443764,0.7339674,0.734879
2015-10-08,0.733287,0.732543,0.7333849,0.7323326,0.73489106,0.7342294,0.73534036
2015-10-09,0.7326911,0.7334661,0.7342341,0.73397386,0.7347383,0.7352419,0.73470837
2015-10-11,0.73212457,0.7325581,0.733777,0.73498064,0.7343215,0.7351275,0.7341147
2015-10-12,0.73384506,0.7342233,0.73437035,0.73504025,0.7354232,0.734751,0.7366028
2015-10-13,0.734059,0.73363537,0.7340755,0.7346025,0.73425007,0.7343199,0.73478436
2015-10-14,0.73474145,0.73682654,0.73363596,0.73457235,0.73428386,0.7350439,0.7354561
2015-10-15,0.7353493,0.7359807,0.73469186,0.73571646,0.7358075,0.7358495,0.73564994
2015-10-16,0.7347477,0.7349602,0.7350507,0.736307,0.73544186,0.73461694,0.7351864
2015-10-18,0.734484,0.73409563,0.73490626,0.73497206,0.7350407,0.7361532,0.73455113
2015-10-19,0.7353486,0.73463374,0.7361071,0.7362349,0.7365526,0.73554295,0.7361739
2015-10-20,0.73509675,0.7357499,0.7351982,0.7351826,0.7348122,0.7354311,0.7347185
2015-10-21,0.73525846,0.73541075,0.73541325,0.7361784,0.73560584,0.73436916,0.73598737
2015-10-22,0.7349351,0.7353521,0.7363664,0.7348764,0.7350673,0.73519146,0.7346772
2015-10-23,0.73517406,0.73536116,0.7348205,0.73617136,0.73537695,0.7353184,0.7349446
2015-10-25,0.7343949,0.7356478,0.73525894,0.73458654,0.73529786,0.73597,0.7358668
2015-10-26,0.73499787,0.735106,0.73499495,0.7346103,0.7362918,0.734744,0.7350803
2015-10-27,0.73554474,0.7356469,0.736045,0.7353877,0.7343904,0.7346338,0.73600745
2015-10-28,0.73594576,0.735691,0.7349888,0.73586124,0.73533094,0.73604935,0.73652446
2015-10-29,0.73445183,0.7354948,0.7358791,0.73644656,0.7355691,0.7361148,0.7350984
2015-10-30,0.7358902,0.7354462,0.73523104,0.73576117,0.73571455,0.7361268,0.7350757
2015-11-01,0.7351334,0.73546326,0.73536044,0.7355359,0.7351844,0.734212,0.73603535
2015-11-02,0.7350457,0.7355016,0.73549855,0.7358941,0.7360143,0.7357869,0.7349343
2015-11-03,0.73511696,0.73588884,0.73564297,0.73543406,0.7350439,0.7356611,0.73549473
2015-11-04,0.7356317,0.73591226,0.73540854,0.7360132,0.73533565,0.7351464,0.7345585
2015-11-05,0.73511475,0.73466086,0.73504084,0.7357214,0.7353602,0.73516595,0.7342996
2015-11-06,0.7355287,0.73571724,0.735062,0.7353823,0.734858,0.73476595,0.73262805
2015-11-08,0.73587906,0.73574704,0.73530287,0.73472977,0.7339684,0.7331461,0.72539264
2015-11-09,0.735312,0.7354035,0.7351923,0.73386514,0.7330298,0.7258328,0.72084284
2015-11-10,0.735389,0.73495173,0.7343474,0.73274887,0.725949,0.72103506,0.71963346
2015-11-11,0.73541594,0.73419946,0.73280305,0.7260991,0.7206222,0.7212147,0.72013044
2015-11-12,0.7343657,0.7331788,0.7262605,0.72089684,0.71968645,0.7205082,0.71961963
2015-11-13,0.7327384,0.72639614,0.72096175,0.7201839,0.71826667,0.7192066,0.7190275
2015-11-15,0.72563297,0.72128797,0.719812,0.71983415,0.72026974,0.7176366,0.7157703
2015-11-16,0.7214529,0.719054,0.7201174,0.71888894,0.71863383,0.71621937,0.7164176
2015-11-17,0.7204926,0.7192788,0.71949947,0.71786034,0.7173883,0.716851,0.71426374
2015-11-18,0.7208438,0.7194558,0.71913016,0.71756953,0.7167097,0.7155084,0.714966
2015-11-19,0.7192817,0.71773547,0.71718675,0.7165951,0.71577495,0.7142026,0.71466994
2015-11-20,0.71837026,0.71768117,0.7157388,0.7142333,0.7138537,0.7140312,0.713816
2015-11-22,0.71763754,0.7156239,0.7156685,0.7143928,0.7140881,0.7138727,0.713053
2015-11-23,0.7162699,0.7155133,0.7146554,0.7137723,0.71336323,0.71265703,0.7120384
2015-11-24,0.7153957,0.71390295,0.71378857,0.712753,0.71254957,0.71099794,0.7121391
2015-11-25,0.7136479,0.7142455,0.7126804,0.71233267,0.71222645,0.71142614,0.7096069
2015-11-26,0.71417356,0.7129059,0.71317595,0.7105668,0.7110369,0.70891863,0.70803463
2015-11-27,0.7137963,0.71265197,0.71261144,0.7116892,0.71069646,0.7092728,0.7075332
2015-11-29,0.71265125,0.7130059,0.711746,0.7094127,0.70770943,0.70907444,0.70733106
2015-11-30,0.7122738,0.7119753,0.70988333,0.7078952,0.7072209,0.7080532,0.7077449
2015-12-01,0.7108036,0.7093963,0.70940465,0.7086217,0.7078758,0.70772654,0.70665604
2015-12-02,0.71055984,0.70718163,0.7053078,0.7079002,0.7072033,0.7072799,0.7080342
2015-12-03,0.70784336,0.70996,0.7080635,0.70760983,0.70805943,0.7076071,0.7075823
2015-12-04,0.7080007,0.7075322,0.7076229,0.70697284,0.7075103,0.70793563,0.7071364
2015-12-06,0.7068281,0.7076827,0.7079874,0.707585,0.7077108,0.706944,0.70805466
2015-12-07,0.70760804,0.7076896,0.7075631,0.7069169,0.707131,0.707902,0.70757955
2015-12-08,0.70782125,0.70729005,0.70791733,0.7075976,0.70818794,0.7076045,0.7071128
2015-12-09,0.7072021,0.70753384,0.7075089,0.7074864,0.70865935,0.7072341,0.70757425
2015-12-10,0.70742136,0.7077978,0.7075858,0.708024,0.7075736,0.7075686,0.70708424
2015-12-11,0.7076043,0.7072796,0.7078923,0.7071676,0.70771044,0.7079041,0.7085857
2015-12-13,0.709212,0.7075283,0.7069739,0.7080983,0.70828205,0.70689166,0.7081616
2015-12-14,0.7084712,0.7078051,0.7078662,0.7076324,0.7078475,0.7082858,0.70833313
2015-12-15,0.70795447,0.70726246,0.70758986,0.7076332,0.7076438,0.70843697,0.7078958
2015-12-16,0.70725083,0.707283,0.7072423,0.70912886,0.7097094,0.7072433,0.70744795
2015-12-17,0.7078571,0.7078091,0.70824593,0.7082806,0.70845604,0.70829374,0.7076853
2015-12-18,0.7081346,0.70881337,0.70838803,0.70784086,0.70794594,0.70845574,0.7080595
2015-12-20,0.7082543,0.70972097,0.70727205,0.70807165,0.7083095,0.7071645,0.7177508
2015-12-21,0.7082565,0.7067355,0.70825547,0.7075824,0.70867854,0.71648127,0.7188956
2015-12-22,0.7073188,0.7091462,0.7084082,0.707856,0.71777874,0.71825784,0.7187435
2015-12-23,0.708028,0.7095983,0.7071961,0.71644694,0.71898025,0.7205679,0.7208802
2015-12-24,0.7084594,0.7076374,0.7182456,0.7205038,0.71989095,0.7212405,0.7219657
2015-12-27,0.7080261,0.71710855,0.7193506,0.7205899,0.7211144,0.72162294,0.7226934
2015-12-28,0.716413,0.7194226,0.71942604,0.7211824,0.7218369,0.72309166,0.72240126
2015-12-29,0.7187083,0.71902287,0.7204975,0.7219914,0.72429025,0.72256064,0.7248843
2015-12-30,0.71970636,0.72040665,0.72153354,0.71921176,0.72368366,0.72461957,0.7250744
2015-12-31,0.7206881,0.72118104,0.72294754,0.72246224,0.72472286,0.72502077,0.7256196
2016-01-03,0.7214208,0.72154677,0.72313213,0.7243825,0.72587156,0.7260941,0.7252946
2016-01-04,0.7242538,0.7232709,0.7241242,0.72577024,0.7255146,0.726729,0.7267033
2016-01-05,0.722559,0.72469896,0.7250887,0.72524446,0.72521114,0.72662127,0.72711885
2016-01-06,0.72467864,0.72596484,0.7272417,0.7267235,0.72724396,0.7267849,0.72729594
2016-01-07,0.7239047,0.7251295,0.7271543,0.72654366,0.72669274,0.727283,0.72974354
2016-01-08,0.72605455,0.7263194,0.7271771,0.7277265,0.7278924,0.7286719,0.73049027
2016-01-10,0.72584593,0.7274241,0.72739005,0.7269015,0.72936124,0.7318187,0.73368764
2016-01-11,0.72662795,0.7257633,0.72832996,0.72855663,0.731874,0.73374593,0.7341386
2016-01-12,0.72705567,0.7273506,0.7284758,0.7314988,0.733043,0.73311853,0.7340433
2016-01-13,0.72650224,0.72835046,0.7310266,0.73352164,0.7325734,0.734651,0.7348272
2016-01-14,0.73014706,0.73092383,0.73207843,0.73424923,0.734592,0.73558736,0.7362591
2016-01-15,0.73109365,0.7339174,0.73352855,0.7343495,0.73465836,0.73545283,0.7369864
2016-01-17,0.7308832,0.7340705,0.7339991,0.7342189,0.7350755,0.7347895,0.73553795
2016-01-18,0.7336725,0.7343356,0.7340518,0.7355435,0.73682654,0.7370814,0.7363546
2016-01-19,0.7340876,0.7352114,0.7367408,0.7360997,0.7372351,0.7363721,0.73696506
2016-01-20,0.7343859,0.7354578,0.735981,0.737079,0.7373608,0.7371097,0.73738897
2016-01-21,0.7356025,0.73537624,0.7353576,0.73703724,0.7360077,0.7371102,0.7376886
2016-01-22,0.73545414,0.7371147,0.7363053,0.7375698,0.73714334,0.737328,0.74000823
2016-01-24,0.73399675,0.7386114,0.7367252,0.7370642,0.7379737,0.73852235,0.7445787
2016-01-25,0.73709846,0.7381173,0.73803705,0.73776716,0.73733944,0.743728,0.74680495
2016-01-26,0.7367502,0.7370515,0.7375553,0.73806864,0.7450835,0.74667495,0.74840784
2016-01-27,0.7375265,0.73727703,0.7386738,0.74411726,0.74704987,0.7478705,0.75069857
2016-01-28,0.7379366,0.7378602,0.7445009,0.7465815,0.74790525,0.7504409,0.7517407
2016-01-29,0.73726034,0.7444384,0.74711174,0.7474938,0.7511737,0.7511108,0.7540843
2016-01-31,0.7436493,0.7468216,0.74811053,0.7512429,0.7521442,0.7542333,0.75482404
2016-02-01,0.74748206,0.74801075,0.75095314,0.7519941,0.75253236,0.7562668,0.7554498
2016-02-02,0.74792564,0.7504461,0.75189847,0.7531664,0.75506103,0.7564025,0.75798315
2016-02-03,0.750596,0.7517565,0.7536736,0.7560988,0.75591856,0.75713706,0.7571633
2016-02-04,0.7519306,0.75213045,0.7562935,0.756224,0.7574513,0.7566435,0.75827307
2016-02-05,0.7521534,0.75604457,0.7567893,0.7574169,0.75833935,0.7593321,0.7583317
2016-02-07,0.7544925,0.756601,0.75855815,0.7570764,0.75891554,0.7578191,0.75867534
2016-02-08,0.7547065,0.7564358,0.7569461,0.75742114,0.75794864,0.76088446,0.7608578
2016-02-09,0.75750273,0.75801706,0.7587259,0.75766325,0.75945574,0.76016647,0.76032746
2016-02-10,0.757532,0.7580533,0.7573834,0.7592298,0.75993615,0.7611205,0.7613419
2016-02-11,0.7586255,0.75861466,0.7600701,0.7599567,0.76029617,0.760615,0.7635602
2016-02-12,0.7582662,0.75903976,0.7599729,0.7607101,0.76098704,0.76099026,0.7611891
2016-02-14,0.7593246,0.7607549,0.7596013,0.7617636,0.7618,0.76247704,0.7615647
2016-02-15,0.75998193,0.76015437,0.7615928,0.76141834,0.7623117,0.7640795,0.76306593
2016-02-16,0.7607462,0.76118827,0.7615303,0.76115125,0.76236606,0.76277137,0.76488125
2016-02-17,0.76104623,0.7615038,0.7612314,0.7625792,0.76275283,0.7649001,0.7664573
2016-02-18,0.7594308,0.76172626,0.76386356,0.7641715,0.76461947,0.7672605,0.7660432
2016-02-19,0.76263237,0.76456684,0.7633581,0.7640072,0.76565474,0.7657815,0.766805
2016-02-21,0.76257074,0.76273143,0.764696,0.7651438,0.7659478,0.76727617,0.76758444
2016-02-22,0.76263416,0.76421076,0.76637703,0.7663918,0.7686316,0.76753885,0.7690166
2016-02-23,0.7649187,0.7643231,0.76773,0.7673582,0.767968,0.77055746,0.769947
2016-02-24,0.76678824,0.76630753,0.76668924,0.7671954,0.76935005,0.7705118,0.77234936
2016-02-25,0.7669138,0.76709884,0.7682901,0.7699797,0.7699467,0.77220774,0.77412266
2016-02-26,0.7672941,0.7676132,0.76987076,0.76979476,0.77197015,0.7732773,0.77495176
2016-02-28,0.7683287,0.76941293,0.7701599,0.7723625,0.77314967,0.7745484,0.77412236
2016-02-29,0.76781833,0.7706144,0.77070755,0.7727944,0.77360535,0.77403146,0.77443624
2016-03-01,0.7714262,0.77229947,0.7745086,0.7727918,0.772535,0.7751293,0.7732877
2016-03-02,0.7730279,0.773393,0.7733377,0.7720508,0.7734804,0.7734599,0.7749179
2016-03-03,0.7733116,0.77336323,0.77338755,0.7744586,0.77397746,0.7750779,0.77504796
2016-03-04,0.7732894,0.77441823,0.7741605,0.7748628,0.77310395,0.77520406,0.773607
2016-03-06,0.7725412,0.7744417,0.7744503,0.7736501,0.7741885,0.77476645,0.7748578
2016-03-07,0.7744122,0.77368677,0.7743873,0.7755986,0.7755991,0.7738718,0.7759224
2016-03-08,0.77309203,0.7737342,0.775556,0.7737967,0.77454495,0.77555394,0.77576166
2016-03-09,0.7737618,0.774495,0.7746198,0.7745866,0.7751274,0.77580166,0.7760876
2016-03-10,0.77383256,0.7742104,0.7752569,0.775713,0.7760935,0.77623904,0.77677524
2016-03-11,0.77450377,0.7754782,0.7754593,0.776189,0.7755671,0.77700764,0.7771849
2016-03-13,0.77533865,0.77480954,0.775739,0.77613306,0.77572745,0.77731144,0.77654374
2016-03-14,0.77570987,0.77594966,0.7764547,0.7775412,0.77750576,0.7773785,0.77791005
2016-03-15,0.7763316,0.7764051,0.7758701,0.7772688,0.77615875,0.7765463,0.7772602
2016-03-16,0.7754619,0.7770379,0.7778631,0.7773097,0.7773335,0.77703744,0.7789048
2016-03-17,0.7757926,0.77556676,0.77714986,0.7762086,0.7784382,0.7787335,0.77734596
2016-03-18,0.7765234,0.77662915,0.7771039,0.77728117,0.7781802,0.7780149,0.77827543
2016-03-20,0.7775845,0.77770823,0.7770663,0.7776737,0.7779912,0.7781815,0.77918667
2016-03-21,0.77825576,0.7787464,0.77797025,0.7776297,0.7782023,0.7796125,0.7785503
2016-03-22,0.77756006,0.7776948,0.7782905,0.77955973,0.7785004,0.7796234,0.7797539
2016-03-23,0.7784326,0.7787461,0.7794092,0.7795393,0.7782425,0.7790365,0.77949625
2016-03-24,0.77864194,0.77875817,0.77862716,0.7789684,0.7786535,0.7805306,0.7796226
2016-03-27,0.7776637,0.7784136,0.77789146,0.77969354,0.7806592,0.77995753,0.7805002
2016-03-28,0.7783305,0.7789896,0.7792889,0.7800637,0.7799389,0.78129435,0.78303355
2016-03-29,0.7784686,0.77933645,0.77953976,0.77999425,0.78111523,0.78174776,0.78325206
2016-03-30,0.7793783,0.7789415,0.77978927,0.78115004,0.78168917,0.7841183,0.78456974
2016-03-31,0.77985924,0.7799227,0.781627,0.7815303,0.78429407,0.78342617,0.7838522
2016-04-01,0.78023785,0.78088546,0.78235555,0.7824898,0.7829005,0.7840447,0.7845177
2016-04-03,0.7807047,0.78060234,0.7818537,0.7829426,0.7837544,0.783749,0.78566206
2016-04-04,0.7819081,0.7825654,0.7830241,0.7839411,0.78437936,0.7852268,0.78551275
2016-04-05,0.7843963,0.7839702,0.7846621,0.7835396,0.78383845,0.7841024,0.78519726
2016-04-06,0.7826522,0.7840914,0.7845893,0.78485245,0.78433335,0.78591865,0.7849146
2016-04-07,0.78491265,0.78424585,0.78484577,0.7848489,0.78526586,0.7840798,0.7847592
2016-04-08,0.7841553,0.78500086,0.78561896,0.78484607,0.78499854,0.78555655,0.7860792
2016-04-10,0.7856568,0.7855524,0.78495294,0.7848431,0.78424335,0.7856873,0.7864595
2016-04-11,0.78556395,0.7855262,0.78510416,0.78483987,0.7829462,0.7879124,0.78632265
2016-04-12,0.7856112,0.7847778,0.7852348,0.7857794,0.78747815,0.78868884,0.7867526
2016-04-13,0.7854833,0.7848506,0.7870277,0.7859938,0.786794,0.78836304,0.78977585
2016-04-14,0.78512174,0.785341,0.78703207,0.7865443,0.79064864,0.7896733,0.7903502
2016-04-15,0.78654015,0.78465754,0.7879249,0.7870645,0.7894609,0.7906738,0.79018664
2016-04-17,0.79048485,0.78747743,0.7873284,0.78850853,0.7899899,0.790325,0.7899723
2016-04-18,0.7868006,0.7892372,0.7891999,0.78918564,0.79048437,0.7904382,0.78979325
2016-04-19,0.78986484,0.79056937,0.79044795,0.7900378,0.7895497,0.78973806,0.7903594
2016-04-20,0.7899738,0.79075605,0.79018486,0.7909638,0.7901423,0.7900394,0.79018533
2016-04-21,0.79081684,0.78968745,0.7900379,0.7906396,0.7899701,0.7894701,0.7899589
2016-04-22,0.78974915,0.79077363,0.78974515,0.7905888,0.79051876,0.79037493,0.78977025
2016-04-24,0.7904027,0.7896726,0.7901396,0.791238,0.79028594,0.7902531,0.7903655
2016-04-25,0.7894181,0.79078877,0.7904059,0.79037285,0.79071236,0.7901955,0.7901822
2016-04-26,0.79009134,0.78965884,0.7897577,0.78952616,0.7902341,0.79083055,0.78994477
2016-04-27,0.7897234,0.79080266,0.7897953,0.79006624,0.789574,0.78992003,0.78974783
2016-04-28,0.79033357,0.7896459,0.78990054,0.79079604,0.79039466,0.7897862,0.7909283
2016-04-29,0.7900841,0.7908154,0.7897864,0.7913948,0.78957206,0.7900717,0.7908841
2016-05-01,0.789718,0.7896338,0.79054976,0.7895975,0.7904403,0.79038435,0.7899647
2016-05-02,0.78943723,0.790827,0.7905739,0.7913265,0.7909137,0.79064476,0.7909205
2016-05-03,0.7900777,0.789623,0.78903204,0.79182976,0.79073155,0.7898297,0.7908254
2016-05-04,0.7900176,0.7908676,0.7903604,0.79068273,0.7904432,0.79017985,0.78994185
2016-05-05,0.7905444,0.79132646,0.7901036,0.7911705,0.7905703,0.79043686,0.790354
2016-05-06,0.7910414,0.7904889,0.7897316,0.7902945,0.7914922,0.78921026,0.7914436
2016-05-08,0.790811,0.7920905,0.79035467,0.79066443,0.7912427,0.79003453,0.79165107
2016-05-09,0.79044706,0.7889537,0.7877225,0.79276115,0.78857154,0.79055804,0.789769
2016-05-10,0.78976935,0.7901479,0.7920687,0.7922645,0.790869,0.7894247,0.7904853
2016-05-11,0.78992265,0.79034543,0.7914018,0.79147744,0.78952414,0.7897823,0.78971493
2016-05-12,0.7895317,0.7899489,0.78984666,0.7903114,0.79081625,0.7894458,0.78913575
2016-05-13,0.79048145,0.78982073,0.78848815,0.789322,0.78975755,0.7890663,0.7879779
2016-05-15,0.79092413,0.7893221,0.79068726,0.78925186,0.78877646,0.78875804,0.7887679
2016-05-16,0.7885133,0.7901549,0.79009444,0.7893391,0.78759897,0.78964186,0.7875446
2016-05-17,0.7892542,0.7892937,0.789238,0.7889894,0.78878796,0.7901138,0.7887914
2016-05-18,0.789618,0.7901881,0.7889142,0.7881165,0.7879537,0.7888582,0.78699213
2016-05-19,0.78903687,0.78899336,0.7879051,0.7883458,0.78714967,0.7879125,0.7873766
2016-05-20,0.79051095,0.78904456,0.78861445,0.78768337,0.7867407,0.78788584,0.7876302
2016-05-22,0.78956604,0.787957,0.7880123,0.7883859,0.78720325,0.78700584,0.78638244
2016-05-23,0.7887637,0.78798765,0.78786874,0.78698283,0.78709227,0.7865383,0.7853522
2016-05-24,0.7887805,0.7877491,0.7873822,0.7871135,0.7864443,0.78518146,0.7854737
2016-05-25,0.78719324,0.78759086,0.78779334,0.78663945,0.78518695,0.78445953,0.7832906
2016-05-26,0.7876831,0.7867383,0.7863839,0.78532463,0.7845227,0.78256166,0.7824876
2016-05-27,0.7870901,0.7860979,0.78579414,0.7849921,0.782656,0.78188235,0.78126276
2016-05-29,0.78635013,0.7853776,0.78476113,0.7829441,0.78251946,0.7797819,0.7795547
2016-05-30,0.7856849,0.78480613,0.7830028,0.7815071,0.780263,0.7798702,0.77719665
2016-05-31,0.78429693,0.78330445,0.7820073,0.7806047,0.7786276,0.7773115,0.77755755
2016-06-01,0.7823028,0.78287333,0.7806481,0.77865267,0.77682745,0.7783522,0.77800894
2016-06-02,0.78212845,0.78068924,0.7793232,0.77726007,0.77875054,0.7793125,0.78172666
2016-06-03,0.7810938,0.7774587,0.776688,0.7778761,0.77878904,0.78032374,0.78127867
2016-06-05,0.7795541,0.77801865,0.77923894,0.77837586,0.7802209,0.78328514,0.78197724
2016-06-06,0.77688956,0.77884734,0.7781893,0.779003,0.78182286,0.7815891,0.783358
2016-06-07,0.7792114,0.77810985,0.7806832,0.7805625,0.7822297,0.7835208,0.78410345
2016-06-08,0.77895683,0.77754056,0.7809665,0.7825784,0.78414744,0.7839865,0.7845313
2016-06-09,0.7789733,0.77974117,0.78283185,0.7842285,0.78393114,0.7843233,0.7840067
2016-06-10,0.77994865,0.78170544,0.78296405,0.7845974,0.7835525,0.7831461,0.78583413
2016-06-12,0.7817692,0.7828106,0.78319633,0.78445643,0.7832811,0.7844292,0.782619
2016-06-13,0.7826051,0.7849419,0.78422177,0.7832697,0.78363335,0.7847105,0.7829915
2016-06-14,0.7833535,0.78474015,0.78387886,0.78323936,0.7833439,0.7836639,0.7828314
2016-06-15,0.7837404,0.78414625,0.78474444,0.7839474,0.78376955,0.78291035,0.78243
2016-06-16,0.78396547,0.78357583,0.783686,0.7839102,0.78289026,0.78267103,0.7804133
2016-06-17,0.7836311,0.78522426,0.7848365,0.78352356,0.78156453,0.7811627,0.77826774
2016-06-19,0.7840978,0.7828744,0.7834431,0.78146267,0.7797759,0.7798398,0.7761873
2016-06-20,0.78443336,0.783432,0.78156936,0.78062683,0.7780846,0.7773823,0.77674073
2016-06-21,0.78232133,0.7816675,0.78251755,0.7799278,0.7768223,0.7772914,0.77644444
2016-06-22,0.78221333,0.781924,0.78158075,0.7763388,0.777086,0.77689385,0.7772002
2016-06-23,0.7814086,0.77833194,0.7751977,0.7771659,0.77635777,0.77658546,0.77676517
2016-06-24,0.7800974,0.77721304,0.7778475,0.77618533,0.7769237,0.7773844,0.7764558
2016-06-26,0.7773269,0.77638835,0.7767653,0.77627665,0.7761782,0.7761123,0.7798825
2016-06-27,0.77591175,0.77732664,0.7766746,0.77721864,0.7775724,0.7794921,0.7820924
2016-06-28,0.778519,0.7772398,0.7774586,0.7761491,0.7795218,0.7843314,0.78370833
2016-06-29,0.77554256,0.77633715,0.77568823,0.7778737,0.78216416,0.78057927,0.7848225
2016-06-30,0.7778888,0.7773628,0.7803271,0.78127,0.7822008,0.7836753,0.7842819
2016-07-01,0.7773786,0.780412,0.7809725,0.78058153,0.7841105,0.7849488,0.7868135
2016-07-03,0.77896595,0.7807313,0.78266245,0.7828819,0.7862457,0.78698957,0.78684056
2016-07-04,0.7803947,0.782108,0.78335583,0.78562194,0.78719777,0.78776497,0.7884666
2016-07-05,0.78319234,0.7832115,0.7854183,0.78772664,0.78681237,0.7906626,0.79100525
2016-07-06,0.7834707,0.7843367,0.78623897,0.7863903,0.78835833,0.7920444,0.7916078
2016-07-07,0.78629726,0.7865734,0.7868748,0.7882814,0.78859323,0.79194957,0.79318184
2016-07-08,0.78698397,0.7866427,0.7875227,0.79215175,0.7925913,0.79440284,0.79468995
2016-07-10,0.7858565,0.7885795,0.792102,0.79168767,0.79268557,0.7928495,0.7979318
2016-07-11,0.78880435,0.79014015,0.7918931,0.7943696,0.7931993,0.79807323,0.8104694
2016-07-12,0.79158646,0.79323363,0.79290783,0.79173094,0.7952667,0.8109669,0.81932724
2016-07-13,0.7907002,0.79195946,0.792458,0.7944668,0.80900884,0.8238125,0.82656884
2016-07-14,0.79363424,0.79321766,0.79442316,0.81097317,0.82150394,0.82630986,0.8302616
2016-07-15,0.795417,0.79470503,0.809523,0.82210827,0.8247098,0.8266041,0.83062875
2016-07-17,0.79624367,0.8098835,0.8222862,0.8272088,0.8282533,0.831316,0.8332305
2016-07-18,0.80973655,0.82299286,0.8252047,0.82828027,0.8308222,0.83140874,0.83200413
2016-07-19,0.8221856,0.827816,0.83079994,0.82887435,0.8303158,0.83162105,0.83327216
2016-07-20,0.82749,0.8294484,0.8311446,0.83141875,0.8315384,0.8334161,0.83323574
2016-07-21,0.8283914,0.8309953,0.8322745,0.8338821,0.83200604,0.8324462,0.8349329
2016-07-22,0.8295228,0.8338502,0.83378726,0.8317271,0.8338326,0.8365591,0.835956
2016-07-24,0.8305377,0.83252466,0.8319968,0.8340368,0.8337361,0.83469373,0.8347621
2016-07-25,0.8320709,0.83250654,0.83216774,0.83611625,0.83530045,0.8353579,0.8350761
2016-07-26,0.83314633,0.83560115,0.8346229,0.83412045,0.8357326,0.8354274,0.8372521
2016-07-27,0.83603805,0.83315367,0.8343867,0.83570397,0.8362745,0.8364819,0.83757985
2016-07-28,0.83676076,0.835256,0.83576363,0.8342257,0.83590364,0.83670586,0.83730316
2016-07-29,0.8362059,0.83543986,0.8371338,0.8370151,0.8359955,0.83734584,0.83778167
