,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD,EURUSD
2016-08-15,1.1100801,1.1106187,1.106367,1.1102074,1.1095191,1.1072515,1.1077001
2016-08-16,1.1082473,1.1096085,1.1109474,1.1108619,1.1102906,1.1079736,1.1095514
2016-08-17,1.1082282,1.1067735,1.1082869,1.1088918,1.1121339,1.1109718,1.1119721
2016-08-18,1.1105963,1.1103127,1.1092525,1.1114424,1.1112115,1.1102344,1.1122762
2016-08-19,1.1097318,1.1089832,1.1097707,1.1105856,1.1116639,1.1139233,1.1127613
2016-08-21,1.112335,1.108365,1.1096956,1.1103704,1.1111467,1.1142172,1.1092317
2016-08-22,1.1089065,1.1105108,1.1122849,1.1114432,1.1106994,1.1134579,1.1142159
2016-08-23,1.1112663,1.1108991,1.1129472,1.1146299,1.1157503,1.1120917,1.1153424
2016-08-24,1.110095,1.11316,1.1114289,1.1136799,1.1113478,1.1126362,1.1143804
2016-08-25,1.1123085,1.1111914,1.1150318,1.1148479,1.1121349,1.1207845,1.1153333
2016-08-26,1.1205739,1.1165084,1.1159766,1.115437,1.1150777,1.1207755,1.1111691
2016-08-28,1.1148202,1.1077304,1.1117796,1.1169894,1.1184288,1.119427,1.1143311
2016-08-29,1.114343,1.1162902,1.1138142,1.110213,1.1182318,1.1119317,1.116164
2016-08-30,1.1164528,1.1167696,1.1118482,1.1201997,1.1130446,1.1168572,1.1122955
2016-08-31,1.1143395,1.1158311,1.1125164,1.1123439,1.113756,1.1155263,1.1233809
2016-09-01,1.112791,1.1160027,1.1186144,1.1065491,1.109285,1.126044,1.1205201
2016-09-02,1.119853,1.1088572,1.1161268,1.1195345,1.1184536,1.1111265,1.1184204
2016-09-04,1.111783,1.1217339,1.1182234,1.1085232,1.1066362,1.1103293,1.1171755
2016-09-05,1.1149772,1.1278365,1.1279085,1.1214586,1.122052,1.118895,1.1216066
2016-09-06,1.1216513,1.1064818,1.1130109,1.1285638,1.1286153,1.120848,1.1199142
2016-09-07,1.115841,1.1221762,1.1203554,1.1187072,1.1188443,1.1176314,1.1212107
2016-09-08,1.107852,1.1262094,1.1221355,1.1211073,1.1208832,1.1187897,1.1219962
2016-09-09,1.1208987,1.1231478,1.1209521,1.121157,1.1193172,1.1180345,1.1196635
2016-09-11,1.1218532,1.1164676,1.1131622,1.1194872,1.119091,1.1192532,1.1217142
2016-09-12,1.1172242,1.1169719,1.1221431,1.1205502,1.1192414,1.1212541,1.1203946
2016-09-13,1.118655,1.1187208,1.123055,1.1214316,1.1213009,1.121545,1.1210725
2016-09-14,1.1201698,1.1200861,1.1205678,1.1205598,1.1208906,1.1216913,1.1209745
2016-09-15,1.1198108,1.1190668,1.1223855,1.1201622,1.1206845,1.1210324,1.1218545
2016-09-16,1.1184719,1.1215104,1.1218723,1.1205516,1.1213844,1.1207564,1.1204605
2016-09-18,1.1217837,1.1204795,1.1198275,1.1208217,1.1225959,1.1211911,1.1215786
2016-09-19,1.1208599,1.1217755,1.121804,1.1205761,1.1201932,1.1221851,1.1212909
2016-09-20,1.1210964,1.1209153,1.1216578,1.1231494,1.1206758,1.1212736,1.1239188
2016-09-21,1.1213114,1.1201171,1.1207836,1.1220384,1.123725,1.1254358,1.1215484
2016-09-22,1.1203499,1.1207938,1.1221509,1.1222556,1.1195416,1.1238,1.1210995
2016-09-23,1.1215721,1.1216668,1.1221662,1.122639,1.1196462,1.1229839,1.1196443
2016-09-25,1.1217438,1.1226594,1.1267482,1.1254557,1.1193229,1.1233226,1.122197
2016-09-26,1.1220587,1.1216123,1.1278783,1.1219503,1.121955,1.1235871,1.1181948
2016-09-27,1.1197965,1.1187633,1.1200267,1.12427,1.118129,1.1190865,1.1256199
2016-09-28,1.1203254,1.1223608,1.1260456,1.1206213,1.1216819,1.119452,1.1221814
2016-09-29,1.121698,1.1287673,1.1197499,1.1222229,1.1197121,1.1209488,1.1202358
2016-09-30,1.1203234,1.1232638,1.1265068,1.118891,1.1269158,1.1259015,1.1199775
2016-10-02,1.1272402,1.1199234,1.1243706,1.1183575,1.1187267,1.1190202,1.121873
2016-10-03,1.1267649,1.1213746,1.120502,1.1233758,1.1218854,1.120525,1.122644
2016-10-04,1.1210872,1.1206827,1.1194303,1.1182336,1.1251851,1.118,1.1198846
2016-10-05,1.1194056,1.1204458,1.1207201,1.1235201,1.1218034,1.1227767,1.1186122
2016-10-06,1.1203312,1.1193728,1.1193773,1.12313,1.1193393,1.1218331,1.1211177
2016-10-07,1.1185244,1.1244158,1.118774,1.1174066,1.1198034,1.1183603,1.1207777
2016-10-09,1.1250039,1.1209432,1.1179352,1.1186204,1.1194534,1.1208678,1.1216176
2016-10-10,1.1198589,1.119334,1.1184192,1.1232374,1.1190083,1.1185012,1.1187576
2016-10-11,1.120802,1.123348,1.120536,1.1204863,1.1156297,1.120915,1.1219734
2016-10-12,1.118464,1.1198851,1.1217145,1.1181781,1.1218332,1.1157632,1.1206913
2016-10-13,1.1206586,1.1216816,1.1174685,1.1221794,1.1205561,1.1216129,1.1187876
2016-10-14,1.1185263,1.1182814,1.1215539,1.1200473,1.1215855,1.1152004,1.1177026
2016-10-16,1.1204137,1.1205608,1.1185675,1.1181761,1.1146537,1.1208403,1.1196686
2016-10-17,1.1202428,1.1196017,1.1172683,1.1221948,1.1206471,1.1209905,1.12017
2016-10-18,1.1201636,1.1204462,1.1202071,1.1195763,1.1193892,1.1193174,1.1180644
2016-10-19,1.1159041,1.1238148,1.1182461,1.1192852,1.1191955,1.11755,1.1174802
2016-10-20,1.1184074,1.1240468,1.1017631,1.1185095,1.1176977,1.1184162,1.1167805
2016-10-21,1.1282749,1.1196065,1.119675,1.1195062,1.1187901,1.1171716,1.1150393
2016-10-23,1.1209073,1.1160347,1.1189216,1.1162968,1.1130095,1.114768,1.1140147
2016-10-24,1.1197411,1.1150181,1.117058,1.1188264,1.1183728,1.115094,1.1159313
2016-10-25,1.1183999,1.1157256,1.117439,1.1169682,1.1166868,1.1171817,1.1139684
2016-10-26,1.1179688,1.1189239,1.1169097,1.1138283,1.1131648,1.1138904,1.1147151
2016-10-27,1.1145546,1.1168859,1.1159439,1.1202133,1.1165197,1.1124789,1.1072326
2016-10-28,1.1183686,1.1138091,1.1179038,1.1148148,1.1146936,1.1077868,1.1074035
2016-10-30,1.1154133,1.1153373,1.1159525,1.1142018,1.1090474,1.1073966,1.1081878
2016-10-31,1.116569,1.1163267,1.1145298,1.1074765,1.1076692,1.1087168,1.1079197
2016-11-01,1.1137338,1.1147681,1.105984,1.1079738,1.1074724,1.1073078,1.1040002
2016-11-02,1.1149589,1.1088064,1.108573,1.1073587,1.107809,1.1082551,1.1045678
2016-11-03,1.1073552,1.1079947,1.1096826,1.1079322,1.107516,1.1043885,1.1038781
2016-11-04,1.1066934,1.1081288,1.1051581,1.1072185,1.1028475,1.1047789,1.1043338
2016-11-06,1.1076972,1.1065197,1.1086016,1.1036699,1.1071961,1.1051612,1.10219
2016-11-07,1.1079367,1.1057808,1.1027393,1.1024842,1.1031618,1.1029425,1.1048675
2016-11-08,1.1072882,1.1037652,1.1064236,1.1037941,1.1036739,1.1004477,1.0983298
2016-11-09,1.1049579,1.1029717,1.1040246,1.105356,1.1025859,1.1005656,1.1011358
2016-11-10,1.1051031,1.1050712,1.101405,1.1009392,1.0995855,1.1036282,1.1008222
2016-11-11,1.1035993,1.1018229,1.1030587,1.1017799,1.0996549,1.0986327,1.1011944
2016-11-13,1.1014735,1.1019496,1.1023613,1.0989361,1.1003599,1.0982966,1.0977619
2016-11-14,1.1020787,1.1004399,1.102193,1.0973186,1.0990859,1.096866,1.0996414
2016-11-15,1.0994885,1.0996515,1.0993085,1.097943,1.098313,1.0996649,1.0978165
2016-11-16,1.0981227,1.095182,1.0981108,1.0974665,1.0995907,1.097071,1.0948665
2016-11-17,1.0972251,1.0965161,1.0974731,1.0966249,1.0960374,1.0905786,1.095036
2016-11-18,1.1015719,1.0948064,1.0944706,1.0972856,1.0957007,1.0936055,1.0885198
2016-11-20,1.1009386,1.1018077,1.0982684,1.0924411,1.0945588,1.0932895,1.0923742
2016-11-21,1.0966631,1.1019737,1.0991386,1.095315,1.0931618,1.086843,1.0882086
2016-11-22,1.0952766,1.0931404,1.0968653,1.090039,1.0922604,1.0914032,1.0896583
2016-11-23,1.097428,1.0910015,1.0939428,1.090059,1.0926312,1.089249,1.0915415
2016-11-24,1.0943398,1.0937359,1.0926235,1.0888081,1.0927408,1.0913012,1.0854323
2016-11-25,1.0940584,1.0930915,1.0896901,1.0942646,1.0851468,1.0891176,1.0813792
2016-11-27,1.0883536,1.0882701,1.092806,1.087254,1.0930377,1.0857219,1.0865262
2016-11-28,1.0931729,1.0921528,1.0825589,1.0902256,1.0900896,1.0815569,1.0729568
2016-11-29,1.0881183,1.0895131,1.0866508,1.0888562,1.0881224,1.0895069,1.0832168
2016-11-30,1.0977544,1.0889437,1.0843968,1.0861126,1.0859184,1.081552,1.0740197
2016-12-01,1.0831518,1.0758734,1.0874649,1.0781868,1.0790106,1.0772411,1.0758387
2016-12-02,1.0914271,1.0893948,1.0759456,1.085983,1.0751119,1.076408,1.0696658
2016-12-04,1.0851523,1.0854523,1.0835017,1.0783322,1.0716162,1.0700974,1.0700771
2016-12-05,1.0818479,1.0802461,1.0754876,1.076279,1.0731456,1.0683066,1.0717404
2016-12-06,1.0803964,1.0802177,1.0733677,1.0701387,1.0684445,1.0671202,1.0687714
2016-12-07,1.0773944,1.0761751,1.076018,1.0698087,1.0696236,1.0718093,1.0670288
2016-12-08,1.0747744,1.0767531,1.0693513,1.0727437,1.0710385,1.0676789,1.0680428
2016-12-09,1.0732417,1.0807726,1.0706247,1.0729235,1.0714927,1.069077,1.0542113
2016-12-11,1.0660657,1.0697154,1.0701776,1.0699595,1.0659492,1.0596464,1.0652498
2016-12-12,1.0677452,1.0672804,1.0690494,1.0689691,1.0728253,1.0552926,1.0556947
2016-12-13,1.0682248,1.0652479,1.0563372,1.0642574,1.0629134,1.0702256,1.0650874
2016-12-14,1.0686237,1.0680554,1.0665729,1.0669793,1.0702534,1.0589464,1.0588238
2016-12-15,1.0797429,1.0649239,1.0606792,1.0622556,1.064549,1.0660113,1.0570546
2016-12-16,1.0629973,1.0671073,1.0607284,1.0614738,1.0601254,1.0612315,1.0590608
2016-12-18,1.0540259,1.0649194,1.0627545,1.0673522,1.0635056,1.063913,1.0697887
2016-12-19,1.0680087,1.0624666,1.0613049,1.0642557,1.0590907,1.0664704,1.0637712
2016-12-20,1.0610167,1.0579633,1.0649776,1.0617535,1.0669196,1.058257,1.0558864
2016-12-21,1.0652473,1.0645616,1.0634363,1.0631167,1.054741,1.0514798,1.0613357
2016-12-22,1.0646727,1.0623565,1.0650525,1.058929,1.0644339,1.0638973,1.0608988
2016-12-23,1.0697834,1.0621729,1.0611248,1.0632497,1.0595833,1.0612303,1.0572009
2016-12-26,1.0636744,1.0604169,1.0566779,1.060399,1.0593678,1.0602822,1.0573916
2016-12-27,1.0591358,1.0597475,1.0581561,1.0588748,1.0610577,1.0580257,1.0555437
2016-12-28,1.0569303,1.0524439,1.0585797,1.058837,1.0562743,1.0566001,1.0572655
2016-12-29,1.0601683,1.056816,1.0598855,1.0525575,1.0579971,1.0561359,1.0542359
2016-12-30,1.0585113,1.0553046,1.0589519,1.0567038,1.0560896,1.0586315,1.0577718
2017-01-02,1.0627764,1.05505,1.0548655,1.0585535,1.0559666,1.0595856,1.0571895
2017-01-03,1.0530419,1.058843,1.056368,1.0564103,1.0526763,1.0575497,1.0527945
2017-01-04,1.0560501,1.05533,1.0567232,1.0589529,1.0538524,1.055602,1.0575024
2017-01-05,1.057716,1.0566097,1.0577459,1.0564702,1.057699,1.055626,1.0526228
2017-01-06,1.0569685,1.0556669,1.0609035,1.0557624,1.056573,1.0539924,1.052013
2017-01-08,1.057463,1.0589993,1.0551736,1.0581756,1.0544827,1.0580009,1.0566835
2017-01-09,1.0507121,1.0517871,1.0507839,1.0544394,1.0526085,1.0643847,1.0562063
2017-01-10,1.0547501,1.0548433,1.05668,1.0565968,1.0579469,1.0584264,1.0569754
2017-01-11,1.0550499,1.0547137,1.0543416,1.0535872,1.05491,1.0527164,1.0563871
2017-01-12,1.0566286,1.0575347,1.052146,1.0572501,1.0582671,1.0538837,1.0551568
2017-01-13,1.0538603,1.0549421,1.0491247,1.05706,1.0544058,1.0570574,1.0524498
2017-01-15,1.051243,1.0562068,1.0486453,1.0586166,1.0551785,1.0537668,1.0527251
2017-01-16,1.0583718,1.0474886,1.0553399,1.0527658,1.0553508,1.0459292,1.0552104
2017-01-17,1.0496821,1.0538741,1.0571474,1.055519,1.054021,1.0555694,1.0541818
2017-01-18,1.0540792,1.0542436,1.0539283,1.0536255,1.0554773,1.0555944,1.0526199
2017-01-19,1.0530531,1.0543286,1.0524863,1.0557444,1.0545316,1.0559965,1.0553379
2017-01-20,1.0550292,1.0548124,1.0544848,1.0541381,1.0525967,1.0545511,1.0564415
2017-01-22,1.0559627,1.0566214,1.0541092,1.0557239,1.054698,1.0545326,1.048978
2017-01-23,1.0541611,1.052464,1.0544384,1.0561154,1.0536096,1.0550885,1.0545306
2017-01-24,1.0537403,1.0533473,1.0485964,1.0536336,1.0572996,1.0568738,1.0552905
2017-01-25,1.0553249,1.0557355,1.0542828,1.0554084,1.0556052,1.0553999,1.0604942
2017-01-26,1.0529442,1.0533609,1.0578871,1.0488629,1.057452,1.0580446,1.0603105
2017-01-27,1.0556335,1.0547247,1.0536551,1.054871,1.0590183,1.0586314,1.0606098
2017-01-29,1.0561866,1.0599229,1.05156,1.0608236,1.0598499,1.0544895,1.0619434
2017-01-30,1.0537814,1.056195,1.049746,1.0547678,1.0588506,1.0602067,1.0631195
2017-01-31,1.0579112,1.0550863,1.0523028,1.0569893,1.0609293,1.0592188,1.0631655
2017-02-01,1.0581031,1.0555006,1.0568881,1.0639318,1.0632228,1.0602684,1.0636603
2017-02-02,1.0546424,1.0552504,1.0598001,1.0613511,1.0662159,1.0666779,1.0697682
2017-02-03,1.0599095,1.0618981,1.0591981,1.0644425,1.0640595,1.0624487,1.0621063
2017-02-05,1.0600147,1.0624591,1.0616868,1.0656362,1.0627583,1.0655881,1.0636629
2017-02-06,1.0598489,1.0605845,1.0626154,1.067142,1.0588143,1.0650215,1.064209
2017-02-07,1.063534,1.0631659,1.0707505,1.0644743,1.0685108,1.0698137,1.0664815
2017-02-08,1.065526,1.0641791,1.0681467,1.0645529,1.0606067,1.0636542,1.0600386
2017-02-09,1.0622976,1.0679103,1.0712488,1.0649904,1.0686469,1.0621513,1.0708054
2017-02-10,1.0686753,1.0649074,1.0647101,1.0742528,1.0650194,1.0626416,1.0659109
2017-02-12,1.0717003,1.0645283,1.0701979,1.0659704,1.0661626,1.0619166,1.0656607
2017-02-13,1.0632218,1.0687879,1.0686349,1.0640166,1.0688847,1.0710255,1.065956
2017-02-14,1.0660844,1.06349,1.0677127,1.0655843,1.0676854,1.0677893,1.06642
2017-02-15,1.0651495,1.0654526,1.0642458,1.0661043,1.0650909,1.0683318,1.0732918
2017-02-16,1.0636064,1.0641525,1.068165,1.0652428,1.0674183,1.0663561,1.0701678
2017-02-17,1.0659198,1.0650221,1.0690321,1.0658412,1.0632007,1.0725626,1.0689456
2017-02-26,1.0662707,1.0670366,1.0664096,1.0662484,1.0631064,1.0658395,1.0687076
2017-02-27,1.0706476,1.0654145,1.0662674,1.0702212,1.0661314,1.070949,1.0676582
2017-02-28,1.0619165,1.0624652,1.0644348,1.0659004,1.0662799,1.0629416,1.064312
2017-03-01,1.066774,1.0671787,1.0657036,1.0674983,1.0680621,1.0663078,1.0651109
2017-03-02,1.070574,1.0654578,1.0676477,1.0653081,1.0654261,1.0650158,1.0683348
2017-03-03,1.0660372,1.0620985,1.0660102,1.0665989,1.0645205,1.0726625,1.0648997
2017-03-05,1.0649189,1.0651364,1.0690658,1.064467,1.0662155,1.067911,1.0673192
2017-03-06,1.0654292,1.0679494,1.0640438,1.0673333,1.0669014,1.0646746,1.0619113
2017-03-07,1.0666116,1.0709226,1.0686027,1.0655543,1.0658368,1.0666039,1.0659384
2017-03-08,1.066054,1.0662272,1.0666943,1.0637184,1.0631502,1.062181,1.0635433
2017-03-09,1.0709692,1.0698977,1.0656421,1.0623914,1.0693418,1.0626131,1.068296
2017-03-10,1.0664134,1.0651878,1.0687293,1.0650052,1.0648047,1.0641967,1.0647792
2017-03-12,1.0652723,1.0672761,1.068906,1.0615164,1.0642821,1.065803,1.0676768
2017-03-13,1.0655944,1.0613261,1.0665648,1.0657542,1.0642564,1.0621157,1.0646982
2017-03-14,1.0675173,1.0646408,1.0662532,1.0606892,1.0623085,1.0599176,1.0652742
2017-03-15,1.063946,1.0628684,1.0604594,1.0664327,1.0646559,1.0618848,1.0673126
2017-03-16,1.0602506,1.0642639,1.0650686,1.0651546,1.064,1.0656712,1.0621338
2017-03-17,1.0636761,1.0665239,1.0664858,1.0626962,1.061605,1.0661178,1.0646176
2017-03-19,1.0650599,1.0628884,1.0602798,1.0638386,1.0634723,1.0637791,1.059818
2017-03-20,1.0680778,1.0658734,1.0658193,1.0634332,1.064456,1.0643675,1.0650077
2017-03-21,1.0651042,1.066961,1.0627913,1.0585719,1.0624046,1.0641134,1.0681791
2017-03-22,1.066152,1.0669975,1.0605495,1.0674429,1.0650375,1.065317,1.0651661
2017-03-23,1.0661919,1.0598671,1.0600009,1.0675725,1.0640899,1.0634075,1.0615935
2017-03-24,1.0682124,1.0631347,1.0642728,1.0671265,1.0679437,1.0647522,1.0639005
2017-03-26,1.0675694,1.069135,1.0642726,1.0628622,1.066195,1.0684298,1.0680693
2017-03-27,1.0712019,1.0666554,1.0650039,1.0645905,1.0656174,1.0662117,1.0640323
2017-03-28,1.0642041,1.0675019,1.0635991,1.0611913,1.0630491,1.0672821,1.0663239
2017-03-29,1.0643988,1.0644803,1.0656629,1.0683994,1.0636796,1.0690848,1.0688064
2017-03-30,1.0651325,1.0630863,1.0652082,1.064872,1.0673513,1.0650364,1.0649977
2017-03-31,1.0643197,1.0600392,1.0662556,1.0614288,1.0675163,1.0640092,1.0735968
2017-04-02,1.062029,1.0610553,1.064045,1.0651183,1.0591178,1.0664988,1.064334
2017-04-03,1.0638375,1.063123,1.0622873,1.0608972,1.0614834,1.0684333,1.0670787
2017-04-04,1.0627977,1.0537293,1.069687,1.0626192,1.0745625,1.067974,1.0686707
2017-04-05,1.0697453,1.0696361,1.062779,1.071875,1.0724107,1.0649669,1.067156
2017-04-06,1.070398,1.0708139,1.069434,1.0698684,1.0642715,1.0689688,1.071198
2017-04-07,1.0622301,1.0685812,1.0630335,1.0621065,1.0645008,1.066361,1.0655956
2017-04-09,1.0613945,1.0626942,1.0681475,1.0689383,1.0632075,1.0649005,1.0643966
2017-04-10,1.0638471,1.0625594,1.0630556,1.0629603,1.0681276,1.0727443,1.0613275
2017-04-11,1.0675793,1.0734994,1.0687398,1.0676047,1.0637163,1.064187,1.0664027
2017-04-12,1.0661943,1.0611339,1.0595857,1.0724769,1.0692177,1.0678276,1.0652382
2017-04-13,1.0664053,1.0675511,1.0670581,1.0626522,1.0670573,1.0625676,1.0686111
2017-04-16,1.0665525,1.0656435,1.0656837,1.0665169,1.0646191,1.0712681,1.0689945
2017-04-17,1.0709832,1.0667031,1.0629507,1.0635738,1.0683682,1.0687407,1.0719135
2017-04-18,1.0631686,1.0634692,1.0672128,1.0703385,1.0686094,1.0651981,1.0693352
2017-04-19,1.0645015,1.0688521,1.0674442,1.0671028,1.0693603,1.0654249,1.0671964
2017-04-20,1.0645566,1.0668149,1.0678122,1.0701838,1.072037,1.0671526,1.0711049
2017-04-21,1.0663668,1.0667701,1.0703601,1.0698333,1.0697358,1.0684443,1.071287
2017-04-23,1.0684092,1.0673617,1.0706788,1.0694795,1.0738038,1.0719109,1.0684179
2017-04-24,1.0662053,1.0724273,1.070886,1.0709474,1.0695382,1.0727919,1.073528
2017-04-25,1.0729624,1.07399,1.0716661,1.071236,1.0722475,1.0744584,1.0730494
2017-04-26,1.068893,1.0699612,1.0696641,1.071092,1.0708791,1.0717127,1.0735857
2017-04-27,1.0684344,1.0697169,1.0752805,1.0738442,1.0751988,1.0735,1.0720421
2017-04-28,1.0707679,1.0733414,1.0722266,1.0718777,1.074862,1.0739634,1.0732255
2017-04-30,1.0719173,1.073143,1.0758408,1.0733428,1.0731398,1.071857,1.0731615
2017-05-01,1.0766677,1.0746536,1.0753392,1.0733796,1.0733379,1.074026,1.0752935
2017-05-02,1.0748394,1.07279,1.0721426,1.0750532,1.0751104,1.0731143,1.0752609
2017-05-03,1.0721087,1.0713907,1.0764943,1.0729841,1.0729451,1.0775222,1.0751345
2017-05-04,1.0737967,1.072355,1.0730392,1.0716399,1.0713432,1.0732454,1.0750914
2017-05-05,1.0755662,1.0761195,1.0737551,1.0729969,1.0754246,1.0736536,1.0731575
2017-05-07,1.074412,1.0733517,1.0730075,1.0759063,1.0771593,1.0737325,1.0716447
2017-05-08,1.0722461,1.0710802,1.0737062,1.0757343,1.0769607,1.0750701,1.0731958
2017-05-09,1.0736665,1.0753491,1.072982,1.071224,1.0753219,1.0733964,1.0827923
2017-05-10,1.0758842,1.0735463,1.0725406,1.0726004,1.0743046,1.0860139,1.0835226
2017-05-11,1.0741365,1.0790954,1.0752113,1.075823,1.084392,1.0682037,1.091604
2017-05-12,1.0756816,1.0744458,1.0730878,1.0834347,1.0876477,1.0853162,1.0856216
2017-05-14,1.0739911,1.0766914,1.0863928,1.0740721,1.0779144,1.0887542,1.086262
2017-05-15,1.0733935,1.0744616,1.075573,1.0862217,1.0777215,1.0866376,1.092712
2017-05-16,1.0759804,1.0798745,1.0928642,1.090473,1.095561,1.0800346,1.0779948
2017-05-17,1.0807985,1.0833095,1.0886838,1.0871514,1.0812174,1.0855011,1.0939488
2017-05-18,1.0830133,1.0928428,1.0861732,1.0889169,1.0867012,1.0870193,1.089702
2017-05-19,1.0813208,1.0832115,1.0987862,1.088429,1.0890548,1.0878,1.0879054
2017-05-21,1.0871851,1.09869,1.0844884,1.0926142,1.0874455,1.0852171,1.0891397
2017-05-22,1.0923499,1.093821,1.0904841,1.0906411,1.0940039,1.0911385,1.0892222
2017-05-23,1.0894713,1.0903871,1.088282,1.0897902,1.0906197,1.091844,1.0900912
2017-05-24,1.084486,1.0874373,1.0915743,1.0879586,1.095835,1.0916148,1.0931405
2017-05-25,1.0884312,1.0887179,1.0915377,1.0868816,1.0919386,1.0948869,1.092296
2017-05-26,1.0880694,1.0923079,1.0935299,1.0893619,1.0903716,1.0930382,1.093489
2017-05-28,1.09375,1.091377,1.0972836,1.0920594,1.0922337,1.094101,1.0943844
2017-05-29,1.0947608,1.0943041,1.0959787,1.092804,1.0943683,1.0948954,1.0984423
2017-05-30,1.0954452,1.0913277,1.0921272,1.0945396,1.096254,1.0971869,1.097112
2017-05-31,1.0911007,1.0928571,1.0937302,1.0955311,1.094322,1.1007054,1.0982953
2017-06-01,1.0928074,1.0931171,1.0954757,1.0967665,1.0985856,1.0999254,1.1066028
2017-06-02,1.0935746,1.0952476,1.0953016,1.097459,1.0990477,1.1059653,1.1121532
2017-06-04,1.0945957,1.0963588,1.0980395,1.0985923,1.1064391,1.1115088,1.1134164
2017-06-05,1.0938776,1.0967351,1.097136,1.1069002,1.1091365,1.1132325,1.1101624
2017-06-06,1.0980053,1.1000549,1.1045586,1.1111362,1.1132803,1.1164039,1.1157024
2017-06-07,1.0986714,1.1075816,1.111788,1.1136414,1.1178308,1.1179799,1.1154358
2017-06-08,1.1064873,1.1101236,1.113678,1.1140887,1.1184897,1.1124269,1.1187309
2017-06-09,1.1122888,1.1124178,1.1160622,1.1170039,1.1109058,1.114622,1.1149698
2017-06-11,1.1144216,1.1144282,1.1172625,1.1176213,1.1133412,1.114876,1.1197728
2017-06-12,1.1151466,1.1138682,1.116049,1.1200196,1.122491,1.1207278,1.1191025
2017-06-13,1.1153581,1.115867,1.1149862,1.12557,1.116021,1.1175293,1.119933
2017-06-14,1.1190604,1.1186378,1.120606,1.1192498,1.1169404,1.1208711,1.1143234
2017-06-15,1.1181479,1.1100342,1.1137849,1.1181214,1.121942,1.1228284,1.1242027
2017-06-16,1.1156197,1.1235708,1.1233943,1.1179762,1.1181774,1.115649,1.1181176
2017-06-18,1.1154584,1.1192064,1.123007,1.1153975,1.1174293,1.1192181,1.1168
2017-06-19,1.112092,1.1192639,1.1143866,1.1177641,1.1207902,1.1170921,1.12036
2017-06-20,1.1184652,1.1240515,1.1149713,1.1182522,1.118551,1.1190284,1.1199386
2017-06-21,1.1193446,1.1195891,1.1185068,1.1188259,1.1195341,1.1206414,1.1113794
2017-06-22,1.1168774,1.1197054,1.1203703,1.1189891,1.1207885,1.119314,1.1176933
2017-06-23,1.116569,1.1223903,1.1192656,1.1174321,1.1191344,1.1218133,1.1195852
2017-06-25,1.1229322,1.1188159,1.1186546,1.1117369,1.120688,1.1206943,1.1238599
2017-06-26,1.1195881,1.1235094,1.1193289,1.120016,1.1196374,1.1197958,1.1194015
2017-06-27,1.1228037,1.115979,1.119476,1.1203903,1.121798,1.1198051,1.1210923
2017-06-28,1.1226597,1.1231494,1.1192594,1.1222126,1.1200076,1.1224873,1.1212361
2017-06-29,1.1203033,1.1215554,1.123198,1.1220925,1.1193541,1.123151,1.1197332
2017-06-30,1.1204106,1.1205784,1.1183623,1.1213535,1.1197157,1.1224405,1.1217728
2017-07-02,1.1188451,1.1215526,1.1209265,1.1210498,1.12019,1.1203272,1.1228342
2017-07-03,1.1216308,1.120388,1.1217613,1.1207364,1.1214919,1.1226087,1.1211109
2017-07-04,1.117538,1.1207108,1.1216216,1.1213605,1.1206809,1.123432,1.122656
2017-07-05,1.1180911,1.1206391,1.120983,1.1208135,1.1223583,1.1197262,1.1221392
2017-07-06,1.1215914,1.1225067,1.1247678,1.1208247,1.1221824,1.1244016,1.1250447
2017-07-07,1.1212887,1.1218309,1.120503,1.1221178,1.1219189,1.1234852,1.1240524
2017-07-09,1.1211157,1.1210284,1.123049,1.1230562,1.1220102,1.1243664,1.1255397
2017-07-10,1.1226033,1.1235253,1.1227671,1.1233956,1.12326,1.1246605,1.1250619
2017-07-11,1.1203845,1.1230341,1.1218909,1.1245109,1.1250213,1.1251159,1.1253352
2017-07-12,1.1225905,1.1224927,1.1229897,1.1255823,1.1262816,1.1274233,1.1264721
2017-07-13,1.1238147,1.1248521,1.1250268,1.1257615,1.1259086,1.1279267,1.129188
2017-07-14,1.1241789,1.1258681,1.1253464,1.125418,1.1249613,1.1297324,1.1321632
2017-07-16,1.1244072,1.1259416,1.1255893,1.1293178,1.1284039,1.1329672,1.1347682
2017-07-17,1.1265953,1.1257956,1.1267606,1.1296645,1.1336977,1.1361691,1.1366898
2017-07-18,1.1269276,1.1276876,1.1282244,1.1338896,1.1355386,1.1373229,1.1403315
2017-07-19,1.1273351,1.1293252,1.1360496,1.135024,1.1371648,1.1361384,1.1390972
2017-07-20,1.1283263,1.1332464,1.1361905,1.1368916,1.1371001,1.1404443,1.1385562
2017-07-21,1.1335866,1.1359587,1.13693,1.1371057,1.1385446,1.1377016,1.1410813
2017-07-23,1.1351386,1.1370603,1.1360264,1.142417,1.1402816,1.1391996,1.1419166
2017-07-24,1.13749,1.1346327,1.13967,1.1382422,1.1415901,1.1411431,1.1386127
2017-07-25,1.139083,1.1364728,1.1367377,1.1402988,1.1440089,1.141622,1.1421628
2017-07-26,1.138497,1.1425515,1.1376452,1.1421919,1.1405926,1.1421947,1.139909
2017-07-27,1.1397506,1.1386969,1.1398776,1.1435661,1.1435484,1.1427159,1.1417
2017-07-28,1.1413426,1.1401798,1.1367538,1.1414664,1.1438575,1.1421657,1.1430385
