,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD,NZDUSD
2014-09-25,0.83348083,0.83183676,0.8329383,0.831429,0.8305577,0.8288092,0.82586086
2014-09-26,0.8313298,0.829017,0.8314302,0.8288743,0.828482,0.8243545,0.821429
2014-09-28,0.83253354,0.83131367,0.82982284,0.8292014,0.8248182,0.8218447,0.8181222
2014-09-29,0.83048564,0.83082664,0.8293697,0.8256781,0.82277775,0.8201526,0.8175789
2014-09-30,0.830547,0.829067,0.8237862,0.8217529,0.8180467,0.81711996,0.8160142
2014-10-01,0.82955605,0.8252795,0.822169,0.8185052,0.81661844,0.81688344,0.81597805
2014-10-02,0.8246031,0.82148767,0.81803614,0.8176402,0.8170416,0.81643736,0.8148812
2014-10-03,0.8218336,0.81924206,0.8168435,0.81731194,0.81451863,0.8155004,0.81510353
2014-10-05,0.8190681,0.8160512,0.81725556,0.81647426,0.81494826,0.81557107,0.81304693
2014-10-06,0.8162892,0.8163849,0.8156006,0.8147019,0.814317,0.81376266,0.81337434
2014-10-07,0.815887,0.81478673,0.81501764,0.8156286,0.81380856,0.813668,0.8138804
2014-10-08,0.8151259,0.81501657,0.8132704,0.8139055,0.8126572,0.8121075,0.8107056
2014-10-09,0.8140661,0.81437105,0.81367296,0.8132444,0.81305873,0.8112932,0.80832905
2014-10-10,0.81465316,0.813715,0.81357175,0.8134195,0.81181014,0.810071,0.80669934
2014-10-12,0.81437755,0.81337076,0.81268555,0.8117355,0.8068645,0.8059558,0.79476345
2014-10-13,0.8143986,0.81325704,0.81122917,0.80846375,0.8056928,0.7934004,0.7938949
2014-10-14,0.8129473,0.81223834,0.80874616,0.8051589,0.7969637,0.7943015,0.7933311
2014-10-15,0.8118247,0.80812746,0.8059203,0.7960442,0.79252636,0.79437715,0.7922133
2014-10-16,0.8088815,0.8063433,0.7942399,0.7939932,0.79169226,0.7929943,0.7929563
2014-10-17,0.805597,0.79345924,0.7964862,0.79457843,0.79363614,0.79416573,0.79336643
2014-10-19,0.7941134,0.79439306,0.79192644,0.7947993,0.79520535,0.7942684,0.79333264
2014-10-20,0.79339075,0.79467875,0.79246646,0.7914626,0.79000485,0.7924503,0.7903204
2014-10-21,0.7949785,0.791785,0.7951859,0.7929264,0.7931857,0.79106593,0.7894023
2014-10-22,0.79493576,0.7935409,0.79324085,0.7925023,0.7918138,0.789606,0.78812355
2014-10-23,0.793551,0.7933765,0.79247475,0.7910307,0.79023933,0.7898322,0.7893731
2014-10-24,0.7931067,0.79252166,0.79159844,0.790103,0.7889813,0.78821987,0.7885102
2014-10-26,0.7930954,0.79135996,0.78894943,0.7893932,0.7888307,0.78814834,0.7889041
2014-10-27,0.791668,0.78965765,0.79007286,0.78939664,0.7884874,0.78774095,0.7886902
2014-10-28,0.7897512,0.7900023,0.78955007,0.78817105,0.7872473,0.7871474,0.787175
2014-10-29,0.7897722,0.78940016,0.7888802,0.7893692,0.78796244,0.78783923,0.78673935
2014-10-30,0.7888587,0.78847706,0.7881366,0.78954977,0.78754646,0.78608364,0.7863569
2014-10-31,0.78855544,0.7879655,0.78781074,0.786058,0.78608876,0.78423065,0.7845133
2014-11-02,0.7886921,0.78830266,0.7868737,0.786081,0.78619105,0.78475624,0.7845796
2014-11-03,0.78703827,0.7866611,0.7852692,0.7851005,0.78500825,0.78419846,0.78404796
2014-11-04,0.7873516,0.7852745,0.7853714,0.78415203,0.7844528,0.7852936,0.78258467
2014-11-05,0.78616005,0.78545123,0.78425556,0.78473985,0.7840567,0.7834946,0.78305674
2014-11-06,0.7854129,0.7849396,0.7842281,0.78373,0.78382635,0.78365296,0.78369385
2014-11-07,0.7855556,0.78437847,0.7850413,0.783736,0.7829387,0.7832536,0.78397816
2014-11-09,0.78545123,0.78424776,0.7822063,0.7833627,0.78362525,0.78363943,0.78372586
2014-11-10,0.7835033,0.7837635,0.7835477,0.7835256,0.7836976,0.78373027,0.784123
2014-11-11,0.7837131,0.7831846,0.78310144,0.78373826,0.78508496,0.78488034,0.78538847
2014-11-12,0.783618,0.7833624,0.7833065,0.78507596,0.78471327,0.78482425,0.78437185
2014-11-13,0.7836775,0.7833459,0.7848514,0.7845398,0.7851378,0.784847,0.78669256
2014-11-14,0.78255767,0.78399616,0.78476274,0.78417236,0.786407,0.7859934,0.78648025
2014-11-16,0.784984,0.78546166,0.7853254,0.78537583,0.7866012,0.78694,0.78569
2014-11-17,0.78406787,0.7854264,0.7852458,0.7859021,0.7860563,0.78704196,0.7861399
2014-11-18,0.7843585,0.78530765,0.78602016,0.786483,0.786621,0.78606606,0.78703517
2014-11-19,0.78543156,0.786443,0.78653234,0.7862976,0.7857433,0.7872015,0.7856818
2014-11-20,0.78650534,0.7859369,0.7858129,0.7861464,0.7867749,0.7862835,0.7862701
2014-11-21,0.786671,0.78727084,0.7859218,0.78512007,0.78775525,0.7861702,0.78747505
2014-11-23,0.785872,0.7871929,0.7872815,0.7877018,0.7855313,0.78647137,0.7863488
2014-11-24,0.7859433,0.78741133,0.78861177,0.7859453,0.78664184,0.7861603,0.78598446
2014-11-25,0.78674173,0.7860411,0.786913,0.7874074,0.7876613,0.78615427,0.7858078
2014-11-26,0.78806424,0.78717405,0.78584373,0.78553486,0.7850261,0.7848219,0.7857602
2014-11-27,0.78714854,0.7878649,0.7876015,0.78592163,0.78616935,0.78595585,0.7838213
2014-11-28,0.7855021,0.7864303,0.78763396,0.7868022,0.7855198,0.7853743,0.7858964
2014-11-30,0.7858739,0.78601724,0.78641367,0.7861748,0.78605974,0.78427196,0.78496933
2014-12-01,0.7855058,0.7851484,0.78685105,0.7860429,0.78705186,0.7853888,0.78464806
2014-12-02,0.78503186,0.7868415,0.78464335,0.78704906,0.78300744,0.78283817,0.784929
2014-12-03,0.7854612,0.78729904,0.78442204,0.7848484,0.78531367,0.78518,0.78191644
2014-12-04,0.7859705,0.7842799,0.78624576,0.7852901,0.7845982,0.7815144,0.781121
2014-12-05,0.78585756,0.78476316,0.7848362,0.78449094,0.7835726,0.782009,0.7816119
2014-12-07,0.78508943,0.78528404,0.784693,0.7834598,0.782109,0.78045285,0.7805864
2014-12-08,0.7845618,0.7847015,0.78303456,0.7818008,0.78193575,0.781269,0.78051144
2014-12-09,0.7848047,0.7825101,0.7823033,0.7818045,0.78078645,0.7812621,0.7805504
2014-12-10,0.78161466,0.78181726,0.78088164,0.7804734,0.7791865,0.7803318,0.7785724
2014-12-11,0.78114057,0.7815436,0.7804556,0.78145975,0.7804091,0.7803024,0.77947193
2014-12-12,0.78179413,0.7794693,0.7807507,0.7803178,0.78036994,0.78033346,0.78135294
2014-12-14,0.78145427,0.7787559,0.77995116,0.77976805,0.78004724,0.7803016,0.7786027
2014-12-15,0.7808824,0.7804427,0.7796622,0.7806826,0.78038615,0.78033483,0.780195
2014-12-16,0.78104573,0.7790268,0.7797298,0.7803156,0.77954954,0.78030163,0.77940536
2014-12-17,0.77959895,0.78048885,0.779814,0.7786754,0.78005844,0.78033704,0.77923816
2014-12-18,0.77888316,0.77917063,0.78098303,0.7791947,0.7804449,0.78115886,0.7805308
2014-12-19,0.7810954,0.77952325,0.779737,0.7804217,0.7789497,0.779709,0.78045243
2014-12-21,0.7796203,0.77961755,0.7798289,0.7794393,0.78097343,0.7793015,0.7799412
2014-12-22,0.77904165,0.7792042,0.78107464,0.7804031,0.7789107,0.7790346,0.7775054
2014-12-23,0.7812711,0.7815829,0.7797517,0.77982956,0.7790805,0.7800276,0.77795714
2014-12-24,0.7794835,0.7811225,0.7798518,0.7791599,0.7771019,0.7776232,0.775391
2014-12-25,0.77889645,0.78018534,0.7794851,0.77746767,0.7769108,0.77711207,0.77788544
2014-12-26,0.7809298,0.7795574,0.77678347,0.77889633,0.7774643,0.7771488,0.7774206
2014-12-28,0.77826256,0.7779729,0.7771826,0.7788648,0.777615,0.7762143,0.77819324
2014-12-29,0.7770277,0.7762936,0.7769878,0.7774825,0.77571166,0.77616304,0.7759048
2014-12-30,0.7761099,0.7774345,0.77757615,0.7773829,0.77715635,0.7778749,0.7771016
2014-12-31,0.77753997,0.77773684,0.77767557,0.77726096,0.7784274,0.77686185,0.7765599
2015-01-01,0.7783732,0.7775513,0.7768978,0.7747383,0.7751988,0.7761625,0.7755747
2015-01-02,0.7771575,0.7762573,0.7758494,0.7766181,0.77587444,0.7765168,0.7754317
2015-01-04,0.77700365,0.7761338,0.77618325,0.77526325,0.7752684,0.7750011,0.7759038
2015-01-05,0.77584994,0.7763236,0.77586126,0.77622813,0.77570003,0.77557886,0.775791
2015-01-06,0.77557474,0.77506804,0.7749587,0.77676904,0.77531177,0.7751681,0.7775062
2015-01-07,0.77755386,0.7770468,0.77527213,0.7754161,0.7753408,0.77499753,0.77568126
2015-01-08,0.7759021,0.7763745,0.7754679,0.7762112,0.7752269,0.77588874,0.7748878
2015-01-09,0.77587754,0.775259,0.77603024,0.7754208,0.77549535,0.7747162,0.774674
2015-01-11,0.77606136,0.7752544,0.7751899,0.77622515,0.7754248,0.77574086,0.77553123
2015-01-12,0.77574444,0.7759614,0.7758433,0.7751413,0.7756746,0.7762932,0.7744998
2015-01-13,0.7751439,0.7752242,0.77629197,0.77468216,0.7753658,0.7761332,0.77622485
2015-01-14,0.7762739,0.7758678,0.7743407,0.7754424,0.7749818,0.77477515,0.7747416
2015-01-15,0.7762747,0.7762854,0.7761991,0.77526754,0.77541405,0.7758626,0.7752658
2015-01-16,0.77497613,0.77458256,0.774498,0.7755772,0.77635807,0.7760907,0.77586967
2015-01-18,0.77460223,0.7743868,0.77586955,0.7763006,0.77610177,0.7754296,0.7755487
2015-01-19,0.7757853,0.77630305,0.77589804,0.77665484,0.77585715,0.7759033,0.7753616
2015-01-20,0.7750803,0.7755486,0.77553684,0.7753623,0.77511185,0.77550685,0.77488554
2015-01-21,0.7750781,0.77580786,0.77590203,0.77614206,0.77547586,0.77522695,0.7749277
2015-01-22,0.77633333,0.7759256,0.7754814,0.7759052,0.7747956,0.77504814,0.7752339
2015-01-23,0.775168,0.77559197,0.7751968,0.7751749,0.77485913,0.77624846,0.77366
2015-01-25,0.7752634,0.77513075,0.7748106,0.7745124,0.7746899,0.7749848,0.7742283
2015-01-26,0.7747491,0.7751661,0.7759117,0.7762705,0.77619386,0.7752263,0.77547807
2015-01-27,0.7758496,0.775152,0.77497965,0.7738304,0.77465093,0.77457654,0.7720394
2015-01-28,0.7754662,0.7760624,0.7741644,0.7748746,0.7740825,0.77363795,0.7728733
2015-01-29,0.7749703,0.77396786,0.7741665,0.7748392,0.77412504,0.77346236,0.7729481
2015-01-30,0.7746457,0.7743213,0.77218044,0.77262515,0.7747609,0.77271223,0.77295464
2015-02-01,0.7748413,0.7761752,0.7746195,0.77299875,0.77388585,0.77293646,0.7732545
2015-02-02,0.77482456,0.7748282,0.77279955,0.77297026,0.7747836,0.7729966,0.77084273
2015-02-03,0.773177,0.773525,0.77287567,0.7730247,0.7729279,0.7721439,0.77042174
2015-02-04,0.7736142,0.77397937,0.77238595,0.7737036,0.7721275,0.7684548,0.7682007
2015-02-05,0.7732605,0.77223474,0.77186215,0.770794,0.7686812,0.76834834,0.7658953
2015-02-06,0.7728746,0.77342767,0.77222735,0.7682422,0.76858896,0.76526254,0.7605295
2015-02-08,0.7725342,0.7713251,0.7689385,0.7679622,0.76558024,0.7600844,0.752653
2015-02-09,0.7722799,0.76871717,0.76789576,0.7658924,0.7607088,0.75262606,0.7468503
2015-02-10,0.7688197,0.7686086,0.7655948,0.76027477,0.7528555,0.74842745,0.74776506
2015-02-11,0.7681963,0.7660387,0.76052296,0.7526949,0.74732983,0.7485027,0.7461558
2015-02-12,0.76601726,0.76044035,0.7514712,0.7473636,0.7480197,0.74729156,0.74735165
2015-02-13,0.76061463,0.75158954,0.7463143,0.74690723,0.7471856,0.74561787,0.7477917
2015-02-15,0.7530609,0.74758494,0.747302,0.74723536,0.74711496,0.7455352,0.7464445
2015-02-16,0.747518,0.7467213,0.7474713,0.74755746,0.7477241,0.7468709,0.7472128
2015-02-17,0.7475394,0.7471334,0.7469817,0.74612886,0.74634504,0.7487133,0.7467959
2015-02-18,0.7469551,0.7480593,0.7472167,0.7480629,0.7469008,0.7488026,0.74793756
2015-02-19,0.7470831,0.74761856,0.7467402,0.747158,0.746769,0.747333,0.74699825
2015-02-20,0.7471932,0.7466291,0.74780834,0.74684644,0.74696654,0.7468844,0.7451272
2015-02-22,0.7466121,0.7471001,0.747928,0.7473091,0.74648845,0.747309,0.74662083
2015-02-23,0.74758196,0.74815625,0.74645936,0.74590665,0.7462478,0.74687076,0.747784
2015-02-24,0.7476193,0.74765325,0.7472956,0.7464011,0.74693304,0.7473224,0.7453932
2015-02-25,0.7469109,0.7477749,0.747883,0.7476469,0.7475468,0.7468576,0.74515945
2015-02-26,0.74516857,0.7474159,0.74705637,0.7472364,0.7472596,0.74733573,0.7467459
2015-02-27,0.74699664,0.7475425,0.747393,0.7465866,0.7474865,0.74684376,0.7479754
2015-03-01,0.74702513,0.7467702,0.7467743,0.7461861,0.74716884,0.74734956,0.74545854
2015-03-02,0.74667305,0.74700016,0.7471199,0.74706185,0.74537563,0.7468297,0.744983
2015-03-03,0.74691963,0.74706256,0.74741566,0.7457194,0.74636734,0.7444193,0.74790406
2015-03-04,0.747274,0.74705756,0.74674207,0.74709505,0.7448205,0.7460452,0.7455872
2015-03-05,0.74777013,0.74698496,0.7471178,0.74365133,0.7423191,0.7436128,0.7435702
2015-03-06,0.74713314,0.7468722,0.745682,0.74709624,0.7430298,0.7441839,0.7418687
2015-03-08,0.7465277,0.74760985,0.7451095,0.7451353,0.7431621,0.7430901,0.74203134
2015-03-09,0.7451138,0.74273777,0.7434667,0.7450417,0.7417665,0.743967,0.7412121
2015-03-10,0.7438612,0.7429947,0.7453863,0.742154,0.7421176,0.74208415,0.7435069
2015-03-11,0.7438828,0.7452296,0.7424472,0.74152666,0.7415426,0.7435265,0.74347055
2015-03-12,0.7451977,0.7418106,0.7429989,0.74413174,0.74330413,0.742752,0.7434861
2015-03-13,0.74250627,0.74171865,0.74367166,0.7434004,0.74162203,0.7430044,0.74101454
2015-03-15,0.7426284,0.7432326,0.74506104,0.74267745,0.74318296,0.7415424,0.7413732
2015-03-16,0.7417526,0.7435652,0.74470574,0.7428024,0.7439996,0.74252987,0.74543905
2015-03-17,0.74200755,0.74196273,0.7423818,0.7448765,0.7434169,0.7439818,0.7478697
2015-03-18,0.74315584,0.74161214,0.74244237,0.7431962,0.7447782,0.74715763,0.7495461
2015-03-19,0.7421185,0.74330574,0.74264085,0.7442611,0.74629384,0.7485525,0.752197
2015-03-20,0.7423237,0.74355483,0.7427945,0.7495241,0.7496998,0.7476262,0.7488294
2015-03-22,0.74410117,0.74460655,0.7443578,0.7481882,0.7495294,0.75067735,0.74823505
2015-03-23,0.74428993,0.7477554,0.74857825,0.75021183,0.7509699,0.7508659,0.7511564
2015-03-24,0.7492167,0.7481113,0.75002986,0.74871737,0.75083643,0.75076646,0.7523213
2015-03-25,0.74956703,0.7489735,0.7494371,0.75124353,0.75054884,0.7522323,0.7525696
2015-03-26,0.7485205,0.75099033,0.750989,0.7508169,0.752066,0.7520246,0.7522814
2015-03-27,0.75093335,0.74936956,0.75247514,0.7526941,0.75297624,0.7519245,0.75060695
2015-03-29,0.7495383,0.7507946,0.75181913,0.75157994,0.7508364,0.7523146,0.7493917
2015-03-30,0.75253344,0.7517682,0.7528155,0.75256634,0.75192964,0.7510045,0.7508483
2015-03-31,0.752209,0.7519396,0.7508613,0.7519644,0.7493232,0.7514065,0.75074804
2015-04-01,0.7509505,0.7510434,0.7510827,0.7517217,0.7514932,0.7504132,0.75157803
2015-04-02,0.7527516,0.7515056,0.7503235,0.7518845,0.7504744,0.7498687,0.7502962
2015-04-05,0.74973977,0.7508271,0.7508367,0.7507178,0.7503826,0.75103134,0.75155735
2015-04-06,0.75143385,0.750848,0.7511895,0.7510126,0.7507056,0.75187033,0.7517106
2015-04-07,0.75152105,0.75182235,0.75157046,0.74957037,0.7522021,0.7514199,0.75114053
2015-04-08,0.7513296,0.7503484,0.7514058,0.7530409,0.75144184,0.75200784,0.75123143
2015-04-09,0.75032437,0.75126994,0.7522542,0.752076,0.75035876,0.75156116,0.7498624
2015-04-10,0.75095445,0.7525322,0.7511643,0.75149006,0.75033045,0.74969584,0.7499007
2015-04-12,0.7515402,0.75221807,0.7520879,0.75126374,0.7501472,0.7498247,0.7498546
2015-04-13,0.7530717,0.7521826,0.75153285,0.7492914,0.7500802,0.7490341,0.74989414
2015-04-14,0.7510901,0.7504277,0.75197107,0.7495669,0.7497753,0.7507106,0.7509778
2015-04-15,0.74952084,0.7509695,0.75053245,0.7509326,0.750708,0.7518497,0.7532896
2015-04-16,0.74854773,0.7490429,0.7494413,0.7500785,0.7515697,0.75174206,0.7507313
2015-04-17,0.7503826,0.74832624,0.7498008,0.7527944,0.7546734,0.75262415,0.75512624
2015-04-19,0.7495211,0.7494759,0.7508317,0.7507892,0.7522197,0.7538984,0.7550802
2015-04-20,0.7507264,0.7505337,0.75183433,0.75286525,0.7538476,0.7558473,0.755635
2015-04-21,0.75062823,0.7502748,0.7523017,0.7539933,0.75350887,0.755369,0.75626
2015-04-22,0.752172,0.7517317,0.7546813,0.75520366,0.7573607,0.7559194,0.75488186
2015-04-23,0.7513056,0.7540935,0.7541598,0.7560093,0.7555568,0.75271684,0.7576648
2015-04-24,0.7541073,0.7544852,0.7556522,0.7554169,0.7553906,0.75825167,0.756202
2015-04-26,0.7558898,0.7557727,0.7553592,0.75796866,0.7575384,0.75772023,0.7563051
2015-04-27,0.7554138,0.756024,0.75573546,0.75727457,0.75661486,0.7569993,0.7570975
2015-04-28,0.7563775,0.75553656,0.7574168,0.757766,0.7568046,0.75794977,0.75778526
2015-04-29,0.7579138,0.7564391,0.7576198,0.75730383,0.7563478,0.75753546,0.7572115
2015-04-30,0.75745875,0.75819725,0.757126,0.7575989,0.75748193,0.7576657,0.75735253
2015-05-01,0.75827926,0.75643307,0.75747734,0.7586696,0.7580734,0.75775284,0.75657076
2015-05-03,0.7573178,0.7568078,0.75725836,0.75841963,0.75817835,0.75714093,0.7566335
2015-05-04,0.7580957,0.75826675,0.7576856,0.7571806,0.75675416,0.75603324,0.7555606
2015-05-05,0.7575402,0.7582273,0.7574839,0.7572648,0.75679284,0.7559675,0.75665146
2015-05-06,0.75745463,0.75767756,0.75674534,0.7571354,0.7563355,0.75471634,0.75500196
2015-05-07,0.757909,0.7571075,0.7571245,0.7561681,0.75585157,0.75478476,0.7562023
2015-05-08,0.75717926,0.7565271,0.7569118,0.75585204,0.75490445,0.7550617,0.7551333
2015-05-10,0.756902,0.7565772,0.75559,0.7557461,0.7549971,0.75508034,0.75474364
2015-05-11,0.75650173,0.7561916,0.7546095,0.75570214,0.75517523,0.7560117,0.7550818
2015-05-12,0.7554587,0.75571024,0.7550297,0.7554877,0.7548536,0.7537964,0.7547199
2015-05-13,0.75594544,0.7550798,0.754818,0.7553864,0.7550804,0.7554071,0.7534284
2015-05-14,0.7556532,0.7557001,0.7554202,0.7559981,0.7553693,0.75480026,0.75332594
2015-05-15,0.7559606,0.75560397,0.7537568,0.75581616,0.7547921,0.7524149,0.75433755
2015-05-17,0.75564253,0.7547254,0.7557453,0.754243,0.7530073,0.753297,0.7535429
2015-05-18,0.75597095,0.75548446,0.75424296,0.753987,0.7530535,0.7529356,0.7520615
2015-05-19,0.7556314,0.7547667,0.7528437,0.7537301,0.7527838,0.7521719,0.74986005
2015-05-20,0.75453347,0.7528198,0.7530771,0.75365955,0.7525382,0.75159687,0.7508142
2015-05-21,0.75299996,0.7537797,0.7533257,0.7531425,0.7506382,0.7498167,0.7508405
2015-05-22,0.7532158,0.7525754,0.75259954,0.7517013,0.7521065,0.74945235,0.7494854
2015-05-24,0.75269437,0.7528151,0.74908495,0.750368,0.75028306,0.7511299,0.7502227
2015-05-25,0.7515542,0.7514646,0.750089,0.7503673,0.7502535,0.7483682,0.7484195
2015-05-26,0.75263953,0.7533846,0.7508637,0.7499576,0.74876845,0.7476744,0.74703014
2015-05-27,0.75061035,0.752999,0.7506453,0.749842,0.7495017,0.7455854,0.745176
2015-05-28,0.749632,0.75052893,0.7508535,0.7471253,0.7488345,0.7462597,0.7442403
2015-05-29,0.7511114,0.7497781,0.7465597,0.7475254,0.7462437,0.746617,0.7431967
2015-05-31,0.7508487,0.7468075,0.7463975,0.7489353,0.74551094,0.74389875,0.73987734
2015-06-01,0.7467168,0.74609965,0.74386513,0.74580014,0.74503905,0.7421798,0.74022824
2015-06-02,0.74668473,0.7459314,0.74536526,0.745568,0.7411468,0.7399975,0.73845476
2015-06-03,0.7429452,0.74730164,0.74426955,0.7419784,0.73952395,0.7373208,0.736293
2015-06-04,0.74570745,0.74342847,0.7415658,0.7395718,0.7398185,0.73667604,0.73646647
2015-06-05,0.7449564,0.74184203,0.73960954,0.73865336,0.73672116,0.736728,0.7333355
2015-06-07,0.7422031,0.74049073,0.73983824,0.73521173,0.7362935,0.7338752,0.7329813
2015-06-08,0.7392582,0.73968947,0.73666424,0.7358662,0.73335534,0.73366916,0.73161346
2015-06-09,0.7397021,0.7350666,0.7360747,0.734879,0.7330606,0.73390985,0.7295137
2015-06-10,0.7377341,0.73458934,0.7356017,0.7319121,0.7324989,0.7309197,0.7290574
2015-06-11,0.73677814,0.7333151,0.733966,0.73211735,0.7298526,0.7280096,0.72563684
2015-06-12,0.733686,0.7339164,0.7322397,0.7307654,0.7306078,0.72655207,0.7232587
2015-06-14,0.734057,0.73292553,0.7316147,0.72952783,0.72500074,0.72453487,0.72043926
2015-06-15,0.7345249,0.7312002,0.7301608,0.72382426,0.72484374,0.7187131,0.71576065
2015-06-16,0.7303771,0.7301988,0.7252493,0.7242282,0.71883816,0.71693015,0.71508193
2015-06-17,0.7313493,0.7254827,0.7242434,0.719092,0.71538866,0.7142316,0.7151758
2015-06-18,0.7249617,0.7237797,0.7180634,0.7174785,0.71516216,0.71306133,0.710627
2015-06-19,0.7234172,0.719116,0.71790284,0.71602434,0.71374184,0.71361464,0.7120914
2015-06-21,0.71893746,0.7160822,0.7132324,0.7129817,0.71334374,0.7117624,0.7113218
2015-06-22,0.71856034,0.71347475,0.7143349,0.7140927,0.71262884,0.7115342,0.71159774
2015-06-23,0.7152843,0.71256405,0.71335804,0.71343136,0.71288896,0.7114132,0.70920223
2015-06-24,0.7160749,0.7148231,0.712897,0.7129441,0.7096695,0.71089303,0.70963585
2015-06-25,0.71476674,0.7120426,0.71341443,0.7113585,0.70992494,0.7106545,0.70801467
2015-06-26,0.7136318,0.7115141,0.71059066,0.71011364,0.70924807,0.7089003,0.7058417
2015-06-28,0.7122785,0.71057373,0.7092177,0.7090232,0.70807713,0.7048568,0.70068365
2015-06-29,0.71127194,0.7092801,0.70989114,0.7080384,0.7052853,0.70107436,0.7033301
2015-06-30,0.70883864,0.7092914,0.70888853,0.7042381,0.7003591,0.69983655,0.69593203
2015-07-01,0.71017444,0.70840204,0.7040161,0.7010334,0.6989416,0.6973001,0.6989391
2015-07-02,0.7086772,0.7040552,0.70109755,0.6992922,0.69902587,0.69972533,0.69806427
2015-07-03,0.7050171,0.7002043,0.6996226,0.70041746,0.6998713,0.6979886,0.6937969
2015-07-05,0.70143205,0.7032507,0.7010665,0.6966488,0.6978773,0.69543576,0.69275296
2015-07-06,0.69743884,0.69952196,0.70006454,0.696741,0.6928746,0.69166774,0.69141185
2015-07-07,0.69964916,0.6986521,0.6988477,0.69396627,0.6923997,0.69146097,0.6902243
2015-07-08,0.69678634,0.6990555,0.69357586,0.6932017,0.6899477,0.6892474,0.690011
2015-07-09,0.6994529,0.6947848,0.69233954,0.6905817,0.68775475,0.6897348,0.688947
2015-07-10,0.6938688,0.692628,0.690502,0.69191843,0.68918747,0.68869334,0.68795735
2015-07-12,0.6926419,0.6919603,0.68905026,0.6898806,0.68915224,0.6871906,0.6855646
2015-07-13,0.6899397,0.6888467,0.6874742,0.6867292,0.68747675,0.6864032,0.6845208
2015-07-14,0.6904394,0.6891453,0.68857193,0.68692964,0.6859661,0.6852292,0.6833936
2015-07-15,0.6885024,0.68521297,0.6877199,0.6860744,0.683337,0.68403935,0.68218
2015-07-16,0.68785256,0.68756646,0.68584424,0.6844418,0.68334097,0.6836898,0.6780839
2015-07-17,0.68870443,0.68611175,0.6842651,0.68345386,0.6826713,0.6780085,0.6757353
2015-07-19,0.6853381,0.6852554,0.6841561,0.6837144,0.6767743,0.6754728,0.67442167
2015-07-20,0.6859046,0.68340874,0.68156433,0.6789713,0.6747719,0.67390126,0.6723177
2015-07-21,0.6831131,0.68244237,0.6774903,0.675572,0.67312306,0.6732076,0.6709865
2015-07-22,0.6831075,0.6774638,0.6731849,0.6737288,0.6722341,0.67189497,0.6707977
2015-07-23,0.67909676,0.6743437,0.6735596,0.67216414,0.6713371,0.67059827,0.6695576
2015-07-24,0.6734779,0.6732616,0.67313194,0.6710692,0.67193377,0.67117447,0.66996413
2015-07-26,0.6739211,0.67229015,0.6718523,0.6712468,0.6715059,0.66965294,0.67011327
2015-07-27,0.67223287,0.672877,0.67324346,0.6716833,0.6715834,0.6703804,0.66840416
2015-07-28,0.6714571,0.67134327,0.6717802,0.6713361,0.67025465,0.6697401,0.66792274
2015-07-29,0.67071754,0.6704274,0.66965854,0.6694993,0.6694434,0.66940314,0.66729844
2015-07-30,0.6701778,0.66902566,0.66983974,0.66882193,0.66932905,0.6680321,0.66842467
2015-07-31,0.6716499,0.6681038,0.6693646,0.66877353,0.6680025,0.6683685,0.66802543
2015-08-02,0.6699642,0.669071,0.66869354,0.66869015,0.6680169,0.6666962,0.66419303
2015-08-03,0.66952634,0.6679664,0.66831774,0.6678876,0.6670166,0.6641747,0.6629096
2015-08-04,0.66958153,0.66863555,0.66611433,0.6675862,0.6654823,0.6633096,0.66222394
2015-08-05,0.66843885,0.6681795,0.6662007,0.66466093,0.66437274,0.6623484,0.66221535
2015-08-06,0.668727,0.6680156,0.6637656,0.66334337,0.66192997,0.6623612,0.6614107
2015-08-07,0.6677637,0.6650331,0.66324604,0.6634634,0.66281265,0.66150475,0.66203845
2015-08-09,0.6652477,0.6635424,0.6628493,0.6620865,0.6630973,0.6614046,0.66040266
2015-08-10,0.6650112,0.6620365,0.66276586,0.66073215,0.6614785,0.6615648,0.6601509
2015-08-11,0.6630335,0.66195893,0.6620259,0.6613321,0.66176546,0.6603092,0.6585875
2015-08-12,0.6617679,0.6614669,0.66074085,0.66171193,0.6604466,0.6593326,0.65956855
2015-08-13,0.66187406,0.66184264,0.66085696,0.66042256,0.66136724,0.65914685,0.6583257
2015-08-14,0.66204983,0.66074556,0.65951407,0.66084635,0.65978956,0.6587067,0.65954626
2015-08-16,0.6609309,0.66099256,0.65765584,0.65932494,0.65802294,0.6601523,0.6592776
2015-08-17,0.6598035,0.6590037,0.6606895,0.6597786,0.65931743,0.65801346,0.6585817
2015-08-18,0.6598759,0.66006494,0.6593086,0.65881413,0.6590605,0.65836465,0.65977883
2015-08-19,0.65975046,0.6584159,0.660088,0.65971786,0.65931416,0.659183,0.6579638
2015-08-20,0.6585142,0.66019684,0.6584391,0.65887696,0.65889823,0.65983117,0.6574515
2015-08-21,0.6581207,0.6594093,0.65944356,0.658789,0.65877897,0.65750647,0.6582353
2015-08-23,0.6586858,0.6585456,0.6579898,0.6596382,0.65797657,0.6586062,0.65853596
2015-08-24,0.6591427,0.65979093,0.65851045,0.65881795,0.65821797,0.65845025,0.6576244
2015-08-25,0.65962905,0.65891826,0.6584334,0.65793663,0.65739393,0.65797746,0.6583085
2015-08-26,0.6596913,0.6588415,0.65772367,0.65824157,0.65840495,0.6586944,0.6585536
