,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY,CHFJPY
2017-06-09,113.77826,113.84472,113.83313,113.80516,113.80909,113.83811,113.809975
2017-06-11,113.77543,113.78592,113.80387,113.84368,113.81828,113.85166,113.83186
2017-06-12,113.88028,113.84558,113.83734,113.806015,113.84754,113.83901,113.8306
2017-06-13,113.78946,113.80627,113.78789,113.84266,113.79513,113.84855,113.88973
2017-06-14,113.81461,113.84325,113.83498,113.80695,113.8853,113.83382,113.87755
2017-06-15,113.76153,113.807175,113.80275,113.85054,113.86206,113.84782,113.93599
2017-06-16,113.86346,113.84239,113.85914,113.85299,113.82284,113.94567,113.99675
2017-06-18,113.86604,113.81597,113.87686,113.878876,113.907425,113.94078,113.98355
2017-06-19,113.81333,113.84882,113.8533,113.91945,113.99641,114.02542,114.12382
2017-06-20,113.88485,113.86847,113.89883,113.96215,114.01761,114.048454,114.10634
2017-06-21,113.88888,113.9505,113.9583,113.991104,114.03338,114.145004,114.16789
2017-06-22,113.928566,113.96446,114.00607,114.06459,114.15406,114.204735,114.24785
2017-06-23,113.9617,113.989845,114.06361,114.13026,114.228546,114.27586,114.27351
2017-06-25,114.021194,114.06368,114.13329,114.163994,114.25988,114.279205,114.286
2017-06-26,114.03751,114.14833,114.20851,114.27373,114.270424,114.2775,114.3167
2017-06-27,114.14676,114.19832,114.261154,114.229744,114.30365,114.318245,114.33019
2017-06-28,114.199135,114.2739,114.28326,114.278206,114.31908,114.33188,114.32349
2017-06-29,114.26987,114.24912,114.325294,114.33572,114.3608,114.33253,114.35359
2017-06-30,114.25549,114.27736,114.33237,114.34397,114.33216,114.39043,114.39348
2017-07-02,114.27411,114.33755,114.352295,114.32205,114.392654,114.363014,114.37445
2017-07-03,114.30744,114.30563,114.35878,114.37676,114.40165,114.365585,114.33248
2017-07-04,114.345985,114.336075,114.38148,114.39909,114.35827,114.39175,114.39213
2017-07-05,114.32642,114.36209,114.37912,114.36037,114.34882,114.38744,114.4502
2017-07-06,114.40572,114.38454,114.352585,114.36661,114.39092,114.42949,114.64602
2017-07-07,114.32564,114.37069,114.38261,114.387405,114.50748,114.654625,114.74908
2017-07-09,114.38778,114.361946,114.40063,114.49156,114.63077,114.701546,114.71057
2017-07-10,114.33562,114.387,114.47302,114.640816,114.64592,114.70984,114.74558
2017-07-11,114.42999,114.49163,114.64827,114.67752,114.66471,114.748055,114.7011
2017-07-12,114.486015,114.59978,114.612045,114.68248,114.71206,114.781136,114.93922
2017-07-13,114.64349,114.61636,114.663055,114.712296,114.77546,114.94985,116.186264
2017-07-14,114.69481,114.65719,114.69038,114.757744,114.965096,116.173676,116.75505
2017-07-16,114.66704,114.73933,114.826256,114.92566,116.16942,116.710045,116.86387
2017-07-17,114.75224,114.759995,114.93442,116.20708,116.75873,116.878265,116.95263
2017-07-18,114.779305,114.91997,116.1864,116.748055,116.85207,116.95557,116.884735
2017-07-19,114.959854,116.1212,116.822784,116.865845,116.94539,116.90172,117.0324
2017-07-20,116.18097,116.75493,116.835884,116.876076,117.032364,117.04959,117.162056
2017-07-21,116.817116,116.87945,116.8704,116.91491,117.04892,117.10325,117.04843
2017-07-23,116.83029,116.96637,116.967285,117.03346,117.094604,117.10004,117.13497
2017-07-24,116.88586,117.028595,117.06188,117.11748,117.069336,117.068436,117.1323
2017-07-25,117.00948,117.02089,117.09252,117.12199,117.11133,117.10411,117.05072
2017-07-26,117.04084,117.1145,117.092255,117.06422,117.11276,117.100784,117.18466
2017-07-27,117.09942,117.09417,117.11322,117.048485,117.082726,117.067116,117.045845
2017-07-28,117.05953,117.049866,117.12249,117.099464,117.08933,117.10509,117.129814
2017-07-30,117.07524,117.07102,117.08182,117.107895,117.094795,117.10148,117.10252
2017-07-31,117.11818,117.11744,117.15051,117.083336,117.0664,117.06587,117.094955
2017-08-01,117.069786,117.09528,117.08301,117.09502,117.11353,117.10605,117.16428
2017-08-02,117.083534,117.04677,117.11095,117.1174,117.11503,117.10219,117.10932
2017-08-03,117.10541,117.06996,117.117905,117.15697,117.08159,117.064644,117.04343
2017-08-04,117.07676,117.12052,117.06949,117.05508,117.08894,117.10685,117.12262
2017-08-06,117.15069,117.09639,117.08961,117.06143,117.09503,117.10275,117.09485
2017-08-07,117.05198,117.04381,117.09806,117.15888,117.06377,117.06354,116.9502
2017-08-08,117.11489,117.06894,117.08078,117.11923,117.11544,117.02355,116.9793
2017-08-09,117.09033,117.09393,117.08947,117.080795,116.94873,116.950294,116.95101
2017-08-10,117.1094,117.0722,117.067184,116.96118,116.93055,116.915474,116.86245
2017-08-11,117.15027,117.093025,116.99272,116.921104,116.9128,116.86009,116.77798
2017-08-13,117.12227,117.10345,116.934494,116.877884,116.85697,116.79065,115.680046
2017-08-14,117.01587,116.97921,116.9117,116.82538,116.77266,115.709946,114.464264
2017-08-15,117.02702,116.89667,116.88342,116.77733,115.66603,114.49083,114.227036
2017-08-16,116.94789,116.85312,116.75855,115.71171,114.44791,114.34669,114.12366
2017-08-17,116.84275,116.736885,115.68831,114.48855,114.33605,114.151085,114.05575
2017-08-18,116.739395,115.69401,114.50141,114.41441,114.22963,114.110016,114.025795
2017-08-20,115.69174,114.50756,114.27364,114.21844,114.108185,114.02083,114.02985
2017-08-21,114.49267,114.32388,114.2099,114.047806,114.08288,113.96511,113.93498
2017-08-22,114.38127,114.16686,114.10212,113.943245,113.93994,113.90802,113.90501
2017-08-23,114.18993,114.05756,114.12986,113.96033,113.87563,113.93208,113.899284
2017-08-24,114.14455,114.05089,113.97104,113.88745,113.89138,113.89454,113.898094
2017-08-25,114.08072,113.9184,113.88936,113.87763,113.87094,113.86429,113.918175
2017-08-27,113.94196,113.87323,113.89109,113.8675,113.875786,113.863495,113.89971
2017-08-28,113.85642,113.902855,113.898476,113.91618,113.91983,113.841606,113.855225
2017-08-29,113.95579,113.921394,113.862305,113.895454,113.8932,113.8977,113.87695
2017-08-30,113.910736,113.89355,113.87064,113.87957,113.874565,113.95324,113.877
2017-08-31,113.89665,113.88512,113.87278,113.91315,113.91779,113.88267,113.8771
2017-09-01,113.85883,113.86421,113.86488,113.87506,113.89098,113.87291,113.87719
2017-09-03,113.90963,113.878075,113.89827,113.871155,113.87225,113.91223,113.877304
2017-09-04,113.89519,113.8556,113.888916,113.86621,113.9157,113.87266,113.877396
2017-09-05,113.856476,113.900696,113.84594,113.87164,113.88875,113.87939,113.87751
2017-09-06,113.90848,113.88033,113.9031,113.89154,113.92441,113.86235,113.8776
2017-09-07,113.88995,113.89048,113.88914,113.885956,113.87833,113.89579,113.8777
2017-09-08,113.89037,113.87396,113.89313,113.89143,113.90477,113.85272,113.87779
2017-09-10,113.88493,113.89666,113.8542,113.88524,113.885666,113.88847,113.87787
2017-09-11,113.890594,113.87925,113.89936,113.87223,113.86979,113.86908,113.93198
2017-09-12,113.84792,113.85801,113.85872,113.88575,113.88031,113.897514,113.93214
2017-09-13,113.88704,113.874405,113.90326,113.87185,113.866516,113.89106,114.0598
2017-09-14,113.90256,113.89977,113.86171,113.900856,113.93903,114.00834,114.045204
2017-09-15,113.86082,113.89556,113.90899,113.941414,114.00296,114.02895,114.11977
2017-09-17,113.84019,113.91464,113.96317,114.0119,114.05095,114.12631,114.252075
2017-09-18,113.87289,113.89801,113.95572,114.03561,114.1167,114.25139,114.25107
2017-09-19,113.820305,113.96354,114.02435,114.1112,114.234924,114.231705,114.24464
2017-09-20,113.92392,113.99866,114.11128,114.217316,114.24678,114.2553,114.34662
2017-09-21,114.031166,114.10021,114.20354,114.216644,114.2796,114.3194,114.33637
2017-09-22,114.109055,114.19079,114.21786,114.285416,114.33051,114.341965,114.4053
2017-09-24,114.218124,114.256134,114.27077,114.317085,114.35281,114.357,114.44755
2017-09-25,114.26073,114.285965,114.302734,114.31192,114.406296,114.500854,114.56853
2017-09-26,114.30189,114.32031,114.35784,114.405235,114.43302,114.528885,114.61368
2017-09-27,114.30274,114.33362,114.4076,114.44552,114.552734,114.60452,114.62548
2017-09-28,114.3329,114.40879,114.47435,114.5278,114.527725,114.60906,114.670235
2017-09-29,114.377,114.40387,114.52409,114.59825,114.60508,114.65052,114.77356
2017-10-01,114.4663,114.529915,114.570656,114.63959,114.65594,114.735825,114.804245
2017-10-02,114.55424,114.6256,114.5406,114.65772,114.70192,114.823715,115.28993
2017-10-03,114.58707,114.63313,114.62832,114.734436,114.78679,115.29634,115.28084
2017-10-04,114.61152,114.629845,114.772125,114.7692,115.29237,115.29692,115.30707
2017-10-05,114.62763,114.7432,114.76918,115.29033,115.29227,115.26633,115.29634
2017-10-06,114.767395,114.8116,115.2747,115.25074,115.29236,115.28887,115.343346
2017-10-08,114.75927,115.2816,115.29939,115.297585,115.292465,115.29703,115.35782
2017-10-09,115.297195,115.28524,115.291534,115.30384,115.34898,115.31971,115.28081
2017-10-10,115.277954,115.28201,115.285034,115.35274,115.30318,115.31069,115.34011
2017-10-11,115.29384,115.27693,115.288216,115.31526,115.31067,115.29608,115.35306
2017-10-12,115.27443,115.305,115.33535,115.29736,115.3272,115.305145,115.32351
2017-10-13,115.349915,115.35876,115.317505,115.31569,115.28889,115.350746,115.29136
2017-10-15,115.32154,115.29903,115.31488,115.29698,115.350235,115.31541,115.29142
2017-10-16,115.2968,115.32159,115.323906,115.31609,115.3675,115.33887,115.35102
2017-10-17,115.30824,115.3588,115.330086,115.296616,115.31319,115.32908,115.37394
2017-10-18,115.310234,115.327225,115.30236,115.35664,115.30852,115.393326,115.3715
2017-10-19,115.31784,115.29932,115.30759,115.339775,115.37178,115.35183,115.37228
2017-10-20,115.293106,115.32473,115.35306,115.380646,115.356384,115.350426,115.278366
2017-10-22,115.33934,115.35964,115.396866,115.36877,115.37014,115.38017,115.39813
2017-10-23,115.3248,115.38714,115.383026,115.34059,115.35412,115.37918,115.37604
2017-10-24,115.38535,115.38414,115.3657,115.40694,115.36878,115.43005,115.320145
2017-10-25,115.32797,115.35283,115.39202,115.34303,115.38122,115.35301,115.31457
2017-10-26,115.37717,115.387985,115.35967,115.35477,115.3297,115.33287,115.331055
2017-10-27,115.34808,115.38466,115.35964,115.27433,115.292015,115.27606,115.312645
2017-10-29,115.39773,115.35888,115.36213,115.332565,115.29963,115.29701,115.24388
2017-10-30,115.32775,115.32034,115.32617,115.29033,115.27323,115.29699,115.20677
2017-10-31,115.34197,115.32819,115.34832,115.27704,115.270805,115.22435,115.14525
2017-11-01,115.33763,115.30977,115.23278,115.31854,115.1837,115.1414,115.123344
2017-11-02,115.28176,115.29299,115.2871,115.15317,115.13711,115.095184,115.09833
2017-11-03,115.35303,115.28207,115.20899,115.134865,115.1172,115.15581,115.07189
2017-11-05,115.28151,115.21303,115.15978,115.1297,115.10991,115.106834,115.00884
2017-11-06,115.20272,115.15068,115.13503,115.08081,115.02524,115.006676,114.91371
2017-11-07,115.14772,115.112274,115.12142,115.090485,114.98003,114.91257,114.88691
2017-11-08,115.10122,115.05955,115.054276,115.00099,114.891045,114.91297,114.72792
2017-11-09,115.08235,115.07574,114.9919,114.90274,114.878784,114.791756,114.700676
