,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD,AUDUSD
2015-08-31,0.7333776,0.7331065,0.7314905,0.7318918,0.7307646,0.73102975,0.7308147
2015-09-01,0.73319715,0.73182946,0.73219544,0.7289768,0.730314,0.7304247,0.7305948
2015-09-02,0.7319246,0.7318798,0.73167986,0.7311371,0.72963846,0.73012656,0.7306998
2015-09-03,0.7324657,0.73111385,0.73118013,0.728606,0.7306105,0.7306344,0.73062044
2015-09-04,0.73101646,0.7310963,0.73062456,0.7317063,0.7295508,0.7302927,0.7287185
2015-09-06,0.73101306,0.72997534,0.7303669,0.73068756,0.7309806,0.7303431,0.729266
2015-09-07,0.7315093,0.7301034,0.73008704,0.73003805,0.73070955,0.7292045,0.72808653
2015-09-08,0.73113704,0.7299877,0.72991306,0.7301952,0.72818553,0.7278885,0.7255727
2015-09-09,0.7300742,0.73062426,0.729209,0.7288118,0.7283667,0.7264691,0.72049075
2015-09-10,0.72968304,0.7298775,0.7280433,0.7281962,0.72633386,0.7201891,0.71752524
2015-09-11,0.7295345,0.7284499,0.7280728,0.7264836,0.720516,0.71805775,0.71735877
2015-09-13,0.7286509,0.7276721,0.72588557,0.7196428,0.7170126,0.7162841,0.7181232
2015-09-14,0.7279734,0.72626007,0.7203405,0.71729326,0.71704423,0.71796906,0.7158931
2015-09-15,0.7268177,0.7200418,0.7156073,0.7165046,0.71611667,0.7163466,0.7166658
2015-09-16,0.7209775,0.7175706,0.71649086,0.71697825,0.7176941,0.71711344,0.7159665
2015-09-17,0.716752,0.7173324,0.71585613,0.71759295,0.7168742,0.71669483,0.7153845
2015-09-18,0.7170624,0.71641773,0.7173274,0.71677256,0.7141059,0.7160447,0.7147845
2015-09-20,0.7165069,0.71718526,0.71616685,0.7161884,0.7158328,0.7146513,0.7136934
2015-09-21,0.71547484,0.7170026,0.7151496,0.71523845,0.7154822,0.7146108,0.71145874
2015-09-22,0.7185183,0.7157097,0.71568245,0.71511465,0.7142456,0.7128627,0.715589
2015-09-23,0.7162091,0.7151448,0.7151621,0.7139867,0.7154545,0.7126497,0.7131775
2015-09-24,0.7155126,0.7150864,0.7142642,0.71407396,0.7132715,0.7126721,0.7127008
2015-09-25,0.71468955,0.71433944,0.7110614,0.7139915,0.7119014,0.7121613,0.7105068
2015-09-27,0.7141879,0.71361774,0.71223986,0.71410304,0.7098493,0.70998603,0.7065983
2015-09-28,0.7133695,0.7101859,0.71368885,0.70894444,0.710257,0.70884234,0.70659256
2015-09-29,0.7125865,0.7115976,0.7111214,0.7102383,0.7072915,0.70646465,0.7063556
2015-09-30,0.7111213,0.71168727,0.71144205,0.70881534,0.7064823,0.7060147,0.70669204
2015-10-01,0.70987946,0.71031594,0.70823663,0.7067886,0.70656747,0.7061918,0.7071102
2015-10-02,0.710116,0.7082928,0.70685524,0.70597,0.70639944,0.7061548,0.70754826
2015-10-04,0.7090118,0.7069372,0.70746464,0.7061821,0.706566,0.7061457,0.70544565
2015-10-05,0.7068912,0.7056782,0.70746636,0.70653075,0.70589453,0.70612514,0.70592576
2015-10-06,0.7060676,0.7068103,0.70629257,0.70621085,0.70660686,0.70585865,0.70591533
2015-10-07,0.7065439,0.7056788,0.7068622,0.7065365,0.70682645,0.7064006,0.70639265
2015-10-08,0.70569867,0.7067896,0.7067254,0.7060031,0.7062732,0.7061191,0.7062016
2015-10-09,0.70627236,0.70567876,0.70584553,0.706338,0.7070187,0.70673054,0.70713776
2015-10-11,0.70683295,0.7067743,0.70566154,0.70654106,0.7059131,0.7081183,0.7082322
2015-10-12,0.70569146,0.7056803,0.7062735,0.70590514,0.70678324,0.7090817,0.70949733
2015-10-13,0.7060996,0.70676094,0.70688266,0.7072569,0.7066555,0.7087978,0.7114528
2015-10-14,0.70571774,0.7056799,0.7063325,0.7074854,0.7094775,0.71015245,0.71076095
2015-10-15,0.7070061,0.70725316,0.7079031,0.70975125,0.71166843,0.7120156,0.7126616
2015-10-16,0.70864385,0.7083703,0.7096546,0.7098154,0.7124819,0.7120379,0.7141377
2015-10-18,0.707982,0.7090276,0.70976394,0.71333134,0.71334624,0.7144646,0.71553695
2015-10-19,0.7098755,0.7090706,0.7137106,0.71205527,0.7145437,0.71489745,0.71558696
2015-10-20,0.7098812,0.7117232,0.71195257,0.7134089,0.71636164,0.71864253,0.7188093
2015-10-21,0.71194005,0.713194,0.7141775,0.7148748,0.7171548,0.71681964,0.72050625
2015-10-22,0.71321803,0.714192,0.71556604,0.7167593,0.71882606,0.71738887,0.71997994
2015-10-23,0.7139872,0.7149133,0.7144112,0.71827674,0.7182509,0.71946627,0.71987295
2015-10-25,0.71462995,0.7158826,0.718468,0.7190638,0.7204485,0.71921825,0.72045493
2015-10-26,0.7176251,0.7166219,0.71955407,0.7196921,0.7207877,0.72070265,0.72035325
2015-10-27,0.71702385,0.7180468,0.72059965,0.7199245,0.72045237,0.72013617,0.71756655
2015-10-28,0.71893233,0.72027355,0.72083944,0.7176067,0.71965975,0.717593,0.71515346
2015-10-29,0.72038805,0.720109,0.7197693,0.7199109,0.7183295,0.7147324,0.71859956
2015-10-30,0.72069687,0.7193946,0.72063404,0.7180396,0.71501243,0.71903074,0.7190611
2015-11-01,0.71998215,0.7203942,0.71740246,0.7176417,0.718748,0.7188484,0.71882206
2015-11-02,0.7203755,0.71858245,0.7165166,0.71922076,0.71913934,0.71868926,0.71943325
2015-11-03,0.7179567,0.71785897,0.7190265,0.7194483,0.71824086,0.7194911,0.7177787
2015-11-04,0.71390414,0.7188667,0.7195953,0.71887004,0.7185471,0.7181423,0.71854806
2015-11-05,0.71947426,0.71910584,0.719139,0.71956027,0.71980435,0.71809506,0.71908325
2015-11-06,0.72043306,0.71875435,0.71842617,0.7192677,0.7187235,0.71906406,0.71881396
2015-11-08,0.7192149,0.7191243,0.7198193,0.7197809,0.7189647,0.7188489,0.71951
2015-11-09,0.7187685,0.71914566,0.71941733,0.7184636,0.7191672,0.71866286,0.71763897
2015-11-10,0.7181391,0.7184788,0.7187993,0.7202714,0.7181227,0.7195996,0.71851134
2015-11-11,0.7185155,0.7187381,0.71795,0.71785337,0.71847886,0.71803147,0.71910185
2015-11-12,0.7191655,0.7201201,0.7186774,0.7182913,0.71992916,0.71797645,0.7188033
2015-11-13,0.7173795,0.71924883,0.7191511,0.71703464,0.7186814,0.7190929,0.71957624
2015-11-15,0.717878,0.71962357,0.71832734,0.7193161,0.71895814,0.7188445,0.719085
2015-11-16,0.7180365,0.7186753,0.7173417,0.71907157,0.7191896,0.7186185,0.7176252
2015-11-17,0.71705294,0.71882474,0.7188322,0.71697676,0.71682376,0.71795464,0.71697485
2015-11-18,0.7202638,0.720267,0.71906257,0.7185429,0.7174946,0.71903735,0.7194137
2015-11-19,0.7160629,0.7178885,0.7183028,0.71781725,0.7192489,0.7178411,0.7167037
2015-11-20,0.71636736,0.7179613,0.7174541,0.71852887,0.71896964,0.7172253,0.7180008
2015-11-22,0.7187793,0.71687096,0.71700186,0.71778756,0.71751493,0.71960807,0.71786547
2015-11-23,0.7186489,0.7187711,0.7194882,0.71853113,0.71751094,0.7172441,0.7169287
2015-11-24,0.71879053,0.7162694,0.71629536,0.7177491,0.717069,0.7184179,0.7165576
2015-11-25,0.71739024,0.71815866,0.71558046,0.71851575,0.71932197,0.7178055,0.7174091
2015-11-26,0.7190445,0.7166919,0.7174903,0.7177056,0.7171777,0.7178709,0.7186306
2015-11-27,0.7154226,0.71814173,0.71736956,0.71762246,0.7187412,0.7178079,0.71861595
2015-11-29,0.7169309,0.71924627,0.71818256,0.7137641,0.71748745,0.71787405,0.71562463
2015-11-30,0.7177346,0.7185606,0.7176469,0.718253,0.7161134,0.717825,0.7183959
2015-12-01,0.71803385,0.7171573,0.71729094,0.7166268,0.7177698,0.71789634,0.7175079
2015-12-02,0.71725065,0.7177772,0.7185065,0.7184795,0.71805024,0.7178477,0.7168855
2015-12-03,0.7182514,0.71819454,0.71814144,0.7166022,0.7164147,0.7179208,0.71788114
2015-12-04,0.7192589,0.71863747,0.7154623,0.71672195,0.71712625,0.7165898,0.7170482
2015-12-06,0.7169264,0.71699446,0.7176164,0.7153006,0.71795166,0.7179263,0.71911687
2015-12-07,0.71716374,0.7160528,0.71653295,0.7174317,0.71666735,0.71838766,0.718479
2015-12-08,0.71791667,0.7181562,0.717135,0.71895164,0.7162582,0.7184515,0.718607
2015-12-09,0.7194054,0.7182339,0.7166365,0.7185419,0.71985847,0.7190759,0.718812
2015-12-10,0.716464,0.7148406,0.71871793,0.71953875,0.717307,0.721254,0.7197143
2015-12-11,0.71776754,0.7179463,0.72057456,0.719592,0.7198972,0.7196135,0.7201952
2015-12-13,0.7185025,0.7182691,0.7193331,0.7187833,0.7195878,0.71967614,0.7191628
2015-12-14,0.7159056,0.719097,0.7186492,0.7199699,0.7205097,0.7203506,0.72018814
2015-12-15,0.71862745,0.71999246,0.7206685,0.7193617,0.719787,0.7193896,0.71914643
2015-12-16,0.71871686,0.7199093,0.72021776,0.72051775,0.72035545,0.7203449,0.7201833
2015-12-17,0.7188125,0.72117865,0.7201178,0.7190882,0.71911985,0.7193817,0.72015166
2015-12-18,0.72026217,0.71949816,0.72025067,0.7198883,0.71794885,0.7205348,0.72100586
2015-12-20,0.71844316,0.71788836,0.71991575,0.71923894,0.7212715,0.7209367,0.72201484
2015-12-21,0.721852,0.71979445,0.72013986,0.7211843,0.7201026,0.72202796,0.7221802
2015-12-22,0.7181279,0.7197295,0.71953946,0.7216533,0.72159344,0.7224309,0.722652
2015-12-23,0.72040814,0.71783304,0.72204614,0.7216401,0.7227195,0.7222489,0.72214353
2015-12-24,0.7206144,0.7214116,0.72189236,0.7222379,0.7236693,0.7228154,0.7240533
2015-12-27,0.721571,0.72193927,0.720773,0.72208846,0.72110075,0.7222694,0.72352755
2015-12-28,0.72179145,0.72185224,0.7224915,0.7227613,0.72291875,0.72250926,0.7239191
2015-12-29,0.72231346,0.72274053,0.7223507,0.72205424,0.72304577,0.7221222,0.72252893
2015-12-30,0.72160107,0.722913,0.722941,0.7231963,0.72320855,0.72397524,0.72333723
2015-12-31,0.7227205,0.72273535,0.7247576,0.7236051,0.7239991,0.72208333,0.7237619
2016-01-03,0.7231466,0.7212614,0.72499746,0.7239232,0.7222438,0.723832,0.7236283
2016-01-04,0.72340447,0.722244,0.72456753,0.72418123,0.72328186,0.72263515,0.7222077
2016-01-05,0.7233837,0.72336787,0.7223606,0.724025,0.7231121,0.72330815,0.72284275
2016-01-06,0.72338223,0.7239659,0.7242675,0.72244895,0.72306913,0.7228446,0.7230161
2016-01-07,0.7233841,0.7226993,0.72368985,0.7231112,0.72296566,0.7227357,0.72232264
2016-01-08,0.72338706,0.723736,0.7239713,0.72262216,0.7225271,0.7228299,0.722167
2016-01-10,0.7233894,0.72275877,0.7223507,0.72252864,0.72245145,0.7226141,0.72199965
2016-01-11,0.72341824,0.72278047,0.72297347,0.7224536,0.722831,0.7224492,0.7215697
2016-01-12,0.7218985,0.7228573,0.72251517,0.72283185,0.72138464,0.7211276,0.72108054
2016-01-13,0.7227162,0.7224269,0.7225563,0.72139025,0.7218633,0.7217159,0.71998906
2016-01-14,0.7229961,0.7229171,0.7217074,0.72149277,0.7213764,0.7205024,0.7193175
2016-01-15,0.7221394,0.72186685,0.7214696,0.72168744,0.71965694,0.7191899,0.71844935
2016-01-17,0.72218573,0.72122705,0.7208433,0.72008127,0.71914464,0.7184887,0.7175131
2016-01-18,0.7219266,0.72129434,0.7200013,0.71944314,0.7175032,0.7178754,0.7156818
2016-01-19,0.7207414,0.7201743,0.7200369,0.71797204,0.71799165,0.71678156,0.71610045
2016-01-20,0.7201193,0.718729,0.71882796,0.717564,0.71660703,0.71557784,0.71613973
2016-01-21,0.71876734,0.7190849,0.71762353,0.7165547,0.71596074,0.71518844,0.71542466
2016-01-22,0.71809596,0.7174556,0.71634376,0.7168099,0.71528435,0.7136451,0.70768976
2016-01-24,0.7183512,0.716577,0.71558607,0.71561396,0.71487945,0.7074123,0.7071449
2016-01-25,0.71631527,0.71629614,0.7151063,0.71484196,0.70700973,0.7068254,0.70730466
2016-01-26,0.716422,0.71553254,0.7146401,0.7074095,0.70801276,0.7069934,0.70634
2016-01-27,0.7154873,0.71467745,0.706621,0.707038,0.706255,0.70640796,0.7071133
2016-01-28,0.7146416,0.70692205,0.70768934,0.7080021,0.7066325,0.7073255,0.70637923
2016-01-29,0.70686436,0.7069106,0.7079256,0.7066386,0.70623523,0.7046129,0.7057392
2016-01-31,0.706869,0.7072866,0.7073071,0.706251,0.7048626,0.7052579,0.7043065
2016-02-01,0.7074446,0.70667875,0.7069712,0.70483565,0.7040991,0.70503545,0.70480394
2016-02-02,0.7060263,0.7049603,0.7049309,0.7040756,0.7049632,0.7041191,0.7040225
2016-02-03,0.70718086,0.7054146,0.7050665,0.70493615,0.7048834,0.70490754,0.7067402
2016-02-04,0.70486766,0.7053908,0.7043827,0.70485574,0.7040488,0.7047283,0.7054549
2016-02-05,0.7050299,0.7046482,0.7046171,0.7040255,0.70499647,0.70654017,0.7033672
2016-02-07,0.70534736,0.7047565,0.7055826,0.70496815,0.70426255,0.70423687,0.70416063
2016-02-08,0.7047449,0.7048492,0.7047504,0.7042375,0.7052154,0.70525134,0.7054806
2016-02-09,0.70488477,0.7041326,0.703441,0.7051856,0.70427024,0.7049278,0.70344794
2016-02-10,0.7051623,0.70522684,0.7056104,0.704245,0.7052507,0.70401794,0.70499766
2016-02-11,0.70436496,0.7048026,0.70506555,0.70522106,0.7042803,0.7043448,0.704653
2016-02-12,0.70298165,0.7042377,0.703842,0.7042542,0.70528543,0.704053,0.70428723
2016-02-14,0.70502955,0.7054657,0.70383376,0.70525646,0.704292,0.70475465,0.70407534
2016-02-15,0.70397246,0.7040135,0.704723,0.7042659,0.7053214,0.7051302,0.7050426
2016-02-16,0.7049368,0.70529026,0.70381796,0.7052922,0.70430595,0.7059233,0.7056242
2016-02-17,0.7039767,0.7047991,0.7050688,0.7042795,0.70322657,0.7072096,0.7071889
2016-02-18,0.7049717,0.70421714,0.7049301,0.70521665,0.706648,0.7073727,0.7086272
2016-02-19,0.7039871,0.7037181,0.70661175,0.70755565,0.7071575,0.70842797,0.70920813
2016-02-21,0.7050064,0.7064278,0.70601934,0.7059163,0.7081447,0.7091667,0.7101115
2016-02-22,0.705055,0.7078551,0.70671,0.7089362,0.70757455,0.70888186,0.7081054
2016-02-23,0.7063924,0.7074759,0.7066413,0.7078295,0.708138,0.707484,0.7090476
2016-02-24,0.70656854,0.70568055,0.7075133,0.7084922,0.7072933,0.7098259,0.71209687
2016-02-25,0.70875716,0.7085752,0.70738095,0.70888615,0.70966583,0.70980227,0.70963764
2016-02-26,0.7082235,0.70772666,0.7081676,0.7094159,0.7088956,0.7098462,0.71198505
2016-02-28,0.70875704,0.71044236,0.7096777,0.70960677,0.7110874,0.71121985,0.7113294
2016-02-29,0.70943725,0.7084766,0.7094014,0.70957154,0.71094286,0.71043205,0.71296823
2016-03-01,0.7094821,0.7089816,0.7105882,0.7099792,0.71153826,0.7130943,0.71270376
2016-03-02,0.70975816,0.7098362,0.71179664,0.7105522,0.7108954,0.7126126,0.7146228
2016-03-03,0.71054417,0.7109431,0.7112233,0.7124554,0.7127796,0.7121458,0.71362376
2016-03-04,0.7116901,0.71102285,0.71158725,0.7128624,0.71237653,0.712362,0.713943
2016-03-06,0.7119597,0.7121196,0.71200866,0.71244985,0.7125023,0.7140982,0.71426696
2016-03-07,0.71337163,0.7129104,0.7134018,0.7133775,0.714908,0.7143335,0.7149987
2016-03-08,0.7123365,0.7114064,0.7131131,0.7143979,0.71427155,0.7143278,0.7153164
2016-03-09,0.7131314,0.7139036,0.7142136,0.7140516,0.71511406,0.7158611,0.71530265
2016-03-10,0.7139679,0.7136052,0.71434474,0.7143847,0.71469736,0.7156478,0.71804404
2016-03-11,0.714959,0.7139373,0.7144564,0.71525156,0.7151873,0.7170994,0.71771145
2016-03-13,0.7140065,0.71397275,0.71529204,0.7158109,0.71678245,0.7178606,0.71791744
2016-03-14,0.7148514,0.71565974,0.7163436,0.7157465,0.7190775,0.71917975,0.7179947
2016-03-15,0.7158564,0.71553504,0.71734583,0.7174047,0.7193591,0.7189193,0.72101694
2016-03-16,0.71626776,0.7168396,0.71716416,0.717902,0.7196865,0.7206666,0.7227458
2016-03-17,0.71721566,0.71796507,0.717597,0.71771413,0.7210014,0.7221512,0.7219672
2016-03-18,0.717981,0.71787703,0.7185131,0.7203633,0.7213371,0.7212839,0.72519904
2016-03-20,0.71915627,0.71766436,0.71981305,0.7216165,0.7220643,0.72645324,0.73362994
2016-03-21,0.7180848,0.7188337,0.72055894,0.7222328,0.72678477,0.7333749,0.74029416
2016-03-22,0.7197905,0.72028065,0.72203463,0.7258436,0.73641896,0.74005854,0.7410594
2016-03-23,0.7225499,0.72195065,0.72592086,0.7347798,0.73793465,0.74233544,0.7430873
2016-03-24,0.7217776,0.7261824,0.7349399,0.74067044,0.7411074,0.74355716,0.743519
2016-03-27,0.72601557,0.7346011,0.7373505,0.7418664,0.7453009,0.74480367,0.7461608
2016-03-28,0.7337891,0.74025655,0.74069864,0.74287975,0.74424344,0.74644464,0.74828374
2016-03-29,0.739767,0.7410911,0.7418743,0.7436193,0.7456348,0.7460985,0.74860495
2016-03-30,0.7405467,0.74224627,0.744288,0.74417126,0.74739856,0.7497302,0.7502536
2016-03-31,0.7419341,0.7461939,0.74672526,0.7465866,0.746867,0.7498001,0.7505587
2016-04-01,0.7438279,0.7466347,0.7476184,0.7485079,0.7495849,0.75146365,0.7510589
2016-04-03,0.7457327,0.7471786,0.7480068,0.75017875,0.75147706,0.7516235,0.75145054
2016-04-04,0.7476463,0.7485987,0.7503134,0.7498961,0.75078297,0.75268453,0.752395
2016-04-05,0.7485754,0.7494071,0.7512488,0.75147444,0.75291824,0.75291103,0.7549926
2016-04-06,0.7504461,0.7511948,0.7516794,0.7521231,0.7531951,0.75249875,0.7537286
2016-04-07,0.7502642,0.7525006,0.7506937,0.7522645,0.75221914,0.75598687,0.75432503
2016-04-08,0.75082785,0.753257,0.75175685,0.753086,0.7543966,0.75459164,0.75471276
2016-04-10,0.7530985,0.7533951,0.75195086,0.75376016,0.7547018,0.75514907,0.7562797
2016-04-11,0.75268114,0.75353247,0.7527548,0.75450253,0.75504684,0.7544483,0.7554859
2016-04-12,0.75485706,0.7539412,0.7549435,0.7552043,0.7558032,0.7562174,0.7557859
2016-04-13,0.75429326,0.7548293,0.7541071,0.75540346,0.7561833,0.7567309,0.7581414
2016-04-14,0.75445986,0.75468785,0.75497323,0.7555287,0.7570335,0.7574434,0.75819486
2016-04-15,0.7545132,0.75587815,0.7558925,0.75691116,0.7583074,0.75840276,0.7588918
2016-04-17,0.7559408,0.7555676,0.7558155,0.7581392,0.75780207,0.75674725,0.7587397
2016-04-18,0.75622225,0.7562443,0.7569479,0.7605264,0.75875944,0.76015085,0.75962025
2016-04-19,0.75630397,0.7580143,0.7568868,0.75852007,0.7592039,0.7605491,0.7599671
2016-04-20,0.7582837,0.7578153,0.7578704,0.75864285,0.7610255,0.7618166,0.76167053
2016-04-21,0.7583386,0.7579349,0.7596284,0.7597593,0.76048785,0.76077193,0.7627663
2016-04-22,0.7589267,0.7604231,0.759879,0.7616934,0.761888,0.76320595,0.76313955
2016-04-24,0.75915307,0.7610107,0.7608508,0.7619542,0.761571,0.7615786,0.76335937
2016-04-25,0.75930697,0.7611994,0.7612842,0.76156956,0.7627592,0.7631502,0.7630458
2016-04-26,0.7608088,0.761484,0.7622023,0.7617584,0.76178074,0.763198,0.76286995
2016-04-27,0.76101625,0.76205534,0.7621188,0.7624537,0.7632235,0.7629946,0.76363534
2016-04-28,0.7623419,0.7619395,0.76320076,0.76438427,0.7630789,0.7634912,0.76271975
2016-04-29,0.7624578,0.7631841,0.76276195,0.76276666,0.76219046,0.7623923,0.76345044
2016-05-01,0.7627191,0.76280177,0.7635223,0.7632101,0.76354134,0.7635934,0.7621225
2016-05-02,0.76272243,0.7624137,0.76466906,0.7627554,0.763071,0.7638587,0.7639064
2016-05-03,0.7622651,0.7627994,0.7624244,0.7626041,0.7644226,0.76287746,0.7631614
2016-05-04,0.76450217,0.76321405,0.7637007,0.76274097,0.7627315,0.76344955,0.7633359
2016-05-05,0.76322794,0.76278704,0.76466745,0.76335603,0.76177055,0.7637563,0.76362574
2016-05-06,0.76286924,0.76322716,0.76237285,0.7637232,0.7615926,0.7624507,0.7648273
2016-05-08,0.76250315,0.762774,0.76367575,0.7633699,0.76270604,0.7629425,0.76157045
2016-05-09,0.76357263,0.76324075,0.76466066,0.76260465,0.76295,0.7620708,0.7621747
2016-05-10,0.76317155,0.76276076,0.76232314,0.76269954,0.7624211,0.76099116,0.75955445
2016-05-11,0.76376396,0.7632546,0.7636488,0.7604572,0.7617525,0.7623491,0.75847554
2016-05-12,0.7624324,0.7627467,0.76309925,0.76056874,0.7600766,0.75974804,0.7599519
2016-05-13,0.76307625,0.76333123,0.7620311,0.760153,0.7596852,0.75898063,0.75998336
2016-05-15,0.76322687,0.7605395,0.760387,0.76038,0.75851643,0.7590794,0.7584264
2016-05-16,0.7630039,0.7604146,0.7598694,0.75897956,0.7588626,0.7585679,0.75826746
2016-05-17,0.760546,0.7590738,0.7582172,0.75760764,0.75747055,0.758673,0.7584132
2016-05-18,0.7598626,0.7574303,0.75927514,0.75834763,0.75798696,0.75799567,0.7597748
2016-05-19,0.7608017,0.75900763,0.756859,0.75818425,0.75929403,0.7577371,0.75251055
2016-05-20,0.758814,0.75904393,0.7606418,0.7584322,0.7585331,0.7530157,0.7501348
2016-05-22,0.7583189,0.7586076,0.7560963,0.75838745,0.75260746,0.74760836,0.7467601
2016-05-23,0.758828,0.75800884,0.75839823,0.7528529,0.7480584,0.74373114,0.7366806
2016-05-24,0.7583035,0.7583145,0.75334555,0.750359,0.74750906,0.73663205,0.73663044
2016-05-25,0.7588431,0.75299793,0.74828726,0.74660677,0.73819655,0.7339393,0.7355909
2016-05-26,0.75292134,0.74713755,0.7466162,0.73791814,0.73695564,0.73558646,0.7366206
2016-05-27,0.7474642,0.7465448,0.74630994,0.73799,0.73630244,0.73532027,0.73470086
2016-05-29,0.74674594,0.7379563,0.73675376,0.73607165,0.7358939,0.73511213,0.7342796
2016-05-30,0.73728,0.73725265,0.7352032,0.736146,0.73275334,0.7325496,0.7318657
2016-05-31,0.7379694,0.7366854,0.7348735,0.73278296,0.7317537,0.7312212,0.7312446
2016-06-01,0.73788804,0.73578364,0.7352263,0.7322746,0.73343647,0.7331723,0.73286664
2016-06-02,0.7346916,0.73279643,0.73095864,0.7304491,0.73280424,0.7314046,0.7321472
2016-06-03,0.7350582,0.7329672,0.73146594,0.7315433,0.73413515,0.73155737,0.7335014
2016-06-05,0.7324436,0.73204446,0.7325311,0.73184824,0.72950596,0.73328876,0.73216355
2016-06-06,0.73194784,0.7329347,0.73240817,0.7335338,0.7313979,0.7314979,0.73351824
2016-06-07,0.7330538,0.73153555,0.7315616,0.7317859,0.7327907,0.73165345,0.73264843
2016-06-08,0.7313241,0.7332226,0.73260736,0.7316447,0.7324324,0.7334061,0.7312974
2016-06-09,0.7329688,0.73259866,0.73239034,0.7331974,0.7306846,0.7315958,0.7334478
2016-06-10,0.73257697,0.73316246,0.7315856,0.7317609,0.7293343,0.73175395,0.73234385
2016-06-12,0.7323205,0.7324627,0.73213357,0.73184735,0.72973543,0.73352426,0.73125106
2016-06-13,0.73124135,0.7332216,0.7316573,0.73363733,0.73109865,0.7316983,0.7320472
2016-06-14,0.73186195,0.731842,0.7309973,0.7315126,0.7305896,0.73185885,0.73276407
2016-06-15,0.7326689,0.7333342,0.732231,0.7317469,0.7323031,0.7336437,0.72952414
2016-06-16,0.73207116,0.7326087,0.7330864,0.7336153,0.730479,0.73159856,0.73256624
2016-06-17,0.73189956,0.7306352,0.7325482,0.7317975,0.73349196,0.7303831,0.73290515
2016-06-19,0.7318616,0.7317469,0.73137903,0.73218143,0.7317003,0.7340954,0.73122865
2016-06-20,0.7333819,0.7329651,0.73298585,0.73249745,0.73135716,0.73228586,0.7308517
2016-06-21,0.7312231,0.73127884,0.7325037,0.7325553,0.7318438,0.73213196,0.7333599
2016-06-22,0.7330652,0.72992575,0.7303734,0.73251265,0.7319328,0.7346869,0.7349337
2016-06-23,0.7293907,0.73157465,0.7309456,0.7323377,0.73527443,0.7362148,0.7359764
2016-06-24,0.73199356,0.73286027,0.73221856,0.7336333,0.7322687,0.73650485,0.7378086
2016-06-26,0.7306258,0.7333556,0.73371154,0.7364775,0.73620856,0.73781294,0.73766786
2016-06-27,0.73198783,0.73522407,0.73574734,0.73562557,0.737201,0.73704845,0.73781806
2016-06-28,0.73487324,0.73367923,0.73488,0.7361537,0.73980576,0.73721033,0.73803097
2016-06-29,0.7352852,0.73809314,0.73784673,0.73767805,0.7386905,0.738005,0.739257
2016-06-30,0.73384243,0.7367772,0.7387187,0.73680043,0.73980707,0.7375845,0.73991567
2016-07-01,0.7361844,0.737039,0.73705894,0.73870826,0.7379829,0.7410879,0.73937184
2016-07-03,0.73793066,0.73794127,0.7385397,0.7405954,0.73861116,0.74113643,0.74257106
2016-07-04,0.73551375,0.73938984,0.73914224,0.7384112,0.73968315,0.7390892,0.741293
2016-07-05,0.7398936,0.7374811,0.73701334,0.73949784,0.7401453,0.7425324,0.7425563
2016-07-06,0.7393161,0.74015945,0.7392654,0.74048287,0.74157906,0.7429695,0.74336785
2016-07-07,0.73938954,0.74011874,0.7402358,0.7423885,0.74148417,0.7442224,0.74370784
2016-07-08,0.73996043,0.74059564,0.7422499,0.74223,0.7435704,0.74317056,0.7441602
2016-07-10,0.7431424,0.7417146,0.7428573,0.7435473,0.74222124,0.74380016,0.74373984
2016-07-11,0.74154216,0.7423589,0.7429559,0.74338776,0.7438135,0.7446146,0.7442373
2016-07-12,0.74281377,0.74361885,0.7431418,0.74472535,0.7446268,0.7442939,0.74675643
2016-07-13,0.7435378,0.7433709,0.74345905,0.7440906,0.7446841,0.74661356,0.747184
2016-07-14,0.7428338,0.7436927,0.74337673,0.7444179,0.7448904,0.74580556,0.74724305
2016-07-15,0.74498343,0.7440561,0.74394184,0.7458936,0.7473456,0.74677587,0.7460108
2016-07-17,0.74405056,0.7446308,0.7459173,0.74670786,0.7463627,0.7466828,0.7480281
2016-07-18,0.7446942,0.7467754,0.74722475,0.74600595,0.7461256,0.7475168,0.74771684
2016-07-19,0.7459557,0.7469779,0.74557966,0.7470078,0.74686515,0.7474859,0.74881476
2016-07-20,0.7466922,0.74530506,0.74768287,0.7472985,0.7478209,0.74752504,0.7481898
2016-07-21,0.746934,0.7469927,0.7472041,0.7473351,0.74766845,0.747442,0.7483053
2016-07-22,0.747919,0.74744684,0.7483442,0.7472998,0.748668,0.7463963,0.7481495
2016-07-24,0.7472522,0.74750584,0.7484266,0.74738467,0.74782294,0.74816823,0.74803376
2016-07-25,0.74681395,0.7480666,0.7466101,0.7479868,0.74740064,0.74783844,0.749035
2016-07-26,0.74741155,0.74715483,0.74759084,0.747403,0.74857944,0.748949,0.74923164
2016-07-27,0.74819416,0.74689215,0.7484248,0.74759185,0.748194,0.7493373,0.748451
2016-07-28,0.74710643,0.7481084,0.74856293,0.7483172,0.74929065,0.7502513,0.7506755
2016-07-29,0.7481368,0.7486885,0.74892557,0.75081587,0.7496032,0.7487954,0.7508543
2016-07-31,0.7484982,0.7485261,0.7498527,0.75008076,0.7502738,0.7508693,0.751471
2016-08-01,0.74877125,0.74974346,0.74953955,0.7503828,0.7517808,0.7509007,0.7512627
2016-08-02,0.749537,0.7499399,0.7510973,0.7499864,0.75185686,0.7518414,0.75186116
