,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD,EURCAD
,0,1,2,3,4,5,6
2011-01-16,1.3257654,1.3257898,1.3249929,1.3252133,1.3229392,1.3220696,1.322851
2011-01-17,1.3286563,1.3272032,1.3257383,1.3251722,1.3254875,1.3252984,1.325402
2011-01-18,1.3275657,1.3261286,1.3255178,1.3257129,1.3251859,1.3256758,1.3256371
2011-01-19,1.3260235,1.3255669,1.3251331,1.3256196,1.3257344,1.3254478,1.3255306
2011-01-20,1.3254064,1.3252656,1.3256692,1.3252662,1.3256378,1.3252798,1.325402
2011-01-21,1.3252265,1.3256099,1.3255236,1.3255548,1.325272,1.3256989,1.3254794
2011-01-23,1.3252239,1.3255785,1.3250968,1.3254806,1.325571,1.3254459,1.325238
2011-01-24,1.3250581,1.3252429,1.3256917,1.3258023,1.3254942,1.32526,1.3256811
2011-01-25,1.3251551,1.3256265,1.3257782,1.3252639,1.3251138,1.3257242,1.3257103
2011-01-26,1.3253887,1.3255917,1.3248961,1.3255284,1.3258219,1.325443,1.3250357
2011-01-27,1.3260149,1.3252174,1.325837,1.3257003,1.32535,1.3252363,1.325556
2011-01-28,1.3249321,1.3256451,1.3256491,1.3255035,1.3252999,1.325751,1.3259304
2011-01-30,1.325863,1.3251598,1.3256904,1.325682,1.3256564,1.3254393,1.3249995
2011-01-31,1.3248097,1.325072,1.3257773,1.3256847,1.3250979,1.3252107,1.3260739
2011-02-01,1.3253962,1.325544,1.3253897,1.3250694,1.3253888,1.3257849,1.3273154
2011-02-02,1.3258827,1.3255128,1.3249224,1.32532,1.3258033,1.3271093,1.3289977
2011-02-03,1.3256837,1.3255385,1.3249533,1.326055,1.3277231,1.3295627,1.332365
2011-02-04,1.3247977,1.3255124,1.3259369,1.3270926,1.3289512,1.3325022,1.3380408
2011-02-06,1.3258392,1.3259393,1.3269037,1.3289928,1.3322556,1.338092,1.3414453
2011-02-07,1.3257052,1.3270922,1.3287139,1.3324416,1.3376127,1.3410994,1.3425069
2011-02-08,1.3274149,1.3290262,1.3321637,1.3374953,1.3412513,1.343261,1.3424361
2011-02-09,1.3283594,1.3324084,1.3378743,1.3415941,1.342475,1.3417021,1.342864
2011-02-10,1.3327141,1.3380511,1.3415188,1.342079,1.34207,1.3434917,1.3421488
2011-02-11,1.3380677,1.3419498,1.3427705,1.3421332,1.3421258,1.3420753,1.3421197
2011-02-13,1.3415236,1.343357,1.3432707,1.3427151,1.3423768,1.3423835,1.3426447
2011-02-14,1.3423346,1.3421922,1.3425465,1.3420523,1.3425735,1.3433844,1.3425299
2011-02-15,1.3427292,1.3424826,1.3413585,1.3421136,1.3420615,1.3428134,1.3439059
2011-02-16,1.3425088,1.3423245,1.3427887,1.3427575,1.3428805,1.3437897,1.3445898
2011-02-17,1.3423183,1.3430902,1.343351,1.342025,1.3438402,1.3444176,1.3462782
2011-02-18,1.3427542,1.3427234,1.3425342,1.345104,1.3438625,1.3449081,1.3455784
2011-02-20,1.3425108,1.3416014,1.3436952,1.3438649,1.3450044,1.3444773,1.3475491
2011-02-21,1.3423004,1.3437917,1.3439922,1.3453003,1.3454942,1.3470633,1.3492565
2011-02-22,1.3439643,1.3444735,1.3436376,1.34413,1.3481848,1.348478,1.3490118
2011-02-23,1.3443336,1.3448689,1.3452744,1.3471805,1.3492388,1.3484644,1.3478911
2011-02-24,1.343886,1.344281,1.3468225,1.3483146,1.348495,1.3482189,1.3494143
2011-02-25,1.3468478,1.3475349,1.3480109,1.3487881,1.347725,1.3485323,1.3484945
2011-02-27,1.3475639,1.3476286,1.347658,1.3474777,1.348975,1.348821,1.3503721
2011-02-28,1.3491027,1.3484979,1.3494903,1.3478316,1.3488135,1.3497154,1.3488959
2011-03-01,1.3478523,1.3491637,1.3480209,1.3483096,1.3485388,1.3519061,1.3518503
2011-03-02,1.348627,1.3483487,1.3476585,1.3510647,1.3499213,1.3513323,1.3528893
2011-03-03,1.3485881,1.349529,1.3505192,1.3516524,1.3517406,1.3515178,1.3527819
2011-03-04,1.3486403,1.3494369,1.350275,1.3515066,1.3532004,1.3513104,1.3518211
2011-03-06,1.3491199,1.3500106,1.3518815,1.3528519,1.3515849,1.3512979,1.3460639
2011-03-07,1.3511125,1.3508189,1.3534819,1.3519851,1.3497242,1.3497722,1.3499886
2011-03-08,1.3523428,1.3522539,1.3528528,1.3517605,1.3485628,1.3491249,1.3472508
2011-03-09,1.352241,1.3511494,1.3512003,1.349401,1.3478854,1.3493048,1.3489587
2011-03-10,1.3518586,1.3504984,1.3500545,1.3496394,1.3479829,1.3491504,1.3501248
2011-03-11,1.3501483,1.3483696,1.346014,1.3489518,1.3489835,1.347084,1.3474871
2011-03-13,1.3491145,1.3476322,1.3476595,1.3479075,1.3478477,1.3501962,1.3483738
2011-03-14,1.3473008,1.3486555,1.3492296,1.3476186,1.3479536,1.3498267,1.3515695
2011-03-15,1.3478352,1.3485602,1.3483858,1.3482331,1.3490376,1.3474468,1.3485388
2011-03-16,1.3479372,1.3475789,1.3483084,1.3479849,1.3478092,1.3497094,1.3513848
2011-03-17,1.3489774,1.3486925,1.3471775,1.3478624,1.3495371,1.3517559,1.351465
2011-03-18,1.3477986,1.3485891,1.3488815,1.3496094,1.3508357,1.3516676,1.3518107
2011-03-20,1.3479091,1.3475245,1.3487203,1.3501008,1.3531562,1.3515646,1.3521194
2011-03-21,1.349033,1.3498336,1.3514382,1.3515246,1.3521664,1.3518058,1.3522894
2011-03-22,1.34919,1.3512908,1.3523966,1.3502842,1.3532103,1.3527995,1.3541479
2011-03-23,1.349098,1.3531165,1.3523815,1.3510426,1.3512695,1.3544384,1.3576273
2011-03-24,1.3504825,1.3543428,1.3511631,1.3512644,1.3553485,1.3586767,1.3564802
2011-03-25,1.353394,1.3531382,1.3515877,1.3507787,1.3572797,1.3561656,1.3591013
2011-03-27,1.3519119,1.3521436,1.353687,1.3554888,1.356507,1.3581202,1.3597349
2011-03-28,1.3521533,1.3532853,1.3583448,1.3573813,1.3583981,1.3576931,1.3597002
2011-03-29,1.3529547,1.3555293,1.3583322,1.353483,1.3580052,1.3600216,1.3589746
2011-03-30,1.3544825,1.3578585,1.3592457,1.3601693,1.3598421,1.3579619,1.3596987
2011-03-31,1.357057,1.3573713,1.3582788,1.3598083,1.3597505,1.3647037,1.3690268
2011-04-01,1.3571151,1.3600107,1.3604271,1.3621578,1.3602589,1.3690871,1.370087
2011-04-03,1.359207,1.3588995,1.3603461,1.3598454,1.368448,1.370014,1.3704718
2011-04-04,1.3599724,1.360475,1.3592337,1.3691299,1.3703594,1.3712049,1.369666
2011-04-05,1.3595306,1.3612859,1.3698648,1.3706225,1.3705883,1.370422,1.3720111
2011-04-06,1.3605369,1.3696243,1.370245,1.369894,1.3699448,1.371278,1.3734221
2011-04-07,1.3691434,1.3699732,1.3705935,1.3704857,1.3713231,1.371939,1.3729566
2011-04-08,1.3700703,1.3703443,1.370253,1.3727878,1.3725829,1.3725349,1.3741627
2011-04-10,1.371044,1.3716762,1.3713105,1.3717611,1.373612,1.3734355,1.3758991
2011-04-11,1.3714268,1.371246,1.3721107,1.3727233,1.3743573,1.3746251,1.375496
2011-04-12,1.3718652,1.3720975,1.3729628,1.3733175,1.3745196,1.3753757,1.3760296
2011-04-13,1.373134,1.373963,1.3733875,1.375301,1.3745005,1.376077,1.3777854
2011-04-14,1.373571,1.3735517,1.3739231,1.3759401,1.3754799,1.376706,1.3757793
2011-04-15,1.3737193,1.3750921,1.3758116,1.376077,1.3766642,1.3759093,1.3766857
2011-04-17,1.3739356,1.3757938,1.3740658,1.3782325,1.3772745,1.3760684,1.3771878
2011-04-18,1.3752286,1.375367,1.3763936,1.3748627,1.3763936,1.3765566,1.3777428
2011-04-19,1.3775806,1.3768767,1.3764738,1.3747494,1.3766081,1.378207,1.3792822
2011-04-20,1.3749437,1.3752742,1.3766656,1.3796964,1.3785591,1.379181,1.3793721
2011-04-21,1.3783077,1.3775449,1.3775687,1.378157,1.379683,1.3810265,1.3806063
2011-04-24,1.375815,1.377809,1.3778387,1.3816096,1.3809837,1.3776948,1.3820885
2011-04-25,1.3795873,1.3788834,1.3804489,1.3817976,1.3809853,1.3820617,1.3825223
2011-04-26,1.3774216,1.3806127,1.3808799,1.3793557,1.3820734,1.3820922,1.3827995
2011-04-27,1.3773906,1.3798324,1.3832582,1.3803064,1.3816286,1.3825554,1.3820243
2011-04-28,1.3795625,1.3798958,1.3816919,1.3813939,1.3815172,1.3822591,1.3825481
2011-04-29,1.3792113,1.3806207,1.3820959,1.3819325,1.3842418,1.3819424,1.3817041
2011-05-01,1.3811275,1.3837308,1.3829176,1.3823494,1.3843503,1.3823017,1.3829081
2011-05-02,1.3822869,1.3807484,1.3837998,1.3815389,1.3846158,1.3827261,1.382142
2011-05-03,1.3825378,1.3824055,1.3831362,1.381891,1.3825588,1.3823825,1.3838646
2011-05-04,1.383301,1.3827517,1.3818043,1.3829175,1.3823508,1.3828298,1.3846213
2011-05-05,1.3811619,1.3816996,1.3817989,1.3825346,1.3821882,1.3836715,1.3842404
2011-05-06,1.3818506,1.3815924,1.381245,1.382874,1.38383,1.3834798,1.3830755
2011-05-08,1.3831707,1.3829284,1.3830675,1.3841621,1.3841493,1.3841499,1.3851169
2011-05-09,1.3811709,1.3826237,1.3840415,1.3837373,1.3838193,1.3840034,1.3835961
2011-05-10,1.3826635,1.3843393,1.384137,1.383983,1.3841603,1.3838773,1.383975
2011-05-11,1.3839644,1.3839974,1.3844606,1.38333,1.3838084,1.3845394,1.3837708
2011-05-12,1.3831809,1.3842083,1.3840504,1.384363,1.3841723,1.3834347,1.3829187
2011-05-13,1.3838731,1.383883,1.3844059,1.3838207,1.383797,1.3833928,1.3847457
2011-05-15,1.38377,1.3842255,1.3840151,1.3840398,1.3841844,1.3855906,1.3848339
2011-05-16,1.3849396,1.3840084,1.3844128,1.3841484,1.3851299,1.3845485,1.3845377
2011-05-17,1.3844599,1.3838297,1.3840079,1.384828,1.3837038,1.3847656,1.385774
2011-05-18,1.3843119,1.3836796,1.3842416,1.3844792,1.3849498,1.383091,1.382969
2011-05-19,1.3843968,1.3851962,1.3848945,1.3841789,1.3851367,1.3832731,1.3845758
2011-05-20,1.3845563,1.3847848,1.3845325,1.3848548,1.3836154,1.3834244,1.3857796
2011-05-22,1.3841159,1.3845359,1.384326,1.3844733,1.3849418,1.3841146,1.3834617
2011-05-23,1.3845686,1.3842417,1.3857951,1.3841465,1.3851391,1.3830566,1.3843048
2011-05-24,1.3841019,1.3849012,1.3836191,1.3848826,1.3843006,1.3831879,1.3848238
2011-05-25,1.3845817,1.3845361,1.385231,1.385242,1.3851156,1.3852407,1.3837974
2011-05-26,1.384088,1.3843281,1.3842064,1.3842378,1.3850496,1.3849251,1.3856275
2011-05-27,1.3845955,1.382693,1.3844936,1.3848072,1.3851111,1.3833108,1.3863755
2011-05-29,1.3835984,1.3855684,1.3844733,1.3837777,1.3837402,1.3859198,1.3881032
2011-05-30,1.3850406,1.3847218,1.3846045,1.3847544,1.3848573,1.3866512,1.3872113
2011-05-31,1.383652,1.3839554,1.3845607,1.3842152,1.3855797,1.3867061,1.3894194
2011-06-01,1.3849945,1.3864024,1.3876247,1.386181,1.3878801,1.3892919,1.3920133
2011-06-02,1.3855616,1.3841586,1.3874596,1.386867,1.3892347,1.3916538,1.3948338
2011-06-03,1.3859427,1.3880981,1.3876909,1.3894565,1.3911821,1.3925776,1.3929979
2011-06-05,1.3868066,1.3875564,1.390641,1.3943505,1.394993,1.3939892,1.3959999
2011-06-06,1.3874239,1.3898764,1.3929461,1.3933028,1.3936619,1.395615,1.3963208
2011-06-07,1.389239,1.3921266,1.3930379,1.3962783,1.3931246,1.3945206,1.3925614
2011-06-08,1.3912917,1.3934033,1.3946985,1.3965257,1.3960786,1.395616,1.3944638
2011-06-09,1.3936955,1.394358,1.3949345,1.3931773,1.3953995,1.3947258,1.3949494
2011-06-10,1.394693,1.3943603,1.393204,1.396369,1.393443,1.3956498,1.3925614
2011-06-12,1.3951893,1.3947035,1.3950199,1.3945667,1.3958545,1.392939,1.3917683
2011-06-13,1.3948776,1.3930042,1.3949171,1.3946725,1.3926635,1.3917699,1.3895419
2011-06-14,1.3930246,1.394346,1.3949713,1.3917882,1.3909225,1.3922715,1.390816
2011-06-15,1.3930485,1.3938781,1.3924426,1.3906634,1.3906956,1.3909472,1.392687
2011-06-16,1.3943437,1.3924834,1.3921562,1.391524,1.3921902,1.3929855,1.3943638
2011-06-17,1.3925687,1.3896341,1.3907232,1.3921623,1.3946831,1.3951558,1.3958626
2011-06-19,1.3904806,1.3897609,1.3913989,1.3924396,1.3931124,1.3953047,1.3957052
2011-06-20,1.3920792,1.3924043,1.3937291,1.3954732,1.3962795,1.3979692,1.396463
2011-06-21,1.3912681,1.3925178,1.3953866,1.3966621,1.3955482,1.3971019,1.3965738
2011-06-22,1.3928093,1.3962452,1.39591,1.3957894,1.39597,1.3972098,1.3976142
2011-06-23,1.3954618,1.3950784,1.3957759,1.3966557,1.3973558,1.3977401,1.3987442
2011-06-24,1.3962142,1.3960079,1.396545,1.3952929,1.398578,1.3979297,1.3999808
2011-06-26,1.3959632,1.3946441,1.3958774,1.3966476,1.3979824,1.3982663,1.3993163
2011-06-27,1.396073,1.3967812,1.3977259,1.3996744,1.3999425,1.3987349,1.3988587
2011-06-28,1.397219,1.3976089,1.3987844,1.4000081,1.3971783,1.3987665,1.3990629
2011-06-29,1.3968964,1.3990077,1.3998162,1.4009395,1.4010653,1.3989432,1.3993753
2011-06-30,1.3990037,1.3986309,1.3988752,1.397998,1.3994354,1.3991736,1.3996946
2011-07-01,1.3990695,1.3995231,1.3990508,1.3999587,1.4012512,1.3993657,1.3967639
2011-07-03,1.3990284,1.3986353,1.3984414,1.397855,1.399557,1.3987626,1.3976252
2011-07-04,1.3990836,1.3995578,1.3996774,1.3969014,1.3997492,1.3989483,1.3988125
2011-07-05,1.3990418,1.3986416,1.3982776,1.3983586,1.3985015,1.3991883,1.3986148
2011-07-06,1.3990988,1.3995935,1.3993089,1.398484,1.3994213,1.3993866,1.3990407
2011-07-07,1.399056,1.3986493,1.3986691,1.3968939,1.3990093,1.3987598,1.398383
2011-07-08,1.3991154,1.3996286,1.3988005,1.399213,1.3990387,1.3989527,1.3991315
2011-07-10,1.3990718,1.3986591,1.3976667,1.3976718,1.3990078,1.3992014,1.3989475
2011-07-11,1.3991334,1.3996632,1.3990247,1.3999786,1.3990395,1.3978769,1.3982337
2011-07-12,1.3990893,1.3986707,1.3991735,1.4006164,1.4003067,1.3986112,1.3970423
2011-07-13,1.3991328,1.3996994,1.3985926,1.3976841,1.3984448,1.397055,1.3950893
2011-07-14,1.3980694,1.398685,1.3973676,1.3968596,1.397552,1.3964866,1.3956321
2011-07-15,1.3997953,1.3979429,1.3995092,1.3979031,1.395634,1.3947592,1.3952645
2011-07-17,1.3974822,1.3981761,1.3962662,1.395478,1.3951674,1.3949509,1.3935957
2011-07-18,1.3994591,1.3974688,1.395178,1.3945938,1.3950607,1.3934939,1.3935108
2011-07-19,1.3982413,1.3967314,1.3956766,1.3949254,1.3947017,1.3911484,1.3917323
2011-07-20,1.3958843,1.3960614,1.3941395,1.3938414,1.3932543,1.3908408,1.3902845
2011-07-21,1.3957374,1.394661,1.394411,1.3919624,1.3897287,1.3904145,1.3881589
2011-07-22,1.3942031,1.3923856,1.3916863,1.3900268,1.3905499,1.3868867,1.3836052
2011-07-24,1.3933314,1.3919455,1.3913707,1.3899153,1.3895692,1.3846271,1.37713
2011-07-25,1.3920815,1.3910955,1.3899411,1.3887175,1.3830634,1.3774126,1.3727411
2011-07-26,1.3905246,1.3898028,1.3889984,1.3835806,1.3768404,1.372183,1.3698752
2011-07-27,1.3912581,1.3884363,1.3837085,1.3766227,1.371629,1.3681544,1.368395
2011-07-28,1.3874282,1.3835377,1.3776445,1.3722177,1.3685067,1.3685511,1.3677205
2011-07-29,1.3834862,1.3775659,1.3722901,1.3687973,1.367383,1.368465,1.3672565
2011-07-31,1.3774801,1.3713307,1.3700736,1.368657,1.3675686,1.366171,1.3677341
2011-08-01,1.3734932,1.3674362,1.3685414,1.3672804,1.3675175,1.3666236,1.3672304
2011-08-02,1.3694801,1.36835,1.3662466,1.3673193,1.3675594,1.3664628,1.3677365
2011-08-03,1.3682194,1.368661,1.3677115,1.3672713,1.3675057,1.3673635,1.367228
2011-08-04,1.3670211,1.3686874,1.3684943,1.3673244,1.3675475,1.3682425,1.3677385
2011-08-05,1.3677204,1.3674096,1.3683532,1.3671985,1.3674915,1.3674786,1.3672253
2011-08-07,1.3665603,1.366727,1.3672314,1.3674142,1.3675339,1.3667247,1.3677399
2011-08-08,1.3682694,1.3678901,1.3670902,1.3671634,1.3674754,1.3665916,1.3672228
2011-08-09,1.3669939,1.3673918,1.3678104,1.3673048,1.3675184,1.3680896,1.3677416
2011-08-10,1.3677101,1.3675512,1.3676361,1.3674668,1.3674581,1.3688902,1.3672211
2011-08-11,1.3665241,1.3675473,1.367439,1.368524,1.3675016,1.3681803,1.3677431
2011-08-12,1.3682698,1.3674496,1.3672184,1.3677349,1.3674392,1.3665906,1.3672202
2011-08-14,1.3669679,1.367368,1.3670712,1.3676878,1.3674831,1.3675036,1.3677449
2011-08-15,1.367698,1.3682275,1.367815,1.3675594,1.3674189,1.3674614,1.3672202
2011-08-16,1.3664908,1.3677676,1.3676358,1.36754,1.3674634,1.3675005,1.3677468
2011-08-17,1.3682656,1.3673872,1.3674327,1.3673552,1.3673975,1.367454,1.3679446
2011-08-18,1.3669432,1.3678901,1.3672055,1.3672075,1.3674426,1.3674935,1.3699601
2011-08-19,1.3676842,1.3666548,1.367055,1.367455,1.3673748,1.3695897,1.3750664
2011-08-21,1.3664612,1.3679003,1.3678164,1.3689302,1.3691579,1.3740084,1.3817837
2011-08-22,1.3675723,1.3674204,1.3689129,1.3696201,1.3750799,1.3809441,1.3887929
2011-08-23,1.3688912,1.3667718,1.3701986,1.3743069,1.3789287,1.390192,1.4054922
2011-08-24,1.368191,1.3700957,1.3737081,1.3804362,1.3915886,1.4055265,1.4062953
2011-08-25,1.3700615,1.3730756,1.3814263,1.3892794,1.4031756,1.4062278,1.4073626
2011-08-26,1.3744335,1.379832,1.3897496,1.4058995,1.4054636,1.4059857,1.4080119
2011-08-28,1.380782,1.3902062,1.4047467,1.4055591,1.4070342,1.4083258,1.4079361
2011-08-29,1.3898485,1.4050039,1.4060057,1.407256,1.4078802,1.4070995,1.4075906
2011-08-30,1.4051355,1.4045357,1.4079627,1.4086834,1.4078261,1.4077553,1.406382
2011-08-31,1.4067218,1.4078815,1.4072931,1.4074063,1.4077234,1.4064018,1.4061933
2011-09-01,1.4068569,1.407638,1.4059734,1.4081315,1.407247,1.4077294,1.408943
2011-09-02,1.4100511,1.4081231,1.4069364,1.4071565,1.4066212,1.4073601,1.4064919
2011-09-04,1.4091204,1.4077098,1.4092559,1.408073,1.4071048,1.4058118,1.4064829
2011-09-05,1.4063926,1.4073001,1.4076753,1.4081342,1.4061166,1.4088281,1.4075454
2011-09-06,1.408307,1.4070786,1.4068638,1.4073129,1.4072248,1.4083437,1.4079247
2011-09-07,1.4060342,1.4077239,1.4080132,1.4073203,1.4064288,1.4054172,1.4075851
2011-09-08,1.4090381,1.4084655,1.4072521,1.4079427,1.407215,1.4079119,1.4066948
2011-09-09,1.4065248,1.4076912,1.4078522,1.4063967,1.407265,1.4058,1.4086268
2011-09-11,1.4088689,1.4078454,1.4057022,1.408677,1.4079621,1.4067081,1.4082565
2011-09-12,1.4075629,1.4071653,1.4088249,1.4062212,1.4078944,1.40686,1.407944
2011-09-13,1.4076979,1.4074681,1.4080371,1.4078324,1.4078175,1.4088396,1.4073805
2011-09-14,1.4082086,1.4071342,1.4079847,1.4064946,1.4077421,1.407844,1.4068854
2011-09-15,1.4089332,1.4077227,1.4071968,1.4065756,1.4076941,1.4068778,1.4057081
2011-09-16,1.4061542,1.4084837,1.4072332,1.4054973,1.4068072,1.4059027,1.406425
2011-09-18,1.4074492,1.4084641,1.4078614,1.4066608,1.4061242,1.4048012,1.39692
2011-09-19,1.4086233,1.4078003,1.4074845,1.4057654,1.4055517,1.3968414,1.3951687
2011-09-20,1.4074702,1.4065703,1.4072452,1.4052736,1.3964659,1.3956871,1.3942925
2011-09-21,1.4068686,1.4079318,1.4051236,1.3971144,1.3964598,1.3953494,1.3946073
2011-09-22,1.4061679,1.4047211,1.3973675,1.3967544,1.395684,1.3940132,1.3918114
2011-09-23,1.4053246,1.3993142,1.3953495,1.394174,1.3935586,1.3909024,1.3897582
2011-09-25,1.3973434,1.395697,1.3945519,1.3940427,1.3926715,1.3919863,1.3896614
2011-09-26,1.3956606,1.3943782,1.3938731,1.3911223,1.3913738,1.3899578,1.3912964
2011-09-27,1.3959295,1.394202,1.3922019,1.3910261,1.3907862,1.3913586,1.3935405
2011-09-28,1.3946737,1.3913555,1.3914346,1.3909785,1.3912559,1.3905885,1.391823
2011-09-29,1.3917177,1.3912001,1.3915473,1.3916457,1.391983,1.3915279,1.3913206
2011-09-30,1.3918529,1.3919173,1.391643,1.3914669,1.3905526,1.3925662,1.3918194
2011-10-02,1.3929443,1.3917248,1.390904,1.3922153,1.3909574,1.3917644,1.3913062
2011-10-03,1.3911859,1.3915926,1.3920509,1.3910208,1.3915861,1.3921553,1.391833
2011-10-04,1.3925948,1.391328,1.3920689,1.3916395,1.3917165,1.3929331,1.3890594
2011-10-05,1.3912538,1.3911425,1.3911923,1.3909041,1.3915207,1.3890234,1.3894811
2011-10-06,1.3909503,1.3919674,1.3904902,1.392205,1.3888826,1.3910801,1.3899716
2011-10-07,1.3915765,1.391745,1.3917428,1.3905233,1.3923752,1.3898501,1.3897891
2011-10-09,1.3910122,1.391593,1.3903687,1.3910778,1.3882312,1.3904223,1.3896333
2011-10-10,1.3917204,1.3877939,1.3907337,1.3893541,1.3915536,1.3910508,1.3904504
2011-10-11,1.3891519,1.3887624,1.3889629,1.3889788,1.3902136,1.3899769,1.3890895
2011-10-12,1.3904836,1.3895032,1.3885782,1.3907956,1.3882176,1.388542,1.3890402
2011-10-13,1.3895335,1.3893365,1.3904421,1.3911897,1.3882374,1.3890419,1.3900234
2011-10-14,1.3897483,1.3907074,1.3908458,1.38928,1.3894997,1.3891268,1.3898082
2011-10-16,1.3899328,1.3902667,1.388889,1.3888679,1.3923248,1.3900338,1.391942
2011-10-17,1.3890039,1.39014,1.3884677,1.3908702,1.3902588,1.3923434,1.3932186
2011-10-18,1.3893249,1.3913544,1.3905172,1.3913007,1.3915675,1.3909512,1.3954334
2011-10-19,1.3906267,1.3886664,1.3909575,1.3917453,1.3922669,1.3939016,1.3960778
2011-10-20,1.3895091,1.3897692,1.3926394,1.393122,1.3937452,1.3956112,1.3947667
2011-10-21,1.3897594,1.3916979,1.3930993,1.3935293,1.3955489,1.394121,1.3967749
2011-10-23,1.3915902,1.3929276,1.3938054,1.395455,1.3954636,1.3947699,1.3972208
2011-10-24,1.3947275,1.3947381,1.3971368,1.396599,1.3954313,1.3970467,1.3987877
2011-10-25,1.3939971,1.3954825,1.3973237,1.3955871,1.4000661,1.3958471,1.3995112
2011-10-26,1.3955,1.3962771,1.3964115,1.3981138,1.3971176,1.3978381,1.3978219
2011-10-27,1.3936216,1.3977011,1.3965788,1.3980618,1.3975643,1.3963534,1.3974227
2011-10-28,1.3979046,1.3973533,1.3955891,1.3979163,1.3965578,1.397763,1.3982177
2011-10-30,1.397453,1.3995152,1.3976058,1.4000607,1.3985031,1.3971537,1.3966953
2011-10-31,1.3995439,1.3973291,1.3973268,1.397599,1.3975551,1.3988432,1.3980747
2011-11-01,1.3989325,1.3974358,1.3994224,1.398116,1.396798,1.4001667,1.401206
2011-11-02,1.3984863,1.4018774,1.3993875,1.3985115,1.3967253,1.398801,1.3985527
2011-11-03,1.3985647,1.3978685,1.398158,1.3996637,1.3996259,1.3993461,1.3994015
2011-11-04,1.398898,1.3973907,1.3976614,1.399419,1.3982403,1.3985219,1.3984905
2011-11-06,1.3984952,1.4003024,1.3982916,1.398939,1.3996106,1.3995305,1.3993526
2011-11-07,1.3970656,1.3996048,1.3993996,1.3994701,1.398217,1.3987602,1.3997747
2011-11-08,1.3997743,1.3982164,1.3994547,1.3985006,1.3995963,1.3977777,1.3983811
2011-11-09,1.3987116,1.3995839,1.3983713,1.3993223,1.3988748,1.3982071,1.398225
2011-11-10,1.3992835,1.3981926,1.3987898,1.398009,1.3976369,1.3989152,1.3973522
2011-11-11,1.3981516,1.3995693,1.3973917,1.3968834,1.3974175,1.398706,1.3969004
2011-11-13,1.3996314,1.3981682,1.3984277,1.3974429,1.3987756,1.3977283,1.3973825
2011-11-14,1.3979945,1.3999691,1.3974731,1.3980019,1.3982601,1.3972092,1.3981618
2011-11-15,1.398964,1.3984737,1.3973023,1.3974886,1.3973925,1.3972566,1.397011
2011-11-16,1.3979093,1.3973196,1.397514,1.3973069,1.3958181,1.3977635,1.3977783
2011-11-17,1.398913,1.3967897,1.3975694,1.3971494,1.3989944,1.3971847,1.3973712
2011-11-18,1.3961515,1.397102,1.3971187,1.3975052,1.3973422,1.3972377,1.3967934
2011-11-20,1.3974409,1.3978039,1.3972119,1.3973032,1.3970231,1.3977997,1.3980862
2011-11-21,1.3974062,1.3967593,1.3985244,1.3971282,1.397631,1.3954675,1.3966651
2011-11-22,1.3972614,1.397383,1.3981088,1.3975229,1.397899,1.3978763,1.3970749
2011-11-23,1.3976392,1.3977447,1.3980949,1.396425,1.3974683,1.3972725,1.3964889
2011-11-24,1.3970343,1.3965375,1.3962533,1.3976873,1.3965755,1.3956261,1.3982193
2011-11-25,1.3973484,1.397744,1.3962753,1.3947227,1.3961111,1.3962045,1.3957006
2011-11-27,1.3975687,1.396263,1.3972166,1.3959097,1.395788,1.3961774,1.3935968
2011-11-28,1.3961968,1.3966976,1.3953335,1.3965014,1.3953642,1.39354,1.3923206
2011-11-29,1.3964686,1.3973387,1.3959056,1.3960985,1.3938279,1.3931159,1.3915743
2011-11-30,1.395911,1.3963002,1.3960166,1.3947283,1.393273,1.3917083,1.3911961
2011-12-01,1.3957163,1.3958421,1.3936986,1.3937726,1.3912094,1.3911065,1.3897061
2011-12-02,1.395781,1.3938707,1.393,1.3916373,1.3913603,1.3905346,1.3906542
2011-12-04,1.3932925,1.3931187,1.3916155,1.391963,1.3900919,1.3905054,1.389293
2011-12-05,1.3927784,1.3914047,1.3907634,1.3903476,1.3911297,1.3897185,1.388032
2011-12-06,1.3915982,1.391097,1.3910123,1.3906894,1.3907022,1.3882024,1.3878865
2011-12-07,1.3911073,1.3911642,1.3907253,1.3906444,1.3888909,1.3879296,1.3880708
2011-12-08,1.391204,1.3902344,1.3899804,1.3882937,1.3883098,1.3873279,1.3859609
2011-12-09,1.3899596,1.3889167,1.3886534,1.3873543,1.3881527,1.3857341,1.3853086
2011-12-11,1.3907588,1.3884362,1.3882496,1.38618,1.3861632,1.3863508,1.3836551
2011-12-12,1.3886985,1.387917,1.3871212,1.3855058,1.385524,1.384021,1.3821899
2011-12-13,1.3894429,1.3876843,1.3862641,1.3849943,1.3835903,1.3829215,1.3809575
2011-12-14,1.3881967,1.3865932,1.3856672,1.3832115,1.3827938,1.3797939,1.3791474
2011-12-15,1.3863803,1.3858944,1.3835799,1.3824347,1.3806823,1.3792613,1.3755901
2011-12-16,1.385782,1.3832486,1.3822473,1.3800093,1.3777326,1.3756088,1.3694024
2011-12-18,1.3830379,1.3825206,1.3804176,1.3778808,1.3746226,1.3712767,1.3692626
2011-12-19,1.3821621,1.3801879,1.3785583,1.3752702,1.3698398,1.3696278,1.3656584
