,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY,USDTRY
2012-11-26,1.7980603,1.8022687,1.7972007,1.789227,1.7961974,1.7935866,1.7963009
2012-11-27,1.7952014,1.7973806,1.7981992,1.796286,1.7940418,1.7969071,1.7940598
2012-11-28,1.8033172,1.7973733,1.7973351,1.7969013,1.7948904,1.7965392,1.7961869
2012-11-29,1.7942985,1.7970691,1.7962031,1.7979807,1.7939799,1.7950613,1.7940542
2012-11-30,1.7970238,1.7966007,1.7971619,1.7952337,1.7973529,1.7959682,1.793005
2012-12-02,1.7955804,1.7945703,1.7941291,1.7943149,1.7929697,1.7935032,1.7947266
2012-12-03,1.7983682,1.793593,1.7959299,1.7962669,1.7960367,1.7923249,1.7910898
2012-12-04,1.7935696,1.7946472,1.7954843,1.7972242,1.7920687,1.7940328,1.7939957
2012-12-05,1.7970732,1.7955736,1.7946991,1.7938579,1.7927033,1.7928673,1.796359
2012-12-06,1.7956642,1.7931125,1.7928504,1.7917818,1.795642,1.7905023,1.7939639
2012-12-07,1.7955773,1.7937418,1.7962039,1.7958262,1.7940209,1.7897907,1.7847553
2012-12-09,1.7944729,1.7918794,1.7937444,1.7936678,1.7888327,1.7840091,1.7906909
2012-12-10,1.792564,1.7928859,1.7907776,1.785968,1.793471,1.7902596,1.7842013
2012-12-11,1.7933214,1.7962391,1.7927445,1.791976,1.7920307,1.7846987,1.7921108
2012-12-12,1.7976818,1.7966969,1.7921948,1.7924747,1.7831104,1.7886297,1.7786711
2012-12-13,1.7955165,1.7807318,1.7847034,1.7915096,1.7908566,1.7914301,1.7901863
2012-12-14,1.790281,1.7972752,1.795529,1.7933223,1.7832466,1.7897958,1.7852062
2012-12-16,1.7952328,1.7905998,1.7946736,1.7854196,1.7840205,1.7905908,1.7875308
2012-12-17,1.7880415,1.7930219,1.7917374,1.7905837,1.7866515,1.7914766,1.7912482
2012-12-18,1.7885917,1.7897395,1.7880676,1.7914338,1.793197,1.7877716,1.7936889
2012-12-19,1.7873272,1.7881469,1.7928782,1.7910115,1.7905691,1.7939999,1.7918249
2012-12-20,1.7924706,1.7861426,1.7881265,1.7872363,1.7921324,1.7909697,1.7916433
2012-12-21,1.7877549,1.7796006,1.7905557,1.79482,1.7939396,1.7880378,1.7864723
2012-12-23,1.7946426,1.7908467,1.7915957,1.7905947,1.7900456,1.7888855,1.7861993
2012-12-24,1.7919647,1.7933024,1.7879417,1.790699,1.7931873,1.794901,1.7895938
2012-12-26,1.800006,1.7909503,1.7910626,1.7907057,1.7832334,1.790878,1.788442
2012-12-27,1.787715,1.7903289,1.7854795,1.7873559,1.7858508,1.792165,1.7893661
2012-12-28,1.7928962,1.7887447,1.788931,1.7968353,1.7874386,1.7891418,1.7942514
2012-12-30,1.793113,1.7813375,1.7904589,1.7823292,1.790345,1.787719,1.7929623
2012-12-31,1.7911779,1.7930682,1.7867522,1.7893239,1.7845953,1.7829903,1.7817552
2013-01-02,1.7835226,1.7805369,1.7913744,1.7887733,1.7892958,1.7823517,1.7849747
2013-01-03,1.7911398,1.7899817,1.7811751,1.7850933,1.7797236,1.7916131,1.782687
2013-01-04,1.7817707,1.7914922,1.7879616,1.7885437,1.79039,1.7908118,1.7899357
2013-01-06,1.7823858,1.7865839,1.7811897,1.7876186,1.7874408,1.778509,1.7806864
2013-01-07,1.7831832,1.7928159,1.7838248,1.7866303,1.7923777,1.7797358,1.78386
2013-01-08,1.7960129,1.7869477,1.7740437,1.7900214,1.7747099,1.7910254,1.7824743
2013-01-09,1.7928289,1.7842884,1.7864811,1.7892387,1.7827743,1.7904682,1.7916734
2013-01-10,1.7920985,1.7808979,1.7867825,1.7902197,1.786284,1.7846081,1.780241
2013-01-11,1.7832055,1.7877722,1.7843535,1.7838436,1.782726,1.7830833,1.7860696
2013-01-13,1.7815605,1.7871711,1.7850379,1.7923828,1.7808912,1.7842592,1.7864903
2013-01-14,1.7882713,1.7893965,1.7780395,1.7814789,1.7849503,1.7825272,1.7824217
2013-01-15,1.7875857,1.7838116,1.784986,1.7827269,1.7817947,1.7855672,1.7818002
2013-01-16,1.7820488,1.7829324,1.7859482,1.780885,1.7809156,1.7808686,1.7752053
2013-01-17,1.7805758,1.7846849,1.7819473,1.7814407,1.7811861,1.7822924,1.7761804
2013-01-18,1.7820786,1.7809095,1.7799022,1.778808,1.7809718,1.781,1.7798425
2013-01-20,1.7848157,1.7827476,1.7806274,1.77826,1.7836311,1.7750059,1.7788842
2013-01-21,1.7856443,1.7774153,1.7816085,1.7704496,1.7824426,1.7824577,1.779507
2013-01-22,1.7828832,1.790462,1.7876139,1.7776845,1.7804921,1.7800095,1.77554
2013-01-23,1.7795743,1.7858965,1.7755512,1.7762454,1.7758144,1.7787406,1.777748
2013-01-24,1.7801948,1.7829056,1.784456,1.782146,1.7842386,1.777402,1.7779499
2013-01-25,1.7797189,1.7783914,1.7777619,1.7748812,1.7799261,1.7788213,1.7753812
2013-01-27,1.7763685,1.7780343,1.7806389,1.7783322,1.775698,1.7765237,1.7720269
2013-01-28,1.7715825,1.7810593,1.7777956,1.7763318,1.7736341,1.7711723,1.7727599
2013-01-29,1.7819756,1.7771521,1.77968,1.7770836,1.7777483,1.758755,1.7812978
2013-01-30,1.7761999,1.7785107,1.778296,1.7767361,1.7824247,1.7705425,1.7639793
2013-01-31,1.7720013,1.7753109,1.772192,1.7746079,1.769913,1.7663031,1.7697811
2013-02-01,1.7766638,1.7717782,1.7663567,1.7798247,1.781725,1.7741716,1.7726077
2013-02-03,1.7797217,1.7709589,1.7745872,1.785039,1.7617109,1.7861817,1.7795978
2013-02-04,1.7694634,1.7592363,1.7545797,1.7805142,1.761372,1.7772448,1.7592642
2013-02-05,1.7739478,1.7604841,1.77316,1.7626444,1.764637,1.7785523,1.7781451
2013-02-06,1.7815304,1.7596978,1.7844025,1.7554767,1.7671835,1.7676687,1.76184
2013-02-07,1.7624862,1.7750173,1.7742674,1.7719202,1.7777284,1.7747098,1.773502
2013-02-08,1.7568271,1.7847295,1.7690488,1.7688289,1.7631187,1.7623156,1.7633935
2013-02-10,1.774113,1.7809955,1.7710644,1.7629741,1.7740306,1.774704,1.7725897
2013-02-11,1.7808781,1.7702854,1.7637444,1.7586088,1.7606599,1.7631271,1.7624859
2013-02-12,1.7718436,1.7742331,1.7754366,1.7716948,1.769894,1.7717577,1.7718064
2013-02-13,1.7646492,1.7635237,1.7613775,1.7617043,1.7613231,1.758864,1.7681874
2013-02-14,1.7735685,1.7749254,1.7747874,1.7586212,1.7726789,1.7586083,1.7560118
2013-02-15,1.7600651,1.7628038,1.7587785,1.7705349,1.7589705,1.7638457,1.7561722
2013-02-17,1.7741158,1.758838,1.7583561,1.7654591,1.761724,1.7735372,1.7608281
2013-02-18,1.7701342,1.7743806,1.7743338,1.754144,1.7638695,1.7629046,1.7613208
2013-02-19,1.7728996,1.7700982,1.7704113,1.7773128,1.7710459,1.7711574,1.7682805
2013-02-20,1.7547113,1.7633696,1.7569082,1.7696139,1.7630019,1.7617304,1.7746619
2013-02-21,1.7695506,1.7711827,1.7712816,1.7647886,1.7720178,1.7685368,1.7647821
2013-02-22,1.7832863,1.7866285,1.7622522,1.7533048,1.7635117,1.7734249,1.7675966
2013-02-24,1.7536527,1.7575532,1.7726277,1.7703754,1.7722754,1.7671047,1.7691265
2013-02-25,1.7598828,1.7752402,1.7677112,1.7663978,1.7616214,1.7715529,1.7705253
2013-02-26,1.768327,1.7645851,1.7662172,1.7672993,1.7722558,1.7742137,1.7708659
2013-02-27,1.7690123,1.7718611,1.7757357,1.769203,1.7764821,1.7697489,1.7724209
2013-02-28,1.7680087,1.7687669,1.7732285,1.7621065,1.7752818,1.7692331,1.7793466
2013-03-01,1.7654121,1.7691194,1.7665298,1.7707901,1.7720511,1.7706616,1.7681166
2013-03-03,1.7731434,1.7699376,1.7706281,1.7715855,1.7690574,1.7733009,1.7684582
2013-03-04,1.7708701,1.7706324,1.7707249,1.772664,1.7695562,1.7736723,1.7725476
2013-03-05,1.7712874,1.7737746,1.7721211,1.7699474,1.7715062,1.7711127,1.7726629
2013-03-06,1.7759849,1.7712619,1.7731522,1.770417,1.772697,1.7710057,1.773814
2013-03-07,1.7749939,1.7713835,1.7697932,1.7748537,1.7710428,1.7739196,1.7746685
2013-03-08,1.7753657,1.7713792,1.772046,1.7725527,1.7741659,1.7735455,1.7803534
2013-03-10,1.7683983,1.7706293,1.7722989,1.7724338,1.773435,1.7820619,1.7919775
2013-03-11,1.7724568,1.7742014,1.773381,1.7750068,1.7801253,1.7919182,1.7957498
2013-03-12,1.7720633,1.7725997,1.7737643,1.7819014,1.7912207,1.7942369,1.7960408
2013-03-13,1.7733092,1.7750685,1.7799922,1.7928423,1.7953415,1.7953342,1.7939463
2013-03-14,1.775882,1.7798655,1.7924515,1.7927942,1.7941532,1.7955612,1.7986982
2013-03-15,1.7807246,1.7910577,1.7944826,1.7950433,1.7956319,1.7972237,1.7969102
2013-03-17,1.7918205,1.7949405,1.7940398,1.7966671,1.7987419,1.7984514,1.8013283
2013-03-18,1.7932835,1.7934169,1.7969949,1.7964139,1.7974046,1.7958044,1.7964643
2013-03-19,1.7950811,1.7941222,1.7959354,1.7994204,1.799084,1.8018181,1.803326
2013-03-20,1.7988071,1.7967107,1.8000685,1.7925471,1.7946715,1.7998428,1.7993182
2013-03-21,1.7987765,1.7940395,1.7977227,1.8011699,1.7959294,1.8028957,1.8100885
2013-03-22,1.7977617,1.7989466,1.7989568,1.8038201,1.8042808,1.8004913,1.8067764
2013-03-24,1.7990552,1.7997448,1.7963628,1.8004348,1.8077949,1.8048826,1.7940474
2013-03-25,1.8014349,1.8027381,1.7993152,1.797879,1.803656,1.8029256,1.8100421
2013-03-26,1.80029,1.8040341,1.8003397,1.7985089,1.8004701,1.8039463,1.8031325
2013-03-27,1.80145,1.7993462,1.8018827,1.7970939,1.8035846,1.8047156,1.8058492
2013-03-28,1.8002049,1.804041,1.8059958,1.7996289,1.8060173,1.8042415,1.8061118
2013-03-31,1.801665,1.8063824,1.8046556,1.7916378,1.8050381,1.805277,1.8068123
2013-04-01,1.8073726,1.8049691,1.8062553,1.8133942,1.8022132,1.8069819,1.8055403
2013-04-02,1.7933486,1.8092108,1.8041354,1.8074261,1.8063551,1.8049002,1.8060459
2013-04-03,1.8082265,1.804528,1.7991333,1.8052198,1.8073732,1.8070793,1.8035032
2013-04-04,1.8040788,1.8067044,1.8047967,1.8066231,1.8067079,1.8048451,1.8035095
2013-04-05,1.8033209,1.8077345,1.805475,1.8066387,1.8095367,1.804579,1.8031899
2013-04-07,1.8044845,1.8067837,1.8061662,1.8068333,1.8059587,1.8070307,1.8081888
2013-04-08,1.8059114,1.8046765,1.8021566,1.8053783,1.8077422,1.804644,1.8066202
2013-04-09,1.8052672,1.7978021,1.8047333,1.8054141,1.8044357,1.8032292,1.8027853
2013-04-10,1.8046347,1.8079401,1.8017583,1.8051834,1.8075626,1.8016723,1.8060832
2013-04-11,1.8040643,1.80648,1.8069397,1.8047683,1.8023012,1.8042023,1.8014774
2013-04-12,1.8056147,1.8051702,1.8019738,1.8088552,1.8063853,1.8048587,1.8043201
2013-04-14,1.8023559,1.8061461,1.8070596,1.8052427,1.8105304,1.8049822,1.8103664
2013-04-15,1.8069422,1.8085691,1.8018279,1.8047739,1.7977065,1.8031564,1.8049519
2013-04-16,1.802347,1.811161,1.8072064,1.8048459,1.8077687,1.8070081,1.8016965
2013-04-17,1.8071791,1.8037734,1.8016782,1.804671,1.8023951,1.8023249,1.8055981
2013-04-18,1.8078277,1.8062496,1.8073555,1.8040334,1.8033338,1.8073939,1.8037324
2013-04-19,1.7955304,1.8118405,1.8015277,1.8085132,1.8049582,1.8037711,1.810045
2013-04-21,1.8049613,1.8077317,1.8075064,1.8074696,1.8038702,1.8029653,1.8083671
2013-04-22,1.802296,1.804938,1.8073287,1.8016814,1.8056598,1.8003229,1.8029042
2013-04-23,1.8069993,1.8044769,1.804103,1.8020033,1.8063438,1.803557,1.8015321
2013-04-24,1.8070834,1.8069785,1.7964981,1.8044218,1.8043649,1.7986969,1.8019811
2013-04-25,1.8045801,1.8097372,1.8064115,1.8035449,1.7988644,1.79959,1.8038919
2013-04-26,1.7996838,1.8082157,1.8082116,1.8035953,1.7972229,1.8006496,1.8023273
2013-04-28,1.806291,1.805505,1.8119313,1.802311,1.8110951,1.8013862,1.7938799
2013-04-29,1.8052464,1.7996334,1.8029015,1.8113976,1.8004264,1.8006668,1.8100247
2013-04-30,1.8050073,1.8007815,1.8111453,1.7983315,1.8014193,1.8036361,1.8012508
2013-05-01,1.8001738,1.8103783,1.8027685,1.789421,1.8039274,1.8043789,1.7950194
2013-05-02,1.8004541,1.7972745,1.7992458,1.8004405,1.7946812,1.8021865,1.7957896
2013-05-03,1.7944812,1.801499,1.7978467,1.7895541,1.7899134,1.801455,1.7857935
2013-05-05,1.8047755,1.795568,1.7974044,1.8049757,1.7925727,1.7915376,1.7971853
2013-05-06,1.8044585,1.8044866,1.7998896,1.7997894,1.8020918,1.801424,1.8014219
2013-05-07,1.798359,1.800232,1.7974072,1.7966383,1.7972221,1.8009341,1.8010509
2013-05-08,1.7997503,1.7920995,1.785392,1.8021469,1.7977993,1.7893687,1.8019333
2013-05-09,1.8039188,1.800655,1.7967803,1.8018227,1.7902303,1.7972126,1.7979469
2013-05-10,1.7901946,1.7994505,1.7874111,1.8000691,1.791887,1.7991227,1.7959397
2013-05-12,1.7901199,1.7931304,1.7955097,1.8002326,1.7970871,1.7959584,1.7959646
2013-05-13,1.7963771,1.8021907,1.8000892,1.7987474,1.7994838,1.7997253,1.7975181
2013-05-14,1.7865485,1.7918686,1.7922549,1.798647,1.7981114,1.7965945,1.7924917
2013-05-15,1.798342,1.7966843,1.7931399,1.7924168,1.7940856,1.7979625,1.7992828
2013-05-16,1.7981855,1.7976176,1.7950155,1.796252,1.799443,1.7982688,1.7960458
2013-05-17,1.7926233,1.7919415,1.7962952,1.797323,1.799563,1.7974195,1.7995394
2013-05-19,1.7976986,1.7946136,1.7937737,1.7926462,1.7995825,1.7943087,1.7960271
2013-05-20,1.7897582,1.7982869,1.8001791,1.792875,1.798342,1.7976805,1.8023196
2013-05-21,1.8012536,1.7918606,1.7942334,1.7984381,1.7966602,1.7999722,1.8022609
2013-05-22,1.7982267,1.799031,1.7981344,1.7997025,1.7971729,1.799888,1.7988441
2013-05-23,1.7947929,1.7949171,1.7972478,1.7979889,1.798499,1.8008583,1.8053733
2013-05-24,1.797703,1.8073878,1.7996663,1.8013692,1.8014803,1.8023496,1.8026232
2013-05-26,1.7987733,1.7987412,1.8007923,1.8014977,1.8026135,1.7992464,1.8009027
2013-05-27,1.798744,1.7933531,1.8010137,1.8026409,1.8013211,1.8031858,1.8080982
2013-05-28,1.8010781,1.8006283,1.8040396,1.8029909,1.8030145,1.8026878,1.8013929
2013-05-29,1.8051151,1.8012166,1.8071823,1.8045892,1.8002269,1.8072274,1.8101562
2013-05-30,1.7990196,1.8047684,1.8028247,1.8025838,1.809433,1.809193,1.8113896
2013-05-31,1.8049425,1.8047259,1.8014926,1.8052554,1.8065951,1.8127742,1.8231033
2013-06-02,1.8045495,1.8039289,1.8082627,1.809102,1.8118857,1.8189497,1.8276572
2013-06-03,1.8052623,1.8079855,1.8082509,1.8129686,1.8209801,1.8275996,1.839402
2013-06-04,1.8052936,1.8083382,1.8110342,1.8178633,1.825359,1.8365952,1.8419309
2013-06-05,1.809045,1.8106881,1.8208592,1.8272296,1.8347446,1.8410474,1.842284
2013-06-06,1.8109382,1.8219845,1.8261371,1.8346213,1.8430512,1.8418461,1.8386528
2013-06-07,1.8209199,1.8247664,1.8391544,1.840578,1.8454624,1.8416991,1.8500069
2013-06-09,1.8266325,1.8344275,1.8424804,1.8381582,1.8350028,1.8461332,1.8498098
2013-06-10,1.8362069,1.8404218,1.8387605,1.8401052,1.8504537,1.8509324,1.8479497
2013-06-11,1.8432109,1.841772,1.8402653,1.8449733,1.8462267,1.8429391,1.8481687
2013-06-12,1.845063,1.8324704,1.8377762,1.841444,1.8406961,1.8477106,1.8540652
2013-06-13,1.8474684,1.8476899,1.8472613,1.8387413,1.8554406,1.8474044,1.8549035
2013-06-14,1.8438362,1.8387628,1.844033,1.8568087,1.8487374,1.8520031,1.8588825
2013-06-16,1.8433589,1.8469276,1.848689,1.8496975,1.853746,1.8604532,1.861092
2013-06-17,1.839772,1.8458402,1.8489013,1.8534094,1.856172,1.8640003,1.8695588
2013-06-18,1.8669143,1.8480705,1.852054,1.860638,1.8632085,1.8656636,1.8675057
2013-06-19,1.8480842,1.8525734,1.8572333,1.8609335,1.8670475,1.8694867,1.8702734
2013-06-20,1.8530958,1.8563497,1.8638148,1.8688551,1.8678617,1.8632753,1.8689469
2013-06-21,1.8617661,1.8611445,1.8694538,1.8673552,1.864341,1.8776337,1.8738743
2013-06-23,1.8600308,1.868441,1.8678423,1.8687441,1.8685565,1.8744432,1.876242
2013-06-24,1.8700159,1.8709518,1.8708361,1.8766865,1.8738103,1.8763536,1.8771574
2013-06-25,1.8694326,1.8728559,1.8662912,1.8731881,1.8851326,1.8750817,1.8865583
2013-06-26,1.8708283,1.8674331,1.8699208,1.8751847,1.8754828,1.8821843,1.8855449
2013-06-27,1.8718374,1.871217,1.8745751,1.8756642,1.8799381,1.8809432,1.8787843
2013-06-28,1.8775268,1.8848147,1.878262,1.8862807,1.8820736,1.8857446,1.8872869
2013-06-30,1.8691595,1.8867613,1.8814635,1.8793404,1.886109,1.8897026,1.9001571
2013-07-01,1.8742876,1.8816563,1.8804108,1.8745794,1.8866582,1.886143,1.8839313
2013-07-02,1.8758607,1.8822672,1.8862245,1.8859526,1.8873811,1.8958335,1.8922075
2013-07-03,1.8838993,1.8879644,1.8873762,1.8861156,1.8855029,1.8886232,1.8924552
2013-07-04,1.8806975,1.8864584,1.8807446,1.8922873,1.8891346,1.8872172,1.8935138
2013-07-05,1.8871704,1.8861548,1.8808274,1.8877826,1.895225,1.888493,1.8916936
2013-07-07,1.890965,1.8926284,1.8883613,1.892678,1.8930194,1.8969818,1.9203763
2013-07-08,1.8843626,1.8886982,1.8944131,1.8944404,1.8965248,1.9150627,1.9241433
2013-07-09,1.8897426,1.8900934,1.89373,1.8994019,1.9087825,1.9005806,1.9108149
2013-07-10,1.8935922,1.8979594,1.8987659,1.9007678,1.9210272,1.930128,1.9290569
2013-07-11,1.8932757,1.8965689,1.9170432,1.9281356,1.9319289,1.9204726,1.9259048
2013-07-12,1.8991123,1.924761,1.9145471,1.9186308,1.9274198,1.9228566,1.9347793
2013-07-14,1.9083867,1.9229681,1.9112775,1.9205697,1.9200765,1.9323728,1.92239
2013-07-15,1.9261981,1.9158584,1.9246839,1.9311752,1.920991,1.9240124,1.930767
2013-07-16,1.9288193,1.9278234,1.9305836,1.9264189,1.929469,1.9281502,1.9264925
2013-07-17,1.9285033,1.9164953,1.9285755,1.9231457,1.9204603,1.928699,1.9305767
2013-07-18,1.9285349,1.9325616,1.9326948,1.9286917,1.9327968,1.9258618,1.9263064
2013-07-19,1.9285661,1.918833,1.9278421,1.9311144,1.9207158,1.9263682,1.9303851
2013-07-21,1.9285971,1.9236103,1.930544,1.9229952,1.9288847,1.9304636,1.9255003
2013-07-22,1.9286274,1.930061,1.9293817,1.9283066,1.9310076,1.9278941,1.9305975
2013-07-23,1.9286572,1.9320909,1.9300901,1.9306537,1.9239774,1.9233018,1.9295737
2013-07-24,1.9402825,1.9303057,1.92916,1.9414169,1.9255909,1.9277307,1.9383891
2013-07-25,1.9368541,1.9295042,1.9229072,1.9224759,1.9334109,1.9254307,1.9369423
2013-07-26,1.9253789,1.9191839,1.9329501,1.9383104,1.9259427,1.9261851,1.9335902
2013-07-28,1.9261711,1.9307948,1.9289491,1.9366231,1.924848,1.9322761,1.929285
2013-07-29,1.9352762,1.9289327,1.9332669,1.9220338,1.9348398,1.9287364,1.9333837
2013-07-30,1.9345683,1.9232409,1.9294116,1.9270064,1.9350679,1.93306,1.9431111
2013-07-31,1.9316862,1.9383259,1.9183208,1.9297458,1.9387112,1.928717,1.9332732
2013-08-01,1.9231497,1.9279587,1.9154916,1.9334433,1.9338068,1.9301535,1.9347754
2013-08-02,1.934401,1.9295633,1.9291857,1.9458859,1.9310491,1.9240457,1.9354699
2013-08-04,1.9308338,1.9291558,1.9316087,1.9290874,1.9373865,1.9366868,1.9356889
2013-08-05,1.930922,1.9280503,1.9269466,1.9301662,1.9315362,1.9287895,1.925917
2013-08-06,1.9310954,1.9299263,1.9315716,1.9327241,1.9171774,1.9275156,1.9318287
2013-08-07,1.9235793,1.9316957,1.9323096,1.9123603,1.9174174,1.9309644,1.9347628
2013-08-08,1.9289334,1.9320483,1.9167435,1.9349737,1.930065,1.9357431,1.925086
2013-08-09,1.9285241,1.9306065,1.9298948,1.9288301,1.934598,1.9294314,1.9253292
2013-08-11,1.926574,1.9268126,1.9299003,1.9268175,1.9250519,1.9233187,1.9349065
2013-08-12,1.9329655,1.9283633,1.9290506,1.9310975,1.929497,1.9346634,1.9227847
2013-08-13,1.9241402,1.9267569,1.9260615,1.9241066,1.9324688,1.9194726,1.9361025
2013-08-14,1.9316194,1.9255111,1.9268353,1.9311624,1.929526,1.924807,1.9284041
2013-08-15,1.928339,1.9265276,1.9277446,1.9239157,1.9323567,1.9292881,1.928462
2013-08-16,1.926972,1.9345341,1.9267161,1.9307089,1.9282427,1.9280472,1.9307606
2013-08-18,1.9302158,1.9207679,1.9268372,1.9265711,1.9268401,1.9267778,1.9270527
2013-08-19,1.9281356,1.9243261,1.9302244,1.9294027,1.9289576,1.9294311,1.9291719
2013-08-20,1.9285002,1.9347223,1.924778,1.9264748,1.9265585,1.9280525,1.9275513
2013-08-21,1.9270787,1.9243834,1.9323804,1.9295022,1.9311386,1.9266454,1.9229846
2013-08-22,1.9275191,1.9274969,1.928274,1.9263735,1.9284072,1.929587,1.9290621
2013-08-23,1.9302912,1.9280846,1.9265283,1.9271153,1.9279374,1.9291605,1.9291912
2013-08-25,1.9421335,1.9259233,1.9254497,1.930231,1.9287729,1.9227202,1.941055
2013-08-26,1.9296151,1.9277577,1.927018,1.9250206,1.9222564,1.9348195,1.9366262
2013-08-27,1.9245381,1.9302727,1.9246156,1.9268457,1.9312475,1.9307486,1.9302015
2013-08-28,1.9280245,1.9264148,1.9267153,1.9319264,1.93108,1.9311104,1.936968
2013-08-29,1.9243644,1.9300494,1.9274365,1.9249372,1.9354511,1.9355547,1.936413
2013-08-30,1.9309945,1.930537,1.9307078,1.9359689,1.9325037,1.9305961,1.9367973
2013-09-01,1.9295651,1.9186286,1.9367316,1.9290167,1.9354392,1.941809,1.9372565
2013-09-02,1.9288006,1.9331574,1.9328487,1.9343021,1.9349698,1.9378146,1.9414731
2013-09-03,1.9338342,1.9353153,1.9353921,1.9350847,1.9366874,1.9396297,1.9438368
2013-09-04,1.936713,1.9406154,1.9369777,1.9383554,1.9422059,1.9445246,1.9462836
2013-09-05,1.9332472,1.9383262,1.9393342,1.9400175,1.9418061,1.950314,1.9571934
2013-09-06,1.936901,1.9366333,1.9356779,1.9408603,1.9420041,1.9522804,1.9692512
2013-09-08,1.9381176,1.9367547,1.9412525,1.9549329,1.9553337,1.9696076,1.9898975
2013-09-09,1.9400038,1.941124,1.9483165,1.9490023,1.9703674,1.9858924,1.9878414
2013-09-10,1.9447255,1.9479971,1.9529873,1.9665129,1.9869748,1.9894116,1.9935602
2013-09-11,1.9507263,1.9475588,1.9684412,1.9829053,1.9902577,1.988548,1.9955064
2013-09-12,1.9539926,1.964128,1.9909453,1.9889065,1.9917464,1.9948992,2.0009093
2013-09-13,1.9677701,1.986776,1.9914638,1.9924707,1.9973876,1.9962287,1.9991055
2013-09-15,1.9878038,1.9926533,1.9925227,1.9954097,1.9995953,1.9980663,1.9944383
2013-09-16,1.9880322,1.9902332,1.9971943,1.9989069,1.9992747,1.9997001,1.9988875
2013-09-17,1.9973104,1.998951,1.9976836,1.9965254,1.9958624,2.0003436,1.99871
2013-09-18,1.9976643,2.0017,2.0015488,2.0009341,1.9997587,1.9946098,1.9978498
2013-09-19,2.001042,1.9977953,1.9974917,1.9983608,1.9982052,1.9990114,2.0009265
2013-09-20,1.9967368,1.9981515,1.9956739,1.9993384,2.000304,2.0040867,2.0039983
2013-09-22,2.0002024,2.0019546,1.9971232,2.0011106,1.9998378,2.0018868,2.0054412
2013-09-23,2.0001595,1.9976158,1.9953396,1.9975572,2.0021462,2.0046864,2.0122519
2013-09-24,2.0013466,1.9980135,2.003813,2.0047436,2.0093794,2.0087116,2.0148294
2013-09-25,1.997372,2.0022368,2.0051384,2.0090141,2.007108,2.0135834,2.014341
2013-09-26,2.0030553,2.0014133,2.0054927,2.015704,2.0107436,2.017886,2.0143225
2013-09-27,2.000683,2.0040667,2.0139697,2.01309,2.0062397,2.0204732,2.0203905
2013-09-29,2.0050304,2.0066235,2.0089288,2.0086944,2.0145123,2.01789,2.0155046
2013-09-30,2.0094168,2.0163045,2.017164,2.0127316,2.0233781,2.0108511,2.0110688
2013-10-01,2.0131686,2.0255914,2.018026,2.0172255,2.0129926,2.0125322,2.0219636
2013-10-02,2.021042,2.0175836,2.0184367,2.0117202,2.014417,2.0171025,2.0103228
2013-10-03,2.0158637,2.015283,2.0131447,2.0204551,2.0146828,2.0175192,2.024775
2013-10-04,2.0194347,2.0129461,2.0153341,2.0188186,2.0205326,2.0178754,2.017887
2013-10-06,2.0135803,2.0109606,2.0163975,2.016035,2.0169342,2.0029833,2.0086007
2013-10-07,2.0193262,2.0191166,2.0178175,2.0173812,2.020406,2.0201697,2.0030932
2013-10-08,2.0158572,2.0217967,2.0190272,2.0107677,2.0197763,2.0105474,2.007618
2013-10-09,2.0172465,2.01937,2.018055,2.0070093,2.006273,2.004794,2.0080314
2013-10-10,2.0184064,2.0164754,2.0214021,2.0093484,2.0121129,2.0024097,2.000113
2013-10-11,2.0171082,2.009276,2.0088875,2.007559,2.007582,2.003286,1.9969649
2013-10-13,2.0060246,2.006071,2.0027668,2.0087528,2.0000823,1.9977086,2.0006304
2013-10-14,2.0074613,2.00347,2.0012631,2.0030217,2.0032418,2.0023887,1.9987907
2013-10-15,2.0080929,2.0089595,2.005082,2.0000434,1.9979941,1.9953566,1.9878564
2013-10-16,2.0087054,2.0005977,2.0025399,2.0066872,1.9967183,2.0002573,1.9924794
2013-10-17,2.0052342,2.0027246,1.9965918,1.9914589,1.996128,1.9987928,1.9997199
2013-10-18,1.9983591,1.9971077,1.9973152,2.0019217,1.9947939,1.9922702,1.9813004
2013-10-20,2.0018563,1.9934467,1.992597,2.0005765,1.988889,1.9862885,1.9979502
2013-10-21,1.994735,1.9902486,1.9893274,1.990036,2.0052886,1.9816865,1.9898453
2013-10-22,1.9871033,1.9934387,1.9890481,1.9896561,1.9936392,1.9873888,1.9929167
2013-10-23,1.9893922,1.9842416,1.9910297,1.9946059,1.9932011,1.9815762,1.9939319
2013-10-24,1.9905045,1.9973364,1.9841275,1.9817042,1.9914963,1.9798157,1.9718475
2013-10-25,1.9790449,1.9902257,1.9828188,1.9862561,1.9801735,1.9794941,1.9874297
2013-10-27,1.9902581,1.9924533,1.9817634,1.9917514,1.9821587,1.9785953,1.988552
2013-10-28,1.9983702,1.9806526,1.9767382,1.9782585,1.9752662,1.9797286,1.9889488
2013-10-29,1.9914359,1.9802316,1.9782983,1.9890015,1.9817641,1.9814315,1.9960747
2013-10-30,1.9909575,1.9862174,1.9924775,1.9920691,1.983635,1.9885184,1.9858851
2013-10-31,1.9964359,1.9806399,1.9906757,1.9869618,1.9904139,1.9872031,1.9861193
