,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF,AUDCHF
2015-08-23,0.7086906,0.7081293,0.70833504,0.70906734,0.70845985,0.7079557,0.70873046
2015-08-24,0.70877165,0.70854944,0.7079773,0.7090358,0.708463,0.7081242,0.7083563
2015-08-25,0.70817566,0.7083148,0.70767653,0.709072,0.70846605,0.70804924,0.70565736
2015-08-26,0.7089103,0.708112,0.70729667,0.7083597,0.70846903,0.7065982,0.70710933
2015-08-27,0.7085141,0.7085753,0.70840985,0.70840704,0.7087824,0.7062565,0.7050318
2015-08-28,0.7080515,0.7083161,0.7072699,0.7068121,0.70626605,0.70520294,0.70621943
2015-08-30,0.7076941,0.70809287,0.7065776,0.7051242,0.70578635,0.70535254,0.7054029
2015-08-31,0.7079141,0.70676875,0.7054095,0.70609444,0.7061431,0.7046571,0.70266026
2015-09-01,0.70821387,0.7049597,0.70609486,0.7039379,0.7058711,0.7039927,0.7044359
2015-09-02,0.7061523,0.7066166,0.7051031,0.7057125,0.7047966,0.7052815,0.7046193
2015-09-03,0.70604175,0.705554,0.7056846,0.7045871,0.704831,0.70400745,0.7036507
2015-09-04,0.70516056,0.7065191,0.7049598,0.7037646,0.7047933,0.70529914,0.7038976
2015-09-06,0.70647985,0.7032426,0.70455575,0.70411897,0.70482886,0.70402694,0.702138
2015-09-07,0.70523334,0.70451766,0.704399,0.7052241,0.70464265,0.70267916,0.6977747
2015-09-08,0.7047342,0.7046328,0.70477563,0.70478344,0.7025425,0.6994171,0.68808556
2015-09-09,0.70529526,0.70401233,0.70422196,0.70318234,0.6985631,0.6887852,0.68991846
2015-09-10,0.70508915,0.7025388,0.7027592,0.6976655,0.69133204,0.6873281,0.68942446
2015-09-11,0.704046,0.7026519,0.69904697,0.691871,0.6884584,0.68816113,0.68826973
2015-09-13,0.70275533,0.69843155,0.68900394,0.68971133,0.68884087,0.68839085,0.68898493
2015-09-14,0.69825715,0.6882435,0.689595,0.68977016,0.6903686,0.68970513,0.69047576
2015-09-15,0.6894805,0.6895165,0.6887874,0.68847626,0.6881441,0.69041467,0.6890925
2015-09-16,0.6902715,0.6899848,0.68889457,0.6886656,0.6897041,0.68900704,0.68870676
2015-09-17,0.690546,0.6891802,0.6895583,0.689861,0.6886303,0.6892351,0.68900853
2015-09-18,0.6894484,0.68845576,0.69053555,0.68969727,0.6902208,0.68817806,0.6884442
2015-09-20,0.6886144,0.6899676,0.688875,0.68863016,0.6898018,0.68720263,0.6888112
2015-09-21,0.688517,0.6891457,0.6887243,0.688771,0.6879206,0.6886978,0.687339
2015-09-22,0.688658,0.6897673,0.68985325,0.6883495,0.68759406,0.6876528,0.6873885
2015-09-23,0.69151956,0.69001335,0.6885126,0.68765396,0.68809867,0.68760145,0.68586886
2015-09-24,0.68877095,0.68773794,0.6873241,0.6883741,0.6873628,0.6869558,0.6865853
2015-09-25,0.6904804,0.6874356,0.68870157,0.68773735,0.68854314,0.6872521,0.6858675
2015-09-27,0.68859935,0.68668115,0.6878731,0.68659526,0.68748,0.68640006,0.6865181
2015-09-28,0.6889088,0.68684876,0.685752,0.6870621,0.6869459,0.6867039,0.6861728
2015-09-29,0.6873278,0.6878451,0.6874924,0.68732136,0.68604237,0.686842,0.6860201
2015-09-30,0.68740416,0.6875507,0.6868022,0.68664616,0.68661475,0.68626076,0.68653244
2015-10-01,0.68665063,0.68698555,0.68735254,0.6870569,0.6873073,0.685328,0.68605334
2015-10-02,0.6860648,0.68620473,0.6863123,0.6858027,0.68560916,0.6871506,0.6881911
2015-10-04,0.6865634,0.6864748,0.68657637,0.68649554,0.68650013,0.6873826,0.68735963
2015-10-05,0.6874038,0.6860007,0.68651575,0.6864467,0.6879297,0.68786013,0.6874515
2015-10-06,0.68640363,0.68618476,0.68655187,0.6871477,0.6875936,0.68753016,0.6877079
2015-10-07,0.68656886,0.6863858,0.68684137,0.6860754,0.68859065,0.687518,0.68715876
2015-10-08,0.68680215,0.686484,0.6872306,0.6874909,0.6878237,0.68716216,0.6872928
2015-10-09,0.6870525,0.68707883,0.6880168,0.6871548,0.68743,0.68715423,0.68938667
2015-10-11,0.68583816,0.6875091,0.6880112,0.6880481,0.68824947,0.6876426,0.68982047
2015-10-12,0.6877144,0.687269,0.6872426,0.6875436,0.68710005,0.68900985,0.68925196
2015-10-13,0.68716735,0.6878457,0.68858635,0.6888403,0.6882672,0.6898614,0.6902067
2015-10-14,0.68787676,0.6870824,0.68744403,0.68960226,0.6905161,0.6902898,0.6923861
2015-10-15,0.68810844,0.68941706,0.68897885,0.69031376,0.689686,0.69058466,0.6918901
2015-10-16,0.6884032,0.69072646,0.6901933,0.6903586,0.6904444,0.69187343,0.69078803
2015-10-18,0.68887275,0.6891702,0.6901846,0.69060564,0.69069916,0.69294685,0.6914719
2015-10-19,0.6902899,0.6900839,0.69252783,0.6923577,0.6915608,0.69094294,0.6925343
2015-10-20,0.690852,0.6907765,0.69162196,0.69258416,0.691353,0.6903559,0.6941753
2015-10-21,0.69093525,0.69112563,0.6928559,0.6910582,0.691941,0.69097006,0.69209677
2015-10-22,0.69088924,0.6925183,0.69362485,0.6927215,0.6937147,0.6934935,0.6930454
2015-10-23,0.6917519,0.6934001,0.69229585,0.6935747,0.6941506,0.6938279,0.69385034
2015-10-25,0.6938246,0.693274,0.69120294,0.6933734,0.69391197,0.6944083,0.6948583
2015-10-26,0.69164747,0.6932307,0.69256115,0.6930638,0.6948406,0.6943007,0.69347227
2015-10-27,0.69366854,0.6920119,0.6938398,0.69239527,0.6944825,0.6948008,0.69399834
2015-10-28,0.69304043,0.69304454,0.6936832,0.69446564,0.69376594,0.6939181,0.6937287
2015-10-29,0.6921138,0.6929816,0.6937587,0.69369406,0.6936655,0.69415385,0.6943437
2015-10-30,0.6945423,0.69357353,0.69321656,0.6929509,0.69431156,0.69455314,0.69626796
2015-11-01,0.6938788,0.6938159,0.69378567,0.69360834,0.6947605,0.696735,0.69722956
2015-11-02,0.6944675,0.6936633,0.69450074,0.6944346,0.69603026,0.697974,0.6984797
2015-11-03,0.69410175,0.69440854,0.6944372,0.6960661,0.6976298,0.6974963,0.6995235
2015-11-04,0.69379663,0.69417083,0.69683623,0.6966633,0.69833463,0.70024496,0.70013845
2015-11-05,0.69451517,0.6968608,0.69747794,0.6985749,0.69920427,0.69954437,0.7021622
2015-11-06,0.69602203,0.6978628,0.69869626,0.700204,0.69972396,0.7025559,0.7029572
2015-11-08,0.69774395,0.6988357,0.6990153,0.6996876,0.70207953,0.7027462,0.7039097
2015-11-09,0.6984743,0.69934267,0.69933057,0.702618,0.70273966,0.70350254,0.70359486
2015-11-10,0.6999469,0.6989541,0.70174927,0.7037023,0.7041112,0.70204306,0.703421
2015-11-11,0.6990314,0.70300126,0.7030873,0.70276904,0.70384604,0.70323867,0.70470047
2015-11-12,0.70190513,0.70295966,0.7031423,0.7033421,0.70549154,0.7043679,0.70510834
2015-11-13,0.7031501,0.7038486,0.7029333,0.7039561,0.7045069,0.70459694,0.70744395
2015-11-15,0.7031036,0.7044444,0.7039647,0.7046912,0.70511264,0.7071529,0.705788
2015-11-16,0.70333314,0.7034076,0.7045868,0.7049327,0.7065742,0.70621777,0.70737296
2015-11-17,0.70304763,0.70544916,0.7052142,0.7068711,0.7063094,0.70737934,0.7079854
2015-11-18,0.7036106,0.7051761,0.7067998,0.70689374,0.7068806,0.7074667,0.7076281
2015-11-19,0.7050237,0.70504636,0.7067481,0.7078488,0.70820993,0.7074674,0.7083692
2015-11-20,0.7061105,0.7079983,0.70713323,0.7070733,0.70924276,0.7087334,0.7100589
2015-11-22,0.7055166,0.70733184,0.708498,0.7074201,0.7084284,0.709507,0.7103798
2015-11-23,0.7076769,0.70715475,0.7083083,0.7086188,0.70924073,0.70917,0.70957816
2015-11-24,0.7080287,0.7096239,0.70867455,0.7099049,0.71048486,0.71177584,0.7098184
2015-11-25,0.70764256,0.7080958,0.70979947,0.7111684,0.70963174,0.71114826,0.7112687
2015-11-26,0.7081695,0.70854455,0.7105206,0.71027863,0.7104664,0.7109621,0.71166563
2015-11-27,0.709799,0.71015114,0.71078634,0.7118227,0.7114865,0.7122108,0.7117328
2015-11-29,0.71014166,0.7102121,0.70965385,0.7113154,0.7118802,0.7117255,0.71429336
2015-11-30,0.7099695,0.7117275,0.7094969,0.71333814,0.714938,0.71460384,0.71384346
2015-12-01,0.71042573,0.71249574,0.7110526,0.71335936,0.7147039,0.7153198,0.7155225
2015-12-02,0.7121879,0.7095809,0.71113616,0.7142611,0.71499294,0.7160079,0.7168448
2015-12-03,0.71069163,0.71404725,0.71451783,0.71573275,0.7154878,0.7165283,0.71812457
2015-12-04,0.71170545,0.7145029,0.71652883,0.7159517,0.7163804,0.7178057,0.7183457
2015-12-06,0.7150342,0.7155675,0.7167613,0.7157326,0.71774054,0.71771985,0.71954805
2015-12-07,0.71616006,0.716277,0.716367,0.7175319,0.7189853,0.720278,0.7197895
2015-12-08,0.715738,0.716966,0.7175173,0.7179941,0.7189004,0.7198336,0.7186321
2015-12-09,0.7165436,0.716465,0.7180079,0.718771,0.71938986,0.71930003,0.71837497
2015-12-10,0.71871066,0.71699744,0.7195256,0.71920824,0.7192783,0.7193204,0.71960926
2015-12-11,0.71708906,0.7191098,0.7192192,0.71878314,0.71922916,0.7200844,0.7198827
2015-12-13,0.7188816,0.71917164,0.71938574,0.7193695,0.71899205,0.7187233,0.71856904
2015-12-14,0.7212318,0.7198261,0.71857977,0.71978056,0.7188806,0.71919113,0.7182788
2015-12-15,0.71985334,0.71908057,0.71896654,0.71869546,0.7195524,0.7186886,0.7196758
2015-12-16,0.717433,0.71914935,0.7201474,0.7192124,0.71955216,0.71988285,0.7199836
2015-12-17,0.7188526,0.71987104,0.7180796,0.7187157,0.7188024,0.71958256,0.7185005
2015-12-18,0.7213387,0.71904975,0.71962005,0.7194003,0.7188115,0.719742,0.71817446
2015-12-20,0.71988076,0.71912575,0.71847373,0.719878,0.71883214,0.7185061,0.7197459
2015-12-21,0.7173334,0.71991926,0.7191316,0.7186155,0.7188714,0.71977216,0.72009003
2015-12-22,0.7188277,0.719017,0.71788293,0.71921605,0.7189397,0.7192739,0.718428
2015-12-23,0.72143155,0.7191009,0.71845895,0.7186413,0.71905315,0.71873564,0.7196007
2015-12-24,0.71990365,0.71997017,0.71885496,0.7194323,0.71928257,0.72079945,0.7214234
2015-12-27,0.71724784,0.718982,0.72007114,0.7199818,0.7210429,0.7209787,0.72191054
2015-12-28,0.7195784,0.7190737,0.7192064,0.7217163,0.721505,0.71964586,0.72306484
2015-12-29,0.71913075,0.7200224,0.7213363,0.7204864,0.72136605,0.7223516,0.71956
2015-12-30,0.71959275,0.71988595,0.72093827,0.7227992,0.72136223,0.72074026,0.72159344
2015-12-31,0.72181565,0.71798754,0.72296447,0.72227675,0.72062975,0.7197451,0.72035784
2016-01-03,0.7215998,0.722112,0.7214866,0.7214624,0.7231594,0.71952736,0.7189441
2016-01-04,0.7216417,0.722004,0.72030103,0.72095793,0.7187642,0.719399,0.7182072
2016-01-05,0.7216452,0.7206233,0.72217256,0.71874905,0.7186385,0.7190973,0.7213854
2016-01-06,0.7196272,0.7223305,0.71931905,0.7186628,0.71948475,0.71656847,0.71743673
2016-01-07,0.722238,0.7185887,0.719531,0.71693283,0.7184794,0.7167114,0.71633035
2016-01-08,0.7196018,0.71840096,0.7205441,0.7174648,0.71737504,0.7166514,0.71433234
2016-01-10,0.71899396,0.7171423,0.71687376,0.7169211,0.71652216,0.71594167,0.7152509
2016-01-11,0.7175412,0.71787655,0.7172797,0.71604943,0.71644324,0.7146089,0.71326125
2016-01-12,0.7181123,0.71765137,0.71475524,0.7164708,0.7148656,0.7144408,0.7127517
2016-01-13,0.71670824,0.7165325,0.71597224,0.7144699,0.7142995,0.71229076,0.7139957
2016-01-14,0.7171826,0.71548766,0.7160964,0.71357745,0.71471614,0.7122609,0.71326625
2016-01-15,0.7155102,0.71483177,0.71502537,0.7125938,0.71325326,0.71251714,0.71363956
2016-01-17,0.71479213,0.7154538,0.71402967,0.7120258,0.7127832,0.7131123,0.71182835
2016-01-18,0.71539384,0.71243864,0.71310514,0.71328783,0.71198845,0.71222895,0.71159583
2016-01-19,0.7135973,0.7128201,0.7126098,0.7142428,0.7121912,0.71138155,0.7116443
2016-01-20,0.71429944,0.7139682,0.71227306,0.71148026,0.7118053,0.7116209,0.7112503
2016-01-21,0.713317,0.7118107,0.71156025,0.7111653,0.7112227,0.7099483,0.7108007
2016-01-22,0.7131627,0.7110333,0.7118997,0.7113874,0.7102705,0.710914,0.71105576
2016-01-24,0.7127368,0.7122914,0.7117792,0.71108896,0.7113407,0.7120714,0.7103417
2016-01-25,0.71018827,0.71221256,0.71219057,0.7110866,0.71130717,0.7111045,0.71131843
2016-01-26,0.7113847,0.7114543,0.7115588,0.71127933,0.71215445,0.7110256,0.7119564
2016-01-27,0.7113254,0.7111122,0.7112552,0.71116906,0.71081764,0.7115722,0.71204257
2016-01-28,0.7105822,0.7113092,0.7115348,0.71106124,0.71123934,0.71174663,0.7127084
2016-01-29,0.71149546,0.71138066,0.7112453,0.7114903,0.7114941,0.71275526,0.71311116
2016-01-31,0.71037877,0.7118963,0.71154493,0.7117313,0.71235484,0.71408796,0.7150195
2016-02-01,0.7113848,0.71143335,0.71123487,0.7123928,0.712865,0.7150837,0.71246696
2016-02-02,0.7107047,0.7119213,0.712725,0.7131328,0.71489334,0.71326524,0.7113847
2016-02-03,0.7113276,0.71325713,0.71307063,0.71499884,0.7133212,0.71320647,0.7113241
2016-02-04,0.71269995,0.7151724,0.71410686,0.71223843,0.7101806,0.711262,0.711265
2016-02-05,0.71330833,0.715055,0.71172816,0.7107502,0.71061695,0.70699394,0.7087551
2016-02-07,0.7148743,0.71308696,0.7119822,0.7111481,0.71025896,0.70813626,0.70656943
2016-02-08,0.7121004,0.7118211,0.71165246,0.71192145,0.7087378,0.7061851,0.70542336
2016-02-09,0.711206,0.7099755,0.70810366,0.70869124,0.7069914,0.7037044,0.7033304
2016-02-10,0.7113032,0.70899886,0.71010566,0.70735043,0.7039905,0.7038978,0.7040331
2016-02-11,0.7101218,0.70806897,0.70714605,0.70345724,0.70306545,0.70245165,0.7033955
2016-02-12,0.70871156,0.7063135,0.70478153,0.70293504,0.70309055,0.7027765,0.7040697
2016-02-14,0.70585495,0.70384395,0.7028347,0.70318085,0.70305365,0.7037088,0.70017856
2016-02-15,0.70350385,0.703433,0.7032487,0.7040266,0.70309633,0.70242506,0.7037418
2016-02-16,0.703288,0.70345,0.7034668,0.70276743,0.703058,0.703254,0.70369947
2016-02-17,0.7031696,0.7025354,0.7031698,0.7022766,0.7049415,0.7044412,0.70412755
2016-02-18,0.7029371,0.7035819,0.7039209,0.7036919,0.703652,0.7047055,0.7056011
2016-02-19,0.70143807,0.7026331,0.7052763,0.7046877,0.7053617,0.7074686,0.70654607
2016-02-21,0.70449555,0.70322025,0.7045083,0.7040726,0.7064181,0.70763034,0.707714
2016-02-22,0.7035268,0.7029754,0.70574784,0.7049695,0.7072169,0.7074594,0.70860326
2016-02-23,0.7027587,0.70568746,0.7051229,0.70756876,0.7079411,0.70860124,0.7092072
2016-02-24,0.70398825,0.7061777,0.7072264,0.708361,0.7078567,0.70918787,0.71024406
2016-02-25,0.70557153,0.70656437,0.707827,0.7081406,0.7096355,0.7083703,0.7108986
2016-02-26,0.70687604,0.7078151,0.70807284,0.70888,0.71063465,0.70826995,0.71172297
2016-02-28,0.70770574,0.7081707,0.7091936,0.7105416,0.7110573,0.710264,0.7110466
2016-02-29,0.7090166,0.70913136,0.7080365,0.70934546,0.71108127,0.7113454,0.7113102
2016-03-01,0.70924896,0.71007663,0.7083982,0.7105218,0.71255684,0.7111453,0.7113829
2016-03-02,0.7101293,0.7110563,0.7099209,0.7112559,0.7112202,0.71327806,0.7134421
2016-03-03,0.7109013,0.7108517,0.7100177,0.71177214,0.7118218,0.713251,0.7139447
2016-03-04,0.7095094,0.7100588,0.7104799,0.7112101,0.712627,0.7123632,0.7130929
2016-03-06,0.710487,0.71134347,0.7107699,0.7132597,0.7135377,0.71300507,0.7135289
2016-03-07,0.7108217,0.7127612,0.7118216,0.7123704,0.71399635,0.7128031,0.71544737
2016-03-08,0.71365875,0.71215355,0.71203524,0.71398145,0.71403193,0.71443117,0.7144645
2016-03-09,0.7123992,0.7144575,0.71371865,0.7141676,0.71399236,0.71272516,0.71365035
2016-03-10,0.71367836,0.7152431,0.7148753,0.7138424,0.71402925,0.7127972,0.7130364
2016-03-11,0.71384037,0.7157521,0.7153803,0.7144034,0.7139871,0.71535563,0.7136281
2016-03-13,0.7131948,0.71436644,0.71434116,0.7141699,0.71402526,0.7147948,0.7141487
2016-03-14,0.7138474,0.7132515,0.7136239,0.715292,0.7139807,0.71373546,0.7151533
2016-03-15,0.71316713,0.71482325,0.7154212,0.7134243,0.71401966,0.7126509,0.7157896
2016-03-16,0.7138538,0.71583205,0.7156132,0.71514475,0.7139725,0.71472764,0.7169353
2016-03-17,0.71313864,0.7133692,0.71441805,0.714202,0.7159766,0.7165031,0.71871966
2016-03-18,0.713859,0.7133541,0.71347433,0.715921,0.7168685,0.7189129,0.723874
2016-03-20,0.71310896,0.71587676,0.71510535,0.7165843,0.7196654,0.72496986,0.7299656
2016-03-21,0.71386266,0.71585894,0.7166331,0.71817183,0.72458845,0.7298511,0.72945267
2016-03-22,0.7154881,0.7171511,0.7186009,0.72395855,0.7293721,0.73357224,0.7345247
2016-03-23,0.71718985,0.71846044,0.723612,0.73011243,0.73357356,0.73413074,0.73298967
2016-03-24,0.718332,0.7244055,0.73071706,0.73384005,0.7335309,0.7339835,0.7354887
2016-03-27,0.7235632,0.72917855,0.7325533,0.7327783,0.73492175,0.7328109,0.7358874
2016-03-28,0.72906786,0.73290235,0.7335989,0.73501337,0.73312664,0.7343182,0.7365989
2016-03-29,0.73234844,0.7330917,0.73461795,0.73532385,0.7366366,0.7355844,0.7354181
2016-03-30,0.7333188,0.7340719,0.7359499,0.7371037,0.736612,0.735791,0.73545355
2016-03-31,0.73452234,0.7349002,0.7348912,0.7342213,0.7358783,0.7360346,0.73578924
2016-04-01,0.73504066,0.7349265,0.7352053,0.73642343,0.7358792,0.7355894,0.73537713
2016-04-03,0.7360246,0.73623633,0.7349792,0.7361329,0.7358826,0.73582983,0.73644006
2016-04-04,0.7348801,0.73445374,0.7359921,0.7353195,0.7358859,0.73575234,0.73485506
2016-04-05,0.73562425,0.7362252,0.7357421,0.73558015,0.7358894,0.73563623,0.736372
2016-04-06,0.7359948,0.73559904,0.7354072,0.7353696,0.7358926,0.73573816,0.73492205
2016-04-07,0.735613,0.7355257,0.73648375,0.73574126,0.7358959,0.7357763,0.73631674
2016-04-08,0.736008,0.73564696,0.7355036,0.7357071,0.7358993,0.73587906,0.73590165
2016-04-10,0.73560065,0.7355749,0.73527586,0.7355994,0.73590267,0.733841,0.7362195
2016-04-11,0.73602104,0.7356888,0.73575085,0.7355511,0.7357495,0.7360525,0.7364451
2016-04-12,0.73668545,0.73561764,0.73620534,0.73636824,0.7365157,0.73689723,0.73650473
2016-04-13,0.7360173,0.735726,0.7371357,0.73588604,0.73568726,0.7370006,0.737505
2016-04-14,0.7357203,0.73483723,0.7358387,0.7364405,0.735895,0.7361551,0.73739094
2016-04-15,0.7359438,0.736381,0.73638904,0.7362218,0.73788327,0.7376177,0.7381139
2016-04-17,0.7350464,0.7359042,0.73777854,0.73742294,0.7370965,0.73682886,0.73743176
2016-04-18,0.7374556,0.7364696,0.7376449,0.7357129,0.7376236,0.7372435,0.7380786
2016-04-19,0.73600864,0.73760325,0.7372668,0.7389571,0.73725086,0.73751,0.73750365
2016-04-20,0.7367897,0.7379021,0.73752326,0.73787004,0.73752004,0.73720086,0.73739195
2016-04-21,0.73746365,0.7373349,0.73725593,0.7379175,0.73724127,0.7375209,0.73795897
2016-04-22,0.7376087,0.736113,0.7375329,0.7365369,0.7375295,0.73719025,0.73782325
2016-04-24,0.73722607,0.7359364,0.73724645,0.7363348,0.73723143,0.7375324,0.7378316
2016-04-25,0.7371567,0.73787385,0.7375425,0.7365406,0.7375398,0.7367571,0.73551095
2016-04-26,0.73725617,0.7378454,0.73723644,0.7381925,0.7362371,0.73713905,0.7365859
2016-04-27,0.73718756,0.7378801,0.73755306,0.73648024,0.7356783,0.7367779,0.73633295
2016-04-28,0.737285,0.736489,0.7373083,0.7376692,0.73712206,0.736361,0.73612994
2016-04-29,0.73721707,0.7371977,0.73719776,0.73668236,0.7358454,0.73624784,0.73547804
2016-05-01,0.7364017,0.73704755,0.7370074,0.73620176,0.7360099,0.73638546,0.734943
2016-05-02,0.7358864,0.7366849,0.7363028,0.73653305,0.7357431,0.7358389,0.7357087
2016-05-03,0.737638,0.7362255,0.73616725,0.7360223,0.7343965,0.7354329,0.73428684
2016-05-04,0.73722565,0.7348425,0.7356393,0.7355565,0.734559,0.73559415,0.73433155
2016-05-05,0.7358522,0.73600876,0.73628145,0.7345924,0.73561305,0.7351674,0.73424554
2016-05-06,0.73623383,0.735276,0.73469895,0.73417497,0.73541886,0.7338647,0.73319143
2016-05-08,0.7350538,0.7347542,0.7338734,0.7344905,0.73322093,0.7333529,0.7315782
2016-05-09,0.7349394,0.7349585,0.7344135,0.7338421,0.73247594,0.7312981,0.7314731
2016-05-10,0.73546845,0.73507273,0.73373854,0.73276764,0.731569,0.7300894,0.73103184
2016-05-11,0.73477656,0.7339403,0.7335728,0.7308845,0.73143864,0.7300405,0.72930694
2016-05-12,0.733586,0.7318741,0.73257446,0.7305044,0.73029196,0.72896385,0.72469026
2016-05-13,0.7337937,0.7314761,0.7307601,0.73006546,0.72892386,0.72570235,0.7258042
2016-05-15,0.7319748,0.7312161,0.729714,0.7290918,0.7283023,0.7248272,0.7240961
2016-05-16,0.7311758,0.72957313,0.72957206,0.724699,0.72491556,0.72370636,0.7243534
2016-05-17,0.7296401,0.7299892,0.7245991,0.72522676,0.7234506,0.72478396,0.72301644
2016-05-18,0.7286965,0.72512335,0.7250135,0.7228347,0.7246364,0.72411203,0.7243444
2016-05-19,0.7256398,0.7253199,0.7226248,0.7232617,0.72430193,0.7244134,0.72059375
2016-05-20,0.72646433,0.7239538,0.72331244,0.72464,0.72377825,0.7211027,0.72141623
2016-05-22,0.7235322,0.7219752,0.7228841,0.72210205,0.719349,0.72120124,0.71716833
2016-05-23,0.72363424,0.72188085,0.7238058,0.7215315,0.71573526,0.7181543,0.71955615
2016-05-24,0.72393227,0.7234572,0.7194449,0.71869767,0.7170416,0.71601874,0.71596444
2016-05-25,0.7232691,0.7216225,0.71745783,0.7200226,0.7169403,0.71663725,0.71591455
2016-05-26,0.72100884,0.71908474,0.7197746,0.71816164,0.71760947,0.7152888,0.7162052
2016-05-27,0.7182543,0.71672356,0.7158982,0.7167467,0.7160297,0.7168725,0.7163606
2016-05-29,0.71676433,0.7170625,0.71382767,0.71581775,0.71635985,0.7154886,0.715361
2016-05-30,0.7172631,0.71773684,0.7172067,0.71510065,0.7160849,0.7154859,0.71756506
2016-05-31,0.71689105,0.71655315,0.7165153,0.7164899,0.7175729,0.71549815,0.71627617
2016-06-01,0.71572584,0.71668184,0.7168197,0.7163363,0.7160405,0.7141477,0.7159745
2016-06-02,0.7160805,0.71570796,0.7150273,0.7156985,0.71662164,0.7169904,0.7154801
2016-06-03,0.716358,0.7153908,0.71656674,0.7164981,0.7194826,0.7151529,0.71669006
2016-06-05,0.7155998,0.7156007,0.71560705,0.71639204,0.7158735,0.7149127,0.7163842
2016-06-06,0.7147202,0.7163963,0.71601164,0.7163889,0.71585697,0.71570736,0.714685
2016-06-07,0.7146427,0.7143176,0.71392894,0.7161446,0.7162564,0.71598893,0.71535844
2016-06-08,0.7170102,0.71645737,0.7154863,0.71544623,0.71549237,0.71554756,0.7149603
2016-06-09,0.71498674,0.71631056,0.71564585,0.7144122,0.7156535,0.7151322,0.71524864
2016-06-10,0.7170575,0.7152321,0.71501774,0.7155012,0.71452445,0.7161412,0.7147894
2016-06-12,0.71635354,0.71378607,0.71610165,0.71525985,0.71467805,0.71384895,0.71492225
2016-06-13,0.71523833,0.7149953,0.7152473,0.71431655,0.71523815,0.7145036,0.71327156
2016-06-14,0.71506006,0.7149113,0.71467286,0.7144607,0.7144178,0.7150949,0.71353376
2016-06-15,0.7148684,0.7147192,0.7146192,0.7147041,0.7141382,0.714043,0.71471626
2016-06-16,0.7137977,0.71374536,0.7150925,0.71439236,0.7146716,0.7139747,0.7139132
2016-06-17,0.714328,0.71491224,0.7153906,0.7133724,0.71385884,0.71534497,0.7149939
2016-06-19,0.71406746,0.7151404,0.7142695,0.7147627,0.7156276,0.71364176,0.71357256
2016-06-20,0.71409124,0.71439755,0.7142741,0.7151074,0.71399814,0.7147286,0.71406233
2016-06-21,0.7138259,0.7142654,0.71465844,0.71486473,0.71442235,0.7143459,0.7146123
2016-06-22,0.71442765,0.7142421,0.7143017,0.71395487,0.7149564,0.71372414,0.714897
2016-06-23,0.7150172,0.7142392,0.7144007,0.7145514,0.7137003,0.71455413,0.716065
2016-06-24,0.71414053,0.7142354,0.71445584,0.7148045,0.7149213,0.715008,0.71565616
2016-06-26,0.71406996,0.7137802,0.7153984,0.71522593,0.7157002,0.7154817,0.714881
2016-06-27,0.71389425,0.71432555,0.7148663,0.715628,0.71554375,0.7154656,0.71613693
2016-06-28,0.7149144,0.71523076,0.71575874,0.7143687,0.71642816,0.7164056,0.71607906
2016-06-29,0.7150365,0.71605366,0.71597064,0.7159579,0.71597254,0.71613157,0.71649
2016-06-30,0.71585613,0.71583104,0.715598,0.71653354,0.71590525,0.7169553,0.7173887
2016-07-01,0.71546745,0.71681464,0.7147938,0.716598,0.7164903,0.71701956,0.7166333
2016-07-03,0.7164531,0.71628076,0.7161185,0.71625143,0.71740645,0.7173334,0.7179321
2016-07-04,0.7162195,0.71624297,0.71643114,0.71598285,0.71747184,0.71853447,0.71922904
2016-07-05,0.71626514,0.71660155,0.71712554,0.71756107,0.7173355,0.71832144,0.71828413
2016-07-06,0.71661526,0.71720976,0.71860987,0.71770066,0.7186109,0.71932113,0.7185392
2016-07-07,0.7174389,0.7164592,0.71751213,0.71899897,0.7183648,0.7170698,0.71986675
2016-07-08,0.7170366,0.7173846,0.7167455,0.7197074,0.7194358,0.71918905,0.7199712
2016-07-10,0.7173207,0.71855354,0.7191253,0.71915025,0.719474,0.7208203,0.72098106
2016-07-11,0.7164643,0.7178276,0.7185215,0.7194814,0.7190182,0.72086424,0.7217598
2016-07-12,0.71868956,0.7192708,0.71941406,0.71982944,0.72097594,0.7217166,0.7231898
2016-07-13,0.7202557,0.71910673,0.72007424,0.7209952,0.72252893,0.72240525,0.7243039
2016-07-14,0.7188667,0.72008747,0.720775,0.7221429,0.72311056,0.72387487,0.72515327
2016-07-15,0.7203187,0.72179526,0.7215231,0.72310245,0.72456944,0.7248487,0.72649413
2016-07-17,0.7209457,0.7224276,0.7228081,0.7232681,0.72515684,0.72687954,0.72792417
2016-07-18,0.7224953,0.7231488,0.72429144,0.724508,0.7265204,0.7277741,0.72839457
2016-07-19,0.7235766,0.7240577,0.7253837,0.72791296,0.7258499,0.7285324,0.7287313
2016-07-20,0.7228372,0.72496253,0.72707576,0.7278883,0.7274844,0.72880614,0.7288256
2016-07-21,0.7248355,0.72789454,0.7280906,0.7283554,0.72820437,0.72904795,0.73133725
2016-07-22,0.727299,0.7281209,0.72818786,0.72802746,0.72862196,0.7313958,0.7317705
2016-07-24,0.7281544,0.72719425,0.7281606,0.7287176,0.72979116,0.73172146,0.7322784
2016-07-25,0.7288194,0.73037267,0.72901183,0.73106635,0.73099923,0.7326586,0.7365338
