,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY,SGDJPY
2015-04-21,87.55095,87.56912,87.73636,87.73787,87.76148,87.74263,87.74857
2015-04-22,87.551025,87.706566,87.73785,87.72098,87.755066,87.81328,87.847824
2015-04-23,87.75011,87.70409,87.75483,87.7344,87.76994,87.81517,87.932915
2015-04-24,87.73533,87.75896,87.79675,87.774254,87.84302,87.9358,88.020874
2015-04-26,87.764336,87.752884,87.79056,87.82814,87.89504,88.05724,88.055725
2015-04-27,87.81099,87.77379,87.808105,87.89557,88.039055,88.06294,88.08838
2015-04-28,87.75293,87.83268,87.88491,88.0582,88.026695,88.09716,88.14167
2015-04-29,87.802055,87.93598,88.04761,88.12204,88.07273,88.12839,88.160194
2015-04-30,87.93831,88.07811,88.08503,88.04485,88.121796,88.15801,88.31158
2015-05-01,88.10364,88.08504,88.114655,88.11797,88.21363,88.366714,88.39303
2015-05-03,88.07816,88.11005,88.160385,88.18463,88.309784,88.38123,88.44053
2015-05-04,88.05441,88.11803,88.22772,88.352974,88.410995,88.392204,88.430145
2015-05-05,88.12437,88.18823,88.377754,88.379036,88.41245,88.48199,88.47156
2015-05-06,88.22563,88.355034,88.384445,88.41979,88.419754,88.49649,88.48427
2015-05-07,88.30223,88.39149,88.408936,88.43056,88.47847,88.528435,88.66303
2015-05-08,88.36271,88.379005,88.51435,88.47754,88.50392,88.70341,88.93468
2015-05-10,88.40345,88.41975,88.50112,88.4694,88.66016,88.93635,89.076965
2015-05-11,88.43736,88.47943,88.48733,88.70465,88.92313,89.05567,89.213394
2015-05-12,88.43997,88.492645,88.643906,88.92199,89.07048,89.201164,89.26289
2015-05-13,88.51016,88.685295,88.9674,89.00816,89.17657,89.3406,89.570724
2015-05-14,88.6462,88.94098,89.03739,89.23007,89.26932,89.54391,89.81786
2015-05-15,88.973816,89.04333,89.22925,89.273186,89.55747,89.67915,89.8317
2015-05-17,89.04968,89.23872,89.26844,89.58142,89.75907,89.80602,89.82539
2015-05-18,89.205574,89.26915,89.574104,89.707344,89.897125,89.89144,89.923386
2015-05-19,89.28233,89.5392,89.61465,89.81896,89.92982,89.95834,89.92925
2015-05-20,89.52421,89.81971,89.72005,89.81229,89.942154,89.977554,89.99263
2015-05-21,89.85551,89.78617,89.830986,89.959724,90.01769,90.00959,90.07763
2015-05-22,89.70852,89.87343,89.90919,89.98424,89.98635,90.005905,90.109955
2015-05-24,89.86953,89.95155,90.01465,90.016205,90.0223,90.051384,90.09501
2015-05-25,89.94525,89.96857,90.00157,90.06467,90.06955,90.12258,90.14762
2015-05-26,90.0067,90.01094,90.05461,90.109604,90.08295,90.15425,90.13879
2015-05-27,89.99725,90.04892,90.08347,90.05756,90.17254,90.15403,90.17502
2015-05-28,90.00265,90.12552,90.11668,90.154236,90.12126,90.15098,90.23215
2015-05-29,90.07058,90.01693,90.105095,90.169624,90.141685,90.23141,90.290535
2015-05-31,90.09252,90.168015,90.18779,90.19359,90.22769,90.29784,90.31851
2015-06-01,90.124405,90.26948,90.15501,90.28135,90.306366,90.345795,90.35444
2015-06-02,90.13603,90.16991,90.21961,90.28711,90.33834,90.358246,90.45037
2015-06-03,90.2194,90.24626,90.28339,90.330086,90.36212,90.35754,90.40354
2015-06-04,90.24527,90.28686,90.34348,90.340515,90.385864,90.469635,90.41255
2015-06-05,90.303345,90.29988,90.34861,90.44188,90.371346,90.457954,90.60557
2015-06-07,90.32522,90.328865,90.35404,90.38169,90.437904,90.548836,90.58285
2015-06-08,90.36089,90.34882,90.39666,90.41588,90.58127,90.59806,90.62722
2015-06-09,90.34835,90.38416,90.45508,90.57201,90.569595,90.619026,90.863014
2015-06-10,90.404434,90.54042,90.561386,90.60239,90.595245,90.83849,90.96607
2015-06-11,90.42055,90.55908,90.61341,90.62245,90.8865,90.88796,91.09141
2015-06-12,90.57391,90.58881,90.623566,90.87243,90.91198,91.07759,91.4215
2015-06-14,90.57734,90.5957,90.84619,90.9085,91.04498,91.37746,91.493355
2015-06-15,90.6304,90.87383,90.90503,91.04005,91.437416,91.52294,91.64538
2015-06-16,90.865036,90.90247,91.10497,91.417244,91.5112,91.663605,91.698
2015-06-17,90.89106,91.0723,91.41495,91.54918,91.63816,91.68799,91.77822
2015-06-18,91.03481,91.42407,91.54404,91.596176,91.66139,91.71733,91.73384
2015-06-19,91.47626,91.472916,91.66793,91.716934,91.74285,91.819466,91.81871
2015-06-21,91.47862,91.59297,91.68678,91.73851,91.72986,91.86807,91.84408
2015-06-22,91.62106,91.67696,91.71565,91.79727,91.825325,91.85248,91.85096
2015-06-23,91.672005,91.75783,91.68927,91.835464,91.83077,91.852615,91.85397
2015-06-24,91.755684,91.742966,91.826164,91.87621,91.89846,91.87563,91.8604
2015-06-25,91.742,91.800964,91.8241,91.847336,91.81556,91.86631,91.86678
2015-06-26,91.80889,91.832535,91.84832,91.85005,91.84474,91.9032,91.86978
2015-06-28,91.832016,91.87486,91.89499,91.8776,91.853966,91.84582,91.847015
2015-06-29,91.83848,91.840996,91.823654,91.8464,91.82126,91.85254,91.85221
2015-06-30,91.86483,91.84853,91.8382,91.849304,91.90023,91.85473,91.8545
2015-07-01,91.85511,91.871574,91.86171,91.87902,91.86581,91.82331,91.86128
2015-07-02,91.87698,91.82446,91.881165,91.84543,91.85484,91.82587,91.86138
2015-07-03,91.836624,91.905945,91.8755,91.84861,91.844795,91.825554,91.85496
2015-07-05,91.85992,91.83053,91.86222,91.88038,91.93023,91.82236,91.85426
2015-07-06,91.851204,91.87663,91.81712,91.84439,91.852425,91.854744,91.87451
2015-07-07,91.83586,91.839874,91.878296,91.84781,91.892075,91.82873,91.77966
2015-07-08,91.86655,91.848076,91.86212,91.8817,91.901794,91.78987,91.75732
2015-07-09,91.85524,91.87284,91.81938,91.821045,91.79267,91.747765,91.703545
2015-07-10,91.88042,91.82242,91.81269,91.7395,91.75869,91.77435,91.693016
2015-07-12,91.834076,91.792404,91.797745,91.749954,91.71804,91.681046,91.6648
2015-07-13,91.81063,91.78011,91.764366,91.740005,91.66303,91.633835,91.434204
2015-07-14,91.74823,91.72689,91.72745,91.68161,91.66924,91.41829,91.25499
2015-07-15,91.80727,91.74159,91.64039,91.59975,91.41364,91.238014,91.1224
2015-07-16,91.73145,91.675835,91.65986,91.44072,91.25557,91.12749,91.09226
2015-07-17,91.68003,91.64129,91.43415,91.28232,91.15645,91.082756,90.94038
2015-07-19,91.63495,91.45158,91.29686,91.14713,91.01387,91.03474,90.91718
2015-07-20,91.42827,91.27385,91.16474,91.12433,90.94202,90.86858,90.87837
2015-07-21,91.27374,91.200966,91.10614,91.116295,90.90476,90.90775,90.84373
2015-07-22,91.1486,91.09378,90.92898,90.901276,90.84531,90.955025,90.78187
2015-07-23,91.06253,90.981544,90.959465,90.89206,90.826675,90.84842,90.784225
2015-07-24,90.964905,90.95735,90.83153,90.8511,90.78585,90.76066,90.78389
2015-07-26,90.93309,90.88726,90.80201,90.7821,90.772354,90.78412,90.72046
2015-07-27,90.90702,90.81804,90.81364,90.73499,90.79055,90.720566,90.74147
2015-07-28,90.87155,90.81171,90.840256,90.761734,90.71545,90.72868,90.70348
2015-07-29,90.774124,90.712006,90.66824,90.73839,90.73705,90.72729,90.73149
2015-07-30,90.77387,90.786766,90.72351,90.70049,90.704994,90.60707,90.644485
2015-07-31,90.73901,90.752655,90.74985,90.714264,90.650566,90.62193,90.677536
2015-08-02,90.746376,90.710846,90.69636,90.6437,90.664345,90.64168,90.638214
2015-08-03,90.70865,90.71899,90.71986,90.631775,90.66559,90.542175,90.62479
2015-08-04,90.684525,90.667175,90.66671,90.65736,90.64963,90.64436,90.59334
2015-08-05,90.61287,90.68614,90.655396,90.6414,90.645226,90.573425,90.55612
2015-08-06,90.64489,90.66754,90.658005,90.60443,90.61136,90.58024,90.55702
2015-08-07,90.56116,90.64149,90.58474,90.59639,90.553406,90.57642,90.520966
2015-08-09,90.613106,90.61223,90.60829,90.56894,90.56731,90.53234,90.40348
2015-08-10,90.55892,90.62114,90.57284,90.54214,90.530975,90.387794,90.32713
2015-08-11,90.60392,90.56362,90.5527,90.5563,90.35867,90.36228,90.32553
2015-08-12,90.57388,90.55018,90.535,90.40034,90.34165,90.34109,90.29438
2015-08-13,90.54546,90.50765,90.41115,90.35829,90.30798,90.31534,90.25818
2015-08-14,90.54159,90.40205,90.362144,90.350555,90.317085,90.243004,90.142555
2015-08-16,90.37139,90.31735,90.32132,90.31497,90.24268,90.1859,90.18419
2015-08-17,90.35421,90.29946,90.31165,90.252846,90.13743,90.17141,90.17923
2015-08-18,90.32024,90.321625,90.24331,90.21242,90.18942,90.15948,90.08105
2015-08-19,90.33412,90.264,90.179596,90.17383,90.17809,90.07724,90.085495
2015-08-20,90.2237,90.17646,90.14603,90.12081,90.06776,90.06469,90.07042
2015-08-21,90.16,90.16575,90.20784,90.10732,90.06811,90.05456,90.04057
2015-08-23,90.20419,90.1707,90.07362,90.07257,90.03951,90.01498,89.937355
2015-08-24,90.18847,90.11097,90.049126,90.01217,90.00529,89.98125,89.9273
2015-08-25,90.07903,90.04858,90.02327,90.02927,89.99264,89.91884,89.88981
2015-08-26,90.050255,90.028625,90.029884,89.9802,89.98296,89.88381,89.75733
2015-08-27,90.01478,89.9683,89.99661,89.91684,89.90692,89.767456,89.11715
2015-08-28,89.98555,89.98092,89.96264,89.91791,89.7536,89.15033,89.01829
2015-08-30,89.978485,89.9536,89.90162,89.75987,89.13647,89.01947,88.536606
2015-08-31,89.96998,89.91352,89.73087,89.14647,89.03154,88.608475,88.51341
2015-09-01,89.925385,89.80035,89.08987,89.01174,88.59787,88.52101,88.46225
2015-09-02,89.76759,89.13607,89.02928,88.60915,88.577896,88.48181,88.42972
2015-09-03,89.12041,89.02608,88.60368,88.52502,88.48656,88.34649,88.376396
2015-09-04,89.00365,88.58422,88.57654,88.463394,88.41011,88.36734,88.23802
2015-09-06,88.56835,88.49973,88.4821,88.44873,88.315414,88.35068,88.00799
2015-09-07,88.52532,88.46847,88.44464,88.35581,88.314926,88.00215,87.13186
2015-09-08,88.53553,88.41298,88.37815,88.317986,88.04242,87.14848,86.16448
2015-09-09,88.45157,88.36918,88.338005,88.00291,87.1434,86.129875,86.01744
2015-09-10,88.34222,88.344864,88.04512,87.145515,86.1569,86.109146,86.02031
2015-09-11,88.28438,88.029785,87.1422,86.154854,86.086876,86.015396,86.01469
2015-09-13,88.00139,87.16141,86.18652,86.10237,85.99446,85.98906,86.00332
2015-09-14,87.15696,86.15136,86.11501,86.02783,86.00569,86.00901,85.90724
2015-09-15,86.22195,86.1221,85.94287,85.98131,86.01613,85.94787,85.82806
2015-09-16,86.10986,86.00371,86.04976,86.00823,85.950516,85.82757,85.70363
2015-09-17,86.02728,85.97759,86.00851,85.95823,85.73827,85.7051,85.64969
2015-09-18,86.00436,86.02047,85.81796,85.811554,85.70851,85.63772,85.57599
2015-09-20,85.95447,85.87257,85.801155,85.70614,85.68399,85.4362,85.47165
2015-09-21,85.911064,85.82327,85.7637,85.56173,85.47417,85.45555,85.39259
2015-09-22,85.829414,85.714,85.56733,85.5,85.42521,85.431595,85.42494
2015-09-23,85.71382,85.68971,85.61486,85.428,85.40022,85.36662,85.32181
2015-09-24,85.678505,85.47171,85.48986,85.4281,85.4061,85.3726,85.29466
2015-09-25,85.50296,85.435425,85.41292,85.378044,85.325714,85.26882,85.25201
2015-09-27,85.45143,85.386696,85.37164,85.332085,85.27482,85.23827,85.16351
2015-09-28,85.422745,85.382706,85.32904,85.32483,85.203995,85.15485,85.16175
2015-09-29,85.38346,85.34613,85.28657,85.18622,85.174484,85.09263,85.06798
2015-09-30,85.35352,85.331566,85.22317,85.134636,85.086845,85.02654,84.92581
2015-10-01,85.32775,85.18257,85.15145,85.1064,85.031944,84.91681,84.95056
2015-10-02,85.26488,85.1281,85.11607,85.006195,84.89264,84.91873,84.92082
2015-10-04,85.16968,85.15304,85.00436,84.93201,84.92706,84.893654,84.93582
2015-10-05,85.08518,85.0278,84.93203,84.889435,84.8666,84.921165,84.904
2015-10-06,84.91149,84.931526,84.94333,84.94222,84.91793,84.90788,84.88027
2015-10-07,84.93798,84.943924,84.88395,84.853424,84.93664,84.929665,84.92564
2015-10-08,84.91757,84.882675,84.94012,84.92407,84.900566,84.917465,84.89984
2015-10-09,84.872955,84.94052,84.93156,84.79319,84.9008,84.90556,84.88686
2015-10-11,84.90023,84.919876,84.90198,84.91275,84.93387,84.927666,84.9282
2015-10-12,84.92139,84.90185,84.919876,84.85333,84.86843,84.96491,85.04868
2015-10-13,84.87319,84.919846,84.90164,84.82139,84.947334,85.01565,85.079765
2015-10-14,84.90327,84.9013,84.92023,84.93444,85.104416,85.05577,85.325874
2015-10-15,84.92396,84.92015,84.9494,85.09678,85.14462,85.33865,85.36296
2015-10-16,84.876656,84.949715,85.11247,85.149704,85.309555,85.32928,85.4107
2015-10-18,84.91964,85.09433,85.25057,85.23681,85.34504,85.39619,85.382675
2015-10-19,85.04805,85.155785,85.28299,85.384254,85.42032,85.450226,85.45506
2015-10-20,85.09393,85.267494,85.362625,85.37503,85.44742,85.43023,85.492386
2015-10-21,85.28982,85.343155,85.41636,85.411575,85.42543,85.45828,85.486916
2015-10-22,85.33258,85.39834,85.420616,85.418655,85.483665,85.4828,85.70876
2015-10-23,85.40403,85.393295,85.454346,85.465614,85.47747,85.639496,85.72249
2015-10-25,85.431366,85.45841,85.487236,85.53677,85.69395,85.70375,85.70891
2015-10-26,85.432816,85.481705,85.48229,85.67543,85.73737,85.69223,85.73175
2015-10-27,85.45758,85.48168,85.671585,85.711395,85.74135,85.74866,85.825836
2015-10-28,85.598854,85.672325,85.77536,85.743614,85.72726,85.78345,85.8443
2015-10-29,85.66459,85.70473,85.68688,85.70536,85.79672,85.84813,86.06268
2015-10-30,85.71746,85.73852,85.7061,85.7866,85.93395,86.05333,86.07794
2015-11-01,85.70602,85.71921,85.78803,85.82993,85.97787,86.034805,86.06711
2015-11-02,85.705666,85.80942,85.84173,86.046295,86.11587,86.1043,86.09202
2015-11-03,85.867775,85.88704,85.98956,85.960594,85.99514,86.12686,86.07483
2015-11-04,85.902725,86.03359,86.06977,86.08375,86.1199,86.11698,86.077354
2015-11-05,85.97604,86.06952,86.045944,86.113174,86.083984,86.163475,86.14407
2015-11-06,86.081474,86.009384,86.1081,86.1475,86.11491,86.15787,86.18334
2015-11-08,86.08518,86.07807,86.04677,86.03397,86.12726,86.17701,86.176735
2015-11-09,85.995316,86.13073,86.15198,86.15209,86.16214,86.14201,86.1907
2015-11-10,86.11029,86.149086,86.16118,86.15952,86.1778,86.1666,86.18218
2015-11-11,86.12914,86.13534,86.1417,86.187546,86.215576,86.17617,86.219536
2015-11-12,86.15003,86.21686,86.17466,86.19042,86.19542,86.185776,86.260666
2015-11-13,86.159004,86.18742,86.188866,86.18971,86.20104,86.24215,86.236275
2015-11-15,86.15054,86.185555,86.18374,86.197624,86.19955,86.265076,86.28561
2015-11-16,86.19799,86.20219,86.17102,86.23206,86.278496,86.29046,86.311806
2015-11-17,86.17753,86.191216,86.2595,86.2668,86.266106,86.32698,86.4118
2015-11-18,86.22196,86.253716,86.28585,86.33147,86.32176,86.3621,86.47213
2015-11-19,86.24018,86.26581,86.27638,86.3217,86.38793,86.527084,86.4953
2015-11-20,86.25633,86.336494,86.326965,86.36897,86.51223,86.53933,86.5444
2015-11-22,86.314445,86.32759,86.37824,86.49689,86.56602,86.55969,86.55772
2015-11-23,86.33967,86.40113,86.45401,86.51653,86.556656,86.57172,86.54857
2015-11-24,86.42686,86.460594,86.57797,86.55752,86.58863,86.52486,86.596725
2015-11-25,86.43787,86.51145,86.55053,86.56785,86.61711,86.620735,86.60121
2015-11-26,86.54202,86.545296,86.54438,86.5832,86.60507,86.65598,86.62717
2015-11-27,86.57111,86.55892,86.55113,86.5829,86.614334,86.60698,86.64047
2015-11-29,86.53883,86.5532,86.57832,86.608444,86.63151,86.63114,86.63931
2015-11-30,86.60712,86.607254,86.59732,86.61209,86.63348,86.655014,86.74806
2015-12-01,86.62156,86.58076,86.631584,86.667656,86.65585,86.75115,86.71769
2015-12-02,86.637695,86.606674,86.63176,86.64944,86.75625,86.73343,86.66956
2015-12-03,86.604485,86.64798,86.64283,86.73965,86.72488,86.751915,86.74627
2015-12-04,86.650696,86.63149,86.744545,86.70673,86.70089,86.733315,86.74741
2015-12-06,86.6543,86.72012,86.72721,86.71745,86.692406,86.7441,86.77151
2015-12-07,86.746254,86.69505,86.73142,86.751945,86.76736,86.743034,86.71425
2015-12-08,86.73981,86.708824,86.74198,86.748474,86.73508,86.73559,86.746796
2015-12-09,86.73242,86.75635,86.77973,86.747246,86.770546,86.709724,86.77146
2015-12-10,86.72519,86.76591,86.72488,86.74828,86.75692,86.74405,86.712975
2015-12-11,86.76227,86.74815,86.75301,86.74703,86.74796,86.79433,86.746216
2015-12-13,86.74969,86.75335,86.77436,86.74804,86.73828,86.747894,86.7713
2015-12-14,86.72209,86.77119,86.71869,86.74674,86.773895,86.75282,86.711784
2015-12-15,86.779236,86.75062,86.74863,86.7478,86.71534,86.786514,86.74554
2015-12-16,86.74349,86.73491,86.77138,86.746445,86.757835,86.74661,86.72627
2015-12-17,86.75799,86.77446,86.71467,86.74753,86.766914,86.74958,86.74219
2015-12-18,86.767715,86.71178,86.74594,86.7461,86.74236,86.73029,86.73824
2015-12-20,86.733154,86.735405,86.76966,86.72832,86.68542,86.75225,86.73043
2015-12-21,86.74753,86.77807,86.74645,86.75461,86.77622,86.75021,86.733086
2015-12-22,86.761536,86.708176,86.71187,86.752144,86.713,86.72903,86.755875
2015-12-23,86.74078,86.750725,86.72407,86.72695,86.75536,86.753105,86.772285
2015-12-24,86.74837,86.74059,86.75495,86.755516,86.69808,86.75087,86.719536
2015-12-27,86.742,86.746025,86.73695,86.75285,86.7115,86.72771,86.71998
2015-12-28,86.71738,86.71966,86.74561,86.72553,86.70205,86.75401,86.68498
2015-12-29,86.6938,86.73227,86.72825,86.75649,86.739525,86.67618,86.56836
2015-12-30,86.75121,86.77056,86.73886,86.75356,86.67915,86.573944,86.45387
2015-12-31,86.75442,86.71514,86.77128,86.667,86.55082,86.47983,86.24895
2016-01-03,86.767555,86.70184,86.69679,86.56924,86.46116,86.273254,86.18922
2016-01-04,86.76406,86.69731,86.56802,86.482864,86.29964,86.160034,86.0594
2016-01-05,86.68055,86.63513,86.464905,86.274254,86.11151,86.06516,86.01969
2016-01-06,86.53935,86.47026,86.29041,86.185646,86.07204,86.04788,86.00897
2016-01-07,86.40356,86.30887,86.135315,86.09616,86.009674,86.05302,85.845116
2016-01-08,86.27641,86.17954,86.11571,86.02477,85.9722,85.99113,85.855316
2016-01-10,86.09731,86.11814,86.07341,86.011925,85.98149,85.85485,85.80872
2016-01-11,86.0617,86.018524,86.023384,85.975266,85.86368,85.829704,85.725235
2016-01-12,86.02257,86.063065,86.00658,85.82208,85.80676,85.66199,85.657074
2016-01-13,85.99956,86.00367,85.89966,85.82177,85.676636,85.61003,85.59323
2016-01-14,85.99831,85.84744,85.82771,85.669685,85.63762,85.62255,85.5
2016-01-15,85.866104,85.82564,85.73417,85.6883,85.56567,85.52354,85.23596
2016-01-17,85.72708,85.65997,85.695984,85.579765,85.54172,85.26709,85.139275
2016-01-18,85.70662,85.643,85.599495,85.487495,85.241844,85.17504,85.03339
2016-01-19,85.65252,85.575806,85.5351,85.28953,85.16274,85.0373,84.44369
2016-01-20,85.59801,85.509766,85.2544,85.199486,85.05442,84.45874,83.70413
2016-01-21,85.54218,85.28726,85.19623,85.00364,84.46115,83.71471,83.43871
2016-01-22,85.26686,85.18914,85.03964,84.434685,83.70659,83.4606,83.1348
2016-01-24,85.181145,85.05423,84.44121,83.738884,83.44217,83.08522,83.119064
2016-01-25,84.98908,84.486,83.70575,83.42972,83.09847,83.086624,83.05365
2016-01-26,84.45381,83.756935,83.4466,83.07499,83.0594,83.089165,83.05737
2016-01-27,83.70069,83.422905,83.08211,83.066185,83.06314,83.09401,83.10903
2016-01-28,83.43798,83.05211,83.088974,83.09184,83.099754,83.10322,83.04844
2016-01-29,83.08404,83.06616,83.05666,83.07974,83.05853,83.081345,83.085976
2016-01-31,83.11036,83.0703,83.13848,83.10382,83.0625,83.09024,83.05557
2016-02-01,83.106346,83.03224,83.10158,83.050545,83.10096,83.08953,83.119804
2016-02-02,83.10036,83.1164,83.119514,83.04518,83.057755,83.06033,83.07509
2016-02-03,83.134834,83.08199,83.07286,83.1163,83.06191,83.07836,82.865585
2016-02-04,83.08163,83.08915,83.079025,83.13526,83.102005,82.90186,82.878296
2016-02-05,83.07332,83.12142,83.05005,83.07338,82.90858,82.828606,82.70695
2016-02-07,83.07265,83.09242,83.08077,82.92756,82.810196,82.89294,82.813515
2016-02-08,83.09851,83.098595,82.91168,82.83627,82.72519,82.80166,82.51222
2016-02-09,83.08809,82.88531,82.84504,82.86705,82.78946,82.46265,82.31749
2016-02-10,82.95078,82.95606,82.85838,82.739136,82.527435,82.47928,82.192795
2016-02-11,82.84504,82.83496,82.78236,82.5504,82.505455,82.17691,82.14757
2016-02-12,82.81034,82.78936,82.47789,82.445435,82.19227,82.18577,82.13556
2016-02-14,82.79779,82.56059,82.53019,82.20418,82.131,82.10787,82.06741
2016-02-15,82.53278,82.49571,82.17292,82.11118,82.136665,82.030685,82.02429
2016-02-16,82.47258,82.22031,82.12868,82.14683,82.07831,82.01401,81.963005
2016-02-17,82.23745,82.163345,82.0749,82.12457,81.973145,81.963875,81.924545
2016-02-18,82.17146,82.10437,82.0389,82.00714,81.93066,81.97166,81.92711
2016-02-19,82.117744,82.06063,81.939445,81.909676,81.95569,81.918396,81.89303
2016-02-21,82.06637,81.92166,81.888885,81.9661,81.96868,82.00559,81.91285
2016-02-22,82.05133,81.955086,81.9227,81.95956,81.97519,81.93243,81.71159
2016-02-23,81.99694,81.91202,81.97091,81.950424,81.87177,81.727905,81.73966
2016-02-24,81.88217,82.02821,81.92704,81.88149,81.70892,81.70881,81.71119
2016-02-25,81.885284,81.972595,81.89165,81.69848,81.69285,81.717705,81.71758
2016-02-26,81.94666,81.852875,81.698235,81.72043,81.71637,81.69272,81.59619
2016-02-28,81.9011,81.70761,81.74454,81.73566,81.74281,81.659584,81.69501
2016-02-29,81.71784,81.73358,81.72276,81.69547,81.69005,81.720695,81.834595
2016-03-01,81.73468,81.729416,81.707825,81.67028,81.72387,81.800575,81.831894
2016-03-02,81.68974,81.729645,81.68284,81.685875,81.79218,81.82018,81.85534
2016-03-03,81.7109,81.69083,81.71616,81.85193,81.849594,81.87799,81.722694
2016-03-04,81.64409,81.6975,81.845345,81.84868,81.86179,81.678345,81.692894
2016-03-06,81.76834,81.83455,81.828186,81.816154,81.70069,81.695076,81.636185
2016-03-07,81.89334,81.8051,81.84569,81.657135,81.67173,81.7077,81.65635
2016-03-08,81.788956,81.84569,81.69499,81.6606,81.68547,81.66802,81.70602
2016-03-09,81.870705,81.68801,81.70407,81.69515,81.658356,81.71256,81.677284
2016-03-10,81.72763,81.66016,81.72746,81.656166,81.6749,81.70822,81.69094
2016-03-11,81.591194,81.65878,81.65016,81.65987,81.72447,81.66697,81.66403
2016-03-13,81.63051,81.689964,81.67898,81.696365,81.68924,81.71324,81.68046
2016-03-14,81.693016,81.68311,81.659836,81.65526,81.62314,81.70876,81.68494
2016-03-15,81.66232,81.67741,81.71178,81.659195,81.64678,81.666115,81.6533
2016-03-16,81.69773,81.70678,81.610214,81.69756,81.704094,81.7139,81.68424
2016-03-17,81.69419,81.65815,81.678345,81.65446,81.67108,81.70923,81.71403
2016-03-18,81.65931,81.65664,81.66299,81.65862,81.68663,81.66534,81.72052
2016-03-20,81.69867,81.69111,81.69859,81.698654,81.6562,81.7144,81.65333
2016-03-21,81.69491,81.68358,81.68908,81.65369,81.674736,81.70954,81.70264
2016-03-22,81.65805,81.67735,81.68274,81.65806,81.6436,81.726974,81.845024
2016-03-23,81.69953,81.7094,81.67043,81.69964,81.76659,81.83705,81.90423
2016-03-24,81.69553,81.656456,81.66215,81.7288,81.818726,81.9266,81.96362
2016-03-27,81.65686,81.6549,81.76425,81.82394,81.86513,81.99217,82.0712
2016-03-28,81.70031,81.80276,81.866455,81.947975,82.08023,82.049324,82.09018
2016-03-29,81.78437,81.89695,81.978134,81.94779,82.112495,82.13663,82.129524
2016-03-30,81.80999,81.95702,81.9424,82.01798,82.12355,82.13194,82.15411
2016-03-31,81.93706,82.00806,82.07195,82.05389,82.20177,82.141914,82.183426
2016-04-01,82.01839,82.08684,82.124725,82.11443,82.1605,82.28513,82.203125
2016-04-03,82.10648,82.14408,82.099976,82.166374,82.16061,82.17246,82.162506
2016-04-04,82.19035,82.1386,82.17792,82.15687,82.1607,82.24422,82.161865
2016-04-05,82.090645,82.16155,82.20372,82.176094,82.16078,82.18452,82.184326
2016-04-06,82.20572,82.14646,82.16479,82.13062,82.16088,82.19262,82.14749
2016-04-07,82.11793,82.16535,82.1645,82.20751,82.16097,82.17907,82.17484
2016-04-08,82.17487,82.19784,82.18694,82.168976,82.16106,82.142235,82.160835
2016-04-10,82.15254,82.14486,82.15012,82.18129,82.16112,82.191895,82.167854
2016-04-11,82.17044,82.17291,82.17746,82.25299,82.1612,82.177864,82.14999
2016-04-12,82.15429,82.16602,82.1963,82.220795,82.16128,82.13993,82.18258
2016-04-13,82.17084,82.23686,82.15752,82.20767,82.16135,82.19094,82.14688
2016-04-14,82.1539,82.15137,82.1374,82.17104,82.16142,82.18161,82.09583
2016-04-15,82.17125,82.175514,82.17913,82.152534,82.12238,82.12368,82.07296
2016-04-17,82.1535,82.14237,82.227776,82.170715,82.01542,82.11961,82.0687
2016-04-18,82.17163,82.18095,82.15125,82.12196,82.09494,82.10851,82.09693
2016-04-19,82.15311,82.170876,82.07972,82.11802,82.11288,82.09985,82.13918
2016-04-20,82.15619,82.11971,82.10297,82.11631,82.17184,82.13871,82.141045
2016-04-21,82.10758,82.09321,82.10707,82.162056,82.12102,82.10203,82.139946
2016-04-22,82.11271,82.11235,82.08258,82.060036,82.12618,82.131065,82.06054
2016-04-24,82.082436,82.1076,82.14127,82.13407,82.05689,82.12554,82.148735
2016-04-25,82.08475,82.12299,82.11303,82.1155,82.10617,82.10694,82.0191
2016-04-26,82.10056,82.078064,82.14615,82.113976,82.1625,82.08353,81.94907
2016-04-27,82.11411,82.159355,82.148834,82.14864,82.09757,81.90628,81.46187
2016-04-28,82.159004,82.14172,82.148926,82.08993,81.94526,81.45688,81.440346
2016-04-29,82.13861,82.15321,82.01596,81.94075,81.510704,81.426765,81.39526
2016-05-01,82.14663,82.11964,81.94548,81.486824,81.46143,81.411644,81.360695
2016-05-02,82.0815,81.94665,81.47998,81.48407,81.441185,81.39507,81.31231
2016-05-03,81.94039,81.46517,81.45612,81.467415,81.36613,81.29918,80.80862
2016-05-04,81.51079,81.45695,81.441795,81.38978,81.30089,80.75594,80.62954
2016-05-05,81.45486,81.40009,81.35474,81.284874,80.72935,80.618195,80.491394
2016-05-06,81.37605,81.34046,81.250465,80.73544,80.651794,80.49591,80.42754
2016-05-08,81.37013,81.241104,80.78546,80.63084,80.47011,80.441284,80.288994
2016-05-09,81.25311,80.757706,80.66994,80.49434,80.44252,80.34538,80.24785
2016-05-10,80.78467,80.63479,80.47553,80.37808,80.34039,80.24796,80.24675
2016-05-11,80.61548,80.4979,80.415886,80.341896,80.26677,80.196625,80.1991
2016-05-12,80.462204,80.44133,80.27699,80.263275,80.29137,80.22634,80.17632
2016-05-13,80.467,80.34695,80.3568,80.21757,80.21626,80.19041,80.10649
2016-05-15,80.31599,80.324455,80.269585,80.249,80.16818,80.12408,79.73633
