,XAUEUR,XAUEUR,XAUEUR,XAUEUR,XAUEUR,XAUEUR,XAUEUR
2016-10-30,1163.515,1163.2765,1163.23,1163.2905,1163.3345,1163.2394,1163.2965
2016-10-31,1163.2264,1163.3291,1163.3331,1163.2478,1163.346,1163.2576,1163.2502
2016-11-01,1163.2605,1163.2563,1163.2032,1163.2909,1163.346,1163.269,1163.297
2016-11-02,1163.2815,1163.2737,1163.2535,1163.2473,1163.3347,1163.2913,1162.6786
2016-11-03,1163.2142,1163.315,1163.2855,1163.291,1163.2751,1162.5376,1162.1102
2016-11-04,1163.2076,1163.2728,1163.173,1163.2466,1162.5193,1162.1731,1162.2439
2016-11-06,1163.212,1163.2139,1163.2286,1162.156,1162.2063,1162.2341,1162.2516
2016-11-07,1163.2881,1163.3212,1162.3081,1162.2479,1162.0946,1162.2102,1162.2257
2016-11-08,1163.155,1162.204,1162.2733,1162.0887,1162.1512,1162.0856,1162.1437
2016-11-09,1162.5507,1162.3262,1162.0935,1162.3701,1162.114,1162.0101,1161.1837
2016-11-10,1162.37,1162.2446,1162.2644,1162.0914,1162.0533,1161.1941,1158.0594
2016-11-11,1162.0979,1162.0437,1162.0815,1161.9261,1161.2356,1158.1154,1158.1875
2016-11-13,1162.06,1162.0669,1162.0128,1161.17,1158.1075,1158.1105,1158.1187
2016-11-14,1162.1133,1162.069,1161.2095,1158.2628,1158.145,1158.024,1158.1332
2016-11-15,1161.9744,1161.2079,1158.2538,1158.0469,1158.1398,1158.1129,1158.143
2016-11-16,1161.2162,1158.1812,1158.0664,1158.293,1158.1741,1158.1086,1158.1499
2016-11-17,1158.1758,1158.1182,1158.1315,1158.1013,1158.2272,1158.0352,1158.1693
2016-11-18,1158.068,1158.2017,1158.1566,1158.1427,1158.1255,1158.1807,1158.1829
2016-11-20,1158.0984,1158.1936,1158.1283,1158.2723,1158.1696,1158.1785,1158.1919
2016-11-21,1158.1448,1158.1165,1158.2593,1158.038,1158.149,1158.1672,1158.1167
2016-11-22,1158.1263,1158.2032,1158.13,1158.3014,1158.2058,1158.156,1158.1327
2016-11-23,1158.1534,1158.195,1158.0555,1158.0967,1158.1628,1158.1473,1158.1442
2016-11-24,1158.1937,1158.1141,1158.1531,1158.1412,1158.1368,1158.2144,1158.1509
2016-11-25,1158.2476,1158.2046,1158.1848,1158.2781,1158.1168,1158.1115,1158.1713
2016-11-27,1158.1244,1158.196,1158.1215,1158.0303,1158.155,1158.1102,1158.1855
2016-11-28,1158.1582,1158.1124,1158.1461,1158.3085,1158.2267,1158.186,1145.581
2016-11-29,1158.2035,1158.2058,1158.1766,1158.0933,1158.0962,1145.8152,1145.1599
2016-11-30,1158.1799,1158.1967,1158.1094,1158.1399,1145.5599,1145.1808,1144.7397
2016-12-01,1158.053,1158.111,1158.2283,1145.7324,1145.1473,1144.7122,1143.1467
2016-12-02,1158.0895,1158.2074,1145.8319,1145.3866,1144.7412,1143.2327,1142.6747
2016-12-04,1158.1439,1145.5729,1145.2721,1144.7118,1143.1777,1142.5104,1141.9352
2016-12-05,1145.7216,1145.3087,1144.8319,1143.2439,1142.5935,1141.9645,1141.0286
2016-12-06,1145.1003,1144.8298,1143.265,1142.5521,1141.7921,1141.0586,1139.7982
2016-12-07,1144.6991,1143.2482,1142.5486,1141.9453,1141.0941,1139.6877,1136.2969
2016-12-08,1143.2659,1142.5366,1141.8909,1141.1544,1139.7987,1136.1066,1131.819
2016-12-09,1142.5619,1141.9481,1141.079,1139.8135,1135.967,1131.657,1130.0642
2016-12-11,1141.8462,1141.0997,1139.8805,1136.1497,1131.5535,1130.0688,1122.6078
2016-12-12,1141.0935,1139.8105,1136.0596,1131.7169,1129.9718,1122.6016,1121.2217
2016-12-13,1139.7662,1136.1873,1131.7108,1129.9032,1122.739,1121.2517,1119.9839
2016-12-14,1136.0,1131.7372,1130.065,1122.7677,1121.2283,1119.9257,1119.1411
2016-12-15,1131.7797,1129.995,1122.7054,1121.3173,1120.067,1119.1663,1118.6346
2016-12-16,1130.075,1122.8116,1121.2468,1120.0621,1119.1084,1118.7869,1115.3445
2016-12-18,1122.7322,1121.1384,1120.0353,1119.3119,1118.6206,1115.4135,1110.4993
2016-12-19,1121.0103,1119.9226,1119.1836,1118.7256,1115.433,1110.5726,1101.0043
2016-12-20,1120.2252,1119.3134,1118.7695,1115.3591,1110.5508,1101.1421,1101.0413
2016-12-21,1119.2915,1118.692,1115.5369,1110.3553,1101.1288,1100.9749,1100.8079
2016-12-22,1118.6559,1115.4985,1110.434,1101.3983,1101.0055,1100.8242,1097.6489
2016-12-23,1115.3083,1110.5577,1101.1483,1101.1138,1101.0103,1097.6732,1097.6486
2016-12-26,1110.5582,1101.225,1101.2233,1100.8326,1097.6013,1097.577,1097.2812
2016-12-27,1101.2723,1100.9037,1100.836,1097.5441,1097.6498,1097.3241,1097.4246
2016-12-28,1101.18,1100.9984,1097.7189,1097.5769,1097.31,1097.2908,1097.3862
2016-12-29,1100.8783,1097.6704,1097.5968,1097.3757,1097.2653,1097.358,1097.2649
2016-12-30,1097.5044,1097.5872,1097.2081,1097.3514,1097.3838,1097.2482,1097.3217
2017-01-02,1097.7169,1097.4281,1097.3918,1097.256,1097.328,1097.3035,1097.2694
2017-01-03,1097.3857,1097.3531,1097.3173,1097.3372,1097.3794,1097.2855,1097.3407
2017-01-04,1097.3761,1097.2133,1097.3329,1097.3193,1097.3093,1097.3712,1097.3881
2017-01-05,1097.4937,1097.2634,1097.402,1097.3042,1097.2622,1097.3358,1097.2627
2017-01-06,1097.3812,1097.3827,1097.3395,1097.3784,1097.3856,1097.3209,1097.3217
2017-01-08,1097.3685,1097.3137,1097.352,1097.3525,1097.3274,1097.2999,1097.2677
2017-01-09,1097.3188,1097.3458,1097.2426,1097.2515,1097.3806,1097.2704,1097.3412
2017-01-10,1097.2687,1097.2831,1097.2783,1097.3379,1097.3081,1097.435,1097.39
2017-01-11,1097.2513,1097.3209,1097.2885,1097.3187,1097.26,1097.3336,1097.2614
2017-01-12,1097.1869,1097.4341,1097.1974,1097.3031,1097.3868,1097.3094,1097.3214
2017-01-13,1097.329,1097.3539,1097.3982,1097.3812,1097.3274,1097.3502,1097.2668
2017-01-15,1097.3074,1097.2052,1097.3165,1097.3538,1097.3817,1097.362,1097.6217
2017-01-16,1097.2268,1097.2587,1097.3336,1097.2484,1097.3073,1097.7345,1099.4098
2017-01-17,1097.3069,1097.386,1097.4078,1097.3383,1097.5691,1099.3049,1101.1517
2017-01-18,1097.4926,1097.3135,1097.3405,1097.6978,1099.2089,1101.0854,1102.3043
2017-01-19,1097.3918,1097.3472,1097.4944,1099.1992,1101.0709,1102.2812,1109.3302
2017-01-20,1097.3801,1097.6486,1099.1465,1101.0791,1102.2587,1109.3668,1112.0408
2017-01-22,1097.5721,1099.274,1101.0057,1102.2415,1109.4716,1112.0332,1112.218
2017-01-23,1099.2319,1101.0839,1102.221,1109.5321,1111.9683,1112.0337,1112.263
2017-01-24,1101.0463,1102.3439,1109.6245,1112.0754,1112.08,1112.3372,1113.2109
2017-01-25,1102.2524,1109.4098,1111.9648,1112.3434,1112.0065,1113.1022,1114.0021
2017-01-26,1109.5146,1112.0951,1111.9778,1112.1769,1113.0874,1113.8524,1114.773
2017-01-27,1112.0441,1112.0833,1112.029,1113.0228,1113.8395,1114.8246,1115.1425
2017-01-29,1112.0287,1112.1537,1113.0374,1113.8716,1114.6855,1115.1328,1117.3389
2017-01-30,1112.0723,1113.0519,1113.792,1114.817,1115.0096,1117.3005,1117.7383
2017-01-31,1113.0272,1113.8688,1114.8524,1115.3153,1117.4752,1117.6403,1117.747
2017-02-01,1113.8524,1114.7058,1115.1061,1117.387,1117.6362,1117.7312,1121.3206
2017-02-02,1114.6697,1115.1763,1117.3873,1117.6124,1117.735,1121.4211,1121.4763
2017-02-03,1115.168,1117.2435,1117.6122,1117.7755,1121.5306,1121.4977,1121.9902
2017-02-05,1117.3167,1117.6123,1117.7761,1121.2461,1121.6603,1121.929,1124.4347
2017-02-06,1117.6531,1117.8025,1121.2473,1121.6191,1121.8507,1124.4839,1127.6166
2017-02-07,1117.7587,1121.4167,1121.6207,1122.0349,1124.5587,1127.8845,1127.7474
2017-02-08,1121.3672,1121.6207,1122.0361,1124.4888,1127.6445,1127.811,1127.856
2017-02-09,1121.494,1121.8951,1124.4902,1127.8854,1127.8683,1127.905,1128.0308
2017-02-10,1121.964,1124.3704,1127.8872,1127.8116,1127.9358,1128.0137,1129.0137
2017-02-12,1124.5284,1127.6051,1127.8134,1127.9253,1128.0494,1129.0402,1129.3591
2017-02-13,1127.5386,1127.6411,1127.868,1128.0483,1129.056,1129.4418,1129.5641
2017-02-14,1127.7378,1127.8936,1128.021,1129.0262,1129.3635,1129.5731,1131.2935
2017-02-15,1127.8907,1128.0338,1129.0234,1129.4391,1129.6973,1131.1511,1131.8456
2017-02-16,1127.9865,1129.016,1129.4393,1129.4983,1131.1615,1131.8949,1132.887
2017-02-17,1129.0491,1129.4406,1129.5992,1131.2886,1131.8916,1132.8479,1133.855
2017-02-26,1129.4065,1129.5671,1131.2136,1131.845,1132.7502,1133.8452,1134.1733
2017-02-27,1129.5781,1131.1667,1131.8821,1132.8938,1133.7544,1134.0333,1135.005
2017-02-28,1131.2445,1131.8348,1132.8943,1133.745,1133.9691,1134.9656,1135.8566
2017-03-01,1131.8207,1132.7993,1133.8317,1134.086,1135.055,1135.8383,1144.0819
2017-03-02,1132.7429,1133.8547,1134.0205,1134.9684,1135.788,1144.0092,1153.5415
2017-03-03,1133.7452,1134.0927,1134.9725,1135.8181,1144.1757,1153.5848,1153.455
2017-03-05,1134.1425,1134.9983,1135.7185,1143.9534,1153.4011,1153.5116,1153.559
2017-03-06,1134.9838,1135.8242,1143.9833,1153.4286,1153.4901,1153.5459,1153.5082
2017-03-07,1135.8508,1144.0726,1153.4465,1153.5555,1153.4935,1153.4415,1153.5762
2017-03-08,1144.1438,1153.3962,1153.5143,1153.5167,1153.4897,1153.5365,1153.4591
2017-03-09,1153.4702,1153.3983,1153.5343,1153.399,1153.4822,1153.5359,1153.5087
2017-03-10,1153.5079,1153.495,1153.448,1153.4248,1153.4681,1153.5605,1153.5201
2017-03-12,1153.4562,1153.5269,1153.3575,1153.5336,1153.4415,1153.4458,1153.4446
2017-03-13,1153.4963,1153.4924,1153.5859,1153.5719,1153.5132,1153.5,1153.5077
2017-03-14,1153.4377,1153.4653,1153.5719,1153.4539,1153.503,1153.4498,1153.3083
2017-03-15,1153.5536,1153.5856,1153.3582,1153.4377,1153.5847,1153.5178,1153.4501
2017-03-16,1153.4897,1153.5183,1153.445,1153.5726,1153.4674,1153.564,1153.4537
2017-03-17,1153.5216,1153.4932,1153.5287,1153.527,1153.5046,1153.4431,1153.6216
2017-03-19,1153.4636,1153.5891,1153.4905,1153.3542,1153.5863,1153.6172,1154.388
2017-03-20,1153.4412,1153.468,1153.5306,1153.36,1153.6213,1154.3195,1154.3173
2017-03-21,1153.5021,1153.5017,1153.4476,1153.555,1154.3258,1154.2902,1154.9894
2017-03-22,1153.2694,1153.5286,1153.5107,1154.3541,1154.2416,1154.955,1155.544
2017-03-23,1153.5741,1153.6968,1154.2579,1154.3804,1155.0101,1155.5634,1155.6787
2017-03-24,1153.5476,1154.27,1154.3481,1155.1184,1155.5896,1155.6914,1155.6788
2017-03-26,1154.3801,1154.377,1155.0564,1155.5681,1155.6357,1155.6361,1155.7474
2017-03-27,1154.3579,1154.9774,1155.545,1155.5853,1155.7318,1155.7131,1155.7369
2017-03-28,1154.9279,1155.5164,1155.5525,1155.7373,1155.7928,1155.6667,1155.9207
2017-03-29,1155.5894,1155.5634,1155.7781,1155.7284,1155.7833,1155.7968,1155.9469
2017-03-30,1155.6621,1155.6715,1155.759,1155.795,1155.7812,1155.9204,1156.775
2017-03-31,1155.7285,1155.7593,1155.6675,1155.938,1155.9143,1156.8995,1156.7858
2017-04-02,1155.7104,1155.7507,1155.8591,1155.9657,1156.792,1156.8014,1156.7949
2017-04-03,1155.7997,1155.8318,1155.7039,1156.8186,1156.8026,1156.6975,1156.7284
2017-04-04,1155.7821,1155.9666,1156.7671,1156.8392,1156.5988,1156.778,1156.8306
2017-04-05,1155.8394,1156.775,1156.8403,1156.779,1156.7087,1156.6473,1156.8312
2017-04-06,1156.8523,1156.8148,1156.8284,1156.8075,1156.7211,1156.8589,1156.7561
2017-04-07,1156.8418,1156.7621,1156.8961,1156.7513,1156.6785,1156.7961,1156.8564
2017-04-09,1156.8271,1156.8049,1156.7916,1156.8743,1156.8336,1156.7494,1156.853
2017-04-10,1156.907,1156.753,1156.7754,1156.8864,1156.8707,1156.8826,1156.7717
2017-04-11,1156.7833,1156.7982,1156.8605,1156.724,1156.6998,1156.7117,1156.7839
2017-04-12,1156.7649,1156.7465,1156.8239,1156.682,1156.7191,1156.7755,1156.794
2017-04-13,1156.7635,1156.7946,1156.8041,1156.8204,1156.8525,1156.8816,1156.7218
2017-04-16,1156.8219,1156.8335,1156.7046,1156.8423,1156.6962,1156.7445,1161.8744
2017-04-17,1156.7986,1156.7751,1156.7677,1156.7776,1156.8722,1161.922,1163.3878
2017-04-18,1156.6825,1156.8185,1156.7422,1156.8076,1161.7634,1163.5905,1165.0371
2017-04-19,1156.7554,1156.7621,1156.7166,1161.9591,1163.5726,1164.9747,1169.6263
2017-04-20,1156.7255,1156.8081,1162.013,1163.5472,1164.9453,1169.7726,1169.5128
2017-04-21,1156.8004,1161.9055,1163.563,1165.003,1169.6123,1169.7094,1169.5975
2017-04-23,1161.8724,1163.5107,1164.9833,1169.5514,1169.6552,1169.5706,1169.6516
2017-04-24,1163.4084,1165.0122,1169.6438,1169.719,1169.6079,1169.6371,1169.6555
2017-04-25,1165.0707,1169.588,1169.7297,1169.7623,1169.6552,1169.7769,1169.7235
2017-04-26,1169.725,1169.6969,1169.563,1169.618,1169.6077,1169.7098,1169.6134
2017-04-27,1169.507,1169.616,1169.5198,1169.5957,1169.6553,1169.5693,1169.5935
2017-04-28,1169.6685,1169.579,1169.6622,1169.6631,1169.6075,1169.6368,1169.6769
2017-04-30,1169.7241,1169.6835,1169.6844,1169.632,1169.6554,1169.7783,1169.5352
2017-05-01,1169.5537,1169.6775,1169.6184,1169.693,1169.6075,1169.7106,1169.6385
2017-05-02,1169.6487,1169.6742,1169.6494,1169.5602,1169.6556,1169.5685,1169.6859
2017-05-03,1169.5989,1169.6542,1169.5891,1169.5487,1169.6075,1169.6368,1169.7085
2017-05-04,1169.7307,1169.769,1169.7206,1169.7222,1169.6559,1169.7797,1169.7673
2017-05-05,1169.5046,1169.6528,1169.7323,1169.7662,1169.6074,1169.7113,1169.5706
2017-05-07,1169.6696,1169.6431,1169.5597,1169.6177,1169.6559,1169.5677,1169.6433
2017-05-08,1169.7258,1169.6378,1169.5151,1169.5944,1169.6073,1169.6366,1169.5061
2017-05-09,1169.5521,1169.6351,1169.6625,1169.6632,1169.6559,1169.7803,1169.5962
2017-05-10,1169.6482,1169.5319,1169.6858,1169.6316,1169.6073,1169.7113,1169.6534
2017-05-11,1169.5981,1169.7135,1169.618,1169.6937,1169.6559,1169.5673,1162.5433
2017-05-12,1169.7317,1169.6182,1169.6501,1169.5586,1169.6073,1162.4954,1161.9463
2017-05-14,1169.5026,1169.6095,1169.5886,1169.5466,1162.5527,1162.093,1161.7115
2017-05-15,1169.6699,1169.6051,1169.723,1162.7534,1161.9275,1161.8213,1161.2307
2017-05-16,1169.7267,1169.7001,1162.4987,1161.9603,1161.6896,1161.365,1160.2756
2017-05-17,1169.5515,1162.7393,1162.1255,1161.7363,1161.4432,1160.1985,1155.5581
2017-05-18,1162.5825,1161.853,1161.705,1161.3843,1160.2504,1155.5905,1149.9825
2017-05-19,1161.9869,1161.7577,1161.4282,1160.2007,1155.4646,1149.9779,1143.9849
2017-05-21,1161.7128,1161.2965,1160.2166,1155.5913,1150.0598,1144.0139,1127.6023
2017-05-22,1161.3927,1160.3032,1155.6575,1150.0536,1143.9955,1128.0096,1127.871
2017-05-23,1160.2256,1155.6099,1150.0569,1144.1422,1127.6221,1127.6937,1127.5671
2017-05-24,1155.6887,1149.9224,1144.0251,1127.4758,1127.6682,1127.6722,1127.8011
2017-05-25,1149.9636,1144.0619,1127.8933,1127.6582,1127.7025,1127.7488,1127.7501
2017-05-26,1143.9272,1127.6287,1127.5065,1127.8854,1127.7158,1127.7167,1127.5958
2017-05-28,1127.9849,1127.7509,1127.8116,1127.8909,1127.6578,1127.6047,1127.2913
2017-05-29,1127.7214,1127.676,1127.5763,1127.7151,1127.6873,1127.4049,1127.4688
2017-05-30,1127.5773,1127.7106,1127.6274,1127.4858,1127.4008,1127.3501,1127.3754
2017-05-31,1127.8245,1127.6432,1127.7817,1127.4082,1127.4258,1127.4772,1127.367
2017-06-01,1127.6444,1127.684,1127.4476,1127.4985,1127.3655,1127.4908,1127.3625
2017-06-02,1127.6882,1127.424,1127.4006,1127.3865,1127.4042,1127.2946,1127.456
2017-06-04,1127.4679,1127.306,1127.4479,1127.3868,1127.4397,1127.3068,1127.3729
2017-06-05,1127.5667,1127.4266,1127.4005,1127.4667,1127.3604,1127.3682,1127.3358
2017-06-06,1127.314,1127.401,1127.4479,1127.3368,1127.401,1127.48,1127.4424
2017-06-07,1127.3301,1127.3146,1127.4004,1127.4187,1127.4104,1127.4353,1127.4362
2017-06-08,1127.5623,1127.3853,1127.4481,1127.3956,1127.3533,1127.3685,1127.4366
2017-06-09,1127.467,1127.407,1127.4001,1127.4009,1127.365,1127.4966,1127.4434
2017-06-11,1127.3768,1127.392,1127.4481,1127.4886,1127.4042,1127.435,1127.1987
2017-06-12,1127.3552,1127.4272,1127.3998,1127.3691,1127.4401,1127.3137,1127.128
2017-06-13,1127.4459,1127.4021,1127.4481,1127.3602,1127.382,1127.2012,1127.2449
2017-06-14,1127.3551,1127.3235,1127.3998,1127.2877,1127.365,1127.2467,1127.415
2017-06-15,1127.3785,1127.4135,1127.2052,1127.2904,1127.3295,1127.2572,1127.2214
2017-06-16,1127.4781,1127.3419,1127.1339,1127.3956,1127.3666,1127.2002,1127.1554
2017-06-18,1127.2755,1127.2565,1127.2666,1127.2125,1127.3834,1127.247,1127.262
2017-06-19,1127.2814,1127.2748,1127.212,1127.3088,1127.2081,1127.3152,1127.4211
2017-06-20,1127.3093,1127.2904,1127.3416,1127.3174,1127.2705,1127.1844,1125.8705
2017-06-21,1127.2988,1127.2148,1127.2218,1127.3221,1127.2245,1125.8849,1125.7483
2017-06-22,1127.2827,1127.3401,1127.2186,1127.2264,1125.7085,1125.9629,1125.8073
2017-06-23,1127.2987,1127.3431,1127.3013,1125.7592,1125.7574,1125.7922,1125.933
2017-06-25,1127.3175,1127.2565,1125.7932,1125.8926,1125.9071,1125.7117,1125.2277
2017-06-26,1127.3226,1125.836,1125.8173,1125.9049,1125.6372,1125.3235,1122.6245
2017-06-27,1125.8889,1125.749,1125.7499,1125.728,1125.362,1122.7758,1122.6263
2017-06-28,1125.9653,1125.7788,1125.8007,1125.3303,1122.7166,1122.7657,1122.7025
2017-06-29,1125.7987,1125.8922,1125.3286,1122.7125,1122.6002,1122.5999,1122.6859
2017-06-30,1125.7197,1125.3665,1122.754,1122.8108,1122.5884,1122.5568,1122.6725
2017-07-02,1125.318,1122.6592,1122.5983,1122.5939,1122.756,1122.6989,1122.742
2017-07-03,1122.7317,1122.714,1122.5673,1122.6813,1122.7996,1122.7212,1122.6278
2017-07-04,1122.7596,1122.6606,1122.7223,1122.6637,1122.6562,1122.6549,1122.4741
2017-07-05,1122.6086,1122.7142,1122.7534,1122.5852,1122.6332,1122.4115,1121.9008
2017-07-06,1122.5778,1122.6606,1122.597,1122.6569,1122.5586,1121.8469,1121.2064
2017-07-07,1122.7301,1122.7144,1122.5658,1122.3977,1122.0104,1121.1857,1119.2365
2017-07-09,1122.7612,1122.6605,1122.4991,1121.9962,1121.3119,1119.3739,1118.0288
2017-07-10,1122.6074,1122.282,1121.8802,1121.2274,1119.1675,1118.0747,1117.1593
2017-07-11,1122.2865,1121.9127,1121.1193,1119.286,1118.0306,1117.2086,1116.9318
2017-07-12,1121.8767,1121.1282,1119.3093,1118.0693,1117.2219,1116.926,1112.6906
2017-07-13,1121.2795,1119.2426,1118.1442,1117.235,1116.9202,1112.7273,1106.4542
2017-07-14,1119.2886,1118.0116,1117.1543,1117.0139,1112.7214,1106.2566,1099.872
2017-07-16,1118.1398,1117.1968,1116.9298,1112.8208,1106.4025,1099.8109,1090.864
2017-07-17,1117.3785,1116.785,1112.836,1106.4504,1099.8011,1091.0319,1088.8204
2017-07-18,1116.9215,1112.7797,1106.4318,1099.9017,1090.7241,1088.7352,1085.7051
2017-07-19,1112.6462,1106.537,1099.998,1090.9583,1088.8011,1085.5999,1079.1638
2017-07-20,1106.5448,1099.8112,1090.717,1088.7579,1085.7207,1079.0781,1078.9935
2017-07-21,1099.8881,1090.6882,1088.7916,1085.7517,1078.9957,1079.0796,1078.76
2017-07-23,1090.6929,1088.7726,1085.7545,1078.9526,1078.9391,1078.761,1077.7881
2017-07-24,1088.6777,1085.7716,1079.0793,1078.9792,1078.6665,1077.713,1077.6172
2017-07-25,1085.9166,1079.0378,1078.9846,1078.7454,1077.7412,1077.5938,1077.5806
2017-07-26,1079.0198,1078.9929,1078.7117,1077.8354,1077.625,1077.6866,1077.4581
2017-07-27,1079.1217,1078.7451,1077.6648,1077.665,1077.6251,1077.3794,1076.4558
2017-07-28,1078.6572,1077.8257,1077.6335,1077.6554,1077.3588,1076.375,1076.3171
2017-07-30,1077.5872,1077.6495,1077.4374,1077.4551,1076.451,1076.1162,1075.0388
2017-07-31,1077.5387,1077.6785,1077.3572,1076.548,1076.3713,1074.8486,1074.8033
2017-08-01,1077.6613,1077.4061,1076.4032,1076.312,1074.8279,1074.7365,1074.5186
2017-08-02,1077.3293,1076.4662,1076.0629,1074.7533,1074.7251,1074.3044,1074.1862
2017-08-03,1076.5496,1076.3054,1074.7833,1074.7482,1074.439,1074.2601,1073.6924
2017-08-04,1076.1013,1074.8324,1074.7202,1074.4725,1074.2979,1073.6825,1073.7429
2017-08-06,1074.9929,1074.5392,1074.472,1074.3224,1073.7592,1073.7346,1073.6987
2017-08-07,1074.8447,1074.5469,1074.2544,1073.7546,1073.8813,1073.6956,1073.7574
2017-08-08,1074.3302,1074.1641,1073.7487,1073.8163,1073.8062,1073.6442,1073.73
2017-08-09,1074.2103,1073.7496,1073.7756,1073.7986,1073.7433,1073.7628,1073.7926
2017-08-10,1073.8539,1073.721,1073.7307,1073.763,1073.6925,1073.8141,1073.6862
2017-08-11,1073.9445,1073.777,1073.6677,1073.732,1073.8698,1073.7716,1073.7584
2017-08-13,1073.8728,1073.7435,1073.6858,1073.7162,1073.8059,1073.7097,1073.7424
2017-08-14,1073.6635,1073.6412,1073.7216,1073.6855,1073.6768,1073.8297,1073.7294
2017-08-15,1073.569,1073.7141,1073.7522,1073.7445,1073.7947,1073.7947,1074.1923
2017-08-16,1073.644,1073.8495,1073.7684,1073.7316,1073.6967,1074.2745,1074.7766
2017-08-17,1073.862,1073.8007,1073.7998,1073.7058,1074.2185,1074.8374,1074.7953
2017-08-18,1073.9596,1073.6841,1073.7395,1074.3118,1074.6989,1074.9772,1076.2786
2017-08-20,1073.8816,1073.751,1074.2517,1074.7246,1074.8331,1076.3062,1076.4624
2017-08-21,1073.6569,1074.2754,1074.7524,1074.7882,1076.3782,1076.6606,1077.1401
2017-08-22,1074.3524,1074.7218,1074.9108,1076.3367,1076.6066,1077.371,1077.5494
2017-08-23,1074.605,1074.7826,1076.1666,1076.5112,1077.4489,1077.729,1077.7876
2017-08-24,1074.929,1076.5006,1076.4445,1077.3938,1077.5918,1077.8427,1080.7601
2017-08-25,1076.3083,1076.4015,1077.4807,1077.7225,1077.7502,1080.7128,1082.9468
2017-08-27,1076.4579,1077.4216,1077.6562,1077.7526,1080.7958,1082.9359,1083.709
2017-08-28,1077.3083,1077.5659,1077.6953,1080.7589,1082.9346,1083.799,1084.117
2017-08-29,1077.6122,1077.8733,1080.7993,1082.871,1083.8777,1084.0753,1086.7505
2017-08-30,1077.7478,1080.9249,1082.9347,1083.7976,1084.0411,1086.7275,1087.4163
2017-08-31,1080.746,1083.0098,1083.8046,1084.0184,1086.7482,1087.2455,1088.648
2017-09-01,1083.0082,1083.8936,1084.1355,1086.7954,1087.3185,1088.5577,1089.1796
2017-09-03,1083.7113,1084.1598,1086.7045,1087.3894,1088.5416,1089.1136,1090.5132
2017-09-04,1084.1134,1086.8021,1087.3237,1088.5988,1088.8911,1090.6315,1091.8098
2017-09-05,1086.7161,1087.3851,1088.5277,1089.0839,1090.6188,1091.8293,1091.8649
2017-09-06,1087.459,1088.5759,1088.8794,1090.5171,1091.9285,1091.9181,1092.0771
2017-09-07,1088.6129,1089.087,1090.6182,1091.8142,1091.7546,1092.051,1092.1274
2017-09-08,1089.0184,1090.7047,1091.7521,1092.0555,1092.0391,1092.1127,1092.273
2017-09-10,1090.529,1091.7866,1091.9999,1091.9344,1092.1201,1092.2853,1092.3698
2017-09-11,1091.8043,1091.8829,1091.9808,1092.1334,1092.3291,1092.4803,1093.6859
2017-09-12,1092.0286,1091.978,1092.1772,1092.3033,1092.4205,1093.7428,1096.1049
2017-09-13,1092.1194,1092.1229,1092.3015,1092.3893,1093.6807,1095.9669,1096.4897
2017-09-14,1092.1029,1092.2529,1092.3655,1093.8102,1096.0703,1096.6006,1096.6168
2017-09-15,1092.2712,1092.4452,1093.6666,1095.9261,1096.5286,1096.4705,1096.5713
2017-09-17,1092.5337,1093.659,1096.0986,1096.4921,1096.5431,1096.4431,1096.4609
2017-09-18,1093.6348,1096.121,1096.5157,1096.5334,1096.5963,1096.5765,1096.5244
2017-09-19,1096.1135,1096.4537,1096.527,1096.5143,1096.5594,1096.6044,1096.4945
2017-09-20,1096.4103,1096.4569,1096.5613,1096.5631,1096.5778,1096.4678,1096.5533
2017-09-21,1096.613,1096.5302,1096.4984,1096.4335,1096.646,1096.4391,1097.0011
2017-09-22,1096.5691,1096.4551,1096.4325,1096.4943,1096.4952,1096.823,1097.0406
2017-09-24,1096.433,1096.5297,1096.5358,1096.5345,1096.9746,1097.0532,1096.9097
2017-09-25,1096.6798,1096.5189,1096.4833,1096.8792,1096.77,1097.1555,1096.8885
2017-09-26,1096.4033,1096.5095,1096.9817,1096.876,1096.911,1097.0735,1096.0612
2017-09-27,1096.617,1097.0726,1096.8733,1096.953,1096.7501,1096.0312,1095.978
2017-09-28,1096.8982,1096.9293,1096.8701,1096.9362,1096.0149,1096.1614,1096.0372
2017-09-29,1096.905,1096.8391,1096.9464,1096.1122,1096.0259,1096.0997,1096.0471
2017-10-01,1096.9977,1096.9279,1096.4014,1096.0886,1096.148,1095.9685,1096.0402
2017-10-02,1096.9813,1096.0687,1096.2238,1096.1554,1096.1885,1096.0312,1096.0364
2017-10-03,1096.0422,1095.9785,1095.9303,1095.9135,1096.0375,1096.1643,1096.1154
2017-10-04,1096.1863,1096.0707,1095.8596,1096.1088,1095.9852,1096.1006,1096.1355
2017-10-05,1095.9255,1096.0879,1096.17,1096.1545,1096.1462,1095.966,1096.0127
2017-10-06,1096.2169,1095.9996,1096.1589,1096.1123,1096.0564,1096.0305,1095.7595
2017-10-08,1095.9921,1096.0991,1096.0437,1095.9822,1096.1038,1095.8145,1095.4199
2017-10-09,1096.041,1096.1238,1096.0244,1096.1965,1095.8391,1095.4084,1095.3387
2017-10-10,1096.1901,1096.0422,1096.0809,1095.8558,1095.3127,1095.257,1095.3564
2017-10-11,1095.9215,1096.125,1095.888,1095.4448,1095.2941,1095.5295,1095.3708
