,SPXUSD,SPXUSD,SPXUSD,SPXUSD,SPXUSD,SPXUSD,SPXUSD
2016-08-29,2171.74,2171.7102,2172.433,2173.5588,2173.5085,2173.4575,2173.5083
2016-08-30,2171.7166,2172.369,2173.5154,2173.4565,2173.4963,2173.5103,2174.4736
2016-08-31,2172.3628,2173.503,2173.4844,2173.4968,2173.5205,2174.4604,2174.7368
2016-09-01,2173.4412,2173.4314,2173.4983,2173.489,2174.416,2174.7056,2175.629
2016-09-02,2173.392,2173.5605,2173.4695,2174.358,2174.7117,2175.6912,2175.7957
2016-09-04,2173.4304,2173.4155,2174.3794,2174.646,2175.7427,2175.734,2177.3467
2016-09-05,2173.5417,2174.327,2174.69,2175.7124,2175.853,2177.4082,2177.3389
2016-09-06,2174.3857,2174.6665,2175.6694,2175.7542,2177.31,2177.3442,2177.3313
2016-09-07,2174.6648,2175.7097,2175.7798,2177.3574,2177.3137,2177.3398,2177.369
2016-09-08,2175.79,2175.7437,2177.2363,2177.3323,2177.3586,2177.3801,2177.3562
2016-09-09,2175.799,2177.3174,2177.374,2177.343,2177.3083,2177.2883,2177.3054
2016-09-11,2177.3093,2177.3271,2177.326,2177.312,2177.313,2177.3252,2177.3486
2016-09-12,2177.2856,2177.378,2177.3308,2177.3354,2177.3591,2177.318,2177.338
2016-09-13,2177.356,2177.2935,2177.3748,2177.35,2177.3079,2177.3315,2177.3313
2016-09-14,2177.3906,2177.3357,2177.3257,2177.3616,2177.313,2177.3623,2175.8103
2016-09-15,2177.3108,2177.3672,2177.3306,2177.3403,2177.3599,2175.716,2175.6985
2016-09-16,2177.353,2177.3484,2177.3755,2177.3015,2175.7722,2175.7583,2174.7273
2016-09-18,2177.342,2177.2913,2177.3252,2175.802,2175.7273,2174.7456,2174.3972
2016-09-19,2177.344,2177.3315,2175.7693,2175.7288,2174.7905,2174.4954,2172.6248
2016-09-20,2177.336,2175.7305,2175.7,2174.6958,2174.414,2172.6511,2172.4485
2016-09-21,2175.7703,2175.7026,2174.704,2174.4163,2172.581,2172.3186,2171.725
2016-09-22,2175.6975,2174.713,2174.4065,2172.689,2172.3782,2171.722,2170.0142
2016-09-23,2174.7932,2174.3804,2172.6194,2172.3682,2171.7473,2169.958,2168.3071
2016-09-25,2174.3772,2172.6296,2172.3916,2171.7573,2169.9832,2168.2798,2166.7395
2016-09-26,2172.6953,2172.4011,2171.7703,2170.062,2168.2173,2166.741,2164.6218
2016-09-27,2172.3757,2171.7463,2169.9602,2168.2998,2166.6672,2164.5933,2163.3577
2016-09-28,2171.7297,2169.889,2168.3071,2166.8245,2164.544,2163.4197,2161.4758
2016-09-29,2169.9888,2168.3857,2166.7278,2164.578,2163.3826,2161.47,2157.1394
2016-09-30,2168.344,2166.7068,2164.637,2163.3645,2161.5637,2157.1396,2156.4858
2016-10-02,2166.7847,2164.621,2163.3328,2161.513,2157.1206,2156.4365,2155.2688
2016-10-03,2164.5693,2163.3113,2161.577,2157.096,2156.4456,2155.2676,2155.0193
2016-10-04,2163.403,2161.5383,2157.1438,2156.5435,2155.3787,2155.0188,2154.3508
2016-10-05,2161.5037,2157.1582,2156.3728,2155.3035,2154.994,2154.3389,2154.38
2016-10-06,2157.1394,2156.451,2155.3318,2155.0317,2154.3396,2154.352,2152.187
2016-10-07,2156.498,2155.236,2154.977,2154.3826,2154.373,2152.2793,2151.7102
2016-10-09,2155.2966,2154.964,2154.365,2154.3586,2152.1711,2151.7312,2151.6638
2016-10-10,2155.0076,2154.3848,2154.3884,2152.1912,2151.7356,2151.7192,2149.9497
2016-10-11,2154.3425,2154.3772,2152.2146,2151.7417,2151.675,2150.01,2149.7622
2016-10-12,2154.394,2152.1638,2151.7388,2151.6843,2149.9453,2149.7869,2149.3816
2016-10-13,2152.1387,2151.785,2151.6426,2150.0405,2149.8096,2149.3855,2147.8652
2016-10-14,2151.784,2151.7024,2149.9375,2149.8264,2149.378,2147.9194,2145.2034
2016-10-16,2151.6792,2149.9614,2149.766,2149.3862,2147.9033,2145.2422,2142.2534
2016-10-17,2149.999,2149.8286,2149.3716,2147.8557,2145.2458,2142.315,2142.2402
2016-10-18,2149.7893,2149.3972,2147.8582,2145.2185,2142.3032,2142.175,2138.3103
2016-10-19,2149.4216,2147.8198,2145.2236,2142.2705,2142.2178,2138.3208,2142.1587
2016-10-20,2147.9104,2145.1858,2142.2627,2142.2454,2138.2637,2142.2195,2142.2253
2016-10-21,2145.2275,2142.2705,2142.238,2138.275,2142.232,2142.1152,2142.2356
2016-10-23,2142.2715,2142.1953,2138.3887,2142.2354,2142.2546,2142.3,2142.204
2016-10-24,2142.142,2138.33,2142.231,2142.1768,2142.2942,2142.21,2142.2192
2016-10-25,2138.2422,2142.2913,2142.221,2142.225,2142.1206,2142.1821,2142.1904
2016-10-26,2142.2334,2142.2314,2142.2178,2142.2205,2142.2957,2142.2075,2142.2534
2016-10-27,2142.1956,2142.2095,2142.1887,2142.1758,2142.2336,2142.2278,2142.259
2016-10-28,2142.2002,2142.232,2142.179,2142.2256,2142.1985,2142.2073,2142.176
2016-10-30,2142.2434,2142.2095,2142.1738,2142.221,2142.2168,2142.2283,2140.5234
2016-10-31,2142.1956,2142.2324,2142.2344,2142.1753,2142.2239,2140.5417,2137.1062
2016-11-01,2142.2,2142.2095,2142.2278,2142.226,2140.5054,2136.9258,2136.727
2016-11-02,2142.244,2142.232,2142.2244,2140.5156,2137.0334,2136.6946,2136.6953
2016-11-03,2142.1943,2142.2095,2140.5408,2137.0566,2136.684,2136.58,2133.9353
2016-11-04,2142.1995,2140.479,2137.0938,2136.7266,2136.6248,2133.957,2132.3972
2016-11-06,2140.5544,2136.9941,2136.7263,2136.6606,2133.848,2132.4167,2132.4463
2016-11-07,2137.0198,2136.702,2136.6943,2133.8835,2132.4377,2132.455,2132.442
2016-11-08,2136.6775,2136.5046,2133.8708,2132.4172,2132.4587,2132.3972,2132.3982
2016-11-09,2136.6633,2133.8594,2132.3784,2132.4421,2132.411,2132.4275,2132.447
2016-11-10,2133.887,2132.439,2132.4446,2132.4177,2132.423,2132.4158,2132.442
2016-11-11,2132.4531,2132.4448,2132.4268,2132.4424,2132.48,2132.41,2132.3977
2016-11-13,2132.4094,2132.4255,2132.4917,2132.4177,2132.4011,2132.3967,2132.4475
2016-11-14,2132.4136,2132.4116,2132.387,2132.4426,2132.4104,2132.4272,2132.4424
2016-11-15,2132.4573,2132.4473,2132.4187,2132.4172,2132.4133,2132.4158,2132.3965
2016-11-16,2132.4082,2132.391,2132.447,2132.4426,2132.38,2132.4592,2132.4475
2016-11-17,2132.413,2132.4202,2132.3784,2132.4172,2132.4612,2132.4104,2132.4424
2016-11-18,2132.4583,2132.4092,2132.41,2132.443,2132.482,2132.3909,2132.396
2016-11-20,2132.408,2132.4492,2132.432,2132.4172,2132.4124,2132.396,2133.8845
2016-11-21,2132.4128,2132.3853,2132.4211,2132.443,2132.3738,2133.9026,2136.6426
2016-11-22,2132.4592,2132.418,2132.448,2132.417,2133.93,2136.7134,2136.6604
2016-11-23,2132.4075,2132.4521,2132.378,2133.855,2136.674,2136.6733,2137.0115
2016-11-24,2132.4124,2132.4468,2133.904,2136.657,2136.701,2137.0464,2140.4824
2016-11-25,2132.4592,2133.9028,2136.651,2136.751,2137.0244,2140.6125,2144.185
2016-11-27,2133.8733,2136.5703,2136.666,2136.977,2140.4849,2144.2068,2159.4717
2016-11-28,2136.6416,2136.652,2136.978,2140.5293,2144.2021,2158.7134,2163.9075
2016-11-29,2136.7173,2137.017,2140.5728,2144.2112,2158.714,2163.929,2166.9834
2016-11-30,2137.0698,2140.526,2144.1855,2158.7969,2163.8562,2167.0564,2169.071
2016-12-01,2140.5427,2144.1904,2159.595,2163.817,2166.9392,2169.097,2170.4731
2016-12-02,2144.2153,2158.9795,2163.8215,2167.0193,2169.0894,2170.4363,2174.276
2016-12-04,2158.6785,2163.8215,2166.9897,2169.1506,2170.4614,2174.2847,2178.8865
2016-12-05,2163.827,2166.9531,2169.13,2170.4307,2174.3765,2178.8972,2181.0674
2016-12-06,2166.9622,2169.1458,2170.4563,2174.2979,2178.8713,2181.0752,2182.178
2016-12-07,2169.129,2170.4272,2174.2805,2178.872,2181.1372,2182.1814,2185.104
2016-12-08,2170.4038,2174.292,2178.869,2181.0842,2182.176,2185.0598,2189.386
2016-12-09,2174.2358,2178.9048,2181.1177,2182.1208,2185.1375,2189.411,2190.2588
2016-12-11,2178.8435,2181.0999,2182.1658,2185.0845,2189.412,2190.3098,2193.994
2016-12-12,2181.0652,2182.1873,2185.017,2189.35,2190.2761,2194.0857,2198.793
2016-12-13,2182.1382,2185.1084,2189.3179,2190.1096,2194.0493,2198.7068,2199.0354
2016-12-14,2185.019,2189.3457,2190.1306,2194.0938,2198.8198,2199.0403,2200.7124
2016-12-15,2189.3257,2190.3005,2193.9448,2198.8145,2198.9849,2200.698,2202.635
2016-12-16,2190.2202,2194.0762,2198.7573,2198.941,2200.7139,2202.659,2203.4878
2016-12-18,2193.961,2198.68,2199.0212,2200.7456,2202.696,2203.4868,2203.694
2016-12-19,2198.771,2198.984,2200.7058,2202.6885,2203.5078,2203.7551,2204.7693
2016-12-20,2198.9941,2200.7625,2202.6736,2203.4883,2203.7053,2204.7583,2205.3054
2016-12-21,2200.7646,2202.7456,2203.4417,2203.7236,2204.757,2205.3186,2205.9546
2016-12-22,2202.674,2203.5137,2203.7395,2204.7573,2205.2964,2206.0007,2206.213
2016-12-23,2203.4744,2203.7063,2204.7583,2205.1982,2206.041,2206.157,2222.1536
2016-12-26,2203.753,2204.8254,2205.2644,2206.0117,2206.236,2222.0784,2239.8938
2016-12-27,2204.771,2205.2957,2206.0093,2206.2363,2221.997,2239.8823,2242.3027
2016-12-28,2205.3445,2205.955,2206.2017,2221.926,2240.3809,2242.3542,2242.6284
2016-12-29,2205.9307,2206.1929,2222.251,2239.8997,2242.3826,2242.6277,2245.1184
2016-12-30,2206.1943,2222.2852,2239.8877,2242.2883,2242.6267,2245.0703,2248.8516
2017-01-02,2222.3784,2239.6675,2242.294,2242.6172,2245.124,2248.8923,2250.873
2017-01-03,2239.6252,2242.3174,2242.657,2245.0479,2248.8982,2250.8342,2254.2324
2017-01-04,2242.2646,2242.6353,2245.0952,2248.8242,2250.7952,2254.3884,2256.7786
2017-01-05,2242.6636,2245.0679,2248.7266,2250.8875,2254.3218,2256.7544,2257.281
2017-01-06,2245.1033,2248.8357,2250.8748,2254.2114,2256.7568,2257.2253,2257.2773
2017-01-08,2248.7827,2250.845,2254.2568,2256.7961,2257.0588,2257.348,2257.5117
2017-01-09,2250.8137,2254.2732,2256.793,2257.2578,2257.2463,2257.5254,2258.5195
2017-01-10,2254.2666,2256.8481,2257.2146,2257.2937,2257.5967,2258.5266,2258.7524
2017-01-11,2256.724,2257.1958,2257.2673,2257.5962,2258.548,2258.7378,2259.059
2017-01-12,2257.2695,2257.3315,2257.5928,2258.594,2258.7957,2259.1067,2260.222
2017-01-13,2257.2808,2257.5461,2258.5298,2258.7654,2259.164,2260.2178,2260.867
2017-01-15,2257.5818,2258.605,2258.7878,2259.1797,2260.2188,2260.9832,2261.409
2017-01-16,2258.513,2258.8057,2259.163,2260.2231,2261.0232,2261.3928,2261.7063
2017-01-17,2258.744,2259.117,2260.2607,2260.9531,2261.3555,2261.762,2261.7866
2017-01-18,2259.1746,2260.259,2260.9233,2261.4539,2261.7195,2261.7585,2261.782
2017-01-19,2260.2732,2260.9253,2261.4658,2261.7253,2261.7195,2261.7573,2261.9385
2017-01-20,2260.9153,2261.4758,2261.754,2261.7986,2261.8257,2261.8364,2262.8567
2017-01-22,2261.433,2261.728,2261.74,2261.8132,2261.7734,2262.8545,2263.2114
2017-01-23,2261.7646,2261.7615,2261.7654,2261.8418,2262.7966,2263.1384,2263.186
2017-01-24,2261.765,2261.7676,2261.7952,2262.863,2263.1921,2263.143,2263.0798
2017-01-25,2261.7563,2261.8186,2262.9028,2263.1577,2263.1545,2263.04,2263.3726
2017-01-26,2261.8213,2262.8179,2263.14,2263.146,2263.0823,2263.3398,2263.531
2017-01-27,2262.8418,2263.1848,2263.1855,2263.14,2263.3406,2263.502,2264.3032
2017-01-29,2263.0493,2263.1274,2263.1345,2263.3347,2263.4907,2264.3237,2264.687
2017-01-30,2263.141,2263.157,2263.3708,2263.4678,2264.3296,2264.691,2264.6362
2017-01-31,2263.1074,2263.3538,2263.4375,2264.2532,2264.662,2264.6162,2265.1704
2017-02-01,2263.3381,2263.443,2264.3438,2264.666,2264.6475,2265.1523,2265.5312
2017-02-02,2263.5442,2264.2834,2264.7246,2264.614,2265.1333,2265.4905,2266.5723
2017-02-03,2264.353,2264.6575,2264.647,2265.0874,2265.5208,2266.5747,2267.128
2017-02-05,2264.659,2264.6194,2265.1729,2265.5146,2266.6199,2267.1592,2267.6013
2017-02-06,2264.6511,2265.1277,2265.5007,2266.6316,2267.1382,2267.6277,2268.2266
2017-02-07,2265.1216,2265.5222,2266.628,2267.113,2267.6533,2268.1704,2268.276
2017-02-08,2265.5076,2266.6572,2267.2026,2267.5964,2268.1763,2268.2192,2268.2483
2017-02-09,2266.6316,2267.141,2267.6243,2268.1526,2268.2979,2268.303,2270.3608
2017-02-10,2267.1514,2267.5808,2268.1055,2268.212,2268.4084,2270.381,2271.1064
2017-02-12,2267.6042,2268.2832,2268.322,2268.3506,2270.389,2271.1213,2272.9954
2017-02-13,2268.2263,2268.2534,2268.3406,2270.3687,2271.1865,2273.0486,2274.816
2017-02-14,2268.265,2268.37,2270.4358,2271.1511,2273.0845,2274.7754,2275.1646
2017-02-15,2268.2812,2270.3699,2271.1772,2273.0613,2274.7625,2275.175,2282.3254
2017-02-16,2270.3508,2271.144,2273.081,2274.7737,2275.2312,2282.256,2285.4097
2017-02-17,2271.216,2273.0352,2274.7444,2275.179,2282.253,2285.498,2287.6858
2017-02-26,2273.036,2274.7617,2275.2024,2282.3738,2285.4849,2287.6714,2287.9282
2017-02-27,2274.778,2275.1858,2282.308,2285.5112,2287.6309,2287.8525,2288.1824
2017-02-28,2275.1938,2282.1838,2285.4473,2287.6587,2287.8303,2288.1416,2288.8372
2017-03-01,2282.3477,2285.5107,2287.684,2287.9158,2288.2002,2288.7878,2289.5295
2017-03-02,2285.502,2287.6772,2287.9133,2288.121,2288.888,2289.484,2291.464
2017-03-03,2287.669,2287.9277,2288.1057,2288.852,2289.494,2291.5618,2294.1846
2017-03-05,2287.9636,2288.15,2288.7842,2289.454,2291.4978,2294.179,2299.2334
2017-03-06,2288.1526,2288.8157,2289.5056,2291.4634,2294.229,2299.2173,2309.52
2017-03-07,2288.8225,2289.6147,2291.479,2294.1638,2299.1824,2309.1296,2315.3372
2017-03-08,2289.4868,2291.5388,2294.1426,2299.2336,2309.2397,2315.2515,2321.588
2017-03-09,2291.517,2294.1953,2299.223,2309.254,2315.2024,2321.6748,2328.3389
2017-03-10,2294.18,2299.319,2309.4531,2315.2815,2321.737,2328.2986,2340.597
2017-03-12,2299.2417,2309.1697,2315.2144,2321.6504,2328.302,2340.5378,2341.3225
2017-03-13,2309.563,2315.215,2321.7283,2328.2397,2340.631,2341.3577,2344.4785
2017-03-14,2315.2974,2321.6062,2328.4043,2340.363,2341.3032,2344.5515,2360.0889
2017-03-15,2321.7754,2328.3037,2340.9697,2341.3027,2344.5466,2359.6624,2365.5508
2017-03-16,2328.375,2340.6172,2341.3735,2344.4087,2359.7717,2365.6638,2365.593
2017-03-17,2340.4355,2341.3777,2344.5579,2360.1956,2365.5337,2365.5461,2365.6057
2017-03-19,2341.255,2344.4744,2360.3003,2365.547,2365.5967,2365.5745,2365.6184
2017-03-20,2344.4187,2360.158,2365.509,2365.6086,2365.6113,2365.5913,2365.5752
2017-03-21,2360.6433,2365.5828,2365.5913,2365.6064,2365.5405,2365.5837,2365.5813
2017-03-22,2365.6812,2365.5603,2365.5544,2365.5557,2365.5254,2365.5747,2365.5818
2017-03-23,2365.5757,2365.6096,2365.568,2365.5825,2365.5977,2365.567,2365.6255
2017-03-24,2365.497,2365.5476,2365.619,2365.572,2365.6123,2365.6047,2365.5945
2017-03-26,2365.585,2365.6052,2365.5747,2365.61,2365.539,2365.592,2365.594
2017-03-27,2365.613,2365.6016,2365.5837,2365.5542,2365.5244,2365.5413,2365.5803
2017-03-28,2365.4956,2365.6396,2365.593,2365.5886,2365.599,2365.5845,2365.5808
2017-03-29,2365.5906,2365.602,2365.5537,2365.5486,2365.614,2365.574,2365.627
2017-03-30,2365.6135,2365.6306,2365.5662,2365.5808,2365.5386,2365.5674,2365.595
2017-03-31,2365.5527,2365.5742,2365.6199,2365.576,2365.523,2365.6067,2365.6086
2017-04-02,2365.5513,2365.6067,2365.5752,2365.582,2365.5996,2365.5923,2365.6226
2017-04-03,2365.6338,2365.6301,2365.5837,2365.5476,2365.6152,2365.5398,2365.5808
2017-04-04,2365.6582,2365.5935,2365.592,2365.603,2365.5378,2365.5854,2365.597
2017-04-05,2365.5647,2365.626,2365.5518,2365.6125,2365.5225,2365.5747,2364.9353
2017-04-06,2365.5542,2365.6072,2365.5664,2365.572,2365.6,2364.9807,2360.9946
2017-04-07,2365.5518,2365.603,2365.6216,2365.5476,2364.8982,2360.947,2360.4712
2017-04-09,2365.591,2365.6025,2365.575,2364.9458,2360.9546,2360.431,2359.1108
2017-04-10,2365.6152,2365.6025,2364.9568,2360.9111,2360.4275,2359.0696,2356.434
2017-04-11,2365.5486,2364.949,2360.9307,2360.4658,2359.146,2356.4297,2355.4744
2017-04-12,2364.9348,2360.9636,2360.479,2359.1208,2356.3926,2355.4749,2354.7668
2017-04-13,2360.9385,2360.4634,2359.1523,2356.5403,2355.4973,2354.868,2354.68
2017-04-16,2360.4956,2359.1738,2356.4773,2355.4553,2354.8494,2354.6785,2354.374
2017-04-17,2359.0989,2356.3923,2355.4922,2354.936,2354.6462,2354.3354,2353.6047
2017-04-18,2356.4487,2355.5486,2354.8464,2354.6648,2354.3552,2353.6191,2353.6724
2017-04-19,2355.5203,2354.8665,2354.6526,2354.3489,2353.6074,2353.6274,2353.679
2017-04-20,2354.846,2354.6326,2354.3545,2353.6384,2353.676,2353.633,2353.5916
2017-04-21,2354.6926,2354.3052,2353.651,2353.6772,2353.6821,2353.5967,2353.5693
2017-04-23,2354.3286,2353.6729,2353.598,2353.6418,2353.5952,2353.6584,2353.644
2017-04-24,2353.536,2353.6301,2353.6033,2353.6504,2353.6836,2353.66,2353.6572
2017-04-25,2353.533,2353.648,2353.6516,2353.5908,2353.6248,2353.617,2353.6226
2017-04-26,2353.6228,2353.6057,2353.598,2353.6165,2353.613,2353.6267,2353.639
2017-04-27,2353.7395,2353.6123,2353.6033,2353.6406,2353.615,2353.634,2353.6084
2017-04-28,2353.7422,2353.5723,2353.6516,2353.6155,2353.674,2353.5964,2353.677
2017-04-30,2353.652,2353.633,2353.5977,2353.6018,2353.63,2353.6597,2354.4038
2017-05-01,2353.534,2353.6804,2353.603,2353.6804,2353.6323,2354.3093,2354.6555
2017-05-02,2353.5312,2353.648,2353.6519,2353.5874,2354.2866,2354.6765,2354.811
2017-05-03,2353.6226,2353.6033,2353.5977,2354.306,2354.6917,2354.8208,2355.495
2017-05-04,2353.741,2353.593,2354.3015,2354.697,2354.8127,2355.5635,2356.342
2017-05-05,2353.744,2354.3987,2354.6958,2354.8235,2355.4963,2356.4075,2359.0398
2017-05-07,2354.3372,2354.6829,2354.815,2355.458,2356.3372,2359.0881,2360.4934
2017-05-08,2354.7026,2354.7607,2355.5195,2356.3933,2359.0696,2360.4207,2360.942
2017-05-09,2354.8489,2355.4658,2356.429,2359.1057,2360.565,2360.921,2367.708
2017-05-10,2355.5752,2356.4622,2359.1155,2360.4746,2360.912,2367.6675,2370.5537
2017-05-11,2356.4795,2359.054,2360.4756,2360.9993,2367.5127,2370.565,2379.9062
2017-05-12,2359.1636,2360.4895,2360.8843,2367.7917,2370.6409,2379.73,2379.7207
2017-05-14,2360.4478,2361.0022,2367.7585,2370.4924,2379.6685,2379.6345,2379.6956
2017-05-15,2360.944,2367.7314,2370.631,2379.7332,2379.676,2379.7766,2379.658
2017-05-16,2367.6213,2370.559,2379.7659,2379.6382,2379.719,2379.618,2380.5486
2017-05-17,2370.627,2379.8806,2379.683,2379.7805,2379.7173,2380.6016,2382.136
2017-05-18,2379.6777,2379.6484,2379.7295,2379.6218,2380.6082,2382.2085,2382.5469
2017-05-19,2379.6997,2379.7024,2379.6873,2380.5913,2382.1628,2382.4822,2383.3093
2017-05-21,2379.6724,2379.6973,2380.6567,2382.1519,2382.5317,2383.3208,2384.2761
2017-05-22,2379.6997,2380.5212,2382.175,2382.6067,2383.3008,2384.2478,2385.004
2017-05-23,2380.5723,2382.1387,2382.6467,2383.2395,2384.2869,2385.059,2385.0327
2017-05-24,2382.1562,2382.5437,2383.285,2384.2725,2385.0215,2385.0737,2385.8936
2017-05-25,2382.5684,2383.2925,2384.2192,2384.9998,2385.052,2385.8274,2386.2896
2017-05-26,2383.3708,2384.2532,2384.8984,2385.0288,2385.8262,2386.2896,2386.7263
2017-05-28,2384.2654,2385.041,2385.037,2385.8584,2386.3218,2386.8003,2386.9622
2017-05-29,2385.0396,2385.0522,2385.928,2386.2502,2386.7747,2386.9512,2387.3093
2017-05-30,2385.0054,2385.871,2386.2805,2386.7678,2387.036,2387.2314,2389.2556
2017-05-31,2385.8718,2386.281,2386.8123,2386.9568,2387.2046,2389.225,2390.014
2017-06-01,2386.2603,2386.7998,2387.067,2387.237,2389.2332,2390.0205,2392.4495
2017-06-02,2386.7478,2387.0327,2387.3064,2389.2266,2390.0122,2392.4302,2394.0547
2017-06-04,2387.0444,2387.254,2389.23,2390.021,2392.4941,2394.0154,2394.1807
2017-06-05,2387.2334,2389.1167,2389.9758,2392.3975,2394.055,2394.0999,2394.694
2017-06-06,2389.2544,2389.9758,2392.4976,2393.932,2394.2642,2394.7002,2395.3982
2017-06-07,2390.0051,2392.5078,2394.08,2394.1653,2394.6953,2395.407,2396.2632
2017-06-08,2392.4502,2394.0723,2394.127,2394.7173,2395.4155,2396.087,2396.4858
2017-06-09,2394.1523,2394.1853,2394.6858,2395.318,2396.1206,2396.6233,2399.6912
2017-06-11,2394.1792,2394.6567,2395.3147,2396.212,2396.5435,2399.8774,2410.2258
2017-06-12,2394.71,2395.3264,2396.1846,2396.5845,2399.7458,2410.079,2411.2703
2017-06-13,2395.391,2396.1545,2396.562,2399.7935,2410.214,2411.316,2411.5122
2017-06-14,2396.2192,2396.5906,2399.8142,2410.2002,2411.2358,2411.4946,2412.503
2017-06-15,2396.533,2399.821,2410.1133,2411.2478,2411.4172,2412.4622,2414.5266
2017-06-16,2399.7693,2410.2156,2411.2847,2411.4897,2412.506,2414.44,2415.656
2017-06-18,2410.2285,2411.3308,2411.5144,2412.4453,2414.4824,2415.6768,2420.8074
2017-06-19,2411.2603,2411.5203,2412.5151,2414.5635,2415.686,2420.772,2425.8982
2017-06-20,2411.5571,2412.5137,2414.45,2415.6802,2420.842,2425.9236,2427.438
2017-06-21,2412.4917,2414.4473,2415.6426,2420.6125,2425.9954,2427.457,2428.5754
2017-06-22,2414.4995,2415.7146,2420.7612,2425.8315,2427.501,2428.551,2428.541
2017-06-23,2415.6821,2420.7773,2425.8633,2427.5745,2428.5278,2428.556,2430.0964
2017-06-25,2420.6895,2425.8757,2427.5103,2428.6099,2428.5537,2430.0881,2429.8784
2017-06-26,2425.9675,2427.4841,2428.5403,2428.5854,2430.0254,2429.9734,2430.013
2017-06-27,2427.5698,2428.4321,2428.57,2429.9783,2430.1052,2430.0037,2429.9597
2017-06-28,2428.595,2428.5806,2429.9104,2430.0886,2430.025,2430.022,2429.9292
2017-06-29,2428.5308,2429.979,2429.9023,2429.9365,2429.971,2430.0417,2430.0195
2017-06-30,2430.0347,2430.0176,2429.9758,2429.827,2430.0107,2430.0076,2430.0186
2017-07-02,2429.8489,2429.919,2430.0566,2429.818,2430.039,2429.9824,2430.0212
2017-07-03,2429.792,2430.016,2430.0605,2429.8853,2429.9985,2429.9807,2430.02
2017-07-04,2429.827,2430.0334,2430.0151,2430.0073,2429.9934,2429.9868,2430.0232
2017-07-05,2429.9292,2429.9988,2429.966,2430.0994,2430.022,2430.019,2430.022
2017-07-06,2430.0803,2429.9302,2430.0212,2429.9692,2430.018,2429.9858,2430.0293
2017-07-07,2430.053,2429.9595,2430.0232,2429.872,2429.9724,2430.0264,2430.0156
2017-07-09,2429.8975,2429.9922,2430.0034,2429.8618,2429.9978,2430.049,2430.7678
2017-07-10,2429.846,2429.9265,2429.9343,2429.996,2430.031,2430.8225,2431.0303
2017-07-11,2429.8723,2429.9524,2429.9893,2429.9917,2430.8264,2431.0117,2430.981
2017-07-12,2429.9597,2430.012,2429.9973,2430.789,2431.0225,2431.0347,2431.032
2017-07-13,2430.094,2430.0952,2430.8083,2431.0112,2430.9827,2430.9795,2430.9604
2017-07-14,2430.1558,2430.834,2430.9343,2431.03,2431.019,2431.0054,2432.6162
2017-07-16,2430.812,2431.0474,2431.001,2430.9783,2431.0115,2432.6648,2432.7642
2017-07-17,2430.9937,2431.0596,2431.0896,2431.0051,2432.5928,2432.7903,2433.28
2017-07-18,2430.994,2430.999,2431.0928,2432.6536,2432.7656,2433.2651,2433.253
2017-07-19,2430.9917,2430.9858,2432.6443,2432.8293,2433.1875,2433.2656,2433.7517
2017-07-20,2431.0244,2432.6511,2432.8389,2433.2568,2433.2534,2433.7817,2434.3428
2017-07-21,2432.624,2432.848,2433.262,2433.266,2433.7385,2434.4395,2434.3567
2017-07-23,2432.8215,2433.2712,2433.2703,2433.8372,2434.4202,2434.4429,2434.3667
2017-07-24,2433.1797,2433.2275,2433.798,2434.326,2434.285,2434.366,2434.992
2017-07-25,2433.2932,2433.7734,2434.376,2434.332,2434.3901,2434.9426,2435.7107
2017-07-26,2433.796,2434.4587,2434.384,2434.3472,2434.9768,2435.7334,2439.0037
2017-07-27,2434.3333,2434.4204,2434.34,2434.9365,2435.7664,2439.0198,2439.1074
2017-07-28,2434.365,2434.3076,2434.9685,2435.7197,2439.1196,2439.1223,2439.0818
2017-07-30,2434.318,2434.9766,2435.718,2439.0354,2439.0903,2439.1255,2444.1624
2017-07-31,2434.9763,2435.7107,2439.0771,2439.0618,2439.0703,2444.1472,2449.0032
2017-08-01,2435.6953,2439.0042,2438.9927,2438.9866,2443.9863,2449.0671,2456.1257
2017-08-02,2439.033,2439.0488,2439.0098,2444.0571,2449.107,2456.0347,2457.1846
2017-08-03,2439.0364,2439.057,2443.9387,2449.1016,2456.057,2457.1743,2457.328
2017-08-04,2439.032,2443.982,2449.13,2456.1028,2457.2168,2457.3066,2464.4326
2017-08-06,2444.0676,2449.1008,2456.102,2457.1973,2457.3066,2464.549,2464.5078
2017-08-07,2449.0154,2456.146,2457.1733,2457.2732,2464.401,2464.4043,2464.458
2017-08-08,2455.9797,2457.18,2457.3535,2464.4077,2464.4482,2464.4817,2464.4631
2017-08-09,2457.1472,2457.2856,2464.308,2464.4585,2464.4546,2464.5085,2464.5083
2017-08-10,2457.2568,2464.3523,2464.5342,2464.531,2464.4644,2464.4248,2465.3457
2017-08-11,2464.4248,2464.4265,2464.4734,2464.5046,2464.471,2465.277,2465.8208
2017-08-13,2464.4907,2464.4768,2464.4692,2464.4417,2465.2966,2465.7385,2465.6953
2017-08-14,2464.4714,2464.4717,2464.5095,2465.2651,2465.7822,2465.7014,2465.6394
2017-08-15,2464.4487,2464.426,2465.2827,2465.7715,2465.7534,2465.7354,2465.684
2017-08-16,2464.4763,2465.2942,2465.7668,2465.7766,2465.7346,2465.7285,2465.8113
2017-08-17,2465.311,2465.706,2465.7456,2465.7766,2465.76,2465.7886,2465.8672
