DateTime Stamp,XAUEUR,XAUEUR Volume,USDNOK,USDNOK Volume,UDXUSD,UDXUSD Volume,AUDUSD,AUDUSD Volume,USDPLN,USDPLN Volume,NZDUSD,NZDUSD Volume,AUDCAD,AUDCAD Volume,EURSEK,EURSEK Volume,NZDCAD,NZDCAD Volume,USDCAD,USDCAD Volume,ETXEUR,ETXEUR Volume,AUXAUD,AUXAUD Volume,USDSGD,USDSGD Volume,XAUCHF,XAUCHF Volume,JPXJPY,JPXJPY Volume,EURHUF,EURHUF Volume,WTIUSD,WTIUSD Volume,SGDJPY,SGDJPY Volume,USDCZK,USDCZK Volume,USDTRY,USDTRY Volume,SPXUSD,SPXUSD Volume,GBPCHF,GBPCHF Volume,USDMXN,USDMXN Volume,USDZAR,USDZAR Volume,NZDJPY,NZDJPY Volume,CADCHF,CADCHF Volume,USDDKK,USDDKK Volume,USDJPY,USDJPY Volume,AUDJPY,AUDJPY Volume,EURCHF,EURCHF Volume,AUDCHF,AUDCHF Volume,XAUUSD,XAUUSD Volume,GBPNZD,GBPNZD Volume,NZDCHF,NZDCHF Volume,BCOUSD,BCOUSD Volume,AUDNZD,AUDNZD Volume,XAUAUD,XAUAUD Volume,GBPJPY,GBPJPY Volume,EURDKK,EURDKK Volume,USDCHF,USDCHF Volume,EURCAD,EURCAD Volume,EURPLN,EURPLN Volume,EURNZD,EURNZD Volume,CHFJPY,CHFJPY Volume,XAUGBP,XAUGBP Volume,HKXHKD,HKXHKD Volume,CADJPY,CADJPY Volume,EURUSD,EURUSD Volume,GRXEUR,GRXEUR Volume,EURJPY,EURJPY Volume,ZARJPY,ZARJPY Volume,EURTRY,EURTRY Volume,USDHKD,USDHKD Volume,USDSEK,USDSEK Volume,USDHUF,USDHUF Volume,NSXUSD,NSXUSD Volume,GBPUSD,GBPUSD Volume,XAGUSD,XAGUSD Volume,GBPCAD,GBPCAD Volume,EURGBP,EURGBP Volume,FRXEUR,FRXEUR Volume,EURNOK,EURNOK Volume,UKXGBP,UKXGBP Volume,GBPAUD,GBPAUD Volume,EURAUD,EURAUD Volume,EURCZK,EURCZK Volume
2000-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.63,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7182,0.0,,,,,,,,,,,,,,,0.8991,0.0,,,,,,,,,,,,,,,,,1.4708,0.0,,,,,,,,,,,,,,,,,,
2000-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7337,0.0,,,,,,,,,,,,,,,0.8934,0.0,,,,,,,,,,,,,,,,,1.4521,0.0,,,,,,,,,,,,,,,,,,
2000-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.56,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7288,0.0,,,,,,,,,,,,,,,0.8945,0.0,,,,,,,,,,,,,,,,,1.456,0.0,,,,,,,,,,,,,,,,,,
2000-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.52,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7398,0.0,,,,,,,,,,,,,,,0.8894,0.0,,,,,,,,,,,,,,,,,1.4492,0.0,,,,,,,,,,,,,,,,,,
2000-09-01,,,,,,,0.5726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.84,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7239,0.0,,,,,,,,,,,,,,,0.8994,0.0,,,,,,,,,,,,,,,,,1.4606,0.0,,,,,,,,,,,,,,,,,,
2000-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.86,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7228,0.0,,,,,,,,,,,,,,,0.9018,0.0,,,,,,,,,,,,,,,,,1.4657,0.0,,,,,,,,,,,,,,,,,,
2000-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.27,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7293,0.0,,,,,,,,,,,,,,,0.898,0.0,,,,,,,,,,,,,,,,,1.4583,0.0,,,,,,,,,,,,,,,,,,
2000-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.89,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7465,0.0,,,,,,,,,,,,,,,0.8885,0.0,,,,,,,,,,,,,,,,,1.4545,0.0,,,,,,,,,,,,,,,,,,
2000-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.3,0.0,,,,,,,,,,,,,,,,,,,,,,,1.782,0.0,,,,,,,,,,,,,,,0.8697,0.0,,,,,,,,,,,,,,,,,1.4377,0.0,,,,,,,,,,,,,,,,,,
2000-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.38,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7766,0.0,,,,,,,,,,,,,,,0.8721,0.0,,,,,,,,,,,,,,,,,1.4371,0.0,,,,,,,,,,,,,,,,,,
2000-09-08,,,,,,,0.5741,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.12,0.0,,,,,,,,,,,,,,,,,,,,,,,1.781,0.0,,,,,,,,,,,,,,,0.8686,0.0,,,,,,,,,,,,,,,,,1.4187,0.0,,,,,,,,,,,,,,,,,,
2000-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.25,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7794,0.0,,,,,,,,,,,,,,,0.8684,0.0,,,,,,,,,,,,,,,,,1.4184,0.0,,,,,,,,,,,,,,,,,,
2000-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.19,0.0,,,,,,,,,,,,,,,,,,,,,,,1.771,0.0,,,,,,,,,,,,,,,0.8581,0.0,,,,,,,,,,,,,,,,,1.4037,0.0,,,,,,,,,,,,,,,,,,
2000-09-12,,,,,,,0.5584,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.89,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7682,0.0,,,,,,,,,,,,,,,0.8631,0.0,,,,,,,,,,,,,,,,,1.4068,0.0,,,,,,,,,,,,,,,,,,
2000-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.19,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7694,0.0,,,,,,,,,,,,,,,0.8591,0.0,,,,,,,,,,,,,,,,,1.4081,0.0,,,,,,,,,,,,,,,,,,
2000-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.47,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7707,0.0,,,,,,,,,,,,,,,0.8647,0.0,,,,,,,,,,,,,,,,,1.4077,0.0,,,,,,,,,,,,,,,,,,
2000-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.16,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7875,0.0,,,,,,,,,,,,,,,0.8535,0.0,,,,,,,,,,,,,,,,,1.3976,0.0,,,,,,,,,,,,,,,,,,
2000-09-17,,,,,,,0.555,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.17,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7846,0.0,,,,,,,,,,,,,,,0.8547,0.0,,,,,,,,,,,,,,,,,1.3975,0.0,,,,,,,,,,,,,,,,,,
2000-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.94,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7848,0.0,,,,,,,,,,,,,,,0.8534,0.0,,,,,,,,,,,,,,,,,1.4063,0.0,,,,,,,,,,,,,,,,,,
2000-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.01,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7788,0.0,,,,,,,,,,,,,,,0.8501,0.0,,,,,,,,,,,,,,,,,1.4072,0.0,,,,,,,,,,,,,,,,,,
2000-09-20,,,,,,,0.5367,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.59,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7794,0.0,,,,,,,,,,,,,,,0.8479,0.0,,,,,,,,,,,,,,,,,1.4116,0.0,,,,,,,,,,,,,,,,,,
2000-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.92,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7647,0.0,,,,,,,,,,,,,,,0.8596,0.0,,,,,,,,,,,,,,,,,1.4376,0.0,,,,,,,,,,,,,,,,,,
2000-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.01,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7329,0.0,,,,,,,,,,,,,,,0.8784,0.0,,,,,,,,,,,,,,,,,1.4549,0.0,,,,,,,,,,,,,,,,,,
2000-09-23,,,,,,,0.5376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.82,0.0,,,,,,,,,,,,,,,,,,,,,,,1.727,0.0,,,,,,,,,,,,,,,0.8815,0.0,,,,,,,,,,,,,,,,,1.4601,0.0,,,,,,,,,,,,,,,,,,
2000-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7358,0.0,,,,,,,,,,,,,,,0.8756,0.0,,,,,,,,,,,,,,,,,1.4531,0.0,,,,,,,,,,,,,,,,,,
2000-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7254,0.0,,,,,,,,,,,,,,,0.8826,0.0,,,,,,,,,,,,,,,,,1.4639,0.0,,,,,,,,,,,,,,,,,,
2000-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.54,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7237,0.0,,,,,,,,,,,,,,,0.8839,0.0,,,,,,,,,,,,,,,,,1.4643,0.0,,,,,,,,,,,,,,,,,,
2000-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.73,0.0,,,,,,,,,,,,,,,0.8812,0.0,,,,,,,,,,,,,,,,,1.4641,0.0,,,,,,,,,,,,,,,,,,
2000-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.4,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7245,0.0,,,,,,,,,,,,,,,0.8825,0.0,,,,,,,,,,,,,,,,,1.4757,0.0,,,,,,,,,,,,,,,,,,
2000-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.25,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7276,0.0,,,,,,,,,,,,,,,0.8828,0.0,,,,,,,,,,,,,,,,,1.4736,0.0,,,,,,,,,,,,,,,,,,
2000-10-02,,,,,,,0.5433,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.68,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7357,0.0,,,,,,,,,,,,,,,0.8776,0.0,,,,,,,,,,,,,,,,,1.4655,0.0,,,,,,,,,,,,,,,,,,
2000-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.8,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7292,0.0,,,,,,,,,,,,,,,0.8777,0.0,,,,,,,,,,,,,,,,,1.4587,0.0,,,,,,,,,,,,,,,,,,
2000-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.21,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7341,0.0,,,,,,,,,,,,,,,0.8746,0.0,,,,,,,,,,,,,,,,,1.4587,0.0,,,,,,,,,,,,,,,,,,
2000-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.81,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7515,0.0,,,,,,,,,,,,,,,0.8702,0.0,,,,,,,,,,,,,,,,,1.4461,0.0,,,,,,,,,,,,,,,,,,
2000-10-06,,,,,,,0.5358,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.84,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7522,0.0,,,,,,,,,,,,,,,0.8675,0.0,,,,,,,,,,,,,,,,,1.4437,0.0,,,,,,,,,,,,,,,,,,
2000-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.96,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7486,0.0,,,,,,,,,,,,,,,0.8698,0.0,,,,,,,,,,,,,,,,,1.4478,0.0,,,,,,,,,,,,,,,,,,
2000-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.65,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7527,0.0,,,,,,,,,,,,,,,0.868,0.0,,,,,,,,,,,,,,,,,1.4497,0.0,,,,,,,,,,,,,,,,,,
2000-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.99,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7405,0.0,,,,,,,,,,,,,,,0.8732,0.0,,,,,,,,,,,,,,,,,1.4581,0.0,,,,,,,,,,,,,,,,,,
2000-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.81,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7405,0.0,,,,,,,,,,,,,,,0.8677,0.0,,,,,,,,,,,,,,,,,1.4632,0.0,,,,,,,,,,,,,,,,,,
2000-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.71,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7436,0.0,,,,,,,,,,,,,,,0.8628,0.0,,,,,,,,,,,,,,,,,1.4704,0.0,,,,,,,,,,,,,,,,,,
2000-10-13,,,,,,,0.5311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.86,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7715,0.0,,,,,,,,,,,,,,,0.8539,0.0,,,,,,,,,,,,,,,,,1.4517,0.0,,,,,,,,,,,,,,,,,,
2000-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.84,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7674,0.0,,,,,,,,,,,,,,,0.8554,0.0,,,,,,,,,,,,,,,,,1.4544,0.0,,,,,,,,,,,,,,,,,,
2000-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.07,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7753,0.0,,,,,,,,,,,,,,,0.8491,0.0,,,,,,,,,,,,,,,,,1.4453,0.0,,,,,,,,,,,,,,,,,,
2000-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.11,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7682,0.0,,,,,,,,,,,,,,,0.8546,0.0,,,,,,,,,,,,,,,,,1.45,0.0,,,,,,,,,,,,,,,,,,
2000-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.79,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7879,0.0,,,,,,,,,,,,,,,0.84,0.0,,,,,,,,,,,,,,,,,1.4459,0.0,,,,,,,,,,,,,,,,,,
2000-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.45,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7793,0.0,,,,,,,,,,,,,,,0.8472,0.0,,,,,,,,,,,,,,,,,1.4498,0.0,,,,,,,,,,,,,,,,,,
2000-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7834,0.0,,,,,,,,,,,,,,,0.842,0.0,,,,,,,,,,,,,,,,,1.4512,0.0,,,,,,,,,,,,,,,,,,
2000-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.93,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7893,0.0,,,,,,,,,,,,,,,0.8401,0.0,,,,,,,,,,,,,,,,,1.4552,0.0,,,,,,,,,,,,,,,,,,
2000-10-23,,,,,,,0.5325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.28,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7957,0.0,,,,,,,,,,,,,,,0.8367,0.0,,,,,,,,,,,,,,,,,1.4554,0.0,,,,,,,,,,,,,,,,,,
2000-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.99,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7972,0.0,,,,,,,,,,,,,,,0.8374,0.0,,,,,,,,,,,,,,,,,1.4513,0.0,,,,,,,,,,,,,,,,,,
2000-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.36,0.0,,,,,,,,,,,,,,,,,,,,,,,1.8202,0.0,,,,,,,,,,,,,,,0.8279,0.0,,,,,,,,,,,,,,,,,1.4344,0.0,,,,,,,,,,,,,,,,,,
2000-10-26,,,,,,,0.532,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.35,0.0,,,,,,,,,,,,,,,,,,,,,,,1.8196,0.0,,,,,,,,,,,,,,,0.8299,0.0,,,,,,,,,,,,,,,,,1.433,0.0,,,,,,,,,,,,,,,,,,
2000-10-27,,,,,,,0.532,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.74,0.0,,,,,,,,,,,,,,,,,,,,,,,1.8099,0.0,,,,,,,,,,,,,,,0.8395,0.0,,,,,,,,,,,,,,,,,1.4551,0.0,,,,,,,,,,,,,,,,,,
2000-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.69,0.0,,,,,,,,,,,,,,,,,,,,,,,1.8054,0.0,,,,,,,,,,,,,,,0.8413,0.0,,,,,,,,,,,,,,,,,1.4535,0.0,,,,,,,,,,,,,,,,,,
2000-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.01,0.0,,,,,,,,,,,,,,,,,,,,,,,1.8068,0.0,,,,,,,,,,,,,,,0.841,0.0,,,,,,,,,,,,,,,,,1.4509,0.0,,,,,,,,,,,,,,,,,,
2000-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.87,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7997,0.0,,,,,,,,,,,,,,,0.848,0.0,,,,,,,,,,,,,,,,,1.4484,0.0,,,,,,,,,,,,,,,,,,
2000-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.15,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7734,0.0,,,,,,,,,,,,,,,0.86,0.0,,,,,,,,,,,,,,,,,1.45,0.0,,,,,,,,,,,,,,,,,,
2000-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.17,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7756,0.0,,,,,,,,,,,,,,,0.8599,0.0,,,,,,,,,,,,,,,,,1.4439,0.0,,,,,,,,,,,,,,,,,,
2000-11-03,,,,,,,0.5325,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.05,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7553,0.0,,,,,,,,,,,,,,,0.8668,0.0,,,,,,,,,,,,,,,,,1.449,0.0,,,,,,,,,,,,,,,,,,
2000-11-04,,,,,,,0.5339,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.27,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7557,0.0,,,,,,,,,,,,,,,0.866,0.0,,,,,,,,,,,,,,,,,1.4472,0.0,,,,,,,,,,,,,,,,,,
2000-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.49,0.0,,,,,,,,,,,,,,,,,,,,,,,1.765,0.0,,,,,,,,,,,,,,,0.8627,0.0,,,,,,,,,,,,,,,,,1.4295,0.0,,,,,,,,,,,,,,,,,,
2000-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.2,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7659,0.0,,,,,,,,,,,,,,,0.8618,0.0,,,,,,,,,,,,,,,,,1.4333,0.0,,,,,,,,,,,,,,,,,,
2000-11-08,,,,,,,0.5223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.32,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7755,0.0,,,,,,,,,,,,,,,0.8551,0.0,,,,,,,,,,,,,,,,,1.4214,0.0,,,,,,,,,,,,,,,,,,
2000-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.57,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7541,0.0,,,,,,,,,,,,,,,0.8669,0.0,,,,,,,,,,,,,,,,,1.4308,0.0,,,,,,,,,,,,,,,,,,
2000-11-10,,,,,,,0.5223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7735,0.0,,,,,,,,,,,,,,,0.8599,0.0,,,,,,,,,,,,,,,,,1.4251,0.0,,,,,,,,,,,,,,,,,,
2000-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7618,0.0,,,,,,,,,,,,,,,0.8638,0.0,,,,,,,,,,,,,,,,,1.4277,0.0,,,,,,,,,,,,,,,,,,
2000-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.73,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7703,0.0,,,,,,,,,,,,,,,0.8594,0.0,,,,,,,,,,,,,,,,,1.4394,0.0,,,,,,,,,,,,,,,,,,
2000-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.2,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7705,0.0,,,,,,,,,,,,,,,0.8588,0.0,,,,,,,,,,,,,,,,,1.4325,0.0,,,,,,,,,,,,,,,,,,
2000-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7778,0.0,,,,,,,,,,,,,,,0.8578,0.0,,,,,,,,,,,,,,,,,1.4261,0.0,,,,,,,,,,,,,,,,,,
2000-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.84,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7871,0.0,,,,,,,,,,,,,,,0.8529,0.0,,,,,,,,,,,,,,,,,1.4235,0.0,,,,,,,,,,,,,,,,,,
2000-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.89,0.0,,,,,,,,,,,,,,,,,,,,,,,1.8008,0.0,,,,,,,,,,,,,,,0.8482,0.0,,,,,,,,,,,,,,,,,1.4238,0.0,,,,,,,,,,,,,,,,,,
2000-11-19,,,,,,,0.5223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.05,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7962,0.0,,,,,,,,,,,,,,,0.8501,0.0,,,,,,,,,,,,,,,,,1.4241,0.0,,,,,,,,,,,,,,,,,,
2000-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.94,0.0,,,,,,,,,,,,,,,,,,,,,,,1.791,0.0,,,,,,,,,,,,,,,0.8515,0.0,,,,,,,,,,,,,,,,,1.4243,0.0,,,,,,,,,,,,,,,,,,
2000-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.09,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7953,0.0,,,,,,,,,,,,,,,0.8477,0.0,,,,,,,,,,,,,,,,,1.4192,0.0,,,,,,,,,,,,,,,,,,
2000-11-22,,,,,,,0.5266,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.09,0.0,,,,,,,,,,,,,,,,,,,,,,,1.7993,0.0,,,,,,,,,,,,,,,0.8447,0.0,,,,,,,,,,,,,,,,,1.4085,0.0,,,,,,,,,,,,,,,,,,
